"Date","AA","ABB","ABT","ADM","ADT","ADTN","AEO","AGCO","AIN","ALK","ALL","AMH","ATMI","AVD","AVT","AXP","BAC","BAX","BCC","BEN","BG","BHE","BHI","BK","BKH","BPFH","BRK","BSX","BXS","CA","CALM","CAT","CBWBF","CNI","COF","COP","COV","CSCO","CVS","DGX","DLR","DNB","DOW","DVN","EME","EMR","ENDP","EQC","ESRX","ETR","EXC","FDX","FE","FFH","FLR","FLS","FN","FSP","FTO","GE","GL","GLT","GOOGL","GR","GTS","HAR","HE","HES","HRB","HRL","HUM","IAG","INTC","IRC","IVC","JBHT","JBLU","JCI","JNJ","KBR","KEX","KMT","KSS","KSU","LPNT","LUV","LXU","MAN","MDU","MHK","MI","MOS","MRO","MS","MTZ","MUSA","OMI","ORCL","OSG","OSK","PFE","PFG","PG","PLAB","PLXS","PNC","PNM","PNR","PSO","PTEN","PWR","R","RCII","RCL","RHI","RJF","RPM","SAWLF","SCHW","SFD","SFY","SIGI","SLB","SM","SNY","STI","STNG","STX","STZ","SU","SUG","SWKS","T","TDW","TEG","TEL","TEVA","TFC","TKR","TT","UFPI","UGI","ULTR","UNM","UNT","UVV","VAL","VZ","WAFD","WBA","WERN","WFC","WFR","WLTW","WMS","WMT","WPS","WPX","XEC","XOM","XRAY","ZBH","ZION"
2009-10-01,2.07,2.18,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,2.29,0,2.24,0,0,0,0,0,0,0,0,2.1,0,0,0,2.35,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,2.23,0,0,0,0,2.11,0,0,0,0,2.05,2.27,0,0,0,2.23,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-11-01,2.07,2.18,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,2.29,0,2.24,0,0,0,0,0,0,0,0,2.1,0,0,0,2.35,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,2.23,0,0,0,0,2.11,0,0,0,0,2.05,2.27,0,0,0,2.23,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-12-01,2.07,2.18,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,2.29,0,2.24,0,0,0,0,0,0,0,0,2.1,0,0,0,2.35,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,2.23,0,0,0,0,2.11,0,0,0,0,2.05,2.27,0,0,0,2.23,0,0,0,0,0,0,2.41,0,0,0,0,0,0,0,0,0,2.88,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-01,0,2.15,0,0,0,2.32,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,2.12,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,2.3,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,2.08,0,0,2.17,0,0,0,0,2.22,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0
2010-02-01,0,2.15,0,0,0,2.32,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,2.12,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,2.3,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,2.08,0,0,2.17,0,0,0,0,2.22,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0
2010-03-01,0,2.15,0,0,0,2.32,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,2.12,0,2.61,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,2.3,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,2.09,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,2.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,2.08,0,0,2.17,0,0,0,0,2.22,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0
2010-04-01,0,0,0,0,0,2.15,0,0,0,0,0,0,2.24,0,0,0,0,2.16,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,2.23,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,2.41,2.13,0,0,0,0,0,0,0,0,0,2.15,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0
2010-05-01,0,0,0,0,0,2.15,0,0,0,0,0,0,2.24,0,0,0,0,2.16,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,2.23,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,2.41,2.13,0,0,0,0,0,0,0,0,0,2.15,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0
2010-06-01,0,0,0,0,0,2.15,0,0,0,0,0,0,2.24,0,0,0,0,2.16,0,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35,0,0,0,0,0,2.23,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,2.41,2.13,0,0,0,0,0,0,0,0,0,2.15,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,2.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,2.38,0,0,0,0
2010-07-01,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,2.15,0,0,2.28,0,0,2.17,2.11,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,2.13,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,2.37,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0
2010-08-01,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,2.15,0,0,2.28,0,0,2.17,2.11,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,2.13,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,2.37,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0
2010-09-01,0,0,0,0,0,0,0,0,0,0,0,0,2.53,0,2.15,0,0,2.28,0,0,2.17,2.11,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,2.13,0,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,2.37,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,2.46,0,0,0,0,0,0,0,0,0,0
2010-10-01,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,2.24,0,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,2.17,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,2.22,0,0,0,2.29,0,0,0,0,0,0,2.12,0,0,0,2.33,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,2.19,0,0,0,0,2.27,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-11-01,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,2.24,0,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,2.17,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,2.22,0,0,0,2.29,0,0,0,0,0,0,2.12,0,0,0,2.33,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,2.19,0,0,0,0,2.27,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-12-01,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,2.24,0,0,0,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36,0,0,0,0,2.17,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,0,2.22,0,0,0,2.29,0,0,0,0,0,0,2.12,0,0,0,2.33,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,2.19,0,0,0,0,2.27,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,2.21,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,2.98,0,2.55,0,0,0,2.75,0,0,0,0,0,0,0,2.18,0,0,2.77,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,2.21,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,2.98,0,2.55,0,0,0,2.75,0,0,0,0,0,0,0,2.18,0,0,2.77,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0,0,2.21,0,0,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,2.35,0,0,0,0,0,0,0,0,0,0,0,2.98,0,2.55,0,0,0,2.75,0,0,0,0,0,0,0,2.18,0,0,2.77,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,0,2.16,2.21,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,2.12,0,0,0,0,0,2.27,0,0,0,2.68,2.55,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,2.17,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,2.18,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,0,2.16,2.21,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,2.12,0,0,0,0,0,2.27,0,0,0,2.68,2.55,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,2.17,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,2.18,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-06-01,0,2.16,2.21,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,2.12,0,0,0,0,0,2.27,0,0,0,2.68,2.55,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,2.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,2.17,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0,0,0,0,2.18,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-07-01,0,0,2.68,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,0,0,2.62,0,0,2.94,0,0,2.19,0,0,0,0,0,0,2.33,0,0,0,2.97,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,2.51,2.35,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,2.27,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-01,0,0,2.68,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,0,0,2.62,0,0,2.94,0,0,2.19,0,0,0,0,0,0,2.33,0,0,0,2.97,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,2.51,2.35,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,2.27,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-01,0,0,2.68,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,0,0,2.62,0,0,2.94,0,0,2.19,0,0,0,0,0,0,2.33,0,0,0,2.97,2.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59,0,0,0,0,0,2.51,2.35,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51,0,0,0,0,0,0,0,2.27,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,0,0,2.49,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,2.29,0,0,2.73,0,0,0,0,0,0,0,0,0,2.32,0,2.29,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,2.41,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.39,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0
2011-11-01,0,0,2.49,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,2.29,0,0,2.73,0,0,0,0,0,0,0,0,0,2.32,0,2.29,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,2.41,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.39,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0
2011-12-01,0,0,2.49,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,2.29,0,0,2.73,0,0,0,0,0,0,0,0,0,2.32,0,2.29,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,2.41,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,2.39,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,0,0,0,0,0,0,2.47,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,0,0
2012-01-01,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,2.29,0,0,0,0,0,0,2.23,0,0,2.47,0,0,0,0,0,0,0,0,0,2.78,0,2.53,0,0,2.52,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,2.5,0,0,0,0,0,2.27,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,2.4,0
2012-02-01,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,2.29,0,0,0,0,0,0,2.23,0,0,2.47,0,0,0,0,0,0,0,0,0,2.78,0,2.53,0,0,2.52,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,2.5,0,0,0,0,0,2.27,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,2.4,0
2012-03-01,0,0,0,0,0,0,0,0,0,0,0,0,2.24,0,2.29,0,0,0,0,0,0,2.23,0,0,2.47,0,0,0,0,0,0,0,0,0,2.78,0,2.53,0,0,2.52,0,0,0,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,0,0,2.5,0,0,0,0,0,2.27,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,2.4,0
2012-04-01,0,0,2.4,0,0,0,0,2.23,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,3.07,0,0,0,0,2.43,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,2.58,0,0,0,0,0,0,2.47,0,0,0,0,0,2.27,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,2.35,0
2012-05-01,0,0,2.4,0,0,0,0,2.23,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,3.07,0,0,0,0,2.43,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,2.58,0,0,0,0,0,0,2.47,0,0,0,0,0,2.27,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,2.35,0
2012-06-01,0,0,2.4,0,0,0,0,2.23,0,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0,0,0,0,3.07,0,0,0,0,2.43,0,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,2.31,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,2.58,0,0,0,0,0,0,2.47,0,0,0,0,0,2.27,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,2.35,0
2012-07-01,0,0,0,2.54,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.48,0,0,0,0,0,0,3.22,0,0,0,0,2.4,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,2.39,0,0,0,0,2.47,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0
2012-08-01,0,0,0,2.54,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.48,0,0,0,0,0,0,3.22,0,0,0,0,2.4,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,2.39,0,0,0,0,2.47,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0
2012-09-01,0,0,0,2.54,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.48,0,0,0,0,0,0,3.22,0,0,0,0,2.4,0,0,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,2.39,0,0,0,0,2.47,0,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38,0
