"Date","A","ABT","ADI","AER","AES","AET","AGN","AIG","ALXN","AMAT","ANTM","AON","AR","BAC","BAX","BG","BHI","BP","BRK","BRL","BSX","C","CAH","CB","CBS","CFG","CI","CIT","CMCSA","COF","COP","CPN","CS","CSCO","CTXS","CVS","CVX","DAL","DD","DIS","DUK","DVN","EBAY","ELAN","EP","EQT","ETN","EXC","FLEX","FLR","FWONA","GE","GHC","GM","GNW","GOLD","GOOGL","GT","HES","HMC","HPE","IGT","INTU","IP","IPG","IVZ","KEYS","KMB","KO","LBTYK","LIFE","LOW","LUV","LYB","MDLZ","MET","MMC","MRK","MRO","MS","MSFT","NEM","NLOK","NVS","NXPI","OI","ORCL","OXY","PFE","PG","PGR","PNR","PRGO","PXD","QCOM","RDS","RLGY","RS","RSG","SABR","SCHW","SE","SIVB","SLB","SNY","ST","STT","SUN","SYY","TDC","TMO","TOT","TWX","TXN","UN","UNH","UNM","USB","V","VLO","VOD","VZ","WBA","WM","WMT"
2010-07-01,0,3.26,0,0,3.54,0,0,0,0,2.83,0,0,0,3.12,0,0,2.72,0,0,0,0,3.26,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,3.26,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3.14,0,0,0,0,0,0,0,0,0,2.89,0,3.45,0,3.02,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,3.16
2010-08-01,0,3.26,0,0,3.54,0,0,0,0,2.83,0,0,0,3.12,0,0,2.72,0,0,0,0,3.26,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,3.26,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3.14,0,0,0,0,0,0,0,0,0,2.89,0,3.45,0,3.02,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,3.16
2010-09-01,0,3.26,0,0,3.54,0,0,0,0,2.83,0,0,0,3.12,0,0,2.72,0,0,0,0,3.26,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,3.26,2.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3.14,0,0,0,0,0,0,0,0,0,2.89,0,3.45,0,3.02,0,0,0,0,0,3.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0,0,0,3.16
2010-10-01,0,2.77,0,0,0,0,0,0,0,2.72,0,0,0,3.14,0,0,0,0,0,0,0,3.43,0,0,0,0,0,0,2.65,0,0,0,2.88,0,0,2.71,0,0,0,0,0,2.97,0,0,0,2.75,0,3.07,3.05,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,2.67,3.37,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,2.55,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,3.33
2010-11-01,0,2.77,0,0,0,0,0,0,0,2.72,0,0,0,3.14,0,0,0,0,0,0,0,3.43,0,0,0,0,0,0,2.65,0,0,0,2.88,0,0,2.71,0,0,0,0,0,2.97,0,0,0,2.75,0,3.07,3.05,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,2.67,3.37,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,2.55,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,3.33
2010-12-01,0,2.77,0,0,0,0,0,0,0,2.72,0,0,0,3.14,0,0,0,0,0,0,0,3.43,0,0,0,0,0,0,2.65,0,0,0,2.88,0,0,2.71,0,0,0,0,0,2.97,0,0,0,2.75,0,3.07,3.05,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,2.67,3.37,0,0,0,0,0,0,0,3.35,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,2.55,0,0,0,0,2.62,0,0,0,0,0,0,0,0,0,0,0,3.33
2011-01-01,0,2.81,0,0,2.5,0,0,0,0,2.57,0,0,0,2.6,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,2.54,0,0,0,0,0,0,2.54,0,0,0,0,0,0,2.56,0,0,2.55,0,3.16,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,2.76,2.53,0,2.62,0,0,0,0,3.32,0,2.96,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,2.42
2011-02-01,0,2.81,0,0,2.5,0,0,0,0,2.57,0,0,0,2.6,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,2.54,0,0,0,0,0,0,2.54,0,0,0,0,0,0,2.56,0,0,2.55,0,3.16,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,2.76,2.53,0,2.62,0,0,0,0,3.32,0,2.96,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,2.42
2011-03-01,0,2.81,0,0,2.5,0,0,0,0,2.57,0,0,0,2.6,0,0,0,0,0,0,0,3.04,0,0,0,0,0,0,2.54,0,0,0,0,0,0,2.54,0,0,0,0,0,0,2.56,0,0,2.55,0,3.16,0,0,0,0,0,2.45,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,0,0,2.76,2.53,0,2.62,0,0,0,0,3.32,0,2.96,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,2.42
2011-04-01,0,3.11,0,0,2.73,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,0,0,3.38,0,0,0,0,0,3.21,0,0,0,0,0,0,0,2.7,0,0,0,2.84,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,3.62,0,3.25,0,0,2.62,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,3.09,2.63,0,0,0,0,2.64,0,0,0,0,0,2.95
2011-05-01,0,3.11,0,0,2.73,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,0,0,3.38,0,0,0,0,0,3.21,0,0,0,0,0,0,0,2.7,0,0,0,2.84,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,3.62,0,3.25,0,0,2.62,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,3.09,2.63,0,0,0,0,2.64,0,0,0,0,0,2.95
2011-06-01,0,3.11,0,0,2.73,0,0,0,0,0,0,0,0,2.76,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01,0,0,0,0,3.38,0,0,0,0,0,3.21,0,0,0,0,0,0,0,2.7,0,0,0,2.84,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,3.62,0,3.25,0,0,2.62,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,3.09,2.63,0,0,0,0,2.64,0,0,0,0,0,2.95
2011-07-01,0,3.3,0,0,2.76,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,0,2.88,0,0,0,0,0,0,3.07,0,0,0,0,0,0,2.95,0,0,0,0,3.2,2.6,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,3.9,0,2.69,0,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,3.35,3.09,0,0,0,0,2.99,0,0,0,0,0,2.75
2011-08-01,0,3.3,0,0,2.76,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,0,2.88,0,0,0,0,0,0,3.07,0,0,0,0,0,0,2.95,0,0,0,0,3.2,2.6,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,3.9,0,2.69,0,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,3.35,3.09,0,0,0,0,2.99,0,0,0,0,0,2.75
2011-09-01,0,3.3,0,0,2.76,0,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,3.02,0,0,0,0,0,0,2.88,0,0,0,0,0,0,3.07,0,0,0,0,0,0,2.95,0,0,0,0,3.2,2.6,0,0,0,0,2.66,0,0,0,0,0,0,0,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0,2.58,0,0,0,3.9,0,2.69,0,0,0,0,0,2.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84,0,0,0,0,3.35,3.09,0,0,0,0,2.99,0,0,0,0,0,2.75
2011-10-01,0,3.27,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0,0,3.32,0,0,0,0,0,2.93,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,2.77,2.96,0,0,0,0,2.82,0,0,0,3.16,0,0,0,0,0,0,0,3.03,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0,2.98,3.61,0,0,0,0,3.6,3,0,0,0,0,3.24,0,0,0,0,0,3
2011-11-01,0,3.27,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0,0,3.32,0,0,0,0,0,2.93,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,2.77,2.96,0,0,0,0,2.82,0,0,0,3.16,0,0,0,0,0,0,0,3.03,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0,2.98,3.61,0,0,0,0,3.6,3,0,0,0,0,3.24,0,0,0,0,0,3
2011-12-01,0,3.27,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87,0,0,0,0,0,0,3.32,0,0,0,0,0,2.93,0,0,0,0,0,3.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,2.77,2.96,0,0,0,0,2.82,0,0,0,3.16,0,0,0,0,0,0,0,3.03,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72,0,2.98,3.61,0,0,0,0,3.6,3,0,0,0,0,3.24,0,0,0,0,0,3
