"Date","AABA","AAL","AAPL","ADBE","AGN","AIG","ALL","ALLY","AMAT","AMZN","APA","AVGO","AY","BA","BABA","BAC","BC","BKNG","BSX","BZH","C","CBI","CBS","CCI","CF","CFG","CHK","CLMT","CNC","CNO","COF","COOP","COP","CRM","CSCO","CVI","CVX","CWEN","CYH","CZR","DAL","DAN","DDAIF","DDS","DG","DIS","DLPH","DVN","EMC","EMN","ET","ETFC","ETP","EXP","F","FB","FITB","FLR","FOXA","GM","GOOG","GOOGL","GPT","GT","HAIN","HAL","HCA","HDS","HFC","HIG","HOT","HPQ","HUM","HUN","I","IP","JBLU","JNJ","JPM","KEY","KLAC","KMI","KMT","LNG","LRCX","LUV","M","MAS","MDT","MEE","MET","MGM","MHK","MOS","MRK","MRO","MS","MSFT","MU","MWA","MYL","NAV","NFLX","NRG","NXPI","NXY","OC","OMX","ORCL","OXY","PCG","PCX","PCZ","PENN","PFE","PHH","PNC","PPG","PRU","QCOM","RAD","RBS","RF","RIG","RTH","S","SBAC","SLM","SMH","STI","STT","SYF","TERP","TEVA","TEX","TGI","TLM","TMO","TMUS","TPX","TSLA","TWTR","UAL","UBS","UNH","URI","VCI","VLO","VST","WB","WDC","WFC","WHR","WLTW","WMB","WPZ","XL","XLE","XPO"
2017-01-01,0,0,0,0,12.3,0,2.65,0,0,0,0,0,1.91,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65,0,0,4.75,0,0,0,3.21,6.9,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,2.01,0,0,0,2.91,0,0,0,0,0,0,2.27,0,0,0,0,0,3.39,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,1.81,0,4.11,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,7.13,0,0,0
2017-02-01,0,0,0,0,12.3,0,2.65,0,0,0,0,0,1.91,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65,0,0,4.75,0,0,0,3.21,6.9,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,2.01,0,0,0,2.91,0,0,0,0,0,0,2.27,0,0,0,0,0,3.39,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,1.81,0,4.11,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,7.13,0,0,0
2017-03-01,0,0,0,0,12.3,0,2.65,0,0,0,0,0,1.91,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65,0,0,4.75,0,0,0,3.21,6.9,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,2.01,0,0,0,2.91,0,0,0,0,0,0,2.27,0,0,0,0,0,3.39,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,1.81,0,4.11,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,7.13,0,0,0
2017-04-01,4.4,0,1.42,0,9.6,0,2.37,0,0,0,0,0,1.58,0,8.19,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,5.6,0,0,0,0,8.36,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,6.06,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,1.36,2.05,0,0,0,0,3.58,0,0,0,0,5.8,0,0,0
2017-05-01,4.4,0,1.42,0,9.6,0,2.37,0,0,0,0,0,1.58,0,8.19,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,5.6,0,0,0,0,8.36,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,6.06,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,1.36,2.05,0,0,0,0,3.58,0,0,0,0,5.8,0,0,0
2017-06-01,4.4,0,1.42,0,9.6,0,2.37,0,0,0,0,0,1.58,0,8.19,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,5.6,0,0,0,0,8.36,0,0,0,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,6.06,0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,1.36,2.05,0,0,0,0,3.58,0,0,0,0,5.8,0,0,0
2017-07-01,4.64,0,3.14,0,5.79,0,2.02,2.47,0,0,0,0,0,0,9.21,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,8.44,0,0,0,0,8.15,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.04,0,0,0,0,3.23,0,0,2.47,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,1.96,1.93,0,0,0,0,3.33,0,0,0,0,4.33,0,0,0
2017-08-01,4.64,0,3.14,0,5.79,0,2.02,2.47,0,0,0,0,0,0,9.21,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,8.44,0,0,0,0,8.15,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.04,0,0,0,0,3.23,0,0,2.47,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,1.96,1.93,0,0,0,0,3.33,0,0,0,0,4.33,0,0,0
2017-09-01,4.64,0,3.14,0,5.79,0,2.02,2.47,0,0,0,0,0,0,9.21,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27,0,0,8.44,0,0,0,0,8.15,0,0,0,0,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.04,0,0,0,0,3.23,0,0,2.47,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,1.96,1.93,0,0,0,0,3.33,0,0,0,0,4.33,0,0,0
2017-10-01,7.08,0,8.87,0,6.48,0,0,2.68,0,0,0,0,0,0,8.51,5.79,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,11.15,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.93,0,0,0,0,3.18,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,2.8,0,0,0,0,0,1.49,1.5,0,0,0,0,0,0,0,0,0,1.65,0,0,2.31
2017-11-01,7.08,0,8.87,0,6.48,0,0,2.68,0,0,0,0,0,0,8.51,5.79,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,11.15,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.93,0,0,0,0,3.18,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,2.8,0,0,0,0,0,1.49,1.5,0,0,0,0,0,0,0,0,0,1.65,0,0,2.31
2017-12-01,7.08,0,8.87,0,6.48,0,0,2.68,0,0,0,0,0,0,8.51,5.79,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67,0,0,11.15,0,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.93,0,0,0,0,3.18,0,0,1.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,2.8,0,0,0,0,0,1.49,1.5,0,0,0,0,0,0,0,0,0,1.65,0,0,2.31
2018-01-01,6.37,0,0,0,6.68,0,0,2.32,0,0,0,0,0,0,7.98,3.53,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,10.65,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,1.53,0,0,0,0,0,0,19.81,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,2.72,0,0,0,0,1.31,1.62,0,0,0,0,0,0,1.65,0,0,0,0,0,0,2.33
2018-02-01,6.37,0,0,0,6.68,0,0,2.32,0,0,0,0,0,0,7.98,3.53,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,10.65,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,1.53,0,0,0,0,0,0,19.81,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,2.72,0,0,0,0,1.31,1.62,0,0,0,0,0,0,1.65,0,0,0,0,0,0,2.33
2018-03-01,6.37,0,0,0,6.68,0,0,2.32,0,0,0,0,0,0,7.98,3.53,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,10.65,0,0,0,0,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,1.53,0,0,0,0,0,0,19.81,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,2.72,0,0,0,0,1.31,1.62,0,0,0,0,0,0,1.65,0,0,0,0,0,0,2.33
2018-04-01,5.43,0,0,0,6.54,0,0,1.46,0,0,0,0,0,0,5.67,2.36,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,1.95,0,0,0,0,1.05,0,0,0,0,0,0,0,2.41,0,0,11.4,0,0,0,0,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,24.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2.76,0,0,0,0,1.22,1.5,0,0,0,0,0,0,2.09,0,0,0,0,0,0,1.91
2018-05-01,5.43,0,0,0,6.54,0,0,1.46,0,0,0,0,0,0,5.67,2.36,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,1.95,0,0,0,0,1.05,0,0,0,0,0,0,0,2.41,0,0,11.4,0,0,0,0,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,24.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2.76,0,0,0,0,1.22,1.5,0,0,0,0,0,0,2.09,0,0,0,0,0,0,1.91
2018-06-01,5.43,0,0,0,6.54,0,0,1.46,0,0,0,0,0,0,5.67,2.36,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,0,0,0,0,0,0,0,0,0,1.95,0,0,0,0,1.05,0,0,0,0,0,0,0,2.41,0,0,11.4,0,0,0,0,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,2.76,0,0,0,0,0,0,0,0,0,0,0,0,0,24.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2.76,0,0,0,0,1.22,1.5,0,0,0,0,0,0,2.09,0,0,0,0,0,0,1.91
2018-07-01,4.11,0,0,0,6.77,0,0,0,0,0,0,0,1.23,0,4.41,1.78,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,0,1.56,0,0,0,0,0,0,0,2.65,0,0,0,0,1.45,0,0,0,0,0,0,0,2.88,0,0,9.68,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,29.03,0,0,0,0,1.75,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,3.37,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
2018-08-01,4.11,0,0,0,6.77,0,0,0,0,0,0,0,1.23,0,4.41,1.78,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,0,1.56,0,0,0,0,0,0,0,2.65,0,0,0,0,1.45,0,0,0,0,0,0,0,2.88,0,0,9.68,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,29.03,0,0,0,0,1.75,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,3.37,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
2018-09-01,4.11,0,0,0,6.77,0,0,0,0,0,0,0,1.23,0,4.41,1.78,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,0,1.56,0,0,0,0,0,0,0,2.65,0,0,0,0,1.45,0,0,0,0,0,0,0,2.88,0,0,9.68,0,0,0,0,4.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,29.03,0,0,0,0,1.75,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,3.37,0,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75
2018-10-01,7.04,0,0,0,7.96,0,2.6,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,4.67,0,0,0,0,0,0,0,0,0,0,5.28,0,0,0,0,9.68,0,0,0,0,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0.95,0,0,0,0,0,0,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,3.42,0,0,0,0,0,3.23,0,0,0,3,0,0,0.72,0,0,0,0,0,0,0
2018-11-01,7.04,0,0,0,7.96,0,2.6,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,4.67,0,0,0,0,0,0,0,0,0,0,5.28,0,0,0,0,9.68,0,0,0,0,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0.95,0,0,0,0,0,0,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,3.42,0,0,0,0,0,3.23,0,0,0,3,0,0,0.72,0,0,0,0,0,0,0
2018-12-01,7.04,0,0,0,7.96,0,2.6,0,0,0,0,0,3.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,4.67,0,0,0,0,0,0,0,0,0,0,5.28,0,0,0,0,9.68,0,0,0,0,7.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3,0,0,0,0,0.95,0,0,0,0,0,0,7.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,3.42,0,0,0,0,0,3.23,0,0,0,3,0,0,0.72,0,0,0,0,0,0,0
2019-01-01,5.26,0,0,0.81,13.86,0,0,0,0,8.88,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0.96,0,0,0,0.5,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,10.07,0,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.04,0,0,0,0,0,0,0,0,0,0,0,12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,1.87,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0
2019-02-01,5.26,0,0,0.81,13.86,0,0,0,0,8.88,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0.96,0,0,0,0.5,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,10.07,0,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.04,0,0,0,0,0,0,0,0,0,0,0,12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,1.87,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0
2019-03-01,5.26,0,0,0.81,13.86,0,0,0,0,8.88,0,0,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0.96,0,0,0,0.5,0,3.61,0,0,0,0,0,0,0,0,0,0,0,0,3.11,0,0,10.07,0,0,0,0,5.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.04,0,0,0,0,0,0,0,0,0,0,0,12.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,1.87,0,0,0,1.78,0,0,0,0,0,0,0,0,0,0
2019-04-01,3.25,0,0,1.47,9.67,0,0,0,0,15.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.46,0,3.38,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,3.67,0,0,0,0,15.92,0,0,0,0,10.36,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0.51,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,17.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,3.64,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0
2019-05-01,3.25,0,0,1.47,9.67,0,0,0,0,15.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.46,0,3.38,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,3.67,0,0,0,0,15.92,0,0,0,0,10.36,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0.51,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,17.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,3.64,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0
2019-06-01,3.25,0,0,1.47,9.67,0,0,0,0,15.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.46,0,3.38,0,0,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,3.67,0,0,0,0,15.92,0,0,0,0,10.36,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0.51,0,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,17.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,0,0,0,0,0,3.64,0,0,0,1.74,0,0,0,0,0,0,0,0,0,0
2019-07-01,8.18,0,0,1.72,6.61,0,0,0,0,13.96,0,2.3,0,0.35,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,15.27,0,0,0,0,16.46,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,1.65,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0
2019-08-01,8.18,0,0,1.72,6.61,0,0,0,0,13.96,0,2.3,0,0.35,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,15.27,0,0,0,0,16.46,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,1.65,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0
2019-09-01,8.18,0,0,1.72,6.61,0,0,0,0,13.96,0,2.3,0,0.35,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,0,0,0,0,0,3.96,0,0,0,0,0,0,0,0,0,0,2.32,0,0,0,0,15.27,0,0,0,0,16.46,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,1.65,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0
2019-10-01,0,0,0,2.04,6.38,0,0,0,0,13.87,0,2.24,0,0,13.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0.3,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,3.71,0,0,14.93,0,0,0,0,15.15,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0.52,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,2.27,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0
2019-11-01,0,0,0,2.04,6.38,0,0,0,0,13.87,0,2.24,0,0,13.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0.3,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,3.71,0,0,14.93,0,0,0,0,15.15,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0.52,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,2.27,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0
2019-12-01,0,0,0,2.04,6.38,0,0,0,0,13.87,0,2.24,0,0,13.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09,0,0,0,0.3,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,3.71,0,0,14.93,0,0,0,0,15.15,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0.52,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.22,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0,0,0,0,0,2.27,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0
