Date,WHR
1998-11-16,55.125
1998-11-17,56.125
1998-11-18,55.6875
1998-11-19,55.875
1998-11-20,56.375
1998-11-23,57.625
1998-11-24,57.125
1998-11-25,56.5625
1998-11-27,57.125
1998-11-30,56.0
1998-12-01,54.875
1998-12-02,56.375
1998-12-03,56.5625
1998-12-04,56.625
1998-12-07,58.0
1998-12-08,57.8125
1998-12-09,57.0625
1998-12-10,55.875
1998-12-11,55.8125
1998-12-14,55.8125
1998-12-15,54.875
1998-12-16,52.8125
1998-12-17,53.1875
1998-12-18,53.1875
1998-12-21,52.4375
1998-12-22,51.875
1998-12-23,51.75
1998-12-24,53.0625
1998-12-28,52.3125
1998-12-29,53.75
1998-12-30,53.875
1998-12-31,55.375
1999-01-04,55.9375
1999-01-05,56.0
1999-01-06,55.75
1999-01-07,54.0625
1999-01-08,55.375
1999-01-11,54.0
1999-01-12,53.875
1999-01-13,52.75
1999-01-14,52.4375
1999-01-15,54.5
1999-01-19,54.6875
1999-01-20,55.1875
1999-01-21,52.0
1999-01-22,50.75
1999-01-25,51.25
1999-01-26,50.3125
1999-01-27,47.4375
1999-01-28,45.25
1999-01-29,44.9375
1999-02-01,46.5625
1999-02-02,47.6875
1999-02-03,45.25
1999-02-04,46.5
1999-02-05,46.0625
1999-02-08,45.125
1999-02-09,44.125
1999-02-10,43.4375
1999-02-11,45.5625
1999-02-12,44.1875
1999-02-16,42.6875
1999-02-17,41.625
1999-02-18,41.625
1999-02-19,43.3125
1999-02-22,42.0625
1999-02-23,43.3125
1999-02-24,42.625
1999-02-25,43.0
1999-02-26,43.5
1999-03-01,41.0
1999-03-02,43.75
1999-03-03,43.8125
1999-03-04,44.0
1999-03-05,45.3125
1999-03-08,46.5625
1999-03-09,47.5
1999-03-10,45.9375
1999-03-11,45.375
1999-03-12,46.375
1999-03-15,48.75
1999-03-16,47.5
1999-03-17,47.5
1999-03-18,48.1875
1999-03-19,49.0
1999-03-22,48.0
1999-03-23,49.9375
1999-03-24,50.1875
1999-03-25,51.375
1999-03-26,53.0625
1999-03-29,53.4375
1999-03-30,51.75
1999-03-31,54.375
1999-04-01,53.0625
1999-04-05,51.875
1999-04-06,54.0
1999-04-07,53.0
1999-04-08,53.5
1999-04-09,52.8125
1999-04-12,51.6875
1999-04-13,50.75
1999-04-14,51.5
1999-04-15,54.625
1999-04-16,59.8125
1999-04-19,64.3125
1999-04-20,63.375
1999-04-21,66.9375
1999-04-22,65.6875
1999-04-23,65.5
1999-04-26,66.8125
1999-04-27,67.375
1999-04-28,68.125
1999-04-29,68.8125
1999-04-30,66.375
1999-05-03,69.6875
1999-05-04,68.375
1999-05-05,68.25
1999-05-06,69.875
1999-05-07,68.9375
1999-05-10,70.0
1999-05-11,70.1875
1999-05-12,70.0625
1999-05-13,73.0
1999-05-14,70.3125
1999-05-17,68.5
1999-05-18,66.125
1999-05-19,66.1875
1999-05-20,65.75
1999-05-21,67.875
1999-05-24,66.125
1999-05-25,66.875
1999-05-26,64.5
1999-05-27,63.25
1999-05-28,64.5
1999-06-01,65.3125
1999-06-02,66.375
1999-06-03,67.5625
1999-06-04,67.125
1999-06-07,68.6875
1999-06-08,68.4375
1999-06-09,66.375
1999-06-10,63.6875
1999-06-11,62.1875
1999-06-14,64.3125
1999-06-15,64.0
1999-06-16,66.3125
1999-06-17,65.875
1999-06-18,65.0
1999-06-21,66.25
1999-06-22,68.0625
1999-06-23,67.9375
1999-06-24,65.125
1999-06-25,65.4375
1999-06-28,67.9375
1999-06-29,69.9375
1999-06-30,74.0
1999-07-01,71.875
1999-07-02,71.875
1999-07-06,71.4375
1999-07-07,71.5
1999-07-08,71.6875
1999-07-09,72.125
1999-07-12,72.25
1999-07-13,70.8125
1999-07-14,73.9375
1999-07-15,71.75
1999-07-16,71.625
1999-07-19,73.75
1999-07-20,73.8125
1999-07-21,75.0
1999-07-22,76.8125
1999-07-23,75.5
1999-07-26,74.9375
1999-07-27,74.5
1999-07-28,73.875
1999-07-29,71.6875
1999-07-30,71.6875
1999-08-02,70.875
1999-08-03,70.5625
1999-08-04,69.875
1999-08-05,68.5625
1999-08-06,67.75
1999-08-09,68.375
1999-08-10,68.75
1999-08-11,69.625
1999-08-12,69.125
1999-08-13,69.875
1999-08-16,70.125
1999-08-17,70.9375
1999-08-18,70.25
1999-08-19,69.9375
1999-08-20,70.875
1999-08-23,72.5
1999-08-24,72.9375
1999-08-25,77.25
1999-08-26,75.3125
1999-08-27,74.625
1999-08-30,72.75
1999-08-31,70.6875
1999-09-01,73.0
1999-09-02,71.8125
1999-09-03,73.125
1999-09-07,74.0
1999-09-08,72.625
1999-09-09,70.3125
1999-09-10,68.3125
1999-09-13,68.9375
1999-09-14,68.9375
1999-09-15,66.1875
1999-09-16,67.125
1999-09-17,67.6875
1999-09-20,67.375
1999-09-21,64.8125
1999-09-22,65.5
1999-09-23,64.8125
1999-09-24,61.8125
1999-09-27,62.9375
1999-09-28,63.0
1999-09-29,63.6875
1999-09-30,65.3125
1999-10-01,63.6875
1999-10-04,62.5625
1999-10-05,62.125
1999-10-06,65.0625
1999-10-07,61.125
1999-10-08,61.875
1999-10-11,63.375
1999-10-12,63.3125
1999-10-13,62.125
1999-10-14,66.625
1999-10-15,64.25
1999-10-18,65.75
1999-10-19,64.125
1999-10-20,64.375
1999-10-21,62.125
1999-10-22,64.375
1999-10-25,65.4375
1999-10-26,65.4375
1999-10-27,64.75
1999-10-28,66.4375
1999-10-29,69.6875
1999-11-01,71.0625
1999-11-02,71.5625
1999-11-03,68.0625
1999-11-04,68.5
1999-11-05,70.0
1999-11-08,68.9375
1999-11-09,70.375
1999-11-10,68.6875
1999-11-11,67.9375
1999-11-12,67.875
1999-11-15,66.9375
1999-11-16,67.375
1999-11-17,65.4375
1999-11-18,66.8125
1999-11-19,65.0
1999-11-22,64.375
1999-11-23,63.5625
1999-11-24,62.625
1999-11-26,63.3125
1999-11-29,63.4375
1999-11-30,61.0
1999-12-01,61.125
1999-12-02,62.1875
1999-12-03,61.8125
1999-12-06,61.875
1999-12-07,61.625
1999-12-08,60.1875
1999-12-09,61.1875
1999-12-10,59.4375
1999-12-13,57.9375
1999-12-14,59.875
1999-12-15,61.1875
1999-12-16,61.3125
1999-12-17,61.9375
1999-12-20,62.125
1999-12-21,63.4375
1999-12-22,62.8125
1999-12-23,62.9375
1999-12-27,63.3125
1999-12-28,62.8125
1999-12-29,63.75
1999-12-30,64.9375
1999-12-31,65.0625
2000-01-03,61.8125
2000-01-04,59.4375
2000-01-05,60.3125
2000-01-06,60.8125
2000-01-07,61.0
2000-01-10,61.75
2000-01-11,64.0
2000-01-12,61.75
2000-01-13,61.4375
2000-01-14,61.1875
2000-01-18,59.3125
2000-01-19,59.625
2000-01-20,59.5
2000-01-21,57.5
2000-01-24,57.9375
2000-01-25,53.625
2000-01-26,59.875
2000-01-27,56.6875
2000-01-28,56.75
2000-01-31,58.25
2000-02-01,59.6875
2000-02-02,57.625
2000-02-03,57.5625
2000-02-04,56.375
2000-02-07,55.5625
2000-02-08,54.375
2000-02-09,54.9375
2000-02-10,54.375
2000-02-11,52.75
2000-02-14,52.9375
2000-02-15,52.6875
2000-02-16,54.0
2000-02-17,57.0
2000-02-18,54.5
2000-02-22,54.5625
2000-02-23,54.1875
2000-02-24,54.25
2000-02-25,53.375
2000-02-28,53.625
2000-02-29,54.3125
2000-03-01,53.4375
2000-03-02,51.5
2000-03-03,52.1875
2000-03-06,52.3125
2000-03-07,50.4375
2000-03-08,49.625
2000-03-09,51.6875
2000-03-10,50.0625
2000-03-13,49.5625
2000-03-14,48.875
2000-03-15,54.0625
2000-03-16,58.4375
2000-03-17,57.0625
2000-03-20,56.875
2000-03-21,60.375
2000-03-22,57.625
2000-03-23,58.0
2000-03-24,56.8125
2000-03-27,56.5
2000-03-28,56.1875
2000-03-29,58.9375
2000-03-30,59.6875
2000-03-31,58.625
2000-04-03,59.375
2000-04-04,62.0625
2000-04-05,60.625
2000-04-06,60.75
2000-04-07,60.1875
2000-04-10,61.5
2000-04-11,61.3125
2000-04-12,63.875
2000-04-13,64.0
2000-04-14,61.5
2000-04-17,61.0
2000-04-18,60.1875
2000-04-19,58.0625
2000-04-20,61.75
2000-04-24,64.125
2000-04-25,66.625
2000-04-26,66.25
2000-04-27,64.375
2000-04-28,65.125
2000-05-01,67.0
2000-05-02,66.5
2000-05-03,67.25
2000-05-04,65.0
2000-05-05,66.8125
2000-05-08,63.25
2000-05-09,63.5
2000-05-10,61.875
2000-05-11,65.6875
2000-05-12,63.75
2000-05-15,65.0625
2000-05-16,65.125
2000-05-17,63.0625
2000-05-18,64.875
2000-05-19,61.9375
2000-05-22,61.125
2000-05-23,61.75
2000-05-24,62.625
2000-05-25,61.0
2000-05-26,59.0
2000-05-30,60.6875
2000-05-31,56.6875
2000-06-01,56.5625
2000-06-02,59.75
2000-06-05,58.375
2000-06-06,55.296875
2000-06-07,53.9375
2000-06-08,54.1875
2000-06-09,54.375
2000-06-12,55.25
2000-06-13,53.4375
2000-06-14,53.8125
2000-06-15,53.375
2000-06-16,51.5
2000-06-19,50.625
2000-06-20,49.5625
2000-06-21,48.625
2000-06-22,50.5625
2000-06-23,51.4375
2000-06-26,49.5
2000-06-27,51.875
2000-06-28,51.359375
2000-06-29,50.875
2000-06-30,46.625
2000-07-03,50.5
2000-07-05,49.9375
2000-07-06,51.0
2000-07-07,50.5
2000-07-10,52.5625
2000-07-11,53.6875
2000-07-12,53.3125
2000-07-13,54.0625
2000-07-14,53.25
2000-07-17,54.0625
2000-07-18,49.375
2000-07-19,48.125
2000-07-20,48.0
2000-07-21,47.6875
2000-07-24,46.9375
2000-07-25,43.125
2000-07-26,41.4375
2000-07-27,40.5
2000-07-28,40.875
2000-07-31,43.1875
2000-08-01,42.3125
2000-08-02,41.1875
2000-08-03,40.75
2000-08-04,40.0625
2000-08-07,42.25
2000-08-08,42.625
2000-08-09,42.5
2000-08-10,42.375
2000-08-11,43.1875
2000-08-14,45.5625
2000-08-15,45.0
2000-08-16,44.0
2000-08-17,44.3125
2000-08-18,43.625
2000-08-21,43.4375
2000-08-22,44.5
2000-08-23,43.75
2000-08-24,43.9375
2000-08-25,42.8125
2000-08-28,38.125
2000-08-29,37.875
2000-08-30,38.0
2000-08-31,38.015625
2000-09-01,37.6875
2000-09-05,38.4375
2000-09-06,40.5
2000-09-07,39.875
2000-09-08,39.8125
2000-09-11,40.875
2000-09-12,39.9375
2000-09-13,40.125
2000-09-14,39.5625
2000-09-15,38.8125
2000-09-18,37.75
2000-09-19,38.875
2000-09-20,38.9375
2000-09-21,39.5
2000-09-22,39.75
2000-09-25,40.5
2000-09-26,39.0
2000-09-27,39.25
2000-09-28,39.25
2000-09-29,38.875
2000-10-02,38.5
2000-10-03,38.1875
2000-10-04,38.0625
2000-10-05,37.875
2000-10-06,37.8125
2000-10-09,37.8125
2000-10-10,37.4375
2000-10-11,36.6875
2000-10-12,35.5
2000-10-13,35.9375
2000-10-16,36.0625
2000-10-17,34.8125
2000-10-18,38.5625
2000-10-19,39.625
2000-10-20,40.4375
2000-10-23,40.0
2000-10-24,40.3125
2000-10-25,39.5625
2000-10-26,40.1875
2000-10-27,40.1875
2000-10-30,42.25
2000-10-31,43.5
2000-11-01,43.125
2000-11-02,42.8125
2000-11-03,43.1875
2000-11-06,42.9375
2000-11-07,42.8125
2000-11-08,42.625
2000-11-09,41.0625
2000-11-10,40.375
2000-11-13,40.625
2000-11-14,40.3125
2000-11-15,40.375
2000-11-16,39.875
2000-11-17,40.125
2000-11-20,38.9375
2000-11-21,38.75
2000-11-22,37.9375
2000-11-24,38.4375
2000-11-27,38.75
2000-11-28,38.875
2000-11-29,39.125
2000-11-30,39.125
2000-12-01,40.0
2000-12-04,41.6875
2000-12-05,43.375
2000-12-06,43.375
2000-12-07,43.375
2000-12-08,43.3125
2000-12-11,44.1875
2000-12-12,44.1875
2000-12-13,41.4375
2000-12-14,40.6875
2000-12-15,40.0625
2000-12-18,41.125
2000-12-19,41.1875
2000-12-20,41.375
2000-12-21,42.75
2000-12-22,46.1875
2000-12-26,46.875
2000-12-27,47.25
2000-12-28,48.8125
2000-12-29,47.6875
2001-01-02,47.25
2001-01-03,49.5
2001-01-04,50.3125
2001-01-05,49.0625
2001-01-08,48.9375
2001-01-09,47.6875
2001-01-10,47.4375
2001-01-11,49.125
2001-01-12,48.6875
2001-01-16,48.0
2001-01-17,48.375
2001-01-18,49.375
2001-01-19,48.5
2001-01-22,49.0
2001-01-23,49.4375
2001-01-24,50.0625
2001-01-25,50.1875
2001-01-26,50.1875
2001-01-29,50.959998999999996
2001-01-30,51.610001000000004
2001-01-31,52.490002000000004
2001-02-01,52.599998
2001-02-02,53.060001
2001-02-05,53.0
2001-02-06,53.240002000000004
2001-02-07,53.099998
2001-02-08,53.220001
2001-02-09,52.889998999999996
2001-02-12,53.5
2001-02-13,53.799999
2001-02-14,53.959998999999996
2001-02-15,53.880001
2001-02-16,53.919998
2001-02-20,54.34
2001-02-21,53.720001
2001-02-22,52.049999
2001-02-23,51.5
2001-02-26,52.990002000000004
2001-02-27,52.720001
2001-02-28,52.869999
2001-03-01,51.98
2001-03-02,53.259997999999996
2001-03-05,54.389998999999996
2001-03-06,55.189999
2001-03-07,55.939999
2001-03-08,57.290001000000004
2001-03-09,56.66
2001-03-12,56.549999
2001-03-13,54.650002
2001-03-14,52.970001
2001-03-15,53.43
2001-03-16,52.299999
2001-03-19,53.990002000000004
2001-03-20,53.41
2001-03-21,50.869999
2001-03-22,49.439999
2001-03-23,49.709998999999996
2001-03-26,51.18
2001-03-27,49.639998999999996
2001-03-28,50.599998
2001-03-29,49.919998
2001-03-30,49.990002000000004
2001-04-02,50.349998
2001-04-03,48.889998999999996
2001-04-04,50.09
2001-04-05,51.689999
2001-04-06,50.75
2001-04-09,51.68
2001-04-10,52.09
2001-04-11,50.900002
2001-04-12,49.990002000000004
2001-04-16,50.43
2001-04-17,49.5
2001-04-18,54.099998
2001-04-19,54.98
2001-04-20,54.389998999999996
2001-04-23,54.369999
2001-04-24,53.240002000000004
2001-04-25,54.560001
2001-04-26,55.189999
2001-04-27,56.330002
2001-04-30,55.77
2001-05-01,56.610001000000004
2001-05-02,58.23
2001-05-03,56.389998999999996
2001-05-04,57.150002
2001-05-07,57.0
2001-05-08,56.709998999999996
2001-05-09,56.75
2001-05-10,58.080002
2001-05-11,56.700001
2001-05-14,57.07
2001-05-15,57.779999
2001-05-16,60.689999
2001-05-17,61.810001
2001-05-18,61.66
2001-05-21,62.220001
2001-05-22,61.5
2001-05-23,61.0
2001-05-24,62.259997999999996
2001-05-25,62.849998
2001-05-29,64.459999
2001-05-30,62.75
2001-05-31,62.889998999999996
2001-06-01,63.220001
2001-06-04,63.380001
2001-06-05,65.41999799999999
2001-06-06,64.5
2001-06-07,63.59
2001-06-08,63.25
2001-06-11,63.43
2001-06-12,62.509997999999996
2001-06-13,62.330002
2001-06-14,60.689999
2001-06-15,59.150002
2001-06-18,61.18
2001-06-19,60.59
2001-06-20,60.84
2001-06-21,62.240002000000004
2001-06-22,62.110001000000004
2001-06-25,61.169998
2001-06-26,61.880001
2001-06-27,62.779999
2001-06-28,63.610001000000004
2001-06-29,62.5
2001-07-02,64.599998
2001-07-03,63.98
2001-07-05,63.580002
2001-07-06,61.889998999999996
2001-07-09,61.169998
2001-07-10,59.759997999999996
2001-07-11,63.360001000000004
2001-07-12,66.940002
2001-07-13,68.660004
2001-07-16,68.089996
2001-07-17,71.190002
2001-07-18,70.66999799999999
2001-07-19,69.529999
2001-07-20,69.599998
2001-07-23,69.089996
2001-07-24,68.220001
2001-07-25,69.309998
2001-07-26,69.91999799999999
2001-07-27,69.860001
2001-07-30,71.800003
2001-07-31,70.540001
2001-08-01,70.089996
2001-08-02,69.559998
2001-08-03,69.910004
2001-08-06,69.449997
2001-08-07,68.269997
2001-08-08,67.150002
2001-08-09,66.0
2001-08-10,67.690002
2001-08-13,67.629997
2001-08-14,66.769997
2001-08-15,68.58000200000001
2001-08-16,67.879997
2001-08-17,66.629997
2001-08-20,66.959999
2001-08-21,67.400002
2001-08-22,67.099998
2001-08-23,68.529999
2001-08-24,69.93
2001-08-27,69.629997
2001-08-28,68.940002
2001-08-29,68.07
2001-08-30,66.08000200000001
2001-08-31,66.019997
2001-09-04,67.739998
2001-09-05,68.120003
2001-09-06,67.059998
2001-09-07,63.009997999999996
2001-09-10,61.759997999999996
2001-09-17,54.060001
2001-09-18,54.639998999999996
2001-09-19,54.41
2001-09-20,52.700001
2001-09-21,51.32
2001-09-24,53.5
2001-09-25,54.16
2001-09-26,53.52
2001-09-27,52.450001
2001-09-28,55.349998
2001-10-01,54.0
2001-10-02,55.009997999999996
2001-10-03,59.23
2001-10-04,57.57
2001-10-05,59.0
2001-10-08,58.529999
2001-10-09,57.470001
2001-10-10,60.950001
2001-10-11,63.5
2001-10-12,63.040001000000004
2001-10-15,62.790001000000004
2001-10-16,62.919998
2001-10-17,60.529999
2001-10-18,59.849998
2001-10-19,60.290001000000004
2001-10-22,61.0
2001-10-23,60.5
2001-10-24,60.220001
2001-10-25,60.98
2001-10-26,61.200001
2001-10-29,60.599998
2001-10-30,59.09
2001-10-31,59.02
2001-11-01,60.799999
2001-11-02,60.900002
2001-11-05,61.52
2001-11-06,63.509997999999996
2001-11-07,63.75
2001-11-08,62.119999
2001-11-09,61.709998999999996
2001-11-12,62.240002000000004
2001-11-13,63.169998
2001-11-14,65.059998
2001-11-15,67.470001
2001-11-16,65.589996
2001-11-19,66.75
2001-11-20,65.739998
2001-11-21,64.879997
2001-11-23,65.58000200000001
2001-11-26,67.400002
2001-11-27,66.440002
2001-11-28,64.980003
2001-11-29,65.599998
2001-11-30,65.760002
2001-12-03,65.540001
2001-12-04,66.440002
2001-12-05,69.449997
2001-12-06,70.050003
2001-12-07,69.959999
2001-12-10,69.940002
2001-12-11,69.800003
2001-12-12,68.849998
2001-12-13,68.349998
2001-12-14,68.75
2001-12-17,68.93
2001-12-18,70.300003
2001-12-19,71.0
2001-12-20,70.139999
2001-12-21,70.510002
2001-12-24,71.699997
2001-12-26,73.540001
2001-12-27,73.099998
2001-12-28,73.089996
2001-12-31,73.33000200000001
2002-01-02,72.900002
2002-01-03,73.260002
2002-01-04,74.269997
2002-01-07,73.699997
2002-01-08,72.510002
2002-01-09,71.910004
2002-01-10,71.050003
2002-01-11,69.629997
2002-01-14,68.970001
2002-01-15,69.629997
2002-01-16,68.349998
2002-01-17,70.510002
2002-01-18,70.57
2002-01-22,71.449997
2002-01-23,72.0
2002-01-24,71.900002
2002-01-25,72.389999
2002-01-28,72.800003
2002-01-29,71.559998
2002-01-30,71.449997
2002-01-31,72.699997
2002-02-01,72.510002
2002-02-04,71.900002
2002-02-05,72.540001
2002-02-06,65.5
2002-02-07,63.459998999999996
2002-02-08,62.73
2002-02-11,66.07
2002-02-12,66.309998
2002-02-13,68.059998
2002-02-14,67.349998
2002-02-15,67.610001
2002-02-19,65.489998
2002-02-20,65.91999799999999
2002-02-21,66.400002
2002-02-22,66.040001
2002-02-25,68.25
2002-02-26,73.400002
2002-02-27,74.889999
2002-02-28,75.099998
2002-03-01,75.889999
2002-03-04,78.089996
2002-03-05,76.5
2002-03-06,77.550003
2002-03-07,75.91999799999999
2002-03-08,74.989998
2002-03-11,76.83000200000001
2002-03-12,79.660004
2002-03-13,78.269997
2002-03-14,77.720001
2002-03-15,77.970001
2002-03-18,78.029999
2002-03-19,78.360001
2002-03-20,78.33000200000001
2002-03-21,74.639999
2002-03-22,76.059998
2002-03-25,74.040001
2002-03-26,75.139999
2002-03-27,75.089996
2002-03-28,75.550003
2002-04-01,74.5
2002-04-02,74.099998
2002-04-03,73.5
2002-04-04,73.809998
2002-04-05,75.199997
2002-04-08,76.400002
2002-04-09,76.720001
2002-04-10,76.93
2002-04-11,75.07
2002-04-12,76.019997
2002-04-15,75.08000200000001
2002-04-16,76.769997
2002-04-17,74.989998
2002-04-18,73.800003
2002-04-19,75.129997
2002-04-22,75.699997
2002-04-23,75.959999
2002-04-24,74.739998
2002-04-25,75.089996
2002-04-26,74.790001
2002-04-29,73.300003
2002-04-30,74.949997
2002-05-01,76.160004
2002-05-02,77.449997
2002-05-03,76.599998
2002-05-06,74.25
2002-05-07,75.800003
2002-05-08,77.150002
2002-05-09,76.699997
2002-05-10,75.07
2002-05-13,73.589996
2002-05-14,75.089996
2002-05-15,74.980003
2002-05-16,74.529999
2002-05-17,74.849998
2002-05-20,75.110001
2002-05-21,73.400002
2002-05-22,73.650002
2002-05-23,74.449997
2002-05-24,73.910004
2002-05-28,72.650002
2002-05-29,71.849998
2002-05-30,71.099998
2002-05-31,71.400002
2002-06-03,70.150002
2002-06-04,68.349998
2002-06-05,70.32
2002-06-06,68.309998
2002-06-07,68.75
2002-06-10,68.529999
2002-06-11,67.08000200000001
2002-06-12,68.860001
2002-06-13,67.33000200000001
2002-06-14,66.400002
2002-06-17,68.389999
2002-06-18,69.349998
2002-06-19,69.029999
2002-06-20,68.720001
2002-06-21,67.089996
2002-06-24,66.769997
2002-06-25,65.790001
2002-06-26,64.0
2002-06-27,64.389999
2002-06-28,65.360001
2002-07-01,64.860001
2002-07-02,62.400002
2002-07-03,62.029999
2002-07-05,65.449997
2002-07-08,65.5
2002-07-09,64.199997
2002-07-10,63.43
2002-07-11,63.32
2002-07-12,63.09
2002-07-15,62.91
2002-07-16,56.279999
2002-07-17,55.580002
2002-07-18,55.599998
2002-07-19,53.66
2002-07-22,51.029999
2002-07-23,51.630001
2002-07-24,55.25
2002-07-25,54.91
2002-07-26,54.110001000000004
2002-07-29,57.0
2002-07-30,57.5
2002-07-31,57.369999
2002-08-01,55.380001
2002-08-02,52.830002
2002-08-05,51.650002
2002-08-06,53.759997999999996
2002-08-07,52.860001000000004
2002-08-08,54.400002
2002-08-09,53.470001
2002-08-12,52.889998999999996
2002-08-13,51.459998999999996
2002-08-14,53.349998
2002-08-15,54.650002
2002-08-16,55.0
2002-08-19,56.82
2002-08-20,55.900002
2002-08-21,56.790001000000004
2002-08-22,58.5
2002-08-23,56.779999
2002-08-26,56.66
2002-08-27,57.380001
2002-08-28,56.419998
2002-08-29,55.16
2002-08-30,55.310001
2002-09-03,53.610001000000004
2002-09-04,54.389998999999996
2002-09-05,53.630001
2002-09-06,54.0
2002-09-09,54.09
2002-09-10,53.459998999999996
2002-09-11,53.150002
2002-09-12,51.16
2002-09-13,51.740002000000004
2002-09-16,52.380001
2002-09-17,50.66
2002-09-18,50.490002000000004
2002-09-19,48.799999
2002-09-20,48.849998
2002-09-23,47.529999
2002-09-24,46.470001
2002-09-25,48.349998
2002-09-26,49.860001000000004
2002-09-27,46.82
2002-09-30,45.860001000000004
2002-10-01,48.099998
2002-10-02,45.779999
2002-10-03,44.810001
2002-10-04,43.720001
2002-10-07,41.779999
2002-10-08,43.330002
2002-10-09,40.599998
2002-10-10,40.68
2002-10-11,43.790001000000004
2002-10-14,44.540001000000004
2002-10-15,48.849998
2002-10-16,45.759997999999996
2002-10-17,48.34
2002-10-18,48.549999
2002-10-21,49.790001000000004
2002-10-22,47.630001
2002-10-23,48.220001
2002-10-24,47.459998999999996
2002-10-25,47.07
2002-10-28,45.900002
2002-10-29,46.02
2002-10-30,46.130001
2002-10-31,46.610001000000004
2002-11-01,47.619999
2002-11-04,47.900002
2002-11-05,48.57
2002-11-06,48.669998
2002-11-07,45.939999
2002-11-08,45.5
2002-11-11,44.830002
2002-11-12,45.73
2002-11-13,46.169998
2002-11-14,47.869999
2002-11-15,48.459998999999996
2002-11-18,49.43
2002-11-19,47.639998999999996
2002-11-20,49.669998
2002-11-21,52.43
2002-11-22,52.549999
2002-11-25,53.57
2002-11-26,52.82
2002-11-27,54.360001000000004
2002-11-29,53.779999
2002-12-02,53.349998
2002-12-03,50.950001
2002-12-04,51.470001
2002-12-05,50.759997999999996
2002-12-06,50.889998999999996
2002-12-09,49.779999
2002-12-10,50.549999
2002-12-11,51.380001
2002-12-12,52.040001000000004
2002-12-13,51.380001
2002-12-16,53.91
2002-12-17,53.259997999999996
2002-12-18,52.48
2002-12-19,52.16
2002-12-20,53.369999
2002-12-23,52.18
2002-12-24,52.349998
2002-12-26,52.18
2002-12-27,52.18
2002-12-30,51.950001
2002-12-31,52.220001
2003-01-02,54.23
2003-01-03,53.25
2003-01-06,54.919998
2003-01-07,54.02
2003-01-08,54.119999
2003-01-09,55.400002
2003-01-10,55.049999
2003-01-13,57.130001
2003-01-14,56.5
2003-01-15,56.450001
2003-01-16,57.099998
2003-01-17,55.75
2003-01-21,55.130001
2003-01-22,53.52
2003-01-23,53.400002
2003-01-24,52.040001000000004
2003-01-27,51.02
2003-01-28,51.549999
2003-01-29,52.07
2003-01-30,50.82
2003-01-31,51.970001
2003-02-03,51.16
2003-02-04,50.189999
2003-02-05,52.099998
2003-02-06,51.84
2003-02-07,50.59
2003-02-10,51.330002
2003-02-11,51.130001
2003-02-12,49.959998999999996
2003-02-13,49.330002
2003-02-14,50.419998
2003-02-18,51.57
2003-02-19,50.939999
2003-02-20,50.470001
2003-02-21,51.060001
2003-02-24,49.459998999999996
2003-02-25,49.599998
2003-02-26,48.889998999999996
2003-02-27,49.099998
2003-02-28,49.259997999999996
2003-03-03,48.639998999999996
2003-03-04,46.439999
2003-03-05,46.970001
2003-03-06,46.560001
2003-03-07,46.970001
2003-03-10,45.43
2003-03-11,42.91
2003-03-12,45.689999
2003-03-13,48.32
2003-03-14,48.110001000000004
2003-03-17,49.869999
2003-03-18,49.84
2003-03-19,50.610001000000004
2003-03-20,51.459998999999996
2003-03-21,53.290001000000004
2003-03-24,51.16
2003-03-25,51.900002
2003-03-26,50.75
2003-03-27,50.560001
2003-03-28,49.580002
2003-03-31,49.029999
2003-04-01,49.689999
2003-04-02,51.950001
2003-04-03,51.299999
2003-04-04,50.880001
2003-04-07,51.619999
2003-04-08,51.700001
2003-04-09,51.139998999999996
2003-04-10,51.740002000000004
2003-04-11,51.950001
2003-04-14,53.779999
2003-04-15,54.27
2003-04-16,52.049999
2003-04-17,53.68
2003-04-21,54.73
2003-04-22,55.049999
2003-04-23,53.919998
2003-04-24,53.259997999999996
2003-04-25,52.23
2003-04-28,53.349998
2003-04-29,53.439999
2003-04-30,53.490002000000004
2003-05-01,52.700001
2003-05-02,53.700001
2003-05-05,53.009997999999996
2003-05-06,53.700001
2003-05-07,53.27
2003-05-08,52.919998
2003-05-09,53.369999
2003-05-12,55.029999
2003-05-13,54.200001
2003-05-14,53.34
2003-05-15,53.529999
2003-05-16,52.77
2003-05-19,51.549999
2003-05-20,51.919998
2003-05-21,51.189999
2003-05-22,52.310001
2003-05-23,52.209998999999996
2003-05-27,53.459998999999996
2003-05-28,54.459998999999996
2003-05-29,55.389998999999996
2003-05-30,56.900002
2003-06-02,57.060001
2003-06-03,58.599998
2003-06-04,58.240002000000004
2003-06-05,58.200001
2003-06-06,59.700001
2003-06-09,59.049999
2003-06-10,60.0
2003-06-11,62.060001
2003-06-12,63.860001000000004
2003-06-13,63.220001
2003-06-16,65.029999
2003-06-17,65.18
2003-06-18,63.950001
2003-06-19,62.880001
2003-06-20,63.009997999999996
2003-06-23,62.900002
2003-06-24,63.389998999999996
2003-06-25,63.110001000000004
2003-06-26,63.889998999999996
2003-06-27,63.450001
2003-06-30,63.700001
2003-07-01,63.369999
2003-07-02,63.400002
2003-07-03,62.900002
2003-07-07,63.919998
2003-07-08,64.0
2003-07-09,63.639998999999996
2003-07-10,63.860001000000004
2003-07-11,64.059998
2003-07-14,65.91999799999999
2003-07-15,64.730003
2003-07-16,64.300003
2003-07-17,64.110001
2003-07-18,64.0
2003-07-21,63.93
2003-07-22,64.860001
