Date,CLX
1997-07-01,32.25
1997-07-02,32.203125
1997-07-03,32.125
1997-07-07,31.1875
1997-07-08,32.375
1997-07-09,31.0
1997-07-10,31.28125
1997-07-11,32.0
1997-07-14,31.8125
1997-07-15,31.328125
1997-07-16,32.546875
1997-07-17,32.5
1997-07-18,32.5625
1997-07-21,32.5625
1997-07-22,32.96875
1997-07-23,33.3125
1997-07-24,32.875
1997-07-25,33.5
1997-07-28,33.640625
1997-07-29,33.65625
1997-07-30,34.890625
1997-07-31,34.953125
1997-08-01,34.5
1997-08-04,34.125
1997-08-05,34.578125
1997-08-06,34.984375
1997-08-07,34.484375
1997-08-08,33.6875
1997-08-11,34.09375
1997-08-12,34.171875
1997-08-13,33.984375
1997-08-14,34.25
1997-08-15,33.015625
1997-08-18,33.234375
1997-08-19,33.84375
1997-08-20,34.390625
1997-08-21,34.375
1997-08-22,34.5625
1997-08-25,34.1875
1997-08-26,33.5
1997-08-27,33.046875
1997-08-28,32.984375
1997-08-29,32.84375
1997-09-02,33.59375
1997-09-03,33.03125
1997-09-04,33.53125
1997-09-05,33.625
1997-09-08,33.375
1997-09-09,33.21875
1997-09-10,32.84375
1997-09-11,32.375
1997-09-12,33.65625
1997-09-15,33.5
1997-09-16,34.8125
1997-09-17,35.8125
1997-09-18,36.625
1997-09-19,36.59375
1997-09-22,36.625
1997-09-23,36.28125
1997-09-24,36.21875
1997-09-25,35.8125
1997-09-26,36.46875
1997-09-29,37.03125
1997-09-30,37.125
1997-10-01,37.4375
1997-10-02,36.84375
1997-10-03,36.71875
1997-10-06,36.96875
1997-10-07,37.375
1997-10-08,37.25
1997-10-09,36.875
1997-10-10,36.375
1997-10-13,36.40625
1997-10-14,36.21875
1997-10-15,35.71875
1997-10-16,35.34375
1997-10-17,34.90625
1997-10-20,34.875
1997-10-21,35.25
1997-10-22,34.40625
1997-10-23,34.5
1997-10-24,34.625
1997-10-27,34.25
1997-10-28,33.46875
1997-10-29,34.25
1997-10-30,35.28125
1997-10-31,35.0625
1997-11-03,35.71875
1997-11-04,35.3125
1997-11-05,35.40625
1997-11-06,35.71875
1997-11-07,35.25
1997-11-10,35.28125
1997-11-11,35.625
1997-11-12,35.0
1997-11-13,36.03125
1997-11-14,36.75
1997-11-17,37.875
1997-11-18,37.875
1997-11-19,38.28125
1997-11-20,38.6875
1997-11-21,38.71875
1997-11-24,38.09375
1997-11-25,38.75
1997-11-26,38.96875
1997-11-28,38.96875
1997-12-01,39.375
1997-12-02,39.5
1997-12-03,39.28125
1997-12-04,39.4375
1997-12-05,39.40625
1997-12-08,39.46875
1997-12-09,39.75
1997-12-10,39.75
1997-12-11,39.59375
1997-12-12,39.59375
1997-12-15,40.0
1997-12-16,39.59375
1997-12-17,39.21875
1997-12-18,38.1875
1997-12-19,37.9375
1997-12-22,37.59375
1997-12-23,37.125
1997-12-24,37.03125
1997-12-26,37.125
1997-12-29,38.84375
1997-12-30,39.90625
1997-12-31,39.6875
1998-01-02,39.5625
1998-01-05,39.5625
1998-01-06,39.03125
1998-01-07,38.65625
1998-01-08,38.4375
1998-01-09,38.75
1998-01-12,38.5
1998-01-13,38.5625
1998-01-14,39.53125
1998-01-15,38.75
1998-01-16,38.75
1998-01-20,38.21875
1998-01-21,37.53125
1998-01-22,38.34375
1998-01-23,37.96875
1998-01-26,38.0625
1998-01-27,38.21875
1998-01-28,38.03125
1998-01-29,38.28125
1998-01-30,38.3125
1998-02-02,39.0625
1998-02-03,39.5
1998-02-04,39.25
1998-02-05,39.25
1998-02-06,39.71875
1998-02-09,39.625
1998-02-10,39.90625
1998-02-11,40.4375
1998-02-12,41.15625
1998-02-13,41.375
1998-02-17,40.8125
1998-02-18,41.3125
1998-02-19,41.46875
1998-02-20,42.28125
1998-02-23,42.75
1998-02-24,42.71875
1998-02-25,43.28125
1998-02-26,43.46875
1998-02-27,43.875
1998-03-02,43.84375
1998-03-03,44.1875
1998-03-04,42.90625
1998-03-05,43.0625
1998-03-06,43.625
1998-03-09,44.5
1998-03-10,44.4375
1998-03-11,44.34375
1998-03-12,43.90625
1998-03-13,43.40625
1998-03-16,43.34375
1998-03-17,43.4375
1998-03-18,43.75
1998-03-19,44.125
1998-03-20,44.28125
1998-03-23,43.84375
1998-03-24,43.53125
1998-03-25,43.0
1998-03-26,43.3125
1998-03-27,42.0
1998-03-30,42.53125
1998-03-31,42.96875
1998-04-01,43.65625
1998-04-02,44.28125
1998-04-03,44.71875
1998-04-06,44.75
1998-04-07,44.0625
1998-04-08,43.875
1998-04-09,43.78125
1998-04-13,43.46875
1998-04-14,43.15625
1998-04-15,42.75
1998-04-16,42.25
1998-04-17,42.21875
1998-04-20,42.28125
1998-04-21,42.6875
1998-04-22,42.46875
1998-04-23,42.1875
1998-04-24,40.78125
1998-04-27,40.375
1998-04-28,39.875
1998-04-29,40.09375
1998-04-30,41.96875
1998-05-01,41.34375
1998-05-04,40.75
1998-05-05,40.5
1998-05-06,40.0
1998-05-07,40.5
1998-05-08,41.25
1998-05-11,40.84375
1998-05-12,41.03125
1998-05-13,40.625
1998-05-14,40.8125
1998-05-15,40.40625
1998-05-18,41.125
1998-05-19,40.40625
1998-05-20,41.9375
1998-05-21,41.96875
1998-05-22,41.75
1998-05-26,41.78125
1998-05-27,41.84375
1998-05-28,41.9375
1998-05-29,41.8125
1998-06-01,41.8125
1998-06-02,41.8125
1998-06-03,41.4375
1998-06-04,41.4375
1998-06-05,41.375
1998-06-08,42.15625
1998-06-09,43.375
1998-06-10,43.875
1998-06-11,43.8125
1998-06-12,44.25
1998-06-15,43.28125
1998-06-16,44.28125
1998-06-17,45.40625
1998-06-18,47.4375
1998-06-19,46.25
1998-06-22,46.03125
1998-06-23,45.59375
1998-06-24,45.625
1998-06-25,46.0625
1998-06-26,46.8125
1998-06-29,47.5
1998-06-30,47.8125
1998-07-01,49.375
1998-07-02,47.875
1998-07-06,48.375
1998-07-07,48.09375
1998-07-08,48.53125
1998-07-09,47.40625
1998-07-10,48.6875
1998-07-13,48.375
1998-07-14,48.78125
1998-07-15,47.96875
1998-07-16,48.03125
1998-07-17,48.34375
1998-07-20,48.71875
1998-07-21,48.125
1998-07-22,48.53125
1998-07-23,47.84375
1998-07-24,47.5
1998-07-27,47.90625
1998-07-28,47.375
1998-07-29,47.375
1998-07-30,51.625
1998-07-31,51.375
1998-08-03,52.03125
1998-08-04,51.8125
1998-08-05,50.8125
1998-08-06,51.5625
1998-08-07,51.34375
1998-08-10,52.40625
1998-08-11,50.71875
1998-08-12,52.34375
1998-08-13,52.09375
1998-08-14,52.65625
1998-08-17,54.96875
1998-08-18,53.9375
1998-08-19,53.15625
1998-08-20,52.03125
1998-08-21,51.0
1998-08-24,51.84375
1998-08-25,52.75
1998-08-26,52.9375
1998-08-27,51.0
1998-08-28,51.125
1998-08-31,48.21875
1998-09-01,48.5
1998-09-02,45.34375
1998-09-03,46.3125
1998-09-04,45.96875
1998-09-08,48.4375
1998-09-09,47.03125
1998-09-10,49.21875
1998-09-11,49.28125
1998-09-14,46.8125
1998-09-15,46.28125
1998-09-16,43.625
1998-09-17,41.09375
1998-09-18,41.09375
1998-09-21,39.75
1998-09-22,41.03125
1998-09-23,42.28125
1998-09-24,41.9375
1998-09-25,41.78125
1998-09-28,43.15625
1998-09-29,42.46875
1998-09-30,41.25
1998-10-01,40.03125
1998-10-02,42.125
1998-10-05,41.84375
1998-10-06,43.0625
1998-10-07,43.9375
1998-10-08,44.375
1998-10-09,46.03125
1998-10-12,46.84375
1998-10-13,46.5
1998-10-14,46.53125
1998-10-15,49.5625
1998-10-16,49.875
1998-10-19,52.0
1998-10-20,51.375
1998-10-21,51.0
1998-10-22,51.71875
1998-10-23,51.65625
1998-10-26,52.0
1998-10-27,52.3125
1998-10-28,52.34375
1998-10-29,53.90625
1998-10-30,54.625
1998-11-02,54.9375
1998-11-03,55.15625
1998-11-04,53.8125
1998-11-05,55.46875
1998-11-06,56.65625
1998-11-09,56.6875
1998-11-10,57.03125
1998-11-11,55.71875
1998-11-12,56.1875
1998-11-13,56.1875
1998-11-16,57.125
1998-11-17,56.71875
1998-11-18,57.78125
1998-11-19,58.40625
1998-11-20,58.46875
1998-11-23,58.0625
1998-11-24,56.90625
1998-11-25,56.15625
1998-11-27,55.90625
1998-11-30,55.53125
1998-12-01,55.96875
1998-12-02,56.4375
1998-12-03,56.15625
1998-12-04,56.90625
1998-12-07,57.0
1998-12-08,56.71875
1998-12-09,55.96875
1998-12-10,56.53125
1998-12-11,56.09375
1998-12-14,56.375
1998-12-15,56.96875
1998-12-16,56.5625
1998-12-17,56.71875
1998-12-18,56.65625
1998-12-21,56.65625
1998-12-22,58.0
1998-12-23,58.21875
1998-12-24,57.875
1998-12-28,57.90625
1998-12-29,58.125
1998-12-30,58.09375
1998-12-31,58.40625
1999-01-04,57.46875
1999-01-05,57.375
1999-01-06,57.71875
1999-01-07,57.46875
1999-01-08,56.8125
1999-01-11,56.21875
1999-01-12,56.46875
1999-01-13,54.71875
1999-01-14,54.28125
1999-01-15,54.9375
1999-01-19,56.0
1999-01-20,56.5
1999-01-21,55.875
1999-01-22,57.1875
1999-01-25,57.90625
1999-01-26,59.1875
1999-01-27,59.59375
1999-01-28,60.84375
1999-01-29,62.5625
1999-02-01,62.15625
1999-02-02,60.0
1999-02-03,61.25
1999-02-04,61.0
1999-02-05,60.4375
1999-02-08,59.9375
1999-02-09,61.5
1999-02-10,64.25
1999-02-11,66.15625
1999-02-12,64.75
1999-02-16,64.53125
1999-02-17,64.90625
1999-02-18,63.125
1999-02-19,61.5
1999-02-22,62.125
1999-02-23,61.3125
1999-02-24,61.40625
1999-02-25,59.53125
1999-02-26,59.15625
1999-03-01,58.75
1999-03-02,61.5
1999-03-03,61.125
1999-03-04,64.5
1999-03-05,64.53125
1999-03-08,64.0
1999-03-09,63.78125
1999-03-10,62.96875
1999-03-11,63.15625
1999-03-12,62.75
1999-03-15,61.40625
1999-03-16,60.75
1999-03-17,60.34375
1999-03-18,59.71875
1999-03-19,59.15625
1999-03-22,58.0625
1999-03-23,57.8125
1999-03-24,56.90625
1999-03-25,60.875
1999-03-26,58.90625
1999-03-29,59.65625
1999-03-30,58.84375
1999-03-31,58.59375
1999-04-01,58.25
1999-04-05,58.78125
1999-04-06,58.53125
1999-04-07,59.125
1999-04-08,59.4375
1999-04-09,57.40625
1999-04-12,57.5625
1999-04-13,56.25
1999-04-14,57.375
1999-04-15,57.46875
1999-04-16,59.25
1999-04-19,60.40625
1999-04-20,59.375
1999-04-21,61.53125
1999-04-22,60.84375
1999-04-23,58.53125
1999-04-26,59.25
1999-04-27,59.6875
1999-04-28,57.0
1999-04-29,57.0
1999-04-30,57.6875
1999-05-03,56.96875
1999-05-04,55.8125
1999-05-05,54.5
1999-05-06,54.0
1999-05-07,53.40625
1999-05-10,52.0625
1999-05-11,52.84375
1999-05-12,53.25
1999-05-13,54.03125
1999-05-14,54.28125
1999-05-17,54.5
1999-05-18,53.0
1999-05-19,54.625
1999-05-20,55.46875
1999-05-21,53.8125
1999-05-24,52.9375
1999-05-25,52.46875
1999-05-26,52.375
1999-05-27,50.9375
1999-05-28,50.46875
1999-06-01,51.9375
1999-06-02,51.71875
1999-06-03,52.03125
1999-06-04,53.0
1999-06-07,53.75
1999-06-08,53.46875
1999-06-09,52.5
1999-06-10,51.40625
1999-06-11,50.625
1999-06-14,50.125
1999-06-15,49.625
1999-06-16,48.4375
1999-06-17,47.8125
1999-06-18,47.34375
1999-06-21,47.6875
1999-06-22,49.59375
1999-06-23,49.59375
1999-06-24,49.15625
1999-06-25,49.59375
1999-06-28,50.125
1999-06-29,50.625
1999-06-30,53.40625
1999-07-01,52.34375
1999-07-02,51.5
1999-07-06,52.46875
1999-07-07,52.65625
1999-07-08,52.25
1999-07-09,51.71875
1999-07-12,52.53125
1999-07-13,53.59375
1999-07-14,54.34375
1999-07-15,54.71875
1999-07-16,54.90625
1999-07-19,55.0
1999-07-20,55.125
1999-07-21,55.71875
1999-07-22,56.125
1999-07-23,56.03125
1999-07-26,56.75
1999-07-27,56.96875
1999-07-28,56.375
1999-07-29,55.75
1999-07-30,56.0
1999-08-02,55.6875
1999-08-03,55.59375
1999-08-04,52.8125
1999-08-05,52.3125
1999-08-06,51.75
1999-08-09,52.0625
1999-08-10,51.1875
1999-08-11,51.625
1999-08-12,43.21875
1999-08-13,42.34375
1999-08-16,40.84375
1999-08-17,40.625
1999-08-18,40.53125
1999-08-19,40.375
1999-08-20,41.1875
1999-08-23,40.625
1999-08-24,41.875
1999-08-25,44.375
1999-08-26,45.25
1999-08-27,45.125
1999-08-30,43.625
1999-08-31,45.25
1999-09-01,45.3125
1999-09-02,46.375
1999-09-03,47.25
1999-09-07,47.875
1999-09-08,46.25
1999-09-09,44.75
1999-09-10,44.75
1999-09-13,43.375
1999-09-14,43.0
1999-09-15,42.75
1999-09-16,42.0625
1999-09-17,41.875
1999-09-20,42.9375
1999-09-21,42.0
1999-09-22,42.0
1999-09-23,40.8125
1999-09-24,40.625
1999-09-27,40.25
1999-09-28,40.5
1999-09-29,37.8125
1999-09-30,38.25
1999-10-01,39.0625
1999-10-04,41.0
1999-10-05,41.9375
1999-10-06,42.5625
1999-10-07,41.9375
1999-10-08,42.8125
1999-10-11,41.0625
1999-10-12,40.625
1999-10-13,39.0
1999-10-14,39.5
1999-10-15,37.6875
1999-10-18,38.9375
1999-10-19,41.25
1999-10-20,40.375
1999-10-21,41.625
1999-10-22,40.625
1999-10-25,39.75
1999-10-26,39.25
1999-10-27,41.375
1999-10-28,40.4375
1999-10-29,40.9375
1999-11-01,42.875
1999-11-02,41.8125
1999-11-03,40.8125
1999-11-04,40.5625
1999-11-05,40.25
1999-11-08,40.3125
1999-11-09,43.125
1999-11-10,45.9375
1999-11-11,45.125
1999-11-12,45.0625
1999-11-15,45.375
1999-11-16,47.3125
1999-11-17,49.0
1999-11-18,47.1875
1999-11-19,45.0
1999-11-22,44.25
1999-11-23,44.6875
1999-11-24,45.0
1999-11-26,44.375
1999-11-29,43.4375
1999-11-30,44.5625
1999-12-01,44.3125
1999-12-02,44.75
1999-12-03,46.8125
1999-12-06,48.1875
1999-12-07,49.5
1999-12-08,49.0625
1999-12-09,49.125
1999-12-10,48.5625
1999-12-13,49.4375
1999-12-14,51.25
1999-12-15,51.375
1999-12-16,50.25
1999-12-17,52.0625
1999-12-20,50.375
1999-12-21,51.875
1999-12-22,54.125
1999-12-23,53.5
1999-12-27,51.125
1999-12-28,49.8125
1999-12-29,50.875
1999-12-30,50.75
1999-12-31,50.375
2000-01-03,49.1875
2000-01-04,47.875
2000-01-05,49.125
2000-01-06,49.5625
2000-01-07,52.3125
2000-01-10,51.75
2000-01-11,52.25
2000-01-12,52.1875
2000-01-13,55.0
2000-01-14,54.25
2000-01-18,52.75
2000-01-19,51.9375
2000-01-20,52.0
2000-01-21,50.625
2000-01-24,48.875
2000-01-25,47.25
2000-01-26,47.8125
2000-01-27,47.25
2000-01-28,46.875
2000-01-31,47.75
2000-02-01,48.0
2000-02-02,48.3125
2000-02-03,46.625
2000-02-04,43.875
2000-02-07,42.6875
2000-02-08,45.0
2000-02-09,44.8125
2000-02-10,41.875
2000-02-11,40.5
2000-02-14,40.9375
2000-02-15,41.0
2000-02-16,40.625
2000-02-17,40.8125
2000-02-18,39.0
2000-02-22,39.3125
2000-02-23,39.5625
2000-02-24,38.8125
2000-02-25,37.3125
2000-02-28,39.0
2000-02-29,40.4375
2000-03-01,40.125
2000-03-02,40.25
2000-03-03,41.1875
2000-03-06,40.0625
2000-03-07,36.25
2000-03-08,33.375
2000-03-09,33.8125
2000-03-10,29.875
2000-03-13,30.625
2000-03-14,29.875
2000-03-15,33.5625
2000-03-16,36.625
2000-03-17,35.125
2000-03-20,33.9375
2000-03-21,36.4375
2000-03-22,34.75
2000-03-23,35.5625
2000-03-24,33.0
2000-03-27,30.4375
2000-03-28,31.375
2000-03-29,32.0625
2000-03-30,32.5
2000-03-31,33.0
2000-04-03,34.5625
2000-04-04,35.4375
2000-04-05,35.5
2000-04-06,34.5625
2000-04-07,35.625
2000-04-10,36.0
2000-04-11,37.3125
2000-04-12,40.0625
2000-04-13,40.4375
2000-04-14,35.875
2000-04-17,40.625
2000-04-18,38.1875
2000-04-19,36.375
2000-04-20,37.125
2000-04-24,38.0
2000-04-25,37.25
2000-04-26,34.8125
2000-04-27,37.5625
2000-04-28,36.75
2000-05-01,36.875
2000-05-02,36.25
2000-05-03,35.625
2000-05-04,36.125
2000-05-05,36.5625
2000-05-08,37.3125
2000-05-09,38.9375
2000-05-10,39.5625
2000-05-11,41.1875
2000-05-12,39.6875
2000-05-15,39.5
2000-05-16,38.375
2000-05-17,39.5625
2000-05-18,40.8125
2000-05-19,38.9375
2000-05-22,39.625
2000-05-23,38.625
2000-05-24,39.8125
2000-05-25,38.1875
2000-05-26,38.0
2000-05-30,38.8125
2000-05-31,39.625
2000-06-01,40.5
2000-06-02,41.875
2000-06-05,40.9375
2000-06-06,41.375
2000-06-07,41.8125
2000-06-08,41.1875
2000-06-09,40.4375
2000-06-12,40.5
2000-06-13,43.5
2000-06-14,44.6875
2000-06-15,46.8125
2000-06-16,44.8125
2000-06-19,44.5625
2000-06-20,43.6875
2000-06-21,43.8125
2000-06-22,43.1875
2000-06-23,42.75
2000-06-26,44.5625
2000-06-27,45.6875
2000-06-28,45.609375
2000-06-29,43.375
2000-06-30,44.8125
2000-07-03,45.875
2000-07-05,45.3125
2000-07-06,44.6875
2000-07-07,44.875
2000-07-10,44.0625
2000-07-11,43.0
2000-07-12,42.875
2000-07-13,42.625
2000-07-14,44.25
2000-07-17,42.875
2000-07-18,43.8125
2000-07-19,44.5
2000-07-20,43.25
2000-07-21,42.25
2000-07-24,41.625
2000-07-25,42.375
2000-07-26,41.75
2000-07-27,40.6875
2000-07-28,41.6875
2000-07-31,41.3125
2000-08-01,43.625
2000-08-02,43.375
2000-08-03,39.6875
2000-08-04,38.5
2000-08-07,35.5
2000-08-08,34.6875
2000-08-09,34.0625
2000-08-10,33.6875
2000-08-11,33.625
2000-08-14,37.0
2000-08-15,35.8125
2000-08-16,35.375
2000-08-17,35.5
2000-08-18,35.875
2000-08-21,36.4375
2000-08-22,36.0
2000-08-23,35.75
2000-08-24,36.0
2000-08-25,36.1875
2000-08-28,36.8125
2000-08-29,37.0
2000-08-30,37.0
2000-08-31,36.1875
2000-09-01,35.8125
2000-09-05,35.75
2000-09-06,36.9375
2000-09-07,36.875
2000-09-08,36.4375
2000-09-11,36.875
2000-09-12,37.75
2000-09-13,37.625
2000-09-14,36.25
2000-09-15,35.8125
2000-09-18,35.0
2000-09-19,36.375
2000-09-20,36.0
2000-09-21,36.5625
2000-09-22,38.0
2000-09-25,36.1875
2000-09-26,36.4375
2000-09-27,36.75
2000-09-28,39.5625
2000-09-29,39.5625
2000-10-02,40.125
2000-10-03,39.8125
2000-10-04,39.4375
2000-10-05,42.1875
2000-10-06,42.0
2000-10-09,42.1875
2000-10-10,41.75
2000-10-11,40.8125
2000-10-12,40.125
2000-10-13,40.25
2000-10-16,40.4375
2000-10-17,40.5
2000-10-18,40.875
2000-10-19,40.0
2000-10-20,39.6875
2000-10-23,39.375
2000-10-24,41.125
2000-10-25,43.1875
2000-10-26,42.5
2000-10-27,42.75
2000-10-30,44.4375
2000-10-31,44.625
2000-11-01,44.9375
2000-11-02,44.75
2000-11-03,44.4375
2000-11-06,44.375
2000-11-07,44.75
2000-11-08,45.25
2000-11-09,46.25
2000-11-10,46.0
2000-11-13,45.5
2000-11-14,45.5625
2000-11-15,46.3125
2000-11-16,45.375
2000-11-17,46.0625
2000-11-20,46.75
2000-11-21,47.0625
2000-11-22,47.9375
2000-11-24,47.0
2000-11-27,45.8125
2000-11-28,45.4375
2000-11-29,44.8125
2000-11-30,44.6875
2000-12-01,43.6875
2000-12-04,43.25
2000-12-05,40.875
2000-12-06,38.8125
2000-12-07,41.0
2000-12-08,41.125
2000-12-11,39.9375
2000-12-12,39.5
2000-12-13,37.5
2000-12-14,34.0
2000-12-15,30.0625
2000-12-18,31.4375
2000-12-19,31.5
2000-12-20,31.0625
2000-12-21,32.125
2000-12-22,31.8125
2000-12-26,31.5
2000-12-27,32.3125
2000-12-28,33.4375
2000-12-29,35.5
2001-01-02,34.4375
2001-01-03,33.5
2001-01-04,32.0
2001-01-05,32.25
2001-01-08,33.1875
2001-01-09,33.25
2001-01-10,34.0
2001-01-11,32.6875
2001-01-12,33.5
2001-01-16,33.0625
2001-01-17,32.9375
2001-01-18,33.3125
2001-01-19,33.5
2001-01-22,33.875
2001-01-23,33.75
2001-01-24,33.125
2001-01-25,33.375
2001-01-26,32.8125
2001-01-29,32.810001
2001-01-30,33.150002
2001-01-31,33.75
2001-02-01,35.75
2001-02-02,34.77
2001-02-05,35.189999
2001-02-06,35.299999
2001-02-07,36.450001
2001-02-08,37.060001
2001-02-09,36.200001
2001-02-12,36.27
2001-02-13,36.290001000000004
2001-02-14,36.209998999999996
2001-02-15,36.619999
2001-02-16,36.610001000000004
2001-02-20,36.68
2001-02-21,36.610001000000004
2001-02-22,35.860001000000004
2001-02-23,35.689999
2001-02-26,35.889998999999996
2001-02-27,36.169998
2001-02-28,35.959998999999996
2001-03-01,35.029999
2001-03-02,35.16
2001-03-05,34.799999
2001-03-06,34.700001
2001-03-07,34.68
2001-03-08,35.119999
2001-03-09,33.330002
2001-03-12,32.02
2001-03-13,31.49
2001-03-14,33.029999
2001-03-15,32.439999
2001-03-16,32.310001
2001-03-19,32.349998
2001-03-20,32.0
2001-03-21,31.92
2001-03-22,31.549999
2001-03-23,31.08
2001-03-26,31.1
2001-03-27,32.139998999999996
2001-03-28,31.51
2001-03-29,31.27
2001-03-30,31.450001
2001-04-02,31.48
2001-04-03,30.75
2001-04-04,31.4
2001-04-05,31.690001000000002
2001-04-06,31.120001000000002
2001-04-09,30.91
2001-04-10,31.120001000000002
2001-04-11,32.040001000000004
2001-04-12,32.200001
2001-04-16,32.580002
2001-04-17,31.950001
2001-04-18,31.780001000000002
2001-04-19,31.530001000000002
2001-04-20,31.879998999999998
2001-04-23,31.75
2001-04-24,30.9
2001-04-25,31.280001000000002
2001-04-26,31.5
2001-04-27,32.049999
2001-04-30,31.83
2001-05-01,32.290001000000004
2001-05-02,32.439999
2001-05-03,32.349998
2001-05-04,32.419998
2001-05-07,33.25
2001-05-08,33.48
2001-05-09,33.0
2001-05-10,33.799999
2001-05-11,33.380001
2001-05-14,34.23
2001-05-15,33.860001000000004
2001-05-16,34.799999
2001-05-17,34.360001000000004
2001-05-18,34.209998999999996
2001-05-21,34.630001
2001-05-22,33.75
2001-05-23,34.380001
2001-05-24,34.279999
2001-05-25,33.849998
2001-05-29,34.580002
2001-05-30,34.25
2001-05-31,34.639998999999996
2001-06-01,34.360001000000004
2001-06-04,34.959998999999996
2001-06-05,35.950001
2001-06-06,35.299999
2001-06-07,35.099998
2001-06-08,34.84
2001-06-11,34.990002000000004
2001-06-12,35.25
2001-06-13,34.880001
2001-06-14,34.799999
2001-06-15,34.369999
2001-06-18,33.939999
2001-06-19,33.580002
2001-06-20,34.299999
2001-06-21,34.150002
2001-06-22,34.52
2001-06-25,34.009997999999996
2001-06-26,34.869999
2001-06-27,34.389998999999996
2001-06-28,34.869999
2001-06-29,33.849998
2001-07-02,35.23
2001-07-03,35.040001000000004
2001-07-05,34.990002000000004
2001-07-06,34.650002
2001-07-09,35.450001
2001-07-10,35.110001000000004
2001-07-11,35.130001
2001-07-12,34.639998999999996
2001-07-13,34.68
2001-07-16,34.830002
2001-07-17,35.5
2001-07-18,36.150002
2001-07-19,36.139998999999996
2001-07-20,35.970001
2001-07-23,35.5
2001-07-24,35.200001
2001-07-25,36.150002
2001-07-26,36.07
2001-07-27,35.799999
2001-07-30,35.66
2001-07-31,37.380001
2001-08-01,36.549999
2001-08-02,36.619999
2001-08-03,36.099998
2001-08-06,35.540001000000004
2001-08-07,35.299999
2001-08-08,35.66
2001-08-09,35.619999
2001-08-10,36.02
2001-08-13,36.150002
2001-08-14,36.0
2001-08-15,36.290001000000004
2001-08-16,36.990002000000004
2001-08-17,36.84
2001-08-20,37.349998
2001-08-21,36.860001000000004
2001-08-22,36.959998999999996
2001-08-23,37.68
2001-08-24,37.25
2001-08-27,37.34
2001-08-28,37.080002
2001-08-29,36.720001
2001-08-30,36.939999
2001-08-31,37.25
2001-09-04,38.009997999999996
2001-09-05,38.419998
2001-09-06,38.400002
2001-09-07,38.68
2001-09-10,39.279999
2001-09-17,38.529999
2001-09-18,38.0
2001-09-19,38.720001
2001-09-20,37.700001
2001-09-21,35.220001
2001-09-24,36.400002
2001-09-25,36.970001
2001-09-26,36.900002
2001-09-27,36.779999
2001-09-28,37.0
2001-10-01,37.299999
2001-10-02,37.18
2001-10-03,36.98
2001-10-04,36.360001000000004
2001-10-05,36.73
2001-10-08,36.52
2001-10-09,36.139998999999996
2001-10-10,37.0
2001-10-11,36.119999
2001-10-12,35.700001
2001-10-15,35.130001
2001-10-16,35.279999
2001-10-17,35.360001000000004
2001-10-18,36.07
2001-10-19,35.93
2001-10-22,36.560001
2001-10-23,36.43
2001-10-24,36.380001
2001-10-25,36.389998999999996
2001-10-26,36.900002
2001-10-29,35.799999
2001-10-30,36.119999
2001-10-31,35.700001
2001-11-01,37.48
2001-11-02,38.009997999999996
2001-11-05,38.259997999999996
2001-11-06,38.860001000000004
2001-11-07,38.720001
2001-11-08,38.779999
2001-11-09,39.060001
2001-11-12,40.290001000000004
2001-11-13,39.139998999999996
2001-11-14,39.43
2001-11-15,40.099998
2001-11-16,39.869999
2001-11-19,39.619999
2001-11-20,39.73
2001-11-21,39.470001
2001-11-23,39.66
2001-11-26,39.099998
2001-11-27,38.82
2001-11-28,38.5
2001-11-29,38.84
2001-11-30,39.52
2001-12-03,39.610001000000004
2001-12-04,39.91
2001-12-05,39.950001
2001-12-06,39.299999
2001-12-07,39.419998
2001-12-10,39.419998
2001-12-11,39.16
2001-12-12,39.740002000000004
2001-12-13,40.369999
2001-12-14,38.299999
2001-12-17,38.5
2001-12-18,38.360001000000004
2001-12-19,38.34
2001-12-20,38.720001
2001-12-21,39.299999
2001-12-24,39.220001
2001-12-26,40.0
2001-12-27,39.98
2001-12-28,39.599998
2001-12-31,39.549999
2002-01-02,39.5
2002-01-03,39.610001000000004
2002-01-04,39.189999
2002-01-07,39.049999
2002-01-08,39.099998
2002-01-09,39.060001
2002-01-10,38.950001
2002-01-11,39.310001
2002-01-14,39.099998
2002-01-15,39.700001
2002-01-16,39.700001
2002-01-17,40.029999
2002-01-18,40.110001000000004
2002-01-22,39.900002
2002-01-23,39.990002000000004
2002-01-24,39.869999
2002-01-25,40.419998
2002-01-28,40.75
2002-01-29,40.0
2002-01-30,40.439999
2002-01-31,40.779999
2002-02-01,40.970001
2002-02-04,41.400002
2002-02-05,42.349998
2002-02-06,42.040001000000004
2002-02-07,41.639998999999996
2002-02-08,41.84
2002-02-11,42.599998
2002-02-12,42.5
2002-02-13,42.799999
2002-02-14,42.900002
2002-02-15,43.900002
2002-02-19,43.099998
2002-02-20,43.389998999999996
2002-02-21,43.139998999999996
2002-02-22,43.849998
2002-02-25,44.52
2002-02-26,44.75
2002-02-27,45.27
2002-02-28,43.790001000000004
2002-03-01,44.799999
2002-03-04,44.950001
2002-03-05,43.689999
2002-03-06,43.700001
2002-03-07,43.68
2002-03-08,43.330002
2002-03-11,42.939999
2002-03-12,42.849998
2002-03-13,42.689999
2002-03-14,42.799999
2002-03-15,44.169998
2002-03-18,44.419998
2002-03-19,44.439999
2002-03-20,44.099998
2002-03-21,44.25
2002-03-22,43.849998
2002-03-25,43.099998
2002-03-26,43.380001
