Date,PEAK
1989-10-31,6.7452190000000005
1989-11-01,6.7452190000000005
1989-11-02,6.80214
1989-11-03,6.7452190000000005
1989-11-06,6.80214
1989-11-07,6.7167580000000005
1989-11-08,6.7452190000000005
1989-11-09,6.7452190000000005
1989-11-10,6.7452190000000005
1989-11-13,6.7167580000000005
1989-11-14,6.7167580000000005
1989-11-15,6.773679
1989-11-16,6.7452190000000005
1989-11-17,6.688297
1989-11-20,6.631375
1989-11-21,6.631375
1989-11-22,6.688297
1989-11-24,6.7452190000000005
1989-11-27,6.773679
1989-11-28,6.887523
1989-11-29,6.830601
1989-11-30,6.859062
1989-12-01,6.859062
1989-12-04,6.887523
1989-12-05,6.859062
1989-12-06,6.7452190000000005
1989-12-07,6.7167580000000005
1989-12-08,6.80214
1989-12-11,6.859062
1989-12-12,6.915984
1989-12-13,7.001366
1989-12-14,6.972905
1989-12-15,7.001366
1989-12-18,7.029827
1989-12-19,7.029827
1989-12-20,7.058288
1989-12-21,7.086749
1989-12-22,7.143669999999999
1989-12-26,7.11521
1989-12-27,7.172130999999999
1989-12-28,7.172130999999999
1989-12-29,7.200591999999999
1990-01-02,7.257514
1990-01-03,7.200591999999999
1990-01-04,7.2290529999999995
1990-01-05,7.172130999999999
1990-01-08,7.285975
1990-01-09,7.200591999999999
1990-01-10,7.172130999999999
1990-01-11,7.257514
1990-01-12,7.200591999999999
1990-01-15,7.172130999999999
1990-01-16,7.172130999999999
1990-01-17,7.172130999999999
1990-01-18,7.2290529999999995
1990-01-19,7.257514
1990-01-22,7.2290529999999995
1990-01-23,7.11521
1990-01-24,7.058288
1990-01-25,7.058288
1990-01-26,7.058288
1990-01-29,7.001366
1990-01-30,6.7167580000000005
1990-01-31,6.574453
1990-02-01,6.602914
1990-02-02,6.545993
1990-02-05,6.517532
1990-02-06,6.403688
1990-02-07,6.46061
1990-02-08,6.46061
1990-02-09,6.517532
1990-02-12,6.489071
1990-02-13,6.517532
1990-02-14,6.432149
1990-02-15,6.517532
1990-02-16,6.46061
1990-02-20,6.432149
1990-02-21,6.375227
1990-02-22,6.46061
1990-02-23,6.375227
1990-02-26,6.46061
1990-02-27,6.489071
1990-02-28,6.46061
1990-03-01,6.489071
1990-03-02,6.489071
1990-03-05,6.489071
1990-03-06,6.517532
1990-03-07,6.517532
1990-03-08,6.489071
1990-03-09,6.489071
1990-03-12,6.517532
1990-03-13,6.489071
1990-03-14,6.489071
1990-03-15,6.46061
1990-03-16,6.432149
1990-03-19,6.517532
1990-03-20,6.545993
1990-03-21,6.602914
1990-03-22,6.602914
1990-03-23,6.631375
1990-03-26,6.602914
1990-03-27,6.602914
1990-03-28,6.545993
1990-03-29,6.602914
1990-03-30,6.659836
1990-04-02,6.545993
1990-04-03,6.545993
1990-04-04,6.545993
1990-04-05,6.489071
1990-04-06,6.602914
1990-04-09,6.545993
1990-04-10,6.631375
1990-04-11,6.602914
1990-04-12,6.574453
1990-04-16,6.659836
1990-04-17,6.659836
1990-04-18,6.602914
1990-04-19,6.688297
1990-04-20,6.7167580000000005
1990-04-23,6.659836
1990-04-24,6.773679
1990-04-25,6.7452190000000005
1990-04-26,6.659836
1990-04-27,6.7452190000000005
1990-04-30,6.631375
1990-05-01,6.7452190000000005
1990-05-02,6.659836
1990-05-03,6.602914
1990-05-04,6.631375
1990-05-07,6.659836
1990-05-08,6.659836
1990-05-09,6.602914
1990-05-10,6.631375
1990-05-11,6.574453
1990-05-14,6.602914
1990-05-15,6.602914
1990-05-16,6.574453
1990-05-17,6.688297
1990-05-18,6.7452190000000005
1990-05-21,6.830601
1990-05-22,6.887523
1990-05-23,6.859062
1990-05-24,6.972905
1990-05-25,6.972905
1990-05-29,6.944445
1990-05-30,7.001366
1990-05-31,6.972905
1990-06-01,6.972905
1990-06-04,7.001366
1990-06-05,7.11521
1990-06-06,6.972905
1990-06-07,6.972905
1990-06-08,6.944445
1990-06-11,7.029827
1990-06-12,6.944445
1990-06-13,7.001366
1990-06-14,7.029827
1990-06-15,7.143669999999999
1990-06-18,7.086749
1990-06-19,7.143669999999999
1990-06-20,7.086749
1990-06-21,7.143669999999999
1990-06-22,7.2290529999999995
1990-06-25,7.285975
1990-06-26,7.3144350000000005
1990-06-27,7.285975
1990-06-28,7.285975
1990-06-29,7.086749
1990-07-02,7.172130999999999
1990-07-03,7.2290529999999995
1990-07-05,7.172130999999999
1990-07-06,7.200591999999999
1990-07-09,7.2290529999999995
1990-07-10,7.200591999999999
1990-07-11,7.2290529999999995
1990-07-12,7.257514
1990-07-13,7.371357000000001
1990-07-16,7.3428960000000005
1990-07-17,7.428278999999999
1990-07-18,7.399817999999999
1990-07-19,7.456739
1990-07-20,7.428278999999999
1990-07-23,7.285975
1990-07-24,7.399817999999999
1990-07-25,7.655964999999999
1990-07-26,7.655964999999999
1990-07-27,7.599044
1990-07-30,7.257514
1990-07-31,7.3428960000000005
1990-08-01,7.456739
1990-08-02,7.3428960000000005
1990-08-03,7.285975
1990-08-06,7.11521
1990-08-07,7.143669999999999
1990-08-08,7.172130999999999
1990-08-09,7.086749
1990-08-10,7.086749
1990-08-13,7.029827
1990-08-14,7.172130999999999
1990-08-15,7.3428960000000005
1990-08-16,7.285975
1990-08-17,7.200591999999999
1990-08-20,7.172130999999999
1990-08-21,7.058288
1990-08-22,7.058288
1990-08-23,6.830601
1990-08-24,6.80214
1990-08-27,7.029827
1990-08-28,6.972905
1990-08-29,7.029827
1990-08-30,7.086749
1990-08-31,7.11521
1990-09-04,6.972905
1990-09-05,7.172130999999999
1990-09-06,7.257514
1990-09-07,7.3144350000000005
1990-09-10,7.2290529999999995
1990-09-11,7.172130999999999
1990-09-12,7.172130999999999
1990-09-13,7.172130999999999
1990-09-14,7.11521
1990-09-17,7.11521
1990-09-18,7.11521
1990-09-19,7.143669999999999
1990-09-20,7.172130999999999
1990-09-21,7.086749
1990-09-24,7.11521
1990-09-25,7.143669999999999
1990-09-26,7.143669999999999
1990-09-27,7.058288
1990-09-28,7.086749
1990-10-01,7.029827
1990-10-02,7.029827
1990-10-03,7.001366
1990-10-04,6.972905
1990-10-05,6.944445
1990-10-08,7.029827
1990-10-09,6.972905
1990-10-10,7.058288
1990-10-11,7.029827
1990-10-12,7.11521
1990-10-15,7.11521
1990-10-16,7.143669999999999
1990-10-17,7.143669999999999
1990-10-18,7.143669999999999
1990-10-19,7.3428960000000005
1990-10-22,7.513661
1990-10-23,7.4852
1990-10-24,7.399817999999999
1990-10-25,7.371357000000001
1990-10-26,7.399817999999999
1990-10-29,7.172130999999999
1990-10-30,7.257514
1990-10-31,7.2290529999999995
1990-11-01,7.2290529999999995
1990-11-02,7.257514
1990-11-05,7.285975
1990-11-06,7.257514
1990-11-07,7.257514
1990-11-08,7.257514
1990-11-09,7.285975
1990-11-12,7.399817999999999
1990-11-13,7.456739
1990-11-14,7.428278999999999
1990-11-15,7.3428960000000005
1990-11-16,7.399817999999999
1990-11-19,7.456739
1990-11-20,7.4852
1990-11-21,7.428278999999999
1990-11-23,7.513661
1990-11-26,7.456739
1990-11-27,7.542122
1990-11-28,7.570583
1990-11-29,7.599044
1990-11-30,7.684425999999999
1990-12-03,7.712886999999999
1990-12-04,7.599044
1990-12-05,7.627503999999999
1990-12-06,7.599044
1990-12-07,7.627503999999999
1990-12-10,7.712886999999999
1990-12-11,7.79827
1990-12-12,7.684425999999999
1990-12-13,7.684425999999999
1990-12-14,7.655964999999999
1990-12-17,7.655964999999999
1990-12-18,7.599044
1990-12-19,7.655964999999999
1990-12-20,7.684425999999999
1990-12-21,7.7698089999999995
1990-12-24,7.7413479999999995
1990-12-26,7.7698089999999995
1990-12-27,7.712886999999999
1990-12-28,7.599044
1990-12-31,7.542122
1991-01-02,7.684425999999999
1991-01-03,7.712886999999999
1991-01-04,7.627503999999999
1991-01-07,7.627503999999999
1991-01-08,7.627503999999999
1991-01-09,7.684425999999999
1991-01-10,7.684425999999999
1991-01-11,7.684425999999999
1991-01-14,7.627503999999999
1991-01-15,7.684425999999999
1991-01-16,7.655964999999999
1991-01-17,7.684425999999999
1991-01-18,7.655964999999999
1991-01-21,7.627503999999999
1991-01-22,7.684425999999999
1991-01-23,7.684425999999999
1991-01-24,7.79827
1991-01-25,7.82673
1991-01-28,7.8836520000000005
1991-01-29,7.969035000000001
1991-01-30,7.969035000000001
1991-01-31,8.025955999999999
1991-02-01,7.940574000000001
1991-02-04,8.025955999999999
1991-02-05,8.225183
1991-02-06,8.225183
1991-02-07,8.054416999999999
1991-02-08,8.025955999999999
1991-02-11,8.111339
1991-02-12,8.025955999999999
1991-02-13,8.1398
1991-02-14,8.025955999999999
1991-02-15,8.025955999999999
1991-02-19,7.969035000000001
1991-02-20,7.940574000000001
1991-02-21,7.969035000000001
1991-02-22,7.969035000000001
1991-02-25,7.969035000000001
1991-02-26,7.8836520000000005
1991-02-27,7.82673
1991-02-28,7.912113000000001
1991-03-01,7.8836520000000005
1991-03-04,7.8836520000000005
1991-03-05,7.8551910000000005
1991-03-06,7.82673
1991-03-07,7.82673
1991-03-08,7.8836520000000005
1991-03-11,7.969035000000001
1991-03-12,8.111339
1991-03-13,8.310564999999999
1991-03-14,8.339025
1991-03-15,8.367486
1991-03-18,8.282103999999999
1991-03-19,8.339025
1991-03-20,8.310564999999999
1991-03-21,8.339025
1991-03-22,8.310564999999999
1991-03-25,8.424408
1991-03-26,8.367486
1991-03-27,8.424408
1991-03-28,8.623634
1991-04-01,8.566711999999999
1991-04-02,8.623634
1991-04-03,8.737477
1991-04-04,8.765938
1991-04-05,8.623634
1991-04-08,8.623634
1991-04-09,8.709017
1991-04-10,8.765938
1991-04-11,8.82286
1991-04-12,8.794399
1991-04-15,8.936703
1991-04-16,8.965164
1991-04-17,9.079007
1991-04-18,9.050547
1991-04-19,8.965164
1991-04-22,8.879782
1991-04-23,8.879782
1991-04-24,8.936703
1991-04-25,8.936703
1991-04-26,8.936703
1991-04-29,8.737477
1991-04-30,8.680555
1991-05-01,8.879782
1991-05-02,8.879782
1991-05-03,8.936703
1991-05-06,8.936703
1991-05-07,8.85132
1991-05-08,8.908242
1991-05-09,8.794399
1991-05-10,8.879782
1991-05-13,8.82286
1991-05-14,8.709017
1991-05-15,8.709017
1991-05-16,8.794399
1991-05-17,8.85132
1991-05-20,8.82286
1991-05-21,8.85132
1991-05-22,8.765938
1991-05-23,8.737477
1991-05-24,8.794399
1991-05-28,8.936703
1991-05-29,8.879782
1991-05-30,8.936703
1991-05-31,8.936703
1991-06-03,8.85132
1991-06-04,8.82286
1991-06-05,8.879782
1991-06-06,8.794399
1991-06-07,8.85132
1991-06-10,8.765938
1991-06-11,8.82286
1991-06-12,8.908242
1991-06-13,8.85132
1991-06-14,8.879782
1991-06-17,8.82286
1991-06-18,8.908242
1991-06-19,8.879782
1991-06-20,8.85132
1991-06-21,8.82286
1991-06-24,8.765938
1991-06-25,8.765938
1991-06-26,8.737477
1991-06-27,8.794399
1991-06-28,8.82286
1991-07-01,8.794399
1991-07-02,8.765938
1991-07-03,8.82286
1991-07-05,8.680555
1991-07-08,8.709017
1991-07-09,8.82286
1991-07-10,8.794399
1991-07-11,8.993625
1991-07-12,8.965164
1991-07-15,9.107467999999999
1991-07-16,9.050547
1991-07-17,8.993625
1991-07-18,9.192851
1991-07-19,9.278234
1991-07-22,9.306694
1991-07-23,9.306694
1991-07-24,9.335155
1991-07-25,9.306694
1991-07-26,9.306694
1991-07-29,9.306694
1991-07-30,9.107467999999999
1991-07-31,8.993625
1991-08-01,8.965164
1991-08-02,8.936703
1991-08-05,8.82286
1991-08-06,8.965164
1991-08-07,9.107467999999999
1991-08-08,9.135928999999999
1991-08-09,8.993625
1991-08-12,9.079007
1991-08-13,9.107467999999999
1991-08-14,9.135928999999999
1991-08-15,9.079007
1991-08-16,9.16439
1991-08-19,8.908242
1991-08-20,9.306694
1991-08-21,9.619763
1991-08-22,9.534381
1991-08-23,9.477459
1991-08-26,9.392076
1991-08-27,9.278234
1991-08-28,9.363616
1991-08-29,9.079007
1991-08-30,8.993625
1991-09-03,8.993625
1991-09-04,8.965164
1991-09-05,9.107467999999999
1991-09-06,8.993625
1991-09-09,9.107467999999999
1991-09-10,9.050547
1991-09-11,9.022085
1991-09-12,9.278234
1991-09-13,9.16439
1991-09-16,9.135928999999999
1991-09-17,9.335155
1991-09-18,9.335155
1991-09-19,9.306694
1991-09-20,9.278234
1991-09-23,9.477459
1991-09-24,9.505919
1991-09-25,9.534381
1991-09-26,9.534381
1991-09-27,9.534381
1991-09-30,9.505919
1991-10-01,9.448998
1991-10-02,9.534381
1991-10-03,9.505919
1991-10-04,9.505919
1991-10-07,9.335155
1991-10-08,9.135928999999999
1991-10-09,9.221312
1991-10-10,9.16439
1991-10-11,9.16439
1991-10-14,9.079007
1991-10-15,9.107467999999999
1991-10-16,9.079007
1991-10-17,9.107467999999999
1991-10-18,9.022085
1991-10-21,9.050547
1991-10-22,9.16439
1991-10-23,9.278234
1991-10-24,9.278234
1991-10-25,9.278234
1991-10-28,9.249772
1991-10-29,9.221312
1991-10-30,9.221312
1991-10-31,9.221312
1991-11-01,9.477459
1991-11-04,9.306694
1991-11-05,9.335155
1991-11-06,9.505919
1991-11-07,9.534381
1991-11-08,9.477459
1991-11-11,9.477459
1991-11-12,9.505919
1991-11-13,9.477459
1991-11-14,9.477459
1991-11-15,9.477459
1991-11-18,9.477459
1991-11-19,9.477459
1991-11-20,9.448998
1991-11-21,9.420537
1991-11-22,9.335155
1991-11-25,9.192851
1991-11-26,9.363616
1991-11-27,9.306694
1991-11-29,9.335155
1991-12-02,9.392076
1991-12-03,9.505919
1991-12-04,9.420537
1991-12-05,9.477459
1991-12-06,9.392076
1991-12-09,9.477459
1991-12-10,9.562841
1991-12-11,9.733606
1991-12-12,9.989754
1991-12-13,10.217441
1991-12-16,10.217441
1991-12-17,10.075136
1991-12-18,9.932833
1991-12-19,9.989754
1991-12-20,10.132058
1991-12-23,10.103598
1991-12-24,10.302823
1991-12-26,10.644353
1991-12-27,10.701275
1991-12-30,10.957422
1991-12-31,11.099727
1992-01-02,10.843579
1992-01-03,10.530510000000001
1992-01-06,10.729736
1992-01-07,11.042805
1992-01-08,10.928962
1992-01-09,10.985884
1992-01-10,11.014344
1992-01-13,11.014344
1992-01-14,11.213571
1992-01-15,11.042805
1992-01-16,11.213571
1992-01-17,11.441257
1992-01-20,11.384336
1992-01-21,10.985884
1992-01-22,10.815119000000001
1992-01-23,10.928962
1992-01-24,10.815119000000001
1992-01-27,10.928962
1992-01-28,10.985884
1992-01-29,10.87204
1992-01-30,10.87204
1992-01-31,10.786657
1992-02-03,10.758197000000001
1992-02-04,10.758197000000001
1992-02-05,10.701275
1992-02-06,10.615892
1992-02-07,10.701275
1992-02-10,10.672814
1992-02-11,10.644353
1992-02-12,10.672814
1992-02-13,10.644353
1992-02-14,10.672814
1992-02-18,10.587432000000002
1992-02-19,10.587432000000002
1992-02-20,10.644353
1992-02-21,10.530510000000001
1992-02-24,10.217441
1992-02-25,10.018215
1992-02-26,9.84745
1992-02-27,9.875911
1992-02-28,9.84745
1992-03-02,9.84745
1992-03-03,9.648224
1992-03-04,9.790528
1992-03-05,9.84745
1992-03-06,9.875911
1992-03-09,9.818989
1992-03-10,9.84745
1992-03-11,9.790528
1992-03-12,9.762068
1992-03-13,9.84745
1992-03-16,9.875911
1992-03-17,9.84745
1992-03-18,9.818989
1992-03-19,9.932833
1992-03-20,9.733606
1992-03-23,9.705146000000001
1992-03-24,9.762068
1992-03-25,9.790528
1992-03-26,9.648224
1992-03-27,9.676685
1992-03-30,9.562841
1992-03-31,9.505919
1992-04-01,9.363616
1992-04-02,9.562841
1992-04-03,9.648224
1992-04-06,9.392076
1992-04-07,8.936703
1992-04-08,9.363616
1992-04-09,9.477459
1992-04-10,9.591302
1992-04-13,9.648224
1992-04-14,9.733606
1992-04-15,9.733606
1992-04-16,9.705146000000001
1992-04-20,9.676685
1992-04-21,9.818989
1992-04-22,9.733606
1992-04-23,9.790528
1992-04-24,9.904371000000001
1992-04-27,9.84745
1992-04-28,9.904371000000001
1992-04-29,9.733606
1992-04-30,9.790528
1992-05-01,9.733606
1992-05-04,9.818989
1992-05-05,9.84745
1992-05-06,9.904371000000001
1992-05-07,9.84745
1992-05-08,9.932833
1992-05-11,10.046676
1992-05-12,10.302823
1992-05-13,10.245902000000001
1992-05-14,10.16052
1992-05-15,10.18898
1992-05-18,10.217441
1992-05-19,10.18898
1992-05-20,10.302823
1992-05-21,10.530510000000001
1992-05-22,10.701275
1992-05-26,10.416667
1992-05-27,10.530510000000001
1992-05-28,10.815119000000001
1992-05-29,10.985884
1992-06-01,10.985884
1992-06-02,10.985884
1992-06-03,10.644353
1992-06-04,10.075136
1992-06-05,10.132058
1992-06-08,10.18898
1992-06-09,10.416667
1992-06-10,10.644353
1992-06-11,10.473588000000001
1992-06-12,10.587432000000002
1992-06-15,10.530510000000001
1992-06-16,10.473588000000001
1992-06-17,10.473588000000001
1992-06-18,10.359745
1992-06-19,10.473588000000001
1992-06-22,10.416667
1992-06-23,10.416667
1992-06-24,10.587432000000002
1992-06-25,10.928962
1992-06-26,10.416667
1992-06-29,10.644353
1992-06-30,10.815119000000001
1992-07-01,10.701275
1992-07-02,10.815119000000001
1992-07-06,10.985884
1992-07-07,11.042805
1992-07-08,11.270491999999999
1992-07-09,11.327414
1992-07-10,11.213571
1992-07-13,11.270491999999999
1992-07-14,11.156649
1992-07-15,11.099727
1992-07-16,11.213571
1992-07-17,11.270491999999999
1992-07-20,11.042805
1992-07-21,11.099727
1992-07-22,11.327414
1992-07-23,11.270491999999999
1992-07-24,11.156649
1992-07-27,11.099727
1992-07-28,10.985884
1992-07-29,10.928962
1992-07-30,11.042805
1992-07-31,11.042805
1992-08-03,10.985884
1992-08-04,11.099727
1992-08-05,11.213571
1992-08-06,11.099727
1992-08-07,11.099727
1992-08-10,11.327414
1992-08-11,11.270491999999999
1992-08-12,11.213571
1992-08-13,11.327414
1992-08-14,11.270491999999999
1992-08-17,11.213571
1992-08-18,11.213571
1992-08-19,11.327414
1992-08-20,11.327414
1992-08-21,11.270491999999999
1992-08-24,11.156649
1992-08-25,11.270491999999999
1992-08-26,11.270491999999999
1992-08-27,11.5551
1992-08-28,11.668942999999999
1992-08-31,11.668942999999999
1992-09-01,11.498178
1992-09-02,11.5551
1992-09-03,11.5551
1992-09-04,11.612021
1992-09-08,11.668942999999999
1992-09-09,11.839708
1992-09-10,11.89663
1992-09-11,12.010473
1992-09-14,11.839708
1992-09-15,11.5551
1992-09-16,11.782786999999999
1992-09-17,11.953552
1992-09-18,12.23816
1992-09-21,12.067395
1992-09-22,11.953552
1992-09-23,11.953552
1992-09-24,11.89663
1992-09-25,11.89663
1992-09-28,11.89663
1992-09-29,11.725864999999999
1992-09-30,11.782786999999999
1992-10-01,12.067395
1992-10-02,12.067395
1992-10-05,11.953552
1992-10-06,11.782786999999999
1992-10-07,11.612021
1992-10-08,11.270491999999999
1992-10-09,10.928962
1992-10-12,10.928962
1992-10-13,11.213571
1992-10-14,11.327414
1992-10-15,11.213571
1992-10-16,11.042805
1992-10-19,11.099727
1992-10-20,10.928962
1992-10-21,10.985884
1992-10-22,10.985884
1992-10-23,11.099727
1992-10-26,10.87204
1992-10-27,10.87204
1992-10-28,10.644353
1992-10-29,10.928962
1992-10-30,10.87204
1992-11-02,10.928962
1992-11-03,10.928962
1992-11-04,10.758197000000001
1992-11-05,10.644353
1992-11-06,10.815119000000001
1992-11-09,10.815119000000001
1992-11-10,10.758197000000001
1992-11-11,10.530510000000001
1992-11-12,10.644353
1992-11-13,10.530510000000001
1992-11-16,10.758197000000001
1992-11-17,11.099727
1992-11-18,11.156649
1992-11-19,11.213571
1992-11-20,11.156649
1992-11-23,11.5551
1992-11-24,11.953552
1992-11-25,11.89663
1992-11-27,11.89663
1992-11-30,12.010473
1992-12-01,11.953552
1992-12-02,12.010473
1992-12-03,12.181238
1992-12-04,12.181238
1992-12-07,12.181238
1992-12-08,11.839708
1992-12-09,11.839708
1992-12-10,11.839708
1992-12-11,11.668942999999999
1992-12-14,11.782786999999999
1992-12-15,11.782786999999999
1992-12-16,11.498178
1992-12-17,11.612021
1992-12-18,11.384336
1992-12-21,11.441257
1992-12-22,11.441257
1992-12-23,11.5551
1992-12-24,11.725864999999999
1992-12-28,11.384336
1992-12-29,11.327414
1992-12-30,11.441257
1992-12-31,11.498178
1993-01-04,11.725864999999999
1993-01-05,11.441257
1993-01-06,10.928962
1993-01-07,11.498178
1993-01-08,11.384336
1993-01-11,11.327414
1993-01-12,11.441257
1993-01-13,11.668942999999999
1993-01-14,11.839708
1993-01-15,11.89663
1993-01-18,11.89663
1993-01-19,11.89663
1993-01-20,12.010473
1993-01-21,12.067395
1993-01-22,12.181238
1993-01-25,12.181238
1993-01-26,12.010473
1993-01-27,12.23816
1993-01-28,12.067395
1993-01-29,12.295082
1993-02-01,12.522769
1993-02-02,12.352003999999999
1993-02-03,12.693534
1993-02-04,13.035064
1993-02-05,13.319673000000002
1993-02-08,13.205829000000001
1993-02-09,13.319673000000002
1993-02-10,12.921221000000001
1993-02-11,12.978142
1993-02-12,13.148907000000001
1993-02-16,13.148907000000001
1993-02-17,13.091986
1993-02-18,13.205829000000001
1993-02-19,12.807377
1993-02-22,12.23816
1993-02-23,11.839708
1993-02-24,12.352003999999999
1993-02-25,12.636612
1993-02-26,12.57969
1993-03-01,12.636612
1993-03-02,12.921221000000001
1993-03-03,13.205829000000001
1993-03-04,13.205829000000001
1993-03-05,13.262751000000002
1993-03-08,13.661202
1993-03-09,13.94581
1993-03-10,14.059654
1993-03-11,14.116575
1993-03-12,13.831967
1993-03-15,13.831967
1993-03-16,13.831967
1993-03-17,13.831967
1993-03-18,14.173497
1993-03-19,14.515026999999998
1993-03-22,14.173497
1993-03-23,14.002732
1993-03-24,14.002732
1993-03-25,14.344261999999999
1993-03-26,14.173497
1993-03-29,14.116575
1993-03-30,14.002732
1993-03-31,14.287339999999999
1993-04-01,14.458105999999999
1993-04-02,14.116575
1993-04-05,14.230419
1993-04-06,13.888889
1993-04-07,13.94581
1993-04-08,14.002732
1993-04-12,14.401183999999999
1993-04-13,14.230419
1993-04-14,14.173497
1993-04-15,14.458105999999999
1993-04-16,14.230419
1993-04-19,13.94581
1993-04-20,13.94581
1993-04-21,13.490438000000001
1993-04-22,13.376594
1993-04-23,13.376594
1993-04-26,13.319673000000002
1993-04-27,12.750455
1993-04-28,12.807377
1993-04-29,12.636612
1993-04-30,12.864299
1993-05-03,12.978142
1993-05-04,12.750455
1993-05-05,13.205829000000001
1993-05-06,13.205829000000001
1993-05-07,13.148907000000001
1993-05-10,12.921221000000001
1993-05-11,12.636612
1993-05-12,12.864299
1993-05-13,13.091986
1993-05-14,12.978142
1993-05-17,13.091986
1993-05-18,13.091986
1993-05-19,13.035064
1993-05-20,13.091986
1993-05-21,12.807377
1993-05-24,13.091986
1993-05-25,13.035064
1993-05-26,13.035064
1993-05-27,12.807377
1993-05-28,12.921221000000001
1993-06-01,13.035064
1993-06-02,12.807377
1993-06-03,12.636612
1993-06-04,12.636612
1993-06-07,12.693534
1993-06-08,12.57969
1993-06-09,12.57969
1993-06-10,12.750455
1993-06-11,12.921221000000001
1993-06-14,12.864299
1993-06-15,12.864299
1993-06-16,12.921221000000001
1993-06-17,13.433516000000001
1993-06-18,13.376594
1993-06-21,13.490438000000001
1993-06-22,13.490438000000001
1993-06-23,12.864299
1993-06-24,12.921221000000001
1993-06-25,13.148907000000001
1993-06-28,13.205829000000001
1993-06-29,13.205829000000001
1993-06-30,13.319673000000002
1993-07-01,13.433516000000001
1993-07-02,13.547359
1993-07-06,13.60428
1993-07-07,13.888889
1993-07-08,13.94581
1993-07-09,13.831967
1993-07-12,13.888889
1993-07-13,13.888889
1993-07-14,13.661202
1993-07-15,13.775045
