Date,DGX
2010-09-22,48.93
2010-09-23,48.779999
2010-09-24,49.139998999999996
2010-09-27,48.630001
2010-09-28,49.810001
2010-09-29,49.619999
2010-09-30,50.470001
2010-10-01,50.130001
2010-10-04,49.48
2010-10-05,50.66
2010-10-06,50.619999
2010-10-07,50.23
2010-10-08,50.419998
2010-10-11,50.470001
2010-10-12,50.599998
2010-10-13,50.619999
2010-10-14,49.970001
2010-10-15,50.34
2010-10-18,51.57
2010-10-19,50.080002
2010-10-20,47.790001000000004
2010-10-21,47.790001000000004
2010-10-22,49.029999
2010-10-25,49.41
2010-10-26,49.540001000000004
2010-10-27,49.450001
2010-10-28,48.860001000000004
2010-10-29,49.139998999999996
2010-11-01,49.369999
2010-11-02,50.380001
2010-11-03,50.84
2010-11-04,51.549999
2010-11-05,52.02
2010-11-08,52.18
2010-11-09,51.939999
2010-11-10,51.939999
2010-11-11,52.040001000000004
2010-11-12,51.029999
2010-11-15,51.009997999999996
2010-11-16,50.119999
2010-11-17,50.43
2010-11-18,50.939999
2010-11-19,50.709998999999996
2010-11-22,50.57
2010-11-23,49.790001000000004
2010-11-24,49.970001
2010-11-26,49.580002
2010-11-29,49.490002000000004
2010-11-30,49.32
2010-12-01,50.369999
2010-12-02,50.57
2010-12-03,50.099998
2010-12-06,50.099998
2010-12-07,50.23
2010-12-08,50.080002
2010-12-09,50.279999
2010-12-10,51.080002
2010-12-13,50.98
2010-12-14,52.0
2010-12-15,52.849998
2010-12-16,53.810001
2010-12-17,54.220001
2010-12-20,54.459998999999996
2010-12-21,54.529999
2010-12-22,54.580002
2010-12-23,54.540001000000004
2010-12-27,54.380001
2010-12-28,54.349998
2010-12-29,54.09
2010-12-30,54.18
2010-12-31,53.970001
2011-01-03,54.68
2011-01-04,54.599998
2011-01-05,55.5
2011-01-06,54.689999
2011-01-07,53.130001
2011-01-10,53.630001
2011-01-11,54.529999
2011-01-12,55.0
2011-01-13,55.169998
2011-01-14,54.639998999999996
2011-01-18,54.459998999999996
2011-01-19,53.580002
2011-01-20,54.25
2011-01-21,54.509997999999996
2011-01-24,54.169998
2011-01-25,56.279999
2011-01-26,57.700001
2011-01-27,57.98
2011-01-28,57.360001000000004
2011-01-31,56.950001
2011-02-01,57.0
2011-02-02,57.400002
2011-02-03,58.32
2011-02-04,58.970001
2011-02-07,58.57
2011-02-08,58.400002
2011-02-09,57.560001
2011-02-10,56.990002000000004
2011-02-11,57.490002000000004
2011-02-14,57.259997999999996
2011-02-15,56.740002000000004
2011-02-16,57.25
2011-02-17,57.279999
2011-02-18,57.560001
2011-02-22,56.189999
2011-02-23,56.66
2011-02-24,56.380001
2011-02-25,56.669998
2011-02-28,56.75
2011-03-01,56.32
2011-03-02,56.080002
2011-03-03,56.330002
2011-03-04,56.689999
2011-03-07,56.209998999999996
2011-03-08,57.34
2011-03-09,57.439999
2011-03-10,56.790001000000004
2011-03-11,57.389998999999996
2011-03-14,56.25
2011-03-15,55.209998999999996
2011-03-16,54.09
2011-03-17,54.200001
2011-03-18,53.740002000000004
2011-03-21,53.740002000000004
2011-03-22,53.830002
2011-03-23,53.779999
2011-03-24,54.580002
2011-03-25,54.790001000000004
2011-03-28,54.75
2011-03-29,56.959998999999996
2011-03-30,57.349998
2011-03-31,57.720001
2011-04-01,57.439999
2011-04-04,57.759997999999996
2011-04-05,57.98
2011-04-06,58.470001
2011-04-07,58.240002000000004
2011-04-08,57.990002000000004
2011-04-11,57.779999
2011-04-12,57.919998
2011-04-13,57.59
2011-04-14,57.759997999999996
2011-04-15,58.360001000000004
2011-04-18,58.259997999999996
2011-04-19,58.799999
2011-04-20,57.860001000000004
2011-04-21,56.549999
2011-04-25,55.59
2011-04-26,55.560001
2011-04-27,55.82
2011-04-28,55.970001
2011-04-29,56.380001
2011-05-02,56.490002000000004
2011-05-03,55.790001000000004
2011-05-04,56.049999
2011-05-05,56.049999
2011-05-06,56.740002000000004
2011-05-09,56.779999
2011-05-10,57.0
2011-05-11,57.009997999999996
2011-05-12,57.740002000000004
2011-05-13,57.400002
2011-05-16,57.650002
2011-05-17,57.93
2011-05-18,58.349998
2011-05-19,58.419998
2011-05-20,58.18
2011-05-23,57.740002000000004
2011-05-24,57.470001
2011-05-25,57.560001
2011-05-26,57.220001
2011-05-27,57.630001
2011-05-31,58.419998
2011-06-01,58.18
2011-06-02,58.299999
2011-06-03,58.240002000000004
2011-06-06,57.970001
2011-06-07,58.0
2011-06-08,58.02
2011-06-09,58.599998
2011-06-10,58.509997999999996
2011-06-13,59.110001000000004
2011-06-14,59.549999
2011-06-15,59.330002
2011-06-16,60.16
2011-06-17,60.560001
2011-06-20,60.580002
2011-06-21,60.779999
2011-06-22,60.830002
2011-06-23,60.23
2011-06-24,59.41
2011-06-27,59.470001
2011-06-28,59.220001
2011-06-29,58.509997999999996
2011-06-30,59.099998
2011-07-01,59.849998
2011-07-05,59.669998
2011-07-06,60.189999
2011-07-07,60.59
2011-07-08,59.610001000000004
2011-07-11,58.599998
2011-07-12,58.52
2011-07-13,58.360001000000004
2011-07-14,58.0
2011-07-15,58.060001
2011-07-18,58.02
2011-07-19,58.599998
2011-07-20,57.060001
2011-07-21,57.330002
2011-07-22,56.990002000000004
2011-07-25,56.27
2011-07-26,55.740002000000004
2011-07-27,54.419998
2011-07-28,54.549999
2011-07-29,54.009997999999996
2011-08-01,52.25
2011-08-02,51.18
2011-08-03,51.25
2011-08-04,49.900002
2011-08-05,50.66
2011-08-08,47.369999
2011-08-09,48.740002000000004
2011-08-10,46.209998999999996
2011-08-11,47.400002
2011-08-12,48.049999
2011-08-15,48.950001
2011-08-16,48.93
2011-08-17,48.619999
2011-08-18,47.009997999999996
2011-08-19,46.48
2011-08-22,46.02
2011-08-23,47.560001
2011-08-24,48.400002
2011-08-25,47.32
2011-08-26,48.310001
2011-08-29,49.59
2011-08-30,49.419998
2011-08-31,50.07
2011-09-01,49.790001000000004
2011-09-02,49.060001
2011-09-06,49.169998
2011-09-07,50.82
2011-09-08,49.540001000000004
2011-09-09,48.32
2011-09-12,48.82
2011-09-13,49.439999
2011-09-14,49.349998
2011-09-15,48.599998
2011-09-16,49.09
2011-09-19,48.669998
2011-09-20,49.700001
2011-09-21,49.130001
2011-09-22,48.040001000000004
2011-09-23,48.049999
2011-09-26,49.650002
2011-09-27,50.360001000000004
2011-09-28,49.849998
2011-09-29,50.709998999999996
2011-09-30,49.360001000000004
2011-10-03,46.290001000000004
2011-10-04,47.380001
2011-10-05,46.619999
2011-10-06,46.939999
2011-10-07,47.029999
2011-10-10,47.790001000000004
2011-10-11,47.970001
2011-10-12,48.369999
2011-10-13,47.93
2011-10-14,48.52
2011-10-17,48.119999
2011-10-18,49.700001
2011-10-19,49.110001000000004
2011-10-20,48.799999
2011-10-21,49.889998999999996
2011-10-24,50.98
2011-10-25,56.5
2011-10-26,56.07
2011-10-27,56.93
2011-10-28,57.610001000000004
2011-10-31,55.799999
2011-11-01,54.73
2011-11-02,55.610001000000004
2011-11-03,55.59
2011-11-04,55.82
2011-11-07,56.830002
2011-11-08,57.560001
2011-11-09,55.639998999999996
2011-11-10,57.240002000000004
2011-11-11,57.540001000000004
2011-11-14,57.389998999999996
2011-11-15,56.700001
2011-11-16,55.299999
2011-11-17,55.060001
2011-11-18,55.139998999999996
2011-11-21,54.619999
2011-11-22,55.810001
2011-11-23,55.240002000000004
2011-11-25,54.43
2011-11-28,56.09
2011-11-29,56.509997999999996
2011-11-30,58.66
2011-12-01,57.77
2011-12-02,58.599998
2011-12-05,57.669998
2011-12-06,57.700001
2011-12-07,57.75
2011-12-08,56.490002000000004
2011-12-09,57.16
2011-12-12,55.93
2011-12-13,55.599998
2011-12-14,55.669998
2011-12-15,56.18
2011-12-16,56.240002000000004
2011-12-19,55.639998999999996
2011-12-20,57.59
2011-12-21,58.130001
2011-12-22,59.139998999999996
2011-12-23,58.970001
2011-12-27,59.18
2011-12-28,57.889998999999996
2011-12-29,58.209998999999996
2011-12-30,58.060001
2012-01-03,57.790001000000004
2012-01-04,57.650002
2012-01-05,57.48
2012-01-06,58.009997999999996
2012-01-09,58.029999
2012-01-10,57.450001
2012-01-11,57.139998999999996
2012-01-12,57.150002
2012-01-13,56.810001
2012-01-17,57.27
2012-01-18,57.279999
2012-01-19,57.669998
2012-01-20,57.139998999999996
2012-01-23,56.5
2012-01-24,60.73
2012-01-25,60.549999
2012-01-26,58.990002000000004
2012-01-27,59.0
2012-01-30,58.299999
2012-01-31,58.080002
2012-02-01,58.119999
2012-02-02,57.939999
2012-02-03,58.639998999999996
2012-02-06,57.93
2012-02-07,58.299999
2012-02-08,58.139998999999996
2012-02-09,57.709998999999996
2012-02-10,57.540001000000004
2012-02-13,57.669998
2012-02-14,57.490002000000004
2012-02-15,56.75
2012-02-16,57.529999
2012-02-17,57.290001000000004
2012-02-21,57.599998
2012-02-22,57.240002000000004
2012-02-23,57.240002000000004
2012-02-24,57.240002000000004
2012-02-27,58.0
2012-02-28,58.509997999999996
2012-02-29,58.049999
2012-03-01,57.93
2012-03-02,57.990002000000004
2012-03-05,57.740002000000004
2012-03-06,57.040001000000004
2012-03-07,57.689999
2012-03-08,58.220001
2012-03-09,58.880001
2012-03-12,58.23
2012-03-13,58.75
2012-03-14,59.27
2012-03-15,59.919998
2012-03-16,59.810001
2012-03-19,60.080002
2012-03-20,59.75
2012-03-21,60.110001000000004
2012-03-22,59.950001
2012-03-23,59.169998
2012-03-26,60.66
2012-03-27,60.619999
2012-03-28,60.450001
2012-03-29,61.32
2012-03-30,61.150002
2012-04-02,62.0
2012-04-03,61.779999
2012-04-04,61.080002
2012-04-05,61.169998
2012-04-09,59.630001
2012-04-10,58.799999
2012-04-11,59.57
2012-04-12,58.830002
2012-04-13,57.98
2012-04-16,58.43
2012-04-17,60.290001000000004
2012-04-18,59.200001
2012-04-19,58.82
2012-04-20,58.540001000000004
2012-04-23,57.549999
2012-04-24,57.970001
2012-04-25,57.970001
2012-04-26,57.799999
2012-04-27,57.529999
2012-04-30,57.689999
2012-05-01,58.779999
2012-05-02,58.43
2012-05-03,57.919998
2012-05-04,57.139998999999996
2012-05-07,57.150002
2012-05-08,57.580002
2012-05-09,57.169998
2012-05-10,57.580002
2012-05-11,57.209998999999996
2012-05-14,56.59
2012-05-15,56.990002000000004
2012-05-16,57.240002000000004
2012-05-17,56.75
2012-05-18,56.380001
2012-05-21,57.330002
2012-05-22,57.450001
2012-05-23,57.110001000000004
2012-05-24,57.41
2012-05-25,58.0
2012-05-29,58.740002000000004
2012-05-30,57.790001000000004
2012-05-31,56.900002
2012-06-01,55.099998
2012-06-04,55.200001
2012-06-05,54.669998
2012-06-06,54.639998999999996
2012-06-07,54.619999
2012-06-08,55.43
2012-06-11,55.150002
2012-06-12,55.400002
2012-06-13,55.66
2012-06-14,56.16
2012-06-15,56.84
2012-06-18,57.150002
2012-06-19,57.990002000000004
2012-06-20,57.830002
2012-06-21,56.759997999999996
2012-06-22,57.59
2012-06-25,56.900002
2012-06-26,57.07
2012-06-27,57.650002
2012-06-28,59.25
2012-06-29,59.900002
2012-07-02,60.400002
2012-07-03,59.919998
2012-07-05,60.110001000000004
2012-07-06,59.619999
2012-07-09,60.279999
2012-07-10,60.650002
2012-07-11,60.779999
2012-07-12,63.09
2012-07-13,63.0
2012-07-16,63.459998999999996
2012-07-17,63.02
2012-07-18,63.060001
2012-07-19,61.040001000000004
2012-07-20,58.759997999999996
2012-07-23,57.5
2012-07-24,57.259997999999996
2012-07-25,57.66
2012-07-26,58.25
2012-07-27,58.779999
2012-07-30,58.790001000000004
2012-07-31,58.43
2012-08-01,58.259997999999996
2012-08-02,58.189999
2012-08-03,59.259997999999996
2012-08-06,58.91
2012-08-07,59.400002
2012-08-08,60.169998
2012-08-09,59.779999
2012-08-10,59.470001
2012-08-13,59.68
2012-08-14,59.369999
2012-08-15,59.27
2012-08-16,60.0
2012-08-17,60.02
2012-08-20,60.799999
2012-08-21,60.599998
2012-08-22,60.099998
2012-08-23,59.669998
2012-08-24,60.5
2012-08-27,60.68
2012-08-28,60.540001000000004
2012-08-29,60.830002
2012-08-30,60.139998999999996
2012-08-31,60.470001
2012-09-04,60.799999
2012-09-05,61.139998999999996
2012-09-06,62.470001
2012-09-07,61.98
2012-09-10,61.57
2012-09-11,61.77
2012-09-12,61.349998
2012-09-13,62.189999
2012-09-14,61.540001000000004
2012-09-17,61.880001
2012-09-18,62.189999
2012-09-19,62.470001
2012-09-20,62.57
2012-09-21,63.0
2012-09-24,62.900002
2012-09-25,63.07
2012-09-26,62.52
2012-09-27,63.509997999999996
2012-09-28,63.43
2012-10-01,63.389998999999996
2012-10-02,63.619999
2012-10-03,64.0
2012-10-04,64.07
2012-10-05,64.16999799999999
2012-10-08,64.68
2012-10-09,63.580002
2012-10-10,63.41
2012-10-11,64.239998
2012-10-12,63.389998999999996
2012-10-15,63.950001
2012-10-16,63.369999
2012-10-17,59.75
2012-10-18,60.540001000000004
2012-10-19,59.169998
2012-10-22,59.400002
2012-10-23,58.330002
2012-10-24,58.43
2012-10-25,58.599998
2012-10-26,58.330002
2012-10-31,57.720001
2012-11-01,58.439999
2012-11-02,57.939999
2012-11-05,58.419998
2012-11-06,58.93
2012-11-07,58.060001
2012-11-08,57.330002
2012-11-09,57.169998
2012-11-12,57.209998999999996
2012-11-13,56.669998
2012-11-14,56.310001
2012-11-15,56.5
2012-11-16,57.799999
2012-11-19,57.889998999999996
2012-11-20,57.34
2012-11-21,57.23
2012-11-23,57.98
2012-11-26,57.240002000000004
2012-11-27,57.119999
2012-11-28,57.41
2012-11-29,58.110001000000004
2012-11-30,57.779999
2012-12-03,57.740002000000004
2012-12-04,57.849998
2012-12-05,58.09
2012-12-06,58.290001000000004
2012-12-07,58.259997999999996
2012-12-10,58.040001000000004
2012-12-11,58.540001000000004
2012-12-12,58.889998999999996
2012-12-13,58.73
2012-12-14,59.169998
2012-12-17,59.459998999999996
2012-12-18,60.560001
2012-12-19,60.18
2012-12-20,60.049999
2012-12-21,59.419998
2012-12-24,59.0
2012-12-26,58.599998
2012-12-27,58.830002
2012-12-28,57.720001
2012-12-31,58.27
2013-01-02,58.66
2013-01-03,58.369999
2013-01-04,58.0
2013-01-07,57.790001000000004
2013-01-08,57.68
2013-01-09,58.759997999999996
2013-01-10,59.580002
2013-01-11,59.41
2013-01-14,59.66
2013-01-15,59.860001000000004
2013-01-16,59.93
2013-01-17,60.549999
2013-01-18,61.400002
2013-01-22,61.830002
2013-01-23,58.41
2013-01-24,58.450001
2013-01-25,57.939999
2013-01-28,58.240002000000004
2013-01-29,58.25
2013-01-30,58.349998
2013-01-31,57.950001
2013-02-01,58.110001000000004
2013-02-04,57.700001
2013-02-05,57.869999
2013-02-06,58.139998999999996
2013-02-07,58.689999
2013-02-08,58.5
2013-02-11,57.93
2013-02-12,56.880001
2013-02-13,56.970001
2013-02-14,56.529999
2013-02-15,57.32
2013-02-19,57.540001000000004
2013-02-20,56.84
2013-02-21,56.130001
2013-02-22,55.75
2013-02-25,55.639998999999996
2013-02-26,55.799999
2013-02-27,56.169998
2013-02-28,56.169998
2013-03-01,56.130001
2013-03-04,55.990002000000004
2013-03-05,56.41
2013-03-06,56.34
2013-03-07,55.419998
2013-03-08,55.939999
2013-03-11,56.25
2013-03-12,56.200001
2013-03-13,55.990002000000004
2013-03-14,56.5
2013-03-15,56.220001
2013-03-18,55.52
2013-03-19,56.25
2013-03-20,56.509997999999996
2013-03-21,56.299999
2013-03-22,56.560001
2013-03-25,56.400002
2013-03-26,57.25
2013-03-27,56.400002
2013-03-28,56.459998999999996
2013-04-01,56.32
2013-04-02,56.799999
2013-04-03,56.830002
2013-04-04,57.68
2013-04-05,57.009997999999996
2013-04-08,57.029999
2013-04-09,56.650002
2013-04-10,57.299999
2013-04-11,59.830002
2013-04-12,59.34
2013-04-15,58.369999
2013-04-16,58.349998
2013-04-17,57.369999
2013-04-18,55.759997999999996
2013-04-19,55.919998
2013-04-22,55.48
2013-04-23,56.509997999999996
2013-04-24,56.09
2013-04-25,55.849998
2013-04-26,56.16
2013-04-29,56.189999
2013-04-30,56.330002
2013-05-01,56.369999
2013-05-02,57.32
2013-05-03,57.209998999999996
2013-05-06,57.939999
2013-05-07,57.779999
2013-05-08,59.060001
2013-05-09,59.189999
2013-05-10,59.77
2013-05-13,59.419998
2013-05-14,59.869999
2013-05-15,59.990002000000004
2013-05-16,59.880001
2013-05-17,60.689999
2013-05-20,60.799999
2013-05-21,61.389998999999996
2013-05-22,61.119999
2013-05-23,61.970001
2013-05-24,62.5
2013-05-28,62.759997999999996
2013-05-29,62.549999
2013-05-30,62.419998
2013-05-31,61.84
2013-06-03,62.529999
2013-06-04,62.400002
2013-06-05,61.639998999999996
2013-06-06,62.080002
2013-06-07,62.220001
2013-06-10,63.200001
2013-06-11,62.549999
2013-06-12,62.0
2013-06-13,62.889998999999996
2013-06-14,62.619999
2013-06-17,62.59
2013-06-18,62.389998999999996
2013-06-19,61.889998999999996
2013-06-20,60.810001
2013-06-21,61.07
2013-06-24,60.810001
2013-06-25,60.790001000000004
2013-06-26,61.16
2013-06-27,61.400002
2013-06-28,60.630001
2013-07-01,60.459998999999996
2013-07-02,60.450001
2013-07-03,60.080002
2013-07-05,60.799999
2013-07-08,61.240002000000004
2013-07-09,58.0
2013-07-10,59.0
2013-07-11,59.310001
2013-07-12,59.330002
2013-07-15,59.889998999999996
2013-07-16,60.139998999999996
2013-07-17,59.799999
2013-07-18,58.91
2013-07-19,59.029999
2013-07-22,59.139998999999996
2013-07-23,59.330002
2013-07-24,58.720001
2013-07-25,58.790001000000004
2013-07-26,58.5
2013-07-29,58.75
2013-07-30,58.41
2013-07-31,58.310001
2013-08-01,58.700001
2013-08-02,58.610001000000004
2013-08-05,58.509997999999996
2013-08-06,58.459998999999996
2013-08-07,58.290001000000004
2013-08-08,59.32
2013-08-09,59.380001
2013-08-12,59.48
2013-08-13,59.509997999999996
2013-08-14,60.080002
2013-08-15,58.830002
2013-08-16,58.09
2013-08-19,58.549999
2013-08-20,58.759997999999996
2013-08-21,59.139998999999996
2013-08-22,58.860001000000004
2013-08-23,59.060001
2013-08-26,59.049999
2013-08-27,58.540001000000004
2013-08-28,58.139998999999996
2013-08-29,57.959998999999996
2013-08-30,58.619999
2013-09-03,59.0
2013-09-04,59.93
2013-09-05,60.509997999999996
2013-09-06,61.110001000000004
2013-09-09,61.150002
2013-09-10,61.759997999999996
2013-09-11,61.790001000000004
2013-09-12,61.330002
2013-09-13,61.43
2013-09-16,61.799999
2013-09-17,61.98
2013-09-18,62.0
2013-09-19,61.810001
2013-09-20,62.0
2013-09-23,62.48
2013-09-24,62.23
2013-09-25,62.18
2013-09-26,62.389998999999996
2013-09-27,61.720001
2013-09-30,61.790001000000004
2013-10-01,62.150002
2013-10-02,62.57
2013-10-03,62.5
2013-10-04,61.799999
2013-10-07,62.25
2013-10-08,61.869999
2013-10-09,61.700001
2013-10-10,58.66
2013-10-11,58.119999
2013-10-14,58.630001
2013-10-15,57.900002
2013-10-16,58.75
2013-10-17,58.900002
2013-10-18,57.919998
2013-10-21,58.18
2013-10-22,58.400002
2013-10-23,58.560001
2013-10-24,58.27
2013-10-25,58.59
2013-10-28,58.950001
2013-10-29,59.34
2013-10-30,59.650002
2013-10-31,59.91
2013-11-01,60.93
2013-11-04,62.040001000000004
2013-11-05,62.650002
2013-11-06,63.110001000000004
2013-11-07,63.700001
2013-11-08,63.32
2013-11-11,63.599998
2013-11-12,63.32
2013-11-13,62.880001
2013-11-14,62.650002
2013-11-15,62.200001
2013-11-18,61.860001000000004
2013-11-19,61.52
2013-11-20,61.349998
2013-11-21,61.48
2013-11-22,61.799999
2013-11-25,62.360001000000004
2013-11-26,62.080002
2013-11-27,61.419998
2013-11-29,60.939999
2013-12-02,60.75
2013-12-03,61.43
2013-12-04,60.860001000000004
2013-12-05,60.209998999999996
2013-12-06,59.990002000000004
2013-12-09,60.330002
2013-12-10,58.599998
2013-12-11,55.200001
2013-12-12,53.810001
2013-12-13,54.200001
2013-12-16,54.32
2013-12-17,53.549999
2013-12-18,53.470001
2013-12-19,52.790001000000004
2013-12-20,53.52
2013-12-23,54.049999
2013-12-24,54.5
2013-12-26,53.869999
2013-12-27,54.099998
2013-12-30,54.049999
2013-12-31,53.540001000000004
2014-01-02,52.849998
2014-01-03,52.720001
2014-01-06,52.189999
2014-01-07,53.470001
2014-01-08,53.189999
2014-01-09,53.73
2014-01-10,53.869999
2014-01-13,53.75
2014-01-14,53.93
2014-01-15,54.490002000000004
2014-01-16,54.630001
2014-01-17,54.68
2014-01-21,54.529999
2014-01-22,55.09
2014-01-23,54.450001
2014-01-24,53.709998999999996
2014-01-27,53.759997999999996
2014-01-28,53.360001000000004
2014-01-29,53.82
2014-01-30,52.380001
2014-01-31,52.5
2014-02-03,51.080002
2014-02-04,51.220001
2014-02-05,51.099998
2014-02-06,51.060001
2014-02-07,50.799999
2014-02-10,51.740002000000004
2014-02-11,52.34
2014-02-12,52.060001
2014-02-13,52.200001
2014-02-14,52.599998
2014-02-18,52.91
2014-02-19,52.77
2014-02-20,52.970001
2014-02-21,53.049999
2014-02-24,53.810001
2014-02-25,53.16
2014-02-26,53.040001000000004
2014-02-27,52.759997999999996
2014-02-28,53.0
2014-03-03,52.380001
2014-03-04,52.259997999999996
2014-03-05,52.099998
2014-03-06,52.400002
2014-03-07,52.580002
2014-03-10,52.66
2014-03-11,54.130001
2014-03-12,53.91
2014-03-13,54.040001000000004
2014-03-14,53.59
2014-03-17,54.080002
2014-03-18,55.150002
2014-03-19,55.810001
2014-03-20,55.68
2014-03-21,55.77
2014-03-24,55.52
2014-03-25,54.939999
2014-03-26,57.990002000000004
2014-03-27,57.880001
2014-03-28,57.799999
2014-03-31,57.919998
2014-04-01,59.98
2014-04-02,61.150002
2014-04-03,60.619999
2014-04-04,59.610001000000004
2014-04-07,58.779999
2014-04-08,59.84
2014-04-09,59.810001
2014-04-10,59.16
2014-04-11,58.68
2014-04-14,60.139998999999996
2014-04-15,60.080002
2014-04-16,59.98
2014-04-17,59.48
2014-04-21,59.299999
2014-04-22,58.400002
2014-04-23,58.349998
2014-04-24,57.57
2014-04-25,55.880001
2014-04-28,55.900002
2014-04-29,55.650002
2014-04-30,55.93
2014-05-01,55.970001
2014-05-02,55.709998999999996
2014-05-05,55.5
2014-05-06,55.57
2014-05-07,55.900002
2014-05-08,57.27
2014-05-09,57.18
2014-05-12,57.200001
2014-05-13,57.27
2014-05-14,57.139998999999996
2014-05-15,57.509997999999996
2014-05-16,57.900002
2014-05-19,57.400002
2014-05-20,57.209998999999996
2014-05-21,57.419998
2014-05-22,57.34
2014-05-23,57.439999
2014-05-27,57.720001
2014-05-28,58.07
2014-05-29,59.599998
2014-05-30,59.889998999999996
2014-06-02,60.029999
2014-06-03,60.93
2014-06-04,61.639998999999996
2014-06-05,61.34
2014-06-06,61.75
2014-06-09,61.700001
2014-06-10,61.060001
2014-06-11,59.619999
2014-06-12,59.709998999999996
2014-06-13,59.209998999999996
2014-06-16,58.549999
2014-06-17,58.57
2014-06-18,58.540001000000004
2014-06-19,58.639998999999996
2014-06-20,59.080002
2014-06-23,59.220001
2014-06-24,58.950001
2014-06-25,58.529999
2014-06-26,58.32
2014-06-27,58.82
2014-06-30,58.689999
2014-07-01,59.09
2014-07-02,59.75
2014-07-03,60.07
2014-07-07,59.459998999999996
2014-07-08,59.279999
2014-07-09,59.349998
2014-07-10,59.040001000000004
2014-07-11,59.400002
2014-07-14,60.23
2014-07-15,60.900002
2014-07-16,61.490002000000004
2014-07-17,60.650002
2014-07-18,60.209998999999996
2014-07-21,60.75
2014-07-22,61.52
2014-07-23,61.279999
2014-07-24,61.43
2014-07-25,62.139998999999996
2014-07-28,62.110001000000004
2014-07-29,62.240002000000004
2014-07-30,62.48
2014-07-31,61.099998
2014-08-01,60.970001
2014-08-04,61.360001000000004
2014-08-05,60.57
2014-08-06,60.41
2014-08-07,59.900002
2014-08-08,60.5
2014-08-11,61.09
2014-08-12,60.669998
2014-08-13,61.150002
2014-08-14,61.75
2014-08-15,60.380001
2014-08-18,61.73
2014-08-19,62.240002000000004
2014-08-20,62.540001000000004
2014-08-21,62.77
2014-08-22,62.330002
2014-08-25,62.740002000000004
2014-08-26,62.709998999999996
2014-08-27,62.41
2014-08-28,61.950001
2014-08-29,63.209998999999996
2014-09-02,63.09
2014-09-03,63.75
2014-09-04,63.450001
2014-09-05,63.75
2014-09-08,64.08000200000001
2014-09-09,63.830002
2014-09-10,62.779999
2014-09-11,63.049999
2014-09-12,62.619999
2014-09-15,62.419998
2014-09-16,63.52
2014-09-17,62.919998
2014-09-18,63.060001
2014-09-19,63.400002
2014-09-22,62.279999
2014-09-23,61.490002000000004
2014-09-24,62.34
2014-09-25,60.919998
2014-09-26,61.360001000000004
2014-09-29,61.470001
2014-09-30,60.68
2014-10-01,60.32
2014-10-02,60.630001
2014-10-03,60.599998
2014-10-06,60.34
2014-10-07,59.360001000000004
2014-10-08,60.310001
2014-10-09,58.349998
2014-10-10,58.369999
2014-10-13,58.619999
2014-10-14,57.849998
2014-10-15,57.709998999999996
2014-10-16,57.93
2014-10-17,58.810001
2014-10-20,59.650002
2014-10-21,61.119999
2014-10-22,61.209998999999996
2014-10-23,62.880001
2014-10-24,63.759997999999996
2014-10-27,62.889998999999996
2014-10-28,63.740002000000004
2014-10-29,63.68
2014-10-30,63.48
2014-10-31,63.459998999999996
2014-11-03,62.110001000000004
2014-11-04,61.360001000000004
2014-11-05,60.439999
2014-11-06,62.759997999999996
2014-11-07,61.689999
2014-11-10,62.689999
2014-11-11,63.0
2014-11-12,62.889998999999996
2014-11-13,63.77
2014-11-14,62.41
2014-11-17,63.040001000000004
2014-11-18,64.089996
2014-11-19,63.48
2014-11-20,63.52
2014-11-21,64.410004
2014-11-24,64.66999799999999
2014-11-25,63.82
2014-11-26,64.43
2014-11-28,65.309998
2014-12-01,64.68
2014-12-02,64.989998
2014-12-03,65.769997
2014-12-04,64.599998
2014-12-05,65.0
2014-12-08,65.099998
2014-12-09,64.849998
2014-12-10,64.260002
2014-12-11,64.82
2014-12-12,63.419998
2014-12-15,63.209998999999996
2014-12-16,62.919998
2014-12-17,63.779999
2014-12-18,65.559998
2014-12-19,66.339996
2014-12-22,67.540001
2014-12-23,68.099998
2014-12-24,67.940002
2014-12-26,67.779999
2014-12-29,67.760002
2014-12-30,68.08000200000001
2014-12-31,67.059998
2015-01-02,68.970001
2015-01-05,67.279999
2015-01-06,66.269997
2015-01-07,67.110001
2015-01-08,68.879997
2015-01-09,68.389999
2015-01-12,68.099998
2015-01-13,67.91999799999999
2015-01-14,68.129997
2015-01-15,67.519997
2015-01-16,69.739998
2015-01-20,70.120003
2015-01-21,69.510002
2015-01-22,72.010002
2015-01-23,70.889999
2015-01-26,71.550003
2015-01-27,71.32
2015-01-28,70.57
2015-01-29,71.089996
2015-01-30,71.07
2015-02-02,71.75
2015-02-03,72.559998
2015-02-04,71.599998
2015-02-05,71.309998
2015-02-06,69.639999
2015-02-09,69.089996
2015-02-10,70.41999799999999
2015-02-11,71.489998
2015-02-12,71.650002
2015-02-13,71.68
2015-02-17,71.75
2015-02-18,71.400002
2015-02-19,71.449997
2015-02-20,71.769997
2015-02-23,70.989998
2015-02-24,70.620003
2015-02-25,71.290001
2015-02-26,71.099998
2015-02-27,70.139999
2015-03-02,70.900002
2015-03-03,70.980003
2015-03-04,71.769997
2015-03-05,72.309998
2015-03-06,71.18
2015-03-09,71.089996
2015-03-10,70.900002
2015-03-11,71.139999
2015-03-12,72.589996
2015-03-13,73.190002
2015-03-16,73.660004
2015-03-17,74.209999
2015-03-18,76.349998
