Date,RCL
2002-12-09,18.450001
2002-12-10,18.959999
2002-12-11,18.98
2002-12-12,19.57
2002-12-13,19.290001
2002-12-16,19.379998999999998
2002-12-17,19.059998999999998
2002-12-18,19.15
2002-12-19,18.809998999999998
2002-12-20,17.719998999999998
2002-12-23,17.43
2002-12-24,17.24
2002-12-26,17.07
2002-12-27,16.610001
2002-12-30,16.57
2002-12-31,16.700001
2003-01-02,17.790001
2003-01-03,17.82
2003-01-06,18.049999
2003-01-07,17.85
2003-01-08,17.389999
2003-01-09,17.450001
2003-01-10,17.5
2003-01-13,17.309998999999998
2003-01-14,17.4
2003-01-15,17.049999
2003-01-16,17.370001000000002
2003-01-17,17.25
2003-01-21,16.68
2003-01-22,16.58
2003-01-23,16.43
2003-01-24,16.17
2003-01-27,15.8
2003-01-28,15.59
2003-01-29,15.08
2003-01-30,15.6
2003-01-31,15.97
2003-02-03,15.4
2003-02-04,15.2
2003-02-05,15.0
2003-02-06,14.55
2003-02-07,14.44
2003-02-10,14.28
2003-02-11,14.23
2003-02-12,13.57
2003-02-13,13.25
2003-02-14,13.67
2003-02-18,13.85
2003-02-19,13.64
2003-02-20,13.6
2003-02-21,13.96
2003-02-24,13.38
2003-02-25,13.28
2003-02-26,13.2
2003-02-27,13.33
2003-02-28,13.55
2003-03-03,13.8
2003-03-04,13.08
2003-03-05,12.8
2003-03-06,12.7
2003-03-07,13.09
2003-03-10,12.75
2003-03-11,12.72
2003-03-12,12.95
2003-03-13,13.87
2003-03-14,14.0
2003-03-17,14.4
2003-03-18,14.87
2003-03-19,15.2
2003-03-20,15.36
2003-03-21,16.65
2003-03-24,15.55
2003-03-25,15.84
2003-03-26,15.45
2003-03-27,15.4
2003-03-28,15.31
2003-03-31,15.03
2003-04-01,14.67
2003-04-02,15.74
2003-04-03,15.85
2003-04-04,16.0
2003-04-07,16.51
2003-04-08,16.610001
2003-04-09,16.370001000000002
2003-04-10,16.24
2003-04-11,15.47
2003-04-14,16.02
2003-04-15,15.9
2003-04-16,15.6
2003-04-17,16.25
2003-04-21,16.35
2003-04-22,16.73
2003-04-23,17.26
2003-04-24,17.049999
2003-04-25,16.35
2003-04-28,17.1
2003-04-29,18.15
2003-04-30,18.57
2003-05-01,18.299999
2003-05-02,19.030001000000002
2003-05-05,19.049999
2003-05-06,19.26
2003-05-07,19.030001000000002
2003-05-08,18.549999
2003-05-09,19.120001000000002
2003-05-12,19.57
2003-05-13,19.92
2003-05-14,19.75
2003-05-15,20.049999
2003-05-16,20.58
2003-05-19,19.52
2003-05-20,19.059998999999998
2003-05-21,19.049999
2003-05-22,19.4
2003-05-23,19.389999
2003-05-27,19.85
2003-05-28,20.83
2003-05-29,20.98
2003-05-30,20.76
2003-06-02,21.219998999999998
2003-06-03,21.5
2003-06-04,22.35
2003-06-05,22.43
2003-06-06,22.01
2003-06-09,21.4
2003-06-10,21.280001000000002
2003-06-11,21.51
2003-06-12,21.9
2003-06-13,21.33
2003-06-16,21.639999
2003-06-17,21.83
2003-06-18,22.09
2003-06-19,22.27
2003-06-20,23.18
2003-06-23,22.92
2003-06-24,22.690001000000002
2003-06-25,22.549999
2003-06-26,23.059998999999998
2003-06-27,22.83
2003-06-30,23.16
2003-07-01,22.559998999999998
2003-07-02,23.450001
2003-07-03,23.450001
2003-07-07,24.190001000000002
2003-07-08,24.65
2003-07-09,24.91
2003-07-10,24.52
2003-07-11,25.24
2003-07-14,25.65
2003-07-15,25.799999
2003-07-16,25.700001
2003-07-17,25.049999
2003-07-18,25.4
2003-07-21,25.299999
2003-07-22,26.77
2003-07-23,26.4
2003-07-24,26.440001000000002
2003-07-25,26.85
2003-07-28,28.780001000000002
2003-07-29,29.440001000000002
2003-07-30,29.219998999999998
2003-07-31,29.25
2003-08-01,28.75
2003-08-04,28.58
2003-08-05,28.15
2003-08-06,27.959999
2003-08-07,28.08
2003-08-08,27.98
2003-08-11,28.799999
2003-08-12,29.52
2003-08-13,29.639999
2003-08-14,30.01
2003-08-15,30.02
2003-08-18,30.08
2003-08-19,29.85
2003-08-20,29.799999
2003-08-21,29.9
2003-08-22,29.9
2003-08-25,30.01
2003-08-26,30.049999
2003-08-27,30.01
2003-08-28,30.59
2003-08-29,31.15
2003-09-02,30.9
2003-09-03,31.549999
2003-09-04,31.25
2003-09-05,31.16
2003-09-08,30.950001
2003-09-09,29.99
2003-09-10,29.370001000000002
2003-09-11,29.67
2003-09-12,30.35
2003-09-15,30.799999
2003-09-16,31.75
2003-09-17,31.02
2003-09-18,32.16
2003-09-19,32.290001000000004
2003-09-22,31.530001000000002
2003-09-23,31.809998999999998
2003-09-24,30.67
2003-09-25,30.16
2003-09-26,28.530001000000002
2003-09-29,28.98
2003-09-30,28.110001
2003-10-01,29.049999
2003-10-02,29.389999
2003-10-03,29.51
2003-10-06,29.77
2003-10-07,29.82
2003-10-08,29.950001
2003-10-09,30.889999
2003-10-10,31.120001000000002
2003-10-13,30.860001
2003-10-14,31.190001000000002
2003-10-15,30.99
2003-10-16,31.620001000000002
2003-10-17,31.09
2003-10-20,31.48
2003-10-21,31.6
2003-10-22,31.120001000000002
2003-10-23,31.15
2003-10-24,30.360001
2003-10-27,30.620001000000002
2003-10-28,30.1
2003-10-29,30.0
2003-10-30,29.799999
2003-10-31,29.709999
2003-11-03,30.0
2003-11-04,29.74
2003-11-05,29.43
2003-11-06,29.700001
2003-11-07,29.98
2003-11-10,29.24
2003-11-11,28.360001
2003-11-12,28.75
2003-11-13,28.889999
2003-11-14,28.91
2003-11-17,28.43
2003-11-18,28.280001000000002
2003-11-19,28.01
2003-11-20,27.32
2003-11-21,28.6
2003-11-24,29.49
2003-11-25,30.01
2003-11-26,30.280001000000002
2003-11-28,30.27
2003-12-01,30.950001
2003-12-02,30.690001000000002
2003-12-03,30.66
2003-12-04,30.01
2003-12-05,29.82
2003-12-08,30.09
2003-12-09,31.110001
2003-12-10,31.700001
2003-12-11,33.080002
2003-12-12,33.25
2003-12-15,33.080002
2003-12-16,33.5
2003-12-17,33.84
2003-12-18,34.279999
2003-12-19,34.169998
2003-12-22,34.73
2003-12-23,34.59
2003-12-24,34.599998
2003-12-26,34.880001
2003-12-29,34.919998
2003-12-30,34.689999
2003-12-31,34.790001000000004
2004-01-02,34.990002000000004
2004-01-05,36.119999
2004-01-06,36.09
2004-01-07,36.650002
2004-01-08,36.75
2004-01-09,37.169998
2004-01-12,37.150002
2004-01-13,37.209998999999996
2004-01-14,37.849998
2004-01-15,38.919998
2004-01-16,39.310001
2004-01-20,39.700001
2004-01-21,39.950001
2004-01-22,40.549999
2004-01-23,40.389998999999996
2004-01-26,40.099998
2004-01-27,39.799999
2004-01-28,38.889998999999996
2004-01-29,41.209998999999996
2004-01-30,42.369999
2004-02-02,42.310001
2004-02-03,41.110001000000004
2004-02-04,40.619999
2004-02-05,40.52
2004-02-06,41.049999
2004-02-09,41.049999
2004-02-10,41.09
2004-02-11,41.880001
2004-02-12,41.619999
2004-02-13,41.560001
2004-02-17,42.0
2004-02-18,41.950001
2004-02-19,42.099998
2004-02-20,42.0
2004-02-23,42.049999
2004-02-24,42.68
2004-02-25,43.279999
2004-02-26,44.389998999999996
2004-02-27,44.25
2004-03-01,44.990002000000004
2004-03-02,45.380001
2004-03-03,45.299999
2004-03-04,45.900002
2004-03-05,45.82
2004-03-08,45.02
2004-03-09,44.560001
2004-03-10,44.16
2004-03-11,42.07
2004-03-12,42.200001
2004-03-15,40.459998999999996
2004-03-16,39.09
2004-03-17,40.060001
2004-03-18,40.43
2004-03-19,40.610001000000004
2004-03-22,39.419998
2004-03-23,40.080002
2004-03-24,39.400002
2004-03-25,40.779999
2004-03-26,42.049999
2004-03-29,43.060001
2004-03-30,43.5
2004-03-31,44.099998
2004-04-01,44.830002
2004-04-02,45.799999
2004-04-05,45.439999
2004-04-06,45.740002000000004
2004-04-07,45.540001000000004
2004-04-08,45.279999
2004-04-12,45.689999
2004-04-13,44.549999
2004-04-14,44.799999
2004-04-15,44.25
2004-04-16,45.169998
2004-04-19,45.290001000000004
2004-04-20,44.040001000000004
2004-04-21,43.860001000000004
2004-04-22,44.18
2004-04-23,44.169998
2004-04-26,43.709998999999996
2004-04-27,42.0
2004-04-28,41.360001000000004
2004-04-29,40.759997999999996
2004-04-30,40.529999
2004-05-03,40.799999
2004-05-04,41.650002
2004-05-05,42.599998
2004-05-06,41.93
2004-05-07,40.799999
2004-05-10,39.700001
2004-05-11,39.400002
2004-05-12,38.939999
2004-05-13,38.869999
2004-05-14,39.279999
2004-05-17,38.369999
2004-05-18,38.400002
2004-05-19,38.549999
2004-05-20,38.959998999999996
2004-05-21,39.48
2004-05-24,39.639998999999996
2004-05-25,40.080002
2004-05-26,39.360001000000004
2004-05-27,39.689999
2004-05-28,39.119999
2004-06-01,39.040001000000004
2004-06-02,38.720001
2004-06-03,38.169998
2004-06-04,39.099998
2004-06-07,40.93
2004-06-08,41.639998999999996
2004-06-09,41.41
2004-06-10,41.310001
2004-06-14,40.34
2004-06-15,40.950001
2004-06-16,40.66
2004-06-17,43.259997999999996
2004-06-18,43.25
2004-06-21,43.0
2004-06-22,43.25
2004-06-23,44.279999
2004-06-24,44.860001000000004
2004-06-25,45.279999
2004-06-28,44.360001000000004
2004-06-29,43.900002
2004-06-30,43.41
2004-07-01,43.880001
2004-07-02,42.900002
2004-07-06,43.130001
2004-07-07,43.369999
2004-07-08,42.43
2004-07-09,42.369999
2004-07-12,42.669998
2004-07-13,42.91
2004-07-14,43.099998
2004-07-15,43.279999
2004-07-16,43.02
2004-07-19,42.82
2004-07-20,42.099998
2004-07-21,41.549999
2004-07-22,41.380001
2004-07-23,40.669998
2004-07-26,39.98
2004-07-27,41.189999
2004-07-28,42.759997999999996
2004-07-29,43.43
2004-07-30,42.75
2004-08-02,42.419998
2004-08-03,42.0
2004-08-04,41.709998999999996
2004-08-05,40.990002000000004
2004-08-06,40.029999
2004-08-09,39.59
2004-08-10,40.490002000000004
2004-08-11,40.099998
2004-08-12,39.419998
2004-08-13,39.700001
2004-08-16,40.619999
2004-08-17,40.93
2004-08-18,40.52
2004-08-19,40.099998
2004-08-20,39.299999
2004-08-23,39.57
2004-08-24,39.889998999999996
2004-08-25,40.709998999999996
2004-08-26,40.919998
2004-08-27,40.650002
2004-08-30,40.779999
2004-08-31,41.299999
2004-09-01,41.540001000000004
2004-09-02,41.970001
2004-09-03,41.93
2004-09-07,42.099998
2004-09-08,42.23
2004-09-09,41.939999
2004-09-10,42.150002
2004-09-13,42.400002
2004-09-14,42.48
2004-09-15,43.59
2004-09-16,44.169998
2004-09-17,44.580002
2004-09-20,43.669998
2004-09-21,43.990002000000004
2004-09-22,43.68
2004-09-23,43.990002000000004
2004-09-24,44.299999
2004-09-27,43.490002000000004
2004-09-28,43.880001
2004-09-29,43.650002
2004-09-30,43.599998
2004-10-01,44.34
2004-10-04,45.75
2004-10-05,46.450001
2004-10-06,47.110001000000004
2004-10-07,46.689999
2004-10-08,46.740002000000004
2004-10-11,47.080002
2004-10-12,46.650002
2004-10-13,46.560001
2004-10-14,46.77
2004-10-15,48.32
2004-10-18,48.540001000000004
2004-10-19,48.150002
2004-10-20,48.25
2004-10-21,46.830002
2004-10-22,46.810001
2004-10-25,46.950001
2004-10-26,46.549999
2004-10-27,46.5
2004-10-28,46.279999
2004-10-29,46.599998
2004-11-01,46.75
2004-11-02,47.5
2004-11-03,47.990002000000004
2004-11-04,48.700001
2004-11-05,48.450001
2004-11-08,48.450001
2004-11-09,48.279999
2004-11-10,48.52
2004-11-11,49.0
2004-11-12,49.5
2004-11-15,48.91
2004-11-16,48.43
2004-11-17,48.169998
2004-11-18,48.400002
2004-11-19,48.099998
2004-11-22,47.75
2004-11-23,48.330002
2004-11-24,49.299999
2004-11-26,49.52
2004-11-29,49.369999
2004-11-30,49.700001
2004-12-01,50.0
2004-12-02,50.34
2004-12-03,50.700001
2004-12-06,51.259997999999996
2004-12-07,50.59
2004-12-08,50.490002000000004
2004-12-09,50.490002000000004
2004-12-10,50.5
2004-12-13,50.599998
2004-12-14,51.779999
2004-12-15,51.68
2004-12-16,51.91
2004-12-17,52.529999
2004-12-20,52.830002
2004-12-21,53.650002
2004-12-22,53.950001
2004-12-23,53.900002
2004-12-27,54.299999
2004-12-28,55.419998
2004-12-29,55.25
2004-12-30,55.009997999999996
2004-12-31,54.439999
2005-01-03,54.150002
2005-01-04,53.610001000000004
2005-01-05,52.849998
2005-01-06,53.25
2005-01-07,53.060001
2005-01-10,52.849998
2005-01-11,52.349998
2005-01-12,53.02
2005-01-13,53.02
2005-01-14,53.860001000000004
2005-01-18,54.849998
2005-01-19,54.619999
2005-01-20,53.48
2005-01-21,52.869999
2005-01-24,52.360001000000004
2005-01-25,52.549999
2005-01-26,52.75
2005-01-27,52.889998999999996
2005-01-28,52.400002
2005-01-31,53.0
2005-02-01,49.349998
2005-02-02,49.02
2005-02-03,47.799999
2005-02-04,48.27
2005-02-07,48.5
2005-02-08,47.98
2005-02-09,47.59
2005-02-10,47.919998
2005-02-11,48.759997999999996
2005-02-14,49.150002
2005-02-15,48.75
2005-02-16,48.279999
2005-02-17,47.799999
2005-02-18,47.950001
2005-02-22,46.700001
2005-02-23,45.82
2005-02-24,46.77
2005-02-25,47.790001000000004
2005-02-28,47.25
2005-03-01,47.0
2005-03-02,47.150002
2005-03-03,46.950001
2005-03-04,46.57
2005-03-07,46.580002
2005-03-08,46.299999
2005-03-09,45.93
2005-03-10,45.52
2005-03-11,45.650002
2005-03-14,45.349998
2005-03-15,47.169998
2005-03-16,47.509997999999996
2005-03-17,47.869999
2005-03-18,48.099998
2005-03-21,45.77
2005-03-22,44.360001000000004
2005-03-23,43.799999
2005-03-24,43.169998
2005-03-28,43.41
2005-03-29,43.509997999999996
2005-03-30,44.130001
2005-03-31,44.689999
2005-04-01,44.27
2005-04-04,43.490002000000004
2005-04-05,44.0
2005-04-06,44.560001
2005-04-07,44.709998999999996
2005-04-08,44.25
2005-04-11,44.209998999999996
2005-04-12,44.310001
2005-04-13,43.849998
2005-04-14,43.360001000000004
2005-04-15,42.599998
2005-04-18,41.970001
2005-04-19,42.0
2005-04-20,42.049999
2005-04-21,43.209998999999996
2005-04-22,42.610001000000004
2005-04-25,42.5
2005-04-26,41.849998
2005-04-27,41.299999
2005-04-28,41.150002
2005-04-29,42.02
2005-05-02,42.080002
2005-05-03,42.16
2005-05-04,43.029999
2005-05-05,42.91
2005-05-06,42.580002
2005-05-09,42.759997999999996
2005-05-10,42.330002
2005-05-11,42.490002000000004
2005-05-12,42.700001
2005-05-13,42.880001
2005-05-16,43.950001
2005-05-17,44.689999
2005-05-18,45.279999
2005-05-19,45.25
2005-05-20,45.07
2005-05-23,45.439999
2005-05-24,45.380001
2005-05-25,44.900002
2005-05-26,44.810001
2005-05-27,44.860001000000004
2005-05-31,46.110001000000004
2005-06-01,46.16
2005-06-02,46.279999
2005-06-03,46.439999
2005-06-06,46.52
2005-06-07,46.400002
2005-06-08,45.91
2005-06-09,45.93
2005-06-10,45.439999
2005-06-13,45.599998
2005-06-14,45.98
2005-06-15,46.41
2005-06-16,47.740002000000004
2005-06-17,47.68
2005-06-20,47.27
2005-06-21,47.41
2005-06-22,47.59
2005-06-23,47.68
2005-06-24,47.200001
2005-06-27,47.18
2005-06-28,47.849998
2005-06-29,48.720001
2005-06-30,48.360001000000004
2005-07-01,48.720001
2005-07-05,48.939999
2005-07-06,48.150002
2005-07-07,47.950001
2005-07-08,48.98
2005-07-11,49.189999
2005-07-12,48.77
2005-07-13,48.580002
2005-07-14,48.23
2005-07-15,48.369999
2005-07-18,48.720001
2005-07-19,49.040001000000004
2005-07-20,49.080002
2005-07-21,48.779999
2005-07-22,48.41
2005-07-25,48.169998
2005-07-26,47.5
2005-07-27,45.5
2005-07-28,45.400002
2005-07-29,45.450001
2005-08-01,45.080002
2005-08-02,45.049999
2005-08-03,45.200001
2005-08-04,45.740002000000004
2005-08-05,45.73
2005-08-08,45.630001
2005-08-09,46.18
2005-08-10,45.360001000000004
2005-08-11,45.25
2005-08-12,44.91
2005-08-15,44.779999
2005-08-16,44.029999
2005-08-17,43.970001
2005-08-18,44.400002
2005-08-19,44.610001000000004
2005-08-22,44.84
2005-08-23,45.029999
2005-08-24,44.48
2005-08-25,44.02
2005-08-26,43.689999
2005-08-29,43.959998999999996
2005-08-30,43.41
2005-08-31,42.720001
2005-09-01,41.919998
2005-09-02,41.91
2005-09-06,42.299999
2005-09-07,42.450001
2005-09-08,42.07
2005-09-09,41.880001
2005-09-12,43.32
2005-09-13,42.849998
2005-09-14,42.759997999999996
2005-09-15,42.5
2005-09-16,42.650002
2005-09-19,43.25
2005-09-20,43.18
2005-09-21,42.150002
2005-09-22,42.220001
2005-09-23,42.759997999999996
2005-09-26,44.27
2005-09-27,43.490002000000004
2005-09-28,42.82
2005-09-29,42.400002
2005-09-30,43.200001
2005-10-03,43.310001
2005-10-04,43.48
2005-10-05,42.889998999999996
2005-10-06,41.919998
2005-10-07,41.799999
2005-10-10,41.060001
2005-10-11,40.77
2005-10-12,40.32
2005-10-13,40.560001
2005-10-14,40.98
2005-10-17,40.25
2005-10-18,39.360001000000004
2005-10-19,40.029999
2005-10-20,39.82
2005-10-21,39.630001
2005-10-24,40.790001000000004
2005-10-25,40.98
2005-10-26,41.259997999999996
2005-10-27,40.630001
2005-10-28,40.950001
2005-10-31,41.439999
2005-11-01,41.220001
2005-11-02,41.790001000000004
2005-11-03,42.5
2005-11-04,43.02
2005-11-07,43.150002
2005-11-08,42.650002
2005-11-09,43.18
2005-11-10,44.0
2005-11-11,44.77
2005-11-14,43.740002000000004
2005-11-15,43.709998999999996
2005-11-16,43.709998999999996
2005-11-17,44.75
2005-11-18,45.310001
2005-11-21,45.080002
2005-11-22,44.990002000000004
2005-11-23,46.169998
2005-11-25,45.75
2005-11-28,45.810001
2005-11-29,46.009997999999996
2005-11-30,45.860001000000004
2005-12-01,46.959998999999996
2005-12-02,47.060001
2005-12-05,46.73
2005-12-06,46.59
2005-12-07,46.419998
2005-12-08,46.57
2005-12-09,47.02
2005-12-12,46.919998
2005-12-13,47.139998999999996
2005-12-14,47.009997999999996
2005-12-15,46.27
2005-12-16,44.110001000000004
2005-12-19,44.099998
2005-12-20,44.360001000000004
2005-12-21,44.66
2005-12-22,45.209998999999996
2005-12-23,44.970001
2005-12-27,44.41
2005-12-28,44.939999
2005-12-29,45.130001
2005-12-30,45.060001
2006-01-03,44.959998999999996
2006-01-04,44.799999
2006-01-05,44.720001
2006-01-06,45.099998
2006-01-09,45.490002000000004
2006-01-10,45.209998999999996
2006-01-11,44.849998
2006-01-12,45.310001
2006-01-13,45.75
2006-01-17,44.459998999999996
2006-01-18,42.77
2006-01-19,42.900002
2006-01-20,41.860001000000004
2006-01-23,41.84
2006-01-24,41.900002
2006-01-25,42.310001
2006-01-26,41.970001
2006-01-27,41.299999
2006-01-30,41.27
2006-01-31,40.900002
2006-02-01,41.560001
2006-02-02,43.98
2006-02-03,44.299999
2006-02-06,44.389998999999996
2006-02-07,43.490002000000004
2006-02-08,43.599998
2006-02-09,44.09
2006-02-10,44.34
2006-02-13,44.630001
2006-02-14,45.66
2006-02-15,46.349998
2006-02-16,46.610001000000004
2006-02-17,45.900002
2006-02-21,45.0
2006-02-22,45.0
2006-02-23,44.869999
2006-02-24,44.5
2006-02-27,44.41
2006-02-28,44.060001
2006-03-01,44.75
2006-03-02,44.549999
2006-03-03,44.689999
2006-03-06,43.73
2006-03-07,43.580002
2006-03-08,43.200001
2006-03-09,42.759997999999996
2006-03-10,43.09
2006-03-13,43.77
2006-03-14,43.720001
2006-03-15,43.529999
2006-03-16,42.279999
2006-03-17,42.450001
2006-03-20,42.02
2006-03-21,41.990002000000004
2006-03-22,42.740002000000004
2006-03-23,41.099998
2006-03-24,41.779999
2006-03-27,42.119999
2006-03-28,42.009997999999996
2006-03-29,42.27
2006-03-30,42.5
2006-03-31,42.02
2006-04-03,42.669998
2006-04-04,42.360001000000004
2006-04-05,42.040001000000004
2006-04-06,42.16
2006-04-07,42.040001000000004
2006-04-10,42.029999
2006-04-11,41.810001
2006-04-12,41.84
2006-04-13,42.139998999999996
2006-04-17,41.889998999999996
2006-04-18,41.669998
2006-04-19,41.240002000000004
2006-04-20,41.549999
2006-04-21,42.77
2006-04-24,42.450001
2006-04-25,42.0
2006-04-26,42.150002
2006-04-27,42.029999
2006-04-28,41.790001000000004
2006-05-01,41.330002
2006-05-02,41.889998999999996
2006-05-03,42.040001000000004
2006-05-04,42.66
2006-05-05,42.869999
2006-05-08,43.009997999999996
2006-05-09,42.470001
2006-05-10,42.16
2006-05-11,41.639998999999996
2006-05-12,40.849998
2006-05-15,40.200001
2006-05-16,37.540001000000004
2006-05-17,36.869999
2006-05-18,36.98
2006-05-19,37.139998999999996
2006-05-22,36.43
2006-05-23,36.0
2006-05-24,35.639998999999996
2006-05-25,35.93
2006-05-26,35.290001000000004
2006-05-30,35.689999
2006-05-31,38.080002
2006-06-01,37.98
2006-06-02,38.98
2006-06-05,38.75
2006-06-06,37.32
2006-06-07,37.43
2006-06-08,36.18
2006-06-09,36.759997999999996
2006-06-12,36.369999
2006-06-13,35.669998
2006-06-14,35.419998
2006-06-15,37.509997999999996
2006-06-16,37.650002
2006-06-19,37.549999
2006-06-20,37.5
2006-06-21,38.369999
2006-06-22,37.790001000000004
2006-06-23,37.799999
2006-06-26,38.080002
2006-06-27,37.740002000000004
2006-06-28,37.599998
2006-06-29,38.59
2006-06-30,38.25
2006-07-03,38.490002000000004
2006-07-05,38.009997999999996
2006-07-06,38.0
2006-07-07,37.900002
2006-07-10,37.34
2006-07-11,37.09
2006-07-12,36.259997999999996
2006-07-13,35.630001
2006-07-14,35.790001000000004
2006-07-17,35.220001
2006-07-18,34.459998999999996
2006-07-19,35.799999
2006-07-20,34.639998999999996
2006-07-21,34.400002
2006-07-24,34.950001
2006-07-25,36.099998
2006-07-26,36.049999
2006-07-27,34.759997999999996
2006-07-28,34.57
2006-07-31,33.900002
2006-08-01,33.619999
2006-08-02,34.700001
2006-08-03,33.939999
2006-08-04,34.830002
2006-08-07,34.700001
2006-08-08,34.560001
2006-08-09,33.869999
2006-08-10,33.880001
2006-08-11,33.52
2006-08-14,32.799999
2006-08-15,32.630001
2006-08-16,33.59
2006-08-17,33.849998
2006-08-18,34.32
2006-08-21,33.93
2006-08-22,33.869999
2006-08-23,33.630001
2006-08-24,32.650002
2006-08-25,32.599998
2006-08-28,33.259997999999996
2006-08-29,33.59
2006-08-30,33.82
2006-08-31,36.48
2006-09-01,36.970001
2006-09-05,37.0
2006-09-06,36.5
2006-09-07,35.959998999999996
2006-09-08,36.330002
2006-09-11,36.09
2006-09-12,37.73
2006-09-13,38.0
2006-09-14,37.779999
2006-09-15,37.68
2006-09-18,36.889998999999996
2006-09-19,37.139998999999996
2006-09-20,37.150002
2006-09-21,38.48
2006-09-22,38.5
2006-09-25,38.939999
2006-09-26,38.900002
2006-09-27,38.450001
2006-09-28,38.990002000000004
2006-09-29,38.810001
2006-10-02,38.439999
2006-10-03,38.970001
2006-10-04,39.380001
2006-10-05,40.0
2006-10-06,39.650002
2006-10-09,39.650002
2006-10-10,39.450001
2006-10-11,39.139998999999996
2006-10-12,39.700001
2006-10-13,40.16
2006-10-16,40.98
2006-10-17,41.060001
2006-10-18,41.209998999999996
2006-10-19,40.860001000000004
2006-10-20,40.849998
2006-10-23,41.299999
2006-10-24,41.16
2006-10-25,40.490002000000004
2006-10-26,40.540001000000004
2006-10-27,40.369999
2006-10-30,40.549999
2006-10-31,40.5
2006-11-01,40.91
2006-11-02,41.34
2006-11-03,41.0
2006-11-06,41.099998
2006-11-07,40.93
2006-11-08,41.259997999999996
2006-11-09,41.049999
2006-11-10,41.759997999999996
2006-11-13,42.52
2006-11-14,43.310001
2006-11-15,43.080002
2006-11-16,43.240002000000004
2006-11-17,43.599998
2006-11-20,43.470001
2006-11-21,43.490002000000004
2006-11-22,43.919998
2006-11-24,43.57
2006-11-27,43.0
2006-11-28,42.639998999999996
2006-11-29,42.25
2006-11-30,42.450001
2006-12-01,41.549999
2006-12-04,41.43
2006-12-05,41.57
2006-12-06,41.450001
2006-12-07,41.240002000000004
2006-12-08,41.029999
2006-12-11,40.470001
2006-12-12,40.330002
2006-12-13,40.330002
2006-12-14,40.169998
2006-12-15,40.200001
2006-12-18,40.540001000000004
2006-12-19,39.950001
2006-12-20,40.0
2006-12-21,41.07
2006-12-22,41.16
2006-12-26,41.25
2006-12-27,41.880001
2006-12-28,41.799999
2006-12-29,41.380001
2007-01-03,43.48
2007-01-04,43.799999
2007-01-05,43.369999
2007-01-08,43.790001000000004
2007-01-09,44.98
2007-01-10,44.400002
2007-01-11,44.830002
2007-01-12,44.75
2007-01-16,44.48
2007-01-17,44.299999
2007-01-18,44.450001
2007-01-19,44.369999
2007-01-22,44.5
2007-01-23,44.150002
2007-01-24,44.43
2007-01-25,44.150002
2007-01-26,44.580002
2007-01-29,44.900002
2007-01-30,45.450001
2007-01-31,44.93
2007-02-01,45.389998999999996
2007-02-02,45.84
2007-02-05,43.509997999999996
2007-02-06,41.82
2007-02-07,41.59
2007-02-08,41.700001
2007-02-09,41.02
2007-02-12,40.75
2007-02-13,41.099998
2007-02-14,41.299999
2007-02-15,40.650002
2007-02-16,40.509997999999996
2007-02-20,40.860001000000004
2007-02-21,40.73
2007-02-22,41.0
2007-02-23,41.189999
2007-02-26,41.549999
2007-02-27,40.57
2007-02-28,40.529999
2007-03-01,39.75
2007-03-02,39.950001
2007-03-05,38.970001
2007-03-06,40.279999
2007-03-07,39.84
2007-03-08,40.610001000000004
2007-03-09,40.77
2007-03-12,41.880001
2007-03-13,41.040001000000004
2007-03-14,40.639998999999996
2007-03-15,40.790001000000004
2007-03-16,41.779999
2007-03-19,42.169998
2007-03-20,41.630001
2007-03-21,43.52
2007-03-22,43.5
2007-03-23,43.619999
2007-03-26,43.029999
2007-03-27,42.700001
2007-03-28,41.889998999999996
2007-03-29,42.25
2007-03-30,42.16
2007-04-02,42.119999
2007-04-03,42.650002
2007-04-04,42.700001
2007-04-05,42.540001000000004
2007-04-09,42.490002000000004
2007-04-10,42.07
2007-04-11,41.130001
2007-04-12,41.439999
2007-04-13,41.18
2007-04-16,41.869999
2007-04-17,41.900002
2007-04-18,42.209998999999996
2007-04-19,41.259997999999996
2007-04-20,41.009997999999996
2007-04-23,41.0
2007-04-24,41.02
2007-04-25,42.16
2007-04-26,42.389998999999996
2007-04-27,42.450001
2007-04-30,41.57
2007-05-01,41.98
2007-05-02,41.75
2007-05-03,41.299999
2007-05-04,41.029999
2007-05-07,41.07
2007-05-08,41.099998
2007-05-09,41.900002
2007-05-10,41.860001000000004
2007-05-11,42.790001000000004
2007-05-14,42.0
2007-05-15,41.68
2007-05-16,41.93
2007-05-17,40.73
2007-05-18,42.02
2007-05-21,42.209998999999996
2007-05-22,42.959998999999996
2007-05-23,42.41
2007-05-24,42.400002
2007-05-25,42.650002
2007-05-29,42.98
2007-05-30,42.700001
2007-05-31,43.48
2007-06-01,43.700001
2007-06-04,44.189999
2007-06-05,44.950001
2007-06-06,44.630001
2007-06-07,43.599998
2007-06-08,42.59
2007-06-11,43.060001
2007-06-12,42.700001
2007-06-13,42.869999
2007-06-14,42.439999
2007-06-15,42.259997999999996
2007-06-18,41.490002000000004
2007-06-19,41.57
2007-06-20,41.93
2007-06-21,41.43
2007-06-22,42.27
2007-06-25,42.66
2007-06-26,42.220001
2007-06-27,42.689999
2007-06-28,43.189999
2007-06-29,42.98
2007-07-02,42.560001
2007-07-03,42.580002
2007-07-05,42.650002
2007-07-06,42.689999
2007-07-09,42.509997999999996
2007-07-10,42.130001
