Date,SLG
2016-03-08,91.099998
2016-03-09,92.629997
2016-03-10,92.540001
2016-03-11,94.889999
2016-03-14,94.300003
2016-03-15,92.75
2016-03-16,95.25
2016-03-17,96.5
2016-03-18,94.75
2016-03-21,96.099998
2016-03-22,96.16999799999999
2016-03-23,94.529999
2016-03-24,94.269997
2016-03-28,94.199997
2016-03-29,96.239998
2016-03-30,95.860001
2016-03-31,96.879997
2016-04-01,96.660004
2016-04-04,96.309998
2016-04-05,95.510002
2016-04-06,96.870003
2016-04-07,95.650002
2016-04-08,96.93
2016-04-11,97.849998
2016-04-12,99.099998
2016-04-13,98.900002
2016-04-14,99.230003
2016-04-15,100.470001
2016-04-18,101.209999
2016-04-19,102.360001
2016-04-20,102.120003
2016-04-21,105.18
2016-04-22,105.25
2016-04-25,105.910004
2016-04-26,106.589996
2016-04-27,106.25
2016-04-28,105.639999
2016-04-29,105.08000200000001
2016-05-02,106.720001
2016-05-03,105.139999
2016-05-04,105.230003
2016-05-05,104.709999
2016-05-06,104.910004
2016-05-09,105.610001
2016-05-10,106.41999799999999
2016-05-11,104.599998
2016-05-12,104.099998
2016-05-13,101.989998
2016-05-16,102.730003
2016-05-17,101.040001
2016-05-18,99.290001
2016-05-19,98.33000200000001
2016-05-20,99.339996
2016-05-23,99.690002
2016-05-24,100.089996
2016-05-25,100.389999
2016-05-26,100.370003
2016-05-27,100.58000200000001
2016-05-31,101.360001
2016-06-01,101.43
2016-06-02,102.059998
2016-06-03,101.529999
2016-06-06,100.440002
2016-06-07,100.790001
2016-06-08,101.300003
2016-06-09,101.480003
2016-06-10,99.970001
2016-06-13,99.459999
2016-06-14,98.41999799999999
2016-06-15,99.730003
2016-06-16,99.860001
2016-06-17,100.32
2016-06-20,102.25
2016-06-21,102.190002
2016-06-22,102.58000200000001
2016-06-23,105.370003
2016-06-24,102.160004
2016-06-27,97.910004
2016-06-28,99.93
2016-06-29,103.019997
2016-06-30,106.470001
2016-07-01,104.18
2016-07-05,103.779999
2016-07-06,103.32
2016-07-07,102.559998
2016-07-08,105.980003
2016-07-11,107.050003
2016-07-12,109.019997
2016-07-13,109.209999
2016-07-14,108.709999
2016-07-15,109.16999799999999
2016-07-18,110.25
2016-07-19,110.879997
2016-07-20,110.900002
2016-07-21,113.129997
2016-07-22,114.82
2016-07-25,115.660004
2016-07-26,116.010002
2016-07-27,115.940002
2016-07-28,116.300003
2016-07-29,117.82
2016-08-01,117.489998
2016-08-02,116.029999
2016-08-03,116.279999
2016-08-04,117.010002
2016-08-05,117.559998
2016-08-08,117.690002
2016-08-09,118.0
2016-08-10,117.769997
2016-08-11,118.839996
2016-08-12,119.150002
2016-08-15,119.199997
2016-08-16,118.220001
2016-08-17,118.300003
2016-08-18,117.800003
2016-08-19,115.449997
2016-08-22,116.190002
2016-08-23,115.949997
2016-08-24,115.489998
2016-08-25,115.519997
2016-08-26,114.260002
2016-08-29,115.559998
2016-08-30,115.25
2016-08-31,117.720001
2016-09-01,115.529999
2016-09-02,116.769997
2016-09-06,117.339996
2016-09-07,118.440002
2016-09-08,116.589996
2016-09-09,111.0
2016-09-12,113.93
2016-09-13,110.800003
2016-09-14,110.800003
2016-09-15,110.620003
2016-09-16,109.910004
2016-09-19,110.370003
2016-09-20,110.230003
2016-09-21,112.150002
2016-09-22,113.68
2016-09-23,113.83000200000001
2016-09-26,112.290001
2016-09-27,110.790001
2016-09-28,110.389999
2016-09-29,107.910004
2016-09-30,108.099998
2016-10-03,107.029999
2016-10-04,106.040001
2016-10-05,103.58000200000001
2016-10-06,104.989998
2016-10-07,104.75
2016-10-10,105.980003
2016-10-11,104.620003
2016-10-12,105.360001
2016-10-13,105.589996
2016-10-14,105.07
2016-10-17,105.16999799999999
2016-10-18,105.33000200000001
2016-10-19,105.699997
2016-10-20,104.519997
2016-10-21,103.610001
2016-10-24,101.83000200000001
2016-10-25,100.5
2016-10-26,98.83000200000001
2016-10-27,96.790001
2016-10-28,95.809998
2016-10-31,98.220001
2016-11-01,96.910004
2016-11-02,95.470001
2016-11-03,94.230003
2016-11-04,96.050003
2016-11-07,98.629997
2016-11-08,98.150002
2016-11-09,99.43
2016-11-10,101.769997
2016-11-11,103.510002
2016-11-14,107.389999
2016-11-15,106.110001
2016-11-16,104.019997
2016-11-17,104.489998
2016-11-18,103.41999799999999
2016-11-21,104.82
2016-11-22,106.07
2016-11-23,105.379997
2016-11-25,105.16999799999999
2016-11-28,104.889999
2016-11-29,106.029999
2016-11-30,105.360001
2016-12-01,105.370003
2016-12-02,107.41999799999999
2016-12-05,108.230003
2016-12-06,109.769997
2016-12-07,111.010002
2016-12-08,110.75
2016-12-09,110.58000200000001
2016-12-12,112.889999
2016-12-13,112.730003
2016-12-14,110.650002
2016-12-15,107.949997
2016-12-16,109.589996
2016-12-19,110.110001
2016-12-20,110.300003
2016-12-21,107.610001
2016-12-22,106.800003
2016-12-23,105.589996
2016-12-27,106.0
2016-12-28,105.089996
2016-12-29,105.099998
2016-12-30,107.550003
2017-01-03,108.529999
2017-01-04,110.68
2017-01-05,109.32
2017-01-06,110.489998
2017-01-09,107.440002
2017-01-10,106.050003
2017-01-11,105.050003
2017-01-12,106.16999799999999
2017-01-13,106.459999
2017-01-17,108.010002
2017-01-18,108.870003
2017-01-19,107.33000200000001
2017-01-20,108.099998
2017-01-23,109.610001
2017-01-24,109.379997
2017-01-25,108.730003
2017-01-26,110.019997
2017-01-27,109.599998
2017-01-30,109.040001
2017-01-31,108.970001
2017-02-01,106.900002
2017-02-02,108.489998
2017-02-03,108.879997
2017-02-06,108.510002
2017-02-07,107.389999
2017-02-08,108.470001
2017-02-09,108.989998
2017-02-10,109.790001
2017-02-13,110.309998
2017-02-14,111.040001
2017-02-15,111.160004
2017-02-16,110.709999
2017-02-17,111.279999
2017-02-21,112.32
2017-02-22,112.41999799999999
2017-02-23,112.029999
2017-02-24,111.739998
2017-02-27,112.720001
2017-02-28,112.68
2017-03-01,113.75
2017-03-02,111.5
2017-03-03,112.290001
2017-03-06,112.82
2017-03-07,112.120003
2017-03-08,110.779999
2017-03-09,108.849998
2017-03-10,106.68
2017-03-13,106.440002
2017-03-14,105.709999
2017-03-15,108.800003
2017-03-16,108.209999
2017-03-17,109.309998
2017-03-20,108.889999
2017-03-21,106.769997
2017-03-22,105.709999
2017-03-23,107.559998
2017-03-24,106.790001
2017-03-27,105.519997
2017-03-28,105.5
2017-03-29,104.620003
2017-03-30,105.160004
2017-03-31,106.620003
2017-04-03,106.82
2017-04-04,107.360001
2017-04-05,107.25
2017-04-06,108.589996
2017-04-07,107.610001
2017-04-10,108.489998
2017-04-11,109.050003
2017-04-12,108.910004
2017-04-13,107.849998
2017-04-17,109.730003
2017-04-18,108.58000200000001
2017-04-19,107.959999
2017-04-20,106.860001
2017-04-21,107.66999799999999
2017-04-24,107.07
2017-04-25,108.260002
2017-04-26,106.029999
2017-04-27,105.129997
2017-04-28,104.93
2017-05-01,105.599998
2017-05-02,106.209999
2017-05-03,105.160004
2017-05-04,104.860001
2017-05-05,105.510002
2017-05-08,104.739998
2017-05-09,103.5
2017-05-10,104.230003
2017-05-11,103.470001
2017-05-12,102.699997
2017-05-15,102.720001
2017-05-16,102.239998
2017-05-17,102.019997
2017-05-18,101.860001
2017-05-19,102.25
2017-05-22,102.5
2017-05-23,102.910004
2017-05-24,102.16999799999999
2017-05-25,102.660004
2017-05-26,101.839996
2017-05-30,101.220001
2017-05-31,101.029999
2017-06-01,102.709999
2017-06-02,103.309998
2017-06-05,103.16999799999999
2017-06-06,101.66999799999999
2017-06-07,102.33000200000001
2017-06-08,103.550003
2017-06-09,106.18
2017-06-12,108.33000200000001
2017-06-13,107.16999799999999
2017-06-14,106.239998
2017-06-15,106.07
2017-06-16,105.730003
2017-06-19,105.139999
2017-06-20,105.32
2017-06-21,106.519997
2017-06-22,106.300003
2017-06-23,106.769997
2017-06-26,106.730003
2017-06-27,105.970001
2017-06-28,105.720001
2017-06-29,105.720001
2017-06-30,105.800003
2017-07-03,107.519997
2017-07-05,105.91999799999999
2017-07-06,102.75
2017-07-07,102.43
2017-07-10,100.720001
2017-07-11,99.449997
2017-07-12,100.720001
2017-07-13,103.519997
2017-07-14,104.699997
2017-07-17,104.879997
2017-07-18,103.339996
2017-07-19,104.910004
2017-07-20,101.139999
2017-07-21,101.93
2017-07-24,102.0
2017-07-25,102.019997
2017-07-26,101.839996
2017-07-27,102.809998
2017-07-28,103.25
2017-07-31,103.269997
2017-08-01,104.059998
2017-08-02,102.839996
2017-08-03,102.269997
2017-08-04,102.589996
2017-08-07,102.290001
2017-08-08,101.849998
2017-08-09,101.699997
2017-08-10,100.029999
2017-08-11,99.0
2017-08-14,100.370003
2017-08-15,99.470001
2017-08-16,99.199997
2017-08-17,97.660004
2017-08-18,96.470001
2017-08-21,97.470001
2017-08-22,96.980003
2017-08-23,98.129997
2017-08-24,97.099998
2017-08-25,97.849998
2017-08-28,96.83000200000001
2017-08-29,96.160004
2017-08-30,97.050003
2017-08-31,96.379997
2017-09-01,97.110001
2017-09-05,95.730003
2017-09-06,96.540001
2017-09-07,96.339996
2017-09-08,95.449997
2017-09-11,96.599998
2017-09-12,96.16999799999999
2017-09-13,96.120003
2017-09-14,97.839996
2017-09-15,98.440002
2017-09-18,98.18
2017-09-19,96.339996
2017-09-20,97.720001
2017-09-21,101.129997
2017-09-22,100.66999799999999
2017-09-25,101.699997
2017-09-26,103.059998
2017-09-27,101.25
2017-09-28,100.760002
2017-09-29,101.32
2017-10-02,102.139999
2017-10-03,103.220001
2017-10-04,104.389999
2017-10-05,104.370003
2017-10-06,105.010002
2017-10-09,104.349998
2017-10-10,104.489998
2017-10-11,104.900002
2017-10-12,104.83000200000001
2017-10-13,103.489998
2017-10-16,102.870003
2017-10-17,102.010002
2017-10-18,101.540001
2017-10-19,98.660004
2017-10-20,97.400002
2017-10-23,97.91999799999999
2017-10-24,96.199997
2017-10-25,95.800003
2017-10-26,95.879997
2017-10-27,95.470001
2017-10-30,94.529999
2017-10-31,95.68
2017-11-01,95.190002
2017-11-02,95.190002
2017-11-03,94.150002
2017-11-06,95.300003
2017-11-07,96.459999
2017-11-08,97.040001
2017-11-09,98.75
2017-11-10,99.889999
2017-11-13,100.059998
2017-11-14,100.040001
2017-11-15,100.160004
2017-11-16,100.809998
2017-11-17,100.870003
2017-11-20,100.519997
2017-11-21,101.059998
2017-11-22,100.75
2017-11-24,100.980003
2017-11-27,101.209999
2017-11-28,100.879997
2017-11-29,102.230003
2017-11-30,102.230003
2017-12-01,102.029999
2017-12-04,103.949997
2017-12-05,102.610001
2017-12-06,102.389999
2017-12-07,101.82
2017-12-08,102.599998
2017-12-11,102.599998
2017-12-12,103.019997
2017-12-13,102.900002
2017-12-14,103.129997
2017-12-15,103.230003
2017-12-18,103.790001
2017-12-19,101.620003
2017-12-20,98.989998
2017-12-21,99.120003
2017-12-22,100.040001
2017-12-26,100.349998
2017-12-27,100.660004
2017-12-28,100.93
2017-12-29,100.93
2018-01-02,100.639999
2018-01-03,100.949997
2018-01-04,98.849998
2018-01-05,99.860001
2018-01-08,99.379997
2018-01-09,98.629997
2018-01-10,96.08000200000001
2018-01-11,95.730003
2018-01-12,95.470001
2018-01-16,94.989998
2018-01-17,95.07
2018-01-18,94.110001
2018-01-19,93.910004
2018-01-22,95.959999
2018-01-23,97.150002
2018-01-24,96.980003
2018-01-25,96.489998
2018-01-26,97.91999799999999
2018-01-29,98.470001
2018-01-30,98.190002
2018-01-31,100.519997
2018-02-01,99.5
2018-02-02,98.07
2018-02-05,93.639999
2018-02-06,93.449997
2018-02-07,92.860001
2018-02-08,90.610001
2018-02-09,92.18
2018-02-12,92.690002
2018-02-13,93.82
2018-02-14,93.790001
2018-02-15,95.540001
2018-02-16,96.199997
2018-02-20,96.25
2018-02-21,94.5
2018-02-22,95.910004
2018-02-23,97.620003
2018-02-26,98.059998
2018-02-27,95.889999
2018-02-28,96.91999799999999
2018-03-01,96.66999799999999
2018-03-02,97.849998
2018-03-05,98.410004
2018-03-06,99.83000200000001
2018-03-07,100.08000200000001
2018-03-08,99.470001
2018-03-09,99.610001
2018-03-12,99.790001
2018-03-13,98.489998
2018-03-14,98.709999
2018-03-15,98.379997
2018-03-16,98.940002
2018-03-19,98.260002
2018-03-20,97.58000200000001
2018-03-21,96.980003
2018-03-22,96.050003
2018-03-23,92.940002
2018-03-26,94.440002
2018-03-27,94.959999
2018-03-28,97.989998
2018-03-29,96.83000200000001
2018-04-02,95.370003
2018-04-03,96.800003
2018-04-04,96.32
2018-04-05,96.0
2018-04-06,94.519997
2018-04-09,94.449997
2018-04-10,95.190002
2018-04-11,95.110001
2018-04-12,95.0
2018-04-13,95.139999
2018-04-16,96.519997
2018-04-17,97.08000200000001
2018-04-18,96.510002
2018-04-19,97.050003
2018-04-20,96.0
2018-04-23,96.220001
2018-04-24,96.16999799999999
2018-04-25,96.389999
2018-04-26,97.66999799999999
2018-04-27,98.620003
2018-04-30,97.739998
2018-05-01,98.16999799999999
2018-05-02,97.010002
2018-05-03,97.510002
2018-05-04,99.91999799999999
2018-05-07,100.360001
2018-05-08,100.269997
2018-05-09,100.910004
2018-05-10,101.220001
2018-05-11,100.08000200000001
2018-05-14,98.959999
2018-05-15,96.480003
2018-05-16,95.120003
2018-05-17,94.57
2018-05-18,94.269997
2018-05-21,95.300003
2018-05-22,95.129997
2018-05-23,96.230003
2018-05-24,95.720001
2018-05-25,95.860001
2018-05-29,95.620003
2018-05-30,97.25
2018-05-31,97.519997
2018-06-01,97.989998
2018-06-04,98.290001
2018-06-05,98.33000200000001
2018-06-06,99.059998
2018-06-07,98.75
2018-06-08,98.550003
2018-06-11,97.529999
2018-06-12,97.449997
2018-06-13,95.790001
2018-06-14,97.839996
2018-06-15,99.32
2018-06-18,99.790001
2018-06-19,99.370003
2018-06-20,100.66999799999999
2018-06-21,100.199997
2018-06-22,101.589996
2018-06-25,100.610001
2018-06-26,100.160004
2018-06-27,100.199997
2018-06-28,100.800003
2018-06-29,100.529999
2018-07-02,100.370003
2018-07-03,101.279999
2018-07-05,102.550003
2018-07-06,102.709999
2018-07-09,102.529999
2018-07-10,102.010002
2018-07-11,101.800003
2018-07-12,102.809998
2018-07-13,102.970001
2018-07-16,101.959999
2018-07-17,100.209999
2018-07-18,100.620003
2018-07-19,101.660004
2018-07-20,99.309998
2018-07-23,99.639999
2018-07-24,100.010002
2018-07-25,101.059998
2018-07-26,101.459999
2018-07-27,100.769997
2018-07-30,100.529999
2018-07-31,103.110001
2018-08-01,103.739998
2018-08-02,103.16999799999999
2018-08-03,104.389999
2018-08-06,105.510002
2018-08-07,105.82
2018-08-08,105.129997
2018-08-09,104.849998
2018-08-10,103.809998
2018-08-13,103.239998
2018-08-14,103.290001
2018-08-15,103.720001
2018-08-16,104.91999799999999
2018-08-17,105.860001
2018-08-20,105.5
2018-08-21,103.959999
2018-08-22,103.449997
2018-08-23,102.849998
2018-08-24,103.190002
2018-08-27,103.190002
2018-08-28,104.089996
2018-08-29,104.379997
2018-08-30,103.949997
2018-08-31,104.400002
2018-09-04,102.790001
2018-09-05,103.0
2018-09-06,102.980003
2018-09-07,100.910004
2018-09-10,100.650002
2018-09-11,100.709999
2018-09-12,101.269997
2018-09-13,100.599998
2018-09-14,100.220001
2018-09-17,101.57
2018-09-18,101.019997
2018-09-19,98.57
2018-09-20,99.339996
2018-09-21,100.260002
2018-09-24,97.66999799999999
2018-09-25,97.66999799999999
2018-09-26,96.010002
2018-09-27,96.379997
2018-09-28,97.529999
2018-10-01,96.879997
2018-10-02,96.68
2018-10-03,96.32
2018-10-04,94.970001
2018-10-05,94.190002
2018-10-08,94.75
2018-10-09,94.760002
2018-10-10,93.120003
2018-10-11,90.650002
2018-10-12,90.08000200000001
2018-10-15,90.309998
2018-10-16,92.690002
2018-10-17,92.16999799999999
2018-10-18,92.589996
2018-10-19,92.839996
2018-10-22,91.83000200000001
2018-10-23,91.970001
2018-10-24,91.449997
2018-10-25,92.910004
2018-10-26,91.190002
2018-10-29,92.769997
2018-10-30,92.32
2018-10-31,91.260002
2018-11-01,91.730003
2018-11-02,91.400002
2018-11-05,92.769997
2018-11-06,94.349998
2018-11-07,95.379997
2018-11-08,95.269997
2018-11-09,95.010002
2018-11-12,94.650002
2018-11-13,95.41999799999999
2018-11-14,94.650002
2018-11-15,93.739998
2018-11-16,94.839996
2018-11-19,93.129997
2018-11-20,92.449997
2018-11-21,92.690002
2018-11-23,92.120003
2018-11-26,92.800003
2018-11-27,93.07
2018-11-28,94.309998
2018-11-29,93.82
2018-11-30,96.41999799999999
2018-12-03,96.199997
2018-12-04,94.5
2018-12-06,95.709999
2018-12-07,93.230003
2018-12-10,93.120003
2018-12-11,92.800003
2018-12-12,90.230003
2018-12-13,89.870003
2018-12-14,89.279999
2018-12-17,86.160004
2018-12-18,85.629997
2018-12-19,83.959999
2018-12-20,80.809998
2018-12-21,80.480003
2018-12-24,77.629997
2018-12-26,80.449997
2018-12-27,79.650002
2018-12-28,79.83000200000001
2018-12-31,79.08000200000001
2019-01-02,77.779999
2019-01-03,77.459999
2019-01-04,79.379997
2019-01-07,81.709999
2019-01-08,85.0
2019-01-09,86.230003
2019-01-10,87.139999
2019-01-11,87.529999
2019-01-14,86.790001
2019-01-15,87.610001
2019-01-16,88.480003
2019-01-17,88.970001
2019-01-18,89.239998
2019-01-22,88.339996
2019-01-23,88.07
2019-01-24,86.349998
2019-01-25,89.230003
2019-01-28,89.699997
2019-01-29,90.029999
2019-01-30,90.91999799999999
2019-01-31,92.43
2019-02-01,91.32
2019-02-04,92.809998
2019-02-05,93.470001
2019-02-06,92.58000200000001
2019-02-07,93.449997
2019-02-08,92.230003
2019-02-11,92.160004
2019-02-12,91.370003
2019-02-13,92.269997
2019-02-14,90.970001
2019-02-15,91.599998
2019-02-19,92.089996
2019-02-20,90.870003
2019-02-21,91.489998
2019-02-22,92.339996
2019-02-25,91.18
2019-02-26,90.360001
2019-02-27,90.239998
2019-02-28,90.720001
2019-03-01,90.129997
2019-03-04,91.440002
2019-03-05,91.769997
2019-03-06,90.879997
2019-03-07,90.510002
2019-03-08,90.360001
2019-03-11,91.099998
2019-03-12,91.910004
2019-03-13,91.43
2019-03-14,91.519997
2019-03-15,90.379997
2019-03-18,89.93
2019-03-19,89.120003
2019-03-20,89.279999
2019-03-21,90.940002
2019-03-22,89.720001
2019-03-25,88.879997
2019-03-26,90.0
2019-03-27,89.33000200000001
2019-03-28,89.800003
2019-03-29,89.91999799999999
2019-04-01,90.410004
2019-04-02,91.150002
2019-04-03,91.720001
2019-04-04,91.790001
2019-04-05,92.599998
2019-04-08,92.07
2019-04-09,89.91999799999999
2019-04-10,91.690002
2019-04-11,90.760002
2019-04-12,90.489998
2019-04-15,89.959999
2019-04-16,87.269997
2019-04-17,86.650002
2019-04-18,87.050003
2019-04-22,87.0
2019-04-23,88.379997
2019-04-24,88.519997
2019-04-25,87.43
2019-04-26,88.33000200000001
2019-04-29,87.160004
2019-04-30,88.339996
2019-05-01,88.300003
2019-05-02,86.760002
2019-05-03,86.650002
2019-05-06,86.199997
2019-05-07,84.559998
2019-05-08,83.980003
2019-05-09,84.099998
2019-05-10,84.550003
2019-05-13,84.449997
2019-05-14,85.339996
2019-05-15,85.610001
2019-05-16,86.57
2019-05-17,86.879997
2019-05-20,86.089996
2019-05-21,87.230003
2019-05-22,87.540001
2019-05-23,87.400002
2019-05-24,88.610001
2019-05-28,87.279999
2019-05-29,86.309998
2019-05-30,86.25
2019-05-31,86.0
2019-06-03,86.57
2019-06-04,86.769997
2019-06-05,88.589996
2019-06-06,88.58000200000001
2019-06-07,88.540001
2019-06-10,88.160004
2019-06-11,87.910004
2019-06-12,87.620003
2019-06-13,88.269997
2019-06-14,87.540001
2019-06-17,88.519997
2019-06-18,85.41999799999999
2019-06-19,85.910004
2019-06-20,86.059998
2019-06-21,84.519997
2019-06-24,82.91999799999999
2019-06-25,82.269997
2019-06-26,79.959999
2019-06-27,79.589996
2019-06-28,80.370003
2019-07-01,80.089996
2019-07-02,80.959999
2019-07-03,81.440002
2019-07-05,81.0
2019-07-08,80.959999
2019-07-09,81.220001
2019-07-10,81.599998
2019-07-11,81.360001
2019-07-12,81.879997
2019-07-15,81.769997
2019-07-16,81.82
2019-07-17,81.239998
2019-07-18,83.379997
2019-07-19,81.470001
2019-07-22,80.349998
2019-07-23,81.300003
2019-07-24,82.019997
2019-07-25,81.360001
2019-07-26,81.190002
2019-07-29,81.07
2019-07-30,82.309998
2019-07-31,81.08000200000001
2019-08-01,79.889999
2019-08-02,79.849998
2019-08-05,77.760002
2019-08-06,77.300003
2019-08-07,76.790001
2019-08-08,78.41999799999999
2019-08-09,77.57
2019-08-12,77.290001
2019-08-13,78.010002
2019-08-14,77.970001
2019-08-15,78.230003
2019-08-16,79.160004
2019-08-19,79.18
2019-08-20,77.910004
2019-08-21,77.260002
2019-08-22,78.269997
2019-08-23,76.790001
2019-08-26,77.599998
2019-08-27,77.519997
2019-08-28,78.099998
2019-08-29,79.160004
2019-08-30,80.220001
2019-09-03,80.459999
2019-09-04,80.800003
2019-09-05,80.489998
2019-09-06,80.900002
2019-09-09,82.720001
2019-09-10,82.5
2019-09-11,83.360001
2019-09-12,82.690002
2019-09-13,81.970001
2019-09-16,81.980003
2019-09-17,81.58000200000001
2019-09-18,81.660004
2019-09-19,81.730003
2019-09-20,81.370003
2019-09-23,81.43
2019-09-24,80.43
2019-09-25,81.459999
2019-09-26,82.300003
2019-09-27,81.790001
2019-09-30,81.75
2019-10-01,78.5
2019-10-02,78.900002
2019-10-03,79.980003
2019-10-04,80.470001
2019-10-07,80.300003
2019-10-08,79.68
2019-10-09,79.91999799999999
2019-10-10,79.279999
2019-10-11,80.260002
2019-10-14,80.449997
2019-10-15,81.760002
2019-10-16,81.559998
2019-10-17,80.970001
2019-10-18,80.440002
2019-10-21,81.290001
2019-10-22,82.309998
2019-10-23,84.110001
2019-10-24,84.66999799999999
2019-10-25,82.849998
2019-10-28,82.260002
2019-10-29,81.129997
2019-10-30,83.779999
2019-10-31,83.599998
2019-11-01,84.099998
2019-11-04,85.699997
2019-11-05,84.940002
2019-11-06,84.629997
2019-11-07,85.150002
2019-11-08,86.0
2019-11-11,85.620003
2019-11-12,84.300003
2019-11-13,84.83000200000001
2019-11-14,85.589996
2019-11-15,85.989998
2019-11-18,85.949997
2019-11-19,84.739998
2019-11-20,83.43
2019-11-21,82.440002
2019-11-22,83.949997
2019-11-25,83.769997
2019-11-26,84.08000200000001
2019-11-27,85.0
2019-11-29,85.33000200000001
2019-12-02,84.309998
2019-12-03,85.83000200000001
2019-12-04,85.83000200000001
2019-12-05,85.769997
2019-12-06,86.900002
2019-12-09,88.599998
2019-12-10,89.940002
2019-12-11,89.529999
2019-12-12,88.629997
2019-12-13,88.699997
2019-12-16,88.400002
2019-12-17,89.019997
2019-12-18,90.239998
2019-12-19,90.529999
2019-12-20,90.769997
2019-12-23,91.230003
2019-12-24,91.68
2019-12-26,92.900002
2019-12-27,92.449997
2019-12-30,92.190002
2019-12-31,91.879997
2020-01-02,88.910004
2020-01-03,89.260002
2020-01-06,90.639999
2020-01-07,89.540001
2020-01-08,89.949997
2020-01-09,90.339996
2020-01-10,91.099998
2020-01-13,91.91999799999999
2020-01-14,90.839996
2020-01-15,90.739998
2020-01-16,91.529999
2020-01-17,91.239998
2020-01-21,92.360001
2020-01-22,92.730003
2020-01-23,94.07
2020-01-24,93.360001
2020-01-27,92.660004
2020-01-28,93.0
2020-01-29,93.019997
2020-01-30,92.83000200000001
2020-01-31,92.040001
2020-02-03,92.18
2020-02-04,93.970001
2020-02-05,95.290001
2020-02-06,94.25
2020-02-07,94.110001
2020-02-10,94.019997
2020-02-11,94.589996
2020-02-12,94.83000200000001
2020-02-13,94.660004
2020-02-14,95.040001
2020-02-18,95.769997
2020-02-19,93.93
2020-02-20,94.160004
2020-02-21,93.379997
2020-02-24,90.93
2020-02-25,85.900002
2020-02-26,85.029999
2020-02-27,80.440002
2020-02-28,78.440002
2020-03-02,81.370003
2020-03-03,80.709999
2020-03-04,84.599998
2020-03-05,82.720001
2020-03-06,80.58000200000001
2020-03-09,73.400002
2020-03-10,74.940002
2020-03-11,67.989998
2020-03-12,60.0
2020-03-13,65.91999799999999
2020-03-16,52.619999
2020-03-17,58.720001
2020-03-18,49.709998999999996
2020-03-19,49.98
2020-03-20,45.84
2020-03-23,41.139998999999996
2020-03-24,47.130001
2020-03-25,47.939999
2020-03-26,48.700001
2020-03-27,47.549999
2020-03-30,46.080002
2020-03-31,43.099998
2020-04-01,39.73
2020-04-02,39.959998999999996
2020-04-03,38.639998999999996
2020-04-06,43.150002
2020-04-07,46.18
2020-04-08,48.720001
2020-04-09,54.169998
2020-04-13,52.610001000000004
2020-04-14,52.599998
2020-04-15,51.259997999999996
2020-04-16,49.34
2020-04-17,51.259997999999996
2020-04-20,47.529999
2020-04-21,44.860001000000004
2020-04-22,44.689999
2020-04-23,45.709998999999996
2020-04-24,44.720001
2020-04-27,47.5
2020-04-28,50.27
2020-04-29,54.529999
2020-04-30,53.049999
2020-05-01,49.07
2020-05-04,47.540001000000004
2020-05-05,47.470001
2020-05-06,45.0
2020-05-07,46.740002000000004
2020-05-08,48.509997999999996
2020-05-11,45.279999
2020-05-12,42.110001000000004
2020-05-13,38.200001
2020-05-14,39.389998999999996
2020-05-15,37.970001
2020-05-18,40.990002000000004
2020-05-19,38.639998999999996
2020-05-20,38.060001
2020-05-21,37.419998
2020-05-22,36.830002
2020-05-26,41.25
2020-05-27,44.040001000000004
