Date,ORLY
2002-10-23,13.84
2002-10-24,13.385
2002-10-25,13.47
2002-10-28,13.54
2002-10-29,13.405
2002-10-30,13.4
2002-10-31,13.635
2002-11-01,13.685
2002-11-04,12.76
2002-11-05,13.225
2002-11-06,13.17
2002-11-07,12.875
2002-11-08,12.91
2002-11-11,12.78
2002-11-12,12.85
2002-11-13,12.96
2002-11-14,13.05
2002-11-15,12.8
2002-11-18,12.625
2002-11-19,12.48
2002-11-20,13.25
2002-11-21,14.125
2002-11-22,13.965
2002-11-25,13.875
2002-11-26,13.2
2002-11-27,13.985
2002-11-29,13.88
2002-12-02,13.835
2002-12-03,13.785
2002-12-04,13.83
2002-12-05,13.89
2002-12-06,13.75
2002-12-09,13.47
2002-12-10,13.55
2002-12-11,13.365
2002-12-12,13.15
2002-12-13,12.77
2002-12-16,13.225
2002-12-17,12.92
2002-12-18,12.665
2002-12-19,12.38
2002-12-20,12.605
2002-12-23,12.365
2002-12-24,12.425
2002-12-26,12.455
2002-12-27,12.305
2002-12-30,12.52
2002-12-31,12.645
2003-01-02,12.77
2003-01-03,12.42
2003-01-06,12.735
2003-01-07,12.565
2003-01-08,12.415
2003-01-09,12.58
2003-01-10,12.525
2003-01-13,12.485
2003-01-14,12.615
2003-01-15,12.645
2003-01-16,12.745
2003-01-17,12.715
2003-01-21,12.39
2003-01-22,12.325
2003-01-23,12.45
2003-01-24,12.295
2003-01-27,11.95
2003-01-28,12.11
2003-01-29,12.22
2003-01-30,12.19
2003-01-31,12.215
2003-02-03,12.27
2003-02-04,12.015
2003-02-05,11.905
2003-02-06,11.755
2003-02-07,11.73
2003-02-10,11.505
2003-02-11,11.565
2003-02-12,11.665
2003-02-13,11.775
2003-02-14,11.695
2003-02-18,11.985
2003-02-19,11.6
2003-02-20,11.605
2003-02-21,11.855
2003-02-24,11.87
2003-02-25,11.625
2003-02-26,11.61
2003-02-27,12.31
2003-02-28,12.765
2003-03-03,12.665
2003-03-04,12.045
2003-03-05,12.1
2003-03-06,12.365
2003-03-07,12.36
2003-03-10,12.225
2003-03-11,12.5
2003-03-12,12.5
2003-03-13,12.97
2003-03-14,13.31
2003-03-17,13.71
2003-03-18,13.75
2003-03-19,13.725
2003-03-20,13.43
2003-03-21,13.515
2003-03-24,13.36
2003-03-25,13.35
2003-03-26,13.675
2003-03-27,13.255
2003-03-28,13.215
2003-03-31,13.535
2003-04-01,13.445
2003-04-02,13.905
2003-04-03,13.95
2003-04-04,14.04
2003-04-07,13.945
2003-04-08,14.12
2003-04-09,13.965
2003-04-10,13.95
2003-04-11,13.81
2003-04-14,14.035
2003-04-15,14.1
2003-04-16,13.815
2003-04-17,14.13
2003-04-21,14.045
2003-04-22,14.6
2003-04-23,14.8
2003-04-24,14.89
2003-04-25,14.605
2003-04-28,14.7
2003-04-29,14.895
2003-04-30,14.81
2003-05-01,14.9
2003-05-02,15.275
2003-05-05,15.61
2003-05-06,15.5
2003-05-07,15.3
2003-05-08,15.195
2003-05-09,15.275
2003-05-12,15.505
2003-05-13,15.37
2003-05-14,15.245
2003-05-15,15.245
2003-05-16,15.23
2003-05-19,14.475
2003-05-20,14.655
2003-05-21,14.62
2003-05-22,14.905
2003-05-23,14.78
2003-05-27,15.225
2003-05-28,15.27
2003-05-29,15.275
2003-05-30,15.255
2003-06-02,15.505
2003-06-03,15.41
2003-06-04,15.51
2003-06-05,16.01
2003-06-06,16.030001000000002
2003-06-09,16.120001000000002
2003-06-10,16.375
2003-06-11,16.629998999999998
2003-06-12,17.295
2003-06-13,17.225
2003-06-16,17.565001000000002
2003-06-17,17.48
2003-06-18,17.049999
2003-06-19,16.719998999999998
2003-06-20,16.93
2003-06-23,16.525
2003-06-24,16.504998999999998
2003-06-25,16.4
2003-06-26,16.815001000000002
2003-06-27,16.84
2003-06-30,16.735001
2003-07-01,16.764999
2003-07-02,16.959999
2003-07-03,16.969998999999998
2003-07-07,17.184998999999998
2003-07-08,18.254998999999998
2003-07-09,18.5
2003-07-10,18.030001000000002
2003-07-11,18.035
2003-07-14,17.950001
2003-07-15,18.690001000000002
2003-07-16,18.42
2003-07-17,17.709999
2003-07-18,18.0
2003-07-21,17.290001
2003-07-22,17.504998999999998
2003-07-23,17.504998999999998
2003-07-24,17.555
2003-07-25,18.004998999999998
2003-07-28,17.885
2003-07-29,18.105
2003-07-30,18.865
2003-07-31,19.08
2003-08-01,18.700001
2003-08-04,18.42
2003-08-05,17.775
2003-08-06,17.559998999999998
2003-08-07,17.375
2003-08-08,17.389999
2003-08-11,17.445
2003-08-12,17.75
2003-08-13,17.875
2003-08-14,17.945
2003-08-15,17.924999
2003-08-18,18.344998999999998
2003-08-19,18.605
2003-08-20,18.745001000000002
2003-08-21,18.889999
2003-08-22,19.014999
2003-08-25,18.84
2003-08-26,18.475
2003-08-27,18.629998999999998
2003-08-28,18.594998999999998
2003-08-29,19.174999
2003-09-02,19.334999
2003-09-03,19.485001
2003-09-04,19.325001
2003-09-05,19.275
2003-09-08,19.285
2003-09-09,18.85
2003-09-10,18.6
2003-09-11,18.735001
2003-09-12,18.674999
2003-09-15,18.965
2003-09-16,18.975
2003-09-17,19.084999
2003-09-18,19.030001000000002
2003-09-19,19.225
2003-09-22,19.35
2003-09-23,19.725
2003-09-24,19.73
2003-09-25,19.049999
2003-09-26,18.709999
2003-09-29,18.83
2003-09-30,18.4
2003-10-01,19.059998999999998
2003-10-02,19.125
2003-10-03,19.705
2003-10-06,19.865
2003-10-07,19.940001000000002
2003-10-08,19.629998999999998
2003-10-09,19.75
2003-10-10,19.629998999999998
2003-10-13,19.75
2003-10-14,19.49
2003-10-15,19.42
2003-10-16,19.514999
2003-10-17,19.290001
2003-10-20,19.325001
2003-10-21,19.540001
2003-10-22,19.23
2003-10-23,19.9
2003-10-24,19.75
2003-10-27,20.92
2003-10-28,21.25
2003-10-29,21.709999
2003-10-30,22.405001000000002
2003-10-31,21.73
2003-11-03,21.705
2003-11-04,21.440001000000002
2003-11-05,21.610001
2003-11-06,21.725
2003-11-07,21.465
2003-11-10,21.290001
2003-11-11,21.209999
2003-11-12,21.605
2003-11-13,21.245001000000002
2003-11-14,20.934998999999998
2003-11-17,20.934998999999998
2003-11-18,20.375
2003-11-19,20.370001000000002
2003-11-20,20.225
2003-11-21,20.625
2003-11-24,21.25
2003-11-25,21.465
2003-11-26,21.639999
2003-11-28,21.76
2003-12-01,21.9
2003-12-02,21.655001000000002
2003-12-03,21.48
2003-12-04,21.785
2003-12-05,21.465
2003-12-08,21.424999
2003-12-09,21.325001
2003-12-10,20.014999
2003-12-11,20.17
2003-12-12,20.195
2003-12-15,19.844998999999998
2003-12-16,19.48
2003-12-17,19.5
2003-12-18,19.559998999999998
2003-12-19,19.215
2003-12-22,19.395
2003-12-23,19.540001
2003-12-24,19.450001
2003-12-26,19.32
2003-12-29,19.35
2003-12-30,19.26
2003-12-31,19.280001000000002
2004-01-02,18.959999
2004-01-05,18.924999
2004-01-06,18.809998999999998
2004-01-07,18.665001
2004-01-08,18.625
2004-01-09,18.389999
2004-01-12,19.209999
2004-01-13,19.225
2004-01-14,19.09
2004-01-15,19.004998999999998
2004-01-16,19.059998999999998
2004-01-20,18.99
2004-01-21,19.299999
2004-01-22,19.639999
2004-01-23,19.690001000000002
2004-01-26,19.719998999999998
2004-01-27,19.299999
2004-01-28,19.125
2004-01-29,19.25
2004-01-30,19.235001
2004-02-02,19.025
2004-02-03,18.715
2004-02-04,18.780001000000002
2004-02-05,18.775
2004-02-06,19.26
2004-02-09,19.360001
2004-02-10,19.415001
2004-02-11,19.715
2004-02-12,19.66
2004-02-13,19.67
2004-02-17,19.905001000000002
2004-02-18,20.469998999999998
2004-02-19,20.754998999999998
2004-02-20,20.440001000000002
2004-02-23,20.41
2004-02-24,20.735001
2004-02-25,20.75
2004-02-26,19.815001000000002
2004-02-27,20.315001000000002
2004-03-01,20.389999
2004-03-02,20.4
2004-03-03,20.15
2004-03-04,19.955
2004-03-05,19.950001
2004-03-08,19.620001000000002
2004-03-09,19.549999
2004-03-10,19.525
2004-03-11,18.855
2004-03-12,19.1
2004-03-15,19.045
2004-03-16,19.424999
2004-03-17,20.0
2004-03-18,19.950001
2004-03-19,19.610001
2004-03-22,19.4
2004-03-23,19.49
2004-03-24,19.1
2004-03-25,19.6
2004-03-26,19.17
2004-03-29,19.620001000000002
2004-03-30,19.690001000000002
2004-03-31,20.02
2004-04-01,20.014999
2004-04-02,20.09
2004-04-05,20.719998999999998
2004-04-06,20.5
2004-04-07,20.530001000000002
2004-04-08,20.219998999999998
2004-04-12,20.15
2004-04-13,19.695
2004-04-14,19.85
2004-04-15,19.924999
2004-04-16,19.975
2004-04-19,20.075001
2004-04-20,20.174999
2004-04-21,20.325001
2004-04-22,20.834999
2004-04-23,20.674999
2004-04-26,21.025
2004-04-27,21.264999
2004-04-28,22.825001
2004-04-29,22.440001000000002
2004-04-30,22.450001
2004-05-03,22.275
2004-05-04,22.309998999999998
2004-05-05,22.485001
2004-05-06,22.110001
2004-05-07,21.584999
2004-05-10,21.145
2004-05-11,21.205
2004-05-12,21.15
2004-05-13,20.860001
2004-05-14,20.955
2004-05-17,20.635
2004-05-18,21.025
2004-05-19,21.139999
2004-05-20,21.26
2004-05-21,21.305
2004-05-24,21.459999
2004-05-25,21.895
2004-05-26,22.08
2004-05-27,22.049999
2004-05-28,22.459999
2004-06-01,22.42
2004-06-02,22.795
2004-06-03,22.32
2004-06-04,22.18
2004-06-07,22.5
2004-06-08,22.405001000000002
2004-06-09,22.375
2004-06-10,22.225
2004-06-14,21.955
2004-06-15,22.459999
2004-06-16,21.965
2004-06-17,22.08
2004-06-18,22.309998999999998
2004-06-21,22.645
2004-06-22,22.655001000000002
2004-06-23,22.695
2004-06-24,22.745001000000002
2004-06-25,23.375
2004-06-28,23.145
2004-06-29,23.09
2004-06-30,22.6
2004-07-01,22.395
2004-07-02,22.209999
2004-07-06,22.055
2004-07-07,21.98
2004-07-08,21.01
2004-07-09,21.0
2004-07-12,21.195
2004-07-13,21.084999
2004-07-14,20.879998999999998
2004-07-15,20.6
2004-07-16,20.41
2004-07-19,20.285
2004-07-20,20.68
2004-07-21,20.424999
2004-07-22,19.985001
2004-07-23,19.855
2004-07-26,19.995001000000002
2004-07-27,20.625
2004-07-28,19.875
2004-07-29,20.115
2004-07-30,20.245001000000002
2004-08-02,20.155001000000002
2004-08-03,19.280001000000002
2004-08-04,19.51
2004-08-05,18.594998999999998
2004-08-06,18.719998999999998
2004-08-09,18.754998999999998
2004-08-10,19.075001
2004-08-11,19.25
2004-08-12,18.57
2004-08-13,18.530001000000002
2004-08-16,18.895
2004-08-17,19.450001
2004-08-18,19.559998999999998
2004-08-19,19.674999
2004-08-20,20.045
2004-08-23,19.934998999999998
2004-08-24,19.299999
2004-08-25,19.485001
2004-08-26,19.92
2004-08-27,20.0
2004-08-30,19.879998999999998
2004-08-31,19.705
2004-09-01,19.75
2004-09-02,19.995001000000002
2004-09-03,20.02
2004-09-07,19.969998999999998
2004-09-08,19.959999
2004-09-09,19.985001
2004-09-10,19.85
2004-09-13,20.285
2004-09-14,20.4
2004-09-15,20.219998999999998
2004-09-16,20.405001000000002
2004-09-17,20.645
2004-09-20,20.475
2004-09-21,20.405001000000002
2004-09-22,19.905001000000002
2004-09-23,19.625
2004-09-24,19.424999
2004-09-27,19.184998999999998
2004-09-28,18.995001000000002
2004-09-29,19.17
2004-09-30,19.145
2004-10-01,19.469998999999998
2004-10-04,19.469998999999998
2004-10-05,19.4
2004-10-06,19.405001000000002
2004-10-07,19.344998999999998
2004-10-08,19.290001
2004-10-11,19.295
2004-10-12,19.299999
2004-10-13,19.02
2004-10-14,18.780001000000002
2004-10-15,18.745001000000002
2004-10-18,19.030001000000002
2004-10-19,19.025
2004-10-20,20.075001
2004-10-21,20.245001000000002
2004-10-22,20.295
2004-10-25,20.514999
2004-10-26,20.6
2004-10-27,21.4
2004-10-28,21.565001000000002
2004-10-29,21.530001000000002
2004-11-01,21.610001
2004-11-02,21.700001
2004-11-03,21.92
2004-11-04,22.264999
2004-11-05,22.495001000000002
2004-11-08,22.41
2004-11-09,22.495001000000002
2004-11-10,22.575001
2004-11-11,22.764999
2004-11-12,22.785
2004-11-15,22.450001
2004-11-16,22.045
2004-11-17,22.030001000000002
2004-11-18,21.795
2004-11-19,21.475
2004-11-22,21.49
2004-11-23,21.655001000000002
2004-11-24,21.955
2004-11-26,22.035
2004-11-29,21.969998999999998
2004-11-30,21.77
2004-12-01,21.895
2004-12-02,22.155001000000002
2004-12-03,21.950001
2004-12-06,22.0
2004-12-07,21.504998999999998
2004-12-08,21.645
2004-12-09,21.795
2004-12-10,21.73
2004-12-13,21.84
2004-12-14,22.105
2004-12-15,21.725
2004-12-16,21.889999
2004-12-17,21.775
2004-12-20,21.549999
2004-12-21,21.844998999999998
2004-12-22,22.18
2004-12-23,22.235001
2004-12-27,21.705
2004-12-28,22.395
2004-12-29,22.459999
2004-12-30,22.469998999999998
2004-12-31,22.525
2005-01-03,22.545
2005-01-04,22.469998999999998
2005-01-05,22.445
2005-01-06,22.24
2005-01-07,22.18
2005-01-10,22.6
2005-01-11,22.82
2005-01-12,23.01
2005-01-13,22.92
2005-01-14,23.045
2005-01-18,23.315001000000002
2005-01-19,23.15
2005-01-20,23.135
2005-01-21,23.059998999999998
2005-01-24,22.84
2005-01-25,22.85
2005-01-26,22.950001
2005-01-27,22.82
2005-01-28,22.58
2005-01-31,22.865
2005-02-01,22.950001
2005-02-02,23.264999
2005-02-03,23.195
2005-02-04,23.715
2005-02-07,24.049999
2005-02-08,23.82
2005-02-09,23.450001
2005-02-10,23.48
2005-02-11,23.540001
2005-02-14,23.459999
2005-02-15,23.51
2005-02-16,23.785
2005-02-17,24.514999
2005-02-18,24.344998999999998
2005-02-22,24.094998999999998
2005-02-23,24.0
2005-02-24,24.575001
2005-02-25,24.924999
2005-02-28,25.450001
2005-03-01,25.690001000000002
2005-03-02,25.66
2005-03-03,25.59
2005-03-04,25.764999
2005-03-07,25.865
2005-03-08,25.725
2005-03-09,25.815001000000002
2005-03-10,25.959999
2005-03-11,26.105
2005-03-14,25.41
2005-03-15,25.09
2005-03-16,24.955
2005-03-17,24.825001
2005-03-18,24.655001000000002
2005-03-21,24.379998999999998
2005-03-22,24.440001000000002
2005-03-23,24.379998999999998
2005-03-24,24.51
2005-03-28,24.48
2005-03-29,24.450001
2005-03-30,24.844998999999998
2005-03-31,24.764999
2005-04-01,24.525
2005-04-04,24.844998999999998
2005-04-05,25.075001
2005-04-06,24.84
2005-04-07,25.09
2005-04-08,24.705
2005-04-11,24.825001
2005-04-12,24.775
2005-04-13,24.645
2005-04-14,24.09
2005-04-15,23.424999
2005-04-18,23.5
2005-04-19,23.545
2005-04-20,23.34
2005-04-21,23.66
2005-04-22,23.495001000000002
2005-04-25,24.0
2005-04-26,24.049999
2005-04-27,25.959999
2005-04-28,25.825001
2005-04-29,25.66
2005-05-02,25.815001000000002
2005-05-03,26.17
2005-05-04,26.700001
2005-05-05,26.84
2005-05-06,26.67
2005-05-09,26.889999
2005-05-10,26.855
2005-05-11,26.785
2005-05-12,26.785
2005-05-13,26.9
2005-05-16,27.23
2005-05-17,27.225
2005-05-18,27.754998999999998
2005-05-19,27.895
2005-05-20,28.145
2005-05-23,28.58
2005-05-24,28.51
2005-05-25,28.309998999999998
2005-05-26,28.184998999999998
2005-05-27,27.73
2005-05-31,27.780001000000002
2005-06-01,28.135
2005-06-02,28.555
2005-06-03,28.35
2005-06-06,28.690001000000002
2005-06-07,28.684998999999998
2005-06-08,28.219998999999998
2005-06-09,29.15
2005-06-10,29.190001000000002
2005-06-13,29.355
2005-06-14,29.35
2005-06-15,29.495001000000002
2005-06-16,29.780001000000002
2005-06-17,30.040001
2005-06-20,29.700001
2005-06-21,29.549999
2005-06-22,29.459999
2005-06-23,29.129998999999998
2005-06-24,28.98
2005-06-27,28.9
2005-06-28,29.65
2005-06-29,29.610001
2005-06-30,29.83
2005-07-01,29.559998999999998
2005-07-05,29.75
2005-07-06,29.690001000000002
2005-07-07,29.620001000000002
2005-07-08,29.68
2005-07-11,30.110001
2005-07-12,30.200001
2005-07-13,29.75
2005-07-14,29.76
2005-07-15,30.629998999999998
2005-07-18,30.459999
2005-07-19,30.98
2005-07-20,30.969998999999998
2005-07-21,30.82
2005-07-22,30.58
2005-07-25,30.85
2005-07-26,31.02
2005-07-27,31.82
2005-07-28,32.200001
2005-07-29,32.259997999999996
2005-08-01,32.080002
2005-08-02,32.41
2005-08-03,32.139998999999996
2005-08-04,31.59
2005-08-05,31.129998999999998
2005-08-08,30.530001000000002
2005-08-09,30.51
2005-08-10,30.610001
2005-08-11,30.469998999999998
2005-08-12,29.860001
2005-08-15,30.120001000000002
2005-08-16,29.52
2005-08-17,29.690001000000002
2005-08-18,29.74
2005-08-19,29.719998999999998
2005-08-22,29.549999
2005-08-23,29.34
2005-08-24,29.139999
2005-08-25,29.209999
2005-08-26,28.34
2005-08-29,27.700001
2005-08-30,27.51
2005-08-31,27.57
2005-09-01,26.9
2005-09-02,26.799999
2005-09-06,27.299999
2005-09-07,27.77
2005-09-08,27.35
2005-09-09,28.040001
2005-09-12,29.709999
2005-09-13,29.42
2005-09-14,29.02
2005-09-15,28.58
2005-09-16,28.93
2005-09-19,28.43
2005-09-20,28.049999
2005-09-21,27.23
2005-09-22,27.719998999999998
2005-09-23,28.200001
2005-09-26,28.52
2005-09-27,28.639999
2005-09-28,27.58
2005-09-29,28.48
2005-09-30,28.18
2005-10-03,28.73
2005-10-04,28.629998999999998
2005-10-05,27.59
2005-10-06,28.17
2005-10-07,28.23
2005-10-10,28.09
2005-10-11,27.450001
2005-10-12,26.32
2005-10-13,26.299999
2005-10-14,26.379998999999998
2005-10-17,26.639999
2005-10-18,26.110001
2005-10-19,26.870001000000002
2005-10-20,26.65
2005-10-21,26.799999
2005-10-24,26.91
2005-10-25,27.0
2005-10-26,27.42
2005-10-27,27.23
2005-10-28,27.01
2005-10-31,28.200001
2005-11-01,28.83
2005-11-02,29.780001000000002
2005-11-03,29.969998999999998
2005-11-04,29.9
2005-11-07,30.68
2005-11-08,30.360001
2005-11-09,30.52
2005-11-10,30.76
2005-11-11,30.889999
2005-11-14,30.6
2005-11-15,30.0
2005-11-16,29.6
2005-11-17,30.67
2005-11-18,30.690001000000002
2005-11-21,30.84
2005-11-22,30.98
2005-11-23,30.950001
2005-11-25,30.959999
2005-11-28,30.34
2005-11-29,30.25
2005-11-30,30.450001
2005-12-01,30.870001000000002
2005-12-02,31.35
2005-12-05,30.73
2005-12-06,31.33
2005-12-07,31.120001000000002
2005-12-08,31.280001000000002
2005-12-09,31.48
2005-12-12,31.780001000000002
2005-12-13,32.09
2005-12-14,32.279999
2005-12-15,31.82
2005-12-16,31.959999
2005-12-19,31.629998999999998
2005-12-20,31.57
2005-12-21,31.969998999999998
2005-12-22,31.620001000000002
2005-12-23,32.130001
2005-12-27,31.84
2005-12-28,32.130001
2005-12-29,32.07
2005-12-30,32.009997999999996
2006-01-03,31.99
2006-01-04,31.92
2006-01-05,31.99
2006-01-06,31.639999
2006-01-09,31.84
2006-01-10,32.130001
2006-01-11,32.139998999999996
2006-01-12,31.82
2006-01-13,31.68
2006-01-17,31.58
2006-01-18,31.780001000000002
2006-01-19,31.860001
2006-01-20,31.129998999999998
2006-01-23,31.4
2006-01-24,31.809998999999998
2006-01-25,31.85
2006-01-26,32.150002
2006-01-27,32.509997999999996
2006-01-30,32.560001
2006-01-31,32.82
2006-02-01,32.93
2006-02-02,32.400002
2006-02-03,32.580002
2006-02-06,32.18
2006-02-07,32.639998999999996
2006-02-08,32.860001000000004
2006-02-09,32.779999
2006-02-10,33.049999
2006-02-13,33.439999
2006-02-14,33.779999
2006-02-15,34.07
2006-02-16,33.490002000000004
2006-02-17,33.66
2006-02-21,33.119999
2006-02-22,33.549999
2006-02-23,33.560001
2006-02-24,33.25
2006-02-27,33.549999
2006-02-28,32.720001
2006-03-01,37.200001
2006-03-02,36.799999
2006-03-03,36.029999
2006-03-06,35.27
2006-03-07,35.68
2006-03-08,35.419998
2006-03-09,35.450001
2006-03-10,35.709998999999996
2006-03-13,35.919998
2006-03-14,35.919998
2006-03-15,35.709998999999996
2006-03-16,35.740002000000004
2006-03-17,35.950001
2006-03-20,36.060001
2006-03-21,35.810001
2006-03-22,36.09
2006-03-23,35.93
2006-03-24,35.91
2006-03-27,35.790001000000004
2006-03-28,35.689999
2006-03-29,36.169998
2006-03-30,36.130001
2006-03-31,36.560001
2006-04-03,36.209998999999996
2006-04-04,36.259997999999996
2006-04-05,36.240002000000004
2006-04-06,36.490002000000004
2006-04-07,36.200001
2006-04-10,35.830002
2006-04-11,34.57
2006-04-12,35.23
2006-04-13,35.290001000000004
2006-04-17,35.110001000000004
2006-04-18,34.669998
2006-04-19,34.830002
2006-04-20,35.560001
2006-04-21,35.110001000000004
2006-04-24,34.919998
2006-04-25,34.75
2006-04-26,34.139998999999996
2006-04-27,34.16
2006-04-28,33.880001
2006-05-01,33.66
2006-05-02,33.77
2006-05-03,33.889998999999996
2006-05-04,33.619999
2006-05-05,34.130001
2006-05-08,33.830002
2006-05-09,34.02
2006-05-10,34.259997999999996
2006-05-11,33.700001
2006-05-12,33.560001
2006-05-15,33.25
2006-05-16,32.84
2006-05-17,32.48
2006-05-18,31.969998999999998
2006-05-19,32.509997999999996
2006-05-22,31.969998999999998
2006-05-23,31.98
2006-05-24,31.58
2006-05-25,31.58
2006-05-26,31.84
2006-05-30,31.35
2006-05-31,31.690001000000002
2006-06-01,32.560001
2006-06-02,33.040001000000004
2006-06-05,32.93
2006-06-06,32.700001
2006-06-07,32.630001
2006-06-08,31.889999
2006-06-09,31.67
2006-06-12,31.23
2006-06-13,30.84
2006-06-14,30.709999
2006-06-15,32.0
2006-06-16,32.080002
2006-06-19,31.299999
2006-06-20,31.92
2006-06-21,32.299999
2006-06-22,32.25
2006-06-23,32.610001000000004
2006-06-26,32.970001
2006-06-27,33.0
2006-06-28,33.02
2006-06-29,31.59
2006-06-30,31.190001000000002
2006-07-03,31.6
2006-07-05,30.33
2006-07-06,29.9
2006-07-07,29.129998999999998
2006-07-10,29.09
2006-07-11,29.299999
2006-07-12,28.969998999999998
2006-07-13,29.559998999999998
2006-07-14,29.27
2006-07-17,29.43
2006-07-18,28.639999
2006-07-19,29.389999
2006-07-20,28.809998999999998
2006-07-21,28.23
2006-07-24,28.559998999999998
2006-07-25,29.110001
2006-07-26,28.799999
2006-07-27,28.360001
2006-07-28,28.040001
2006-07-31,28.35
2006-08-01,28.35
2006-08-02,28.620001000000002
2006-08-03,29.02
2006-08-04,29.15
2006-08-07,28.98
2006-08-08,28.52
2006-08-09,27.879998999999998
2006-08-10,29.01
2006-08-11,28.49
2006-08-14,28.459999
2006-08-15,29.0
2006-08-16,29.459999
2006-08-17,29.450001
2006-08-18,29.17
2006-08-21,28.879998999999998
2006-08-22,28.77
2006-08-23,28.73
2006-08-24,28.43
2006-08-25,28.16
2006-08-28,28.719998999999998
2006-08-29,29.42
2006-08-30,29.540001
2006-08-31,29.690001000000002
2006-09-01,30.18
2006-09-05,30.209999
2006-09-06,29.9
2006-09-07,29.65
2006-09-08,30.02
2006-09-11,30.25
2006-09-12,31.360001
2006-09-13,31.25
2006-09-14,31.370001000000002
2006-09-15,31.370001000000002
2006-09-18,31.450001
2006-09-19,31.780001000000002
2006-09-20,32.619999
2006-09-21,32.57
2006-09-22,32.389998999999996
2006-09-25,32.880001
2006-09-26,33.599998
2006-09-27,33.610001000000004
2006-09-28,33.75
2006-09-29,33.209998999999996
2006-10-02,32.990002000000004
2006-10-03,33.27
2006-10-04,34.369999
2006-10-05,34.369999
2006-10-06,33.990002000000004
2006-10-09,34.16
2006-10-10,34.029999
2006-10-11,33.68
2006-10-12,33.950001
2006-10-13,33.93
2006-10-16,34.0
2006-10-17,33.939999
2006-10-18,34.25
2006-10-19,34.259997999999996
2006-10-20,34.380001
2006-10-23,34.830002
2006-10-24,34.82
2006-10-25,32.220001
2006-10-26,32.639998999999996
2006-10-27,32.34
2006-10-30,32.060001
2006-10-31,32.290001000000004
2006-11-01,31.700001
2006-11-02,31.870001000000002
2006-11-03,31.65
2006-11-06,32.099998
2006-11-07,32.169998
2006-11-08,32.509997999999996
2006-11-09,32.049999
2006-11-10,32.73
2006-11-13,32.73
2006-11-14,32.869999
2006-11-15,32.880001
2006-11-16,33.169998
2006-11-17,33.029999
2006-11-20,32.77
2006-11-21,32.84
2006-11-22,32.939999
2006-11-24,32.549999
2006-11-27,32.130001
2006-11-28,31.74
2006-11-29,31.549999
2006-11-30,31.67
2006-12-01,31.610001
2006-12-04,31.92
2006-12-05,32.169998
2006-12-06,32.119999
2006-12-07,31.889999
2006-12-08,32.09
2006-12-11,32.169998
2006-12-12,32.07
2006-12-13,31.99
2006-12-14,32.41
2006-12-15,32.380001
2006-12-18,32.41
2006-12-19,32.189999
2006-12-20,32.459998999999996
2006-12-21,32.380001
2006-12-22,32.509997999999996
2006-12-26,32.52
2006-12-27,32.549999
2006-12-28,32.34
2006-12-29,32.060001
2007-01-03,32.189999
2007-01-04,32.349998
2007-01-05,31.940001000000002
2007-01-08,31.68
2007-01-09,31.92
2007-01-10,32.040001000000004
2007-01-11,32.310001
2007-01-12,32.52
2007-01-16,32.540001000000004
2007-01-17,32.619999
2007-01-18,32.349998
2007-01-19,32.400002
2007-01-22,33.310001
2007-01-23,33.77
2007-01-24,34.040001000000004
2007-01-25,33.209998999999996
2007-01-26,33.299999
2007-01-29,33.099998
2007-01-30,32.740002000000004
2007-01-31,34.91
2007-02-01,34.66
2007-02-02,34.599998
2007-02-05,33.830002
2007-02-06,34.299999
2007-02-07,34.470001
2007-02-08,34.549999
2007-02-09,34.23
2007-02-12,34.360001000000004
2007-02-13,34.540001000000004
2007-02-14,34.599998
2007-02-15,34.709998999999996
2007-02-16,34.66
2007-02-20,34.389998999999996
2007-02-21,34.419998
2007-02-22,34.580002
2007-02-23,34.66
2007-02-26,34.5
2007-02-27,33.169998
2007-02-28,34.43
2007-03-01,34.02
2007-03-02,33.34
2007-03-05,32.09
2007-03-06,32.400002
2007-03-07,32.689999
2007-03-08,32.919998
2007-03-09,32.75
2007-03-12,33.119999
2007-03-13,32.59
2007-03-14,32.189999
2007-03-15,32.240002000000004
2007-03-16,31.9
2007-03-19,32.450001
2007-03-20,32.880001
2007-03-21,33.060001
2007-03-22,33.610001000000004
2007-03-23,33.779999
2007-03-26,33.639998999999996
2007-03-27,33.689999
2007-03-28,33.349998
2007-03-29,33.029999
2007-03-30,33.099998
2007-04-02,33.130001
2007-04-03,33.43
2007-04-04,33.369999
2007-04-05,33.279999
2007-04-09,33.369999
2007-04-10,33.110001000000004
2007-04-11,33.150002
2007-04-12,33.099998
2007-04-13,33.470001
2007-04-16,33.389998999999996
2007-04-17,33.740002000000004
2007-04-18,33.91
2007-04-19,33.98
2007-04-20,34.810001
2007-04-23,34.84
2007-04-24,34.889998999999996
2007-04-25,36.919998
2007-04-26,36.380001
2007-04-27,36.23
2007-04-30,35.599998
2007-05-01,35.970001
2007-05-02,36.48
2007-05-03,36.240002000000004
2007-05-04,36.150002
2007-05-07,35.91
2007-05-08,35.810001
2007-05-09,36.009997999999996
2007-05-10,35.630001
2007-05-11,35.43
2007-05-14,35.459998999999996
2007-05-15,35.18
2007-05-16,35.639998999999996
2007-05-17,36.259997999999996
2007-05-18,36.630001
2007-05-21,36.509997999999996
2007-05-22,36.66
2007-05-23,36.540001000000004
2007-05-24,36.299999
2007-05-25,36.619999
2007-05-29,36.990002000000004
2007-05-30,37.630001
2007-05-31,37.990002000000004
2007-06-01,38.130001
