Date,PNC
2000-01-21,43.875
2000-01-24,43.4375
2000-01-25,44.0625
2000-01-26,45.1875
2000-01-27,46.6875
2000-01-28,45.875
2000-01-31,48.0
2000-02-01,48.25
2000-02-02,46.6875
2000-02-03,45.5
2000-02-04,44.5625
2000-02-07,44.125
2000-02-08,45.0625
2000-02-09,44.0625
2000-02-10,42.6875
2000-02-11,42.125
2000-02-14,41.625
2000-02-15,43.125
2000-02-16,42.0
2000-02-17,41.75
2000-02-18,40.0
2000-02-22,39.5
2000-02-23,39.125
2000-02-24,38.0
2000-02-25,37.625
2000-02-28,39.0625
2000-02-29,38.6875
2000-03-01,38.75
2000-03-02,38.875
2000-03-03,38.9375
2000-03-06,38.125
2000-03-07,36.6875
2000-03-08,36.625
2000-03-09,37.0
2000-03-10,37.4375
2000-03-13,37.125
2000-03-14,36.9375
2000-03-15,40.0
2000-03-16,44.9375
2000-03-17,43.6875
2000-03-20,42.0625
2000-03-21,44.1875
2000-03-22,44.8125
2000-03-23,45.9375
2000-03-24,45.3125
2000-03-27,43.625
2000-03-28,44.3125
2000-03-29,44.125
2000-03-30,44.125
2000-03-31,45.0625
2000-04-03,47.375
2000-04-04,45.875
2000-04-05,45.4375
2000-04-06,45.625
2000-04-07,44.3125
2000-04-10,45.5
2000-04-11,46.75
2000-04-12,47.3125
2000-04-13,46.875
2000-04-14,44.75
2000-04-17,44.5
2000-04-18,45.1875
2000-04-19,43.75
2000-04-20,44.0625
2000-04-24,45.75
2000-04-25,47.5
2000-04-26,46.4375
2000-04-27,44.875
2000-04-28,43.625
2000-05-01,43.9375
2000-05-02,43.0
2000-05-03,42.4375
2000-05-04,41.6875
2000-05-05,41.6875
2000-05-08,43.1875
2000-05-09,43.0625
2000-05-10,43.0
2000-05-11,44.625
2000-05-12,45.25
2000-05-15,45.25
2000-05-16,44.875
2000-05-17,44.625
2000-05-18,45.625
2000-05-19,44.0625
2000-05-22,45.6875
2000-05-23,47.375
2000-05-24,48.5625
2000-05-25,47.0625
2000-05-26,48.3125
2000-05-30,49.75
2000-05-31,50.1875
2000-06-01,53.5625
2000-06-02,56.5
2000-06-05,54.5
2000-06-06,53.078125
2000-06-07,55.25
2000-06-08,54.3125
2000-06-09,54.3125
2000-06-12,55.125
2000-06-13,54.875
2000-06-14,55.875
2000-06-15,53.5
2000-06-16,51.125
2000-06-19,51.625
2000-06-20,51.875
2000-06-21,52.25
2000-06-22,51.5625
2000-06-23,51.125
2000-06-26,51.125
2000-06-27,50.4375
2000-06-28,50.859375
2000-06-29,49.25
2000-06-30,46.875
2000-07-03,48.75
2000-07-05,48.9375
2000-07-06,48.9375
2000-07-07,51.3125
2000-07-10,50.875
2000-07-11,51.1875
2000-07-12,51.1875
2000-07-13,49.0
2000-07-14,51.0
2000-07-17,50.4375
2000-07-18,50.5
2000-07-19,50.6875
2000-07-20,52.4375
2000-07-21,52.4375
2000-07-24,53.375
2000-07-25,53.6875
2000-07-26,51.875
2000-07-27,52.0
2000-07-28,50.6875
2000-07-31,50.875
2000-08-01,52.375
2000-08-02,52.3125
2000-08-03,54.5625
2000-08-04,57.625
2000-08-07,57.875
2000-08-08,58.0
2000-08-09,58.0625
2000-08-10,58.8125
2000-08-11,58.625
2000-08-14,59.0
2000-08-15,58.875
2000-08-16,57.8125
2000-08-17,57.875
2000-08-18,56.9375
2000-08-21,57.125
2000-08-22,59.125
2000-08-23,58.5625
2000-08-24,57.9375
2000-08-25,58.1875
2000-08-28,58.375
2000-08-29,57.0
2000-08-30,57.9375
2000-08-31,58.953125
2000-09-01,59.0
2000-09-05,59.1875
2000-09-06,59.875
2000-09-07,59.5
2000-09-08,60.9375
2000-09-11,61.4375
2000-09-12,61.875
2000-09-13,63.4375
2000-09-14,62.5
2000-09-15,61.125
2000-09-18,58.625
2000-09-19,59.8125
2000-09-20,57.6875
2000-09-21,56.4375
2000-09-22,58.75
2000-09-25,60.5
2000-09-26,61.75
2000-09-27,63.8125
2000-09-28,63.5625
2000-09-29,65.0
2000-10-02,66.3125
2000-10-03,66.9375
2000-10-04,66.8125
2000-10-05,67.375
2000-10-06,66.3125
2000-10-09,64.75
2000-10-10,62.9375
2000-10-11,61.1875
2000-10-12,57.9375
2000-10-13,61.25
2000-10-16,62.5625
2000-10-17,60.125
2000-10-18,58.4375
2000-10-19,61.0625
2000-10-20,60.6875
2000-10-23,60.5
2000-10-24,62.75
2000-10-25,62.5
2000-10-26,62.0
2000-10-27,64.625
2000-10-30,66.9375
2000-10-31,66.875
2000-11-01,66.875
2000-11-02,67.9375
2000-11-03,67.6875
2000-11-06,67.0625
2000-11-07,66.75
2000-11-08,66.5
2000-11-09,67.625
2000-11-10,67.3125
2000-11-13,65.8125
2000-11-14,66.375
2000-11-15,64.375
2000-11-16,63.875
2000-11-17,61.75
2000-11-20,60.375
2000-11-21,63.25
2000-11-22,63.125
2000-11-24,63.5
2000-11-27,63.6875
2000-11-28,64.1875
2000-11-29,66.1875
2000-11-30,66.5
2000-12-01,65.375
2000-12-04,65.0
2000-12-05,66.3125
2000-12-06,65.0
2000-12-07,64.0
2000-12-08,66.0625
2000-12-11,69.3125
2000-12-12,68.125
2000-12-13,67.4375
2000-12-14,67.3125
2000-12-15,66.5625
2000-12-18,71.0625
2000-12-19,71.9375
2000-12-20,72.0625
2000-12-21,73.625
2000-12-22,73.5
2000-12-26,74.8125
2000-12-27,74.0
2000-12-28,75.0
2000-12-29,73.0625
2001-01-02,71.0
2001-01-03,72.625
2001-01-04,74.5
2001-01-05,73.25
2001-01-08,72.0
2001-01-09,70.125
2001-01-10,71.125
2001-01-11,71.125
2001-01-12,70.0
2001-01-16,72.3125
2001-01-17,73.9375
2001-01-18,72.125
2001-01-19,71.5
2001-01-22,72.3125
2001-01-23,72.8125
2001-01-24,73.25
2001-01-25,73.8125
2001-01-26,74.3125
2001-01-29,74.110001
2001-01-30,74.449997
2001-01-31,74.019997
2001-02-01,73.900002
2001-02-02,74.400002
2001-02-05,74.599998
2001-02-06,74.0
2001-02-07,73.839996
2001-02-08,72.91999799999999
2001-02-09,73.43
2001-02-12,75.150002
2001-02-13,74.120003
2001-02-14,73.0
2001-02-15,72.099998
2001-02-16,73.879997
2001-02-20,71.190002
2001-02-21,70.199997
2001-02-22,68.599998
2001-02-23,68.75
2001-02-26,69.75
2001-02-27,71.260002
2001-02-28,69.5
2001-03-01,70.0
2001-03-02,69.83000200000001
2001-03-05,68.639999
2001-03-06,68.480003
2001-03-07,69.230003
2001-03-08,68.900002
2001-03-09,67.889999
2001-03-12,63.950001
2001-03-13,65.75
2001-03-14,63.389998999999996
2001-03-15,65.099998
2001-03-16,63.799999
2001-03-19,64.75
2001-03-20,63.369999
2001-03-21,60.349998
2001-03-22,57.849998
2001-03-23,61.810001
2001-03-26,63.459998999999996
2001-03-27,64.41999799999999
2001-03-28,64.75
2001-03-29,65.489998
2001-03-30,67.75
2001-04-02,68.25
2001-04-03,67.050003
2001-04-04,64.980003
2001-04-05,66.599998
2001-04-06,66.150002
2001-04-09,66.5
2001-04-10,66.800003
2001-04-11,66.860001
2001-04-12,67.120003
2001-04-16,67.25
2001-04-17,65.75
2001-04-18,67.989998
2001-04-19,68.68
2001-04-20,67.849998
2001-04-23,66.660004
2001-04-24,65.82
2001-04-25,65.699997
2001-04-26,63.700001
2001-04-27,66.18
2001-04-30,65.07
2001-05-01,65.75
2001-05-02,64.849998
2001-05-03,63.799999
2001-05-04,64.900002
2001-05-07,63.849998
2001-05-08,64.019997
2001-05-09,63.959998999999996
2001-05-10,63.700001
2001-05-11,63.16
2001-05-14,64.019997
2001-05-15,64.589996
2001-05-16,67.099998
2001-05-17,66.779999
2001-05-18,66.93
2001-05-21,67.099998
2001-05-22,68.690002
2001-05-23,68.900002
2001-05-24,69.400002
2001-05-25,69.150002
2001-05-29,69.199997
2001-05-30,69.019997
2001-05-31,69.25
2001-06-01,70.010002
2001-06-04,71.099998
2001-06-05,70.800003
2001-06-06,70.279999
2001-06-07,69.739998
2001-06-08,68.959999
2001-06-11,68.989998
2001-06-12,68.980003
2001-06-13,68.349998
2001-06-14,67.370003
2001-06-15,66.809998
2001-06-18,67.139999
2001-06-19,66.75
2001-06-20,67.0
2001-06-21,69.25
2001-06-22,68.199997
2001-06-25,66.599998
2001-06-26,66.07
2001-06-27,65.779999
2001-06-28,65.559998
2001-06-29,65.790001
2001-07-02,66.199997
2001-07-03,65.519997
2001-07-05,65.389999
2001-07-06,64.279999
2001-07-09,64.150002
2001-07-10,62.830002
2001-07-11,62.84
2001-07-12,63.700001
2001-07-13,64.699997
2001-07-16,61.669998
2001-07-17,62.119999
2001-07-18,63.0
2001-07-19,62.75
2001-07-20,62.759997999999996
2001-07-23,63.259997999999996
2001-07-24,62.810001
2001-07-25,63.240002000000004
2001-07-26,63.619999
2001-07-27,64.589996
2001-07-30,65.07
2001-07-31,66.349998
2001-08-01,66.230003
2001-08-02,67.029999
2001-08-03,66.860001
2001-08-06,67.239998
2001-08-07,67.339996
2001-08-08,67.099998
2001-08-09,67.139999
2001-08-10,67.529999
2001-08-13,68.150002
2001-08-14,68.029999
2001-08-15,68.309998
2001-08-16,67.879997
2001-08-17,67.599998
2001-08-20,68.93
2001-08-21,69.099998
2001-08-22,69.800003
2001-08-23,69.66999799999999
2001-08-24,68.410004
2001-08-27,67.5
2001-08-28,67.010002
2001-08-29,65.0
2001-08-30,65.910004
2001-08-31,66.589996
2001-09-04,64.699997
2001-09-05,63.57
2001-09-06,62.490002000000004
2001-09-07,60.119999
2001-09-10,59.950001
2001-09-17,57.040001000000004
2001-09-18,57.529999
2001-09-19,56.349998
2001-09-20,54.009997999999996
2001-09-21,52.419998
2001-09-24,55.299999
2001-09-25,55.5
2001-09-26,55.27
2001-09-27,56.349998
2001-09-28,57.25
2001-10-01,57.279999
2001-10-02,58.200001
2001-10-03,59.110001000000004
2001-10-04,58.529999
2001-10-05,56.080002
2001-10-08,55.360001000000004
2001-10-09,54.349998
2001-10-10,55.279999
2001-10-11,55.740002000000004
2001-10-12,55.25
2001-10-15,55.25
2001-10-16,55.880001
2001-10-17,55.380001
2001-10-18,53.02
2001-10-19,52.619999
2001-10-22,54.5
2001-10-23,55.450001
2001-10-24,56.099998
2001-10-25,57.91
2001-10-26,57.75
2001-10-29,56.389998999999996
2001-10-30,56.049999
2001-10-31,54.900002
2001-11-01,55.720001
2001-11-02,55.740002000000004
2001-11-05,56.619999
2001-11-06,58.099998
2001-11-07,58.25
2001-11-08,59.25
2001-11-09,58.900002
2001-11-12,58.049999
2001-11-13,59.490002000000004
2001-11-14,59.73
2001-11-15,57.650002
2001-11-16,55.650002
2001-11-19,56.73
2001-11-20,56.380001
2001-11-21,56.139998999999996
2001-11-23,56.900002
2001-11-26,57.459998999999996
2001-11-27,57.369999
2001-11-28,56.209998999999996
2001-11-29,57.0
2001-11-30,57.950001
2001-12-03,56.650002
2001-12-04,57.150002
2001-12-05,58.200001
2001-12-06,58.57
2001-12-07,58.799999
2001-12-10,58.040001000000004
2001-12-11,57.849998
2001-12-12,57.16
2001-12-13,56.130001
2001-12-14,55.700001
2001-12-17,55.779999
2001-12-18,56.349998
2001-12-19,56.889998999999996
2001-12-20,56.77
2001-12-21,55.75
2001-12-24,55.560001
2001-12-26,55.5
2001-12-27,55.41
2001-12-28,56.200001
2001-12-31,56.200001
2002-01-02,55.860001000000004
2002-01-03,58.5
2002-01-04,59.380001
2002-01-07,60.759997999999996
2002-01-08,60.27
2002-01-09,59.779999
2002-01-10,60.110001000000004
2002-01-11,59.950001
2002-01-14,59.5
2002-01-15,60.73
2002-01-16,60.299999
2002-01-17,60.93
2002-01-18,61.259997999999996
2002-01-22,61.130001
2002-01-23,61.450001
2002-01-24,62.630001
2002-01-25,62.0
2002-01-28,61.869999
2002-01-29,61.59
2002-01-30,55.709998999999996
2002-01-31,57.75
2002-02-01,57.669998
2002-02-04,54.790001000000004
2002-02-05,54.07
2002-02-06,54.099998
2002-02-07,53.93
2002-02-08,55.700001
2002-02-11,56.52
2002-02-12,56.84
2002-02-13,57.599998
2002-02-14,57.25
2002-02-15,56.950001
2002-02-19,55.349998
2002-02-20,55.799999
2002-02-21,54.490002000000004
2002-02-22,54.0
2002-02-25,55.5
2002-02-26,55.400002
2002-02-27,55.790001000000004
2002-02-28,54.939999
2002-03-01,55.700001
2002-03-04,57.259997999999996
2002-03-05,57.200001
2002-03-06,58.25
2002-03-07,57.93
2002-03-08,57.900002
2002-03-11,58.889998999999996
2002-03-12,59.73
2002-03-13,60.0
2002-03-14,60.48
2002-03-15,62.049999
2002-03-18,61.889998999999996
2002-03-19,62.349998
2002-03-20,61.380001
2002-03-21,61.32
2002-03-22,61.619999
2002-03-25,60.77
2002-03-26,61.529999
2002-03-27,62.450001
2002-03-28,61.490002000000004
2002-04-01,60.400002
2002-04-02,60.279999
2002-04-03,59.400002
2002-04-04,59.450001
2002-04-05,59.66
2002-04-08,59.560001
2002-04-09,59.849998
2002-04-10,59.599998
2002-04-11,58.380001
2002-04-12,58.400002
2002-04-15,57.34
2002-04-16,58.799999
2002-04-17,58.98
2002-04-18,58.380001
2002-04-19,58.200001
2002-04-22,57.700001
2002-04-23,57.119999
2002-04-24,57.150002
2002-04-25,56.66
2002-04-26,55.98
2002-04-29,54.75
2002-04-30,55.150002
2002-05-01,55.0
2002-05-02,55.869999
2002-05-03,55.59
2002-05-06,54.810001
2002-05-07,55.049999
2002-05-08,56.150002
2002-05-09,55.57
2002-05-10,54.560001
2002-05-13,54.950001
2002-05-14,56.490002000000004
2002-05-15,56.799999
2002-05-16,56.310001
2002-05-17,56.650002
2002-05-20,55.59
2002-05-21,55.389998999999996
2002-05-22,55.049999
2002-05-23,55.66
2002-05-24,55.450001
2002-05-28,55.290001000000004
2002-05-29,55.490002000000004
2002-05-30,55.5
2002-05-31,56.25
2002-06-03,54.970001
2002-06-04,54.540001000000004
2002-06-05,54.950001
2002-06-06,54.110001000000004
2002-06-07,54.200001
2002-06-10,54.27
2002-06-11,53.82
2002-06-12,53.290001000000004
2002-06-13,52.669998
2002-06-14,53.25
2002-06-17,54.779999
2002-06-18,54.849998
2002-06-19,54.049999
2002-06-20,53.139998999999996
2002-06-21,52.630001
2002-06-24,52.459998999999996
2002-06-25,51.759997999999996
2002-06-26,51.0
2002-06-27,51.689999
2002-06-28,52.279999
2002-07-01,51.639998999999996
2002-07-02,49.580002
2002-07-03,49.049999
2002-07-05,51.080002
2002-07-08,51.07
2002-07-09,49.400002
2002-07-10,46.52
2002-07-11,47.709998999999996
2002-07-12,47.5
2002-07-15,47.349998
2002-07-16,46.849998
2002-07-17,46.599998
2002-07-18,39.689999
2002-07-19,37.09
2002-07-22,36.990002000000004
2002-07-23,36.0
2002-07-24,38.66
2002-07-25,39.279999
2002-07-26,39.369999
2002-07-29,42.369999
2002-07-30,42.25
2002-07-31,42.150002
2002-08-01,41.360001000000004
2002-08-02,40.889998999999996
2002-08-05,39.150002
2002-08-06,40.82
2002-08-07,41.619999
2002-08-08,43.549999
2002-08-09,43.59
2002-08-12,43.41
2002-08-13,42.139998999999996
2002-08-14,43.830002
2002-08-15,44.580002
2002-08-16,44.150002
2002-08-19,44.860001000000004
2002-08-20,44.66
2002-08-21,45.689999
2002-08-22,46.400002
2002-08-23,46.880001
2002-08-26,47.799999
2002-08-27,47.869999
2002-08-28,46.200001
2002-08-29,45.099998
2002-08-30,46.09
2002-09-03,44.330002
2002-09-04,45.41
2002-09-05,45.040001000000004
2002-09-06,46.0
2002-09-09,47.0
2002-09-10,46.139998999999996
2002-09-11,46.150002
2002-09-12,45.32
2002-09-13,44.799999
2002-09-16,44.450001
2002-09-17,43.52
2002-09-18,42.849998
2002-09-19,41.400002
2002-09-20,42.16
2002-09-23,42.240002000000004
2002-09-24,41.0
2002-09-25,43.139998999999996
2002-09-26,43.689999
2002-09-27,41.869999
2002-09-30,42.169998
2002-10-01,44.169998
2002-10-02,41.279999
2002-10-03,38.209998999999996
2002-10-04,37.75
2002-10-07,36.110001000000004
2002-10-08,38.18
2002-10-09,36.349998
2002-10-10,38.279999
2002-10-11,39.959998999999996
2002-10-14,40.060001
2002-10-15,41.950001
2002-10-16,40.950001
2002-10-17,36.939999
2002-10-18,37.900002
2002-10-21,38.450001
2002-10-22,39.009997999999996
2002-10-23,40.310001
2002-10-24,40.02
2002-10-25,40.299999
2002-10-28,40.75
2002-10-29,40.380001
2002-10-30,40.849998
2002-10-31,40.66
2002-11-01,41.450001
2002-11-04,41.650002
2002-11-05,41.900002
2002-11-06,41.02
2002-11-07,39.540001000000004
2002-11-08,39.25
2002-11-11,39.119999
2002-11-12,39.43
2002-11-13,39.57
2002-11-14,40.52
2002-11-15,40.91
2002-11-18,39.689999
2002-11-19,39.860001000000004
2002-11-20,41.43
2002-11-21,42.549999
2002-11-22,42.130001
2002-11-25,41.950001
2002-11-26,41.450001
2002-11-27,42.580002
2002-11-29,42.200001
2002-12-02,41.830002
2002-12-03,41.400002
2002-12-04,41.66
2002-12-05,40.799999
2002-12-06,41.540001000000004
2002-12-09,40.509997999999996
2002-12-10,41.48
2002-12-11,41.580002
2002-12-12,41.220001
2002-12-13,40.580002
2002-12-16,42.189999
2002-12-17,41.68
2002-12-18,40.650002
2002-12-19,40.669998
2002-12-20,41.700001
2002-12-23,41.799999
2002-12-24,41.450001
2002-12-26,41.73
2002-12-27,41.029999
2002-12-30,41.959998999999996
2002-12-31,41.900002
2003-01-02,43.549999
2003-01-03,44.18
2003-01-06,45.25
2003-01-07,45.349998
2003-01-08,45.169998
2003-01-09,44.950001
2003-01-10,44.630001
2003-01-13,44.52
2003-01-14,44.919998
2003-01-15,43.799999
2003-01-16,44.889998999999996
2003-01-17,45.200001
2003-01-21,44.59
2003-01-22,44.16
2003-01-23,44.849998
2003-01-24,43.380001
2003-01-27,43.110001000000004
2003-01-28,43.720001
2003-01-29,44.200001
2003-01-30,43.639998999999996
2003-01-31,44.040001000000004
2003-02-03,44.259997999999996
2003-02-04,43.630001
2003-02-05,43.290001000000004
2003-02-06,42.880001
2003-02-07,43.049999
2003-02-10,43.0
2003-02-11,42.34
2003-02-12,42.209998999999996
2003-02-13,42.200001
2003-02-14,43.349998
2003-02-18,44.09
2003-02-19,44.349998
2003-02-20,44.32
2003-02-21,45.0
2003-02-24,44.25
2003-02-25,44.09
2003-02-26,43.630001
2003-02-27,44.48
2003-02-28,44.93
2003-03-03,44.439999
2003-03-04,44.349998
2003-03-05,45.02
2003-03-06,44.360001000000004
2003-03-07,45.52
2003-03-10,43.650002
2003-03-11,42.91
2003-03-12,42.5
2003-03-13,43.610001000000004
2003-03-14,42.869999
2003-03-17,44.23
2003-03-18,44.060001
2003-03-19,44.529999
2003-03-20,44.98
2003-03-21,45.419998
2003-03-24,43.919998
2003-03-25,44.040001000000004
2003-03-26,43.369999
2003-03-27,43.189999
2003-03-28,42.939999
2003-03-31,42.380001
2003-04-01,42.799999
2003-04-02,43.709998999999996
2003-04-03,43.27
2003-04-04,43.48
2003-04-07,43.459998999999996
2003-04-08,43.630001
2003-04-09,42.32
2003-04-10,42.810001
2003-04-11,42.860001000000004
2003-04-14,44.110001000000004
2003-04-15,44.400002
2003-04-16,43.48
2003-04-17,43.549999
2003-04-21,43.5
2003-04-22,44.240002000000004
2003-04-23,44.450001
2003-04-24,43.709998999999996
2003-04-25,43.400002
2003-04-28,43.82
2003-04-29,43.779999
2003-04-30,43.900002
2003-05-01,43.66
2003-05-02,44.169998
2003-05-05,44.150002
2003-05-06,44.650002
2003-05-07,44.389998999999996
2003-05-08,44.18
2003-05-09,44.799999
2003-05-12,45.599998
2003-05-13,47.119999
2003-05-14,46.650002
2003-05-15,47.25
2003-05-16,47.52
2003-05-19,45.98
2003-05-20,46.029999
2003-05-21,46.709998999999996
2003-05-22,47.150002
2003-05-23,47.790001000000004
2003-05-27,47.98
2003-05-28,48.0
2003-05-29,47.580002
2003-05-30,49.25
2003-06-02,49.220001
2003-06-03,48.689999
2003-06-04,49.849998
2003-06-05,49.669998
2003-06-06,48.849998
2003-06-09,47.919998
2003-06-10,48.139998999999996
2003-06-11,49.169998
2003-06-12,49.330002
2003-06-13,48.900002
2003-06-16,49.860001000000004
2003-06-17,49.369999
2003-06-18,48.560001
2003-06-19,47.720001
2003-06-20,48.5
2003-06-23,48.130001
2003-06-24,48.349998
2003-06-25,48.07
2003-06-26,48.599998
2003-06-27,48.610001000000004
2003-06-30,48.810001
2003-07-01,49.150002
2003-07-02,49.049999
2003-07-03,48.639998999999996
2003-07-07,49.439999
2003-07-08,49.900002
2003-07-09,48.919998
2003-07-10,48.380001
2003-07-11,48.32
2003-07-14,49.0
2003-07-15,48.25
2003-07-16,48.130001
2003-07-17,47.419998
2003-07-18,47.98
2003-07-21,48.0
2003-07-22,48.650002
2003-07-23,48.860001000000004
2003-07-24,48.889998999999996
2003-07-25,49.700001
2003-07-28,49.630001
2003-07-29,49.439999
2003-07-30,49.48
2003-07-31,48.950001
2003-08-01,48.5
2003-08-04,48.599998
2003-08-05,47.369999
2003-08-06,47.580002
2003-08-07,47.91
2003-08-08,48.220001
2003-08-11,47.959998999999996
2003-08-12,48.84
2003-08-13,48.389998999999996
2003-08-14,48.389998999999996
2003-08-15,48.310001
2003-08-18,48.540001000000004
2003-08-19,48.639998999999996
2003-08-20,48.529999
2003-08-21,48.07
2003-08-22,46.970001
2003-08-25,47.369999
2003-08-26,47.439999
2003-08-27,47.169998
2003-08-28,47.380001
2003-08-29,47.599998
2003-09-02,48.0
2003-09-03,48.099998
2003-09-04,48.5
2003-09-05,48.419998
2003-09-08,48.799999
2003-09-09,48.5
2003-09-10,48.0
2003-09-11,48.139998999999996
2003-09-12,48.299999
2003-09-15,48.02
2003-09-16,48.0
2003-09-17,47.849998
2003-09-18,48.57
2003-09-19,48.919998
2003-09-22,48.200001
2003-09-23,48.02
2003-09-24,47.75
2003-09-25,47.23
2003-09-26,47.490002000000004
2003-09-29,47.650002
2003-09-30,47.580002
2003-10-01,48.830002
2003-10-02,48.610001000000004
2003-10-03,48.810001
2003-10-06,49.279999
2003-10-07,49.66
2003-10-08,49.049999
2003-10-09,49.349998
2003-10-10,49.27
2003-10-13,49.98
2003-10-14,50.130001
2003-10-15,49.209998999999996
2003-10-16,49.75
2003-10-17,49.84
2003-10-20,50.360001000000004
2003-10-21,50.959998999999996
2003-10-22,50.779999
2003-10-23,50.959998999999996
2003-10-24,50.790001000000004
2003-10-27,52.75
2003-10-28,53.25
2003-10-29,53.25
2003-10-30,53.470001
2003-10-31,53.57
2003-11-03,54.150002
2003-11-04,54.060001
2003-11-05,54.369999
2003-11-06,55.029999
2003-11-07,55.0
2003-11-10,54.240002000000004
2003-11-11,54.25
2003-11-12,54.5
2003-11-13,54.619999
2003-11-14,54.009997999999996
2003-11-17,53.59
2003-11-18,53.310001
2003-11-19,53.299999
2003-11-20,53.150002
2003-11-21,53.150002
2003-11-24,53.82
2003-11-25,54.310001
2003-11-26,54.310001
2003-11-28,54.360001000000004
2003-12-01,54.759997999999996
2003-12-02,54.310001
2003-12-03,53.720001
2003-12-04,53.619999
2003-12-05,52.860001000000004
2003-12-08,53.439999
2003-12-09,53.009997999999996
2003-12-10,52.73
2003-12-11,53.34
2003-12-12,53.060001
2003-12-15,52.32
2003-12-16,53.369999
2003-12-17,53.32
2003-12-18,53.669998
2003-12-19,53.549999
2003-12-22,53.689999
2003-12-23,53.970001
2003-12-24,53.93
2003-12-26,54.060001
2003-12-29,54.540001000000004
2003-12-30,54.759997999999996
2003-12-31,54.73
2004-01-02,54.490002000000004
2004-01-05,53.759997999999996
2004-01-06,54.209998999999996
2004-01-07,54.049999
2004-01-08,53.880001
2004-01-09,54.049999
2004-01-12,53.700001
2004-01-13,52.860001000000004
2004-01-14,53.110001000000004
2004-01-15,54.43
2004-01-16,54.91
2004-01-20,54.490002000000004
2004-01-21,55.029999
2004-01-22,54.93
2004-01-23,55.32
2004-01-26,56.029999
2004-01-27,56.0
2004-01-28,56.25
2004-01-29,56.349998
2004-01-30,56.509997999999996
2004-02-02,56.5
2004-02-03,55.759997999999996
2004-02-04,55.93
2004-02-05,55.990002000000004
2004-02-06,56.709998999999996
2004-02-09,56.439999
2004-02-10,56.849998
2004-02-11,57.360001000000004
2004-02-12,57.310001
2004-02-13,57.169998
2004-02-17,57.18
2004-02-18,56.759997999999996
2004-02-19,56.43
2004-02-20,56.509997999999996
2004-02-23,57.450001
2004-02-24,56.93
2004-02-25,57.139998999999996
2004-02-26,57.66
2004-02-27,58.619999
2004-03-01,58.48
2004-03-02,57.849998
2004-03-03,58.0
2004-03-04,58.200001
2004-03-05,58.700001
2004-03-08,58.57
2004-03-09,58.470001
2004-03-10,57.509997999999996
2004-03-11,56.48
2004-03-12,57.130001
2004-03-15,56.360001000000004
2004-03-16,56.700001
2004-03-17,57.529999
2004-03-18,57.0
2004-03-19,55.93
2004-03-22,55.32
2004-03-23,55.450001
2004-03-24,54.98
2004-03-25,55.77
2004-03-26,55.32
2004-03-29,55.779999
2004-03-30,55.790001000000004
2004-03-31,55.419998
2004-04-01,55.689999
2004-04-02,54.900002
2004-04-05,54.939999
2004-04-06,55.189999
2004-04-07,55.099998
2004-04-08,54.889998999999996
2004-04-12,54.720001
2004-04-13,53.330002
2004-04-14,51.91
2004-04-15,51.439999
2004-04-16,51.939999
2004-04-19,51.060001
2004-04-20,50.990002000000004
2004-04-21,51.009997999999996
2004-04-22,52.540001000000004
2004-04-23,52.490002000000004
2004-04-26,52.400002
2004-04-27,52.75
2004-04-28,52.150002
2004-04-29,52.450001
2004-04-30,53.099998
2004-05-03,54.040001000000004
2004-05-04,54.060001
2004-05-05,54.459998999999996
2004-05-06,54.119999
2004-05-07,52.889998999999996
2004-05-10,52.75
2004-05-11,53.02
2004-05-12,53.259997999999996
2004-05-13,53.66
2004-05-14,53.599998
2004-05-17,53.380001
2004-05-18,53.970001
2004-05-19,54.5
2004-05-20,54.650002
2004-05-21,54.950001
2004-05-24,55.450001
2004-05-25,55.34
2004-05-26,55.48
2004-05-27,55.380001
2004-05-28,55.209998999999996
2004-06-01,54.98
2004-06-02,54.950001
2004-06-03,54.84
2004-06-04,54.709998999999996
2004-06-07,55.07
2004-06-08,55.130001
2004-06-09,54.599998
2004-06-10,54.650002
2004-06-14,53.630001
2004-06-15,54.040001000000004
2004-06-16,53.860001000000004
2004-06-17,53.700001
2004-06-18,53.18
2004-06-21,53.099998
2004-06-22,53.880001
2004-06-23,54.25
2004-06-24,53.73
2004-06-25,53.200001
2004-06-28,53.279999
2004-06-29,52.599998
2004-06-30,53.080002
2004-07-01,52.5
2004-07-02,52.740002000000004
2004-07-06,52.459998999999996
2004-07-07,52.84
2004-07-08,52.799999
2004-07-09,52.869999
2004-07-12,52.799999
2004-07-13,52.450001
2004-07-14,51.700001
2004-07-15,51.23
2004-07-16,50.560001
2004-07-19,50.25
2004-07-20,50.16
2004-07-21,49.419998
2004-07-22,49.700001
2004-07-23,49.689999
2004-07-26,49.990002000000004
2004-07-27,50.240002000000004
2004-07-28,50.41
2004-07-29,50.75
2004-07-30,50.599998
2004-08-02,50.869999
2004-08-03,50.169998
2004-08-04,50.82
2004-08-05,50.060001
2004-08-06,49.57
2004-08-09,49.810001
2004-08-10,50.84
2004-08-11,50.810001
2004-08-12,50.759997999999996
2004-08-13,51.009997999999996
2004-08-16,52.630001
2004-08-17,52.77
2004-08-18,52.939999
2004-08-19,52.639998999999996
2004-08-20,53.139998999999996
2004-08-23,52.5
2004-08-24,52.66
2004-08-25,53.389998999999996
2004-08-26,53.73
2004-08-27,53.689999
2004-08-30,53.220001
2004-08-31,53.669998
2004-09-01,53.5
2004-09-02,53.880001
2004-09-03,53.650002
