Date,SLB
2011-09-14,72.93
2011-09-15,74.220001
2011-09-16,72.839996
2011-09-19,70.760002
2011-09-20,69.290001
2011-09-21,65.150002
2011-09-22,61.220001
2011-09-23,61.200001
2011-09-26,63.27
2011-09-27,63.419998
2011-09-28,60.330002
2011-09-29,61.330002
2011-09-30,59.73
2011-10-03,57.720001
2011-10-04,59.110001000000004
2011-10-05,61.580002
2011-10-06,63.889998999999996
2011-10-07,62.639998999999996
2011-10-10,65.790001
2011-10-11,66.82
2011-10-12,67.309998
2011-10-13,67.199997
2011-10-14,70.940002
2011-10-17,67.519997
2011-10-18,69.910004
2011-10-19,67.900002
2011-10-20,67.989998
2011-10-21,67.379997
2011-10-24,69.879997
2011-10-25,68.029999
2011-10-26,69.839996
2011-10-27,75.769997
2011-10-28,75.959999
2011-10-31,73.470001
2011-11-01,71.129997
2011-11-02,72.739998
2011-11-03,75.93
2011-11-04,74.970001
2011-11-07,75.33000200000001
2011-11-08,76.83000200000001
2011-11-09,73.089996
2011-11-10,74.050003
2011-11-11,76.540001
2011-11-14,75.620003
2011-11-15,75.970001
2011-11-16,74.769997
2011-11-17,71.709999
2011-11-18,71.32
2011-11-21,70.18
2011-11-22,68.949997
2011-11-23,66.5
2011-11-25,66.370003
2011-11-28,69.220001
2011-11-29,70.43
2011-11-30,75.33000200000001
2011-12-01,74.870003
2011-12-02,75.010002
2011-12-05,77.150002
2011-12-06,76.650002
2011-12-07,75.089996
2011-12-08,71.949997
2011-12-09,74.150002
2011-12-12,71.91999799999999
2011-12-13,70.410004
2011-12-14,67.0
2011-12-15,66.33000200000001
2011-12-16,66.910004
2011-12-19,65.07
2011-12-20,68.16999799999999
2011-12-21,67.709999
2011-12-22,67.93
2011-12-23,69.139999
2011-12-27,68.599998
2011-12-28,67.040001
2011-12-29,67.410004
2011-12-30,68.309998
2012-01-03,70.089996
2012-01-04,69.559998
2012-01-05,68.07
2012-01-06,67.779999
2012-01-09,68.82
2012-01-10,70.75
2012-01-11,70.160004
2012-01-12,69.699997
2012-01-13,67.989998
2012-01-17,67.639999
2012-01-18,70.629997
2012-01-19,72.860001
2012-01-20,73.800003
2012-01-23,74.160004
2012-01-24,74.589996
2012-01-25,76.190002
2012-01-26,75.980003
2012-01-27,76.660004
2012-01-30,76.269997
2012-01-31,75.16999799999999
2012-02-01,76.120003
2012-02-02,77.309998
2012-02-03,78.660004
2012-02-06,79.639999
2012-02-07,79.5
2012-02-08,78.410004
2012-02-09,78.639999
2012-02-10,77.16999799999999
2012-02-13,78.029999
2012-02-14,77.800003
2012-02-15,77.360001
2012-02-16,78.059998
2012-02-17,77.739998
2012-02-21,78.58000200000001
2012-02-22,80.0
2012-02-23,79.589996
2012-02-24,79.849998
2012-02-27,79.110001
2012-02-28,78.779999
2012-02-29,77.610001
2012-03-01,78.370003
2012-03-02,77.190002
2012-03-05,75.690002
2012-03-06,73.790001
2012-03-07,74.699997
2012-03-08,75.82
2012-03-09,75.839996
2012-03-12,74.019997
2012-03-13,74.769997
2012-03-14,74.019997
2012-03-15,74.91999799999999
2012-03-16,76.760002
2012-03-19,77.099998
2012-03-20,75.709999
2012-03-21,74.010002
2012-03-22,71.980003
2012-03-23,73.18
2012-03-26,72.400002
2012-03-27,69.959999
2012-03-28,69.779999
2012-03-29,69.139999
2012-03-30,69.93
2012-04-02,69.839996
2012-04-03,69.730003
2012-04-04,68.690002
2012-04-05,68.41999799999999
2012-04-09,67.589996
2012-04-10,67.260002
2012-04-11,68.120003
2012-04-12,70.339996
2012-04-13,68.379997
2012-04-16,67.440002
2012-04-17,69.349998
2012-04-18,69.93
2012-04-19,69.800003
2012-04-20,71.699997
2012-04-23,71.190002
2012-04-24,72.709999
2012-04-25,74.459999
2012-04-26,74.25
2012-04-27,73.949997
2012-04-30,74.139999
2012-05-01,75.129997
2012-05-02,74.16999799999999
2012-05-03,72.610001
2012-05-04,69.959999
2012-05-07,70.599998
2012-05-08,70.389999
2012-05-09,69.639999
2012-05-10,69.440002
2012-05-11,68.800003
2012-05-14,67.25
2012-05-15,65.519997
2012-05-16,64.809998
2012-05-17,64.75
2012-05-18,64.059998
2012-05-21,66.760002
2012-05-22,66.400002
2012-05-23,67.18
2012-05-24,65.849998
2012-05-25,65.410004
2012-05-29,67.239998
2012-05-30,64.18
2012-05-31,63.25
2012-06-01,62.07
2012-06-04,62.209998999999996
2012-06-05,62.240002000000004
2012-06-06,64.589996
2012-06-07,64.43
2012-06-08,64.540001
2012-06-11,64.07
2012-06-12,64.93
2012-06-13,63.950001
2012-06-14,65.379997
2012-06-15,66.459999
2012-06-18,66.540001
2012-06-19,67.150002
2012-06-20,65.540001
2012-06-21,62.560001
2012-06-22,61.560001
2012-06-25,60.060001
2012-06-26,59.669998
2012-06-27,61.470001
2012-06-28,62.720001
2012-06-29,64.910004
2012-07-02,64.940002
2012-07-03,67.339996
2012-07-05,66.099998
2012-07-06,65.16999799999999
2012-07-09,65.82
2012-07-10,64.970001
2012-07-11,65.660004
2012-07-12,65.389999
2012-07-13,66.720001
2012-07-16,66.300003
2012-07-17,67.790001
2012-07-18,68.760002
2012-07-19,68.639999
2012-07-20,69.33000200000001
2012-07-23,69.550003
2012-07-24,67.940002
2012-07-25,68.25
2012-07-26,71.309998
2012-07-27,72.959999
2012-07-30,72.540001
2012-07-31,71.260002
2012-08-01,71.68
2012-08-02,70.83000200000001
2012-08-03,72.389999
2012-08-06,72.400002
2012-08-07,73.610001
2012-08-08,73.660004
2012-08-09,74.33000200000001
2012-08-10,75.349998
2012-08-13,75.199997
2012-08-14,74.470001
2012-08-15,73.870003
2012-08-16,74.980003
2012-08-17,74.779999
2012-08-20,74.339996
2012-08-21,74.349998
2012-08-22,74.82
2012-08-23,74.190002
2012-08-24,74.589996
2012-08-27,74.849998
2012-08-28,74.379997
2012-08-29,72.959999
2012-08-30,71.599998
2012-08-31,72.379997
2012-09-04,71.41999799999999
2012-09-05,71.25
2012-09-06,72.459999
2012-09-07,73.16999799999999
2012-09-10,72.690002
2012-09-11,73.660004
2012-09-12,74.32
2012-09-13,75.66999799999999
2012-09-14,77.599998
2012-09-17,77.139999
2012-09-18,76.230003
2012-09-19,74.709999
2012-09-20,75.230003
2012-09-21,75.019997
2012-09-24,74.260002
2012-09-25,72.690002
2012-09-26,72.050003
2012-09-27,73.239998
2012-09-28,72.33000200000001
2012-10-01,72.58000200000001
2012-10-02,72.260002
2012-10-03,71.190002
2012-10-04,71.66999799999999
2012-10-05,71.489998
2012-10-08,71.610001
2012-10-09,71.730003
2012-10-10,71.08000200000001
2012-10-11,72.41999799999999
2012-10-12,72.190002
2012-10-15,72.760002
2012-10-16,73.519997
2012-10-17,74.550003
2012-10-18,74.800003
2012-10-19,74.0
2012-10-22,73.160004
2012-10-23,71.260002
2012-10-24,70.089996
2012-10-25,70.739998
2012-10-26,70.099998
2012-10-31,69.529999
2012-11-01,70.150002
2012-11-02,68.769997
2012-11-05,69.949997
2012-11-06,71.150002
2012-11-07,70.129997
2012-11-08,67.769997
2012-11-09,68.370003
2012-11-12,68.480003
2012-11-13,69.07
2012-11-14,67.83000200000001
2012-11-15,69.160004
2012-11-16,68.220001
2012-11-19,70.690002
2012-11-20,70.019997
2012-11-21,70.209999
2012-11-23,71.18
2012-11-26,70.43
2012-11-27,69.870003
2012-11-28,70.730003
2012-11-29,70.599998
2012-11-30,71.620003
2012-12-03,71.019997
2012-12-04,71.220001
2012-12-05,71.32
2012-12-06,71.5
2012-12-07,71.83000200000001
2012-12-10,72.0
2012-12-11,72.599998
2012-12-12,72.790001
2012-12-13,72.559998
2012-12-14,68.910004
2012-12-17,69.68
2012-12-18,71.349998
2012-12-19,70.660004
2012-12-20,71.099998
2012-12-21,69.690002
2012-12-24,69.279999
2012-12-26,69.099998
2012-12-27,69.16999799999999
2012-12-28,67.959999
2012-12-31,69.300003
2013-01-02,71.400002
2013-01-03,70.91999799999999
2013-01-04,72.010002
2013-01-07,72.209999
2013-01-08,72.510002
2013-01-09,72.199997
2013-01-10,73.25
2013-01-11,73.75
2013-01-14,72.769997
2013-01-15,72.589996
2013-01-16,73.220001
2013-01-17,73.370003
2013-01-18,76.5
2013-01-22,78.0
2013-01-23,78.16999799999999
2013-01-24,78.019997
2013-01-25,79.510002
2013-01-28,79.279999
2013-01-29,79.949997
2013-01-30,78.599998
2013-01-31,78.050003
2013-02-01,79.699997
2013-02-04,79.449997
2013-02-05,80.160004
2013-02-06,78.730003
2013-02-07,78.0
2013-02-08,79.07
2013-02-11,77.93
2013-02-12,78.529999
2013-02-13,78.629997
2013-02-14,81.559998
2013-02-15,80.029999
2013-02-19,79.989998
2013-02-20,78.529999
2013-02-21,77.43
2013-02-22,77.790001
2013-02-25,75.83000200000001
2013-02-26,76.33000200000001
2013-02-27,77.900002
2013-02-28,77.849998
2013-03-01,77.639999
2013-03-04,76.5
2013-03-05,76.949997
2013-03-06,77.160004
2013-03-07,77.82
2013-03-08,77.959999
2013-03-11,77.779999
2013-03-12,77.440002
2013-03-13,77.389999
2013-03-14,78.75
2013-03-15,79.400002
2013-03-18,76.339996
2013-03-19,73.980003
2013-03-20,73.790001
2013-03-21,73.440002
2013-03-22,74.370003
2013-03-25,73.860001
2013-03-26,74.41999799999999
2013-03-27,75.099998
2013-03-28,74.889999
2013-04-01,74.019997
2013-04-02,74.809998
2013-04-03,74.010002
2013-04-04,73.940002
2013-04-05,74.349998
2013-04-08,74.959999
2013-04-09,75.43
2013-04-10,76.989998
2013-04-11,77.139999
2013-04-12,75.660004
2013-04-15,71.889999
2013-04-16,73.290001
2013-04-17,70.970001
2013-04-18,71.0
2013-04-19,69.949997
2013-04-22,71.230003
2013-04-23,71.940002
2013-04-24,73.16999799999999
2013-04-25,73.440002
2013-04-26,73.339996
2013-04-29,74.029999
2013-04-30,74.43
2013-05-01,73.790001
2013-05-02,74.25
2013-05-03,75.720001
2013-05-06,76.160004
2013-05-07,76.889999
2013-05-08,77.589996
2013-05-09,77.25
2013-05-10,76.82
2013-05-13,77.040001
2013-05-14,76.860001
2013-05-15,75.68
2013-05-16,75.269997
2013-05-17,75.739998
2013-05-20,77.41999799999999
2013-05-21,77.08000200000001
2013-05-22,75.58000200000001
2013-05-23,75.379997
2013-05-24,74.660004
2013-05-28,75.400002
2013-05-29,74.980003
2013-05-30,74.809998
2013-05-31,73.029999
2013-06-03,73.25
2013-06-04,72.849998
2013-06-05,72.18
2013-06-06,73.300003
2013-06-07,73.93
2013-06-10,73.300003
2013-06-11,71.440002
2013-06-12,70.949997
2013-06-13,72.459999
2013-06-14,71.599998
2013-06-17,73.099998
2013-06-18,74.160004
2013-06-19,73.400002
2013-06-20,72.139999
2013-06-21,72.83000200000001
2013-06-24,71.239998
2013-06-25,72.089996
2013-06-26,71.809998
2013-06-27,71.93
2013-06-28,71.660004
2013-07-01,72.779999
2013-07-02,72.610001
2013-07-03,73.010002
2013-07-05,74.089996
2013-07-08,74.790001
2013-07-09,76.540001
2013-07-10,76.18
2013-07-11,76.629997
2013-07-12,76.839996
2013-07-15,77.019997
2013-07-16,76.519997
2013-07-17,77.610001
2013-07-18,78.480003
2013-07-19,82.739998
2013-07-22,83.809998
2013-07-23,83.57
2013-07-24,82.849998
2013-07-25,82.57
2013-07-26,81.910004
2013-07-29,81.150002
2013-07-30,81.43
2013-07-31,81.33000200000001
2013-08-01,83.550003
2013-08-02,82.889999
2013-08-05,82.889999
2013-08-06,82.220001
2013-08-07,81.050003
2013-08-08,81.230003
2013-08-09,80.489998
2013-08-12,80.25
2013-08-13,82.220001
2013-08-14,82.160004
2013-08-15,81.989998
2013-08-16,81.91999799999999
2013-08-19,80.410004
2013-08-20,80.620003
2013-08-21,80.050003
2013-08-22,82.209999
2013-08-23,81.66999799999999
2013-08-26,81.900002
2013-08-27,81.16999799999999
2013-08-28,82.68
2013-08-29,81.599998
2013-08-30,80.940002
2013-09-03,82.41999799999999
2013-09-04,82.860001
2013-09-05,84.220001
2013-09-06,85.139999
2013-09-09,86.449997
2013-09-10,86.900002
2013-09-11,87.050003
2013-09-12,86.58000200000001
2013-09-13,86.720001
2013-09-16,87.0
2013-09-17,87.739998
2013-09-18,88.949997
2013-09-19,88.790001
2013-09-20,87.440002
2013-09-23,87.040001
2013-09-24,87.910004
2013-09-25,88.57
2013-09-26,88.83000200000001
2013-09-27,88.82
2013-09-30,88.360001
2013-10-01,89.050003
2013-10-02,89.849998
2013-10-03,89.440002
2013-10-04,90.010002
2013-10-07,89.290001
2013-10-08,87.949997
2013-10-09,87.040001
2013-10-10,89.41999799999999
2013-10-11,90.019997
2013-10-14,91.16999799999999
2013-10-15,90.540001
2013-10-16,92.18
2013-10-17,91.43
2013-10-18,93.989998
2013-10-21,93.480003
2013-10-22,94.459999
2013-10-23,92.839996
2013-10-24,92.849998
2013-10-25,92.900002
2013-10-28,92.849998
2013-10-29,94.0
2013-10-30,93.879997
2013-10-31,93.720001
2013-11-01,93.0
2013-11-04,93.510002
2013-11-05,92.389999
2013-11-06,93.230003
2013-11-07,92.050003
2013-11-08,93.790001
2013-11-11,93.870003
2013-11-12,91.989998
2013-11-13,93.08000200000001
2013-11-14,93.309998
2013-11-15,92.980003
2013-11-18,92.019997
2013-11-19,91.279999
2013-11-20,90.449997
2013-11-21,91.010002
2013-11-22,92.730003
2013-11-25,89.809998
2013-11-26,89.459999
2013-11-27,87.949997
2013-11-29,88.41999799999999
2013-12-02,87.599998
2013-12-03,87.639999
2013-12-04,87.279999
2013-12-05,86.870003
2013-12-06,88.150002
2013-12-09,88.029999
2013-12-10,87.010002
2013-12-11,86.139999
2013-12-12,86.959999
2013-12-13,86.370003
2013-12-16,87.0
2013-12-17,85.540001
2013-12-18,87.260002
2013-12-19,86.470001
2013-12-20,87.269997
2013-12-23,87.32
2013-12-24,88.309998
2013-12-26,89.389999
2013-12-27,89.900002
2013-12-30,89.16999799999999
2013-12-31,90.110001
2014-01-02,88.82
2014-01-03,88.349998
2014-01-06,88.019997
2014-01-07,87.510002
2014-01-08,86.980003
2014-01-09,86.480003
2014-01-10,88.16999799999999
2014-01-13,87.459999
2014-01-14,88.870003
2014-01-15,88.889999
2014-01-16,88.610001
2014-01-17,90.209999
2014-01-21,91.089996
2014-01-22,91.209999
2014-01-23,90.260002
2014-01-24,88.150002
2014-01-27,87.910004
2014-01-28,87.760002
2014-01-29,87.300003
2014-01-30,88.809998
2014-01-31,87.57
2014-02-03,86.230003
2014-02-04,87.190002
2014-02-05,86.160004
2014-02-06,88.510002
2014-02-07,89.5
2014-02-10,89.040001
2014-02-11,90.370003
2014-02-12,90.029999
2014-02-13,90.260002
2014-02-14,90.449997
2014-02-18,90.629997
2014-02-19,90.480003
2014-02-20,91.029999
2014-02-21,90.07
2014-02-24,92.720001
2014-02-25,92.559998
2014-02-26,92.349998
2014-02-27,92.57
2014-02-28,93.0
2014-03-03,91.260002
2014-03-04,92.489998
2014-03-05,92.010002
2014-03-06,92.75
2014-03-07,92.980003
2014-03-10,92.870003
2014-03-11,91.949997
2014-03-12,91.16999799999999
2014-03-13,90.269997
2014-03-14,89.089996
2014-03-17,89.779999
2014-03-18,90.5
2014-03-19,90.360001
2014-03-20,91.110001
2014-03-21,92.66999799999999
2014-03-24,93.230003
2014-03-25,95.559998
2014-03-26,95.43
2014-03-27,96.489998
2014-03-28,97.57
2014-03-31,97.5
2014-04-01,97.959999
2014-04-02,97.690002
2014-04-03,98.07
2014-04-04,98.029999
2014-04-07,97.599998
2014-04-08,98.440002
2014-04-09,99.019997
2014-04-10,97.32
2014-04-11,97.099998
2014-04-14,98.480003
2014-04-15,100.110001
2014-04-16,100.940002
2014-04-17,99.910004
2014-04-21,101.800003
2014-04-22,102.029999
2014-04-23,102.209999
2014-04-24,101.800003
2014-04-25,101.75
2014-04-28,101.290001
2014-04-29,101.389999
2014-04-30,101.550003
2014-05-01,100.800003
2014-05-02,101.029999
2014-05-05,101.099998
2014-05-06,101.0
2014-05-07,101.879997
2014-05-08,100.279999
2014-05-09,100.220001
2014-05-12,100.290001
2014-05-13,100.25
2014-05-14,100.739998
2014-05-15,99.5
2014-05-16,99.589996
2014-05-19,100.290001
2014-05-20,100.389999
2014-05-21,101.58000200000001
2014-05-22,101.599998
2014-05-23,101.389999
2014-05-27,102.160004
2014-05-28,101.870003
2014-05-29,103.860001
2014-05-30,104.040001
2014-06-02,103.910004
2014-06-03,103.849998
2014-06-04,103.720001
2014-06-05,103.910004
2014-06-06,105.989998
2014-06-09,106.720001
2014-06-10,106.529999
2014-06-11,106.540001
2014-06-12,106.33000200000001
2014-06-13,108.25
2014-06-16,107.050003
2014-06-17,106.099998
2014-06-18,107.08000200000001
2014-06-19,107.599998
2014-06-20,108.83000200000001
2014-06-23,108.900002
2014-06-24,106.980003
2014-06-25,113.849998
2014-06-26,116.120003
2014-06-27,117.800003
2014-06-30,117.949997
2014-07-01,117.849998
2014-07-02,117.730003
2014-07-03,117.5
2014-07-07,117.43
2014-07-08,116.75
2014-07-09,116.959999
2014-07-10,115.400002
2014-07-11,114.699997
2014-07-14,115.940002
2014-07-15,114.459999
2014-07-16,115.879997
2014-07-17,114.639999
2014-07-18,112.360001
2014-07-21,113.040001
2014-07-22,113.410004
2014-07-23,112.110001
2014-07-24,113.099998
2014-07-25,111.779999
2014-07-28,111.889999
2014-07-29,111.120003
2014-07-30,110.269997
2014-07-31,108.389999
2014-08-01,107.949997
2014-08-04,109.66999799999999
2014-08-05,107.08000200000001
2014-08-06,107.57
2014-08-07,107.010002
2014-08-08,108.379997
2014-08-11,109.209999
2014-08-12,107.870003
2014-08-13,107.620003
2014-08-14,105.910004
2014-08-15,106.529999
2014-08-18,108.139999
2014-08-19,109.41999799999999
2014-08-20,109.849998
2014-08-21,109.440002
2014-08-22,109.029999
2014-08-25,110.220001
2014-08-26,111.019997
2014-08-27,111.040001
2014-08-28,110.160004
2014-08-29,109.639999
2014-09-02,108.059998
2014-09-03,108.16999799999999
2014-09-04,105.639999
2014-09-05,106.760002
2014-09-08,104.489998
2014-09-09,103.970001
2014-09-10,104.269997
2014-09-11,104.449997
2014-09-12,102.220001
2014-09-15,103.050003
2014-09-16,104.959999
2014-09-17,103.309998
2014-09-18,104.470001
2014-09-19,103.209999
2014-09-22,101.720001
2014-09-23,102.089996
2014-09-24,102.07
2014-09-25,101.010002
2014-09-26,103.459999
2014-09-29,103.279999
2014-09-30,101.690002
2014-10-01,98.849998
2014-10-02,97.779999
2014-10-03,97.900002
2014-10-06,98.559998
2014-10-07,98.230003
2014-10-08,98.440002
2014-10-09,94.91999799999999
2014-10-10,93.07
2014-10-13,90.93
2014-10-14,88.959999
2014-10-15,89.209999
2014-10-16,90.639999
2014-10-17,93.970001
2014-10-20,94.599998
2014-10-21,97.75
2014-10-22,95.989998
2014-10-23,98.260002
2014-10-24,97.239998
2014-10-27,93.519997
2014-10-28,96.510002
2014-10-29,97.410004
2014-10-30,97.620003
2014-10-31,98.660004
2014-11-03,96.519997
2014-11-04,94.160004
2014-11-05,96.639999
2014-11-06,96.980003
2014-11-07,98.730003
2014-11-10,98.290001
2014-11-11,98.360001
2014-11-12,97.43
2014-11-13,94.849998
2014-11-14,95.32
2014-11-17,95.629997
2014-11-18,95.279999
2014-11-19,95.0
2014-11-20,96.139999
2014-11-21,97.870003
2014-11-24,98.449997
2014-11-25,95.199997
2014-11-26,92.809998
2014-11-28,85.949997
2014-12-01,84.839996
2014-12-02,85.220001
2014-12-03,86.760002
2014-12-04,87.43
2014-12-05,87.160004
2014-12-08,84.209999
2014-12-09,85.470001
2014-12-10,83.16999799999999
2014-12-11,83.010002
2014-12-12,80.0
2014-12-15,79.900002
2014-12-16,80.190002
2014-12-17,82.879997
2014-12-18,84.230003
2014-12-19,87.519997
2014-12-22,86.75
2014-12-23,87.32
2014-12-24,87.059998
2014-12-26,87.129997
2014-12-29,87.349998
2014-12-30,86.440002
2014-12-31,85.410004
2015-01-02,85.66999799999999
2015-01-05,83.349998
2015-01-06,81.720001
2015-01-07,81.709999
2015-01-08,82.699997
2015-01-09,81.220001
2015-01-12,78.050003
2015-01-13,77.779999
2015-01-14,78.389999
2015-01-15,76.629997
2015-01-16,81.33000200000001
2015-01-20,80.480003
2015-01-21,82.209999
2015-01-22,82.139999
2015-01-23,82.0
2015-01-26,83.68
2015-01-27,84.550003
2015-01-28,80.75
2015-01-29,81.900002
2015-01-30,82.389999
2015-02-02,84.639999
2015-02-03,87.08000200000001
2015-02-04,84.550003
2015-02-05,85.91999799999999
2015-02-06,86.160004
2015-02-09,85.82
2015-02-10,85.220001
2015-02-11,84.730003
2015-02-12,85.959999
2015-02-13,88.379997
2015-02-17,88.889999
2015-02-18,87.739998
2015-02-19,86.980003
2015-02-20,85.879997
2015-02-23,85.540001
2015-02-24,85.309998
2015-02-25,85.209999
2015-02-26,83.889999
2015-02-27,84.160004
2015-03-02,84.620003
2015-03-03,84.910004
2015-03-04,85.139999
2015-03-05,84.82
2015-03-06,83.110001
2015-03-09,82.360001
2015-03-10,81.309998
2015-03-11,81.269997
2015-03-12,80.940002
2015-03-13,80.41999799999999
2015-03-16,81.260002
2015-03-17,80.470001
2015-03-18,82.050003
2015-03-19,81.010002
2015-03-20,82.370003
2015-03-23,82.0
2015-03-24,81.849998
2015-03-25,83.290001
2015-03-26,83.160004
2015-03-27,83.309998
2015-03-30,84.480003
2015-03-31,83.440002
2015-04-01,84.279999
2015-04-02,84.389999
2015-04-06,85.910004
2015-04-07,86.269997
2015-04-08,86.120003
2015-04-09,88.449997
2015-04-10,89.110001
2015-04-13,88.019997
2015-04-14,88.800003
2015-04-15,92.0
2015-04-16,91.889999
2015-04-17,92.860001
2015-04-20,92.470001
2015-04-21,91.290001
2015-04-22,92.160004
2015-04-23,93.050003
2015-04-24,91.610001
2015-04-27,92.33000200000001
2015-04-28,92.660004
2015-04-29,94.279999
2015-04-30,94.610001
2015-05-01,93.0
2015-05-04,92.980003
2015-05-05,92.040001
2015-05-06,92.269997
2015-05-07,90.230003
2015-05-08,92.43
2015-05-11,91.769997
2015-05-12,92.470001
2015-05-13,92.510002
2015-05-14,92.16999799999999
2015-05-15,92.139999
2015-05-18,92.75
2015-05-19,90.559998
2015-05-20,90.75
2015-05-21,92.029999
2015-05-22,92.019997
2015-05-26,90.739998
2015-05-27,91.0
2015-05-28,90.650002
2015-05-29,90.769997
2015-06-01,90.650002
2015-06-02,91.5
2015-06-03,91.360001
2015-06-04,90.07
2015-06-05,90.16999799999999
2015-06-08,89.370003
2015-06-09,89.860001
2015-06-10,91.629997
2015-06-11,90.66999799999999
2015-06-12,90.150002
2015-06-15,89.43
2015-06-16,89.690002
2015-06-17,89.66999799999999
2015-06-18,88.629997
2015-06-19,86.620003
2015-06-22,86.970001
2015-06-23,88.0
2015-06-24,87.510002
2015-06-25,86.66999799999999
2015-06-26,86.66999799999999
2015-06-29,85.660004
2015-06-30,86.190002
2015-07-01,84.300003
2015-07-02,84.010002
2015-07-06,83.489998
2015-07-07,84.199997
2015-07-08,82.91999799999999
2015-07-09,83.550003
2015-07-10,83.959999
2015-07-13,84.290001
2015-07-14,85.290001
2015-07-15,83.629997
2015-07-16,83.889999
2015-07-17,83.709999
2015-07-20,83.519997
2015-07-21,84.300003
2015-07-22,85.260002
2015-07-23,86.019997
2015-07-24,82.900002
2015-07-27,81.760002
2015-07-28,82.5
2015-07-29,83.889999
2015-07-30,83.519997
2015-07-31,82.82
2015-08-03,82.08000200000001
2015-08-04,82.269997
2015-08-05,82.5
2015-08-06,83.589996
2015-08-07,82.25
2015-08-10,84.440002
2015-08-11,84.360001
2015-08-12,84.83000200000001
2015-08-13,84.089996
2015-08-14,83.860001
2015-08-17,83.5
2015-08-18,83.150002
2015-08-19,80.66999799999999
2015-08-20,79.440002
2015-08-21,77.5
2015-08-24,73.870003
2015-08-25,72.519997
2015-08-26,70.089996
2015-08-27,73.849998
2015-08-28,76.059998
2015-08-31,77.370003
2015-09-01,75.41999799999999
2015-09-02,75.410004
2015-09-03,76.260002
2015-09-04,75.0
2015-09-08,75.540001
2015-09-09,74.400002
2015-09-10,74.07
2015-09-11,73.699997
2015-09-14,72.839996
2015-09-15,73.589996
2015-09-16,76.160004
2015-09-17,75.300003
2015-09-18,72.540001
2015-09-21,72.870003
2015-09-22,72.57
2015-09-23,71.940002
2015-09-24,72.690002
2015-09-25,72.900002
2015-09-28,69.370003
2015-09-29,69.099998
2015-09-30,68.970001
2015-10-01,67.650002
2015-10-02,70.32
2015-10-05,72.089996
2015-10-06,73.940002
2015-10-07,75.349998
2015-10-08,76.639999
2015-10-09,76.360001
2015-10-12,74.940002
2015-10-13,74.639999
2015-10-14,75.010002
2015-10-15,76.160004
2015-10-16,74.510002
2015-10-19,74.139999
2015-10-20,75.550003
2015-10-21,75.629997
2015-10-22,78.260002
2015-10-23,78.349998
2015-10-26,77.150002
2015-10-27,76.949997
2015-10-28,79.129997
2015-10-29,78.690002
2015-10-30,78.160004
2015-11-02,79.43
2015-11-03,81.519997
2015-11-04,80.309998
2015-11-05,78.800003
2015-11-06,79.059998
2015-11-09,77.910004
2015-11-10,78.769997
2015-11-11,77.629997
2015-11-12,76.599998
2015-11-13,76.139999
2015-11-16,78.33000200000001
2015-11-17,76.739998
2015-11-18,78.550003
2015-11-19,77.91999799999999
2015-11-20,77.150002
2015-11-23,77.220001
2015-11-24,78.18
2015-11-25,77.529999
2015-11-27,77.33000200000001
2015-11-30,77.150002
2015-12-01,78.16999799999999
2015-12-02,75.809998
2015-12-03,74.809998
2015-12-04,74.709999
2015-12-07,72.800003
2015-12-08,71.5
2015-12-09,72.120003
2015-12-10,71.480003
2015-12-11,69.82
2015-12-14,70.019997
2015-12-15,71.839996
2015-12-16,71.220001
2015-12-17,69.199997
2015-12-18,67.339996
2015-12-21,67.949997
2015-12-22,69.489998
2015-12-23,71.010002
2015-12-24,70.529999
2015-12-28,70.41999799999999
2015-12-29,70.510002
2015-12-30,69.639999
2015-12-31,69.75
2016-01-04,69.18
2016-01-05,69.5
2016-01-06,67.699997
2016-01-07,66.190002
2016-01-08,65.08000200000001
2016-01-11,64.83000200000001
2016-01-12,64.739998
2016-01-13,63.950001
2016-01-14,64.68
2016-01-15,63.009997999999996
2016-01-19,62.82
2016-01-20,61.060001
2016-01-21,61.450001
2016-01-22,65.199997
2016-01-25,63.299999
2016-01-26,65.33000200000001
2016-01-27,65.550003
2016-01-28,69.510002
2016-01-29,72.269997
2016-02-01,71.459999
2016-02-02,68.839996
2016-02-03,70.83000200000001
2016-02-04,70.540001
2016-02-05,68.809998
2016-02-08,69.779999
2016-02-09,67.800003
2016-02-10,67.730003
2016-02-11,68.83000200000001
2016-02-12,70.309998
2016-02-16,71.75
2016-02-17,72.93
2016-02-18,72.68
2016-02-19,72.870003
2016-02-22,74.370003
2016-02-23,72.08000200000001
2016-02-24,72.209999
2016-02-25,72.349998
2016-02-26,72.470001
2016-02-29,71.720001
2016-03-01,74.010002
2016-03-02,74.410004
2016-03-03,74.849998
2016-03-04,74.83000200000001
2016-03-07,76.160004
2016-03-08,72.699997
2016-03-09,72.75
2016-03-10,73.18
2016-03-11,75.0
2016-03-14,73.440002
2016-03-15,73.230003
2016-03-16,73.349998
2016-03-17,74.540001
2016-03-18,73.519997
2016-03-21,74.889999
2016-03-22,73.610001
2016-03-23,72.959999
2016-03-24,72.58000200000001
2016-03-28,72.800003
2016-03-29,73.0
2016-03-30,74.410004
2016-03-31,73.75
2016-04-01,72.120003
2016-04-04,72.639999
2016-04-05,72.660004
2016-04-06,73.160004
2016-04-07,72.010002
2016-04-08,73.849998
2016-04-11,73.879997
2016-04-12,75.900002
2016-04-13,77.370003
2016-04-14,77.160004
2016-04-15,76.260002
