Date,JWN
1984-11-26,4.0
1984-11-27,3.96875
1984-11-28,3.96875
1984-11-29,3.96875
1984-11-30,3.90625
1984-12-03,3.875
1984-12-04,3.875
1984-12-05,3.8125
1984-12-06,3.90625
1984-12-07,3.875
1984-12-10,3.875
1984-12-11,3.875
1984-12-12,3.8125
1984-12-13,3.71875
1984-12-14,3.75
1984-12-17,3.71875
1984-12-18,3.78125
1984-12-19,3.78125
1984-12-20,3.78125
1984-12-21,3.8125
1984-12-24,3.875
1984-12-26,3.875
1984-12-27,3.875
1984-12-28,3.90625
1984-12-31,3.875
1985-01-02,3.78125
1985-01-03,3.84375
1985-01-04,3.6875
1985-01-07,3.703125
1985-01-08,3.5625
1985-01-09,3.75
1985-01-10,3.78125
1985-01-11,3.875
1985-01-14,3.875
1985-01-15,3.96875
1985-01-16,3.96875
1985-01-17,4.0
1985-01-18,4.0
1985-01-21,4.1875
1985-01-22,4.25
1985-01-23,4.28125
1985-01-24,4.375
1985-01-25,4.46875
1985-01-28,4.5625
1985-01-29,4.71875
1985-01-30,4.75
1985-01-31,4.59375
1985-02-01,4.5625
1985-02-04,4.59375
1985-02-05,4.40625
1985-02-06,4.34375
1985-02-07,4.4375
1985-02-08,4.5625
1985-02-11,4.625
1985-02-12,4.625
1985-02-13,4.609375
1985-02-14,4.5625
1985-02-15,4.625
1985-02-19,4.5625
1985-02-20,4.65625
1985-02-21,4.65625
1985-02-22,4.625
1985-02-25,4.625
1985-02-26,4.703125
1985-02-27,4.65625
1985-02-28,4.6875
1985-03-01,4.90625
1985-03-04,4.90625
1985-03-05,4.96875
1985-03-06,5.03125
1985-03-07,5.0
1985-03-08,4.96875
1985-03-11,4.9375
1985-03-12,4.953125
1985-03-13,4.84375
1985-03-14,4.875
1985-03-15,4.875
1985-03-18,4.84375
1985-03-19,4.90625
1985-03-20,4.875
1985-03-21,4.84375
1985-03-22,4.78125
1985-03-25,4.71875
1985-03-26,4.71875
1985-03-27,4.75
1985-03-28,4.71875
1985-03-29,4.734375
1985-04-01,4.75
1985-04-02,4.75
1985-04-03,4.6875
1985-04-04,4.59375
1985-04-08,4.65625
1985-04-09,4.6875
1985-04-10,4.875
1985-04-11,4.90625
1985-04-12,4.96875
1985-04-15,5.03125
1985-04-16,5.125
1985-04-17,5.15625
1985-04-18,5.15625
1985-04-19,5.03125
1985-04-22,5.0
1985-04-23,5.03125
1985-04-24,5.0625
1985-04-25,5.03125
1985-04-26,5.0625
1985-04-29,5.0625
1985-04-30,5.09375
1985-05-01,5.09375
1985-05-02,5.09375
1985-05-03,5.09375
1985-05-06,5.125
1985-05-07,5.15625
1985-05-08,5.21875
1985-05-09,5.375
1985-05-10,5.46875
1985-05-13,5.53125
1985-05-14,5.46875
1985-05-15,5.46875
1985-05-16,5.46875
1985-05-17,5.78125
1985-05-20,5.90625
1985-05-21,5.8125
1985-05-22,5.875
1985-05-23,5.875
1985-05-24,5.9375
1985-05-28,5.96875
1985-05-29,6.0625
1985-05-30,6.125
1985-05-31,6.09375
1985-06-03,6.1875
1985-06-04,6.328125
1985-06-05,6.40625
1985-06-06,6.375
1985-06-07,6.25
1985-06-10,6.21875
1985-06-11,6.09375
1985-06-12,6.03125
1985-06-13,5.875
1985-06-14,5.90625
1985-06-17,5.84375
1985-06-18,5.84375
1985-06-19,5.84375
1985-06-20,5.84375
1985-06-21,5.875
1985-06-24,5.8125
1985-06-25,5.90625
1985-06-26,6.0625
1985-06-27,6.15625
1985-06-28,6.3125
1985-07-01,6.4375
1985-07-02,6.40625
1985-07-03,6.34375
1985-07-05,6.25
1985-07-08,6.03125
1985-07-09,6.125
1985-07-10,6.0625
1985-07-11,6.0
1985-07-12,5.9375
1985-07-15,6.0
1985-07-16,5.984375
1985-07-17,6.09375
1985-07-18,6.0
1985-07-19,5.96875
1985-07-22,5.9375
1985-07-23,6.03125
1985-07-24,6.125
1985-07-25,6.21875
1985-07-26,6.21875
1985-07-29,6.03125
1985-07-30,5.9375
1985-07-31,5.90625
1985-08-01,5.96875
1985-08-02,6.0
1985-08-05,6.0
1985-08-06,5.96875
1985-08-07,5.90625
1985-08-08,5.90625
1985-08-09,5.9375
1985-08-12,5.90625
1985-08-13,5.84375
1985-08-14,5.875
1985-08-15,5.75
1985-08-16,5.84375
1985-08-19,5.8125
1985-08-20,5.875
1985-08-21,5.84375
1985-08-22,5.75
1985-08-23,5.765625
1985-08-26,5.625
1985-08-27,5.65625
1985-08-28,5.71875
1985-08-29,5.84375
1985-08-30,5.78125
1985-09-03,5.75
1985-09-04,5.71875
1985-09-05,5.625
1985-09-06,5.59375
1985-09-09,5.625
1985-09-10,5.6875
1985-09-11,5.625
1985-09-12,5.59375
1985-09-13,5.5625
1985-09-16,5.59375
1985-09-17,5.53125
1985-09-18,5.5
1985-09-19,5.5625
1985-09-20,5.578125
1985-09-23,5.5
1985-09-24,5.375
1985-09-25,5.40625
1985-09-26,5.296875
1985-09-30,5.1875
1985-10-01,5.25
1985-10-02,5.34375
1985-10-03,5.40625
1985-10-04,5.34375
1985-10-07,5.34375
1985-10-08,5.375
1985-10-09,5.53125
1985-10-10,5.65625
1985-10-11,5.75
1985-10-14,5.8125
1985-10-15,5.96875
1985-10-16,5.84375
1985-10-17,6.09375
1985-10-18,6.0
1985-10-21,6.0
1985-10-22,6.09375
1985-10-23,6.15625
1985-10-24,6.09375
1985-10-25,6.03125
1985-10-28,5.96875
1985-10-29,5.96875
1985-10-30,6.03125
1985-10-31,5.984375
1985-11-01,6.0
1985-11-04,6.15625
1985-11-05,6.40625
1985-11-06,6.25
1985-11-07,6.25
1985-11-08,6.3125
1985-11-11,6.4375
1985-11-12,6.4375
1985-11-13,6.28125
1985-11-14,6.3125
1985-11-15,6.375
1985-11-18,6.40625
1985-11-19,6.34375
1985-11-20,6.375
1985-11-21,6.4375
1985-11-22,6.4375
1985-11-25,6.375
1985-11-26,6.40625
1985-11-27,6.375
1985-11-29,6.40625
1985-12-02,6.40625
1985-12-03,6.375
1985-12-04,6.40625
1985-12-05,6.25
1985-12-06,6.1875
1985-12-09,6.125
1985-12-10,6.125
1985-12-11,6.3125
1985-12-12,6.3125
1985-12-13,6.21875
1985-12-16,6.1875
1985-12-17,6.28125
1985-12-18,6.25
1985-12-19,6.3125
1985-12-20,6.46875
1985-12-23,6.34375
1985-12-24,6.28125
1985-12-26,6.125
1985-12-27,6.0
1985-12-30,6.15625
1985-12-31,5.96875
1986-01-02,6.125
1986-01-03,6.15625
1986-01-06,6.15625
1986-01-07,6.4375
1986-01-08,6.40625
1986-01-09,6.25
1986-01-10,6.25
1986-01-13,6.25
1986-01-14,6.25
1986-01-15,6.25
1986-01-16,6.25
1986-01-17,6.28125
1986-01-20,6.234375
1986-01-21,6.25
1986-01-22,6.28125
1986-01-23,6.25
1986-01-24,6.15625
1986-01-27,6.1875
1986-01-28,6.375
1986-01-29,6.59375
1986-01-30,6.625
1986-01-31,6.625
1986-02-03,6.71875
1986-02-04,6.90625
1986-02-05,6.9375
1986-02-06,7.03125
1986-02-07,7.0
1986-02-10,7.03125
1986-02-11,7.09375
1986-02-12,7.0
1986-02-13,7.03125
1986-02-14,7.03125
1986-02-18,7.0625
1986-02-19,7.0625
1986-02-20,6.6875
1986-02-21,6.6875
1986-02-24,6.46875
1986-02-25,6.40625
1986-02-26,6.5
1986-02-27,6.875
1986-02-28,6.9375
1986-03-03,6.9375
1986-03-04,7.09375
1986-03-05,7.21875
1986-03-06,7.125
1986-03-07,6.9375
1986-03-10,7.03125
1986-03-11,7.125
1986-03-12,7.4375
1986-03-13,7.375
1986-03-14,7.40625
1986-03-17,7.375
1986-03-18,7.5
1986-03-19,7.375
1986-03-20,7.390625
1986-03-21,7.34375
1986-03-24,7.28125
1986-03-25,7.34375
1986-03-26,7.421875
1986-03-27,7.5625
1986-03-31,7.625
1986-04-01,7.65625
1986-04-02,7.53125
1986-04-03,7.5
1986-04-04,7.5
1986-04-07,7.5
1986-04-08,7.625
1986-04-09,7.625
1986-04-10,7.875
1986-04-11,7.875
1986-04-14,7.875
1986-04-15,8.125
1986-04-16,8.28125
1986-04-17,8.25
1986-04-18,8.1875
1986-04-21,8.125
1986-04-22,8.125
1986-04-23,7.96875
1986-04-24,8.03125
1986-04-25,7.9375
1986-04-28,7.8125
1986-04-29,7.5625
1986-04-30,7.5625
1986-05-01,7.53125
1986-05-02,7.5
1986-05-05,7.5
1986-05-06,7.5
1986-05-07,7.4375
1986-05-08,7.59375
1986-05-09,7.75
1986-05-12,7.9375
1986-05-13,7.9375
1986-05-14,8.21875
1986-05-15,8.375
1986-05-16,8.34375
1986-05-19,8.75
1986-05-20,9.0
1986-05-21,8.9375
1986-05-22,8.96875
1986-05-23,8.9375
1986-05-27,9.28125
1986-05-28,9.625
1986-05-29,9.65625
1986-05-30,9.875
1986-06-02,9.53125
1986-06-03,9.40625
1986-06-04,9.28125
1986-06-05,9.4375
1986-06-06,9.4375
1986-06-09,9.375
1986-06-10,9.21875
1986-06-11,9.3125
1986-06-12,9.46875
1986-06-13,9.84375
1986-06-16,9.90625
1986-06-17,4.875
1986-06-18,4.90625
1986-06-19,5.28125
1986-06-20,5.5
1986-06-23,5.71875
1986-06-24,5.6875
1986-06-25,5.65625
1986-06-26,5.5
1986-06-27,5.34375
1986-06-30,5.15625
1986-07-01,5.59375
1986-07-02,5.65625
1986-07-03,5.5
1986-07-07,5.15625
1986-07-08,5.0
1986-07-09,5.21875
1986-07-10,5.21875
1986-07-11,5.40625
1986-07-14,5.15625
1986-07-15,4.96875
1986-07-16,5.03125
1986-07-17,5.15625
1986-07-18,5.0625
1986-07-21,4.90625
1986-07-22,4.9375
1986-07-23,4.90625
1986-07-24,4.90625
1986-07-25,5.03125
1986-07-28,5.03125
1986-07-29,4.9375
1986-07-30,5.03125
1986-07-31,5.0
1986-08-01,5.0625
1986-08-04,5.0625
1986-08-05,5.15625
1986-08-06,5.03125
1986-08-07,5.25
1986-08-08,5.28125
1986-08-11,5.3125
1986-08-12,5.625
1986-08-13,5.84375
1986-08-14,5.84375
1986-08-15,5.65625
1986-08-18,5.625
1986-08-19,5.640625
1986-08-20,5.875
1986-08-21,6.03125
1986-08-22,6.03125
1986-08-25,6.0625
1986-08-26,6.25
1986-08-27,6.375
1986-08-28,6.21875
1986-08-29,6.25
1986-09-02,6.15625
1986-09-03,6.1875
1986-09-04,6.1875
1986-09-05,6.125
1986-09-08,6.03125
1986-09-09,5.78125
1986-09-10,5.75
1986-09-11,5.28125
1986-09-12,5.3125
1986-09-15,5.34375
1986-09-16,5.1875
1986-09-17,5.46875
1986-09-18,5.5
1986-09-19,5.375
1986-09-22,5.40625
1986-09-23,5.21875
1986-09-24,5.3125
1986-09-25,5.25
1986-09-26,5.15625
1986-09-29,5.03125
1986-09-30,5.0
1986-10-01,5.0625
1986-10-02,5.09375
1986-10-03,5.21875
1986-10-06,5.25
1986-10-07,5.265625
1986-10-08,5.40625
1986-10-09,5.46875
1986-10-10,5.5625
1986-10-13,5.5625
1986-10-14,5.53125
1986-10-15,5.71875
1986-10-16,5.75
1986-10-17,5.6875
1986-10-20,5.59375
1986-10-21,5.5
1986-10-22,5.34375
1986-10-23,5.5
1986-10-24,5.53125
1986-10-27,5.65625
1986-10-28,5.6875
1986-10-29,5.71875
1986-10-30,5.78125
1986-10-31,5.65625
1986-11-03,5.6875
1986-11-04,5.75
1986-11-05,5.71875
1986-11-06,5.6875
1986-11-07,5.65625
1986-11-10,5.375
1986-11-11,5.40625
1986-11-12,5.4375
1986-11-13,5.46875
1986-11-14,5.625
1986-11-17,5.59375
1986-11-18,5.53125
1986-11-19,5.46875
1986-11-20,5.53125
1986-11-21,5.625
1986-11-24,5.71875
1986-11-25,5.75
1986-11-26,5.71875
1986-11-28,5.828125
1986-12-01,5.78125
1986-12-02,5.875
1986-12-03,6.0
1986-12-04,6.0
1986-12-05,5.875
1986-12-08,5.71875
1986-12-09,5.75
1986-12-10,5.625
1986-12-11,5.5625
1986-12-12,5.4375
1986-12-15,5.375
1986-12-16,5.40625
1986-12-17,5.34375
1986-12-18,5.390625
1986-12-19,5.4375
1986-12-22,5.375
1986-12-23,5.3125
1986-12-24,5.21875
1986-12-26,5.21875
1986-12-29,5.125
1986-12-30,5.28125
1986-12-31,5.21875
1987-01-02,5.3125
1987-01-05,5.40625
1987-01-06,5.40625
1987-01-07,5.34375
1987-01-08,5.578125
1987-01-09,5.65625
1987-01-12,5.65625
1987-01-13,5.71875
1987-01-14,5.6875
1987-01-15,5.71875
1987-01-16,5.65625
1987-01-19,5.65625
1987-01-20,5.6875
1987-01-21,5.625
1987-01-22,5.625
1987-01-23,5.59375
1987-01-26,5.53125
1987-01-27,5.8125
1987-01-28,5.875
1987-01-29,5.75
1987-01-30,5.75
1987-02-02,5.8125
1987-02-03,5.90625
1987-02-04,6.03125
1987-02-05,6.125
1987-02-06,6.0625
1987-02-09,6.0625
1987-02-10,6.0
1987-02-11,5.9375
1987-02-12,5.9375
1987-02-13,6.1875
1987-02-17,6.59375
1987-02-18,6.59375
1987-02-19,6.53125
1987-02-20,6.5625
1987-02-23,6.625
1987-02-24,6.875
1987-02-25,6.8125
1987-02-26,6.71875
1987-02-27,6.625
1987-03-02,6.671875
1987-03-03,6.875
1987-03-04,7.0625
1987-03-05,6.96875
1987-03-06,6.96875
1987-03-09,6.6875
1987-03-10,6.8125
1987-03-11,6.9375
1987-03-12,6.96875
1987-03-13,7.125
1987-03-16,7.09375
1987-03-17,7.15625
1987-03-18,7.0
1987-03-19,7.125
1987-03-20,7.125
1987-03-23,7.375
1987-03-24,7.3125
1987-03-25,7.15625
1987-03-26,7.1875
1987-03-27,6.875
1987-03-30,6.78125
1987-03-31,6.84375
1987-04-01,6.8125
1987-04-02,6.84375
1987-04-03,7.21875
1987-04-06,7.21875
1987-04-07,7.09375
1987-04-08,6.9375
1987-04-09,6.875
1987-04-10,6.8125
1987-04-13,6.6875
1987-04-14,6.5
1987-04-15,6.71875
1987-04-16,6.84375
1987-04-20,6.8125
1987-04-21,6.875
1987-04-22,6.875
1987-04-23,6.75
1987-04-24,6.53125
1987-04-27,6.59375
1987-04-28,6.6875
1987-04-29,6.78125
1987-04-30,6.9375
1987-05-01,6.890625
1987-05-04,6.875
1987-05-05,7.0
1987-05-06,6.875
1987-05-07,6.875
1987-05-08,6.84375
1987-05-11,6.90625
1987-05-12,7.0
1987-05-13,6.9375
1987-05-14,7.15625
1987-05-15,6.90625
1987-05-18,7.0625
1987-05-19,6.96875
1987-05-20,7.15625
1987-05-21,7.5
1987-05-22,7.6875
1987-05-26,8.0
1987-05-27,7.96875
1987-05-28,8.03125
1987-05-29,8.125
1987-06-01,7.96875
1987-06-02,7.84375
1987-06-03,7.96875
1987-06-04,8.03125
1987-06-05,8.03125
1987-06-08,8.25
1987-06-09,8.546875
1987-06-10,8.75
1987-06-11,8.75
1987-06-12,8.875
1987-06-15,9.125
1987-06-16,9.15625
1987-06-17,9.0
1987-06-18,8.90625
1987-06-19,8.9375
1987-06-22,8.9375
1987-06-23,8.96875
1987-06-24,8.90625
1987-06-25,8.71875
1987-06-26,8.65625
1987-06-29,8.75
1987-06-30,8.75
1987-07-01,8.8125
1987-07-02,8.8125
1987-07-06,9.03125
1987-07-07,9.1875
1987-07-08,9.25
1987-07-09,8.875
1987-07-10,8.8125
1987-07-13,8.75
1987-07-14,8.75
1987-07-15,8.6875
1987-07-16,8.9375
1987-07-17,8.9375
1987-07-20,9.0
1987-07-21,9.0
1987-07-22,8.8125
1987-07-23,8.875
1987-07-24,8.8125
1987-07-27,8.9375
1987-07-28,9.0625
1987-07-29,9.4375
1987-07-30,9.5
1987-07-31,9.375
1987-08-03,9.5
1987-08-04,9.5
1987-08-05,9.5
1987-08-06,9.5625
1987-08-07,9.4375
1987-08-10,9.8125
1987-08-11,10.0625
1987-08-12,10.125
1987-08-13,9.0625
1987-08-14,9.25
1987-08-17,9.25
1987-08-18,8.96875
1987-08-19,8.75
1987-08-20,9.0
1987-08-21,8.9375
1987-08-24,8.9375
1987-08-25,9.0625
1987-08-26,9.125
1987-08-27,9.125
1987-08-28,8.9375
1987-08-31,9.0
1987-09-01,8.6875
1987-09-02,8.625
1987-09-03,8.3125
1987-09-04,8.125
1987-09-08,7.9375
1987-09-09,8.0625
1987-09-10,8.5
1987-09-11,8.625
1987-09-14,8.375
1987-09-15,8.0625
1987-09-16,7.875
1987-09-17,8.03125
1987-09-18,7.9375
1987-09-21,7.5625
1987-09-22,8.25
1987-09-23,7.9375
1987-09-24,7.9375
1987-09-25,7.8125
1987-09-28,7.4375
1987-09-29,6.9375
1987-09-30,6.90625
1987-10-01,7.25
1987-10-02,7.125
1987-10-05,7.4375
1987-10-06,7.0625
1987-10-07,6.9375
1987-10-08,6.375
1987-10-09,6.625
1987-10-12,6.9375
1987-10-13,6.8125
1987-10-14,6.5
1987-10-15,6.375
1987-10-16,6.125
1987-10-19,5.125
1987-10-20,5.0
1987-10-21,5.8125
1987-10-22,5.5625
1987-10-23,5.125
1987-10-26,4.4375
1987-10-27,4.625
1987-10-28,5.0625
1987-10-29,5.25
1987-10-30,5.5
1987-11-02,5.5
1987-11-03,5.25
1987-11-04,5.1875
1987-11-05,5.25
1987-11-06,5.125
1987-11-09,5.03125
1987-11-10,4.84375
1987-11-11,4.84375
1987-11-12,4.9375
1987-11-13,5.4375
1987-11-16,5.4375
1987-11-17,5.1875
1987-11-18,5.1875
1987-11-19,4.875
1987-11-20,5.0
1987-11-23,5.0
1987-11-24,4.9375
1987-11-25,5.0
1987-11-27,4.8125
1987-11-30,4.5625
1987-12-01,4.5625
1987-12-02,4.8125
1987-12-03,4.5
1987-12-04,4.4375
1987-12-07,4.4375
1987-12-08,4.4375
1987-12-09,4.6875
1987-12-10,4.5625
1987-12-11,4.5
1987-12-14,4.75
1987-12-15,4.9375
1987-12-16,5.25
1987-12-17,5.0
1987-12-18,5.375
1987-12-21,5.625
1987-12-22,5.6875
1987-12-23,5.75
1987-12-24,5.75
1987-12-28,5.375
1987-12-29,5.15625
1987-12-30,5.15625
1987-12-31,4.9375
1988-01-04,5.125
1988-01-05,5.5
1988-01-06,5.6875
1988-01-07,6.0
1988-01-08,5.3125
1988-01-11,5.3125
1988-01-12,5.3125
1988-01-13,5.5
1988-01-14,5.4375
1988-01-15,5.375
1988-01-18,5.375
1988-01-19,5.4375
1988-01-20,5.3125
1988-01-21,5.25
1988-01-22,5.3125
1988-01-25,5.25
1988-01-26,5.1875
1988-01-27,5.1875
1988-01-28,5.5
1988-01-29,5.375
1988-02-01,5.4375
1988-02-02,5.8125
1988-02-03,5.5625
1988-02-04,5.6875
1988-02-05,5.625
1988-02-08,5.4375
1988-02-09,5.4375
1988-02-10,5.5
1988-02-11,5.78125
1988-02-12,6.0
1988-02-16,6.125
1988-02-17,6.0
1988-02-18,5.875
1988-02-19,5.875
1988-02-22,5.875
1988-02-23,6.125
1988-02-24,6.28125
1988-02-25,6.1875
1988-02-26,6.1875
1988-02-29,6.1875
1988-03-01,6.25
1988-03-02,6.21875
1988-03-03,6.0625
1988-03-04,6.0
1988-03-07,6.0625
1988-03-08,6.25
1988-03-09,6.25
1988-03-10,6.125
1988-03-11,6.0625
1988-03-14,6.125
1988-03-15,6.1875
1988-03-16,6.25
1988-03-17,6.3125
1988-03-18,6.375
1988-03-21,6.25
1988-03-22,6.25
1988-03-23,6.3125
1988-03-24,6.125
1988-03-25,6.0625
1988-03-28,5.9375
1988-03-29,6.0
1988-03-30,6.0
1988-03-31,6.125
1988-04-04,6.0
1988-04-05,6.125
1988-04-06,6.4375
1988-04-07,6.3125
1988-04-08,6.4375
1988-04-11,6.5
1988-04-12,6.4375
1988-04-13,6.625
1988-04-14,6.125
1988-04-15,6.1875
1988-04-18,6.0625
1988-04-19,6.125
1988-04-20,6.0
1988-04-21,5.84375
1988-04-22,6.1875
1988-04-25,6.3125
1988-04-26,6.4375
1988-04-27,6.25
1988-04-28,6.25
1988-04-29,6.25
1988-05-02,6.25
1988-05-03,6.375
1988-05-04,6.1875
1988-05-05,6.0625
1988-05-06,6.03125
1988-05-09,5.875
1988-05-10,5.96875
1988-05-11,5.75
1988-05-12,5.625
1988-05-13,6.1875
1988-05-16,6.25
1988-05-17,6.03125
1988-05-18,6.0
1988-05-19,5.96875
1988-05-20,5.8125
1988-05-23,5.8125
1988-05-24,5.8125
1988-05-25,5.8125
1988-05-26,5.84375
1988-05-27,5.78125
1988-05-31,5.875
1988-06-01,6.25
1988-06-02,6.25
1988-06-03,6.25
1988-06-06,6.25
1988-06-07,6.1875
1988-06-08,6.375
1988-06-09,6.5
1988-06-10,6.5
1988-06-13,6.625
1988-06-14,6.75
1988-06-15,6.8125
1988-06-16,6.5625
1988-06-17,6.5625
1988-06-20,6.75
1988-06-21,6.8125
1988-06-22,7.0
1988-06-23,7.28125
1988-06-24,7.3125
1988-06-27,7.0625
1988-06-28,7.3125
1988-06-29,7.25
1988-06-30,7.3125
1988-07-01,7.3125
1988-07-05,7.53125
1988-07-06,7.4375
1988-07-07,7.4375
1988-07-08,7.4375
1988-07-11,7.625
1988-07-12,7.5
1988-07-13,7.5625
1988-07-14,7.5
1988-07-15,7.5
1988-07-18,7.3125
1988-07-19,7.21875
1988-07-20,7.25
1988-07-21,7.1875
1988-07-22,7.125
1988-07-25,7.125
1988-07-26,7.0625
1988-07-27,6.6875
1988-07-28,6.8125
1988-07-29,7.125
1988-08-01,7.125
1988-08-02,7.1875
1988-08-03,7.0625
1988-08-04,7.0625
1988-08-05,6.875
1988-08-08,6.8125
1988-08-09,6.6875
1988-08-10,6.625
1988-08-11,6.875
1988-08-12,6.9375
1988-08-15,6.875
1988-08-16,7.25
1988-08-17,7.4375
1988-08-18,7.4375
1988-08-19,7.4375
1988-08-22,7.3125
1988-08-23,7.4375
1988-08-24,7.5
1988-08-25,7.375
1988-08-26,7.40625
1988-08-29,7.4375
1988-08-30,7.3125
1988-08-31,7.21875
1988-09-01,7.25
1988-09-02,7.4375
1988-09-06,7.5
1988-09-07,7.5625
1988-09-08,7.6875
1988-09-09,7.6875
1988-09-12,7.8125
1988-09-13,7.6875
1988-09-14,7.8125
1988-09-15,7.625
1988-09-16,7.6875
1988-09-19,7.5625
1988-09-20,7.75
1988-09-21,7.9375
1988-09-22,7.9375
1988-09-23,7.8125
1988-09-26,7.5625
1988-09-27,7.5
1988-09-28,7.4375
1988-09-29,7.625
1988-09-30,7.6875
1988-10-03,7.625
1988-10-04,7.8125
1988-10-05,7.8125
1988-10-06,7.96875
1988-10-07,8.375
1988-10-10,8.28125
1988-10-11,8.3125
1988-10-12,7.9375
1988-10-13,8.09375
1988-10-14,8.125
1988-10-17,7.875
1988-10-18,7.625
1988-10-19,7.625
1988-10-20,7.875
1988-10-21,8.0
1988-10-24,8.125
1988-10-25,7.875
1988-10-26,7.75
1988-10-27,7.6875
1988-10-28,7.5625
1988-10-31,7.5625
1988-11-01,7.5
1988-11-02,7.4375
1988-11-03,7.625
1988-11-04,7.5625
1988-11-07,7.4375
1988-11-08,7.5
1988-11-09,7.25
1988-11-10,7.125
1988-11-11,6.96875
1988-11-14,7.0
1988-11-15,7.1875
1988-11-16,6.875
1988-11-17,6.9375
1988-11-18,6.90625
1988-11-21,6.9375
1988-11-22,7.0
1988-11-23,6.9375
1988-11-25,6.75
1988-11-28,6.9375
1988-11-29,7.375
1988-11-30,7.53125
1988-12-01,7.5625
1988-12-02,7.4375
1988-12-05,7.4375
1988-12-06,7.5625
1988-12-07,7.53125
1988-12-08,7.5625
1988-12-09,7.5625
1988-12-12,7.5625
1988-12-13,7.5
1988-12-14,7.5625
1988-12-15,7.4375
1988-12-16,7.625
1988-12-19,7.6875
1988-12-20,7.5625
1988-12-21,7.5625
1988-12-22,7.59375
1988-12-23,7.5
1988-12-27,7.5
1988-12-28,7.5
1988-12-29,7.625
1988-12-30,7.5625
1989-01-03,7.5
1989-01-04,7.5625
1989-01-05,7.75
1989-01-06,7.8125
1989-01-09,7.71875
1989-01-10,7.625
1989-01-11,8.0
1989-01-12,7.875
1989-01-13,7.9375
1989-01-16,7.90625
1989-01-17,7.875
1989-01-18,8.0
1989-01-19,7.9375
1989-01-20,7.84375
1989-01-23,7.8125
1989-01-24,7.90625
1989-01-25,7.9375
1989-01-26,8.0
1989-01-27,7.9375
1989-01-30,8.0
1989-01-31,8.125
1989-02-01,8.1875
1989-02-02,8.25
1989-02-03,8.1875
1989-02-06,8.25
1989-02-07,8.4375
1989-02-08,8.375
1989-02-09,8.375
1989-02-10,8.1875
1989-02-13,8.0625
1989-02-14,8.1875
1989-02-15,8.3125
1989-02-16,8.3125
1989-02-17,8.375
1989-02-21,8.375
1989-02-22,8.125
1989-02-23,8.0625
1989-02-24,7.875
1989-02-27,7.875
1989-02-28,7.875
1989-03-01,7.8125
1989-03-02,8.0
1989-03-03,7.9375
1989-03-06,8.03125
1989-03-07,8.0
1989-03-08,8.0625
1989-03-09,8.0625
1989-03-10,8.0
1989-03-13,8.125
1989-03-14,8.0
1989-03-15,8.125
1989-03-16,8.25
1989-03-17,8.0
1989-03-20,7.875
1989-03-21,7.9375
1989-03-22,7.875
1989-03-23,7.8125
1989-03-27,8.0
1989-03-28,8.1875
1989-03-29,8.25
1989-03-30,8.25
1989-03-31,8.3125
1989-04-03,8.3125
1989-04-04,8.25
1989-04-05,8.25
1989-04-06,8.375
1989-04-07,8.4375
1989-04-10,8.3125
1989-04-11,8.375
1989-04-12,8.375
1989-04-13,8.40625
1989-04-14,8.6875
1989-04-17,8.59375
1989-04-18,8.6875
1989-04-19,8.625
1989-04-20,8.53125
1989-04-21,8.5625
1989-04-24,8.5
1989-04-25,8.3125
1989-04-26,8.375
1989-04-27,8.4375
1989-04-28,8.4375
1989-05-01,8.375
1989-05-02,8.3125
1989-05-03,8.25
1989-05-04,8.375
1989-05-05,8.4375
1989-05-08,8.25
1989-05-09,8.1875
1989-05-10,8.3125
1989-05-11,8.1875
1989-05-12,8.375
1989-05-15,8.4375
1989-05-16,8.4375
1989-05-17,8.5
1989-05-18,8.5
1989-05-19,8.5
1989-05-22,8.5625
1989-05-23,8.4375
1989-05-24,8.375
1989-05-25,8.4375
1989-05-26,8.5625
1989-05-30,8.59375
1989-05-31,8.625
1989-06-01,8.5625
1989-06-02,8.5
1989-06-05,8.3125
1989-06-06,8.0625
1989-06-07,8.125
1989-06-08,8.5625
1989-06-09,8.65625
1989-06-12,8.625
1989-06-13,8.6875
1989-06-14,8.6875
1989-06-15,8.40625
1989-06-16,8.375
1989-06-19,8.5
1989-06-20,8.625
1989-06-21,8.5625
1989-06-22,8.625
1989-06-23,8.75
1989-06-26,8.625
1989-06-27,8.625
1989-06-28,8.4375
1989-06-29,8.25
1989-06-30,7.8125
1989-07-03,8.1875
1989-07-05,8.1875
1989-07-06,8.1875
1989-07-07,8.1875
1989-07-10,8.25
1989-07-11,8.3125
1989-07-12,8.71875
1989-07-13,8.75
1989-07-14,8.75
1989-07-17,8.8125
1989-07-18,8.875
1989-07-19,8.875
1989-07-20,8.71875
1989-07-21,8.8125
1989-07-24,8.75
1989-07-25,8.875
1989-07-26,9.0
1989-07-27,9.0625
1989-07-28,8.9375
1989-07-31,8.9375
1989-08-01,9.0625
1989-08-02,9.125
1989-08-03,9.1875
1989-08-04,9.3125
1989-08-07,9.625
1989-08-08,9.875
1989-08-09,9.6875
1989-08-10,9.5625
1989-08-11,9.75
1989-08-14,9.6875
1989-08-15,9.625
1989-08-16,9.75
1989-08-17,9.75
1989-08-18,9.875
1989-08-21,9.75
1989-08-22,9.875
1989-08-23,9.8125
1989-08-24,10.0625
1989-08-25,9.9375
1989-08-28,10.4375
1989-08-29,10.4375
