Date,BLK
2008-12-22,133.28999299999998
2008-12-23,128.929993
2008-12-24,128.25
2008-12-26,126.400002
2008-12-29,124.199997
2008-12-30,129.679993
2008-12-31,134.149994
2009-01-02,139.119995
2009-01-05,138.779999
2009-01-06,139.83999599999999
2009-01-07,130.78999299999998
2009-01-08,133.130005
2009-01-09,127.300003
2009-01-12,123.529999
2009-01-13,126.989998
2009-01-14,119.599998
2009-01-15,116.66999799999999
2009-01-16,117.160004
2009-01-20,103.440002
2009-01-21,108.5
2009-01-22,107.269997
2009-01-23,111.849998
2009-01-26,107.050003
2009-01-27,108.389999
2009-01-28,119.5
2009-01-29,108.33000200000001
2009-01-30,108.800003
2009-02-02,110.459999
2009-02-03,109.260002
2009-02-04,113.809998
2009-02-05,116.279999
2009-02-06,122.489998
2009-02-09,118.82
2009-02-10,113.949997
2009-02-11,114.059998
2009-02-12,113.980003
2009-02-13,111.610001
2009-02-17,105.400002
2009-02-18,106.550003
2009-02-19,102.940002
2009-02-20,103.07
2009-02-23,97.870003
2009-02-24,107.050003
2009-02-25,105.57
2009-02-26,100.739998
2009-02-27,96.809998
2009-03-02,92.32
2009-03-03,90.57
2009-03-04,96.339996
2009-03-05,91.41999799999999
2009-03-06,92.400002
2009-03-09,90.900002
2009-03-10,100.5
2009-03-11,105.309998
2009-03-12,111.199997
2009-03-13,108.0
2009-03-16,103.900002
2009-03-17,109.690002
2009-03-18,121.989998
2009-03-19,113.790001
2009-03-20,113.959999
2009-03-23,133.96000700000002
2009-03-24,128.440002
2009-03-25,132.550003
2009-03-26,136.690002
2009-03-27,127.489998
2009-03-30,124.889999
2009-03-31,130.03999299999998
2009-04-01,130.690002
2009-04-02,136.41000400000001
2009-04-03,138.0
2009-04-06,136.369995
2009-04-07,128.580002
2009-04-08,129.020004
2009-04-09,138.03999299999998
2009-04-13,139.369995
2009-04-14,132.190002
2009-04-15,139.0
2009-04-16,136.600006
2009-04-17,135.919998
2009-04-20,123.589996
2009-04-21,138.78999299999998
2009-04-22,136.179993
2009-04-23,147.720001
2009-04-24,151.16000400000001
2009-04-27,149.46000700000002
2009-04-28,146.83999599999999
2009-04-29,151.029999
2009-04-30,146.520004
2009-05-01,148.419998
2009-05-04,157.990005
2009-05-05,157.690002
2009-05-06,155.639999
2009-05-07,144.479996
2009-05-08,148.350006
2009-05-11,142.050003
2009-05-12,143.029999
2009-05-13,138.059998
2009-05-14,140.029999
2009-05-15,140.809998
2009-05-18,144.309998
2009-05-19,139.679993
2009-05-20,137.16000400000001
2009-05-21,141.75
2009-05-22,147.720001
2009-05-26,154.929993
2009-05-27,149.110001
2009-05-28,153.330002
2009-05-29,159.5
2009-06-01,164.990005
2009-06-02,167.449997
2009-06-03,164.529999
2009-06-04,165.149994
2009-06-05,163.740005
2009-06-08,169.360001
2009-06-09,182.139999
2009-06-10,178.520004
2009-06-11,182.600006
2009-06-12,176.559998
2009-06-15,169.639999
2009-06-16,169.449997
2009-06-17,167.25
2009-06-18,170.360001
2009-06-19,174.96000700000002
2009-06-22,167.28999299999998
2009-06-23,167.809998
2009-06-24,173.470001
2009-06-25,175.300003
2009-06-26,177.880005
2009-06-29,175.949997
2009-06-30,175.419998
2009-07-01,172.850006
2009-07-02,167.649994
2009-07-06,166.229996
2009-07-07,162.169998
2009-07-08,161.389999
2009-07-09,166.28999299999998
2009-07-10,166.16000400000001
2009-07-13,172.100006
2009-07-14,172.71000700000002
2009-07-15,180.070007
2009-07-16,179.119995
2009-07-17,179.78999299999998
2009-07-20,184.820007
2009-07-21,184.139999
2009-07-22,185.509995
2009-07-23,197.899994
2009-07-24,192.179993
2009-07-27,190.0
2009-07-28,190.16000400000001
2009-07-29,189.240005
2009-07-30,191.360001
2009-07-31,190.53999299999998
2009-08-03,195.619995
2009-08-04,198.600006
2009-08-05,200.630005
2009-08-06,197.889999
2009-08-07,202.46000700000002
2009-08-10,198.770004
2009-08-11,198.759995
2009-08-12,201.080002
2009-08-13,198.58999599999999
2009-08-14,197.770004
2009-08-17,188.96000700000002
2009-08-18,196.169998
2009-08-19,196.639999
2009-08-20,206.229996
2009-08-21,207.5
2009-08-24,204.800003
2009-08-25,202.360001
2009-08-26,199.199997
2009-08-27,200.25
2009-08-28,201.550003
2009-08-31,199.570007
2009-09-01,194.119995
2009-09-02,192.380005
2009-09-03,197.139999
2009-09-04,195.449997
2009-09-08,199.360001
2009-09-09,202.009995
2009-09-10,201.679993
2009-09-11,201.770004
2009-09-14,201.229996
2009-09-15,200.669998
2009-09-16,206.96000700000002
2009-09-17,202.429993
2009-09-18,207.190002
2009-09-21,204.320007
2009-09-22,208.199997
2009-09-23,211.02999900000003
2009-09-24,206.25
2009-09-25,203.75
2009-09-28,213.919998
2009-09-29,214.11999500000002
2009-09-30,216.82000699999998
2009-10-01,208.800003
2009-10-02,206.929993
2009-10-05,213.100006
2009-10-06,213.11000099999998
2009-10-07,213.5
2009-10-08,213.86000099999998
2009-10-09,216.55000299999998
2009-10-12,217.729996
2009-10-13,213.789993
2009-10-14,226.059998
2009-10-15,226.16000400000001
2009-10-16,225.55000299999998
2009-10-19,230.42999300000002
2009-10-20,236.600006
2009-10-21,233.809998
2009-10-22,233.80000299999998
2009-10-23,231.19999700000002
2009-10-26,227.99000499999997
2009-10-27,221.899994
2009-10-28,221.61999500000002
2009-10-29,225.25999500000003
2009-10-30,216.49000499999997
2009-11-02,220.710007
2009-11-03,221.02999900000003
2009-11-04,220.350006
2009-11-05,226.61000099999998
2009-11-06,227.50999500000003
2009-11-09,235.5
2009-11-10,232.080002
2009-11-11,233.25999500000003
2009-11-12,231.25
2009-11-13,233.100006
2009-11-16,238.94999700000002
2009-11-17,239.00999500000003
2009-11-18,235.80000299999998
2009-11-19,231.11999500000002
2009-11-20,225.66000400000001
2009-11-23,228.38999900000002
2009-11-24,229.190002
2009-11-25,230.350006
2009-11-27,221.190002
2009-11-30,227.080002
2009-12-01,226.74000499999997
2009-12-02,227.710007
2009-12-03,225.0
2009-12-04,223.49000499999997
2009-12-07,221.52999900000003
2009-12-08,223.86999500000002
2009-12-09,227.0
2009-12-10,227.52999900000003
2009-12-11,226.00999500000003
2009-12-14,226.169998
2009-12-15,226.919998
2009-12-16,234.55000299999998
2009-12-17,234.899994
2009-12-18,238.809998
2009-12-21,240.80000299999998
2009-12-22,239.350006
2009-12-23,238.67999300000002
2009-12-24,239.649994
2009-12-28,239.36999500000002
2009-12-29,238.899994
2009-12-30,237.270004
2009-12-31,232.19999700000002
2010-01-04,238.580002
2010-01-05,239.61000099999998
2010-01-06,234.669998
2010-01-07,237.25
2010-01-08,238.919998
2010-01-11,242.809998
2010-01-12,238.47000099999997
2010-01-13,239.419998
2010-01-14,237.899994
2010-01-15,238.08999599999999
2010-01-19,240.00999500000003
2010-01-20,238.25999500000003
2010-01-21,230.24000499999997
2010-01-22,225.0
2010-01-25,226.460007
2010-01-26,224.710007
2010-01-27,226.770004
2010-01-28,219.63999900000002
2010-01-29,213.82000699999998
2010-02-01,216.57000699999998
2010-02-02,216.0
2010-02-03,220.63999900000002
2010-02-04,211.25
2010-02-05,208.78999299999998
2010-02-08,204.66000400000001
2010-02-09,208.880005
2010-02-10,211.13000499999998
2010-02-11,207.300003
2010-02-12,207.16000400000001
2010-02-16,210.41000400000001
2010-02-17,213.08999599999999
2010-02-18,213.729996
2010-02-19,215.50999500000003
2010-02-22,217.229996
2010-02-23,214.86999500000002
2010-02-24,218.36000099999998
2010-02-25,218.30000299999998
2010-02-26,218.80000299999998
2010-03-01,218.0
2010-03-02,216.41000400000001
2010-03-03,216.080002
2010-03-04,215.83999599999999
2010-03-05,219.830002
2010-03-08,218.11999500000002
2010-03-09,216.97000099999997
2010-03-10,215.69999700000002
2010-03-11,210.41000400000001
2010-03-12,210.0
2010-03-15,212.169998
2010-03-16,212.350006
2010-03-17,222.80000299999998
2010-03-18,225.66000400000001
2010-03-19,224.350006
2010-03-22,225.69999700000002
2010-03-23,227.0
2010-03-24,225.0
2010-03-25,225.41000400000001
2010-03-26,219.270004
2010-03-29,220.05000299999998
2010-03-30,219.13000499999998
2010-03-31,217.75999500000003
2010-04-01,211.05000299999998
2010-04-05,206.0
2010-04-06,198.550003
2010-04-07,199.020004
2010-04-08,204.559998
2010-04-09,206.110001
2010-04-12,205.800003
2010-04-13,206.899994
2010-04-14,211.38000499999998
2010-04-15,206.699997
2010-04-16,200.75
2010-04-19,202.610001
2010-04-20,203.179993
2010-04-21,201.199997
2010-04-22,207.78999299999998
2010-04-23,211.020004
2010-04-26,192.949997
2010-04-27,185.5
2010-04-28,184.440002
2010-04-29,190.389999
2010-04-30,184.0
2010-05-03,185.759995
2010-05-04,177.679993
2010-05-05,174.800003
2010-05-06,171.619995
2010-05-07,172.119995
2010-05-10,176.570007
2010-05-11,170.990005
2010-05-12,173.970001
2010-05-13,172.369995
2010-05-14,169.720001
2010-05-17,171.0
2010-05-18,168.490005
2010-05-19,167.949997
2010-05-20,160.100006
2010-05-21,166.470001
2010-05-24,161.96000700000002
2010-05-25,162.440002
2010-05-26,164.03999299999998
2010-05-27,172.389999
2010-05-28,167.880005
2010-06-01,163.199997
2010-06-02,164.770004
2010-06-03,163.83999599999999
2010-06-04,159.490005
2010-06-07,157.5
2010-06-08,156.490005
2010-06-09,154.91000400000001
2010-06-10,156.979996
2010-06-11,159.139999
2010-06-14,158.770004
2010-06-15,163.279999
2010-06-16,161.520004
2010-06-17,159.369995
2010-06-18,158.770004
2010-06-21,157.919998
2010-06-22,155.83999599999999
2010-06-23,155.050003
2010-06-24,150.740005
2010-06-25,152.33999599999999
2010-06-28,152.139999
2010-06-29,145.600006
2010-06-30,143.399994
2010-07-01,140.320007
2010-07-02,142.78999299999998
2010-07-06,145.21000700000002
2010-07-07,148.479996
2010-07-08,152.25
2010-07-09,154.970001
2010-07-12,154.149994
2010-07-13,156.899994
2010-07-14,155.25
2010-07-15,153.990005
2010-07-16,149.139999
2010-07-19,148.130005
2010-07-20,149.360001
2010-07-21,143.330002
2010-07-22,151.21000700000002
2010-07-23,154.490005
2010-07-26,159.649994
2010-07-27,157.580002
2010-07-28,157.0
2010-07-29,158.240005
2010-07-30,157.490005
2010-08-02,162.850006
2010-08-03,160.83999599999999
2010-08-04,160.429993
2010-08-05,160.520004
2010-08-06,157.16000400000001
2010-08-09,159.649994
2010-08-10,159.41000400000001
2010-08-11,152.949997
2010-08-12,149.5
2010-08-13,151.580002
2010-08-16,150.820007
2010-08-17,151.899994
2010-08-18,150.479996
2010-08-19,147.330002
2010-08-20,145.399994
2010-08-23,143.149994
2010-08-24,141.389999
2010-08-25,141.199997
2010-08-26,139.440002
2010-08-27,141.149994
2010-08-30,142.169998
2010-08-31,141.949997
2010-09-01,146.570007
2010-09-02,149.300003
2010-09-03,151.550003
2010-09-07,150.779999
2010-09-08,151.940002
2010-09-09,150.740005
2010-09-10,151.16000400000001
2010-09-13,150.690002
2010-09-14,159.550003
2010-09-15,164.899994
2010-09-16,162.53999299999998
2010-09-17,165.050003
2010-09-20,171.679993
2010-09-21,167.75
2010-09-22,165.740005
2010-09-23,161.669998
2010-09-24,167.229996
2010-09-27,165.899994
2010-09-28,168.669998
2010-09-29,168.759995
2010-09-30,170.25
2010-10-01,171.33999599999999
2010-10-04,170.91000400000001
2010-10-05,171.309998
2010-10-06,171.350006
2010-10-07,170.949997
2010-10-08,174.5
2010-10-11,177.240005
2010-10-12,178.610001
2010-10-13,179.240005
2010-10-14,177.75
2010-10-15,175.740005
2010-10-18,176.5
2010-10-19,174.630005
2010-10-20,169.509995
2010-10-21,166.259995
2010-10-22,167.559998
2010-10-25,168.389999
2010-10-26,168.619995
2010-10-27,168.5
2010-10-28,168.130005
2010-10-29,170.990005
2010-11-01,171.850006
2010-11-02,173.03999299999998
2010-11-03,165.66000400000001
2010-11-04,169.009995
2010-11-05,173.149994
2010-11-08,169.08999599999999
2010-11-09,164.509995
2010-11-10,168.479996
2010-11-11,171.199997
2010-11-12,173.070007
2010-11-15,173.080002
2010-11-16,167.279999
2010-11-17,168.929993
2010-11-18,169.149994
2010-11-19,168.979996
2010-11-22,166.869995
2010-11-23,163.029999
2010-11-24,165.889999
2010-11-26,164.600006
2010-11-29,163.100006
2010-11-30,163.0
2010-12-01,167.619995
2010-12-02,171.850006
2010-12-03,172.350006
2010-12-06,171.479996
2010-12-07,171.389999
2010-12-08,173.699997
2010-12-09,179.820007
2010-12-10,183.050003
2010-12-13,181.880005
2010-12-14,182.66000400000001
2010-12-15,180.899994
2010-12-16,183.110001
2010-12-17,187.199997
2010-12-20,188.5
2010-12-21,192.509995
2010-12-22,190.96000700000002
2010-12-23,188.669998
2010-12-27,189.259995
2010-12-28,189.41000400000001
2010-12-29,190.820007
2010-12-30,188.020004
2010-12-31,190.580002
2011-01-03,190.190002
2011-01-04,190.03999299999998
2011-01-05,192.0
2011-01-06,189.929993
2011-01-07,188.360001
2011-01-10,191.169998
2011-01-11,193.419998
2011-01-12,193.83999599999999
2011-01-13,195.809998
2011-01-14,199.059998
2011-01-18,196.520004
2011-01-19,191.559998
2011-01-20,190.869995
2011-01-21,193.070007
2011-01-24,193.580002
2011-01-25,198.009995
2011-01-26,199.96000700000002
2011-01-27,201.729996
2011-01-28,194.279999
2011-01-31,198.020004
2011-02-01,201.229996
2011-02-02,197.639999
2011-02-03,196.820007
2011-02-04,194.350006
2011-02-07,196.0
2011-02-08,199.369995
2011-02-09,199.619995
2011-02-10,200.71000700000002
2011-02-11,203.419998
2011-02-14,205.009995
2011-02-15,205.66000400000001
2011-02-16,205.33999599999999
2011-02-17,204.58999599999999
2011-02-18,206.669998
2011-02-22,198.41000400000001
2011-02-23,195.130005
2011-02-24,201.199997
2011-02-25,203.919998
2011-02-28,203.990005
2011-03-01,201.429993
2011-03-02,198.850006
2011-03-03,207.059998
2011-03-04,201.889999
2011-03-07,198.240005
2011-03-08,198.830002
2011-03-09,196.899994
2011-03-10,190.380005
2011-03-11,189.979996
2011-03-14,188.429993
2011-03-15,185.699997
2011-03-16,179.770004
2011-03-17,183.96000700000002
2011-03-18,184.550003
2011-03-21,186.0
2011-03-22,185.029999
2011-03-23,183.699997
2011-03-24,185.550003
2011-03-25,188.240005
2011-03-28,187.470001
2011-03-29,186.5
2011-03-30,198.83999599999999
2011-03-31,201.009995
2011-04-01,202.429993
2011-04-04,200.990005
2011-04-05,199.479996
2011-04-06,199.220001
2011-04-07,197.990005
2011-04-08,196.100006
2011-04-11,195.949997
2011-04-12,194.779999
2011-04-13,194.679993
2011-04-14,193.380005
2011-04-15,193.240005
2011-04-18,190.550003
2011-04-19,192.029999
2011-04-20,193.720001
2011-04-21,198.880005
2011-04-25,197.130005
2011-04-26,198.929993
2011-04-27,199.899994
2011-04-28,198.0
2011-04-29,195.940002
2011-05-02,195.529999
2011-05-03,194.070007
2011-05-04,194.009995
2011-05-05,191.470001
2011-05-06,195.740005
2011-05-09,196.669998
2011-05-10,198.0
2011-05-11,194.520004
2011-05-12,195.880005
2011-05-13,194.240005
2011-05-16,191.949997
2011-05-17,190.53999299999998
2011-05-18,193.25
2011-05-19,198.100006
2011-05-20,197.509995
2011-05-23,194.740005
2011-05-24,193.050003
2011-05-25,195.41000400000001
2011-05-26,197.53999299999998
2011-05-27,200.669998
2011-05-31,205.559998
2011-06-01,199.350006
2011-06-02,199.580002
2011-06-03,193.630005
2011-06-06,187.850006
2011-06-07,189.639999
2011-06-08,189.690002
2011-06-09,192.320007
2011-06-10,185.820007
2011-06-13,188.929993
2011-06-14,192.559998
2011-06-15,186.320007
2011-06-16,188.130005
2011-06-17,187.33999599999999
2011-06-20,189.399994
2011-06-21,190.729996
2011-06-22,189.139999
2011-06-23,187.369995
2011-06-24,184.389999
2011-06-27,187.070007
2011-06-28,189.259995
2011-06-29,191.889999
2011-06-30,191.809998
2011-07-01,196.419998
2011-07-05,194.509995
2011-07-06,195.550003
2011-07-07,198.490005
2011-07-08,195.449997
2011-07-11,186.380005
2011-07-12,183.690002
2011-07-13,185.050003
2011-07-14,182.270004
2011-07-15,184.53999299999998
2011-07-18,180.25
2011-07-19,183.690002
2011-07-20,184.5
2011-07-21,187.720001
2011-07-22,187.919998
2011-07-25,186.0
2011-07-26,184.419998
2011-07-27,176.83999599999999
2011-07-28,175.070007
2011-07-29,178.46000700000002
2011-08-01,178.360001
2011-08-02,174.490005
2011-08-03,173.449997
2011-08-04,163.25
2011-08-05,161.580002
2011-08-08,145.25
2011-08-09,156.53999299999998
2011-08-10,148.059998
2011-08-11,161.979996
2011-08-12,161.070007
2011-08-15,165.139999
2011-08-16,161.16000400000001
2011-08-17,161.179993
2011-08-18,152.279999
2011-08-19,151.330002
2011-08-22,152.169998
2011-08-23,159.41000400000001
2011-08-24,163.729996
2011-08-25,158.639999
2011-08-26,160.990005
2011-08-29,168.179993
2011-08-30,167.0
2011-08-31,164.75
2011-09-01,162.679993
2011-09-02,156.03999299999998
2011-09-06,152.41000400000001
2011-09-07,158.91000400000001
2011-09-08,155.860001
2011-09-09,151.070007
2011-09-12,151.300003
2011-09-13,151.220001
2011-09-14,152.300003
2011-09-15,159.179993
2011-09-16,160.880005
2011-09-19,156.25
2011-09-20,155.580002
2011-09-21,147.220001
2011-09-22,144.75
2011-09-23,147.630005
2011-09-26,150.350006
2011-09-27,152.490005
2011-09-28,148.550003
2011-09-29,151.66000400000001
2011-09-30,148.009995
2011-10-03,141.770004
2011-10-04,147.199997
2011-10-05,150.490005
2011-10-06,151.669998
2011-10-07,147.779999
2011-10-10,155.25
2011-10-11,153.059998
2011-10-12,156.0
2011-10-13,153.649994
2011-10-14,155.91000400000001
2011-10-17,150.729996
2011-10-18,156.300003
2011-10-19,148.919998
2011-10-20,152.16000400000001
2011-10-21,154.320007
2011-10-24,157.479996
2011-10-25,150.380005
2011-10-26,154.369995
2011-10-27,169.119995
2011-10-28,169.779999
2011-10-31,157.78999299999998
2011-11-01,150.0
2011-11-02,155.520004
2011-11-03,159.259995
2011-11-04,157.600006
2011-11-07,160.050003
2011-11-08,163.16000400000001
2011-11-09,153.229996
2011-11-10,159.880005
2011-11-11,164.330002
2011-11-14,163.119995
2011-11-15,165.880005
2011-11-16,161.330002
2011-11-17,159.600006
2011-11-18,159.259995
2011-11-21,156.610001
2011-11-22,155.809998
2011-11-23,151.490005
2011-11-25,151.270004
2011-11-28,159.830002
2011-11-29,161.029999
2011-11-30,172.03999299999998
2011-12-01,167.41000400000001
2011-12-02,169.020004
2011-12-05,176.309998
2011-12-06,173.46000700000002
2011-12-07,174.369995
2011-12-08,167.5
2011-12-09,172.679993
2011-12-12,169.479996
2011-12-13,167.75
2011-12-14,166.940002
2011-12-15,167.83999599999999
2011-12-16,170.330002
2011-12-19,165.600006
2011-12-20,173.139999
2011-12-21,173.350006
2011-12-22,175.490005
2011-12-23,178.41000400000001
2011-12-27,177.83999599999999
2011-12-28,176.440002
2011-12-29,179.399994
2011-12-30,178.240005
2012-01-03,181.270004
2012-01-04,179.96000700000002
2012-01-05,179.330002
2012-01-06,179.130005
2012-01-09,179.25
2012-01-10,183.08999599999999
2012-01-11,183.869995
2012-01-12,187.059998
2012-01-13,186.570007
2012-01-17,187.46000700000002
2012-01-18,187.800003
2012-01-19,187.53999299999998
2012-01-20,182.820007
2012-01-23,185.559998
2012-01-24,189.020004
2012-01-25,188.240005
2012-01-26,187.860001
2012-01-27,187.490005
2012-01-30,183.220001
2012-01-31,182.0
2012-02-01,183.0
2012-02-02,183.770004
2012-02-03,188.639999
2012-02-06,190.179993
2012-02-07,189.470001
2012-02-08,190.25
2012-02-09,190.190002
2012-02-10,190.0
2012-02-13,192.449997
2012-02-14,191.520004
2012-02-15,189.880005
2012-02-16,193.119995
2012-02-17,196.190002
2012-02-21,194.529999
2012-02-22,193.509995
2012-02-23,197.130005
2012-02-24,196.0
2012-02-27,197.71000700000002
2012-02-28,198.330002
2012-02-29,199.0
2012-03-01,198.5
2012-03-02,198.25
2012-03-05,195.240005
2012-03-06,193.169998
2012-03-07,196.720001
2012-03-08,195.550003
2012-03-09,196.91000400000001
2012-03-12,194.880005
2012-03-13,203.0
2012-03-14,200.669998
2012-03-15,205.080002
2012-03-16,205.600006
2012-03-19,205.08999599999999
2012-03-20,203.300003
2012-03-21,201.33999599999999
2012-03-22,198.520004
2012-03-23,201.110001
2012-03-26,205.190002
2012-03-27,203.580002
2012-03-28,202.729996
2012-03-29,199.58999599999999
2012-03-30,204.899994
2012-04-02,206.28999299999998
2012-04-03,206.570007
2012-04-04,203.820007
2012-04-05,205.979996
2012-04-09,202.740005
2012-04-10,198.600006
2012-04-11,197.809998
2012-04-12,201.71000700000002
2012-04-13,197.809998
2012-04-16,198.179993
2012-04-17,201.809998
2012-04-18,196.009995
2012-04-19,190.600006
2012-04-20,190.399994
2012-04-23,186.940002
2012-04-24,188.570007
2012-04-25,191.399994
2012-04-26,193.25
2012-04-27,192.5
2012-04-30,191.580002
2012-05-01,190.5
2012-05-02,188.779999
2012-05-03,183.16000400000001
2012-05-04,183.169998
2012-05-07,183.820007
2012-05-08,182.33999599999999
2012-05-09,180.270004
2012-05-10,179.679993
2012-05-11,179.770004
2012-05-14,176.490005
2012-05-15,176.850006
2012-05-16,175.070007
2012-05-17,173.970001
2012-05-18,171.91000400000001
2012-05-21,167.729996
2012-05-22,163.369995
2012-05-23,167.5
2012-05-24,170.440002
2012-05-25,171.360001
2012-05-29,174.600006
2012-05-30,170.770004
2012-05-31,170.800003
2012-06-01,166.570007
2012-06-04,165.0
2012-06-05,166.279999
2012-06-06,170.559998
2012-06-07,172.119995
2012-06-08,173.91000400000001
2012-06-11,171.949997
2012-06-12,173.020004
2012-06-13,171.919998
2012-06-14,172.690002
2012-06-15,176.729996
2012-06-18,173.449997
2012-06-19,176.080002
2012-06-20,175.66000400000001
2012-06-21,170.949997
2012-06-22,172.0
2012-06-25,166.91000400000001
2012-06-26,168.190002
2012-06-27,166.380005
2012-06-28,166.08999599999999
2012-06-29,169.820007
2012-07-02,169.630005
2012-07-03,173.83999599999999
2012-07-05,171.75
2012-07-06,171.279999
2012-07-09,171.860001
2012-07-10,173.509995
2012-07-11,175.130005
2012-07-12,172.470001
2012-07-13,175.779999
2012-07-16,175.28999299999998
2012-07-17,176.149994
2012-07-18,175.050003
2012-07-19,176.119995
2012-07-20,173.309998
2012-07-23,166.850006
2012-07-24,164.419998
2012-07-25,164.059998
2012-07-26,165.0
2012-07-27,170.669998
2012-07-30,172.029999
2012-07-31,170.259995
2012-08-01,169.619995
2012-08-02,168.509995
2012-08-03,173.190002
2012-08-06,172.91000400000001
2012-08-07,174.009995
2012-08-08,173.669998
2012-08-09,174.78999299999998
2012-08-10,174.41000400000001
2012-08-13,174.949997
2012-08-14,173.0
2012-08-15,176.029999
2012-08-16,177.220001
2012-08-17,178.78999299999998
2012-08-20,178.369995
2012-08-21,178.529999
2012-08-22,178.03999299999998
2012-08-23,177.300003
2012-08-24,178.270004
2012-08-27,177.0
2012-08-28,178.320007
2012-08-29,177.149994
2012-08-30,176.009995
2012-08-31,176.369995
2012-09-04,176.929993
2012-09-05,176.0
2012-09-06,180.179993
2012-09-07,182.020004
2012-09-10,177.830002
2012-09-11,176.720001
2012-09-12,176.690002
2012-09-13,181.889999
2012-09-14,183.0
2012-09-17,182.720001
2012-09-18,182.740005
2012-09-19,182.330002
2012-09-20,183.0
2012-09-21,183.0
2012-09-24,181.03999299999998
2012-09-25,177.91000400000001
2012-09-26,176.66000400000001
2012-09-27,178.929993
2012-09-28,178.300003
2012-10-01,179.860001
2012-10-02,177.169998
2012-10-03,181.570007
2012-10-04,184.020004
2012-10-05,187.389999
2012-10-08,188.690002
2012-10-09,188.990005
2012-10-10,187.360001
2012-10-11,185.78999299999998
2012-10-12,184.309998
2012-10-15,185.369995
2012-10-16,189.970001
2012-10-17,189.130005
2012-10-18,190.0
2012-10-19,188.940002
2012-10-22,189.270004
2012-10-23,187.869995
2012-10-24,186.990005
2012-10-25,187.119995
2012-10-26,186.990005
2012-10-31,189.679993
2012-11-01,190.070007
2012-11-02,189.520004
2012-11-05,189.5
2012-11-06,191.419998
2012-11-07,190.0
2012-11-08,187.100006
2012-11-09,186.830002
2012-11-12,188.529999
2012-11-13,188.33999599999999
2012-11-14,186.600006
2012-11-15,186.96000700000002
2012-11-16,186.990005
2012-11-19,191.16000400000001
2012-11-20,193.800003
2012-11-21,193.75
2012-11-23,195.53999299999998
2012-11-26,194.08999599999999
2012-11-27,194.820007
2012-11-28,197.429993
2012-11-29,195.619995
2012-11-30,197.03999299999998
2012-12-03,195.330002
2012-12-04,191.259995
2012-12-05,192.440002
2012-12-06,193.75
2012-12-07,194.759995
2012-12-10,195.720001
2012-12-11,199.449997
2012-12-12,200.669998
2012-12-13,200.720001
2012-12-14,201.529999
2012-12-17,205.28999299999998
2012-12-18,206.669998
2012-12-19,205.809998
2012-12-20,209.28999299999998
2012-12-21,206.75
2012-12-24,207.220001
2012-12-26,205.33999599999999
2012-12-27,206.070007
2012-12-28,204.509995
2012-12-31,206.71000700000002
2013-01-02,212.770004
2013-01-03,213.350006
2013-01-04,218.02999900000003
2013-01-07,217.63000499999998
2013-01-08,214.25999500000003
2013-01-09,214.82000699999998
2013-01-10,218.75
2013-01-11,221.00999500000003
2013-01-14,222.190002
2013-01-15,223.25
2013-01-16,222.24000499999997
2013-01-17,232.0
2013-01-18,233.92999300000002
2013-01-22,236.960007
2013-01-23,235.99000499999997
2013-01-24,236.330002
2013-01-25,236.419998
2013-01-28,234.86000099999998
2013-01-29,238.00999500000003
2013-01-30,237.399994
2013-01-31,236.27999900000003
2013-02-01,236.88999900000002
2013-02-04,234.479996
2013-02-05,238.86000099999998
2013-02-06,238.80000299999998
2013-02-07,236.82000699999998
2013-02-08,238.16000400000001
2013-02-11,239.44999700000002
2013-02-12,238.86000099999998
2013-02-13,242.520004
2013-02-14,245.57000699999998
2013-02-15,242.94999700000002
2013-02-19,244.11999500000002
2013-02-20,239.11999500000002
2013-02-21,236.22000099999997
2013-02-22,240.86999500000002
2013-02-25,236.5
2013-02-26,236.149994
2013-02-27,241.07000699999998
2013-02-28,239.75
2013-03-01,236.830002
2013-03-04,241.270004
2013-03-05,244.38999900000002
2013-03-06,249.57000699999998
2013-03-07,248.47000099999997
2013-03-08,248.270004
2013-03-11,247.86999500000002
2013-03-12,249.440002
2013-03-13,253.69999700000002
2013-03-14,256.040009
2013-03-15,256.73999
2013-03-18,255.25
2013-03-19,253.17999300000002
2013-03-20,258.700012
2013-03-21,253.0
2013-03-22,253.13000499999998
2013-03-25,251.82000699999998
2013-03-26,258.410004
2013-03-27,256.570007
2013-03-28,256.880005
2013-04-01,252.960007
2013-04-02,257.440002
2013-04-03,248.229996
2013-04-04,251.11000099999998
2013-04-05,245.789993
2013-04-08,249.38000499999998
2013-04-09,254.039993
2013-04-10,260.769989
2013-04-11,264.140015
2013-04-12,263.130005
2013-04-15,253.86000099999998
2013-04-16,257.22000099999997
2013-04-17,251.02999900000003
2013-04-18,245.30000299999998
2013-04-19,250.16000400000001
2013-04-22,250.50999500000003
2013-04-23,259.480011
2013-04-24,258.670013
2013-04-25,263.570007
2013-04-26,263.769989
2013-04-29,268.209991
2013-04-30,266.5
2013-05-01,260.940002
2013-05-02,262.350006
2013-05-03,271.339996
2013-05-06,274.350006
2013-05-07,275.549988
2013-05-08,277.25
2013-05-09,275.799988
2013-05-10,276.670013
2013-05-13,279.390015
2013-05-14,284.450012
2013-05-15,289.290009
2013-05-16,285.410004
2013-05-17,290.950012
2013-05-20,289.25
2013-05-21,291.690002
2013-05-22,285.329987
2013-05-23,282.799988
2013-05-24,283.350006
2013-05-28,288.320007
2013-05-29,283.640015
2013-05-30,284.980011
