Date,ZION
2002-01-23,51.790001000000004
2002-01-24,51.220001
2002-01-25,51.119999
2002-01-28,50.400002
2002-01-29,48.959998999999996
2002-01-30,49.459998999999996
2002-01-31,50.34
2002-02-01,50.369999
2002-02-04,49.880001
2002-02-05,50.130001
2002-02-06,50.98
2002-02-07,51.880001
2002-02-08,52.049999
2002-02-11,52.439999
2002-02-12,52.200001
2002-02-13,52.889998999999996
2002-02-14,53.669998
2002-02-15,53.470001
2002-02-19,52.689999
2002-02-20,52.990002000000004
2002-02-21,53.369999
2002-02-22,53.02
2002-02-25,53.110001000000004
2002-02-26,52.84
2002-02-27,52.990002000000004
2002-02-28,52.849998
2002-03-01,52.919998
2002-03-04,53.73
2002-03-05,53.060001
2002-03-06,53.68
2002-03-07,53.580002
2002-03-08,53.700001
2002-03-11,53.849998
2002-03-12,54.07
2002-03-13,53.919998
2002-03-14,53.98
2002-03-15,54.950001
2002-03-18,55.779999
2002-03-19,56.060001
2002-03-20,55.580002
2002-03-21,55.009997999999996
2002-03-22,55.049999
2002-03-25,55.66
2002-03-26,57.439999
2002-03-27,59.200001
2002-03-28,59.27
2002-04-01,59.110001000000004
2002-04-02,58.939999
2002-04-03,57.93
2002-04-04,57.150002
2002-04-05,57.330002
2002-04-08,57.810001
2002-04-09,58.349998
2002-04-10,58.330002
2002-04-11,57.66
2002-04-12,58.509997999999996
2002-04-15,58.740002000000004
2002-04-16,59.009997999999996
2002-04-17,59.09
2002-04-18,59.400002
2002-04-19,56.080002
2002-04-22,54.599998
2002-04-23,54.32
2002-04-24,54.240002000000004
2002-04-25,54.330002
2002-04-26,53.720001
2002-04-29,53.5
2002-04-30,54.080002
2002-05-01,54.279999
2002-05-02,55.700001
2002-05-03,55.75
2002-05-06,55.66
2002-05-07,56.02
2002-05-08,55.860001000000004
2002-05-09,55.09
2002-05-10,54.75
2002-05-13,55.41
2002-05-14,56.240002000000004
2002-05-15,56.59
2002-05-16,56.360001000000004
2002-05-17,56.529999
2002-05-20,55.91
2002-05-21,56.32
2002-05-22,56.700001
2002-05-23,57.240002000000004
2002-05-24,56.610001000000004
2002-05-28,56.02
2002-05-29,55.580002
2002-05-30,55.330002
2002-05-31,55.07
2002-06-03,54.360001000000004
2002-06-04,53.650002
2002-06-05,53.84
2002-06-06,53.380001
2002-06-07,53.599998
2002-06-10,53.25
2002-06-11,52.509997999999996
2002-06-12,52.27
2002-06-13,51.639998999999996
2002-06-14,51.849998
2002-06-17,54.279999
2002-06-18,54.0
2002-06-19,53.689999
2002-06-20,52.709998999999996
2002-06-21,52.779999
2002-06-24,52.07
2002-06-25,51.009997999999996
2002-06-26,50.310001
2002-06-27,51.369999
2002-06-28,52.099998
2002-07-01,51.93
2002-07-02,51.32
2002-07-03,50.32
2002-07-05,52.310001
2002-07-08,51.810001
2002-07-09,50.790001000000004
2002-07-10,49.84
2002-07-11,49.869999
2002-07-12,49.459998999999996
2002-07-15,48.810001
2002-07-16,48.990002000000004
2002-07-17,48.380001
2002-07-18,46.540001000000004
2002-07-19,45.959998999999996
2002-07-22,44.810001
2002-07-23,44.029999
2002-07-24,45.869999
2002-07-25,46.549999
2002-07-26,47.41
2002-07-29,50.400002
2002-07-30,49.23
2002-07-31,50.509997999999996
2002-08-01,49.790001000000004
2002-08-02,48.860001000000004
2002-08-05,47.619999
2002-08-06,48.990002000000004
2002-08-07,49.849998
2002-08-08,51.779999
2002-08-09,52.139998999999996
2002-08-12,52.310001
2002-08-13,51.529999
2002-08-14,53.02
2002-08-15,53.619999
2002-08-16,53.34
2002-08-19,54.02
2002-08-20,53.240002000000004
2002-08-21,53.900002
2002-08-22,54.310001
2002-08-23,53.540001000000004
2002-08-26,54.139998999999996
2002-08-27,54.790001000000004
2002-08-28,53.889998999999996
2002-08-29,54.200001
2002-08-30,54.619999
2002-09-03,52.860001000000004
2002-09-04,53.25
2002-09-05,52.630001
2002-09-06,52.700001
2002-09-09,53.439999
2002-09-10,52.959998999999996
2002-09-11,52.93
2002-09-12,50.740002000000004
2002-09-13,51.0
2002-09-16,50.889998999999996
2002-09-17,49.73
2002-09-18,48.040001000000004
2002-09-19,46.34
2002-09-20,45.720001
2002-09-23,43.09
2002-09-24,42.779999
2002-09-25,43.560001
2002-09-26,44.540001000000004
2002-09-27,44.450001
2002-09-30,43.529999
2002-10-01,44.099998
2002-10-02,41.220001
2002-10-03,38.200001
2002-10-04,37.790001000000004
2002-10-07,34.450001
2002-10-08,36.619999
2002-10-09,35.060001
2002-10-10,36.59
2002-10-11,37.73
2002-10-14,37.66
2002-10-15,39.0
2002-10-16,39.060001
2002-10-17,39.009997999999996
2002-10-18,40.060001
2002-10-21,40.5
2002-10-22,39.439999
2002-10-23,39.380001
2002-10-24,38.84
2002-10-25,39.860001000000004
2002-10-28,39.830002
2002-10-29,39.639998999999996
2002-10-30,40.200001
2002-10-31,40.209998999999996
2002-11-01,42.700001
2002-11-04,43.009997999999996
2002-11-05,42.66
2002-11-06,41.939999
2002-11-07,40.470001
2002-11-08,39.68
2002-11-11,39.400002
2002-11-12,39.950001
2002-11-13,39.259997999999996
2002-11-14,40.32
2002-11-15,39.77
2002-11-18,38.709998999999996
2002-11-19,38.259997999999996
2002-11-20,39.700001
2002-11-21,40.41
2002-11-22,41.200001
2002-11-25,41.720001
2002-11-26,40.950001
2002-11-27,42.139998999999996
2002-11-29,41.150002
2002-12-02,41.43
2002-12-03,41.0
2002-12-04,40.880001
2002-12-05,40.82
2002-12-06,41.209998999999996
2002-12-09,40.639998999999996
2002-12-10,41.25
2002-12-11,41.110001000000004
2002-12-12,40.939999
2002-12-13,40.060001
2002-12-16,40.93
2002-12-17,40.349998
2002-12-18,39.73
2002-12-19,39.189999
2002-12-20,39.650002
2002-12-23,40.209998999999996
2002-12-24,39.959998999999996
2002-12-26,40.07
2002-12-27,39.09
2002-12-30,39.43
2002-12-31,39.34
2003-01-02,40.639998999999996
2003-01-03,40.27
2003-01-06,41.389998999999996
2003-01-07,41.59
2003-01-08,42.029999
2003-01-09,42.790001000000004
2003-01-10,42.700001
2003-01-13,42.880001
2003-01-14,43.0
2003-01-15,42.09
2003-01-16,42.189999
2003-01-17,42.529999
2003-01-21,42.52
2003-01-22,42.0
2003-01-23,42.470001
2003-01-24,42.049999
2003-01-27,40.869999
2003-01-28,41.77
2003-01-29,42.130001
2003-01-30,40.799999
2003-01-31,41.419998
2003-02-03,41.939999
2003-02-04,40.939999
2003-02-05,41.060001
2003-02-06,40.75
2003-02-07,40.18
2003-02-10,40.48
2003-02-11,40.220001
2003-02-12,39.939999
2003-02-13,40.110001000000004
2003-02-14,40.799999
2003-02-18,41.540001000000004
2003-02-19,41.959998999999996
2003-02-20,41.709998999999996
2003-02-21,42.759997999999996
2003-02-24,41.939999
2003-02-25,42.34
2003-02-26,42.029999
2003-02-27,42.470001
2003-02-28,42.759997999999996
2003-03-03,42.540001000000004
2003-03-04,41.91
2003-03-05,42.369999
2003-03-06,41.91
2003-03-07,42.549999
2003-03-10,41.439999
2003-03-11,40.93
2003-03-12,40.59
2003-03-13,42.080002
2003-03-14,42.07
2003-03-17,42.77
2003-03-18,42.439999
2003-03-19,43.299999
2003-03-20,43.66
2003-03-21,44.459998999999996
2003-03-24,43.16
2003-03-25,43.580002
2003-03-26,43.5
2003-03-27,43.279999
2003-03-28,43.5
2003-03-31,42.779999
2003-04-01,43.139998999999996
2003-04-02,43.639998999999996
2003-04-03,42.759997999999996
2003-04-04,42.950001
2003-04-07,42.759997999999996
2003-04-08,42.93
2003-04-09,42.48
2003-04-10,43.23
2003-04-11,43.290001000000004
2003-04-14,44.369999
2003-04-15,45.040001000000004
2003-04-16,44.52
2003-04-17,45.259997999999996
2003-04-21,47.5
2003-04-22,48.880001
2003-04-23,48.849998
2003-04-24,48.490002000000004
2003-04-25,48.02
2003-04-28,48.880001
2003-04-29,48.810001
2003-04-30,49.240002000000004
2003-05-01,49.029999
2003-05-02,49.939999
2003-05-05,49.439999
2003-05-06,49.360001000000004
2003-05-07,49.099998
2003-05-08,48.52
2003-05-09,49.0
2003-05-12,49.169998
2003-05-13,49.68
2003-05-14,48.990002000000004
2003-05-15,49.490002000000004
2003-05-16,49.52
2003-05-19,48.48
2003-05-20,48.380001
2003-05-21,48.799999
2003-05-22,48.830002
2003-05-23,48.68
2003-05-27,49.299999
2003-05-28,49.57
2003-05-29,49.709998999999996
2003-05-30,51.049999
2003-06-02,50.259997999999996
2003-06-03,50.889998999999996
2003-06-04,52.439999
2003-06-05,52.82
2003-06-06,52.619999
2003-06-09,51.610001000000004
2003-06-10,52.16
2003-06-11,52.779999
2003-06-12,53.02
2003-06-13,52.59
2003-06-16,53.369999
2003-06-17,53.200001
2003-06-18,53.009997999999996
2003-06-19,51.470001
2003-06-20,51.700001
2003-06-23,51.02
2003-06-24,50.849998
2003-06-25,50.360001000000004
2003-06-26,51.25
2003-06-27,50.619999
2003-06-30,50.599998
2003-07-01,51.200001
2003-07-02,51.939999
2003-07-03,51.880001
2003-07-07,52.740002000000004
2003-07-08,52.990002000000004
2003-07-09,52.279999
2003-07-10,51.790001000000004
2003-07-11,52.130001
2003-07-14,52.639998999999996
2003-07-15,51.450001
2003-07-16,51.950001
2003-07-17,51.599998
2003-07-18,54.400002
2003-07-21,54.529999
2003-07-22,54.889998999999996
2003-07-23,54.860001000000004
2003-07-24,55.5
2003-07-25,57.169998
2003-07-28,57.009997999999996
2003-07-29,56.630001
2003-07-30,56.939999
2003-07-31,55.889998999999996
2003-08-01,56.09
2003-08-04,56.23
2003-08-05,55.810001
2003-08-06,56.200001
2003-08-07,56.630001
2003-08-08,56.77
2003-08-11,56.639998999999996
2003-08-12,56.990002000000004
2003-08-13,56.41
2003-08-14,56.84
2003-08-15,56.77
2003-08-18,57.610001000000004
2003-08-19,57.259997999999996
2003-08-20,57.48
2003-08-21,57.290001000000004
2003-08-22,56.369999
2003-08-25,56.049999
2003-08-26,56.52
2003-08-27,55.509997999999996
2003-08-28,55.91
2003-08-29,55.77
2003-09-02,56.330002
2003-09-03,56.549999
2003-09-04,56.970001
2003-09-05,56.32
2003-09-08,56.919998
2003-09-09,57.360001000000004
2003-09-10,56.119999
2003-09-11,55.799999
2003-09-12,56.27
2003-09-15,55.68
2003-09-16,56.23
2003-09-17,56.490002000000004
2003-09-18,57.25
2003-09-19,58.029999
2003-09-22,57.060001
2003-09-23,57.310001
2003-09-24,56.32
2003-09-25,55.790001000000004
2003-09-26,55.630001
2003-09-29,56.200001
2003-09-30,55.990002000000004
2003-10-01,57.740002000000004
2003-10-02,57.77
2003-10-03,57.759997999999996
2003-10-06,58.5
2003-10-07,58.990002000000004
2003-10-08,59.32
2003-10-09,59.529999
2003-10-10,59.650002
2003-10-13,60.5
2003-10-14,60.380001
2003-10-15,59.91
2003-10-16,60.310001
2003-10-17,58.810001
2003-10-20,58.43
2003-10-21,58.48
2003-10-22,58.040001000000004
2003-10-23,58.369999
2003-10-24,58.439999
2003-10-27,59.209998999999996
2003-10-28,60.240002000000004
2003-10-29,60.68
2003-10-30,61.0
2003-10-31,61.299999
2003-11-03,62.209998999999996
2003-11-04,62.16
2003-11-05,61.950001
2003-11-06,63.299999
2003-11-07,63.119999
2003-11-10,62.68
2003-11-11,62.939999
2003-11-12,63.5
2003-11-13,63.150002
2003-11-14,63.150002
2003-11-17,62.619999
2003-11-18,61.59
2003-11-19,61.049999
2003-11-20,60.970001
2003-11-21,60.75
2003-11-24,60.549999
2003-11-25,60.990002000000004
2003-11-26,61.740002000000004
2003-11-28,61.810001
2003-12-01,62.119999
2003-12-02,62.07
2003-12-03,61.869999
2003-12-04,61.799999
2003-12-05,61.200001
2003-12-08,61.91
2003-12-09,61.66
2003-12-10,61.07
2003-12-11,61.880001
2003-12-12,61.860001000000004
2003-12-15,61.43
2003-12-16,62.18
2003-12-17,61.84
2003-12-18,61.959998999999996
2003-12-19,61.689999
2003-12-22,61.279999
2003-12-23,61.310001
2003-12-24,61.150002
2003-12-26,61.119999
2003-12-29,61.299999
2003-12-30,61.439999
2003-12-31,61.34
2004-01-02,60.200001
2004-01-05,60.07
2004-01-06,60.900002
2004-01-07,60.48
2004-01-08,60.799999
2004-01-09,60.029999
2004-01-12,59.48
2004-01-13,58.830002
2004-01-14,58.990002000000004
2004-01-15,59.540001000000004
2004-01-16,60.209998999999996
2004-01-20,61.02
2004-01-21,61.720001
2004-01-22,60.400002
2004-01-23,61.029999
2004-01-26,61.400002
2004-01-27,60.880001
2004-01-28,59.290001000000004
2004-01-29,59.080002
2004-01-30,58.639998999999996
2004-02-02,58.91
2004-02-03,58.279999
2004-02-04,58.540001000000004
2004-02-05,58.439999
2004-02-06,59.25
2004-02-09,58.400002
2004-02-10,58.0
2004-02-11,58.880001
2004-02-12,58.91
2004-02-13,58.41
2004-02-17,58.93
2004-02-18,58.5
2004-02-19,58.119999
2004-02-20,58.380001
2004-02-23,57.68
2004-02-24,57.52
2004-02-25,57.630001
2004-02-26,58.189999
2004-02-27,58.27
2004-03-01,58.439999
2004-03-02,58.029999
2004-03-03,58.709998999999996
2004-03-04,59.09
2004-03-05,59.200001
2004-03-08,59.130001
2004-03-09,58.5
2004-03-10,57.849998
2004-03-11,57.150002
2004-03-12,57.110001000000004
2004-03-15,56.360001000000004
2004-03-16,56.860001000000004
2004-03-17,57.82
2004-03-18,58.09
2004-03-19,57.450001
2004-03-22,56.68
2004-03-23,56.59
2004-03-24,56.259997999999996
2004-03-25,56.959998999999996
2004-03-26,56.75
2004-03-29,57.0
2004-03-30,57.02
2004-03-31,57.099998
2004-04-01,57.580002
2004-04-02,56.939999
2004-04-05,56.950001
2004-04-06,57.349998
2004-04-07,57.639998999999996
2004-04-08,57.310001
2004-04-12,57.599998
2004-04-13,56.290001000000004
2004-04-14,55.259997999999996
2004-04-15,54.75
2004-04-16,54.650002
2004-04-19,54.66
2004-04-20,54.549999
2004-04-21,56.139998999999996
2004-04-22,56.98
2004-04-23,57.919998
2004-04-26,57.509997999999996
2004-04-27,57.360001000000004
2004-04-28,56.43
2004-04-29,55.959998999999996
2004-04-30,56.59
2004-05-03,56.939999
2004-05-04,57.57
2004-05-05,57.970001
2004-05-06,57.23
2004-05-07,56.040001000000004
2004-05-10,55.369999
2004-05-11,56.560001
2004-05-12,56.919998
2004-05-13,57.619999
2004-05-14,58.59
2004-05-17,58.389998999999996
2004-05-18,59.080002
2004-05-19,59.59
2004-05-20,59.77
2004-05-21,60.380001
2004-05-24,59.740002000000004
2004-05-25,60.450001
2004-05-26,61.040001000000004
2004-05-27,61.009997999999996
2004-05-28,61.299999
2004-06-01,60.75
2004-06-02,61.200001
2004-06-03,61.259997999999996
2004-06-04,61.41
2004-06-07,61.98
2004-06-08,62.0
2004-06-09,61.279999
2004-06-10,61.299999
2004-06-14,60.470001
2004-06-15,60.240002000000004
2004-06-16,60.099998
2004-06-17,60.220001
2004-06-18,60.599998
2004-06-21,60.84
2004-06-22,61.389998999999996
2004-06-23,61.82
2004-06-24,61.5
2004-06-25,61.41
2004-06-28,61.700001
2004-06-29,61.330002
2004-06-30,61.450001
2004-07-01,61.32
2004-07-02,61.82
2004-07-06,61.610001000000004
2004-07-07,61.82
2004-07-08,61.869999
2004-07-09,61.790001000000004
2004-07-12,62.75
2004-07-13,62.75
2004-07-14,62.48
2004-07-15,62.799999
2004-07-16,62.75
2004-07-19,63.150002
2004-07-20,64.16999799999999
2004-07-21,63.169998
2004-07-22,61.799999
2004-07-23,60.25
2004-07-26,58.98
2004-07-27,60.240002000000004
2004-07-28,59.810001
2004-07-29,60.549999
2004-07-30,60.5
2004-08-02,61.419998
2004-08-03,61.119999
2004-08-04,61.049999
2004-08-05,60.080002
2004-08-06,59.09
2004-08-09,58.5
2004-08-10,58.810001
2004-08-11,58.669998
2004-08-12,59.099998
2004-08-13,59.220001
2004-08-16,59.580002
2004-08-17,59.810001
2004-08-18,60.490002000000004
2004-08-19,60.630001
2004-08-20,61.470001
2004-08-23,61.150002
2004-08-24,60.98
2004-08-25,61.849998
2004-08-26,61.77
2004-08-27,62.130001
2004-08-30,61.970001
2004-08-31,62.279999
2004-09-01,61.950001
2004-09-02,62.080002
2004-09-03,62.639998999999996
2004-09-07,63.139998999999996
2004-09-08,62.450001
2004-09-09,62.189999
2004-09-10,61.959998999999996
2004-09-13,62.5
2004-09-14,62.509997999999996
2004-09-15,61.200001
2004-09-16,61.07
2004-09-17,60.689999
2004-09-20,60.470001
2004-09-21,60.610001000000004
2004-09-22,60.130001
2004-09-23,59.509997999999996
2004-09-24,59.889998999999996
2004-09-27,59.529999
2004-09-28,60.490002000000004
2004-09-29,61.060001
2004-09-30,61.040001000000004
2004-10-01,61.52
2004-10-04,61.07
2004-10-05,60.360001000000004
2004-10-06,60.669998
2004-10-07,59.990002000000004
2004-10-08,59.959998999999996
2004-10-11,60.209998999999996
2004-10-12,60.110001000000004
2004-10-13,60.169998
2004-10-14,59.599998
2004-10-15,61.07
2004-10-18,60.849998
2004-10-19,60.849998
2004-10-20,63.889998999999996
2004-10-21,64.739998
2004-10-22,64.470001
2004-10-25,64.769997
2004-10-26,65.5
2004-10-27,66.120003
2004-10-28,66.150002
2004-10-29,66.139999
2004-11-01,66.279999
2004-11-02,65.730003
2004-11-03,66.400002
2004-11-04,67.0
2004-11-05,66.389999
2004-11-08,65.889999
2004-11-09,66.5
2004-11-10,66.66999799999999
2004-11-11,67.779999
2004-11-12,68.239998
2004-11-15,68.91999799999999
2004-11-16,67.879997
2004-11-17,67.25
2004-11-18,66.75
2004-11-19,66.0
2004-11-22,66.120003
2004-11-23,66.889999
2004-11-24,67.209999
2004-11-26,67.099998
2004-11-29,66.010002
2004-11-30,66.5
2004-12-01,67.809998
2004-12-02,67.75
2004-12-03,67.550003
2004-12-06,67.199997
2004-12-07,66.300003
2004-12-08,66.639999
2004-12-09,67.0
2004-12-10,66.440002
2004-12-13,66.75
2004-12-14,66.66999799999999
2004-12-15,66.839996
2004-12-16,66.260002
2004-12-17,66.589996
2004-12-20,67.489998
2004-12-21,68.269997
2004-12-22,68.440002
2004-12-23,69.25
2004-12-27,68.040001
2004-12-28,68.050003
2004-12-29,68.040001
2004-12-30,68.470001
2004-12-31,68.029999
2005-01-03,67.389999
2005-01-04,66.470001
2005-01-05,66.230003
2005-01-06,66.610001
2005-01-07,64.989998
2005-01-10,65.029999
2005-01-11,65.07
2005-01-12,64.459999
2005-01-13,63.709998999999996
2005-01-14,63.560001
2005-01-18,66.339996
2005-01-19,66.300003
2005-01-20,66.089996
2005-01-21,65.739998
2005-01-24,65.16999799999999
2005-01-25,65.449997
2005-01-26,67.83000200000001
2005-01-27,67.089996
2005-01-28,66.25
2005-01-31,67.82
2005-02-01,68.959999
2005-02-02,69.25
2005-02-03,69.239998
2005-02-04,70.0
2005-02-07,68.839996
2005-02-08,69.110001
2005-02-09,68.480003
2005-02-10,68.489998
2005-02-11,69.019997
2005-02-14,68.940002
2005-02-15,68.730003
2005-02-16,68.480003
2005-02-17,67.550003
2005-02-18,67.099998
2005-02-22,66.470001
2005-02-23,65.91999799999999
2005-02-24,65.970001
2005-02-25,66.209999
2005-02-28,66.099998
2005-03-01,66.779999
2005-03-02,67.010002
2005-03-03,67.599998
2005-03-04,68.980003
2005-03-07,69.720001
2005-03-08,70.019997
2005-03-09,69.660004
2005-03-10,69.849998
2005-03-11,69.519997
2005-03-14,70.099998
2005-03-15,69.529999
2005-03-16,69.269997
2005-03-17,69.760002
2005-03-18,69.489998
2005-03-21,68.980003
2005-03-22,68.25
2005-03-23,68.599998
2005-03-24,67.879997
2005-03-28,67.889999
2005-03-29,67.239998
2005-03-30,68.660004
2005-03-31,69.019997
2005-04-01,68.269997
2005-04-04,68.83000200000001
2005-04-05,68.879997
2005-04-06,69.400002
2005-04-07,69.290001
2005-04-08,68.5
2005-04-11,68.0
2005-04-12,68.800003
2005-04-13,68.220001
2005-04-14,67.16999799999999
2005-04-15,66.400002
2005-04-18,67.599998
2005-04-19,67.690002
2005-04-20,66.610001
2005-04-21,67.949997
2005-04-22,68.150002
2005-04-25,69.230003
2005-04-26,68.849998
2005-04-27,69.83000200000001
2005-04-28,69.879997
2005-04-29,70.029999
2005-05-02,70.849998
2005-05-03,70.360001
2005-05-04,71.150002
2005-05-05,70.940002
2005-05-06,70.790001
2005-05-09,71.25
2005-05-10,70.779999
2005-05-11,71.459999
2005-05-12,70.360001
2005-05-13,70.0
2005-05-16,71.110001
2005-05-17,71.650002
2005-05-18,72.08000200000001
2005-05-19,71.519997
2005-05-20,70.889999
2005-05-23,71.760002
2005-05-24,71.339996
2005-05-25,70.660004
2005-05-26,71.41999799999999
2005-05-27,71.099998
2005-05-31,70.839996
2005-06-01,72.33000200000001
2005-06-02,72.760002
2005-06-03,72.160004
2005-06-06,72.150002
2005-06-07,71.949997
2005-06-08,71.800003
2005-06-09,72.0
2005-06-10,72.209999
2005-06-13,72.349998
2005-06-14,72.690002
2005-06-15,73.470001
2005-06-16,74.379997
2005-06-17,75.16999799999999
2005-06-20,74.269997
2005-06-21,74.019997
2005-06-22,74.029999
2005-06-23,73.489998
2005-06-24,73.66999799999999
2005-06-27,73.059998
2005-06-28,73.529999
2005-06-29,74.129997
2005-06-30,73.529999
2005-07-01,73.550003
2005-07-05,73.360001
2005-07-06,68.66999799999999
2005-07-07,69.57
2005-07-08,69.870003
2005-07-11,69.480003
2005-07-12,69.230003
2005-07-13,70.389999
2005-07-14,70.900002
2005-07-15,70.870003
2005-07-18,70.339996
2005-07-19,71.480003
2005-07-20,72.059998
2005-07-21,71.870003
2005-07-22,72.379997
2005-07-25,72.730003
2005-07-26,73.599998
2005-07-27,71.970001
2005-07-28,72.400002
2005-07-29,71.480003
2005-08-01,72.029999
2005-08-02,72.620003
2005-08-03,73.589996
2005-08-04,71.849998
2005-08-05,71.209999
2005-08-08,71.050003
2005-08-09,70.93
2005-08-10,71.300003
2005-08-11,72.08000200000001
2005-08-12,71.730003
2005-08-15,71.870003
2005-08-16,70.599998
2005-08-17,70.83000200000001
2005-08-18,71.400002
2005-08-19,71.339996
2005-08-22,71.410004
2005-08-23,70.779999
2005-08-24,70.589996
2005-08-25,70.779999
2005-08-26,69.82
2005-08-29,69.949997
2005-08-30,68.839996
2005-08-31,69.860001
2005-09-01,70.309998
2005-09-02,70.099998
2005-09-06,71.18
2005-09-07,71.589996
2005-09-08,71.07
2005-09-09,71.220001
2005-09-12,71.150002
2005-09-13,70.589996
2005-09-14,70.510002
2005-09-15,70.739998
2005-09-16,71.83000200000001
2005-09-19,71.400002
2005-09-20,71.230003
2005-09-21,70.25
2005-09-22,71.33000200000001
2005-09-23,71.510002
2005-09-26,71.559998
2005-09-27,71.959999
2005-09-28,70.58000200000001
2005-09-29,71.650002
2005-09-30,71.220001
2005-10-03,71.489998
2005-10-04,70.18
2005-10-05,69.43
2005-10-06,69.059998
2005-10-07,69.489998
2005-10-10,69.16999799999999
2005-10-11,68.559998
2005-10-12,67.720001
2005-10-13,67.970001
2005-10-14,69.0
2005-10-17,69.690002
2005-10-18,69.599998
2005-10-19,70.440002
2005-10-20,70.620003
2005-10-21,70.599998
2005-10-24,72.150002
2005-10-25,72.300003
2005-10-26,71.93
2005-10-27,71.660004
2005-10-28,73.089996
2005-10-31,73.470001
2005-11-01,72.879997
2005-11-02,73.16999799999999
2005-11-03,73.510002
2005-11-04,73.779999
2005-11-07,73.550003
2005-11-08,73.150002
2005-11-09,73.370003
2005-11-10,75.029999
2005-11-11,75.029999
2005-11-14,75.08000200000001
2005-11-15,74.58000200000001
2005-11-16,74.150002
2005-11-17,75.16999799999999
2005-11-18,75.720001
2005-11-21,76.199997
2005-11-22,76.059998
2005-11-23,76.230003
2005-11-25,76.660004
2005-11-28,76.410004
2005-11-29,76.529999
2005-11-30,75.629997
2005-12-01,76.260002
2005-12-02,75.849998
2005-12-05,75.860001
2005-12-06,75.199997
2005-12-07,74.150002
2005-12-08,74.139999
2005-12-09,74.82
2005-12-12,73.870003
2005-12-13,74.300003
2005-12-14,74.589996
2005-12-15,74.980003
2005-12-16,75.849998
2005-12-19,75.739998
2005-12-20,75.900002
2005-12-21,76.75
2005-12-22,76.849998
2005-12-23,76.519997
2005-12-27,76.290001
2005-12-28,76.550003
2005-12-29,76.540001
2005-12-30,75.559998
2006-01-03,76.480003
2006-01-04,77.019997
2006-01-05,77.720001
2006-01-06,78.529999
2006-01-09,77.879997
2006-01-10,76.970001
2006-01-11,77.41999799999999
2006-01-12,76.25
2006-01-13,77.040001
2006-01-17,76.66999799999999
2006-01-18,76.849998
2006-01-19,77.18
2006-01-20,75.720001
2006-01-23,76.050003
2006-01-24,77.360001
2006-01-25,80.610001
2006-01-26,81.339996
2006-01-27,80.040001
2006-01-30,79.339996
2006-01-31,79.07
2006-02-01,79.0
2006-02-02,78.33000200000001
2006-02-03,79.120003
2006-02-06,78.510002
2006-02-07,78.099998
2006-02-08,78.699997
2006-02-09,79.260002
2006-02-10,80.0
2006-02-13,79.220001
2006-02-14,80.690002
2006-02-15,80.91999799999999
2006-02-16,81.58000200000001
2006-02-17,80.129997
2006-02-21,80.959999
2006-02-22,83.089996
2006-02-23,83.089996
2006-02-24,83.720001
2006-02-27,83.18
2006-02-28,82.519997
2006-03-01,83.68
2006-03-02,82.989998
2006-03-03,82.089996
2006-03-06,81.639999
2006-03-07,82.300003
2006-03-08,83.220001
2006-03-09,81.860001
2006-03-10,82.849998
2006-03-13,83.019997
2006-03-14,83.57
2006-03-15,83.690002
2006-03-16,84.139999
2006-03-17,85.040001
2006-03-20,84.709999
2006-03-21,84.019997
2006-03-22,83.940002
2006-03-23,83.610001
2006-03-24,83.300003
2006-03-27,83.510002
2006-03-28,83.120003
2006-03-29,83.18
2006-03-30,82.099998
2006-03-31,82.730003
2006-04-03,82.58000200000001
2006-04-04,83.529999
2006-04-05,83.650002
2006-04-06,83.190002
2006-04-07,82.230003
2006-04-10,82.33000200000001
2006-04-11,81.339996
2006-04-12,80.910004
2006-04-13,80.91999799999999
2006-04-17,81.639999
2006-04-18,83.83000200000001
2006-04-19,83.400002
2006-04-20,83.279999
2006-04-21,81.459999
2006-04-24,80.91999799999999
2006-04-25,81.360001
2006-04-26,81.379997
2006-04-27,82.029999
2006-04-28,83.029999
2006-05-01,81.150002
2006-05-02,80.650002
2006-05-03,80.739998
2006-05-04,80.93
2006-05-05,81.629997
2006-05-08,81.739998
2006-05-09,81.360001
2006-05-10,81.910004
2006-05-11,79.989998
2006-05-12,80.269997
2006-05-15,80.510002
2006-05-16,80.519997
2006-05-17,79.489998
2006-05-18,79.400002
2006-05-19,80.739998
2006-05-22,81.290001
2006-05-23,80.760002
2006-05-24,81.089996
2006-05-25,81.139999
2006-05-26,81.269997
2006-05-30,80.309998
2006-05-31,81.029999
2006-06-01,82.349998
2006-06-02,82.91999799999999
2006-06-05,81.790001
2006-06-06,82.110001
2006-06-07,82.309998
2006-06-08,82.809998
2006-06-09,82.75
2006-06-12,81.910004
2006-06-13,81.400002
2006-06-14,80.58000200000001
2006-06-15,80.75
2006-06-16,80.300003
2006-06-19,80.16999799999999
2006-06-20,80.300003
2006-06-21,79.879997
2006-06-22,78.91999799999999
2006-06-23,76.860001
2006-06-26,78.550003
2006-06-27,77.269997
2006-06-28,77.279999
2006-06-29,78.220001
2006-06-30,77.940002
2006-07-03,77.860001
2006-07-05,76.760002
2006-07-06,77.089996
2006-07-07,76.300003
2006-07-10,76.629997
2006-07-11,76.440002
2006-07-12,75.860001
2006-07-13,75.349998
2006-07-14,75.879997
2006-07-17,77.339996
2006-07-18,77.879997
2006-07-19,79.800003
2006-07-20,78.889999
2006-07-21,82.699997
2006-07-24,83.220001
2006-07-25,83.58000200000001
