Date,EQR
2007-09-06,40.610001000000004
2007-09-07,39.77
2007-09-10,39.779999
2007-09-11,40.57
2007-09-12,40.25
2007-09-13,40.32
2007-09-14,40.23
2007-09-17,39.970001
2007-09-18,41.349998
2007-09-19,42.049999
2007-09-20,41.52
2007-09-21,41.779999
2007-09-24,42.73
2007-09-25,42.419998
2007-09-26,43.189999
2007-09-27,43.360001000000004
2007-09-28,42.360001000000004
2007-10-01,42.900002
2007-10-02,43.299999
2007-10-03,43.650002
2007-10-04,44.080002
2007-10-05,44.880001
2007-10-08,44.200001
2007-10-09,44.279999
2007-10-10,43.740002000000004
2007-10-11,42.939999
2007-10-12,42.119999
2007-10-15,41.32
2007-10-16,40.900002
2007-10-17,40.169998
2007-10-18,40.59
2007-10-19,39.52
2007-10-22,39.669998
2007-10-23,40.43
2007-10-24,39.549999
2007-10-25,39.27
2007-10-26,39.32
2007-10-29,38.900002
2007-10-30,39.869999
2007-10-31,41.779999
2007-11-01,40.200001
2007-11-02,39.110001000000004
2007-11-05,38.540001000000004
2007-11-06,38.700001
2007-11-07,37.73
2007-11-08,37.849998
2007-11-09,37.82
2007-11-12,37.68
2007-11-13,39.349998
2007-11-14,38.43
2007-11-15,38.110001000000004
2007-11-16,37.759997999999996
2007-11-19,36.48
2007-11-20,35.93
2007-11-21,35.830002
2007-11-23,36.919998
2007-11-26,34.490002000000004
2007-11-27,34.740002000000004
2007-11-28,36.470001
2007-11-29,36.290001000000004
2007-11-30,37.209998999999996
2007-12-03,37.220001
2007-12-04,36.25
2007-12-05,37.759997999999996
2007-12-06,39.91
2007-12-07,40.049999
2007-12-10,40.700001
2007-12-11,37.790001000000004
2007-12-12,36.73
2007-12-13,35.970001
2007-12-14,34.619999
2007-12-17,34.240002000000004
2007-12-18,35.68
2007-12-19,36.860001000000004
2007-12-20,36.02
2007-12-21,36.98
2007-12-24,38.860001000000004
2007-12-26,37.779999
2007-12-27,36.610001000000004
2007-12-28,36.439999
2007-12-31,36.470001
2008-01-02,36.43
2008-01-03,34.889998999999996
2008-01-04,33.380001
2008-01-07,33.880001
2008-01-08,33.110001000000004
2008-01-09,33.540001000000004
2008-01-10,34.139998999999996
2008-01-11,33.639998999999996
2008-01-14,33.689999
2008-01-15,32.779999
2008-01-16,33.400002
2008-01-17,33.049999
2008-01-18,32.720001
2008-01-22,33.91
2008-01-23,37.52
2008-01-24,37.450001
2008-01-25,37.610001000000004
2008-01-28,37.740002000000004
2008-01-29,37.759997999999996
2008-01-30,36.82
2008-01-31,37.369999
2008-02-01,38.75
2008-02-04,38.099998
2008-02-05,36.509997999999996
2008-02-06,37.490002000000004
2008-02-07,38.57
2008-02-08,37.400002
2008-02-11,36.57
2008-02-12,38.59
2008-02-13,38.849998
2008-02-14,38.139998999999996
2008-02-15,38.599998
2008-02-19,38.259997999999996
2008-02-20,39.880001
2008-02-21,39.25
2008-02-22,40.09
2008-02-25,41.220001
2008-02-26,40.41
2008-02-27,40.040001000000004
2008-02-28,38.82
2008-02-29,38.18
2008-03-03,39.150002
2008-03-04,38.810001
2008-03-05,38.740002000000004
2008-03-06,36.709998999999996
2008-03-07,37.209998999999996
2008-03-10,36.240002000000004
2008-03-11,38.790001000000004
2008-03-12,38.240002000000004
2008-03-13,38.639998999999996
2008-03-14,38.619999
2008-03-17,38.259997999999996
2008-03-18,40.59
2008-03-19,40.380001
2008-03-20,42.23
2008-03-24,43.509997999999996
2008-03-25,43.529999
2008-03-26,41.580002
2008-03-27,41.009997999999996
2008-03-28,40.349998
2008-03-31,41.490002000000004
2008-04-01,44.259997999999996
2008-04-02,43.259997999999996
2008-04-03,43.75
2008-04-04,43.290001000000004
2008-04-07,43.279999
2008-04-08,42.110001000000004
2008-04-09,40.98
2008-04-10,40.869999
2008-04-11,40.349998
2008-04-14,40.18
2008-04-15,40.57
2008-04-16,42.290001000000004
2008-04-17,42.389998999999996
2008-04-18,42.389998999999996
2008-04-21,41.959998999999996
2008-04-22,41.32
2008-04-23,42.349998
2008-04-24,43.34
2008-04-25,43.799999
2008-04-28,42.939999
2008-04-29,42.43
2008-04-30,41.52
2008-05-01,42.990002000000004
2008-05-02,43.630001
2008-05-05,43.380001
2008-05-06,43.98
2008-05-07,42.279999
2008-05-08,41.849998
2008-05-09,41.650002
2008-05-12,43.470001
2008-05-13,43.310001
2008-05-14,43.860001000000004
2008-05-15,44.25
2008-05-16,44.07
2008-05-19,44.450001
2008-05-20,43.259997999999996
2008-05-21,41.93
2008-05-22,41.740002000000004
2008-05-23,40.970001
2008-05-27,41.560001
2008-05-28,41.759997999999996
2008-05-29,42.59
2008-05-30,42.290001000000004
2008-06-02,41.77
2008-06-03,42.91
2008-06-04,43.669998
2008-06-05,44.16
2008-06-06,42.549999
2008-06-09,41.349998
2008-06-10,41.779999
2008-06-11,41.330002
2008-06-12,41.650002
2008-06-13,42.610001000000004
2008-06-16,43.299999
2008-06-17,41.509997999999996
2008-06-18,40.740002000000004
2008-06-19,41.610001000000004
2008-06-20,40.349998
2008-06-23,39.259997999999996
2008-06-24,39.59
2008-06-25,40.189999
2008-06-26,38.380001
2008-06-27,38.25
2008-06-30,38.27
2008-07-01,38.189999
2008-07-02,37.290001000000004
2008-07-03,37.830002
2008-07-07,37.790001000000004
2008-07-08,41.119999
2008-07-09,38.099998
2008-07-10,39.02
2008-07-11,39.27
2008-07-14,38.439999
2008-07-15,37.599998
2008-07-16,40.48
2008-07-17,41.310001
2008-07-18,41.299999
2008-07-21,41.759997999999996
2008-07-22,43.169998
2008-07-23,44.540001000000004
2008-07-24,41.290001000000004
2008-07-25,42.720001
2008-07-28,41.470001
2008-07-29,43.709998999999996
2008-07-30,43.389998999999996
2008-07-31,43.169998
2008-08-01,44.119999
2008-08-04,44.110001000000004
2008-08-05,46.869999
2008-08-06,45.959998999999996
2008-08-07,43.689999
2008-08-08,45.599998
2008-08-11,47.139998999999996
2008-08-12,45.299999
2008-08-13,44.639998999999996
2008-08-14,45.57
2008-08-15,44.889998999999996
2008-08-18,43.939999
2008-08-19,42.580002
2008-08-20,42.41
2008-08-21,41.34
2008-08-22,42.75
2008-08-25,41.389998999999996
2008-08-26,42.049999
2008-08-27,41.830002
2008-08-28,42.950001
2008-08-29,42.200001
2008-09-02,42.41
2008-09-03,43.779999
2008-09-04,41.650002
2008-09-05,42.349998
2008-09-08,44.689999
2008-09-09,42.259997999999996
2008-09-10,42.459998999999996
2008-09-11,42.369999
2008-09-12,42.849998
2008-09-15,40.0
2008-09-16,41.73
2008-09-17,39.66
2008-09-18,49.0
2008-09-19,47.529999
2008-09-22,43.450001
2008-09-23,43.18
2008-09-24,42.740002000000004
2008-09-25,43.849998
2008-09-26,45.509997999999996
2008-09-29,41.52
2008-09-30,44.41
2008-10-01,43.09
2008-10-02,40.830002
2008-10-03,39.139998999999996
2008-10-06,38.669998
2008-10-07,36.639998999999996
2008-10-08,36.990002000000004
2008-10-09,33.380001
2008-10-10,41.0
2008-10-13,39.439999
2008-10-14,35.91
2008-10-15,30.280001000000002
2008-10-16,32.32
2008-10-17,32.509997999999996
2008-10-20,33.25
2008-10-21,32.52
2008-10-22,29.98
2008-10-23,31.5
2008-10-24,30.08
2008-10-27,28.719998999999998
2008-10-28,31.9
2008-10-29,31.93
2008-10-30,32.060001
2008-10-31,34.93
2008-11-03,32.970001
2008-11-04,35.139998999999996
2008-11-05,31.4
2008-11-06,29.83
2008-11-07,33.060001
2008-11-10,30.33
2008-11-11,30.52
2008-11-12,29.15
2008-11-13,32.049999
2008-11-14,27.66
2008-11-17,26.620001000000002
2008-11-18,26.5
2008-11-19,23.209999
2008-11-20,22.129998999999998
2008-11-21,25.35
2008-11-24,29.940001000000002
2008-11-25,29.77
2008-11-26,31.41
2008-11-28,30.43
2008-12-01,23.85
2008-12-02,28.67
2008-12-03,30.68
2008-12-04,29.540001
2008-12-05,33.639998999999996
2008-12-08,34.599998
2008-12-09,31.969998999999998
2008-12-10,34.48
2008-12-11,27.43
2008-12-12,31.65
2008-12-15,29.66
2008-12-16,33.189999
2008-12-17,33.290001000000004
2008-12-18,28.860001
2008-12-19,29.530001000000002
2008-12-22,28.4
2008-12-23,27.52
2008-12-24,27.76
2008-12-26,28.110001
2008-12-29,26.98
2008-12-30,28.139999
2008-12-31,29.82
2009-01-02,28.23
2009-01-05,27.290001
2009-01-06,27.940001000000002
2009-01-07,27.219998999999998
2009-01-08,26.92
2009-01-09,25.82
2009-01-12,24.35
2009-01-13,25.690001000000002
2009-01-14,24.969998999999998
2009-01-15,26.219998999999998
2009-01-16,27.27
2009-01-20,24.18
2009-01-21,26.190001000000002
2009-01-22,24.379998999999998
2009-01-23,25.129998999999998
2009-01-26,24.709999
2009-01-27,25.02
2009-01-28,27.360001
2009-01-29,24.98
2009-01-30,23.93
2009-02-02,24.190001000000002
2009-02-03,23.75
2009-02-04,23.42
2009-02-05,21.389999
2009-02-06,23.07
2009-02-09,23.459999
2009-02-10,21.049999
2009-02-11,22.290001
2009-02-12,21.940001000000002
2009-02-13,21.049999
2009-02-17,19.209999
2009-02-18,19.92
2009-02-19,18.83
2009-02-20,20.469998999999998
2009-02-23,18.49
2009-02-24,20.200001
2009-02-25,19.459999
2009-02-26,18.1
2009-02-27,17.6
2009-03-02,16.719998999999998
2009-03-03,16.959999
2009-03-04,17.91
2009-03-05,16.709999
2009-03-06,17.09
2009-03-09,17.59
2009-03-10,20.030001000000002
2009-03-11,19.68
2009-03-12,21.110001
2009-03-13,20.33
2009-03-16,18.530001000000002
2009-03-17,20.379998999999998
2009-03-18,21.389999
2009-03-19,19.200001
2009-03-20,16.99
2009-03-23,20.559998999999998
2009-03-24,18.629998999999998
2009-03-25,19.17
2009-03-26,19.629998999999998
2009-03-27,18.5
2009-03-30,17.030001000000002
2009-03-31,18.35
2009-04-01,18.389999
2009-04-02,19.709999
2009-04-03,21.67
2009-04-06,21.469998999999998
2009-04-07,19.040001
2009-04-08,19.4
2009-04-09,22.74
2009-04-13,22.92
2009-04-14,20.43
2009-04-15,22.4
2009-04-16,22.719998999999998
2009-04-17,22.67
2009-04-20,19.700001
2009-04-21,22.9
2009-04-22,20.75
2009-04-23,22.059998999999998
2009-04-24,23.209999
2009-04-27,20.99
2009-04-28,21.530001000000002
2009-04-29,22.58
2009-04-30,22.889999
2009-05-01,21.469998999999998
2009-05-04,23.76
2009-05-05,22.99
2009-05-06,23.629998999999998
2009-05-07,21.6
2009-05-08,24.26
2009-05-11,22.790001
2009-05-12,22.65
2009-05-13,21.280001000000002
2009-05-14,22.74
2009-05-15,22.040001
2009-05-18,24.379998999999998
2009-05-19,23.379998999999998
2009-05-20,22.969998999999998
2009-05-21,23.049999
2009-05-22,22.379998999999998
2009-05-26,23.65
2009-05-27,22.51
2009-05-28,23.440001000000002
2009-05-29,24.34
2009-06-01,25.25
2009-06-02,24.25
2009-06-03,24.610001
2009-06-04,24.99
2009-06-05,24.639999
2009-06-08,24.74
2009-06-09,24.98
2009-06-10,24.120001000000002
2009-06-11,23.059998999999998
2009-06-12,23.91
2009-06-15,22.719998999999998
2009-06-16,22.33
2009-06-17,21.91
2009-06-18,22.51
2009-06-19,22.389999
2009-06-22,21.48
2009-06-23,21.65
2009-06-24,21.940001000000002
2009-06-25,22.17
2009-06-26,22.27
2009-06-29,22.139999
2009-06-30,22.23
2009-07-01,22.33
2009-07-02,21.0
2009-07-06,21.57
2009-07-07,20.43
2009-07-08,20.040001
2009-07-09,19.549999
2009-07-10,19.26
2009-07-13,20.27
2009-07-14,20.24
2009-07-15,20.76
2009-07-16,20.92
2009-07-17,20.030001000000002
2009-07-20,20.889999
2009-07-21,20.629998999999998
2009-07-22,20.709999
2009-07-23,21.52
2009-07-24,21.23
2009-07-27,21.75
2009-07-28,22.200001
2009-07-29,21.870001000000002
2009-07-30,23.620001000000002
2009-07-31,24.0
2009-08-03,24.440001000000002
2009-08-04,26.09
2009-08-05,27.610001
2009-08-06,28.01
2009-08-07,30.049999
2009-08-10,28.99
2009-08-11,27.76
2009-08-12,27.799999
2009-08-13,27.85
2009-08-14,27.280001000000002
2009-08-17,26.139999
2009-08-18,26.67
2009-08-19,26.4
2009-08-20,27.43
2009-08-21,27.65
2009-08-24,27.450001
2009-08-25,27.360001
2009-08-26,27.82
2009-08-27,27.9
2009-08-28,27.799999
2009-08-31,27.309998999999998
2009-09-01,26.120001000000002
2009-09-02,25.91
2009-09-03,26.469998999999998
2009-09-04,26.66
2009-09-08,27.57
2009-09-09,28.77
2009-09-10,29.24
2009-09-11,29.15
2009-09-14,30.01
2009-09-15,30.559998999999998
2009-09-16,31.99
2009-09-17,31.610001
2009-09-18,31.75
2009-09-21,31.700001
2009-09-22,32.860001000000004
2009-09-23,31.25
2009-09-24,30.389999
2009-09-25,30.24
2009-09-28,31.459999
2009-09-29,30.719998999999998
2009-09-30,30.700001
2009-10-01,28.9
2009-10-02,28.620001000000002
2009-10-05,29.379998999999998
2009-10-06,29.0
2009-10-07,29.030001000000002
2009-10-08,29.809998999999998
2009-10-09,30.209999
2009-10-12,30.200001
2009-10-13,29.65
2009-10-14,30.43
2009-10-15,29.969998999999998
2009-10-16,29.059998999999998
2009-10-19,29.610001
2009-10-20,29.040001
2009-10-21,28.33
2009-10-22,29.16
2009-10-23,28.969998999999998
2009-10-26,29.110001
2009-10-27,28.74
2009-10-28,27.559998999999998
2009-10-29,29.059998999999998
2009-10-30,28.879998999999998
2009-11-02,28.879998999999998
2009-11-03,29.200001
2009-11-04,28.549999
2009-11-05,29.27
2009-11-06,28.85
2009-11-09,30.07
2009-11-10,30.59
2009-11-11,31.42
2009-11-12,31.110001
2009-11-13,31.59
2009-11-16,32.299999
2009-11-17,31.809998999999998
2009-11-18,32.810001
2009-11-19,32.119999
2009-11-20,31.950001
2009-11-23,32.139998999999996
2009-11-24,31.49
2009-11-25,31.690001000000002
2009-11-27,30.91
2009-11-30,32.209998999999996
2009-12-01,32.48
2009-12-02,32.869999
2009-12-03,32.220001
2009-12-04,33.040001000000004
2009-12-07,32.139998999999996
2009-12-08,31.82
2009-12-09,31.719998999999998
2009-12-10,31.51
2009-12-11,32.119999
2009-12-14,32.709998999999996
2009-12-15,32.32
2009-12-16,32.43
2009-12-17,31.85
2009-12-18,32.610001000000004
2009-12-21,33.57
2009-12-22,34.189999
2009-12-23,34.919998
2009-12-24,35.290001000000004
2009-12-28,36.0
2009-12-29,34.990002000000004
2009-12-30,34.970001
2009-12-31,33.779999
2010-01-04,33.400002
2010-01-05,33.27
2010-01-06,33.459998999999996
2010-01-07,33.779999
2010-01-08,33.349998
2010-01-11,33.25
2010-01-12,32.77
2010-01-13,33.810001
2010-01-14,33.75
2010-01-15,33.369999
2010-01-19,34.419998
2010-01-20,33.77
2010-01-21,32.93
2010-01-22,31.93
2010-01-25,31.92
2010-01-26,31.860001
2010-01-27,32.439999
2010-01-28,32.279999
2010-01-29,32.049999
2010-02-01,32.77
2010-02-02,33.349998
2010-02-03,32.369999
2010-02-04,32.720001
2010-02-05,32.970001
2010-02-08,32.439999
2010-02-09,32.400002
2010-02-10,32.259997999999996
2010-02-11,32.759997999999996
2010-02-12,33.200001
2010-02-16,34.389998999999996
2010-02-17,34.599998
2010-02-18,35.07
2010-02-19,35.459998999999996
2010-02-22,35.919998
2010-02-23,35.700001
2010-02-24,36.110001000000004
2010-02-25,36.240002000000004
2010-02-26,36.080002
2010-03-01,36.099998
2010-03-02,36.119999
2010-03-03,35.84
2010-03-04,36.080002
2010-03-05,37.27
2010-03-08,37.619999
2010-03-09,38.299999
2010-03-10,38.41
2010-03-11,38.139998999999996
2010-03-12,38.07
2010-03-15,38.110001000000004
2010-03-16,39.369999
2010-03-17,39.91
2010-03-18,39.639998999999996
2010-03-19,39.310001
2010-03-22,39.650002
2010-03-23,39.540001000000004
2010-03-24,39.369999
2010-03-25,39.5
2010-03-26,39.349998
2010-03-29,39.360001000000004
2010-03-30,39.490002000000004
2010-03-31,39.150002
2010-04-01,39.130001
2010-04-05,40.23
2010-04-06,41.560001
2010-04-07,40.630001
2010-04-08,40.560001
2010-04-09,41.950001
2010-04-12,41.970001
2010-04-13,43.029999
2010-04-14,43.09
2010-04-15,42.040001000000004
2010-04-16,41.110001000000004
2010-04-19,41.150002
2010-04-20,42.009997999999996
2010-04-21,42.939999
2010-04-22,43.75
2010-04-23,44.599998
2010-04-26,45.259997999999996
2010-04-27,43.700001
2010-04-28,43.919998
2010-04-29,47.16
2010-04-30,45.27
2010-05-03,47.52
2010-05-04,47.009997999999996
2010-05-05,46.27
2010-05-06,44.330002
2010-05-07,43.43
2010-05-10,47.0
2010-05-11,47.330002
2010-05-12,48.099998
2010-05-13,47.009997999999996
2010-05-14,45.619999
2010-05-17,45.91
2010-05-18,44.59
2010-05-19,44.5
2010-05-20,42.279999
2010-05-21,43.959998999999996
2010-05-24,42.610001000000004
2010-05-25,43.400002
2010-05-26,43.369999
2010-05-27,45.75
2010-05-28,45.130001
2010-06-01,44.330002
2010-06-02,44.509997999999996
2010-06-03,44.310001
2010-06-04,41.23
2010-06-07,40.860001000000004
2010-06-08,41.82
2010-06-09,41.810001
2010-06-10,44.200001
2010-06-11,44.549999
2010-06-14,45.220001
2010-06-15,46.43
2010-06-16,45.849998
2010-06-17,46.330002
2010-06-18,45.759997999999996
2010-06-21,45.560001
2010-06-22,43.849998
2010-06-23,44.34
2010-06-24,42.950001
2010-06-25,44.560001
2010-06-28,43.889998999999996
2010-06-29,42.139998999999996
2010-06-30,41.639998999999996
2010-07-01,41.650002
2010-07-02,40.669998
2010-07-06,40.220001
2010-07-07,42.529999
2010-07-08,43.310001
2010-07-09,44.049999
2010-07-12,44.310001
2010-07-13,45.23
2010-07-14,44.689999
2010-07-15,44.799999
2010-07-16,42.689999
2010-07-19,43.639998999999996
2010-07-20,44.119999
2010-07-21,42.849998
2010-07-22,44.919998
2010-07-23,45.150002
2010-07-26,46.720001
2010-07-27,46.439999
2010-07-28,46.560001
2010-07-29,45.209998999999996
2010-07-30,45.849998
2010-08-02,47.330002
2010-08-03,46.939999
2010-08-04,46.82
2010-08-05,45.91
2010-08-06,45.849998
2010-08-09,46.990002000000004
2010-08-10,47.080002
2010-08-11,45.43
2010-08-12,44.669998
2010-08-13,44.880001
2010-08-16,44.880001
2010-08-17,45.900002
2010-08-18,45.950001
2010-08-19,44.66
2010-08-20,44.849998
2010-08-23,44.919998
2010-08-24,44.610001000000004
2010-08-25,45.380001
2010-08-26,44.98
2010-08-27,45.889998999999996
2010-08-30,45.200001
2010-08-31,45.830002
2010-09-01,47.84
2010-09-02,48.099998
2010-09-03,48.860001000000004
2010-09-07,48.209998999999996
2010-09-08,48.259997999999996
2010-09-09,47.439999
2010-09-10,47.630001
2010-09-13,47.900002
2010-09-14,47.98
2010-09-15,48.959998999999996
2010-09-16,48.75
2010-09-17,48.869999
2010-09-20,50.48
2010-09-21,49.150002
2010-09-22,49.040001000000004
2010-09-23,47.799999
2010-09-24,49.259997999999996
2010-09-27,48.119999
2010-09-28,48.060001
2010-09-29,47.389998999999996
2010-09-30,47.57
2010-10-01,47.82
2010-10-04,48.23
2010-10-05,48.889998999999996
2010-10-06,48.580002
2010-10-07,48.509997999999996
2010-10-08,48.630001
2010-10-11,48.549999
2010-10-12,49.48
2010-10-13,49.950001
2010-10-14,49.759997999999996
2010-10-15,49.950001
2010-10-18,50.669998
2010-10-19,50.240002000000004
2010-10-20,51.509997999999996
2010-10-21,51.509997999999996
2010-10-22,50.830002
2010-10-25,50.490002000000004
2010-10-26,50.150002
2010-10-27,49.790001000000004
2010-10-28,48.75
2010-10-29,48.630001
2010-11-01,48.93
2010-11-02,48.900002
2010-11-03,48.84
2010-11-04,50.41
2010-11-05,50.84
2010-11-08,50.169998
2010-11-09,48.419998
2010-11-10,49.959998999999996
2010-11-11,49.509997999999996
2010-11-12,49.310001
2010-11-15,49.200001
2010-11-16,47.360001000000004
2010-11-17,48.310001
2010-11-18,49.220001
2010-11-19,49.91
2010-11-22,50.0
2010-11-23,49.630001
2010-11-24,50.310001
2010-11-26,50.009997999999996
2010-11-29,50.0
2010-11-30,49.98
2010-12-01,50.669998
2010-12-02,51.66
2010-12-03,52.0
2010-12-06,51.849998
2010-12-07,52.060001
2010-12-08,51.279999
2010-12-09,51.200001
2010-12-10,51.560001
2010-12-13,51.220001
2010-12-14,50.490002000000004
2010-12-15,49.959998999999996
2010-12-16,49.5
2010-12-17,49.830002
2010-12-20,50.689999
2010-12-21,51.080002
2010-12-22,51.48
2010-12-23,51.34
2010-12-27,52.130001
2010-12-28,51.970001
2010-12-29,52.25
2010-12-30,52.290001000000004
2010-12-31,51.950001
2011-01-03,52.52
2011-01-04,51.200001
2011-01-05,51.169998
2011-01-06,50.549999
2011-01-07,50.380001
2011-01-10,50.259997999999996
2011-01-11,49.939999
2011-01-12,50.060001
2011-01-13,50.23
2011-01-14,50.91
2011-01-18,51.610001000000004
2011-01-19,50.900002
2011-01-20,51.18
2011-01-21,51.48
2011-01-24,51.740002000000004
2011-01-25,52.599998
2011-01-26,52.950001
2011-01-27,53.810001
2011-01-28,52.889998999999996
2011-01-31,54.189999
2011-02-01,54.599998
2011-02-02,54.799999
2011-02-03,54.41
2011-02-04,53.080002
2011-02-07,53.709998999999996
2011-02-08,53.509997999999996
2011-02-09,53.799999
2011-02-10,54.16
2011-02-11,54.549999
2011-02-14,54.59
2011-02-15,54.189999
2011-02-16,53.599998
2011-02-17,53.66
2011-02-18,54.029999
2011-02-22,53.950001
2011-02-23,53.32
2011-02-24,52.549999
2011-02-25,53.360001000000004
2011-02-28,55.110001000000004
2011-03-01,53.57
2011-03-02,53.139998999999996
2011-03-03,54.209998999999996
2011-03-04,53.32
2011-03-07,52.619999
2011-03-08,53.880001
2011-03-09,54.060001
2011-03-10,53.43
2011-03-11,54.549999
2011-03-14,54.18
2011-03-15,54.549999
2011-03-16,53.970001
2011-03-17,54.299999
2011-03-18,54.689999
2011-03-21,54.91
2011-03-22,54.540001000000004
2011-03-23,54.009997999999996
2011-03-24,54.18
2011-03-25,54.450001
2011-03-28,54.630001
2011-03-29,54.709998999999996
2011-03-30,55.59
2011-03-31,56.41
2011-04-01,56.669998
2011-04-04,56.310001
2011-04-05,56.330002
2011-04-06,56.299999
2011-04-07,55.810001
2011-04-08,55.57
2011-04-11,55.549999
2011-04-12,55.68
2011-04-13,55.84
2011-04-14,56.220001
2011-04-15,56.799999
2011-04-18,55.990002000000004
2011-04-19,56.299999
2011-04-20,57.400002
2011-04-21,57.66
2011-04-25,58.310001
2011-04-26,59.130001
2011-04-27,59.259997999999996
2011-04-28,59.43
2011-04-29,59.740002000000004
2011-05-02,59.889998999999996
2011-05-03,59.529999
2011-05-04,59.259997999999996
2011-05-05,59.240002000000004
2011-05-06,58.619999
2011-05-09,59.07
2011-05-10,60.0
2011-05-11,59.32
2011-05-12,59.43
2011-05-13,59.16
2011-05-16,59.389998999999996
2011-05-17,59.450001
2011-05-18,59.77
2011-05-19,60.349998
2011-05-20,59.919998
2011-05-23,59.060001
2011-05-24,59.23
2011-05-25,59.709998999999996
2011-05-26,60.490002000000004
2011-05-27,60.599998
2011-05-31,61.830002
2011-06-01,59.759997999999996
2011-06-02,59.279999
2011-06-03,60.200001
2011-06-06,59.810001
2011-06-07,60.77
2011-06-08,60.98
2011-06-09,60.540001000000004
2011-06-10,59.209998999999996
2011-06-13,59.27
2011-06-14,59.57
2011-06-15,59.080002
2011-06-16,58.889998999999996
2011-06-17,59.080002
2011-06-20,59.639998999999996
2011-06-21,59.91
2011-06-22,59.59
2011-06-23,58.459998999999996
2011-06-24,58.360001000000004
2011-06-27,58.709998999999996
2011-06-28,59.459998999999996
2011-06-29,60.0
2011-06-30,60.0
2011-07-01,61.349998
2011-07-05,61.619999
2011-07-06,62.18
2011-07-07,62.82
2011-07-08,62.830002
2011-07-11,62.029999
2011-07-12,62.32
2011-07-13,61.52
2011-07-14,61.009997999999996
2011-07-15,61.75
2011-07-18,61.5
2011-07-19,62.16
2011-07-20,62.639998999999996
2011-07-21,63.07
2011-07-22,63.68
2011-07-25,63.060001
2011-07-26,63.509997999999996
2011-07-27,62.490002000000004
2011-07-28,61.720001
2011-07-29,61.82
2011-08-01,61.41
2011-08-02,60.009997999999996
2011-08-03,59.73
2011-08-04,57.200001
2011-08-05,55.66
2011-08-08,51.950001
2011-08-09,57.27
2011-08-10,56.009997999999996
2011-08-11,58.790001000000004
2011-08-12,59.049999
2011-08-15,60.779999
2011-08-16,61.080002
2011-08-17,60.560001
2011-08-18,57.540001000000004
2011-08-19,56.490002000000004
2011-08-22,56.540001000000004
2011-08-23,57.91
2011-08-24,59.029999
2011-08-25,57.93
2011-08-26,58.650002
2011-08-29,60.16
2011-08-30,60.490002000000004
2011-08-31,61.18
2011-09-01,60.529999
2011-09-02,59.709998999999996
2011-09-06,59.43
2011-09-07,61.389998999999996
2011-09-08,61.669998
2011-09-09,59.810001
2011-09-12,60.060001
2011-09-13,59.810001
2011-09-14,58.790001000000004
2011-09-15,58.650002
2011-09-16,57.799999
2011-09-19,56.720001
2011-09-20,55.669998
2011-09-21,52.330002
2011-09-22,51.330002
2011-09-23,53.130001
2011-09-26,53.34
2011-09-27,53.419998
2011-09-28,52.720001
2011-09-29,53.59
2011-09-30,51.869999
2011-10-03,49.66
2011-10-04,52.220001
2011-10-05,51.700001
2011-10-06,53.470001
2011-10-07,51.990002000000004
2011-10-10,54.619999
2011-10-11,52.91
2011-10-12,53.950001
2011-10-13,53.610001000000004
2011-10-14,55.32
2011-10-17,53.349998
2011-10-18,55.200001
2011-10-19,54.549999
2011-10-20,54.599998
2011-10-21,56.700001
2011-10-24,57.150002
2011-10-25,56.380001
2011-10-26,57.009997999999996
2011-10-27,59.959998999999996
2011-10-28,58.75
2011-10-31,58.68
2011-11-01,56.119999
2011-11-02,58.189999
2011-11-03,58.939999
2011-11-04,58.470001
2011-11-07,58.880001
2011-11-08,59.360001000000004
2011-11-09,56.779999
2011-11-10,57.290001000000004
2011-11-11,59.029999
2011-11-14,57.759997999999996
2011-11-15,58.75
2011-11-16,56.650002
2011-11-17,54.360001000000004
2011-11-18,54.700001
2011-11-21,54.009997999999996
2011-11-22,53.810001
2011-11-23,52.560001
2011-11-25,52.630001
2011-11-28,53.09
2011-11-29,52.900002
2011-11-30,55.189999
2011-12-01,54.130001
2011-12-02,54.25
2011-12-05,53.709998999999996
2011-12-06,53.560001
2011-12-07,54.41
2011-12-08,53.540001000000004
2011-12-09,54.400002
2011-12-12,53.689999
2011-12-13,53.709998999999996
2011-12-14,54.720001
2011-12-15,55.360001000000004
2011-12-16,55.849998
2011-12-19,55.439999
2011-12-20,57.09
2011-12-21,56.540001000000004
2011-12-22,57.549999
2011-12-23,57.470001
2011-12-27,57.650002
2011-12-28,56.709998999999996
2011-12-29,57.130001
2011-12-30,57.029999
2012-01-03,56.599998
2012-01-04,56.150002
2012-01-05,56.349998
2012-01-06,55.689999
2012-01-09,55.0
2012-01-10,55.189999
2012-01-11,55.049999
2012-01-12,54.07
2012-01-13,55.0
2012-01-17,55.580002
2012-01-18,55.889998999999996
2012-01-19,55.509997999999996
2012-01-20,55.77
2012-01-23,56.459998999999996
2012-01-24,56.599998
2012-01-25,58.130001
2012-01-26,59.25
2012-01-27,59.630001
2012-01-30,59.299999
2012-01-31,59.549999
2012-02-01,60.02
2012-02-02,59.700001
2012-02-03,60.25
2012-02-06,59.77
2012-02-07,59.619999
2012-02-08,59.5
2012-02-09,58.66
2012-02-10,58.59
2012-02-13,58.91
2012-02-14,57.77
2012-02-15,57.720001
2012-02-16,58.220001
2012-02-17,58.509997999999996
2012-02-21,57.540001000000004
2012-02-22,56.91
2012-02-23,57.599998
2012-02-24,58.060001
