Date,CRM
2018-05-04,125.120003
2018-05-07,126.970001
2018-05-08,128.75
2018-05-09,129.729996
2018-05-10,130.619995
2018-05-11,130.630005
2018-05-14,127.690002
2018-05-15,128.130005
2018-05-16,128.770004
2018-05-17,126.050003
2018-05-18,126.959999
2018-05-21,126.370003
2018-05-22,125.440002
2018-05-23,128.08999599999999
2018-05-24,128.740005
2018-05-25,127.959999
2018-05-29,126.879997
2018-05-30,129.300003
2018-05-31,129.330002
2018-06-01,130.520004
2018-06-04,132.649994
2018-06-05,134.119995
2018-06-06,135.550003
2018-06-07,132.91000400000001
2018-06-08,133.529999
2018-06-11,133.979996
2018-06-12,136.259995
2018-06-13,136.5
2018-06-14,138.41000400000001
2018-06-15,138.41000400000001
2018-06-18,139.800003
2018-06-19,139.520004
2018-06-20,138.940002
2018-06-21,137.880005
2018-06-22,135.009995
2018-06-25,133.190002
2018-06-26,135.479996
2018-06-27,133.220001
2018-06-28,135.119995
2018-06-29,136.399994
2018-07-02,140.429993
2018-07-03,137.83999599999999
2018-07-05,139.770004
2018-07-06,141.399994
2018-07-09,141.759995
2018-07-10,142.449997
2018-07-11,145.25
2018-07-12,148.16000400000001
2018-07-13,147.610001
2018-07-16,146.96000700000002
2018-07-17,147.020004
2018-07-18,147.83999599999999
2018-07-19,147.16000400000001
2018-07-20,146.869995
2018-07-23,147.559998
2018-07-24,146.0
2018-07-25,148.869995
2018-07-26,147.570007
2018-07-27,143.91000400000001
2018-07-30,138.029999
2018-07-31,137.149994
2018-08-01,137.679993
2018-08-02,141.139999
2018-08-03,141.03999299999998
2018-08-06,142.71000700000002
2018-08-07,144.440002
2018-08-08,145.169998
2018-08-09,145.820007
2018-08-10,145.509995
2018-08-13,144.449997
2018-08-14,146.570007
2018-08-15,145.03999299999998
2018-08-16,145.729996
2018-08-17,145.020004
2018-08-20,145.71000700000002
2018-08-21,145.529999
2018-08-22,146.46000700000002
2018-08-23,147.830002
2018-08-24,152.300003
2018-08-27,151.679993
2018-08-28,152.990005
2018-08-29,154.800003
2018-08-30,152.139999
2018-08-31,152.679993
2018-09-04,153.21000700000002
2018-09-05,148.649994
2018-09-06,148.830002
2018-09-07,150.429993
2018-09-10,151.320007
2018-09-11,152.83999599999999
2018-09-12,155.369995
2018-09-13,158.179993
2018-09-14,157.490005
2018-09-17,154.919998
2018-09-18,156.0
2018-09-19,152.899994
2018-09-20,155.5
2018-09-21,155.520004
2018-09-24,158.779999
2018-09-25,158.869995
2018-09-26,158.330002
2018-09-27,160.429993
2018-09-28,159.029999
2018-10-01,159.860001
2018-10-02,157.259995
2018-10-03,159.100006
2018-10-04,154.899994
2018-10-05,155.070007
2018-10-08,148.649994
2018-10-09,148.5
2018-10-10,137.809998
2018-10-11,139.240005
2018-10-12,146.740005
2018-10-15,141.949997
2018-10-16,147.440002
2018-10-17,147.009995
2018-10-18,142.83999599999999
2018-10-19,140.490005
2018-10-22,142.949997
2018-10-23,140.66000400000001
2018-10-24,133.259995
2018-10-25,140.800003
2018-10-26,135.520004
2018-10-29,130.990005
2018-10-30,132.169998
2018-10-31,137.240005
2018-11-01,139.58999599999999
2018-11-02,136.78999299999998
2018-11-05,135.440002
2018-11-06,133.949997
2018-11-07,141.78999299999998
2018-11-08,141.869995
2018-11-09,136.919998
2018-11-12,130.5
2018-11-13,132.16000400000001
2018-11-14,129.350006
2018-11-15,132.490005
2018-11-16,132.550003
2018-11-19,121.010002
2018-11-20,120.66999799999999
2018-11-21,123.589996
2018-11-23,122.029999
2018-11-26,126.410004
2018-11-27,127.540001
2018-11-28,140.639999
2018-11-29,139.720001
2018-11-30,142.759995
2018-12-03,144.149994
2018-12-04,139.240005
2018-12-06,142.059998
2018-12-07,135.949997
2018-12-10,137.270004
2018-12-11,136.78999299999998
2018-12-12,140.08999599999999
2018-12-13,141.139999
2018-12-14,137.03999299999998
2018-12-17,130.830002
2018-12-18,132.320007
2018-12-19,131.16000400000001
2018-12-20,127.730003
2018-12-21,122.910004
2018-12-24,121.33000200000001
2018-12-26,130.83999599999999
2018-12-27,135.199997
2018-12-28,134.679993
2018-12-31,136.970001
2019-01-02,135.550003
2019-01-03,130.399994
2019-01-04,137.96000700000002
2019-01-07,142.220001
2019-01-08,145.720001
2019-01-09,145.990005
2019-01-10,147.03999299999998
2019-01-11,147.550003
2019-01-14,146.050003
2019-01-15,149.190002
2019-01-16,148.53999299999998
2019-01-17,149.820007
2019-01-18,152.509995
2019-01-22,148.949997
2019-01-23,149.75
2019-01-24,146.869995
2019-01-25,149.740005
2019-01-28,147.330002
2019-01-29,145.179993
2019-01-30,149.16000400000001
2019-01-31,151.970001
2019-02-01,155.869995
2019-02-04,157.720001
2019-02-05,158.990005
2019-02-06,158.130005
2019-02-07,154.929993
2019-02-08,156.669998
2019-02-11,159.91000400000001
2019-02-12,162.78999299999998
2019-02-13,160.399994
2019-02-14,159.470001
2019-02-15,159.050003
2019-02-19,160.610001
2019-02-20,158.53999299999998
2019-02-21,159.630005
2019-02-22,161.309998
2019-02-25,161.360001
2019-02-26,163.0
2019-02-27,163.119995
2019-02-28,163.649994
2019-03-01,164.529999
2019-03-04,158.5
2019-03-05,156.970001
2019-03-06,156.78999299999998
2019-03-07,155.600006
2019-03-08,155.059998
2019-03-11,157.649994
2019-03-12,158.279999
2019-03-13,159.809998
2019-03-14,160.669998
2019-03-15,161.509995
2019-03-18,161.949997
2019-03-19,163.929993
2019-03-20,163.509995
2019-03-21,166.949997
2019-03-22,161.5
2019-03-25,160.880005
2019-03-26,159.399994
2019-03-27,155.119995
2019-03-28,155.179993
2019-03-29,158.369995
2019-04-01,161.179993
2019-04-02,160.509995
2019-04-03,162.619995
2019-04-04,158.520004
2019-04-05,158.559998
2019-04-08,158.470001
2019-04-09,156.970001
2019-04-10,160.240005
2019-04-11,160.729996
2019-04-12,160.71000700000002
2019-04-15,160.08999599999999
2019-04-16,158.690002
2019-04-17,155.33999599999999
2019-04-18,155.990005
2019-04-22,158.759995
2019-04-23,161.229996
2019-04-24,159.559998
2019-04-25,163.08999599999999
2019-04-26,165.96000700000002
2019-04-29,165.360001
2019-04-30,165.350006
2019-05-01,162.149994
2019-05-02,161.830002
2019-05-03,163.33999599999999
2019-05-06,162.5
2019-05-07,156.899994
2019-05-08,156.860001
2019-05-09,156.309998
2019-05-10,159.940002
2019-05-13,153.149994
2019-05-14,158.070007
2019-05-15,155.059998
2019-05-16,158.479996
2019-05-17,154.570007
2019-05-20,155.979996
2019-05-21,155.779999
2019-05-22,157.639999
2019-05-23,153.71000700000002
2019-05-24,154.509995
2019-05-28,155.190002
2019-05-29,152.889999
2019-05-30,155.66000400000001
2019-05-31,151.41000400000001
2019-06-03,145.100006
2019-06-04,150.809998
2019-06-05,158.440002
2019-06-06,159.309998
2019-06-07,161.270004
2019-06-10,152.78999299999998
2019-06-11,150.149994
2019-06-12,151.279999
2019-06-13,151.33999599999999
2019-06-14,150.009995
2019-06-17,150.28999299999998
2019-06-18,150.58999599999999
2019-06-19,154.139999
2019-06-20,157.199997
2019-06-21,156.83999599999999
2019-06-24,152.559998
2019-06-25,149.33999599999999
2019-06-26,149.03999299999998
2019-06-27,150.690002
2019-06-28,151.729996
2019-07-01,154.059998
2019-07-02,154.119995
2019-07-03,155.58999599999999
2019-07-05,154.580002
2019-07-08,152.809998
2019-07-09,153.949997
2019-07-10,156.270004
2019-07-11,158.899994
2019-07-12,158.080002
2019-07-15,159.649994
2019-07-16,157.130005
2019-07-17,158.240005
2019-07-18,157.979996
2019-07-19,156.75
2019-07-22,157.699997
2019-07-23,156.25
2019-07-24,159.75
2019-07-25,159.350006
2019-07-26,159.970001
2019-07-29,156.21000700000002
2019-07-30,156.96000700000002
2019-07-31,154.5
2019-08-01,150.809998
2019-08-02,145.699997
2019-08-05,142.820007
2019-08-06,142.800003
2019-08-07,141.639999
2019-08-08,143.820007
2019-08-09,143.369995
2019-08-12,140.720001
2019-08-13,143.880005
2019-08-14,139.720001
2019-08-15,142.130005
2019-08-16,143.889999
2019-08-19,143.669998
2019-08-20,145.53999299999998
2019-08-21,147.380005
2019-08-22,148.240005
2019-08-23,151.570007
2019-08-26,155.139999
2019-08-27,153.570007
2019-08-28,151.830002
2019-08-29,155.929993
2019-08-30,156.070007
2019-09-03,152.729996
2019-09-04,152.46000700000002
2019-09-05,153.770004
2019-09-06,151.070007
2019-09-09,149.53999299999998
2019-09-10,149.649994
2019-09-11,154.08999599999999
2019-09-12,154.75
2019-09-13,152.979996
2019-09-16,153.009995
2019-09-17,152.820007
2019-09-18,152.770004
2019-09-19,153.600006
2019-09-20,155.199997
2019-09-23,154.649994
2019-09-24,152.050003
2019-09-25,152.990005
2019-09-26,152.33999599999999
2019-09-27,148.259995
2019-09-30,148.440002
2019-10-01,147.690002
2019-10-02,144.220001
2019-10-03,147.0
2019-10-04,148.029999
2019-10-07,148.800003
2019-10-08,145.91000400000001
2019-10-09,147.050003
2019-10-10,146.41000400000001
2019-10-11,149.369995
2019-10-14,149.369995
2019-10-15,152.740005
2019-10-16,146.970001
2019-10-17,146.169998
2019-10-18,144.08999599999999
2019-10-21,144.550003
2019-10-22,142.330002
2019-10-23,145.130005
2019-10-24,148.119995
2019-10-25,150.490005
2019-10-28,154.78999299999998
2019-10-29,155.08999599999999
2019-10-30,158.279999
2019-10-31,156.490005
2019-11-01,159.740005
2019-11-04,157.600006
2019-11-05,158.149994
2019-11-06,158.929993
2019-11-07,159.5
2019-11-08,161.110001
2019-11-11,161.779999
2019-11-12,162.860001
2019-11-13,162.600006
2019-11-14,163.050003
2019-11-15,163.21000700000002
2019-11-18,162.770004
2019-11-19,163.96000700000002
2019-11-20,164.199997
2019-11-21,162.880005
2019-11-22,162.809998
2019-11-25,161.71000700000002
2019-11-26,162.53999299999998
2019-11-27,161.509995
2019-11-29,162.889999
2019-12-02,161.0
2019-12-03,161.570007
2019-12-04,156.429993
2019-12-05,158.220001
2019-12-06,158.009995
2019-12-09,157.479996
2019-12-10,156.399994
2019-12-11,156.389999
2019-12-12,158.58999599999999
2019-12-13,161.130005
2019-12-16,161.96000700000002
2019-12-17,161.630005
2019-12-18,161.479996
2019-12-19,163.330002
2019-12-20,164.550003
2019-12-23,163.740005
2019-12-24,163.25
2019-12-26,164.509995
2019-12-27,164.979996
2019-12-30,162.440002
2019-12-31,162.639999
2020-01-02,166.990005
2020-01-03,166.169998
2020-01-06,173.449997
2020-01-07,176.0
2020-01-08,177.330002
2020-01-09,179.600006
2020-01-10,180.199997
2020-01-13,183.850006
2020-01-14,182.119995
2020-01-15,181.059998
2020-01-16,182.690002
2020-01-17,182.229996
2020-01-21,185.270004
2020-01-22,182.75
2020-01-23,183.979996
2020-01-24,182.110001
2020-01-27,180.71000700000002
2020-01-28,182.850006
2020-01-29,181.770004
2020-01-30,185.669998
2020-01-31,182.309998
2020-02-03,185.419998
2020-02-04,188.33999599999999
2020-02-05,185.490005
2020-02-06,186.729996
2020-02-07,185.720001
2020-02-10,189.119995
2020-02-11,189.110001
2020-02-12,189.46000700000002
2020-02-13,188.639999
2020-02-14,189.949997
2020-02-18,191.08999599999999
2020-02-19,192.869995
2020-02-20,193.360001
2020-02-21,189.5
2020-02-24,185.940002
2020-02-25,181.270004
2020-02-26,178.869995
2020-02-27,172.149994
2020-02-28,170.399994
2020-03-02,176.759995
2020-03-03,169.369995
2020-03-04,175.690002
2020-03-05,169.600006
2020-03-06,164.080002
2020-03-09,151.21000700000002
2020-03-10,161.33999599999999
2020-03-11,154.570007
2020-03-12,140.58999599999999
2020-03-13,147.779999
2020-03-16,124.300003
2020-03-17,135.419998
2020-03-18,132.240005
2020-03-19,139.46000700000002
2020-03-20,139.350006
2020-03-23,140.520004
2020-03-24,153.639999
2020-03-25,147.059998
2020-03-26,154.729996
2020-03-27,146.0
2020-03-30,149.850006
2020-03-31,143.979996
2020-04-01,134.059998
2020-04-02,134.320007
2020-04-03,134.309998
2020-04-06,147.550003
2020-04-07,145.070007
2020-04-08,151.119995
2020-04-09,154.550003
2020-04-13,152.5
2020-04-14,157.71000700000002
2020-04-15,155.630005
2020-04-16,157.059998
2020-04-17,162.619995
2020-04-20,162.759995
2020-04-21,150.559998
2020-04-22,154.139999
2020-04-23,151.720001
2020-04-24,153.979996
2020-04-27,157.630005
2020-04-28,154.46000700000002
2020-04-29,160.429993
2020-04-30,161.949997
2020-05-01,156.369995
2020-05-04,161.470001
2020-05-05,163.25
2020-05-06,163.669998
2020-05-07,169.899994
2020-05-08,175.899994
2020-05-11,182.669998
2020-05-12,177.53999299999998
2020-05-13,169.639999
2020-05-14,167.0
2020-05-15,171.330002
2020-05-18,172.5
2020-05-19,176.03999299999998
2020-05-20,176.929993
2020-05-21,175.259995
2020-05-22,177.850006
2020-05-26,176.520004
2020-05-27,176.600006
