Date,REG
2012-08-01,48.639998999999996
2012-08-02,48.650002
2012-08-03,48.889998999999996
2012-08-06,48.59
2012-08-07,48.400002
2012-08-08,48.189999
2012-08-09,48.23
2012-08-10,48.490002000000004
2012-08-13,47.990002000000004
2012-08-14,47.810001
2012-08-15,47.950001
2012-08-16,48.419998
2012-08-17,48.959998999999996
2012-08-20,48.610001000000004
2012-08-21,49.130001
2012-08-22,49.169998
2012-08-23,48.799999
2012-08-24,49.419998
2012-08-27,49.450001
2012-08-28,49.299999
2012-08-29,49.16
2012-08-30,49.110001000000004
2012-08-31,49.0
2012-09-04,49.540001000000004
2012-09-05,49.380001
2012-09-06,49.709998999999996
2012-09-07,49.57
2012-09-10,49.349998
2012-09-11,49.349998
2012-09-12,49.91
2012-09-13,50.389998999999996
2012-09-14,50.52
2012-09-17,50.080002
2012-09-18,49.91
2012-09-19,49.619999
2012-09-20,48.849998
2012-09-21,48.810001
2012-09-24,48.860001000000004
2012-09-25,48.619999
2012-09-26,48.330002
2012-09-27,48.689999
2012-09-28,48.73
2012-10-01,48.439999
2012-10-02,48.610001000000004
2012-10-03,48.5
2012-10-04,48.509997999999996
2012-10-05,48.509997999999996
2012-10-08,48.52
2012-10-09,48.27
2012-10-10,48.720001
2012-10-11,49.009997999999996
2012-10-12,48.900002
2012-10-15,48.860001000000004
2012-10-16,49.419998
2012-10-17,49.549999
2012-10-18,50.02
2012-10-19,49.580002
2012-10-22,49.139998999999996
2012-10-23,48.459998999999996
2012-10-24,48.220001
2012-10-25,47.799999
2012-10-26,47.200001
2012-10-31,48.02
2012-11-01,48.330002
2012-11-02,49.080002
2012-11-05,49.049999
2012-11-06,49.060001
2012-11-07,48.599998
2012-11-08,47.610001000000004
2012-11-09,46.610001000000004
2012-11-12,46.290001000000004
2012-11-13,46.360001000000004
2012-11-14,45.450001
2012-11-15,45.290001000000004
2012-11-16,45.43
2012-11-19,45.669998
2012-11-20,46.080002
2012-11-21,46.049999
2012-11-23,46.560001
2012-11-26,46.720001
2012-11-27,46.68
2012-11-28,46.549999
2012-11-29,46.669998
2012-11-30,46.849998
2012-12-03,46.98
2012-12-04,46.799999
2012-12-05,46.919998
2012-12-06,46.689999
2012-12-07,46.970001
2012-12-10,46.68
2012-12-11,46.830002
2012-12-12,46.380001
2012-12-13,46.049999
2012-12-14,46.110001000000004
2012-12-17,46.040001000000004
2012-12-18,46.75
2012-12-19,46.419998
2012-12-20,47.119999
2012-12-21,46.849998
2012-12-24,46.650002
2012-12-26,46.259997999999996
2012-12-27,46.830002
2012-12-28,46.459998999999996
2012-12-31,47.119999
2013-01-02,47.529999
2013-01-03,47.759997999999996
2013-01-04,47.720001
2013-01-07,48.279999
2013-01-08,48.080002
2013-01-09,48.560001
2013-01-10,48.52
2013-01-11,48.830002
2013-01-14,49.099998
2013-01-15,49.23
2013-01-16,49.209998999999996
2013-01-17,49.07
2013-01-18,49.459998999999996
2013-01-22,49.869999
2013-01-23,50.0
2013-01-24,49.630001
2013-01-25,50.259997999999996
2013-01-28,50.290001000000004
2013-01-29,50.439999
2013-01-30,50.0
2013-01-31,49.830002
2013-02-01,50.41
2013-02-04,50.599998
2013-02-05,50.73
2013-02-06,50.98
2013-02-07,50.849998
2013-02-08,51.41
2013-02-11,51.200001
2013-02-12,51.549999
2013-02-13,51.57
2013-02-14,51.59
2013-02-15,51.700001
2013-02-19,51.98
2013-02-20,51.810001
2013-02-21,50.889998999999996
2013-02-22,51.509997999999996
2013-02-25,50.360001000000004
2013-02-26,50.98
2013-02-27,51.48
2013-02-28,51.880001
2013-03-01,51.869999
2013-03-04,52.380001
2013-03-05,53.27
2013-03-06,53.439999
2013-03-07,53.25
2013-03-08,53.099998
2013-03-11,52.75
2013-03-12,52.610001000000004
2013-03-13,52.700001
2013-03-14,52.950001
2013-03-15,52.709998999999996
2013-03-18,52.669998
2013-03-19,52.509997999999996
2013-03-20,52.299999
2013-03-21,52.040001000000004
2013-03-22,52.349998
2013-03-25,52.060001
2013-03-26,52.310001
2013-03-27,52.380001
2013-03-28,52.91
2013-04-01,52.939999
2013-04-02,52.669998
2013-04-03,52.560001
2013-04-04,53.040001000000004
2013-04-05,52.91
2013-04-08,53.52
2013-04-09,53.549999
2013-04-10,54.119999
2013-04-11,54.220001
2013-04-12,54.849998
2013-04-15,53.25
2013-04-16,54.32
2013-04-17,53.049999
2013-04-18,53.110001000000004
2013-04-19,54.119999
2013-04-22,53.779999
2013-04-23,53.830002
2013-04-24,54.200001
2013-04-25,54.549999
2013-04-26,54.740002000000004
2013-04-29,55.310001
2013-04-30,56.259997999999996
2013-05-01,55.709998999999996
2013-05-02,56.580002
2013-05-03,57.450001
2013-05-06,57.950001
2013-05-07,58.349998
2013-05-08,59.200001
2013-05-09,58.389998999999996
2013-05-10,58.209998999999996
2013-05-13,58.259997999999996
2013-05-14,58.259997999999996
2013-05-15,58.580002
2013-05-16,57.669998
2013-05-17,57.860001000000004
2013-05-20,57.349998
2013-05-21,57.860001000000004
2013-05-22,55.990002000000004
2013-05-23,54.919998
2013-05-24,54.470001
2013-05-28,53.389998999999996
2013-05-29,52.369999
2013-05-30,51.98
2013-05-31,51.599998
2013-06-03,51.709998999999996
2013-06-04,50.790001000000004
2013-06-05,50.099998
2013-06-06,51.509997999999996
2013-06-07,51.25
2013-06-10,51.709998999999996
2013-06-11,50.549999
2013-06-12,50.240002000000004
2013-06-13,51.459998999999996
2013-06-14,51.5
2013-06-17,50.939999
2013-06-18,51.200001
2013-06-19,49.209998999999996
2013-06-20,46.82
2013-06-21,46.709998999999996
2013-06-24,47.369999
2013-06-25,48.34
2013-06-26,49.310001
2013-06-27,50.759997999999996
2013-06-28,50.810001
2013-07-01,50.400002
2013-07-02,51.330002
2013-07-03,51.0
2013-07-05,51.060001
2013-07-08,50.720001
2013-07-09,51.490002000000004
2013-07-10,51.360001000000004
2013-07-11,52.560001
2013-07-12,52.0
2013-07-15,52.650002
2013-07-16,52.75
2013-07-17,52.990002000000004
2013-07-18,53.98
2013-07-19,53.630001
2013-07-22,54.27
2013-07-23,54.380001
2013-07-24,53.360001000000004
2013-07-25,53.470001
2013-07-26,53.709998999999996
2013-07-29,53.799999
2013-07-30,53.439999
2013-07-31,52.73
2013-08-01,53.669998
2013-08-02,52.779999
2013-08-05,52.18
2013-08-06,51.91
2013-08-07,51.66
2013-08-08,51.639998999999996
2013-08-09,52.169998
2013-08-12,51.540001000000004
2013-08-13,50.779999
2013-08-14,50.400002
2013-08-15,49.66
2013-08-16,48.900002
2013-08-19,48.18
2013-08-20,49.32
2013-08-21,48.709998999999996
2013-08-22,49.060001
2013-08-23,49.52
2013-08-26,49.259997999999996
2013-08-27,48.880001
2013-08-28,48.310001
2013-08-29,47.98
2013-08-30,47.549999
2013-09-03,46.610001000000004
2013-09-04,47.310001
2013-09-05,46.700001
2013-09-06,46.950001
2013-09-09,47.869999
2013-09-10,48.009997999999996
2013-09-11,48.279999
2013-09-12,47.77
2013-09-13,47.720001
2013-09-16,48.450001
2013-09-17,48.709998999999996
2013-09-18,50.560001
2013-09-19,50.240002000000004
2013-09-20,49.27
2013-09-23,49.09
2013-09-24,48.360001000000004
2013-09-25,48.400002
2013-09-26,48.849998
2013-09-27,48.470001
2013-09-30,48.349998
2013-10-01,49.419998
2013-10-02,49.119999
2013-10-03,48.279999
2013-10-04,48.34
2013-10-07,48.549999
2013-10-08,47.919998
2013-10-09,47.889998999999996
2013-10-10,49.299999
2013-10-11,49.75
2013-10-14,49.720001
2013-10-15,49.82
2013-10-16,51.299999
2013-10-17,51.689999
2013-10-18,51.599998
2013-10-21,51.400002
2013-10-22,52.259997999999996
2013-10-23,52.580002
2013-10-24,52.830002
2013-10-25,53.290001000000004
2013-10-28,52.970001
2013-10-29,52.630001
2013-10-30,52.450001
2013-10-31,51.66
2013-11-01,52.220001
2013-11-04,51.68
2013-11-05,50.57
2013-11-06,50.529999
2013-11-07,49.630001
2013-11-08,48.389998999999996
2013-11-11,48.830002
2013-11-12,48.41
2013-11-13,49.0
2013-11-14,49.310001
2013-11-15,49.240002000000004
2013-11-18,48.740002000000004
2013-11-19,48.459998999999996
2013-11-20,47.73
2013-11-21,48.200001
2013-11-22,47.880001
2013-11-25,47.740002000000004
2013-11-26,47.439999
2013-11-27,47.52
2013-11-29,46.84
2013-12-02,46.98
2013-12-03,47.720001
2013-12-04,47.650002
2013-12-05,48.049999
2013-12-06,48.580002
2013-12-09,48.529999
2013-12-10,47.869999
2013-12-11,46.169998
2013-12-12,46.259997999999996
2013-12-13,46.189999
2013-12-16,46.009997999999996
2013-12-17,45.880001
2013-12-18,46.75
2013-12-19,46.209998999999996
2013-12-20,46.389998999999996
2013-12-23,46.43
2013-12-24,46.779999
2013-12-26,46.639998999999996
2013-12-27,46.75
2013-12-30,46.66
2013-12-31,46.299999
2014-01-02,45.970001
2014-01-03,46.790001000000004
2014-01-06,46.84
2014-01-07,47.049999
2014-01-08,46.849998
2014-01-09,47.049999
2014-01-10,47.610001000000004
2014-01-13,46.950001
2014-01-14,47.880001
2014-01-15,47.779999
2014-01-16,48.360001000000004
2014-01-17,48.27
2014-01-21,48.48
2014-01-22,48.75
2014-01-23,48.529999
2014-01-24,47.82
2014-01-27,47.439999
2014-01-28,48.07
2014-01-29,47.43
2014-01-30,48.049999
2014-01-31,48.139998999999996
2014-02-03,46.77
2014-02-04,47.34
2014-02-05,47.470001
2014-02-06,48.080002
2014-02-07,48.509997999999996
2014-02-10,49.52
2014-02-11,49.82
2014-02-12,49.639998999999996
2014-02-13,50.220001
2014-02-14,50.779999
2014-02-18,50.830002
2014-02-19,50.75
2014-02-20,49.950001
2014-02-21,50.07
2014-02-24,50.200001
2014-02-25,50.439999
2014-02-26,50.450001
2014-02-27,50.349998
2014-02-28,50.77
2014-03-03,50.599998
2014-03-04,51.27
2014-03-05,51.150002
2014-03-06,50.57
2014-03-07,49.619999
2014-03-10,49.48
2014-03-11,49.889998999999996
2014-03-12,50.18
2014-03-13,50.02
2014-03-14,50.369999
2014-03-17,50.400002
2014-03-18,50.580002
2014-03-19,49.02
2014-03-20,49.209998999999996
2014-03-21,49.919998
2014-03-24,50.040001000000004
2014-03-25,50.700001
2014-03-26,50.150002
2014-03-27,50.73
2014-03-28,50.77
2014-03-31,51.060001
2014-04-01,51.310001
2014-04-02,51.32
2014-04-03,51.07
2014-04-04,51.259997999999996
2014-04-07,51.41
2014-04-08,51.68
2014-04-09,51.619999
2014-04-10,51.189999
2014-04-11,50.959998999999996
2014-04-14,51.41
2014-04-15,51.700001
2014-04-16,52.189999
2014-04-17,52.34
2014-04-21,52.400002
2014-04-22,52.259997999999996
2014-04-23,51.869999
2014-04-24,52.43
2014-04-25,52.139998999999996
2014-04-28,52.759997999999996
2014-04-29,52.5
2014-04-30,52.43
2014-05-01,52.759997999999996
2014-05-02,52.669998
2014-05-05,52.630001
2014-05-06,52.689999
2014-05-07,53.470001
2014-05-08,53.98
2014-05-09,53.830002
2014-05-12,54.049999
2014-05-13,53.400002
2014-05-14,53.639998999999996
2014-05-15,53.200001
2014-05-16,53.849998
2014-05-19,53.060001
2014-05-20,52.740002000000004
2014-05-21,52.849998
2014-05-22,52.630001
2014-05-23,53.119999
2014-05-27,53.509997999999996
2014-05-28,53.330002
2014-05-29,53.389998999999996
2014-05-30,53.400002
2014-06-02,54.209998999999996
2014-06-03,54.060001
2014-06-04,54.27
2014-06-05,55.389998999999996
2014-06-06,55.02
2014-06-09,54.669998
2014-06-10,53.830002
2014-06-11,53.66
2014-06-12,53.93
2014-06-13,54.25
2014-06-16,53.959998999999996
2014-06-17,54.509997999999996
2014-06-18,54.939999
2014-06-19,55.439999
2014-06-20,55.849998
2014-06-23,55.43
2014-06-24,55.32
2014-06-25,55.27
2014-06-26,54.970001
2014-06-27,55.43
2014-06-30,55.68
2014-07-01,55.560001
2014-07-02,55.310001
2014-07-03,54.869999
2014-07-07,55.290001000000004
2014-07-08,55.41
2014-07-09,55.389998999999996
2014-07-10,55.630001
2014-07-11,55.560001
2014-07-14,55.799999
2014-07-15,55.84
2014-07-16,55.91
2014-07-17,55.450001
2014-07-18,56.119999
2014-07-21,55.779999
2014-07-22,56.16
2014-07-23,56.360001000000004
2014-07-24,56.490002000000004
2014-07-25,55.400002
2014-07-28,55.950001
2014-07-29,55.509997999999996
2014-07-30,55.48
2014-07-31,54.360001000000004
2014-08-01,54.119999
2014-08-04,54.330002
2014-08-05,53.799999
2014-08-06,53.82
2014-08-07,54.990002000000004
2014-08-08,55.400002
2014-08-11,55.880001
2014-08-12,55.740002000000004
2014-08-13,56.720001
2014-08-14,56.91
2014-08-15,56.93
2014-08-18,57.029999
2014-08-19,57.509997999999996
2014-08-20,57.75
2014-08-21,57.439999
2014-08-22,56.759997999999996
2014-08-25,56.709998999999996
2014-08-26,57.040001000000004
2014-08-27,56.720001
2014-08-28,56.48
2014-08-29,57.139998999999996
2014-09-02,57.41
2014-09-03,57.48
2014-09-04,57.27
2014-09-05,57.91
2014-09-08,57.700001
2014-09-09,57.400002
2014-09-10,56.360001000000004
2014-09-11,56.849998
2014-09-12,55.02
2014-09-15,55.130001
2014-09-16,55.779999
2014-09-17,55.540001000000004
2014-09-18,54.900002
2014-09-19,55.009997999999996
2014-09-22,54.5
2014-09-23,53.900002
2014-09-24,53.799999
2014-09-25,53.529999
2014-09-26,54.25
2014-09-29,54.34
2014-09-30,53.830002
2014-10-01,53.790001000000004
2014-10-02,53.869999
2014-10-03,54.259997999999996
2014-10-06,54.369999
2014-10-07,54.02
2014-10-08,55.419998
2014-10-09,55.630001
2014-10-10,55.419998
2014-10-13,55.549999
2014-10-14,56.66
2014-10-15,56.66
2014-10-16,56.849998
2014-10-17,56.380001
2014-10-20,57.439999
2014-10-21,57.959998999999996
2014-10-22,58.150002
2014-10-23,58.720001
2014-10-24,58.740002000000004
2014-10-27,59.139998999999996
2014-10-28,59.389998999999996
2014-10-29,59.200001
2014-10-30,59.669998
2014-10-31,60.700001
2014-11-03,61.369999
2014-11-04,62.580002
2014-11-05,62.299999
2014-11-06,61.900002
2014-11-07,61.540001000000004
2014-11-10,62.099998
2014-11-11,62.049999
2014-11-12,61.310001
2014-11-13,61.439999
2014-11-14,60.740002000000004
2014-11-17,60.439999
2014-11-18,60.360001000000004
2014-11-19,60.18
2014-11-20,60.009997999999996
2014-11-21,60.400002
2014-11-24,60.630001
2014-11-25,60.720001
2014-11-26,61.34
2014-11-28,61.48
2014-12-01,61.41
2014-12-02,61.880001
2014-12-03,62.139998999999996
2014-12-04,62.549999
2014-12-05,62.650002
2014-12-08,62.84
2014-12-09,63.119999
2014-12-10,63.049999
2014-12-11,63.189999
2014-12-12,62.509997999999996
2014-12-15,61.540001000000004
2014-12-16,61.560001
2014-12-17,63.360001000000004
2014-12-18,64.43
2014-12-19,63.970001
2014-12-22,64.910004
2014-12-23,64.339996
2014-12-24,64.300003
2014-12-26,64.440002
2014-12-29,64.83000200000001
2014-12-30,64.959999
2014-12-31,63.779999
2015-01-02,64.809998
2015-01-05,65.540001
2015-01-06,66.010002
2015-01-07,67.720001
2015-01-08,67.480003
2015-01-09,67.339996
2015-01-12,68.349998
2015-01-13,67.980003
2015-01-14,69.129997
2015-01-15,68.059998
2015-01-16,69.25
2015-01-20,68.150002
2015-01-21,67.970001
2015-01-22,69.470001
2015-01-23,68.660004
2015-01-26,69.82
2015-01-27,69.870003
2015-01-28,69.709999
2015-01-29,69.879997
2015-01-30,68.559998
2015-02-02,68.489998
2015-02-03,69.529999
2015-02-04,68.970001
2015-02-05,69.300003
2015-02-06,67.370003
2015-02-09,66.769997
2015-02-10,66.790001
2015-02-11,66.650002
2015-02-12,67.230003
2015-02-13,66.769997
2015-02-17,66.43
2015-02-18,67.269997
2015-02-19,65.370003
2015-02-20,66.099998
2015-02-23,66.839996
2015-02-24,65.559998
2015-02-25,65.599998
2015-02-26,64.75
2015-02-27,65.629997
2015-03-02,66.220001
2015-03-03,65.970001
2015-03-04,65.279999
2015-03-05,65.529999
2015-03-06,63.57
2015-03-09,63.900002
2015-03-10,63.889998999999996
2015-03-11,64.279999
2015-03-12,65.129997
2015-03-13,65.33000200000001
2015-03-16,66.360001
2015-03-17,66.470001
2015-03-18,68.07
2015-03-19,67.730003
2015-03-20,69.900002
2015-03-23,69.610001
2015-03-24,68.620003
2015-03-25,67.43
2015-03-26,66.870003
2015-03-27,67.459999
2015-03-30,68.639999
2015-03-31,68.040001
2015-04-01,67.709999
2015-04-02,68.410004
2015-04-06,69.18
2015-04-07,67.66999799999999
2015-04-08,67.730003
2015-04-09,66.160004
2015-04-10,66.349998
2015-04-13,65.970001
2015-04-14,66.199997
2015-04-15,65.709999
2015-04-16,65.940002
2015-04-17,65.309998
2015-04-20,65.139999
2015-04-21,65.650002
2015-04-22,65.639999
2015-04-23,65.82
2015-04-24,66.0
2015-04-27,66.389999
2015-04-28,65.970001
2015-04-29,64.33000200000001
2015-04-30,62.779999
2015-05-01,63.189999
2015-05-04,63.82
2015-05-05,62.200001
2015-05-06,62.419998
2015-05-07,63.630001
2015-05-08,64.959999
2015-05-11,64.040001
2015-05-12,64.43
2015-05-13,63.919998
2015-05-14,65.43
2015-05-15,65.889999
2015-05-18,65.389999
2015-05-19,65.07
2015-05-20,64.809998
2015-05-21,64.559998
2015-05-22,64.800003
2015-05-26,64.040001
2015-05-27,64.690002
2015-05-28,64.040001
2015-05-29,63.139998999999996
2015-06-01,64.25
2015-06-02,63.5
2015-06-03,62.5
2015-06-04,62.240002000000004
2015-06-05,61.759997999999996
2015-06-08,61.639998999999996
2015-06-09,61.049999
2015-06-10,61.59
2015-06-11,61.950001
2015-06-12,61.630001
2015-06-15,61.259997999999996
2015-06-16,61.43
2015-06-17,61.759997999999996
2015-06-18,63.009997999999996
2015-06-19,62.25
2015-06-22,61.610001000000004
2015-06-23,61.23
2015-06-24,60.52
2015-06-25,59.900002
2015-06-26,60.259997999999996
2015-06-29,59.099998
2015-06-30,58.98
2015-07-01,60.23
2015-07-02,60.509997999999996
2015-07-06,61.049999
2015-07-07,62.599998
2015-07-08,62.400002
2015-07-09,61.91
2015-07-10,62.389998999999996
2015-07-13,62.310001
2015-07-14,62.419998
2015-07-15,62.5
2015-07-16,62.970001
2015-07-17,62.490002000000004
2015-07-20,62.700001
2015-07-21,62.490002000000004
2015-07-22,62.82
2015-07-23,61.98
2015-07-24,62.07
2015-07-27,62.169998
2015-07-28,62.43
2015-07-29,63.349998
2015-07-30,63.34
2015-07-31,63.970001
2015-08-03,64.41999799999999
2015-08-04,63.93
2015-08-05,63.32
2015-08-06,63.25
2015-08-07,63.5
2015-08-10,62.709998999999996
2015-08-11,63.380001
2015-08-12,63.610001000000004
2015-08-13,63.779999
2015-08-14,64.120003
2015-08-17,64.0
2015-08-18,64.050003
2015-08-19,63.619999
2015-08-20,63.189999
2015-08-21,61.970001
2015-08-24,58.470001
2015-08-25,57.09
2015-08-26,59.299999
2015-08-27,60.779999
2015-08-28,60.880001
2015-08-31,59.310001
2015-09-01,58.380001
2015-09-02,59.200001
2015-09-03,59.610001000000004
2015-09-04,58.110001000000004
2015-09-08,58.950001
2015-09-09,58.07
2015-09-10,58.240002000000004
2015-09-11,59.400002
2015-09-14,59.34
2015-09-15,60.119999
2015-09-16,60.919998
2015-09-17,61.360001000000004
2015-09-18,61.799999
2015-09-21,62.43
2015-09-22,61.529999
2015-09-23,62.080002
2015-09-24,61.139998999999996
2015-09-25,61.220001
2015-09-28,60.700001
2015-09-29,61.790001000000004
2015-09-30,62.150002
2015-10-01,62.389998999999996
2015-10-02,62.720001
2015-10-05,63.68
2015-10-06,63.349998
2015-10-07,64.629997
2015-10-08,65.120003
2015-10-09,64.989998
2015-10-12,65.550003
2015-10-13,64.91999799999999
2015-10-14,64.650002
2015-10-15,65.470001
2015-10-16,65.639999
2015-10-19,66.800003
2015-10-20,66.629997
2015-10-21,66.43
2015-10-22,67.5
2015-10-23,67.08000200000001
2015-10-26,67.120003
2015-10-27,67.760002
2015-10-28,68.260002
2015-10-29,68.459999
2015-10-30,67.959999
2015-11-02,69.290001
2015-11-03,68.300003
2015-11-04,67.809998
2015-11-05,68.300003
2015-11-06,66.0
2015-11-09,64.860001
2015-11-10,65.639999
2015-11-11,66.33000200000001
2015-11-12,65.709999
2015-11-13,65.019997
2015-11-16,65.43
2015-11-17,66.040001
2015-11-18,66.860001
2015-11-19,67.379997
2015-11-20,67.559998
2015-11-23,67.32
2015-11-24,67.019997
2015-11-25,67.349998
2015-11-27,68.110001
2015-11-30,67.379997
2015-12-01,68.120003
2015-12-02,66.41999799999999
2015-12-03,64.959999
2015-12-04,65.68
2015-12-07,65.660004
2015-12-08,65.510002
2015-12-09,65.58000200000001
2015-12-10,65.010002
2015-12-11,65.230003
2015-12-14,65.68
2015-12-15,66.519997
2015-12-16,67.910004
2015-12-17,67.730003
2015-12-18,67.050003
2015-12-21,67.400002
2015-12-22,67.639999
2015-12-23,67.91999799999999
2015-12-24,68.190002
2015-12-28,68.529999
2015-12-29,69.059998
2015-12-30,68.889999
2015-12-31,68.120003
2016-01-04,67.540001
2016-01-05,68.860001
2016-01-06,69.260002
2016-01-07,68.620003
2016-01-08,68.029999
2016-01-11,68.43
2016-01-12,68.089996
2016-01-13,67.43
2016-01-14,67.220001
2016-01-15,67.699997
2016-01-19,69.389999
2016-01-20,68.650002
2016-01-21,68.410004
2016-01-22,69.93
2016-01-25,69.559998
2016-01-26,71.379997
2016-01-27,70.300003
2016-01-28,70.559998
2016-01-29,72.389999
2016-02-01,73.220001
2016-02-02,72.379997
2016-02-03,73.050003
2016-02-04,72.25
2016-02-05,71.269997
2016-02-08,70.489998
2016-02-09,71.050003
2016-02-10,70.870003
2016-02-11,69.83000200000001
2016-02-12,69.760002
2016-02-16,70.66999799999999
2016-02-17,70.760002
2016-02-18,70.220001
2016-02-19,70.360001
2016-02-22,70.489998
2016-02-23,70.269997
2016-02-24,70.370003
2016-02-25,71.529999
2016-02-26,70.550003
2016-02-29,70.58000200000001
2016-03-01,72.529999
2016-03-02,73.519997
2016-03-03,73.660004
2016-03-04,73.849998
2016-03-07,72.889999
2016-03-08,72.389999
2016-03-09,72.779999
2016-03-10,72.889999
2016-03-11,74.07
2016-03-14,74.290001
2016-03-15,74.75
2016-03-16,75.519997
2016-03-17,77.120003
2016-03-18,74.510002
2016-03-21,73.959999
2016-03-22,73.639999
2016-03-23,73.190002
2016-03-24,73.32
2016-03-28,74.389999
2016-03-29,75.379997
2016-03-30,75.07
2016-03-31,74.849998
2016-04-01,75.33000200000001
2016-04-04,75.400002
2016-04-05,74.480003
2016-04-06,74.470001
2016-04-07,74.220001
2016-04-08,74.699997
2016-04-11,74.300003
2016-04-12,75.08000200000001
2016-04-13,74.75
2016-04-14,74.150002
2016-04-15,74.900002
2016-04-18,75.150002
2016-04-19,75.08000200000001
2016-04-20,73.879997
2016-04-21,72.5
2016-04-22,73.349998
2016-04-25,74.029999
2016-04-26,74.309998
2016-04-27,74.769997
2016-04-28,74.32
2016-04-29,73.699997
2016-05-02,75.089996
2016-05-03,75.150002
2016-05-04,77.260002
2016-05-05,77.699997
2016-05-06,78.470001
2016-05-09,79.349998
2016-05-10,79.139999
2016-05-11,77.970001
2016-05-12,78.690002
2016-05-13,77.690002
2016-05-16,78.269997
2016-05-17,76.559998
2016-05-18,75.389999
2016-05-19,75.370003
2016-05-20,76.18
2016-05-23,75.949997
2016-05-24,76.889999
2016-05-25,76.33000200000001
2016-05-26,76.879997
2016-05-27,77.199997
2016-05-31,76.599998
2016-06-01,76.980003
2016-06-02,77.459999
2016-06-03,78.220001
2016-06-06,77.599998
2016-06-07,77.699997
2016-06-08,78.68
2016-06-09,79.589996
2016-06-10,79.599998
2016-06-13,79.339996
2016-06-14,79.230003
2016-06-15,79.650002
2016-06-16,79.519997
2016-06-17,78.989998
2016-06-20,79.019997
2016-06-21,79.129997
2016-06-22,78.519997
2016-06-23,78.980003
2016-06-24,78.5
2016-06-27,79.0
2016-06-28,81.410004
2016-06-29,82.900002
2016-06-30,83.730003
2016-07-01,83.739998
2016-07-05,85.089996
2016-07-06,84.5
2016-07-07,83.550003
2016-07-08,83.959999
2016-07-11,84.160004
2016-07-12,81.68
2016-07-13,82.5
2016-07-14,81.760002
2016-07-15,81.480003
2016-07-18,81.470001
2016-07-19,81.959999
2016-07-20,81.900002
2016-07-21,82.099998
2016-07-22,82.57
2016-07-25,82.480003
2016-07-26,81.889999
2016-07-27,81.82
2016-07-28,83.379997
2016-07-29,84.93
2016-08-01,85.300003
2016-08-02,84.089996
2016-08-03,83.190002
2016-08-04,83.029999
2016-08-05,82.809998
2016-08-08,82.489998
2016-08-09,82.760002
2016-08-10,82.860001
2016-08-11,81.089996
2016-08-12,80.599998
2016-08-15,80.199997
2016-08-16,79.08000200000001
2016-08-17,79.889999
2016-08-18,79.91999799999999
2016-08-19,79.379997
2016-08-22,80.059998
2016-08-23,79.720001
2016-08-24,79.800003
2016-08-25,80.199997
2016-08-26,79.599998
2016-08-29,80.33000200000001
2016-08-30,80.18
2016-08-31,80.540001
2016-09-01,80.129997
2016-09-02,81.08000200000001
2016-09-06,81.510002
2016-09-07,81.940002
2016-09-08,80.75
2016-09-09,77.379997
2016-09-12,78.529999
2016-09-13,76.269997
2016-09-14,76.099998
2016-09-15,76.550003
2016-09-16,76.489998
2016-09-19,77.110001
2016-09-20,76.900002
2016-09-21,77.760002
2016-09-22,79.349998
2016-09-23,79.309998
2016-09-26,79.489998
2016-09-27,78.610001
2016-09-28,79.33000200000001
2016-09-29,77.860001
2016-09-30,77.489998
2016-10-03,75.5
2016-10-04,74.910004
2016-10-05,73.400002
2016-10-06,73.68
2016-10-07,73.91999799999999
2016-10-10,74.68
2016-10-11,73.800003
2016-10-12,73.970001
2016-10-13,74.639999
2016-10-14,74.449997
2016-10-17,74.160004
2016-10-18,74.230003
2016-10-19,74.050003
2016-10-20,74.040001
2016-10-21,73.760002
2016-10-24,74.139999
2016-10-25,73.650002
2016-10-26,72.760002
2016-10-27,70.739998
2016-10-28,71.040001
2016-10-31,72.07
2016-11-01,70.33000200000001
2016-11-02,68.809998
2016-11-03,69.489998
2016-11-04,69.32
2016-11-07,70.029999
2016-11-08,70.290001
2016-11-09,68.660004
2016-11-10,68.160004
2016-11-11,68.639999
2016-11-14,69.860001
2016-11-15,66.910004
2016-11-16,66.839996
2016-11-17,65.379997
2016-11-18,65.989998
2016-11-21,66.110001
2016-11-22,66.93
2016-11-23,66.68
2016-11-25,66.66999799999999
2016-11-28,66.690002
2016-11-29,66.900002
2016-11-30,66.839996
2016-12-01,65.510002
2016-12-02,65.809998
2016-12-05,66.019997
2016-12-06,66.010002
2016-12-07,67.150002
2016-12-08,67.57
2016-12-09,67.690002
2016-12-12,69.040001
2016-12-13,68.480003
2016-12-14,66.980003
2016-12-15,66.489998
2016-12-16,67.730003
2016-12-19,68.230003
2016-12-20,68.209999
2016-12-21,67.019997
2016-12-22,67.33000200000001
2016-12-23,67.449997
2016-12-27,67.400002
2016-12-28,66.769997
2016-12-29,68.0
2016-12-30,68.949997
2017-01-03,68.889999
2017-01-04,69.989998
2017-01-05,70.150002
2017-01-06,70.300003
2017-01-09,69.33000200000001
2017-01-10,68.699997
2017-01-11,68.18
2017-01-12,69.0
2017-01-13,68.879997
2017-01-17,69.709999
2017-01-18,70.010002
2017-01-19,68.910004
2017-01-20,69.760002
2017-01-23,71.010002
2017-01-24,71.139999
2017-01-25,70.150002
2017-01-26,69.879997
2017-01-27,69.449997
2017-01-30,68.949997
2017-01-31,69.730003
2017-02-01,68.690002
2017-02-02,69.489998
2017-02-03,69.849998
2017-02-06,69.889999
2017-02-07,69.300003
