Date,SRE
2007-09-28,58.119999
2007-10-01,58.98
2007-10-02,58.25
2007-10-03,58.32
2007-10-04,58.639998999999996
2007-10-05,58.599998
2007-10-08,58.139998999999996
2007-10-09,58.939999
2007-10-10,58.369999
2007-10-11,59.34
2007-10-12,59.27
2007-10-15,59.779999
2007-10-16,59.880001
2007-10-17,59.610001000000004
2007-10-18,59.509997999999996
2007-10-19,58.16
2007-10-22,58.529999
2007-10-23,58.720001
2007-10-24,58.560001
2007-10-25,59.549999
2007-10-26,60.049999
2007-10-29,60.599998
2007-10-30,60.34
2007-10-31,61.509997999999996
2007-11-01,60.200001
2007-11-02,61.209998999999996
2007-11-05,62.02
2007-11-06,62.330002
2007-11-07,60.16
2007-11-08,61.540001000000004
2007-11-09,60.0
2007-11-12,59.259997999999996
2007-11-13,59.509997999999996
2007-11-14,58.959998999999996
2007-11-15,58.950001
2007-11-16,60.110001000000004
2007-11-19,60.900002
2007-11-20,61.16
2007-11-21,60.560001
2007-11-23,60.580002
2007-11-26,60.93
2007-11-27,61.400002
2007-11-28,62.48
2007-11-29,62.259997999999996
2007-11-30,62.619999
2007-12-03,62.299999
2007-12-04,62.830002
2007-12-05,63.889998999999996
2007-12-06,63.82
2007-12-07,63.59
2007-12-10,63.860001000000004
2007-12-11,62.150002
2007-12-12,62.16
2007-12-13,62.630001
2007-12-14,61.18
2007-12-17,61.02
2007-12-18,61.779999
2007-12-19,61.34
2007-12-20,61.400002
2007-12-21,62.720001
2007-12-24,63.07
2007-12-26,62.32
2007-12-27,61.779999
2007-12-28,62.259997999999996
2007-12-31,61.880001
2008-01-02,61.41
2008-01-03,60.849998
2008-01-04,60.25
2008-01-07,60.599998
2008-01-08,60.98
2008-01-09,61.950001
2008-01-10,61.779999
2008-01-11,62.57
2008-01-14,62.450001
2008-01-15,61.650002
2008-01-16,60.439999
2008-01-17,58.560001
2008-01-18,57.299999
2008-01-22,55.09
2008-01-23,56.110001000000004
2008-01-24,54.98
2008-01-25,54.09
2008-01-28,54.790001000000004
2008-01-29,54.990002000000004
2008-01-30,54.849998
2008-01-31,55.900002
2008-02-01,56.98
2008-02-04,58.110001000000004
2008-02-05,56.150002
2008-02-06,56.169998
2008-02-07,55.860001000000004
2008-02-08,55.610001000000004
2008-02-11,55.119999
2008-02-12,56.549999
2008-02-13,56.380001
2008-02-14,55.73
2008-02-15,55.540001000000004
2008-02-19,55.32
2008-02-20,55.209998999999996
2008-02-21,54.419998
2008-02-22,54.450001
2008-02-25,54.869999
2008-02-26,55.77
2008-02-27,54.950001
2008-02-28,54.860001000000004
2008-02-29,53.130001
2008-03-03,52.759997999999996
2008-03-04,52.57
2008-03-05,52.75
2008-03-06,52.189999
2008-03-07,52.099998
2008-03-10,51.669998
2008-03-11,52.799999
2008-03-12,52.650002
2008-03-13,52.700001
2008-03-14,52.779999
2008-03-17,51.0
2008-03-18,51.27
2008-03-19,50.110001000000004
2008-03-20,49.52
2008-03-24,50.25
2008-03-25,50.75
2008-03-26,51.02
2008-03-27,53.0
2008-03-28,52.98
2008-03-31,53.279999
2008-04-01,54.310001
2008-04-02,55.290001000000004
2008-04-03,54.650002
2008-04-04,54.299999
2008-04-07,55.169998
2008-04-08,55.16
2008-04-09,54.459998999999996
2008-04-10,54.639998999999996
2008-04-11,55.02
2008-04-14,55.07
2008-04-15,55.490002000000004
2008-04-16,56.860001000000004
2008-04-17,56.779999
2008-04-18,57.240002000000004
2008-04-21,56.77
2008-04-22,56.52
2008-04-23,57.5
2008-04-24,57.240002000000004
2008-04-25,57.040001000000004
2008-04-28,56.98
2008-04-29,56.669998
2008-04-30,56.669998
2008-05-01,56.880001
2008-05-02,58.799999
2008-05-05,57.73
2008-05-06,57.889998999999996
2008-05-07,57.27
2008-05-08,57.16
2008-05-09,57.16
2008-05-12,57.889998999999996
2008-05-13,58.310001
2008-05-14,58.970001
2008-05-15,58.790001000000004
2008-05-16,59.189999
2008-05-19,59.349998
2008-05-20,59.27
2008-05-21,59.299999
2008-05-22,59.150002
2008-05-23,57.540001000000004
2008-05-27,58.580002
2008-05-28,58.220001
2008-05-29,58.0
2008-05-30,57.810001
2008-06-02,57.240002000000004
2008-06-03,56.75
2008-06-04,57.330002
2008-06-05,58.009997999999996
2008-06-06,56.259997999999996
2008-06-09,56.48
2008-06-10,56.41
2008-06-11,55.919998
2008-06-12,55.959998999999996
2008-06-13,56.400002
2008-06-16,56.849998
2008-06-17,56.57
2008-06-18,56.200001
2008-06-19,56.23
2008-06-20,55.369999
2008-06-23,55.599998
2008-06-24,55.419998
2008-06-25,55.98
2008-06-26,55.189999
2008-06-27,55.220001
2008-06-30,56.450001
2008-07-01,57.759997999999996
2008-07-02,56.810001
2008-07-03,56.259997999999996
2008-07-07,55.77
2008-07-08,54.900002
2008-07-09,55.57
2008-07-10,56.18
2008-07-11,55.900002
2008-07-14,55.84
2008-07-15,55.98
2008-07-16,54.939999
2008-07-17,53.810001
2008-07-18,54.610001000000004
2008-07-21,54.73
2008-07-22,54.889998999999996
2008-07-23,54.450001
2008-07-24,55.02
2008-07-25,54.48
2008-07-28,54.23
2008-07-29,54.650002
2008-07-30,55.470001
2008-07-31,56.16
2008-08-01,55.119999
2008-08-04,54.830002
2008-08-05,55.700001
2008-08-06,55.98
2008-08-07,55.810001
2008-08-08,57.169998
2008-08-11,57.759997999999996
2008-08-12,56.66
2008-08-13,57.040001000000004
2008-08-14,56.59
2008-08-15,57.130001
2008-08-18,57.349998
2008-08-19,56.77
2008-08-20,57.130001
2008-08-21,57.02
2008-08-22,57.41
2008-08-25,57.349998
2008-08-26,57.330002
2008-08-27,58.080002
2008-08-28,58.580002
2008-08-29,57.919998
2008-09-02,57.73
2008-09-03,57.049999
2008-09-04,56.25
2008-09-05,56.080002
2008-09-08,57.360001000000004
2008-09-09,57.200001
2008-09-10,56.939999
2008-09-11,57.700001
2008-09-12,58.169998
2008-09-15,56.419998
2008-09-16,53.040001000000004
2008-09-17,50.57
2008-09-18,51.740002000000004
2008-09-19,53.490002000000004
2008-09-22,52.689999
2008-09-23,52.169998
2008-09-24,52.09
2008-09-25,53.450001
2008-09-26,53.16
2008-09-29,50.84
2008-09-30,50.470001
2008-10-01,50.830002
2008-10-02,49.75
2008-10-03,49.369999
2008-10-06,45.540001000000004
2008-10-07,38.16
2008-10-08,39.529999
2008-10-09,38.09
2008-10-10,38.0
2008-10-13,41.990002000000004
2008-10-14,40.119999
2008-10-15,37.849998
2008-10-16,39.869999
2008-10-17,38.900002
2008-10-20,42.5
2008-10-21,40.990002000000004
2008-10-22,37.689999
2008-10-23,39.110001000000004
2008-10-24,38.110001000000004
2008-10-27,36.990002000000004
2008-10-28,42.540001000000004
2008-10-29,40.580002
2008-10-30,41.799999
2008-10-31,42.610001000000004
2008-11-03,43.200001
2008-11-04,44.34
2008-11-05,43.470001
2008-11-06,41.029999
2008-11-07,42.700001
2008-11-10,40.950001
2008-11-11,41.77
2008-11-12,40.950001
2008-11-13,44.470001
2008-11-14,42.09
2008-11-17,40.799999
2008-11-18,41.5
2008-11-19,40.029999
2008-11-20,39.040001000000004
2008-11-21,43.599998
2008-11-24,44.400002
2008-11-25,45.130001
2008-11-26,45.040001000000004
2008-11-28,46.669998
2008-12-01,41.0
2008-12-02,43.27
2008-12-03,44.400002
2008-12-04,42.279999
2008-12-05,43.259997999999996
2008-12-08,43.48
2008-12-09,43.040001000000004
2008-12-10,44.48
2008-12-11,43.18
2008-12-12,42.43
2008-12-15,41.029999
2008-12-16,41.849998
2008-12-17,41.330002
2008-12-18,40.630001
2008-12-19,40.970001
2008-12-22,40.450001
2008-12-23,39.68
2008-12-24,39.709998999999996
2008-12-26,40.209998999999996
2008-12-29,40.540001000000004
2008-12-30,41.669998
2008-12-31,42.630001
2009-01-02,43.75
2009-01-05,43.970001
2009-01-06,43.669998
2009-01-07,43.0
2009-01-08,43.669998
2009-01-09,43.59
2009-01-12,43.580002
2009-01-13,43.02
2009-01-14,42.259997999999996
2009-01-15,43.02
2009-01-16,43.709998999999996
2009-01-20,41.860001000000004
2009-01-21,44.599998
2009-01-22,43.639998999999996
2009-01-23,43.18
2009-01-26,44.32
2009-01-27,45.110001000000004
2009-01-28,45.52
2009-01-29,44.759997999999996
2009-01-30,43.84
2009-02-02,44.799999
2009-02-03,45.119999
2009-02-04,45.040001000000004
2009-02-05,45.509997999999996
2009-02-06,46.529999
2009-02-09,46.299999
2009-02-10,44.389998999999996
2009-02-11,44.369999
2009-02-12,43.73
2009-02-13,43.630001
2009-02-17,41.209998999999996
2009-02-18,40.610001000000004
2009-02-19,40.34
2009-02-20,39.369999
2009-02-23,39.18
2009-02-24,41.41
2009-02-25,41.59
2009-02-26,42.290001000000004
2009-02-27,41.57
2009-03-02,39.509997999999996
2009-03-03,38.41
2009-03-04,39.380001
2009-03-05,37.990002000000004
2009-03-06,38.220001
2009-03-09,36.720001
2009-03-10,38.599998
2009-03-11,39.099998
2009-03-12,40.209998999999996
2009-03-13,40.57
2009-03-16,41.389998999999996
2009-03-17,42.169998
2009-03-18,43.25
2009-03-19,43.25
2009-03-20,42.810001
2009-03-23,44.790001000000004
2009-03-24,43.810001
2009-03-25,42.93
2009-03-26,45.060001
2009-03-27,44.790001000000004
2009-03-30,44.900002
2009-03-31,46.240002000000004
2009-04-01,46.720001
2009-04-02,46.849998
2009-04-03,46.849998
2009-04-06,45.619999
2009-04-07,45.049999
2009-04-08,45.470001
2009-04-09,46.130001
2009-04-13,45.98
2009-04-14,44.91
2009-04-15,45.639998999999996
2009-04-16,46.220001
2009-04-17,46.41
2009-04-20,45.310001
2009-04-21,45.599998
2009-04-22,45.0
2009-04-23,44.970001
2009-04-24,45.029999
2009-04-27,45.009997999999996
2009-04-28,45.220001
2009-04-29,45.82
2009-04-30,46.02
2009-05-01,46.900002
2009-05-04,48.360001000000004
2009-05-05,47.419998
2009-05-06,45.799999
2009-05-07,45.75
2009-05-08,46.400002
2009-05-11,45.98
2009-05-12,45.950001
2009-05-13,44.939999
2009-05-14,44.82
2009-05-15,44.25
2009-05-18,44.41
2009-05-19,45.59
2009-05-20,44.990002000000004
2009-05-21,44.5
2009-05-22,44.560001
2009-05-26,46.560001
2009-05-27,45.259997999999996
2009-05-28,45.950001
2009-05-29,45.68
2009-06-01,46.650002
2009-06-02,46.720001
2009-06-03,46.119999
2009-06-04,46.490002000000004
2009-06-05,46.639998999999996
2009-06-08,47.32
2009-06-09,47.220001
2009-06-10,47.630001
2009-06-11,48.43
2009-06-12,49.040001000000004
2009-06-15,48.57
2009-06-16,48.700001
2009-06-17,48.27
2009-06-18,49.259997999999996
2009-06-19,48.84
2009-06-22,49.619999
2009-06-23,48.639998999999996
2009-06-24,48.77
2009-06-25,49.48
2009-06-26,49.790001000000004
2009-06-29,50.799999
2009-06-30,49.630001
2009-07-01,49.779999
2009-07-02,48.669998
2009-07-06,49.43
2009-07-07,47.990002000000004
2009-07-08,47.869999
2009-07-09,47.830002
2009-07-10,47.549999
2009-07-13,48.220001
2009-07-14,48.310001
2009-07-15,48.970001
2009-07-16,48.990002000000004
2009-07-17,48.919998
2009-07-20,49.27
2009-07-21,49.860001000000004
2009-07-22,49.68
2009-07-23,51.360001000000004
2009-07-24,52.029999
2009-07-27,52.470001
2009-07-28,51.900002
2009-07-29,51.849998
2009-07-30,52.52
2009-07-31,52.43
2009-08-03,52.400002
2009-08-04,52.220001
2009-08-05,51.240002000000004
2009-08-06,50.509997999999996
2009-08-07,50.599998
2009-08-10,50.91
2009-08-11,51.049999
2009-08-12,51.57
2009-08-13,51.23
2009-08-14,51.110001000000004
2009-08-17,50.34
2009-08-18,50.310001
2009-08-19,50.509997999999996
2009-08-20,50.66
2009-08-21,51.5
2009-08-24,51.240002000000004
2009-08-25,51.529999
2009-08-26,51.41
2009-08-27,51.02
2009-08-28,50.939999
2009-08-31,50.169998
2009-09-01,49.700001
2009-09-02,49.189999
2009-09-03,49.080002
2009-09-04,49.43
2009-09-08,48.939999
2009-09-09,48.529999
2009-09-10,48.419998
2009-09-11,48.900002
2009-09-14,49.360001000000004
2009-09-15,49.830002
2009-09-16,50.560001
2009-09-17,51.060001
2009-09-18,50.919998
2009-09-21,50.91
2009-09-22,50.279999
2009-09-23,50.080002
2009-09-24,49.900002
2009-09-25,49.59
2009-09-28,50.240002000000004
2009-09-29,50.16
2009-09-30,49.810001
2009-10-01,49.860001000000004
2009-10-02,49.869999
2009-10-05,50.720001
2009-10-06,50.860001000000004
2009-10-07,50.970001
2009-10-08,51.470001
2009-10-09,52.119999
2009-10-12,52.5
2009-10-13,52.580002
2009-10-14,52.68
2009-10-15,52.970001
2009-10-16,52.91
2009-10-19,53.549999
2009-10-20,53.18
2009-10-21,53.049999
2009-10-22,53.450001
2009-10-23,52.740002000000004
2009-10-26,51.740002000000004
2009-10-27,51.75
2009-10-28,51.310001
2009-10-29,52.169998
2009-10-30,51.450001
2009-11-02,49.790001000000004
2009-11-03,49.630001
2009-11-04,50.029999
2009-11-05,51.0
2009-11-06,50.75
2009-11-09,51.939999
2009-11-10,52.66
2009-11-11,52.779999
2009-11-12,51.68
2009-11-13,52.23
2009-11-16,52.68
2009-11-17,52.959998999999996
2009-11-18,52.77
2009-11-19,52.16
2009-11-20,51.959998999999996
2009-11-23,52.779999
2009-11-24,53.470001
2009-11-25,53.830002
2009-11-27,52.68
2009-11-30,53.139998999999996
2009-12-01,53.82
2009-12-02,54.860001000000004
2009-12-03,54.57
2009-12-04,54.830002
2009-12-07,54.98
2009-12-08,54.98
2009-12-09,53.860001000000004
2009-12-10,54.5
2009-12-11,55.349998
2009-12-14,55.810001
2009-12-15,55.470001
2009-12-16,55.619999
2009-12-17,55.34
2009-12-18,55.07
2009-12-21,55.32
2009-12-22,55.900002
2009-12-23,56.23
2009-12-24,56.529999
2009-12-28,56.439999
2009-12-29,56.599998
2009-12-30,56.880001
2009-12-31,55.98
2010-01-04,55.900002
2010-01-05,54.709998999999996
2010-01-06,53.959998999999996
2010-01-07,53.84
2010-01-08,53.810001
2010-01-11,54.59
2010-01-12,54.400002
2010-01-13,53.869999
2010-01-14,53.599998
2010-01-15,52.419998
2010-01-19,52.529999
2010-01-20,51.880001
2010-01-21,52.200001
2010-01-22,51.549999
2010-01-25,51.59
2010-01-26,51.450001
2010-01-27,51.080002
2010-01-28,50.799999
2010-01-29,50.75
2010-02-01,51.220001
2010-02-02,51.490002000000004
2010-02-03,50.830002
2010-02-04,49.57
2010-02-05,49.68
2010-02-08,49.009997999999996
2010-02-09,49.59
2010-02-10,49.259997999999996
2010-02-11,49.77
2010-02-12,49.48
2010-02-16,49.0
2010-02-17,48.189999
2010-02-18,48.130001
2010-02-19,48.950001
2010-02-22,48.630001
2010-02-23,48.240002000000004
2010-02-24,48.529999
2010-02-25,50.32
2010-02-26,49.169998
2010-03-01,49.299999
2010-03-02,48.790001000000004
2010-03-03,48.939999
2010-03-04,48.810001
2010-03-05,49.73
2010-03-08,51.0
2010-03-09,50.650002
2010-03-10,50.68
2010-03-11,50.59
2010-03-12,50.27
2010-03-15,50.25
2010-03-16,50.330002
2010-03-17,50.310001
2010-03-18,50.75
2010-03-19,50.5
2010-03-22,50.310001
2010-03-23,50.060001
2010-03-24,49.57
2010-03-25,48.740002000000004
2010-03-26,49.150002
2010-03-29,50.439999
2010-03-30,50.259997999999996
2010-03-31,49.900002
2010-04-01,50.700001
2010-04-05,51.25
2010-04-06,51.360001000000004
2010-04-07,50.849998
2010-04-08,50.310001
2010-04-09,50.490002000000004
2010-04-12,50.48
2010-04-13,50.150002
2010-04-14,49.790001000000004
2010-04-15,49.66
2010-04-16,49.099998
2010-04-19,49.5
2010-04-20,49.959998999999996
2010-04-21,50.150002
2010-04-22,50.130001
2010-04-23,50.490002000000004
2010-04-26,50.200001
2010-04-27,49.02
2010-04-28,49.5
2010-04-29,49.43
2010-04-30,49.18
2010-05-03,50.369999
2010-05-04,48.950001
2010-05-05,48.130001
2010-05-06,47.040001000000004
2010-05-07,46.439999
2010-05-10,47.48
2010-05-11,47.299999
2010-05-12,47.169998
2010-05-13,47.41
2010-05-14,47.209998999999996
2010-05-17,47.16
2010-05-18,47.299999
2010-05-19,47.34
2010-05-20,45.799999
2010-05-21,46.099998
2010-05-24,45.48
2010-05-25,45.07
2010-05-26,44.959998999999996
2010-05-27,45.689999
2010-05-28,46.0
2010-06-01,44.849998
2010-06-02,45.779999
2010-06-03,46.07
2010-06-04,44.509997999999996
2010-06-07,44.970001
2010-06-08,46.400002
2010-06-09,46.23
2010-06-10,47.610001000000004
2010-06-11,48.110001000000004
2010-06-14,48.220001
2010-06-15,49.150002
2010-06-16,49.23
2010-06-17,49.970001
2010-06-18,50.099998
2010-06-21,49.330002
2010-06-22,47.82
2010-06-23,47.77
2010-06-24,47.950001
2010-06-25,48.240002000000004
2010-06-28,48.619999
2010-06-29,47.5
2010-06-30,46.790001000000004
2010-07-01,46.43
2010-07-02,46.509997999999996
2010-07-06,47.060001
2010-07-07,48.490002000000004
2010-07-08,48.849998
2010-07-09,49.259997999999996
2010-07-12,49.310001
2010-07-13,49.75
2010-07-14,49.380001
2010-07-15,49.400002
2010-07-16,48.540001000000004
2010-07-19,49.450001
2010-07-20,49.950001
2010-07-21,49.220001
2010-07-22,50.349998
2010-07-23,50.459998999999996
2010-07-26,50.759997999999996
2010-07-27,51.16
2010-07-28,50.580002
2010-07-29,49.959998999999996
2010-07-30,49.75
2010-08-02,50.450001
2010-08-03,51.360001000000004
2010-08-04,51.450001
2010-08-05,51.82
2010-08-06,51.799999
2010-08-09,51.939999
2010-08-10,52.43
2010-08-11,51.759997999999996
2010-08-12,51.279999
2010-08-13,51.150002
2010-08-16,51.240002000000004
2010-08-17,51.400002
2010-08-18,51.299999
2010-08-19,50.599998
2010-08-20,50.540001000000004
2010-08-23,51.0
2010-08-24,51.099998
2010-08-25,51.25
2010-08-26,51.330002
2010-08-27,51.970001
2010-08-30,51.009997999999996
2010-08-31,50.919998
2010-09-01,52.490002000000004
2010-09-02,53.439999
2010-09-03,53.560001
2010-09-07,53.240002000000004
2010-09-08,52.709998999999996
2010-09-09,53.139998999999996
2010-09-10,53.290001000000004
2010-09-13,53.369999
2010-09-14,53.450001
2010-09-15,53.150002
2010-09-16,53.139998999999996
2010-09-17,53.080002
2010-09-20,53.400002
2010-09-21,52.91
2010-09-22,53.599998
2010-09-23,52.689999
2010-09-24,53.880001
2010-09-27,53.630001
2010-09-28,53.93
2010-09-29,53.73
2010-09-30,53.799999
2010-10-01,54.16
2010-10-04,53.689999
2010-10-05,54.169998
2010-10-06,54.09
2010-10-07,53.889998999999996
2010-10-08,53.75
2010-10-11,53.48
2010-10-12,53.599998
2010-10-13,53.470001
2010-10-14,53.200001
2010-10-15,53.330002
2010-10-18,53.880001
2010-10-19,53.400002
2010-10-20,53.790001000000004
2010-10-21,53.349998
2010-10-22,53.52
2010-10-25,53.790001000000004
2010-10-26,53.330002
2010-10-27,53.139998999999996
2010-10-28,53.490002000000004
2010-10-29,53.48
2010-11-01,53.139998999999996
2010-11-02,53.889998999999996
2010-11-03,53.650002
2010-11-04,53.779999
2010-11-05,54.060001
2010-11-08,53.639998999999996
2010-11-09,51.59
2010-11-10,51.900002
2010-11-11,51.279999
2010-11-12,50.970001
2010-11-15,50.709998999999996
2010-11-16,49.959998999999996
2010-11-17,49.950001
2010-11-18,50.369999
2010-11-19,50.470001
2010-11-22,50.509997999999996
2010-11-23,50.07
2010-11-24,50.470001
2010-11-26,50.25
2010-11-29,49.880001
2010-11-30,50.09
2010-12-01,50.549999
2010-12-02,51.009997999999996
2010-12-03,50.990002000000004
2010-12-06,50.939999
2010-12-07,50.939999
2010-12-08,50.799999
2010-12-09,51.34
2010-12-10,51.279999
2010-12-13,51.349998
2010-12-14,51.75
2010-12-15,51.57
2010-12-16,51.91
2010-12-17,52.470001
2010-12-20,52.41
2010-12-21,51.900002
2010-12-22,52.110001000000004
2010-12-23,52.16
2010-12-27,52.200001
2010-12-28,52.279999
2010-12-29,52.32
2010-12-30,52.369999
2010-12-31,52.48
2011-01-03,52.459998999999996
2011-01-04,52.470001
2011-01-05,51.900002
2011-01-06,51.77
2011-01-07,51.650002
2011-01-10,51.549999
2011-01-11,51.700001
2011-01-12,51.900002
2011-01-13,51.959998999999996
2011-01-14,52.349998
2011-01-18,52.080002
2011-01-19,51.939999
2011-01-20,52.299999
2011-01-21,52.43
2011-01-24,52.619999
2011-01-25,52.580002
2011-01-26,52.450001
2011-01-27,52.330002
2011-01-28,51.869999
2011-01-31,52.07
2011-02-01,52.91
2011-02-02,52.560001
2011-02-03,51.98
2011-02-04,52.119999
2011-02-07,52.82
2011-02-08,53.369999
2011-02-09,53.400002
2011-02-10,53.450001
2011-02-11,53.27
2011-02-14,53.09
2011-02-15,53.16
2011-02-16,53.330002
2011-02-17,52.970001
2011-02-18,53.299999
2011-02-22,53.32
2011-02-23,52.830002
2011-02-24,52.98
2011-02-25,53.43
2011-02-28,53.23
2011-03-01,53.09
2011-03-02,53.290001000000004
2011-03-03,53.75
2011-03-04,53.639998999999996
2011-03-07,53.599998
2011-03-08,54.029999
2011-03-09,54.07
2011-03-10,53.459998999999996
2011-03-11,53.759997999999996
2011-03-14,53.0
2011-03-15,51.939999
2011-03-16,50.619999
2011-03-17,51.25
2011-03-18,51.400002
2011-03-21,52.23
2011-03-22,52.380001
2011-03-23,52.040001000000004
2011-03-24,52.459998999999996
2011-03-25,52.490002000000004
2011-03-28,52.380001
2011-03-29,52.77
2011-03-30,53.75
2011-03-31,53.5
2011-04-01,53.810001
2011-04-04,53.91
2011-04-05,53.740002000000004
2011-04-06,54.099998
2011-04-07,53.450001
2011-04-08,53.459998999999996
2011-04-11,53.0
2011-04-12,52.57
2011-04-13,52.470001
2011-04-14,52.810001
2011-04-15,53.77
2011-04-18,53.189999
2011-04-19,52.959998999999996
2011-04-20,53.470001
2011-04-21,53.450001
2011-04-25,53.91
2011-04-26,54.32
2011-04-27,54.889998999999996
2011-04-28,55.110001000000004
2011-04-29,55.099998
2011-05-02,55.200001
2011-05-03,55.5
2011-05-04,54.779999
2011-05-05,54.360001000000004
2011-05-06,54.860001000000004
2011-05-09,55.02
2011-05-10,55.389998999999996
2011-05-11,54.990002000000004
2011-05-12,55.18
2011-05-13,55.110001000000004
2011-05-16,55.0
2011-05-17,54.950001
2011-05-18,54.889998999999996
2011-05-19,55.060001
2011-05-20,55.360001000000004
2011-05-23,54.75
2011-05-24,54.700001
2011-05-25,54.560001
2011-05-26,54.540001000000004
2011-05-27,54.68
2011-05-31,55.169998
2011-06-01,54.209998999999996
2011-06-02,53.75
2011-06-03,53.32
2011-06-06,52.950001
2011-06-07,52.869999
2011-06-08,52.93
2011-06-09,53.060001
2011-06-10,52.59
2011-06-13,52.689999
2011-06-14,52.93
2011-06-15,52.599998
2011-06-16,52.830002
2011-06-17,53.209998999999996
2011-06-20,53.27
2011-06-21,53.119999
2011-06-22,52.560001
2011-06-23,51.939999
2011-06-24,51.91
2011-06-27,52.259997999999996
2011-06-28,52.07
2011-06-29,52.299999
2011-06-30,52.880001
2011-07-01,53.419998
2011-07-05,53.029999
2011-07-06,53.240002000000004
2011-07-07,53.18
2011-07-08,52.82
2011-07-11,52.040001000000004
2011-07-12,52.220001
2011-07-13,52.040001000000004
2011-07-14,51.880001
2011-07-15,52.099998
2011-07-18,51.549999
2011-07-19,51.959998999999996
2011-07-20,51.889998999999996
2011-07-21,52.84
2011-07-22,52.240002000000004
2011-07-25,52.07
2011-07-26,51.82
2011-07-27,51.439999
2011-07-28,51.040001000000004
2011-07-29,50.689999
2011-08-01,50.43
2011-08-02,49.639998999999996
2011-08-03,49.68
2011-08-04,47.91
2011-08-05,48.48
2011-08-08,45.59
2011-08-09,47.709998999999996
2011-08-10,45.709998999999996
2011-08-11,47.970001
2011-08-12,47.779999
2011-08-15,49.490002000000004
2011-08-16,49.27
2011-08-17,49.950001
2011-08-18,49.290001000000004
2011-08-19,48.759997999999996
2011-08-22,48.849998
2011-08-23,50.07
2011-08-24,51.259997999999996
2011-08-25,50.540001000000004
2011-08-26,51.040001000000004
2011-08-29,52.07
2011-08-30,52.189999
2011-08-31,52.52
2011-09-01,52.490002000000004
2011-09-02,51.66
2011-09-06,50.82
2011-09-07,52.139998999999996
2011-09-08,51.720001
2011-09-09,50.310001
2011-09-12,50.400002
2011-09-13,50.91
2011-09-14,51.48
2011-09-15,52.259997999999996
2011-09-16,53.32
2011-09-19,52.57
2011-09-20,53.099998
2011-09-21,51.330002
2011-09-22,49.720001
2011-09-23,50.18
2011-09-26,50.669998
2011-09-27,51.009997999999996
2011-09-28,50.540001000000004
2011-09-29,51.41
2011-09-30,51.5
2011-10-03,49.830002
2011-10-04,49.779999
2011-10-05,50.02
2011-10-06,51.0
2011-10-07,50.93
2011-10-10,51.990002000000004
2011-10-11,51.779999
2011-10-12,51.32
2011-10-13,51.759997999999996
2011-10-14,52.259997999999996
2011-10-17,52.32
2011-10-18,52.950001
2011-10-19,53.150002
2011-10-20,53.549999
2011-10-21,54.529999
2011-10-24,54.369999
2011-10-25,53.860001000000004
2011-10-26,54.189999
2011-10-27,54.669998
2011-10-28,54.150002
2011-10-31,53.73
2011-11-01,52.0
2011-11-02,53.0
2011-11-03,53.52
2011-11-04,53.580002
2011-11-07,53.779999
2011-11-08,54.349998
2011-11-09,52.779999
2011-11-10,53.049999
2011-11-11,53.98
2011-11-14,53.27
2011-11-15,53.310001
2011-11-16,52.610001000000004
2011-11-17,52.240002000000004
2011-11-18,53.18
2011-11-21,52.07
2011-11-22,51.5
2011-11-23,50.75
2011-11-25,50.880001
2011-11-28,51.360001000000004
2011-11-29,51.66
2011-11-30,53.189999
2011-12-01,53.189999
2011-12-02,52.919998
2011-12-05,53.310001
2011-12-06,53.580002
2011-12-07,53.029999
2011-12-08,52.009997999999996
2011-12-09,52.529999
2011-12-12,51.950001
2011-12-13,52.759997999999996
2011-12-14,51.93
2011-12-15,52.759997999999996
2011-12-16,52.84
2011-12-19,52.060001
2011-12-20,53.110001000000004
2011-12-21,54.330002
2011-12-22,54.110001000000004
2011-12-23,54.619999
2011-12-27,54.990002000000004
2011-12-28,54.470001
2011-12-29,55.34
2011-12-30,55.0
2012-01-03,54.830002
2012-01-04,55.27
2012-01-05,55.540001000000004
2012-01-06,55.849998
2012-01-09,55.880001
2012-01-10,56.049999
2012-01-11,55.509997999999996
2012-01-12,55.52
2012-01-13,55.419998
2012-01-17,55.919998
2012-01-18,55.540001000000004
2012-01-19,55.639998999999996
2012-01-20,56.299999
2012-01-23,56.220001
2012-01-24,56.220001
2012-01-25,57.189999
2012-01-26,58.18
2012-01-27,57.669998
2012-01-30,56.970001
2012-01-31,56.900002
2012-02-01,57.799999
2012-02-02,57.610001000000004
2012-02-03,58.299999
2012-02-06,57.459998999999996
2012-02-07,58.34
2012-02-08,58.310001
2012-02-09,58.169998
2012-02-10,57.5
2012-02-13,57.52
2012-02-14,57.490002000000004
2012-02-15,57.450001
2012-02-16,57.959998999999996
2012-02-17,58.32
2012-02-21,58.240002000000004
2012-02-22,58.27
2012-02-23,57.669998
2012-02-24,58.040001000000004
2012-02-27,57.900002
2012-02-28,58.380001
2012-02-29,59.240002000000004
2012-03-01,59.299999
2012-03-02,58.889998999999996
2012-03-05,58.900002
2012-03-06,58.32
2012-03-07,58.290001000000004
2012-03-08,58.450001
2012-03-09,59.169998
2012-03-12,59.66
2012-03-13,59.950001
2012-03-14,59.080002
2012-03-15,59.16
2012-03-16,58.709998999999996
2012-03-19,58.189999
2012-03-20,58.700001
2012-03-21,58.849998
2012-03-22,58.299999
2012-03-23,58.130001
2012-03-26,58.619999
2012-03-27,59.049999
