Date,LNC
2001-05-07,46.5
2001-05-08,46.5
2001-05-09,46.490002000000004
2001-05-10,46.529999
2001-05-11,46.830002
2001-05-14,47.189999
2001-05-15,47.740002000000004
2001-05-16,48.599998
2001-05-17,49.5
2001-05-18,48.75
2001-05-21,48.91
2001-05-22,49.110001000000004
2001-05-23,47.830002
2001-05-24,49.150002
2001-05-25,49.009997999999996
2001-05-29,49.259997999999996
2001-05-30,48.889998999999996
2001-05-31,49.240002000000004
2001-06-01,49.509997999999996
2001-06-04,49.799999
2001-06-05,50.349998
2001-06-06,50.25
2001-06-07,50.48
2001-06-08,50.779999
2001-06-11,50.75
2001-06-12,50.59
2001-06-13,51.139998999999996
2001-06-14,50.16
2001-06-15,49.98
2001-06-18,50.330002
2001-06-19,50.419998
2001-06-20,51.580002
2001-06-21,52.099998
2001-06-22,51.41
2001-06-25,50.950001
2001-06-26,51.349998
2001-06-27,50.75
2001-06-28,51.799999
2001-06-29,51.75
2001-07-02,52.549999
2001-07-03,51.900002
2001-07-05,51.439999
2001-07-06,49.849998
2001-07-09,49.75
2001-07-10,50.0
2001-07-11,49.380001
2001-07-12,50.029999
2001-07-13,50.27
2001-07-16,50.279999
2001-07-17,50.900002
2001-07-18,50.040001000000004
2001-07-19,49.450001
2001-07-20,48.150002
2001-07-23,47.25
2001-07-24,48.099998
2001-07-25,48.02
2001-07-26,48.5
2001-07-27,49.169998
2001-07-30,50.700001
2001-07-31,51.029999
2001-08-01,50.91
2001-08-02,51.23
2001-08-03,50.759997999999996
2001-08-06,49.400002
2001-08-07,50.189999
2001-08-08,49.959998999999996
2001-08-09,49.849998
2001-08-10,49.82
2001-08-13,50.0
2001-08-14,50.619999
2001-08-15,50.689999
2001-08-16,50.360001000000004
2001-08-17,50.200001
2001-08-20,50.259997999999996
2001-08-21,49.91
2001-08-22,49.299999
2001-08-23,51.009997999999996
2001-08-24,51.23
2001-08-27,50.740002000000004
2001-08-28,50.919998
2001-08-29,50.509997999999996
2001-08-30,50.07
2001-08-31,49.860001000000004
2001-09-04,49.380001
2001-09-05,49.240002000000004
2001-09-06,47.880001
2001-09-07,46.830002
2001-09-10,48.049999
2001-09-17,45.200001
2001-09-18,44.799999
2001-09-19,43.700001
2001-09-20,42.5
2001-09-21,42.200001
2001-09-24,44.459998999999996
2001-09-25,44.299999
2001-09-26,44.700001
2001-09-27,45.110001000000004
2001-09-28,46.630001
2001-10-01,45.130001
2001-10-02,45.849998
2001-10-03,46.939999
2001-10-04,46.709998999999996
2001-10-05,45.639998999999996
2001-10-08,44.07
2001-10-09,44.240002000000004
2001-10-10,43.669998
2001-10-11,42.959998999999996
2001-10-12,41.75
2001-10-15,41.700001
2001-10-16,42.0
2001-10-17,41.150002
2001-10-18,41.049999
2001-10-19,40.880001
2001-10-22,42.27
2001-10-23,42.360001000000004
2001-10-24,42.779999
2001-10-25,43.52
2001-10-26,43.84
2001-10-29,42.759997999999996
2001-10-30,43.200001
2001-10-31,42.349998
2001-11-01,43.43
2001-11-02,43.900002
2001-11-05,44.880001
2001-11-06,45.509997999999996
2001-11-07,44.990002000000004
2001-11-08,44.669998
2001-11-09,44.0
2001-11-12,43.669998
2001-11-13,45.23
2001-11-14,45.990002000000004
2001-11-15,46.380001
2001-11-16,45.889998999999996
2001-11-19,46.16
2001-11-20,46.799999
2001-11-21,46.619999
2001-11-23,47.080002
2001-11-26,46.919998
2001-11-27,47.700001
2001-11-28,47.82
2001-11-29,47.990002000000004
2001-11-30,47.700001
2001-12-03,47.41
2001-12-04,47.959998999999996
2001-12-05,48.439999
2001-12-06,48.75
2001-12-07,48.849998
2001-12-10,47.650002
2001-12-11,47.779999
2001-12-12,47.700001
2001-12-13,46.560001
2001-12-14,46.549999
2001-12-17,46.799999
2001-12-18,46.900002
2001-12-19,47.59
2001-12-20,47.889998999999996
2001-12-21,47.599998
2001-12-24,47.400002
2001-12-26,47.450001
2001-12-27,48.5
2001-12-28,48.599998
2001-12-31,48.57
2002-01-02,48.299999
2002-01-03,49.080002
2002-01-04,49.93
2002-01-07,49.5
2002-01-08,49.450001
2002-01-09,49.830002
2002-01-10,51.139998999999996
2002-01-11,51.139998999999996
2002-01-14,51.060001
2002-01-15,51.0
2002-01-16,49.849998
2002-01-17,50.330002
2002-01-18,50.200001
2002-01-22,49.869999
2002-01-23,50.75
2002-01-24,50.990002000000004
2002-01-25,51.02
2002-01-28,50.200001
2002-01-29,49.419998
2002-01-30,49.779999
2002-01-31,51.5
2002-02-01,51.049999
2002-02-04,50.650002
2002-02-05,48.970001
2002-02-06,49.580002
2002-02-07,49.669998
2002-02-08,51.27
2002-02-11,51.810001
2002-02-12,51.200001
2002-02-13,52.389998999999996
2002-02-14,52.540001000000004
2002-02-15,52.32
2002-02-19,51.700001
2002-02-20,51.299999
2002-02-21,50.779999
2002-02-22,50.07
2002-02-25,51.049999
2002-02-26,51.849998
2002-02-27,52.0
2002-02-28,51.209998999999996
2002-03-01,51.849998
2002-03-04,52.959998999999996
2002-03-05,53.32
2002-03-06,53.5
2002-03-07,52.810001
2002-03-08,52.5
2002-03-11,52.450001
2002-03-12,52.34
2002-03-13,51.740002000000004
2002-03-14,52.0
2002-03-15,52.799999
2002-03-18,52.380001
2002-03-19,52.349998
2002-03-20,51.650002
2002-03-21,51.400002
2002-03-22,51.009997999999996
2002-03-25,49.950001
2002-03-26,50.150002
2002-03-27,50.970001
2002-03-28,50.73
2002-04-01,50.150002
2002-04-02,50.57
2002-04-03,50.619999
2002-04-04,50.549999
2002-04-05,51.099998
2002-04-08,51.099998
2002-04-09,51.279999
2002-04-10,52.34
2002-04-11,51.400002
2002-04-12,51.990002000000004
2002-04-15,51.060001
2002-04-16,50.93
2002-04-17,51.419998
2002-04-18,50.860001000000004
2002-04-19,51.810001
2002-04-22,51.41
2002-04-23,49.099998
2002-04-24,49.509997999999996
2002-04-25,48.799999
2002-04-26,48.68
2002-04-29,48.560001
2002-04-30,47.900002
2002-05-01,47.330002
2002-05-02,46.709998999999996
2002-05-03,46.68
2002-05-06,45.91
2002-05-07,44.939999
2002-05-08,45.84
2002-05-09,45.400002
2002-05-10,44.77
2002-05-13,45.939999
2002-05-14,45.880001
2002-05-15,45.650002
2002-05-16,46.34
2002-05-17,46.299999
2002-05-20,45.709998999999996
2002-05-21,45.200001
2002-05-22,44.900002
2002-05-23,45.0
2002-05-24,44.360001000000004
2002-05-28,43.799999
2002-05-29,43.849998
2002-05-30,44.189999
2002-05-31,44.82
2002-06-03,44.299999
2002-06-04,43.549999
2002-06-05,43.849998
2002-06-06,42.799999
2002-06-07,43.139998999999996
2002-06-10,43.400002
2002-06-11,42.150002
2002-06-12,42.400002
2002-06-13,41.82
2002-06-14,41.880001
2002-06-17,43.389998999999996
2002-06-18,43.75
2002-06-19,43.509997999999996
2002-06-20,42.16
2002-06-21,42.02
2002-06-24,42.119999
2002-06-25,42.400002
2002-06-26,42.049999
2002-06-27,42.049999
2002-06-28,42.0
2002-07-01,41.700001
2002-07-02,40.0
2002-07-03,39.169998
2002-07-05,40.580002
2002-07-08,39.700001
2002-07-09,38.98
2002-07-10,37.990002000000004
2002-07-11,38.349998
2002-07-12,37.41
2002-07-15,37.18
2002-07-16,36.639998999999996
2002-07-17,35.75
2002-07-18,34.110001000000004
2002-07-19,33.950001
2002-07-22,32.32
2002-07-23,31.15
2002-07-24,33.0
2002-07-25,32.91
2002-07-26,33.740002000000004
2002-07-29,36.099998
2002-07-30,36.23
2002-07-31,36.689999
2002-08-01,34.849998
2002-08-02,33.849998
2002-08-05,32.700001
2002-08-06,33.25
2002-08-07,33.330002
2002-08-08,34.630001
2002-08-09,35.330002
2002-08-12,35.32
2002-08-13,34.07
2002-08-14,35.560001
2002-08-15,35.98
2002-08-16,35.799999
2002-08-19,36.959998999999996
2002-08-20,36.169998
2002-08-21,37.02
2002-08-22,38.5
2002-08-23,38.099998
2002-08-26,38.0
2002-08-27,37.919998
2002-08-28,37.099998
2002-08-29,37.099998
2002-08-30,37.049999
2002-09-03,35.450001
2002-09-04,34.650002
2002-09-05,33.889998999999996
2002-09-06,34.459998999999996
2002-09-09,35.009997999999996
2002-09-10,34.700001
2002-09-11,34.599998
2002-09-12,33.029999
2002-09-13,32.849998
2002-09-16,32.599998
2002-09-17,31.540001
2002-09-18,31.950001
2002-09-19,31.1
2002-09-20,30.98
2002-09-23,31.0
2002-09-24,30.57
2002-09-25,31.41
2002-09-26,32.48
2002-09-27,31.110001
2002-09-30,30.549999
2002-10-01,32.099998
2002-10-02,30.200001
2002-10-03,28.889999
2002-10-04,27.299999
2002-10-07,25.91
2002-10-08,26.6
2002-10-09,25.17
2002-10-10,26.6
2002-10-11,28.41
2002-10-14,28.879998999999998
2002-10-15,32.299999
2002-10-16,30.99
2002-10-17,32.040001000000004
2002-10-18,32.240002000000004
2002-10-21,31.76
2002-10-22,30.91
2002-10-23,30.559998999999998
2002-10-24,30.059998999999998
2002-10-25,29.469998999999998
2002-10-28,29.08
2002-10-29,27.74
2002-10-30,29.25
2002-10-31,30.51
2002-11-01,31.4
2002-11-04,31.950001
2002-11-05,31.18
2002-11-06,31.85
2002-11-07,31.049999
2002-11-08,30.49
2002-11-11,29.77
2002-11-12,30.5
2002-11-13,31.09
2002-11-14,32.02
2002-11-15,32.43
2002-11-18,32.07
2002-11-19,32.25
2002-11-20,33.060001
2002-11-21,34.080002
2002-11-22,34.279999
2002-11-25,34.5
2002-11-26,34.080002
2002-11-27,35.34
2002-11-29,35.139998999999996
2002-12-02,35.049999
2002-12-03,34.560001
2002-12-04,34.18
2002-12-05,33.669998
2002-12-06,33.619999
2002-12-09,32.75
2002-12-10,33.0
2002-12-11,33.490002000000004
2002-12-12,32.919998
2002-12-13,32.419998
2002-12-16,33.240002000000004
2002-12-17,32.610001000000004
2002-12-18,32.009997999999996
2002-12-19,31.139999
2002-12-20,31.870001000000002
2002-12-23,31.969998999999998
2002-12-24,31.9
2002-12-26,32.0
2002-12-27,31.299999
2002-12-30,31.65
2002-12-31,31.58
2003-01-02,32.889998999999996
2003-01-03,32.970001
2003-01-06,34.41
2003-01-07,34.209998999999996
2003-01-08,33.790001000000004
2003-01-09,35.009997999999996
2003-01-10,35.09
2003-01-13,34.77
2003-01-14,34.970001
2003-01-15,35.119999
2003-01-16,34.619999
2003-01-17,34.619999
2003-01-21,33.689999
2003-01-22,33.630001
2003-01-23,34.240002000000004
2003-01-24,32.810001
2003-01-27,32.490002000000004
2003-01-28,32.73
2003-01-29,32.43
2003-01-30,31.639999
2003-01-31,32.25
2003-02-03,30.959999
2003-02-04,30.25
2003-02-05,30.030001000000002
2003-02-06,29.049999
2003-02-07,28.969998999999998
2003-02-10,29.48
2003-02-11,28.860001
2003-02-12,28.719998999999998
2003-02-13,27.690001000000002
2003-02-14,28.17
2003-02-18,28.690001000000002
2003-02-19,28.16
2003-02-20,27.84
2003-02-21,28.07
2003-02-24,27.799999
2003-02-25,27.5
2003-02-26,27.200001
2003-02-27,28.07
2003-02-28,28.33
2003-03-03,28.02
2003-03-04,27.459999
2003-03-05,27.65
2003-03-06,27.309998999999998
2003-03-07,27.51
2003-03-10,26.290001
2003-03-11,25.17
2003-03-12,25.4
2003-03-13,26.879998999999998
2003-03-14,27.25
2003-03-17,28.57
2003-03-18,28.799999
2003-03-19,29.5
2003-03-20,30.129998999999998
2003-03-21,30.67
2003-03-24,28.85
2003-03-25,29.08
2003-03-26,29.01
2003-03-27,29.18
2003-03-28,28.5
2003-03-31,28.0
2003-04-01,28.57
2003-04-02,29.780001000000002
2003-04-03,29.530001000000002
2003-04-04,29.879998999999998
2003-04-07,29.74
2003-04-08,29.299999
2003-04-09,29.040001
2003-04-10,29.440001000000002
2003-04-11,29.290001
2003-04-14,30.15
2003-04-15,30.879998999999998
2003-04-16,30.1
2003-04-17,30.43
2003-04-21,30.950001
2003-04-22,32.549999
2003-04-23,33.380001
2003-04-24,32.09
2003-04-25,31.73
2003-04-28,32.91
2003-04-29,32.150002
2003-04-30,31.959999
2003-05-01,32.099998
2003-05-02,33.049999
2003-05-05,33.07
2003-05-06,33.02
2003-05-07,32.630001
2003-05-08,31.75
2003-05-09,32.209998999999996
2003-05-12,33.279999
2003-05-13,32.959998999999996
2003-05-14,33.080002
2003-05-15,32.950001
2003-05-16,32.700001
2003-05-19,31.780001000000002
2003-05-20,31.52
2003-05-21,31.25
2003-05-22,31.32
2003-05-23,31.65
2003-05-27,32.950001
2003-05-28,33.369999
2003-05-29,33.34
2003-05-30,34.799999
2003-06-02,35.599998
2003-06-03,35.099998
2003-06-04,35.439999
2003-06-05,35.48
2003-06-06,36.330002
2003-06-09,36.009997999999996
2003-06-10,35.66
2003-06-11,36.290001000000004
2003-06-12,36.810001
2003-06-13,36.599998
2003-06-16,37.150002
2003-06-17,36.98
2003-06-18,36.669998
2003-06-19,35.220001
2003-06-20,35.080002
2003-06-23,34.810001
2003-06-24,35.299999
2003-06-25,34.639998999999996
2003-06-26,35.259997999999996
2003-06-27,35.490002000000004
2003-06-30,35.630001
2003-07-01,35.720001
2003-07-02,36.400002
2003-07-03,36.310001
2003-07-07,37.98
2003-07-08,38.299999
2003-07-09,38.049999
2003-07-10,36.959998999999996
2003-07-11,37.099998
2003-07-14,37.709998999999996
2003-07-15,37.200001
2003-07-16,37.369999
2003-07-17,36.700001
2003-07-18,37.209998999999996
2003-07-21,36.669998
2003-07-22,37.0
2003-07-23,36.869999
2003-07-24,37.099998
2003-07-25,38.459998999999996
2003-07-28,38.220001
2003-07-29,37.360001000000004
2003-07-30,37.32
2003-07-31,37.34
2003-08-01,36.279999
2003-08-04,35.740002000000004
2003-08-05,34.98
2003-08-06,35.200001
2003-08-07,35.0
2003-08-08,35.369999
2003-08-11,35.580002
2003-08-12,35.900002
2003-08-13,35.549999
2003-08-14,36.27
2003-08-15,36.150002
2003-08-18,36.099998
2003-08-19,36.040001000000004
2003-08-20,36.380001
2003-08-21,36.150002
2003-08-22,35.450001
2003-08-25,35.349998
2003-08-26,35.549999
2003-08-27,35.189999
2003-08-28,35.16
2003-08-29,35.419998
2003-09-02,36.709998999999996
2003-09-03,37.16
2003-09-04,37.07
2003-09-05,36.860001000000004
2003-09-08,36.860001000000004
2003-09-09,36.549999
2003-09-10,36.0
2003-09-11,35.959998999999996
2003-09-12,36.119999
2003-09-15,35.779999
2003-09-16,36.41
2003-09-17,36.400002
2003-09-18,37.84
2003-09-19,36.720001
2003-09-22,36.07
2003-09-23,36.470001
2003-09-24,36.259997999999996
2003-09-25,36.040001000000004
2003-09-26,36.049999
2003-09-29,35.860001000000004
2003-09-30,35.380001
2003-10-01,36.310001
2003-10-02,36.200001
2003-10-03,37.189999
2003-10-06,37.639998999999996
2003-10-07,37.700001
2003-10-08,37.66
2003-10-09,37.68
2003-10-10,37.389998999999996
2003-10-13,37.91
2003-10-14,38.200001
2003-10-15,38.220001
2003-10-16,38.860001000000004
2003-10-17,38.759997999999996
2003-10-20,39.169998
2003-10-21,38.939999
2003-10-22,37.93
2003-10-23,37.990002000000004
2003-10-24,37.639998999999996
2003-10-27,37.490002000000004
2003-10-28,38.200001
2003-10-29,38.27
2003-10-30,38.220001
2003-10-31,39.93
2003-11-03,40.080002
2003-11-04,39.450001
2003-11-05,38.380001
2003-11-06,38.630001
2003-11-07,38.23
2003-11-10,38.040001000000004
2003-11-11,38.34
2003-11-12,38.470001
2003-11-13,38.5
2003-11-14,38.139998999999996
2003-11-17,37.799999
2003-11-18,37.349998
2003-11-19,37.59
2003-11-20,37.919998
2003-11-21,38.099998
2003-11-24,38.66
2003-11-25,39.049999
2003-11-26,39.18
2003-11-28,39.209998999999996
2003-12-01,40.189999
2003-12-02,40.630001
2003-12-03,40.93
2003-12-04,41.32
2003-12-05,40.5
2003-12-08,40.91
2003-12-09,40.889998999999996
2003-12-10,39.82
2003-12-11,40.299999
2003-12-12,40.25
2003-12-15,39.240002000000004
2003-12-16,39.630001
2003-12-17,39.68
2003-12-18,40.240002000000004
2003-12-19,39.700001
2003-12-22,39.130001
2003-12-23,39.049999
2003-12-24,38.880001
2003-12-26,39.200001
2003-12-29,39.900002
2003-12-30,40.16
2003-12-31,40.369999
2004-01-02,40.169998
2004-01-05,40.75
2004-01-06,40.93
2004-01-07,42.169998
2004-01-08,41.75
2004-01-09,41.5
2004-01-12,41.330002
2004-01-13,40.919998
2004-01-14,41.82
2004-01-15,41.639998999999996
2004-01-16,41.82
2004-01-20,41.66
2004-01-21,44.200001
2004-01-22,43.900002
2004-01-23,44.0
2004-01-26,44.209998999999996
2004-01-27,43.869999
2004-01-28,43.709998999999996
2004-01-29,43.919998
2004-01-30,44.150002
2004-02-02,44.66
2004-02-03,45.470001
2004-02-04,44.259997999999996
2004-02-05,43.889998999999996
2004-02-06,44.470001
2004-02-09,44.810001
2004-02-10,46.18
2004-02-11,46.75
2004-02-12,46.549999
2004-02-13,46.639998999999996
2004-02-17,47.619999
2004-02-18,47.240002000000004
2004-02-19,47.119999
2004-02-20,47.240002000000004
2004-02-23,47.16
2004-02-24,46.130001
2004-02-25,46.560001
2004-02-26,46.5
2004-02-27,46.43
2004-03-01,47.240002000000004
2004-03-02,47.540001000000004
2004-03-03,48.529999
2004-03-04,48.720001
2004-03-05,47.91
2004-03-08,48.52
2004-03-09,47.990002000000004
2004-03-10,47.07
2004-03-11,45.82
2004-03-12,46.380001
2004-03-15,45.310001
2004-03-16,45.75
2004-03-17,46.110001000000004
2004-03-18,46.5
2004-03-19,46.259997999999996
2004-03-22,45.380001
2004-03-23,45.650002
2004-03-24,44.82
2004-03-25,46.130001
2004-03-26,46.240002000000004
2004-03-29,47.040001000000004
2004-03-30,47.450001
2004-03-31,47.32
2004-04-01,48.060001
2004-04-02,48.799999
2004-04-05,49.93
2004-04-06,49.5
2004-04-07,49.41
2004-04-08,49.389998999999996
2004-04-12,49.950001
2004-04-13,47.880001
2004-04-14,47.169998
2004-04-15,46.950001
2004-04-16,47.299999
2004-04-19,46.799999
2004-04-20,46.02
2004-04-21,46.029999
2004-04-22,46.950001
2004-04-23,46.619999
2004-04-26,46.939999
2004-04-27,47.139998999999996
2004-04-28,45.560001
2004-04-29,45.459998999999996
2004-04-30,44.880001
2004-05-03,44.73
2004-05-04,44.130001
2004-05-05,45.869999
2004-05-06,45.450001
2004-05-07,44.25
2004-05-10,43.490002000000004
2004-05-11,43.540001000000004
2004-05-12,44.650002
2004-05-13,44.32
2004-05-14,44.419998
2004-05-17,44.099998
2004-05-18,44.919998
2004-05-19,44.950001
2004-05-20,44.549999
2004-05-21,44.720001
2004-05-24,44.900002
2004-05-25,45.5
2004-05-26,45.59
2004-05-27,47.119999
2004-05-28,47.490002000000004
2004-06-01,46.91
2004-06-02,47.349998
2004-06-03,46.779999
2004-06-04,47.130001
2004-06-07,47.650002
2004-06-08,47.779999
2004-06-09,46.889998999999996
2004-06-10,47.099998
2004-06-14,46.400002
2004-06-15,46.240002000000004
2004-06-16,46.049999
2004-06-17,46.049999
2004-06-18,45.900002
2004-06-21,45.669998
2004-06-22,45.650002
2004-06-23,45.599998
2004-06-24,45.740002000000004
2004-06-25,45.619999
2004-06-28,46.07
2004-06-29,46.73
2004-06-30,47.25
2004-07-01,46.400002
2004-07-02,46.299999
2004-07-06,45.59
2004-07-07,44.939999
2004-07-08,44.220001
2004-07-09,44.200001
2004-07-12,44.619999
2004-07-13,44.029999
2004-07-14,43.700001
2004-07-15,43.330002
2004-07-16,43.009997999999996
2004-07-19,43.330002
2004-07-20,44.119999
2004-07-21,43.470001
2004-07-22,42.709998999999996
2004-07-23,42.220001
2004-07-26,42.299999
2004-07-27,42.470001
2004-07-28,42.43
2004-07-29,43.139998999999996
2004-07-30,43.700001
2004-08-02,44.040001000000004
2004-08-03,43.900002
2004-08-04,44.099998
2004-08-05,43.450001
2004-08-06,42.48
2004-08-09,42.419998
2004-08-10,43.349998
2004-08-11,43.16
2004-08-12,42.650002
2004-08-13,42.790001000000004
2004-08-16,43.279999
2004-08-17,43.689999
2004-08-18,44.130001
2004-08-19,44.209998999999996
2004-08-20,44.57
2004-08-23,44.200001
2004-08-24,44.43
2004-08-25,45.52
2004-08-26,45.700001
2004-08-27,45.459998999999996
2004-08-30,45.009997999999996
2004-08-31,45.299999
2004-09-01,45.549999
2004-09-02,46.32
2004-09-03,46.330002
2004-09-07,47.41
2004-09-08,46.59
2004-09-09,46.400002
2004-09-10,46.630001
2004-09-13,47.25
2004-09-14,47.0
2004-09-15,46.540001000000004
2004-09-16,46.990002000000004
2004-09-17,47.0
2004-09-20,46.639998999999996
2004-09-21,46.939999
2004-09-22,46.43
2004-09-23,46.5
2004-09-24,46.610001000000004
2004-09-27,45.779999
2004-09-28,45.900002
2004-09-29,46.560001
2004-09-30,47.0
2004-10-01,48.43
2004-10-04,47.669998
2004-10-05,47.220001
2004-10-06,47.150002
2004-10-07,47.02
2004-10-08,46.810001
2004-10-11,46.669998
2004-10-12,46.349998
2004-10-13,46.07
2004-10-14,45.150002
2004-10-15,45.009997999999996
2004-10-18,44.299999
2004-10-19,42.049999
2004-10-20,42.110001000000004
2004-10-21,41.98
2004-10-22,41.709998999999996
2004-10-25,42.0
2004-10-26,43.310001
2004-10-27,43.549999
2004-10-28,43.580002
2004-10-29,43.799999
2004-11-01,42.970001
2004-11-02,43.34
2004-11-03,44.540001000000004
2004-11-04,45.419998
2004-11-05,45.52
2004-11-08,45.560001
2004-11-09,45.669998
2004-11-10,45.52
2004-11-11,46.549999
2004-11-12,46.110001000000004
2004-11-15,46.470001
2004-11-16,46.200001
2004-11-17,46.439999
2004-11-18,45.52
2004-11-19,46.130001
2004-11-22,46.16
2004-11-23,45.599998
2004-11-24,46.119999
2004-11-26,46.169998
2004-11-29,46.470001
2004-11-30,46.02
2004-12-01,47.299999
2004-12-02,47.630001
2004-12-03,47.490002000000004
2004-12-06,46.860001000000004
2004-12-07,46.23
2004-12-08,46.299999
2004-12-09,45.75
2004-12-10,46.09
2004-12-13,46.779999
2004-12-14,47.68
2004-12-15,47.369999
2004-12-16,46.959998999999996
2004-12-17,46.240002000000004
2004-12-20,46.0
2004-12-21,46.290001000000004
2004-12-22,46.27
2004-12-23,46.740002000000004
2004-12-27,46.279999
2004-12-28,46.639998999999996
2004-12-29,46.849998
2004-12-30,46.93
2004-12-31,46.68
2005-01-03,46.110001000000004
2005-01-04,46.299999
2005-01-05,46.200001
2005-01-06,46.720001
2005-01-07,46.330002
2005-01-10,46.5
2005-01-11,46.25
2005-01-12,46.419998
2005-01-13,45.779999
2005-01-14,46.0
2005-01-18,47.52
2005-01-19,46.810001
2005-01-20,46.029999
2005-01-21,45.509997999999996
2005-01-24,45.450001
2005-01-25,45.52
2005-01-26,45.990002000000004
2005-01-27,45.279999
2005-01-28,44.84
2005-01-31,46.139998999999996
2005-02-01,46.509997999999996
2005-02-02,47.119999
2005-02-03,47.130001
2005-02-04,46.990002000000004
2005-02-07,47.110001000000004
2005-02-08,47.049999
2005-02-09,46.669998
2005-02-10,48.799999
2005-02-11,49.299999
2005-02-14,48.860001000000004
2005-02-15,48.77
2005-02-16,48.490002000000004
2005-02-17,47.830002
2005-02-18,47.830002
2005-02-22,46.889998999999996
2005-02-23,47.080002
2005-02-24,47.099998
2005-02-25,47.349998
2005-02-28,46.849998
2005-03-01,47.400002
2005-03-02,46.900002
2005-03-03,46.75
2005-03-04,47.450001
2005-03-07,47.34
2005-03-08,47.060001
2005-03-09,46.560001
2005-03-10,46.919998
2005-03-11,46.779999
2005-03-14,46.619999
2005-03-15,46.110001000000004
2005-03-16,45.75
2005-03-17,45.799999
2005-03-18,46.389998999999996
2005-03-21,46.189999
2005-03-22,45.32
2005-03-23,45.650002
2005-03-24,44.889998999999996
2005-03-28,45.040001000000004
2005-03-29,44.580002
2005-03-30,44.84
2005-03-31,45.139998999999996
2005-04-01,44.810001
2005-04-04,45.09
2005-04-05,45.470001
2005-04-06,45.759997999999996
2005-04-07,45.369999
2005-04-08,45.200001
2005-04-11,45.150002
2005-04-12,45.52
2005-04-13,44.700001
2005-04-14,43.68
2005-04-15,43.060001
2005-04-18,42.869999
2005-04-19,43.150002
2005-04-20,42.41
2005-04-21,43.09
2005-04-22,43.099998
2005-04-25,43.709998999999996
2005-04-26,43.119999
2005-04-27,43.73
2005-04-28,43.610001000000004
2005-04-29,44.970001
2005-05-02,44.759997999999996
2005-05-03,42.75
2005-05-04,44.119999
2005-05-05,43.889998999999996
2005-05-06,43.439999
2005-05-09,43.360001000000004
2005-05-10,42.720001
2005-05-11,43.450001
2005-05-12,42.470001
2005-05-13,41.950001
2005-05-16,42.490002000000004
2005-05-17,44.310001
2005-05-18,44.549999
2005-05-19,44.720001
2005-05-20,44.799999
2005-05-23,44.869999
2005-05-24,44.709998999999996
2005-05-25,44.599998
2005-05-26,45.290001000000004
2005-05-27,45.709998999999996
2005-05-31,45.529999
2005-06-01,45.75
2005-06-02,45.41
2005-06-03,44.68
2005-06-06,45.080002
2005-06-07,44.849998
2005-06-08,45.040001000000004
2005-06-09,45.389998999999996
2005-06-10,45.009997999999996
2005-06-13,45.290001000000004
2005-06-14,47.02
2005-06-15,47.279999
2005-06-16,47.290001000000004
2005-06-17,47.32
2005-06-20,46.77
2005-06-21,46.900002
2005-06-22,47.470001
2005-06-23,46.98
2005-06-24,46.709998999999996
2005-06-27,46.900002
2005-06-28,47.509997999999996
2005-06-29,47.279999
2005-06-30,46.919998
2005-07-01,47.669998
2005-07-05,48.509997999999996
2005-07-06,48.59
2005-07-07,47.299999
2005-07-08,47.459998999999996
2005-07-11,47.099998
2005-07-12,47.459998999999996
2005-07-13,47.68
2005-07-14,47.57
2005-07-15,47.459998999999996
2005-07-18,47.689999
2005-07-19,47.810001
2005-07-20,47.849998
2005-07-21,47.450001
2005-07-22,47.209998999999996
2005-07-25,46.849998
2005-07-26,46.619999
2005-07-27,47.580002
2005-07-28,48.130001
2005-07-29,48.299999
2005-08-01,48.360001000000004
2005-08-02,49.799999
2005-08-03,50.57
2005-08-04,49.560001
2005-08-05,48.389998999999996
2005-08-08,48.810001
2005-08-09,49.439999
2005-08-10,49.650002
2005-08-11,50.360001000000004
2005-08-12,50.139998999999996
2005-08-15,50.580002
2005-08-16,50.299999
2005-08-17,50.299999
2005-08-18,50.220001
2005-08-19,50.259997999999996
2005-08-22,50.369999
2005-08-23,50.240002000000004
2005-08-24,49.799999
2005-08-25,50.130001
2005-08-26,49.889998999999996
2005-08-29,49.919998
2005-08-30,49.43
2005-08-31,49.59
2005-09-01,49.860001000000004
2005-09-02,49.799999
2005-09-06,50.470001
2005-09-07,50.939999
2005-09-08,50.790001000000004
2005-09-09,51.330002
2005-09-12,51.439999
2005-09-13,51.290001000000004
2005-09-14,51.5
2005-09-15,51.73
2005-09-16,52.25
2005-09-19,51.669998
2005-09-20,51.459998999999996
2005-09-21,51.139998999999996
2005-09-22,51.16
2005-09-23,51.279999
2005-09-26,51.439999
2005-09-27,50.939999
2005-09-28,51.16
2005-09-29,52.110001000000004
2005-09-30,52.02
2005-10-03,52.0
2005-10-04,51.439999
2005-10-05,50.310001
2005-10-06,49.959998999999996
2005-10-07,50.73
2005-10-10,49.189999
2005-10-11,47.279999
2005-10-12,47.759997999999996
2005-10-13,47.610001000000004
2005-10-14,48.040001000000004
2005-10-17,47.970001
2005-10-18,47.709998999999996
2005-10-19,48.619999
2005-10-20,48.16
2005-10-21,48.41
2005-10-24,48.610001000000004
2005-10-25,48.549999
2005-10-26,49.0
2005-10-27,48.84
2005-10-28,49.689999
2005-10-31,50.610001000000004
2005-11-01,50.07
2005-11-02,49.82
2005-11-03,49.869999
2005-11-04,50.080002
2005-11-07,50.029999
2005-11-08,49.84
2005-11-09,49.869999
