Date,K
2010-06-10,54.330002
2010-06-11,53.66
2010-06-14,54.470001
2010-06-15,54.619999
2010-06-16,54.200001
2010-06-17,54.799999
2010-06-18,54.470001
2010-06-21,53.959998999999996
2010-06-22,53.48
2010-06-23,53.380001
2010-06-24,52.860001000000004
2010-06-25,52.419998
2010-06-28,52.509997999999996
2010-06-29,51.75
2010-06-30,50.299999
2010-07-01,50.77
2010-07-02,50.669998
2010-07-06,51.310001
2010-07-07,51.990002000000004
2010-07-08,51.939999
2010-07-09,51.77
2010-07-12,51.630001
2010-07-13,51.950001
2010-07-14,52.060001
2010-07-15,51.889998999999996
2010-07-16,51.049999
2010-07-19,51.310001
2010-07-20,51.639998999999996
2010-07-21,51.139998999999996
2010-07-22,50.599998
2010-07-23,51.099998
2010-07-26,51.34
2010-07-27,52.48
2010-07-28,51.52
2010-07-29,47.98
2010-07-30,50.049999
2010-08-02,50.0
2010-08-03,49.669998
2010-08-04,50.759997999999996
2010-08-05,49.869999
2010-08-06,50.150002
2010-08-09,50.790001000000004
2010-08-10,51.77
2010-08-11,50.919998
2010-08-12,50.369999
2010-08-13,50.639998999999996
2010-08-16,50.93
2010-08-17,51.200001
2010-08-18,50.959998999999996
2010-08-19,49.860001000000004
2010-08-20,49.75
2010-08-23,49.91
2010-08-24,49.720001
2010-08-25,49.599998
2010-08-26,49.41
2010-08-27,50.490002000000004
2010-08-30,49.310001
2010-08-31,49.68
2010-09-01,49.900002
2010-09-02,50.02
2010-09-03,50.41
2010-09-07,50.07
2010-09-08,50.560001
2010-09-09,50.889998999999996
2010-09-10,51.27
2010-09-13,51.310001
2010-09-14,50.709998999999996
2010-09-15,51.0
2010-09-16,50.98
2010-09-17,50.580002
2010-09-20,50.82
2010-09-21,50.360001000000004
2010-09-22,50.77
2010-09-23,50.560001
2010-09-24,51.0
2010-09-27,50.610001000000004
2010-09-28,50.66
2010-09-29,50.619999
2010-09-30,50.509997999999996
2010-10-01,50.91
2010-10-04,50.580002
2010-10-05,50.639998999999996
2010-10-06,50.490002000000004
2010-10-07,50.200001
2010-10-08,49.970001
2010-10-11,49.82
2010-10-12,50.029999
2010-10-13,50.810001
2010-10-14,50.369999
2010-10-15,50.080002
2010-10-18,50.099998
2010-10-19,49.900002
2010-10-20,50.02
2010-10-21,49.75
2010-10-22,49.549999
2010-10-25,49.57
2010-10-26,49.259997999999996
2010-10-27,49.080002
2010-10-28,49.380001
2010-10-29,50.259997999999996
2010-11-01,50.75
2010-11-02,49.689999
2010-11-03,49.57
2010-11-04,49.310001
2010-11-05,49.32
2010-11-08,49.32
2010-11-09,48.939999
2010-11-10,48.880001
2010-11-11,49.25
2010-11-12,48.950001
2010-11-15,48.799999
2010-11-16,48.939999
2010-11-17,48.880001
2010-11-18,49.380001
2010-11-19,48.98
2010-11-22,49.130001
2010-11-23,49.299999
2010-11-24,49.189999
2010-11-26,49.48
2010-11-29,49.189999
2010-11-30,49.23
2010-12-01,49.439999
2010-12-02,49.529999
2010-12-03,49.5
2010-12-06,49.299999
2010-12-07,48.91
2010-12-08,49.639998999999996
2010-12-09,49.77
2010-12-10,49.779999
2010-12-13,50.220001
2010-12-14,51.02
2010-12-15,51.060001
2010-12-16,51.139998999999996
2010-12-17,51.23
2010-12-20,51.360001000000004
2010-12-21,51.110001000000004
2010-12-22,51.299999
2010-12-23,51.150002
2010-12-27,51.07
2010-12-28,51.150002
2010-12-29,51.110001000000004
2010-12-30,51.119999
2010-12-31,51.080002
2011-01-03,50.880001
2011-01-04,51.290001000000004
2011-01-05,51.07
2011-01-06,50.919998
2011-01-07,51.0
2011-01-10,51.049999
2011-01-11,50.919998
2011-01-12,51.110001000000004
2011-01-13,51.5
2011-01-14,51.0
2011-01-18,51.139998999999996
2011-01-19,51.049999
2011-01-20,51.68
2011-01-21,51.950001
2011-01-24,51.849998
2011-01-25,51.73
2011-01-26,51.5
2011-01-27,50.849998
2011-01-28,50.490002000000004
2011-01-31,50.299999
2011-02-01,50.200001
2011-02-02,50.360001000000004
2011-02-03,52.52
2011-02-04,53.419998
2011-02-07,53.25
2011-02-08,53.290001000000004
2011-02-09,53.099998
2011-02-10,52.810001
2011-02-11,53.09
2011-02-14,53.48
2011-02-15,53.0
2011-02-16,52.93
2011-02-17,53.0
2011-02-18,53.009997999999996
2011-02-22,53.189999
2011-02-23,53.459998999999996
2011-02-24,53.099998
2011-02-25,53.150002
2011-02-28,53.560001
2011-03-01,52.990002000000004
2011-03-02,53.169998
2011-03-03,53.970001
2011-03-04,54.330002
2011-03-07,54.169998
2011-03-08,54.540001000000004
2011-03-09,54.900002
2011-03-10,54.900002
2011-03-11,55.040001000000004
2011-03-14,54.540001000000004
2011-03-15,54.07
2011-03-16,53.650002
2011-03-17,53.450001
2011-03-18,54.169998
2011-03-21,54.099998
2011-03-22,53.970001
2011-03-23,53.66
2011-03-24,53.59
2011-03-25,53.389998999999996
2011-03-28,53.740002000000004
2011-03-29,53.880001
2011-03-30,53.900002
2011-03-31,53.98
2011-04-01,54.0
2011-04-04,54.23
2011-04-05,53.950001
2011-04-06,54.259997999999996
2011-04-07,54.029999
2011-04-08,53.939999
2011-04-11,54.709998999999996
2011-04-12,54.650002
2011-04-13,54.889998999999996
2011-04-14,55.25
2011-04-15,55.369999
2011-04-18,55.169998
2011-04-19,55.200001
2011-04-20,55.59
2011-04-21,55.380001
2011-04-25,55.34
2011-04-26,55.759997999999996
2011-04-27,56.34
2011-04-28,56.84
2011-04-29,57.27
2011-05-02,57.27
2011-05-03,57.439999
2011-05-04,56.759997999999996
2011-05-05,56.549999
2011-05-06,56.75
2011-05-09,56.41
2011-05-10,56.990002000000004
2011-05-11,56.66
2011-05-12,57.5
2011-05-13,57.560001
2011-05-16,57.259997999999996
2011-05-17,57.279999
2011-05-18,57.16
2011-05-19,57.310001
2011-05-20,57.139998999999996
2011-05-23,56.790001000000004
2011-05-24,56.490002000000004
2011-05-25,56.209998999999996
2011-05-26,56.779999
2011-05-27,56.439999
2011-05-31,56.990002000000004
2011-06-01,56.450001
2011-06-02,55.490002000000004
2011-06-03,54.919998
2011-06-06,54.959998999999996
2011-06-07,55.330002
2011-06-08,55.48
2011-06-09,55.790001000000004
2011-06-10,54.889998999999996
2011-06-13,55.41
2011-06-14,54.959998999999996
2011-06-15,54.32
2011-06-16,54.740002000000004
2011-06-17,54.919998
2011-06-20,55.25
2011-06-21,54.990002000000004
2011-06-22,54.669998
2011-06-23,54.119999
2011-06-24,54.759997999999996
2011-06-27,54.82
2011-06-28,55.169998
2011-06-29,55.189999
2011-06-30,55.32
2011-07-01,55.400002
2011-07-05,55.139998999999996
2011-07-06,55.5
2011-07-07,55.73
2011-07-08,55.169998
2011-07-11,55.110001000000004
2011-07-12,55.57
2011-07-13,55.41
2011-07-14,55.290001000000004
2011-07-15,55.240002000000004
2011-07-18,54.970001
2011-07-19,55.41
2011-07-20,55.360001000000004
2011-07-21,55.919998
2011-07-22,55.91
2011-07-25,55.889998999999996
2011-07-26,55.790001000000004
2011-07-27,55.549999
2011-07-28,55.82
2011-07-29,55.779999
2011-08-01,55.310001
2011-08-02,54.439999
2011-08-03,54.349998
2011-08-04,52.41
2011-08-05,53.360001000000004
2011-08-08,51.669998
2011-08-09,52.560001
2011-08-10,51.459998999999996
2011-08-11,52.130001
2011-08-12,52.889998999999996
2011-08-15,53.599998
2011-08-16,53.560001
2011-08-17,53.470001
2011-08-18,52.799999
2011-08-19,52.259997999999996
2011-08-22,52.799999
2011-08-23,53.200001
2011-08-24,53.439999
2011-08-25,52.790001000000004
2011-08-26,53.18
2011-08-29,54.16
2011-08-30,53.849998
2011-08-31,54.32
2011-09-01,53.970001
2011-09-02,53.610001000000004
2011-09-06,53.509997999999996
2011-09-07,54.41
2011-09-08,54.400002
2011-09-09,53.09
2011-09-12,52.639998999999996
2011-09-13,52.450001
2011-09-14,52.66
2011-09-15,53.700001
2011-09-16,53.990002000000004
2011-09-19,53.48
2011-09-20,53.439999
2011-09-21,52.619999
2011-09-22,52.41
2011-09-23,52.599998
2011-09-26,53.41
2011-09-27,54.18
2011-09-28,53.689999
2011-09-29,53.849998
2011-09-30,53.189999
2011-10-03,52.880001
2011-10-04,53.200001
2011-10-05,52.950001
2011-10-06,53.439999
2011-10-07,53.610001000000004
2011-10-10,54.049999
2011-10-11,54.220001
2011-10-12,54.439999
2011-10-13,53.959998999999996
2011-10-14,54.84
2011-10-17,54.82
2011-10-18,54.82
2011-10-19,54.48
2011-10-20,54.389998999999996
2011-10-21,54.98
2011-10-24,54.77
2011-10-25,53.869999
2011-10-26,54.540001000000004
2011-10-27,55.07
2011-10-28,54.779999
2011-10-31,54.209998999999996
2011-11-01,53.560001
2011-11-02,54.040001000000004
2011-11-03,49.91
2011-11-04,49.91
2011-11-07,50.439999
2011-11-08,49.889998999999996
2011-11-09,49.080002
2011-11-10,49.380001
2011-11-11,49.720001
2011-11-14,49.650002
2011-11-15,49.799999
2011-11-16,49.169998
2011-11-17,49.380001
2011-11-18,49.369999
2011-11-21,49.139998999999996
2011-11-22,48.84
2011-11-23,48.25
2011-11-25,48.75
2011-11-28,48.619999
2011-11-29,48.34
2011-11-30,49.16
2011-12-01,48.98
2011-12-02,49.119999
2011-12-05,49.950001
2011-12-06,49.790001000000004
2011-12-07,49.830002
2011-12-08,49.310001
2011-12-09,49.810001
2011-12-12,49.110001000000004
2011-12-13,48.720001
2011-12-14,48.689999
2011-12-15,48.759997999999996
2011-12-16,48.77
2011-12-19,48.73
2011-12-20,49.330002
2011-12-21,50.0
2011-12-22,49.91
2011-12-23,50.34
2011-12-27,50.75
2011-12-28,50.68
2011-12-29,50.860001000000004
2011-12-30,50.57
2012-01-03,50.459998999999996
2012-01-04,50.41
2012-01-05,50.470001
2012-01-06,50.509997999999996
2012-01-09,50.709998999999996
2012-01-10,51.400002
2012-01-11,51.560001
2012-01-12,51.439999
2012-01-13,50.810001
2012-01-17,50.889998999999996
2012-01-18,51.16
2012-01-19,51.189999
2012-01-20,51.07
2012-01-23,51.0
2012-01-24,50.5
2012-01-25,50.91
2012-01-26,49.990002000000004
2012-01-27,49.73
2012-01-30,49.470001
2012-01-31,49.52
2012-02-01,49.310001
2012-02-02,50.59
2012-02-03,50.84
2012-02-06,50.68
2012-02-07,50.82
2012-02-08,50.34
2012-02-09,50.209998999999996
2012-02-10,49.810001
2012-02-13,50.02
2012-02-14,50.299999
2012-02-15,52.869999
2012-02-16,52.560001
2012-02-17,52.529999
2012-02-21,51.959998999999996
2012-02-22,52.529999
2012-02-23,53.099998
2012-02-24,52.75
2012-02-27,52.900002
2012-02-28,52.330002
2012-02-29,52.349998
2012-03-01,52.259997999999996
2012-03-02,52.110001000000004
2012-03-05,52.09
2012-03-06,51.84
2012-03-07,51.93
2012-03-08,52.419998
2012-03-09,52.439999
2012-03-12,52.830002
2012-03-13,52.900002
2012-03-14,52.48
2012-03-15,52.919998
2012-03-16,52.619999
2012-03-19,52.599998
2012-03-20,52.68
2012-03-21,52.48
2012-03-22,52.549999
2012-03-23,52.41
2012-03-26,52.830002
2012-03-27,53.110001000000004
2012-03-28,53.310001
2012-03-29,53.389998999999996
2012-03-30,53.630001
2012-04-02,53.740002000000004
2012-04-03,53.380001
2012-04-04,53.310001
2012-04-05,53.18
2012-04-09,52.889998999999996
2012-04-10,52.93
2012-04-11,53.009997999999996
2012-04-12,53.200001
2012-04-13,53.240002000000004
2012-04-16,53.5
2012-04-17,53.779999
2012-04-18,53.580002
2012-04-19,53.799999
2012-04-20,53.990002000000004
2012-04-23,50.700001
2012-04-24,50.43
2012-04-25,50.490002000000004
2012-04-26,50.310001
2012-04-27,50.349998
2012-04-30,50.57
2012-05-01,50.0
2012-05-02,50.549999
2012-05-03,50.75
2012-05-04,50.389998999999996
2012-05-07,50.52
2012-05-08,50.75
2012-05-09,50.759997999999996
2012-05-10,50.93
2012-05-11,50.990002000000004
2012-05-14,50.959998999999996
2012-05-15,50.98
2012-05-16,50.93
2012-05-17,50.709998999999996
2012-05-18,50.369999
2012-05-21,50.369999
2012-05-22,50.400002
2012-05-23,50.099998
2012-05-24,50.200001
2012-05-25,50.27
2012-05-29,50.48
2012-05-30,49.360001000000004
2012-05-31,48.779999
2012-06-01,48.220001
2012-06-04,48.259997999999996
2012-06-05,48.220001
2012-06-06,48.369999
2012-06-07,48.400002
2012-06-08,48.630001
2012-06-11,48.52
2012-06-12,48.389998999999996
2012-06-13,48.380001
2012-06-14,49.130001
2012-06-15,49.25
2012-06-18,49.400002
2012-06-19,49.599998
2012-06-20,49.439999
2012-06-21,48.810001
2012-06-22,48.970001
2012-06-25,48.73
2012-06-26,48.439999
2012-06-27,48.700001
2012-06-28,48.889998999999996
2012-06-29,49.330002
2012-07-02,49.450001
2012-07-03,49.540001000000004
2012-07-05,49.490002000000004
2012-07-06,49.119999
2012-07-09,48.650002
2012-07-10,48.98
2012-07-11,49.48
2012-07-12,49.130001
2012-07-13,49.5
2012-07-16,48.349998
2012-07-17,48.380001
2012-07-18,48.060001
2012-07-19,48.07
2012-07-20,47.639998999999996
2012-07-23,47.150002
2012-07-24,46.529999
2012-07-25,46.509997999999996
2012-07-26,46.610001000000004
2012-07-27,47.189999
2012-07-30,47.400002
2012-07-31,47.700001
2012-08-01,47.810001
2012-08-02,49.439999
2012-08-03,50.349998
2012-08-06,50.07
2012-08-07,50.25
2012-08-08,50.66
2012-08-09,50.75
2012-08-10,50.98
2012-08-13,50.700001
2012-08-14,50.810001
2012-08-15,50.970001
2012-08-16,51.110001000000004
2012-08-17,51.099998
2012-08-20,51.380001
2012-08-21,51.389998999999996
2012-08-22,51.07
2012-08-23,51.16
2012-08-24,51.48
2012-08-27,51.650002
2012-08-28,51.66
2012-08-29,51.419998
2012-08-30,50.560001
2012-08-31,50.650002
2012-09-04,50.650002
2012-09-05,50.189999
2012-09-06,50.400002
2012-09-07,50.389998999999996
2012-09-10,50.27
2012-09-11,50.43
2012-09-12,50.369999
2012-09-13,50.82
2012-09-14,50.189999
2012-09-17,50.470001
2012-09-18,50.299999
2012-09-19,50.939999
2012-09-20,51.27
2012-09-21,51.450001
2012-09-24,51.73
2012-09-25,51.860001000000004
2012-09-26,51.700001
2012-09-27,51.650002
2012-09-28,51.66
2012-10-01,51.93
2012-10-02,51.900002
2012-10-03,51.810001
2012-10-04,51.880001
2012-10-05,51.950001
2012-10-08,51.880001
2012-10-09,51.580002
2012-10-10,51.43
2012-10-11,51.599998
2012-10-12,51.73
2012-10-15,51.700001
2012-10-16,52.07
2012-10-17,52.849998
2012-10-18,52.5
2012-10-19,52.09
2012-10-22,52.009997999999996
2012-10-23,51.650002
2012-10-24,51.82
2012-10-25,52.560001
2012-10-26,52.900002
2012-10-31,52.32
2012-11-01,53.5
2012-11-02,53.689999
2012-11-05,53.990002000000004
2012-11-06,54.759997999999996
2012-11-07,54.16
2012-11-08,53.669998
2012-11-09,53.48
2012-11-12,53.669998
2012-11-13,53.82
2012-11-14,53.68
2012-11-15,53.889998999999996
2012-11-16,54.169998
2012-11-19,54.740002000000004
2012-11-20,54.82
2012-11-21,55.049999
2012-11-23,55.259997999999996
2012-11-26,55.389998999999996
2012-11-27,55.450001
2012-11-28,55.779999
2012-11-29,55.599998
2012-11-30,55.459998999999996
2012-12-03,55.259997999999996
2012-12-04,55.23
2012-12-05,55.650002
2012-12-06,55.740002000000004
2012-12-07,55.970001
2012-12-10,56.130001
2012-12-11,56.66
2012-12-12,56.599998
2012-12-13,56.75
2012-12-14,56.720001
2012-12-17,56.860001000000004
2012-12-18,56.599998
2012-12-19,56.150002
2012-12-20,56.59
2012-12-21,56.18
2012-12-24,56.139998999999996
2012-12-26,55.77
2012-12-27,55.740002000000004
2012-12-28,55.330002
2012-12-31,55.849998
2013-01-02,56.91
2013-01-03,56.52
2013-01-04,56.639998999999996
2013-01-07,56.66
2013-01-08,56.849998
2013-01-09,56.990002000000004
2013-01-10,57.310001
2013-01-11,57.02
2013-01-14,57.380001
2013-01-15,57.119999
2013-01-16,57.029999
2013-01-17,57.759997999999996
2013-01-18,58.209998999999996
2013-01-22,58.189999
2013-01-23,58.169998
2013-01-24,58.59
2013-01-25,58.84
2013-01-28,58.41
2013-01-29,58.82
2013-01-30,58.709998999999996
2013-01-31,58.5
2013-02-01,58.650002
2013-02-04,58.099998
2013-02-05,58.5
2013-02-06,58.990002000000004
2013-02-07,59.0
2013-02-08,58.91
2013-02-11,59.119999
2013-02-12,59.25
2013-02-13,59.290001000000004
2013-02-14,59.580002
2013-02-15,59.77
2013-02-19,60.139998999999996
2013-02-20,59.77
2013-02-21,59.669998
2013-02-22,60.009997999999996
2013-02-25,59.029999
2013-02-26,59.950001
2013-02-27,60.490002000000004
2013-02-28,60.5
2013-03-01,60.580002
2013-03-04,61.049999
2013-03-05,61.419998
2013-03-06,61.419998
2013-03-07,61.470001
2013-03-08,61.52
2013-03-11,61.630001
2013-03-12,61.73
2013-03-13,62.0
2013-03-14,62.23
2013-03-15,62.200001
2013-03-18,62.279999
2013-03-19,62.470001
2013-03-20,63.25
2013-03-21,62.689999
2013-03-22,63.389998999999996
2013-03-25,63.360001000000004
2013-03-26,64.0
2013-03-27,64.599998
2013-03-28,64.43
2013-04-01,63.93
2013-04-02,64.290001
2013-04-03,63.43
2013-04-04,64.010002
2013-04-05,63.639998999999996
2013-04-08,63.970001
2013-04-09,63.869999
2013-04-10,64.620003
2013-04-11,64.279999
2013-04-12,64.699997
2013-04-15,63.700001
2013-04-16,64.940002
2013-04-17,64.599998
2013-04-18,64.900002
2013-04-19,66.099998
2013-04-22,66.190002
2013-04-23,66.510002
2013-04-24,65.43
2013-04-25,65.800003
2013-04-26,65.699997
2013-04-29,65.480003
2013-04-30,65.040001
2013-05-01,64.610001
2013-05-02,63.419998
2013-05-03,63.66
2013-05-06,63.439999
2013-05-07,63.900002
2013-05-08,64.220001
2013-05-09,63.91
2013-05-10,64.290001
2013-05-13,64.41999799999999
2013-05-14,65.279999
2013-05-15,65.900002
2013-05-16,65.82
2013-05-17,65.660004
2013-05-20,64.879997
2013-05-21,65.43
2013-05-22,65.099998
2013-05-23,64.690002
2013-05-24,64.449997
2013-05-28,64.720001
2013-05-29,63.610001000000004
2013-05-30,62.950001
2013-05-31,62.049999
2013-06-03,62.630001
2013-06-04,63.049999
2013-06-05,61.790001000000004
2013-06-06,62.040001000000004
2013-06-07,63.389998999999996
2013-06-10,63.07
2013-06-11,63.0
2013-06-12,62.84
2013-06-13,64.230003
2013-06-14,64.239998
2013-06-17,64.68
2013-06-18,64.91999799999999
2013-06-19,63.869999
2013-06-20,62.57
2013-06-21,63.25
2013-06-24,63.259997999999996
2013-06-25,63.18
2013-06-26,63.52
2013-06-27,64.41999799999999
2013-06-28,64.230003
2013-07-01,64.889999
2013-07-02,65.110001
2013-07-03,65.059998
2013-07-05,65.339996
2013-07-08,65.730003
2013-07-09,65.91999799999999
2013-07-10,65.970001
2013-07-11,66.529999
2013-07-12,66.5
2013-07-15,66.519997
2013-07-16,66.309998
2013-07-17,66.18
2013-07-18,66.639999
2013-07-19,67.32
2013-07-22,67.459999
2013-07-23,67.230003
2013-07-24,66.870003
2013-07-25,66.970001
2013-07-26,66.980003
2013-07-29,66.889999
2013-07-30,66.449997
2013-07-31,66.239998
2013-08-01,65.41999799999999
2013-08-02,65.230003
2013-08-05,65.18
2013-08-06,65.800003
2013-08-07,65.529999
2013-08-08,65.660004
2013-08-09,65.68
2013-08-12,65.730003
2013-08-13,65.900002
2013-08-14,65.41999799999999
2013-08-15,64.459999
2013-08-16,62.950001
2013-08-19,62.799999
2013-08-20,62.610001000000004
2013-08-21,62.040001000000004
2013-08-22,62.419998
2013-08-23,62.73
2013-08-26,61.700001
2013-08-27,61.630001
2013-08-28,61.080002
2013-08-29,60.59
2013-08-30,60.709998999999996
2013-09-03,60.75
2013-09-04,60.790001000000004
2013-09-05,60.419998
2013-09-06,60.23
2013-09-09,60.259997999999996
2013-09-10,59.459998999999996
2013-09-11,60.080002
2013-09-12,60.119999
2013-09-13,60.639998999999996
2013-09-16,60.98
2013-09-17,60.639998999999996
2013-09-18,61.209998999999996
2013-09-19,61.080002
2013-09-20,60.57
2013-09-23,60.240002000000004
2013-09-24,59.959998999999996
2013-09-25,59.880001
2013-09-26,59.849998
2013-09-27,59.02
2013-09-30,58.73
2013-10-01,58.75
2013-10-02,58.889998999999996
2013-10-03,58.889998999999996
2013-10-04,59.360001000000004
2013-10-07,59.52
2013-10-08,59.599998
2013-10-09,59.610001000000004
2013-10-10,60.66
2013-10-11,60.759997999999996
2013-10-14,60.290001000000004
2013-10-15,59.990002000000004
2013-10-16,60.669998
2013-10-17,60.959998999999996
2013-10-18,61.450001
2013-10-21,61.049999
2013-10-22,61.889998999999996
2013-10-23,62.32
2013-10-24,62.130001
2013-10-25,62.43
2013-10-28,63.450001
2013-10-29,64.279999
2013-10-30,63.790001000000004
2013-10-31,63.25
2013-11-01,62.290001000000004
2013-11-04,62.720001
2013-11-05,63.09
2013-11-06,63.349998
2013-11-07,62.080002
2013-11-08,62.189999
2013-11-11,61.939999
2013-11-12,62.049999
2013-11-13,62.470001
2013-11-14,63.299999
2013-11-15,62.610001000000004
2013-11-18,62.369999
2013-11-19,61.709998999999996
2013-11-20,61.139998999999996
2013-11-21,61.740002000000004
2013-11-22,62.470001
2013-11-25,62.130001
2013-11-26,61.73
2013-11-27,60.880001
2013-11-29,60.639998999999996
2013-12-02,60.59
2013-12-03,61.130001
2013-12-04,60.900002
2013-12-05,60.580002
2013-12-06,61.639998999999996
2013-12-09,61.939999
2013-12-10,61.09
2013-12-11,61.040001000000004
2013-12-12,60.639998999999996
2013-12-13,60.5
2013-12-16,60.43
2013-12-17,60.34
2013-12-18,60.529999
2013-12-19,60.599998
2013-12-20,60.52
2013-12-23,60.34
2013-12-24,60.25
2013-12-26,60.720001
2013-12-27,60.98
2013-12-30,61.259997999999996
2013-12-31,61.07
2014-01-02,60.810001
2014-01-03,60.580002
2014-01-06,60.25
2014-01-07,60.799999
2014-01-08,60.18
2014-01-09,60.279999
2014-01-10,60.779999
2014-01-13,60.43
2014-01-14,60.889998999999996
2014-01-15,61.099998
2014-01-16,61.290001000000004
2014-01-17,60.470001
2014-01-21,60.759997999999996
2014-01-22,61.009997999999996
2014-01-23,60.5
2014-01-24,59.830002
2014-01-27,59.860001000000004
2014-01-28,60.029999
2014-01-29,58.369999
2014-01-30,58.130001
2014-01-31,57.98
2014-02-03,56.900002
2014-02-04,57.259997999999996
2014-02-05,57.369999
2014-02-06,57.740002000000004
2014-02-07,58.360001000000004
2014-02-10,59.330002
2014-02-11,59.869999
2014-02-12,59.41
2014-02-13,59.48
2014-02-14,60.189999
2014-02-18,60.119999
2014-02-19,59.73
2014-02-20,60.240002000000004
2014-02-21,59.950001
2014-02-24,60.709998999999996
2014-02-25,60.82
2014-02-26,60.330002
2014-02-27,60.16
2014-02-28,60.689999
2014-03-03,60.669998
2014-03-04,61.259997999999996
2014-03-05,61.279999
2014-03-06,61.43
2014-03-07,61.599998
2014-03-10,61.68
2014-03-11,61.700001
2014-03-12,62.07
2014-03-13,61.98
2014-03-14,60.900002
2014-03-17,60.849998
2014-03-18,61.849998
2014-03-19,61.73
2014-03-20,61.880001
2014-03-21,61.580002
2014-03-24,61.400002
2014-03-25,61.630001
2014-03-26,61.689999
2014-03-27,61.759997999999996
2014-03-28,62.130001
2014-03-31,62.709998999999996
2014-04-01,62.619999
2014-04-02,62.650002
2014-04-03,66.389999
2014-04-04,63.77
2014-04-07,65.059998
2014-04-08,64.360001
2014-04-09,66.099998
2014-04-10,65.610001
2014-04-11,65.68
2014-04-14,65.540001
2014-04-15,65.209999
2014-04-16,65.980003
2014-04-17,66.339996
2014-04-21,65.980003
2014-04-22,66.279999
2014-04-23,66.540001
2014-04-24,66.529999
2014-04-25,66.709999
2014-04-28,67.290001
2014-04-29,67.019997
2014-04-30,66.83000200000001
2014-05-01,65.370003
2014-05-02,65.599998
2014-05-05,65.050003
2014-05-06,65.339996
2014-05-07,66.07
2014-05-08,66.029999
2014-05-09,67.209999
2014-05-12,68.41999799999999
2014-05-13,68.110001
2014-05-14,67.58000200000001
2014-05-15,67.230003
2014-05-16,67.540001
2014-05-19,67.599998
2014-05-20,67.790001
2014-05-21,67.790001
2014-05-22,67.650002
2014-05-23,67.559998
2014-05-27,67.980003
2014-05-28,68.019997
2014-05-29,68.730003
2014-05-30,68.980003
2014-06-02,69.120003
2014-06-03,69.08000200000001
2014-06-04,69.389999
2014-06-05,68.839996
2014-06-06,68.910004
2014-06-09,68.120003
2014-06-10,68.059998
2014-06-11,67.610001
2014-06-12,67.230003
2014-06-13,67.209999
2014-06-16,67.440002
2014-06-17,66.699997
2014-06-18,66.839996
2014-06-19,66.93
2014-06-20,67.239998
2014-06-23,66.43
2014-06-24,65.870003
2014-06-25,64.900002
2014-06-26,64.82
2014-06-27,64.959999
2014-06-30,65.699997
2014-07-01,65.860001
2014-07-02,66.050003
2014-07-03,66.410004
2014-07-07,65.860001
2014-07-08,66.059998
2014-07-09,66.099998
2014-07-10,65.879997
2014-07-11,65.949997
2014-07-14,66.199997
2014-07-15,65.559998
2014-07-16,66.019997
2014-07-17,65.910004
2014-07-18,66.16999799999999
2014-07-21,66.099998
2014-07-22,66.269997
2014-07-23,65.440002
2014-07-24,65.68
2014-07-25,65.370003
2014-07-28,65.440002
2014-07-29,64.889999
2014-07-30,63.73
2014-07-31,59.830002
2014-08-01,61.439999
2014-08-04,62.060001
2014-08-05,61.400002
2014-08-06,62.779999
2014-08-07,62.380001
2014-08-08,63.240002000000004
2014-08-11,63.810001
2014-08-12,63.450001
2014-08-13,63.98
2014-08-14,64.0
2014-08-15,64.279999
2014-08-18,64.300003
2014-08-19,64.470001
2014-08-20,64.82
2014-08-21,64.879997
2014-08-22,64.300003
2014-08-25,64.849998
2014-08-26,64.75
2014-08-27,65.279999
2014-08-28,64.75
2014-08-29,64.970001
2014-09-02,64.790001
2014-09-03,64.790001
2014-09-04,64.93
2014-09-05,65.199997
2014-09-08,64.440002
2014-09-09,64.32
2014-09-10,64.440002
2014-09-11,64.690002
2014-09-12,63.889998999999996
2014-09-15,63.73
2014-09-16,63.869999
2014-09-17,62.799999
2014-09-18,62.889998999999996
2014-09-19,62.66
2014-09-22,62.290001000000004
2014-09-23,61.619999
2014-09-24,62.349998
2014-09-25,61.68
2014-09-26,61.75
2014-09-29,61.810001
2014-09-30,61.599998
2014-10-01,60.650002
2014-10-02,60.720001
2014-10-03,61.189999
2014-10-06,60.950001
2014-10-07,60.18
2014-10-08,61.119999
2014-10-09,60.669998
2014-10-10,60.299999
2014-10-13,59.700001
2014-10-14,60.189999
2014-10-15,59.91
2014-10-16,59.75
2014-10-17,60.919998
2014-10-20,61.759997999999996
2014-10-21,61.700001
2014-10-22,62.040001000000004
2014-10-23,61.740002000000004
2014-10-24,61.939999
2014-10-27,62.099998
2014-10-28,62.75
2014-10-29,62.470001
2014-10-30,64.040001
2014-10-31,63.959998999999996
2014-11-03,64.099998
2014-11-04,63.700001
2014-11-05,63.84
2014-11-06,64.529999
2014-11-07,63.66
2014-11-10,63.900002
2014-11-11,63.75
2014-11-12,63.68
2014-11-13,63.799999
2014-11-14,63.810001
2014-11-17,65.139999
2014-11-18,65.599998
2014-11-19,65.889999
2014-11-20,65.639999
2014-11-21,65.470001
2014-11-24,65.120003
2014-11-25,65.139999
2014-11-26,64.93
2014-11-28,66.25
2014-12-01,66.089996
2014-12-02,66.58000200000001
2014-12-03,66.379997
2014-12-04,66.089996
2014-12-05,66.400002
2014-12-08,66.08000200000001
2014-12-09,65.82
2014-12-10,64.790001
2014-12-11,67.099998
2014-12-12,65.629997
