Date,CE
2014-03-05,52.419998
2014-03-06,53.360001000000004
2014-03-07,54.009997999999996
2014-03-10,53.419998
2014-03-11,53.48
2014-03-12,53.84
2014-03-13,53.34
2014-03-14,53.720001
2014-03-17,54.25
2014-03-18,54.48
2014-03-19,54.990002000000004
2014-03-20,54.849998
2014-03-21,55.209998999999996
2014-03-24,54.959998999999996
2014-03-25,55.060001
2014-03-26,53.970001
2014-03-27,53.549999
2014-03-28,53.939999
2014-03-31,55.509997999999996
2014-04-01,56.029999
2014-04-02,56.599998
2014-04-03,56.830002
2014-04-04,56.82
2014-04-07,54.93
2014-04-08,55.59
2014-04-09,55.66
2014-04-10,55.009997999999996
2014-04-11,54.650002
2014-04-14,55.549999
2014-04-15,56.209998999999996
2014-04-16,57.02
2014-04-17,57.57
2014-04-21,58.119999
2014-04-22,60.09
2014-04-23,59.59
2014-04-24,59.200001
2014-04-25,59.279999
2014-04-28,59.720001
2014-04-29,60.790001000000004
2014-04-30,61.43
2014-05-01,61.209998999999996
2014-05-02,61.18
2014-05-05,61.41
2014-05-06,61.080002
2014-05-07,60.709998999999996
2014-05-08,60.110001000000004
2014-05-09,59.52
2014-05-12,60.889998999999996
2014-05-13,60.16
2014-05-14,59.720001
2014-05-15,58.380001
2014-05-16,59.459998999999996
2014-05-19,59.709998999999996
2014-05-20,59.110001000000004
2014-05-21,60.439999
2014-05-22,60.73
2014-05-23,61.18
2014-05-27,61.209998999999996
2014-05-28,61.220001
2014-05-29,62.73
2014-05-30,62.700001
2014-06-02,62.82
2014-06-03,63.18
2014-06-04,63.099998
2014-06-05,63.869999
2014-06-06,64.279999
2014-06-09,63.779999
2014-06-10,63.57
2014-06-11,64.400002
2014-06-12,64.190002
2014-06-13,64.160004
2014-06-16,63.93
2014-06-17,63.84
2014-06-18,64.529999
2014-06-19,64.650002
2014-06-20,64.650002
2014-06-23,64.690002
2014-06-24,63.52
2014-06-25,64.110001
2014-06-26,63.400002
2014-06-27,64.059998
2014-06-30,64.279999
2014-07-01,65.029999
2014-07-02,65.610001
2014-07-03,66.050003
2014-07-07,65.800003
2014-07-08,65.739998
2014-07-09,65.059998
2014-07-10,64.120003
2014-07-11,64.269997
2014-07-14,64.370003
2014-07-15,64.459999
2014-07-16,64.099998
2014-07-17,63.299999
2014-07-18,62.630001
2014-07-21,62.09
2014-07-22,62.59
2014-07-23,62.259997999999996
2014-07-24,62.439999
2014-07-25,62.18
2014-07-28,62.630001
2014-07-29,60.16
2014-07-30,59.380001
2014-07-31,58.209998999999996
2014-08-01,58.330002
2014-08-04,59.23
2014-08-05,58.380001
2014-08-06,58.740002000000004
2014-08-07,57.959998999999996
2014-08-08,58.470001
2014-08-11,59.150002
2014-08-12,59.099998
2014-08-13,59.349998
2014-08-14,59.380001
2014-08-15,59.369999
2014-08-18,60.23
2014-08-19,60.599998
2014-08-20,61.34
2014-08-21,61.349998
2014-08-22,61.189999
2014-08-25,61.830002
2014-08-26,61.82
2014-08-27,61.740002000000004
2014-08-28,61.939999
2014-08-29,62.540001000000004
2014-09-02,62.439999
2014-09-03,62.580002
2014-09-04,62.66
2014-09-05,62.689999
2014-09-08,62.279999
2014-09-09,61.48
2014-09-10,61.310001
2014-09-11,61.25
2014-09-12,60.349998
2014-09-15,60.299999
2014-09-16,61.18
2014-09-17,61.299999
2014-09-18,61.549999
2014-09-19,61.540001000000004
2014-09-22,61.27
2014-09-23,60.970001
2014-09-24,61.290001000000004
2014-09-25,60.619999
2014-09-26,60.619999
2014-09-29,59.790001000000004
2014-09-30,58.52
2014-10-01,56.540001000000004
2014-10-02,56.799999
2014-10-03,56.759997999999996
2014-10-06,56.59
2014-10-07,54.700001
2014-10-08,54.869999
2014-10-09,53.709998999999996
2014-10-10,52.279999
2014-10-13,50.91
2014-10-14,51.25
2014-10-15,52.52
2014-10-16,53.57
2014-10-17,54.09
2014-10-20,55.240002000000004
2014-10-21,58.509997999999996
2014-10-22,57.369999
2014-10-23,57.849998
2014-10-24,58.349998
2014-10-27,57.09
2014-10-28,58.16
2014-10-29,57.68
2014-10-30,57.779999
2014-10-31,58.73
2014-11-03,58.68
2014-11-04,57.700001
2014-11-05,58.959998999999996
2014-11-06,59.549999
2014-11-07,59.310001
2014-11-10,59.810001
2014-11-11,60.34
2014-11-12,60.450001
2014-11-13,59.68
2014-11-14,59.759997999999996
2014-11-17,59.77
2014-11-18,60.880001
2014-11-19,60.220001
2014-11-20,60.709998999999996
2014-11-21,61.490002000000004
2014-11-24,61.240002000000004
2014-11-25,60.990002000000004
2014-11-26,60.98
2014-11-28,60.07
2014-12-01,60.09
2014-12-02,60.709998999999996
2014-12-03,62.57
2014-12-04,62.380001
2014-12-05,62.869999
2014-12-08,61.77
2014-12-09,62.540001000000004
2014-12-10,60.080002
2014-12-11,59.290001000000004
2014-12-12,57.529999
2014-12-15,56.689999
2014-12-16,55.889998999999996
2014-12-17,57.299999
2014-12-18,58.59
2014-12-19,59.490002000000004
2014-12-22,59.869999
2014-12-23,60.189999
2014-12-24,60.310001
2014-12-26,60.490002000000004
2014-12-29,60.599998
2014-12-30,60.43
2014-12-31,59.959998999999996
2015-01-02,59.990002000000004
2015-01-05,57.950001
2015-01-06,57.07
2015-01-07,57.77
2015-01-08,58.919998
2015-01-09,58.209998999999996
2015-01-12,57.869999
2015-01-13,56.990002000000004
2015-01-14,55.59
2015-01-15,55.689999
2015-01-16,56.459998999999996
2015-01-20,56.369999
2015-01-21,58.049999
2015-01-22,58.459998999999996
2015-01-23,53.650002
2015-01-26,54.950001
2015-01-27,54.259997999999996
2015-01-28,53.490002000000004
2015-01-29,53.84
2015-01-30,53.759997999999996
2015-02-02,53.41
2015-02-03,55.060001
2015-02-04,55.119999
2015-02-05,55.82
2015-02-06,55.73
2015-02-09,56.080002
2015-02-10,57.139998999999996
2015-02-11,57.740002000000004
2015-02-12,57.759997999999996
2015-02-13,57.98
2015-02-17,57.84
2015-02-18,57.990002000000004
2015-02-19,58.009997999999996
2015-02-20,57.549999
2015-02-23,58.330002
2015-02-24,57.889998999999996
2015-02-25,57.84
2015-02-26,57.209998999999996
2015-02-27,57.110001000000004
2015-03-02,58.25
2015-03-03,57.970001
2015-03-04,59.0
2015-03-05,58.470001
2015-03-06,57.619999
2015-03-09,57.73
2015-03-10,56.32
2015-03-11,56.689999
2015-03-12,57.209998999999996
2015-03-13,55.810001
2015-03-16,55.529999
2015-03-17,55.009997999999996
2015-03-18,56.18
2015-03-19,55.470001
2015-03-20,56.18
2015-03-23,55.549999
2015-03-24,55.610001000000004
2015-03-25,55.169998
2015-03-26,54.990002000000004
2015-03-27,55.029999
2015-03-30,56.169998
2015-03-31,55.860001000000004
2015-04-01,55.419998
2015-04-02,55.459998999999996
2015-04-06,56.540001000000004
2015-04-07,56.759997999999996
2015-04-08,57.299999
2015-04-09,58.419998
2015-04-10,58.919998
2015-04-13,57.630001
2015-04-14,57.279999
2015-04-15,57.73
2015-04-16,58.139998999999996
2015-04-17,67.18
2015-04-20,66.540001
2015-04-21,65.940002
2015-04-22,65.75
2015-04-23,65.099998
2015-04-24,65.849998
2015-04-27,65.58000200000001
2015-04-28,65.849998
2015-04-29,66.269997
2015-04-30,66.360001
2015-05-01,67.16999799999999
2015-05-04,66.959999
2015-05-05,66.620003
2015-05-06,66.760002
2015-05-07,66.5
2015-05-08,67.300003
2015-05-11,66.449997
2015-05-12,65.730003
2015-05-13,66.519997
2015-05-14,66.93
2015-05-15,67.0
2015-05-18,67.5
2015-05-19,67.010002
2015-05-20,67.440002
2015-05-21,68.099998
2015-05-22,67.849998
2015-05-26,67.269997
2015-05-27,68.290001
2015-05-28,68.639999
2015-05-29,68.849998
2015-06-01,69.099998
2015-06-02,69.620003
2015-06-03,70.639999
2015-06-04,69.790001
2015-06-05,70.150002
2015-06-08,69.739998
2015-06-09,70.199997
2015-06-10,71.010002
2015-06-11,71.08000200000001
2015-06-12,70.550003
2015-06-15,70.0
2015-06-16,70.239998
2015-06-17,70.510002
2015-06-18,71.379997
2015-06-19,71.260002
2015-06-22,71.709999
2015-06-23,71.849998
2015-06-24,71.58000200000001
2015-06-25,71.68
2015-06-26,72.989998
2015-06-29,71.690002
2015-06-30,71.879997
2015-07-01,72.0
2015-07-02,73.720001
2015-07-06,72.769997
2015-07-07,71.83000200000001
2015-07-08,68.160004
2015-07-09,67.639999
2015-07-10,68.300003
2015-07-13,69.489998
2015-07-14,70.660004
2015-07-15,68.980003
2015-07-16,69.209999
2015-07-17,65.769997
2015-07-20,66.269997
2015-07-21,65.699997
2015-07-22,64.940002
2015-07-23,64.589996
2015-07-24,62.470001
2015-07-27,62.040001000000004
2015-07-28,64.129997
2015-07-29,65.58000200000001
2015-07-30,65.809998
2015-07-31,65.91999799999999
2015-08-03,65.279999
2015-08-04,65.529999
2015-08-05,65.760002
2015-08-06,65.089996
2015-08-07,64.970001
2015-08-10,66.980003
2015-08-11,64.940002
2015-08-12,64.410004
2015-08-13,64.699997
2015-08-14,64.07
2015-08-17,64.690002
2015-08-18,64.290001
2015-08-19,63.110001000000004
2015-08-20,61.990002000000004
2015-08-21,59.07
2015-08-24,55.880001
2015-08-25,54.48
2015-08-26,56.509997999999996
2015-08-27,59.310001
2015-08-28,59.970001
2015-08-31,60.639998999999996
2015-09-01,58.16
2015-09-02,59.119999
2015-09-03,60.049999
2015-09-04,58.970001
2015-09-08,60.369999
2015-09-09,61.380001
2015-09-10,61.34
2015-09-11,61.029999
2015-09-14,60.630001
2015-09-15,62.09
2015-09-16,62.59
2015-09-17,62.049999
2015-09-18,60.619999
2015-09-21,61.34
2015-09-22,60.279999
2015-09-23,59.919998
2015-09-24,60.080002
2015-09-25,60.189999
2015-09-28,56.189999
2015-09-29,56.509997999999996
2015-09-30,59.169998
2015-10-01,60.080002
2015-10-02,61.380001
2015-10-05,63.209998999999996
2015-10-06,64.620003
2015-10-07,65.489998
2015-10-08,66.839996
2015-10-09,65.010002
2015-10-12,64.230003
2015-10-13,63.560001
2015-10-14,63.740002000000004
2015-10-15,64.160004
2015-10-16,64.339996
2015-10-19,63.990002000000004
2015-10-20,65.82
2015-10-21,66.459999
2015-10-22,68.699997
2015-10-23,69.410004
2015-10-26,69.889999
2015-10-27,68.970001
2015-10-28,70.129997
2015-10-29,70.150002
2015-10-30,71.050003
2015-11-02,71.760002
2015-11-03,71.5
2015-11-04,72.050003
2015-11-05,70.730003
2015-11-06,71.470001
2015-11-09,70.809998
2015-11-10,71.029999
2015-11-11,70.400002
2015-11-12,67.730003
2015-11-13,70.199997
2015-11-16,71.550003
2015-11-17,71.480003
2015-11-18,72.089996
2015-11-19,71.800003
2015-11-20,71.300003
2015-11-23,70.66999799999999
2015-11-24,71.370003
2015-11-25,70.639999
2015-11-27,70.75
2015-11-30,70.75
2015-12-01,70.589996
2015-12-02,68.980003
2015-12-03,68.910004
2015-12-04,70.040001
2015-12-07,68.040001
2015-12-08,66.660004
2015-12-09,67.040001
2015-12-10,66.040001
2015-12-11,65.440002
2015-12-14,65.040001
2015-12-15,66.529999
2015-12-16,67.260002
2015-12-17,65.91999799999999
2015-12-18,65.16999799999999
2015-12-21,65.150002
2015-12-22,66.07
2015-12-23,67.709999
2015-12-24,67.620003
2015-12-28,67.050003
2015-12-29,67.639999
2015-12-30,67.440002
2015-12-31,67.33000200000001
2016-01-04,66.129997
2016-01-05,66.93
2016-01-06,65.18
2016-01-07,62.43
2016-01-08,62.18
2016-01-11,62.299999
2016-01-12,63.32
2016-01-13,62.790001000000004
2016-01-14,63.009997999999996
2016-01-15,61.950001
2016-01-19,60.639998999999996
2016-01-20,59.200001
2016-01-21,59.279999
2016-01-22,61.080002
2016-01-25,59.639998999999996
2016-01-26,61.490002000000004
2016-01-27,61.66
2016-01-28,62.119999
2016-01-29,63.669998
2016-02-01,61.470001
2016-02-02,59.68
2016-02-03,60.48
2016-02-04,60.860001000000004
2016-02-05,59.009997999999996
2016-02-08,56.41
2016-02-09,57.540001000000004
2016-02-10,56.939999
2016-02-11,55.810001
2016-02-12,57.310001
2016-02-16,58.689999
2016-02-17,59.459998999999996
2016-02-18,59.150002
2016-02-19,59.0
2016-02-22,61.139998999999996
2016-02-23,58.669998
2016-02-24,59.220001
2016-02-25,59.950001
2016-02-26,61.049999
2016-02-29,60.34
2016-03-01,61.349998
2016-03-02,61.82
2016-03-03,62.810001
2016-03-04,63.549999
2016-03-07,64.150002
2016-03-08,61.830002
2016-03-09,62.509997999999996
2016-03-10,62.189999
2016-03-11,64.889999
2016-03-14,63.939999
2016-03-15,63.459998999999996
2016-03-16,64.91999799999999
2016-03-17,66.610001
2016-03-18,67.0
2016-03-21,66.980003
2016-03-22,66.790001
2016-03-23,65.339996
2016-03-24,64.959999
2016-03-28,64.91999799999999
2016-03-29,65.709999
2016-03-30,66.029999
2016-03-31,65.5
2016-04-01,66.629997
2016-04-04,66.220001
2016-04-05,65.879997
2016-04-06,67.139999
2016-04-07,65.599998
2016-04-08,66.980003
2016-04-11,67.040001
2016-04-12,68.33000200000001
2016-04-13,69.199997
2016-04-14,69.33000200000001
2016-04-15,69.309998
2016-04-18,69.860001
2016-04-19,69.739998
2016-04-20,71.529999
2016-04-21,70.720001
2016-04-22,72.279999
2016-04-25,70.809998
2016-04-26,71.400002
2016-04-27,71.5
2016-04-28,70.82
2016-04-29,70.699997
2016-05-02,71.25
2016-05-03,70.980003
2016-05-04,70.489998
2016-05-05,70.510002
2016-05-06,70.83000200000001
2016-05-09,69.769997
2016-05-10,70.989998
2016-05-11,70.449997
2016-05-12,70.730003
2016-05-13,69.949997
2016-05-16,70.959999
2016-05-17,71.029999
2016-05-18,70.129997
2016-05-19,69.5
2016-05-20,70.220001
2016-05-23,70.029999
2016-05-24,70.540001
2016-05-25,71.690002
2016-05-26,70.889999
2016-05-27,70.989998
2016-05-31,70.480003
2016-06-01,70.260002
2016-06-02,70.610001
2016-06-03,70.66999799999999
2016-06-06,71.440002
2016-06-07,71.839996
2016-06-08,72.260002
2016-06-09,70.91999799999999
2016-06-10,70.690002
2016-06-13,69.860001
2016-06-14,69.389999
2016-06-15,69.599998
2016-06-16,69.760002
2016-06-17,70.050003
2016-06-20,69.83000200000001
2016-06-21,69.279999
2016-06-22,68.949997
2016-06-23,69.599998
2016-06-24,65.470001
2016-06-27,61.509997999999996
2016-06-28,62.639998999999996
2016-06-29,64.410004
2016-06-30,65.449997
2016-07-01,66.050003
2016-07-05,64.720001
2016-07-06,64.720001
2016-07-07,65.339996
2016-07-08,67.139999
2016-07-11,67.0
2016-07-12,68.57
2016-07-13,69.059998
2016-07-14,69.739998
2016-07-15,70.57
2016-07-18,70.690002
2016-07-19,70.209999
2016-07-20,71.059998
2016-07-21,69.83000200000001
2016-07-22,70.239998
2016-07-25,70.010002
2016-07-26,65.730003
2016-07-27,65.400002
2016-07-28,66.18
2016-07-29,63.419998
2016-08-01,62.880001
2016-08-02,62.470001
2016-08-03,63.740002000000004
2016-08-04,64.050003
2016-08-05,64.790001
2016-08-08,64.940002
2016-08-09,65.68
2016-08-10,65.41999799999999
2016-08-11,66.239998
2016-08-12,65.730003
2016-08-15,66.739998
2016-08-16,66.010002
2016-08-17,65.660004
2016-08-18,66.410004
2016-08-19,66.300003
2016-08-22,65.68
2016-08-23,66.309998
2016-08-24,65.980003
2016-08-25,65.980003
2016-08-26,65.209999
2016-08-29,65.790001
2016-08-30,64.650002
2016-08-31,64.43
2016-09-01,63.75
2016-09-02,64.589996
2016-09-06,64.360001
2016-09-07,64.379997
2016-09-08,63.650002
2016-09-09,61.560001
2016-09-12,62.369999
2016-09-13,60.970001
2016-09-14,61.43
2016-09-15,62.02
2016-09-16,61.299999
2016-09-19,62.080002
2016-09-20,61.759997999999996
2016-09-21,62.759997999999996
2016-09-22,63.150002
2016-09-23,62.709998999999996
2016-09-26,62.91
2016-09-27,63.759997999999996
2016-09-28,66.08000200000001
2016-09-29,65.620003
2016-09-30,66.559998
2016-10-03,65.589996
2016-10-04,65.220001
2016-10-05,65.860001
2016-10-06,66.58000200000001
2016-10-07,66.050003
2016-10-10,66.43
2016-10-11,65.489998
2016-10-12,64.83000200000001
2016-10-13,63.639998999999996
2016-10-14,63.369999
2016-10-17,63.580002
2016-10-18,69.370003
2016-10-19,70.540001
2016-10-20,70.900002
2016-10-21,70.650002
2016-10-24,71.75
2016-10-25,71.769997
2016-10-26,71.16999799999999
2016-10-27,71.709999
2016-10-28,72.32
2016-10-31,72.91999799999999
2016-11-01,72.41999799999999
2016-11-02,71.82
2016-11-03,71.839996
2016-11-04,72.07
2016-11-07,73.25
2016-11-08,72.91999799999999
2016-11-09,75.599998
2016-11-10,76.290001
2016-11-11,76.980003
2016-11-14,78.489998
2016-11-15,78.68
2016-11-16,78.709999
2016-11-17,78.66999799999999
2016-11-18,78.110001
2016-11-21,78.32
2016-11-22,78.139999
2016-11-23,78.690002
2016-11-25,77.290001
2016-11-28,76.599998
2016-11-29,77.160004
2016-11-30,79.32
2016-12-01,78.800003
2016-12-02,79.099998
2016-12-05,80.370003
2016-12-06,80.650002
2016-12-07,81.629997
2016-12-08,83.209999
2016-12-09,82.779999
2016-12-12,83.099998
2016-12-13,83.300003
2016-12-14,81.739998
2016-12-15,82.900002
2016-12-16,81.650002
2016-12-19,81.879997
2016-12-20,82.050003
2016-12-21,81.300003
2016-12-22,80.279999
2016-12-23,80.68
2016-12-27,80.57
2016-12-28,79.160004
2016-12-29,79.279999
2016-12-30,78.739998
2017-01-03,79.510002
2017-01-04,80.82
2017-01-05,80.75
2017-01-06,81.029999
2017-01-09,80.559998
2017-01-10,81.33000200000001
2017-01-11,82.989998
2017-01-12,83.290001
2017-01-13,82.519997
2017-01-17,81.480003
2017-01-18,82.559998
2017-01-19,82.209999
2017-01-20,82.720001
2017-01-23,83.870003
2017-01-24,85.660004
2017-01-25,86.559998
2017-01-26,86.800003
2017-01-27,85.099998
2017-01-30,84.120003
2017-01-31,84.400002
2017-02-01,85.989998
2017-02-02,87.699997
2017-02-03,86.589996
2017-02-06,88.050003
2017-02-07,87.809998
2017-02-08,87.660004
2017-02-09,87.860001
2017-02-10,88.260002
2017-02-13,88.41999799999999
2017-02-14,88.379997
2017-02-15,89.040001
2017-02-16,89.029999
2017-02-17,89.639999
2017-02-21,90.029999
2017-02-22,90.300003
2017-02-23,89.66999799999999
2017-02-24,88.790001
2017-02-27,88.629997
2017-02-28,89.16999799999999
2017-03-01,90.279999
2017-03-02,88.660004
2017-03-03,89.989998
2017-03-06,90.16999799999999
2017-03-07,90.230003
2017-03-08,88.980003
2017-03-09,89.059998
2017-03-10,90.639999
2017-03-13,91.589996
2017-03-14,90.760002
2017-03-15,92.459999
2017-03-16,91.5
2017-03-17,91.940002
2017-03-20,91.779999
2017-03-21,89.459999
2017-03-22,90.139999
2017-03-23,90.300003
2017-03-24,89.470001
2017-03-27,89.949997
2017-03-28,89.91999799999999
2017-03-29,88.650002
2017-03-30,89.889999
2017-03-31,89.849998
2017-04-03,89.739998
2017-04-04,91.739998
2017-04-05,91.459999
2017-04-06,91.529999
2017-04-07,92.220001
2017-04-10,92.309998
2017-04-11,92.290001
2017-04-12,90.610001
2017-04-13,89.160004
2017-04-17,90.5
2017-04-18,89.099998
2017-04-19,87.779999
2017-04-20,89.5
2017-04-21,88.400002
2017-04-24,89.300003
2017-04-25,89.110001
2017-04-26,88.589996
2017-04-27,87.910004
2017-04-28,87.040001
2017-05-01,87.66999799999999
2017-05-02,87.019997
2017-05-03,85.629997
2017-05-04,85.309998
2017-05-05,86.400002
2017-05-08,86.18
2017-05-09,86.650002
2017-05-10,86.540001
2017-05-11,86.0
2017-05-12,85.32
2017-05-15,86.620003
2017-05-16,87.599998
2017-05-17,83.879997
2017-05-18,83.790001
2017-05-19,84.43
2017-05-22,85.230003
2017-05-23,87.199997
2017-05-24,87.589996
2017-05-25,87.309998
2017-05-26,87.110001
2017-05-30,86.550003
2017-05-31,86.550003
2017-06-01,87.769997
2017-06-02,88.040001
2017-06-05,86.839996
2017-06-06,88.0
2017-06-07,88.260002
2017-06-08,88.18
2017-06-09,90.120003
2017-06-12,89.489998
2017-06-13,90.739998
2017-06-14,90.040001
2017-06-15,90.089996
2017-06-16,90.519997
2017-06-19,95.629997
2017-06-20,94.339996
2017-06-21,94.489998
2017-06-22,93.800003
2017-06-23,93.559998
2017-06-26,93.760002
2017-06-27,92.800003
2017-06-28,93.41999799999999
2017-06-29,93.589996
2017-06-30,94.940002
2017-07-03,96.199997
2017-07-05,94.91999799999999
2017-07-06,95.07
2017-07-07,96.139999
2017-07-10,96.150002
2017-07-11,96.389999
2017-07-12,97.790001
2017-07-13,97.800003
2017-07-14,98.68
2017-07-17,98.860001
2017-07-18,98.889999
2017-07-19,99.790001
2017-07-20,98.300003
2017-07-21,97.660004
2017-07-24,97.75
2017-07-25,96.25
2017-07-26,94.739998
2017-07-27,93.360001
2017-07-28,94.58000200000001
2017-07-31,96.16999799999999
2017-08-01,96.120003
2017-08-02,96.809998
2017-08-03,96.83000200000001
2017-08-04,97.639999
2017-08-07,98.779999
2017-08-08,98.489998
2017-08-09,97.690002
2017-08-10,96.139999
2017-08-11,96.709999
2017-08-14,97.599998
2017-08-15,97.980003
2017-08-16,98.160004
2017-08-17,96.589996
2017-08-18,95.769997
2017-08-21,96.68
2017-08-22,97.400002
2017-08-23,98.019997
2017-08-24,98.620003
2017-08-25,98.0
2017-08-28,97.550003
2017-08-29,97.199997
2017-08-30,94.75
2017-08-31,97.019997
2017-09-01,98.050003
2017-09-05,96.720001
2017-09-06,97.050003
2017-09-07,96.970001
2017-09-08,96.790001
2017-09-11,98.260002
2017-09-12,99.08000200000001
2017-09-13,99.269997
2017-09-14,99.970001
2017-09-15,100.089996
2017-09-18,101.57
2017-09-19,102.459999
2017-09-20,103.940002
2017-09-21,103.900002
2017-09-22,104.190002
2017-09-25,103.110001
2017-09-26,103.16999799999999
2017-09-27,104.32
2017-09-28,104.339996
2017-09-29,104.269997
2017-10-02,105.43
2017-10-03,107.110001
2017-10-04,107.08000200000001
2017-10-05,108.220001
2017-10-06,107.91999799999999
2017-10-09,107.540001
2017-10-10,106.900002
2017-10-11,106.559998
2017-10-12,107.029999
2017-10-13,107.349998
2017-10-16,107.099998
2017-10-17,104.269997
2017-10-18,104.029999
2017-10-19,105.290001
2017-10-20,105.599998
2017-10-23,105.16999799999999
2017-10-24,105.75
2017-10-25,104.459999
2017-10-26,106.050003
2017-10-27,105.029999
2017-10-30,104.839996
2017-10-31,104.309998
2017-11-01,105.360001
2017-11-02,106.769997
2017-11-03,106.129997
2017-11-06,106.300003
2017-11-07,106.860001
2017-11-08,106.279999
2017-11-09,104.93
2017-11-10,105.720001
2017-11-13,105.800003
2017-11-14,104.889999
2017-11-15,103.129997
2017-11-16,104.230003
2017-11-17,104.690002
2017-11-20,105.760002
2017-11-21,107.08000200000001
2017-11-22,105.93
2017-11-24,106.720001
2017-11-27,106.83000200000001
2017-11-28,107.699997
2017-11-29,106.879997
2017-11-30,107.239998
2017-12-01,106.489998
2017-12-04,106.800003
2017-12-05,105.860001
2017-12-06,105.610001
2017-12-07,105.849998
2017-12-08,106.540001
2017-12-11,105.660004
2017-12-12,106.970001
2017-12-13,108.309998
2017-12-14,105.730003
2017-12-15,106.540001
2017-12-18,108.5
2017-12-19,107.980003
2017-12-20,107.720001
2017-12-21,106.440002
2017-12-22,106.540001
2017-12-26,106.440002
2017-12-27,106.900002
2017-12-28,108.239998
2017-12-29,107.08000200000001
2018-01-02,106.760002
2018-01-03,107.18
2018-01-04,107.239998
2018-01-05,108.25
2018-01-08,108.730003
2018-01-09,108.480003
2018-01-10,108.16999799999999
2018-01-11,111.269997
2018-01-12,111.339996
2018-01-16,109.66999799999999
2018-01-17,110.760002
2018-01-18,111.029999
2018-01-19,112.959999
2018-01-22,111.120003
2018-01-23,110.41999799999999
2018-01-24,110.099998
2018-01-25,112.339996
2018-01-26,111.360001
2018-01-29,111.099998
2018-01-30,109.809998
2018-01-31,108.160004
2018-02-01,106.809998
2018-02-02,105.089996
2018-02-05,100.66999799999999
2018-02-06,103.260002
2018-02-07,101.879997
2018-02-08,97.739998
2018-02-09,100.209999
2018-02-12,101.040001
2018-02-13,101.150002
2018-02-14,102.779999
2018-02-15,103.110001
2018-02-16,102.489998
2018-02-20,102.379997
2018-02-21,102.43
2018-02-22,102.540001
2018-02-23,103.949997
2018-02-26,103.93
2018-02-27,102.83000200000001
2018-02-28,100.860001
2018-03-01,103.279999
2018-03-02,104.629997
2018-03-05,106.220001
2018-03-06,107.459999
2018-03-07,107.349998
2018-03-08,106.760002
2018-03-09,108.550003
2018-03-12,107.610001
2018-03-13,107.83000200000001
2018-03-14,106.07
2018-03-15,105.730003
2018-03-16,106.730003
2018-03-19,105.709999
2018-03-20,101.440002
2018-03-21,104.08000200000001
2018-03-22,100.379997
2018-03-23,96.720001
2018-03-26,98.470001
2018-03-27,98.75
2018-03-28,99.739998
2018-03-29,100.209999
2018-04-02,98.559998
2018-04-03,98.230003
2018-04-04,98.849998
2018-04-05,102.309998
2018-04-06,99.91999799999999
2018-04-09,100.970001
2018-04-10,104.41999799999999
2018-04-11,103.059998
2018-04-12,104.370003
2018-04-13,104.160004
2018-04-16,106.41999799999999
2018-04-17,110.379997
2018-04-18,111.43
2018-04-19,111.190002
2018-04-20,111.699997
2018-04-23,111.639999
2018-04-24,109.360001
2018-04-25,109.559998
2018-04-26,111.010002
2018-04-27,109.290001
2018-04-30,108.66999799999999
2018-05-01,105.41999799999999
2018-05-02,107.08000200000001
2018-05-03,106.309998
2018-05-04,108.410004
2018-05-07,108.540001
2018-05-08,108.709999
2018-05-09,109.190002
2018-05-10,109.599998
2018-05-11,108.050003
2018-05-14,108.199997
2018-05-15,108.25
2018-05-16,111.110001
2018-05-17,113.900002
2018-05-18,114.07
2018-05-21,114.779999
2018-05-22,113.879997
2018-05-23,113.839996
2018-05-24,113.870003
2018-05-25,114.43
2018-05-29,114.099998
2018-05-30,114.949997
2018-05-31,112.91999799999999
2018-06-01,115.190002
2018-06-04,115.349998
2018-06-05,114.970001
2018-06-06,117.970001
2018-06-07,117.029999
2018-06-08,117.110001
2018-06-11,117.059998
2018-06-12,116.029999
2018-06-13,115.66999799999999
2018-06-14,115.099998
2018-06-15,116.959999
2018-06-18,114.57
2018-06-19,112.129997
2018-06-20,111.91999799999999
2018-06-21,111.300003
2018-06-22,114.0
2018-06-25,111.110001
2018-06-26,111.089996
2018-06-27,110.269997
2018-06-28,110.690002
2018-06-29,111.059998
2018-07-02,111.410004
2018-07-03,111.019997
2018-07-05,112.120003
2018-07-06,112.43
2018-07-09,113.699997
2018-07-10,114.099998
2018-07-11,112.349998
2018-07-12,111.660004
2018-07-13,110.769997
2018-07-16,108.57
2018-07-17,110.139999
2018-07-18,110.959999
2018-07-19,109.980003
2018-07-20,113.33000200000001
2018-07-23,113.059998
2018-07-24,114.129997
2018-07-25,113.980003
2018-07-26,116.029999
2018-07-27,115.629997
2018-07-30,115.239998
2018-07-31,118.110001
2018-08-01,117.16999799999999
2018-08-02,115.190002
2018-08-03,115.900002
2018-08-06,116.599998
2018-08-07,116.860001
2018-08-08,117.08000200000001
2018-08-09,117.650002
2018-08-10,116.510002
2018-08-13,115.949997
2018-08-14,116.709999
2018-08-15,114.510002
2018-08-16,115.230003
2018-08-17,115.690002
2018-08-20,115.739998
2018-08-21,116.839996
2018-08-22,116.75
2018-08-23,115.389999
2018-08-24,116.160004
2018-08-27,117.769997
2018-08-28,117.43
2018-08-29,117.18
2018-08-30,116.82
2018-08-31,116.83000200000001
2018-09-04,114.589996
2018-09-05,114.980003
2018-09-06,115.309998
2018-09-07,115.019997
2018-09-10,114.32
