Date,TYIDF
2018-05-11,61.57
2018-05-14,61.57
2018-05-15,61.57
2018-05-16,61.57
2018-05-17,61.57
2018-05-18,61.57
2018-05-21,61.57
2018-05-22,61.57
2018-05-23,61.57
2018-05-24,61.57
2018-05-25,61.57
2018-05-29,61.57
2018-05-30,61.57
2018-05-31,61.57
2018-06-01,61.57
2018-06-04,61.57
2018-06-05,61.57
2018-06-06,61.57
2018-06-07,61.57
2018-06-08,59.889998999999996
2018-06-11,59.889998999999996
2018-06-12,59.130001
2018-06-13,59.599998
2018-06-14,59.599998
2018-06-15,59.599998
2018-06-18,59.599998
2018-06-19,59.599998
2018-06-20,59.599998
2018-06-21,54.470001
2018-06-22,54.509997999999996
2018-06-25,54.099998
2018-06-26,54.099998
2018-06-27,54.099998
2018-06-28,54.099998
2018-06-29,54.099998
2018-07-02,54.099998
2018-07-03,54.099998
2018-07-05,54.099998
2018-07-06,54.099998
2018-07-09,53.860001000000004
2018-07-10,54.0
2018-07-11,52.349998
2018-07-12,52.349998
2018-07-13,52.349998
2018-07-16,52.349998
2018-07-17,52.349998
2018-07-18,52.349998
2018-07-19,52.349998
2018-07-20,52.349998
2018-07-23,52.349998
2018-07-24,52.349998
2018-07-25,52.349998
2018-07-26,52.349998
2018-07-27,52.349998
2018-07-30,52.349998
2018-07-31,52.349998
2018-08-01,52.349998
2018-08-02,52.349998
2018-08-03,52.349998
2018-08-06,52.349998
2018-08-07,52.349998
2018-08-08,52.349998
2018-08-09,52.349998
2018-08-10,52.349998
2018-08-13,52.349998
2018-08-14,52.349998
2018-08-15,52.349998
2018-08-16,52.349998
2018-08-17,52.349998
2018-08-20,52.349998
2018-08-21,52.349998
2018-08-22,55.369999
2018-08-23,55.369999
2018-08-24,55.369999
2018-08-27,55.369999
2018-08-28,55.369999
2018-08-29,55.369999
2018-08-30,55.369999
2018-08-31,55.369999
2018-09-04,55.369999
2018-09-05,55.369999
2018-09-06,55.369999
2018-09-07,55.369999
2018-09-10,55.369999
2018-09-11,53.299999
2018-09-12,53.299999
2018-09-13,53.299999
2018-09-14,53.299999
2018-09-17,53.299999
2018-09-18,58.290001000000004
2018-09-19,58.290001000000004
2018-09-20,59.299999
2018-09-21,59.299999
2018-09-24,59.299999
2018-09-25,59.299999
2018-09-26,59.299999
2018-09-27,59.299999
2018-09-28,59.299999
2018-10-01,59.299999
2018-10-02,59.299999
2018-10-03,59.299999
2018-10-04,59.299999
2018-10-05,59.299999
2018-10-08,59.299999
2018-10-09,54.5
2018-10-10,54.5
2018-10-11,51.68
2018-10-12,51.68
2018-10-15,51.68
2018-10-16,52.619999
2018-10-17,53.939999
2018-10-18,53.939999
2018-10-19,53.939999
2018-10-22,53.939999
2018-10-23,53.939999
2018-10-24,49.82
2018-10-25,49.82
2018-10-26,49.82
2018-10-29,49.82
2018-10-30,49.82
2018-10-31,49.82
2018-11-01,49.82
2018-11-02,49.82
2018-11-05,49.82
2018-11-06,49.82
2018-11-07,49.82
2018-11-08,49.82
2018-11-09,49.82
2018-11-12,49.82
2018-11-13,49.82
2018-11-14,49.82
2018-11-15,49.82
2018-11-16,49.82
2018-11-19,49.82
2018-11-20,49.82
2018-11-21,49.82
2018-11-23,49.82
2018-11-26,49.82
2018-11-27,49.82
2018-11-28,51.0
2018-11-29,51.0
2018-11-30,51.0
2018-12-03,51.0
2018-12-04,51.0
2018-12-06,51.0
2018-12-07,51.0
2018-12-10,51.0
2018-12-11,51.0
2018-12-12,51.0
2018-12-13,51.0
2018-12-14,51.0
2018-12-17,51.0
2018-12-18,51.0
2018-12-19,51.0
2018-12-20,51.0
2018-12-21,51.0
2018-12-24,51.0
2018-12-26,51.0
2018-12-27,51.0
2018-12-28,51.0
2018-12-31,51.0
2019-01-02,51.0
2019-01-03,51.0
2019-01-04,45.799999
2019-01-07,46.52
2019-01-08,46.52
2019-01-09,46.52
2019-01-10,46.52
2019-01-11,46.52
2019-01-14,46.52
2019-01-15,46.52
2019-01-16,46.52
2019-01-17,46.52
2019-01-18,46.52
2019-01-22,46.52
2019-01-23,46.52
2019-01-24,46.52
2019-01-25,46.52
2019-01-28,46.52
2019-01-29,46.52
2019-01-30,46.52
2019-01-31,46.52
2019-02-01,46.52
2019-02-04,46.52
2019-02-05,46.52
2019-02-06,46.52
2019-02-07,48.529999
2019-02-08,48.209998999999996
2019-02-11,48.209998999999996
2019-02-12,48.209998999999996
2019-02-13,48.209998999999996
2019-02-14,48.209998999999996
2019-02-15,48.209998999999996
2019-02-19,48.209998999999996
2019-02-20,48.209998999999996
2019-02-21,48.209998999999996
2019-02-22,48.209998999999996
2019-02-25,48.209998999999996
2019-02-26,48.209998999999996
2019-02-27,48.209998999999996
2019-02-28,48.209998999999996
2019-03-01,48.209998999999996
2019-03-04,48.209998999999996
2019-03-05,48.209998999999996
2019-03-06,48.209998999999996
2019-03-07,51.459998999999996
2019-03-08,51.459998999999996
2019-03-11,51.459998999999996
2019-03-12,51.459998999999996
2019-03-13,51.459998999999996
2019-03-14,51.459998999999996
2019-03-15,51.459998999999996
2019-03-18,51.459998999999996
2019-03-19,51.459998999999996
2019-03-20,51.459998999999996
2019-03-21,51.459998999999996
2019-03-22,51.459998999999996
2019-03-25,50.419998
2019-03-26,50.419998
2019-03-27,50.419998
2019-03-28,50.040001000000004
2019-03-29,50.040001000000004
2019-04-01,50.040001000000004
2019-04-02,50.040001000000004
2019-04-03,53.459998999999996
2019-04-04,53.459998999999996
2019-04-05,53.459998999999996
2019-04-08,53.459998999999996
2019-04-09,53.459998999999996
2019-04-10,55.470001
2019-04-11,55.470001
2019-04-12,55.470001
2019-04-15,55.470001
2019-04-16,55.470001
2019-04-17,55.470001
2019-04-18,55.470001
2019-04-22,55.470001
2019-04-23,55.470001
2019-04-24,55.470001
2019-04-25,55.470001
2019-04-26,54.599998
2019-04-29,54.599998
2019-04-30,54.599998
2019-05-01,54.599998
2019-05-02,54.619999
2019-05-03,54.619999
2019-05-06,54.619999
2019-05-07,54.619999
2019-05-08,54.619999
2019-05-09,54.619999
2019-05-10,54.619999
2019-05-13,54.619999
2019-05-14,54.619999
2019-05-15,52.369999
2019-05-16,52.369999
2019-05-17,52.369999
2019-05-20,52.369999
2019-05-21,50.43
2019-05-22,50.43
2019-05-23,50.43
2019-05-24,50.43
2019-05-28,50.43
2019-05-29,50.43
2019-05-30,50.43
2019-05-31,50.790001000000004
2019-06-03,50.790001000000004
2019-06-04,50.790001000000004
2019-06-05,53.0
2019-06-06,53.0
2019-06-07,53.0
2019-06-10,53.0
2019-06-11,53.0
2019-06-12,53.0
2019-06-13,53.0
2019-06-14,53.0
2019-06-17,53.5
2019-06-18,53.5
2019-06-19,53.5
2019-06-20,53.5
2019-06-21,53.5
2019-06-24,53.5
2019-06-25,53.5
2019-06-26,53.5
2019-06-27,53.5
2019-06-28,53.5
2019-07-01,53.5
2019-07-02,54.799999
2019-07-03,54.799999
2019-07-05,54.799999
2019-07-08,54.799999
2019-07-09,54.799999
2019-07-10,54.139998999999996
2019-07-11,54.139998999999996
2019-07-12,54.139998999999996
2019-07-15,54.139998999999996
2019-07-16,54.139998999999996
2019-07-17,54.139998999999996
2019-07-18,54.139998999999996
2019-07-19,54.139998999999996
2019-07-22,54.139998999999996
2019-07-23,54.139998999999996
2019-07-24,54.139998999999996
2019-07-25,54.139998999999996
2019-07-26,54.139998999999996
2019-07-29,54.139998999999996
2019-07-30,54.139998999999996
2019-07-31,54.139998999999996
2019-08-01,54.139998999999996
2019-08-02,54.139998999999996
2019-08-05,54.139998999999996
2019-08-06,54.139998999999996
2019-08-07,54.139998999999996
2019-08-08,54.139998999999996
2019-08-09,54.139998999999996
2019-08-12,50.669998
2019-08-13,50.669998
2019-08-14,50.669998
2019-08-15,50.669998
2019-08-16,50.669998
2019-08-19,50.669998
2019-08-20,50.669998
2019-08-21,50.669998
2019-08-22,50.669998
2019-08-23,50.669998
2019-08-26,50.669998
2019-08-27,50.669998
2019-08-28,50.669998
2019-08-29,50.669998
2019-08-30,50.669998
2019-09-03,50.669998
2019-09-04,54.349998
2019-09-05,54.349998
2019-09-06,54.349998
2019-09-09,54.349998
2019-09-10,54.349998
2019-09-11,54.349998
2019-09-12,57.509997999999996
2019-09-13,57.509997999999996
2019-09-16,57.509997999999996
2019-09-17,57.509997999999996
2019-09-18,57.509997999999996
2019-09-19,59.189999
2019-09-20,59.189999
2019-09-23,59.189999
2019-09-24,59.189999
2019-09-25,59.189999
2019-09-26,59.189999
2019-09-27,57.880001
2019-09-30,57.880001
2019-10-01,57.880001
2019-10-02,57.880001
2019-10-03,57.880001
2019-10-04,57.880001
2019-10-07,57.880001
2019-10-08,57.880001
2019-10-09,57.880001
2019-10-10,57.880001
2019-10-11,57.880001
2019-10-14,57.880001
2019-10-15,57.880001
2019-10-16,57.880001
2019-10-17,57.880001
2019-10-18,57.880001
2019-10-21,57.380001
2019-10-22,57.380001
2019-10-23,57.380001
2019-10-24,57.380001
2019-10-25,57.380001
2019-10-28,57.380001
2019-10-29,57.380001
2019-10-30,57.380001
2019-10-31,57.380001
2019-11-01,57.380001
2019-11-04,60.049999
2019-11-05,60.490002000000004
2019-11-06,60.490002000000004
2019-11-07,60.490002000000004
2019-11-08,60.490002000000004
2019-11-11,60.139998999999996
2019-11-12,60.09
2019-11-13,60.09
2019-11-14,60.09
2019-11-15,60.09
2019-11-18,60.09
2019-11-19,60.09
2019-11-20,60.09
2019-11-21,60.09
2019-11-22,60.09
2019-11-25,60.09
2019-11-26,60.09
2019-11-27,60.09
2019-11-29,60.09
2019-12-02,60.09
2019-12-03,60.09
2019-12-04,60.09
2019-12-05,60.0
2019-12-06,60.0
2019-12-09,60.0
2019-12-10,60.0
2019-12-11,60.0
2019-12-12,58.150002
2019-12-13,58.150002
2019-12-16,58.150002
2019-12-17,58.150002
2019-12-18,58.150002
2019-12-19,58.150002
2019-12-20,58.150002
2019-12-23,58.150002
2019-12-24,58.150002
2019-12-26,58.150002
2019-12-27,58.150002
2019-12-30,58.150002
2019-12-31,58.150002
2020-01-02,58.150002
2020-01-03,58.150002
2020-01-06,58.150002
2020-01-07,58.150002
2020-01-08,58.150002
2020-01-09,58.150002
2020-01-10,58.150002
2020-01-13,58.150002
2020-01-14,58.150002
2020-01-15,58.150002
2020-01-16,58.150002
2020-01-17,58.150002
2020-01-21,58.150002
2020-01-22,58.150002
2020-01-23,58.150002
2020-01-24,58.150002
2020-01-27,58.150002
2020-01-28,58.150002
2020-01-29,58.150002
2020-01-30,58.150002
2020-01-31,58.150002
2020-02-03,58.150002
2020-02-04,58.150002
2020-02-05,58.150002
2020-02-06,58.150002
2020-02-07,58.150002
2020-02-10,58.150002
2020-02-11,58.150002
2020-02-12,58.150002
2020-02-13,58.150002
2020-02-14,57.130001
2020-02-18,57.130001
2020-02-19,55.880001
2020-02-20,55.880001
2020-02-21,55.880001
2020-02-24,55.880001
2020-02-25,55.880001
2020-02-26,55.880001
2020-02-27,55.880001
2020-02-28,50.900002
2020-03-02,50.900002
2020-03-03,50.900002
2020-03-04,50.900002
2020-03-05,50.900002
2020-03-06,50.900002
2020-03-09,50.900002
2020-03-10,50.900002
2020-03-11,50.900002
2020-03-12,50.900002
2020-03-13,50.900002
2020-03-16,50.900002
2020-03-17,50.900002
2020-03-18,50.900002
2020-03-19,43.950001
2020-03-20,43.950001
2020-03-23,43.950001
2020-03-24,43.950001
2020-03-25,43.950001
2020-03-26,43.950001
2020-03-27,43.950001
2020-03-30,49.939999
2020-03-31,45.139998999999996
2020-04-01,45.139998999999996
2020-04-02,43.580002
2020-04-03,43.580002
2020-04-06,43.580002
2020-04-07,43.580002
2020-04-08,43.580002
2020-04-09,43.580002
2020-04-13,48.849998
2020-04-14,48.849998
2020-04-15,48.849998
2020-04-16,47.09
2020-04-17,47.09
2020-04-20,47.09
2020-04-21,47.09
2020-04-22,46.66
2020-04-23,49.73
2020-04-24,48.799999
2020-04-27,48.799999
2020-04-28,48.799999
2020-04-29,50.799999
2020-04-30,50.799999
2020-05-01,50.799999
2020-05-04,50.799999
2020-05-05,50.799999
2020-05-06,50.799999
2020-05-07,50.799999
2020-05-08,50.799999
