Date,HSBC
2008-10-14,75.379997
2008-10-15,69.989998
2008-10-16,69.029999
2008-10-17,69.18
2008-10-20,72.25
2008-10-21,68.83000200000001
2008-10-22,65.059998
2008-10-23,64.199997
2008-10-24,55.009997999999996
2008-10-27,52.0
2008-10-28,56.900002
2008-10-29,58.43
2008-10-30,61.25
2008-10-31,59.0
2008-11-03,60.860001000000004
2008-11-04,62.959998999999996
2008-11-05,60.060001
2008-11-06,57.369999
2008-11-07,59.349998
2008-11-10,56.84
2008-11-11,53.52
2008-11-12,51.599998
2008-11-13,53.93
2008-11-14,52.599998
2008-11-17,52.310001
2008-11-18,52.48
2008-11-19,47.599998
2008-11-20,45.779999
2008-11-21,46.860001000000004
2008-11-24,50.650002
2008-11-25,52.459998999999996
2008-11-26,54.82
2008-11-28,54.369999
2008-12-01,50.23
2008-12-02,51.419998
2008-12-03,52.619999
2008-12-04,50.889998999999996
2008-12-05,53.299999
2008-12-08,55.529999
2008-12-09,55.130001
2008-12-10,55.77
2008-12-11,55.099998
2008-12-12,54.790001000000004
2008-12-15,54.619999
2008-12-16,56.720001
2008-12-17,52.02
2008-12-18,46.66
2008-12-19,45.549999
2008-12-22,46.310001
2008-12-23,45.599998
2008-12-24,45.73
2008-12-26,46.299999
2008-12-29,46.599998
2008-12-30,47.080002
2008-12-31,48.669998
2009-01-02,49.57
2009-01-05,49.509997999999996
2009-01-06,49.009997999999996
2009-01-07,48.009997999999996
2009-01-08,48.349998
2009-01-09,47.68
2009-01-12,46.700001
2009-01-13,45.849998
2009-01-14,42.189999
2009-01-15,40.330002
2009-01-16,39.950001
2009-01-20,33.830002
2009-01-21,36.919998
2009-01-22,36.799999
2009-01-23,35.650002
2009-01-26,36.82
2009-01-27,37.5
2009-01-28,41.41
2009-01-29,38.98
2009-01-30,38.84
2009-02-02,37.5
2009-02-03,38.139998999999996
2009-02-04,38.91
2009-02-05,39.75
2009-02-06,41.0
2009-02-09,41.200001
2009-02-10,38.509997999999996
2009-02-11,38.139998999999996
2009-02-12,38.509997999999996
2009-02-13,38.07
2009-02-17,35.490002000000004
2009-02-18,36.150002
2009-02-19,35.189999
2009-02-20,34.470001
2009-02-23,34.25
2009-02-24,35.200001
2009-02-25,35.099998
2009-02-26,36.669998
2009-02-27,34.799999
2009-03-02,28.25
2009-03-03,27.950001
2009-03-04,28.35
2009-03-05,26.620001000000002
2009-03-06,25.5
2009-03-09,24.26
2009-03-10,27.030001000000002
2009-03-11,23.59
2009-03-12,25.17
2009-03-13,25.98
2009-03-16,26.91
2009-03-17,28.299999
2009-03-18,28.280001000000002
2009-03-19,27.9
2009-03-20,26.23
2009-03-23,30.01
2009-03-24,28.6
2009-03-25,27.5
2009-03-26,28.85
2009-03-27,28.370001000000002
2009-03-30,26.66
2009-03-31,28.219998999999998
2009-04-01,29.51
2009-04-02,33.130001
2009-04-03,32.610001000000004
2009-04-06,33.490002000000004
2009-04-07,32.259997999999996
2009-04-08,32.099998
2009-04-09,35.02
2009-04-13,34.650002
2009-04-14,35.360001000000004
2009-04-15,36.470001
2009-04-16,37.049999
2009-04-17,36.220001
2009-04-20,33.450001
2009-04-21,34.259997999999996
2009-04-22,33.200001
2009-04-23,34.290001000000004
2009-04-24,35.209998999999996
2009-04-27,34.0
2009-04-28,33.580002
2009-04-29,34.259997999999996
2009-04-30,35.599998
2009-05-01,35.900002
2009-05-04,37.700001
2009-05-05,38.709998999999996
2009-05-06,41.150002
2009-05-07,41.029999
2009-05-08,44.200001
2009-05-11,43.099998
2009-05-12,42.860001000000004
2009-05-13,40.450001
2009-05-14,41.110001000000004
2009-05-15,40.599998
2009-05-18,42.82
2009-05-19,44.34
2009-05-20,43.650002
2009-05-21,42.639998999999996
2009-05-22,42.470001
2009-05-26,43.240002000000004
2009-05-27,43.419998
2009-05-28,43.77
2009-05-29,45.459998999999996
2009-06-01,45.450001
2009-06-02,44.799999
2009-06-03,43.5
2009-06-04,43.720001
2009-06-05,42.099998
2009-06-08,42.240002000000004
2009-06-09,42.299999
2009-06-10,43.689999
2009-06-11,45.25
2009-06-12,45.290001000000004
2009-06-15,43.509997999999996
2009-06-16,42.810001
2009-06-17,43.310001
2009-06-18,43.0
2009-06-19,43.41
2009-06-22,41.950001
2009-06-23,42.16
2009-06-24,42.279999
2009-06-25,42.16
2009-06-26,42.459998999999996
2009-06-29,42.57
2009-06-30,41.77
2009-07-01,41.93
2009-07-02,41.240002000000004
2009-07-06,41.459998999999996
2009-07-07,40.580002
2009-07-08,39.869999
2009-07-09,40.950001
2009-07-10,40.509997999999996
2009-07-13,40.91
2009-07-14,41.700001
2009-07-15,43.869999
2009-07-16,44.240002000000004
2009-07-17,44.639998999999996
2009-07-20,46.23
2009-07-21,45.709998999999996
2009-07-22,45.740002000000004
2009-07-23,47.560001
2009-07-24,47.630001
2009-07-27,47.310001
2009-07-28,47.119999
2009-07-29,47.049999
2009-07-30,49.349998
2009-07-31,50.700001
2009-08-03,54.5
2009-08-04,54.48
2009-08-05,54.240002000000004
2009-08-06,55.77
2009-08-07,55.5
2009-08-10,55.349998
2009-08-11,54.369999
2009-08-12,54.18
2009-08-13,55.48
2009-08-14,54.119999
2009-08-17,52.470001
2009-08-18,54.310001
2009-08-19,53.5
2009-08-20,53.57
2009-08-21,54.639998999999996
2009-08-24,54.25
2009-08-25,54.68
2009-08-26,54.599998
2009-08-27,54.790001000000004
2009-08-28,54.98
2009-08-31,53.919998
2009-09-01,52.34
2009-09-02,52.029999
2009-09-03,53.110001000000004
2009-09-04,54.189999
2009-09-08,54.27
2009-09-09,54.84
2009-09-10,54.849998
2009-09-11,54.779999
2009-09-14,55.110001000000004
2009-09-15,55.5
2009-09-16,57.950001
2009-09-17,59.0
2009-09-18,59.529999
2009-09-21,58.549999
2009-09-22,59.110001000000004
2009-09-23,58.07
2009-09-24,56.970001
2009-09-25,56.439999
2009-09-28,57.560001
2009-09-29,57.91
2009-09-30,57.349998
2009-10-01,55.82
2009-10-02,55.009997999999996
2009-10-05,55.580002
2009-10-06,55.860001000000004
2009-10-07,56.619999
2009-10-08,57.150002
2009-10-09,57.32
2009-10-12,57.029999
2009-10-13,56.43
2009-10-14,58.27
2009-10-15,58.119999
2009-10-16,57.099998
2009-10-19,58.240002000000004
2009-10-20,57.18
2009-10-21,57.450001
2009-10-22,58.02
2009-10-23,57.209998999999996
2009-10-26,56.150002
2009-10-27,55.82
2009-10-28,54.900002
2009-10-29,56.73
2009-10-30,55.389998999999996
2009-11-02,56.150002
2009-11-03,55.32
2009-11-04,55.48
2009-11-05,55.990002000000004
2009-11-06,56.700001
2009-11-09,58.299999
2009-11-10,60.099998
2009-11-11,60.27
2009-11-12,60.450001
2009-11-13,62.099998
2009-11-16,63.950001
2009-11-17,63.450001
2009-11-18,62.599998
2009-11-19,61.490002000000004
2009-11-20,60.91
2009-11-23,61.950001
2009-11-24,61.32
2009-11-25,62.07
2009-11-27,58.459998999999996
2009-11-30,59.009997999999996
2009-12-01,60.18
2009-12-02,60.16
2009-12-03,59.799999
2009-12-04,59.919998
2009-12-07,58.66
2009-12-08,57.119999
2009-12-09,57.48
2009-12-10,58.02
2009-12-11,57.580002
2009-12-14,58.830002
2009-12-15,57.110001000000004
2009-12-16,57.599998
2009-12-17,55.349998
2009-12-18,55.330002
2009-12-21,56.450001
2009-12-22,56.639998999999996
2009-12-23,57.07
2009-12-24,57.419998
2009-12-28,57.389998999999996
2009-12-29,56.98
2009-12-30,57.330002
2009-12-31,57.09
2010-01-04,58.32
2010-01-05,59.25
2010-01-06,59.32
2010-01-07,59.130001
2010-01-08,59.0
2010-01-11,59.040001000000004
2010-01-12,58.799999
2010-01-13,58.860001000000004
2010-01-14,58.560001
2010-01-15,57.549999
2010-01-19,57.619999
2010-01-20,56.040001000000004
2010-01-21,54.740002000000004
2010-01-22,53.540001000000004
2010-01-25,54.900002
2010-01-26,54.080002
2010-01-27,54.200001
2010-01-28,53.900002
2010-01-29,53.509997999999996
2010-02-01,54.580002
2010-02-02,54.84
2010-02-03,54.400002
2010-02-04,51.790001000000004
2010-02-05,51.380001
2010-02-08,50.310001
2010-02-09,51.450001
2010-02-10,51.549999
2010-02-11,51.869999
2010-02-12,51.009997999999996
2010-02-16,52.540001000000004
2010-02-17,53.389998999999996
2010-02-18,53.619999
2010-02-19,53.279999
2010-02-22,54.0
2010-02-23,53.880001
2010-02-24,55.23
2010-02-25,54.889998999999996
2010-02-26,54.919998
2010-03-01,51.580002
2010-03-02,52.27
2010-03-03,52.599998
2010-03-04,52.349998
2010-03-05,53.630001
2010-03-08,53.200001
2010-03-09,52.700001
2010-03-10,52.75
2010-03-11,52.580002
2010-03-12,51.869999
2010-03-15,51.849998
2010-03-16,52.189999
2010-03-17,52.970001
2010-03-18,52.189999
2010-03-19,51.169998
2010-03-22,51.5
2010-03-23,51.32
2010-03-24,50.349998
2010-03-25,50.919998
2010-03-26,51.080002
2010-03-29,51.25
2010-03-30,50.849998
2010-03-31,50.689999
2010-04-01,51.66
2010-04-05,51.75
2010-04-06,51.459998999999996
2010-04-07,51.380001
2010-04-08,51.93
2010-04-09,53.119999
2010-04-12,53.259997999999996
2010-04-13,53.380001
2010-04-14,53.84
2010-04-15,54.970001
2010-04-16,53.610001000000004
2010-04-19,53.310001
2010-04-20,53.25
2010-04-21,52.52
2010-04-22,52.73
2010-04-23,52.630001
2010-04-26,52.939999
2010-04-27,50.799999
2010-04-28,50.869999
2010-04-29,51.740002000000004
2010-04-30,50.889998999999996
2010-05-03,51.380001
2010-05-04,49.810001
2010-05-05,49.400002
2010-05-06,46.689999
2010-05-07,46.779999
2010-05-10,49.779999
2010-05-11,49.029999
2010-05-12,49.650002
2010-05-13,48.560001
2010-05-14,47.349998
2010-05-17,47.41
2010-05-18,46.790001000000004
2010-05-19,46.41
2010-05-20,44.919998
2010-05-21,45.75
2010-05-24,45.349998
2010-05-25,45.470001
2010-05-26,44.369999
2010-05-27,46.48
2010-05-28,45.360001000000004
2010-06-01,45.630001
2010-06-02,46.75
2010-06-03,46.560001
2010-06-04,45.299999
2010-06-07,44.970001
2010-06-08,45.959998999999996
2010-06-09,45.77
2010-06-10,47.330002
2010-06-11,47.299999
2010-06-14,47.369999
2010-06-15,48.43
2010-06-16,48.009997999999996
2010-06-17,48.09
2010-06-18,48.049999
2010-06-21,48.380001
2010-06-22,48.25
2010-06-23,48.540001000000004
2010-06-24,47.880001
2010-06-25,48.43
2010-06-28,48.02
2010-06-29,46.200001
2010-06-30,45.59
2010-07-01,45.91
2010-07-02,45.700001
2010-07-06,46.34
2010-07-07,47.040001000000004
2010-07-08,47.490002000000004
2010-07-09,47.57
2010-07-12,47.799999
2010-07-13,48.73
2010-07-14,48.82
2010-07-15,49.279999
2010-07-16,47.619999
2010-07-19,47.779999
2010-07-20,48.23
2010-07-21,48.23
2010-07-22,49.880001
2010-07-23,49.990002000000004
2010-07-26,50.27
2010-07-27,51.59
2010-07-28,51.5
2010-07-29,51.34
2010-07-30,51.080002
2010-08-02,53.740002000000004
2010-08-03,53.299999
2010-08-04,53.330002
2010-08-05,53.330002
2010-08-06,53.080002
2010-08-09,53.290001000000004
2010-08-10,53.130001
2010-08-11,51.700001
2010-08-12,51.400002
2010-08-13,50.900002
2010-08-16,51.099998
2010-08-17,51.75
2010-08-18,51.009997999999996
2010-08-19,49.830002
2010-08-20,49.299999
2010-08-23,49.439999
2010-08-24,48.549999
2010-08-25,48.919998
2010-08-26,48.93
2010-08-27,49.57
2010-08-30,48.990002000000004
2010-08-31,49.200001
2010-09-01,50.07
2010-09-02,50.360001000000004
2010-09-03,50.68
2010-09-07,50.580002
2010-09-08,50.459998999999996
2010-09-09,50.799999
2010-09-10,50.860001000000004
2010-09-13,52.009997999999996
2010-09-14,52.18
2010-09-15,52.82
2010-09-16,52.889998999999996
2010-09-17,52.630001
2010-09-20,53.060001
2010-09-21,52.59
2010-09-22,52.07
2010-09-23,51.75
2010-09-24,52.610001000000004
2010-09-27,52.200001
2010-09-28,52.029999
2010-09-29,51.240002000000004
2010-09-30,50.59
2010-10-01,51.82
2010-10-04,51.68
2010-10-05,52.959998999999996
2010-10-06,52.669998
2010-10-07,52.549999
2010-10-08,52.459998999999996
2010-10-11,52.59
2010-10-12,52.599998
2010-10-13,52.860001000000004
2010-10-14,53.049999
2010-10-15,52.279999
2010-10-18,52.59
2010-10-19,51.82
2010-10-20,52.34
2010-10-21,52.549999
2010-10-22,52.209998999999996
2010-10-25,52.43
2010-10-26,52.279999
2010-10-27,51.990002000000004
2010-10-28,52.419998
2010-10-29,52.110001000000004
2010-11-01,52.380001
2010-11-02,52.759997999999996
2010-11-03,53.91
2010-11-04,56.919998
2010-11-05,55.549999
2010-11-08,55.709998999999996
2010-11-09,55.43
2010-11-10,55.77
2010-11-11,55.360001000000004
2010-11-12,54.669998
2010-11-15,54.540001000000004
2010-11-16,52.91
2010-11-17,52.509997999999996
2010-11-18,53.369999
2010-11-19,52.669998
2010-11-22,52.27
2010-11-23,51.099998
2010-11-24,51.66
2010-11-26,50.790001000000004
2010-11-29,51.02
2010-11-30,50.560001
2010-12-01,51.5
2010-12-02,52.02
2010-12-03,52.580002
2010-12-06,52.369999
2010-12-07,52.240002000000004
2010-12-08,52.099998
2010-12-09,52.5
2010-12-10,52.599998
2010-12-13,52.630001
2010-12-14,52.68
2010-12-15,51.66
2010-12-16,51.549999
2010-12-17,51.009997999999996
2010-12-20,50.959998999999996
2010-12-21,51.27
2010-12-22,51.509997999999996
2010-12-23,51.470001
2010-12-27,51.200001
2010-12-28,51.040001000000004
2010-12-29,51.290001000000004
2010-12-30,50.880001
2010-12-31,51.040001000000004
2011-01-03,51.639998999999996
2011-01-04,52.07
2011-01-05,53.380001
2011-01-06,53.27
2011-01-07,52.900002
2011-01-10,52.459998999999996
2011-01-11,53.619999
2011-01-12,56.259997999999996
2011-01-13,56.18
2011-01-14,56.16
2011-01-18,56.57
2011-01-19,56.049999
2011-01-20,55.549999
2011-01-21,55.580002
2011-01-24,55.75
2011-01-25,55.360001000000004
2011-01-26,55.290001000000004
2011-01-27,55.439999
2011-01-28,54.150002
2011-01-31,54.639998999999996
2011-02-01,55.59
2011-02-02,56.799999
2011-02-03,57.279999
2011-02-04,56.75
2011-02-07,56.84
2011-02-08,57.669998
2011-02-09,58.310001
2011-02-10,57.459998999999996
2011-02-11,57.240002000000004
2011-02-14,56.669998
2011-02-15,56.540001000000004
2011-02-16,57.970001
2011-02-17,58.990002000000004
2011-02-18,58.610001000000004
2011-02-22,56.040001000000004
2011-02-23,56.459998999999996
2011-02-24,56.25
2011-02-25,57.27
2011-02-28,55.09
2011-03-01,53.25
2011-03-02,53.799999
2011-03-03,54.32
2011-03-04,53.450001
2011-03-07,53.240002000000004
2011-03-08,54.189999
2011-03-09,54.09
2011-03-10,53.099998
2011-03-11,53.220001
2011-03-14,53.0
2011-03-15,52.5
2011-03-16,50.0
2011-03-17,50.59
2011-03-18,50.580002
2011-03-21,51.59
2011-03-22,51.330002
2011-03-23,51.439999
2011-03-24,52.07
2011-03-25,52.040001000000004
2011-03-28,52.240002000000004
2011-03-29,52.27
2011-03-30,52.639998999999996
2011-03-31,51.799999
2011-04-01,52.540001000000004
2011-04-04,52.419998
2011-04-05,52.709998999999996
2011-04-06,53.900002
2011-04-07,54.580002
2011-04-08,54.349998
2011-04-11,54.02
2011-04-12,53.490002000000004
2011-04-13,53.740002000000004
2011-04-14,53.560001
2011-04-15,53.34
2011-04-18,52.59
2011-04-19,52.689999
2011-04-20,53.48
2011-04-21,54.360001000000004
2011-04-25,54.290001000000004
2011-04-26,54.34
2011-04-27,54.73
2011-04-28,54.700001
2011-04-29,54.470001
2011-05-02,54.389998999999996
2011-05-03,54.439999
2011-05-04,53.98
2011-05-05,53.16
2011-05-06,53.040001000000004
2011-05-09,53.009997999999996
2011-05-10,53.689999
2011-05-11,52.950001
2011-05-12,52.82
2011-05-13,52.540001000000004
2011-05-16,52.0
2011-05-17,52.139998999999996
2011-05-18,51.790001000000004
2011-05-19,52.02
2011-05-20,51.610001000000004
2011-05-23,50.639998999999996
2011-05-24,50.509997999999996
2011-05-25,50.889998999999996
2011-05-26,51.279999
2011-05-27,51.709998999999996
2011-05-31,52.360001000000004
2011-06-01,51.41
2011-06-02,51.599998
2011-06-03,51.330002
2011-06-06,50.950001
2011-06-07,51.110001000000004
2011-06-08,50.48
2011-06-09,50.889998999999996
2011-06-10,49.950001
2011-06-13,50.25
2011-06-14,50.48
2011-06-15,49.369999
2011-06-16,49.07
2011-06-17,49.009997999999996
2011-06-20,48.869999
2011-06-21,49.369999
2011-06-22,48.639998999999996
2011-06-23,48.43
2011-06-24,48.240002000000004
2011-06-27,48.470001
2011-06-28,48.700001
2011-06-29,49.299999
2011-06-30,49.619999
2011-07-01,50.509997999999996
2011-07-05,50.290001000000004
2011-07-06,50.049999
2011-07-07,50.110001000000004
2011-07-08,49.830002
2011-07-11,48.970001
2011-07-12,48.110001000000004
2011-07-13,48.5
2011-07-14,48.27
2011-07-15,48.43
2011-07-18,47.66
2011-07-19,48.110001000000004
2011-07-20,48.779999
2011-07-21,49.630001
2011-07-22,49.900002
2011-07-25,49.560001
2011-07-26,49.84
2011-07-27,49.029999
2011-07-28,49.200001
2011-07-29,48.869999
2011-08-01,49.66
2011-08-02,49.299999
2011-08-03,49.169998
2011-08-04,46.689999
2011-08-05,46.080002
2011-08-08,42.82
2011-08-09,44.919998
2011-08-10,41.52
2011-08-11,44.099998
2011-08-12,44.52
2011-08-15,45.119999
2011-08-16,45.029999
2011-08-17,44.790001000000004
2011-08-18,42.119999
2011-08-19,41.759997999999996
2011-08-22,41.91
2011-08-23,42.82
2011-08-24,42.459998999999996
2011-08-25,41.720001
2011-08-26,41.459998999999996
2011-08-29,42.630001
2011-08-30,42.82
2011-08-31,43.560001
2011-09-01,43.029999
2011-09-02,42.41
2011-09-06,41.07
2011-09-07,42.150002
2011-09-08,41.34
2011-09-09,40.049999
2011-09-12,39.419998
2011-09-13,39.709998999999996
2011-09-14,39.98
2011-09-15,41.400002
2011-09-16,41.66
2011-09-19,40.369999
2011-09-20,40.560001
2011-09-21,39.119999
2011-09-22,37.610001000000004
2011-09-23,38.52
2011-09-26,39.240002000000004
2011-09-27,40.139998999999996
2011-09-28,39.110001000000004
2011-09-29,40.080002
2011-09-30,38.040001000000004
2011-10-03,37.029999
2011-10-04,37.529999
2011-10-05,37.709998999999996
2011-10-06,39.490002000000004
2011-10-07,39.27
2011-10-10,40.689999
2011-10-11,40.43
2011-10-12,41.610001000000004
2011-10-13,41.380001
2011-10-14,41.630001
2011-10-17,40.82
2011-10-18,41.299999
2011-10-19,40.779999
2011-10-20,40.599998
2011-10-21,41.310001
2011-10-24,42.360001000000004
2011-10-25,41.529999
2011-10-26,42.330002
2011-10-27,44.84
2011-10-28,45.400002
2011-10-31,43.66
2011-11-01,42.419998
2011-11-02,43.32
2011-11-03,43.52
2011-11-04,43.369999
2011-11-07,43.41
2011-11-08,43.799999
2011-11-09,39.990002000000004
2011-11-10,39.610001000000004
2011-11-11,40.240002000000004
2011-11-14,39.970001
2011-11-15,39.91
2011-11-16,38.439999
2011-11-17,37.66
2011-11-18,37.98
2011-11-21,36.91
2011-11-22,36.82
2011-11-23,35.830002
2011-11-25,35.919998
2011-11-28,37.830002
2011-11-29,37.650002
2011-11-30,39.150002
2011-12-01,38.84
2011-12-02,39.57
2011-12-05,40.34
2011-12-06,39.68
2011-12-07,40.25
2011-12-08,39.0
2011-12-09,39.52
2011-12-12,38.200001
2011-12-13,37.790001000000004
2011-12-14,37.16
2011-12-15,37.200001
2011-12-16,37.16
2011-12-19,36.709998999999996
2011-12-20,38.009997999999996
2011-12-21,37.900002
2011-12-22,38.360001000000004
2011-12-23,38.509997999999996
2011-12-27,38.349998
2011-12-28,37.639998999999996
2011-12-29,38.049999
2011-12-30,38.099998
2012-01-03,39.23
2012-01-04,39.25
2012-01-05,38.799999
2012-01-06,38.310001
2012-01-09,38.259997999999996
2012-01-10,39.0
2012-01-11,38.549999
2012-01-12,38.66
2012-01-13,38.599998
2012-01-17,39.450001
2012-01-18,40.119999
2012-01-19,41.369999
2012-01-20,42.400002
2012-01-23,42.310001
2012-01-24,42.23
2012-01-25,42.02
2012-01-26,42.18
2012-01-27,42.59
2012-01-30,41.470001
2012-01-31,41.830002
2012-02-01,42.77
2012-02-02,43.169998
2012-02-03,44.34
2012-02-06,44.07
2012-02-07,44.459998999999996
2012-02-08,44.950001
2012-02-09,44.950001
2012-02-10,43.939999
2012-02-13,44.549999
2012-02-14,44.060001
2012-02-15,44.900002
2012-02-16,45.419998
2012-02-17,45.810001
2012-02-21,45.650002
2012-02-22,45.18
2012-02-23,45.34
2012-02-24,45.599998
2012-02-27,43.950001
2012-02-28,44.759997999999996
2012-02-29,44.419998
2012-03-01,45.299999
2012-03-02,45.060001
2012-03-05,44.450001
2012-03-06,43.16
2012-03-07,43.48
2012-03-08,44.029999
2012-03-09,43.720001
2012-03-12,43.59
2012-03-13,45.360001000000004
2012-03-14,45.07
2012-03-15,45.189999
2012-03-16,45.869999
2012-03-19,45.84
2012-03-20,44.919998
2012-03-21,44.869999
2012-03-22,44.580002
2012-03-23,44.400002
2012-03-26,44.91
2012-03-27,44.93
2012-03-28,44.580002
2012-03-29,43.959998999999996
2012-03-30,44.389998999999996
2012-04-02,44.689999
2012-04-03,44.799999
2012-04-04,44.349998
2012-04-05,43.84
2012-04-09,43.52
2012-04-10,42.419998
2012-04-11,42.939999
2012-04-12,43.75
2012-04-13,42.959998999999996
2012-04-16,43.09
2012-04-17,44.049999
2012-04-18,44.25
2012-04-19,44.439999
2012-04-20,44.689999
2012-04-23,44.130001
2012-04-24,44.740002000000004
2012-04-25,44.84
2012-04-26,45.060001
2012-04-27,45.580002
2012-04-30,45.169998
2012-05-01,45.959998999999996
2012-05-02,45.759997999999996
2012-05-03,45.610001000000004
2012-05-04,44.880001
2012-05-07,45.07
2012-05-08,44.790001000000004
2012-05-09,44.459998999999996
2012-05-10,44.790001000000004
2012-05-11,44.240002000000004
2012-05-14,43.75
2012-05-15,43.66
2012-05-16,42.349998
2012-05-17,41.09
2012-05-18,40.360001000000004
2012-05-21,41.009997999999996
2012-05-22,41.060001
2012-05-23,40.549999
2012-05-24,40.52
2012-05-25,40.23
2012-05-29,40.400002
2012-05-30,39.119999
2012-05-31,39.5
2012-06-01,38.689999
2012-06-04,39.060001
2012-06-05,39.41
2012-06-06,41.049999
2012-06-07,41.5
2012-06-08,41.330002
2012-06-11,41.029999
2012-06-12,42.130001
2012-06-13,42.130001
2012-06-14,42.549999
2012-06-15,43.080002
2012-06-18,42.93
2012-06-19,44.09
2012-06-20,44.389998999999996
2012-06-21,43.299999
2012-06-22,43.889998999999996
2012-06-25,43.310001
2012-06-26,43.860001000000004
2012-06-27,44.580002
2012-06-28,43.689999
2012-06-29,44.130001
2012-07-02,44.91
2012-07-03,44.82
2012-07-05,44.07
2012-07-06,43.889998999999996
2012-07-09,43.759997999999996
2012-07-10,43.740002000000004
2012-07-11,44.119999
2012-07-12,42.98
2012-07-13,43.610001000000004
2012-07-16,43.48
2012-07-17,43.279999
2012-07-18,42.73
2012-07-19,43.110001000000004
2012-07-20,41.709998999999996
2012-07-23,40.310001
2012-07-24,39.689999
2012-07-25,40.110001000000004
2012-07-26,41.220001
2012-07-27,42.119999
2012-07-30,42.73
2012-07-31,41.799999
2012-08-01,42.07
2012-08-02,41.869999
2012-08-03,43.68
2012-08-06,43.52
2012-08-07,43.73
2012-08-08,44.060001
2012-08-09,44.27
2012-08-10,44.5
2012-08-13,44.48
2012-08-14,44.560001
2012-08-15,44.130001
2012-08-16,44.490002000000004
2012-08-17,44.759997999999996
2012-08-20,44.400002
2012-08-21,44.619999
2012-08-22,44.450001
2012-08-23,44.27
2012-08-24,44.049999
2012-08-27,43.939999
2012-08-28,44.18
2012-08-29,43.990002000000004
2012-08-30,43.5
2012-08-31,43.630001
2012-09-04,43.32
2012-09-05,43.080002
2012-09-06,44.259997999999996
2012-09-07,45.099998
2012-09-10,44.889998999999996
2012-09-11,45.389998999999996
2012-09-12,45.799999
2012-09-13,46.509997999999996
2012-09-14,47.419998
2012-09-17,47.310001
2012-09-18,47.07
2012-09-19,47.650002
2012-09-20,47.650002
2012-09-21,47.610001000000004
2012-09-24,47.529999
2012-09-25,46.82
2012-09-26,46.459998999999996
2012-09-27,47.220001
2012-09-28,46.459998999999996
2012-10-01,47.25
2012-10-02,46.990002000000004
2012-10-03,47.279999
2012-10-04,48.029999
2012-10-05,48.27
2012-10-08,47.849998
2012-10-09,47.299999
2012-10-10,47.209998999999996
2012-10-11,47.779999
2012-10-12,47.919998
2012-10-15,48.509997999999996
2012-10-16,49.279999
2012-10-17,49.639998999999996
2012-10-18,49.529999
2012-10-19,49.099998
2012-10-22,49.759997999999996
2012-10-23,49.009997999999996
2012-10-24,48.860001000000004
2012-10-25,49.610001000000004
2012-10-26,49.279999
2012-10-31,49.360001000000004
2012-11-01,50.349998
2012-11-02,49.900002
2012-11-05,49.52
2012-11-06,49.939999
2012-11-07,48.810001
2012-11-08,48.029999
2012-11-09,47.91
2012-11-12,48.09
2012-11-13,47.990002000000004
2012-11-14,47.509997999999996
2012-11-15,47.810001
2012-11-16,47.75
2012-11-19,49.299999
2012-11-20,49.029999
2012-11-21,49.380001
2012-11-23,50.23
2012-11-26,49.860001000000004
2012-11-27,49.77
2012-11-28,50.0
2012-11-29,50.700001
2012-11-30,51.130001
2012-12-03,51.029999
2012-12-04,51.220001
2012-12-05,51.869999
2012-12-06,51.75
2012-12-07,51.68
2012-12-10,51.540001000000004
2012-12-11,51.84
2012-12-12,51.790001000000004
2012-12-13,51.720001
2012-12-14,52.029999
2012-12-17,52.130001
2012-12-18,52.259997999999996
2012-12-19,52.82
2012-12-20,53.049999
2012-12-21,52.66
2012-12-24,52.689999
2012-12-26,52.810001
2012-12-27,52.790001000000004
2012-12-28,52.540001000000004
2012-12-31,53.07
2013-01-02,54.290001000000004
2013-01-03,53.349998
2013-01-04,53.68
2013-01-07,53.759997999999996
2013-01-08,53.18
2013-01-09,53.700001
2013-01-10,54.459998999999996
2013-01-11,54.610001000000004
2013-01-14,54.490002000000004
2013-01-15,54.77
2013-01-16,54.779999
2013-01-17,55.360001000000004
2013-01-18,55.299999
2013-01-22,55.110001000000004
2013-01-23,55.240002000000004
2013-01-24,55.48
2013-01-25,56.330002
2013-01-28,56.220001
2013-01-29,56.849998
2013-01-30,57.119999
2013-01-31,56.860001000000004
2013-02-01,56.830002
2013-02-04,55.720001
2013-02-05,55.66
2013-02-06,55.98
2013-02-07,55.330002
2013-02-08,56.759997999999996
2013-02-11,56.240002000000004
2013-02-12,56.98
2013-02-13,56.860001000000004
2013-02-14,56.32
2013-02-15,56.57
2013-02-19,56.299999
2013-02-20,55.700001
2013-02-21,54.720001
2013-02-22,55.169998
2013-02-25,54.400002
2013-02-26,54.290001000000004
2013-02-27,55.200001
2013-02-28,55.439999
2013-03-01,54.830002
2013-03-04,53.950001
2013-03-05,54.080002
2013-03-06,53.970001
2013-03-07,54.110001000000004
2013-03-08,54.869999
2013-03-11,54.82
2013-03-12,54.330002
2013-03-13,54.220001
2013-03-14,55.709998999999996
2013-03-15,54.540001000000004
2013-03-18,54.419998
2013-03-19,54.189999
2013-03-20,53.880001
2013-03-21,53.299999
2013-03-22,53.459998999999996
2013-03-25,52.830002
2013-03-26,53.209998999999996
2013-03-27,52.91
2013-03-28,53.34
2013-04-01,53.09
2013-04-02,53.68
2013-04-03,52.91
2013-04-04,52.91
2013-04-05,52.529999
2013-04-08,52.299999
2013-04-09,52.639998999999996
2013-04-10,53.07
