Date,VC
2019-11-26,94.400002
2019-11-27,94.93
2019-11-29,93.529999
2019-12-02,93.110001
2019-12-03,91.25
2019-12-04,92.43
2019-12-05,93.709999
2019-12-06,93.059998
2019-12-09,91.75
2019-12-10,90.389999
2019-12-11,93.239998
2019-12-12,93.519997
2019-12-13,90.18
2019-12-16,90.889999
2019-12-17,90.699997
2019-12-18,90.449997
2019-12-19,90.449997
2019-12-20,88.900002
2019-12-23,88.620003
2019-12-24,88.300003
2019-12-26,87.150002
2019-12-27,86.629997
2019-12-30,86.32
2019-12-31,86.589996
2020-01-02,89.860001
2020-01-03,88.860001
2020-01-06,86.33000200000001
2020-01-07,85.32
2020-01-08,86.57
2020-01-09,84.620003
2020-01-10,84.709999
2020-01-13,86.519997
2020-01-14,88.279999
2020-01-15,87.18
2020-01-16,89.889999
2020-01-17,89.510002
2020-01-21,88.519997
2020-01-22,86.370003
2020-01-23,87.540001
2020-01-24,85.43
2020-01-27,82.58000200000001
2020-01-28,86.43
2020-01-29,85.449997
2020-01-30,83.559998
2020-01-31,79.809998
2020-02-03,82.150002
2020-02-04,86.370003
2020-02-05,86.629997
2020-02-06,82.529999
2020-02-07,80.25
2020-02-10,80.33000200000001
2020-02-11,83.809998
2020-02-12,86.760002
2020-02-13,87.83000200000001
2020-02-14,83.699997
2020-02-18,82.83000200000001
2020-02-19,85.720001
2020-02-20,79.139999
2020-02-21,76.050003
2020-02-24,70.410004
2020-02-25,66.860001
2020-02-26,67.57
2020-02-27,65.550003
2020-02-28,65.040001
2020-03-02,67.389999
2020-03-03,66.43
2020-03-04,68.480003
2020-03-05,64.269997
2020-03-06,60.360001000000004
2020-03-09,54.889998999999996
2020-03-10,58.189999
2020-03-11,55.759997999999996
2020-03-12,50.630001
2020-03-13,56.490002000000004
2020-03-16,46.580002
2020-03-17,46.330002
2020-03-18,41.869999
2020-03-19,48.360001000000004
2020-03-20,46.709998999999996
2020-03-23,48.09
2020-03-24,50.0
2020-03-25,50.470001
2020-03-26,53.34
2020-03-27,52.02
2020-03-30,51.599998
2020-03-31,47.98
2020-04-01,42.27
2020-04-02,40.470001
2020-04-03,40.380001
2020-04-06,45.389998999999996
2020-04-07,46.540001000000004
2020-04-08,50.27
2020-04-09,51.16
2020-04-13,49.869999
2020-04-14,52.830002
2020-04-15,48.130001
2020-04-16,48.02
2020-04-17,51.43
2020-04-20,48.650002
2020-04-21,47.169998
2020-04-22,47.139998999999996
2020-04-23,48.580002
2020-04-24,51.0
2020-04-27,53.860001000000004
2020-04-28,53.830002
2020-04-29,59.189999
2020-04-30,60.299999
2020-05-01,60.27
2020-05-04,59.450001
2020-05-05,59.41
2020-05-06,59.720001
2020-05-07,59.02
2020-05-08,62.349998
