Date,PHG
2011-06-27,24.129998999999998
2011-06-28,24.18
2011-06-29,24.59
2011-06-30,25.68
2011-07-01,25.74
2011-07-05,25.41
2011-07-06,25.139999
2011-07-07,25.48
2011-07-08,25.41
2011-07-11,24.17
2011-07-12,23.790001
2011-07-13,24.309998999999998
2011-07-14,24.190001000000002
2011-07-15,24.68
2011-07-18,24.27
2011-07-19,23.91
2011-07-20,24.49
2011-07-21,25.66
2011-07-22,25.59
2011-07-25,25.280001000000002
2011-07-26,25.52
2011-07-27,24.969998999999998
2011-07-28,24.709999
2011-07-29,24.77
2011-08-01,24.200001
2011-08-02,23.4
2011-08-03,23.41
2011-08-04,21.6
2011-08-05,22.049999
2011-08-08,19.98
2011-08-09,21.15
2011-08-10,19.280001000000002
2011-08-11,20.41
2011-08-12,20.66
2011-08-15,21.389999
2011-08-16,20.860001
2011-08-17,20.690001000000002
2011-08-18,19.280001000000002
2011-08-19,18.940001000000002
2011-08-22,19.280001000000002
2011-08-23,19.98
2011-08-24,20.120001000000002
2011-08-25,19.700001
2011-08-26,20.07
2011-08-29,20.51
2011-08-30,20.559998999999998
2011-08-31,21.17
2011-09-01,20.58
2011-09-02,19.639999
2011-09-06,18.16
2011-09-07,18.620001000000002
2011-09-08,18.309998999999998
2011-09-09,17.23
2011-09-12,16.969998999999998
2011-09-13,17.77
2011-09-14,18.15
2011-09-15,18.48
2011-09-16,18.1
2011-09-19,17.790001
2011-09-20,17.799999
2011-09-21,17.6
2011-09-22,16.870001000000002
2011-09-23,16.959999
2011-09-26,18.030001000000002
2011-09-27,18.48
2011-09-28,18.01
2011-09-29,19.09
2011-09-30,17.940001000000002
2011-10-03,17.26
2011-10-04,17.219998999999998
2011-10-05,17.77
2011-10-06,18.32
2011-10-07,18.379998999999998
2011-10-10,19.66
2011-10-11,19.48
2011-10-12,20.549999
2011-10-13,20.09
2011-10-14,20.790001
2011-10-17,19.9
2011-10-18,20.459999
2011-10-19,20.190001000000002
2011-10-20,20.709999
2011-10-21,21.32
2011-10-24,21.5
2011-10-25,20.719998999999998
2011-10-26,20.889999
2011-10-27,22.540001
2011-10-28,21.950001
2011-10-31,20.85
2011-11-01,20.309998999999998
2011-11-02,20.719998999999998
2011-11-03,21.35
2011-11-04,20.639999
2011-11-07,20.41
2011-11-08,20.860001
2011-11-09,19.02
2011-11-10,19.469998999999998
2011-11-11,19.879998999999998
2011-11-14,19.459999
2011-11-15,19.16
2011-11-16,18.98
2011-11-17,18.790001
2011-11-18,18.82
2011-11-21,18.42
2011-11-22,18.440001000000002
2011-11-23,17.91
2011-11-25,17.59
2011-11-28,18.629998999999998
2011-11-29,19.120001000000002
2011-11-30,20.33
2011-12-01,20.110001
2011-12-02,20.200001
2011-12-05,20.48
2011-12-06,20.280001000000002
2011-12-07,20.809998999999998
2011-12-08,20.139999
2011-12-09,20.889999
2011-12-12,20.02
2011-12-13,19.459999
2011-12-14,19.17
2011-12-15,19.35
2011-12-16,19.08
2011-12-19,18.9
2011-12-20,20.15
2011-12-21,19.889999
2011-12-22,20.4
2011-12-23,20.469998999999998
2011-12-27,20.719998999999998
2011-12-28,20.299999
2011-12-29,20.92
2011-12-30,20.950001
2012-01-03,21.469998999999998
2012-01-04,20.870001000000002
2012-01-05,20.059998999999998
2012-01-06,19.85
2012-01-09,20.15
2012-01-10,19.049999
2012-01-11,18.549999
2012-01-12,18.57
2012-01-13,18.34
2012-01-17,18.67
2012-01-18,19.18
2012-01-19,19.43
2012-01-20,19.77
2012-01-23,19.68
2012-01-24,19.85
2012-01-25,20.200001
2012-01-26,20.33
2012-01-27,20.370001000000002
2012-01-30,20.030001000000002
2012-01-31,20.26
2012-02-01,20.57
2012-02-02,20.360001
2012-02-03,20.780001000000002
2012-02-06,20.83
2012-02-07,20.940001000000002
2012-02-08,20.93
2012-02-09,21.15
2012-02-10,20.440001000000002
2012-02-13,20.68
2012-02-14,20.34
2012-02-15,20.24
2012-02-16,20.73
2012-02-17,21.17
2012-02-21,21.360001
2012-02-22,20.799999
2012-02-23,21.15
2012-02-24,21.26
2012-02-27,21.17
2012-02-28,21.18
2012-02-29,20.98
2012-03-01,21.07
2012-03-02,20.879998999999998
2012-03-05,20.610001
2012-03-06,19.58
2012-03-07,19.83
2012-03-08,20.360001
2012-03-09,20.280001000000002
2012-03-12,20.290001
2012-03-13,20.65
2012-03-14,20.700001
2012-03-15,21.030001000000002
2012-03-16,21.35
2012-03-19,21.51
2012-03-20,21.190001000000002
2012-03-21,20.540001
2012-03-22,20.33
2012-03-23,20.18
2012-03-26,20.559998999999998
2012-03-27,20.66
2012-03-28,20.469998999999998
2012-03-29,20.08
2012-03-30,20.35
2012-04-02,20.139999
2012-04-03,19.73
2012-04-04,19.139999
2012-04-05,18.969998999999998
2012-04-09,18.91
2012-04-10,17.98
2012-04-11,18.08
2012-04-12,18.57
2012-04-13,18.09
2012-04-16,18.27
2012-04-17,18.77
2012-04-18,18.34
2012-04-19,18.459999
2012-04-20,18.790001
2012-04-23,19.440001000000002
2012-04-24,19.639999
2012-04-25,20.219998999999998
2012-04-26,20.26
2012-04-27,20.23
2012-04-30,19.99
2012-05-01,20.0
2012-05-02,18.74
2012-05-03,18.76
2012-05-04,18.389999
2012-05-07,18.74
2012-05-08,18.6
2012-05-09,18.51
2012-05-10,18.879998999999998
2012-05-11,18.84
2012-05-14,18.58
2012-05-15,18.620001000000002
2012-05-16,18.66
2012-05-17,18.34
2012-05-18,18.49
2012-05-21,19.23
2012-05-22,19.24
2012-05-23,18.370001000000002
2012-05-24,17.950001
2012-05-25,17.84
2012-05-29,18.17
2012-05-30,17.68
2012-05-31,17.799999
2012-06-01,17.32
2012-06-04,17.41
2012-06-05,17.41
2012-06-06,18.280001000000002
2012-06-07,18.139999
2012-06-08,18.110001
2012-06-11,17.889999
2012-06-12,18.139999
2012-06-13,17.870001000000002
2012-06-14,18.16
2012-06-15,19.02
2012-06-18,18.57
2012-06-19,18.860001
2012-06-20,19.379998999999998
2012-06-21,18.709999
2012-06-22,19.049999
2012-06-25,18.780001000000002
2012-06-26,18.450001
2012-06-27,18.610001
2012-06-28,18.75
2012-06-29,19.67
2012-07-02,19.91
2012-07-03,19.610001
2012-07-05,19.43
2012-07-06,19.110001
2012-07-09,19.280001000000002
2012-07-10,19.219998999999998
2012-07-11,19.549999
2012-07-12,19.629998999999998
2012-07-13,19.74
2012-07-16,19.91
2012-07-17,19.99
2012-07-18,19.98
2012-07-19,20.17
2012-07-20,19.629998999999998
2012-07-23,20.700001
2012-07-24,20.48
2012-07-25,21.17
2012-07-26,21.940001000000002
2012-07-27,22.110001
2012-07-30,21.959999
2012-07-31,22.01
2012-08-01,22.18
2012-08-02,22.0
2012-08-03,22.559998999999998
2012-08-06,22.59
2012-08-07,23.02
2012-08-08,22.84
2012-08-09,22.719998999999998
2012-08-10,22.84
2012-08-13,22.530001000000002
2012-08-14,22.67
2012-08-15,22.889999
2012-08-16,23.01
2012-08-17,23.299999
2012-08-20,23.26
2012-08-21,23.209999
2012-08-22,23.16
2012-08-23,23.1
2012-08-24,22.799999
2012-08-27,23.0
2012-08-28,23.059998999999998
2012-08-29,23.15
2012-08-30,22.58
2012-08-31,22.870001000000002
2012-09-04,22.99
2012-09-05,23.049999
2012-09-06,24.110001
2012-09-07,24.889999
2012-09-10,24.040001
2012-09-11,24.35
2012-09-12,24.09
2012-09-13,24.57
2012-09-14,24.74
2012-09-17,24.68
2012-09-18,24.57
2012-09-19,24.540001
2012-09-20,24.49
2012-09-21,24.469998999999998
2012-09-24,24.219998999999998
2012-09-25,24.110001
2012-09-26,23.99
2012-09-27,24.440001000000002
2012-09-28,23.450001
2012-10-01,23.52
2012-10-02,23.549999
2012-10-03,23.549999
2012-10-04,23.92
2012-10-05,24.200001
2012-10-08,24.24
2012-10-09,23.66
2012-10-10,23.639999
2012-10-11,24.02
2012-10-12,24.129998999999998
2012-10-15,24.309998999999998
2012-10-16,24.75
2012-10-17,25.120001000000002
2012-10-18,25.17
2012-10-19,24.6
2012-10-22,26.23
2012-10-23,25.450001
2012-10-24,25.200001
2012-10-25,25.02
2012-10-26,24.690001000000002
2012-10-31,25.08
2012-11-01,25.67
2012-11-02,25.780001000000002
2012-11-05,25.639999
2012-11-06,25.799999
2012-11-07,25.4
2012-11-08,25.190001000000002
2012-11-09,25.309998999999998
2012-11-12,25.26
2012-11-13,25.41
2012-11-14,25.09
2012-11-15,24.9
2012-11-16,24.799999
2012-11-19,25.07
2012-11-20,25.549999
2012-11-21,25.43
2012-11-23,26.0
2012-11-26,25.85
2012-11-27,25.940001000000002
2012-11-28,26.01
2012-11-29,25.790001
2012-11-30,25.879998999999998
2012-12-03,25.91
2012-12-04,26.23
2012-12-05,26.0
2012-12-06,26.139999
2012-12-07,26.120001000000002
2012-12-10,26.059998999999998
2012-12-11,26.299999
2012-12-12,26.309998999999998
2012-12-13,26.18
2012-12-14,26.32
2012-12-17,26.32
2012-12-18,26.25
2012-12-19,26.32
2012-12-20,26.809998999999998
2012-12-21,26.459999
2012-12-24,26.32
2012-12-26,26.16
2012-12-27,26.629998999999998
2012-12-28,26.030001000000002
2012-12-31,26.540001
2013-01-02,27.200001
2013-01-03,26.709999
2013-01-04,26.6
2013-01-07,26.870001000000002
2013-01-08,26.76
2013-01-09,26.92
2013-01-10,27.99
2013-01-11,27.82
2013-01-14,27.860001
2013-01-15,27.91
2013-01-16,27.700001
2013-01-17,28.700001
2013-01-18,28.280001000000002
2013-01-22,28.9
2013-01-23,29.389999
2013-01-24,29.4
2013-01-25,29.67
2013-01-28,29.299999
2013-01-29,30.309998999999998
2013-01-30,31.16
2013-01-31,31.09
2013-02-01,31.719998999999998
2013-02-04,30.790001
2013-02-05,30.790001
2013-02-06,30.83
2013-02-07,30.469998999999998
2013-02-08,30.450001
2013-02-11,30.360001
2013-02-12,30.450001
2013-02-13,30.83
2013-02-14,30.190001000000002
2013-02-15,29.35
2013-02-19,29.440001000000002
2013-02-20,28.709999
2013-02-21,28.15
2013-02-22,28.77
2013-02-25,27.93
2013-02-26,27.82
2013-02-27,28.52
2013-02-28,28.299999
2013-03-01,28.23
2013-03-04,28.27
2013-03-05,29.25
2013-03-06,29.49
2013-03-07,29.58
2013-03-08,29.969998999999998
2013-03-11,29.6
2013-03-12,29.700001
2013-03-13,29.690001000000002
2013-03-14,30.049999
2013-03-15,30.01
2013-03-18,29.67
2013-03-19,30.23
2013-03-20,30.719998999999998
2013-03-21,30.17
2013-03-22,30.459999
2013-03-25,30.209999
2013-03-26,29.959999
2013-03-27,29.450001
2013-03-28,29.549999
2013-04-01,29.4
2013-04-02,29.84
2013-04-03,29.67
2013-04-04,29.73
2013-04-05,29.370001000000002
2013-04-08,29.280001000000002
2013-04-09,29.6
2013-04-10,30.23
2013-04-11,30.65
2013-04-12,29.92
2013-04-15,29.33
2013-04-16,29.790001
2013-04-17,28.49
2013-04-18,28.440001000000002
2013-04-19,28.299999
2013-04-22,26.879998999999998
2013-04-23,27.139999
2013-04-24,27.57
2013-04-25,27.719998999999998
2013-04-26,27.690001000000002
2013-04-29,27.790001
2013-04-30,27.6
2013-05-01,27.360001
2013-05-02,27.76
2013-05-03,28.26
2013-05-06,28.26
2013-05-07,26.75
2013-05-08,27.139999
2013-05-09,27.030001000000002
2013-05-10,27.98
2013-05-13,28.02
2013-05-14,28.67
2013-05-15,28.940001000000002
2013-05-16,28.93
2013-05-17,28.639999
2013-05-20,28.459999
2013-05-21,28.879998999999998
2013-05-22,29.030001000000002
2013-05-23,29.08
2013-05-24,29.120001000000002
2013-05-28,29.209999
2013-05-29,29.129998999999998
2013-05-30,29.120001000000002
2013-05-31,28.27
2013-06-03,28.690001000000002
2013-06-04,28.360001
2013-06-05,28.0
2013-06-06,28.549999
2013-06-07,28.51
2013-06-10,28.58
2013-06-11,28.16
2013-06-12,28.17
2013-06-13,28.6
2013-06-14,28.209999
2013-06-17,28.969998999999998
2013-06-18,29.190001000000002
2013-06-19,28.540001
2013-06-20,28.190001000000002
2013-06-21,27.67
2013-06-24,26.940001000000002
2013-06-25,27.07
2013-06-26,27.27
2013-06-27,27.57
2013-06-28,27.190001000000002
2013-07-01,27.620001000000002
2013-07-02,27.4
2013-07-03,27.280001000000002
2013-07-05,27.809998999999998
2013-07-08,27.98
2013-07-09,28.129998999999998
2013-07-10,28.23
2013-07-11,29.07
2013-07-12,29.309998999999998
2013-07-15,29.559998999999998
2013-07-16,29.780001000000002
2013-07-17,30.15
2013-07-18,30.25
2013-07-19,30.75
2013-07-22,31.43
2013-07-23,31.049999
2013-07-24,32.189999
2013-07-25,32.470001
2013-07-26,32.220001
2013-07-29,31.98
2013-07-30,31.65
2013-07-31,31.790001
2013-08-01,32.41
2013-08-02,32.169998
2013-08-05,32.310001
2013-08-06,32.150002
2013-08-07,31.950001
2013-08-08,32.209998999999996
2013-08-09,32.450001
2013-08-12,32.439999
2013-08-13,32.290001000000004
2013-08-14,32.330002
2013-08-15,32.169998
2013-08-16,32.259997999999996
2013-08-19,32.139998999999996
2013-08-20,31.889999
2013-08-21,31.610001
2013-08-22,32.029999
2013-08-23,32.200001
2013-08-26,31.950001
2013-08-27,30.85
2013-08-28,30.620001000000002
2013-08-29,30.969998999999998
2013-08-30,30.82
2013-09-03,31.57
2013-09-04,32.48
2013-09-05,32.43
2013-09-06,32.959998999999996
2013-09-09,33.330002
2013-09-10,33.599998
2013-09-11,33.380001
2013-09-12,33.049999
2013-09-13,33.07
2013-09-16,33.189999
2013-09-17,32.740002000000004
2013-09-18,32.900002
2013-09-19,32.619999
2013-09-20,32.880001
2013-09-23,32.93
2013-09-24,33.130001
2013-09-25,33.09
2013-09-26,32.959998999999996
2013-09-27,32.610001000000004
2013-09-30,32.25
2013-10-01,32.849998
2013-10-02,32.57
2013-10-03,31.84
2013-10-04,32.200001
2013-10-07,32.119999
2013-10-08,31.549999
2013-10-09,31.360001
2013-10-10,31.92
2013-10-11,32.849998
2013-10-14,32.740002000000004
2013-10-15,32.810001
2013-10-16,33.07
2013-10-17,33.150002
2013-10-18,33.549999
2013-10-21,35.169998
2013-10-22,35.650002
2013-10-23,35.599998
2013-10-24,35.689999
2013-10-25,35.57
2013-10-28,35.029999
2013-10-29,35.349998
2013-10-30,35.470001
2013-10-31,35.41
2013-11-01,35.18
2013-11-04,35.459998999999996
2013-11-05,34.990002000000004
2013-11-06,35.459998999999996
2013-11-07,34.810001
2013-11-08,35.049999
2013-11-11,35.07
2013-11-12,34.810001
2013-11-13,34.830002
2013-11-14,35.389998999999996
2013-11-15,35.439999
2013-11-18,35.619999
2013-11-19,35.209998999999996
2013-11-20,35.119999
2013-11-21,35.040001000000004
2013-11-22,35.380001
2013-11-25,35.150002
2013-11-26,35.0
2013-11-27,35.669998
2013-11-29,35.759997999999996
2013-12-02,35.41
2013-12-03,34.970001
2013-12-04,34.779999
2013-12-05,34.470001
2013-12-06,35.220001
2013-12-09,34.740002000000004
2013-12-10,34.689999
2013-12-11,34.740002000000004
2013-12-12,34.060001
2013-12-13,33.919998
2013-12-16,35.279999
2013-12-17,34.98
2013-12-18,35.73
2013-12-19,35.919998
2013-12-20,36.259997999999996
2013-12-23,36.299999
2013-12-24,36.380001
2013-12-26,36.610001000000004
2013-12-27,36.950001
2013-12-30,36.639998999999996
2013-12-31,36.970001
2014-01-02,36.650002
2014-01-03,36.540001000000004
2014-01-06,36.900002
2014-01-07,37.150002
2014-01-08,37.110001000000004
2014-01-09,37.130001
2014-01-10,37.919998
2014-01-13,37.470001
2014-01-14,37.860001000000004
2014-01-15,38.360001000000004
2014-01-16,38.209998999999996
2014-01-17,37.939999
2014-01-21,37.880001
2014-01-22,37.529999
2014-01-23,37.599998
2014-01-24,35.82
2014-01-27,35.889998999999996
2014-01-28,35.869999
2014-01-29,34.610001000000004
2014-01-30,34.91
2014-01-31,34.700001
2014-02-03,34.07
2014-02-04,34.610001000000004
2014-02-05,34.040001000000004
2014-02-06,35.0
2014-02-07,35.419998
2014-02-10,35.150002
2014-02-11,35.73
2014-02-12,35.759997999999996
2014-02-13,35.810001
2014-02-14,35.84
2014-02-18,36.150002
2014-02-19,35.790001000000004
2014-02-20,35.07
2014-02-21,34.709998999999996
2014-02-24,34.900002
2014-02-25,34.830002
2014-02-26,34.560001
2014-02-27,34.830002
2014-02-28,34.849998
2014-03-03,33.889998999999996
2014-03-04,34.75
2014-03-05,34.529999
2014-03-06,35.310001
2014-03-07,35.040001000000004
2014-03-10,34.689999
2014-03-11,34.889998999999996
2014-03-12,34.75
2014-03-13,33.330002
2014-03-14,33.16
2014-03-17,33.720001
2014-03-18,33.98
2014-03-19,33.48
2014-03-20,33.389998999999996
2014-03-21,33.130001
2014-03-24,33.82
2014-03-25,34.110001000000004
2014-03-26,34.349998
2014-03-27,34.68
2014-03-28,35.369999
2014-03-31,35.16
2014-04-01,35.34
2014-04-02,35.360001000000004
2014-04-03,35.330002
2014-04-04,35.200001
2014-04-07,35.029999
2014-04-08,35.029999
2014-04-09,35.950001
2014-04-10,35.139998999999996
2014-04-11,34.759997999999996
2014-04-14,34.400002
2014-04-15,34.330002
2014-04-16,35.07
2014-04-17,34.560001
2014-04-21,34.59
2014-04-22,32.66
2014-04-23,32.34
2014-04-24,32.169998
2014-04-25,32.0
2014-04-28,31.75
2014-04-29,32.080002
2014-04-30,31.959999
2014-05-01,31.969998999999998
2014-05-02,31.84
2014-05-05,31.26
2014-05-06,31.08
2014-05-07,31.82
2014-05-08,31.889999
2014-05-09,31.73
2014-05-12,32.25
2014-05-13,32.32
2014-05-14,32.060001
2014-05-15,31.91
2014-05-16,31.58
2014-05-19,31.74
2014-05-20,31.58
2014-05-21,31.93
2014-05-22,31.66
2014-05-23,31.9
2014-05-27,32.07
2014-05-28,31.5
2014-05-29,31.84
2014-05-30,31.540001
2014-06-02,31.549999
2014-06-03,31.73
2014-06-04,31.530001000000002
2014-06-05,31.99
2014-06-06,32.290001000000004
2014-06-09,32.540001000000004
2014-06-10,32.75
2014-06-11,32.169998
2014-06-12,31.41
2014-06-13,31.16
2014-06-16,31.16
2014-06-17,30.969998999999998
2014-06-18,31.24
2014-06-19,31.459999
2014-06-20,31.4
2014-06-23,31.07
2014-06-24,30.620001000000002
2014-06-25,30.68
2014-06-26,30.35
2014-06-27,30.469998999999998
2014-06-30,31.76
2014-07-01,31.709999
2014-07-02,31.67
2014-07-03,31.780001000000002
2014-07-07,31.440001000000002
2014-07-08,31.99
2014-07-09,32.389998999999996
2014-07-10,31.65
2014-07-11,31.59
2014-07-14,31.9
2014-07-15,31.58
2014-07-16,31.68
2014-07-17,31.48
2014-07-18,31.68
2014-07-21,31.450001
2014-07-22,31.66
2014-07-23,31.889999
2014-07-24,32.009997999999996
2014-07-25,31.719998999999998
2014-07-28,31.639999
2014-07-29,31.67
2014-07-30,31.540001
2014-07-31,30.799999
2014-08-01,31.040001
2014-08-04,30.9
2014-08-05,30.620001000000002
2014-08-06,30.379998999999998
2014-08-07,29.940001000000002
2014-08-08,29.940001000000002
2014-08-11,30.02
2014-08-12,29.879998999999998
2014-08-13,29.969998999999998
2014-08-14,29.799999
2014-08-15,30.049999
2014-08-18,30.290001
2014-08-19,30.370001000000002
2014-08-20,30.290001
2014-08-21,30.639999
2014-08-22,30.32
2014-08-25,30.67
2014-08-26,30.790001
2014-08-27,30.9
2014-08-28,30.700001
2014-08-29,30.530001000000002
2014-09-02,30.42
2014-09-03,30.67
2014-09-04,30.66
2014-09-05,30.690001000000002
2014-09-08,30.49
2014-09-09,30.469998999999998
2014-09-10,30.629998999999998
2014-09-11,30.23
2014-09-12,30.17
2014-09-15,30.280001000000002
2014-09-16,30.469998999999998
2014-09-17,30.450001
2014-09-18,30.42
2014-09-19,30.540001
2014-09-22,30.139999
2014-09-23,31.26
2014-09-24,32.080002
2014-09-25,31.52
2014-09-26,32.0
2014-09-29,31.51
2014-09-30,31.709999
2014-10-01,31.02
2014-10-02,30.58
2014-10-03,30.57
2014-10-06,30.950001
2014-10-07,30.139999
2014-10-08,30.610001
2014-10-09,29.57
2014-10-10,29.08
2014-10-13,28.65
2014-10-14,28.5
2014-10-15,28.26
2014-10-16,27.629998999999998
2014-10-17,28.07
2014-10-20,27.379998999999998
2014-10-21,27.42
2014-10-22,26.360001
2014-10-23,26.709999
2014-10-24,27.0
2014-10-27,27.08
2014-10-28,27.559998999999998
2014-10-29,27.43
2014-10-30,27.48
2014-10-31,27.940001000000002
2014-11-03,27.790001
2014-11-04,27.74
2014-11-05,27.66
2014-11-06,28.0
2014-11-07,27.610001
2014-11-10,27.870001000000002
2014-11-11,27.959999
2014-11-12,28.08
2014-11-13,28.33
2014-11-14,28.23
2014-11-17,28.290001
2014-11-18,28.76
2014-11-19,28.91
2014-11-20,28.610001
2014-11-21,28.98
2014-11-24,29.49
2014-11-25,29.51
2014-11-26,29.59
2014-11-28,30.049999
2014-12-01,30.120001000000002
2014-12-02,29.870001000000002
2014-12-03,29.93
2014-12-04,29.6
2014-12-05,29.700001
2014-12-08,29.379998999999998
2014-12-09,29.389999
2014-12-10,29.17
2014-12-11,29.360001
2014-12-12,28.719998999999998
2014-12-15,28.110001
2014-12-16,28.41
2014-12-17,28.040001
2014-12-18,29.280001000000002
2014-12-19,29.059998999999998
2014-12-22,29.190001000000002
2014-12-23,29.450001
2014-12-24,29.389999
2014-12-26,29.450001
2014-12-29,29.549999
2014-12-30,29.209999
2014-12-31,29.0
2015-01-02,29.190001000000002
2015-01-05,28.02
2015-01-06,27.65
2015-01-07,27.9
2015-01-08,28.200001
2015-01-09,27.58
2015-01-12,28.08
2015-01-13,27.540001
2015-01-14,27.66
2015-01-15,27.610001
2015-01-16,28.219998999999998
2015-01-20,29.309998999999998
2015-01-21,29.709999
2015-01-22,30.18
2015-01-23,30.030001000000002
2015-01-26,30.309998999999998
2015-01-27,28.700001
2015-01-28,28.01
2015-01-29,28.209999
2015-01-30,27.59
2015-02-02,28.15
2015-02-03,28.959999
2015-02-04,28.200001
2015-02-05,28.82
2015-02-06,28.059998999999998
2015-02-09,27.799999
2015-02-10,28.129998999999998
2015-02-11,28.18
2015-02-12,29.0
2015-02-13,28.93
2015-02-17,28.639999
2015-02-18,29.129998999999998
2015-02-19,29.16
2015-02-20,29.57
2015-02-23,29.6
2015-02-24,29.959999
2015-02-25,30.1
2015-02-26,29.83
2015-02-27,29.93
2015-03-02,29.799999
2015-03-03,29.67
2015-03-04,29.4
2015-03-05,29.389999
2015-03-06,28.940001000000002
2015-03-09,28.889999
2015-03-10,27.83
2015-03-11,28.110001
2015-03-12,28.35
2015-03-13,28.17
2015-03-16,28.82
2015-03-17,28.870001000000002
2015-03-18,29.629998999999998
2015-03-19,28.969998999999998
2015-03-20,28.9
2015-03-23,29.059998999999998
2015-03-24,29.01
2015-03-25,28.77
2015-03-26,28.379998999999998
2015-03-27,28.700001
2015-03-30,28.77
2015-03-31,28.34
2015-04-01,28.57
2015-04-02,29.299999
2015-04-06,29.73
2015-04-07,29.5
2015-04-08,29.41
2015-04-09,29.18
2015-04-10,29.1
2015-04-13,29.040001
2015-04-14,28.82
2015-04-15,28.98
2015-04-16,28.92
2015-04-17,28.639999
2015-04-20,28.99
2015-04-21,29.450001
2015-04-22,29.360001
2015-04-23,29.5
2015-04-24,29.67
2015-04-27,30.08
2015-04-28,28.879998999999998
2015-04-29,28.940001000000002
2015-04-30,28.610001
2015-05-01,28.77
2015-05-04,28.459999
2015-05-05,28.280001000000002
2015-05-06,28.370001000000002
2015-05-07,28.120001000000002
2015-05-08,27.66
2015-05-11,27.549999
2015-05-12,27.459999
2015-05-13,27.540001
2015-05-14,27.93
2015-05-15,28.33
2015-05-18,27.91
2015-05-19,27.790001
2015-05-20,27.99
2015-05-21,28.02
2015-05-22,27.84
2015-05-26,27.35
2015-05-27,27.68
2015-05-28,27.65
2015-05-29,27.290001
2015-06-01,27.23
2015-06-02,27.450001
2015-06-03,27.68
2015-06-04,27.450001
2015-06-05,26.85
2015-06-08,27.030001000000002
2015-06-09,27.02
2015-06-10,27.68
2015-06-11,27.99
2015-06-12,27.42
2015-06-15,26.84
2015-06-16,26.59
2015-06-17,26.360001
2015-06-18,26.65
2015-06-19,26.370001000000002
2015-06-22,26.91
2015-06-23,26.799999
2015-06-24,26.450001
2015-06-25,26.41
2015-06-26,26.25
2015-06-29,25.459999
2015-06-30,25.459999
2015-07-01,25.74
2015-07-02,25.83
2015-07-06,25.24
2015-07-07,25.09
2015-07-08,24.870001000000002
2015-07-09,25.15
2015-07-10,26.26
2015-07-13,26.24
2015-07-14,26.309998999999998
2015-07-15,26.190001000000002
2015-07-16,26.379998999999998
2015-07-17,26.41
2015-07-20,26.42
2015-07-21,26.469998999999998
2015-07-22,26.5
2015-07-23,26.57
2015-07-24,26.309998999999998
2015-07-27,27.18
2015-07-28,27.66
2015-07-29,27.51
2015-07-30,27.65
2015-07-31,27.809998999999998
2015-08-03,27.92
2015-08-04,27.75
2015-08-05,27.66
2015-08-06,27.76
2015-08-07,27.889999
2015-08-10,28.23
2015-08-11,27.91
2015-08-12,27.559998999999998
2015-08-13,27.34
2015-08-14,27.34
2015-08-17,27.23
2015-08-18,27.299999
2015-08-19,26.99
2015-08-20,26.200001
2015-08-21,25.790001
2015-08-24,25.200001
2015-08-25,24.790001
2015-08-26,25.4
2015-08-27,25.9
2015-08-28,25.809998999999998
2015-08-31,25.639999
2015-09-01,25.059998999999998
2015-09-02,25.540001
2015-09-03,25.41
2015-09-04,25.15
2015-09-08,25.83
2015-09-09,25.65
2015-09-10,25.780001000000002
2015-09-11,25.860001
2015-09-14,25.6
2015-09-15,25.290001
2015-09-16,25.450001
2015-09-17,25.15
2015-09-18,24.49
2015-09-21,24.42
2015-09-22,23.92
2015-09-23,23.860001
2015-09-24,23.700001
2015-09-25,23.690001000000002
2015-09-28,23.190001000000002
2015-09-29,23.290001
2015-09-30,23.459999
2015-10-01,23.66
2015-10-02,24.120001000000002
2015-10-05,24.620001000000002
2015-10-06,24.74
2015-10-07,24.950001
2015-10-08,25.26
2015-10-09,25.620001000000002
2015-10-12,25.360001
2015-10-13,25.219998999999998
2015-10-14,25.290001
2015-10-15,25.51
2015-10-16,25.530001000000002
2015-10-19,25.549999
2015-10-20,25.42
2015-10-21,25.43
2015-10-22,25.84
2015-10-23,26.190001000000002
2015-10-26,26.07
2015-10-27,26.33
2015-10-28,26.719998999999998
2015-10-29,26.709999
2015-10-30,26.940001000000002
2015-11-02,27.24
2015-11-03,27.17
2015-11-04,26.77
2015-11-05,27.09
2015-11-06,27.190001000000002
2015-11-09,26.799999
2015-11-10,26.610001
2015-11-11,26.540001
2015-11-12,26.4
2015-11-13,26.049999
2015-11-16,26.35
2015-11-17,26.549999
2015-11-18,26.690001000000002
2015-11-19,26.969998999999998
2015-11-20,26.98
2015-11-23,26.74
2015-11-24,26.809998999999998
2015-11-25,26.879998999999998
2015-11-27,27.290001
2015-11-30,27.23
2015-12-01,27.139999
2015-12-02,26.780001000000002
2015-12-03,26.57
2015-12-04,26.879998999999998
2015-12-07,26.959999
2015-12-08,26.469998999999998
2015-12-09,26.42
2015-12-10,26.27
2015-12-11,25.870001000000002
2015-12-14,25.870001000000002
2015-12-15,25.9
2015-12-16,26.75
2015-12-17,25.98
2015-12-18,25.469998999999998
2015-12-21,25.41
2015-12-22,25.67
2015-12-23,26.059998999999998
2015-12-24,26.17
2015-12-28,26.049999
2015-12-29,26.33
2015-12-30,26.08
2015-12-31,25.450001
2016-01-04,25.01
2016-01-05,24.74
2016-01-06,24.42
2016-01-07,24.25
2016-01-08,24.040001
2016-01-11,24.57
2016-01-12,25.059998999999998
2016-01-13,24.43
2016-01-14,25.049999
2016-01-15,24.35
