Date,OIS
2009-12-03,20.457144
2009-12-04,20.388571
2009-12-07,20.342857000000002
2009-12-08,20.0
2009-12-09,20.08
2009-12-10,20.342857000000002
2009-12-11,20.468571
2009-12-14,20.799999
2009-12-15,21.24
2009-12-16,21.874287
2009-12-17,21.754285999999997
2009-12-18,21.942857999999998
2009-12-21,22.285715
2009-12-22,22.200001
2009-12-23,22.645714
2009-12-24,22.542856
2009-12-28,22.754285999999997
2009-12-29,22.537144
2009-12-30,22.537144
2009-12-31,22.451429
2010-01-04,23.257143
2010-01-05,23.205714999999998
2010-01-06,23.485714
2010-01-07,23.737143
2010-01-08,24.365714999999998
2010-01-11,24.131428
2010-01-12,23.697144
2010-01-13,23.422857
2010-01-14,23.628571
2010-01-15,23.234285
2010-01-19,23.977142
2010-01-20,23.474285000000002
2010-01-21,23.074285999999997
2010-01-22,22.028572
2010-01-25,22.337142999999998
2010-01-26,22.331429
2010-01-27,22.0
2010-01-28,21.382856
2010-01-29,21.051428
2010-02-01,21.354286
2010-02-02,21.542856
2010-02-03,21.360001
2010-02-04,20.045713
2010-02-05,19.845715
2010-02-08,19.542856
2010-02-09,19.994286
2010-02-10,19.788572
2010-02-11,20.405714
2010-02-12,20.742857
2010-02-16,21.005714
2010-02-17,21.268572
2010-02-18,21.360001
2010-02-19,21.525714999999998
2010-02-22,22.582857
2010-02-23,22.52
2010-02-24,23.074285999999997
2010-02-25,23.554285
2010-02-26,24.582857
2010-03-01,24.577143
2010-03-02,25.068571
2010-03-03,25.668571
2010-03-04,25.422857
2010-03-05,25.605715
2010-03-08,25.771429
2010-03-09,25.702858
2010-03-10,25.834286
2010-03-11,25.862858
2010-03-12,26.022858
2010-03-15,26.165714
2010-03-16,26.628571
2010-03-17,26.84
2010-03-18,25.914285999999997
2010-03-19,25.914285999999997
2010-03-22,25.537144
2010-03-23,26.525715
2010-03-24,27.382856
2010-03-25,25.971428
2010-03-26,25.571428
2010-03-29,26.114286
2010-03-30,26.194285999999998
2010-03-31,25.908571
2010-04-01,25.971428
2010-04-05,26.6
2010-04-06,26.731428
2010-04-07,26.280001000000002
2010-04-08,26.4
2010-04-09,26.84
2010-04-12,26.594286
2010-04-13,26.257143
2010-04-14,26.714284999999997
2010-04-15,26.754285999999997
2010-04-16,26.360001
2010-04-19,25.742857
2010-04-20,26.879998999999998
2010-04-21,27.954287
2010-04-22,28.782858
2010-04-23,29.08
2010-04-26,29.068571000000002
2010-04-27,27.434286
2010-04-28,28.057142
2010-04-29,27.879998999999998
2010-04-30,27.605715000000004
2010-05-03,27.931428999999998
2010-05-04,26.834286
2010-05-05,26.428571999999996
2010-05-06,25.302856
2010-05-07,24.542856
2010-05-10,26.028572
2010-05-11,26.045713
2010-05-12,27.108572
2010-05-13,26.965714000000002
2010-05-14,25.948572
2010-05-17,24.777143
2010-05-18,23.874287
2010-05-19,23.714285
2010-05-20,22.200001
2010-05-21,23.074285999999997
2010-05-24,22.040001
2010-05-25,22.16
2010-05-26,22.285715
2010-05-27,23.451429
2010-05-28,22.308571
2010-06-01,20.851429
2010-06-02,22.702858
2010-06-03,22.577143
2010-06-04,21.691429
2010-06-07,21.194285999999998
2010-06-08,21.702858
2010-06-09,21.908571
2010-06-10,23.062857
2010-06-11,24.177143
2010-06-14,24.028572
2010-06-15,25.028572
2010-06-16,24.885714
2010-06-17,25.171429
2010-06-18,25.937143
2010-06-21,25.377142000000003
2010-06-22,24.348572
2010-06-23,24.171429
2010-06-24,23.342857000000002
2010-06-25,23.702858
2010-06-28,23.468571
2010-06-29,23.0
2010-06-30,22.617144
2010-07-01,22.348572
2010-07-02,22.531429
2010-07-06,22.302856
2010-07-07,23.371429
2010-07-08,23.925714000000003
2010-07-09,24.222857
2010-07-12,23.605715
2010-07-13,24.531429
2010-07-14,24.702858
2010-07-15,24.737143
2010-07-16,24.011429
2010-07-19,24.331429
2010-07-20,24.645714
2010-07-21,24.731428
2010-07-22,25.165714
2010-07-23,25.897142000000002
2010-07-26,26.188572
2010-07-27,25.645714
2010-07-28,25.011429
2010-07-29,25.70857
2010-07-30,26.251428999999998
2010-08-02,26.514286
2010-08-03,25.982857
2010-08-04,25.548571
2010-08-05,26.622858
2010-08-06,26.285715000000003
2010-08-09,26.417143
2010-08-10,25.834286
2010-08-11,24.737143
2010-08-12,24.714285
2010-08-13,24.485714
2010-08-16,24.497142999999998
2010-08-17,25.382856
2010-08-18,25.0
2010-08-19,24.354286
2010-08-20,23.725714
2010-08-23,23.622857999999997
2010-08-24,23.154285
2010-08-25,23.017143
2010-08-26,22.799999
2010-08-27,24.091429
2010-08-30,23.565714
2010-08-31,23.559998999999998
2010-09-01,24.382856
2010-09-02,24.639999
2010-09-03,24.902857
2010-09-07,24.462856
2010-09-08,24.828571
2010-09-09,24.868572
2010-09-10,25.497142999999998
2010-09-13,25.771429
2010-09-14,25.851429
2010-09-15,25.297142
2010-09-16,25.348572
2010-09-17,25.045713
2010-09-20,25.817142
2010-09-21,26.131428
2010-09-22,25.639999
2010-09-23,25.342857000000002
2010-09-24,26.131428
2010-09-27,25.639999
2010-09-28,25.794285000000002
2010-09-29,26.531429
2010-09-30,26.6
2010-10-01,26.857143
2010-10-04,27.0
2010-10-05,27.411428000000004
2010-10-06,26.994286
2010-10-07,27.200001
2010-10-08,27.879998999999998
2010-10-11,27.914285999999997
2010-10-12,27.782858
2010-10-13,28.360001
2010-10-14,28.005714
2010-10-15,28.668571000000004
2010-10-18,28.611428999999998
2010-10-19,28.0
2010-10-20,28.514286
2010-10-21,28.08
2010-10-22,28.977141999999997
2010-10-25,29.24
2010-10-26,29.422857
2010-10-27,29.297141999999997
2010-10-28,29.062857
2010-10-29,29.211428
2010-11-01,29.29143
2010-11-02,29.622858
2010-11-03,29.622858
2010-11-04,31.108572
2010-11-05,30.554284999999997
2010-11-08,31.251428999999998
2010-11-09,32.062859
2010-11-10,32.565715999999995
2010-11-11,33.142857
2010-11-12,32.394287
2010-11-15,32.565715999999995
2010-11-16,31.617144
2010-11-17,32.068573
2010-11-18,33.405716
2010-11-19,33.119999
2010-11-22,33.291428
2010-11-23,32.662857
2010-11-24,33.748573
2010-11-26,33.308571
2010-11-29,33.331429
2010-11-30,33.902859
2010-12-01,34.57143
2010-12-02,34.828571000000004
2010-12-03,35.622856
2010-12-06,35.902859
2010-12-07,35.782856
2010-12-08,35.822857
2010-12-09,35.805714
2010-12-10,35.971428
2010-12-13,36.297142
2010-12-14,35.828571000000004
2010-12-15,35.251427
2010-12-16,36.114284999999995
2010-12-17,36.514286
2010-12-20,36.034286
2010-12-21,37.32
2010-12-22,37.045715
2010-12-23,36.994285999999995
2010-12-27,36.400002
2010-12-28,36.451427
2010-12-29,37.034286
2010-12-30,36.78857
2010-12-31,36.622856
2011-01-03,37.188572
2011-01-04,35.982857
2011-01-05,36.268570000000004
2011-01-06,35.085712
2011-01-07,35.805714
2011-01-10,35.702858
2011-01-11,36.645714
2011-01-12,37.034286
2011-01-13,37.200001
2011-01-14,37.817142
2011-01-18,37.89143
2011-01-19,37.537144
2011-01-20,36.628571
2011-01-21,36.005714000000005
2011-01-24,36.0
2011-01-25,35.937141
2011-01-26,37.48
2011-01-27,37.657143
2011-01-28,37.542858
2011-01-31,38.720001
2011-02-01,38.931427
2011-02-02,38.365715
2011-02-03,38.188572
2011-02-04,38.034286
2011-02-07,38.988571
2011-02-08,39.091427
2011-02-09,39.491428000000006
2011-02-10,40.0
2011-02-11,41.439999
2011-02-14,42.617142
2011-02-15,42.222858
2011-02-16,42.622856
2011-02-17,43.091427
2011-02-18,42.657143
2011-02-22,41.388573
2011-02-23,40.919998
2011-02-24,40.314285
2011-02-25,41.931427
2011-02-28,41.594284
2011-03-01,41.0
2011-03-02,41.817142
2011-03-03,43.411429999999996
2011-03-04,43.885715000000005
2011-03-07,44.234287
2011-03-08,42.971428
2011-03-09,41.805714
2011-03-10,40.314285
2011-03-11,41.599998
2011-03-14,41.222858
2011-03-15,40.177143
2011-03-16,39.005714000000005
2011-03-17,39.84
2011-03-18,39.434284000000005
2011-03-21,41.668571
2011-03-22,41.874287
2011-03-23,41.714287
2011-03-24,41.902859
2011-03-25,42.497143
2011-03-28,42.005714000000005
2011-03-29,42.457142
2011-03-30,42.274284
2011-03-31,43.508571999999994
2011-04-01,43.291428
2011-04-04,42.919998
2011-04-05,45.57143
2011-04-06,43.811428
2011-04-07,43.577145
2011-04-08,44.291428
2011-04-11,42.971428
2011-04-12,41.925713
2011-04-13,42.21143
2011-04-14,43.502857
2011-04-15,45.32
2011-04-18,43.857143
2011-04-19,44.331429
2011-04-20,45.222858
2011-04-21,46.102856
2011-04-25,44.868572
2011-04-26,45.057144
2011-04-27,44.988571
2011-04-28,45.731429999999996
2011-04-29,47.434284000000005
2011-05-02,45.925713
2011-05-03,45.737144
2011-05-04,44.702858
2011-05-05,43.080002
2011-05-06,42.857143
2011-05-09,44.16
2011-05-10,44.714287
2011-05-11,44.16
2011-05-12,42.708572
2011-05-13,42.068573
2011-05-16,41.234287
2011-05-17,40.782856
2011-05-18,42.314285
2011-05-19,42.948570000000004
2011-05-20,42.537144
2011-05-23,41.52
2011-05-24,42.131428
2011-05-25,43.737144
2011-05-26,44.851428999999996
2011-05-27,44.714287
2011-05-31,45.171428999999996
2011-06-01,44.228573
2011-06-02,44.074287
2011-06-03,43.845715000000006
2011-06-06,42.502857
2011-06-07,42.737144
2011-06-08,42.485714
2011-06-09,42.857143
2011-06-10,41.491428000000006
2011-06-13,40.262856
2011-06-14,40.822857
2011-06-15,40.045715
2011-06-16,39.862858
2011-06-17,39.948570000000004
2011-06-20,40.325714000000005
2011-06-21,41.405716
2011-06-22,41.754284000000006
2011-06-23,42.068573
2011-06-24,41.42857
2011-06-27,41.651428
2011-06-28,43.114284999999995
2011-06-29,44.091427
2011-06-30,45.662857
2011-07-01,46.240002000000004
2011-07-05,46.52
2011-07-06,46.84
2011-07-07,48.171428999999996
2011-07-08,47.908573
2011-07-11,46.268570000000004
2011-07-12,46.240002000000004
2011-07-13,47.177143
2011-07-14,46.537144
2011-07-15,47.400002
2011-07-18,46.577145
2011-07-19,47.965714
2011-07-20,48.285713
2011-07-21,48.411429999999996
2011-07-22,48.857143
2011-07-25,48.508571999999994
2011-07-26,48.342857
2011-07-27,46.354286
2011-07-28,46.531428999999996
2011-07-29,46.114284999999995
2011-08-01,46.782856
2011-08-02,47.651428
2011-08-03,47.599998
2011-08-04,43.365715
2011-08-05,40.982857
2011-08-08,35.874287
2011-08-09,36.880001
2011-08-10,34.78857
2011-08-11,37.154284999999994
2011-08-12,39.10857
2011-08-15,40.685715
2011-08-16,39.874287
2011-08-17,39.32
2011-08-18,35.565715999999995
2011-08-19,33.508571999999994
2011-08-22,32.497143
2011-08-23,34.468571000000004
2011-08-24,34.497143
2011-08-25,33.382858
2011-08-26,34.880001
2011-08-29,36.354286
2011-08-30,37.148571000000004
2011-08-31,37.759997999999996
2011-09-01,38.165714
2011-09-02,35.811428
2011-09-06,34.434284000000005
2011-09-07,36.759997999999996
2011-09-08,36.131428
2011-09-09,34.577145
2011-09-12,34.497143
2011-09-13,35.445713
2011-09-14,35.89143
2011-09-15,37.119999
2011-09-16,36.897144
2011-09-19,36.171428999999996
2011-09-20,34.965714
2011-09-21,33.325714000000005
2011-09-22,29.531429
2011-09-23,29.268572
2011-09-26,30.702858000000003
2011-09-27,31.971428000000003
2011-09-28,30.354286
2011-09-29,30.142857
2011-09-30,29.097143
2011-10-03,26.828571000000004
2011-10-04,28.799999
2011-10-05,30.131428000000003
2011-10-06,31.194285999999998
2011-10-07,30.68
2011-10-10,33.548573
2011-10-11,33.691429
2011-10-12,34.834286
2011-10-13,34.925713
2011-10-14,36.885715000000005
2011-10-17,36.21143
2011-10-18,37.657143
2011-10-19,36.725716
2011-10-20,36.902859
2011-10-21,37.502857
2011-10-24,39.57143
2011-10-25,38.285713
2011-10-26,39.188572
2011-10-27,41.988571
2011-10-28,41.594284
2011-10-31,39.777142
2011-11-01,38.468571000000004
2011-11-02,39.114284999999995
2011-11-03,40.674285999999995
2011-11-04,42.360001000000004
2011-11-07,42.400002
2011-11-08,42.485714
2011-11-09,40.777142
2011-11-10,41.200001
2011-11-11,41.942856
2011-11-14,41.542858
2011-11-15,41.451427
2011-11-16,41.605713
2011-11-17,39.537144
2011-11-18,39.811428
2011-11-21,38.708572
2011-11-22,38.125713
2011-11-23,36.228573
2011-11-25,36.217144
2011-11-28,38.805714
2011-11-29,39.514286
2011-11-30,43.0
2011-12-01,43.102856
2011-12-02,43.348572
2011-12-05,44.068573
2011-12-06,43.834286
2011-12-07,43.982857
2011-12-08,42.165714
2011-12-09,43.794284999999995
2011-12-12,42.251427
2011-12-13,41.285713
2011-12-14,40.080002
2011-12-15,39.360001000000004
2011-12-16,41.131428
2011-12-19,40.360001000000004
2011-12-20,42.668571
2011-12-21,42.965714
2011-12-22,42.988571
2011-12-23,43.439999
2011-12-27,43.377144
2011-12-28,42.337143
2011-12-29,43.182858
2011-12-30,43.639998999999996
2012-01-03,44.262856
2012-01-04,44.182858
2012-01-05,44.325714000000005
2012-01-06,43.834286
2012-01-09,44.337143
2012-01-10,45.508571999999994
2012-01-11,44.662857
2012-01-12,44.182858
2012-01-13,43.548573
2012-01-17,44.485714
2012-01-18,46.028572
2012-01-19,46.948570000000004
2012-01-20,45.994285999999995
2012-01-23,46.017143
2012-01-24,45.748573
2012-01-25,47.068573
2012-01-26,45.422855
2012-01-27,45.925713
2012-01-30,44.834286
2012-01-31,45.537144
2012-02-01,46.097141
2012-02-02,46.497143
2012-02-03,47.84
2012-02-06,48.52
2012-02-07,48.508571999999994
2012-02-08,48.634285
2012-02-09,48.394287
2012-02-10,47.417141
2012-02-13,47.811428
2012-02-14,47.874287
2012-02-15,47.291428
2012-02-16,48.360001000000004
2012-02-17,47.931427
2012-02-21,48.977142
2012-02-22,49.222858
2012-02-23,49.257141
2012-02-24,48.954285
2012-02-27,48.0
2012-02-28,47.811428
2012-02-29,46.411429999999996
2012-03-01,48.200001
2012-03-02,47.52
2012-03-05,46.57143
2012-03-06,45.325714000000005
2012-03-07,46.634285
2012-03-08,47.485714
2012-03-09,47.931427
2012-03-12,46.274284
2012-03-13,46.862858
2012-03-14,46.057144
2012-03-15,46.720001
2012-03-16,47.445713
2012-03-19,47.605713
2012-03-20,46.897144
2012-03-21,46.639998999999996
2012-03-22,44.965714
2012-03-23,46.257141
2012-03-26,46.617142
2012-03-27,45.651428
2012-03-28,44.988571
2012-03-29,44.582859
2012-03-30,44.605713
2012-04-02,45.257141
2012-04-03,45.982857
2012-04-04,45.297142
2012-04-05,45.011429
2012-04-09,44.222858
2012-04-10,42.868572
2012-04-11,42.885715000000005
2012-04-12,44.240002000000004
2012-04-13,42.702858
2012-04-16,40.531428999999996
2012-04-17,41.388573
2012-04-18,41.400002
2012-04-19,41.137142
2012-04-20,40.297142
2012-04-23,40.062859
2012-04-24,40.982857
2012-04-25,41.560001
2012-04-26,42.177143
2012-04-27,45.022858
2012-04-30,45.474284999999995
2012-05-01,45.57143
2012-05-02,45.274284
2012-05-03,45.097141
2012-05-04,44.222858
2012-05-07,43.737144
2012-05-08,43.651428
2012-05-09,42.668571
2012-05-10,42.965714
2012-05-11,42.565715999999995
2012-05-14,41.394287
2012-05-15,40.342857
2012-05-16,39.799999
2012-05-17,38.68
2012-05-18,38.394287
2012-05-21,39.828571000000004
2012-05-22,38.954285
2012-05-23,39.731429999999996
2012-05-24,39.102856
2012-05-25,38.914288
2012-05-29,40.32
2012-05-30,38.68
2012-05-31,38.040001000000004
2012-06-01,35.742859
2012-06-04,35.177143
2012-06-05,36.114284999999995
2012-06-06,37.16
2012-06-07,38.142857
2012-06-08,37.84
2012-06-11,37.057144
2012-06-12,37.742859
2012-06-13,37.68
2012-06-14,38.297142
2012-06-15,39.040001000000004
2012-06-18,38.400002
2012-06-19,39.777142
2012-06-20,39.434284000000005
2012-06-21,36.880001
2012-06-22,35.982857
2012-06-25,35.017143
2012-06-26,35.377144
2012-06-27,35.639998999999996
2012-06-28,36.068573
2012-06-29,37.828571000000004
2012-07-02,37.777142
2012-07-03,39.342857
2012-07-05,39.057144
2012-07-06,38.914288
2012-07-09,39.474284999999995
2012-07-10,38.228573
2012-07-11,38.942856
2012-07-12,39.022858
2012-07-13,40.228573
2012-07-16,40.279999
2012-07-17,41.32
2012-07-18,42.268570000000004
2012-07-19,42.434284000000005
2012-07-20,42.371429
2012-07-23,41.857143
2012-07-24,41.154284999999994
2012-07-25,41.394287
2012-07-26,42.617142
2012-07-27,44.131428
2012-07-30,43.502857
2012-07-31,41.542858
2012-08-01,42.782856
2012-08-02,42.137142
2012-08-03,43.862858
2012-08-06,44.245715999999994
2012-08-07,45.171428999999996
2012-08-08,44.988571
2012-08-09,45.508571999999994
2012-08-10,45.285713
2012-08-13,45.017143
2012-08-14,44.937141
2012-08-15,45.468571000000004
2012-08-16,46.137142
2012-08-17,46.114284999999995
2012-08-20,45.697144
2012-08-21,44.828571000000004
2012-08-22,45.371429
2012-08-23,44.325714000000005
2012-08-24,45.091427
2012-08-27,44.845715000000006
2012-08-28,44.954285
2012-08-29,45.085712
2012-08-30,43.868572
2012-08-31,44.708572
2012-09-04,45.080002
2012-09-05,45.177143
2012-09-06,45.982857
2012-09-07,47.297142
2012-09-10,46.674285999999995
2012-09-11,47.434284000000005
2012-09-12,47.548573
2012-09-13,48.234287
2012-09-14,49.514286
2012-09-17,48.817142
2012-09-18,47.965714
2012-09-19,47.639998999999996
2012-09-20,47.400002
2012-09-21,47.52
2012-09-24,46.868572
2012-09-25,45.925713
2012-09-26,45.011429
2012-09-27,45.925713
2012-09-28,45.405716
2012-10-01,45.074287
2012-10-02,45.182858
2012-10-03,42.914288
2012-10-04,44.205715000000005
2012-10-05,43.668571
2012-10-08,43.502857
2012-10-09,43.028572
2012-10-10,42.560001
2012-10-11,42.685715
2012-10-12,41.925713
2012-10-15,42.685715
2012-10-16,43.605713
2012-10-17,44.394287
2012-10-18,43.988571
2012-10-19,42.954285
2012-10-22,42.542858
2012-10-23,41.851428999999996
2012-10-24,41.21143
2012-10-25,41.657143
2012-10-26,41.662857
2012-10-31,41.771427
2012-11-01,40.994285999999995
2012-11-02,39.851428999999996
2012-11-05,40.502857
2012-11-06,40.0
2012-11-07,38.560001
2012-11-08,37.582859
2012-11-09,37.765713
2012-11-12,37.748573
2012-11-13,37.222858
2012-11-14,37.205715000000005
2012-11-15,36.799999
2012-11-16,37.102856
2012-11-19,38.188572
2012-11-20,38.177143
2012-11-21,38.142857
2012-11-23,38.931427
2012-11-26,38.348572
2012-11-27,38.131428
2012-11-28,39.177143
2012-11-29,39.342857
2012-11-30,40.411429999999996
2012-12-03,40.217144
2012-12-04,39.337143
2012-12-05,40.114284999999995
2012-12-06,40.011429
2012-12-07,39.468571000000004
2012-12-10,39.297142
2012-12-11,39.297142
2012-12-12,39.148571000000004
2012-12-13,38.965714
2012-12-14,38.068573
2012-12-17,38.119999
2012-12-18,40.040001000000004
2012-12-19,39.908573
2012-12-20,40.902859
2012-12-21,40.005714000000005
2012-12-24,39.662857
2012-12-26,39.668571
2012-12-27,40.16
2012-12-28,39.497143
2012-12-31,40.880001
2013-01-02,41.508571999999994
2013-01-03,41.645714
2013-01-04,42.599998
2013-01-07,42.805714
2013-01-08,42.645714
2013-01-09,43.868572
2013-01-10,44.308571
2013-01-11,43.445713
2013-01-14,43.388573
2013-01-15,43.771427
2013-01-16,43.78857
2013-01-17,43.919998
2013-01-18,44.354286
2013-01-22,44.874287
2013-01-23,44.137142
2013-01-24,44.137142
2013-01-25,44.78857
2013-01-28,44.857143
2013-01-29,44.662857
2013-01-30,43.937141
2013-01-31,44.331429
2013-02-01,44.742859
2013-02-04,44.200001
2013-02-05,44.251427
2013-02-06,43.845715000000006
2013-02-07,43.811428
2013-02-08,44.748573
2013-02-11,44.52
2013-02-12,44.777142
2013-02-13,45.674285999999995
2013-02-14,46.257141
2013-02-15,45.245715999999994
2013-02-19,45.857143
2013-02-20,44.457142
2013-02-21,44.228573
2013-02-22,44.737144
2013-02-25,42.862858
2013-02-26,43.251427
2013-02-27,43.668571
2013-02-28,43.514286
2013-03-01,42.897144
2013-03-04,42.217144
2013-03-05,43.028572
2013-03-06,43.302856
2013-03-07,44.028572
2013-03-08,44.354286
2013-03-11,44.497143
2013-03-12,44.857143
2013-03-13,44.862858
2013-03-14,46.297142
2013-03-15,47.16
2013-03-18,46.491428000000006
2013-03-19,45.57143
2013-03-20,45.702858
2013-03-21,45.628571
2013-03-22,46.091427
2013-03-25,46.342857
2013-03-26,47.205715000000005
2013-03-27,46.737144
2013-03-28,46.611427
2013-04-01,45.091427
2013-04-02,45.457142
2013-04-03,44.279999
2013-04-04,43.914288
2013-04-05,43.794284999999995
2013-04-08,44.171428999999996
2013-04-09,43.691429
2013-04-10,43.57143
2013-04-11,44.782856
2013-04-12,44.685715
2013-04-15,42.759997999999996
2013-04-16,43.48
2013-04-17,41.617142
2013-04-18,41.914288
2013-04-19,42.154284999999994
2013-04-22,43.560001
2013-04-23,44.177143
2013-04-24,44.577145
2013-04-25,42.742859
2013-04-26,43.074287
2013-04-29,43.737144
2013-04-30,51.062859
2013-05-01,51.251427
2013-05-02,52.565716
2013-05-03,53.50285699999999
2013-05-06,52.862857999999996
2013-05-07,53.942856000000006
2013-05-08,54.554287
2013-05-09,57.119999
2013-05-10,57.702858
2013-05-13,57.080002
2013-05-14,58.119999
2013-05-15,57.85714300000001
2013-05-16,57.634285
2013-05-17,58.222857999999995
2013-05-20,58.862857999999996
2013-05-21,58.400002
2013-05-22,57.131428
2013-05-23,56.622856000000006
2013-05-24,56.639998999999996
2013-05-28,57.240002000000004
2013-05-29,56.657143000000005
2013-05-30,56.485714
2013-05-31,56.285713
2013-06-03,56.422855000000006
2013-06-04,55.217144
2013-06-05,55.05143
2013-06-06,55.908573
2013-06-07,53.474284999999995
2013-06-10,52.42857
2013-06-11,51.959998999999996
2013-06-12,51.645714
2013-06-13,52.628570999999994
2013-06-14,52.137142
2013-06-17,53.285713
2013-06-18,53.634285
2013-06-19,53.205715000000005
2013-06-20,51.400002
2013-06-21,50.862858
2013-06-24,51.022858
2013-06-25,52.114284999999995
2013-06-26,52.708572
2013-06-27,52.965714
2013-06-28,52.937141000000004
2013-07-01,53.531429
2013-07-02,53.702858
2013-07-03,53.342856999999995
2013-07-05,54.548573
2013-07-08,55.085712
2013-07-09,55.274283999999994
2013-07-10,54.674285999999995
2013-07-11,54.73143
2013-07-12,55.034286
2013-07-15,54.594283999999995
2013-07-16,54.085712
2013-07-17,54.599998
2013-07-18,55.422855000000006
2013-07-19,55.66857099999999
2013-07-22,55.759997999999996
2013-07-23,55.348572
2013-07-24,54.525715000000005
2013-07-25,55.028572
2013-07-26,54.291428
2013-07-29,54.240002000000004
2013-07-30,55.388573
2013-07-31,55.560001
2013-08-01,54.102856
2013-08-02,54.26857
2013-08-05,53.17714300000001
2013-08-06,52.245715999999994
2013-08-07,51.485714
2013-08-08,52.799999
2013-08-09,53.262856000000006
2013-08-12,52.759997999999996
2013-08-13,52.78856999999999
2013-08-14,52.194286
2013-08-15,51.634285
2013-08-16,51.874287
2013-08-19,51.348572
2013-08-20,51.154284999999994
2013-08-21,51.668571
2013-08-22,51.119999
2013-08-23,51.84
2013-08-26,52.331429
2013-08-27,51.57143
2013-08-28,52.42857
2013-08-29,51.685715
2013-08-30,50.982857
2013-09-03,51.78857
2013-09-04,53.720001
2013-09-05,53.508571999999994
2013-09-06,54.445713
2013-09-09,55.040001000000004
2013-09-10,55.422855000000006
2013-09-11,55.645714
2013-09-12,55.662856999999995
2013-09-13,56.091427
2013-09-16,57.69142900000001
2013-09-17,58.634285
2013-09-18,60.0
2013-09-19,60.33142900000001
2013-09-20,58.577144999999994
2013-09-23,58.651428
2013-09-24,58.799999
2013-09-25,59.200001
2013-09-26,59.382858
2013-09-27,59.748573
2013-09-30,59.119999
2013-10-01,60.799999
2013-10-02,61.222857999999995
2013-10-03,61.034286
2013-10-04,62.028572
2013-10-07,61.897144
2013-10-08,60.234287
2013-10-09,59.942856000000006
2013-10-10,61.491428000000006
2013-10-11,61.599998
2013-10-14,61.982856999999996
2013-10-15,61.257141000000004
2013-10-16,62.005714000000005
2013-10-17,61.834286
2013-10-18,62.240002000000004
2013-10-21,61.697143999999994
2013-10-22,61.754284
2013-10-23,60.58857
2013-10-24,61.279999
2013-10-25,61.69142900000001
2013-10-28,61.0
2013-10-29,61.365715
2013-10-30,60.845715000000006
2013-10-31,62.074287
2013-11-01,61.68
2013-11-04,62.582859
2013-11-05,62.222857999999995
2013-11-06,61.622856000000006
2013-11-07,60.114284999999995
2013-11-08,60.971428
2013-11-11,61.48
2013-11-12,60.634285
2013-11-13,61.040001000000004
2013-11-14,62.360001000000004
2013-11-15,61.531429
2013-11-18,59.508571999999994
2013-11-19,59.422855000000006
2013-11-20,58.759997999999996
2013-11-21,59.605713
2013-11-22,59.599998
2013-11-25,58.417141
2013-11-26,58.782856
2013-11-27,58.57143000000001
2013-11-29,58.485714
2013-12-02,58.371429000000006
2013-12-03,58.508571999999994
2013-12-04,58.94857
2013-12-05,59.262856000000006
2013-12-06,58.594283999999995
2013-12-09,58.634285
2013-12-10,58.194286
2013-12-11,57.028572
2013-12-12,57.68
2013-12-13,57.228573
2013-12-16,58.182857999999996
2013-12-17,57.82285699999999
2013-12-18,57.48
2013-12-19,56.565716
2013-12-20,57.914288
2013-12-23,57.720001
2013-12-24,58.434284
2013-12-26,57.794284999999995
2013-12-27,58.245716
2013-12-30,57.634285
2013-12-31,58.125713
2014-01-02,56.971428
2014-01-03,57.182857999999996
2014-01-06,56.599998
2014-01-07,57.508571999999994
2014-01-08,57.062858999999996
2014-01-09,57.765713
2014-01-10,58.154284999999994
2014-01-13,56.84
2014-01-14,57.657143000000005
2014-01-15,57.400002
2014-01-16,57.097141
2014-01-17,57.16
2014-01-21,57.040001000000004
2014-01-22,57.171429
2014-01-23,56.445713
2014-01-24,54.102856
2014-01-27,54.02285799999999
2014-01-28,53.845715000000006
2014-01-29,53.240002000000004
2014-01-30,53.880001
2014-01-31,53.685715
2014-02-03,52.560001
2014-02-04,54.628570999999994
2014-02-05,54.0
2014-02-06,55.228573
2014-02-07,55.297142
2014-02-10,54.908573
2014-02-11,56.714287
2014-02-12,56.279999
2014-02-13,56.325714000000005
2014-02-14,56.228573
2014-02-18,56.468571
2014-02-19,57.388573
2014-02-20,54.908573
2014-02-21,53.685715
2014-02-24,55.17714300000001
2014-02-25,53.714287
2014-02-26,52.82285699999999
2014-02-27,53.771427
2014-02-28,54.240002000000004
2014-03-03,54.342856999999995
2014-03-04,55.325714000000005
2014-03-05,54.737143999999994
2014-03-06,54.971428
2014-03-07,54.925713
2014-03-10,54.662856999999995
2014-03-11,54.508571999999994
2014-03-12,54.21143000000001
2014-03-13,54.097141
2014-03-14,54.21143000000001
2014-03-17,54.657143000000005
2014-03-18,55.742858999999996
2014-03-19,55.382858
2014-03-20,55.262856000000006
2014-03-21,55.417141
2014-03-24,54.98857099999999
2014-03-25,55.462856
2014-03-26,54.537144
2014-03-27,54.765713
2014-03-28,55.697143999999994
2014-03-31,56.342856999999995
2014-04-01,56.148571
2014-04-02,56.78856999999999
2014-04-03,57.10856999999999
2014-04-04,56.57143000000001
2014-04-07,55.274283999999994
2014-04-08,55.714287
2014-04-09,55.685715
2014-04-10,54.828571
2014-04-11,54.605713
2014-04-14,54.537144
2014-04-15,54.834286
2014-04-16,54.959998999999996
2014-04-17,55.068573
2014-04-21,55.582859
2014-04-22,55.931427
2014-04-23,55.971428
2014-04-24,56.439999
2014-04-25,56.17714300000001
