Date,SLGN
2006-06-22,9.3675
2006-06-23,9.2375
2006-06-26,9.1875
2006-06-27,8.9975
2006-06-28,9.045
2006-06-29,9.29
2006-06-30,9.2525
2006-07-03,9.4175
2006-07-05,9.3075
2006-07-06,9.375
2006-07-07,9.1575
2006-07-10,9.1825
2006-07-11,9.2425
2006-07-12,9.0575
2006-07-13,8.995
2006-07-14,9.1375
2006-07-17,9.1075
2006-07-18,9.3525
2006-07-19,9.7375
2006-07-20,9.415
2006-07-21,9.3025
2006-07-24,9.57
2006-07-25,9.7275
2006-07-26,9.665
2006-07-27,9.34
2006-07-28,9.345
2006-07-31,9.2525
2006-08-01,9.0625
2006-08-02,9.0475
2006-08-03,9.0075
2006-08-04,8.9275
2006-08-07,8.975
2006-08-08,8.8425
2006-08-09,8.815
2006-08-10,8.835
2006-08-11,8.7875
2006-08-14,8.7625
2006-08-15,8.81
2006-08-16,8.9575
2006-08-17,8.755
2006-08-18,8.755
2006-08-21,8.7575
2006-08-22,8.735
2006-08-23,8.6325
2006-08-24,8.5625
2006-08-25,8.54
2006-08-28,8.4625
2006-08-29,8.685
2006-08-30,8.7875
2006-08-31,8.85
2006-09-01,8.8475
2006-09-05,8.94
2006-09-06,8.805
2006-09-07,8.9475
2006-09-08,8.9425
2006-09-11,9.1125
2006-09-12,9.1675
2006-09-13,9.3275
2006-09-14,9.18
2006-09-15,9.025
2006-09-18,9.06
2006-09-19,9.16
2006-09-20,9.2525
2006-09-21,9.0775
2006-09-22,9.0
2006-09-25,9.005
2006-09-26,9.1275
2006-09-27,9.225
2006-09-28,9.3525
2006-09-29,9.39
2006-10-02,9.43
2006-10-03,9.5025
2006-10-04,9.5225
2006-10-05,9.57
2006-10-06,9.535
2006-10-09,9.6825
2006-10-10,9.7275
2006-10-11,9.6825
2006-10-12,9.86
2006-10-13,9.9825
2006-10-16,10.01
2006-10-17,10.0325
2006-10-18,10.0625
2006-10-19,10.3675
2006-10-20,10.375
2006-10-23,10.4875
2006-10-24,10.54
2006-10-25,10.5675
2006-10-26,10.5275
2006-10-27,10.4025
2006-10-30,10.3775
2006-10-31,10.3425
2006-11-01,10.21
2006-11-02,10.275
2006-11-03,10.27
2006-11-06,10.335
2006-11-07,10.2625
2006-11-08,10.37
2006-11-09,10.3775
2006-11-10,10.5
2006-11-13,10.525
2006-11-14,10.69
2006-11-15,10.7
2006-11-16,10.74
2006-11-17,10.7725
2006-11-20,10.7975
2006-11-21,10.83
2006-11-22,10.8275
2006-11-24,10.81
2006-11-27,10.6125
2006-11-28,10.63
2006-11-29,10.735
2006-11-30,10.785
2006-12-01,10.9325
2006-12-04,11.145
2006-12-05,11.1225
2006-12-06,11.0475
2006-12-07,11.06
2006-12-08,11.13
2006-12-11,10.8575
2006-12-12,10.915
2006-12-13,10.9175
2006-12-14,10.8825
2006-12-15,10.8975
2006-12-18,10.72
2006-12-19,10.66
2006-12-20,10.6125
2006-12-21,10.67
2006-12-22,10.71
2006-12-26,10.7225
2006-12-27,10.9225
2006-12-28,10.9375
2006-12-29,10.98
2007-01-03,10.8175
2007-01-04,10.875
2007-01-05,10.83
2007-01-08,10.78
2007-01-09,10.7375
2007-01-10,10.7925
2007-01-11,10.81
2007-01-12,10.9425
2007-01-16,10.8625
2007-01-17,10.9275
2007-01-18,11.57
2007-01-19,11.735
2007-01-22,11.72
2007-01-23,11.74
2007-01-24,11.7475
2007-01-25,11.7475
2007-01-26,11.7475
2007-01-29,11.7775
2007-01-30,11.795
2007-01-31,11.7075
2007-02-01,12.695
2007-02-02,12.745
2007-02-05,12.7725
2007-02-06,12.885
2007-02-07,12.815
2007-02-08,12.7325
2007-02-09,12.625
2007-02-12,12.43
2007-02-13,12.785
2007-02-14,12.71
2007-02-15,12.695
2007-02-16,12.7025
2007-02-20,12.75
2007-02-21,12.725
2007-02-22,12.665
2007-02-23,12.62
2007-02-26,12.6275
2007-02-27,12.29
2007-02-28,12.3025
2007-03-01,12.2525
2007-03-02,12.115
2007-03-05,11.95
2007-03-06,11.9875
2007-03-07,12.0025
2007-03-08,12.1
2007-03-09,12.0975
2007-03-12,12.325
2007-03-13,11.965
2007-03-14,12.125
2007-03-15,12.2
2007-03-16,12.17
2007-03-19,12.2725
2007-03-20,12.3875
2007-03-21,12.535
2007-03-22,12.45
2007-03-23,12.525
2007-03-26,12.6975
2007-03-27,12.7225
2007-03-28,12.62
2007-03-29,12.625
2007-03-30,12.7775
2007-04-02,12.7625
2007-04-03,12.83
2007-04-04,12.75
2007-04-05,12.825
2007-04-09,12.6825
2007-04-10,12.88
2007-04-11,12.8475
2007-04-12,12.79
2007-04-13,12.955
2007-04-16,13.2325
2007-04-17,13.2
2007-04-18,13.1275
2007-04-19,13.2125
2007-04-20,13.2225
2007-04-23,13.2925
2007-04-24,13.27
2007-04-25,13.38
2007-04-26,14.3825
2007-04-27,14.55
2007-04-30,14.345
2007-05-01,14.405
2007-05-02,14.4225
2007-05-03,14.405
2007-05-04,14.3625
2007-05-07,14.3625
2007-05-08,14.345
2007-05-09,14.4375
2007-05-10,14.1375
2007-05-11,14.2575
2007-05-14,14.05
2007-05-15,14.035
2007-05-16,14.1425
2007-05-17,14.1575
2007-05-18,14.375
2007-05-21,14.535
2007-05-22,14.5675
2007-05-23,14.4925
2007-05-24,14.2875
2007-05-25,14.095
2007-05-29,14.36
2007-05-30,14.395
2007-05-31,14.43
2007-06-01,14.695
2007-06-04,14.7
2007-06-05,14.6425
2007-06-06,14.3975
2007-06-07,14.2425
2007-06-08,14.3825
2007-06-11,14.1775
2007-06-12,13.975
2007-06-13,14.1325
2007-06-14,13.9475
2007-06-15,14.425
2007-06-18,14.1925
2007-06-19,14.29
2007-06-20,14.0025
2007-06-21,13.8175
2007-06-22,13.75
2007-06-25,13.85
2007-06-26,13.715
2007-06-27,14.0
2007-06-28,13.9125
2007-06-29,13.82
2007-07-02,14.085
2007-07-03,14.0625
2007-07-05,14.095
2007-07-06,14.335
2007-07-09,14.645
2007-07-10,14.5375
2007-07-11,14.6475
2007-07-12,14.9475
2007-07-13,14.8975
2007-07-16,14.9825
2007-07-17,15.275
2007-07-18,14.725
2007-07-19,14.85
2007-07-20,14.515
2007-07-23,14.675
2007-07-24,14.36
2007-07-25,13.97
2007-07-26,13.3825
2007-07-27,12.995
2007-07-30,13.18
2007-07-31,12.905
2007-08-01,12.7125
2007-08-02,12.8
2007-08-03,12.4625
2007-08-06,13.115
2007-08-07,13.385
2007-08-08,13.3275
2007-08-09,12.9425
2007-08-10,13.4675
2007-08-13,13.085
2007-08-14,12.9575
2007-08-15,12.445
2007-08-16,12.405
2007-08-17,13.0875
2007-08-20,12.86
2007-08-21,12.5975
2007-08-22,12.635
2007-08-23,12.79
2007-08-24,12.8625
2007-08-27,12.7725
2007-08-28,12.4825
2007-08-29,12.5
2007-08-30,12.5
2007-08-31,12.7725
2007-09-04,12.79
2007-09-05,12.6425
2007-09-06,12.68
2007-09-07,12.625
2007-09-10,12.245
2007-09-11,12.4275
2007-09-12,12.215
2007-09-13,12.2625
2007-09-14,12.34
2007-09-17,12.12
2007-09-18,12.74
2007-09-19,13.215
2007-09-20,13.195
2007-09-21,13.45
2007-09-24,13.2125
2007-09-25,13.0725
2007-09-26,13.3675
2007-09-27,13.45
2007-09-28,13.4375
2007-10-01,13.7525
2007-10-02,13.7375
2007-10-03,13.4475
2007-10-04,13.625
2007-10-05,13.9825
2007-10-08,13.9
2007-10-09,14.02
2007-10-10,14.1675
2007-10-11,14.24
2007-10-12,14.4
2007-10-15,14.245
2007-10-16,14.29
2007-10-17,14.55
2007-10-18,14.4075
2007-10-19,14.02
2007-10-22,14.1225
2007-10-23,14.31
2007-10-24,13.89
2007-10-25,13.025
2007-10-26,13.355
2007-10-29,13.4375
2007-10-30,13.4225
2007-10-31,13.6425
2007-11-01,13.415
2007-11-02,13.4775
2007-11-05,13.3375
2007-11-06,13.455
2007-11-07,13.175
2007-11-08,13.395
2007-11-09,13.195
2007-11-12,13.1425
2007-11-13,13.4175
2007-11-14,13.285
2007-11-15,13.22
2007-11-16,13.265
2007-11-19,12.7525
2007-11-20,12.85
2007-11-21,12.66
2007-11-23,13.355
2007-11-26,12.6475
2007-11-27,12.6475
2007-11-28,13.085
2007-11-29,13.2575
2007-11-30,13.4075
2007-12-03,13.3325
2007-12-04,13.2325
2007-12-05,13.36
2007-12-06,13.4725
2007-12-07,13.5775
2007-12-10,13.8725
2007-12-11,13.4
2007-12-12,13.4475
2007-12-13,13.435
2007-12-14,13.3125
2007-12-17,13.165
2007-12-18,13.2675
2007-12-19,13.01
2007-12-20,12.9875
2007-12-21,13.1975
2007-12-24,13.295
2007-12-26,13.1425
2007-12-27,12.91
2007-12-28,12.9525
2007-12-31,12.985
2008-01-02,12.575
2008-01-03,12.54
2008-01-04,12.37
2008-01-07,12.5075
2008-01-08,12.1025
2008-01-09,12.3075
2008-01-10,12.255
2008-01-11,12.05
2008-01-14,12.3625
2008-01-15,12.46
2008-01-16,12.71
2008-01-17,11.985
2008-01-18,11.6075
2008-01-22,11.7075
2008-01-23,11.925
2008-01-24,11.655
2008-01-25,11.6775
2008-01-28,11.9875
2008-01-29,11.8575
2008-01-30,11.7225
2008-01-31,11.84
2008-02-01,11.98
2008-02-04,11.8725
2008-02-05,11.5775
2008-02-06,11.78
2008-02-07,11.7825
2008-02-08,11.835
2008-02-11,12.0425
2008-02-12,11.8625
2008-02-13,12.045
2008-02-14,11.785
2008-02-15,11.7225
2008-02-19,11.7225
2008-02-20,12.195
2008-02-21,12.0275
2008-02-22,11.9225
2008-02-25,12.04
2008-02-26,11.915
2008-02-27,12.135
2008-02-28,12.005
2008-02-29,11.685
2008-03-03,11.7125
2008-03-04,11.55
2008-03-05,11.85
2008-03-06,11.9175
2008-03-07,11.9125
2008-03-10,11.615
2008-03-11,11.69
2008-03-12,11.6925
2008-03-13,11.9275
2008-03-14,11.625
2008-03-17,11.485
2008-03-18,11.885
2008-03-19,11.57
2008-03-20,12.0
2008-03-24,12.265
2008-03-25,12.2375
2008-03-26,12.19
2008-03-27,11.98
2008-03-28,11.945
2008-03-31,12.4075
2008-04-01,12.895
2008-04-02,12.685
2008-04-03,12.6225
2008-04-04,12.5775
2008-04-07,12.625
2008-04-08,12.4925
2008-04-09,12.2525
2008-04-10,12.44
2008-04-11,12.1575
2008-04-14,12.34
2008-04-15,12.5375
2008-04-16,13.0175
2008-04-17,13.09
2008-04-18,13.4625
2008-04-21,13.1825
2008-04-22,13.1075
2008-04-23,13.44
2008-04-24,13.2225
2008-04-25,13.4575
2008-04-28,13.445
2008-04-29,13.2025
2008-04-30,13.32
2008-05-01,13.4025
2008-05-02,13.37
2008-05-05,13.4325
2008-05-06,13.31
2008-05-07,13.1675
2008-05-08,13.0975
2008-05-09,13.01
2008-05-12,13.4375
2008-05-13,13.74
2008-05-14,13.8225
2008-05-15,13.9725
2008-05-16,14.195
2008-05-19,14.0375
2008-05-20,14.1125
2008-05-21,13.9675
2008-05-22,13.9425
2008-05-23,13.87
2008-05-27,14.16
2008-05-28,14.175
2008-05-29,14.305
2008-05-30,14.3075
2008-06-02,14.2375
2008-06-03,14.0375
2008-06-04,14.1275
2008-06-05,14.2625
2008-06-06,13.98
2008-06-09,13.8525
2008-06-10,13.785
2008-06-11,13.4475
2008-06-12,13.6825
2008-06-13,13.7775
2008-06-16,13.545
2008-06-17,13.4675
2008-06-18,13.3125
2008-06-19,13.25
2008-06-20,12.805
2008-06-23,12.855
2008-06-24,12.665
2008-06-25,12.9325
2008-06-26,12.675
2008-06-27,12.5925
2008-06-30,12.685
2008-07-01,12.145
2008-07-02,11.9475
2008-07-03,11.85
2008-07-07,11.8475
2008-07-08,12.1525
2008-07-09,11.9375
2008-07-10,11.855
2008-07-11,12.045
2008-07-14,11.8775
2008-07-15,11.8775
2008-07-16,12.125
2008-07-17,12.4625
2008-07-18,12.325
2008-07-21,12.56
2008-07-22,12.8175
2008-07-23,13.3075
2008-07-24,12.815
2008-07-25,13.1525
2008-07-28,13.195
2008-07-29,13.2525
2008-07-30,13.4
2008-07-31,13.205
2008-08-01,13.08
2008-08-04,12.9725
2008-08-05,13.1025
2008-08-06,13.0775
2008-08-07,12.93
2008-08-08,13.16
2008-08-11,13.25
2008-08-12,13.185
2008-08-13,13.2475
2008-08-14,13.3325
2008-08-15,13.4025
2008-08-18,13.03
2008-08-19,13.03
2008-08-20,13.1325
2008-08-21,13.105
2008-08-22,13.215
2008-08-25,12.935
2008-08-26,12.925
2008-08-27,13.0875
2008-08-28,13.13
2008-08-29,13.085
2008-09-02,13.0
2008-09-03,13.1925
2008-09-04,12.7525
2008-09-05,12.9875
2008-09-08,13.065
2008-09-09,13.0625
2008-09-10,13.2225
2008-09-11,13.3475
2008-09-12,13.35
2008-09-15,12.99
2008-09-16,13.6625
2008-09-17,13.0975
2008-09-18,13.96
2008-09-19,14.385
2008-09-22,13.815
2008-09-23,13.075
2008-09-24,13.0
2008-09-25,12.84
2008-09-26,12.955
2008-09-29,12.2825
2008-09-30,12.7725
2008-10-01,12.5925
2008-10-02,12.33
2008-10-03,12.2725
2008-10-06,12.28
2008-10-07,11.5125
2008-10-08,11.3425
2008-10-09,10.84
2008-10-10,10.765
2008-10-13,11.4025
2008-10-14,10.945
2008-10-15,10.3675
2008-10-16,11.1925
2008-10-17,10.705
2008-10-20,10.915
2008-10-21,10.77
2008-10-22,10.2775
2008-10-23,10.8775
2008-10-24,10.7725
2008-10-27,10.1875
2008-10-28,10.6375
2008-10-29,11.115
2008-10-30,11.3275
2008-10-31,11.635
2008-11-03,11.64
2008-11-04,11.975
2008-11-05,11.3625
2008-11-06,10.8375
2008-11-07,11.24
2008-11-10,11.1075
2008-11-11,10.8025
2008-11-12,10.2975
2008-11-13,11.1175
2008-11-14,10.4325
2008-11-17,10.455
2008-11-18,10.495
2008-11-19,10.1
2008-11-20,10.1
2008-11-21,10.925
2008-11-24,10.795
2008-11-25,11.055
2008-11-26,11.09
2008-11-28,11.31
2008-12-01,11.22
2008-12-02,11.225
2008-12-03,11.355
2008-12-04,10.7775
2008-12-05,11.075
2008-12-08,11.4925
2008-12-09,11.465
2008-12-10,11.8
2008-12-11,11.4525
2008-12-12,11.7375
2008-12-15,11.68
2008-12-16,12.115
2008-12-17,12.105
2008-12-18,12.0025
2008-12-19,11.775
2008-12-22,11.64
2008-12-23,11.4525
2008-12-24,11.4675
2008-12-26,11.5525
2008-12-29,11.59
2008-12-30,11.995
2008-12-31,11.9525
2009-01-02,11.9475
2009-01-05,11.7775
2009-01-06,11.665
2009-01-07,11.5075
2009-01-08,11.7125
2009-01-09,11.455
2009-01-12,11.4425
2009-01-13,11.48
2009-01-14,11.2125
2009-01-15,11.6175
2009-01-16,11.5375
2009-01-20,11.16
2009-01-21,11.525
2009-01-22,11.4725
2009-01-23,11.4275
2009-01-26,11.465
2009-01-27,11.4975
2009-01-28,11.7825
2009-01-29,11.66
2009-01-30,11.46
2009-02-02,11.625
2009-02-03,12.0525
2009-02-04,12.4275
2009-02-05,12.815
2009-02-06,13.06
2009-02-09,13.17
2009-02-10,12.5225
2009-02-11,12.78
2009-02-12,12.71
2009-02-13,12.6025
2009-02-17,12.2225
2009-02-18,12.3275
2009-02-19,12.2275
2009-02-20,12.325
2009-02-23,11.9825
2009-02-24,12.3675
2009-02-25,12.1175
2009-02-26,11.8675
2009-02-27,12.265
2009-03-02,11.8775
2009-03-03,11.7825
2009-03-04,12.115
2009-03-05,12.0525
2009-03-06,11.9225
2009-03-09,11.6075
2009-03-10,11.85
2009-03-11,11.8525
2009-03-12,12.0675
2009-03-13,11.96
2009-03-16,11.8775
2009-03-17,12.37
2009-03-18,12.57
2009-03-19,12.545
2009-03-20,12.31
2009-03-23,12.68
2009-03-24,12.5525
2009-03-25,12.6925
2009-03-26,12.8975
2009-03-27,12.7125
2009-03-30,12.945
2009-03-31,13.135
2009-04-01,13.0725
2009-04-02,13.0
2009-04-03,12.805
2009-04-06,12.7425
2009-04-07,12.585
2009-04-08,12.745
2009-04-09,12.6925
2009-04-13,12.68
2009-04-14,12.67
2009-04-15,12.85
2009-04-16,13.125
2009-04-17,12.8
2009-04-20,12.5125
2009-04-21,12.59
2009-04-22,12.4175
2009-04-23,12.58
2009-04-24,12.6525
2009-04-27,12.525
2009-04-28,12.5375
2009-04-29,12.6525
2009-04-30,11.6225
2009-05-01,11.7225
2009-05-04,11.675
2009-05-05,11.38
2009-05-06,11.3025
2009-05-07,11.4525
2009-05-08,11.6525
2009-05-11,11.3375
2009-05-12,11.4875
2009-05-13,11.445
2009-05-14,11.495
2009-05-15,11.5125
2009-05-18,11.5975
2009-05-19,11.385
2009-05-20,11.5
2009-05-21,11.2225
2009-05-22,11.04
2009-05-26,11.5
2009-05-27,11.06
2009-05-28,10.9675
2009-05-29,11.065
2009-06-01,11.35
2009-06-02,11.3275
2009-06-03,11.3875
2009-06-04,11.63
2009-06-05,11.8
2009-06-08,11.8125
2009-06-09,11.82
2009-06-10,11.8725
2009-06-11,12.1825
2009-06-12,12.1625
2009-06-15,11.75
2009-06-16,11.47
2009-06-17,11.4075
2009-06-18,11.5225
2009-06-19,11.5075
2009-06-22,11.1875
2009-06-23,11.3625
2009-06-24,11.715
2009-06-25,12.095
2009-06-26,12.24
2009-06-29,12.155
2009-06-30,12.2575
2009-07-01,12.335
2009-07-02,12.09
2009-07-06,12.2575
2009-07-07,11.9775
2009-07-08,12.15
2009-07-09,12.0575
2009-07-10,12.0175
2009-07-13,12.255
2009-07-14,12.26
2009-07-15,12.445
2009-07-16,12.5975
2009-07-17,12.555
2009-07-20,12.6325
2009-07-21,12.5
2009-07-22,12.6975
2009-07-23,12.8125
2009-07-24,12.7375
2009-07-27,12.8675
2009-07-28,12.735
2009-07-29,12.6225
2009-07-30,12.595
2009-07-31,12.565
2009-08-03,12.5175
2009-08-04,12.58
2009-08-05,12.6225
2009-08-06,12.5025
2009-08-07,12.57
2009-08-10,12.605
2009-08-11,12.61
2009-08-12,12.74
2009-08-13,12.7925
2009-08-14,12.6375
2009-08-17,12.4075
2009-08-18,12.36
2009-08-19,12.5175
2009-08-20,12.5075
2009-08-21,12.8375
2009-08-24,12.6925
2009-08-25,12.635
2009-08-26,12.6675
2009-08-27,12.6825
2009-08-28,12.3375
2009-08-31,12.155
2009-09-01,12.0125
2009-09-02,12.0225
2009-09-03,12.41
2009-09-04,12.38
2009-09-08,12.3225
2009-09-09,12.51
2009-09-10,12.48
2009-09-11,12.25
2009-09-14,12.4775
2009-09-15,12.595
2009-09-16,12.7
2009-09-17,12.4825
2009-09-18,12.645
2009-09-21,12.725
2009-09-22,12.89
2009-09-23,12.9975
2009-09-24,12.815
2009-09-25,12.8275
2009-09-28,13.0975
2009-09-29,13.2375
2009-09-30,13.1825
2009-10-01,12.9975
2009-10-02,12.9
2009-10-05,13.005
2009-10-06,13.2625
2009-10-07,13.37
2009-10-08,13.3825
2009-10-09,13.62
2009-10-12,13.585
2009-10-13,13.5325
2009-10-14,13.725
2009-10-15,13.7075
2009-10-16,13.735
2009-10-19,14.065
2009-10-20,13.735
2009-10-21,13.625
2009-10-22,13.855
2009-10-23,13.6625
2009-10-26,13.68
2009-10-27,13.425
2009-10-28,13.32
2009-10-29,13.4925
2009-10-30,13.4375
2009-11-02,13.58
2009-11-03,13.6275
2009-11-04,13.7425
2009-11-05,13.97
2009-11-06,13.92
2009-11-09,14.0675
2009-11-10,14.0075
2009-11-11,14.18
2009-11-12,13.96
2009-11-13,14.0525
2009-11-16,14.25
2009-11-17,14.2125
2009-11-18,14.1625
2009-11-19,13.865
2009-11-20,13.7725
2009-11-23,13.7875
2009-11-24,13.71
2009-11-25,13.69
2009-11-27,13.4325
2009-11-30,13.3925
2009-12-01,13.275
2009-12-02,13.3275
2009-12-03,13.1325
2009-12-04,13.1975
2009-12-07,13.2625
2009-12-08,13.4125
2009-12-09,13.5775
2009-12-10,13.6525
2009-12-11,13.7325
2009-12-14,13.945
2009-12-15,13.7875
2009-12-16,13.7725
2009-12-17,13.49
2009-12-18,13.4475
2009-12-21,13.5575
2009-12-22,13.6125
2009-12-23,13.68
2009-12-24,14.37
2009-12-28,14.635
2009-12-29,14.57
2009-12-30,14.5325
2009-12-31,14.47
2010-01-04,14.165
2010-01-05,13.7775
2010-01-06,13.8625
2010-01-07,13.9125
2010-01-08,13.8675
2010-01-11,13.8175
2010-01-12,13.6525
2010-01-13,13.7675
2010-01-14,13.725
2010-01-15,13.48
2010-01-19,13.715
2010-01-20,13.5525
2010-01-21,13.4375
2010-01-22,13.3125
2010-01-25,13.33
2010-01-26,13.0675
2010-01-27,13.2275
2010-01-28,13.04
2010-01-29,12.9625
2010-02-01,13.29
2010-02-02,13.5025
2010-02-03,13.4525
2010-02-04,13.3375
2010-02-05,13.535
2010-02-08,13.5475
2010-02-09,13.6525
2010-02-10,13.56
2010-02-11,13.685
2010-02-12,13.7975
2010-02-16,13.87
2010-02-17,13.9425
2010-02-18,13.885
2010-02-19,13.8325
2010-02-22,13.98
2010-02-23,14.0075
2010-02-24,14.14
2010-02-25,14.1875
2010-02-26,14.2775
2010-03-01,14.425
2010-03-02,14.455
2010-03-03,14.545
2010-03-04,14.4475
2010-03-05,14.5
2010-03-08,14.4425
2010-03-09,14.4725
2010-03-10,14.5975
2010-03-11,14.62
2010-03-12,14.6625
2010-03-15,14.63
2010-03-16,14.6575
2010-03-17,14.7625
2010-03-18,14.795
2010-03-19,14.825
2010-03-22,14.95
2010-03-23,15.065
2010-03-24,14.8675
2010-03-25,14.7875
2010-03-26,14.81
2010-03-29,15.1825
2010-03-30,15.1275
2010-03-31,15.0575
2010-04-01,15.565
2010-04-05,15.8125
2010-04-06,15.845
2010-04-07,15.705
2010-04-08,15.685
2010-04-09,15.9125
2010-04-12,15.7375
2010-04-13,15.8475
2010-04-14,16.09
2010-04-15,16.1425
2010-04-16,16.057501000000002
2010-04-19,15.9075
2010-04-20,16.035
2010-04-21,16.02
2010-04-22,16.205
2010-04-23,16.5525
2010-04-26,16.4175
2010-04-27,16.139999
2010-04-28,16.0275
2010-04-29,15.605
2010-04-30,15.0825
2010-05-03,15.2275
2010-05-04,14.8
2010-05-05,14.845
2010-05-06,14.38
2010-05-07,14.05
2010-05-10,14.575
2010-05-11,14.48
2010-05-12,14.515
2010-05-13,14.535
2010-05-14,14.66
2010-05-17,14.95
2010-05-18,14.79
2010-05-19,14.765
2010-05-20,14.52
2010-05-21,14.285
2010-05-24,13.97
2010-05-25,13.875
2010-05-26,13.86
2010-05-27,14.19
2010-05-28,14.265
2010-06-01,13.88
2010-06-02,14.205
2010-06-03,14.465
2010-06-04,13.95
2010-06-07,13.765
2010-06-08,14.06
2010-06-09,14.13
2010-06-10,14.28
2010-06-11,14.41
2010-06-14,14.28
2010-06-15,14.705
2010-06-16,14.8
2010-06-17,14.94
2010-06-18,14.675
2010-06-21,14.575
2010-06-22,14.585
2010-06-23,14.45
2010-06-24,14.42
2010-06-25,14.58
2010-06-28,14.475
2010-06-29,14.155
2010-06-30,14.19
2010-07-01,14.035
2010-07-02,13.93
2010-07-06,13.88
2010-07-07,14.28
2010-07-08,14.54
2010-07-09,14.555
2010-07-12,14.375
2010-07-13,14.83
2010-07-14,14.705
2010-07-15,14.535
2010-07-16,14.17
2010-07-19,14.065
2010-07-20,14.22
2010-07-21,14.145
2010-07-22,14.475
2010-07-23,14.845
2010-07-26,15.085
2010-07-27,14.925
2010-07-28,14.17
2010-07-29,14.15
2010-07-30,14.21
2010-08-02,14.44
2010-08-03,14.41
2010-08-04,14.57
2010-08-05,14.58
2010-08-06,14.64
2010-08-09,14.845
2010-08-10,14.825
2010-08-11,14.675
2010-08-12,14.675
2010-08-13,14.615
2010-08-16,14.67
2010-08-17,15.125
2010-08-18,15.17
2010-08-19,14.975
2010-08-20,15.025
2010-08-23,14.995
2010-08-24,14.74
2010-08-25,14.79
2010-08-26,14.695
2010-08-27,14.93
2010-08-30,14.75
2010-08-31,14.945
2010-09-01,15.49
2010-09-02,15.56
2010-09-03,15.65
2010-09-07,15.4
2010-09-08,15.525
2010-09-09,15.75
2010-09-10,15.935
2010-09-13,16.059998999999998
2010-09-14,16.049999
2010-09-15,16.0
2010-09-16,15.885
2010-09-17,15.855
2010-09-20,15.795
2010-09-21,15.64
2010-09-22,15.625
2010-09-23,15.36
2010-09-24,15.695
2010-09-27,15.69
2010-09-28,15.84
2010-09-29,15.81
2010-09-30,15.85
2010-10-01,16.040001
2010-10-04,15.865
2010-10-05,16.254998999999998
2010-10-06,16.23
2010-10-07,16.115
2010-10-08,16.77
2010-10-11,16.885
2010-10-12,16.924999
2010-10-13,16.885
2010-10-14,16.9
2010-10-15,16.885
2010-10-18,17.02
2010-10-19,16.825001
2010-10-20,16.809998999999998
2010-10-21,16.85
2010-10-22,16.9
2010-10-25,17.110001
2010-10-26,17.059998999999998
2010-10-27,16.885
2010-10-28,16.934998999999998
2010-10-29,16.865
2010-11-01,16.844998999999998
2010-11-02,16.985001
2010-11-03,16.995001000000002
2010-11-04,17.129998999999998
2010-11-05,17.205
2010-11-08,17.219998999999998
2010-11-09,16.975
2010-11-10,16.514999
2010-11-11,16.690001000000002
2010-11-12,16.620001000000002
2010-11-15,16.51
2010-11-16,16.48
2010-11-17,16.57
2010-11-18,16.875
2010-11-19,16.965
2010-11-22,17.17
2010-11-23,17.025
2010-11-24,17.285
2010-11-26,17.305
2010-11-29,17.200001
2010-11-30,17.120001000000002
2010-12-01,17.535
2010-12-02,17.6
2010-12-03,17.59
2010-12-06,17.475
2010-12-07,17.315001000000002
2010-12-08,17.27
2010-12-09,17.235001
2010-12-10,17.385
2010-12-13,17.379998999999998
2010-12-14,17.385
2010-12-15,17.655001000000002
2010-12-16,18.1
2010-12-17,18.094998999999998
2010-12-20,18.065001000000002
2010-12-21,18.25
2010-12-22,18.275
2010-12-23,18.195
2010-12-27,18.209999
2010-12-28,18.15
2010-12-29,18.219998999999998
2010-12-30,18.200001
2010-12-31,17.905001000000002
2011-01-03,17.950001
2011-01-04,17.764999
2011-01-05,17.74
2011-01-06,17.615
2011-01-07,17.395
2011-01-10,17.540001
2011-01-11,17.605
2011-01-12,17.745001000000002
2011-01-13,17.705
2011-01-14,17.93
2011-01-18,18.1
2011-01-19,17.924999
2011-01-20,17.875
2011-01-21,18.200001
2011-01-24,18.495001000000002
2011-01-25,18.514999
2011-01-26,18.83
2011-01-27,18.745001000000002
2011-01-28,18.35
2011-01-31,18.665001
2011-02-01,19.035
2011-02-02,18.75
2011-02-03,18.82
2011-02-04,18.635
2011-02-07,18.68
2011-02-08,18.629998999999998
2011-02-09,18.605
2011-02-10,18.665001
2011-02-11,18.785
2011-02-14,18.84
2011-02-15,18.825001
2011-02-16,18.924999
2011-02-17,19.07
2011-02-18,19.245001000000002
2011-02-22,18.549999
2011-02-23,17.975
2011-02-24,18.105
2011-02-25,18.389999
2011-02-28,18.24
2011-03-01,18.110001
2011-03-02,18.254998999999998
2011-03-03,18.549999
2011-03-04,18.200001
2011-03-07,18.035
2011-03-08,18.440001000000002
2011-03-09,18.51
2011-03-10,18.165001
2011-03-11,18.040001
2011-03-14,17.959999
2011-03-15,17.92
2011-03-16,17.934998999999998
2011-03-17,18.0
2011-03-18,18.18
2011-03-21,18.709999
2011-03-22,18.655001000000002
2011-03-23,18.68
2011-03-24,18.76
2011-03-25,18.84
2011-03-28,18.610001
2011-03-29,18.67
2011-03-30,18.924999
2011-03-31,19.07
2011-04-01,19.209999
2011-04-04,19.305
2011-04-05,19.285
2011-04-06,19.115
2011-04-07,19.014999
2011-04-08,18.754998999999998
2011-04-11,18.709999
2011-04-12,18.415001
2011-04-13,21.9
2011-04-14,22.525
