Date,GD
2010-06-29,59.43
2010-06-30,58.560001
2010-07-01,58.5
2010-07-02,58.700001
2010-07-06,58.639998999999996
2010-07-07,60.220001
2010-07-08,60.970001
2010-07-09,60.84
2010-07-12,59.869999
2010-07-13,60.560001
2010-07-14,61.610001000000004
2010-07-15,61.470001
2010-07-16,58.900002
2010-07-19,58.599998
2010-07-20,59.209998999999996
2010-07-21,59.279999
2010-07-22,61.029999
2010-07-23,61.290001000000004
2010-07-26,62.490002000000004
2010-07-27,61.77
2010-07-28,61.799999
2010-07-29,61.73
2010-07-30,61.25
2010-08-02,62.91
2010-08-03,62.669998
2010-08-04,63.34
2010-08-05,63.77
2010-08-06,63.779999
2010-08-09,64.32
2010-08-10,64.089996
2010-08-11,61.32
2010-08-12,60.720001
2010-08-13,60.669998
2010-08-16,60.419998
2010-08-17,62.34
2010-08-18,62.490002000000004
2010-08-19,60.619999
2010-08-20,60.23
2010-08-23,59.330002
2010-08-24,57.869999
2010-08-25,56.990002000000004
2010-08-26,56.830002
2010-08-27,57.369999
2010-08-30,56.57
2010-08-31,55.869999
2010-09-01,57.779999
2010-09-02,58.950001
2010-09-03,59.720001
2010-09-07,58.490002000000004
2010-09-08,59.490002000000004
2010-09-09,59.82
2010-09-10,61.130001
2010-09-13,62.18
2010-09-14,61.459998999999996
2010-09-15,61.27
2010-09-16,61.310001
2010-09-17,62.689999
2010-09-20,63.630001
2010-09-21,63.610001000000004
2010-09-22,62.869999
2010-09-23,61.98
2010-09-24,63.68
2010-09-27,63.130001
2010-09-28,63.27
2010-09-29,63.060001
2010-09-30,62.810001
2010-10-01,62.459998999999996
2010-10-04,61.75
2010-10-05,63.41
2010-10-06,63.639998999999996
2010-10-07,63.130001
2010-10-08,63.369999
2010-10-11,63.130001
2010-10-12,63.369999
2010-10-13,64.059998
2010-10-14,63.169998
2010-10-15,63.93
2010-10-18,64.370003
2010-10-19,62.959998999999996
2010-10-20,63.830002
2010-10-21,64.550003
2010-10-22,64.5
2010-10-25,64.059998
2010-10-26,64.089996
2010-10-27,65.41999799999999
2010-10-28,67.779999
2010-10-29,68.120003
2010-11-01,67.860001
2010-11-02,67.989998
2010-11-03,67.949997
2010-11-04,69.16999799999999
2010-11-05,69.660004
2010-11-08,69.400002
2010-11-09,69.199997
2010-11-10,68.209999
2010-11-11,67.41999799999999
2010-11-12,66.5
2010-11-15,66.550003
2010-11-16,65.540001
2010-11-17,65.389999
2010-11-18,67.050003
2010-11-19,66.599998
2010-11-22,66.260002
2010-11-23,66.480003
2010-11-24,68.019997
2010-11-26,67.120003
2010-11-29,66.309998
2010-11-30,66.089996
2010-12-01,67.620003
2010-12-02,67.800003
2010-12-03,67.58000200000001
2010-12-06,67.629997
2010-12-07,68.730003
2010-12-08,68.470001
2010-12-09,68.889999
2010-12-10,69.559998
2010-12-13,69.400002
2010-12-14,69.980003
2010-12-15,69.349998
2010-12-16,70.41999799999999
2010-12-17,70.279999
2010-12-20,70.010002
2010-12-21,70.190002
2010-12-22,70.529999
2010-12-23,71.019997
2010-12-27,71.099998
2010-12-28,71.019997
2010-12-29,70.83000200000001
2010-12-30,70.769997
2010-12-31,70.959999
2011-01-03,69.970001
2011-01-04,70.290001
2011-01-05,70.610001
2011-01-06,71.389999
2011-01-07,72.010002
2011-01-10,71.18
2011-01-11,71.25
2011-01-12,71.160004
2011-01-13,71.779999
2011-01-14,72.18
2011-01-18,72.730003
2011-01-19,72.66999799999999
2011-01-20,73.449997
2011-01-21,72.970001
2011-01-24,72.739998
2011-01-25,74.16999799999999
2011-01-26,74.639999
2011-01-27,76.199997
2011-01-28,74.129997
2011-01-31,75.400002
2011-02-01,76.029999
2011-02-02,76.08000200000001
2011-02-03,75.660004
2011-02-04,75.620003
2011-02-07,76.440002
2011-02-08,77.849998
2011-02-09,77.900002
2011-02-10,77.260002
2011-02-11,77.449997
2011-02-14,76.870003
2011-02-15,77.620003
2011-02-16,77.050003
2011-02-17,77.300003
2011-02-18,78.110001
2011-02-22,76.220001
2011-02-23,75.449997
2011-02-24,76.110001
2011-02-25,75.940002
2011-02-28,76.120003
2011-03-01,75.07
2011-03-02,75.110001
2011-03-03,77.660004
2011-03-04,76.32
2011-03-07,75.449997
2011-03-08,76.559998
2011-03-09,76.980003
2011-03-10,75.349998
2011-03-11,76.129997
2011-03-14,75.480003
2011-03-15,74.83000200000001
2011-03-16,73.75
2011-03-17,73.959999
2011-03-18,74.379997
2011-03-21,75.709999
2011-03-22,76.040001
2011-03-23,76.230003
2011-03-24,76.849998
2011-03-25,76.510002
2011-03-28,75.93
2011-03-29,76.269997
2011-03-30,76.0
2011-03-31,76.559998
2011-04-01,77.41999799999999
2011-04-04,73.370003
2011-04-05,74.599998
2011-04-06,74.739998
2011-04-07,74.949997
2011-04-08,74.510002
2011-04-11,73.75
2011-04-12,72.91999799999999
2011-04-13,71.809998
2011-04-14,71.459999
2011-04-15,71.879997
2011-04-18,70.790001
2011-04-19,71.059998
2011-04-20,72.370003
2011-04-21,72.25
2011-04-25,72.139999
2011-04-26,72.639999
2011-04-27,72.720001
2011-04-28,71.550003
2011-04-29,72.82
2011-05-02,73.589996
2011-05-03,74.309998
2011-05-04,73.709999
2011-05-05,73.690002
2011-05-06,74.440002
2011-05-09,74.57
2011-05-10,74.489998
2011-05-11,74.739998
2011-05-12,74.809998
2011-05-13,74.370003
2011-05-16,74.239998
2011-05-17,73.5
2011-05-18,74.0
2011-05-19,73.879997
2011-05-20,73.029999
2011-05-23,71.389999
2011-05-24,70.949997
2011-05-25,70.529999
2011-05-26,70.199997
2011-05-27,71.260002
2011-05-31,74.220001
2011-06-01,71.800003
2011-06-02,71.41999799999999
2011-06-03,70.599998
2011-06-06,70.699997
2011-06-07,70.660004
2011-06-08,70.400002
2011-06-09,70.489998
2011-06-10,69.370003
2011-06-13,69.639999
2011-06-14,70.440002
2011-06-15,70.849998
2011-06-16,71.279999
2011-06-17,71.66999799999999
2011-06-20,72.769997
2011-06-21,73.400002
2011-06-22,73.360001
2011-06-23,72.900002
2011-06-24,72.290001
2011-06-27,73.260002
2011-06-28,73.739998
2011-06-29,73.900002
2011-06-30,74.519997
2011-07-01,75.809998
2011-07-05,74.900002
2011-07-06,74.629997
2011-07-07,75.599998
2011-07-08,74.660004
2011-07-11,73.739998
2011-07-12,72.980003
2011-07-13,72.650002
2011-07-14,71.370003
2011-07-15,70.360001
2011-07-18,69.459999
2011-07-19,69.93
2011-07-20,69.940002
2011-07-21,71.57
2011-07-22,70.800003
2011-07-25,71.150002
2011-07-26,70.32
2011-07-27,68.629997
2011-07-28,67.75
2011-07-29,68.139999
2011-08-01,67.510002
2011-08-02,66.160004
2011-08-03,65.900002
2011-08-04,63.220001
2011-08-05,64.440002
2011-08-08,60.799999
2011-08-09,62.419998
2011-08-10,58.380001
2011-08-11,61.509997999999996
2011-08-12,61.18
2011-08-15,62.77
2011-08-16,62.040001000000004
2011-08-17,61.880001
2011-08-18,58.23
2011-08-19,57.470001
2011-08-22,58.200001
2011-08-23,59.509997999999996
2011-08-24,61.0
2011-08-25,60.0
2011-08-26,61.279999
2011-08-29,63.009997999999996
2011-08-30,63.950001
2011-08-31,64.08000200000001
2011-09-01,63.099998
2011-09-02,60.939999
2011-09-06,60.299999
2011-09-07,61.349998
2011-09-08,60.400002
2011-09-09,59.0
2011-09-12,58.900002
2011-09-13,58.990002000000004
2011-09-14,59.860001000000004
2011-09-15,61.220001
2011-09-16,60.599998
2011-09-19,60.169998
2011-09-20,59.549999
2011-09-21,57.27
2011-09-22,55.869999
2011-09-23,55.919998
2011-09-26,56.849998
2011-09-27,58.290001000000004
2011-09-28,57.439999
2011-09-29,58.18
2011-09-30,56.889998999999996
2011-10-03,55.669998
2011-10-04,57.110001000000004
2011-10-05,57.709998999999996
2011-10-06,58.950001
2011-10-07,59.549999
2011-10-10,61.68
2011-10-11,61.48
2011-10-12,62.52
2011-10-13,61.810001
2011-10-14,62.040001000000004
2011-10-17,60.93
2011-10-18,62.639998999999996
2011-10-19,62.470001
2011-10-20,63.150002
2011-10-21,65.32
2011-10-24,65.629997
2011-10-25,65.260002
2011-10-26,63.889998999999996
2011-10-27,65.610001
2011-10-28,65.470001
2011-10-31,64.190002
2011-11-01,61.43
2011-11-02,61.950001
2011-11-03,63.630001
2011-11-04,63.450001
2011-11-07,64.199997
2011-11-08,65.129997
2011-11-09,62.959998999999996
2011-11-10,63.380001
2011-11-11,65.720001
2011-11-14,65.309998
2011-11-15,65.989998
2011-11-16,65.019997
2011-11-17,63.419998
2011-11-18,63.84
2011-11-21,63.07
2011-11-22,63.619999
2011-11-23,60.639998999999996
2011-11-25,61.130001
2011-11-28,64.059998
2011-11-29,63.889998999999996
2011-11-30,66.059998
2011-12-01,66.5
2011-12-02,65.720001
2011-12-05,65.650002
2011-12-06,65.860001
2011-12-07,65.660004
2011-12-08,64.150002
2011-12-09,65.07
2011-12-12,64.010002
2011-12-13,63.5
2011-12-14,63.209998999999996
2011-12-15,63.299999
2011-12-16,63.200001
2011-12-19,62.459998999999996
2011-12-20,64.839996
2011-12-21,64.779999
2011-12-22,66.139999
2011-12-23,66.360001
2011-12-27,66.559998
2011-12-28,65.949997
2011-12-29,66.91999799999999
2011-12-30,66.410004
2012-01-03,68.0
2012-01-04,68.120003
2012-01-05,67.400002
2012-01-06,67.620003
2012-01-09,68.370003
2012-01-10,69.93
2012-01-11,70.089996
2012-01-12,70.940002
2012-01-13,70.599998
2012-01-17,71.449997
2012-01-18,71.620003
2012-01-19,72.209999
2012-01-20,72.470001
2012-01-23,71.739998
2012-01-24,71.339996
2012-01-25,71.57
2012-01-26,71.510002
2012-01-27,70.349998
2012-01-30,69.16999799999999
2012-01-31,69.160004
2012-02-01,69.709999
2012-02-02,69.739998
2012-02-03,70.510002
2012-02-06,71.150002
2012-02-07,71.300003
2012-02-08,71.589996
2012-02-09,70.849998
2012-02-10,70.300003
2012-02-13,70.120003
2012-02-14,70.160004
2012-02-15,70.050003
2012-02-16,70.41999799999999
2012-02-17,70.879997
2012-02-21,71.129997
2012-02-22,70.400002
2012-02-23,70.599998
2012-02-24,72.400002
2012-02-27,72.489998
2012-02-28,72.739998
2012-02-29,73.230003
2012-03-01,72.93
2012-03-02,72.650002
2012-03-05,72.5
2012-03-06,70.849998
2012-03-07,71.25
2012-03-08,72.010002
2012-03-09,71.779999
2012-03-12,71.739998
2012-03-13,73.08000200000001
2012-03-14,73.099998
2012-03-15,73.339996
2012-03-16,72.900002
2012-03-19,72.980003
2012-03-20,72.339996
2012-03-21,72.279999
2012-03-22,72.25
2012-03-23,72.779999
2012-03-26,73.910004
2012-03-27,73.550003
2012-03-28,73.120003
2012-03-29,72.650002
2012-03-30,73.379997
2012-04-02,74.089996
2012-04-03,73.099998
2012-04-04,72.629997
2012-04-05,71.800003
2012-04-09,70.82
2012-04-10,69.480003
2012-04-11,69.349998
2012-04-12,69.660004
2012-04-13,68.879997
2012-04-16,69.199997
2012-04-17,69.879997
2012-04-18,69.550003
2012-04-19,68.93
2012-04-20,69.760002
2012-04-23,69.269997
2012-04-24,70.059998
2012-04-25,67.559998
2012-04-26,67.050003
2012-04-27,67.58000200000001
2012-04-30,67.5
2012-05-01,67.980003
2012-05-02,68.239998
2012-05-03,68.150002
2012-05-04,67.050003
2012-05-07,67.41999799999999
2012-05-08,67.529999
2012-05-09,66.400002
2012-05-10,66.540001
2012-05-11,66.529999
2012-05-14,66.300003
2012-05-15,65.730003
2012-05-16,65.199997
2012-05-17,63.720001
2012-05-18,63.34
2012-05-21,64.550003
2012-05-22,64.470001
2012-05-23,64.610001
2012-05-24,63.34
2012-05-25,63.580002
2012-05-29,64.349998
2012-05-30,63.830002
2012-05-31,64.010002
2012-06-01,62.720001
2012-06-04,61.959998999999996
2012-06-05,61.98
2012-06-06,63.619999
2012-06-07,63.689999
2012-06-08,64.059998
2012-06-11,63.740002000000004
2012-06-12,64.129997
2012-06-13,63.490002000000004
2012-06-14,64.010002
2012-06-15,64.860001
2012-06-18,64.760002
2012-06-19,65.190002
2012-06-20,64.650002
2012-06-21,63.25
2012-06-22,63.259997999999996
2012-06-25,62.220001
2012-06-26,61.970001
2012-06-27,63.220001
2012-06-28,63.16
2012-06-29,65.959999
2012-07-02,66.059998
2012-07-03,66.16999799999999
2012-07-05,66.239998
2012-07-06,65.239998
2012-07-09,65.050003
2012-07-10,64.43
2012-07-11,63.91
2012-07-12,63.52
2012-07-13,64.860001
2012-07-16,64.040001
2012-07-17,64.690002
2012-07-18,65.800003
2012-07-19,65.989998
2012-07-20,64.970001
2012-07-23,63.919998
2012-07-24,63.400002
2012-07-25,62.0
2012-07-26,62.900002
2012-07-27,63.830002
2012-07-30,63.470001
2012-07-31,63.439999
2012-08-01,63.049999
2012-08-02,61.990002000000004
2012-08-03,63.099998
2012-08-06,62.98
2012-08-07,63.900002
2012-08-08,63.93
2012-08-09,63.43
2012-08-10,63.580002
2012-08-13,63.34
2012-08-14,63.790001000000004
2012-08-15,64.199997
2012-08-16,65.360001
2012-08-17,65.699997
2012-08-20,66.129997
2012-08-21,66.529999
2012-08-22,66.300003
2012-08-23,65.610001
2012-08-24,66.089996
2012-08-27,65.620003
2012-08-28,65.760002
2012-08-29,65.849998
2012-08-30,65.32
2012-08-31,65.510002
2012-09-04,64.650002
2012-09-05,64.779999
2012-09-06,66.720001
2012-09-07,67.199997
2012-09-10,66.32
2012-09-11,65.980003
2012-09-12,65.870003
2012-09-13,66.120003
2012-09-14,66.779999
2012-09-17,66.620003
2012-09-18,66.650002
2012-09-19,66.510002
2012-09-20,66.279999
2012-09-21,66.150002
2012-09-24,66.370003
2012-09-25,66.470001
2012-09-26,66.610001
2012-09-27,66.459999
2012-09-28,66.120003
2012-10-01,67.41999799999999
2012-10-02,67.300003
2012-10-03,66.459999
2012-10-04,66.82
2012-10-05,67.290001
2012-10-08,66.449997
2012-10-09,65.940002
2012-10-10,65.160004
2012-10-11,65.589996
2012-10-12,66.099998
2012-10-15,66.160004
2012-10-16,67.220001
2012-10-17,67.660004
2012-10-18,68.58000200000001
2012-10-19,67.16999799999999
2012-10-22,67.150002
2012-10-23,66.209999
2012-10-24,67.790001
2012-10-25,67.610001
2012-10-26,67.32
2012-10-31,68.08000200000001
2012-11-01,69.41999799999999
2012-11-02,68.809998
2012-11-05,68.370003
2012-11-06,69.260002
2012-11-07,66.589996
2012-11-08,64.33000200000001
2012-11-09,64.449997
2012-11-12,64.18
2012-11-13,63.75
2012-11-14,62.200001
2012-11-15,62.139998999999996
2012-11-16,62.130001
2012-11-19,63.91
2012-11-20,63.75
2012-11-21,64.360001
2012-11-23,65.410004
2012-11-26,65.059998
2012-11-27,64.959999
2012-11-28,65.709999
2012-11-29,66.529999
2012-11-30,66.5
2012-12-03,65.690002
2012-12-04,66.440002
2012-12-05,66.879997
2012-12-06,66.699997
2012-12-07,67.190002
2012-12-10,68.25
2012-12-11,68.970001
2012-12-12,68.900002
2012-12-13,68.0
2012-12-14,67.489998
2012-12-17,68.0
2012-12-18,69.010002
2012-12-19,69.519997
2012-12-20,70.279999
2012-12-21,70.400002
2012-12-24,69.470001
2012-12-26,69.040001
2012-12-27,69.019997
2012-12-28,67.879997
2012-12-31,69.269997
2013-01-02,71.209999
2013-01-03,71.489998
2013-01-04,71.07
2013-01-07,71.860001
2013-01-08,70.410004
2013-01-09,70.68
2013-01-10,71.650002
2013-01-11,70.739998
2013-01-14,70.349998
2013-01-15,70.58000200000001
2013-01-16,69.800003
2013-01-17,71.019997
2013-01-18,70.660004
2013-01-22,70.709999
2013-01-23,71.449997
2013-01-24,70.639999
2013-01-25,70.959999
2013-01-28,70.010002
2013-01-29,69.25
2013-01-30,68.43
2013-01-31,66.300003
2013-02-01,65.879997
2013-02-04,64.57
2013-02-05,65.139999
2013-02-06,66.269997
2013-02-07,66.769997
2013-02-08,66.82
2013-02-11,66.660004
2013-02-12,66.68
2013-02-13,66.110001
2013-02-14,66.220001
2013-02-15,66.400002
2013-02-19,67.029999
2013-02-20,66.610001
2013-02-21,66.489998
2013-02-22,67.32
2013-02-25,66.690002
2013-02-26,66.910004
2013-02-27,68.550003
2013-02-28,67.970001
2013-03-01,67.730003
2013-03-04,67.040001
2013-03-05,67.66999799999999
2013-03-06,67.68
2013-03-07,67.739998
2013-03-08,68.889999
2013-03-11,69.160004
2013-03-12,68.769997
2013-03-13,70.110001
2013-03-14,69.650002
2013-03-15,69.910004
2013-03-18,69.690002
2013-03-19,69.91999799999999
2013-03-20,69.739998
2013-03-21,68.889999
2013-03-22,69.290001
2013-03-25,69.529999
2013-03-26,70.300003
2013-03-27,70.260002
2013-03-28,70.510002
2013-04-01,68.160004
2013-04-02,67.0
2013-04-03,68.389999
2013-04-04,67.690002
2013-04-05,69.559998
2013-04-08,69.08000200000001
2013-04-09,69.33000200000001
2013-04-10,69.459999
2013-04-11,71.33000200000001
2013-04-12,70.599998
2013-04-15,68.190002
2013-04-16,68.389999
2013-04-17,66.43
2013-04-18,65.989998
2013-04-19,67.0
2013-04-22,66.370003
2013-04-23,67.099998
2013-04-24,71.730003
2013-04-25,73.529999
2013-04-26,73.300003
2013-04-29,73.279999
2013-04-30,73.959999
2013-05-01,73.779999
2013-05-02,74.459999
2013-05-03,75.239998
2013-05-06,75.25
2013-05-07,75.199997
2013-05-08,75.41999799999999
2013-05-09,75.25
2013-05-10,75.699997
2013-05-13,75.199997
2013-05-14,76.639999
2013-05-15,76.610001
2013-05-16,76.139999
2013-05-17,78.290001
2013-05-20,78.599998
2013-05-21,77.980003
2013-05-22,77.41999799999999
2013-05-23,76.940002
2013-05-24,77.339996
2013-05-28,77.870003
2013-05-29,77.529999
2013-05-30,78.349998
2013-05-31,77.099998
2013-06-03,77.57
2013-06-04,77.209999
2013-06-05,76.68
2013-06-06,77.849998
2013-06-07,79.120003
2013-06-10,78.58000200000001
2013-06-11,78.16999799999999
2013-06-12,78.300003
2013-06-13,78.07
2013-06-14,78.0
2013-06-17,78.379997
2013-06-18,78.849998
2013-06-19,77.5
2013-06-20,76.230003
2013-06-21,76.199997
2013-06-24,76.480003
2013-06-25,76.41999799999999
2013-06-26,77.889999
2013-06-27,78.66999799999999
2013-06-28,78.33000200000001
2013-07-01,79.010002
2013-07-02,78.07
2013-07-03,78.339996
2013-07-05,79.41999799999999
2013-07-08,79.720001
2013-07-09,79.860001
2013-07-10,80.599998
2013-07-11,82.449997
2013-07-12,82.599998
2013-07-15,83.559998
2013-07-16,83.010002
2013-07-17,82.93
2013-07-18,83.720001
2013-07-19,84.400002
2013-07-22,84.230003
2013-07-23,84.029999
2013-07-24,85.309998
2013-07-25,85.800003
2013-07-26,85.860001
2013-07-29,85.019997
2013-07-30,85.650002
2013-07-31,85.339996
2013-08-01,86.809998
2013-08-02,87.489998
2013-08-05,87.690002
2013-08-06,87.339996
2013-08-07,87.019997
2013-08-08,87.019997
2013-08-09,86.91999799999999
2013-08-12,85.769997
2013-08-13,86.0
2013-08-14,85.290001
2013-08-15,83.809998
2013-08-16,83.75
2013-08-19,84.150002
2013-08-20,84.110001
2013-08-21,83.709999
2013-08-22,84.5
2013-08-23,84.610001
2013-08-26,84.239998
2013-08-27,82.910004
2013-08-28,82.849998
2013-08-29,83.58000200000001
2013-08-30,83.25
2013-09-03,84.349998
2013-09-04,84.989998
2013-09-05,84.989998
2013-09-06,84.57
2013-09-09,85.279999
2013-09-10,86.739998
2013-09-11,86.900002
2013-09-12,86.629997
2013-09-13,87.129997
2013-09-16,88.07
2013-09-17,89.139999
2013-09-18,89.389999
2013-09-19,89.650002
2013-09-20,88.150002
2013-09-23,87.910004
2013-09-24,87.93
2013-09-25,87.739998
2013-09-26,88.25
2013-09-27,88.290001
2013-09-30,87.519997
2013-10-01,88.480003
2013-10-02,87.510002
2013-10-03,85.980003
2013-10-04,85.910004
2013-10-07,86.16999799999999
2013-10-08,84.970001
2013-10-09,84.279999
2013-10-10,87.410004
2013-10-11,87.760002
2013-10-14,87.809998
2013-10-15,86.849998
2013-10-16,87.550003
2013-10-17,88.379997
2013-10-18,88.400002
2013-10-21,88.0
2013-10-22,88.160004
2013-10-23,86.230003
2013-10-24,87.120003
2013-10-25,88.260002
2013-10-28,87.650002
2013-10-29,87.879997
2013-10-30,86.489998
2013-10-31,86.629997
2013-11-01,87.150002
2013-11-04,87.08000200000001
2013-11-05,87.099998
2013-11-06,87.66999799999999
2013-11-07,86.800003
2013-11-08,87.199997
2013-11-11,87.16999799999999
2013-11-12,86.730003
2013-11-13,87.08000200000001
2013-11-14,87.940002
2013-11-15,88.709999
2013-11-18,89.300003
2013-11-19,89.809998
2013-11-20,89.620003
2013-11-21,91.099998
2013-11-22,92.150002
2013-11-25,91.68
2013-11-26,91.91999799999999
2013-11-27,92.269997
2013-11-29,91.660004
2013-12-02,91.220001
2013-12-03,90.339996
2013-12-04,89.480003
2013-12-05,89.230003
2013-12-06,90.790001
2013-12-09,90.529999
2013-12-10,90.550003
2013-12-11,89.699997
2013-12-12,89.889999
2013-12-13,90.260002
2013-12-16,90.91999799999999
2013-12-17,91.440002
2013-12-18,93.550003
2013-12-19,92.660004
2013-12-20,93.370003
2013-12-23,93.18
2013-12-24,93.769997
2013-12-26,94.839996
2013-12-27,95.0
2013-12-30,95.099998
2013-12-31,95.550003
2014-01-02,94.75
2014-01-03,94.739998
2014-01-06,94.459999
2014-01-07,95.260002
2014-01-08,94.720001
2014-01-09,95.230003
2014-01-10,95.099998
2014-01-13,95.010002
2014-01-14,95.959999
2014-01-15,95.589996
2014-01-16,95.400002
2014-01-17,95.470001
2014-01-21,95.300003
2014-01-22,99.650002
2014-01-23,101.550003
2014-01-24,98.309998
2014-01-27,99.949997
2014-01-28,100.5
2014-01-29,99.010002
2014-01-30,100.489998
2014-01-31,101.309998
2014-02-03,98.470001
2014-02-04,99.68
2014-02-05,98.879997
2014-02-06,101.220001
2014-02-07,104.190002
2014-02-10,102.510002
2014-02-11,103.220001
2014-02-12,103.660004
2014-02-13,103.730003
2014-02-14,106.349998
2014-02-18,106.769997
2014-02-19,105.260002
2014-02-20,107.75
2014-02-21,107.449997
2014-02-24,108.760002
2014-02-25,108.269997
2014-02-26,108.029999
2014-02-27,108.980003
2014-02-28,109.540001
2014-03-03,110.610001
2014-03-04,112.660004
2014-03-05,111.839996
2014-03-06,111.449997
2014-03-07,111.489998
2014-03-10,110.410004
2014-03-11,108.989998
2014-03-12,109.379997
2014-03-13,107.989998
2014-03-14,107.629997
2014-03-17,108.410004
2014-03-18,109.400002
2014-03-19,108.019997
2014-03-20,107.25
2014-03-21,107.08000200000001
2014-03-24,106.58000200000001
2014-03-25,107.650002
2014-03-26,106.660004
2014-03-27,106.370003
2014-03-28,107.699997
2014-03-31,108.91999799999999
2014-04-01,109.68
2014-04-02,110.610001
2014-04-03,110.889999
2014-04-04,108.290001
2014-04-07,107.650002
2014-04-08,106.379997
2014-04-09,108.040001
2014-04-10,105.709999
2014-04-11,104.989998
2014-04-14,105.129997
2014-04-15,106.699997
2014-04-16,108.18
2014-04-17,109.059998
2014-04-21,109.300003
2014-04-22,108.040001
2014-04-23,111.58000200000001
2014-04-24,110.41999799999999
2014-04-25,109.010002
2014-04-28,107.389999
2014-04-29,108.260002
2014-04-30,109.449997
2014-05-01,109.769997
2014-05-02,111.010002
2014-05-05,111.879997
2014-05-06,111.720001
2014-05-07,111.959999
2014-05-08,111.93
2014-05-09,112.790001
2014-05-12,114.849998
2014-05-13,115.290001
2014-05-14,114.660004
2014-05-15,113.220001
2014-05-16,113.559998
2014-05-19,114.82
2014-05-20,113.08000200000001
2014-05-21,114.650002
2014-05-22,114.980003
2014-05-23,115.489998
2014-05-27,116.349998
2014-05-28,117.559998
2014-05-29,117.970001
2014-05-30,118.120003
2014-06-02,118.019997
2014-06-03,118.360001
2014-06-04,118.360001
2014-06-05,120.889999
2014-06-06,120.83000200000001
2014-06-09,120.620003
2014-06-10,120.82
2014-06-11,119.870003
2014-06-12,118.459999
2014-06-13,119.139999
2014-06-16,119.199997
2014-06-17,119.099998
2014-06-18,119.639999
2014-06-19,120.040001
2014-06-20,119.550003
2014-06-23,118.739998
2014-06-24,116.690002
2014-06-25,117.220001
2014-06-26,116.980003
2014-06-27,117.5
2014-06-30,116.550003
2014-07-01,116.449997
2014-07-02,115.5
2014-07-03,116.019997
2014-07-07,115.75
2014-07-08,114.800003
2014-07-09,115.620003
2014-07-10,115.529999
2014-07-11,116.849998
2014-07-14,116.68
2014-07-15,117.510002
2014-07-16,117.510002
2014-07-17,116.099998
2014-07-18,117.639999
2014-07-21,118.349998
2014-07-22,118.550003
2014-07-23,120.730003
2014-07-24,121.480003
2014-07-25,121.139999
2014-07-28,120.480003
2014-07-29,119.18
2014-07-30,119.209999
2014-07-31,116.769997
2014-08-01,117.379997
2014-08-04,117.230003
2014-08-05,116.349998
2014-08-06,114.75
2014-08-07,114.389999
2014-08-08,117.160004
2014-08-11,117.82
2014-08-12,117.220001
2014-08-13,119.120003
2014-08-14,119.120003
2014-08-15,119.339996
2014-08-18,121.18
2014-08-19,121.809998
2014-08-20,123.480003
2014-08-21,123.68
2014-08-22,123.849998
2014-08-25,124.41999799999999
2014-08-26,124.400002
2014-08-27,123.989998
2014-08-28,123.389999
2014-08-29,123.25
2014-09-02,122.660004
2014-09-03,124.93
2014-09-04,124.699997
2014-09-05,125.449997
2014-09-08,125.769997
2014-09-09,126.260002
2014-09-10,127.41999799999999
2014-09-11,126.620003
2014-09-12,126.400002
2014-09-15,126.849998
2014-09-16,127.75
2014-09-17,128.240005
2014-09-18,129.279999
2014-09-19,129.449997
2014-09-22,128.020004
2014-09-23,125.970001
2014-09-24,126.980003
2014-09-25,125.010002
2014-09-26,127.699997
2014-09-29,127.489998
2014-09-30,127.089996
2014-10-01,124.290001
2014-10-02,121.800003
2014-10-03,123.540001
2014-10-06,123.110001
2014-10-07,120.690002
2014-10-08,123.150002
2014-10-09,121.5
2014-10-10,121.220001
2014-10-13,118.269997
2014-10-14,118.610001
2014-10-15,117.980003
2014-10-16,117.849998
2014-10-17,120.870003
2014-10-20,121.300003
2014-10-21,123.889999
2014-10-22,126.309998
2014-10-23,130.33999599999999
2014-10-24,132.5
2014-10-27,133.08999599999999
2014-10-28,136.600006
2014-10-29,136.449997
2014-10-30,138.28999299999998
2014-10-31,139.759995
2014-11-03,139.720001
2014-11-04,140.78999299999998
2014-11-05,141.949997
2014-11-06,141.559998
2014-11-07,140.139999
2014-11-10,140.820007
2014-11-11,141.300003
2014-11-12,141.300003
2014-11-13,142.71000700000002
2014-11-14,142.66000400000001
2014-11-17,142.050003
2014-11-18,143.929993
2014-11-19,143.369995
2014-11-20,143.75
2014-11-21,144.58999599999999
2014-11-24,144.880005
2014-11-25,144.600006
2014-11-26,144.529999
2014-11-28,145.360001
2014-12-01,143.759995
2014-12-02,144.220001
2014-12-03,145.130005
2014-12-04,144.880005
2014-12-05,145.149994
2014-12-08,144.96000700000002
2014-12-09,145.020004
2014-12-10,141.139999
2014-12-11,142.399994
2014-12-12,137.41000400000001
2014-12-15,135.610001
2014-12-16,136.399994
2014-12-17,137.229996
2014-12-18,139.820007
2014-12-19,139.830002
2014-12-22,141.399994
2014-12-23,141.309998
2014-12-24,141.53999299999998
2014-12-26,141.389999
2014-12-29,140.669998
2014-12-30,139.630005
2014-12-31,137.619995
2015-01-02,138.449997
2015-01-05,135.559998
2015-01-06,135.720001
2015-01-07,135.199997
2015-01-08,138.46000700000002
2015-01-09,138.970001
2015-01-12,137.899994
2015-01-13,137.78999299999998
2015-01-14,137.350006
2015-01-15,137.71000700000002
2015-01-16,139.070007
2015-01-20,138.08999599999999
2015-01-21,138.889999
2015-01-22,141.21000700000002
