Date,CB
2002-06-04,32.950001
2002-06-05,33.790001000000004
2002-06-06,32.849998
2002-06-07,32.200001
2002-06-10,32.599998
2002-06-11,31.879998999999998
2002-06-12,32.259997999999996
2002-06-13,32.150002
2002-06-14,32.48
2002-06-17,33.57
2002-06-18,33.860001000000004
2002-06-19,33.09
2002-06-20,33.189999
2002-06-21,33.299999
2002-06-24,32.900002
2002-06-25,32.5
2002-06-26,31.4
2002-06-27,30.0
2002-06-28,31.6
2002-07-01,30.25
2002-07-02,29.15
2002-07-03,29.639999
2002-07-05,30.620001000000002
2002-07-08,30.049999
2002-07-09,29.75
2002-07-10,27.799999
2002-07-11,29.280001000000002
2002-07-12,29.5
2002-07-15,29.200001
2002-07-16,28.639999
2002-07-17,28.02
2002-07-18,25.4
2002-07-19,25.799999
2002-07-22,24.75
2002-07-23,23.32
2002-07-24,24.25
2002-07-25,24.6
2002-07-26,26.790001
2002-07-29,29.040001
2002-07-30,30.299999
2002-07-31,31.67
2002-08-01,31.780001000000002
2002-08-02,31.1
2002-08-05,29.049999
2002-08-06,30.290001
2002-08-07,29.469998999999998
2002-08-08,31.82
2002-08-09,31.74
2002-08-12,32.290001000000004
2002-08-13,31.76
2002-08-14,32.580002
2002-08-15,33.150002
2002-08-16,32.849998
2002-08-19,33.299999
2002-08-20,32.950001
2002-08-21,32.689999
2002-08-22,34.0
2002-08-23,33.139998999999996
2002-08-26,33.84
2002-08-27,32.66
2002-08-28,32.349998
2002-08-29,31.709999
2002-08-30,31.809998999999998
2002-09-03,30.530001000000002
2002-09-04,30.639999
2002-09-05,30.77
2002-09-06,31.09
2002-09-09,31.690001000000002
2002-09-10,31.360001
2002-09-11,31.42
2002-09-12,32.860001000000004
2002-09-13,33.52
2002-09-16,33.369999
2002-09-17,32.650002
2002-09-18,32.619999
2002-09-19,31.6
2002-09-20,32.009997999999996
2002-09-23,30.99
2002-09-24,29.940001000000002
2002-09-25,29.73
2002-09-26,31.200001
2002-09-27,29.950001
2002-09-30,29.610001
2002-10-01,30.6
2002-10-02,28.35
2002-10-03,28.76
2002-10-04,28.83
2002-10-07,27.43
2002-10-08,29.68
2002-10-09,28.15
2002-10-10,30.5
2002-10-11,32.41
2002-10-14,30.49
2002-10-15,33.25
2002-10-16,32.950001
2002-10-17,34.700001
2002-10-18,34.75
2002-10-21,36.400002
2002-10-22,35.459998999999996
2002-10-23,34.259997999999996
2002-10-24,33.380001
2002-10-25,34.110001000000004
2002-10-28,33.990002000000004
2002-10-29,33.400002
2002-10-30,32.34
2002-10-31,30.75
2002-11-01,30.879998999999998
2002-11-04,31.799999
2002-11-05,31.309998999999998
2002-11-06,31.84
2002-11-07,31.139999
2002-11-08,30.73
2002-11-11,30.9
2002-11-12,30.83
2002-11-13,30.709999
2002-11-14,31.25
2002-11-15,31.459999
2002-11-18,31.809998999999998
2002-11-19,32.23
2002-11-20,33.0
2002-11-21,32.75
2002-11-22,34.009997999999996
2002-11-25,32.650002
2002-11-26,32.709998999999996
2002-11-27,33.41
2002-11-29,34.099998
2002-12-02,33.400002
2002-12-03,33.689999
2002-12-04,33.27
2002-12-05,32.869999
2002-12-06,32.169998
2002-12-09,31.280001000000002
2002-12-10,32.049999
2002-12-11,32.32
2002-12-12,32.16
2002-12-13,31.33
2002-12-16,31.84
2002-12-17,31.370001000000002
2002-12-18,30.969998999999998
2002-12-19,29.799999
2002-12-20,30.0
2002-12-23,29.309998999999998
2002-12-24,29.219998999999998
2002-12-26,29.51
2002-12-27,28.950001
2002-12-30,29.26
2002-12-31,29.34
2003-01-02,30.51
2003-01-03,30.690001000000002
2003-01-06,31.969998999999998
2003-01-07,31.780001000000002
2003-01-08,31.17
2003-01-09,31.870001000000002
2003-01-10,31.6
2003-01-13,31.0
2003-01-14,30.52
2003-01-15,30.27
2003-01-16,29.040001
2003-01-17,29.01
2003-01-21,28.610001
2003-01-22,28.08
2003-01-23,28.209999
2003-01-24,27.709999
2003-01-27,29.27
2003-01-28,29.99
2003-01-29,30.1
2003-01-30,29.059998999999998
2003-01-31,29.450001
2003-02-03,29.75
2003-02-04,28.25
2003-02-05,27.75
2003-02-06,27.700001
2003-02-07,27.67
2003-02-10,28.629998999999998
2003-02-11,27.9
2003-02-12,27.690001000000002
2003-02-13,27.299999
2003-02-14,27.91
2003-02-18,28.24
2003-02-19,28.26
2003-02-20,27.790001
2003-02-21,28.33
2003-02-24,27.719998999999998
2003-02-25,27.780001000000002
2003-02-26,26.83
2003-02-27,27.57
2003-02-28,27.709999
2003-03-03,27.719998999999998
2003-03-04,27.299999
2003-03-05,27.200001
2003-03-06,26.950001
2003-03-07,26.959999
2003-03-10,25.93
2003-03-11,24.43
2003-03-12,23.75
2003-03-13,25.1
2003-03-14,26.6
2003-03-17,27.530001000000002
2003-03-18,27.690001000000002
2003-03-19,28.4
2003-03-20,28.469998999999998
2003-03-21,30.34
2003-03-24,29.17
2003-03-25,29.450001
2003-03-26,29.48
2003-03-27,29.4
2003-03-28,29.5
2003-03-31,28.950001
2003-04-01,29.35
2003-04-02,30.59
2003-04-03,30.549999
2003-04-04,31.709999
2003-04-07,30.91
2003-04-08,30.889999
2003-04-09,30.59
2003-04-10,30.049999
2003-04-11,29.780001000000002
2003-04-14,30.6
2003-04-15,31.200001
2003-04-16,30.690001000000002
2003-04-17,31.530001000000002
2003-04-21,31.68
2003-04-22,33.939999
2003-04-23,34.57
2003-04-24,33.610001000000004
2003-04-25,32.700001
2003-04-28,33.5
2003-04-29,33.189999
2003-04-30,33.080002
2003-05-01,33.529999
2003-05-02,34.599998
2003-05-05,33.759997999999996
2003-05-06,33.720001
2003-05-07,32.849998
2003-05-08,32.259997999999996
2003-05-09,33.169998
2003-05-12,34.279999
2003-05-13,33.650002
2003-05-14,34.34
2003-05-15,34.450001
2003-05-16,34.549999
2003-05-19,33.84
2003-05-20,33.580002
2003-05-21,33.389998999999996
2003-05-22,33.43
2003-05-23,33.540001000000004
2003-05-27,34.439999
2003-05-28,34.900002
2003-05-29,34.799999
2003-05-30,36.5
2003-06-02,37.0
2003-06-03,35.650002
2003-06-04,35.25
2003-06-05,36.290001000000004
2003-06-06,35.610001000000004
2003-06-09,34.560001
2003-06-10,35.09
2003-06-11,35.790001000000004
2003-06-12,35.93
2003-06-13,35.77
2003-06-16,36.759997999999996
2003-06-17,36.349998
2003-06-18,36.209998999999996
2003-06-19,34.91
2003-06-20,34.689999
2003-06-23,34.459998999999996
2003-06-24,35.900002
2003-06-25,35.400002
2003-06-26,35.950001
2003-06-27,34.84
2003-06-30,34.290001000000004
2003-07-01,34.490002000000004
2003-07-02,34.470001
2003-07-03,34.299999
2003-07-07,34.790001000000004
2003-07-08,34.98
2003-07-09,34.740002000000004
2003-07-10,33.900002
2003-07-11,33.75
2003-07-14,34.470001
2003-07-15,34.610001000000004
2003-07-16,33.59
2003-07-17,33.150002
2003-07-18,33.349998
2003-07-21,33.049999
2003-07-22,32.740002000000004
2003-07-23,31.700001
2003-07-24,31.5
2003-07-25,32.080002
2003-07-28,32.599998
2003-07-29,32.900002
2003-07-30,33.57
2003-07-31,32.990002000000004
2003-08-01,32.16
2003-08-04,32.439999
2003-08-05,32.150002
2003-08-06,32.580002
2003-08-07,31.879998999999998
2003-08-08,32.68
2003-08-11,32.779999
2003-08-12,33.16
2003-08-13,32.75
2003-08-14,33.009997999999996
2003-08-15,33.130001
2003-08-18,33.040001000000004
2003-08-19,32.82
2003-08-20,33.630001
2003-08-21,33.630001
2003-08-22,33.169998
2003-08-25,33.049999
2003-08-26,32.869999
2003-08-27,32.599998
2003-08-28,32.009997999999996
2003-08-29,32.200001
2003-09-02,32.299999
2003-09-03,32.299999
2003-09-04,32.200001
2003-09-05,32.490002000000004
2003-09-08,33.060001
2003-09-09,32.77
2003-09-10,32.919998
2003-09-11,32.279999
2003-09-12,31.85
2003-09-15,32.0
2003-09-16,33.32
2003-09-17,33.450001
2003-09-18,33.82
2003-09-19,33.52
2003-09-22,33.290001000000004
2003-09-23,33.709998999999996
2003-09-24,32.900002
2003-09-25,32.82
2003-09-26,32.599998
2003-09-29,33.580002
2003-09-30,33.080002
2003-10-01,33.970001
2003-10-02,34.400002
2003-10-03,35.0
2003-10-06,35.049999
2003-10-07,34.830002
2003-10-08,34.950001
2003-10-09,34.490002000000004
2003-10-10,34.02
2003-10-13,34.48
2003-10-14,34.959998999999996
2003-10-15,35.209998999999996
2003-10-16,34.919998
2003-10-17,33.959998999999996
2003-10-20,34.150002
2003-10-21,34.43
2003-10-22,33.57
2003-10-23,34.18
2003-10-24,34.060001
2003-10-27,34.240002000000004
2003-10-28,33.82
2003-10-29,35.849998
2003-10-30,35.68
2003-10-31,36.0
2003-11-03,36.540001000000004
2003-11-04,36.080002
2003-11-05,35.279999
2003-11-06,35.290001000000004
2003-11-07,34.549999
2003-11-10,34.849998
2003-11-11,35.259997999999996
2003-11-12,35.639998999999996
2003-11-13,35.389998999999996
2003-11-14,34.880001
2003-11-17,34.790001000000004
2003-11-18,34.470001
2003-11-19,34.349998
2003-11-20,34.150002
2003-11-21,34.27
2003-11-24,34.52
2003-11-25,35.84
2003-11-26,36.25
2003-11-28,36.450001
2003-12-01,37.07
2003-12-02,38.32
2003-12-03,38.0
2003-12-04,38.299999
2003-12-05,38.709998999999996
2003-12-08,38.98
2003-12-09,38.799999
2003-12-10,38.200001
2003-12-11,38.5
2003-12-12,38.77
2003-12-15,38.110001000000004
2003-12-16,38.279999
2003-12-17,38.540001000000004
2003-12-18,38.650002
2003-12-19,39.639998999999996
2003-12-22,40.130001
2003-12-23,40.459998999999996
2003-12-24,41.09
2003-12-26,41.09
2003-12-29,41.150002
2003-12-30,41.290001000000004
2003-12-31,41.419998
2004-01-02,41.150002
2004-01-05,41.5
2004-01-06,41.380001
2004-01-07,41.200001
2004-01-08,41.93
2004-01-09,42.099998
2004-01-12,42.959998999999996
2004-01-13,43.060001
2004-01-14,43.400002
2004-01-15,43.310001
2004-01-16,43.689999
2004-01-20,42.790001000000004
2004-01-21,43.59
2004-01-22,43.02
2004-01-23,42.669998
2004-01-26,43.360001000000004
2004-01-27,43.240002000000004
2004-01-28,42.91
2004-01-29,42.450001
2004-01-30,43.419998
2004-02-02,43.59
2004-02-03,43.849998
2004-02-04,43.459998999999996
2004-02-05,45.049999
2004-02-06,44.599998
2004-02-09,44.580002
2004-02-10,44.349998
2004-02-11,44.669998
2004-02-12,45.080002
2004-02-13,45.139998999999996
2004-02-17,44.799999
2004-02-18,44.700001
2004-02-19,44.27
2004-02-20,44.48
2004-02-23,44.169998
2004-02-24,43.830002
2004-02-25,43.560001
2004-02-26,43.759997999999996
2004-02-27,44.959998999999996
2004-03-01,44.599998
2004-03-02,44.5
2004-03-03,45.25
2004-03-04,45.02
2004-03-05,45.110001000000004
2004-03-08,45.009997999999996
2004-03-09,44.439999
2004-03-10,43.91
2004-03-11,42.889998999999996
2004-03-12,44.18
2004-03-15,42.540001000000004
2004-03-16,42.720001
2004-03-17,43.34
2004-03-18,42.810001
2004-03-19,42.459998999999996
2004-03-22,41.990002000000004
2004-03-23,42.200001
2004-03-24,41.650002
2004-03-25,42.25
2004-03-26,42.34
2004-03-29,43.040001000000004
2004-03-30,42.91
2004-03-31,42.66
2004-04-01,43.060001
2004-04-02,44.040001000000004
2004-04-05,44.919998
2004-04-06,44.849998
2004-04-07,44.830002
2004-04-08,45.0
2004-04-12,45.740002000000004
2004-04-13,45.389998999999996
2004-04-14,43.810001
2004-04-15,43.279999
2004-04-16,43.349998
2004-04-19,43.25
2004-04-20,42.360001000000004
2004-04-21,42.5
2004-04-22,43.5
2004-04-23,43.099998
2004-04-26,42.650002
2004-04-27,43.209998999999996
2004-04-28,44.400002
2004-04-29,44.720001
2004-04-30,43.84
2004-05-03,43.799999
2004-05-04,43.400002
2004-05-05,43.209998999999996
2004-05-06,42.889998999999996
2004-05-07,41.830002
2004-05-10,40.779999
2004-05-11,41.619999
2004-05-12,41.200001
2004-05-13,41.400002
2004-05-14,41.380001
2004-05-17,40.709998999999996
2004-05-18,40.619999
2004-05-19,40.389998999999996
2004-05-20,39.66
2004-05-21,41.18
2004-05-24,41.240002000000004
2004-05-25,41.73
2004-05-26,41.689999
2004-05-27,41.5
2004-05-28,41.18
2004-06-01,41.799999
2004-06-02,41.799999
2004-06-03,41.900002
2004-06-04,42.27
2004-06-07,43.0
2004-06-08,42.900002
2004-06-09,42.419998
2004-06-10,41.98
2004-06-14,41.73
2004-06-15,41.759997999999996
2004-06-16,42.009997999999996
2004-06-17,42.580002
2004-06-18,42.400002
2004-06-21,42.66
2004-06-22,42.619999
2004-06-23,42.759997999999996
2004-06-24,42.849998
2004-06-25,42.700001
2004-06-28,42.330002
2004-06-29,42.189999
2004-06-30,42.279999
2004-07-01,42.049999
2004-07-02,41.900002
2004-07-06,41.360001000000004
2004-07-07,41.189999
2004-07-08,41.619999
2004-07-09,41.93
2004-07-12,42.18
2004-07-13,42.560001
2004-07-14,42.48
2004-07-15,42.639998999999996
2004-07-16,42.279999
2004-07-19,41.93
2004-07-20,40.360001000000004
2004-07-21,39.580002
2004-07-22,39.09
2004-07-23,38.650002
2004-07-26,39.450001
2004-07-27,39.57
2004-07-28,39.939999
2004-07-29,40.009997999999996
2004-07-30,40.59
2004-08-02,39.93
2004-08-03,39.43
2004-08-04,39.599998
2004-08-05,38.709998999999996
2004-08-06,38.43
2004-08-09,38.279999
2004-08-10,38.57
2004-08-11,38.630001
2004-08-12,38.299999
2004-08-13,38.279999
2004-08-16,39.099998
2004-08-17,38.889998999999996
2004-08-18,39.279999
2004-08-19,39.43
2004-08-20,39.279999
2004-08-23,39.0
2004-08-24,39.18
2004-08-25,39.23
2004-08-26,38.98
2004-08-27,39.02
2004-08-30,38.799999
2004-08-31,38.549999
2004-09-01,37.52
2004-09-02,38.41
2004-09-03,38.950001
2004-09-07,39.25
2004-09-08,38.849998
2004-09-09,38.75
2004-09-10,38.849998
2004-09-13,39.360001000000004
2004-09-14,39.59
2004-09-15,39.799999
2004-09-16,40.169998
2004-09-17,39.959998999999996
2004-09-20,39.82
2004-09-21,39.82
2004-09-22,39.25
2004-09-23,39.27
2004-09-24,39.189999
2004-09-27,38.380001
2004-09-28,38.939999
2004-09-29,38.849998
2004-09-30,40.060001
2004-10-01,41.099998
2004-10-04,42.369999
2004-10-05,42.279999
2004-10-06,42.279999
2004-10-07,41.73
2004-10-08,41.040001000000004
2004-10-11,40.5
2004-10-12,40.369999
2004-10-13,40.310001
2004-10-14,36.470001
2004-10-15,34.98
2004-10-18,35.380001
2004-10-19,33.150002
2004-10-20,34.0
2004-10-21,34.009997999999996
2004-10-22,34.549999
2004-10-25,34.790001000000004
2004-10-26,37.18
2004-10-27,37.099998
2004-10-28,37.98
2004-10-29,38.060001
2004-11-01,38.279999
2004-11-02,37.950001
2004-11-03,38.5
2004-11-04,39.02
2004-11-05,39.09
2004-11-08,39.240002000000004
2004-11-09,39.389998999999996
2004-11-10,39.150002
2004-11-11,39.389998999999996
2004-11-12,39.200001
2004-11-15,39.290001000000004
2004-11-16,38.720001
2004-11-17,38.700001
2004-11-18,38.939999
2004-11-19,38.990002000000004
2004-11-22,39.439999
2004-11-23,39.610001000000004
2004-11-24,40.200001
2004-11-26,40.18
2004-11-29,40.400002
2004-11-30,40.419998
2004-12-01,41.009997999999996
2004-12-02,41.200001
2004-12-03,41.040001000000004
2004-12-06,40.740002000000004
2004-12-07,40.07
2004-12-08,39.790001000000004
2004-12-09,40.439999
2004-12-10,40.610001000000004
2004-12-13,41.200001
2004-12-14,42.080002
2004-12-15,41.799999
2004-12-16,41.700001
2004-12-17,42.450001
2004-12-20,42.200001
2004-12-21,41.970001
2004-12-22,42.5
2004-12-23,42.150002
2004-12-27,41.889998999999996
2004-12-28,42.560001
2004-12-29,42.310001
2004-12-30,42.630001
2004-12-31,42.75
2005-01-03,42.330002
2005-01-04,42.220001
2005-01-05,42.189999
2005-01-06,42.66
2005-01-07,42.5
2005-01-10,42.18
2005-01-11,42.540001000000004
2005-01-12,42.759997999999996
2005-01-13,42.389998999999996
2005-01-14,42.5
2005-01-18,43.52
2005-01-19,43.849998
2005-01-20,43.68
2005-01-21,42.830002
2005-01-24,42.23
2005-01-25,42.599998
2005-01-26,43.169998
2005-01-27,42.75
2005-01-28,42.130001
2005-01-31,43.400002
2005-02-01,43.869999
2005-02-02,44.0
2005-02-03,44.52
2005-02-04,45.98
2005-02-07,45.990002000000004
2005-02-08,45.650002
2005-02-09,45.790001000000004
2005-02-10,46.060001
2005-02-11,47.25
2005-02-14,46.810001
2005-02-15,46.84
2005-02-16,45.91
2005-02-17,45.259997999999996
2005-02-18,44.91
2005-02-22,44.049999
2005-02-23,44.48
2005-02-24,44.669998
2005-02-25,44.98
2005-02-28,44.459998999999996
2005-03-01,44.84
2005-03-02,45.049999
2005-03-03,45.220001
2005-03-04,45.619999
2005-03-07,45.84
2005-03-08,45.740002000000004
2005-03-09,45.419998
2005-03-10,45.470001
2005-03-11,45.630001
2005-03-14,45.43
2005-03-15,44.330002
2005-03-16,44.619999
2005-03-17,43.889998999999996
2005-03-18,43.049999
2005-03-21,42.830002
2005-03-22,41.860001000000004
2005-03-23,41.849998
2005-03-24,41.700001
2005-03-28,42.25
2005-03-29,42.16
2005-03-30,42.0
2005-03-31,41.27
2005-04-01,39.93
2005-04-04,41.25
2005-04-05,41.150002
2005-04-06,41.310001
2005-04-07,41.290001000000004
2005-04-08,40.200001
2005-04-11,40.25
2005-04-12,40.84
2005-04-13,40.060001
2005-04-14,39.349998
2005-04-15,39.290001000000004
2005-04-18,39.290001000000004
2005-04-19,39.52
2005-04-20,38.700001
2005-04-21,39.860001000000004
2005-04-22,40.02
2005-04-25,39.790001000000004
2005-04-26,39.619999
2005-04-27,41.490002000000004
2005-04-28,41.66
2005-04-29,42.959998999999996
2005-05-02,42.950001
2005-05-03,42.990002000000004
2005-05-04,44.150002
2005-05-05,43.490002000000004
2005-05-06,43.380001
2005-05-09,43.73
2005-05-10,42.650002
2005-05-11,42.619999
2005-05-12,42.540001000000004
2005-05-13,41.810001
2005-05-16,42.619999
2005-05-17,43.509997999999996
2005-05-18,43.419998
2005-05-19,43.560001
2005-05-20,43.360001000000004
2005-05-23,43.32
2005-05-24,43.200001
2005-05-25,43.189999
2005-05-26,43.450001
2005-05-27,43.400002
2005-05-31,43.220001
2005-06-01,43.689999
2005-06-02,43.650002
2005-06-03,43.27
2005-06-06,43.669998
2005-06-07,44.450001
2005-06-08,44.450001
2005-06-09,44.75
2005-06-10,44.689999
2005-06-13,44.91
2005-06-14,45.77
2005-06-15,45.470001
2005-06-16,45.900002
2005-06-17,45.900002
2005-06-20,45.400002
2005-06-21,45.689999
2005-06-22,45.34
2005-06-23,44.5
2005-06-24,43.84
2005-06-27,44.060001
2005-06-28,44.740002000000004
2005-06-29,45.110001000000004
2005-06-30,44.849998
2005-07-01,45.290001000000004
2005-07-05,45.619999
2005-07-06,45.029999
2005-07-07,45.32
2005-07-08,45.400002
2005-07-11,45.470001
2005-07-12,45.310001
2005-07-13,44.830002
2005-07-14,45.490002000000004
2005-07-15,45.880001
2005-07-18,45.59
2005-07-19,46.200001
2005-07-20,46.599998
2005-07-21,46.259997999999996
2005-07-22,46.509997999999996
2005-07-25,46.310001
2005-07-26,45.790001000000004
2005-07-27,46.5
2005-07-28,46.700001
2005-07-29,46.209998999999996
2005-08-01,46.23
2005-08-02,46.880001
2005-08-03,46.98
2005-08-04,46.43
2005-08-05,45.73
2005-08-08,45.349998
2005-08-09,45.549999
2005-08-10,45.380001
2005-08-11,45.610001000000004
2005-08-12,44.880001
2005-08-15,44.849998
2005-08-16,44.43
2005-08-17,44.619999
2005-08-18,44.59
2005-08-19,45.110001000000004
2005-08-22,45.310001
2005-08-23,45.150002
2005-08-24,44.689999
2005-08-25,44.75
2005-08-26,45.049999
2005-08-29,44.509997999999996
2005-08-30,44.189999
2005-08-31,44.41
2005-09-01,44.700001
2005-09-02,44.630001
2005-09-06,44.950001
2005-09-07,45.09
2005-09-08,43.849998
2005-09-09,44.18
2005-09-12,44.810001
2005-09-13,46.299999
2005-09-14,45.25
2005-09-15,45.98
2005-09-16,47.310001
2005-09-19,46.150002
2005-09-20,45.669998
2005-09-21,44.049999
2005-09-22,43.48
2005-09-23,45.880001
2005-09-26,45.900002
2005-09-27,45.68
2005-09-28,45.380001
2005-09-29,46.720001
2005-09-30,47.07
2005-10-03,45.580002
2005-10-04,47.349998
2005-10-05,47.790001000000004
2005-10-06,47.98
2005-10-07,47.959998999999996
2005-10-10,47.560001
2005-10-11,47.52
2005-10-12,47.34
2005-10-13,47.959998999999996
2005-10-14,49.07
2005-10-17,49.540001000000004
2005-10-18,50.049999
2005-10-19,49.810001
2005-10-20,48.73
2005-10-21,50.139998999999996
2005-10-24,50.5
2005-10-25,50.169998
2005-10-26,51.0
2005-10-27,50.369999
2005-10-28,51.549999
2005-10-31,52.099998
2005-11-01,51.82
2005-11-02,52.830002
2005-11-03,53.099998
2005-11-04,53.490002000000004
2005-11-07,53.900002
2005-11-08,53.610001000000004
2005-11-09,53.810001
2005-11-10,55.630001
2005-11-11,55.900002
2005-11-14,56.57
2005-11-15,55.369999
2005-11-16,54.849998
2005-11-17,55.580002
2005-11-18,55.740002000000004
2005-11-21,55.75
2005-11-22,55.18
2005-11-23,56.279999
2005-11-25,56.049999
2005-11-28,55.389998999999996
2005-11-29,55.860001000000004
2005-11-30,55.5
2005-12-01,55.580002
2005-12-02,55.5
2005-12-05,54.77
2005-12-06,53.57
2005-12-07,53.130001
2005-12-08,53.959998999999996
2005-12-09,54.939999
2005-12-12,54.939999
2005-12-13,55.0
2005-12-14,54.900002
2005-12-15,53.849998
2005-12-16,54.799999
2005-12-19,53.419998
2005-12-20,53.799999
2005-12-21,53.900002
2005-12-22,53.77
2005-12-23,53.830002
2005-12-27,53.459998999999996
2005-12-28,53.900002
2005-12-29,53.880001
2005-12-30,53.439999
2006-01-03,54.540001000000004
2006-01-04,55.470001
2006-01-05,55.34
2006-01-06,56.060001
2006-01-09,55.900002
2006-01-10,56.040001000000004
2006-01-11,56.66
2006-01-12,55.41
2006-01-13,54.900002
2006-01-17,54.860001000000004
2006-01-18,54.799999
2006-01-19,54.549999
2006-01-20,52.900002
2006-01-23,52.790001000000004
2006-01-24,52.349998
2006-01-25,52.48
2006-01-26,53.27
2006-01-27,53.639998999999996
2006-01-30,54.959998999999996
2006-01-31,54.75
2006-02-01,55.060001
2006-02-02,54.400002
2006-02-03,54.080002
2006-02-06,54.220001
2006-02-07,54.16
2006-02-08,53.099998
2006-02-09,52.5
2006-02-10,52.91
2006-02-13,52.700001
2006-02-14,54.610001000000004
2006-02-15,55.029999
2006-02-16,54.860001000000004
2006-02-17,54.52
2006-02-21,55.119999
2006-02-22,56.400002
2006-02-23,55.889998999999996
2006-02-24,55.349998
2006-02-27,56.040001000000004
2006-02-28,55.73
2006-03-01,55.900002
2006-03-02,55.779999
2006-03-03,54.82
2006-03-06,54.52
2006-03-07,55.189999
2006-03-08,54.919998
2006-03-09,54.09
2006-03-10,54.93
2006-03-13,55.91
2006-03-14,56.23
2006-03-15,56.240002000000004
2006-03-16,56.650002
2006-03-17,56.43
2006-03-20,56.610001000000004
2006-03-21,55.419998
2006-03-22,55.349998
2006-03-23,54.490002000000004
2006-03-24,53.91
2006-03-27,53.599998
2006-03-28,52.84
2006-03-29,52.599998
2006-03-30,52.200001
2006-03-31,52.009997999999996
2006-04-03,52.119999
2006-04-04,52.259997999999996
2006-04-05,52.540001000000004
2006-04-06,52.32
2006-04-07,51.189999
2006-04-10,51.799999
2006-04-11,51.119999
2006-04-12,50.790001000000004
2006-04-13,50.220001
2006-04-17,50.779999
2006-04-18,52.360001000000004
2006-04-19,53.869999
2006-04-20,54.509997999999996
2006-04-21,53.970001
2006-04-24,53.52
2006-04-25,53.0
2006-04-26,54.450001
2006-04-27,54.709998999999996
2006-04-28,55.540001000000004
2006-05-01,54.080002
2006-05-02,55.060001
2006-05-03,55.040001000000004
2006-05-04,54.93
2006-05-05,54.34
2006-05-08,54.970001
2006-05-09,54.099998
2006-05-10,53.98
2006-05-11,53.639998999999996
2006-05-12,53.0
2006-05-15,53.75
2006-05-16,53.939999
2006-05-17,52.630001
2006-05-18,52.400002
2006-05-19,52.509997999999996
2006-05-22,52.189999
2006-05-23,52.509997999999996
2006-05-24,53.09
2006-05-25,52.82
2006-05-26,52.669998
2006-05-30,51.470001
2006-05-31,51.77
2006-06-01,51.810001
2006-06-02,50.939999
2006-06-05,49.740002000000004
2006-06-06,49.349998
2006-06-07,49.98
2006-06-08,50.299999
2006-06-09,50.119999
2006-06-12,48.919998
2006-06-13,48.400002
2006-06-14,48.18
2006-06-15,49.310001
2006-06-16,48.599998
2006-06-19,48.75
2006-06-20,48.75
2006-06-21,49.34
2006-06-22,48.959998999999996
2006-06-23,48.560001
2006-06-26,49.709998999999996
2006-06-27,48.779999
2006-06-28,48.869999
2006-06-29,50.389998999999996
2006-06-30,50.59
2006-07-03,50.59
2006-07-05,49.470001
2006-07-06,49.59
2006-07-07,49.799999
2006-07-10,50.23
2006-07-11,50.279999
2006-07-12,50.810001
2006-07-13,50.0
2006-07-14,49.700001
2006-07-17,50.759997999999996
2006-07-18,50.639998999999996
2006-07-19,51.290001000000004
2006-07-20,52.0
2006-07-21,51.23
2006-07-24,52.060001
2006-07-25,52.610001000000004
2006-07-26,53.200001
2006-07-27,52.0
2006-07-28,52.130001
2006-07-31,51.529999
2006-08-01,51.200001
2006-08-02,51.049999
2006-08-03,50.950001
2006-08-04,50.689999
2006-08-07,50.119999
2006-08-08,49.459998999999996
2006-08-09,48.990002000000004
2006-08-10,49.810001
2006-08-11,49.310001
2006-08-14,49.799999
2006-08-15,50.369999
2006-08-16,50.939999
2006-08-17,51.73
2006-08-18,52.080002
2006-08-21,52.27
2006-08-22,52.07
2006-08-23,52.290001000000004
2006-08-24,52.259997999999996
2006-08-25,52.130001
2006-08-28,52.52
2006-08-29,52.669998
2006-08-30,52.639998999999996
2006-08-31,53.860001000000004
2006-09-01,54.02
2006-09-05,53.869999
2006-09-06,53.529999
2006-09-07,54.119999
2006-09-08,54.93
2006-09-11,55.259997999999996
2006-09-12,55.93
2006-09-13,55.98
2006-09-14,55.34
2006-09-15,55.389998999999996
2006-09-18,54.950001
2006-09-19,54.830002
2006-09-20,54.98
2006-09-21,54.709998999999996
2006-09-22,54.419998
2006-09-25,55.07
2006-09-26,55.959998999999996
2006-09-27,54.779999
2006-09-28,55.169998
2006-09-29,54.73
2006-10-02,54.09
2006-10-03,55.439999
2006-10-04,56.099998
2006-10-05,56.759997999999996
2006-10-06,56.279999
2006-10-09,56.389998999999996
2006-10-10,57.049999
2006-10-11,57.23
2006-10-12,57.57
2006-10-13,58.299999
2006-10-16,57.720001
2006-10-17,57.810001
2006-10-18,57.849998
2006-10-19,56.98
2006-10-20,56.650002
2006-10-23,57.150002
2006-10-24,57.689999
2006-10-25,58.34
2006-10-26,58.939999
2006-10-27,57.77
2006-10-30,57.669998
2006-10-31,57.25
2006-11-01,57.209998999999996
2006-11-02,56.68
2006-11-03,56.580002
2006-11-06,56.700001
2006-11-07,57.419998
2006-11-08,57.349998
2006-11-09,56.48
2006-11-10,57.619999
2006-11-13,57.720001
2006-11-14,57.27
2006-11-15,57.16
2006-11-16,57.73
2006-11-17,57.799999
2006-11-20,58.290001000000004
2006-11-21,58.139998999999996
2006-11-22,57.939999
2006-11-24,57.619999
2006-11-27,56.939999
2006-11-28,57.07
2006-11-29,57.43
2006-11-30,56.84
2006-12-01,56.380001
2006-12-04,57.209998999999996
2006-12-05,57.939999
2006-12-06,57.950001
