Date,TVTY
2000-08-23,2.125
2000-08-24,2.104167
2000-08-25,2.083333
2000-08-28,2.0
2000-08-29,2.010417
2000-08-30,2.010417
2000-08-31,2.0
2000-09-01,1.979167
2000-09-05,1.9375
2000-09-06,1.833333
2000-09-07,1.833333
2000-09-08,1.833333
2000-09-11,1.833333
2000-09-12,1.916667
2000-09-13,1.916667
2000-09-14,1.875
2000-09-15,1.875
2000-09-18,1.875
2000-09-19,1.875
2000-09-20,1.916667
2000-09-21,1.916667
2000-09-22,2.25
2000-09-25,2.270833
2000-09-26,2.270833
2000-09-27,2.625
2000-09-28,2.708333
2000-09-29,2.6875
2000-10-02,2.645833
2000-10-03,2.666667
2000-10-04,2.666667
2000-10-05,2.666667
2000-10-06,2.5625
2000-10-09,2.520833
2000-10-10,2.541667
2000-10-11,2.520833
2000-10-12,2.645833
2000-10-13,2.666667
2000-10-16,2.666667
2000-10-17,2.666667
2000-10-18,2.583333
2000-10-19,2.583333
2000-10-20,2.604167
2000-10-23,2.604167
2000-10-24,2.583333
2000-10-25,2.583333
2000-10-26,2.583333
2000-10-27,2.583333
2000-10-30,2.541667
2000-10-31,2.625
2000-11-01,2.625
2000-11-02,2.541667
2000-11-03,2.479167
2000-11-06,2.333333
2000-11-07,2.541667
2000-11-08,2.625
2000-11-09,2.645833
2000-11-10,2.645833
2000-11-13,2.4375
2000-11-14,2.5625
2000-11-15,2.5
2000-11-16,2.625
2000-11-17,2.666667
2000-11-20,2.666667
2000-11-21,2.666667
2000-11-22,2.583333
2000-11-24,2.5625
2000-11-27,2.666667
2000-11-28,2.666667
2000-11-29,2.6875
2000-11-30,2.645833
2000-12-01,2.677083
2000-12-04,2.666667
2000-12-05,2.645833
2000-12-06,2.666667
2000-12-07,3.020833
2000-12-08,2.979167
2000-12-11,2.9375
2000-12-12,2.958333
2000-12-13,3.0
2000-12-14,2.895833
2000-12-15,3.0
2000-12-18,2.9375
2000-12-19,3.041667
2000-12-20,3.0
2000-12-21,3.0625
2000-12-22,3.0
2000-12-26,3.041667
2000-12-27,3.375
2000-12-28,3.833333
2000-12-29,3.833333
2001-01-02,3.583333
2001-01-03,3.416667
2001-01-04,3.770833
2001-01-05,3.4375
2001-01-08,3.333333
2001-01-09,3.479167
2001-01-10,3.479167
2001-01-11,3.333333
2001-01-12,3.333333
2001-01-16,3.416667
2001-01-17,3.625
2001-01-18,3.583333
2001-01-19,3.666667
2001-01-22,3.604167
2001-01-23,3.583333
2001-01-24,3.75
2001-01-25,3.604167
2001-01-26,3.729167
2001-01-29,3.833333
2001-01-30,4.0
2001-01-31,4.4375
2001-02-01,4.6666669999999995
2001-02-02,4.75
2001-02-05,4.7916669999999995
2001-02-06,4.6666669999999995
2001-02-07,4.2916669999999995
2001-02-08,4.4166669999999995
2001-02-09,4.4166669999999995
2001-02-12,4.2083330000000005
2001-02-13,4.5
2001-02-14,4.7916669999999995
2001-02-15,4.8333330000000005
2001-02-16,4.6875
2001-02-20,4.625
2001-02-21,5.0
2001-02-22,5.0
2001-02-23,4.8958330000000005
2001-02-26,4.9166669999999995
2001-02-27,4.9166669999999995
2001-02-28,5.5833330000000005
2001-03-01,5.7083330000000005
2001-03-02,5.75
2001-03-05,5.875
2001-03-06,6.0
2001-03-07,6.0625
2001-03-08,6.5833330000000005
2001-03-09,6.1875
2001-03-12,6.3333330000000005
2001-03-13,6.3333330000000005
2001-03-14,6.0625
2001-03-15,5.8333330000000005
2001-03-16,6.0416669999999995
2001-03-19,5.875
2001-03-20,5.3125
2001-03-21,5.0
2001-03-22,5.0833330000000005
2001-03-23,5.25
2001-03-26,5.3333330000000005
2001-03-27,5.1875
2001-03-28,5.1875
2001-03-29,5.5
2001-03-30,5.7708330000000005
2001-04-02,5.8333330000000005
2001-04-03,5.5416669999999995
2001-04-04,5.75
2001-04-05,5.625
2001-04-06,5.6666669999999995
2001-04-09,5.673333
2001-04-10,5.823333
2001-04-11,5.75
2001-04-12,5.646667
2001-04-16,5.663333000000001
2001-04-17,5.646667
2001-04-18,5.6666669999999995
2001-04-19,5.87
2001-04-20,5.796667
2001-04-23,5.883333
2001-04-24,5.63
2001-04-25,5.016667
2001-04-26,5.5833330000000005
2001-04-27,6.08
2001-04-30,6.55
2001-05-01,6.34
2001-05-02,6.2
2001-05-03,6.326667
2001-05-04,7.1666669999999995
2001-05-07,6.9166669999999995
2001-05-08,6.44
2001-05-09,6.7
2001-05-10,6.896667
2001-05-11,7.0
2001-05-14,7.203333
2001-05-15,7.533333
2001-05-16,7.826667
2001-05-17,8.133333
2001-05-18,8.063334
2001-05-21,8.066667
2001-05-22,7.95
2001-05-23,7.93
2001-05-24,8.39
2001-05-25,8.99
2001-05-29,8.663333
2001-05-30,8.55
2001-05-31,8.653334
2001-06-01,9.003333
2001-06-04,9.216666
2001-06-05,9.25
2001-06-06,9.6
2001-06-07,9.5
2001-06-08,10.383333
2001-06-11,10.49
2001-06-12,11.423333
2001-06-13,11.253333
2001-06-14,10.933333
2001-06-15,10.9
2001-06-18,11.276667
2001-06-19,11.6
2001-06-20,11.343333
2001-06-21,10.726666
2001-06-22,11.976666
2001-06-25,12.216666
2001-06-26,12.126667
2001-06-27,12.666667
2001-06-28,13.086667
2001-06-29,12.84
2001-07-02,13.78
2001-07-03,13.733334
2001-07-05,12.86
2001-07-06,12.343333
2001-07-09,11.363334
2001-07-10,11.69
2001-07-11,11.643333
2001-07-12,12.013333
2001-07-13,12.196667
2001-07-16,11.683333
2001-07-17,12.333333
2001-07-18,12.77
2001-07-19,12.29
2001-07-20,12.686666
2001-07-23,12.65
2001-07-24,12.666667
2001-07-25,12.703333
2001-07-26,11.343333
2001-07-27,11.586667
2001-07-30,11.683333
2001-07-31,11.646666999999999
2001-08-01,11.643333
2001-08-02,11.336667
2001-08-03,11.266666
2001-08-06,11.18
2001-08-07,11.52
2001-08-08,11.643333
2001-08-09,11.683333
2001-08-10,11.466666
2001-08-13,11.573334
2001-08-14,11.746667
2001-08-15,12.23
2001-08-16,12.236667
2001-08-17,12.033334
2001-08-20,12.63
2001-08-21,11.77
2001-08-22,12.446667
2001-08-23,12.34
2001-08-24,12.203333
2001-08-27,12.09
2001-08-28,11.003333
2001-08-29,10.21
2001-08-30,10.423333
2001-08-31,10.5
2001-09-04,10.316667
2001-09-05,10.213333
2001-09-06,10.246667
2001-09-07,10.09
2001-09-10,9.45
2001-09-17,9.05
2001-09-18,8.243333
2001-09-19,8.083333
2001-09-20,8.32
2001-09-21,8.403334
2001-09-24,9.726666
2001-09-25,9.92
2001-09-26,10.316667
2001-09-27,11.183333
2001-09-28,11.75
2001-10-01,11.466666
2001-10-02,11.283334
2001-10-03,11.996667
2001-10-04,11.266666
2001-10-05,11.866667
2001-10-08,11.766666
2001-10-09,11.466666
2001-10-10,11.28
2001-10-11,11.203333
2001-10-12,11.4
2001-10-15,11.133333
2001-10-16,11.413333
2001-10-17,11.87
2001-10-18,11.433333
2001-10-19,10.533334
2001-10-22,11.666667
2001-10-23,11.586667
2001-10-24,11.543333
2001-10-25,11.976666
2001-10-26,12.5
2001-10-29,12.583333
2001-10-30,12.486667
2001-10-31,13.526667000000002
2001-11-01,14.66
2001-11-02,12.966666
2001-11-05,13.31
2001-11-06,14.25
2001-11-07,13.993332999999998
2001-11-08,13.4
2001-11-09,13.123332999999999
2001-11-12,13.666667000000002
2001-11-13,14.183333
2001-11-14,13.666667000000002
2001-11-15,13.666667000000002
2001-11-16,13.85
2001-11-19,14.2
2001-11-20,14.283334
2001-11-21,14.12
2001-11-23,14.35
2001-11-26,14.16
2001-11-27,14.18
2001-11-28,14.625
2001-11-29,15.745
2001-11-30,16.549999
2001-12-03,15.975
2001-12-04,16.799999
2001-12-05,17.025
2001-12-06,17.275
2001-12-07,16.700001
2001-12-10,18.004998999999998
2001-12-11,18.25
2001-12-12,18.075001
2001-12-13,18.125
2001-12-14,18.174999
2001-12-17,18.275
2001-12-18,18.165001
2001-12-19,18.125
2001-12-20,14.5
2001-12-21,15.2
2001-12-24,15.535
2001-12-26,15.82
2001-12-27,16.495001000000002
2001-12-28,16.25
2001-12-31,15.97
2002-01-02,15.275
2002-01-03,14.935
2002-01-04,14.735
2002-01-07,14.24
2002-01-08,14.495
2002-01-09,14.75
2002-01-10,14.155
2002-01-11,14.31
2002-01-14,14.86
2002-01-15,14.9
2002-01-16,14.7
2002-01-17,14.99
2002-01-18,15.01
2002-01-22,15.145
2002-01-23,14.695
2002-01-24,15.01
2002-01-25,14.68
2002-01-28,14.25
2002-01-29,13.68
2002-01-30,14.0
2002-01-31,13.565
2002-02-01,12.95
2002-02-04,12.58
2002-02-05,12.81
2002-02-06,12.49
2002-02-07,12.015
2002-02-08,11.71
2002-02-11,11.615
2002-02-12,12.7
2002-02-13,12.675
2002-02-14,10.685
2002-02-15,10.955
2002-02-19,11.125
2002-02-20,10.85
2002-02-21,10.655
2002-02-22,10.665
2002-02-25,10.025
2002-02-26,9.205
2002-02-27,9.315
2002-02-28,9.47
2002-03-01,9.485
2002-03-04,8.16
2002-03-05,8.03
2002-03-06,9.555
2002-03-07,9.73
2002-03-08,10.33
2002-03-11,9.925
2002-03-12,10.91
2002-03-13,10.085
2002-03-14,10.93
2002-03-15,10.825
2002-03-18,11.09
2002-03-19,10.765
2002-03-20,11.17
2002-03-21,10.795
2002-03-22,12.07
2002-03-25,13.05
2002-03-26,13.285
2002-03-27,13.2
2002-03-28,13.57
2002-04-01,12.95
2002-04-02,13.44
2002-04-03,13.42
2002-04-04,13.205
2002-04-05,12.965
2002-04-08,12.48
2002-04-09,12.225
2002-04-10,12.505
2002-04-11,12.5
2002-04-12,12.525
2002-04-15,12.505
2002-04-16,12.625
2002-04-17,12.825
2002-04-18,12.975
2002-04-19,13.32
2002-04-22,13.25
2002-04-23,13.45
2002-04-24,13.13
2002-04-25,13.49
2002-04-26,13.51
2002-04-29,13.25
2002-04-30,13.475
2002-05-01,13.445
2002-05-02,13.815
2002-05-03,13.75
2002-05-06,13.625
2002-05-07,13.675
2002-05-08,13.285
2002-05-09,13.25
2002-05-10,13.255
2002-05-13,13.475
2002-05-14,13.56
2002-05-15,13.42
2002-05-16,13.575
2002-05-17,13.87
2002-05-20,13.935
2002-05-21,14.325
2002-05-22,14.56
2002-05-23,13.45
2002-05-24,13.625
2002-05-28,13.435
2002-05-29,13.42
2002-05-30,13.4
2002-05-31,12.725
2002-06-03,11.75
2002-06-04,11.25
2002-06-05,12.375
2002-06-06,11.46
2002-06-07,11.455
2002-06-10,11.235
2002-06-11,11.0
2002-06-12,10.89
2002-06-13,10.52
2002-06-14,10.525
2002-06-17,10.955
2002-06-18,11.5
2002-06-19,11.05
2002-06-20,11.15
2002-06-21,8.365
2002-06-24,8.945
2002-06-25,9.075
2002-06-26,8.6
2002-06-27,8.745
2002-06-28,8.9
2002-07-01,8.585
2002-07-02,7.71
2002-07-03,7.475
2002-07-05,8.015
2002-07-08,7.89
2002-07-09,7.56
2002-07-10,7.08
2002-07-11,7.01
2002-07-12,7.095
2002-07-15,6.775
2002-07-16,7.085
2002-07-17,7.01
2002-07-18,6.915
2002-07-19,6.705
2002-07-22,6.235
2002-07-23,6.055
2002-07-24,6.025
2002-07-25,6.55
2002-07-26,6.98
2002-07-29,7.435
2002-07-30,7.695
2002-07-31,7.625
2002-08-01,7.7
2002-08-02,7.25
2002-08-05,6.87
2002-08-06,6.95
2002-08-07,7.415
2002-08-08,7.65
2002-08-09,8.115
2002-08-12,7.83
2002-08-13,7.89
2002-08-14,8.24
2002-08-15,7.95
2002-08-16,8.0
2002-08-19,8.725
2002-08-20,9.145
2002-08-21,9.13
2002-08-22,9.495
2002-08-23,9.105
2002-08-26,9.045
2002-08-27,8.895
2002-08-28,8.685
2002-08-29,9.24
2002-08-30,8.535
2002-09-03,7.735
2002-09-04,7.71
2002-09-05,8.065
2002-09-06,8.31
2002-09-09,8.25
2002-09-10,8.18
2002-09-11,8.15
2002-09-12,8.4
2002-09-13,8.5
2002-09-16,8.545
2002-09-17,8.405
2002-09-18,8.2
2002-09-19,8.075
2002-09-20,8.25
2002-09-23,8.165
2002-09-24,8.07
2002-09-25,8.225
2002-09-26,8.29
2002-09-27,8.6
2002-09-30,8.085
2002-10-01,7.58
2002-10-02,7.0
2002-10-03,6.9
2002-10-04,6.745
2002-10-07,6.26
2002-10-08,6.06
2002-10-09,7.73
2002-10-10,8.82
2002-10-11,8.64
2002-10-14,9.195
2002-10-15,9.365
2002-10-16,9.44
2002-10-17,10.025
2002-10-18,10.25
2002-10-21,10.825
2002-10-22,10.695
2002-10-23,10.41
2002-10-24,10.48
2002-10-25,10.105
2002-10-28,9.985
2002-10-29,9.545
2002-10-30,9.73
2002-10-31,9.825
2002-11-01,10.05
2002-11-04,10.105
2002-11-05,10.175
2002-11-06,10.375
2002-11-07,10.885
2002-11-08,10.46
2002-11-11,10.18
2002-11-12,10.365
2002-11-13,10.405
2002-11-14,10.91
2002-11-15,11.17
2002-11-18,10.985
2002-11-19,11.13
2002-11-20,11.46
2002-11-21,11.28
2002-11-22,11.195
2002-11-25,10.745
2002-11-26,10.525
2002-11-27,10.75
2002-11-29,10.315
2002-12-02,10.805
2002-12-03,11.01
2002-12-04,11.045
2002-12-05,10.9
2002-12-06,11.15
2002-12-09,10.875
2002-12-10,9.455
2002-12-11,9.265
2002-12-12,9.39
2002-12-13,9.075
2002-12-16,8.605
2002-12-17,9.0
2002-12-18,8.755
2002-12-19,8.85
2002-12-20,8.025
2002-12-23,7.995
2002-12-24,8.065
2002-12-26,8.36
2002-12-27,8.7
2002-12-30,8.845
2002-12-31,8.75
2003-01-02,8.85
2003-01-03,8.845
2003-01-06,9.275
2003-01-07,9.875
2003-01-08,9.935
2003-01-09,9.855
2003-01-10,9.86
2003-01-13,10.01
2003-01-14,10.005
2003-01-15,9.88
2003-01-16,9.935
2003-01-17,9.88
2003-01-21,9.835
2003-01-22,9.91
2003-01-23,9.8
2003-01-24,9.63
2003-01-27,9.2
2003-01-28,9.35
2003-01-29,9.35
2003-01-30,9.29
2003-01-31,9.255
2003-02-03,9.095
2003-02-04,9.0
2003-02-05,8.965
2003-02-06,8.94
2003-02-07,8.85
2003-02-10,8.525
2003-02-11,8.42
2003-02-12,8.31
2003-02-13,8.275
2003-02-14,8.28
2003-02-18,8.31
2003-02-19,8.16
2003-02-20,8.06
2003-02-21,8.295
2003-02-24,8.29
2003-02-25,8.06
2003-02-26,8.025
2003-02-27,7.925
2003-02-28,7.815
2003-03-03,7.62
2003-03-04,7.945
2003-03-05,7.975
2003-03-06,7.935
2003-03-07,7.885
2003-03-10,7.83
2003-03-11,7.945
2003-03-12,7.955
2003-03-13,8.015
2003-03-14,8.02
2003-03-17,8.295
2003-03-18,8.775
2003-03-19,9.1
2003-03-20,8.82
2003-03-21,8.945
2003-03-24,9.165
2003-03-25,9.395
2003-03-26,9.5
2003-03-27,9.65
2003-03-28,9.57
2003-03-31,9.5
2003-04-01,9.49
2003-04-02,9.76
2003-04-03,9.575
2003-04-04,9.64
2003-04-07,9.93
2003-04-08,9.735
2003-04-09,9.535
2003-04-10,9.175
2003-04-11,9.44
2003-04-14,9.8
2003-04-15,9.84
2003-04-16,9.88
2003-04-17,9.655
2003-04-21,9.49
2003-04-22,9.675
2003-04-23,9.975
2003-04-24,10.755
2003-04-25,10.925
2003-04-28,11.5
2003-04-29,12.075
2003-04-30,12.375
2003-05-01,12.55
2003-05-02,12.96
2003-05-05,13.15
2003-05-06,13.2
2003-05-07,12.745
2003-05-08,12.115
2003-05-09,12.55
2003-05-12,12.67
2003-05-13,12.37
2003-05-14,12.245
2003-05-15,12.5
2003-05-16,12.63
2003-05-19,12.78
2003-05-20,12.87
2003-05-21,13.15
2003-05-22,12.89
2003-05-23,12.9
2003-05-27,12.875
2003-05-28,12.85
2003-05-29,12.85
2003-05-30,12.91
2003-06-02,12.555
2003-06-03,11.815
2003-06-04,11.97
2003-06-05,12.25
2003-06-06,12.285
2003-06-09,12.105
2003-06-10,12.41
2003-06-11,13.445
2003-06-12,14.625
2003-06-13,14.39
2003-06-16,14.77
2003-06-17,16.045
2003-06-18,16.915001
2003-06-19,16.0
2003-06-20,15.495
2003-06-23,15.165
2003-06-24,15.52
2003-06-25,16.905001000000002
2003-06-26,17.709999
2003-06-27,18.235001
2003-06-30,18.01
2003-07-01,17.434998999999998
2003-07-02,17.92
2003-07-03,18.084999
2003-07-07,18.275
2003-07-08,18.375
2003-07-09,19.309998999999998
2003-07-10,19.865
2003-07-11,20.424999
2003-07-14,20.469998999999998
2003-07-15,20.25
2003-07-16,17.475
2003-07-17,17.014999
2003-07-18,16.495001000000002
2003-07-21,15.635
2003-07-22,16.040001
2003-07-23,16.43
2003-07-24,16.875
2003-07-25,17.5
2003-07-28,17.76
2003-07-29,17.305
2003-07-30,17.695
2003-07-31,17.344998999999998
2003-08-01,16.9
2003-08-04,17.0
2003-08-05,16.725
2003-08-06,16.24
2003-08-07,16.275
2003-08-08,15.745
2003-08-11,16.25
2003-08-12,16.344998999999998
2003-08-13,16.455
2003-08-14,17.190001000000002
2003-08-15,16.975
2003-08-18,16.950001
2003-08-19,17.49
2003-08-20,17.700001
2003-08-21,17.59
2003-08-22,17.305
2003-08-25,17.469998999999998
2003-08-26,17.75
2003-08-27,17.504998999999998
2003-08-28,17.385
2003-08-29,17.540001
2003-09-02,17.885
2003-09-03,18.955
2003-09-04,19.4
2003-09-05,19.4
2003-09-08,19.684998999999998
2003-09-09,18.805
2003-09-10,18.844998999999998
2003-09-11,19.25
2003-09-12,19.105
2003-09-15,18.635
2003-09-16,19.315001000000002
2003-09-17,19.4
2003-09-18,19.48
2003-09-19,19.469998999999998
2003-09-22,20.004998999999998
2003-09-23,20.875
2003-09-24,21.27
2003-09-25,21.025
2003-09-26,20.99
2003-09-29,20.35
2003-09-30,20.955
2003-10-01,21.540001
2003-10-02,21.705
2003-10-03,22.115
2003-10-06,20.5
2003-10-07,20.34
2003-10-08,21.25
2003-10-09,21.225
2003-10-10,21.795
2003-10-13,22.59
2003-10-14,22.225
2003-10-15,21.575001
2003-10-16,21.969998999999998
2003-10-17,21.25
2003-10-20,21.629998999999998
2003-10-21,21.73
2003-10-22,21.58
2003-10-23,21.695
2003-10-24,21.495001000000002
2003-10-27,21.6
2003-10-28,21.575001
2003-10-29,21.67
2003-10-30,21.285
2003-10-31,20.725
2003-11-03,20.690001000000002
2003-11-04,20.5
2003-11-05,19.92
2003-11-06,19.415001
2003-11-07,19.34
2003-11-10,19.735001
2003-11-11,20.16
2003-11-12,21.389999
2003-11-13,22.094998999999998
2003-11-14,21.145
2003-11-17,20.91
2003-11-18,20.575001
2003-11-19,20.615
2003-11-20,20.690001000000002
2003-11-21,20.825001
2003-11-24,21.809998999999998
2003-11-25,22.455
2003-11-26,22.889999
2003-11-28,23.155001000000002
2003-12-01,24.16
2003-12-02,25.41
2003-12-03,24.48
2003-12-04,24.030001000000002
2003-12-05,24.08
2003-12-08,24.325001
2003-12-09,23.940001000000002
2003-12-10,23.85
2003-12-11,24.895
2003-12-12,25.049999
2003-12-15,24.344998999999998
2003-12-16,23.58
2003-12-17,24.145
2003-12-18,24.125
2003-12-19,23.75
2003-12-22,24.34
2003-12-23,24.41
2003-12-24,23.77
2003-12-26,23.65
2003-12-29,24.35
2003-12-30,24.559998999999998
2003-12-31,23.870001000000002
2004-01-02,23.809998999999998
2004-01-05,24.08
2004-01-06,23.9
2004-01-07,24.59
2004-01-08,25.379998999999998
2004-01-09,27.58
2004-01-12,26.299999
2004-01-13,26.9
2004-01-14,26.59
2004-01-15,26.219998999999998
2004-01-16,27.08
2004-01-20,27.15
2004-01-21,27.48
2004-01-22,27.219998999999998
2004-01-23,27.49
2004-01-26,29.049999
2004-01-27,29.16
2004-01-28,28.09
2004-01-29,27.889999
2004-01-30,27.58
2004-02-02,27.559998999999998
2004-02-03,28.280001000000002
2004-02-04,27.799999
2004-02-05,28.08
2004-02-06,28.32
2004-02-09,29.24
2004-02-10,29.610001
2004-02-11,29.91
2004-02-12,29.940001000000002
2004-02-13,29.870001000000002
2004-02-17,29.030001000000002
2004-02-18,29.0
2004-02-19,28.5
2004-02-20,27.6
2004-02-23,27.15
2004-02-24,27.0
2004-02-25,27.549999
2004-02-26,27.209999
2004-02-27,28.09
2004-03-01,29.200001
2004-03-02,28.540001
2004-03-03,28.5
2004-03-04,29.370001000000002
2004-03-05,29.1
2004-03-08,28.35
2004-03-09,27.860001
2004-03-10,27.440001000000002
2004-03-11,27.01
2004-03-12,26.01
2004-03-15,25.190001000000002
2004-03-16,24.57
2004-03-17,25.790001
2004-03-18,25.51
2004-03-19,25.0
2004-03-22,24.0
2004-03-23,23.51
2004-03-24,23.459999
2004-03-25,24.379998999999998
2004-03-26,23.610001
2004-03-29,23.790001
2004-03-30,24.68
2004-03-31,24.4
2004-04-01,24.4
2004-04-02,25.209999
2004-04-05,25.780001000000002
2004-04-06,24.780001000000002
2004-04-07,25.32
2004-04-08,24.6
2004-04-12,25.110001
2004-04-13,24.51
2004-04-14,24.15
2004-04-15,24.370001000000002
2004-04-16,24.5
2004-04-19,25.0
2004-04-20,25.049999
2004-04-21,25.200001
2004-04-22,26.299999
2004-04-23,25.93
2004-04-26,26.42
2004-04-27,25.790001
2004-04-28,25.09
2004-04-29,24.57
2004-04-30,24.23
2004-05-03,25.389999
2004-05-04,24.610001
2004-05-05,25.0
2004-05-06,24.370001000000002
2004-05-07,23.73
2004-05-10,22.85
2004-05-11,21.99
2004-05-12,20.559998999999998
2004-05-13,21.01
2004-05-14,20.389999
2004-05-17,19.950001
2004-05-18,19.6
2004-05-19,19.26
2004-05-20,19.27
2004-05-21,20.780001000000002
2004-05-24,20.93
2004-05-25,21.120001000000002
2004-05-26,21.049999
2004-05-27,21.07
2004-05-28,20.52
2004-06-01,20.950001
2004-06-02,20.92
2004-06-03,20.450001
2004-06-04,20.459999
2004-06-07,20.99
2004-06-08,21.6
2004-06-09,20.99
2004-06-10,20.74
2004-06-14,20.299999
2004-06-15,20.559998999999998
2004-06-16,20.23
2004-06-17,20.25
2004-06-18,24.09
2004-06-21,24.309998999999998
2004-06-22,25.65
2004-06-23,26.66
2004-06-24,26.27
2004-06-25,26.6
2004-06-28,25.969998999999998
2004-06-29,26.139999
2004-06-30,26.620001000000002
2004-07-01,26.889999
2004-07-02,27.07
2004-07-06,26.540001
2004-07-07,26.67
2004-07-08,26.66
2004-07-09,27.030001000000002
2004-07-12,26.6
2004-07-13,26.76
2004-07-14,26.1
2004-07-15,26.74
2004-07-16,26.43
2004-07-19,26.709999
2004-07-20,27.25
2004-07-21,26.120001000000002
2004-07-22,26.120001000000002
2004-07-23,26.379998999999998
2004-07-26,25.559998999999998
2004-07-27,26.299999
2004-07-28,26.48
2004-07-29,27.16
2004-07-30,27.23
2004-08-02,28.629998999999998
2004-08-03,27.799999
2004-08-04,26.549999
2004-08-05,25.82
2004-08-06,26.02
2004-08-09,26.0
2004-08-10,26.780001000000002
2004-08-11,26.1
2004-08-12,26.209999
2004-08-13,26.389999
2004-08-16,26.49
2004-08-17,26.540001
2004-08-18,26.58
2004-08-19,26.440001000000002
2004-08-20,26.82
2004-08-23,26.57
2004-08-24,26.33
2004-08-25,26.469998999999998
2004-08-26,26.85
2004-08-27,27.889999
2004-08-30,27.57
2004-08-31,27.0
2004-09-01,27.73
2004-09-02,27.200001
2004-09-03,27.450001
2004-09-07,27.530001000000002
2004-09-08,27.450001
2004-09-09,28.26
2004-09-10,27.639999
2004-09-13,27.450001
2004-09-14,27.15
2004-09-15,27.610001
2004-09-16,27.6
2004-09-17,27.24
2004-09-20,26.98
2004-09-21,28.01
2004-09-22,27.219998999999998
2004-09-23,27.450001
2004-09-24,27.49
2004-09-27,27.450001
2004-09-28,28.469998999999998
2004-09-29,28.700001
2004-09-30,29.110001
2004-10-01,29.17
2004-10-04,28.68
2004-10-05,28.4
2004-10-06,28.309998999999998
2004-10-07,27.450001
2004-10-08,27.379998999999998
2004-10-11,28.23
2004-10-12,28.030001000000002
2004-10-13,27.5
2004-10-14,27.1
2004-10-15,26.98
2004-10-18,27.48
2004-10-19,26.870001000000002
2004-10-20,27.51
2004-10-21,27.51
2004-10-22,27.5
2004-10-25,28.09
2004-10-26,28.65
2004-10-27,29.870001000000002
2004-10-28,29.6
2004-10-29,30.18
2004-11-01,30.4
2004-11-02,31.030001000000002
2004-11-03,32.75
2004-11-04,33.080002
2004-11-05,32.84
2004-11-08,32.360001000000004
2004-11-09,33.209998999999996
2004-11-10,33.459998999999996
2004-11-11,34.139998999999996
2004-11-12,34.419998
2004-11-15,34.41
2004-11-16,33.860001000000004
2004-11-17,34.049999
2004-11-18,34.049999
2004-11-19,33.09
2004-11-22,33.990002000000004
2004-11-23,33.240002000000004
2004-11-24,33.220001
2004-11-26,33.450001
2004-11-29,33.349998
2004-11-30,33.349998
2004-12-01,32.799999
2004-12-02,32.34
2004-12-03,30.68
2004-12-06,30.940001000000002
2004-12-07,30.959999
2004-12-08,32.75
2004-12-09,33.599998
2004-12-10,33.900002
2004-12-13,34.740002000000004
2004-12-14,35.0
2004-12-15,34.779999
2004-12-16,34.720001
2004-12-17,34.709998999999996
2004-12-20,32.950001
2004-12-21,32.400002
2004-12-22,33.0
2004-12-23,33.139998999999996
2004-12-27,33.290001000000004
2004-12-28,33.84
2004-12-29,33.369999
2004-12-30,33.540001000000004
2004-12-31,33.040001000000004
2005-01-03,33.080002
2005-01-04,32.220001
2005-01-05,32.18
2005-01-06,31.809998999999998
2005-01-07,31.6
2005-01-10,31.85
2005-01-11,31.33
2005-01-12,31.49
2005-01-13,31.15
2005-01-14,31.67
2005-01-18,32.459998999999996
2005-01-19,32.48
2005-01-20,31.68
2005-01-21,31.4
2005-01-24,30.950001
2005-01-25,30.66
2005-01-26,30.92
2005-01-27,30.450001
2005-01-28,30.450001
2005-01-31,31.18
2005-02-01,31.459999
2005-02-02,32.18
2005-02-03,31.469998999999998
2005-02-04,31.440001000000002
2005-02-07,31.120001000000002
2005-02-08,32.0
2005-02-09,31.0
2005-02-10,31.200001
2005-02-11,31.52
2005-02-14,31.629998999999998
2005-02-15,32.259997999999996
2005-02-16,33.029999
2005-02-17,34.110001000000004
2005-02-18,32.869999
2005-02-22,32.209998999999996
2005-02-23,32.299999
2005-02-24,33.139998999999996
2005-02-25,34.290001000000004
2005-02-28,33.98
2005-03-01,34.209998999999996
2005-03-02,34.75
2005-03-03,33.720001
2005-03-04,34.279999
2005-03-07,33.970001
2005-03-08,33.790001000000004
2005-03-09,32.34
2005-03-10,31.719998999999998
2005-03-11,32.080002
2005-03-14,31.9
2005-03-15,31.91
2005-03-16,32.0
2005-03-17,31.950001
2005-03-18,31.76
2005-03-21,32.41
2005-03-22,32.610001000000004
2005-03-23,32.919998
2005-03-24,33.27
2005-03-28,33.400002
2005-03-29,32.900002
2005-03-30,33.599998
2005-03-31,33.02
2005-04-01,33.18
2005-04-04,33.799999
2005-04-05,35.639998999999996
2005-04-06,37.369999
2005-04-07,36.900002
2005-04-08,36.400002
2005-04-11,35.919998
2005-04-12,36.150002
2005-04-13,36.299999
2005-04-14,35.450001
2005-04-15,35.43
2005-04-18,35.02
2005-04-19,35.75
2005-04-20,35.240002000000004
2005-04-21,37.369999
2005-04-22,38.599998
2005-04-25,39.099998
2005-04-26,37.939999
2005-04-27,38.07
2005-04-28,37.360001000000004
2005-04-29,37.349998
2005-05-02,37.849998
2005-05-03,37.509997999999996
2005-05-04,38.380001
2005-05-05,38.599998
2005-05-06,38.470001
2005-05-09,38.5
2005-05-10,38.209998999999996
2005-05-11,37.990002000000004
2005-05-12,36.869999
2005-05-13,36.02
2005-05-16,39.419998
2005-05-17,39.939999
