Date,SERV
2018-08-21,40.790356
2018-08-22,40.803748999999996
2018-08-23,40.609512
2018-08-24,40.589417
2018-08-27,40.187542
2018-08-28,40.25452
2018-08-29,40.133957
2018-08-30,39.752178
2018-08-31,40.368384999999996
2018-09-04,40.321498999999996
2018-09-05,40.247822
2018-09-06,39.912926
2018-09-07,39.845946999999995
2018-09-10,39.732082
2018-09-11,38.928333
2018-09-12,38.975215999999996
2018-09-13,39.718689000000005
2018-09-14,40.455459999999995
2018-09-17,39.993301
2018-09-18,39.705292
2018-09-19,39.645012
2018-09-20,39.973209000000004
2018-09-21,40.495647
2018-09-24,40.977897999999996
2018-09-25,41.051575
2018-09-26,40.9645
2018-09-27,41.024784000000004
2018-09-28,41.547222
2018-10-01,40.75
2018-10-02,40.200001
2018-10-03,40.77
2018-10-04,41.740002000000004
2018-10-05,43.040001000000004
2018-10-08,43.130001
2018-10-09,44.02
2018-10-10,44.049999
2018-10-11,43.279999
2018-10-12,43.380001
2018-10-15,43.66
2018-10-16,45.509997999999996
2018-10-17,44.889998999999996
2018-10-18,44.75
2018-10-19,44.220001
2018-10-22,44.07
2018-10-23,43.189999
2018-10-24,41.759997999999996
2018-10-25,42.110001000000004
2018-10-26,41.650002
2018-10-29,41.779999
2018-10-30,42.330002
2018-10-31,42.880001
