Date,TECK
2016-08-23,16.23
2016-08-24,15.76
2016-08-25,16.440001000000002
2016-08-26,15.98
2016-08-29,17.23
2016-08-30,16.709999
2016-08-31,16.26
2016-09-01,16.530001000000002
2016-09-02,16.99
2016-09-06,17.889999
2016-09-07,17.120001000000002
2016-09-08,16.959999
2016-09-09,16.190001000000002
2016-09-12,16.67
2016-09-13,16.15
2016-09-14,17.27
2016-09-15,18.24
2016-09-16,18.26
2016-09-19,17.940001000000002
2016-09-20,17.9
2016-09-21,18.440001000000002
2016-09-22,17.030001000000002
2016-09-23,18.18
2016-09-26,18.49
2016-09-27,18.309998999999998
2016-09-28,18.879998999999998
2016-09-29,18.700001
2016-09-30,18.030001000000002
2016-10-03,17.99
2016-10-04,17.110001
2016-10-05,17.809998999999998
2016-10-06,17.17
2016-10-07,17.48
2016-10-10,18.620001000000002
2016-10-11,18.34
2016-10-12,18.639999
2016-10-13,18.110001
2016-10-14,18.77
2016-10-17,19.450001
2016-10-18,20.65
2016-10-19,20.24
2016-10-20,20.33
2016-10-21,20.5
2016-10-24,20.5
2016-10-25,21.08
2016-10-26,21.02
2016-10-27,20.889999
2016-10-28,21.07
2016-10-31,21.58
2016-11-01,21.65
2016-11-02,20.620001000000002
2016-11-03,21.110001
2016-11-04,21.030001000000002
2016-11-07,21.68
2016-11-08,22.35
2016-11-09,22.33
2016-11-10,22.23
2016-11-11,22.59
2016-11-14,22.870001000000002
2016-11-15,23.15
2016-11-16,23.4
2016-11-17,23.32
2016-11-18,22.77
2016-11-21,23.85
2016-11-22,25.530001000000002
2016-11-23,25.879998999999998
2016-11-25,25.690001000000002
2016-11-28,25.82
2016-11-29,25.200001
2016-11-30,25.34
2016-12-01,24.49
2016-12-02,25.360001
2016-12-05,25.959999
2016-12-06,25.48
2016-12-07,25.110001
2016-12-08,23.950001
2016-12-09,22.33
2016-12-12,22.950001
2016-12-13,21.85
2016-12-14,21.290001
2016-12-15,21.67
2016-12-16,20.440001000000002
2016-12-19,20.559998999999998
2016-12-20,21.530001000000002
2016-12-21,21.08
2016-12-22,20.709999
2016-12-23,20.530001000000002
2016-12-27,21.01
2016-12-28,20.860001
2016-12-29,20.32
2016-12-30,20.030001000000002
2017-01-03,20.18
2017-01-04,20.629998999999998
2017-01-05,21.559998999999998
2017-01-06,21.030001000000002
2017-01-09,20.780001000000002
2017-01-10,22.41
2017-01-11,23.98
2017-01-12,24.049999
2017-01-13,24.690001000000002
2017-01-17,23.610001
2017-01-18,23.709999
2017-01-19,23.52
2017-01-20,23.58
2017-01-23,24.129998999999998
2017-01-24,25.93
2017-01-25,26.25
2017-01-26,25.49
2017-01-27,25.209999
2017-01-30,24.290001
2017-01-31,24.540001
2017-02-01,25.360001
2017-02-02,25.26
2017-02-03,24.24
2017-02-06,24.25
2017-02-07,23.860001
2017-02-08,23.530001000000002
2017-02-09,23.450001
2017-02-10,24.9
2017-02-13,25.459999
2017-02-14,25.09
2017-02-15,22.440001000000002
2017-02-16,21.190001000000002
2017-02-17,21.34
2017-02-21,22.15
2017-02-22,21.51
2017-02-23,20.809998999999998
2017-02-24,20.719998999999998
2017-02-27,20.059998999999998
2017-02-28,20.01
2017-03-01,21.07
2017-03-02,20.26
2017-03-03,20.389999
2017-03-06,19.870001000000002
2017-03-07,20.049999
2017-03-08,19.68
2017-03-09,19.52
2017-03-10,19.870001000000002
2017-03-13,20.469998999999998
2017-03-14,20.07
2017-03-15,21.27
2017-03-16,21.620001000000002
2017-03-17,21.17
2017-03-20,21.41
2017-03-21,20.440001000000002
2017-03-22,21.35
2017-03-23,21.07
2017-03-24,21.1
2017-03-27,21.969998999999998
2017-03-28,21.68
2017-03-29,22.139999
2017-03-30,22.290001
2017-03-31,21.9
2017-04-03,22.92
2017-04-04,23.24
2017-04-05,23.17
2017-04-06,23.83
2017-04-07,23.52
2017-04-10,23.950001
2017-04-11,23.65
2017-04-12,22.32
2017-04-13,22.0
2017-04-17,22.389999
2017-04-18,21.51
2017-04-19,21.200001
2017-04-20,21.58
2017-04-21,21.790001
2017-04-24,21.959999
2017-04-25,21.26
2017-04-26,21.309998999999998
2017-04-27,20.67
2017-04-28,20.74
2017-05-01,20.870001000000002
2017-05-02,20.620001000000002
2017-05-03,19.450001
2017-05-04,18.15
2017-05-05,18.540001
2017-05-08,18.27
2017-05-09,18.110001
2017-05-10,18.200001
2017-05-11,18.110001
2017-05-12,18.440001000000002
2017-05-15,18.51
2017-05-16,18.780001000000002
2017-05-17,18.049999
2017-05-18,18.049999
2017-05-19,18.690001000000002
2017-05-22,19.26
2017-05-23,18.74
2017-05-24,18.51
2017-05-25,18.559998999999998
2017-05-26,18.709999
2017-05-30,18.799999
2017-05-31,17.860001
2017-06-01,17.99
2017-06-02,17.469998999999998
2017-06-05,17.440001000000002
2017-06-06,17.969998999999998
2017-06-07,17.51
2017-06-08,18.139999
2017-06-09,17.940001000000002
2017-06-12,17.76
2017-06-13,17.629998999999998
2017-06-14,16.950001
2017-06-15,16.280001000000002
2017-06-16,14.94
2017-06-19,15.43
2017-06-20,14.97
2017-06-21,15.3
2017-06-22,15.88
2017-06-23,16.549999
2017-06-26,16.51
2017-06-27,16.52
2017-06-28,17.23
2017-06-29,17.280001000000002
2017-06-30,17.33
2017-07-03,17.58
2017-07-05,17.68
2017-07-06,17.889999
2017-07-07,17.67
2017-07-10,18.360001
2017-07-11,18.969998999999998
2017-07-12,18.9
2017-07-13,19.129998999999998
2017-07-14,19.299999
2017-07-17,19.360001
2017-07-18,19.379998999999998
2017-07-19,19.41
2017-07-20,19.27
2017-07-21,19.469998999999998
2017-07-24,19.690001000000002
2017-07-25,20.59
2017-07-26,21.09
2017-07-27,21.25
2017-07-28,21.209999
2017-07-31,21.690001000000002
2017-08-01,21.57
2017-08-02,21.98
2017-08-03,21.68
2017-08-04,22.34
2017-08-07,22.77
2017-08-08,22.950001
2017-08-09,22.690001000000002
2017-08-10,22.24
2017-08-11,22.18
2017-08-14,22.32
2017-08-15,22.209999
2017-08-16,23.549999
2017-08-17,23.09
2017-08-18,23.299999
2017-08-21,23.780001000000002
2017-08-22,24.030001000000002
2017-08-23,24.41
2017-08-24,24.379998999999998
2017-08-25,24.66
2017-08-28,25.02
2017-08-29,25.23
2017-08-30,24.889999
2017-08-31,24.93
2017-09-01,25.459999
2017-09-05,23.799999
2017-09-06,24.200001
2017-09-07,24.6
2017-09-08,23.24
2017-09-11,23.35
2017-09-12,23.18
2017-09-13,21.959999
2017-09-14,21.57
2017-09-15,21.059998999999998
2017-09-18,21.41
2017-09-19,21.860001
2017-09-20,21.799999
2017-09-21,21.809998999999998
2017-09-22,21.959999
2017-09-25,21.24
2017-09-26,21.110001
2017-09-27,21.24
2017-09-28,21.370001000000002
2017-09-29,21.09
2017-10-02,21.66
2017-10-03,22.43
2017-10-04,22.219998999999998
2017-10-05,23.01
2017-10-06,22.969998999999998
2017-10-09,22.139999
2017-10-10,22.469998999999998
2017-10-11,22.780001000000002
2017-10-12,22.85
2017-10-13,22.93
2017-10-16,23.0
2017-10-17,22.48
2017-10-18,22.16
2017-10-19,22.290001
2017-10-20,22.74
2017-10-23,22.93
2017-10-24,23.379998999999998
2017-10-25,22.879998999999998
2017-10-26,20.84
2017-10-27,20.860001
2017-10-30,20.76
2017-10-31,20.440001000000002
2017-11-01,21.1
2017-11-02,20.98
2017-11-03,20.84
2017-11-06,21.459999
2017-11-07,21.469998999999998
2017-11-08,21.84
2017-11-09,21.450001
2017-11-10,21.530001000000002
2017-11-13,21.84
2017-11-14,21.200001
2017-11-15,21.209999
2017-11-16,21.219998999999998
2017-11-17,21.93
2017-11-20,22.09
2017-11-21,22.42
2017-11-22,23.049999
2017-11-24,23.48
2017-11-27,22.959999
2017-11-28,22.879998999999998
2017-11-29,22.67
2017-11-30,22.98
2017-12-01,23.309998999999998
2017-12-04,23.530001000000002
2017-12-05,22.85
2017-12-06,22.790001
2017-12-07,22.77
2017-12-08,23.0
2017-12-11,23.27
2017-12-12,23.42
2017-12-13,23.91
2017-12-14,23.41
2017-12-15,23.82
2017-12-18,24.139999
2017-12-19,24.0
2017-12-20,24.73
2017-12-21,25.219998999999998
2017-12-22,25.41
2017-12-26,26.0
2017-12-27,26.370001000000002
2017-12-28,26.610001
2017-12-29,26.17
2018-01-02,26.93
2018-01-03,26.59
2018-01-04,27.110001
2018-01-05,27.33
2018-01-08,28.59
2018-01-09,28.51
2018-01-10,29.1
2018-01-11,30.23
2018-01-12,30.639999
2018-01-16,29.780001000000002
2018-01-17,29.870001000000002
2018-01-18,29.24
2018-01-19,29.43
2018-01-22,29.110001
2018-01-23,28.57
2018-01-24,29.110001
2018-01-25,29.09
2018-01-26,29.360001
2018-01-29,29.370001000000002
2018-01-30,29.18
2018-01-31,29.049999
2018-02-01,29.940001000000002
2018-02-02,28.33
2018-02-05,27.620001000000002
2018-02-06,28.719998999999998
2018-02-07,27.6
2018-02-08,26.389999
2018-02-09,27.700001
2018-02-12,28.49
2018-02-13,29.629998999999998
2018-02-14,30.389999
2018-02-15,30.33
2018-02-16,29.75
2018-02-20,28.959999
2018-02-21,29.08
2018-02-22,29.200001
2018-02-23,29.530001000000002
2018-02-26,29.68
2018-02-27,29.379998999999998
2018-02-28,28.58
2018-03-01,28.52
2018-03-02,28.27
2018-03-05,27.93
2018-03-06,28.450001
2018-03-07,28.25
2018-03-08,26.780001000000002
2018-03-09,26.440001000000002
2018-03-12,26.58
2018-03-13,27.0
2018-03-14,27.41
2018-03-15,27.200001
2018-03-16,27.360001
2018-03-19,26.48
2018-03-20,26.51
2018-03-21,27.280001000000002
2018-03-22,26.059998999999998
2018-03-23,25.49
2018-03-26,25.84
2018-03-27,25.280001000000002
2018-03-28,24.58
2018-03-29,25.76
2018-04-02,25.42
2018-04-03,25.75
2018-04-04,25.860001
2018-04-05,26.610001
2018-04-06,26.190001000000002
2018-04-09,26.139999
2018-04-10,27.379998999999998
2018-04-11,26.690001000000002
2018-04-12,26.15
2018-04-13,26.67
2018-04-16,26.129998999999998
2018-04-17,26.299999
2018-04-18,26.98
2018-04-19,26.65
2018-04-20,26.65
2018-04-23,25.73
2018-04-24,25.57
2018-04-25,24.790001
2018-04-26,24.85
2018-04-27,24.610001
2018-04-30,25.129998999999998
2018-05-01,24.959999
2018-05-02,25.02
2018-05-03,25.540001
2018-05-04,25.85
2018-05-07,26.02
2018-05-08,25.49
2018-05-09,26.549999
2018-05-10,27.34
2018-05-11,27.83
2018-05-14,28.34
2018-05-15,28.1
2018-05-16,28.709999
2018-05-17,28.6
2018-05-18,28.23
2018-05-21,28.370001000000002
2018-05-22,28.549999
2018-05-23,27.35
2018-05-24,27.52
2018-05-25,26.780001000000002
2018-05-29,26.209999
2018-05-30,27.27
2018-05-31,27.17
2018-06-01,27.5
2018-06-04,27.450001
2018-06-05,28.76
2018-06-06,29.389999
2018-06-07,29.48
2018-06-08,29.49
2018-06-11,29.57
2018-06-12,29.309998999999998
2018-06-13,29.27
2018-06-14,28.6
2018-06-15,26.92
2018-06-18,26.65
2018-06-19,26.309998999999998
2018-06-20,26.41
2018-06-21,25.950001
2018-06-22,26.040001
2018-06-25,24.77
2018-06-26,25.0
2018-06-27,24.879998999999998
2018-06-28,24.66
2018-06-29,25.450001
2018-07-02,24.6
2018-07-03,24.35
2018-07-05,24.77
2018-07-06,25.02
2018-07-09,25.52
2018-07-10,25.360001
2018-07-11,24.059998999999998
2018-07-12,24.559998999999998
2018-07-13,24.629998999999998
2018-07-16,24.32
2018-07-17,24.459999
2018-07-18,25.040001
2018-07-19,24.17
2018-07-20,24.389999
2018-07-23,24.48
2018-07-24,24.879998999999998
2018-07-25,25.01
2018-07-26,26.15
2018-07-27,25.93
2018-07-30,25.35
2018-07-31,26.030001000000002
2018-08-01,24.889999
2018-08-02,24.84
2018-08-03,24.860001
2018-08-06,24.559998999999998
2018-08-07,24.73
2018-08-08,25.040001
2018-08-09,24.9
2018-08-10,24.33
2018-08-13,23.950001
2018-08-14,23.85
2018-08-15,22.17
2018-08-16,22.43
2018-08-17,22.780001000000002
2018-08-20,22.74
2018-08-21,22.629998999999998
2018-08-22,23.120001000000002
2018-08-23,22.450001
2018-08-24,22.85
2018-08-27,23.73
2018-08-28,23.940001000000002
2018-08-29,23.780001000000002
2018-08-30,23.17
2018-08-31,22.74
2018-09-04,22.290001
2018-09-05,22.25
2018-09-06,22.129998999999998
2018-09-07,21.92
2018-09-10,21.84
2018-09-11,22.049999
2018-09-12,22.93
2018-09-13,23.17
2018-09-14,23.450001
2018-09-17,23.620001000000002
2018-09-18,24.360001
2018-09-19,24.690001000000002
2018-09-20,25.08
2018-09-21,25.549999
2018-09-24,24.700001
2018-09-25,24.709999
2018-09-26,24.08
2018-09-27,23.98
2018-09-28,24.1
2018-10-01,24.92
2018-10-02,24.4
2018-10-03,24.33
2018-10-04,23.559998999999998
2018-10-05,24.02
2018-10-08,23.9
2018-10-09,23.780001000000002
2018-10-10,22.540001
2018-10-11,23.459999
2018-10-12,23.23
2018-10-15,23.66
2018-10-16,24.299999
2018-10-17,23.82
2018-10-18,23.469998999999998
2018-10-19,23.35
2018-10-22,23.51
2018-10-23,21.950001
2018-10-24,20.549999
2018-10-25,19.02
2018-10-26,18.91
2018-10-29,18.68
2018-10-30,19.25
2018-10-31,20.67
2018-11-01,21.35
2018-11-02,21.23
2018-11-05,21.16
2018-11-06,21.059998999999998
2018-11-07,21.73
2018-11-08,21.110001
2018-11-09,20.83
2018-11-12,20.620001000000002
2018-11-13,20.76
2018-11-14,21.129998999999998
2018-11-15,22.040001
2018-11-16,21.93
2018-11-19,21.49
2018-11-20,20.459999
2018-11-21,20.98
2018-11-23,20.190001000000002
2018-11-26,20.049999
2018-11-27,19.41
2018-11-28,20.57
2018-11-29,20.09
2018-11-30,20.299999
2018-12-03,21.35
2018-12-04,21.719998999999998
2018-12-06,21.389999
2018-12-07,21.450001
2018-12-10,21.030001000000002
2018-12-11,21.889999
2018-12-12,22.370001000000002
2018-12-13,22.66
2018-12-14,22.26
2018-12-17,21.66
2018-12-18,21.639999
2018-12-19,20.82
2018-12-20,21.09
2018-12-21,20.780001000000002
2018-12-24,20.530001000000002
2018-12-26,21.65
2018-12-27,21.65
2018-12-28,21.08
2018-12-31,21.540001
2019-01-02,21.030001000000002
2019-01-03,19.84
2019-01-04,21.0
2019-01-07,21.139999
2019-01-08,22.040001
2019-01-09,22.889999
2019-01-10,22.799999
2019-01-11,22.77
2019-01-14,22.690001000000002
2019-01-15,22.620001000000002
2019-01-16,22.620001000000002
2019-01-17,22.969998999999998
2019-01-18,23.09
2019-01-22,22.34
2019-01-23,22.040001
2019-01-24,22.200001
2019-01-25,22.93
2019-01-28,22.77
2019-01-29,23.299999
2019-01-30,24.1
2019-01-31,24.360001
2019-02-01,23.530001000000002
2019-02-04,23.68
2019-02-05,23.91
2019-02-06,23.700001
2019-02-07,23.450001
2019-02-08,23.09
2019-02-11,22.5
2019-02-12,22.790001
2019-02-13,21.530001000000002
2019-02-14,21.540001
2019-02-15,21.65
2019-02-19,22.0
2019-02-20,23.129998999999998
2019-02-21,22.65
2019-02-22,23.75
2019-02-25,23.34
2019-02-26,23.25
2019-02-27,22.870001000000002
2019-02-28,22.440001000000002
2019-03-01,21.98
2019-03-04,21.98
2019-03-05,22.129998999999998
2019-03-06,22.370001000000002
2019-03-07,22.09
2019-03-08,21.58
2019-03-11,21.719998999999998
2019-03-12,22.200001
2019-03-13,22.309998999999998
2019-03-14,21.65
2019-03-15,21.549999
2019-03-18,22.040001
2019-03-19,22.389999
2019-03-20,22.73
2019-03-21,23.280001000000002
2019-03-22,22.530001000000002
2019-03-25,22.41
2019-03-26,23.030001000000002
2019-03-27,22.950001
2019-03-28,23.0
2019-03-29,23.18
2019-04-01,23.620001000000002
2019-04-02,23.559998999999998
2019-04-03,22.870001000000002
2019-04-04,23.709999
2019-04-05,24.049999
2019-04-08,24.75
2019-04-09,24.18
2019-04-10,24.540001
2019-04-11,24.42
2019-04-12,25.209999
2019-04-15,24.74
2019-04-16,24.83
2019-04-17,25.24
2019-04-18,24.83
2019-04-22,24.6
2019-04-23,24.549999
2019-04-24,23.73
2019-04-25,23.0
2019-04-26,23.66
2019-04-29,23.65
2019-04-30,23.65
2019-05-01,22.379998999999998
2019-05-02,22.110001
2019-05-03,22.99
2019-05-06,22.49
2019-05-07,21.9
2019-05-08,21.959999
2019-05-09,21.780001000000002
2019-05-10,21.950001
2019-05-13,20.870001000000002
2019-05-14,21.01
2019-05-15,21.09
2019-05-16,21.110001
2019-05-17,20.42
2019-05-20,20.25
2019-05-21,20.620001000000002
2019-05-22,20.25
2019-05-23,19.610001
2019-05-24,19.809998999999998
2019-05-28,20.1
2019-05-29,20.030001000000002
2019-05-30,19.780001000000002
2019-05-31,20.309998999999998
2019-06-03,20.780001000000002
2019-06-04,21.42
2019-06-05,21.25
2019-06-06,21.209999
2019-06-07,21.360001
2019-06-10,21.43
2019-06-11,22.42
2019-06-12,22.040001
2019-06-13,21.809998999999998
2019-06-14,21.709999
2019-06-17,21.870001000000002
2019-06-18,22.780001000000002
2019-06-19,22.530001000000002
2019-06-20,22.860001
2019-06-21,22.58
2019-06-24,22.83
2019-06-25,22.75
2019-06-26,22.559998999999998
2019-06-27,22.82
2019-06-28,23.059998999999998
2019-07-01,23.02
2019-07-02,22.940001000000002
2019-07-03,22.33
2019-07-05,22.08
2019-07-08,21.719998999999998
2019-07-09,21.370001000000002
2019-07-10,21.5
2019-07-11,21.559998999999998
2019-07-12,21.68
2019-07-15,21.790001
2019-07-16,22.030001000000002
2019-07-17,22.23
2019-07-18,22.01
2019-07-19,22.200001
2019-07-22,22.209999
2019-07-23,22.67
2019-07-24,22.82
2019-07-25,21.610001
2019-07-26,21.299999
2019-07-29,21.24
2019-07-30,21.07
2019-07-31,20.49
2019-08-01,19.17
2019-08-02,18.559998999999998
2019-08-05,17.91
2019-08-06,17.690001000000002
2019-08-07,17.610001
2019-08-08,17.950001
2019-08-09,16.84
2019-08-12,16.879998999999998
2019-08-13,17.450001
2019-08-14,16.67
2019-08-15,16.620001000000002
2019-08-16,16.549999
2019-08-19,16.719998999999998
2019-08-20,16.5
2019-08-21,16.389999
2019-08-22,16.35
2019-08-23,16.23
2019-08-26,16.639999
2019-08-27,16.540001
2019-08-28,16.6
2019-08-29,16.84
2019-08-30,17.030001000000002
2019-09-03,16.83
2019-09-04,17.23
2019-09-05,17.709999
2019-09-06,17.51
2019-09-09,17.870001000000002
2019-09-10,18.379998999999998
2019-09-11,18.780001000000002
2019-09-12,18.959999
2019-09-13,19.1
2019-09-16,18.75
2019-09-17,18.74
2019-09-18,17.93
2019-09-19,17.75
2019-09-20,17.34
2019-09-23,17.07
2019-09-24,16.48
2019-09-25,16.49
2019-09-26,16.07
2019-09-27,16.370001000000002
2019-09-30,16.23
2019-10-01,15.42
2019-10-02,15.15
2019-10-03,15.5
2019-10-04,15.63
2019-10-07,15.25
2019-10-08,14.77
2019-10-09,14.85
2019-10-10,15.86
2019-10-11,16.76
2019-10-14,16.52
2019-10-15,16.15
2019-10-16,16.34
2019-10-17,16.370001000000002
2019-10-18,16.49
2019-10-21,16.4
2019-10-22,16.48
2019-10-23,16.889999
2019-10-24,16.040001
2019-10-25,16.690001000000002
2019-10-28,17.030001000000002
2019-10-29,16.969998999999998
2019-10-30,16.379998999999998
2019-10-31,15.83
2019-11-01,16.120001000000002
2019-11-04,16.379998999999998
2019-11-05,17.34
2019-11-06,16.879998999999998
2019-11-07,17.27
2019-11-08,16.99
2019-11-11,16.77
2019-11-12,16.549999
2019-11-13,15.92
2019-11-14,15.87
2019-11-15,16.389999
2019-11-18,16.02
2019-11-19,16.129998999999998
2019-11-20,15.9
2019-11-21,15.69
2019-11-22,15.73
2019-11-25,15.9
2019-11-26,15.81
2019-11-27,15.81
2019-11-29,15.7
2019-12-02,15.48
2019-12-03,14.97
2019-12-04,15.83
2019-12-05,15.72
2019-12-06,16.02
2019-12-09,15.74
2019-12-10,15.74
2019-12-11,16.16
2019-12-12,16.74
2019-12-13,16.82
2019-12-16,17.24
2019-12-17,17.27
2019-12-18,17.190001000000002
2019-12-19,17.1
2019-12-20,16.9
2019-12-23,17.26
2019-12-24,17.26
2019-12-26,17.65
2019-12-27,17.41
2019-12-30,17.35
2019-12-31,17.370001000000002
2020-01-02,17.540001
2020-01-03,16.940001000000002
2020-01-06,16.709999
2020-01-07,16.700001
2020-01-08,16.120001000000002
2020-01-09,15.59
2020-01-10,15.84
2020-01-13,15.82
2020-01-14,16.200001
2020-01-15,16.110001
2020-01-16,15.8
2020-01-17,16.219998999999998
2020-01-21,15.43
2020-01-22,15.41
2020-01-23,15.22
2020-01-24,14.45
2020-01-27,13.32
2020-01-28,13.49
2020-01-29,13.48
2020-01-30,13.49
2020-01-31,12.91
2020-02-03,12.95
2020-02-04,13.64
2020-02-05,14.29
2020-02-06,13.84
2020-02-07,13.36
2020-02-10,13.15
2020-02-11,13.73
2020-02-12,14.11
2020-02-13,14.01
2020-02-14,13.46
2020-02-18,13.04
2020-02-19,13.35
2020-02-20,12.89
2020-02-21,10.92
2020-02-24,10.58
2020-02-25,10.34
2020-02-26,10.27
2020-02-27,10.26
2020-02-28,10.12
2020-03-02,10.53
2020-03-03,9.95
2020-03-04,10.8
2020-03-05,10.85
2020-03-06,10.51
2020-03-09,8.05
2020-03-10,8.92
2020-03-11,8.2
2020-03-12,7.38
2020-03-13,8.95
2020-03-16,8.26
2020-03-17,7.8
2020-03-18,6.12
2020-03-19,7.29
2020-03-20,7.12
2020-03-23,6.64
2020-03-24,7.9
2020-03-25,7.73
2020-03-26,7.53
2020-03-27,6.51
2020-03-30,6.91
2020-03-31,7.56
2020-04-01,7.08
2020-04-02,7.27
2020-04-03,7.11
2020-04-06,7.6
2020-04-07,8.36
2020-04-08,8.18
2020-04-09,7.91
2020-04-13,8.3
2020-04-14,8.87
2020-04-15,8.04
2020-04-16,7.85
2020-04-17,7.9
2020-04-20,7.49
2020-04-21,7.05
2020-04-22,7.27
2020-04-23,7.37
2020-04-24,7.39
2020-04-27,7.14
2020-04-28,8.11
2020-04-29,8.91
2020-04-30,8.81
2020-05-01,8.55
2020-05-04,8.78
2020-05-05,8.56
2020-05-06,8.51
2020-05-07,8.71
2020-05-08,9.14
