Date,PBR
2014-08-11,16.459999
2014-08-12,16.18
2014-08-13,15.46
2014-08-14,15.46
2014-08-15,16.51
2014-08-18,16.860001
2014-08-19,17.459999
2014-08-20,17.68
2014-08-21,17.73
2014-08-22,17.200001
2014-08-25,18.08
2014-08-26,18.23
2014-08-27,19.209999
2014-08-28,19.120001000000002
2014-08-29,19.57
2014-09-02,20.65
2014-09-03,20.290001
2014-09-04,19.33
2014-09-05,19.379998999999998
2014-09-08,18.35
2014-09-09,17.83
2014-09-10,17.379998999999998
2014-09-11,17.629998999999998
2014-09-12,16.379998999999998
2014-09-15,16.540001
2014-09-16,17.51
2014-09-17,17.610001
2014-09-18,17.09
2014-09-19,16.780001000000002
2014-09-22,16.110001
2014-09-23,15.92
2014-09-24,16.030001000000002
2014-09-25,15.56
2014-09-26,16.459999
2014-09-29,14.7
2014-09-30,14.19
2014-10-01,13.3
2014-10-02,13.39
2014-10-03,13.97
2014-10-06,15.8
2014-10-07,16.459999
2014-10-08,16.51
2014-10-09,16.77
2014-10-10,15.62
2014-10-13,17.27
2014-10-14,17.1
2014-10-15,15.55
2014-10-16,14.5
2014-10-17,14.93
2014-10-20,14.0
2014-10-21,13.2
2014-10-22,12.83
2014-10-23,12.11
2014-10-24,12.93
2014-10-27,11.16
2014-10-28,11.68
2014-10-29,11.21
2014-10-30,11.32
2014-10-31,11.7
2014-11-03,11.26
2014-11-04,11.32
2014-11-05,11.16
2014-11-06,10.73
2014-11-07,10.9
2014-11-10,10.62
2014-11-11,10.65
2014-11-12,10.56
2014-11-13,10.2
2014-11-14,9.95
2014-11-17,9.33
2014-11-18,9.42
2014-11-19,9.49
2014-11-20,9.71
2014-11-21,10.84
2014-11-24,10.5
2014-11-25,10.39
2014-11-26,10.6
2014-11-28,9.72
2014-12-01,9.12
2014-12-02,9.0
2014-12-03,9.27
2014-12-04,8.91
2014-12-05,8.82
2014-12-08,8.23
2014-12-09,8.15
2014-12-10,7.75
2014-12-11,7.42
2014-12-12,7.11
2014-12-15,6.26
2014-12-16,6.28
2014-12-17,6.7
2014-12-18,6.9
2014-12-19,7.11
2014-12-22,7.45
2014-12-23,7.71
2014-12-24,7.6
2014-12-26,7.39
2014-12-29,7.27
2014-12-30,7.27
2014-12-31,7.3
2015-01-02,6.76
2015-01-05,6.07
2015-01-06,6.02
2015-01-07,6.2
2015-01-08,6.76
2015-01-09,7.06
2015-01-12,6.57
2015-01-13,6.78
2015-01-14,6.82
2015-01-15,6.91
2015-01-16,7.06
2015-01-20,6.81
2015-01-21,7.35
2015-01-22,7.65
2015-01-23,7.25
2015-01-26,7.23
2015-01-27,7.45
2015-01-28,6.56
2015-01-29,6.4
2015-01-30,6.01
2015-02-02,6.41
2015-02-03,7.29
2015-02-04,7.26
2015-02-05,7.11
2015-02-06,6.54
2015-02-09,6.72
2015-02-10,6.23
2015-02-11,6.23
2015-02-12,6.54
2015-02-13,6.98
2015-02-17,7.1
2015-02-18,6.97
2015-02-19,6.64
2015-02-20,6.66
2015-02-23,6.48
2015-02-24,6.86
2015-02-25,6.49
2015-02-26,6.29
2015-02-27,6.63
2015-03-02,6.37
2015-03-03,6.41
2015-03-04,6.18
2015-03-05,6.08
2015-03-06,5.96
2015-03-09,5.59
2015-03-10,5.3
2015-03-11,5.41
2015-03-12,5.21
2015-03-13,5.01
2015-03-16,5.09
2015-03-17,5.39
2015-03-18,5.66
2015-03-19,5.26
2015-03-20,5.59
2015-03-23,5.83
2015-03-24,5.88
2015-03-25,6.03
2015-03-26,5.79
2015-03-27,5.7
2015-03-30,5.93
2015-03-31,6.01
2015-04-01,6.35
2015-04-02,6.76
2015-04-06,6.8
2015-04-07,6.9
2015-04-08,6.92
2015-04-09,7.54
2015-04-10,7.75
2015-04-13,8.0
2015-04-14,8.22
2015-04-15,8.9
2015-04-16,8.68
2015-04-17,8.79
2015-04-20,8.77
2015-04-21,8.58
2015-04-22,8.93
2015-04-23,9.4
2015-04-24,9.99
2015-04-27,9.33
2015-04-28,9.32
2015-04-29,9.34
2015-04-30,9.5
2015-05-01,9.53
2015-05-04,9.78
2015-05-05,10.19
2015-05-06,9.71
2015-05-07,9.66
2015-05-08,9.74
2015-05-11,9.63
2015-05-12,9.76
2015-05-13,9.85
2015-05-14,9.93
2015-05-15,10.13
2015-05-18,9.69
2015-05-19,9.09
2015-05-20,9.14
2015-05-21,9.49
2015-05-22,9.15
2015-05-26,8.51
2015-05-27,8.6
2015-05-28,8.64
2015-05-29,8.35
2015-06-01,8.37
2015-06-02,8.92
2015-06-03,8.82
2015-06-04,8.53
2015-06-05,8.6
2015-06-08,8.8
2015-06-09,9.05
2015-06-10,9.12
2015-06-11,9.14
2015-06-12,9.1
2015-06-15,9.1
2015-06-16,9.5
2015-06-17,9.5
2015-06-18,9.69
2015-06-19,9.4
2015-06-22,9.48
2015-06-23,9.43
2015-06-24,9.47
2015-06-25,9.03
2015-06-26,9.41
2015-06-29,9.03
2015-06-30,9.05
2015-07-01,8.65
2015-07-02,8.83
2015-07-06,8.2
2015-07-07,8.29
2015-07-08,8.04
2015-07-09,8.28
2015-07-10,8.38
2015-07-13,8.51
2015-07-14,8.62
2015-07-15,8.42
2015-07-16,8.41
2015-07-17,7.95
2015-07-20,7.49
2015-07-21,7.48
2015-07-22,7.06
2015-07-23,6.91
2015-07-24,6.65
2015-07-27,6.25
2015-07-28,6.59
2015-07-29,7.07
2015-07-30,6.85
2015-07-31,6.8
2015-08-03,6.35
2015-08-04,6.45
2015-08-05,6.32
2015-08-06,6.49
2015-08-07,6.05
2015-08-10,6.45
2015-08-11,6.25
2015-08-12,6.39
2015-08-13,6.06
2015-08-14,5.99
2015-08-17,5.92
2015-08-18,5.83
2015-08-19,5.64
2015-08-20,5.62
2015-08-21,5.27
2015-08-24,4.9
2015-08-25,4.98
2015-08-26,5.08
2015-08-27,5.73
2015-08-28,5.78
2015-08-31,5.86
2015-09-01,5.42
2015-09-02,5.49
2015-09-03,5.5
2015-09-04,5.16
2015-09-08,5.29
2015-09-09,5.09
2015-09-10,4.85
2015-09-11,4.56
2015-09-14,4.64
2015-09-15,4.54
2015-09-16,4.93
2015-09-17,4.83
2015-09-18,4.46
2015-09-21,4.34
2015-09-22,4.1
2015-09-23,4.04
2015-09-24,4.14
2015-09-25,4.08
2015-09-28,3.72
2015-09-29,3.89
2015-09-30,4.35
2015-10-01,4.17
2015-10-02,4.64
2015-10-05,4.89
2015-10-06,5.16
2015-10-07,5.37
2015-10-08,5.68
2015-10-09,5.67
2015-10-12,5.42
2015-10-13,5.03
2015-10-14,5.03
2015-10-15,5.09
2015-10-16,5.08
2015-10-19,4.99
2015-10-20,4.94
2015-10-21,4.78
2015-10-22,4.99
2015-10-23,4.98
2015-10-26,4.92
2015-10-27,4.7
2015-10-28,4.79
2015-10-29,4.82
2015-10-30,4.88
2015-11-02,5.02
2015-11-03,5.55
2015-11-04,5.24
2015-11-05,5.17
2015-11-06,5.06
2015-11-09,4.89
2015-11-10,4.93
2015-11-11,4.86
2015-11-12,4.71
2015-11-13,4.57
2015-11-16,4.97
2015-11-17,4.86
2015-11-18,5.07
2015-11-19,5.09
2015-11-20,5.14
2015-11-23,5.24
2015-11-24,5.57
2015-11-25,5.12
2015-11-27,4.93
2015-11-30,4.77
2015-12-01,4.74
2015-12-02,4.95
2015-12-03,5.09
2015-12-04,4.79
2015-12-07,4.57
2015-12-08,4.76
2015-12-09,5.0
2015-12-10,4.73
2015-12-11,4.48
2015-12-14,4.5
2015-12-15,4.63
2015-12-16,4.66
2015-12-17,4.46
2015-12-18,4.35
2015-12-21,4.11
2015-12-22,4.28
2015-12-23,4.54
2015-12-24,4.53
2015-12-28,4.45
2015-12-29,4.42
2015-12-30,4.25
2015-12-31,4.3
2016-01-04,4.26
2016-01-05,4.18
2016-01-06,3.95
2016-01-07,3.81
2016-01-08,3.75
2016-01-11,3.71
2016-01-12,3.49
2016-01-13,3.35
2016-01-14,3.6
2016-01-15,3.27
2016-01-19,3.01
2016-01-20,2.94
2016-01-21,2.98
2016-01-22,3.03
2016-01-25,2.92
2016-01-26,2.93
2016-01-27,3.13
2016-01-28,3.2
2016-01-29,3.47
2016-02-01,3.29
2016-02-02,2.98
2016-02-03,3.13
2016-02-04,3.43
2016-02-05,3.24
2016-02-08,3.12
2016-02-09,2.99
2016-02-10,3.07
2016-02-11,2.9
2016-02-12,3.12
2016-02-16,3.06
2016-02-17,3.4
2016-02-18,3.23
2016-02-19,3.15
2016-02-22,3.68
2016-02-23,3.54
2016-02-24,3.5
2016-02-25,3.5
2016-02-26,3.38
2016-02-29,3.6
2016-03-01,3.79
2016-03-02,4.11
2016-03-03,4.71
2016-03-04,5.26
2016-03-07,5.22
2016-03-08,5.07
2016-03-09,5.13
2016-03-10,5.35
2016-03-11,5.53
2016-03-14,5.22
2016-03-15,4.79
2016-03-16,5.13
2016-03-17,5.63
2016-03-18,5.57
2016-03-21,5.64
2016-03-22,5.77
2016-03-23,5.36
2016-03-24,5.4
2016-03-28,5.79
2016-03-29,5.83
2016-03-30,5.86
2016-03-31,5.84
2016-04-01,5.87
2016-04-04,5.3
2016-04-05,5.32
2016-04-06,5.32
2016-04-07,5.32
2016-04-08,5.75
2016-04-11,5.89
2016-04-12,6.43
2016-04-13,6.73
2016-04-14,6.6
2016-04-15,6.72
2016-04-18,6.5
2016-04-19,6.97
2016-04-20,6.96
2016-04-21,6.84
2016-04-22,7.2
2016-04-25,6.93
2016-04-26,7.22
2016-04-27,7.58
2016-04-28,7.7
2016-04-29,7.71
2016-05-02,7.58
2016-05-03,7.17
2016-05-04,7.32
2016-05-05,7.07
2016-05-06,7.33
2016-05-09,6.83
2016-05-10,7.35
2016-05-11,7.42
2016-05-12,7.35
2016-05-13,6.88
2016-05-16,7.15
2016-05-17,7.09
2016-05-18,6.75
2016-05-19,6.42
2016-05-20,6.45
2016-05-23,6.15
2016-05-24,6.18
2016-05-25,6.19
2016-05-26,6.06
2016-05-27,5.84
2016-05-31,5.63
2016-06-01,5.81
2016-06-02,5.92
2016-06-03,6.09
2016-06-06,6.22
2016-06-07,6.44
2016-06-08,7.15
2016-06-09,6.89
2016-06-10,6.47
2016-06-13,6.2
2016-06-14,6.02
2016-06-15,6.17
2016-06-16,6.22
2016-06-17,6.62
2016-06-20,6.9
2016-06-21,7.01
2016-06-22,6.92
2016-06-23,7.21
2016-06-24,6.74
2016-06-27,6.32
2016-06-28,6.78
2016-06-29,7.18
2016-06-30,7.16
2016-07-01,7.47
2016-07-05,6.88
2016-07-06,7.0
2016-07-07,7.12
2016-07-08,7.47
2016-07-11,7.77
2016-07-12,8.08
2016-07-13,7.92
2016-07-14,8.21
2016-07-15,8.13
2016-07-18,8.39
2016-07-19,8.47
2016-07-20,8.38
2016-07-21,8.37
2016-07-22,8.46
2016-07-25,8.29
2016-07-26,8.41
2016-07-27,8.33
2016-07-28,8.06
2016-07-29,8.68
2016-08-01,8.08
2016-08-02,7.91
2016-08-03,8.29
2016-08-04,8.41
2016-08-05,8.36
2016-08-08,8.65
2016-08-09,8.7
2016-08-10,8.43
2016-08-11,8.67
2016-08-12,8.73
2016-08-15,9.08
2016-08-16,9.17
2016-08-17,9.3
2016-08-18,9.44
2016-08-19,9.43
2016-08-22,9.05
2016-08-23,9.26
2016-08-24,9.05
2016-08-25,9.19
2016-08-26,9.11
2016-08-29,9.37
2016-08-30,9.39
2016-08-31,9.14
2016-09-01,9.22
2016-09-02,9.58
2016-09-06,9.94
2016-09-07,9.88
2016-09-08,10.18
2016-09-09,9.51
2016-09-12,9.81
2016-09-13,8.92
2016-09-14,8.95
2016-09-15,9.27
2016-09-16,9.1
2016-09-19,9.1
2016-09-20,9.22
2016-09-21,9.51
2016-09-22,9.56
2016-09-23,9.18
2016-09-26,9.01
2016-09-27,9.06
2016-09-28,9.5
2016-09-29,9.27
2016-09-30,9.33
2016-10-03,9.7
2016-10-04,9.59
2016-10-05,9.93
2016-10-06,10.41
2016-10-07,10.53
2016-10-10,10.87
2016-10-11,10.69
2016-10-12,10.66
2016-10-13,11.0
2016-10-14,11.14
2016-10-17,11.41
2016-10-18,11.77
2016-10-19,11.88
2016-10-20,12.01
2016-10-21,12.17
2016-10-24,12.41
2016-10-25,12.18
2016-10-26,12.16
2016-10-27,12.08
2016-10-28,11.87
2016-10-31,11.67
2016-11-01,11.09
2016-11-02,10.73
2016-11-03,10.61
2016-11-04,10.63
2016-11-07,11.4
2016-11-08,11.43
2016-11-09,11.32
2016-11-10,10.34
2016-11-11,9.73
2016-11-14,9.57
2016-11-15,9.99
2016-11-16,9.83
2016-11-17,9.6
2016-11-18,9.65
2016-11-21,10.27
2016-11-22,10.48
2016-11-23,10.46
2016-11-25,10.2
2016-11-28,10.25
2016-11-29,9.85
2016-11-30,10.87
2016-12-01,10.53
2016-12-02,10.68
2016-12-05,10.45
2016-12-06,10.77
2016-12-07,10.81
2016-12-08,10.87
2016-12-09,10.84
2016-12-12,10.93
2016-12-13,10.94
2016-12-14,10.4
2016-12-15,10.26
2016-12-16,10.21
2016-12-19,9.88
2016-12-20,9.91
2016-12-21,9.93
2016-12-22,9.88
2016-12-23,10.11
2016-12-27,10.15
2016-12-28,10.33
2016-12-29,10.33
2016-12-30,10.11
2017-01-03,10.83
2017-01-04,10.8
2017-01-05,11.1
2017-01-06,10.87
2017-01-09,10.83
2017-01-10,11.02
2017-01-11,11.54
2017-01-12,11.49
2017-01-13,11.32
2017-01-17,11.27
2017-01-18,11.17
2017-01-19,11.14
2017-01-20,11.2
2017-01-23,11.33
2017-01-24,11.1
2017-01-25,10.97
2017-01-26,10.91
2017-01-27,10.79
2017-01-30,10.39
2017-01-31,10.26
2017-02-01,10.23
2017-02-02,10.15
2017-02-03,10.33
2017-02-06,10.19
2017-02-07,10.08
2017-02-08,10.24
2017-02-09,10.14
2017-02-10,10.42
2017-02-13,10.57
2017-02-14,10.91
2017-02-15,10.96
2017-02-16,10.89
2017-02-17,10.77
2017-02-21,11.04
2017-02-22,10.76
2017-02-23,10.71
2017-02-24,10.22
2017-02-27,10.22
2017-02-28,10.08
2017-03-01,10.58
2017-03-02,9.97
2017-03-03,10.21
2017-03-06,10.12
2017-03-07,10.12
2017-03-08,9.36
2017-03-09,9.26
2017-03-10,9.38
2017-03-13,9.43
2017-03-14,9.04
2017-03-15,9.37
2017-03-16,9.19
2017-03-17,8.91
2017-03-20,9.17
2017-03-21,8.81
2017-03-22,9.11
2017-03-23,9.05
2017-03-24,9.06
2017-03-27,9.16
2017-03-28,9.31
2017-03-29,9.66
2017-03-30,9.58
2017-03-31,9.69
2017-04-03,9.75
2017-04-04,9.95
2017-04-05,9.79
2017-04-06,9.67
2017-04-07,9.76
2017-04-10,9.89
2017-04-11,9.73
2017-04-12,9.66
2017-04-13,9.26
2017-04-17,9.44
2017-04-18,9.26
2017-04-19,8.91
2017-04-20,9.0
2017-04-21,9.01
2017-04-24,9.21
2017-04-25,9.27
2017-04-26,9.11
2017-04-27,8.87
2017-04-28,9.01
2017-05-01,9.02
2017-05-02,9.08
2017-05-03,9.17
2017-05-04,8.85
2017-05-05,9.32
2017-05-08,9.23
2017-05-09,9.36
2017-05-10,9.71
2017-05-11,9.7
2017-05-12,10.24
2017-05-15,10.41
2017-05-16,10.45
2017-05-17,10.29
2017-05-18,8.55
2017-05-19,8.96
2017-05-22,8.71
2017-05-23,8.83
2017-05-24,9.08
2017-05-25,8.89
2017-05-26,8.95
2017-05-30,8.7
2017-05-31,8.48
2017-06-01,8.43
2017-06-02,8.48
2017-06-05,8.51
2017-06-06,8.57
2017-06-07,8.42
2017-06-08,8.41
2017-06-09,8.41
2017-06-12,8.36
2017-06-13,8.42
2017-06-14,8.29
2017-06-15,8.15
2017-06-16,8.08
2017-06-19,8.12
2017-06-20,7.86
2017-06-21,7.7
2017-06-22,7.8
2017-06-23,7.75
2017-06-26,7.93
2017-06-27,7.83
2017-06-28,7.87
2017-06-29,7.87
2017-06-30,7.99
2017-07-03,8.04
2017-07-05,7.95
2017-07-06,7.85
2017-07-07,7.74
2017-07-10,7.8
2017-07-11,8.04
2017-07-12,8.44
2017-07-13,8.45
2017-07-14,8.54
2017-07-17,8.46
2017-07-18,8.58
2017-07-19,8.74
2017-07-20,8.69
2017-07-21,8.48
2017-07-24,8.55
2017-07-25,8.69
2017-07-26,8.63
2017-07-27,8.69
2017-07-28,8.68
2017-07-31,8.81
2017-08-01,8.74
2017-08-02,9.01
2017-08-03,8.87
2017-08-04,8.86
2017-08-07,8.94
2017-08-08,8.9
2017-08-09,8.85
2017-08-10,8.62
2017-08-11,8.48
2017-08-14,8.47
2017-08-15,8.59
2017-08-16,8.65
2017-08-17,8.54
2017-08-18,8.89
2017-08-21,8.7
2017-08-22,8.98
2017-08-23,9.13
2017-08-24,9.13
2017-08-25,9.17
2017-08-28,9.08
2017-08-29,9.05
2017-08-30,8.79
2017-08-31,8.98
2017-09-01,9.29
2017-09-05,9.54
2017-09-06,10.01
2017-09-07,10.12
2017-09-08,9.8
2017-09-11,9.98
2017-09-12,9.89
2017-09-13,10.0
2017-09-14,10.08
2017-09-15,10.08
2017-09-18,10.06
2017-09-19,10.02
2017-09-20,10.42
2017-09-21,10.28
2017-09-22,10.34
2017-09-25,10.34
2017-09-26,10.22
2017-09-27,10.0
2017-09-28,10.02
2017-09-29,10.04
2017-10-02,10.07
2017-10-03,10.52
2017-10-04,10.4
2017-10-05,10.5
2017-10-06,10.32
2017-10-09,10.29
2017-10-10,10.47
2017-10-11,10.49
2017-10-12,10.4
2017-10-13,10.49
2017-10-16,10.48
2017-10-17,10.49
2017-10-18,10.45
2017-10-19,10.39
2017-10-20,10.35
2017-10-23,10.21
2017-10-24,10.38
2017-10-25,10.51
2017-10-26,10.39
2017-10-27,10.73
2017-10-30,10.6
2017-10-31,10.65
2017-11-01,10.83
2017-11-02,10.8
2017-11-03,10.69
2017-11-06,11.17
2017-11-07,10.61
2017-11-08,10.91
2017-11-09,10.84
2017-11-10,10.71
2017-11-13,10.62
2017-11-14,9.68
2017-11-15,9.83
2017-11-16,9.97
2017-11-17,10.14
2017-11-20,10.17
2017-11-21,10.03
2017-11-22,10.26
2017-11-24,10.32
2017-11-27,10.12
2017-11-28,10.16
2017-11-29,9.81
2017-11-30,9.72
2017-12-01,9.86
2017-12-04,9.94
2017-12-05,9.85
2017-12-06,9.93
2017-12-07,9.65
2017-12-08,9.7
2017-12-11,9.74
2017-12-12,9.94
2017-12-13,9.63
2017-12-14,9.48
2017-12-15,9.43
2017-12-18,9.61
2017-12-19,9.62
2017-12-20,9.75
2017-12-21,10.12
2017-12-22,9.99
2017-12-26,10.16
2017-12-27,10.1
2017-12-28,10.22
2017-12-29,10.29
2018-01-02,10.7
2018-01-03,10.97
2018-01-04,11.0
2018-01-05,11.08
2018-01-08,11.22
2018-01-09,11.14
2018-01-10,11.05
2018-01-11,11.38
2018-01-12,11.47
2018-01-16,11.7
2018-01-17,12.12
2018-01-18,12.13
2018-01-19,12.16
2018-01-22,12.25
2018-01-23,12.05
2018-01-24,13.09
2018-01-25,13.26
2018-01-26,13.83
2018-01-29,13.63
2018-01-30,13.3
2018-01-31,13.36
2018-02-01,13.95
2018-02-02,13.32
2018-02-05,12.7
2018-02-06,13.33
2018-02-07,12.76
2018-02-08,12.21
2018-02-09,12.34
2018-02-12,12.46
2018-02-13,12.47
2018-02-14,12.68
2018-02-15,12.82
2018-02-16,12.75
2018-02-20,13.29
2018-02-21,13.16
2018-02-22,13.53
2018-02-23,13.94
2018-02-26,14.39
2018-02-27,14.21
2018-02-28,14.04
2018-03-01,13.98
2018-03-02,14.2
2018-03-05,14.62
2018-03-06,14.66
2018-03-07,14.33
2018-03-08,14.27
2018-03-09,14.71
2018-03-12,14.67
2018-03-13,14.44
2018-03-14,14.48
2018-03-15,14.07
2018-03-16,14.1
2018-03-19,13.73
2018-03-20,13.75
2018-03-21,14.48
2018-03-22,14.19
2018-03-23,14.31
2018-03-26,14.47
2018-03-27,13.96
2018-03-28,13.76
2018-03-29,14.14
2018-04-02,13.72
2018-04-03,13.67
2018-04-04,13.63
2018-04-05,13.98
2018-04-06,13.92
2018-04-09,13.38
2018-04-10,14.01
2018-04-11,14.33
2018-04-12,14.27
2018-04-13,13.86
2018-04-16,13.42
2018-04-17,13.69
2018-04-18,14.24
2018-04-19,14.38
2018-04-20,14.3
2018-04-23,14.09
2018-04-24,13.96
2018-04-25,13.5
2018-04-26,14.05
2018-04-27,14.14
2018-04-30,14.09
2018-05-01,13.77
2018-05-02,13.82
2018-05-03,13.73
2018-05-04,13.69
2018-05-07,13.99
2018-05-08,13.87
2018-05-09,15.13
2018-05-10,16.209999
2018-05-11,16.190001000000002
2018-05-14,16.65
2018-05-15,16.85
2018-05-16,17.139999
2018-05-17,16.48
2018-05-18,16.18
2018-05-21,15.9
2018-05-22,15.7
2018-05-23,15.11
2018-05-24,12.78
2018-05-25,12.61
2018-05-29,11.92
2018-05-30,11.92
2018-05-31,11.86
2018-06-01,10.13
2018-06-04,10.7
2018-06-05,10.25
2018-06-06,10.04
2018-06-07,9.66
2018-06-08,9.78
2018-06-11,9.88
2018-06-12,9.78
2018-06-13,9.67
2018-06-14,9.52
2018-06-15,9.44
2018-06-18,9.27
2018-06-19,9.52
2018-06-20,9.84
2018-06-21,9.41
2018-06-22,9.43
2018-06-25,9.59
2018-06-26,9.74
2018-06-27,9.78
2018-06-28,9.84
2018-06-29,10.03
2018-07-02,10.07
2018-07-03,10.22
2018-07-05,10.26
2018-07-06,10.42
2018-07-09,10.69
2018-07-10,10.67
2018-07-11,10.35
2018-07-12,10.63
2018-07-13,10.69
2018-07-16,10.61
2018-07-17,10.96
2018-07-18,10.73
2018-07-19,10.77
2018-07-20,11.34
2018-07-23,11.38
2018-07-24,11.68
2018-07-25,11.95
2018-07-26,11.59
2018-07-27,11.91
2018-07-30,11.86
2018-07-31,11.73
2018-08-01,11.72
2018-08-02,11.92
2018-08-03,12.53
2018-08-06,12.5
2018-08-07,12.38
2018-08-08,12.12
2018-08-09,11.96
2018-08-10,11.54
2018-08-13,11.5
2018-08-14,11.55
2018-08-15,11.06
2018-08-16,10.93
2018-08-17,10.71
2018-08-20,10.64
2018-08-21,10.26
2018-08-22,10.49
2018-08-23,10.22
2018-08-24,10.31
2018-08-27,10.5
2018-08-28,10.35
2018-08-29,10.75
2018-08-30,10.5
2018-08-31,10.87
2018-09-04,10.4
2018-09-05,10.56
2018-09-06,10.63
2018-09-07,11.04
2018-09-10,10.88
2018-09-11,10.44
2018-09-12,10.74
2018-09-13,10.44
2018-09-14,10.59
2018-09-17,10.92
2018-09-18,11.22
2018-09-19,11.25
2018-09-20,11.36
2018-09-21,11.5
2018-09-24,11.39
2018-09-25,11.43
2018-09-26,11.65
2018-09-27,12.23
2018-09-28,12.07
2018-10-01,12.08
2018-10-02,13.16
2018-10-03,13.55
2018-10-04,13.69
2018-10-05,13.91
2018-10-08,15.38
2018-10-09,16.08
2018-10-10,15.1
2018-10-11,14.86
2018-10-12,15.35
2018-10-15,15.41
2018-10-16,15.98
2018-10-17,16.059998999999998
2018-10-18,15.33
2018-10-19,15.49
2018-10-22,16.040001
2018-10-23,15.73
2018-10-24,15.11
2018-10-25,15.57
2018-10-26,16.24
2018-10-29,15.56
2018-10-30,16.41
2018-10-31,16.25
2018-11-01,16.15
2018-11-02,16.129998999999998
2018-11-05,16.42
2018-11-06,15.87
2018-11-07,15.55
2018-11-08,14.94
2018-11-09,14.94
2018-11-12,14.72
2018-11-13,13.9
2018-11-14,14.24
2018-11-15,14.56
2018-11-16,14.86
2018-11-19,14.85
2018-11-20,13.98
2018-11-21,14.37
2018-11-23,13.87
2018-11-26,13.72
2018-11-27,14.34
2018-11-28,14.39
2018-11-29,14.33
2018-11-30,14.56
2018-12-03,15.04
2018-12-04,14.67
2018-12-06,14.14
2018-12-07,14.24
2018-12-10,13.53
2018-12-11,13.44
2018-12-12,13.61
2018-12-13,13.63
2018-12-14,13.4
2018-12-17,13.2
2018-12-18,12.88
2018-12-19,12.67
2018-12-20,12.59
2018-12-21,12.38
2018-12-24,12.1
2018-12-26,12.72
2018-12-27,12.8
2018-12-28,13.03
2018-12-31,13.01
2019-01-02,14.01
2019-01-03,14.26
2019-01-04,14.76
2019-01-07,15.06
2019-01-08,15.2
2019-01-09,15.62
2019-01-10,15.48
2019-01-11,15.29
2019-01-14,15.33
2019-01-15,15.24
2019-01-16,15.3
2019-01-17,15.42
2019-01-18,15.4
2019-01-22,15.18
2019-01-23,15.48
2019-01-24,15.52
2019-01-25,15.82
2019-01-28,15.09
2019-01-29,15.57
2019-01-30,16.0
2019-01-31,16.299999
2019-02-01,16.43
2019-02-04,16.49
2019-02-05,16.629998999999998
2019-02-06,16.219998999999998
2019-02-07,15.88
2019-02-08,15.69
2019-02-11,15.32
2019-02-12,16.040001
2019-02-13,16.26
2019-02-14,16.719998999999998
2019-02-15,16.75
2019-02-19,16.799999
2019-02-20,16.719998999999998
2019-02-21,16.65
2019-02-22,16.629998999999998
2019-02-25,16.24
2019-02-26,16.27
2019-02-27,16.42
2019-02-28,15.72
2019-03-01,15.49
2019-03-04,15.56
2019-03-05,15.66
2019-03-06,15.29
2019-03-07,15.04
2019-03-08,14.98
2019-03-11,15.87
2019-03-12,15.82
2019-03-13,16.25
2019-03-14,16.25
2019-03-15,16.59
2019-03-18,17.110001
2019-03-19,17.370001000000002
2019-03-20,17.629998999999998
2019-03-21,17.049999
2019-03-22,15.82
2019-03-25,15.88
2019-03-26,16.389999
2019-03-27,15.49
2019-03-28,15.8
2019-03-29,15.92
2019-04-01,15.94
2019-04-02,16.02
2019-04-03,15.72
2019-04-04,16.17
2019-04-05,16.5
2019-04-08,16.99
2019-04-09,16.879998999999998
2019-04-10,16.99
2019-04-11,16.469998999999998
2019-04-12,14.94
2019-04-15,15.02
2019-04-16,15.37
2019-04-17,15.3
2019-04-18,15.62
2019-04-22,15.69
2019-04-23,15.8
2019-04-24,15.34
2019-04-25,15.47
2019-04-26,15.38
2019-04-29,15.37
2019-04-30,15.23
2019-05-01,14.93
2019-05-02,14.91
2019-05-03,15.01
2019-05-06,14.86
2019-05-07,14.71
2019-05-08,15.26
2019-05-09,14.78
2019-05-10,14.81
2019-05-13,14.35
2019-05-14,14.36
2019-05-15,14.16
2019-05-16,13.85
2019-05-17,13.46
2019-05-20,13.68
2019-05-21,14.1
2019-05-22,14.22
2019-05-23,13.91
2019-05-24,14.1
2019-05-28,14.32
2019-05-29,14.55
2019-05-30,14.5
2019-05-31,14.43
2019-06-03,14.77
2019-06-04,15.03
2019-06-05,14.71
2019-06-06,14.95
2019-06-07,15.38
2019-06-10,15.07
2019-06-11,15.52
2019-06-12,15.21
2019-06-13,15.47
2019-06-14,15.4
2019-06-17,15.46
2019-06-18,15.79
2019-06-19,15.94
2019-06-20,16.370001000000002
2019-06-21,16.620001000000002
2019-06-24,16.59
2019-06-25,15.98
2019-06-26,15.86
2019-06-27,15.54
2019-06-28,15.57
2019-07-01,15.49
2019-07-02,15.23
2019-07-03,15.33
2019-07-05,15.68
2019-07-08,16.0
2019-07-09,16.049999
2019-07-10,16.280001000000002
2019-07-11,16.690001000000002
2019-07-12,16.83
2019-07-15,16.49
2019-07-16,16.190001000000002
2019-07-17,16.16
2019-07-18,16.129998999999998
2019-07-19,15.99
2019-07-22,15.99
2019-07-23,16.07
2019-07-24,15.86
2019-07-25,15.48
2019-07-26,15.07
2019-07-29,15.23
2019-07-30,15.13
2019-07-31,15.05
2019-08-01,14.72
2019-08-02,14.95
2019-08-05,14.18
2019-08-06,14.32
2019-08-07,14.19
2019-08-08,14.63
2019-08-09,14.51
2019-08-12,14.0
2019-08-13,14.09
