Date,MATX
1977-02-09,1.378562
1977-02-10,1.378562
1977-02-11,1.368573
1977-02-14,1.3286149999999999
1977-02-15,1.318625
1977-02-16,1.278667
1977-02-17,1.278667
1977-02-18,1.318625
1977-02-22,1.268677
1977-02-23,1.2486979999999999
1977-02-24,1.2486979999999999
1977-02-25,1.418521
1977-02-28,1.398542
1977-03-01,1.378562
1977-03-02,1.418521
1977-03-03,1.42851
1977-03-04,1.498438
1977-03-07,1.498438
1977-03-08,1.478458
1977-03-09,1.468469
1977-03-10,1.518417
1977-03-11,1.478458
1977-03-14,1.44849
1977-03-15,1.44849
1977-03-16,1.44849
1977-03-17,1.44849
1977-03-18,1.42851
1977-03-21,1.42851
1977-03-22,1.42851
1977-03-23,1.44849
1977-03-24,1.44849
1977-03-25,1.44849
1977-03-28,1.44849
1977-03-29,1.44849
1977-03-30,1.478458
1977-03-31,1.478458
1977-04-01,1.478458
1977-04-04,1.478458
1977-04-05,1.518417
1977-04-06,1.518417
1977-04-07,1.518417
1977-04-11,1.518417
1977-04-12,1.498438
1977-04-13,1.478458
1977-04-14,1.44849
1977-04-15,1.44849
1977-04-18,1.44849
1977-04-19,1.44849
1977-04-20,1.468469
1977-04-21,1.468469
1977-04-22,1.468469
1977-04-25,1.468469
1977-04-26,1.468469
1977-04-27,1.478458
1977-04-28,1.478458
1977-04-29,1.498438
1977-05-02,1.498438
1977-05-03,1.518417
1977-05-04,1.528406
1977-05-05,1.518417
1977-05-06,1.498438
1977-05-09,1.478458
1977-05-10,1.478458
1977-05-11,1.478458
1977-05-12,1.498438
1977-05-13,1.518417
1977-05-16,1.518417
1977-05-17,1.498438
1977-05-18,1.498438
1977-05-19,1.498438
1977-05-20,1.498438
1977-05-23,1.468469
1977-05-24,1.468469
1977-05-25,1.478458
1977-05-26,1.518417
1977-05-27,1.498438
1977-05-31,1.478458
1977-06-01,1.468469
1977-06-02,1.468469
1977-06-03,1.44849
1977-06-06,1.44849
1977-06-07,1.44849
1977-06-08,1.478458
1977-06-09,1.468469
1977-06-10,1.478458
1977-06-13,1.478458
1977-06-14,1.498438
1977-06-15,1.478458
1977-06-16,1.478458
1977-06-17,1.478458
1977-06-20,1.478458
1977-06-21,1.478458
1977-06-22,1.478458
1977-06-23,1.478458
1977-06-24,1.478458
1977-06-27,1.478458
1977-06-28,1.468469
1977-06-29,1.42851
1977-06-30,1.348594
1977-07-01,1.3286149999999999
1977-07-05,1.378562
1977-07-06,1.42851
1977-07-07,1.418521
1977-07-08,1.418521
1977-07-11,1.418521
1977-07-12,1.418521
1977-07-13,1.418521
1977-07-15,1.378562
1977-07-18,1.378562
1977-07-19,1.378562
1977-07-20,1.378562
1977-07-21,1.368573
1977-07-22,1.468469
1977-07-25,1.44849
1977-07-26,1.418521
1977-07-27,1.378562
1977-07-28,1.378562
1977-07-29,1.348594
1977-08-01,1.378562
1977-08-02,1.368573
1977-08-03,1.378562
1977-08-04,1.418521
1977-08-05,1.418521
1977-08-08,1.418521
1977-08-09,1.418521
1977-08-10,1.418521
1977-08-11,1.42851
1977-08-12,1.44849
1977-08-15,1.44849
1977-08-16,1.44849
1977-08-17,1.44849
1977-08-18,1.44849
1977-08-19,1.42851
1977-08-22,1.418521
1977-08-23,1.418521
1977-08-24,1.418521
