Date,NXST
2018-06-22,75.699997
2018-06-25,74.75
2018-06-26,75.800003
2018-06-27,75.25
2018-06-28,74.650002
2018-06-29,73.400002
2018-07-02,73.150002
2018-07-03,73.0
2018-07-05,74.5
2018-07-06,75.550003
2018-07-09,77.449997
2018-07-10,78.099998
2018-07-11,81.0
2018-07-12,84.0
2018-07-13,82.5
2018-07-16,78.699997
2018-07-17,77.5
2018-07-18,76.849998
2018-07-19,75.849998
2018-07-20,76.849998
2018-07-23,77.650002
2018-07-24,75.449997
2018-07-25,77.449997
2018-07-26,77.150002
2018-07-27,74.029999
2018-07-30,73.949997
2018-07-31,74.449997
2018-08-01,73.449997
2018-08-02,73.050003
2018-08-03,73.449997
2018-08-06,74.5
2018-08-07,76.0
2018-08-08,76.849998
2018-08-09,76.75
2018-08-10,76.400002
2018-08-13,76.449997
2018-08-14,76.300003
2018-08-15,77.099998
2018-08-16,78.5
2018-08-17,78.349998
2018-08-20,79.150002
2018-08-21,81.400002
2018-08-22,81.400002
2018-08-23,80.699997
2018-08-24,82.25
2018-08-27,82.300003
2018-08-28,80.949997
2018-08-29,80.650002
2018-08-30,81.300003
2018-08-31,82.0
2018-09-04,81.150002
2018-09-05,81.449997
2018-09-06,79.449997
2018-09-07,79.300003
2018-09-10,78.75
2018-09-11,80.25
2018-09-12,80.900002
2018-09-13,81.199997
2018-09-14,80.650002
2018-09-17,80.0
2018-09-18,80.25
2018-09-19,80.25
2018-09-20,82.550003
2018-09-21,82.400002
2018-09-24,82.449997
2018-09-25,82.900002
2018-09-26,81.25
2018-09-27,80.699997
2018-09-28,81.400002
2018-10-01,79.940002
2018-10-02,80.989998
2018-10-03,82.0
2018-10-04,81.519997
2018-10-05,79.449997
2018-10-08,80.510002
2018-10-09,79.739998
2018-10-10,76.93
2018-10-11,73.91999799999999
2018-10-12,74.07
2018-10-15,75.389999
2018-10-16,77.629997
2018-10-17,77.470001
2018-10-18,77.589996
2018-10-19,78.370003
2018-10-22,79.389999
2018-10-23,77.910004
2018-10-24,72.839996
2018-10-25,73.440002
2018-10-26,72.16999799999999
2018-10-29,72.510002
2018-10-30,73.519997
2018-10-31,74.889999
2018-11-01,77.839996
2018-11-02,78.199997
2018-11-05,78.290001
2018-11-06,80.660004
2018-11-07,83.209999
2018-11-08,81.400002
2018-11-09,81.010002
2018-11-12,80.43
2018-11-13,80.480003
2018-11-14,80.339996
2018-11-15,80.650002
2018-11-16,78.989998
2018-11-19,73.620003
2018-11-20,71.269997
2018-11-21,74.699997
2018-11-23,74.769997
2018-11-26,77.57
2018-11-27,79.32
2018-11-28,79.41999799999999
2018-11-29,80.910004
2018-11-30,82.639999
2018-12-03,88.32
2018-12-04,85.300003
2018-12-06,86.489998
2018-12-07,85.300003
2018-12-10,84.400002
2018-12-11,87.540001
2018-12-12,87.800003
2018-12-13,85.720001
2018-12-14,85.0
2018-12-17,84.029999
2018-12-18,84.08000200000001
2018-12-19,84.0
2018-12-20,77.480003
2018-12-21,73.620003
2018-12-24,71.809998
2018-12-26,75.699997
2018-12-27,75.82
2018-12-28,76.400002
2018-12-31,78.639999
2019-01-02,79.910004
2019-01-03,78.800003
2019-01-04,79.949997
2019-01-07,80.410004
2019-01-08,83.08000200000001
2019-01-09,82.900002
2019-01-10,84.150002
2019-01-11,84.190002
2019-01-14,83.269997
2019-01-15,82.779999
2019-01-16,82.75
2019-01-17,83.010002
2019-01-18,83.449997
2019-01-22,80.720001
2019-01-23,81.730003
2019-01-24,83.110001
2019-01-25,83.620003
2019-01-28,83.510002
2019-01-29,83.379997
2019-01-30,83.910004
2019-01-31,83.470001
2019-02-01,84.07
2019-02-04,83.349998
2019-02-05,84.239998
2019-02-06,84.510002
2019-02-07,83.440002
2019-02-08,83.989998
2019-02-11,85.470001
2019-02-12,86.120003
2019-02-13,86.879997
2019-02-14,87.349998
2019-02-15,89.010002
2019-02-19,88.889999
2019-02-20,90.800003
2019-02-21,90.839996
2019-02-22,91.800003
2019-02-25,90.860001
2019-02-26,94.839996
2019-02-27,95.489998
2019-02-28,97.730003
2019-03-01,101.550003
2019-03-04,100.730003
2019-03-05,102.5
2019-03-06,103.209999
2019-03-07,102.099998
2019-03-08,102.989998
2019-03-11,104.0
2019-03-12,105.349998
2019-03-13,106.68
2019-03-14,107.269997
2019-03-15,106.589996
2019-03-18,106.620003
2019-03-19,105.650002
2019-03-20,105.540001
2019-03-21,108.650002
2019-03-22,105.199997
2019-03-25,105.75
2019-03-26,107.760002
2019-03-27,109.279999
2019-03-28,110.489998
2019-03-29,108.370003
2019-04-01,109.16999799999999
2019-04-02,108.66999799999999
2019-04-03,110.269997
2019-04-04,112.190002
2019-04-05,112.730003
2019-04-08,111.779999
2019-04-09,112.129997
2019-04-10,115.0
2019-04-11,115.209999
2019-04-12,115.809998
2019-04-15,116.83000200000001
2019-04-16,117.959999
2019-04-17,117.839996
2019-04-18,115.300003
2019-04-22,113.800003
2019-04-23,115.449997
2019-04-24,115.699997
2019-04-25,116.43
2019-04-26,116.849998
2019-04-29,117.650002
2019-04-30,117.050003
2019-05-01,115.33000200000001
2019-05-02,111.190002
2019-05-03,111.099998
2019-05-06,112.989998
2019-05-07,110.08000200000001
2019-05-08,108.33000200000001
2019-05-09,110.410004
2019-05-10,111.650002
2019-05-13,106.300003
2019-05-14,105.010002
2019-05-15,105.120003
2019-05-16,107.730003
2019-05-17,106.449997
2019-05-20,105.209999
2019-05-21,105.849998
2019-05-22,103.93
2019-05-23,103.25
2019-05-24,104.309998
2019-05-28,105.089996
2019-05-29,104.790001
2019-05-30,104.800003
2019-05-31,100.150002
2019-06-03,99.220001
2019-06-04,101.290001
2019-06-05,100.449997
2019-06-06,99.110001
2019-06-07,98.470001
2019-06-10,99.18
2019-06-11,98.309998
2019-06-12,99.129997
2019-06-13,101.08000200000001
2019-06-14,99.279999
2019-06-17,100.449997
2019-06-18,101.889999
2019-06-19,100.040001
2019-06-20,103.459999
2019-06-21,101.720001
2019-06-24,99.839996
2019-06-25,98.519997
2019-06-26,98.82
2019-06-27,100.160004
2019-06-28,101.0
2019-07-01,104.290001
2019-07-02,105.199997
2019-07-03,110.41999799999999
2019-07-05,110.099998
2019-07-08,107.199997
2019-07-09,106.620003
2019-07-10,109.5
2019-07-11,109.349998
2019-07-12,109.260002
2019-07-15,106.190002
2019-07-16,106.940002
2019-07-17,103.900002
2019-07-18,104.449997
2019-07-19,103.949997
2019-07-22,103.050003
2019-07-23,99.519997
2019-07-24,102.57
2019-07-25,103.050003
2019-07-26,101.550003
2019-07-29,102.800003
2019-07-30,103.650002
2019-07-31,101.769997
2019-08-01,101.489998
2019-08-02,98.769997
2019-08-05,97.050003
2019-08-06,98.099998
2019-08-07,95.190002
2019-08-08,97.790001
2019-08-09,97.519997
2019-08-12,97.959999
2019-08-13,99.269997
2019-08-14,92.08000200000001
2019-08-15,91.239998
2019-08-16,94.019997
2019-08-19,95.900002
2019-08-20,94.150002
2019-08-21,94.949997
2019-08-22,96.900002
2019-08-23,93.889999
2019-08-26,93.050003
2019-08-27,92.199997
2019-08-28,93.599998
2019-08-29,94.010002
2019-08-30,98.889999
2019-09-03,95.260002
2019-09-04,97.779999
2019-09-05,99.040001
2019-09-06,100.559998
2019-09-09,100.32
2019-09-10,105.660004
2019-09-11,108.540001
2019-09-12,105.699997
2019-09-13,102.16999799999999
2019-09-16,107.010002
2019-09-17,103.529999
2019-09-18,103.230003
2019-09-19,101.910004
2019-09-20,103.18
2019-09-23,108.699997
2019-09-24,102.019997
2019-09-25,102.309998
2019-09-26,101.809998
2019-09-27,99.690002
2019-09-30,102.309998
2019-10-01,101.82
2019-10-02,98.809998
2019-10-03,99.0
2019-10-04,98.989998
2019-10-07,98.699997
2019-10-08,94.800003
2019-10-09,94.709999
2019-10-10,95.32
2019-10-11,98.83000200000001
2019-10-14,97.800003
2019-10-15,97.32
2019-10-16,98.690002
2019-10-17,98.849998
2019-10-18,97.050003
2019-10-21,100.029999
2019-10-22,102.910004
2019-10-23,103.5
2019-10-24,102.25
2019-10-25,103.290001
2019-10-28,103.66999799999999
2019-10-29,102.989998
2019-10-30,97.970001
2019-10-31,97.290001
2019-11-01,97.699997
2019-11-04,96.550003
2019-11-05,97.019997
2019-11-06,99.029999
2019-11-07,101.910004
2019-11-08,105.949997
2019-11-11,108.300003
2019-11-12,106.279999
2019-11-13,102.449997
2019-11-14,101.769997
2019-11-15,101.029999
2019-11-18,102.769997
2019-11-19,103.57
2019-11-20,101.68
2019-11-21,100.800003
2019-11-22,104.849998
2019-11-25,108.989998
2019-11-26,108.459999
2019-11-27,107.839996
2019-11-29,107.709999
2019-12-02,104.739998
2019-12-03,104.82
2019-12-04,106.910004
2019-12-05,107.559998
2019-12-06,108.980003
2019-12-09,108.989998
2019-12-10,105.83000200000001
2019-12-11,106.93
2019-12-12,108.209999
2019-12-13,107.690002
2019-12-16,105.879997
2019-12-17,109.82
2019-12-18,114.309998
2019-12-19,117.529999
2019-12-20,117.300003
2019-12-23,117.260002
2019-12-24,116.910004
2019-12-26,118.75
2019-12-27,118.199997
2019-12-30,116.989998
2019-12-31,117.25
2020-01-02,115.019997
2020-01-03,116.510002
2020-01-06,116.16999799999999
2020-01-07,123.470001
2020-01-08,125.510002
2020-01-09,123.16999799999999
2020-01-10,121.220001
2020-01-13,121.91999799999999
2020-01-14,124.449997
2020-01-15,129.080002
2020-01-16,129.979996
2020-01-17,131.119995
2020-01-21,129.83999599999999
2020-01-22,128.139999
2020-01-23,128.649994
2020-01-24,124.910004
2020-01-27,122.58000200000001
2020-01-28,123.0
2020-01-29,123.300003
2020-01-30,121.970001
2020-01-31,121.150002
2020-02-03,124.25
2020-02-04,122.629997
2020-02-05,125.089996
2020-02-06,126.040001
2020-02-07,122.209999
2020-02-10,123.599998
2020-02-11,124.779999
2020-02-12,125.099998
2020-02-13,125.720001
2020-02-14,126.019997
2020-02-18,128.0
2020-02-19,128.380005
2020-02-20,124.269997
2020-02-21,121.050003
2020-02-24,116.699997
2020-02-25,113.900002
2020-02-26,107.019997
2020-02-27,111.870003
2020-02-28,114.980003
2020-03-02,115.379997
2020-03-03,109.089996
2020-03-04,109.690002
2020-03-05,102.32
2020-03-06,97.849998
2020-03-09,84.199997
2020-03-10,90.400002
2020-03-11,82.16999799999999
2020-03-12,68.239998
2020-03-13,76.800003
2020-03-16,62.77
2020-03-17,64.809998
2020-03-18,54.93
2020-03-19,61.860001000000004
2020-03-20,50.049999
2020-03-23,46.259997999999996
2020-03-24,56.290001000000004
2020-03-25,63.549999
2020-03-26,67.57
2020-03-27,62.52
2020-03-30,59.900002
2020-03-31,57.73
2020-04-01,53.619999
2020-04-02,55.599998
2020-04-03,50.75
2020-04-06,58.43
2020-04-07,59.209998999999996
2020-04-08,64.5
2020-04-09,62.799999
2020-04-13,58.57
2020-04-14,63.59
2020-04-15,59.84
2020-04-16,59.139998999999996
2020-04-17,66.209999
2020-04-20,61.75
2020-04-21,58.799999
2020-04-22,56.799999
2020-04-23,58.75
2020-04-24,59.32
2020-04-27,64.489998
2020-04-28,67.620003
2020-04-29,76.239998
2020-04-30,70.040001
2020-05-01,66.599998
2020-05-04,64.449997
2020-05-05,65.260002
2020-05-06,72.0
2020-05-07,72.760002
2020-05-08,78.339996
