Date,CF
2019-08-26,47.240002000000004
2019-08-27,46.689999
2019-08-28,47.310001
2019-08-29,48.259997999999996
2019-08-30,48.189999
2019-09-03,47.25
2019-09-04,47.759997999999996
2019-09-05,48.169998
2019-09-06,48.639998999999996
2019-09-09,48.849998
2019-09-10,50.779999
2019-09-11,50.380001
2019-09-12,49.099998
2019-09-13,49.91
2019-09-16,51.34
2019-09-17,50.580002
2019-09-18,50.650002
2019-09-19,50.009997999999996
2019-09-20,49.290001000000004
2019-09-23,49.91
2019-09-24,48.880001
2019-09-25,48.669998
2019-09-26,49.220001
2019-09-27,48.650002
2019-09-30,49.200001
2019-10-01,49.130001
2019-10-02,48.279999
2019-10-03,48.759997999999996
2019-10-04,48.779999
2019-10-07,48.91
2019-10-08,48.860001000000004
2019-10-09,48.84
2019-10-10,49.150002
2019-10-11,50.619999
2019-10-14,48.970001
2019-10-15,48.580002
2019-10-16,48.91
2019-10-17,48.459998999999996
2019-10-18,47.77
2019-10-21,46.459998999999996
2019-10-22,46.41
2019-10-23,45.82
2019-10-24,45.470001
2019-10-25,46.139998999999996
2019-10-28,45.830002
2019-10-29,46.869999
2019-10-30,47.040001000000004
2019-10-31,45.349998
2019-11-01,46.27
2019-11-04,47.619999
2019-11-05,47.73
2019-11-06,46.389998999999996
2019-11-07,46.630001
2019-11-08,46.630001
2019-11-11,46.450001
2019-11-12,47.91
2019-11-13,46.84
2019-11-14,46.360001000000004
2019-11-15,45.93
2019-11-18,45.130001
2019-11-19,45.759997999999996
2019-11-20,45.099998
2019-11-21,45.400002
2019-11-22,44.950001
2019-11-25,46.290001000000004
2019-11-26,45.720001
2019-11-27,45.650002
2019-11-29,46.209998999999996
2019-12-02,45.689999
2019-12-03,44.950001
2019-12-04,44.77
2019-12-05,44.450001
2019-12-06,45.34
2019-12-09,45.400002
2019-12-10,44.02
2019-12-11,44.560001
2019-12-12,45.400002
2019-12-13,45.139998999999996
2019-12-16,46.880001
2019-12-17,46.919998
2019-12-18,46.529999
2019-12-19,46.380001
2019-12-20,48.279999
2019-12-23,47.75
2019-12-24,47.939999
2019-12-26,48.459998999999996
2019-12-27,47.549999
2019-12-30,47.360001000000004
2019-12-31,47.740002000000004
2020-01-02,46.400002
2020-01-03,46.080002
2020-01-06,46.0
2020-01-07,45.580002
2020-01-08,45.790001000000004
2020-01-09,45.57
2020-01-10,44.77
2020-01-13,45.34
2020-01-14,45.419998
2020-01-15,45.650002
2020-01-16,45.889998999999996
2020-01-17,46.139998999999996
2020-01-21,44.25
2020-01-22,42.709998999999996
2020-01-23,42.5
2020-01-24,40.93
2020-01-27,39.419998
2020-01-28,39.950001
2020-01-29,40.27
2020-01-30,40.68
2020-01-31,40.279999
2020-02-03,39.75
2020-02-04,41.07
2020-02-05,42.709998999999996
2020-02-06,42.25
2020-02-07,42.169998
2020-02-10,41.669998
2020-02-11,42.169998
2020-02-12,41.610001000000004
2020-02-13,39.34
2020-02-14,38.299999
2020-02-18,38.16
2020-02-19,39.380001
2020-02-20,39.48
2020-02-21,39.349998
2020-02-24,38.830002
2020-02-25,37.639998999999996
2020-02-26,37.060001
2020-02-27,36.130001
2020-02-28,36.860001000000004
2020-03-02,38.220001
2020-03-03,38.139998999999996
2020-03-04,38.75
2020-03-05,37.990002000000004
2020-03-06,36.84
2020-03-09,31.17
2020-03-10,30.73
2020-03-11,28.34
2020-03-12,24.42
2020-03-13,27.68
2020-03-16,24.0
2020-03-17,24.15
2020-03-18,21.139999
2020-03-19,22.98
2020-03-20,22.25
2020-03-23,22.040001
2020-03-24,25.620001000000002
2020-03-25,27.02
2020-03-26,28.25
2020-03-27,25.549999
2020-03-30,26.620001000000002
2020-03-31,27.200001
2020-04-01,25.85
2020-04-02,25.700001
2020-04-03,25.77
2020-04-06,27.5
2020-04-07,28.959999
2020-04-08,29.84
2020-04-09,31.01
2020-04-13,29.91
2020-04-14,30.049999
2020-04-15,28.120001000000002
2020-04-16,26.92
2020-04-17,28.290001
2020-04-20,27.549999
2020-04-21,26.860001
2020-04-22,27.309998999999998
2020-04-23,27.85
2020-04-24,28.0
2020-04-27,28.370001000000002
2020-04-28,28.040001
2020-04-29,29.01
2020-04-30,27.5
2020-05-01,26.610001
2020-05-04,26.280001000000002
2020-05-05,27.309998999999998
2020-05-06,26.27
2020-05-07,27.540001
2020-05-08,29.030001000000002
