Date,ENS
2018-06-07,81.91999799999999
2018-06-08,80.559998
2018-06-11,80.970001
2018-06-12,81.360001
2018-06-13,81.099998
2018-06-14,80.160004
2018-06-15,79.75
2018-06-18,79.349998
2018-06-19,78.260002
2018-06-20,78.43
2018-06-21,78.349998
2018-06-22,78.209999
2018-06-25,76.25
2018-06-26,76.93
2018-06-27,76.040001
2018-06-28,74.309998
2018-06-29,74.639999
2018-07-02,74.870003
2018-07-03,73.730003
2018-07-05,75.470001
2018-07-06,75.839996
2018-07-09,77.300003
2018-07-10,77.260002
2018-07-11,75.190002
2018-07-12,76.019997
2018-07-13,77.480003
2018-07-16,77.0
2018-07-17,77.459999
2018-07-18,77.900002
2018-07-19,77.650002
2018-07-20,77.230003
2018-07-23,76.93
2018-07-24,77.050003
2018-07-25,77.769997
2018-07-26,80.08000200000001
2018-07-27,78.589996
2018-07-30,79.43
2018-07-31,82.07
2018-08-01,81.059998
2018-08-02,81.360001
2018-08-03,79.940002
2018-08-06,80.41999799999999
2018-08-07,80.970001
2018-08-08,79.849998
2018-08-09,76.790001
2018-08-10,75.610001
2018-08-13,75.16999799999999
2018-08-14,76.650002
2018-08-15,76.91999799999999
2018-08-16,77.629997
2018-08-17,78.699997
2018-08-20,79.5
2018-08-21,80.410004
2018-08-22,80.290001
2018-08-23,80.059998
2018-08-24,80.709999
2018-08-27,81.970001
2018-08-28,82.300003
2018-08-29,82.839996
2018-08-30,82.93
2018-08-31,82.989998
2018-09-04,83.019997
2018-09-05,82.18
2018-09-06,82.260002
2018-09-07,82.720001
2018-09-10,82.610001
2018-09-11,82.879997
2018-09-12,83.510002
2018-09-13,83.66999799999999
2018-09-14,84.809998
2018-09-17,84.019997
2018-09-18,84.099998
2018-09-19,83.980003
2018-09-20,84.410004
2018-09-21,85.18
2018-09-24,85.660004
2018-09-25,85.989998
2018-09-26,86.690002
2018-09-27,87.07
2018-09-28,87.129997
2018-10-01,86.529999
2018-10-02,86.660004
2018-10-03,87.639999
2018-10-04,86.870003
2018-10-05,85.199997
2018-10-08,86.349998
2018-10-09,86.699997
2018-10-10,82.860001
2018-10-11,81.050003
2018-10-12,79.91999799999999
2018-10-15,80.610001
2018-10-16,82.959999
2018-10-17,82.730003
2018-10-18,79.470001
2018-10-19,78.790001
2018-10-22,78.360001
2018-10-23,76.18
2018-10-24,73.559998
2018-10-25,73.709999
2018-10-26,73.709999
2018-10-29,73.150002
2018-10-30,77.720001
2018-10-31,79.57
2018-11-01,81.239998
2018-11-02,82.309998
2018-11-05,83.279999
2018-11-06,84.739998
2018-11-07,88.199997
2018-11-08,88.739998
2018-11-09,87.83000200000001
2018-11-12,85.290001
2018-11-13,84.599998
2018-11-14,84.300003
2018-11-15,85.980003
2018-11-16,85.809998
2018-11-19,84.08000200000001
2018-11-20,81.059998
2018-11-21,82.58000200000001
2018-11-23,82.550003
2018-11-26,84.0
2018-11-27,83.540001
2018-11-28,85.910004
2018-11-29,86.480003
2018-11-30,87.370003
2018-12-03,88.82
2018-12-04,84.129997
2018-12-06,81.019997
2018-12-07,79.199997
2018-12-10,77.860001
2018-12-11,76.980003
2018-12-12,79.980003
2018-12-13,79.290001
2018-12-14,76.129997
2018-12-17,73.349998
2018-12-18,75.260002
2018-12-19,72.379997
2018-12-20,71.769997
2018-12-21,74.639999
2018-12-24,72.0
2018-12-26,76.720001
2018-12-27,76.110001
2018-12-28,76.029999
2018-12-31,77.610001
2019-01-02,77.58000200000001
2019-01-03,75.120003
2019-01-04,78.410004
2019-01-07,77.809998
2019-01-08,78.470001
2019-01-09,79.629997
2019-01-10,80.83000200000001
2019-01-11,80.449997
2019-01-14,80.370003
2019-01-15,80.43
2019-01-16,80.889999
2019-01-17,82.190002
2019-01-18,84.790001
2019-01-22,82.709999
2019-01-23,82.010002
2019-01-24,82.809998
2019-01-25,84.110001
2019-01-28,84.129997
2019-01-29,84.290001
2019-01-30,83.720001
2019-01-31,85.260002
2019-02-01,86.300003
2019-02-04,87.57
2019-02-05,88.610001
2019-02-06,88.660004
2019-02-07,79.040001
2019-02-08,74.68
2019-02-11,70.550003
2019-02-12,72.550003
2019-02-13,74.639999
2019-02-14,74.779999
2019-02-15,76.83000200000001
2019-02-19,74.82
2019-02-20,75.639999
2019-02-21,75.260002
2019-02-22,77.099998
2019-02-25,77.379997
2019-02-26,75.529999
2019-02-27,75.75
2019-02-28,73.82
2019-03-01,74.82
2019-03-04,73.82
2019-03-05,73.150002
2019-03-06,71.029999
2019-03-07,69.739998
2019-03-08,68.769997
2019-03-11,68.959999
2019-03-12,68.870003
2019-03-13,68.760002
2019-03-14,67.410004
2019-03-15,67.360001
2019-03-18,67.790001
2019-03-19,67.489998
2019-03-20,66.400002
2019-03-21,67.32
2019-03-22,63.279999
2019-03-25,62.799999
2019-03-26,63.740002000000004
2019-03-27,63.48
2019-03-28,63.82
2019-03-29,65.160004
2019-04-01,66.32
2019-04-02,66.760002
2019-04-03,67.07
2019-04-04,67.910004
2019-04-05,68.449997
2019-04-08,69.370003
2019-04-09,67.82
2019-04-10,68.410004
2019-04-11,68.519997
2019-04-12,69.309998
2019-04-15,70.08000200000001
2019-04-16,70.730003
2019-04-17,71.290001
2019-04-18,71.639999
2019-04-22,70.239998
2019-04-23,70.709999
2019-04-24,71.510002
2019-04-25,68.809998
2019-04-26,69.050003
2019-04-29,70.839996
2019-04-30,69.190002
2019-05-01,68.940002
2019-05-02,69.120003
2019-05-03,70.959999
2019-05-06,69.949997
2019-05-07,67.589996
2019-05-08,66.059998
2019-05-09,65.57
2019-05-10,65.730003
2019-05-13,62.57
2019-05-14,62.77
2019-05-15,63.310001
2019-05-16,62.990002000000004
2019-05-17,60.830002
2019-05-20,60.540001000000004
2019-05-21,61.900002
2019-05-22,61.630001
2019-05-23,60.040001000000004
2019-05-24,60.759997999999996
2019-05-28,60.049999
2019-05-29,58.610001000000004
2019-05-30,58.490002000000004
2019-05-31,56.23
2019-06-03,57.689999
2019-06-04,60.18
2019-06-05,60.849998
2019-06-06,60.360001000000004
2019-06-07,61.759997999999996
2019-06-10,62.82
2019-06-11,63.009997999999996
2019-06-12,63.34
2019-06-13,62.880001
2019-06-14,62.029999
2019-06-17,62.439999
2019-06-18,63.220001
2019-06-19,63.990002000000004
2019-06-20,65.389999
2019-06-21,65.75
2019-06-24,65.529999
2019-06-25,66.610001
2019-06-26,65.779999
2019-06-27,67.389999
2019-06-28,68.5
2019-07-01,67.980003
2019-07-02,67.300003
2019-07-03,66.970001
2019-07-05,66.33000200000001
2019-07-08,65.610001
2019-07-09,64.860001
2019-07-10,64.769997
2019-07-11,63.82
2019-07-12,64.699997
2019-07-15,65.489998
2019-07-16,65.690002
2019-07-17,65.849998
2019-07-18,65.959999
2019-07-19,66.120003
2019-07-22,65.379997
2019-07-23,66.550003
2019-07-24,68.349998
2019-07-25,67.139999
2019-07-26,67.18
2019-07-29,67.970001
2019-07-30,68.760002
2019-07-31,68.110001
2019-08-01,66.589996
2019-08-02,64.989998
2019-08-05,64.129997
2019-08-06,64.900002
2019-08-07,64.790001
2019-08-08,58.07
2019-08-09,57.869999
2019-08-12,57.75
2019-08-13,57.75
2019-08-14,54.82
2019-08-15,56.119999
2019-08-16,57.16
2019-08-19,57.759997999999996
2019-08-20,56.59
2019-08-21,56.610001000000004
2019-08-22,56.5
2019-08-23,53.860001000000004
2019-08-26,53.970001
2019-08-27,54.330002
2019-08-28,55.509997999999996
2019-08-29,56.029999
2019-08-30,56.0
2019-09-03,54.75
2019-09-04,55.950001
2019-09-05,58.700001
2019-09-06,58.860001000000004
2019-09-09,60.77
2019-09-10,63.259997999999996
2019-09-11,64.970001
2019-09-12,65.260002
2019-09-13,66.010002
2019-09-16,66.279999
2019-09-17,65.160004
2019-09-18,63.779999
2019-09-19,62.790001000000004
2019-09-20,68.07
2019-09-23,67.809998
2019-09-24,66.18
2019-09-25,67.129997
2019-09-26,67.25
2019-09-27,67.18
2019-09-30,65.940002
2019-10-01,62.240002000000004
2019-10-02,60.650002
2019-10-03,61.259997999999996
2019-10-04,61.959998999999996
2019-10-07,61.23
2019-10-08,59.950001
2019-10-09,60.450001
2019-10-10,60.939999
2019-10-11,63.02
2019-10-14,62.5
2019-10-15,64.519997
2019-10-16,65.010002
2019-10-17,64.93
2019-10-18,65.379997
2019-10-21,66.209999
2019-10-22,67.220001
2019-10-23,67.5
2019-10-24,67.0
2019-10-25,68.449997
2019-10-28,69.239998
2019-10-29,68.540001
2019-10-30,67.900002
2019-10-31,66.860001
2019-11-01,70.199997
2019-11-04,72.260002
2019-11-05,72.07
2019-11-06,71.25
2019-11-07,69.75
2019-11-08,69.949997
2019-11-11,69.220001
2019-11-12,69.260002
2019-11-13,68.760002
2019-11-14,67.599998
2019-11-15,68.470001
2019-11-18,67.599998
2019-11-19,68.650002
2019-11-20,68.690002
2019-11-21,68.91999799999999
2019-11-22,69.989998
2019-11-25,72.519997
2019-11-26,72.68
2019-11-27,71.110001
2019-11-29,70.16999799999999
2019-12-02,69.620003
2019-12-03,70.150002
2019-12-04,70.800003
2019-12-05,70.889999
2019-12-06,71.739998
2019-12-09,71.559998
2019-12-10,72.66999799999999
2019-12-11,73.129997
2019-12-12,74.389999
2019-12-13,73.629997
2019-12-16,74.900002
2019-12-17,75.400002
2019-12-18,76.860001
2019-12-19,75.720001
2019-12-20,76.760002
2019-12-23,75.660004
2019-12-24,75.379997
2019-12-26,75.75
2019-12-27,75.510002
2019-12-30,75.58000200000001
2019-12-31,74.83000200000001
2020-01-02,75.83000200000001
2020-01-03,75.16999799999999
2020-01-06,75.389999
2020-01-07,75.75
2020-01-08,75.33000200000001
2020-01-09,74.790001
2020-01-10,73.959999
2020-01-13,74.709999
2020-01-14,74.690002
2020-01-15,74.459999
2020-01-16,75.16999799999999
2020-01-17,75.529999
2020-01-21,73.93
2020-01-22,73.66999799999999
2020-01-23,73.589996
2020-01-24,73.470001
2020-01-27,72.440002
2020-01-28,73.690002
2020-01-29,74.58000200000001
2020-01-30,74.849998
2020-01-31,71.959999
2020-02-03,74.370003
2020-02-04,77.32
2020-02-05,77.339996
2020-02-06,71.699997
2020-02-07,71.75
2020-02-10,71.860001
2020-02-11,76.5
2020-02-12,77.940002
2020-02-13,76.339996
2020-02-14,76.010002
2020-02-18,75.220001
2020-02-19,74.239998
2020-02-20,74.870003
2020-02-21,74.910004
2020-02-24,70.790001
2020-02-25,67.559998
2020-02-26,66.529999
2020-02-27,63.860001000000004
2020-02-28,61.580002
2020-03-02,63.869999
2020-03-03,62.619999
2020-03-04,65.440002
2020-03-05,62.209998999999996
2020-03-06,60.630001
2020-03-09,52.529999
2020-03-10,56.130001
2020-03-11,50.389998999999996
2020-03-12,43.290001000000004
2020-03-13,48.110001000000004
2020-03-16,40.450001
2020-03-17,42.709998999999996
2020-03-18,38.240002000000004
2020-03-19,41.93
2020-03-20,42.0
2020-03-23,42.220001
2020-03-24,47.23
2020-03-25,48.720001
2020-03-26,51.060001
2020-03-27,47.490002000000004
2020-03-30,48.959998999999996
2020-03-31,49.52
2020-04-01,44.060001
2020-04-02,46.200001
2020-04-03,43.549999
2020-04-06,51.07
2020-04-07,49.790001000000004
2020-04-08,52.150002
2020-04-09,55.25
2020-04-13,52.959998999999996
2020-04-14,52.799999
2020-04-15,49.169998
2020-04-16,48.23
2020-04-17,51.139998999999996
2020-04-20,50.560001
2020-04-21,48.099998
2020-04-22,51.599998
2020-04-23,52.849998
2020-04-24,53.900002
2020-04-27,56.970001
2020-04-28,56.919998
2020-04-29,61.07
2020-04-30,58.389998999999996
2020-05-01,55.779999
2020-05-04,55.5
2020-05-05,55.779999
2020-05-06,54.450001
2020-05-07,56.18
2020-05-08,59.869999
