Date,ATGE
2000-12-27,38.875
2000-12-28,39.75
2000-12-29,37.75
2001-01-02,35.6875
2001-01-03,37.3125
2001-01-04,35.1875
2001-01-05,36.0
2001-01-08,36.75
2001-01-09,36.0
2001-01-10,37.375
2001-01-11,37.25
2001-01-12,36.0625
2001-01-16,36.0
2001-01-17,36.3125
2001-01-18,35.625
2001-01-19,34.125
2001-01-22,33.1875
2001-01-23,34.25
2001-01-24,33.3125
2001-01-25,33.4375
2001-01-26,35.125
2001-01-29,35.0
2001-01-30,35.0
2001-01-31,34.07
2001-02-01,35.299999
2001-02-02,36.919998
2001-02-05,37.139998999999996
2001-02-06,37.200001
2001-02-07,37.209998999999996
2001-02-08,36.599998
2001-02-09,36.139998999999996
2001-02-12,36.0
2001-02-13,36.060001
2001-02-14,36.849998
2001-02-15,36.990002000000004
2001-02-16,36.540001000000004
2001-02-20,36.099998
2001-02-21,35.709998999999996
2001-02-22,34.450001
2001-02-23,33.400002
2001-02-26,34.18
2001-02-27,35.470001
2001-02-28,36.240002000000004
2001-03-01,34.599998
2001-03-02,35.689999
2001-03-05,34.970001
2001-03-06,35.73
2001-03-07,36.25
2001-03-08,35.0
2001-03-09,35.049999
2001-03-12,34.060001
2001-03-13,32.110001000000004
2001-03-14,31.700001
2001-03-15,32.119999
2001-03-16,32.18
2001-03-19,33.599998
2001-03-20,32.599998
2001-03-21,32.099998
2001-03-22,30.549999
2001-03-23,30.450001
2001-03-26,30.549999
2001-03-27,31.200001
2001-03-28,30.950001
2001-03-29,30.5
2001-03-30,30.049999
2001-04-02,29.25
2001-04-03,28.459999
2001-04-04,28.91
2001-04-05,30.049999
2001-04-06,29.99
2001-04-09,30.0
2001-04-10,29.33
2001-04-11,28.91
2001-04-12,29.0
2001-04-16,28.700001
2001-04-17,32.75
2001-04-18,33.869999
2001-04-19,35.009997999999996
2001-04-20,34.349998
2001-04-23,33.990002000000004
2001-04-24,34.07
2001-04-25,34.59
2001-04-26,32.439999
2001-04-27,32.400002
2001-04-30,31.610001
2001-05-01,31.450001
2001-05-02,31.780001000000002
2001-05-03,31.6
2001-05-04,31.59
2001-05-07,30.6
2001-05-08,29.860001
2001-05-09,30.559998999999998
2001-05-10,30.01
2001-05-11,29.99
2001-05-14,31.15
2001-05-15,32.139998999999996
2001-05-16,34.049999
2001-05-17,33.830002
2001-05-18,33.799999
2001-05-21,35.099998
2001-05-22,34.77
2001-05-23,34.130001
2001-05-24,34.240002000000004
2001-05-25,34.419998
2001-05-29,33.91
2001-05-30,33.889998999999996
2001-05-31,33.400002
2001-06-01,32.849998
2001-06-04,33.630001
2001-06-05,33.82
2001-06-06,33.0
2001-06-07,32.470001
2001-06-08,32.48
2001-06-11,32.299999
2001-06-12,32.110001000000004
2001-06-13,33.02
2001-06-14,32.16
2001-06-15,31.93
2001-06-18,32.09
2001-06-19,31.91
2001-06-20,32.68
2001-06-21,32.900002
2001-06-22,32.5
2001-06-25,34.150002
2001-06-26,33.919998
2001-06-27,34.349998
2001-06-28,34.900002
2001-06-29,36.119999
2001-07-02,35.220001
2001-07-03,35.77
2001-07-05,37.459998999999996
2001-07-06,36.490002000000004
2001-07-09,36.490002000000004
2001-07-10,36.130001
2001-07-11,36.799999
2001-07-12,36.689999
2001-07-13,36.639998999999996
2001-07-16,36.240002000000004
2001-07-17,36.490002000000004
2001-07-18,37.02
2001-07-19,38.599998
2001-07-20,38.400002
2001-07-23,37.130001
2001-07-24,36.34
2001-07-25,36.860001000000004
2001-07-26,38.700001
2001-07-27,39.75
2001-07-30,39.009997999999996
2001-07-31,39.02
2001-08-01,39.57
2001-08-02,39.369999
2001-08-03,39.990002000000004
2001-08-06,39.41
2001-08-07,39.5
2001-08-08,39.5
2001-08-09,39.189999
2001-08-10,39.209998999999996
2001-08-13,37.919998
2001-08-14,37.0
2001-08-15,36.82
2001-08-16,37.0
2001-08-17,34.25
2001-08-20,36.0
2001-08-21,35.209998999999996
2001-08-22,35.299999
2001-08-23,35.0
2001-08-24,35.099998
2001-08-27,34.759997999999996
2001-08-28,33.68
2001-08-29,33.75
2001-08-30,34.139998999999996
2001-08-31,32.830002
2001-09-04,33.799999
2001-09-05,31.92
2001-09-06,31.59
2001-09-07,31.9
2001-09-10,31.370001000000002
2001-09-17,30.76
2001-09-18,30.92
2001-09-19,30.610001
2001-09-20,30.5
2001-09-21,30.85
2001-09-24,32.5
2001-09-25,31.24
2001-09-26,32.57
2001-09-27,35.099998
2001-09-28,35.900002
2001-10-01,34.98
2001-10-02,34.490002000000004
2001-10-03,35.880001
2001-10-04,35.970001
2001-10-05,35.849998
2001-10-08,35.150002
2001-10-09,35.040001000000004
2001-10-10,35.98
2001-10-11,35.849998
2001-10-12,34.580002
2001-10-15,34.389998999999996
2001-10-16,34.700001
2001-10-17,29.6
2001-10-18,29.950001
2001-10-19,29.9
2001-10-22,29.459999
2001-10-23,29.02
2001-10-24,28.780001000000002
2001-10-25,28.700001
2001-10-26,28.25
2001-10-29,27.9
2001-10-30,27.540001
2001-10-31,26.950001
2001-11-01,26.809998999999998
2001-11-02,26.98
2001-11-05,27.040001
2001-11-06,28.65
2001-11-07,28.4
2001-11-08,28.690001000000002
2001-11-09,28.35
2001-11-12,28.629998999999998
2001-11-13,24.049999
2001-11-14,24.219998999999998
2001-11-15,23.0
2001-11-16,23.5
2001-11-19,23.98
2001-11-20,24.379998999999998
2001-11-21,24.709999
2001-11-23,24.91
2001-11-26,25.82
2001-11-27,26.15
2001-11-28,26.16
2001-11-29,26.120001000000002
2001-11-30,25.99
2001-12-03,25.6
2001-12-04,25.690001000000002
2001-12-05,26.799999
2001-12-06,26.5
2001-12-07,26.290001
2001-12-10,25.809998999999998
2001-12-11,26.459999
2001-12-12,26.200001
2001-12-13,26.290001
2001-12-14,26.43
2001-12-17,27.219998999999998
2001-12-18,28.02
2001-12-19,28.59
2001-12-20,28.67
2001-12-21,28.200001
2001-12-24,28.59
2001-12-26,28.879998999999998
2001-12-27,28.639999
2001-12-28,28.809998999999998
2001-12-31,28.450001
2002-01-02,28.389999
2002-01-03,27.99
2002-01-04,27.959999
2002-01-07,27.77
2002-01-08,27.889999
2002-01-09,28.200001
2002-01-10,28.0
2002-01-11,28.209999
2002-01-14,27.4
2002-01-15,27.219998999999998
2002-01-16,26.77
2002-01-17,27.950001
2002-01-18,27.209999
2002-01-22,27.530001000000002
2002-01-23,28.0
2002-01-24,29.549999
2002-01-25,29.030001000000002
2002-01-28,29.52
2002-01-29,30.01
2002-01-30,30.459999
2002-01-31,30.51
2002-02-01,31.209999
2002-02-04,31.049999
2002-02-05,31.110001
2002-02-06,31.65
2002-02-07,31.52
2002-02-08,31.700001
2002-02-11,31.91
2002-02-12,31.33
2002-02-13,31.389999
2002-02-14,31.75
2002-02-15,31.290001
2002-02-19,30.74
2002-02-20,31.1
2002-02-21,30.540001
2002-02-22,31.25
2002-02-25,31.969998999999998
2002-02-26,32.549999
2002-02-27,32.5
2002-02-28,32.380001
2002-03-01,33.099998
2002-03-04,33.509997999999996
2002-03-05,34.110001000000004
2002-03-06,34.349998
2002-03-07,33.950001
2002-03-08,33.970001
2002-03-11,33.630001
2002-03-12,33.48
2002-03-13,33.040001000000004
2002-03-14,32.759997999999996
2002-03-15,33.369999
2002-03-18,33.110001000000004
2002-03-19,33.16
2002-03-20,30.889999
2002-03-21,30.68
2002-03-22,30.6
2002-03-25,29.84
2002-03-26,29.9
2002-03-27,30.139999
2002-03-28,30.129998999999998
2002-04-01,29.610001
2002-04-02,29.4
2002-04-03,28.34
2002-04-04,29.610001
2002-04-05,29.92
2002-04-08,30.15
2002-04-09,30.799999
2002-04-10,31.41
2002-04-11,30.200001
2002-04-12,31.18
2002-04-15,31.559998999999998
2002-04-16,32.0
2002-04-17,31.0
2002-04-18,25.52
2002-04-19,27.1
2002-04-22,26.25
2002-04-23,26.68
2002-04-24,26.780001000000002
2002-04-25,27.16
2002-04-26,25.889999
2002-04-29,25.790001
2002-04-30,26.49
2002-05-01,26.27
2002-05-02,26.18
2002-05-03,25.790001
2002-05-06,26.01
2002-05-07,25.68
2002-05-08,26.77
2002-05-09,26.51
2002-05-10,26.389999
2002-05-13,26.43
2002-05-14,27.540001
2002-05-15,27.219998999999998
2002-05-16,27.459999
2002-05-17,27.66
2002-05-20,27.68
2002-05-21,27.799999
2002-05-22,27.620001000000002
2002-05-23,28.08
2002-05-24,28.219998999999998
2002-05-28,27.370001000000002
2002-05-29,27.25
2002-05-30,26.200001
2002-05-31,26.98
2002-06-03,26.5
2002-06-04,25.799999
2002-06-05,25.6
2002-06-06,25.549999
2002-06-07,25.389999
2002-06-10,24.98
2002-06-11,25.709999
2002-06-12,24.780001000000002
2002-06-13,24.09
2002-06-14,24.040001
2002-06-17,23.889999
2002-06-18,23.959999
2002-06-19,23.950001
2002-06-20,23.52
2002-06-21,23.5
2002-06-24,23.450001
2002-06-25,23.51
2002-06-26,23.639999
2002-06-27,23.110001
2002-06-28,22.84
2002-07-01,22.1
2002-07-02,22.1
2002-07-03,22.299999
2002-07-05,23.33
2002-07-08,23.219998999999998
2002-07-09,22.85
2002-07-10,21.870001000000002
2002-07-11,22.360001
2002-07-12,21.41
2002-07-15,21.84
2002-07-16,21.059998999999998
2002-07-17,20.57
2002-07-18,19.799999
2002-07-19,19.59
2002-07-22,19.379998999999998
2002-07-23,18.5
2002-07-24,18.790001
2002-07-25,19.24
2002-07-26,19.58
2002-07-29,20.700001
2002-07-30,20.049999
2002-07-31,19.75
2002-08-01,19.17
2002-08-02,18.57
2002-08-05,17.76
2002-08-06,17.889999
2002-08-07,17.77
2002-08-08,17.73
2002-08-09,17.82
2002-08-12,17.959999
2002-08-13,17.450001
2002-08-14,18.5
2002-08-15,19.07
2002-08-16,18.870001000000002
2002-08-19,19.370001000000002
2002-08-20,19.110001
2002-08-21,19.219998999999998
2002-08-22,19.02
2002-08-23,18.75
2002-08-26,18.950001
2002-08-27,18.549999
2002-08-28,18.059998999999998
2002-08-29,18.190001000000002
2002-08-30,18.01
2002-09-03,17.700001
2002-09-04,18.01
2002-09-05,17.9
2002-09-06,18.4
2002-09-09,18.469998999999998
2002-09-10,18.889999
2002-09-11,19.17
2002-09-12,18.85
2002-09-13,18.879998999999998
2002-09-16,18.4
2002-09-17,18.450001
2002-09-18,18.370001000000002
2002-09-19,18.049999
2002-09-20,18.200001
2002-09-23,18.209999
2002-09-24,18.120001000000002
2002-09-25,18.27
2002-09-26,18.9
2002-09-27,18.35
2002-09-30,18.620001000000002
2002-10-01,19.139999
2002-10-02,18.24
2002-10-03,18.42
2002-10-04,13.65
2002-10-07,13.6
2002-10-08,13.83
2002-10-09,13.58
2002-10-10,13.74
2002-10-11,14.3
2002-10-14,14.5
2002-10-15,15.21
2002-10-16,15.15
2002-10-17,15.42
2002-10-18,14.34
2002-10-21,14.99
2002-10-22,14.15
2002-10-23,14.25
2002-10-24,14.15
2002-10-25,14.4
2002-10-28,14.17
2002-10-29,14.14
2002-10-30,14.17
2002-10-31,14.2
2002-11-01,14.61
2002-11-04,14.38
2002-11-05,14.76
2002-11-06,15.05
2002-11-07,14.99
2002-11-08,15.0
2002-11-11,14.98
2002-11-12,15.03
2002-11-13,15.05
2002-11-14,15.4
2002-11-15,15.7
2002-11-18,15.75
2002-11-19,15.85
2002-11-20,15.75
2002-11-21,15.88
2002-11-22,16.950001
2002-11-25,17.0
2002-11-26,16.309998999999998
2002-11-27,16.700001
2002-11-29,16.66
2002-12-02,16.290001
2002-12-03,15.5
2002-12-04,15.67
2002-12-05,15.86
2002-12-06,15.93
2002-12-09,15.59
2002-12-10,15.8
2002-12-11,15.84
2002-12-12,15.87
2002-12-13,15.65
2002-12-16,16.08
2002-12-17,15.92
2002-12-18,15.87
2002-12-19,15.74
2002-12-20,15.8
2002-12-23,16.49
2002-12-24,16.26
2002-12-26,16.379998999999998
2002-12-27,16.17
2002-12-30,16.610001
2002-12-31,16.610001
2003-01-02,17.09
2003-01-03,17.09
2003-01-06,17.09
2003-01-07,17.09
2003-01-08,16.85
2003-01-09,17.360001
2003-01-10,17.030001000000002
2003-01-13,17.08
2003-01-14,16.98
2003-01-15,16.9
2003-01-16,16.629998999999998
2003-01-17,16.450001
2003-01-21,16.629998999999998
2003-01-22,16.5
2003-01-23,16.82
2003-01-24,16.68
2003-01-27,16.549999
2003-01-28,16.85
2003-01-29,16.799999
2003-01-30,16.51
2003-01-31,16.9
2003-02-03,16.85
2003-02-04,16.99
2003-02-05,16.889999
2003-02-06,16.85
2003-02-07,16.809998999999998
2003-02-10,16.620001000000002
2003-02-11,16.440001000000002
2003-02-12,16.379998999999998
2003-02-13,16.01
2003-02-14,16.26
2003-02-18,16.51
2003-02-19,16.4
2003-02-20,16.65
2003-02-21,17.08
2003-02-24,16.75
2003-02-25,16.75
2003-02-26,16.52
2003-02-27,16.75
2003-02-28,17.08
2003-03-03,17.18
2003-03-04,17.1
2003-03-05,17.48
2003-03-06,17.280001000000002
2003-03-07,17.809998999999998
2003-03-10,17.23
2003-03-11,17.209999
2003-03-12,17.059998999999998
2003-03-13,17.559998999999998
2003-03-14,17.700001
2003-03-17,18.440001000000002
2003-03-18,18.67
2003-03-19,18.450001
2003-03-20,19.9
2003-03-21,17.530001000000002
2003-03-24,17.15
2003-03-25,17.6
2003-03-26,17.84
2003-03-27,18.41
2003-03-28,18.549999
2003-03-31,18.67
2003-04-01,18.870001000000002
2003-04-02,19.370001000000002
2003-04-03,19.540001
2003-04-04,19.4
2003-04-07,19.469998999999998
2003-04-08,18.950001
2003-04-09,18.9
2003-04-10,19.02
2003-04-11,19.26
2003-04-14,19.0
2003-04-15,19.190001000000002
2003-04-16,18.74
2003-04-17,18.98
2003-04-21,18.780001000000002
2003-04-22,19.0
2003-04-23,23.059998999999998
2003-04-24,22.879998999999998
2003-04-25,22.5
2003-04-28,22.799999
2003-04-29,22.709999
2003-04-30,23.139999
2003-05-01,23.08
2003-05-02,23.32
2003-05-05,23.9
2003-05-06,24.18
2003-05-07,24.18
2003-05-08,24.200001
2003-05-09,24.74
2003-05-12,24.450001
2003-05-13,24.9
2003-05-14,24.6
2003-05-15,24.66
2003-05-16,24.6
2003-05-19,23.530001000000002
2003-05-20,23.370001000000002
2003-05-21,23.5
2003-05-22,23.48
2003-05-23,23.700001
2003-05-27,24.49
2003-05-28,24.75
2003-05-29,24.799999
2003-05-30,25.129998999999998
2003-06-02,25.1
2003-06-03,25.15
2003-06-04,25.25
2003-06-05,25.76
2003-06-06,25.290001
2003-06-09,24.67
2003-06-10,25.190001000000002
2003-06-11,25.139999
2003-06-12,25.18
2003-06-13,25.290001
2003-06-16,25.5
2003-06-17,25.709999
2003-06-18,26.200001
2003-06-19,25.75
2003-06-20,25.35
2003-06-23,24.59
2003-06-24,24.299999
2003-06-25,23.9
2003-06-26,23.709999
2003-06-27,23.59
2003-06-30,23.290001
2003-07-01,23.93
2003-07-02,24.4
2003-07-03,23.85
2003-07-07,24.57
2003-07-08,24.6
2003-07-09,24.969998999999998
2003-07-10,24.91
2003-07-11,25.1
2003-07-14,25.27
2003-07-15,25.129998999999998
2003-07-16,24.5
2003-07-17,24.49
2003-07-18,24.940001000000002
2003-07-21,24.74
2003-07-22,25.16
2003-07-23,26.049999
2003-07-24,26.639999
2003-07-25,26.1
2003-07-28,25.870001000000002
2003-07-29,26.309998999999998
2003-07-30,25.74
2003-07-31,25.540001
2003-08-01,25.700001
2003-08-04,25.440001000000002
2003-08-05,24.83
2003-08-06,24.49
2003-08-07,24.41
2003-08-08,24.620001000000002
2003-08-11,25.27
2003-08-12,25.719998999999998
2003-08-13,25.799999
2003-08-14,26.26
2003-08-15,27.16
2003-08-18,29.799999
2003-08-19,29.41
2003-08-20,26.9
2003-08-21,26.57
2003-08-22,25.75
2003-08-25,25.67
2003-08-26,25.82
2003-08-27,25.66
2003-08-28,25.92
2003-08-29,25.950001
2003-09-02,25.73
2003-09-03,25.99
2003-09-04,25.25
2003-09-05,22.58
2003-09-08,24.450001
2003-09-09,24.290001
2003-09-10,24.209999
2003-09-11,24.1
2003-09-12,24.290001
2003-09-15,24.450001
2003-09-16,24.58
2003-09-17,24.860001
2003-09-18,25.0
2003-09-19,24.889999
2003-09-22,24.809998999999998
2003-09-23,24.530001000000002
2003-09-24,24.5
2003-09-25,24.35
2003-09-26,24.16
2003-09-29,23.83
2003-09-30,23.66
2003-10-01,23.16
2003-10-02,23.440001000000002
2003-10-03,23.190001000000002
2003-10-06,23.17
2003-10-07,23.51
2003-10-08,23.75
2003-10-09,22.799999
2003-10-10,23.360001
2003-10-13,23.299999
2003-10-14,22.84
2003-10-15,22.59
2003-10-16,22.450001
2003-10-17,22.01
2003-10-20,22.870001000000002
2003-10-21,24.040001
2003-10-22,23.059998999999998
2003-10-23,22.98
2003-10-24,23.200001
2003-10-27,23.58
2003-10-28,23.6
2003-10-29,24.559998999999998
2003-10-30,24.459999
2003-10-31,24.27
2003-11-03,24.719998999999998
2003-11-04,24.99
2003-11-05,24.799999
2003-11-06,24.639999
2003-11-07,24.860001
2003-11-10,24.59
2003-11-11,23.950001
2003-11-12,24.5
2003-11-13,24.48
2003-11-14,24.26
2003-11-17,23.4
2003-11-18,23.200001
2003-11-19,23.91
2003-11-20,24.15
2003-11-21,25.200001
2003-11-24,25.75
2003-11-25,27.4
2003-11-26,26.92
2003-11-28,27.389999
2003-12-01,27.52
2003-12-02,27.6
2003-12-03,26.200001
2003-12-04,27.09
2003-12-05,25.51
2003-12-08,25.42
2003-12-09,24.43
2003-12-10,23.98
2003-12-11,24.610001
2003-12-12,24.5
2003-12-15,24.030001000000002
2003-12-16,24.18
2003-12-17,24.32
2003-12-18,24.040001
2003-12-19,24.08
2003-12-22,24.129998999999998
2003-12-23,23.85
2003-12-24,24.190001000000002
2003-12-26,24.5
2003-12-29,24.940001000000002
2003-12-30,25.030001000000002
2003-12-31,25.129998999999998
2004-01-02,25.02
2004-01-05,25.719998999999998
2004-01-06,25.9
2004-01-07,26.24
2004-01-08,25.75
2004-01-09,26.200001
2004-01-12,26.83
2004-01-13,29.049999
2004-01-14,28.77
2004-01-15,28.860001
2004-01-16,28.870001000000002
2004-01-20,29.440001000000002
2004-01-21,29.02
2004-01-22,28.469998999999998
2004-01-23,29.02
2004-01-26,29.32
2004-01-27,29.209999
2004-01-28,29.200001
2004-01-29,29.35
2004-01-30,29.629998999999998
2004-02-02,29.75
2004-02-03,29.75
2004-02-04,30.15
2004-02-05,29.98
2004-02-06,30.389999
2004-02-09,30.639999
2004-02-10,31.52
2004-02-11,31.450001
2004-02-12,31.379998999999998
2004-02-13,31.41
2004-02-17,30.98
2004-02-18,30.82
2004-02-19,30.809998999999998
2004-02-20,30.469998999999998
2004-02-23,29.5
2004-02-24,29.52
2004-02-25,29.32
2004-02-26,29.370001000000002
2004-02-27,29.719998999999998
2004-03-01,30.52
2004-03-02,29.73
2004-03-03,29.190001000000002
2004-03-04,30.91
2004-03-05,30.940001000000002
2004-03-08,30.85
2004-03-09,30.629998999999998
2004-03-10,29.9
2004-03-11,29.059998999999998
2004-03-12,28.99
2004-03-15,28.6
2004-03-16,28.76
2004-03-17,29.219998999999998
2004-03-18,29.120001000000002
2004-03-19,28.98
2004-03-22,28.370001000000002
2004-03-23,28.690001000000002
2004-03-24,28.709999
2004-03-25,29.4
2004-03-26,29.290001
2004-03-29,29.719998999999998
2004-03-30,29.6
2004-03-31,30.15
2004-04-01,30.870001000000002
2004-04-02,31.200001
2004-04-05,31.620001000000002
2004-04-06,31.389999
2004-04-07,31.870001000000002
2004-04-08,32.080002
2004-04-12,32.200001
2004-04-13,32.0
2004-04-14,31.74
2004-04-15,31.9
2004-04-16,32.09
2004-04-19,32.110001000000004
2004-04-20,32.099998
2004-04-21,27.540001
2004-04-22,29.360001
2004-04-23,28.959999
2004-04-26,29.6
2004-04-27,28.950001
2004-04-28,29.629998999999998
2004-04-29,28.66
2004-04-30,28.799999
2004-05-03,29.58
2004-05-04,29.469998999999998
2004-05-05,29.799999
2004-05-06,29.49
2004-05-07,28.629998999999998
2004-05-10,27.780001000000002
2004-05-11,27.93
2004-05-12,27.610001
2004-05-13,27.65
2004-05-14,27.030001000000002
2004-05-17,26.57
2004-05-18,26.65
2004-05-19,26.5
2004-05-20,26.23
2004-05-21,26.030001000000002
2004-05-24,26.52
2004-05-25,26.85
2004-05-26,27.0
2004-05-27,27.879998999999998
2004-05-28,27.059998999999998
2004-06-01,28.540001
2004-06-02,28.610001
2004-06-03,27.42
2004-06-04,27.58
2004-06-07,28.25
2004-06-08,28.25
2004-06-09,27.959999
2004-06-10,28.1
2004-06-14,28.190001000000002
2004-06-15,28.52
2004-06-16,28.6
2004-06-17,28.27
2004-06-18,27.360001
2004-06-21,27.58
2004-06-22,28.5
2004-06-23,28.559998999999998
2004-06-24,27.110001
2004-06-25,27.0
2004-06-28,27.799999
2004-06-29,27.209999
2004-06-30,27.42
2004-07-01,27.41
2004-07-02,26.629998999999998
2004-07-06,26.25
2004-07-07,26.26
2004-07-08,26.18
2004-07-09,26.15
2004-07-12,25.68
2004-07-13,25.65
2004-07-14,25.629998999999998
2004-07-15,26.07
2004-07-16,25.57
2004-07-19,24.889999
2004-07-20,25.190001000000002
2004-07-21,25.129998999999998
2004-07-22,24.459999
2004-07-23,24.24
2004-07-26,24.030001000000002
2004-07-27,24.6
2004-07-28,23.610001
2004-07-29,24.09
2004-07-30,23.25
2004-08-02,20.299999
2004-08-03,20.780001000000002
2004-08-04,20.469998999999998
2004-08-05,19.83
2004-08-06,20.01
2004-08-09,20.120001000000002
2004-08-10,20.780001000000002
2004-08-11,20.98
2004-08-12,20.540001
2004-08-13,20.469998999999998
2004-08-16,20.6
2004-08-17,20.629998999999998
2004-08-18,21.1
2004-08-19,18.1
2004-08-20,19.629998999999998
2004-08-23,19.32
2004-08-24,19.379998999999998
2004-08-25,19.6
2004-08-26,19.940001000000002
2004-08-27,20.01
2004-08-30,19.67
2004-08-31,19.42
2004-09-01,20.18
2004-09-02,20.27
2004-09-03,20.67
2004-09-07,21.0
2004-09-08,21.23
2004-09-09,21.26
2004-09-10,21.15
2004-09-13,20.950001
2004-09-14,20.530001000000002
2004-09-15,20.780001000000002
2004-09-16,21.01
2004-09-17,20.860001
2004-09-20,20.58
2004-09-21,20.780001000000002
2004-09-22,20.66
2004-09-23,20.129998999999998
2004-09-24,20.440001000000002
2004-09-27,20.200001
2004-09-28,20.059998999999998
2004-09-29,20.629998999999998
2004-09-30,20.709999
2004-10-01,20.709999
2004-10-04,20.75
2004-10-05,20.57
2004-10-06,20.57
2004-10-07,20.299999
2004-10-08,20.25
2004-10-11,20.360001
2004-10-12,20.24
2004-10-13,20.15
2004-10-14,20.1
2004-10-15,20.040001
2004-10-18,20.120001000000002
2004-10-19,19.75
2004-10-20,19.530001000000002
2004-10-21,14.6
2004-10-22,14.5
2004-10-25,14.22
2004-10-26,14.34
2004-10-27,14.68
2004-10-28,14.6
2004-10-29,14.6
2004-11-01,14.57
2004-11-02,14.42
2004-11-03,14.54
2004-11-04,14.86
2004-11-05,15.03
2004-11-08,15.26
2004-11-09,15.39
2004-11-10,15.31
2004-11-11,15.45
2004-11-12,15.63
2004-11-15,15.75
2004-11-16,15.81
2004-11-17,16.0
2004-11-18,16.25
2004-11-19,15.43
2004-11-22,14.88
2004-11-23,14.9
2004-11-24,17.67
2004-11-26,17.040001
2004-11-29,17.02
2004-11-30,16.860001
2004-12-01,16.940001000000002
2004-12-02,17.01
2004-12-03,17.08
2004-12-06,16.200001
2004-12-07,16.790001
2004-12-08,17.41
2004-12-09,17.16
2004-12-10,16.950001
2004-12-13,16.700001
2004-12-14,17.49
2004-12-15,17.41
2004-12-16,16.950001
2004-12-17,17.02
2004-12-20,16.889999
2004-12-21,16.85
2004-12-22,17.32
2004-12-23,17.24
2004-12-27,17.120001000000002
2004-12-28,17.52
2004-12-29,17.49
2004-12-30,17.450001
2004-12-31,17.360001
2005-01-03,17.190001000000002
2005-01-04,16.889999
2005-01-05,16.370001000000002
2005-01-06,16.690001000000002
2005-01-07,16.280001000000002
2005-01-10,16.5
2005-01-11,16.389999
2005-01-12,16.83
2005-01-13,16.24
2005-01-14,16.469998999999998
2005-01-18,16.549999
2005-01-19,15.95
2005-01-20,15.96
2005-01-21,15.71
2005-01-24,15.88
2005-01-25,15.94
2005-01-26,15.9
2005-01-27,15.45
2005-01-28,17.5
2005-01-31,17.74
2005-02-01,17.700001
2005-02-02,17.9
2005-02-03,18.0
2005-02-04,18.42
2005-02-07,18.0
2005-02-08,18.32
2005-02-09,17.950001
2005-02-10,17.85
2005-02-11,18.209999
2005-02-14,18.219998999999998
2005-02-15,18.280001000000002
2005-02-16,18.219998999999998
2005-02-17,17.969998999999998
2005-02-18,17.77
2005-02-22,17.27
2005-02-23,17.309998999999998
2005-02-24,17.219998999999998
2005-02-25,17.450001
2005-02-28,17.379998999999998
2005-03-01,17.26
2005-03-02,17.299999
2005-03-03,17.26
2005-03-04,17.4
2005-03-07,18.370001000000002
2005-03-08,18.32
2005-03-09,18.01
2005-03-10,18.1
2005-03-11,18.110001
2005-03-14,18.360001
2005-03-15,18.76
2005-03-16,18.9
2005-03-17,19.1
2005-03-18,19.24
2005-03-21,19.059998999999998
2005-03-22,19.059998999999998
2005-03-23,18.940001000000002
2005-03-24,18.85
2005-03-28,19.23
2005-03-29,19.030001000000002
2005-03-30,19.01
2005-03-31,18.92
2005-04-01,18.93
2005-04-04,19.059998999999998
2005-04-05,19.389999
2005-04-06,19.389999
2005-04-07,19.58
2005-04-08,19.48
2005-04-11,19.629998999999998
2005-04-12,19.59
2005-04-13,19.83
2005-04-14,19.969998999999998
2005-04-15,19.82
2005-04-18,19.51
2005-04-19,19.389999
2005-04-20,19.33
2005-04-21,19.76
2005-04-22,23.200001
2005-04-25,24.15
2005-04-26,23.799999
2005-04-27,23.4
2005-04-28,23.059998999999998
2005-04-29,22.799999
2005-05-02,22.68
2005-05-03,22.25
2005-05-04,21.0
2005-05-05,21.49
2005-05-06,21.309998999999998
2005-05-09,21.6
2005-05-10,21.5
2005-05-11,21.379998999999998
2005-05-12,20.889999
2005-05-13,20.77
2005-05-16,20.74
2005-05-17,20.92
2005-05-18,21.15
2005-05-19,21.18
2005-05-20,20.950001
2005-05-23,21.01
2005-05-24,20.66
2005-05-25,20.26
2005-05-26,20.700001
2005-05-27,20.969998999999998
2005-05-31,20.549999
2005-06-01,20.969998999999998
2005-06-02,21.129998999999998
2005-06-03,20.610001
2005-06-06,21.17
2005-06-07,21.08
2005-06-08,20.77
2005-06-09,21.26
2005-06-10,21.1
2005-06-13,21.610001
2005-06-14,21.690001000000002
2005-06-15,21.4
2005-06-16,21.41
2005-06-17,20.76
2005-06-20,20.620001000000002
2005-06-21,20.26
2005-06-22,19.969998999999998
2005-06-23,19.76
2005-06-24,19.5
2005-06-27,19.809998999999998
2005-06-28,20.0
2005-06-29,20.33
2005-06-30,19.9
2005-07-01,20.33
2005-07-05,20.690001000000002
2005-07-06,20.35
2005-07-07,20.200001
2005-07-08,20.24
2005-07-11,20.65
2005-07-12,20.540001
2005-07-13,20.4
2005-07-14,20.1
2005-07-15,20.09
2005-07-18,19.76
2005-07-19,19.860001
2005-07-20,20.43
2005-07-21,19.99
2005-07-22,20.24
2005-07-25,19.82
2005-07-26,20.01
2005-07-27,19.75
2005-07-28,20.27
2005-07-29,19.889999
2005-08-01,20.030001000000002
2005-08-02,19.85
2005-08-03,19.799999
2005-08-04,19.540001
2005-08-05,19.049999
2005-08-08,19.040001
2005-08-09,18.950001
2005-08-10,18.639999
2005-08-11,18.65
2005-08-12,18.299999
2005-08-15,18.51
2005-08-16,18.25
2005-08-17,18.25
