Date,RSG
2007-06-29,30.639999
2007-07-02,31.23
2007-07-03,31.459999
2007-07-05,31.43
2007-07-06,31.18
2007-07-09,30.82
2007-07-10,30.49
2007-07-11,30.959999
2007-07-12,31.26
2007-07-13,32.23
2007-07-16,31.74
2007-07-17,31.73
2007-07-18,30.940001000000002
2007-07-19,31.17
2007-07-20,30.52
2007-07-23,30.82
2007-07-24,30.459999
2007-07-25,30.379998999999998
2007-07-26,29.68
2007-07-27,31.290001
2007-07-30,31.879998999999998
2007-07-31,31.950001
2007-08-01,32.84
2007-08-02,32.799999
2007-08-03,31.75
2007-08-06,31.92
2007-08-07,31.629998999999998
2007-08-08,30.280001000000002
2007-08-09,28.280001000000002
2007-08-10,29.98
2007-08-13,30.82
2007-08-14,30.15
2007-08-15,29.389999
2007-08-16,28.799999
2007-08-17,29.809998999999998
2007-08-20,29.98
2007-08-21,29.969998999999998
2007-08-22,30.34
2007-08-23,30.51
2007-08-24,30.35
2007-08-27,30.26
2007-08-28,29.82
2007-08-29,30.65
2007-08-30,30.620001000000002
2007-08-31,31.09
2007-09-04,31.32
2007-09-05,31.280001000000002
2007-09-06,31.58
2007-09-07,31.299999
2007-09-10,31.33
2007-09-11,31.200001
2007-09-12,31.4
2007-09-13,31.219998999999998
2007-09-14,31.219998999999998
2007-09-17,31.370001000000002
2007-09-18,31.91
2007-09-19,32.549999
2007-09-20,32.32
2007-09-21,32.349998
2007-09-24,32.16
2007-09-25,32.220001
2007-09-26,32.830002
2007-09-27,32.709998999999996
2007-09-28,32.709998999999996
2007-10-01,33.490002000000004
2007-10-02,33.389998999999996
2007-10-03,33.259997999999996
2007-10-04,33.139998999999996
2007-10-05,33.529999
2007-10-08,33.52
2007-10-09,33.669998
2007-10-10,33.169998
2007-10-11,33.470001
2007-10-12,33.700001
2007-10-15,33.959998999999996
2007-10-16,33.240002000000004
2007-10-17,33.439999
2007-10-18,33.240002000000004
2007-10-19,32.869999
2007-10-22,33.150002
2007-10-23,33.869999
2007-10-24,34.02
2007-10-25,33.900002
2007-10-26,33.470001
2007-10-29,33.799999
2007-10-30,33.799999
2007-10-31,34.189999
2007-11-01,34.18
2007-11-02,33.84
2007-11-05,33.799999
2007-11-06,33.509997999999996
2007-11-07,33.360001000000004
2007-11-08,34.849998
2007-11-09,32.82
2007-11-12,33.220001
2007-11-13,33.689999
2007-11-14,33.740002000000004
2007-11-15,33.419998
2007-11-16,33.950001
2007-11-19,33.009997999999996
2007-11-20,32.830002
2007-11-21,32.18
2007-11-23,32.52
2007-11-26,31.92
2007-11-27,31.92
2007-11-28,32.98
2007-11-29,32.66
2007-11-30,33.169998
2007-12-03,32.919998
2007-12-04,33.349998
2007-12-05,33.110001000000004
2007-12-06,33.259997999999996
2007-12-07,33.060001
2007-12-10,33.200001
2007-12-11,31.959999
2007-12-12,32.5
2007-12-13,32.049999
2007-12-14,31.620001000000002
2007-12-17,31.469998999999998
2007-12-18,32.5
2007-12-19,31.42
2007-12-20,32.23
2007-12-21,32.580002
2007-12-24,32.630001
2007-12-26,32.330002
2007-12-27,32.009997999999996
2007-12-28,31.799999
2007-12-31,31.35
2008-01-02,30.639999
2008-01-03,30.48
2008-01-04,29.690001000000002
2008-01-07,30.26
2008-01-08,30.139999
2008-01-09,30.190001000000002
2008-01-10,30.34
2008-01-11,30.219998999999998
2008-01-14,30.16
2008-01-15,30.5
2008-01-16,30.540001
2008-01-17,29.459999
2008-01-18,29.559998999999998
2008-01-22,28.6
2008-01-23,28.92
2008-01-24,28.950001
2008-01-25,28.969998999999998
2008-01-28,29.66
2008-01-29,29.75
2008-01-30,29.92
2008-01-31,30.0
2008-02-01,30.219998999999998
2008-02-04,30.370001000000002
2008-02-05,29.290001
2008-02-06,31.07
2008-02-07,30.34
2008-02-08,30.27
2008-02-11,30.07
2008-02-12,30.719998999999998
2008-02-13,31.34
2008-02-14,31.41
2008-02-15,31.18
2008-02-19,30.719998999999998
2008-02-20,31.01
2008-02-21,30.879998999999998
2008-02-22,31.040001
2008-02-25,31.799999
2008-02-26,31.780001000000002
2008-02-27,31.91
2008-02-28,31.389999
2008-02-29,30.530001000000002
2008-03-03,30.620001000000002
2008-03-04,30.59
2008-03-05,30.790001
2008-03-06,29.870001000000002
2008-03-07,29.93
2008-03-10,29.27
2008-03-11,29.75
2008-03-12,29.99
2008-03-13,30.09
2008-03-14,29.32
2008-03-17,29.370001000000002
2008-03-18,29.83
2008-03-19,29.26
2008-03-20,29.52
2008-03-24,29.450001
2008-03-25,29.799999
2008-03-26,29.57
2008-03-27,29.219998999999998
2008-03-28,28.92
2008-03-31,29.24
2008-04-01,29.629998999999998
2008-04-02,29.790001
2008-04-03,30.02
2008-04-04,30.209999
2008-04-07,30.120001000000002
2008-04-08,30.34
2008-04-09,30.0
2008-04-10,30.290001
2008-04-11,29.780001000000002
2008-04-14,29.85
2008-04-15,30.07
2008-04-16,30.629998999999998
2008-04-17,31.030001000000002
2008-04-18,31.5
2008-04-21,31.18
2008-04-22,30.9
2008-04-23,31.27
2008-04-24,31.25
2008-04-25,31.969998999999998
2008-04-28,32.060001
2008-04-29,32.02
2008-04-30,31.790001
2008-05-01,32.099998
2008-05-02,32.119999
2008-05-05,32.02
2008-05-06,32.049999
2008-05-07,32.060001
2008-05-08,32.200001
2008-05-09,31.99
2008-05-12,32.349998
2008-05-13,32.66
2008-05-14,32.869999
2008-05-15,33.18
2008-05-16,32.970001
2008-05-19,32.77
2008-05-20,32.5
2008-05-21,32.32
2008-05-22,32.650002
2008-05-23,32.439999
2008-05-27,32.75
2008-05-28,32.799999
2008-05-29,32.860001000000004
2008-05-30,32.93
2008-06-02,32.790001000000004
2008-06-03,32.82
2008-06-04,33.049999
2008-06-05,34.25
2008-06-06,34.009997999999996
2008-06-09,34.07
2008-06-10,33.84
2008-06-11,32.810001
2008-06-12,33.66
2008-06-13,33.849998
2008-06-16,31.49
2008-06-17,32.25
2008-06-18,31.530001000000002
2008-06-19,31.51
2008-06-20,31.190001000000002
2008-06-23,30.98
2008-06-24,30.73
2008-06-25,31.73
2008-06-26,30.459999
2008-06-27,29.690001000000002
2008-06-30,29.700001
2008-07-01,29.1
2008-07-02,28.93
2008-07-03,29.15
2008-07-07,28.610001
2008-07-08,29.16
2008-07-09,28.34
2008-07-10,28.440001000000002
2008-07-11,27.9
2008-07-14,31.76
2008-07-15,30.370001000000002
2008-07-16,31.43
2008-07-17,32.5
2008-07-18,32.450001
2008-07-21,32.880001
2008-07-22,32.389998999999996
2008-07-23,32.669998
2008-07-24,32.98
2008-07-25,32.709998999999996
2008-07-28,32.049999
2008-07-29,32.080002
2008-07-30,32.349998
2008-07-31,32.5
2008-08-01,32.509997999999996
2008-08-04,32.290001000000004
2008-08-05,33.720001
2008-08-06,34.52
2008-08-07,34.290001000000004
2008-08-08,34.860001000000004
2008-08-11,35.049999
2008-08-12,34.549999
2008-08-13,34.18
2008-08-14,33.939999
2008-08-15,33.150002
2008-08-18,33.060001
2008-08-19,32.599998
2008-08-20,32.669998
2008-08-21,32.790001000000004
2008-08-22,33.209998999999996
2008-08-25,32.919998
2008-08-26,32.619999
2008-08-27,32.77
2008-08-28,33.240002000000004
2008-08-29,32.869999
2008-09-02,33.389998999999996
2008-09-03,33.139998999999996
2008-09-04,32.740002000000004
2008-09-05,33.09
2008-09-08,33.709998999999996
2008-09-09,32.970001
2008-09-10,32.779999
2008-09-11,33.5
2008-09-12,34.5
2008-09-15,32.759997999999996
2008-09-16,31.48
2008-09-17,28.870001000000002
2008-09-18,32.73
2008-09-19,31.84
2008-09-22,31.5
2008-09-23,30.790001
2008-09-24,31.219998999999998
2008-09-25,31.51
2008-09-26,31.23
2008-09-29,29.92
2008-09-30,29.98
2008-10-01,29.41
2008-10-02,28.08
2008-10-03,28.35
2008-10-06,27.030001000000002
2008-10-07,25.25
2008-10-08,24.25
2008-10-09,22.98
2008-10-10,22.5
2008-10-13,24.5
2008-10-14,23.82
2008-10-15,21.620001000000002
2008-10-16,21.98
2008-10-17,22.24
2008-10-20,23.85
2008-10-21,22.82
2008-10-22,21.440001000000002
2008-10-23,20.66
2008-10-24,19.860001
2008-10-27,18.43
2008-10-28,19.559998999999998
2008-10-29,20.290001
2008-10-30,23.67
2008-10-31,23.700001
2008-11-03,23.93
2008-11-04,24.5
2008-11-05,24.110001
2008-11-06,23.299999
2008-11-07,23.959999
2008-11-10,24.15
2008-11-11,24.49
2008-11-12,24.49
2008-11-13,25.75
2008-11-14,24.700001
2008-11-17,23.370001000000002
2008-11-18,23.639999
2008-11-19,22.27
2008-11-20,20.549999
2008-11-21,21.129998999999998
2008-11-24,22.84
2008-11-25,23.35
2008-11-26,22.57
2008-11-28,24.0
2008-12-01,21.879998999999998
2008-12-02,21.98
2008-12-03,22.030001000000002
2008-12-04,21.620001000000002
2008-12-05,22.6
2008-12-08,23.5
2008-12-09,23.74
2008-12-10,23.83
2008-12-11,22.58
2008-12-12,23.83
2008-12-15,23.360001
2008-12-16,23.43
2008-12-17,22.66
2008-12-18,22.75
2008-12-19,23.51
2008-12-22,23.42
2008-12-23,22.719998999999998
2008-12-24,22.969998999999998
2008-12-26,23.110001
2008-12-29,23.219998999999998
2008-12-30,23.780001000000002
2008-12-31,24.790001
2009-01-02,25.07
2009-01-05,25.610001
2009-01-06,25.84
2009-01-07,25.280001000000002
2009-01-08,25.6
2009-01-09,25.23
2009-01-12,24.27
2009-01-13,23.9
2009-01-14,22.85
2009-01-15,24.6
2009-01-16,25.540001
2009-01-20,25.139999
2009-01-21,25.91
2009-01-22,25.83
2009-01-23,25.459999
2009-01-26,25.950001
2009-01-27,26.290001
2009-01-28,26.6
2009-01-29,26.23
2009-01-30,25.860001
2009-02-02,25.27
2009-02-03,25.110001
2009-02-04,24.82
2009-02-05,24.49
2009-02-06,24.440001000000002
2009-02-09,24.540001
2009-02-10,23.58
2009-02-11,23.790001
2009-02-12,24.59
2009-02-13,24.1
2009-02-17,23.629998999999998
2009-02-18,23.76
2009-02-19,23.84
2009-02-20,23.809998999999998
2009-02-23,22.77
2009-02-24,22.73
2009-02-25,22.709999
2009-02-26,21.84
2009-02-27,19.9
2009-03-02,18.74
2009-03-03,18.99
2009-03-04,18.639999
2009-03-05,17.309998999999998
2009-03-06,16.469998999999998
2009-03-09,16.1
2009-03-10,15.95
2009-03-11,15.85
2009-03-12,16.719998999999998
2009-03-13,17.190001000000002
2009-03-16,17.15
2009-03-17,17.15
2009-03-18,17.52
2009-03-19,17.549999
2009-03-20,16.969998999999998
2009-03-23,17.57
2009-03-24,17.33
2009-03-25,17.450001
2009-03-26,17.6
2009-03-27,17.540001
2009-03-30,16.82
2009-03-31,17.15
2009-04-01,16.879998999999998
2009-04-02,18.01
2009-04-03,18.18
2009-04-06,18.709999
2009-04-07,18.65
2009-04-08,18.709999
2009-04-09,19.440001000000002
2009-04-13,19.809998999999998
2009-04-14,19.77
2009-04-15,19.6
2009-04-16,19.780001000000002
2009-04-17,20.43
2009-04-20,19.49
2009-04-21,19.91
2009-04-22,19.59
2009-04-23,19.5
2009-04-24,19.51
2009-04-27,19.68
2009-04-28,19.530001000000002
2009-04-29,20.709999
2009-04-30,21.0
2009-05-01,22.68
2009-05-04,22.76
2009-05-05,23.049999
2009-05-06,23.16
2009-05-07,22.870001000000002
2009-05-08,23.77
2009-05-11,23.42
2009-05-12,22.99
2009-05-13,22.120001000000002
2009-05-14,22.59
2009-05-15,22.17
2009-05-18,22.67
2009-05-19,22.27
2009-05-20,22.07
2009-05-21,21.530001000000002
2009-05-22,21.540001
2009-05-26,22.32
2009-05-27,21.5
2009-05-28,22.24
2009-05-29,22.790001
2009-06-01,23.610001
2009-06-02,23.200001
2009-06-03,22.780001000000002
2009-06-04,22.700001
2009-06-05,23.0
2009-06-08,22.48
2009-06-09,22.66
2009-06-10,22.639999
2009-06-11,23.290001
2009-06-12,23.49
2009-06-15,22.82
2009-06-16,22.450001
2009-06-17,23.040001
2009-06-18,23.440001000000002
2009-06-19,23.49
2009-06-22,22.809998999999998
2009-06-23,22.57
2009-06-24,23.190001000000002
2009-06-25,24.139999
2009-06-26,23.93
2009-06-29,24.290001
2009-06-30,24.41
2009-07-01,24.27
2009-07-02,23.690001000000002
2009-07-06,23.940001000000002
2009-07-07,23.41
2009-07-08,23.85
2009-07-09,23.700001
2009-07-10,23.99
2009-07-13,24.58
2009-07-14,25.02
2009-07-15,25.68
2009-07-16,25.940001000000002
2009-07-17,26.200001
2009-07-20,26.4
2009-07-21,26.389999
2009-07-22,26.299999
2009-07-23,26.51
2009-07-24,26.49
2009-07-27,26.51
2009-07-28,26.59
2009-07-29,26.379998999999998
2009-07-30,26.27
2009-07-31,26.6
2009-08-03,25.34
2009-08-04,24.84
2009-08-05,24.99
2009-08-06,24.459999
2009-08-07,25.01
2009-08-10,25.1
2009-08-11,24.92
2009-08-12,25.459999
2009-08-13,25.549999
2009-08-14,25.24
2009-08-17,25.16
2009-08-18,25.139999
2009-08-19,25.18
2009-08-20,25.18
2009-08-21,26.02
2009-08-24,25.9
2009-08-25,25.709999
2009-08-26,25.84
2009-08-27,25.98
2009-08-28,25.73
2009-08-31,25.610001
2009-09-01,25.51
2009-09-02,25.43
2009-09-03,25.690001000000002
2009-09-04,25.959999
2009-09-08,26.33
2009-09-09,26.540001
2009-09-10,26.559998999999998
2009-09-11,26.389999
2009-09-14,26.690001000000002
2009-09-15,26.719998999999998
2009-09-16,27.1
2009-09-17,27.049999
2009-09-18,27.299999
2009-09-21,26.83
2009-09-22,26.91
2009-09-23,26.790001
2009-09-24,26.57
2009-09-25,26.309998999999998
2009-09-28,26.940001000000002
2009-09-29,26.75
2009-09-30,26.57
2009-10-01,25.809998999999998
2009-10-02,25.77
2009-10-05,25.799999
2009-10-06,26.18
2009-10-07,26.309998999999998
2009-10-08,26.780001000000002
2009-10-09,26.969998999999998
2009-10-12,26.620001000000002
2009-10-13,26.68
2009-10-14,27.0
2009-10-15,27.58
2009-10-16,27.639999
2009-10-19,27.92
2009-10-20,27.9
2009-10-21,27.77
2009-10-22,27.709999
2009-10-23,26.799999
2009-10-26,26.700001
2009-10-27,26.870001000000002
2009-10-28,26.290001
2009-10-29,26.35
2009-10-30,25.91
2009-11-02,26.129998999999998
2009-11-03,26.07
2009-11-04,26.41
2009-11-05,26.91
2009-11-06,26.66
2009-11-09,27.48
2009-11-10,27.469998999999998
2009-11-11,27.58
2009-11-12,27.049999
2009-11-13,27.52
2009-11-16,27.969998999999998
2009-11-17,28.34
2009-11-18,28.09
2009-11-19,27.52
2009-11-20,27.4
2009-11-23,27.860001
2009-11-24,28.23
2009-11-25,28.379998999999998
2009-11-27,28.030001000000002
2009-11-30,28.200001
2009-12-01,28.57
2009-12-02,28.65
2009-12-03,28.469998999999998
2009-12-04,28.780001000000002
2009-12-07,29.110001
2009-12-08,28.92
2009-12-09,28.83
2009-12-10,29.290001
2009-12-11,29.57
2009-12-14,29.51
2009-12-15,29.110001
2009-12-16,28.799999
2009-12-17,27.969998999999998
2009-12-18,27.83
2009-12-21,28.09
2009-12-22,28.08
2009-12-23,28.440001000000002
2009-12-24,28.5
2009-12-28,28.540001
2009-12-29,28.65
2009-12-30,28.540001
2009-12-31,28.309998999999998
2010-01-04,28.68
2010-01-05,28.719998999999998
2010-01-06,28.940001000000002
2010-01-07,28.889999
2010-01-08,28.93
2010-01-11,28.92
2010-01-12,28.879998999999998
2010-01-13,29.280001000000002
2010-01-14,29.219998999999998
2010-01-15,28.379998999999998
2010-01-19,28.59
2010-01-20,28.309998999999998
2010-01-21,28.200001
2010-01-22,27.58
2010-01-25,27.43
2010-01-26,26.950001
2010-01-27,27.040001
2010-01-28,26.9
2010-01-29,26.790001
2010-02-01,27.0
2010-02-02,27.02
2010-02-03,26.75
2010-02-04,25.92
2010-02-05,25.68
2010-02-08,25.620001000000002
2010-02-09,25.870001000000002
2010-02-10,25.889999
2010-02-11,26.219998999999998
2010-02-12,26.030001000000002
2010-02-16,27.02
2010-02-17,27.42
2010-02-18,27.629998999999998
2010-02-19,28.08
2010-02-22,28.0
2010-02-23,27.66
2010-02-24,28.059998999999998
2010-02-25,28.139999
2010-02-26,28.139999
2010-03-01,28.889999
2010-03-02,29.309998999999998
2010-03-03,29.23
2010-03-04,29.07
2010-03-05,29.51
2010-03-08,29.24
2010-03-09,29.0
2010-03-10,28.719998999999998
2010-03-11,28.799999
2010-03-12,28.709999
2010-03-15,29.040001
2010-03-16,28.84
2010-03-17,28.84
2010-03-18,28.85
2010-03-19,28.549999
2010-03-22,28.549999
2010-03-23,28.879998999999998
2010-03-24,28.84
2010-03-25,28.76
2010-03-26,28.969998999999998
2010-03-29,29.219998999999998
2010-03-30,29.129998999999998
2010-03-31,29.02
2010-04-01,29.18
2010-04-05,29.389999
2010-04-06,29.75
2010-04-07,29.68
2010-04-08,29.790001
2010-04-09,29.950001
2010-04-12,29.99
2010-04-13,29.940001000000002
2010-04-14,30.120001000000002
2010-04-15,30.690001000000002
2010-04-16,30.379998999999998
2010-04-19,30.290001
2010-04-20,30.49
2010-04-21,30.440001000000002
2010-04-22,30.280001000000002
2010-04-23,30.27
2010-04-26,30.59
2010-04-27,29.620001000000002
2010-04-28,29.799999
2010-04-29,30.17
2010-04-30,31.030001000000002
2010-05-03,31.58
2010-05-04,30.139999
2010-05-05,29.950001
2010-05-06,29.08
2010-05-07,28.950001
2010-05-10,30.0
2010-05-11,29.99
2010-05-12,30.360001
2010-05-13,30.1
2010-05-14,29.58
2010-05-17,29.790001
2010-05-18,29.75
2010-05-19,29.41
2010-05-20,28.25
2010-05-21,28.65
2010-05-24,28.27
2010-05-25,28.459999
2010-05-26,28.32
2010-05-27,29.25
2010-05-28,29.120001000000002
2010-06-01,29.049999
2010-06-02,29.68
2010-06-03,29.959999
2010-06-04,28.51
2010-06-07,28.07
2010-06-08,28.940001000000002
2010-06-09,29.6
2010-06-10,30.65
2010-06-11,30.67
2010-06-14,30.84
2010-06-15,31.290001
2010-06-16,31.299999
2010-06-17,31.540001
2010-06-18,31.52
2010-06-21,31.290001
2010-06-22,30.6
2010-06-23,30.629998999999998
2010-06-24,30.34
2010-06-25,30.969998999999998
2010-06-28,30.889999
2010-06-29,29.559998999999998
2010-06-30,29.73
2010-07-01,29.530001000000002
2010-07-02,29.26
2010-07-06,29.440001000000002
2010-07-07,30.120001000000002
2010-07-08,30.530001000000002
2010-07-09,30.6
2010-07-12,30.59
2010-07-13,30.889999
2010-07-14,30.440001000000002
2010-07-15,30.74
2010-07-16,29.98
2010-07-19,30.120001000000002
2010-07-20,30.450001
2010-07-21,31.1
2010-07-22,31.75
2010-07-23,32.060001
2010-07-26,32.650002
2010-07-27,32.25
2010-07-28,32.119999
2010-07-29,31.98
2010-07-30,31.860001
2010-08-02,32.470001
2010-08-03,32.310001
2010-08-04,32.389998999999996
2010-08-05,31.84
2010-08-06,31.639999
2010-08-09,31.77
2010-08-10,31.280001000000002
2010-08-11,29.940001000000002
2010-08-12,29.43
2010-08-13,29.4
2010-08-16,29.66
2010-08-17,30.16
2010-08-18,30.0
2010-08-19,30.110001
2010-08-20,30.51
2010-08-23,30.059998999999998
2010-08-24,29.950001
2010-08-25,29.77
2010-08-26,29.639999
2010-08-27,30.25
2010-08-30,29.82
2010-08-31,29.43
2010-09-01,30.27
2010-09-02,30.780001000000002
2010-09-03,31.139999
2010-09-07,30.41
2010-09-08,30.09
2010-09-09,30.43
2010-09-10,30.6
2010-09-13,30.709999
2010-09-14,30.790001
2010-09-15,30.84
2010-09-16,30.950001
2010-09-17,31.209999
2010-09-20,31.6
2010-09-21,31.66
2010-09-22,31.219998999999998
2010-09-23,30.360001
2010-09-24,30.530001000000002
2010-09-27,29.889999
2010-09-28,30.16
2010-09-29,30.43
2010-09-30,30.49
2010-10-01,30.559998999999998
2010-10-04,30.190001000000002
2010-10-05,31.049999
2010-10-06,31.200001
2010-10-07,31.1
2010-10-08,31.219998999999998
2010-10-11,31.24
2010-10-12,31.15
2010-10-13,31.870001000000002
2010-10-14,31.049999
2010-10-15,30.74
2010-10-18,30.299999
2010-10-19,30.08
2010-10-20,30.32
2010-10-21,30.799999
2010-10-22,30.709999
2010-10-25,30.82
2010-10-26,30.65
2010-10-27,30.08
2010-10-28,30.440001000000002
2010-10-29,29.809998999999998
2010-11-01,29.450001
2010-11-02,29.889999
2010-11-03,29.84
2010-11-04,29.950001
2010-11-05,29.040001
2010-11-08,28.450001
2010-11-09,28.59
2010-11-10,28.66
2010-11-11,28.17
2010-11-12,28.27
2010-11-15,28.33
2010-11-16,27.879998999999998
2010-11-17,28.040001
2010-11-18,28.299999
2010-11-19,28.17
2010-11-22,28.16
2010-11-23,28.0
2010-11-24,28.59
2010-11-26,28.27
2010-11-29,28.34
2010-11-30,28.139999
2010-12-01,28.629998999999998
2010-12-02,29.33
2010-12-03,28.790001
2010-12-06,28.790001
2010-12-07,28.450001
2010-12-08,28.809998999999998
2010-12-09,29.629998999999998
2010-12-10,29.93
2010-12-13,30.41
2010-12-14,30.030001000000002
2010-12-15,29.98
2010-12-16,29.93
2010-12-17,30.41
2010-12-20,30.34
2010-12-21,29.98
2010-12-22,30.02
2010-12-23,30.16
2010-12-27,30.07
2010-12-28,30.16
2010-12-29,30.110001
2010-12-30,29.940001000000002
2010-12-31,29.860001
2011-01-03,30.049999
2011-01-04,29.91
2011-01-05,29.6
2011-01-06,29.790001
2011-01-07,29.629998999999998
2011-01-10,29.26
2011-01-11,29.24
2011-01-12,29.43
2011-01-13,29.299999
2011-01-14,29.85
2011-01-18,30.280001000000002
2011-01-19,30.379998999999998
2011-01-20,30.379998999999998
2011-01-21,30.24
2011-01-24,30.52
2011-01-25,30.709999
2011-01-26,31.0
2011-01-27,31.290001
2011-01-28,30.690001000000002
2011-01-31,30.84
2011-02-01,30.459999
2011-02-02,30.5
2011-02-03,30.35
2011-02-04,30.1
2011-02-07,30.549999
2011-02-08,30.469998999999998
2011-02-09,30.530001000000002
2011-02-10,30.41
2011-02-11,30.049999
2011-02-14,29.98
2011-02-15,29.84
2011-02-16,30.049999
2011-02-17,29.99
2011-02-18,29.99
2011-02-22,29.58
2011-02-23,28.860001
2011-02-24,29.059998999999998
2011-02-25,29.25
2011-02-28,29.610001
2011-03-01,28.99
2011-03-02,29.309998999999998
2011-03-03,29.82
2011-03-04,29.780001000000002
2011-03-07,29.6
2011-03-08,29.92
2011-03-09,29.92
2011-03-10,29.6
2011-03-11,29.690001000000002
2011-03-14,29.59
2011-03-15,29.18
2011-03-16,28.559998999999998
2011-03-17,28.950001
2011-03-18,29.27
2011-03-21,29.58
2011-03-22,29.0
2011-03-23,29.16
2011-03-24,29.559998999999998
2011-03-25,29.870001000000002
2011-03-28,29.85
2011-03-29,30.190001000000002
2011-03-30,30.139999
2011-03-31,30.040001
2011-04-01,30.1
2011-04-04,30.129998999999998
2011-04-05,29.93
2011-04-06,30.290001
2011-04-07,30.120001000000002
2011-04-08,29.91
2011-04-11,29.85
2011-04-12,30.07
2011-04-13,30.02
2011-04-14,29.870001000000002
2011-04-15,29.790001
2011-04-18,29.559998999999998
2011-04-19,29.41
2011-04-20,29.889999
2011-04-21,29.66
2011-04-25,29.709999
2011-04-26,30.27
2011-04-27,30.629998999999998
2011-04-28,30.959999
2011-04-29,31.620001000000002
2011-05-02,31.9
2011-05-03,31.93
2011-05-04,31.809998999999998
2011-05-05,31.59
2011-05-06,31.889999
2011-05-09,31.91
2011-05-10,32.009997999999996
2011-05-11,32.139998999999996
2011-05-12,32.48
2011-05-13,32.360001000000004
2011-05-16,32.299999
2011-05-17,32.310001
2011-05-18,32.91
2011-05-19,32.939999
2011-05-20,32.150002
2011-05-23,31.9
2011-05-24,31.639999
2011-05-25,31.41
2011-05-26,31.43
2011-05-27,31.540001
2011-05-31,31.52
2011-06-01,31.190001000000002
2011-06-02,31.129998999999998
2011-06-03,30.610001
2011-06-06,30.41
2011-06-07,30.16
2011-06-08,30.17
2011-06-09,30.190001000000002
2011-06-10,29.870001000000002
2011-06-13,30.1
2011-06-14,30.33
2011-06-15,29.9
2011-06-16,30.290001
2011-06-17,30.459999
2011-06-20,30.84
2011-06-21,31.030001000000002
2011-06-22,31.120001000000002
2011-06-23,31.1
2011-06-24,30.49
2011-06-27,30.639999
2011-06-28,30.84
2011-06-29,30.85
2011-06-30,30.85
2011-07-01,31.110001
2011-07-05,31.120001000000002
2011-07-06,31.33
2011-07-07,31.65
2011-07-08,31.280001000000002
2011-07-11,30.75
2011-07-12,30.129998999999998
2011-07-13,30.09
2011-07-14,29.67
2011-07-15,29.65
2011-07-18,29.309998999999998
2011-07-19,29.969998999999998
2011-07-20,30.07
2011-07-21,30.68
2011-07-22,30.27
2011-07-25,30.129998999999998
2011-07-26,29.809998999999998
2011-07-27,29.530001000000002
2011-07-28,28.75
2011-07-29,29.030001000000002
2011-08-01,28.76
2011-08-02,28.049999
2011-08-03,27.809998999999998
2011-08-04,26.82
2011-08-05,26.83
2011-08-08,24.76
2011-08-09,26.24
2011-08-10,25.360001
2011-08-11,26.33
2011-08-12,26.91
2011-08-15,28.07
2011-08-16,27.91
2011-08-17,28.17
2011-08-18,27.43
2011-08-19,27.5
2011-08-22,28.08
2011-08-23,28.92
2011-08-24,29.67
2011-08-25,29.360001
2011-08-26,29.68
2011-08-29,30.5
2011-08-30,30.41
2011-08-31,30.360001
2011-09-01,30.0
2011-09-02,29.0
2011-09-06,28.85
2011-09-07,29.32
2011-09-08,29.030001000000002
2011-09-09,28.23
2011-09-12,28.27
2011-09-13,28.51
2011-09-14,28.85
2011-09-15,29.02
2011-09-16,28.84
2011-09-19,28.15
2011-09-20,28.42
2011-09-21,27.209999
2011-09-22,26.950001
2011-09-23,27.790001
2011-09-26,28.309998999999998
2011-09-27,28.719998999999998
2011-09-28,28.120001000000002
2011-09-29,28.1
2011-09-30,28.059998999999998
2011-10-03,26.950001
2011-10-04,27.35
2011-10-05,27.709999
2011-10-06,28.110001
2011-10-07,28.08
2011-10-10,28.85
2011-10-11,28.35
2011-10-12,28.74
2011-10-13,28.35
2011-10-14,29.01
2011-10-17,28.58
2011-10-18,28.6
2011-10-19,28.360001
2011-10-20,28.379998999999998
2011-10-21,28.98
2011-10-24,29.49
2011-10-25,29.440001000000002
2011-10-26,29.27
2011-10-27,29.52
2011-10-28,28.98
2011-10-31,28.459999
2011-11-01,27.6
2011-11-02,27.790001
2011-11-03,28.34
2011-11-04,28.18
2011-11-07,27.690001000000002
2011-11-08,27.940001000000002
2011-11-09,27.190001000000002
2011-11-10,27.15
2011-11-11,27.719998999999998
2011-11-14,27.26
2011-11-15,27.23
2011-11-16,26.950001
2011-11-17,26.629998999999998
2011-11-18,26.76
2011-11-21,26.15
2011-11-22,26.24
2011-11-23,25.879998999999998
2011-11-25,25.82
2011-11-28,26.610001
2011-11-29,26.809998999999998
2011-11-30,27.450001
2011-12-01,27.35
2011-12-02,26.780001000000002
2011-12-05,27.030001000000002
2011-12-06,27.15
2011-12-07,27.35
2011-12-08,26.790001
2011-12-09,27.4
2011-12-12,27.24
2011-12-13,26.93
2011-12-14,26.870001000000002
2011-12-15,26.77
2011-12-16,26.459999
2011-12-19,26.42
2011-12-20,26.9
2011-12-21,26.950001
2011-12-22,27.440001000000002
2011-12-23,27.870001000000002
2011-12-27,28.120001000000002
2011-12-28,27.75
2011-12-29,27.6
2011-12-30,27.549999
2012-01-03,27.549999
2012-01-04,27.4
2012-01-05,27.6
2012-01-06,27.84
2012-01-09,27.74
2012-01-10,27.780001000000002
2012-01-11,27.299999
2012-01-12,28.17
2012-01-13,27.73
2012-01-17,27.51
2012-01-18,27.66
2012-01-19,27.959999
2012-01-20,28.1
2012-01-23,28.379998999999998
