Date,STI
1995-02-15,26.875
1995-02-16,26.5625
1995-02-17,26.5625
1995-02-21,26.5625
1995-02-22,26.5625
1995-02-23,27.0
1995-02-24,27.0
1995-02-27,26.625
1995-02-28,26.9375
1995-03-01,26.5625
1995-03-02,26.8125
1995-03-03,26.6875
1995-03-06,26.75
1995-03-07,26.3125
1995-03-08,26.125
1995-03-09,26.25
1995-03-10,26.8125
1995-03-13,26.75
1995-03-14,26.625
1995-03-15,27.0625
1995-03-16,27.1875
1995-03-17,26.9375
1995-03-20,26.75
1995-03-21,26.6875
1995-03-22,26.8125
1995-03-23,26.875
1995-03-24,27.125
1995-03-27,27.0625
1995-03-28,27.375
1995-03-29,26.9375
1995-03-30,26.8125
1995-03-31,26.75
1995-04-03,26.75
1995-04-04,26.875
1995-04-05,26.9375
1995-04-06,27.0625
1995-04-07,27.25
1995-04-10,27.375
1995-04-11,27.0625
1995-04-12,27.3125
1995-04-13,27.4375
1995-04-17,27.0
1995-04-18,26.6875
1995-04-19,27.0625
1995-04-20,26.9375
1995-04-21,27.125
1995-04-24,27.3125
1995-04-25,27.125
1995-04-26,27.0625
1995-04-27,27.0
1995-04-28,27.125
1995-05-01,27.125
1995-05-02,27.3125
1995-05-03,27.3125
1995-05-04,27.625
1995-05-05,27.9375
1995-05-08,28.5
1995-05-09,28.0
1995-05-10,28.0625
1995-05-11,27.9375
1995-05-12,28.0
1995-05-15,28.375
1995-05-16,28.1875
1995-05-17,28.125
1995-05-18,28.125
1995-05-19,28.1875
1995-05-22,28.5
1995-05-23,28.625
1995-05-24,28.8125
1995-05-25,28.6875
1995-05-26,28.375
1995-05-30,28.625
1995-05-31,29.0
1995-06-01,28.5625
1995-06-02,28.9375
1995-06-05,28.8125
1995-06-06,28.9375
1995-06-07,28.5625
1995-06-08,28.4375
1995-06-09,28.1875
1995-06-12,28.25
1995-06-13,28.5
1995-06-14,28.625
1995-06-15,28.6875
1995-06-16,28.75
1995-06-19,29.3125
1995-06-20,29.375
1995-06-21,29.1875
1995-06-22,29.8125
1995-06-23,29.125
1995-06-26,29.0
1995-06-27,29.3125
1995-06-28,29.4375
1995-06-29,28.8125
1995-06-30,29.125
1995-07-03,28.75
1995-07-05,28.6875
1995-07-06,29.3125
1995-07-07,29.25
1995-07-10,29.125
1995-07-11,29.0625
1995-07-12,29.4375
1995-07-13,29.3125
1995-07-14,29.1875
1995-07-17,29.1875
1995-07-18,29.3125
1995-07-19,29.125
1995-07-20,29.4375
1995-07-21,29.1875
1995-07-24,30.0625
1995-07-25,30.0
1995-07-26,30.375
1995-07-27,30.375
1995-07-28,30.3125
1995-07-31,30.1875
1995-08-01,29.875
1995-08-02,30.125
1995-08-03,30.1875
1995-08-04,30.1875
1995-08-07,30.0625
1995-08-08,30.25
1995-08-09,30.0625
1995-08-10,30.0
1995-08-11,30.0625
1995-08-14,30.0625
1995-08-15,30.0
1995-08-16,30.0
1995-08-17,29.9375
1995-08-18,30.3125
1995-08-21,30.5
1995-08-22,30.3125
1995-08-23,30.125
1995-08-24,30.125
1995-08-25,30.4375
1995-08-28,31.25
1995-08-29,30.875
1995-08-30,31.1875
1995-08-31,30.6875
1995-09-01,31.125
1995-09-05,31.5
1995-09-06,31.9375
1995-09-07,31.5625
1995-09-08,31.75
1995-09-11,31.875
1995-09-12,32.1875
1995-09-13,32.3125
1995-09-14,32.9375
1995-09-15,33.75
1995-09-18,33.5
1995-09-19,33.5
1995-09-20,33.6875
1995-09-21,33.3125
1995-09-22,33.375
1995-09-25,33.5
1995-09-26,33.125
1995-09-27,32.9375
1995-09-28,32.875
1995-09-29,33.0625
1995-10-02,32.875
1995-10-03,33.0625
1995-10-04,33.0625
1995-10-05,33.0625
1995-10-06,33.125
1995-10-09,33.0625
1995-10-10,33.1875
1995-10-11,33.125
1995-10-12,33.125
1995-10-13,33.4375
1995-10-16,33.3125
1995-10-17,33.4375
1995-10-18,34.125
1995-10-19,33.5
1995-10-20,33.4375
1995-10-23,33.5
1995-10-24,33.5
1995-10-25,32.6875
1995-10-26,31.8125
1995-10-27,33.0
1995-10-30,32.625
1995-10-31,32.25
1995-11-01,32.5625
1995-11-02,32.875
1995-11-03,32.9375
1995-11-06,33.0
1995-11-07,32.6875
1995-11-08,33.0
1995-11-09,33.25
1995-11-10,33.125
1995-11-13,33.3125
1995-11-14,33.1875
1995-11-15,33.3125
1995-11-16,33.125
1995-11-17,33.375
1995-11-20,33.625
1995-11-21,33.75
1995-11-22,33.5
1995-11-24,33.4375
1995-11-27,33.9375
1995-11-28,34.3125
1995-11-29,34.0625
1995-11-30,34.125
1995-12-01,34.3125
1995-12-04,34.625
1995-12-05,34.6875
1995-12-06,34.8125
1995-12-07,33.875
1995-12-08,34.3125
1995-12-11,34.3125
1995-12-12,33.5625
1995-12-13,33.875
1995-12-14,33.3125
1995-12-15,34.125
1995-12-18,33.8125
1995-12-19,34.0625
1995-12-20,34.3125
1995-12-21,34.0
1995-12-22,34.0
1995-12-26,34.1875
1995-12-27,34.1875
1995-12-28,34.375
1995-12-29,34.25
1996-01-02,34.5625
1996-01-03,34.625
1996-01-04,33.625
1996-01-05,33.5625
1996-01-08,33.4375
1996-01-09,33.140625
1996-01-10,32.25
1996-01-11,32.3125
1996-01-12,32.5
1996-01-15,32.4375
1996-01-16,33.0
1996-01-17,32.75
1996-01-18,32.6875
1996-01-19,33.125
1996-01-22,33.3125
1996-01-23,33.3125
1996-01-24,33.4375
1996-01-25,33.3125
1996-01-26,33.875
1996-01-29,33.9375
1996-01-30,34.25
1996-01-31,34.5625
1996-02-01,34.6875
1996-02-02,34.875
1996-02-05,35.5
1996-02-06,35.5625
1996-02-07,35.625
1996-02-08,37.0
1996-02-09,37.0
1996-02-12,37.625
1996-02-13,37.4375
1996-02-14,37.1875
1996-02-15,37.25
1996-02-16,36.875
1996-02-20,36.375
1996-02-21,37.25
1996-02-22,37.75
1996-02-23,37.125
1996-02-26,36.625
1996-02-27,36.625
1996-02-28,35.875
1996-02-29,35.9375
1996-03-01,36.75
1996-03-04,36.6875
1996-03-05,36.875
1996-03-06,36.4375
1996-03-07,36.3125
1996-03-08,35.125
1996-03-11,35.125
1996-03-12,35.0
1996-03-13,35.125
1996-03-14,35.0625
1996-03-15,34.9375
1996-03-18,35.875
1996-03-19,35.75
1996-03-20,35.875
1996-03-21,35.625
1996-03-22,35.6875
1996-03-25,36.25
1996-03-26,36.3125
1996-03-27,35.6875
1996-03-28,35.6875
1996-03-29,35.0
1996-04-01,36.125
1996-04-02,36.0625
1996-04-03,35.9375
1996-04-04,36.1875
1996-04-08,34.75
1996-04-09,34.375
1996-04-10,34.125
1996-04-11,33.625
1996-04-12,33.875
1996-04-15,34.875
1996-04-16,34.4375
1996-04-17,34.5
1996-04-18,34.8125
1996-04-19,35.0
1996-04-22,35.0625
1996-04-23,35.125
1996-04-24,35.0
1996-04-25,35.1875
1996-04-26,35.3125
1996-04-29,35.125
1996-04-30,35.25
1996-05-01,35.0625
1996-05-02,34.4375
1996-05-03,34.6875
1996-05-06,34.6875
1996-05-07,34.5625
1996-05-08,35.3125
1996-05-09,35.125
1996-05-10,35.875
1996-05-13,36.5625
1996-05-14,36.5
1996-05-15,36.5
1996-05-16,36.5625
1996-05-17,36.6875
1996-05-20,36.9375
1996-05-21,37.1875
1996-05-22,37.875
1996-05-23,37.25
1996-05-24,37.375
1996-05-28,36.875
1996-05-29,36.375
1996-05-30,37.0
1996-05-31,36.5
1996-06-03,36.5
1996-06-04,37.125
1996-06-05,37.625
1996-06-06,37.125
1996-06-07,37.25
1996-06-10,36.75
1996-06-11,37.375
1996-06-12,36.625
1996-06-13,37.0
1996-06-14,36.875
1996-06-17,37.25
1996-06-18,36.875
1996-06-19,36.875
1996-06-20,36.875
1996-06-21,37.0
1996-06-24,37.125
1996-06-25,37.25
1996-06-26,37.0
1996-06-27,36.75
1996-06-28,37.0
1996-07-01,37.5
1996-07-02,37.375
1996-07-03,37.5
1996-07-05,36.25
1996-07-08,35.625
1996-07-09,36.125
1996-07-10,36.5
1996-07-11,36.125
1996-07-12,36.0
1996-07-15,35.75
1996-07-16,36.0
1996-07-17,35.875
1996-07-18,36.25
1996-07-19,35.875
1996-07-22,36.0
1996-07-23,35.75
1996-07-24,36.0
1996-07-25,36.25
1996-07-26,36.375
1996-07-29,36.625
1996-07-30,36.5
1996-07-31,36.75
1996-08-01,37.5
1996-08-02,38.25
1996-08-05,38.0
1996-08-06,38.25
1996-08-07,38.125
1996-08-08,38.0
1996-08-09,38.25
1996-08-12,38.625
1996-08-13,38.25
1996-08-14,38.5
1996-08-15,38.25
1996-08-16,39.125
1996-08-19,39.375
1996-08-20,39.375
1996-08-21,39.25
1996-08-22,39.75
1996-08-23,39.375
1996-08-26,39.25
1996-08-27,39.125
1996-08-28,39.25
1996-08-29,38.625
1996-08-30,38.375
1996-09-03,38.5
1996-09-04,38.625
1996-09-05,38.125
1996-09-06,38.875
1996-09-09,39.125
1996-09-10,39.125
1996-09-11,39.5
1996-09-12,39.875
1996-09-13,40.875
1996-09-16,41.25
1996-09-17,40.625
1996-09-18,40.125
1996-09-19,40.0
1996-09-20,40.125
1996-09-23,40.75
1996-09-24,40.875
1996-09-25,40.75
1996-09-26,40.75
1996-09-27,41.0
1996-09-30,41.0
1996-10-01,41.375
1996-10-02,41.5
1996-10-03,41.625
1996-10-04,42.75
1996-10-07,43.125
1996-10-08,43.0
1996-10-09,42.625
1996-10-10,42.375
1996-10-11,43.25
1996-10-14,43.125
1996-10-15,43.375
1996-10-16,43.25
1996-10-17,43.375
1996-10-18,44.625
1996-10-21,44.875
1996-10-22,44.375
1996-10-23,45.0
1996-10-24,44.625
1996-10-25,44.125
1996-10-28,44.25
1996-10-29,45.5
1996-10-30,45.75
1996-10-31,46.625
1996-11-01,45.625
1996-11-04,46.375
1996-11-05,47.625
1996-11-06,47.5
1996-11-07,47.0
1996-11-08,46.875
1996-11-11,46.875
1996-11-12,46.625
1996-11-13,46.5
1996-11-14,47.25
1996-11-15,47.625
1996-11-18,47.75
1996-11-19,48.25
1996-11-20,49.125
1996-11-21,48.625
1996-11-22,49.5
1996-11-25,50.75
1996-11-26,50.625
1996-11-27,50.5
1996-11-29,50.75
1996-12-02,50.625
1996-12-03,49.75
1996-12-04,49.25
1996-12-05,48.75
1996-12-06,49.0
1996-12-09,49.375
1996-12-10,48.875
1996-12-11,48.125
1996-12-12,47.0
1996-12-13,47.125
1996-12-16,47.125
1996-12-17,48.875
1996-12-18,47.875
1996-12-19,50.0
1996-12-20,51.75
1996-12-23,50.125
1996-12-24,50.75
1996-12-26,51.75
1996-12-27,51.375
1996-12-30,51.375
1996-12-31,49.25
1997-01-02,48.625
1997-01-03,49.0
1997-01-06,48.5
1997-01-07,48.5
1997-01-08,48.625
1997-01-09,48.375
1997-01-10,47.875
1997-01-13,48.5
1997-01-14,50.125
1997-01-15,49.0
1997-01-16,49.625
1997-01-17,50.0
1997-01-20,49.75
1997-01-21,50.25
1997-01-22,50.375
1997-01-23,49.25
1997-01-24,48.625
1997-01-27,48.75
1997-01-28,48.375
1997-01-29,49.25
1997-01-30,50.0
1997-01-31,50.0
1997-02-03,50.375
1997-02-04,51.0
1997-02-05,49.875
1997-02-06,50.25
1997-02-07,51.75
1997-02-10,51.375
1997-02-11,52.125
1997-02-12,53.375
1997-02-13,54.25
1997-02-14,53.625
1997-02-18,54.5
1997-02-19,54.0
1997-02-20,53.25
1997-02-21,53.0
1997-02-24,54.25
1997-02-25,54.375
1997-02-26,53.0
1997-02-27,52.25
1997-02-28,51.375
1997-03-03,52.25
1997-03-04,51.375
1997-03-05,53.0
1997-03-06,52.5
1997-03-07,53.5
1997-03-10,54.0
1997-03-11,54.0
1997-03-12,53.125
1997-03-13,51.125
1997-03-14,51.25
1997-03-17,52.125
1997-03-18,50.75
1997-03-19,50.375
1997-03-20,49.625
1997-03-21,50.625
1997-03-24,52.375
1997-03-25,51.25
1997-03-26,50.25
1997-03-27,48.0
1997-03-31,46.375
1997-04-01,46.875
1997-04-02,45.625
1997-04-03,45.875
1997-04-04,46.375
1997-04-07,47.0
1997-04-08,48.25
1997-04-09,47.0
1997-04-10,47.375
1997-04-11,44.5
1997-04-14,45.375
1997-04-15,46.5
1997-04-16,47.375
1997-04-17,47.5
1997-04-18,47.5
1997-04-21,47.25
1997-04-22,48.375
1997-04-23,47.625
1997-04-24,47.75
1997-04-25,47.375
1997-04-28,48.625
1997-04-29,50.375
1997-04-30,50.75
1997-05-01,50.75
1997-05-02,52.25
1997-05-05,52.875
1997-05-06,53.875
1997-05-07,52.0
1997-05-08,52.5
1997-05-09,53.0
1997-05-12,53.875
1997-05-13,53.125
1997-05-14,53.375
1997-05-15,53.875
1997-05-16,52.5
1997-05-19,53.0
1997-05-20,53.875
1997-05-21,52.375
1997-05-22,52.25
1997-05-23,53.0
1997-05-27,52.0
1997-05-28,51.875
1997-05-29,52.0
1997-05-30,53.375
1997-06-02,52.125
1997-06-03,53.25
1997-06-04,53.125
1997-06-05,53.125
1997-06-06,54.5
1997-06-09,54.375
1997-06-10,54.875
1997-06-11,55.0
1997-06-12,56.625
1997-06-13,57.0
1997-06-16,57.5
1997-06-17,57.0
1997-06-18,57.5
1997-06-19,58.5
1997-06-20,57.875
1997-06-23,56.5
1997-06-24,58.0625
1997-06-25,56.125
1997-06-26,56.25
1997-06-27,56.3125
1997-06-30,55.0625
1997-07-01,56.375
1997-07-02,56.5625
1997-07-03,58.3125
1997-07-07,57.375
1997-07-08,57.75
1997-07-09,57.3125
1997-07-10,59.125
1997-07-11,60.1875
1997-07-14,60.4375
1997-07-15,60.25
1997-07-16,62.0
1997-07-17,60.375
1997-07-18,58.8125
1997-07-21,59.9375
1997-07-22,61.4375
1997-07-23,61.0625
1997-07-24,62.3125
1997-07-25,61.9375
1997-07-28,62.0625
1997-07-29,63.25
1997-07-30,64.0625
1997-07-31,64.1875
1997-08-01,63.125
1997-08-04,63.1875
1997-08-05,63.0625
1997-08-06,64.3125
1997-08-07,63.0
1997-08-08,61.375
1997-08-11,62.625
1997-08-12,61.5625
1997-08-13,61.1875
1997-08-14,61.3125
1997-08-15,60.6875
1997-08-18,62.0
1997-08-19,62.9375
1997-08-20,63.5
1997-08-21,61.625
1997-08-22,61.75
1997-08-25,61.8125
1997-08-26,62.25
1997-08-27,62.6875
1997-08-28,61.25
1997-08-29,62.5
1997-09-02,64.0
1997-09-03,63.5625
1997-09-04,64.375
1997-09-05,63.75
1997-09-08,65.75
1997-09-09,66.75
1997-09-10,64.9375
1997-09-11,63.8125
1997-09-12,64.6875
1997-09-15,65.25
1997-09-16,69.9375
1997-09-17,69.0
1997-09-18,69.1875
1997-09-19,68.8125
1997-09-22,68.9375
1997-09-23,68.5
1997-09-24,69.125
1997-09-25,67.375
1997-09-26,68.4375
1997-09-29,69.5
1997-09-30,67.9375
1997-10-01,69.125
1997-10-02,68.8125
1997-10-03,70.125
1997-10-06,70.9375
1997-10-07,71.0
1997-10-08,69.25
1997-10-09,69.9375
1997-10-10,69.375
1997-10-13,69.6875
1997-10-14,70.3125
1997-10-15,69.625
1997-10-16,69.5625
1997-10-17,68.875
1997-10-20,69.25
1997-10-21,69.75
1997-10-22,69.5625
1997-10-23,68.8125
1997-10-24,67.625
1997-10-27,62.625
1997-10-28,65.5
1997-10-29,65.3125
1997-10-30,64.0
1997-10-31,64.8125
1997-11-03,65.75
1997-11-04,65.6875
1997-11-05,65.8125
1997-11-06,65.6875
1997-11-07,65.5
1997-11-10,65.0625
1997-11-11,65.25
1997-11-12,64.4375
1997-11-13,65.0
1997-11-14,66.5625
1997-11-17,68.5
1997-11-18,67.4375
1997-11-19,69.625
1997-11-20,71.375
1997-11-21,70.25
1997-11-24,69.625
1997-11-25,70.4375
1997-11-26,71.0
1997-11-28,71.0
1997-12-01,74.9375
1997-12-02,74.4375
1997-12-03,73.25
1997-12-04,73.4375
1997-12-05,73.9375
1997-12-08,74.3125
1997-12-09,74.0625
1997-12-10,73.4375
1997-12-11,72.0
1997-12-12,71.875
1997-12-15,74.6875
1997-12-16,72.5625
1997-12-17,72.75
1997-12-18,72.75
1997-12-19,71.25
1997-12-22,71.1875
1997-12-23,70.0
1997-12-24,68.6875
1997-12-26,68.875
1997-12-29,70.875
1997-12-30,71.6875
1997-12-31,71.375
1998-01-02,71.0
1998-01-05,71.6875
1998-01-06,70.75
1998-01-07,69.25
1998-01-08,68.0625
1998-01-09,66.0
1998-01-12,67.375
1998-01-13,68.1875
1998-01-14,69.4375
1998-01-15,68.4375
1998-01-16,69.5
1998-01-20,69.9375
1998-01-21,68.5625
1998-01-22,67.75
1998-01-23,67.5
1998-01-26,68.75
1998-01-27,69.8125
1998-01-28,70.625
1998-01-29,70.5625
1998-01-30,69.25
1998-02-02,71.125
1998-02-03,71.9375
1998-02-04,72.0
1998-02-05,71.5625
1998-02-06,72.6875
1998-02-09,72.25
1998-02-10,72.5625
1998-02-11,73.0
1998-02-12,72.125
1998-02-13,71.5625
1998-02-17,72.125
1998-02-18,72.8125
1998-02-19,72.875
1998-02-20,72.5
1998-02-23,72.625
1998-02-24,72.5625
1998-02-25,73.5625
1998-02-26,73.375
1998-02-27,73.75
1998-03-02,74.0625
1998-03-03,74.125
1998-03-04,73.6875
1998-03-05,72.5625
1998-03-06,74.0625
1998-03-09,73.8125
1998-03-10,74.0625
1998-03-11,74.75
1998-03-12,74.5
1998-03-13,74.3125
1998-03-16,76.375
1998-03-17,76.0
1998-03-18,76.0625
1998-03-19,76.4375
1998-03-20,76.5
1998-03-23,75.3125
1998-03-24,76.25
1998-03-25,75.3125
1998-03-26,75.8125
1998-03-27,75.5
1998-03-30,73.8125
1998-03-31,75.375
1998-04-01,74.625
1998-04-02,75.5
1998-04-03,75.6875
1998-04-06,76.25
1998-04-07,75.4375
1998-04-08,73.875
1998-04-09,75.125
1998-04-13,76.75
1998-04-14,79.1875
1998-04-15,80.375
1998-04-16,80.0625
1998-04-17,81.9375
1998-04-20,81.0
1998-04-21,80.8125
1998-04-22,82.1875
1998-04-23,80.375
1998-04-24,78.9375
1998-04-27,78.125
1998-04-28,78.9375
1998-04-29,79.5
1998-04-30,81.4375
1998-05-01,81.5
1998-05-04,80.375
1998-05-05,79.5625
1998-05-06,78.5
1998-05-07,77.9375
1998-05-08,78.6875
1998-05-11,78.4375
1998-05-12,79.75
1998-05-13,79.25
1998-05-14,79.0625
1998-05-15,79.3125
1998-05-18,79.0
1998-05-19,79.1875
1998-05-20,80.0625
1998-05-21,80.6875
1998-05-22,79.5625
1998-05-26,78.6875
1998-05-27,78.5625
1998-05-28,78.75
1998-05-29,79.0
1998-06-01,79.625
1998-06-02,78.8125
1998-06-03,78.0
1998-06-04,78.0625
1998-06-05,79.125
1998-06-08,79.625
1998-06-09,79.25
1998-06-10,79.3125
1998-06-11,78.3125
1998-06-12,78.375
1998-06-15,78.0
1998-06-16,78.125
1998-06-17,79.375
1998-06-18,79.125
1998-06-19,78.6875
1998-06-22,79.5
1998-06-23,79.6875
1998-06-24,81.5
1998-06-25,81.5625
1998-06-26,82.4375
1998-06-29,82.75
1998-06-30,81.3125
1998-07-01,83.1875
1998-07-02,82.625
1998-07-06,83.25
1998-07-07,83.625
1998-07-08,85.3125
1998-07-09,84.1875
1998-07-10,84.5625
1998-07-13,83.75
1998-07-14,86.6875
1998-07-15,85.1875
1998-07-16,86.625
1998-07-17,87.4375
1998-07-20,79.0
1998-07-21,76.8125
1998-07-22,75.875
1998-07-23,74.3125
1998-07-24,73.3125
1998-07-27,73.25
1998-07-28,72.75
1998-07-29,71.625
1998-07-30,72.3125
1998-07-31,73.0
1998-08-03,71.25
1998-08-04,67.8125
1998-08-05,68.75
1998-08-06,69.375
1998-08-07,68.375
1998-08-10,67.875
1998-08-11,65.125
1998-08-12,66.25
1998-08-13,65.875
1998-08-14,65.5
1998-08-17,65.625
1998-08-18,66.0625
1998-08-19,65.3125
1998-08-20,65.0
1998-08-21,63.8125
1998-08-24,63.375
1998-08-25,62.4375
1998-08-26,61.25
1998-08-27,59.25
1998-08-28,57.625
1998-08-31,56.0625
1998-09-01,56.4375
1998-09-02,57.0
1998-09-03,56.1875
1998-09-04,55.0
1998-09-08,58.125
1998-09-09,57.0625
1998-09-10,54.9375
1998-09-11,58.0
1998-09-14,60.25
1998-09-15,61.625
1998-09-16,62.125
1998-09-17,60.3125
1998-09-18,60.625
1998-09-21,60.375
1998-09-22,60.5
1998-09-23,64.375
1998-09-24,61.5625
1998-09-25,60.875
1998-09-28,62.875
1998-09-29,63.25
1998-09-30,62.0
1998-10-01,61.25
1998-10-02,63.125
1998-10-05,62.25
1998-10-06,61.1875
1998-10-07,59.5625
1998-10-08,58.5
1998-10-09,62.3125
1998-10-12,63.8125
1998-10-13,64.4375
1998-10-14,65.0
1998-10-15,67.0625
1998-10-16,68.0625
1998-10-19,69.125
1998-10-20,70.625
1998-10-21,68.8125
1998-10-22,69.25
1998-10-23,67.4375
1998-10-26,67.25
1998-10-27,66.3125
1998-10-28,66.5
1998-10-29,67.9375
1998-10-30,69.6875
1998-11-02,70.625
1998-11-03,71.25
1998-11-04,72.4375
1998-11-05,73.8125
1998-11-06,72.8125
1998-11-09,71.8125
1998-11-10,70.8125
1998-11-11,68.875
1998-11-12,69.125
1998-11-13,70.5
1998-11-16,70.75
1998-11-17,71.6875
1998-11-18,70.8125
1998-11-19,70.5
1998-11-20,70.75
1998-11-23,73.8125
1998-11-24,72.375
1998-11-25,72.125
1998-11-27,70.9375
1998-11-30,69.8125
1998-12-01,70.0
1998-12-02,71.6875
1998-12-03,71.9375
1998-12-04,74.75
1998-12-07,74.8125
1998-12-08,72.875
1998-12-09,72.5
1998-12-10,71.5625
1998-12-11,70.3125
1998-12-14,70.0
1998-12-15,71.3125
1998-12-16,70.625
1998-12-17,74.25
1998-12-18,73.5
1998-12-21,73.5625
1998-12-22,74.0
1998-12-23,77.5
1998-12-24,77.25
1998-12-28,77.75
1998-12-29,79.0
1998-12-30,79.8125
1998-12-31,76.5
1999-01-04,76.875
1999-01-05,78.8125
1999-01-06,78.9375
1999-01-07,78.25
1999-01-08,79.8125
1999-01-11,78.9375
1999-01-12,77.1875
1999-01-13,76.25
1999-01-14,72.6875
1999-01-15,75.1875
1999-01-19,72.625
1999-01-20,71.5625
1999-01-21,71.0
1999-01-22,69.9375
1999-01-25,69.6875
1999-01-26,69.0
1999-01-27,68.75
1999-01-28,69.3125
1999-01-29,70.4375
1999-02-01,69.5
1999-02-02,68.25
1999-02-03,68.75
1999-02-04,66.6875
1999-02-05,67.5
1999-02-08,65.875
1999-02-09,65.1875
1999-02-10,64.9375
1999-02-11,66.875
1999-02-12,67.5
1999-02-16,67.4375
1999-02-17,67.3125
1999-02-18,66.5
1999-02-19,65.9375
1999-02-22,69.1875
1999-02-23,68.375
1999-02-24,67.25
1999-02-25,67.375
1999-02-26,67.9375
1999-03-01,68.375
1999-03-02,66.6875
1999-03-03,66.8125
1999-03-04,67.0
1999-03-05,68.4375
1999-03-08,68.6875
1999-03-09,69.125
1999-03-10,68.9375
1999-03-11,69.125
1999-03-12,68.875
1999-03-15,69.6875
1999-03-16,67.625
1999-03-17,66.6875
1999-03-18,68.125
1999-03-19,66.5
1999-03-22,66.25
1999-03-23,64.125
1999-03-24,63.5
1999-03-25,63.25
1999-03-26,63.125
1999-03-29,65.6875
1999-03-30,62.6875
1999-03-31,62.25
1999-04-01,63.625
1999-04-05,65.625
1999-04-06,65.1875
1999-04-07,66.0625
1999-04-08,68.625
1999-04-09,68.875
1999-04-12,69.625
1999-04-13,71.375
1999-04-14,71.5
1999-04-15,70.375
1999-04-16,70.0
1999-04-19,70.8125
1999-04-20,71.3125
1999-04-21,71.5625
1999-04-22,70.8125
1999-04-23,70.5
1999-04-26,69.0625
1999-04-27,71.0
1999-04-28,71.5
1999-04-29,71.6875
1999-04-30,71.5
1999-05-03,72.625
1999-05-04,70.1875
1999-05-05,71.4375
1999-05-06,71.0
1999-05-07,71.0
1999-05-10,70.0625
1999-05-11,69.8125
1999-05-12,69.8125
1999-05-13,71.0625
1999-05-14,68.375
1999-05-17,68.0
1999-05-18,67.1875
1999-05-19,67.375
1999-05-20,67.25
1999-05-21,66.875
1999-05-24,66.6875
1999-05-25,65.75
1999-05-26,67.9375
1999-05-27,66.25
1999-05-28,67.5
1999-06-01,66.375
1999-06-02,66.6875
1999-06-03,67.3125
1999-06-04,67.125
1999-06-07,67.4375
1999-06-08,66.9375
1999-06-09,65.875
1999-06-10,64.6875
1999-06-11,64.125
1999-06-14,64.0625
1999-06-15,64.5
1999-06-16,65.8125
1999-06-17,67.125
1999-06-18,67.6875
1999-06-21,68.8125
1999-06-22,68.5
1999-06-23,67.625
1999-06-24,65.875
1999-06-25,66.9375
1999-06-28,67.875
1999-06-29,68.5625
1999-06-30,69.4375
1999-07-01,69.875
1999-07-02,70.0625
1999-07-06,70.0
1999-07-07,70.5
1999-07-08,70.1875
1999-07-09,70.75
1999-07-12,69.25
1999-07-13,68.9375
1999-07-14,68.375
1999-07-15,69.0625
1999-07-16,70.0
1999-07-19,70.0
1999-07-20,68.0
1999-07-21,67.125
1999-07-22,67.375
1999-07-23,66.125
1999-07-26,66.5
1999-07-27,66.75
1999-07-28,66.125
1999-07-29,65.1875
1999-07-30,64.5
1999-08-02,64.875
1999-08-03,65.125
1999-08-04,64.0
1999-08-05,63.625
1999-08-06,62.5
1999-08-09,64.0625
1999-08-10,62.875
1999-08-11,63.5
1999-08-12,62.9375
1999-08-13,65.25
1999-08-16,64.5625
1999-08-17,66.4375
1999-08-18,65.6875
1999-08-19,65.1875
1999-08-20,66.375
1999-08-23,67.875
1999-08-24,68.25
1999-08-25,67.75
1999-08-26,66.5
1999-08-27,67.125
1999-08-30,64.0625
1999-08-31,64.3125
1999-09-01,65.0625
1999-09-02,65.125
1999-09-03,67.25
1999-09-07,65.375
1999-09-08,65.625
1999-09-09,65.9375
1999-09-10,65.8125
1999-09-13,65.5625
1999-09-14,65.125
1999-09-15,65.75
1999-09-16,66.5
1999-09-17,66.25
1999-09-20,66.125
1999-09-21,64.75
1999-09-22,65.375
1999-09-23,64.5625
1999-09-24,65.1875
1999-09-27,64.4375
1999-09-28,65.0
1999-09-29,65.25
1999-09-30,65.75
1999-10-01,66.875
1999-10-04,68.6875
1999-10-05,68.4375
1999-10-06,69.6875
1999-10-07,69.1875
1999-10-08,70.9375
1999-10-11,69.8125
1999-10-12,68.75
1999-10-13,67.125
1999-10-14,66.4375
1999-10-15,64.1875
1999-10-18,66.5
1999-10-19,67.8125
1999-10-20,68.5
1999-10-21,68.5625
1999-10-22,70.0
1999-10-25,69.375
1999-10-26,69.125
1999-10-27,70.75
1999-10-28,75.125
1999-10-29,73.1875
1999-11-01,73.375
1999-11-02,74.8125
1999-11-03,74.0
1999-11-04,74.5625
1999-11-05,74.9375
1999-11-08,74.875
1999-11-09,73.0625
1999-11-10,72.0
1999-11-11,71.625
1999-11-12,73.8125
1999-11-15,73.5625
1999-11-16,74.0625
1999-11-17,72.375
1999-11-18,72.5
1999-11-19,72.5
1999-11-22,71.375
1999-11-23,70.75
1999-11-24,70.5
1999-11-26,70.75
1999-11-29,69.3125
1999-11-30,69.875
1999-12-01,70.4375
1999-12-02,70.171875
1999-12-03,71.8125
1999-12-06,69.75
1999-12-07,68.5625
1999-12-08,68.125
1999-12-09,68.3125
1999-12-10,70.125
1999-12-13,69.859375
1999-12-14,68.5
1999-12-15,67.8125
1999-12-16,67.8125
1999-12-17,68.9375
1999-12-20,69.5625
1999-12-21,70.1875
1999-12-22,69.25
1999-12-23,69.8125
1999-12-27,69.1875
1999-12-28,69.3125
1999-12-29,69.1875
