Date,DBI
2019-07-25,17.66
2019-07-26,18.040001
2019-07-29,18.25
2019-07-30,18.620001000000002
2019-07-31,18.379998999999998
2019-08-01,17.059998999999998
2019-08-02,16.99
2019-08-05,16.75
2019-08-06,17.49
2019-08-07,17.110001
2019-08-08,17.23
2019-08-09,16.469998999999998
2019-08-12,15.26
2019-08-13,15.9
2019-08-14,15.05
2019-08-15,14.35
2019-08-16,14.93
2019-08-19,14.92
2019-08-20,14.5
2019-08-21,14.6
2019-08-22,15.0
2019-08-23,14.17
2019-08-26,14.33
2019-08-27,14.32
2019-08-28,14.96
2019-08-29,15.5
2019-08-30,16.49
2019-09-03,15.4
2019-09-04,15.23
2019-09-05,16.379998999999998
2019-09-06,16.309998999999998
2019-09-09,16.200001
2019-09-10,17.049999
2019-09-11,17.08
2019-09-12,16.92
2019-09-13,16.82
2019-09-16,16.940001000000002
2019-09-17,17.08
2019-09-18,17.299999
2019-09-19,17.08
2019-09-20,16.940001000000002
2019-09-23,17.299999
2019-09-24,17.110001
2019-09-25,17.49
2019-09-26,17.01
2019-09-27,16.879998999999998
2019-09-30,17.120001000000002
2019-10-01,17.139999
2019-10-02,16.450001
2019-10-03,16.540001
2019-10-04,16.51
2019-10-07,16.299999
2019-10-08,16.08
2019-10-09,16.26
2019-10-10,16.809998999999998
2019-10-11,16.860001
2019-10-14,16.459999
2019-10-15,16.68
2019-10-16,16.799999
2019-10-17,16.950001
2019-10-18,16.370001000000002
2019-10-21,16.700001
2019-10-22,17.23
2019-10-23,17.610001
2019-10-24,17.07
2019-10-25,17.309998999999998
2019-10-28,17.51
2019-10-29,17.01
2019-10-30,16.9
2019-10-31,16.5
2019-11-01,16.860001
2019-11-04,17.43
2019-11-05,18.440001000000002
2019-11-06,18.719998999999998
2019-11-07,18.610001
2019-11-08,18.190001000000002
2019-11-11,17.620001000000002
2019-11-12,17.549999
2019-11-13,17.290001
2019-11-14,17.41
2019-11-15,17.82
2019-11-18,17.690001000000002
2019-11-19,16.559998999999998
2019-11-20,16.360001
2019-11-21,16.07
2019-11-22,16.440001000000002
2019-11-25,16.74
2019-11-26,16.969998999999998
2019-11-27,16.91
2019-11-29,16.5
2019-12-02,16.08
2019-12-03,15.88
2019-12-04,16.280001000000002
2019-12-05,16.370001000000002
2019-12-06,16.629998999999998
2019-12-09,17.0
2019-12-10,14.23
2019-12-11,14.8
2019-12-12,15.15
2019-12-13,15.04
2019-12-16,14.64
2019-12-17,15.08
2019-12-18,15.81
2019-12-19,15.9
2019-12-20,15.83
2019-12-23,15.6
2019-12-24,15.38
2019-12-26,15.53
2019-12-27,15.56
2019-12-30,15.79
2019-12-31,15.74
2020-01-02,16.049999
2020-01-03,16.200001
2020-01-06,16.379998999999998
2020-01-07,16.610001
2020-01-08,16.6
2020-01-09,16.35
2020-01-10,16.209999
2020-01-13,15.87
2020-01-14,15.96
2020-01-15,15.32
2020-01-16,15.75
2020-01-17,15.78
2020-01-21,15.77
2020-01-22,16.41
2020-01-23,16.07
2020-01-24,15.57
2020-01-27,15.44
2020-01-28,15.46
2020-01-29,15.23
2020-01-30,14.9
2020-01-31,14.24
2020-02-03,14.49
2020-02-04,14.88
2020-02-05,15.5
2020-02-06,15.35
2020-02-07,14.83
2020-02-10,14.71
2020-02-11,15.04
2020-02-12,15.42
2020-02-13,15.63
2020-02-14,15.26
2020-02-18,14.3
2020-02-19,15.47
2020-02-20,15.87
2020-02-21,15.73
2020-02-24,14.46
2020-02-25,13.85
2020-02-26,13.61
2020-02-27,13.13
2020-02-28,13.51
2020-03-02,13.33
2020-03-03,13.0
2020-03-04,14.53
2020-03-05,13.65
2020-03-06,13.24
2020-03-09,12.45
2020-03-10,12.26
2020-03-11,11.1
2020-03-12,9.44
2020-03-13,9.9
2020-03-16,5.95
2020-03-17,4.08
2020-03-18,3.17
2020-03-19,5.87
2020-03-20,5.54
2020-03-23,5.1
2020-03-24,6.81
2020-03-25,7.05
2020-03-26,6.56
2020-03-27,6.13
2020-03-30,5.4
2020-03-31,4.98
2020-04-01,4.08
2020-04-02,4.1
2020-04-03,3.82
2020-04-06,4.23
2020-04-07,4.59
2020-04-08,5.25
2020-04-09,5.49
2020-04-13,5.49
2020-04-14,5.4
2020-04-15,5.04
2020-04-16,4.79
2020-04-17,5.44
2020-04-20,5.2
2020-04-21,5.1
2020-04-22,4.66
2020-04-23,4.68
2020-04-24,4.75
2020-04-27,5.63
2020-04-28,6.11
2020-04-29,6.83
2020-04-30,6.35
2020-05-01,6.13
2020-05-04,5.91
2020-05-05,5.77
2020-05-06,5.27
2020-05-07,5.44
2020-05-08,6.0
