Date,BP
2010-02-23,53.220001
2010-02-24,53.580002
2010-02-25,52.889998999999996
2010-02-26,53.209998999999996
2010-03-01,53.98
2010-03-02,54.0
2010-03-03,54.860001000000004
2010-03-04,55.09
2010-03-05,55.779999
2010-03-08,56.169998
2010-03-09,56.040001000000004
2010-03-10,56.189999
2010-03-11,56.599998
2010-03-12,56.860001000000004
2010-03-15,56.580002
2010-03-16,57.18
2010-03-17,58.150002
2010-03-18,58.150002
2010-03-19,57.689999
2010-03-22,57.349998
2010-03-23,57.950001
2010-03-24,57.23
2010-03-25,56.529999
2010-03-26,56.689999
2010-03-29,56.889998999999996
2010-03-30,56.830002
2010-03-31,57.07
2010-04-01,57.740002000000004
2010-04-05,58.509997999999996
2010-04-06,59.360001000000004
2010-04-07,58.779999
2010-04-08,58.970001
2010-04-09,59.459998999999996
2010-04-12,59.34
2010-04-13,59.290001000000004
2010-04-14,60.0
2010-04-15,60.57
2010-04-16,59.880001
2010-04-19,59.48
2010-04-20,60.48
2010-04-21,60.09
2010-04-22,59.549999
2010-04-23,59.880001
2010-04-26,57.91
2010-04-27,56.330002
2010-04-28,57.34
2010-04-29,52.560001
2010-04-30,52.150002
2010-05-03,50.189999
2010-05-04,51.200001
2010-05-05,50.990002000000004
2010-05-06,50.330002
2010-05-07,49.060001
2010-05-10,48.75
2010-05-11,48.740002000000004
2010-05-12,48.5
2010-05-13,48.099998
2010-05-14,46.869999
2010-05-17,46.57
2010-05-18,45.380001
2010-05-19,45.27
2010-05-20,44.580002
2010-05-21,43.860001000000004
2010-05-24,41.860001000000004
2010-05-25,42.560001
2010-05-26,42.41
2010-05-27,45.380001
2010-05-28,42.950001
2010-06-01,36.52
2010-06-02,37.66
2010-06-03,39.27
2010-06-04,37.16
2010-06-07,36.759997999999996
2010-06-08,34.68
2010-06-09,29.200001
2010-06-10,32.779999
2010-06-11,33.970001
2010-06-14,30.67
2010-06-15,31.4
2010-06-16,31.85
2010-06-17,31.709999
2010-06-18,31.76
2010-06-21,30.33
2010-06-22,29.68
2010-06-23,29.67
2010-06-24,28.74
2010-06-25,27.02
2010-06-28,27.049999
2010-06-29,27.67
2010-06-30,28.879998999999998
2010-07-01,29.389999
2010-07-02,29.35
2010-07-06,31.91
2010-07-07,33.189999
2010-07-08,33.740002000000004
2010-07-09,34.049999
2010-07-12,36.759997999999996
2010-07-13,36.880001
2010-07-14,36.18
2010-07-15,38.919998
2010-07-16,37.099998
2010-07-19,35.75
2010-07-20,35.200001
2010-07-21,36.130001
2010-07-22,36.23
2010-07-23,36.860001000000004
2010-07-26,38.650002
2010-07-27,38.0
2010-07-28,37.709998999999996
2010-07-29,38.470001
2010-07-30,38.470001
2010-08-02,39.419998
2010-08-03,40.0
2010-08-04,39.389998999999996
2010-08-05,40.68
2010-08-06,41.330002
2010-08-09,40.860001000000004
2010-08-10,40.110001000000004
2010-08-11,38.790001000000004
2010-08-12,38.380001
2010-08-13,38.93
2010-08-16,38.400002
2010-08-17,38.049999
2010-08-18,37.299999
2010-08-19,36.240002000000004
2010-08-20,36.400002
2010-08-23,36.119999
2010-08-24,34.919998
2010-08-25,35.25
2010-08-26,35.419998
2010-08-27,35.560001
2010-08-30,35.259997999999996
2010-08-31,34.830002
2010-09-01,36.16
2010-09-02,36.57
2010-09-03,37.43
2010-09-07,37.189999
2010-09-08,38.369999
2010-09-09,38.02
2010-09-10,38.220001
2010-09-13,38.349998
2010-09-14,38.52
2010-09-15,38.18
2010-09-16,38.27
2010-09-17,38.029999
2010-09-20,38.68
2010-09-21,38.59
2010-09-22,38.09
2010-09-23,38.130001
2010-09-24,38.459998999999996
2010-09-27,38.709998999999996
2010-09-28,39.290001000000004
2010-09-29,40.0
2010-09-30,41.169998
2010-10-01,41.950001
2010-10-04,40.82
2010-10-05,41.330002
2010-10-06,41.610001000000004
2010-10-07,41.52
2010-10-08,41.919998
2010-10-11,41.240002000000004
2010-10-12,41.259997999999996
2010-10-13,41.41
2010-10-14,41.02
2010-10-15,40.619999
2010-10-18,41.490002000000004
2010-10-19,40.939999
2010-10-20,41.099998
2010-10-21,40.650002
2010-10-22,40.5
2010-10-25,40.209998999999996
2010-10-26,40.650002
2010-10-27,40.099998
2010-10-28,40.599998
2010-10-29,40.799999
2010-11-01,40.77
2010-11-02,41.419998
2010-11-03,42.369999
2010-11-04,43.91
2010-11-05,43.790001000000004
2010-11-08,43.23
2010-11-09,43.0
2010-11-10,43.529999
2010-11-11,43.68
2010-11-12,42.990002000000004
2010-11-15,43.040001000000004
2010-11-16,41.779999
2010-11-17,41.599998
2010-11-18,42.209998999999996
2010-11-19,42.029999
2010-11-22,41.639998999999996
2010-11-23,40.889998999999996
2010-11-24,41.470001
2010-11-26,40.93
2010-11-29,40.59
2010-11-30,40.0
2010-12-01,40.619999
2010-12-02,41.32
2010-12-03,41.490002000000004
2010-12-06,42.810001
2010-12-07,42.889998999999996
2010-12-08,43.27
2010-12-09,42.790001000000004
2010-12-10,43.240002000000004
2010-12-13,43.43
2010-12-14,44.439999
2010-12-15,43.860001000000004
2010-12-16,43.75
2010-12-17,43.25
2010-12-20,43.68
2010-12-21,43.540001000000004
2010-12-22,43.610001000000004
2010-12-23,44.0
2010-12-27,43.970001
2010-12-28,44.110001000000004
2010-12-29,43.950001
2010-12-30,43.889998999999996
2010-12-31,44.169998
2011-01-03,45.150002
2011-01-04,46.259997999999996
2011-01-05,46.5
2011-01-06,46.23
2011-01-07,46.080002
2011-01-10,46.029999
2011-01-11,46.830002
2011-01-12,47.689999
2011-01-13,47.540001000000004
2011-01-14,49.25
2011-01-18,49.23
2011-01-19,48.200001
2011-01-20,47.57
2011-01-21,47.610001000000004
2011-01-24,48.080002
2011-01-25,47.209998999999996
2011-01-26,46.759997999999996
2011-01-27,46.68
2011-01-28,46.209998999999996
2011-01-31,47.470001
2011-02-01,47.98
2011-02-02,47.130001
2011-02-03,46.580002
2011-02-04,46.029999
2011-02-07,46.540001000000004
2011-02-08,46.790001000000004
2011-02-09,45.830002
2011-02-10,45.93
2011-02-11,45.799999
2011-02-14,46.689999
2011-02-15,47.049999
2011-02-16,47.299999
2011-02-17,48.099998
2011-02-18,47.93
2011-02-22,47.029999
2011-02-23,47.580002
2011-02-24,47.380001
2011-02-25,48.099998
2011-02-28,48.470001
2011-03-01,47.599998
2011-03-02,47.740002000000004
2011-03-03,48.209998999999996
2011-03-04,48.560001
2011-03-07,48.150002
2011-03-08,47.810001
2011-03-09,47.41
2011-03-10,45.66
2011-03-11,45.75
2011-03-14,45.07
2011-03-15,43.77
2011-03-16,43.25
2011-03-17,44.68
2011-03-18,45.110001000000004
2011-03-21,45.799999
2011-03-22,45.740002000000004
2011-03-23,46.23
2011-03-24,46.810001
2011-03-25,46.869999
2011-03-28,46.040001000000004
2011-03-29,44.779999
2011-03-30,44.580002
2011-03-31,44.139998999999996
2011-04-01,45.66
2011-04-04,45.889998999999996
2011-04-05,46.73
2011-04-06,46.860001000000004
2011-04-07,46.950001
2011-04-08,46.740002000000004
2011-04-11,46.669998
2011-04-12,45.299999
2011-04-13,45.400002
2011-04-14,45.540001000000004
2011-04-15,44.959998999999996
2011-04-18,44.470001
2011-04-19,44.68
2011-04-20,45.91
2011-04-21,46.029999
2011-04-25,45.98
2011-04-26,46.32
2011-04-27,46.529999
2011-04-28,46.279999
2011-04-29,46.139998999999996
2011-05-02,45.919998
2011-05-03,44.799999
2011-05-04,44.380001
2011-05-05,43.48
2011-05-06,44.279999
2011-05-09,44.869999
2011-05-10,44.98
2011-05-11,43.959998999999996
2011-05-12,43.580002
2011-05-13,42.93
2011-05-16,42.459998999999996
2011-05-17,42.799999
2011-05-18,43.27
2011-05-19,43.889998999999996
2011-05-20,45.0
2011-05-23,44.029999
2011-05-24,44.369999
2011-05-25,44.709998999999996
2011-05-26,45.380001
2011-05-27,45.540001000000004
2011-05-31,46.240002000000004
2011-06-01,45.34
2011-06-02,45.0
2011-06-03,44.630001
2011-06-06,43.939999
2011-06-07,44.0
2011-06-08,43.490002000000004
2011-06-09,44.240002000000004
2011-06-10,43.080002
2011-06-13,42.689999
2011-06-14,43.470001
2011-06-15,41.950001
2011-06-16,41.799999
2011-06-17,42.16
2011-06-20,41.84
2011-06-21,43.400002
2011-06-22,43.110001000000004
2011-06-23,42.580002
2011-06-24,41.900002
2011-06-27,42.25
2011-06-28,42.759997999999996
2011-06-29,43.470001
2011-06-30,44.290001000000004
2011-07-01,44.619999
2011-07-05,44.209998999999996
2011-07-06,43.91
2011-07-07,44.540001000000004
2011-07-08,44.509997999999996
2011-07-11,43.84
2011-07-12,43.41
2011-07-13,43.740002000000004
2011-07-14,44.34
2011-07-15,44.330002
2011-07-18,44.310001
2011-07-19,44.959998999999996
2011-07-20,45.759997999999996
2011-07-21,46.040001000000004
2011-07-22,46.200001
2011-07-25,46.77
2011-07-26,46.18
2011-07-27,44.919998
2011-07-28,45.049999
2011-07-29,45.439999
2011-08-01,45.130001
2011-08-02,43.610001000000004
2011-08-03,43.18
2011-08-04,40.52
2011-08-05,40.93
2011-08-08,38.189999
2011-08-09,39.990002000000004
2011-08-10,38.290001000000004
2011-08-11,39.700001
2011-08-12,40.169998
2011-08-15,41.650002
2011-08-16,40.970001
2011-08-17,40.900002
2011-08-18,39.32
2011-08-19,38.459998999999996
2011-08-22,38.349998
2011-08-23,39.830002
2011-08-24,39.549999
2011-08-25,37.470001
2011-08-26,38.189999
2011-08-29,39.25
2011-08-30,39.389998999999996
2011-08-31,39.389998999999996
2011-09-01,37.790001000000004
2011-09-02,36.529999
2011-09-06,36.389998999999996
2011-09-07,37.290001000000004
2011-09-08,37.080002
2011-09-09,36.0
2011-09-12,36.43
2011-09-13,36.450001
2011-09-14,38.290001000000004
2011-09-15,39.52
2011-09-16,39.689999
2011-09-19,38.610001000000004
2011-09-20,38.77
2011-09-21,36.900002
2011-09-22,35.73
2011-09-23,35.860001000000004
2011-09-26,36.93
2011-09-27,37.939999
2011-09-28,36.43
2011-09-29,37.009997999999996
2011-09-30,36.07
2011-10-03,35.220001
2011-10-04,35.419998
2011-10-05,36.700001
2011-10-06,36.779999
2011-10-07,37.110001000000004
2011-10-10,38.310001
2011-10-11,38.360001000000004
2011-10-12,38.630001
2011-10-13,38.75
2011-10-14,39.880001
2011-10-17,40.169998
2011-10-18,41.110001000000004
2011-10-19,40.779999
2011-10-20,41.32
2011-10-21,42.349998
2011-10-24,41.84
2011-10-25,43.52
2011-10-26,44.650002
2011-10-27,45.43
2011-10-28,45.5
2011-10-31,44.18
2011-11-01,42.720001
2011-11-02,43.41
2011-11-03,44.02
2011-11-04,43.849998
2011-11-07,44.0
2011-11-08,44.700001
2011-11-09,42.43
2011-11-10,43.099998
2011-11-11,44.009997999999996
2011-11-14,43.57
2011-11-15,43.700001
2011-11-16,43.509997999999996
2011-11-17,42.630001
2011-11-18,42.48
2011-11-21,41.700001
2011-11-22,41.119999
2011-11-23,39.68
2011-11-25,39.41
2011-11-28,40.82
2011-11-29,41.0
2011-11-30,43.549999
2011-12-01,42.75
2011-12-02,43.290001000000004
2011-12-05,43.57
2011-12-06,43.560001
2011-12-07,43.029999
2011-12-08,42.07
2011-12-09,42.709998999999996
2011-12-12,41.830002
2011-12-13,41.630001
2011-12-14,41.099998
2011-12-15,41.389998999999996
2011-12-16,41.389998999999996
2011-12-19,40.490002000000004
2011-12-20,41.889998999999996
2011-12-21,41.740002000000004
2011-12-22,42.959998999999996
2011-12-23,43.279999
2011-12-27,43.139998999999996
2011-12-28,42.360001000000004
2011-12-29,42.630001
2011-12-30,42.740002000000004
2012-01-03,44.139998999999996
2012-01-04,44.75
2012-01-05,44.25
2012-01-06,44.080002
2012-01-09,44.07
2012-01-10,44.389998999999996
2012-01-11,44.060001
2012-01-12,44.200001
2012-01-13,43.77
2012-01-17,44.240002000000004
2012-01-18,44.560001
2012-01-19,44.709998999999996
2012-01-20,44.02
2012-01-23,44.630001
2012-01-24,44.700001
2012-01-25,44.900002
2012-01-26,44.77
2012-01-27,43.700001
2012-01-30,44.139998999999996
2012-01-31,45.91
2012-02-01,45.549999
2012-02-02,45.529999
2012-02-03,46.57
2012-02-06,46.869999
2012-02-07,46.599998
2012-02-08,46.970001
2012-02-09,46.77
2012-02-10,46.349998
2012-02-13,47.369999
2012-02-14,46.470001
2012-02-15,45.959998999999996
2012-02-16,46.650002
2012-02-17,47.619999
2012-02-21,47.16
2012-02-22,46.869999
2012-02-23,47.27
2012-02-24,46.990002000000004
2012-02-27,47.540001000000004
2012-02-28,47.84
2012-02-29,47.16
2012-03-01,47.84
2012-03-02,47.5
2012-03-05,47.959998999999996
2012-03-06,46.23
2012-03-07,46.540001000000004
2012-03-08,47.110001000000004
2012-03-09,46.689999
2012-03-12,46.720001
2012-03-13,47.330002
2012-03-14,46.700001
2012-03-15,46.689999
2012-03-16,46.830002
2012-03-19,46.919998
2012-03-20,46.220001
2012-03-21,46.0
2012-03-22,45.299999
2012-03-23,45.59
2012-03-26,46.23
2012-03-27,44.900002
2012-03-28,44.700001
2012-03-29,44.349998
2012-03-30,45.0
2012-04-02,45.34
2012-04-03,44.509997999999996
2012-04-04,43.330002
2012-04-05,43.369999
2012-04-09,43.259997999999996
2012-04-10,42.299999
2012-04-11,42.049999
2012-04-12,42.959998999999996
2012-04-13,42.150002
2012-04-16,42.509997999999996
2012-04-17,43.27
2012-04-18,43.200001
2012-04-19,42.5
2012-04-20,41.990002000000004
2012-04-23,41.950001
2012-04-24,41.91
2012-04-25,42.189999
2012-04-26,43.290001000000004
2012-04-27,43.529999
2012-04-30,43.41
2012-05-01,42.700001
2012-05-02,42.360001000000004
2012-05-03,42.02
2012-05-04,40.959998999999996
2012-05-07,41.330002
2012-05-08,40.419998
2012-05-09,39.259997999999996
2012-05-10,39.779999
2012-05-11,39.650002
2012-05-14,38.860001000000004
2012-05-15,38.18
2012-05-16,38.18
2012-05-17,37.5
2012-05-18,37.099998
2012-05-21,37.709998999999996
2012-05-22,37.849998
2012-05-23,37.919998
2012-05-24,38.23
2012-05-25,38.360001000000004
2012-05-29,38.110001000000004
2012-05-30,37.02
2012-05-31,36.459998999999996
2012-06-01,36.759997999999996
2012-06-04,36.580002
2012-06-05,36.810001
2012-06-06,38.189999
2012-06-07,38.48
2012-06-08,38.099998
2012-06-11,38.290001000000004
2012-06-12,39.02
2012-06-13,38.830002
2012-06-14,39.389998999999996
2012-06-15,40.209998999999996
2012-06-18,39.52
2012-06-19,40.240002000000004
2012-06-20,39.990002000000004
2012-06-21,37.919998
2012-06-22,38.369999
2012-06-25,37.66
2012-06-26,37.810001
2012-06-27,38.240002000000004
2012-06-28,38.529999
2012-06-29,40.540001000000004
2012-07-02,40.689999
2012-07-03,40.810001
2012-07-05,40.349998
2012-07-06,39.630001
2012-07-09,39.669998
2012-07-10,39.650002
2012-07-11,40.290001000000004
2012-07-12,40.299999
2012-07-13,40.950001
2012-07-16,41.349998
2012-07-17,41.689999
2012-07-18,41.740002000000004
2012-07-19,41.860001000000004
2012-07-20,41.549999
2012-07-23,40.400002
2012-07-24,39.810001
2012-07-25,39.880001
2012-07-26,40.91
2012-07-27,41.549999
2012-07-30,41.82
2012-07-31,39.900002
2012-08-01,40.150002
2012-08-02,39.950001
2012-08-03,41.029999
2012-08-06,41.470001
2012-08-07,42.5
2012-08-08,42.240002000000004
2012-08-09,42.220001
2012-08-10,42.400002
2012-08-13,42.09
2012-08-14,42.18
2012-08-15,42.439999
2012-08-16,42.75
2012-08-17,42.720001
2012-08-20,42.689999
2012-08-21,42.400002
2012-08-22,42.639998999999996
2012-08-23,42.25
2012-08-24,42.189999
2012-08-27,42.200001
2012-08-28,42.18
2012-08-29,41.970001
2012-08-30,41.91
2012-08-31,42.060001
2012-09-04,41.630001
2012-09-05,40.360001000000004
2012-09-06,41.18
2012-09-07,41.93
2012-09-10,42.040001000000004
2012-09-11,42.57
2012-09-12,42.580002
2012-09-13,43.619999
2012-09-14,43.860001000000004
2012-09-17,43.27
2012-09-18,42.869999
2012-09-19,43.09
2012-09-20,43.290001000000004
2012-09-21,43.0
2012-09-24,43.259997999999996
2012-09-25,43.009997999999996
2012-09-26,42.369999
2012-09-27,43.040001000000004
2012-09-28,42.360001000000004
2012-10-01,42.220001
2012-10-02,42.709998999999996
2012-10-03,42.25
2012-10-04,42.57
2012-10-05,42.150002
2012-10-08,42.259997999999996
2012-10-09,42.02
2012-10-10,41.790001000000004
2012-10-11,42.119999
2012-10-12,41.84
2012-10-15,41.560001
2012-10-16,42.299999
2012-10-17,43.540001000000004
2012-10-18,43.529999
2012-10-19,43.099998
2012-10-22,42.650002
2012-10-23,41.400002
2012-10-24,41.77
2012-10-25,41.77
2012-10-26,41.73
2012-10-31,42.889998999999996
2012-11-01,43.02
2012-11-02,42.540001000000004
2012-11-05,42.240002000000004
2012-11-06,43.099998
2012-11-07,41.849998
2012-11-08,40.810001
2012-11-09,40.84
2012-11-12,40.950001
2012-11-13,40.540001000000004
2012-11-14,40.16
2012-11-15,40.299999
2012-11-16,40.029999
2012-11-19,41.23
2012-11-20,41.220001
2012-11-21,41.599998
2012-11-23,42.02
2012-11-26,41.599998
2012-11-27,41.349998
2012-11-28,41.48
2012-11-29,41.299999
2012-11-30,41.759997999999996
2012-12-03,41.189999
2012-12-04,41.0
2012-12-05,41.310001
2012-12-06,41.310001
2012-12-07,41.07
2012-12-10,40.990002000000004
2012-12-11,41.169998
2012-12-12,41.619999
2012-12-13,41.470001
2012-12-14,41.389998999999996
2012-12-17,41.709998999999996
2012-12-18,42.02
2012-12-19,42.110001000000004
2012-12-20,42.23
2012-12-21,42.119999
2012-12-24,41.720001
2012-12-26,41.68
2012-12-27,41.619999
2012-12-28,41.220001
2012-12-31,41.639998999999996
2013-01-02,42.419998
2013-01-03,43.27
2013-01-04,43.66
2013-01-07,43.400002
2013-01-08,43.400002
2013-01-09,44.27
2013-01-10,45.009997999999996
2013-01-11,44.48
2013-01-14,44.34
2013-01-15,44.439999
2013-01-16,44.080002
2013-01-17,44.16
2013-01-18,44.040001000000004
2013-01-22,43.740002000000004
2013-01-23,44.27
2013-01-24,44.110001000000004
2013-01-25,43.93
2013-01-28,44.349998
2013-01-29,45.209998999999996
2013-01-30,44.919998
2013-01-31,44.52
2013-02-01,44.77
2013-02-04,43.610001000000004
2013-02-05,44.200001
2013-02-06,43.990002000000004
2013-02-07,43.16
2013-02-08,43.169998
2013-02-11,43.009997999999996
2013-02-12,43.34
2013-02-13,42.450001
2013-02-14,42.259997999999996
2013-02-15,41.950001
2013-02-19,41.560001
2013-02-20,40.799999
2013-02-21,40.790001000000004
2013-02-22,41.830002
2013-02-25,40.400002
2013-02-26,40.59
2013-02-27,40.689999
2013-02-28,40.400002
2013-03-01,40.330002
2013-03-04,40.290001000000004
2013-03-05,40.48
2013-03-06,40.709998999999996
2013-03-07,40.650002
2013-03-08,40.389998999999996
2013-03-11,40.599998
2013-03-12,40.41
2013-03-13,40.189999
2013-03-14,41.0
2013-03-15,41.080002
2013-03-18,40.66
2013-03-19,41.0
2013-03-20,40.82
2013-03-21,40.889998999999996
2013-03-22,42.0
2013-03-25,41.959998999999996
2013-03-26,42.32
2013-03-27,42.259997999999996
2013-03-28,42.349998
2013-04-01,42.009997999999996
2013-04-02,42.139998999999996
2013-04-03,41.900002
2013-04-04,41.279999
2013-04-05,41.52
2013-04-08,41.220001
2013-04-09,41.75
2013-04-10,41.57
2013-04-11,41.779999
2013-04-12,41.57
2013-04-15,40.959998999999996
2013-04-16,41.150002
2013-04-17,40.23
2013-04-18,41.09
2013-04-19,40.990002000000004
2013-04-22,41.150002
2013-04-23,41.619999
2013-04-24,42.080002
2013-04-25,42.279999
2013-04-26,42.200001
2013-04-29,42.630001
2013-04-30,43.599998
2013-05-01,43.32
2013-05-02,43.529999
2013-05-03,43.959998999999996
2013-05-06,43.970001
2013-05-07,44.07
2013-05-08,43.639998999999996
2013-05-09,43.27
2013-05-10,43.18
2013-05-13,43.02
2013-05-14,43.110001000000004
2013-05-15,42.98
2013-05-16,42.75
2013-05-17,42.959998999999996
2013-05-20,43.400002
2013-05-21,43.560001
2013-05-22,43.279999
2013-05-23,43.73
2013-05-24,43.52
2013-05-28,43.599998
2013-05-29,43.650002
2013-05-30,43.669998
2013-05-31,42.91
2013-06-03,43.419998
2013-06-04,43.240002000000004
2013-06-05,42.869999
2013-06-06,43.150002
2013-06-07,42.950001
2013-06-10,43.279999
2013-06-11,43.09
2013-06-12,42.77
2013-06-13,43.09
2013-06-14,42.84
2013-06-17,43.259997999999996
2013-06-18,43.290001000000004
2013-06-19,42.599998
2013-06-20,41.68
2013-06-21,41.720001
2013-06-24,41.52
2013-06-25,41.68
2013-06-26,41.830002
2013-06-27,41.779999
2013-06-28,41.740002000000004
2013-07-01,41.639998999999996
2013-07-02,41.380001
2013-07-03,41.18
2013-07-05,41.169998
2013-07-08,41.279999
2013-07-09,41.650002
2013-07-10,42.119999
2013-07-11,42.540001000000004
2013-07-12,42.189999
2013-07-15,42.139998999999996
2013-07-16,42.540001000000004
2013-07-17,42.549999
2013-07-18,42.709998999999996
2013-07-19,43.009997999999996
2013-07-22,43.200001
2013-07-23,43.549999
2013-07-24,43.439999
2013-07-25,43.689999
2013-07-26,43.580002
2013-07-29,43.119999
2013-07-30,41.740002000000004
2013-07-31,41.439999
2013-08-01,41.720001
2013-08-02,41.93
2013-08-05,41.970001
2013-08-06,41.84
2013-08-07,41.23
2013-08-08,41.279999
2013-08-09,41.27
2013-08-12,41.080002
2013-08-13,41.389998999999996
2013-08-14,41.34
2013-08-15,41.27
2013-08-16,41.32
2013-08-19,41.099998
2013-08-20,40.900002
2013-08-21,40.529999
2013-08-22,40.91
2013-08-23,41.509997999999996
2013-08-26,41.360001000000004
2013-08-27,41.470001
2013-08-28,42.119999
2013-08-29,41.639998999999996
2013-08-30,41.299999
2013-09-03,41.330002
2013-09-04,41.41
2013-09-05,41.549999
2013-09-06,41.82
2013-09-09,41.889998999999996
2013-09-10,42.02
2013-09-11,42.290001000000004
2013-09-12,42.099998
2013-09-13,41.939999
2013-09-16,42.119999
2013-09-17,42.02
2013-09-18,42.419998
2013-09-19,42.330002
2013-09-20,42.459998999999996
2013-09-23,42.27
2013-09-24,42.279999
2013-09-25,42.389998999999996
2013-09-26,42.66
2013-09-27,42.799999
2013-09-30,42.029999
2013-10-01,41.849998
2013-10-02,42.110001000000004
2013-10-03,42.389998999999996
2013-10-04,42.279999
2013-10-07,42.110001000000004
2013-10-08,41.709998999999996
2013-10-09,41.540001000000004
2013-10-10,41.900002
2013-10-11,42.150002
2013-10-14,42.599998
2013-10-15,42.5
2013-10-16,42.57
2013-10-17,43.0
2013-10-18,43.330002
2013-10-21,43.57
2013-10-22,43.599998
2013-10-23,43.389998999999996
2013-10-24,43.580002
2013-10-25,43.66
2013-10-28,43.720001
2013-10-29,45.900002
2013-10-30,46.290001000000004
2013-10-31,46.5
2013-11-01,46.549999
2013-11-04,46.93
2013-11-05,46.990002000000004
2013-11-06,46.82
2013-11-07,46.099998
2013-11-08,46.09
2013-11-11,46.080002
2013-11-12,45.91
2013-11-13,46.450001
2013-11-14,46.580002
2013-11-15,47.18
2013-11-18,46.919998
2013-11-19,46.950001
2013-11-20,46.990002000000004
2013-11-21,47.349998
2013-11-22,48.029999
2013-11-25,47.470001
2013-11-26,47.139998999999996
2013-11-27,46.900002
2013-11-29,47.009997999999996
2013-12-02,46.650002
2013-12-03,46.580002
2013-12-04,46.77
2013-12-05,46.439999
2013-12-06,46.799999
2013-12-09,46.919998
2013-12-10,46.57
2013-12-11,46.700001
2013-12-12,46.169998
2013-12-13,45.689999
2013-12-16,46.029999
2013-12-17,45.52
2013-12-18,46.220001
2013-12-19,46.610001000000004
2013-12-20,46.860001000000004
2013-12-23,47.41
2013-12-24,47.59
2013-12-26,47.970001
2013-12-27,48.27
2013-12-30,48.200001
2013-12-31,48.610001000000004
2014-01-02,47.98
2014-01-03,47.869999
2014-01-06,48.0
2014-01-07,48.549999
2014-01-08,48.73
2014-01-09,48.849998
2014-01-10,49.200001
2014-01-13,48.150002
2014-01-14,48.34
2014-01-15,48.099998
2014-01-16,47.91
2014-01-17,48.200001
2014-01-21,48.529999
2014-01-22,49.040001000000004
2014-01-23,48.630001
2014-01-24,47.75
2014-01-27,47.25
2014-01-28,47.48
2014-01-29,47.27
2014-01-30,47.41
2014-01-31,46.889998999999996
2014-02-03,46.110001000000004
2014-02-04,46.27
2014-02-05,46.040001000000004
2014-02-06,47.32
2014-02-07,47.610001000000004
2014-02-10,47.5
2014-02-11,48.610001000000004
2014-02-12,48.380001
2014-02-13,48.450001
2014-02-14,48.810001
2014-02-18,49.41
2014-02-19,49.330002
2014-02-20,49.860001000000004
2014-02-21,49.810001
2014-02-24,50.27
2014-02-25,50.669998
2014-02-26,50.419998
2014-02-27,50.41
2014-02-28,50.610001000000004
2014-03-03,49.0
2014-03-04,49.34
2014-03-05,48.82
2014-03-06,48.790001000000004
2014-03-07,48.43
2014-03-10,48.439999
2014-03-11,48.220001
2014-03-12,48.209998999999996
2014-03-13,47.59
2014-03-14,47.689999
2014-03-17,47.66
2014-03-18,47.560001
2014-03-19,47.32
2014-03-20,46.52
2014-03-21,46.509997999999996
2014-03-24,46.700001
2014-03-25,47.009997999999996
2014-03-26,46.970001
2014-03-27,47.57
2014-03-28,48.369999
2014-03-31,48.099998
2014-04-01,48.439999
2014-04-02,48.439999
2014-04-03,48.32
2014-04-04,48.450001
2014-04-07,48.110001000000004
2014-04-08,47.959998999999996
2014-04-09,48.779999
2014-04-10,48.279999
2014-04-11,47.450001
2014-04-14,47.540001000000004
2014-04-15,47.77
2014-04-16,48.389998999999996
2014-04-17,48.880001
2014-04-21,49.029999
2014-04-22,49.040001000000004
2014-04-23,48.810001
2014-04-24,49.389998999999996
2014-04-25,49.720001
2014-04-28,49.040001000000004
2014-04-29,50.290001000000004
2014-04-30,50.619999
2014-05-01,50.400002
2014-05-02,50.869999
2014-05-05,50.810001
2014-05-06,51.119999
2014-05-07,51.02
2014-05-08,50.779999
2014-05-09,50.560001
2014-05-12,50.700001
2014-05-13,50.509997999999996
2014-05-14,50.43
2014-05-15,50.900002
2014-05-16,51.299999
2014-05-19,51.360001000000004
2014-05-20,50.91
2014-05-21,51.470001
2014-05-22,51.209998999999996
2014-05-23,51.099998
2014-05-27,50.700001
2014-05-28,50.669998
2014-05-29,50.650002
2014-05-30,50.450001
2014-06-02,50.580002
2014-06-03,50.52
2014-06-04,50.07
2014-06-05,50.439999
2014-06-06,50.810001
2014-06-09,50.84
2014-06-10,50.950001
2014-06-11,50.860001000000004
2014-06-12,51.34
2014-06-13,51.68
2014-06-16,51.740002000000004
2014-06-17,51.639998999999996
2014-06-18,52.669998
2014-06-19,52.669998
2014-06-20,52.779999
2014-06-23,53.07
2014-06-24,52.84
2014-06-25,52.619999
2014-06-26,52.75
2014-06-27,52.599998
2014-06-30,52.75
2014-07-01,53.0
2014-07-02,53.380001
2014-07-03,53.150002
2014-07-07,52.619999
2014-07-08,52.380001
2014-07-09,52.32
2014-07-10,51.799999
2014-07-11,51.610001000000004
2014-07-14,51.639998999999996
2014-07-15,51.700001
2014-07-16,52.279999
2014-07-17,50.869999
2014-07-18,50.73
2014-07-21,50.720001
2014-07-22,50.970001
2014-07-23,51.189999
2014-07-24,51.389998999999996
2014-07-25,50.919998
2014-07-28,50.639998999999996
2014-07-29,48.98
2014-07-30,49.540001000000004
2014-07-31,48.970001
2014-08-01,49.0
2014-08-04,49.330002
2014-08-05,48.57
2014-08-06,47.849998
2014-08-07,47.360001000000004
2014-08-08,47.400002
2014-08-11,47.439999
2014-08-12,47.439999
2014-08-13,47.130001
