Date,TAK
2019-03-12,20.719998999999998
2019-03-13,20.9
2019-03-14,20.83
2019-03-15,21.219998999999998
2019-03-18,21.27
2019-03-19,21.26
2019-03-20,21.43
2019-03-21,21.52
2019-03-22,20.940001000000002
2019-03-25,20.76
2019-03-26,21.16
2019-03-27,21.27
2019-03-28,20.65
2019-03-29,20.370001000000002
2019-04-01,20.49
2019-04-02,20.280001000000002
2019-04-03,20.4
2019-04-04,20.23
2019-04-05,20.1
2019-04-08,19.809998999999998
2019-04-09,19.75
2019-04-10,19.809998999999998
2019-04-11,19.530001000000002
2019-04-12,19.040001
2019-04-15,18.93
2019-04-16,18.959999
2019-04-17,18.48
2019-04-18,18.15
2019-04-22,18.26
2019-04-23,18.41
2019-04-24,18.389999
2019-04-25,18.18
2019-04-26,18.4
2019-04-29,18.389999
2019-04-30,18.280001000000002
2019-05-01,18.219998999999998
2019-05-02,18.120001000000002
2019-05-03,18.35
2019-05-06,18.360001
2019-05-07,18.700001
2019-05-08,18.620001000000002
2019-05-09,19.049999
2019-05-10,19.780001000000002
2019-05-13,19.49
2019-05-14,17.92
2019-05-15,18.030001000000002
2019-05-16,17.379998999999998
2019-05-17,17.469998999999998
2019-05-20,18.01
2019-05-21,17.92
2019-05-22,17.48
2019-05-23,17.43
2019-05-24,17.709999
2019-05-28,17.91
2019-05-29,17.690001000000002
2019-05-30,17.24
2019-05-31,16.969998999999998
2019-06-03,16.58
2019-06-04,16.950001
2019-06-05,16.83
2019-06-06,16.629998999999998
2019-06-07,17.110001
2019-06-10,17.41
2019-06-11,17.549999
2019-06-12,17.6
2019-06-13,17.35
2019-06-14,17.09
2019-06-17,17.07
2019-06-18,17.219998999999998
2019-06-19,17.82
2019-06-20,17.66
2019-06-21,17.450001
2019-06-24,17.41
2019-06-25,17.59
2019-06-26,17.690001000000002
2019-06-27,17.57
2019-06-28,17.700001
2019-07-01,17.65
2019-07-02,17.690001000000002
2019-07-03,17.719998999999998
2019-07-05,17.84
2019-07-08,17.790001
2019-07-09,17.83
2019-07-10,17.950001
2019-07-11,17.969998999999998
2019-07-12,17.790001
2019-07-15,17.99
2019-07-16,17.860001
2019-07-17,17.389999
2019-07-18,17.4
2019-07-19,17.379998999999998
2019-07-22,17.16
2019-07-23,17.25
2019-07-24,17.18
2019-07-25,16.83
2019-07-26,16.860001
2019-07-29,16.93
2019-07-30,16.77
2019-07-31,17.6
2019-08-01,17.83
2019-08-02,17.940001000000002
2019-08-05,17.370001000000002
2019-08-06,17.92
2019-08-07,17.690001000000002
2019-08-08,17.469998999999998
2019-08-09,17.66
2019-08-12,17.4
2019-08-13,17.370001000000002
2019-08-14,16.76
2019-08-15,16.860001
2019-08-16,16.719998999999998
2019-08-19,16.799999
2019-08-20,16.77
2019-08-21,16.51
2019-08-22,16.6
2019-08-23,16.459999
2019-08-26,16.35
2019-08-27,16.15
2019-08-28,16.43
2019-08-29,16.559998999999998
2019-08-30,16.860001
2019-09-03,17.379998999999998
2019-09-04,17.6
2019-09-05,17.48
2019-09-06,17.24
2019-09-09,17.059998999999998
2019-09-10,17.07
2019-09-11,17.4
2019-09-12,17.18
2019-09-13,17.379998999999998
2019-09-16,17.33
2019-09-17,17.4
2019-09-18,17.200001
2019-09-19,17.35
2019-09-20,17.389999
2019-09-23,17.49
2019-09-24,17.51
2019-09-25,17.77
2019-09-26,17.799999
2019-09-27,17.34
2019-09-30,17.200001
2019-10-01,17.34
2019-10-02,17.290001
2019-10-03,17.059998999999998
2019-10-04,16.98
2019-10-07,16.879998999999998
2019-10-08,16.99
2019-10-09,17.17
2019-10-10,17.08
2019-10-11,17.290001
2019-10-14,17.25
2019-10-15,17.629998999999998
2019-10-16,17.610001
2019-10-17,17.530001000000002
2019-10-18,17.35
2019-10-21,17.530001000000002
2019-10-22,17.549999
2019-10-23,17.59
2019-10-24,17.629998999999998
2019-10-25,17.719998999999998
2019-10-28,17.6
2019-10-29,17.719998999999998
2019-10-30,18.07
2019-10-31,17.969998999999998
2019-11-01,18.66
2019-11-04,18.58
2019-11-05,19.27
2019-11-06,19.34
2019-11-07,19.549999
2019-11-08,20.07
2019-11-11,19.73
2019-11-12,19.620001000000002
2019-11-13,20.030001000000002
2019-11-14,20.01
2019-11-15,20.370001000000002
2019-11-18,20.639999
2019-11-19,20.83
2019-11-20,20.59
2019-11-21,20.5
2019-11-22,20.379998999999998
2019-11-25,20.440001000000002
2019-11-26,20.719998999999998
2019-11-27,20.549999
2019-11-29,20.299999
2019-12-02,20.559998999999998
2019-12-03,20.379998999999998
2019-12-04,20.469998999999998
2019-12-05,20.440001000000002
2019-12-06,20.26
2019-12-09,20.049999
2019-12-10,20.25
2019-12-11,20.07
2019-12-12,20.32
2019-12-13,20.23
2019-12-16,20.25
2019-12-17,20.299999
2019-12-18,20.299999
2019-12-19,20.450001
2019-12-20,20.08
2019-12-23,20.02
2019-12-24,19.969998999999998
2019-12-26,19.790001
2019-12-27,19.84
2019-12-30,19.66
2019-12-31,19.73
2020-01-02,19.92
2020-01-03,19.799999
2020-01-06,19.780001000000002
2020-01-07,19.6
2020-01-08,19.629998999999998
2020-01-09,19.790001
2020-01-10,19.92
2020-01-13,19.950001
2020-01-14,19.98
2020-01-15,20.02
2020-01-16,20.059998999999998
2020-01-17,20.01
2020-01-21,20.1
2020-01-22,19.92
2020-01-23,20.02
2020-01-24,19.83
2020-01-27,19.73
2020-01-28,19.780001000000002
2020-01-29,19.620001000000002
2020-01-30,19.610001
2020-01-31,19.23
2020-02-03,19.360001
2020-02-04,19.98
2020-02-05,19.969998999999998
2020-02-06,20.309998999999998
2020-02-07,20.219998999999998
2020-02-10,19.93
2020-02-11,20.059998999999998
2020-02-12,20.09
2020-02-13,19.66
2020-02-14,19.440001000000002
2020-02-18,19.139999
2020-02-19,19.01
2020-02-20,18.57
2020-02-21,18.790001
2020-02-24,18.280001000000002
2020-02-25,18.129998999999998
2020-02-26,18.209999
2020-02-27,17.629998999999998
2020-02-28,17.299999
2020-03-02,17.860001
2020-03-03,17.51
2020-03-04,18.459999
2020-03-05,17.879998999999998
2020-03-06,18.02
2020-03-09,17.51
2020-03-10,17.9
2020-03-11,17.15
2020-03-12,15.09
2020-03-13,14.92
2020-03-16,13.4
2020-03-17,14.01
2020-03-18,13.02
2020-03-19,14.03
2020-03-20,13.27
2020-03-23,13.34
2020-03-24,13.9
2020-03-25,14.83
2020-03-26,14.99
2020-03-27,15.45
2020-03-30,15.63
2020-03-31,15.18
2020-04-01,14.78
2020-04-02,14.73
2020-04-03,14.59
2020-04-06,15.5
2020-04-07,15.85
2020-04-08,16.059998999999998
2020-04-09,16.049999
2020-04-13,16.709999
2020-04-14,16.85
2020-04-15,16.73
2020-04-16,16.51
2020-04-17,16.799999
2020-04-20,16.9
2020-04-21,16.879998999999998
2020-04-22,17.08
2020-04-23,17.139999
2020-04-24,17.559998999999998
2020-04-27,18.65
2020-04-28,18.370001000000002
2020-04-29,18.65
2020-04-30,17.940001000000002
2020-05-01,17.82
2020-05-04,17.76
2020-05-05,17.879998999999998
2020-05-06,17.799999
2020-05-07,17.51
2020-05-08,17.65
