Date,HHC
2020-01-06,124.07
2020-01-07,123.959999
2020-01-08,121.93
2020-01-09,120.08000200000001
2020-01-10,118.629997
2020-01-13,121.800003
2020-01-14,123.410004
2020-01-15,124.139999
2020-01-16,124.82
2020-01-17,125.040001
2020-01-21,124.980003
2020-01-22,124.389999
2020-01-23,124.300003
2020-01-24,123.879997
2020-01-27,123.400002
2020-01-28,125.0
2020-01-29,124.129997
2020-01-30,123.650002
2020-01-31,121.68
2020-02-03,121.910004
2020-02-04,123.480003
2020-02-05,123.349998
2020-02-06,123.550003
2020-02-07,124.41999799999999
2020-02-10,125.769997
2020-02-11,124.199997
2020-02-12,125.5
2020-02-13,124.400002
2020-02-14,125.110001
2020-02-18,126.239998
2020-02-19,127.779999
2020-02-20,129.350006
2020-02-21,128.5
2020-02-24,125.900002
2020-02-25,119.82
2020-02-26,117.68
2020-02-27,113.120003
2020-02-28,107.879997
2020-03-02,110.339996
2020-03-03,109.970001
2020-03-04,114.010002
2020-03-05,109.360001
2020-03-06,104.470001
2020-03-09,89.650002
2020-03-10,95.360001
2020-03-11,89.010002
2020-03-12,76.66999799999999
2020-03-13,83.110001
2020-03-16,65.839996
2020-03-17,59.810001
2020-03-18,49.150002
2020-03-19,45.279999
2020-03-20,40.419998
2020-03-23,37.439999
2020-03-24,44.0
2020-03-25,51.830002
2020-03-26,53.5
2020-03-27,55.610001000000004
2020-03-30,55.450001
2020-03-31,50.52
2020-04-01,46.82
2020-04-02,45.759997999999996
2020-04-03,43.939999
2020-04-06,50.630001
2020-04-07,53.07
2020-04-08,57.25
2020-04-09,59.349998
2020-04-13,56.639998999999996
2020-04-14,56.32
2020-04-15,52.599998
2020-04-16,51.84
2020-04-17,51.990002000000004
2020-04-20,49.57
2020-04-21,49.049999
2020-04-22,50.990002000000004
2020-04-23,50.900002
2020-04-24,50.09
2020-04-27,52.59
2020-04-28,53.689999
2020-04-29,55.970001
2020-04-30,54.16
2020-05-01,52.0
2020-05-04,52.419998
2020-05-05,51.990002000000004
2020-05-06,50.0
2020-05-07,51.740002000000004
2020-05-08,54.709998999999996
