Date,PDCO
2015-05-27,47.259997999999996
2015-05-28,47.580002
2015-05-29,47.84
2015-06-01,47.970001
2015-06-02,47.740002000000004
2015-06-03,47.970001
2015-06-04,48.130001
2015-06-05,47.82
2015-06-08,48.009997999999996
2015-06-09,47.82
2015-06-10,48.23
2015-06-11,48.599998
2015-06-12,48.389998999999996
2015-06-15,47.880001
2015-06-16,48.419998
2015-06-17,48.91
2015-06-18,49.369999
2015-06-19,49.27
2015-06-22,49.549999
2015-06-23,49.27
2015-06-24,48.720001
2015-06-25,48.68
2015-06-26,48.810001
2015-06-29,48.139998999999996
2015-06-30,48.650002
2015-07-01,49.27
2015-07-02,48.950001
2015-07-06,49.139998999999996
2015-07-07,49.580002
2015-07-08,48.59
2015-07-09,48.73
2015-07-10,49.189999
2015-07-13,49.139998999999996
2015-07-14,49.040001000000004
2015-07-15,48.740002000000004
2015-07-16,49.23
2015-07-17,49.110001000000004
2015-07-20,48.98
2015-07-21,49.02
2015-07-22,49.82
2015-07-23,48.709998999999996
2015-07-24,48.470001
2015-07-27,48.209998999999996
2015-07-28,48.669998
2015-07-29,48.939999
2015-07-30,49.77
2015-07-31,50.16
2015-08-03,49.950001
2015-08-04,49.77
2015-08-05,50.130001
2015-08-06,49.779999
2015-08-07,49.740002000000004
2015-08-10,50.169998
2015-08-11,49.860001000000004
2015-08-12,49.490002000000004
2015-08-13,49.619999
2015-08-14,49.790001000000004
2015-08-17,50.0
2015-08-18,51.549999
2015-08-19,51.389998999999996
2015-08-20,50.16
2015-08-21,49.119999
2015-08-24,47.790001000000004
2015-08-25,47.27
2015-08-26,49.029999
2015-08-27,45.939999
2015-08-28,46.389998999999996
2015-08-31,45.830002
2015-09-01,44.459998999999996
2015-09-02,44.939999
2015-09-03,44.84
2015-09-04,44.68
2015-09-08,46.029999
2015-09-09,45.209998999999996
2015-09-10,45.529999
2015-09-11,45.73
2015-09-14,45.66
2015-09-15,46.029999
2015-09-16,44.990002000000004
2015-09-17,45.02
2015-09-18,44.919998
2015-09-21,45.209998999999996
2015-09-22,45.009997999999996
2015-09-23,45.099998
2015-09-24,45.009997999999996
2015-09-25,44.299999
2015-09-28,42.91
2015-09-29,42.970001
2015-09-30,43.25
2015-10-01,43.189999
2015-10-02,43.990002000000004
2015-10-05,44.720001
2015-10-06,44.130001
2015-10-07,45.009997999999996
2015-10-08,45.990002000000004
2015-10-09,46.77
2015-10-12,46.740002000000004
2015-10-13,46.110001000000004
2015-10-14,45.18
2015-10-15,45.639998999999996
2015-10-16,45.93
2015-10-19,46.060001
2015-10-20,46.150002
2015-10-21,46.209998999999996
2015-10-22,45.700001
2015-10-23,47.009997999999996
2015-10-26,47.02
2015-10-27,46.66
2015-10-28,46.869999
2015-10-29,47.529999
2015-10-30,47.400002
2015-11-02,48.009997999999996
2015-11-03,47.939999
2015-11-04,48.09
2015-11-05,48.119999
2015-11-06,48.189999
2015-11-09,47.919998
2015-11-10,48.07
2015-11-11,48.060001
2015-11-12,47.049999
2015-11-13,46.77
2015-11-16,47.5
2015-11-17,47.84
2015-11-18,48.75
2015-11-19,48.279999
2015-11-20,48.490002000000004
2015-11-23,48.630001
2015-11-24,45.709998999999996
2015-11-25,45.599998
2015-11-27,45.59
2015-11-30,45.57
2015-12-01,45.77
2015-12-02,45.470001
2015-12-03,44.349998
2015-12-04,44.959998999999996
2015-12-07,45.130001
2015-12-08,44.48
2015-12-09,44.060001
2015-12-10,44.200001
2015-12-11,43.759997999999996
2015-12-14,43.560001
2015-12-15,43.619999
2015-12-16,44.560001
2015-12-17,44.400002
2015-12-18,44.049999
2015-12-21,44.32
2015-12-22,44.68
2015-12-23,44.900002
2015-12-24,45.07
2015-12-28,45.220001
2015-12-29,45.529999
2015-12-30,45.450001
2015-12-31,45.209998999999996
2016-01-04,43.59
2016-01-05,44.169998
2016-01-06,44.16
2016-01-07,43.459998999999996
2016-01-08,42.389998999999996
2016-01-11,41.490002000000004
2016-01-12,41.709998999999996
2016-01-13,40.209998999999996
2016-01-14,40.48
2016-01-15,40.240002000000004
2016-01-19,39.849998
2016-01-20,39.560001
2016-01-21,39.389998999999996
2016-01-22,40.369999
2016-01-25,40.25
2016-01-26,41.360001000000004
2016-01-27,40.700001
2016-01-28,41.18
2016-01-29,42.459998999999996
2016-02-01,43.060001
2016-02-02,42.790001000000004
2016-02-03,43.080002
2016-02-04,43.240002000000004
2016-02-05,42.619999
2016-02-08,40.880001
2016-02-09,41.279999
2016-02-10,42.220001
2016-02-11,41.459998999999996
2016-02-12,42.48
2016-02-16,43.57
2016-02-17,44.240002000000004
2016-02-18,44.459998999999996
2016-02-19,44.470001
2016-02-22,45.360001000000004
2016-02-23,44.91
2016-02-24,44.950001
2016-02-25,45.09
2016-02-26,44.470001
2016-02-29,43.439999
2016-03-01,44.0
2016-03-02,43.779999
2016-03-03,44.59
2016-03-04,44.66
2016-03-07,44.689999
2016-03-08,44.09
2016-03-09,43.869999
2016-03-10,43.48
2016-03-11,44.34
2016-03-14,44.09
2016-03-15,44.200001
2016-03-16,44.869999
2016-03-17,45.209998999999996
2016-03-18,45.25
2016-03-21,45.41
2016-03-22,45.790001000000004
2016-03-23,45.900002
2016-03-24,44.66
2016-03-28,44.810001
2016-03-29,45.93
2016-03-30,46.310001
2016-03-31,46.529999
2016-04-01,46.349998
2016-04-04,46.43
2016-04-05,45.099998
2016-04-06,45.849998
2016-04-07,44.900002
2016-04-08,44.939999
2016-04-11,44.799999
2016-04-12,44.43
2016-04-13,44.619999
2016-04-14,44.52
2016-04-15,44.759997999999996
2016-04-18,44.889998999999996
2016-04-19,45.220001
2016-04-20,45.080002
2016-04-21,44.790001000000004
2016-04-22,44.93
2016-04-25,44.950001
2016-04-26,44.580002
2016-04-27,44.23
2016-04-28,43.560001
2016-04-29,43.349998
2016-05-02,43.610001000000004
2016-05-03,43.349998
2016-05-04,42.869999
2016-05-05,43.029999
2016-05-06,42.98
2016-05-09,43.540001000000004
2016-05-10,44.049999
2016-05-11,43.720001
2016-05-12,44.389998999999996
2016-05-13,44.610001000000004
2016-05-16,45.599998
2016-05-17,44.889998999999996
2016-05-18,45.18
2016-05-19,45.029999
2016-05-20,45.790001000000004
2016-05-23,45.040001000000004
2016-05-24,45.98
2016-05-25,45.52
2016-05-26,48.189999
2016-05-27,48.91
2016-05-31,48.810001
2016-06-01,48.880001
2016-06-02,49.299999
2016-06-03,49.099998
2016-06-06,49.189999
2016-06-07,49.209998999999996
2016-06-08,49.98
2016-06-09,50.32
2016-06-10,49.599998
2016-06-13,49.130001
2016-06-14,48.41
2016-06-15,48.209998999999996
2016-06-16,47.68
2016-06-17,47.290001000000004
2016-06-20,48.060001
2016-06-21,47.91
2016-06-22,47.900002
2016-06-23,48.459998999999996
2016-06-24,46.349998
2016-06-27,45.669998
2016-06-28,46.439999
2016-06-29,47.59
2016-06-30,47.889998999999996
2016-07-01,48.470001
2016-07-05,48.34
2016-07-06,49.060001
2016-07-07,49.09
2016-07-08,49.830002
2016-07-11,49.59
2016-07-12,49.380001
2016-07-13,49.360001000000004
2016-07-14,49.470001
2016-07-15,49.220001
2016-07-18,49.599998
2016-07-19,49.52
2016-07-20,49.599998
2016-07-21,49.330002
2016-07-22,49.509997999999996
2016-07-25,49.400002
2016-07-26,49.34
2016-07-27,48.849998
2016-07-28,48.919998
2016-07-29,49.360001000000004
2016-08-01,49.189999
2016-08-02,48.889998999999996
2016-08-03,49.18
2016-08-04,47.360001000000004
2016-08-05,48.09
2016-08-08,46.32
2016-08-09,45.98
2016-08-10,46.060001
2016-08-11,46.41
2016-08-12,45.970001
2016-08-15,45.91
2016-08-16,45.959998999999996
2016-08-17,45.029999
2016-08-18,45.540001000000004
2016-08-19,46.57
2016-08-22,46.919998
2016-08-23,46.75
2016-08-24,45.740002000000004
2016-08-25,45.990002000000004
2016-08-26,46.189999
2016-08-29,46.349998
2016-08-30,46.209998999999996
2016-08-31,46.0
2016-09-01,46.029999
2016-09-02,46.889998999999996
2016-09-06,47.0
2016-09-07,47.18
2016-09-08,46.66
2016-09-09,45.02
2016-09-12,45.779999
2016-09-13,45.290001000000004
2016-09-14,45.330002
2016-09-15,46.029999
2016-09-16,46.139998999999996
2016-09-19,46.049999
2016-09-20,46.23
2016-09-21,46.799999
2016-09-22,47.18
2016-09-23,46.68
2016-09-26,45.900002
2016-09-27,45.900002
2016-09-28,46.18
2016-09-29,45.459998999999996
2016-09-30,45.939999
2016-10-03,45.32
2016-10-04,44.740002000000004
2016-10-05,45.110001000000004
2016-10-06,45.360001000000004
2016-10-07,45.34
2016-10-10,45.919998
2016-10-11,45.5
2016-10-12,45.5
2016-10-13,45.299999
2016-10-14,44.41
2016-10-17,44.09
2016-10-18,44.580002
2016-10-19,44.389998999999996
2016-10-20,44.049999
2016-10-21,43.91
2016-10-24,43.799999
2016-10-25,44.439999
2016-10-26,42.970001
2016-10-27,42.630001
2016-10-28,42.759997999999996
2016-10-31,42.709998999999996
2016-11-01,43.939999
2016-11-02,45.34
2016-11-03,45.380001
2016-11-04,45.759997999999996
2016-11-07,46.669998
2016-11-08,46.669998
2016-11-09,47.009997999999996
2016-11-10,47.48
2016-11-11,47.66
2016-11-14,47.880001
2016-11-15,48.07
2016-11-16,48.360001000000004
2016-11-17,48.23
2016-11-18,46.490002000000004
2016-11-21,47.509997999999996
2016-11-22,39.560001
2016-11-23,39.259997999999996
2016-11-25,39.049999
2016-11-28,38.799999
2016-11-29,38.869999
2016-11-30,38.740002000000004
2016-12-01,39.040001000000004
2016-12-02,39.200001
2016-12-05,39.610001000000004
2016-12-06,40.369999
2016-12-07,39.93
2016-12-08,39.830002
2016-12-09,40.400002
2016-12-12,40.580002
2016-12-13,40.77
2016-12-14,40.139998999999996
2016-12-15,40.389998999999996
2016-12-16,40.950001
2016-12-19,40.299999
2016-12-20,40.279999
2016-12-21,40.599998
2016-12-22,40.830002
2016-12-23,40.849998
2016-12-27,40.919998
2016-12-28,40.93
2016-12-29,41.139998999999996
2016-12-30,41.029999
2017-01-03,42.549999
2017-01-04,42.950001
2017-01-05,42.419998
2017-01-06,42.43
2017-01-09,42.540001000000004
2017-01-10,41.790001000000004
2017-01-11,40.470001
2017-01-12,40.310001
2017-01-13,41.279999
2017-01-17,41.029999
2017-01-18,41.209998999999996
2017-01-19,40.689999
2017-01-20,40.84
2017-01-23,41.150002
2017-01-24,41.169998
2017-01-25,41.77
2017-01-26,41.77
2017-01-27,41.5
2017-01-30,41.0
2017-01-31,41.610001000000004
2017-02-01,41.919998
2017-02-02,41.849998
2017-02-03,42.130001
2017-02-06,42.110001000000004
2017-02-07,42.110001000000004
2017-02-08,42.169998
2017-02-09,42.720001
2017-02-10,42.830002
2017-02-13,43.150002
2017-02-14,43.490002000000004
2017-02-15,43.5
2017-02-16,43.790001000000004
2017-02-17,44.080002
2017-02-21,44.810001
2017-02-22,44.599998
2017-02-23,44.599998
2017-02-24,45.220001
2017-02-27,45.32
2017-02-28,45.450001
2017-03-01,45.889998999999996
2017-03-02,45.669998
2017-03-03,45.0
2017-03-06,43.82
2017-03-07,44.150002
2017-03-08,44.369999
2017-03-09,44.41
2017-03-10,44.57
2017-03-13,45.25
2017-03-14,45.18
2017-03-15,45.799999
2017-03-16,45.540001000000004
2017-03-17,45.48
2017-03-20,45.540001000000004
2017-03-21,44.790001000000004
2017-03-22,44.330002
2017-03-23,44.209998999999996
2017-03-24,44.48
2017-03-27,44.700001
2017-03-28,45.02
2017-03-29,45.080002
2017-03-30,45.27
2017-03-31,45.23
2017-04-03,45.16
2017-04-04,44.959998999999996
2017-04-05,44.220001
2017-04-06,44.68
2017-04-07,44.509997999999996
2017-04-10,44.439999
2017-04-11,44.299999
2017-04-12,43.900002
2017-04-13,43.549999
2017-04-17,43.880001
2017-04-18,43.700001
2017-04-19,43.82
2017-04-20,44.27
2017-04-21,43.52
2017-04-24,43.75
2017-04-25,44.23
2017-04-26,44.580002
2017-04-27,44.73
2017-04-28,44.490002000000004
2017-05-01,44.41
2017-05-02,44.549999
2017-05-03,44.560001
2017-05-04,45.25
2017-05-05,45.369999
2017-05-08,44.59
2017-05-09,44.18
2017-05-10,43.389998999999996
2017-05-11,43.310001
2017-05-12,43.439999
2017-05-15,43.59
2017-05-16,43.259997999999996
2017-05-17,42.830002
2017-05-18,42.509997999999996
2017-05-19,42.790001000000004
2017-05-22,43.490002000000004
2017-05-23,43.560001
2017-05-24,43.07
2017-05-25,44.75
2017-05-26,43.939999
2017-05-30,43.919998
2017-05-31,44.16
2017-06-01,47.130001
2017-06-02,46.990002000000004
2017-06-05,46.43
2017-06-06,46.099998
2017-06-07,46.060001
2017-06-08,46.130001
2017-06-09,46.130001
2017-06-12,46.290001000000004
2017-06-13,46.689999
2017-06-14,46.73
2017-06-15,46.830002
2017-06-16,46.880001
2017-06-19,47.23
2017-06-20,47.610001000000004
2017-06-21,47.720001
2017-06-22,47.93
2017-06-23,47.84
2017-06-26,47.810001
2017-06-27,47.610001000000004
2017-06-28,47.77
2017-06-29,47.59
2017-06-30,46.950001
2017-07-03,47.509997999999996
2017-07-05,47.43
2017-07-06,44.150002
2017-07-07,44.400002
2017-07-10,44.0
2017-07-11,43.360001000000004
2017-07-12,43.200001
2017-07-13,43.130001
2017-07-14,43.400002
2017-07-17,43.099998
2017-07-18,42.970001
2017-07-19,43.02
2017-07-20,42.939999
2017-07-21,42.889998999999996
2017-07-24,43.0
2017-07-25,43.0
2017-07-26,42.889998999999996
2017-07-27,42.369999
2017-07-28,42.189999
2017-07-31,41.720001
2017-08-01,40.75
2017-08-02,40.040001000000004
2017-08-03,39.669998
2017-08-04,39.23
2017-08-07,39.23
2017-08-08,38.720001
2017-08-09,38.130001
2017-08-10,37.470001
2017-08-11,37.98
2017-08-14,37.900002
2017-08-15,36.75
2017-08-16,37.290001000000004
2017-08-17,36.759997999999996
2017-08-18,36.450001
2017-08-21,36.360001000000004
2017-08-22,37.0
2017-08-23,36.27
2017-08-24,36.84
2017-08-25,37.75
2017-08-28,37.650002
2017-08-29,37.91
2017-08-30,38.290001000000004
2017-08-31,38.5
2017-09-01,37.880001
2017-09-05,37.700001
2017-09-06,38.889998999999996
2017-09-07,39.77
2017-09-08,39.369999
2017-09-11,40.240002000000004
2017-09-12,40.650002
2017-09-13,39.439999
2017-09-14,38.23
2017-09-15,38.529999
2017-09-18,37.939999
2017-09-19,37.18
2017-09-20,37.82
2017-09-21,37.119999
2017-09-22,37.400002
2017-09-25,37.990002000000004
2017-09-26,38.700001
2017-09-27,39.110001000000004
2017-09-28,38.700001
2017-09-29,38.650002
2017-10-02,38.59
2017-10-03,38.689999
2017-10-04,38.5
2017-10-05,38.5
2017-10-06,37.869999
2017-10-09,37.639998999999996
2017-10-10,36.900002
2017-10-11,36.950001
2017-10-12,37.23
2017-10-13,37.41
2017-10-16,37.779999
2017-10-17,37.889998999999996
2017-10-18,38.130001
2017-10-19,38.799999
2017-10-20,39.369999
2017-10-23,39.209998999999996
2017-10-24,39.860001000000004
2017-10-25,39.75
2017-10-26,39.5
2017-10-27,36.720001
2017-10-30,36.349998
2017-10-31,37.0
2017-11-01,36.119999
2017-11-02,35.970001
2017-11-03,36.150002
2017-11-06,34.990002000000004
2017-11-07,34.919998
2017-11-08,34.07
2017-11-09,34.029999
2017-11-10,33.380001
2017-11-13,33.57
2017-11-14,33.529999
2017-11-15,34.450001
2017-11-16,36.07
2017-11-17,36.040001000000004
2017-11-20,34.82
2017-11-21,34.799999
2017-11-22,35.290001000000004
2017-11-24,35.27
2017-11-27,36.060001
2017-11-28,36.330002
2017-11-29,36.950001
2017-11-30,36.549999
2017-12-01,35.41
2017-12-04,37.299999
2017-12-05,36.32
2017-12-06,34.810001
2017-12-07,35.209998999999996
2017-12-08,35.470001
2017-12-11,35.509997999999996
2017-12-12,35.790001000000004
2017-12-13,35.990002000000004
2017-12-14,35.119999
2017-12-15,36.5
2017-12-18,36.709998999999996
2017-12-19,37.43
2017-12-20,36.509997999999996
2017-12-21,36.310001
2017-12-22,36.25
2017-12-26,36.240002000000004
2017-12-27,36.380001
2017-12-28,36.419998
2017-12-29,36.130001
2018-01-02,37.880001
2018-01-03,37.23
2018-01-04,37.470001
2018-01-05,37.68
2018-01-08,37.779999
2018-01-09,37.349998
2018-01-10,36.580002
2018-01-11,36.669998
2018-01-12,37.509997999999996
2018-01-16,38.130001
2018-01-17,36.849998
2018-01-18,36.34
2018-01-19,36.599998
2018-01-22,37.02
2018-01-23,36.880001
2018-01-24,37.209998999999996
2018-01-25,37.369999
2018-01-26,37.57
2018-01-29,37.759997999999996
2018-01-30,36.740002000000004
2018-01-31,35.889998999999996
2018-02-01,35.66
2018-02-02,35.220001
2018-02-05,33.689999
2018-02-06,34.330002
2018-02-07,33.849998
2018-02-08,32.880001
2018-02-09,33.150002
2018-02-12,32.919998
2018-02-13,31.209999
2018-02-14,31.66
2018-02-15,31.0
2018-02-16,31.75
2018-02-20,31.6
2018-02-21,32.040001000000004
2018-02-22,31.860001
2018-02-23,32.259997999999996
2018-02-26,32.349998
2018-02-27,31.84
2018-02-28,31.58
2018-03-01,24.110001
2018-03-02,25.01
2018-03-05,25.07
2018-03-06,24.65
2018-03-07,25.139999
2018-03-08,24.92
2018-03-09,25.290001
2018-03-12,25.01
2018-03-13,24.690001000000002
2018-03-14,24.74
2018-03-15,24.440001000000002
2018-03-16,23.91
2018-03-19,23.17
2018-03-20,22.4
2018-03-21,22.530001000000002
2018-03-22,22.1
2018-03-23,21.860001
2018-03-26,21.870001000000002
2018-03-27,21.690001000000002
2018-03-28,22.290001
2018-03-29,22.23
2018-04-02,21.4
2018-04-03,21.629998999999998
2018-04-04,22.040001
2018-04-05,22.360001
2018-04-06,22.85
2018-04-09,22.52
2018-04-10,23.110001
2018-04-11,23.440001000000002
2018-04-12,22.860001
2018-04-13,22.889999
2018-04-16,23.34
2018-04-17,23.48
2018-04-18,23.57
2018-04-19,22.559998999999998
2018-04-20,22.33
2018-04-23,22.790001
2018-04-24,22.799999
2018-04-25,22.99
2018-04-26,23.379998999999998
2018-04-27,23.76
2018-04-30,23.280001000000002
2018-05-01,23.1
2018-05-02,23.309998999999998
2018-05-03,22.99
2018-05-04,23.290001
2018-05-07,22.51
2018-05-08,22.09
2018-05-09,22.23
2018-05-10,22.73
2018-05-11,22.82
2018-05-14,22.549999
2018-05-15,22.49
2018-05-16,22.83
2018-05-17,22.66
2018-05-18,22.43
2018-05-21,22.1
2018-05-22,21.809998999999998
2018-05-23,21.280001000000002
2018-05-24,21.799999
2018-05-25,21.690001000000002
2018-05-29,21.18
2018-05-30,21.440001000000002
2018-05-31,20.92
2018-06-01,20.98
2018-06-04,21.24
2018-06-05,21.299999
2018-06-06,21.5
2018-06-07,21.440001000000002
2018-06-08,21.780001000000002
2018-06-11,22.219998999999998
2018-06-12,22.459999
2018-06-13,22.299999
2018-06-14,22.33
2018-06-15,22.379998999999998
2018-06-18,21.82
2018-06-19,22.459999
2018-06-20,22.530001000000002
2018-06-21,23.280001000000002
2018-06-22,24.620001000000002
2018-06-25,24.120001000000002
2018-06-26,23.75
2018-06-27,23.75
2018-06-28,23.059998999999998
2018-06-29,22.67
2018-07-02,22.48
2018-07-03,22.879998999999998
2018-07-05,22.75
2018-07-06,23.08
2018-07-09,23.26
2018-07-10,23.16
2018-07-11,22.76
2018-07-12,22.870001000000002
2018-07-13,22.92
2018-07-16,22.530001000000002
2018-07-17,22.75
2018-07-18,22.280001000000002
2018-07-19,22.98
2018-07-20,23.639999
2018-07-23,24.27
2018-07-24,24.360001
2018-07-25,23.860001
2018-07-26,23.4
2018-07-27,23.77
2018-07-30,24.27
2018-07-31,24.52
2018-08-01,24.209999
2018-08-02,24.0
2018-08-03,24.540001
2018-08-06,24.99
2018-08-07,22.629998999999998
2018-08-08,22.51
2018-08-09,22.6
2018-08-10,22.450001
2018-08-13,22.9
2018-08-14,22.860001
2018-08-15,23.139999
2018-08-16,23.09
2018-08-17,23.530001000000002
2018-08-20,23.65
2018-08-21,23.98
2018-08-22,23.719998999999998
2018-08-23,23.5
2018-08-24,23.41
2018-08-27,23.629998999999998
2018-08-28,23.68
2018-08-29,23.73
2018-08-30,22.540001
2018-08-31,22.549999
2018-09-04,23.469998999999998
2018-09-05,23.719998999999998
2018-09-06,24.07
2018-09-07,24.42
2018-09-10,23.82
2018-09-11,23.860001
2018-09-12,24.65
2018-09-13,24.74
2018-09-14,24.68
2018-09-17,24.83
2018-09-18,24.950001
2018-09-19,25.18
2018-09-20,25.440001000000002
2018-09-21,25.67
2018-09-24,25.1
2018-09-25,24.559998999999998
2018-09-26,24.35
2018-09-27,24.290001
2018-09-28,24.450001
2018-10-01,24.1
2018-10-02,23.860001
2018-10-03,23.709999
2018-10-04,23.84
2018-10-05,24.08
2018-10-08,23.790001
2018-10-09,23.66
2018-10-10,24.389999
2018-10-11,23.15
2018-10-12,22.940001000000002
2018-10-15,23.41
2018-10-16,24.370001000000002
2018-10-17,24.469998999999998
2018-10-18,23.299999
2018-10-19,23.4
2018-10-22,23.16
2018-10-23,23.459999
2018-10-24,23.0
2018-10-25,23.530001000000002
2018-10-26,22.780001000000002
2018-10-29,22.780001000000002
2018-10-30,23.200001
2018-10-31,22.58
2018-11-01,23.5
2018-11-02,23.0
2018-11-05,23.33
2018-11-06,23.51
2018-11-07,24.469998999999998
2018-11-08,24.85
2018-11-09,23.82
2018-11-12,24.309998999999998
2018-11-13,24.610001
2018-11-14,25.299999
2018-11-15,25.370001000000002
2018-11-16,25.59
2018-11-19,25.700001
2018-11-20,24.870001000000002
2018-11-21,25.209999
2018-11-23,24.84
2018-11-26,25.280001000000002
2018-11-27,26.16
2018-11-28,24.66
2018-11-29,24.559998999999998
2018-11-30,25.370001000000002
2018-12-03,25.43
2018-12-04,24.57
2018-12-06,23.09
2018-12-07,22.870001000000002
2018-12-10,22.540001
2018-12-11,22.940001000000002
2018-12-12,23.27
2018-12-13,22.74
2018-12-14,21.6
2018-12-17,21.76
2018-12-18,21.49
2018-12-19,20.809998999999998
2018-12-20,20.23
2018-12-21,19.790001
2018-12-24,19.34
2018-12-26,19.969998999999998
2018-12-27,19.65
2018-12-28,19.870001000000002
2018-12-31,19.66
2019-01-02,20.09
2019-01-03,19.91
2019-01-04,20.549999
2019-01-07,20.75
2019-01-08,20.610001
2019-01-09,21.209999
2019-01-10,21.610001
2019-01-11,21.82
2019-01-14,21.799999
2019-01-15,22.129998999999998
2019-01-16,22.219998999999998
2019-01-17,22.15
2019-01-18,22.290001
2019-01-22,22.030001000000002
2019-01-23,22.01
2019-01-24,21.940001000000002
2019-01-25,22.290001
2019-01-28,22.290001
2019-01-29,22.139999
2019-01-30,22.219998999999998
2019-01-31,22.290001
2019-02-01,22.360001
2019-02-04,22.549999
2019-02-05,22.950001
2019-02-06,23.09
2019-02-07,22.809998999999998
2019-02-08,22.07
2019-02-11,22.469998999999998
2019-02-12,22.690001000000002
2019-02-13,22.82
2019-02-14,23.129998999999998
2019-02-15,23.129998999999998
2019-02-19,23.6
2019-02-20,22.85
2019-02-21,22.049999
2019-02-22,22.4
2019-02-25,22.41
2019-02-26,22.110001
2019-02-27,22.360001
2019-02-28,22.549999
2019-03-01,23.15
2019-03-04,23.059998999999998
2019-03-05,22.700001
2019-03-06,21.91
2019-03-07,21.690001000000002
2019-03-08,21.6
2019-03-11,22.23
2019-03-12,22.110001
2019-03-13,22.52
2019-03-14,22.389999
2019-03-15,22.33
2019-03-18,22.360001
2019-03-19,22.540001
2019-03-20,22.18
2019-03-21,22.809998999999998
2019-03-22,22.280001000000002
2019-03-25,21.629998999999998
2019-03-26,21.84
2019-03-27,21.629998999999998
2019-03-28,21.540001
2019-03-29,21.85
2019-04-01,22.209999
2019-04-02,21.93
2019-04-03,21.940001000000002
2019-04-04,22.18
2019-04-05,22.459999
2019-04-08,22.27
2019-04-09,22.059998999999998
2019-04-10,21.98
2019-04-11,21.51
2019-04-12,21.690001000000002
2019-04-15,21.709999
2019-04-16,21.700001
2019-04-17,21.0
2019-04-18,21.34
2019-04-22,21.08
2019-04-23,21.549999
2019-04-24,21.67
2019-04-25,21.459999
2019-04-26,21.9
2019-04-29,21.76
2019-04-30,21.84
2019-05-01,21.76
2019-05-02,22.17
2019-05-03,22.559998999999998
2019-05-06,22.450001
2019-05-07,22.58
2019-05-08,22.780001000000002
2019-05-09,23.040001
2019-05-10,22.809998999999998
2019-05-13,22.02
2019-05-14,22.280001000000002
2019-05-15,22.030001000000002
2019-05-16,22.15
2019-05-17,22.049999
2019-05-20,22.26
2019-05-21,22.52
2019-05-22,22.530001000000002
2019-05-23,21.85
2019-05-24,22.07
2019-05-28,22.0
2019-05-29,21.75
2019-05-30,21.5
2019-05-31,21.02
2019-06-03,21.389999
2019-06-04,22.040001
2019-06-05,21.83
2019-06-06,21.57
2019-06-07,21.76
2019-06-10,22.08
2019-06-11,22.1
2019-06-12,22.17
2019-06-13,22.33
2019-06-14,22.4
2019-06-17,22.57
2019-06-18,23.27
2019-06-19,23.18
2019-06-20,23.139999
2019-06-21,23.76
2019-06-24,23.459999
2019-06-25,24.200001
2019-06-26,24.860001
2019-06-27,23.65
2019-06-28,22.9
2019-07-01,22.25
2019-07-02,22.139999
2019-07-03,22.34
2019-07-05,22.530001000000002
2019-07-08,22.52
2019-07-09,22.200001
2019-07-10,21.709999
2019-07-11,21.4
2019-07-12,21.42
2019-07-15,21.549999
2019-07-16,21.309998999999998
2019-07-17,20.76
2019-07-18,20.6
2019-07-19,20.280001000000002
2019-07-22,19.75
2019-07-23,19.870001000000002
2019-07-24,19.67
2019-07-25,19.379998999999998
2019-07-26,19.610001
2019-07-29,19.719998999999998
2019-07-30,20.049999
2019-07-31,19.799999
2019-08-01,19.41
2019-08-02,19.24
2019-08-05,18.530001000000002
2019-08-06,17.879998999999998
2019-08-07,17.92
2019-08-08,18.32
2019-08-09,18.299999
2019-08-12,18.110001
2019-08-13,17.639999
2019-08-14,16.92
2019-08-15,16.65
2019-08-16,16.83
2019-08-19,17.49
2019-08-20,17.49
2019-08-21,17.1
2019-08-22,17.110001
2019-08-23,16.540001
2019-08-26,16.82
2019-08-27,16.190001000000002
2019-08-28,16.32
2019-08-29,16.75
2019-08-30,16.719998999999998
2019-09-03,16.040001
2019-09-04,16.129998999999998
2019-09-05,16.68
2019-09-06,16.639999
2019-09-09,17.110001
2019-09-10,17.969998999999998
2019-09-11,18.389999
2019-09-12,18.4
2019-09-13,18.24
2019-09-16,18.709999
2019-09-17,18.0
2019-09-18,17.610001
2019-09-19,17.49
2019-09-20,17.639999
2019-09-23,17.51
2019-09-24,17.049999
2019-09-25,17.450001
2019-09-26,17.41
2019-09-27,17.74
2019-09-30,17.82
2019-10-01,17.379998999999998
2019-10-02,17.040001
2019-10-03,17.0
2019-10-04,16.950001
2019-10-07,16.969998999999998
2019-10-08,16.51
2019-10-09,16.59
2019-10-10,16.51
2019-10-11,17.09
2019-10-14,17.0
2019-10-15,17.32
2019-10-16,17.23
2019-10-17,17.48
2019-10-18,17.450001
2019-10-21,17.370001000000002
2019-10-22,17.24
2019-10-23,17.110001
2019-10-24,16.610001
2019-10-25,17.110001
2019-10-28,17.18
2019-10-29,17.440001000000002
2019-10-30,17.450001
2019-10-31,17.129998999999998
2019-11-01,17.51
2019-11-04,18.07
2019-11-05,18.57
2019-11-06,18.35
2019-11-07,18.469998999999998
2019-11-08,18.559998999999998
2019-11-11,18.219998999999998
2019-11-12,18.209999
2019-11-13,18.280001000000002
2019-11-14,18.17
2019-11-15,18.459999
2019-11-18,18.799999
2019-11-19,19.040001
2019-11-20,18.84
2019-11-21,19.049999
2019-11-22,19.27
2019-11-25,19.700001
2019-11-26,19.27
