Date,X
2010-05-25,47.310001
2010-05-26,45.119999
2010-05-27,48.860001000000004
2010-05-28,47.209998999999996
2010-06-01,44.009997999999996
2010-06-02,45.84
2010-06-03,45.279999
2010-06-04,41.990002000000004
2010-06-07,40.299999
2010-06-08,41.34
2010-06-09,41.34
2010-06-10,43.189999
2010-06-11,44.82
2010-06-14,44.560001
2010-06-15,45.91
2010-06-16,45.310001
2010-06-17,44.099998
2010-06-18,43.41
2010-06-21,44.970001
2010-06-22,43.59
2010-06-23,44.060001
2010-06-24,42.049999
2010-06-25,43.240002000000004
2010-06-28,41.549999
2010-06-29,39.110001000000004
2010-06-30,38.549999
2010-07-01,38.139998999999996
2010-07-02,37.66
2010-07-06,38.220001
2010-07-07,40.389998999999996
2010-07-08,41.09
2010-07-09,42.880001
2010-07-12,41.509997999999996
2010-07-13,42.59
2010-07-14,43.299999
2010-07-15,42.919998
2010-07-16,41.360001000000004
2010-07-19,41.220001
2010-07-20,44.290001000000004
2010-07-21,44.790001000000004
2010-07-22,46.720001
2010-07-23,48.900002
2010-07-26,48.889998999999996
2010-07-27,45.759997999999996
2010-07-28,44.369999
2010-07-29,43.77
2010-07-30,44.330002
2010-08-02,46.810001
2010-08-03,47.0
2010-08-04,48.080002
2010-08-05,47.669998
2010-08-06,48.5
2010-08-09,48.860001000000004
2010-08-10,47.799999
2010-08-11,45.32
2010-08-12,45.139998999999996
2010-08-13,45.099998
2010-08-16,45.400002
2010-08-17,47.32
2010-08-18,49.59
2010-08-19,47.779999
2010-08-20,47.060001
2010-08-23,45.630001
2010-08-24,43.529999
2010-08-25,42.82
2010-08-26,42.0
2010-08-27,43.709998999999996
2010-08-30,41.91
2010-08-31,42.490002000000004
2010-09-01,44.439999
2010-09-02,45.299999
2010-09-03,45.990002000000004
2010-09-07,48.09
2010-09-08,48.09
2010-09-09,46.91
2010-09-10,47.450001
2010-09-13,48.310001
2010-09-14,46.830002
2010-09-15,45.779999
2010-09-16,46.490002000000004
2010-09-17,46.200001
2010-09-20,45.439999
2010-09-21,44.990002000000004
2010-09-22,43.490002000000004
2010-09-23,42.0
2010-09-24,43.23
2010-09-27,42.790001000000004
2010-09-28,43.66
2010-09-29,44.310001
2010-09-30,43.84
2010-10-01,43.630001
2010-10-04,42.419998
2010-10-05,43.0
2010-10-06,44.080002
2010-10-07,44.459998999999996
2010-10-08,45.919998
2010-10-11,45.619999
2010-10-12,44.830002
2010-10-13,44.889998999999996
2010-10-14,43.860001000000004
2010-10-15,43.68
2010-10-18,44.310001
2010-10-19,42.509997999999996
2010-10-20,43.080002
2010-10-21,42.23
2010-10-22,42.279999
2010-10-25,42.27
2010-10-26,40.849998
2010-10-27,40.25
2010-10-28,40.470001
2010-10-29,42.720001
2010-11-01,43.290001000000004
2010-11-02,44.849998
2010-11-03,45.669998
2010-11-04,47.330002
2010-11-05,48.549999
2010-11-08,47.700001
2010-11-09,47.200001
2010-11-10,47.630001
2010-11-11,47.799999
2010-11-12,47.16
2010-11-15,46.549999
2010-11-16,45.43
2010-11-17,45.32
2010-11-18,46.369999
2010-11-19,47.860001000000004
2010-11-22,47.459998999999996
2010-11-23,46.549999
2010-11-24,47.099998
2010-11-26,47.34
2010-11-29,47.889998999999996
2010-11-30,48.610001000000004
2010-12-01,50.290001000000004
2010-12-02,50.509997999999996
2010-12-03,51.049999
2010-12-06,52.400002
2010-12-07,52.959998999999996
2010-12-08,52.040001000000004
2010-12-09,52.939999
2010-12-10,53.610001000000004
2010-12-13,54.18
2010-12-14,55.200001
2010-12-15,55.77
2010-12-16,57.189999
2010-12-17,58.900002
2010-12-20,57.91
2010-12-21,58.919998
2010-12-22,58.66
2010-12-23,58.099998
2010-12-27,58.07
2010-12-28,58.279999
2010-12-29,58.509997999999996
2010-12-30,59.02
2010-12-31,58.419998
2011-01-03,60.23
2011-01-04,60.18
2011-01-05,60.580002
2011-01-06,59.060001
2011-01-07,56.139998999999996
2011-01-10,55.400002
2011-01-11,57.080002
2011-01-12,56.630001
2011-01-13,55.599998
2011-01-14,54.669998
2011-01-18,55.630001
2011-01-19,52.330002
2011-01-20,54.110001000000004
2011-01-21,53.290001000000004
2011-01-24,54.439999
2011-01-25,57.299999
2011-01-26,59.48
2011-01-27,58.279999
2011-01-28,55.799999
2011-01-31,57.669998
2011-02-01,59.77
2011-02-02,59.66
2011-02-03,60.639998999999996
2011-02-04,58.169998
2011-02-07,58.939999
2011-02-08,58.91
2011-02-09,57.220001
2011-02-10,57.830002
2011-02-11,58.919998
2011-02-14,60.349998
2011-02-15,62.310001
2011-02-16,63.349998
2011-02-17,63.639998999999996
2011-02-18,61.860001000000004
2011-02-22,57.580002
2011-02-23,56.990002000000004
2011-02-24,57.130001
2011-02-25,56.759997999999996
2011-02-28,57.490002000000004
2011-03-01,54.970001
2011-03-02,55.700001
2011-03-03,56.75
2011-03-04,55.82
2011-03-07,54.380001
2011-03-08,55.720001
2011-03-09,53.849998
2011-03-10,52.75
2011-03-11,55.139998999999996
2011-03-14,54.959998999999996
2011-03-15,54.029999
2011-03-16,53.93
2011-03-17,54.740002000000004
2011-03-18,53.43
2011-03-21,54.16
2011-03-22,53.419998
2011-03-23,54.150002
2011-03-24,54.650002
2011-03-25,55.02
2011-03-28,55.400002
2011-03-29,56.779999
2011-03-30,56.310001
2011-03-31,53.939999
2011-04-01,54.119999
2011-04-04,54.02
2011-04-05,54.639998999999996
2011-04-06,54.580002
2011-04-07,53.709998999999996
2011-04-08,52.799999
2011-04-11,51.720001
2011-04-12,50.52
2011-04-13,50.619999
2011-04-14,50.849998
2011-04-15,50.52
2011-04-18,50.490002000000004
2011-04-19,52.740002000000004
2011-04-20,52.75
2011-04-21,51.73
2011-04-25,51.830002
2011-04-26,49.720001
2011-04-27,47.369999
2011-04-28,47.66
2011-04-29,47.709998999999996
2011-05-02,46.790001000000004
2011-05-03,47.48
2011-05-04,46.799999
2011-05-05,46.119999
2011-05-06,45.66
2011-05-09,46.650002
2011-05-10,46.75
2011-05-11,45.669998
2011-05-12,45.599998
2011-05-13,44.650002
2011-05-16,44.889998999999996
2011-05-17,44.990002000000004
2011-05-18,45.669998
2011-05-19,45.439999
2011-05-20,44.959998999999996
2011-05-23,44.200001
2011-05-24,44.23
2011-05-25,44.889998999999996
2011-05-26,45.34
2011-05-27,45.669998
2011-05-31,46.110001000000004
2011-06-01,43.959998999999996
2011-06-02,44.139998999999996
2011-06-03,43.290001000000004
2011-06-06,42.869999
2011-06-07,42.849998
2011-06-08,42.049999
2011-06-09,42.720001
2011-06-10,43.330002
2011-06-13,42.16
2011-06-14,43.189999
2011-06-15,42.529999
2011-06-16,41.66
2011-06-17,41.07
2011-06-20,41.470001
2011-06-21,42.130001
2011-06-22,42.599998
2011-06-23,43.110001000000004
2011-06-24,41.82
2011-06-27,42.049999
2011-06-28,43.310001
2011-06-29,45.849998
2011-06-30,46.040001000000004
2011-07-01,46.91
2011-07-05,46.849998
2011-07-06,45.23
2011-07-07,45.849998
2011-07-08,45.060001
2011-07-11,43.540001000000004
2011-07-12,43.139998999999996
2011-07-13,44.080002
2011-07-14,42.779999
2011-07-15,43.009997999999996
2011-07-18,42.16
2011-07-19,42.93
2011-07-20,43.369999
2011-07-21,44.650002
2011-07-22,44.810001
2011-07-25,44.290001000000004
2011-07-26,40.619999
2011-07-27,39.810001
2011-07-28,39.73
2011-07-29,39.990002000000004
2011-08-01,39.34
2011-08-02,37.799999
2011-08-03,37.299999
2011-08-04,33.869999
2011-08-05,33.240002000000004
2011-08-08,28.860001
2011-08-09,30.25
2011-08-10,28.860001
2011-08-11,30.51
2011-08-12,31.09
2011-08-15,31.889999
2011-08-16,30.139999
2011-08-17,30.09
2011-08-18,27.280001000000002
2011-08-19,26.360001
2011-08-22,25.58
2011-08-23,27.25
2011-08-24,27.23
2011-08-25,26.51
2011-08-26,27.549999
2011-08-29,30.040001
2011-08-30,30.1
2011-08-31,30.110001
2011-09-01,29.049999
2011-09-02,27.66
2011-09-06,27.389999
2011-09-07,29.92
2011-09-08,29.01
2011-09-09,27.4
2011-09-12,27.049999
2011-09-13,27.799999
2011-09-14,28.040001
2011-09-15,28.440001000000002
2011-09-16,27.74
2011-09-19,27.299999
2011-09-20,26.360001
2011-09-21,24.780001000000002
2011-09-22,21.99
2011-09-23,22.23
2011-09-26,23.280001000000002
2011-09-27,23.879998999999998
2011-09-28,22.469998999999998
2011-09-29,23.07
2011-09-30,22.01
2011-10-03,20.190001000000002
2011-10-04,21.4
2011-10-05,22.48
2011-10-06,23.1
2011-10-07,21.940001000000002
2011-10-10,23.049999
2011-10-11,23.25
2011-10-12,24.09
2011-10-13,23.950001
2011-10-14,24.639999
2011-10-17,22.98
2011-10-18,23.75
2011-10-19,22.290001
2011-10-20,22.780001000000002
2011-10-21,23.370001000000002
2011-10-24,24.77
2011-10-25,22.4
2011-10-26,22.309998999999998
2011-10-27,24.969998999999998
2011-10-28,27.860001
2011-10-31,25.360001
2011-11-01,24.52
2011-11-02,25.969998999999998
2011-11-03,26.549999
2011-11-04,27.92
2011-11-07,27.370001000000002
2011-11-08,27.540001
2011-11-09,25.27
2011-11-10,25.440001000000002
2011-11-11,26.139999
2011-11-14,26.389999
2011-11-15,27.129998999999998
2011-11-16,26.540001
2011-11-17,25.66
2011-11-18,25.68
2011-11-21,24.5
2011-11-22,24.25
2011-11-23,22.41
2011-11-25,22.27
2011-11-28,24.16
2011-11-29,23.67
2011-11-30,27.299999
2011-12-01,27.25
2011-12-02,27.809998999999998
2011-12-05,28.51
2011-12-06,28.27
2011-12-07,28.35
2011-12-08,26.610001
2011-12-09,27.48
2011-12-12,26.08
2011-12-13,25.780001000000002
2011-12-14,25.4
2011-12-15,25.309998999999998
2011-12-16,25.870001000000002
2011-12-19,23.85
2011-12-20,25.07
2011-12-21,25.110001
2011-12-22,25.99
2011-12-23,26.209999
2011-12-27,26.200001
2011-12-28,25.34
2011-12-29,25.67
2011-12-30,26.459999
2012-01-03,28.17
2012-01-04,28.440001000000002
2012-01-05,27.790001
2012-01-06,27.299999
2012-01-09,26.780001000000002
2012-01-10,27.290001
2012-01-11,28.559998999999998
2012-01-12,28.67
2012-01-13,27.43
2012-01-17,27.33
2012-01-18,28.16
2012-01-19,28.280001000000002
2012-01-20,27.82
2012-01-23,28.440001000000002
2012-01-24,28.959999
2012-01-25,30.4
2012-01-26,29.370001000000002
2012-01-27,29.879998999999998
2012-01-30,28.73
2012-01-31,30.190001000000002
2012-02-01,31.17
2012-02-02,31.440001000000002
2012-02-03,32.25
2012-02-06,31.870001000000002
2012-02-07,31.719998999999998
2012-02-08,30.940001000000002
2012-02-09,31.01
2012-02-10,29.4
2012-02-13,29.16
2012-02-14,28.0
2012-02-15,27.620001000000002
2012-02-16,28.809998999999998
2012-02-17,28.41
2012-02-21,28.49
2012-02-22,27.67
2012-02-23,28.129998999999998
2012-02-24,28.129998999999998
2012-02-27,28.09
2012-02-28,27.91
2012-02-29,27.219998999999998
2012-03-01,27.57
2012-03-02,27.51
2012-03-05,26.209999
2012-03-06,25.25
2012-03-07,25.49
2012-03-08,25.93
2012-03-09,26.85
2012-03-12,26.389999
2012-03-13,28.309998999999998
2012-03-14,29.1
2012-03-15,29.65
2012-03-16,29.75
2012-03-19,31.639999
2012-03-20,31.370001000000002
2012-03-21,31.290001
2012-03-22,29.469998999999998
2012-03-23,29.74
2012-03-26,29.540001
2012-03-27,29.33
2012-03-28,28.809998999999998
2012-03-29,29.4
2012-03-30,29.370001000000002
2012-04-02,30.26
2012-04-03,29.68
2012-04-04,28.700001
2012-04-05,28.030001000000002
2012-04-09,27.43
2012-04-10,26.719998999999998
2012-04-11,27.32
2012-04-12,29.370001000000002
2012-04-13,28.200001
2012-04-16,28.33
2012-04-17,29.209999
2012-04-18,29.02
2012-04-19,28.59
2012-04-20,28.99
2012-04-23,28.219998999999998
2012-04-24,27.65
2012-04-25,28.200001
2012-04-26,28.4
2012-04-27,28.200001
2012-04-30,28.33
2012-05-01,28.93
2012-05-02,28.379998999999998
2012-05-03,27.700001
2012-05-04,26.74
2012-05-07,26.67
2012-05-08,26.16
2012-05-09,26.33
2012-05-10,25.85
2012-05-11,25.85
2012-05-14,25.530001000000002
2012-05-15,23.940001000000002
2012-05-16,22.76
2012-05-17,22.43
2012-05-18,21.559998999999998
2012-05-21,22.209999
2012-05-22,21.780001000000002
2012-05-23,22.030001000000002
2012-05-24,21.719998999999998
2012-05-25,21.799999
2012-05-29,22.459999
2012-05-30,21.4
2012-05-31,20.299999
2012-06-01,19.309998999999998
2012-06-04,19.09
2012-06-05,19.23
2012-06-06,20.030001000000002
2012-06-07,19.889999
2012-06-08,19.129998999999998
2012-06-11,17.889999
2012-06-12,18.389999
2012-06-13,18.030001000000002
2012-06-14,18.719998999999998
2012-06-15,19.02
2012-06-18,18.41
2012-06-19,20.15
2012-06-20,20.1
2012-06-21,18.870001000000002
2012-06-22,19.15
2012-06-25,18.76
2012-06-26,18.73
2012-06-27,19.74
2012-06-28,20.790001
2012-06-29,20.6
2012-07-02,20.93
2012-07-03,21.639999
2012-07-05,21.26
2012-07-06,20.98
2012-07-09,20.66
2012-07-10,20.280001000000002
2012-07-11,20.629998999999998
2012-07-12,20.18
2012-07-13,20.24
2012-07-16,19.77
2012-07-17,19.440001000000002
2012-07-18,19.42
2012-07-19,19.73
2012-07-20,18.809998999999998
2012-07-23,18.6
2012-07-24,18.219998999999998
2012-07-25,17.93
2012-07-26,18.26
2012-07-27,19.08
2012-07-30,18.92
2012-07-31,20.65
2012-08-01,21.610001
2012-08-02,21.059998999999998
2012-08-03,21.719998999999998
2012-08-06,22.940001000000002
2012-08-07,23.110001
2012-08-08,23.190001000000002
2012-08-09,23.42
2012-08-10,23.41
2012-08-13,22.860001
2012-08-14,22.639999
2012-08-15,22.370001000000002
2012-08-16,22.73
2012-08-17,22.59
2012-08-20,22.67
2012-08-21,22.860001
2012-08-22,22.77
2012-08-23,21.190001000000002
2012-08-24,20.809998999999998
2012-08-27,20.610001
2012-08-28,20.43
2012-08-29,19.809998999999998
2012-08-30,19.32
2012-08-31,19.450001
2012-09-04,18.780001000000002
2012-09-05,18.57
2012-09-06,19.209999
2012-09-07,20.889999
2012-09-10,20.700001
2012-09-11,21.610001
2012-09-12,21.559998999999998
2012-09-13,22.34
2012-09-14,22.35
2012-09-17,21.309998999999998
2012-09-18,20.77
2012-09-19,20.860001
2012-09-20,20.129998999999998
2012-09-21,19.940001000000002
2012-09-24,19.59
2012-09-25,19.09
2012-09-26,19.33
2012-09-27,19.309998999999998
2012-09-28,19.07
2012-10-01,19.309998999999998
2012-10-02,18.99
2012-10-03,18.879998999999998
2012-10-04,19.719998999999998
2012-10-05,19.83
2012-10-08,20.370001000000002
2012-10-09,21.1
2012-10-10,20.780001000000002
2012-10-11,21.51
2012-10-12,21.190001000000002
2012-10-15,21.459999
2012-10-16,22.129998999999998
2012-10-17,22.83
2012-10-18,22.860001
2012-10-19,22.15
2012-10-22,22.91
2012-10-23,21.9
2012-10-24,21.67
2012-10-25,21.41
2012-10-26,21.15
2012-10-31,20.389999
2012-11-01,21.549999
2012-11-02,20.84
2012-11-05,21.129998999999998
2012-11-06,22.26
2012-11-07,21.559998999999998
2012-11-08,21.15
2012-11-09,21.1
2012-11-12,21.530001000000002
2012-11-13,21.309998999999998
2012-11-14,20.370001000000002
2012-11-15,20.139999
2012-11-16,20.059998999999998
2012-11-19,21.15
2012-11-20,21.08
2012-11-21,21.700001
2012-11-23,21.639999
2012-11-26,21.610001
2012-11-27,21.26
2012-11-28,21.74
2012-11-29,21.780001000000002
2012-11-30,21.559998999999998
2012-12-03,21.370001000000002
2012-12-04,21.66
2012-12-05,22.059998999999998
2012-12-06,22.0
2012-12-07,21.77
2012-12-10,21.85
2012-12-11,22.41
2012-12-12,22.16
2012-12-13,22.33
2012-12-14,23.85
2012-12-17,24.02
2012-12-18,24.43
2012-12-19,24.43
2012-12-20,24.620001000000002
2012-12-21,23.940001000000002
2012-12-24,24.059998999999998
2012-12-26,24.26
2012-12-27,23.639999
2012-12-28,23.030001000000002
2012-12-31,23.85
2013-01-02,25.889999
2013-01-03,25.42
2013-01-04,25.700001
2013-01-07,25.709999
2013-01-08,25.01
2013-01-09,25.459999
2013-01-10,25.73
2013-01-11,24.879998999999998
2013-01-14,24.379998999999998
2013-01-15,24.74
2013-01-16,24.52
2013-01-17,24.700001
2013-01-18,24.77
2013-01-22,25.18
2013-01-23,24.99
2013-01-24,24.219998999999998
2013-01-25,24.530001000000002
2013-01-28,23.719998999999998
2013-01-29,23.200001
2013-01-30,22.32
2013-01-31,22.35
2013-02-01,22.379998999999998
2013-02-04,21.940001000000002
2013-02-05,22.18
2013-02-06,22.719998999999998
2013-02-07,22.32
2013-02-08,22.469998999999998
2013-02-11,22.530001000000002
2013-02-12,22.629998999999998
2013-02-13,22.85
2013-02-14,23.57
2013-02-15,23.16
2013-02-19,23.139999
2013-02-20,22.01
2013-02-21,21.370001000000002
2013-02-22,21.33
2013-02-25,20.51
2013-02-26,20.709999
2013-02-27,21.049999
2013-02-28,20.84
2013-03-01,20.309998999999998
2013-03-04,20.030001000000002
2013-03-05,19.99
2013-03-06,20.76
2013-03-07,20.67
2013-03-08,20.93
2013-03-11,20.74
2013-03-12,20.690001000000002
2013-03-13,20.040001
2013-03-14,19.82
2013-03-15,20.209999
2013-03-18,20.110001
2013-03-19,19.639999
2013-03-20,19.450001
2013-03-21,19.700001
2013-03-22,19.809998999999998
2013-03-25,19.73
2013-03-26,19.959999
2013-03-27,19.82
2013-03-28,19.5
2013-04-01,18.719998999999998
2013-04-02,17.65
2013-04-03,17.440001000000002
2013-04-04,17.549999
2013-04-05,17.280001000000002
2013-04-08,17.23
2013-04-09,17.99
2013-04-10,17.83
2013-04-11,17.549999
2013-04-12,17.450001
2013-04-15,16.629998999999998
2013-04-16,16.620001000000002
2013-04-17,16.26
2013-04-18,16.440001000000002
2013-04-19,16.389999
2013-04-22,16.280001000000002
2013-04-23,16.18
2013-04-24,17.059998999999998
2013-04-25,17.620001000000002
2013-04-26,17.360001
2013-04-29,17.540001
2013-04-30,17.799999
2013-05-01,17.299999
2013-05-02,17.059998999999998
2013-05-03,18.139999
2013-05-06,18.110001
2013-05-07,18.23
2013-05-08,19.26
2013-05-09,18.969998999999998
2013-05-10,19.23
2013-05-13,18.559998999999998
2013-05-14,18.5
2013-05-15,18.07
2013-05-16,17.870001000000002
2013-05-17,18.32
2013-05-20,18.93
2013-05-21,19.110001
2013-05-22,18.83
2013-05-23,18.5
2013-05-24,18.42
2013-05-28,18.469998999999998
2013-05-29,18.049999
2013-05-30,18.25
2013-05-31,17.690001000000002
2013-06-03,17.73
2013-06-04,17.639999
2013-06-05,17.370001000000002
2013-06-06,17.459999
2013-06-07,17.35
2013-06-10,17.24
2013-06-11,17.139999
2013-06-12,17.200001
2013-06-13,18.15
2013-06-14,17.889999
2013-06-17,17.48
2013-06-18,17.860001
2013-06-19,17.700001
2013-06-20,17.360001
2013-06-21,17.1
2013-06-24,16.440001000000002
2013-06-25,17.049999
2013-06-26,17.459999
2013-06-27,18.059998999999998
2013-06-28,17.530001000000002
2013-07-01,17.77
2013-07-02,19.25
2013-07-03,18.18
2013-07-05,18.360001
2013-07-08,18.59
2013-07-09,18.58
2013-07-10,18.219998999999998
2013-07-11,18.559998999999998
2013-07-12,17.950001
2013-07-15,17.940001000000002
2013-07-16,17.74
2013-07-17,17.870001000000002
2013-07-18,18.440001000000002
2013-07-19,18.059998999999998
2013-07-22,18.280001000000002
2013-07-23,19.08
2013-07-24,18.68
2013-07-25,18.77
2013-07-26,18.940001000000002
2013-07-29,18.98
2013-07-30,17.709999
2013-07-31,17.35
2013-08-01,17.35
2013-08-02,17.440001000000002
2013-08-05,17.540001
2013-08-06,17.17
2013-08-07,17.190001000000002
2013-08-08,18.09
2013-08-09,18.85
2013-08-12,19.200001
2013-08-13,18.75
2013-08-14,19.030001000000002
2013-08-15,18.889999
2013-08-16,18.82
2013-08-19,17.99
2013-08-20,18.129998999999998
2013-08-21,17.85
2013-08-22,18.35
2013-08-23,18.67
2013-08-26,18.690001000000002
2013-08-27,18.049999
2013-08-28,17.950001
2013-08-29,17.85
2013-08-30,17.9
2013-09-03,18.200001
2013-09-04,18.370001000000002
2013-09-05,18.719998999999998
2013-09-06,18.870001000000002
2013-09-09,19.530001000000002
2013-09-10,20.02
2013-09-11,20.459999
2013-09-12,20.18
2013-09-13,19.870001000000002
2013-09-16,19.99
2013-09-17,20.51
2013-09-18,21.049999
2013-09-19,21.17
2013-09-20,20.52
2013-09-23,20.549999
2013-09-24,20.77
2013-09-25,21.059998999999998
2013-09-26,21.1
2013-09-27,20.440001000000002
2013-09-30,20.59
2013-10-01,21.01
2013-10-02,21.629998999999998
2013-10-03,21.299999
2013-10-04,21.5
2013-10-07,21.49
2013-10-08,20.940001000000002
2013-10-09,21.17
2013-10-10,21.9
2013-10-11,21.969998999999998
2013-10-14,22.34
2013-10-15,23.52
2013-10-16,23.280001000000002
2013-10-17,23.66
2013-10-18,23.98
2013-10-21,24.01
2013-10-22,23.49
2013-10-23,22.950001
2013-10-24,23.719998999999998
2013-10-25,23.49
2013-10-28,23.42
2013-10-29,25.469998999999998
2013-10-30,24.719998999999998
2013-10-31,24.889999
2013-11-01,25.780001000000002
2013-11-04,26.91
2013-11-05,27.299999
2013-11-06,26.809998999999998
2013-11-07,26.370001000000002
2013-11-08,27.59
2013-11-11,27.200001
2013-11-12,27.02
2013-11-13,27.6
2013-11-14,27.6
2013-11-15,28.0
2013-11-18,27.51
2013-11-19,27.370001000000002
2013-11-20,27.26
2013-11-21,27.15
2013-11-22,26.360001
2013-11-25,26.51
2013-11-26,26.540001
2013-11-27,26.84
2013-11-29,26.809998999999998
2013-12-02,26.16
2013-12-03,26.690001000000002
2013-12-04,27.059998999999998
2013-12-05,26.950001
2013-12-06,26.33
2013-12-09,26.82
2013-12-10,27.08
2013-12-11,26.27
2013-12-12,26.51
2013-12-13,27.309998999999998
2013-12-16,27.110001
2013-12-17,27.15
2013-12-18,27.219998999999998
2013-12-19,28.639999
2013-12-20,27.950001
2013-12-23,29.049999
2013-12-24,29.5
2013-12-26,29.43
2013-12-27,30.09
2013-12-30,29.52
2013-12-31,29.5
2014-01-02,30.280001000000002
2014-01-03,29.9
2014-01-06,29.57
2014-01-07,29.440001000000002
2014-01-08,29.6
2014-01-09,28.299999
2014-01-10,28.559998999999998
2014-01-13,27.93
2014-01-14,29.18
2014-01-15,28.73
2014-01-16,28.33
2014-01-17,27.42
2014-01-21,26.68
2014-01-22,26.540001
2014-01-23,26.34
2014-01-24,25.280001000000002
2014-01-27,25.450001
2014-01-28,25.34
2014-01-29,25.65
2014-01-30,26.23
2014-01-31,26.110001
2014-02-03,25.059998999999998
2014-02-04,25.18
2014-02-05,24.82
2014-02-06,25.52
2014-02-07,25.59
2014-02-10,25.59
2014-02-11,26.129998999999998
2014-02-12,26.110001
2014-02-13,26.57
2014-02-14,27.23
2014-02-18,26.74
2014-02-19,24.860001
2014-02-20,25.110001
2014-02-21,25.0
2014-02-24,24.16
2014-02-25,23.700001
2014-02-26,24.219998999999998
2014-02-27,24.549999
2014-02-28,24.219998999999998
2014-03-03,24.059998999999998
2014-03-04,24.370001000000002
2014-03-05,24.440001000000002
2014-03-06,25.08
2014-03-07,24.84
2014-03-10,24.5
2014-03-11,24.780001000000002
2014-03-12,24.860001
2014-03-13,24.4
2014-03-14,24.049999
2014-03-17,24.190001000000002
2014-03-18,25.5
2014-03-19,25.629998999999998
2014-03-20,26.16
2014-03-21,27.09
2014-03-24,27.33
2014-03-25,27.74
2014-03-26,27.280001000000002
2014-03-27,26.98
2014-03-28,27.17
2014-03-31,27.610001
2014-04-01,27.68
2014-04-02,27.610001
2014-04-03,28.219998999999998
2014-04-04,27.76
2014-04-07,27.17
2014-04-08,27.889999
2014-04-09,28.639999
2014-04-10,27.610001
2014-04-11,26.870001000000002
2014-04-14,27.129998999999998
2014-04-15,27.1
2014-04-16,26.91
2014-04-17,27.040001
2014-04-21,26.620001000000002
2014-04-22,26.85
2014-04-23,27.18
2014-04-24,27.469998999999998
2014-04-25,26.51
2014-04-28,25.73
2014-04-29,26.34
2014-04-30,26.02
2014-05-01,26.01
2014-05-02,26.34
2014-05-05,25.709999
2014-05-06,25.450001
2014-05-07,25.26
2014-05-08,25.43
2014-05-09,25.0
2014-05-12,25.889999
2014-05-13,25.93
2014-05-14,25.459999
2014-05-15,25.25
2014-05-16,25.129998999999998
2014-05-19,25.09
2014-05-20,23.98
2014-05-21,23.860001
2014-05-22,23.85
2014-05-23,24.08
2014-05-27,24.280001000000002
2014-05-28,23.67
2014-05-29,24.15
2014-05-30,23.040001
2014-06-02,22.75
2014-06-03,22.73
2014-06-04,23.459999
2014-06-05,23.790001
2014-06-06,24.09
2014-06-09,24.08
2014-06-10,23.85
2014-06-11,24.49
2014-06-12,23.549999
2014-06-13,23.950001
2014-06-16,24.040001
2014-06-17,24.690001000000002
2014-06-18,25.34
2014-06-19,25.41
2014-06-20,25.42
2014-06-23,25.48
2014-06-24,25.65
2014-06-25,25.85
2014-06-26,26.1
2014-06-27,26.02
2014-06-30,26.040001
2014-07-01,26.0
2014-07-02,26.940001000000002
2014-07-03,27.35
2014-07-07,27.09
2014-07-08,27.139999
2014-07-09,27.1
2014-07-10,26.780001000000002
2014-07-11,27.639999
2014-07-14,26.16
2014-07-15,25.969998999999998
2014-07-16,26.84
2014-07-17,26.6
2014-07-18,27.379998999999998
2014-07-21,27.110001
2014-07-22,27.459999
2014-07-23,27.780001000000002
2014-07-24,27.48
2014-07-25,27.719998999999998
2014-07-28,27.84
2014-07-29,27.67
2014-07-30,33.029999
2014-07-31,33.490002000000004
2014-08-01,33.439999
2014-08-04,34.0
2014-08-05,34.84
2014-08-06,34.779999
2014-08-07,34.77
2014-08-08,35.400002
2014-08-11,35.540001000000004
2014-08-12,35.68
2014-08-13,36.110001000000004
2014-08-14,36.84
2014-08-15,36.380001
2014-08-18,37.880001
2014-08-19,37.650002
2014-08-20,37.419998
2014-08-21,36.830002
2014-08-22,37.810001
2014-08-25,38.799999
2014-08-26,39.490002000000004
2014-08-27,39.029999
2014-08-28,37.549999
2014-08-29,38.650002
2014-09-02,38.139998999999996
2014-09-03,39.130001
2014-09-04,40.150002
2014-09-05,40.139998999999996
2014-09-08,39.490002000000004
2014-09-09,38.48
2014-09-10,38.380001
2014-09-11,40.200001
2014-09-12,39.919998
2014-09-15,39.66
2014-09-16,41.41
2014-09-17,45.610001000000004
2014-09-18,46.0
2014-09-19,45.189999
2014-09-22,43.849998
2014-09-23,43.900002
2014-09-24,42.709998999999996
2014-09-25,41.77
2014-09-26,41.5
2014-09-29,40.630001
2014-09-30,39.169998
2014-10-01,37.130001
2014-10-02,36.900002
2014-10-03,36.34
2014-10-06,35.73
2014-10-07,35.540001000000004
2014-10-08,36.580002
2014-10-09,33.900002
2014-10-10,32.549999
2014-10-13,32.18
2014-10-14,32.799999
2014-10-15,32.900002
2014-10-16,32.880001
2014-10-17,33.630001
2014-10-20,33.970001
2014-10-21,36.16
2014-10-22,35.240002000000004
2014-10-23,36.759997999999996
2014-10-24,36.919998
2014-10-27,36.299999
2014-10-28,38.150002
2014-10-29,40.080002
2014-10-30,38.939999
2014-10-31,40.040001000000004
2014-11-03,39.139998999999996
2014-11-04,36.57
2014-11-05,36.360001000000004
2014-11-06,36.099998
2014-11-07,37.57
2014-11-10,36.700001
2014-11-11,35.060001
2014-11-12,34.779999
2014-11-13,35.25
2014-11-14,36.240002000000004
2014-11-17,36.110001000000004
2014-11-18,36.0
2014-11-19,34.380001
2014-11-20,34.349998
