Date,RTN
1986-09-23,15.5625
1986-09-24,15.40625
1986-09-25,15.28125
1986-09-26,15.3125
1986-09-29,15.40625
1986-09-30,15.40625
1986-10-01,15.6875
1986-10-02,15.625
1986-10-03,15.75
1986-10-06,15.84375
1986-10-07,15.65625
1986-10-08,15.625
1986-10-09,15.46875
1986-10-10,15.53125
1986-10-13,15.5
1986-10-14,15.46875
1986-10-15,15.5
1986-10-16,15.40625
1986-10-17,15.34375
1986-10-20,15.09375
1986-10-21,15.21875
1986-10-22,15.53125
1986-10-23,15.625
1986-10-24,15.59375
1986-10-27,15.75
1986-10-28,15.875
1986-10-29,15.96875
1986-10-30,15.96875
1986-10-31,16.03125
1986-11-03,16.0
1986-11-04,16.0
1986-11-05,16.1875
1986-11-06,16.125
1986-11-07,16.15625
1986-11-10,16.15625
1986-11-11,16.3125
1986-11-12,16.46875
1986-11-13,16.21875
1986-11-14,16.3125
1986-11-17,16.15625
1986-11-18,16.0
1986-11-19,15.96875
1986-11-20,16.125
1986-11-21,16.3125
1986-11-24,16.5
1986-11-25,16.59375
1986-11-26,16.5
1986-11-28,16.3125
1986-12-01,16.375
1986-12-02,17.4375
1986-12-03,17.625
1986-12-04,17.25
1986-12-05,17.15625
1986-12-08,17.0625
1986-12-09,17.0
1986-12-10,17.0
1986-12-11,16.96875
1986-12-12,17.0625
1986-12-15,17.09375
1986-12-16,17.125
1986-12-17,16.96875
1986-12-18,16.96875
1986-12-19,16.96875
1986-12-22,17.0
1986-12-23,17.0
1986-12-24,17.0
1986-12-26,17.0
1986-12-29,16.8125
1986-12-30,16.90625
1986-12-31,16.8125
1987-01-02,17.0625
1987-01-05,17.09375
1987-01-06,17.375
1987-01-07,17.40625
1987-01-08,17.59375
1987-01-09,17.75
1987-01-12,18.125
1987-01-13,18.125
1987-01-14,18.34375
1987-01-15,18.53125
1987-01-16,18.4375
1987-01-19,18.4375
1987-01-20,18.125
1987-01-21,18.3125
1987-01-22,18.46875
1987-01-23,18.25
1987-01-26,18.25
1987-01-27,18.6875
1987-01-28,18.75
1987-01-29,18.875
1987-01-30,18.875
1987-02-02,18.96875
1987-02-03,19.0
1987-02-04,19.34375
1987-02-05,19.375
1987-02-06,19.0625
1987-02-09,18.90625
1987-02-10,19.0625
1987-02-11,19.1875
1987-02-12,19.09375
1987-02-13,19.40625
1987-02-17,19.625
1987-02-18,19.78125
1987-02-19,19.75
1987-02-20,19.6875
1987-02-23,19.15625
1987-02-24,19.03125
1987-02-25,19.4375
1987-02-26,19.40625
1987-02-27,19.40625
1987-03-02,19.25
1987-03-03,19.15625
1987-03-04,19.5
1987-03-05,19.5
1987-03-06,19.25
1987-03-09,19.125
1987-03-10,19.21875
1987-03-11,19.0
1987-03-12,19.46875
1987-03-13,19.40625
1987-03-16,19.25
1987-03-17,19.625
1987-03-18,19.5625
1987-03-19,19.9375
1987-03-20,21.0
1987-03-23,20.65625
1987-03-24,20.71875
1987-03-25,20.59375
1987-03-26,20.34375
1987-03-27,19.625
1987-03-30,19.1875
1987-03-31,19.25
1987-04-01,19.9375
1987-04-02,19.625
1987-04-03,20.125
1987-04-06,20.0
1987-04-07,19.8125
1987-04-08,19.875
1987-04-09,19.78125
1987-04-10,19.65625
1987-04-13,18.96875
1987-04-14,18.34375
1987-04-15,18.71875
1987-04-16,18.65625
1987-04-20,18.78125
1987-04-21,19.09375
1987-04-22,19.28125
1987-04-23,19.34375
1987-04-24,18.78125
1987-04-27,18.71875
1987-04-28,18.75
1987-04-29,18.78125
1987-04-30,18.78125
1987-05-01,18.40625
1987-05-04,18.21875
1987-05-05,18.34375
1987-05-06,18.375
1987-05-07,18.25
1987-05-08,18.03125
1987-05-11,17.75
1987-05-12,18.03125
1987-05-13,18.25
1987-05-14,18.15625
1987-05-15,17.65625
1987-05-18,17.96875
1987-05-19,17.6875
1987-05-20,17.59375
1987-05-21,17.4375
1987-05-22,17.6875
1987-05-26,17.9375
1987-05-27,18.5
1987-05-28,18.5
1987-05-29,17.9375
1987-06-01,17.9375
1987-06-02,18.0
1987-06-03,18.40625
1987-06-04,18.59375
1987-06-05,18.1875
1987-06-08,18.34375
1987-06-09,18.25
1987-06-10,18.1875
1987-06-11,18.125
1987-06-12,18.375
1987-06-15,18.6875
1987-06-16,18.8125
1987-06-17,19.5625
1987-06-18,19.5
1987-06-19,19.4375
1987-06-22,19.4375
1987-06-23,19.28125
1987-06-24,19.125
1987-06-25,19.375
1987-06-26,19.28125
1987-06-29,19.21875
1987-06-30,18.875
1987-07-01,19.1875
1987-07-02,19.21875
1987-07-06,18.8125
1987-07-07,19.09375
1987-07-08,19.15625
1987-07-09,19.3125
1987-07-10,19.3125
1987-07-13,19.40625
1987-07-14,19.71875
1987-07-15,19.375
1987-07-16,19.40625
1987-07-17,19.5
1987-07-20,19.53125
1987-07-21,19.625
1987-07-22,19.46875
1987-07-23,19.40625
1987-07-24,19.40625
1987-07-27,19.40625
1987-07-28,19.78125
1987-07-29,20.8125
1987-07-30,20.25
1987-07-31,20.21875
1987-08-03,20.15625
1987-08-04,20.46875
1987-08-05,20.25
1987-08-06,20.4375
1987-08-07,20.6875
1987-08-10,20.9375
1987-08-11,21.15625
1987-08-12,20.96875
1987-08-13,21.0625
1987-08-14,20.71875
1987-08-17,20.4375
1987-08-18,20.28125
1987-08-19,20.28125
1987-08-20,20.4375
1987-08-21,20.4375
1987-08-24,20.1875
1987-08-25,19.96875
1987-08-26,20.0625
1987-08-27,20.1875
1987-08-28,19.6875
1987-08-31,20.0625
1987-09-01,19.8125
1987-09-02,20.03125
1987-09-03,19.8125
1987-09-04,19.53125
1987-09-08,19.46875
1987-09-09,19.375
1987-09-10,19.65625
1987-09-11,20.0
1987-09-14,20.4375
1987-09-15,20.21875
1987-09-16,19.96875
1987-09-17,19.96875
1987-09-18,20.0625
1987-09-21,19.6875
1987-09-22,20.5
1987-09-23,20.4375
1987-09-24,20.59375
1987-09-25,20.625
1987-09-28,20.6875
1987-09-29,20.625
1987-09-30,20.78125
1987-10-01,20.9375
1987-10-02,20.90625
1987-10-05,20.71875
1987-10-06,19.8125
1987-10-07,20.1875
1987-10-08,19.9375
1987-10-09,19.75
1987-10-12,19.625
1987-10-13,19.84375
1987-10-14,19.625
1987-10-15,18.84375
1987-10-16,18.625
1987-10-19,16.5
1987-10-20,16.6875
1987-10-21,17.1875
1987-10-22,16.8125
1987-10-23,16.90625
1987-10-26,15.75
1987-10-27,16.25
1987-10-28,16.78125
1987-10-29,16.875
1987-10-30,17.3125
1987-11-02,17.3125
1987-11-03,17.375
1987-11-04,17.21875
1987-11-05,17.34375
1987-11-06,17.21875
1987-11-09,16.90625
1987-11-10,16.6875
1987-11-11,16.71875
1987-11-12,17.15625
1987-11-13,16.875
1987-11-16,16.90625
1987-11-17,16.84375
1987-11-18,17.03125
1987-11-19,16.78125
1987-11-20,16.59375
1987-11-23,16.4375
1987-11-24,16.375
1987-11-25,16.21875
1987-11-27,16.0625
1987-11-30,15.84375
1987-12-01,15.71875
1987-12-02,15.6875
1987-12-03,15.125
1987-12-04,14.84375
1987-12-07,14.59375
1987-12-08,14.90625
1987-12-09,15.53125
1987-12-10,15.34375
1987-12-11,15.59375
1987-12-14,16.125
1987-12-15,16.3125
1987-12-16,16.40625
1987-12-17,16.34375
1987-12-18,16.46875
1987-12-21,16.46875
1987-12-22,16.46875
1987-12-23,16.84375
1987-12-24,16.6875
1987-12-28,16.59375
1987-12-29,16.625
1987-12-30,16.6875
1987-12-31,16.65625
1988-01-04,16.9375
1988-01-05,17.03125
1988-01-06,17.125
1988-01-07,17.34375
1988-01-08,15.8125
1988-01-11,16.5625
1988-01-12,16.4375
1988-01-13,16.5
1988-01-14,16.4375
1988-01-15,16.71875
1988-01-18,16.625
1988-01-19,16.625
1988-01-20,16.46875
1988-01-21,16.25
1988-01-22,16.4375
1988-01-25,16.75
1988-01-26,16.5625
1988-01-27,16.625
1988-01-28,16.84375
1988-01-29,16.90625
1988-02-01,16.75
1988-02-02,16.59375
1988-02-03,16.625
1988-02-04,16.84375
1988-02-05,16.84375
1988-02-08,16.84375
1988-02-09,16.875
1988-02-10,17.09375
1988-02-11,17.125
1988-02-12,17.21875
1988-02-16,17.3125
1988-02-17,17.25
1988-02-18,17.09375
1988-02-19,17.4375
1988-02-22,17.625
1988-02-23,17.5
1988-02-24,17.46875
1988-02-25,17.375
1988-02-26,17.40625
1988-02-29,17.65625
1988-03-01,17.65625
1988-03-02,17.5625
1988-03-03,17.53125
1988-03-04,17.4375
1988-03-07,17.1875
1988-03-08,17.1875
1988-03-09,17.0
1988-03-10,16.75
1988-03-11,16.78125
1988-03-14,16.875
1988-03-15,16.84375
1988-03-16,17.03125
1988-03-17,17.4375
1988-03-18,17.40625
1988-03-21,17.28125
1988-03-22,17.28125
1988-03-23,17.34375
1988-03-24,17.1875
1988-03-25,16.90625
1988-03-28,16.59375
1988-03-29,16.625
1988-03-30,16.5625
1988-03-31,16.625
1988-04-04,16.3125
1988-04-05,16.46875
1988-04-06,16.40625
1988-04-07,16.46875
1988-04-08,16.53125
1988-04-11,16.84375
1988-04-12,16.96875
1988-04-13,17.15625
1988-04-14,16.625
1988-04-15,16.65625
1988-04-18,16.5625
1988-04-19,16.59375
1988-04-20,16.34375
1988-04-21,16.4375
1988-04-22,16.53125
1988-04-25,16.625
1988-04-26,16.59375
1988-04-27,16.5625
1988-04-28,16.59375
1988-04-29,16.6875
1988-05-02,16.75
1988-05-03,16.9375
1988-05-04,16.71875
1988-05-05,16.75
1988-05-06,16.6875
1988-05-09,16.65625
1988-05-10,16.6875
1988-05-11,16.375
1988-05-12,16.40625
1988-05-13,16.53125
1988-05-16,16.5
1988-05-17,16.3125
1988-05-18,15.96875
1988-05-19,15.8125
1988-05-20,15.71875
1988-05-23,15.6875
1988-05-24,15.8125
1988-05-25,15.625
1988-05-26,15.4375
1988-05-27,15.375
1988-05-31,15.625
1988-06-01,15.5
1988-06-02,15.78125
1988-06-03,15.9375
1988-06-06,16.03125
1988-06-07,15.90625
1988-06-08,16.1875
1988-06-09,16.1875
1988-06-10,16.1875
1988-06-13,16.21875
1988-06-14,16.4375
1988-06-15,16.625
1988-06-16,16.40625
1988-06-17,16.46875
1988-06-20,16.375
1988-06-21,16.15625
1988-06-22,16.3125
1988-06-23,16.375
1988-06-24,16.46875
1988-06-27,16.28125
1988-06-28,16.40625
1988-06-29,16.40625
1988-06-30,16.5
1988-07-01,16.5
1988-07-05,16.625
1988-07-06,16.40625
1988-07-07,16.34375
1988-07-08,16.28125
1988-07-11,16.28125
1988-07-12,16.1875
1988-07-13,16.34375
1988-07-14,16.5
1988-07-15,16.53125
1988-07-18,16.59375
1988-07-19,16.40625
1988-07-20,16.65625
1988-07-21,16.4375
1988-07-22,16.3125
1988-07-25,16.3125
1988-07-26,16.40625
1988-07-27,16.4375
1988-07-28,16.5625
1988-07-29,16.625
1988-08-01,16.875
1988-08-02,16.875
1988-08-03,16.9375
1988-08-04,16.875
1988-08-05,16.6875
1988-08-08,17.0
1988-08-09,16.78125
1988-08-10,16.34375
1988-08-11,16.25
1988-08-12,16.40625
1988-08-15,16.1875
1988-08-16,16.0625
1988-08-17,16.28125
1988-08-18,16.1875
1988-08-19,16.03125
1988-08-22,15.875
1988-08-23,15.9375
1988-08-24,16.1875
1988-08-25,16.125
1988-08-26,16.21875
1988-08-29,16.375
1988-08-30,16.4375
1988-08-31,16.5
1988-09-01,16.125
1988-09-02,16.3125
1988-09-06,16.46875
1988-09-07,16.59375
1988-09-08,16.71875
1988-09-09,16.84375
1988-09-12,17.25
1988-09-13,17.1875
1988-09-14,17.1875
1988-09-15,17.125
1988-09-16,17.40625
1988-09-19,17.625
1988-09-20,17.53125
1988-09-21,17.5
1988-09-22,17.34375
1988-09-23,17.375
1988-09-26,17.40625
1988-09-27,17.34375
1988-09-28,17.40625
1988-09-29,17.59375
1988-09-30,17.875
1988-10-03,17.84375
1988-10-04,17.875
1988-10-05,17.90625
1988-10-06,18.0625
1988-10-07,18.4375
1988-10-10,18.375
1988-10-11,18.3125
1988-10-12,18.25
1988-10-13,18.21875
1988-10-14,18.0625
1988-10-17,18.03125
1988-10-18,18.1875
1988-10-19,17.96875
1988-10-20,18.46875
1988-10-21,18.3125
1988-10-24,18.21875
1988-10-25,18.25
1988-10-26,18.25
1988-10-27,18.0625
1988-10-28,18.125
1988-10-31,18.0
1988-11-01,17.90625
1988-11-02,18.03125
1988-11-03,18.03125
1988-11-04,17.75
1988-11-07,17.625
1988-11-08,17.59375
1988-11-09,17.40625
1988-11-10,17.5
1988-11-11,17.0
1988-11-14,17.125
1988-11-15,17.1875
1988-11-16,17.0625
1988-11-17,17.1875
1988-11-18,17.34375
1988-11-21,17.28125
1988-11-22,17.375
1988-11-23,17.34375
1988-11-25,17.3125
1988-11-28,17.3125
1988-11-29,17.875
1988-11-30,17.71875
1988-12-01,17.5625
1988-12-02,17.625
1988-12-05,17.5625
1988-12-06,17.6875
1988-12-07,17.90625
1988-12-08,17.75
1988-12-09,17.75
1988-12-12,17.75
1988-12-13,17.75
1988-12-14,17.6875
1988-12-15,17.59375
1988-12-16,17.53125
1988-12-19,17.4375
1988-12-20,17.40625
1988-12-21,17.46875
1988-12-22,17.21875
1988-12-23,17.09375
1988-12-27,17.09375
1988-12-28,17.0
1988-12-29,17.0
1988-12-30,16.75
1989-01-03,16.6875
1989-01-04,16.875
1989-01-05,16.84375
1989-01-06,16.9375
1989-01-09,16.75
1989-01-10,16.59375
1989-01-11,16.59375
1989-01-12,16.78125
1989-01-13,16.875
1989-01-16,16.78125
1989-01-17,16.75
1989-01-18,16.8125
1989-01-19,16.71875
1989-01-20,16.78125
1989-01-23,16.71875
1989-01-24,16.875
1989-01-25,17.1875
1989-01-26,17.5625
1989-01-27,17.625
1989-01-30,17.625
1989-01-31,17.875
1989-02-01,17.9375
1989-02-02,17.75
1989-02-03,17.8125
1989-02-06,17.78125
1989-02-07,17.8125
1989-02-08,17.78125
1989-02-09,17.6875
1989-02-10,17.46875
1989-02-13,17.1875
1989-02-14,17.0625
1989-02-15,17.09375
1989-02-16,17.125
1989-02-17,17.09375
1989-02-21,17.0
1989-02-22,16.9375
1989-02-23,16.84375
1989-02-24,16.65625
1989-02-27,16.625
1989-02-28,16.8125
1989-03-01,16.5625
1989-03-02,16.6875
1989-03-03,17.0
1989-03-06,17.34375
1989-03-07,17.15625
1989-03-08,17.0625
1989-03-09,17.0
1989-03-10,16.96875
1989-03-13,17.0
1989-03-14,17.0
1989-03-15,17.15625
1989-03-16,17.25
1989-03-17,16.875
1989-03-20,16.6875
1989-03-21,16.53125
1989-03-22,16.53125
1989-03-23,16.5
1989-03-27,16.59375
1989-03-28,16.71875
1989-03-29,16.75
1989-03-30,16.84375
1989-03-31,17.15625
1989-04-03,17.25
1989-04-04,17.25
1989-04-05,16.96875
1989-04-06,16.9375
1989-04-07,16.96875
1989-04-10,16.96875
1989-04-11,16.9375
1989-04-12,16.90625
1989-04-13,16.75
1989-04-14,16.90625
1989-04-17,16.84375
1989-04-18,17.0
1989-04-19,17.15625
1989-04-20,17.21875
1989-04-21,17.15625
1989-04-24,17.1875
1989-04-25,17.25
1989-04-26,17.34375
1989-04-27,17.46875
1989-04-28,17.46875
1989-05-01,17.40625
1989-05-02,17.46875
1989-05-03,17.5
1989-05-04,17.40625
1989-05-05,17.53125
1989-05-08,17.21875
1989-05-09,17.09375
1989-05-10,17.09375
1989-05-11,17.09375
1989-05-12,17.21875
1989-05-15,17.3125
1989-05-16,17.40625
1989-05-17,17.53125
1989-05-18,17.6875
1989-05-19,17.78125
1989-05-22,17.84375
1989-05-23,17.78125
1989-05-24,17.9375
1989-05-25,17.90625
1989-05-26,17.9375
1989-05-30,17.84375
1989-05-31,17.8125
1989-06-01,17.8125
1989-06-02,17.84375
1989-06-05,18.0
1989-06-06,18.125
1989-06-07,18.125
1989-06-08,18.375
1989-06-09,18.34375
1989-06-12,18.28125
1989-06-13,18.34375
1989-06-14,18.625
1989-06-15,18.25
1989-06-16,18.28125
1989-06-19,18.28125
1989-06-20,18.5625
1989-06-21,18.375
1989-06-22,18.4375
1989-06-23,18.5
1989-06-26,18.65625
1989-06-27,18.65625
1989-06-28,18.53125
1989-06-29,18.375
1989-06-30,18.15625
1989-07-03,18.1875
1989-07-05,18.1875
1989-07-06,18.46875
1989-07-07,18.96875
1989-07-10,18.96875
1989-07-11,19.25
1989-07-12,19.25
1989-07-13,19.15625
1989-07-14,19.21875
1989-07-17,19.125
1989-07-18,18.84375
1989-07-19,18.9375
1989-07-20,18.875
1989-07-21,18.9375
1989-07-24,18.875
1989-07-25,18.96875
1989-07-26,19.3125
1989-07-27,19.4375
1989-07-28,19.875
1989-07-31,19.8125
1989-08-01,19.53125
1989-08-02,19.5
1989-08-03,19.46875
1989-08-04,19.5
1989-08-07,19.75
1989-08-08,19.875
1989-08-09,19.71875
1989-08-10,19.78125
1989-08-11,19.46875
1989-08-14,19.8125
1989-08-15,19.75
1989-08-16,19.90625
1989-08-17,19.90625
1989-08-18,19.875
1989-08-21,19.46875
1989-08-22,19.59375
1989-08-23,19.5625
1989-08-24,20.125
1989-08-25,19.96875
1989-08-28,20.09375
1989-08-29,20.03125
1989-08-30,20.0
1989-08-31,20.0
1989-09-01,20.1875
1989-09-05,20.0
1989-09-06,19.875
1989-09-07,19.75
1989-09-08,19.6875
1989-09-11,19.625
1989-09-12,19.75
1989-09-13,19.5625
1989-09-14,19.40625
1989-09-15,19.59375
1989-09-18,19.71875
1989-09-19,19.71875
1989-09-20,19.6875
1989-09-21,19.78125
1989-09-22,19.6875
1989-09-25,19.625
1989-09-26,19.65625
1989-09-27,19.65625
1989-09-28,19.75
1989-09-29,19.8125
1989-10-02,20.0
1989-10-03,20.25
1989-10-04,20.5625
1989-10-05,20.625
1989-10-06,20.625
1989-10-09,20.90625
1989-10-10,21.0625
1989-10-11,21.03125
1989-10-12,20.875
1989-10-13,20.3125
1989-10-16,20.21875
1989-10-17,20.15625
1989-10-18,20.1875
1989-10-19,20.71875
1989-10-20,21.25
1989-10-23,20.78125
1989-10-24,20.46875
1989-10-25,20.65625
1989-10-26,20.34375
1989-10-27,20.125
1989-10-30,20.09375
1989-10-31,20.1875
1989-11-01,20.46875
1989-11-02,20.125
1989-11-03,20.28125
1989-11-06,19.90625
1989-11-07,19.9375
1989-11-08,20.21875
1989-11-09,20.0
1989-11-10,20.15625
1989-11-13,20.0625
1989-11-14,19.5
1989-11-15,19.1875
1989-11-16,19.125
1989-11-17,18.84375
1989-11-20,17.15625
1989-11-21,17.125
1989-11-22,17.3125
1989-11-24,17.125
1989-11-27,17.15625
1989-11-28,17.0625
1989-11-29,16.6875
1989-11-30,16.375
1989-12-01,16.5
1989-12-04,16.40625
1989-12-05,16.375
1989-12-06,16.28125
1989-12-07,16.5625
1989-12-08,16.84375
1989-12-11,17.15625
1989-12-12,17.40625
1989-12-13,17.34375
1989-12-14,17.375
1989-12-15,17.21875
1989-12-18,16.71875
1989-12-19,16.5
1989-12-20,16.59375
1989-12-21,16.8125
1989-12-22,16.84375
1989-12-26,16.71875
1989-12-27,17.21875
1989-12-28,17.375
1989-12-29,17.375
1990-01-02,17.4375
1990-01-03,17.5
1990-01-04,17.75
1990-01-05,17.5
1990-01-08,17.46875
1990-01-09,17.0
1990-01-10,16.8125
1990-01-11,16.8125
1990-01-12,16.65625
1990-01-15,16.65625
1990-01-16,16.6875
1990-01-17,16.875
1990-01-18,17.0
1990-01-19,17.0625
1990-01-22,16.78125
1990-01-23,16.65625
1990-01-24,16.34375
1990-01-25,16.25
1990-01-26,16.3125
1990-01-29,16.28125
1990-01-30,16.34375
1990-01-31,16.5
1990-02-01,16.4375
1990-02-02,16.03125
1990-02-05,16.03125
1990-02-06,15.65625
1990-02-07,15.4375
1990-02-08,15.1875
1990-02-09,15.25
1990-02-12,15.03125
1990-02-13,15.15625
1990-02-14,15.25
1990-02-15,15.71875
1990-02-16,15.53125
1990-02-20,15.5625
1990-02-21,15.34375
1990-02-22,15.1875
1990-02-23,15.28125
1990-02-26,15.3125
1990-02-27,15.375
1990-02-28,15.3125
1990-03-01,15.125
1990-03-02,15.25
1990-03-05,15.40625
1990-03-06,15.5
1990-03-07,15.28125
1990-03-08,15.46875
1990-03-09,15.5
1990-03-12,15.4375
1990-03-13,15.4375
1990-03-14,15.40625
1990-03-15,15.46875
1990-03-16,15.65625
1990-03-19,15.96875
1990-03-20,15.875
1990-03-21,15.96875
1990-03-22,15.65625
1990-03-23,15.8125
1990-03-26,15.875
1990-03-27,16.03125
1990-03-28,15.90625
1990-03-29,16.0
1990-03-30,16.09375
1990-04-02,15.84375
1990-04-03,16.125
1990-04-04,16.28125
1990-04-05,16.34375
1990-04-06,16.34375
1990-04-09,16.1875
1990-04-10,16.21875
1990-04-11,16.25
1990-04-12,16.375
1990-04-16,16.375
1990-04-17,16.28125
1990-04-18,16.34375
1990-04-19,16.28125
1990-04-20,16.34375
1990-04-23,16.25
1990-04-24,16.125
1990-04-25,16.0
1990-04-26,15.84375
1990-04-27,15.71875
1990-04-30,15.625
1990-05-01,15.59375
1990-05-02,15.5625
1990-05-03,15.78125
1990-05-04,16.03125
1990-05-07,16.03125
1990-05-08,16.09375
1990-05-09,16.0
1990-05-10,16.0
1990-05-11,16.15625
1990-05-14,16.1875
1990-05-15,16.0625
1990-05-16,16.09375
1990-05-17,16.1875
1990-05-18,16.1875
1990-05-21,16.15625
1990-05-22,16.03125
1990-05-23,15.96875
1990-05-24,15.71875
1990-05-25,15.3125
1990-05-29,15.875
1990-05-30,15.9375
1990-05-31,15.75
1990-06-01,15.5625
1990-06-04,15.625
1990-06-05,15.5625
1990-06-06,15.78125
1990-06-07,15.84375
1990-06-08,16.125
1990-06-11,16.0625
1990-06-12,16.09375
1990-06-13,16.09375
1990-06-14,16.1875
1990-06-15,16.25
1990-06-18,16.1875
1990-06-19,16.25
1990-06-20,16.1875
1990-06-21,16.125
1990-06-22,15.625
1990-06-25,15.46875
1990-06-26,15.53125
1990-06-27,15.53125
1990-06-28,15.625
1990-06-29,15.59375
1990-07-02,15.46875
1990-07-03,15.40625
1990-07-05,15.28125
1990-07-06,15.34375
1990-07-09,15.4375
1990-07-10,15.25
1990-07-11,15.21875
1990-07-12,15.625
1990-07-13,15.90625
1990-07-16,16.0
1990-07-17,15.65625
1990-07-18,15.9375
1990-07-19,16.09375
1990-07-20,15.875
1990-07-23,15.46875
1990-07-24,15.25
1990-07-25,14.96875
1990-07-26,14.625
1990-07-27,14.6875
1990-07-30,14.71875
1990-07-31,14.59375
1990-08-01,14.5
1990-08-02,15.1875
1990-08-03,15.96875
1990-08-06,15.6875
1990-08-07,15.5
1990-08-08,15.3125
1990-08-09,15.09375
1990-08-10,15.15625
1990-08-13,15.5
1990-08-14,15.3125
1990-08-15,15.25
1990-08-16,15.09375
1990-08-17,15.0
1990-08-20,15.34375
1990-08-21,15.625
1990-08-22,15.96875
1990-08-23,15.59375
1990-08-24,15.75
1990-08-27,15.53125
1990-08-28,15.34375
1990-08-29,15.4375
1990-08-30,15.25
1990-08-31,15.15625
1990-09-04,15.4375
1990-09-05,15.65625
1990-09-06,15.78125
1990-09-07,15.8125
1990-09-10,15.875
1990-09-11,15.90625
1990-09-12,16.0
1990-09-13,15.96875
1990-09-14,16.125
1990-09-17,15.9375
1990-09-18,16.0
1990-09-19,15.90625
1990-09-20,15.78125
1990-09-21,15.90625
1990-09-24,15.8125
1990-09-25,16.15625
1990-09-26,16.625
1990-09-27,16.65625
1990-09-28,16.9375
1990-10-01,16.46875
1990-10-02,16.71875
1990-10-03,16.8125
1990-10-04,16.71875
1990-10-05,16.6875
1990-10-08,16.625
1990-10-09,16.4375
1990-10-10,16.5625
1990-10-11,16.09375
1990-10-12,16.1875
1990-10-15,16.21875
1990-10-16,16.09375
1990-10-17,16.0625
1990-10-18,16.40625
1990-10-19,16.84375
1990-10-22,16.84375
1990-10-23,16.5625
1990-10-24,16.59375
1990-10-25,16.6875
1990-10-26,16.5
1990-10-29,16.34375
1990-10-30,16.84375
1990-10-31,17.125
1990-11-01,17.25
1990-11-02,17.1875
1990-11-05,17.4375
1990-11-06,17.5
1990-11-07,17.6875
1990-11-08,17.375
1990-11-09,17.25
1990-11-12,17.4375
1990-11-13,17.34375
1990-11-14,17.4375
1990-11-15,17.625
1990-11-16,17.53125
1990-11-19,17.375
1990-11-20,16.75
1990-11-21,16.75
1990-11-23,16.9375
1990-11-26,17.0
1990-11-27,17.0
1990-11-28,17.15625
1990-11-29,16.96875
1990-11-30,17.375
1990-12-03,17.09375
1990-12-04,16.96875
1990-12-05,17.1875
1990-12-06,17.0
1990-12-07,16.625
1990-12-10,16.75
1990-12-11,16.6875
1990-12-12,16.8125
1990-12-13,16.875
1990-12-14,17.0
1990-12-17,17.0
1990-12-18,17.0
1990-12-19,17.0
1990-12-20,17.15625
1990-12-21,17.21875
1990-12-24,17.1875
1990-12-26,17.4375
1990-12-27,17.5
1990-12-28,17.40625
1990-12-31,17.53125
1991-01-02,17.25
1991-01-03,16.96875
1991-01-04,16.625
1991-01-07,16.65625
1991-01-08,16.84375
1991-01-09,16.75
1991-01-10,16.8125
1991-01-11,16.9375
1991-01-14,17.1875
1991-01-15,17.4375
1991-01-16,17.4375
1991-01-17,17.125
1991-01-18,17.53125
1991-01-21,18.65625
1991-01-22,19.09375
1991-01-23,18.96875
1991-01-24,19.09375
1991-01-25,19.0625
1991-01-28,18.625
1991-01-29,18.75
1991-01-30,18.8125
1991-01-31,18.75
1991-02-01,18.46875
1991-02-04,18.75
1991-02-05,19.0
1991-02-06,19.4375
1991-02-07,19.0
1991-02-08,18.75
1991-02-11,19.21875
1991-02-12,18.96875
1991-02-13,19.125
1991-02-14,19.25
1991-02-15,19.3125
1991-02-19,19.15625
1991-02-20,18.78125
1991-02-21,18.9375
1991-02-22,18.75
1991-02-25,18.5625
1991-02-26,18.53125
1991-02-27,18.75
1991-02-28,18.875
1991-03-01,18.8125
1991-03-04,18.875
1991-03-05,19.09375
1991-03-06,19.25
1991-03-07,19.125
1991-03-08,19.4375
1991-03-11,19.46875
1991-03-12,19.84375
1991-03-13,19.8125
1991-03-14,19.6875
1991-03-15,19.875
1991-03-18,19.9375
1991-03-19,19.8125
1991-03-20,19.9375
1991-03-21,20.15625
1991-03-22,20.25
1991-03-25,20.6875
1991-03-26,20.84375
1991-03-27,20.84375
1991-03-28,20.46875
1991-04-01,20.125
1991-04-02,20.4375
1991-04-03,20.625
1991-04-04,20.5625
1991-04-05,20.1875
1991-04-08,20.1875
1991-04-09,20.25
1991-04-10,20.28125
1991-04-11,20.125
1991-04-12,20.21875
1991-04-15,20.5
1991-04-16,20.5
1991-04-17,20.3125
1991-04-18,20.1875
1991-04-19,20.03125
1991-04-22,19.5625
1991-04-23,19.78125
1991-04-24,20.0625
1991-04-25,19.75
1991-04-26,19.8125
1991-04-29,20.0
1991-04-30,19.8125
1991-05-01,20.1875
1991-05-02,20.3125
1991-05-03,20.34375
1991-05-06,20.3125
1991-05-07,20.21875
1991-05-08,20.28125
1991-05-09,20.53125
1991-05-10,20.0625
1991-05-13,20.40625
1991-05-14,20.40625
1991-05-15,20.21875
1991-05-16,20.25
1991-05-17,20.46875
1991-05-20,20.375
1991-05-21,20.5
1991-05-22,20.59375
1991-05-23,20.40625
1991-05-24,20.40625
1991-05-28,20.53125
1991-05-29,20.59375
1991-05-30,20.8125
1991-05-31,21.1875
1991-06-03,21.28125
1991-06-04,21.25
1991-06-05,21.3125
1991-06-06,21.0
1991-06-07,20.4375
1991-06-10,20.28125
1991-06-11,20.21875
1991-06-12,20.21875
1991-06-13,20.5
1991-06-14,20.65625
