Date,AB
2007-02-14,91.540001
2007-02-15,92.139999
2007-02-16,90.769997
2007-02-20,92.5
2007-02-21,92.099998
2007-02-22,91.989998
2007-02-23,89.839996
2007-02-26,88.410004
2007-02-27,84.68
2007-02-28,85.800003
2007-03-01,82.91999799999999
2007-03-02,82.209999
2007-03-05,79.75
2007-03-06,83.760002
2007-03-07,83.019997
2007-03-08,84.900002
2007-03-09,85.75
2007-03-12,85.68
2007-03-13,83.300003
2007-03-14,82.849998
2007-03-15,83.470001
2007-03-16,82.370003
2007-03-19,83.379997
2007-03-20,83.0
2007-03-21,85.099998
2007-03-22,85.5
2007-03-23,86.57
2007-03-26,85.959999
2007-03-27,87.66999799999999
2007-03-28,87.470001
2007-03-29,88.5
2007-03-30,88.5
2007-04-02,88.480003
2007-04-03,89.75
2007-04-04,91.360001
2007-04-05,90.300003
2007-04-09,91.040001
2007-04-10,91.209999
2007-04-11,92.459999
2007-04-12,93.059998
2007-04-13,92.559998
2007-04-16,93.32
2007-04-17,92.900002
2007-04-18,93.260002
2007-04-19,92.82
2007-04-20,93.800003
2007-04-23,93.599998
2007-04-24,92.75
2007-04-25,92.980003
2007-04-26,92.379997
2007-04-27,91.730003
2007-04-30,90.959999
2007-05-01,90.349998
2007-05-02,92.279999
2007-05-03,92.220001
2007-05-04,92.269997
2007-05-07,92.41999799999999
2007-05-08,90.849998
2007-05-09,90.33000200000001
2007-05-10,88.949997
2007-05-11,89.559998
2007-05-14,89.050003
2007-05-15,87.980003
2007-05-16,86.730003
2007-05-17,87.879997
2007-05-18,89.940002
2007-05-21,90.32
2007-05-22,90.139999
2007-05-23,90.349998
2007-05-24,89.019997
2007-05-25,89.389999
2007-05-29,89.099998
2007-05-30,90.239998
2007-05-31,91.410004
2007-06-01,91.989998
2007-06-04,91.809998
2007-06-05,90.199997
2007-06-06,89.099998
2007-06-07,88.190002
2007-06-08,87.610001
2007-06-11,90.089996
2007-06-12,90.150002
2007-06-13,91.699997
2007-06-14,91.730003
2007-06-15,88.300003
2007-06-18,86.529999
2007-06-19,88.089996
2007-06-20,87.230003
2007-06-21,87.099998
2007-06-22,85.300003
2007-06-25,84.33000200000001
2007-06-26,84.0
2007-06-27,86.989998
2007-06-28,88.089996
2007-06-29,87.089996
2007-07-02,88.660004
2007-07-03,89.32
2007-07-05,88.660004
2007-07-06,90.139999
2007-07-09,88.760002
2007-07-10,87.050003
2007-07-11,89.349998
2007-07-12,90.620003
2007-07-13,89.550003
2007-07-16,89.870003
2007-07-17,89.870003
2007-07-18,89.120003
2007-07-19,89.019997
2007-07-20,86.43
2007-07-23,87.349998
2007-07-24,83.5
2007-07-25,86.040001
2007-07-26,84.129997
2007-07-27,85.650002
2007-07-30,86.470001
2007-07-31,83.91999799999999
2007-08-01,83.739998
2007-08-02,84.529999
2007-08-03,82.5
2007-08-06,86.150002
2007-08-07,85.879997
2007-08-08,89.129997
2007-08-09,82.260002
2007-08-10,83.050003
2007-08-13,84.110001
2007-08-14,80.18
2007-08-15,76.940002
2007-08-16,79.269997
2007-08-17,81.010002
2007-08-20,80.66999799999999
2007-08-21,82.370003
2007-08-22,82.790001
2007-08-23,84.209999
2007-08-24,84.510002
2007-08-27,83.470001
2007-08-28,80.400002
2007-08-29,80.970001
2007-08-30,81.400002
2007-08-31,82.610001
2007-09-04,83.07
2007-09-05,83.129997
2007-09-06,83.040001
2007-09-07,81.980003
2007-09-10,79.18
2007-09-11,80.870003
2007-09-12,80.370003
2007-09-13,79.120003
2007-09-14,81.440002
2007-09-17,80.07
2007-09-18,83.739998
2007-09-19,87.949997
2007-09-20,85.099998
2007-09-21,84.980003
2007-09-24,86.489998
2007-09-25,84.33000200000001
2007-09-26,85.519997
2007-09-27,87.400002
2007-09-28,88.07
2007-10-01,90.279999
2007-10-02,90.879997
2007-10-03,91.089996
2007-10-04,91.43
2007-10-05,92.459999
2007-10-08,91.57
2007-10-09,90.910004
2007-10-10,91.470001
2007-10-11,90.839996
2007-10-12,90.660004
2007-10-15,88.68
2007-10-16,87.279999
2007-10-17,88.300003
2007-10-18,87.269997
2007-10-19,85.980003
2007-10-22,86.980003
2007-10-23,88.769997
2007-10-24,88.16999799999999
2007-10-25,83.349998
2007-10-26,83.91999799999999
2007-10-29,83.870003
2007-10-30,83.650002
2007-10-31,85.43
2007-11-01,81.629997
2007-11-02,80.489998
2007-11-05,78.459999
2007-11-06,77.83000200000001
2007-11-07,75.470001
2007-11-08,76.599998
2007-11-09,74.550003
2007-11-12,75.040001
2007-11-13,81.709999
2007-11-14,79.860001
2007-11-15,76.699997
2007-11-16,76.489998
2007-11-19,73.959999
2007-11-20,73.730003
2007-11-21,72.779999
2007-11-23,76.879997
2007-11-26,77.050003
2007-11-27,78.82
2007-11-28,81.66999799999999
2007-11-29,80.41999799999999
2007-11-30,81.949997
2007-12-03,81.809998
2007-12-04,80.019997
2007-12-05,78.75
2007-12-06,79.839996
2007-12-07,80.459999
2007-12-10,81.629997
2007-12-11,80.220001
2007-12-12,80.07
2007-12-13,79.980003
2007-12-14,79.16999799999999
2007-12-17,76.300003
2007-12-18,79.209999
2007-12-19,77.559998
2007-12-20,76.010002
2007-12-21,79.32
2007-12-24,80.029999
2007-12-26,80.019997
2007-12-27,78.110001
2007-12-28,77.339996
2007-12-31,75.25
2008-01-02,74.75
2008-01-03,77.089996
2008-01-04,74.510002
2008-01-07,76.220001
2008-01-08,73.519997
2008-01-09,74.290001
2008-01-10,77.010002
2008-01-11,69.699997
2008-01-14,68.059998
2008-01-15,65.279999
2008-01-16,63.560001
2008-01-17,62.049999
2008-01-18,57.799999
2008-01-22,61.830002
2008-01-23,63.68
2008-01-24,64.08000200000001
2008-01-25,63.419998
2008-01-28,66.269997
2008-01-29,68.629997
2008-01-30,67.779999
2008-01-31,66.389999
2008-02-01,68.709999
2008-02-04,68.349998
2008-02-05,66.550003
2008-02-06,64.41999799999999
2008-02-07,65.5
2008-02-08,64.760002
2008-02-11,65.209999
2008-02-12,64.879997
2008-02-13,63.91
2008-02-14,62.490002000000004
2008-02-15,62.139998999999996
2008-02-19,60.790001000000004
2008-02-20,61.029999
2008-02-21,61.990002000000004
2008-02-22,62.75
2008-02-25,63.860001000000004
2008-02-26,66.07
2008-02-27,66.449997
2008-02-28,65.040001
2008-02-29,62.049999
2008-03-03,60.860001000000004
2008-03-04,60.490002000000004
2008-03-05,60.150002
2008-03-06,56.970001
2008-03-07,58.439999
2008-03-10,58.009997999999996
2008-03-11,60.669998
2008-03-12,59.869999
2008-03-13,60.279999
2008-03-14,59.23
2008-03-17,57.900002
2008-03-18,60.380001
2008-03-19,60.110001000000004
2008-03-20,64.440002
2008-03-24,66.07
2008-03-25,66.91999799999999
2008-03-26,65.809998
2008-03-27,65.150002
2008-03-28,63.27
2008-03-31,63.380001
2008-04-01,67.150002
2008-04-02,65.699997
2008-04-03,66.239998
2008-04-04,63.310001
2008-04-07,63.759997999999996
2008-04-08,63.689999
2008-04-09,60.639998999999996
2008-04-10,60.669998
2008-04-11,59.810001
2008-04-14,58.040001000000004
2008-04-15,58.59
2008-04-16,58.650002
2008-04-17,58.75
2008-04-18,60.799999
2008-04-21,59.029999
2008-04-22,58.599998
2008-04-23,57.93
2008-04-24,60.080002
2008-04-25,61.299999
2008-04-28,63.18
2008-04-29,63.099998
2008-04-30,62.02
2008-05-01,63.049999
2008-05-02,64.779999
2008-05-05,64.82
2008-05-06,65.279999
2008-05-07,63.259997999999996
2008-05-08,63.25
2008-05-09,63.41
2008-05-12,65.33000200000001
2008-05-13,64.239998
2008-05-14,65.010002
2008-05-15,66.339996
2008-05-16,64.970001
2008-05-19,65.519997
2008-05-20,64.540001
2008-05-21,62.860001000000004
2008-05-22,63.259997999999996
2008-05-23,62.73
2008-05-27,63.860001000000004
2008-05-28,62.959998999999996
2008-05-29,65.230003
2008-05-30,64.309998
2008-06-02,63.77
2008-06-03,63.450001
2008-06-04,63.779999
2008-06-05,65.910004
2008-06-06,64.18
2008-06-09,63.48
2008-06-10,63.880001
2008-06-11,61.740002000000004
2008-06-12,61.52
2008-06-13,63.279999
2008-06-16,63.790001000000004
2008-06-17,63.099998
2008-06-18,62.470001
2008-06-19,62.470001
2008-06-20,60.799999
2008-06-23,59.66
2008-06-24,59.150002
2008-06-25,58.790001000000004
2008-06-26,57.360001000000004
2008-06-27,56.919998
2008-06-30,54.68
2008-07-01,54.880001
2008-07-02,53.07
2008-07-03,52.919998
2008-07-07,51.48
2008-07-08,53.18
2008-07-09,49.889998999999996
2008-07-10,48.200001
2008-07-11,46.18
2008-07-14,44.860001000000004
2008-07-15,43.310001
2008-07-16,47.119999
2008-07-17,51.630001
2008-07-18,50.470001
2008-07-21,50.66
2008-07-22,54.169998
2008-07-23,54.970001
2008-07-24,50.919998
2008-07-25,49.669998
2008-07-28,48.77
2008-07-29,51.57
2008-07-30,52.709998999999996
2008-07-31,51.950001
2008-08-01,52.0
2008-08-04,51.549999
2008-08-05,54.200001
2008-08-06,53.77
2008-08-07,51.419998
2008-08-08,54.169998
2008-08-11,53.75
2008-08-12,53.02
2008-08-13,51.150002
2008-08-14,52.889998999999996
2008-08-15,52.810001
2008-08-18,51.869999
2008-08-19,51.419998
2008-08-20,53.060001
2008-08-21,52.310001
2008-08-22,53.470001
2008-08-25,52.529999
2008-08-26,52.459998999999996
2008-08-27,53.200001
2008-08-28,54.919998
2008-08-29,54.23
2008-09-02,54.299999
2008-09-03,53.950001
2008-09-04,51.790001000000004
2008-09-05,51.360001000000004
2008-09-08,54.07
2008-09-09,50.630001
2008-09-10,47.91
2008-09-11,46.75
2008-09-12,45.060001
2008-09-15,41.970001
2008-09-16,41.439999
2008-09-17,33.82
2008-09-18,38.700001
2008-09-19,40.75
2008-09-22,40.599998
2008-09-23,41.080002
2008-09-24,41.0
2008-09-25,41.610001000000004
2008-09-26,39.880001
2008-09-29,38.349998
2008-09-30,37.009997999999996
2008-10-01,36.02
2008-10-02,34.700001
2008-10-03,33.400002
2008-10-06,34.75
2008-10-07,30.889999
2008-10-08,30.299999
2008-10-09,24.65
2008-10-10,24.4
2008-10-13,28.15
2008-10-14,28.43
2008-10-15,25.5
2008-10-16,24.26
2008-10-17,24.280001000000002
2008-10-20,23.82
2008-10-21,22.85
2008-10-22,21.440001000000002
2008-10-23,19.92
2008-10-24,19.700001
2008-10-27,18.01
2008-10-28,19.629998999999998
2008-10-29,20.4
2008-10-30,21.280001000000002
2008-10-31,23.440001000000002
2008-11-03,24.35
2008-11-04,23.790001
2008-11-05,23.209999
2008-11-06,21.07
2008-11-07,20.33
2008-11-10,19.360001
2008-11-11,19.120001000000002
2008-11-12,17.17
2008-11-13,18.68
2008-11-14,17.700001
2008-11-17,15.84
2008-11-18,15.95
2008-11-19,14.13
2008-11-20,11.84
2008-11-21,13.05
2008-11-24,14.95
2008-11-25,15.31
2008-11-26,16.6
2008-11-28,17.610001
2008-12-01,16.0
2008-12-02,17.299999
2008-12-03,20.02
2008-12-04,19.23
2008-12-05,19.549999
2008-12-08,21.98
2008-12-09,20.23
2008-12-10,21.799999
2008-12-11,19.42
2008-12-12,18.91
2008-12-15,17.879998999999998
2008-12-16,19.41
2008-12-17,19.780001000000002
2008-12-18,19.139999
2008-12-19,19.200001
2008-12-22,17.75
2008-12-23,17.620001000000002
2008-12-24,17.85
2008-12-26,17.629998999999998
2008-12-29,17.23
2008-12-30,18.889999
2008-12-31,20.790001
2009-01-02,21.25
2009-01-05,22.030001000000002
2009-01-06,22.540001
2009-01-07,20.85
2009-01-08,21.43
2009-01-09,20.92
2009-01-12,19.98
2009-01-13,20.07
2009-01-14,18.959999
2009-01-15,18.370001000000002
2009-01-16,18.780001000000002
2009-01-20,16.549999
2009-01-21,17.74
2009-01-22,16.23
2009-01-23,17.049999
2009-01-26,17.68
2009-01-27,17.709999
2009-01-28,19.77
2009-01-29,17.68
2009-01-30,17.08
2009-02-02,16.68
2009-02-03,17.120001000000002
2009-02-04,16.530001000000002
2009-02-05,16.84
2009-02-06,17.360001
2009-02-09,17.559998999999998
2009-02-10,15.69
2009-02-11,15.6
2009-02-12,15.6
2009-02-13,15.22
2009-02-17,14.15
2009-02-18,13.94
2009-02-19,13.0
2009-02-20,12.59
2009-02-23,11.99
2009-02-24,13.25
2009-02-25,12.96
2009-02-26,12.81
2009-02-27,12.17
2009-03-02,11.24
2009-03-03,10.89
2009-03-04,11.6
2009-03-05,10.49
2009-03-06,10.75
2009-03-09,10.27
2009-03-10,11.49
2009-03-11,12.28
2009-03-12,13.36
2009-03-13,13.23
2009-03-16,12.93
2009-03-17,13.33
2009-03-18,14.22
2009-03-19,13.21
2009-03-20,12.52
2009-03-23,15.5
2009-03-24,14.91
2009-03-25,15.4
2009-03-26,16.23
2009-03-27,15.62
2009-03-30,13.92
2009-03-31,14.72
2009-04-01,15.2
2009-04-02,16.33
2009-04-03,16.93
2009-04-06,16.76
2009-04-07,16.110001
2009-04-08,16.57
2009-04-09,18.799999
2009-04-13,19.219998999999998
2009-04-14,18.940001000000002
2009-04-15,19.17
2009-04-16,18.91
2009-04-17,20.0
2009-04-20,18.85
2009-04-21,19.280001000000002
2009-04-22,18.879998999999998
2009-04-23,16.34
2009-04-24,16.290001
2009-04-27,15.82
2009-04-28,15.31
2009-04-29,16.99
2009-04-30,17.52
2009-05-01,18.030001000000002
2009-05-04,19.35
2009-05-05,19.139999
2009-05-06,19.08
2009-05-07,18.09
2009-05-08,18.700001
2009-05-11,18.59
2009-05-12,17.93
2009-05-13,16.93
2009-05-14,17.290001
2009-05-15,16.790001
2009-05-18,17.82
2009-05-19,17.76
2009-05-20,17.92
2009-05-21,18.27
2009-05-22,18.49
2009-05-26,18.68
2009-05-27,18.34
2009-05-28,18.65
2009-05-29,19.08
2009-06-01,20.57
2009-06-02,20.17
2009-06-03,19.950001
2009-06-04,20.18
2009-06-05,20.870001000000002
2009-06-08,21.09
2009-06-09,21.84
2009-06-10,21.549999
2009-06-11,22.209999
2009-06-12,22.49
2009-06-15,21.200001
2009-06-16,20.5
2009-06-17,20.18
2009-06-18,20.440001000000002
2009-06-19,20.379998999999998
2009-06-22,18.93
2009-06-23,19.18
2009-06-24,19.440001000000002
2009-06-25,18.92
2009-06-26,19.84
2009-06-29,20.01
2009-06-30,20.09
2009-07-01,20.440001000000002
2009-07-02,20.209999
2009-07-06,19.18
2009-07-07,18.610001
2009-07-08,18.26
2009-07-09,18.0
2009-07-10,18.1
2009-07-13,18.5
2009-07-14,19.469998999999998
2009-07-15,20.690001000000002
2009-07-16,20.98
2009-07-17,21.15
2009-07-20,22.059998999999998
2009-07-21,22.129998999999998
2009-07-22,21.75
2009-07-23,22.870001000000002
2009-07-24,23.0
2009-07-27,23.43
2009-07-28,22.6
2009-07-29,21.85
2009-07-30,21.68
2009-07-31,20.639999
2009-08-03,20.700001
2009-08-04,20.4
2009-08-05,21.299999
2009-08-06,21.309998999999998
2009-08-07,21.42
2009-08-10,21.129998999999998
2009-08-11,20.68
2009-08-12,21.139999
2009-08-13,21.85
2009-08-14,21.85
2009-08-17,20.540001
2009-08-18,20.629998999999998
2009-08-19,20.42
2009-08-20,21.299999
2009-08-21,21.059998999999998
2009-08-24,20.66
2009-08-25,21.209999
2009-08-26,21.18
2009-08-27,21.889999
2009-08-28,22.459999
2009-08-31,22.690001000000002
2009-09-01,22.0
2009-09-02,21.51
2009-09-03,22.129998999999998
2009-09-04,22.58
2009-09-08,23.35
2009-09-09,24.809998999999998
2009-09-10,25.18
2009-09-11,24.09
2009-09-14,24.83
2009-09-15,24.700001
2009-09-16,25.690001000000002
2009-09-17,25.129998999999998
2009-09-18,25.629998999999998
2009-09-21,25.559998999999998
2009-09-22,27.219998999999998
2009-09-23,26.33
2009-09-24,25.91
2009-09-25,25.4
2009-09-28,26.639999
2009-09-29,27.02
2009-09-30,27.280001000000002
2009-10-01,25.84
2009-10-02,24.52
2009-10-05,25.549999
2009-10-06,26.07
2009-10-07,26.35
2009-10-08,27.24
2009-10-09,27.98
2009-10-12,28.4
2009-10-13,28.0
2009-10-14,28.73
2009-10-15,28.379998999999998
2009-10-16,27.549999
2009-10-19,26.959999
2009-10-20,26.52
2009-10-21,27.040001
2009-10-22,27.98
2009-10-23,27.469998999999998
2009-10-26,27.24
2009-10-27,27.02
2009-10-28,25.27
2009-10-29,26.370001000000002
2009-10-30,26.98
2009-11-02,26.5
2009-11-03,26.209999
2009-11-04,27.030001000000002
2009-11-05,26.299999
2009-11-06,26.35
2009-11-09,27.0
2009-11-10,26.92
2009-11-11,26.9
2009-11-12,27.08
2009-11-13,27.120001000000002
2009-11-16,27.4
2009-11-17,27.0
2009-11-18,27.209999
2009-11-19,26.73
2009-11-20,26.299999
2009-11-23,26.85
2009-11-24,26.629998999999998
2009-11-25,26.5
2009-11-27,25.5
2009-11-30,25.299999
2009-12-01,25.700001
2009-12-02,26.32
2009-12-03,26.200001
2009-12-04,27.02
2009-12-07,26.73
2009-12-08,26.049999
2009-12-09,25.9
2009-12-10,25.799999
2009-12-11,25.9
2009-12-14,26.0
2009-12-15,26.559998999999998
2009-12-16,26.99
2009-12-17,26.059998999999998
2009-12-18,25.93
2009-12-21,26.620001000000002
2009-12-22,26.48
2009-12-23,26.629998999999998
2009-12-24,27.049999
2009-12-28,26.85
2009-12-29,27.629998999999998
2009-12-30,28.07
2009-12-31,28.1
2010-01-04,28.4
2010-01-05,28.370001000000002
2010-01-06,28.379998999999998
2010-01-07,28.4
2010-01-08,29.27
2010-01-11,29.879998999999998
2010-01-12,29.67
2010-01-13,28.76
2010-01-14,29.469998999999998
2010-01-15,29.0
2010-01-19,29.58
2010-01-20,29.66
2010-01-21,28.76
2010-01-22,27.870001000000002
2010-01-25,27.73
2010-01-26,27.0
2010-01-27,27.209999
2010-01-28,27.01
2010-01-29,25.74
2010-02-01,26.5
2010-02-02,27.15
2010-02-03,27.120001000000002
2010-02-04,25.85
2010-02-05,25.73
2010-02-08,25.120001000000002
2010-02-09,25.07
2010-02-10,25.299999
2010-02-11,25.5
2010-02-12,26.530001000000002
2010-02-16,27.15
2010-02-17,27.280001000000002
2010-02-18,26.110001
2010-02-19,26.700001
2010-02-22,26.83
2010-02-23,25.99
2010-02-24,26.73
2010-02-25,26.690001000000002
2010-02-26,27.049999
2010-03-01,27.450001
2010-03-02,28.1
2010-03-03,27.68
2010-03-04,27.709999
2010-03-05,27.719998999999998
2010-03-08,27.67
2010-03-09,28.299999
2010-03-10,28.799999
2010-03-11,29.33
2010-03-12,29.4
2010-03-15,29.35
2010-03-16,29.25
2010-03-17,29.84
2010-03-18,29.49
2010-03-19,28.76
2010-03-22,29.1
2010-03-23,30.030001000000002
2010-03-24,30.049999
2010-03-25,30.23
2010-03-26,30.25
2010-03-29,30.51
2010-03-30,30.549999
2010-03-31,30.66
2010-04-01,31.68
2010-04-05,32.75
2010-04-06,32.549999
2010-04-07,32.060001
2010-04-08,32.02
2010-04-09,31.950001
2010-04-12,31.99
2010-04-13,33.380001
2010-04-14,33.759997999999996
2010-04-15,33.240002000000004
2010-04-16,31.98
2010-04-19,32.75
2010-04-20,33.529999
2010-04-21,33.52
2010-04-22,33.080002
2010-04-23,33.259997999999996
2010-04-26,32.959998999999996
2010-04-27,31.67
2010-04-28,31.49
2010-04-29,32.09
2010-04-30,31.389999
2010-05-03,32.189999
2010-05-04,31.129998999999998
2010-05-05,30.530001000000002
2010-05-06,29.209999
2010-05-07,29.370001000000002
2010-05-10,30.66
2010-05-11,30.290001
2010-05-12,30.92
2010-05-13,30.530001000000002
2010-05-14,29.639999
2010-05-17,29.65
2010-05-18,29.110001
2010-05-19,28.43
2010-05-20,27.440001000000002
2010-05-21,28.23
2010-05-24,27.370001000000002
2010-05-25,27.299999
2010-05-26,27.59
2010-05-27,29.110001
2010-05-28,28.389999
2010-06-01,28.370001000000002
2010-06-02,28.48
2010-06-03,28.459999
2010-06-04,28.15
2010-06-07,27.6
2010-06-08,27.690001000000002
2010-06-09,27.309998999999998
2010-06-10,28.0
2010-06-11,28.559998999999998
2010-06-14,28.530001000000002
2010-06-15,28.59
2010-06-16,28.99
2010-06-17,29.209999
2010-06-18,29.4
2010-06-21,29.190001000000002
2010-06-22,28.84
2010-06-23,29.309998999999998
2010-06-24,28.23
2010-06-25,27.99
2010-06-28,27.639999
2010-06-29,26.639999
2010-06-30,25.84
2010-07-01,25.15
2010-07-02,25.24
2010-07-06,24.9
2010-07-07,25.969998999999998
2010-07-08,26.940001000000002
2010-07-09,27.620001000000002
2010-07-12,28.4
2010-07-13,28.799999
2010-07-14,28.49
2010-07-15,28.25
2010-07-16,27.74
2010-07-19,26.85
2010-07-20,27.01
2010-07-21,26.4
2010-07-22,27.23
2010-07-23,26.74
2010-07-26,26.82
2010-07-27,27.610001
2010-07-28,27.16
2010-07-29,27.34
2010-07-30,26.68
2010-08-02,26.84
2010-08-03,26.299999
2010-08-04,26.700001
2010-08-05,27.1
2010-08-06,26.700001
2010-08-09,27.889999
2010-08-10,26.950001
2010-08-11,26.08
2010-08-12,25.93
2010-08-13,26.110001
2010-08-16,25.52
2010-08-17,25.700001
2010-08-18,25.74
2010-08-19,25.190001000000002
2010-08-20,25.0
2010-08-23,25.049999
2010-08-24,24.6
2010-08-25,24.280001000000002
2010-08-26,24.200001
2010-08-27,24.629998999999998
2010-08-30,24.379998999999998
2010-08-31,23.65
2010-09-01,24.42
2010-09-02,24.5
2010-09-03,24.99
2010-09-07,24.51
2010-09-08,24.610001
2010-09-09,25.059998999999998
2010-09-10,25.209999
2010-09-13,26.09
2010-09-14,26.17
2010-09-15,25.99
2010-09-16,25.709999
2010-09-17,25.74
2010-09-20,26.360001
2010-09-21,26.15
2010-09-22,25.799999
2010-09-23,25.110001
2010-09-24,25.719998999999998
2010-09-27,25.59
2010-09-28,26.0
2010-09-29,26.129998999999998
2010-09-30,26.41
2010-10-01,26.59
2010-10-04,26.42
2010-10-05,27.1
2010-10-06,26.99
2010-10-07,27.040001
2010-10-08,26.76
2010-10-11,26.950001
2010-10-12,27.09
2010-10-13,27.219998999999998
2010-10-14,26.799999
2010-10-15,26.25
2010-10-18,26.6
2010-10-19,26.209999
2010-10-20,26.42
2010-10-21,26.27
2010-10-22,26.209999
2010-10-25,26.110001
2010-10-26,26.34
2010-10-27,26.360001
2010-10-28,25.01
2010-10-29,24.4
2010-11-01,24.110001
2010-11-02,24.280001000000002
2010-11-03,24.26
2010-11-04,24.52
2010-11-05,25.27
2010-11-08,25.049999
2010-11-09,24.67
2010-11-10,24.73
2010-11-11,24.27
2010-11-12,24.52
2010-11-15,24.559998999999998
2010-11-16,24.049999
2010-11-17,23.889999
2010-11-18,23.959999
2010-11-19,24.049999
2010-11-22,23.58
2010-11-23,22.9
2010-11-24,23.370001000000002
2010-11-26,23.190001000000002
2010-11-29,23.309998999999998
2010-11-30,22.959999
2010-12-01,23.17
2010-12-02,23.67
2010-12-03,23.540001
2010-12-06,23.49
2010-12-07,23.48
2010-12-08,23.5
2010-12-09,23.65
2010-12-10,23.719998999999998
2010-12-13,23.200001
2010-12-14,23.08
2010-12-15,23.08
2010-12-16,22.889999
2010-12-17,22.620001000000002
2010-12-20,22.299999
2010-12-21,22.5
2010-12-22,23.1
2010-12-23,23.16
2010-12-27,23.190001000000002
2010-12-28,22.709999
2010-12-29,22.83
2010-12-30,22.73
2010-12-31,23.33
2011-01-03,23.870001000000002
2011-01-04,23.57
2011-01-05,23.57
2011-01-06,23.24
2011-01-07,23.209999
2011-01-10,23.15
2011-01-11,23.209999
2011-01-12,23.709999
2011-01-13,24.110001
2011-01-14,23.299999
2011-01-18,22.129998999999998
2011-01-19,21.84
2011-01-20,21.690001000000002
2011-01-21,21.700001
2011-01-24,21.35
2011-01-25,21.26
2011-01-26,21.1
2011-01-27,21.379998999999998
2011-01-28,20.98
2011-01-31,21.18
2011-02-01,21.290001
2011-02-02,21.08
2011-02-03,20.709999
2011-02-04,21.26
2011-02-07,21.58
2011-02-08,21.690001000000002
2011-02-09,21.33
2011-02-10,21.459999
2011-02-11,22.34
2011-02-14,22.74
2011-02-15,22.57
2011-02-16,22.74
2011-02-17,22.76
2011-02-18,23.16
2011-02-22,22.25
2011-02-23,21.709999
2011-02-24,22.030001000000002
2011-02-25,22.190001000000002
2011-02-28,22.76
2011-03-01,22.450001
2011-03-02,22.530001000000002
2011-03-03,23.290001
2011-03-04,23.49
2011-03-07,23.040001
2011-03-08,22.91
2011-03-09,22.709999
2011-03-10,22.209999
2011-03-11,21.82
2011-03-14,21.5
2011-03-15,21.07
2011-03-16,20.9
2011-03-17,20.959999
2011-03-18,21.57
2011-03-21,21.73
2011-03-22,21.690001000000002
2011-03-23,21.530001000000002
2011-03-24,21.41
2011-03-25,21.57
2011-03-28,21.66
2011-03-29,21.75
2011-03-30,21.889999
2011-03-31,21.799999
2011-04-01,22.190001000000002
2011-04-04,22.43
2011-04-05,22.34
2011-04-06,22.620001000000002
2011-04-07,22.530001000000002
2011-04-08,22.459999
2011-04-11,21.93
2011-04-12,21.65
2011-04-13,21.68
2011-04-14,21.709999
2011-04-15,21.889999
2011-04-18,21.549999
2011-04-19,21.34
2011-04-20,21.5
2011-04-21,21.620001000000002
2011-04-25,21.59
2011-04-26,22.049999
2011-04-27,22.15
2011-04-28,22.08
2011-04-29,22.200001
2011-05-02,21.9
2011-05-03,21.32
2011-05-04,21.879998999999998
2011-05-05,21.799999
2011-05-06,22.25
2011-05-09,22.389999
2011-05-10,22.620001000000002
2011-05-11,21.75
2011-05-12,21.98
2011-05-13,21.809998999999998
2011-05-16,21.709999
2011-05-17,21.43
2011-05-18,21.370001000000002
2011-05-19,21.530001000000002
2011-05-20,21.530001000000002
2011-05-23,21.16
2011-05-24,20.83
2011-05-25,20.559998999999998
2011-05-26,20.629998999999998
2011-05-27,20.790001
2011-05-31,20.82
2011-06-01,20.129998999999998
2011-06-02,19.940001000000002
2011-06-03,19.68
2011-06-06,19.35
2011-06-07,19.35
2011-06-08,19.23
2011-06-09,19.450001
2011-06-10,19.469998999999998
2011-06-13,19.33
2011-06-14,19.52
2011-06-15,19.129998999999998
2011-06-16,18.84
2011-06-17,19.02
2011-06-20,19.040001
2011-06-21,19.41
2011-06-22,19.4
2011-06-23,19.09
2011-06-24,18.799999
2011-06-27,18.82
2011-06-28,19.0
2011-06-29,19.549999
2011-06-30,19.440001000000002
2011-07-01,19.559998999999998
2011-07-05,19.27
2011-07-06,19.110001
2011-07-07,19.99
2011-07-08,20.02
2011-07-11,20.040001
2011-07-12,19.879998999999998
2011-07-13,19.23
2011-07-14,18.469998999999998
2011-07-15,18.48
2011-07-18,17.950001
2011-07-19,18.030001000000002
2011-07-20,18.040001
2011-07-21,18.559998999999998
2011-07-22,18.620001000000002
2011-07-25,18.639999
2011-07-26,18.57
2011-07-27,17.82
2011-07-28,17.690001000000002
2011-07-29,17.0
2011-08-01,16.719998999999998
2011-08-02,16.290001
2011-08-03,16.57
2011-08-04,15.21
2011-08-05,15.73
2011-08-08,14.16
2011-08-09,14.37
2011-08-10,13.63
2011-08-11,14.76
2011-08-12,14.37
2011-08-15,14.51
2011-08-16,14.26
2011-08-17,14.38
2011-08-18,14.45
2011-08-19,14.5
2011-08-22,14.59
2011-08-23,14.97
2011-08-24,15.27
2011-08-25,15.17
2011-08-26,15.68
2011-08-29,16.940001000000002
2011-08-30,17.0
2011-08-31,16.950001
2011-09-01,16.93
2011-09-02,16.75
2011-09-06,16.52
2011-09-07,16.83
2011-09-08,16.9
2011-09-09,16.43
2011-09-12,16.48
2011-09-13,16.610001
2011-09-14,16.370001000000002
2011-09-15,16.030001000000002
2011-09-16,15.75
2011-09-19,15.42
2011-09-20,15.57
2011-09-21,14.76
2011-09-22,13.89
