Date,HE
2009-10-09,18.77
2009-10-12,18.93
2009-10-13,18.66
2009-10-14,18.67
2009-10-15,18.27
2009-10-16,18.34
2009-10-19,18.639999
2009-10-20,18.59
2009-10-21,18.469998999999998
2009-10-22,18.59
2009-10-23,18.27
2009-10-26,18.139999
2009-10-27,18.08
2009-10-28,18.0
2009-10-29,18.200001
2009-10-30,17.85
2009-11-02,18.34
2009-11-03,18.370001000000002
2009-11-04,18.57
2009-11-05,18.92
2009-11-06,18.879998999999998
2009-11-09,18.959999
2009-11-10,19.1
2009-11-11,19.370001000000002
2009-11-12,19.049999
2009-11-13,19.139999
2009-11-16,19.43
2009-11-17,19.35
2009-11-18,19.9
2009-11-19,19.32
2009-11-20,19.139999
2009-11-23,19.370001000000002
2009-11-24,19.48
2009-11-25,20.1
2009-11-27,20.0
2009-11-30,19.860001
2009-12-01,19.9
2009-12-02,20.17
2009-12-03,19.93
2009-12-04,19.700001
2009-12-07,19.99
2009-12-08,20.030001000000002
2009-12-09,20.0
2009-12-10,20.870001000000002
2009-12-11,20.690001000000002
2009-12-14,21.07
2009-12-15,20.77
2009-12-16,20.700001
2009-12-17,20.48
2009-12-18,20.629998999999998
2009-12-21,20.959999
2009-12-22,20.99
2009-12-23,21.09
2009-12-24,21.190001000000002
2009-12-28,21.35
2009-12-29,21.35
2009-12-30,21.26
2009-12-31,20.9
2010-01-04,20.940001000000002
2010-01-05,20.639999
2010-01-06,21.02
2010-01-07,21.01
2010-01-08,21.15
2010-01-11,21.4
2010-01-12,21.200001
2010-01-13,21.450001
2010-01-14,21.52
2010-01-15,21.5
2010-01-19,21.6
2010-01-20,21.73
2010-01-21,21.43
2010-01-22,21.1
2010-01-25,21.110001
2010-01-26,21.17
2010-01-27,20.1
2010-01-28,20.02
2010-01-29,19.780001000000002
2010-02-01,19.790001
2010-02-02,19.719998999999998
2010-02-03,19.639999
2010-02-04,19.209999
2010-02-05,19.02
2010-02-08,18.780001000000002
2010-02-09,19.02
2010-02-10,19.41
2010-02-11,19.84
2010-02-12,19.940001000000002
2010-02-16,20.139999
2010-02-17,20.4
2010-02-18,19.91
2010-02-19,19.92
2010-02-22,21.18
2010-02-23,21.15
2010-02-24,21.040001
2010-02-25,20.67
2010-02-26,20.370001000000002
2010-03-01,20.5
2010-03-02,20.65
2010-03-03,20.66
2010-03-04,20.700001
2010-03-05,21.030001000000002
2010-03-08,20.77
2010-03-09,20.82
2010-03-10,21.450001
2010-03-11,21.93
2010-03-12,21.889999
2010-03-15,21.92
2010-03-16,22.59
2010-03-17,22.6
2010-03-18,22.35
2010-03-19,22.299999
2010-03-22,22.18
2010-03-23,22.440001000000002
2010-03-24,22.299999
2010-03-25,22.190001000000002
2010-03-26,22.25
2010-03-29,22.440001000000002
2010-03-30,22.57
2010-03-31,22.450001
2010-04-01,22.67
2010-04-05,22.83
2010-04-06,23.290001
2010-04-07,23.08
2010-04-08,22.67
2010-04-09,22.629998999999998
2010-04-12,22.799999
2010-04-13,22.85
2010-04-14,22.959999
2010-04-15,22.969998999999998
2010-04-16,22.75
2010-04-19,22.85
2010-04-20,23.049999
2010-04-21,23.57
2010-04-22,23.68
2010-04-23,23.9
2010-04-26,23.74
2010-04-27,23.360001
2010-04-28,23.620001000000002
2010-04-29,23.629998999999998
2010-04-30,23.35
2010-05-03,23.719998999999998
2010-05-04,23.49
2010-05-05,23.440001000000002
2010-05-06,22.549999
2010-05-07,22.120001000000002
2010-05-10,23.08
2010-05-11,22.6
2010-05-12,23.15
2010-05-13,23.09
2010-05-14,23.129998999999998
2010-05-17,23.120001000000002
2010-05-18,23.120001000000002
2010-05-19,22.4
2010-05-20,21.84
2010-05-21,21.879998999999998
2010-05-24,21.91
2010-05-25,21.51
2010-05-26,21.549999
2010-05-27,22.120001000000002
2010-05-28,21.959999
2010-06-01,21.68
2010-06-02,21.91
2010-06-03,22.440001000000002
2010-06-04,21.68
2010-06-07,21.67
2010-06-08,21.870001000000002
2010-06-09,21.67
2010-06-10,22.440001000000002
2010-06-11,22.440001000000002
2010-06-14,22.52
2010-06-15,23.08
2010-06-16,23.33
2010-06-17,23.43
2010-06-18,23.35
2010-06-21,23.440001000000002
2010-06-22,22.85
2010-06-23,22.879998999999998
2010-06-24,22.969998999999998
2010-06-25,23.16
2010-06-28,23.309998999999998
2010-06-29,22.790001
2010-06-30,22.780001000000002
2010-07-01,22.42
2010-07-02,22.42
2010-07-06,22.65
2010-07-07,23.280001000000002
2010-07-08,23.440001000000002
2010-07-09,23.58
2010-07-12,23.540001
2010-07-13,23.709999
2010-07-14,23.77
2010-07-15,23.73
2010-07-16,23.27
2010-07-19,23.42
2010-07-20,23.6
2010-07-21,23.190001000000002
2010-07-22,23.75
2010-07-23,24.02
2010-07-26,24.52
2010-07-27,24.75
2010-07-28,24.309998999999998
2010-07-29,23.85
2010-07-30,23.549999
2010-08-02,23.879998999999998
2010-08-03,23.790001
2010-08-04,23.879998999999998
2010-08-05,23.9
2010-08-06,23.85
2010-08-09,24.110001
2010-08-10,24.690001000000002
2010-08-11,24.23
2010-08-12,23.9
2010-08-13,23.83
2010-08-16,24.18
2010-08-17,24.690001000000002
2010-08-18,24.58
2010-08-19,23.889999
2010-08-20,23.92
2010-08-23,23.76
2010-08-24,23.67
2010-08-25,23.67
2010-08-26,23.58
2010-08-27,24.01
2010-08-30,23.76
2010-08-31,24.02
2010-09-01,24.48
2010-09-02,24.33
2010-09-03,24.17
2010-09-07,24.02
2010-09-08,23.620001000000002
2010-09-09,23.23
2010-09-10,23.09
2010-09-13,23.16
2010-09-14,23.1
2010-09-15,23.219998999999998
2010-09-16,23.059998999999998
2010-09-17,23.120001000000002
2010-09-20,23.139999
2010-09-21,23.0
2010-09-22,22.91
2010-09-23,22.67
2010-09-24,22.6
2010-09-27,22.82
2010-09-28,22.67
2010-09-29,22.469998999999998
2010-09-30,22.540001
2010-10-01,22.73
2010-10-04,22.51
2010-10-05,22.9
2010-10-06,22.709999
2010-10-07,22.709999
2010-10-08,22.5
2010-10-11,22.49
2010-10-12,22.370001000000002
2010-10-13,22.530001000000002
2010-10-14,22.65
2010-10-15,22.639999
2010-10-18,22.780001000000002
2010-10-19,22.5
2010-10-20,22.74
2010-10-21,22.549999
2010-10-22,22.190001000000002
2010-10-25,22.030001000000002
2010-10-26,22.27
2010-10-27,22.200001
2010-10-28,22.35
2010-10-29,22.540001
2010-11-01,21.98
2010-11-02,22.48
2010-11-03,22.639999
2010-11-04,23.030001000000002
2010-11-05,23.34
2010-11-08,23.139999
2010-11-09,23.23
2010-11-10,22.65
2010-11-11,22.690001000000002
2010-11-12,22.25
2010-11-15,22.709999
2010-11-16,22.18
2010-11-17,22.25
2010-11-18,22.370001000000002
2010-11-19,22.440001000000002
2010-11-22,22.4
2010-11-23,22.1
2010-11-24,22.25
2010-11-26,22.219998999999998
2010-11-29,22.07
2010-11-30,21.889999
2010-12-01,22.17
2010-12-02,22.16
2010-12-03,22.200001
2010-12-06,22.09
2010-12-07,22.17
2010-12-08,22.040001
2010-12-09,22.209999
2010-12-10,22.25
2010-12-13,22.280001000000002
2010-12-14,22.540001
2010-12-15,22.209999
2010-12-16,22.42
2010-12-17,22.309998999999998
2010-12-20,22.26
2010-12-21,22.280001000000002
2010-12-22,22.52
2010-12-23,22.450001
2010-12-27,22.51
2010-12-28,22.75
2010-12-29,22.73
2010-12-30,22.92
2010-12-31,22.790001
2011-01-03,22.92
2011-01-04,23.85
2011-01-05,23.809998999999998
2011-01-06,23.870001000000002
2011-01-07,24.76
2011-01-10,24.41
2011-01-11,24.540001
2011-01-12,24.690001000000002
2011-01-13,24.58
2011-01-14,24.65
2011-01-18,24.74
2011-01-19,24.690001000000002
2011-01-20,24.65
2011-01-21,24.700001
2011-01-24,24.85
2011-01-25,24.889999
2011-01-26,24.84
2011-01-27,25.02
2011-01-28,24.77
2011-01-31,24.9
2011-02-01,25.280001000000002
2011-02-02,25.190001000000002
2011-02-03,25.120001000000002
2011-02-04,24.950001
2011-02-07,25.16
2011-02-08,25.15
2011-02-09,25.059998999999998
2011-02-10,25.09
2011-02-11,25.030001000000002
2011-02-14,24.77
2011-02-15,24.799999
2011-02-16,24.889999
2011-02-17,24.59
2011-02-18,24.540001
2011-02-22,24.299999
2011-02-23,24.0
2011-02-24,23.77
2011-02-25,24.030001000000002
2011-02-28,24.15
2011-03-01,24.209999
2011-03-02,24.629998999999998
2011-03-03,24.91
2011-03-04,24.66
2011-03-07,24.469998999999998
2011-03-08,24.76
2011-03-09,24.790001
2011-03-10,24.33
2011-03-11,24.52
2011-03-14,24.34
2011-03-15,24.040001
2011-03-16,23.57
2011-03-17,23.67
2011-03-18,23.52
2011-03-21,24.280001000000002
2011-03-22,24.209999
2011-03-23,24.190001000000002
2011-03-24,24.379998999999998
2011-03-25,24.32
2011-03-28,24.209999
2011-03-29,24.360001
2011-03-30,24.59
2011-03-31,24.799999
2011-04-01,25.280001000000002
2011-04-04,25.15
2011-04-05,25.24
2011-04-06,25.469998999999998
2011-04-07,25.040001
2011-04-08,24.959999
2011-04-11,24.66
2011-04-12,24.459999
2011-04-13,24.360001
2011-04-14,24.42
2011-04-15,24.639999
2011-04-18,24.24
2011-04-19,24.16
2011-04-20,24.52
2011-04-21,24.67
2011-04-25,24.77
2011-04-26,25.129998999999998
2011-04-27,25.459999
2011-04-28,25.52
2011-04-29,25.49
2011-05-02,25.709999
2011-05-03,25.82
2011-05-04,25.709999
2011-05-05,25.629998999999998
2011-05-06,26.0
2011-05-09,26.09
2011-05-10,26.16
2011-05-11,25.950001
2011-05-12,26.25
2011-05-13,26.030001000000002
2011-05-16,26.01
2011-05-17,25.959999
2011-05-18,25.450001
2011-05-19,25.42
2011-05-20,25.59
2011-05-23,24.969998999999998
2011-05-24,24.58
2011-05-25,24.52
2011-05-26,24.52
2011-05-27,24.610001
2011-05-31,24.83
2011-06-01,24.370001000000002
2011-06-02,24.26
2011-06-03,23.9
2011-06-06,23.76
2011-06-07,23.719998999999998
2011-06-08,23.73
2011-06-09,23.66
2011-06-10,23.4
2011-06-13,23.540001
2011-06-14,23.84
2011-06-15,23.469998999999998
2011-06-16,23.6
2011-06-17,23.75
2011-06-20,23.940001000000002
2011-06-21,23.870001000000002
2011-06-22,23.58
2011-06-23,23.450001
2011-06-24,23.549999
2011-06-27,23.57
2011-06-28,23.700001
2011-06-29,24.049999
2011-06-30,24.059998999999998
2011-07-01,24.52
2011-07-05,24.4
2011-07-06,24.620001000000002
2011-07-07,24.690001000000002
2011-07-08,24.709999
2011-07-11,24.26
2011-07-12,24.4
2011-07-13,24.379998999999998
2011-07-14,24.16
2011-07-15,24.110001
2011-07-18,23.82
2011-07-19,24.0
2011-07-20,24.559998999999998
2011-07-21,24.9
2011-07-22,24.709999
2011-07-25,24.690001000000002
2011-07-26,24.48
2011-07-27,24.059998999999998
2011-07-28,23.75
2011-07-29,23.4
2011-08-01,23.360001
2011-08-02,23.110001
2011-08-03,23.07
2011-08-04,22.309998999999998
2011-08-05,22.540001
2011-08-08,21.059998999999998
2011-08-09,21.950001
2011-08-10,21.5
2011-08-11,22.59
2011-08-12,22.43
2011-08-15,23.34
2011-08-16,23.190001000000002
2011-08-17,23.290001
2011-08-18,22.91
2011-08-19,22.639999
2011-08-22,22.67
2011-08-23,23.15
2011-08-24,23.75
2011-08-25,23.33
2011-08-26,23.450001
2011-08-29,24.08
2011-08-30,24.030001000000002
2011-08-31,24.02
2011-09-01,23.690001000000002
2011-09-02,23.190001000000002
2011-09-06,22.85
2011-09-07,23.26
2011-09-08,23.620001000000002
2011-09-09,23.299999
2011-09-12,23.5
2011-09-13,23.91
2011-09-14,24.120001000000002
2011-09-15,24.48
2011-09-16,24.67
2011-09-19,24.469998999999998
2011-09-20,24.57
2011-09-21,24.09
2011-09-22,23.639999
2011-09-23,24.65
2011-09-26,24.33
2011-09-27,24.41
2011-09-28,23.879998999999998
2011-09-29,24.4
2011-09-30,24.280001000000002
2011-10-03,23.35
2011-10-04,23.75
2011-10-05,24.02
2011-10-06,24.530001000000002
2011-10-07,24.4
2011-10-10,24.879998999999998
2011-10-11,24.75
2011-10-12,24.719998999999998
2011-10-13,24.85
2011-10-14,25.08
2011-10-17,24.700001
2011-10-18,24.98
2011-10-19,24.940001000000002
2011-10-20,25.07
2011-10-21,25.32
2011-10-24,25.49
2011-10-25,24.959999
2011-10-26,25.190001000000002
2011-10-27,25.780001000000002
2011-10-28,25.639999
2011-10-31,25.33
2011-11-01,24.57
2011-11-02,25.360001
2011-11-03,26.129998999999998
2011-11-04,26.68
2011-11-07,25.91
2011-11-08,26.75
2011-11-09,25.809998999999998
2011-11-10,25.76
2011-11-11,26.620001000000002
2011-11-14,26.18
2011-11-15,26.35
2011-11-16,26.120001000000002
2011-11-17,25.51
2011-11-18,25.639999
2011-11-21,25.219998999999998
2011-11-22,24.76
2011-11-23,24.200001
2011-11-25,24.25
2011-11-28,24.639999
2011-11-29,25.1
2011-11-30,25.91
2011-12-01,25.85
2011-12-02,25.66
2011-12-05,25.82
2011-12-06,25.85
2011-12-07,25.75
2011-12-08,25.879998999999998
2011-12-09,25.879998999999998
2011-12-12,25.75
2011-12-13,25.91
2011-12-14,25.74
2011-12-15,25.93
2011-12-16,25.719998999999998
2011-12-19,25.51
2011-12-20,25.969998999999998
2011-12-21,26.17
2011-12-22,26.27
2011-12-23,26.459999
2011-12-27,26.49
2011-12-28,26.379998999999998
2011-12-29,26.620001000000002
2011-12-30,26.48
2012-01-03,26.110001
2012-01-04,25.84
2012-01-05,25.959999
2012-01-06,25.870001000000002
2012-01-09,25.870001000000002
2012-01-10,26.0
2012-01-11,25.91
2012-01-12,25.950001
2012-01-13,25.73
2012-01-17,25.73
2012-01-18,25.76
2012-01-19,25.49
2012-01-20,25.43
2012-01-23,25.559998999999998
2012-01-24,25.5
2012-01-25,25.860001
2012-01-26,26.1
2012-01-27,25.93
2012-01-30,25.799999
2012-01-31,25.950001
2012-02-01,25.969998999999998
2012-02-02,25.950001
2012-02-03,25.98
2012-02-06,26.110001
2012-02-07,26.32
2012-02-08,26.110001
2012-02-09,26.200001
2012-02-10,26.139999
2012-02-13,26.25
2012-02-14,26.280001000000002
2012-02-15,25.82
2012-02-16,25.549999
2012-02-17,25.4
2012-02-21,25.379998999999998
2012-02-22,25.4
2012-02-23,25.34
2012-02-24,25.379998999999998
2012-02-27,25.32
2012-02-28,25.1
2012-02-29,25.049999
2012-03-01,25.120001000000002
2012-03-02,25.08
2012-03-05,25.26
2012-03-06,25.02
2012-03-07,25.139999
2012-03-08,25.26
2012-03-09,25.35
2012-03-12,25.540001
2012-03-13,25.719998999999998
2012-03-14,25.469998999999998
2012-03-15,25.34
2012-03-16,25.299999
2012-03-19,25.48
2012-03-20,25.32
2012-03-21,25.18
2012-03-22,25.09
2012-03-23,25.139999
2012-03-26,25.34
2012-03-27,25.459999
2012-03-28,25.33
2012-03-29,25.4
2012-03-30,25.35
2012-04-02,25.27
2012-04-03,25.6
2012-04-04,25.41
2012-04-05,25.110001
2012-04-09,25.110001
2012-04-10,24.719998999999998
2012-04-11,24.73
2012-04-12,24.860001
2012-04-13,24.809998999999998
2012-04-16,25.18
2012-04-17,25.370001000000002
2012-04-18,25.33
2012-04-19,25.35
2012-04-20,25.76
2012-04-23,25.780001000000002
2012-04-24,26.16
2012-04-25,26.34
2012-04-26,26.549999
2012-04-27,26.559998999999998
2012-04-30,26.540001
2012-05-01,26.75
2012-05-02,26.57
2012-05-03,26.459999
2012-05-04,26.559998999999998
2012-05-07,26.51
2012-05-08,26.75
2012-05-09,26.68
2012-05-10,26.6
2012-05-11,26.51
2012-05-14,26.82
2012-05-15,26.76
2012-05-16,26.73
2012-05-17,26.23
2012-05-18,26.110001
2012-05-21,26.26
2012-05-22,26.77
2012-05-23,26.73
2012-05-24,27.18
2012-05-25,27.200001
2012-05-29,27.469998999999998
2012-05-30,27.280001000000002
2012-05-31,27.610001
2012-06-01,27.459999
2012-06-04,27.52
2012-06-05,27.48
2012-06-06,27.92
2012-06-07,27.91
2012-06-08,28.120001000000002
2012-06-11,28.049999
2012-06-12,28.280001000000002
2012-06-13,28.09
2012-06-14,28.41
2012-06-15,28.35
2012-06-18,28.709999
2012-06-19,28.610001
2012-06-20,28.24
2012-06-21,28.01
2012-06-22,28.08
2012-06-25,27.91
2012-06-26,27.91
2012-06-27,28.33
2012-06-28,28.43
2012-06-29,28.52
2012-07-02,28.84
2012-07-03,28.790001
2012-07-05,28.77
2012-07-06,28.690001000000002
2012-07-09,28.51
2012-07-10,28.5
2012-07-11,28.639999
2012-07-12,28.68
2012-07-13,29.0
2012-07-16,28.870001000000002
2012-07-17,28.9
2012-07-18,29.24
2012-07-19,28.73
2012-07-20,28.809998999999998
2012-07-23,28.540001
2012-07-24,28.200001
2012-07-25,28.0
2012-07-26,28.370001000000002
2012-07-27,28.73
2012-07-30,28.9
2012-07-31,28.49
2012-08-01,28.379998999999998
2012-08-02,28.24
2012-08-03,28.51
2012-08-06,28.209999
2012-08-07,28.209999
2012-08-08,28.379998999999998
2012-08-09,28.24
2012-08-10,27.68
2012-08-13,27.440001000000002
2012-08-14,27.6
2012-08-15,27.549999
2012-08-16,27.48
2012-08-17,27.459999
2012-08-20,27.35
2012-08-21,27.139999
2012-08-22,27.190001000000002
2012-08-23,26.940001000000002
2012-08-24,27.209999
2012-08-27,27.219998999999998
2012-08-28,27.209999
2012-08-29,27.110001
2012-08-30,26.889999
2012-08-31,26.530001000000002
2012-09-04,26.809998999999998
2012-09-05,26.76
2012-09-06,27.4
2012-09-07,27.6
2012-09-10,27.540001
2012-09-11,27.370001000000002
2012-09-12,26.950001
2012-09-13,27.4
2012-09-14,27.33
2012-09-17,26.92
2012-09-18,26.709999
2012-09-19,26.74
2012-09-20,26.790001
2012-09-21,26.42
2012-09-24,26.790001
2012-09-25,26.709999
2012-09-26,26.719998999999998
2012-09-27,26.530001000000002
2012-09-28,26.309998999999998
2012-10-01,26.030001000000002
2012-10-02,26.23
2012-10-03,26.43
2012-10-04,26.6
2012-10-05,26.57
2012-10-08,26.549999
2012-10-09,26.440001000000002
2012-10-10,26.290001
2012-10-11,26.27
2012-10-12,26.01
2012-10-15,26.1
2012-10-16,26.299999
2012-10-17,26.469998999999998
2012-10-18,26.459999
2012-10-19,26.25
2012-10-22,26.1
2012-10-23,25.77
2012-10-24,25.66
2012-10-25,25.870001000000002
2012-10-26,25.77
2012-10-31,25.879998999999998
2012-11-01,26.23
2012-11-02,25.76
2012-11-05,25.690001000000002
2012-11-06,25.68
2012-11-07,25.1
2012-11-08,25.16
2012-11-09,25.059998999999998
2012-11-12,24.83
2012-11-13,24.93
2012-11-14,24.620001000000002
2012-11-15,24.0
2012-11-16,24.209999
2012-11-19,24.18
2012-11-20,24.16
2012-11-21,24.030001000000002
2012-11-23,24.08
2012-11-26,24.42
2012-11-27,24.49
2012-11-28,24.629998999999998
2012-11-29,24.85
2012-11-30,24.91
2012-12-03,25.059998999999998
2012-12-04,25.09
2012-12-05,25.32
2012-12-06,25.379998999999998
2012-12-07,25.33
2012-12-10,25.52
2012-12-11,25.43
2012-12-12,25.440001000000002
2012-12-13,25.059998999999998
2012-12-14,25.09
2012-12-17,25.639999
2012-12-18,25.52
2012-12-19,25.23
2012-12-20,25.5
2012-12-21,25.549999
2012-12-24,25.49
2012-12-26,25.059998999999998
2012-12-27,25.01
2012-12-28,24.76
2012-12-31,25.139999
2013-01-02,25.84
2013-01-03,25.879998999999998
2013-01-04,26.059998999999998
2013-01-07,25.709999
2013-01-08,25.700001
2013-01-09,25.610001
2013-01-10,25.620001000000002
2013-01-11,25.76
2013-01-14,25.809998999999998
2013-01-15,25.92
2013-01-16,25.65
2013-01-17,25.709999
2013-01-18,25.84
2013-01-22,26.059998999999998
2013-01-23,25.93
2013-01-24,25.98
2013-01-25,26.26
2013-01-28,26.32
2013-01-29,26.75
2013-01-30,26.74
2013-01-31,26.969998999999998
2013-02-01,27.129998999999998
2013-02-04,26.889999
2013-02-05,26.950001
2013-02-06,27.08
2013-02-07,27.389999
2013-02-08,27.530001000000002
2013-02-11,27.75
2013-02-12,27.700001
2013-02-13,27.83
2013-02-14,27.76
2013-02-15,27.83
2013-02-19,27.290001
2013-02-20,26.950001
2013-02-21,26.709999
2013-02-22,26.99
2013-02-25,26.59
2013-02-26,26.780001000000002
2013-02-27,26.870001000000002
2013-02-28,26.99
2013-03-01,26.66
2013-03-04,27.059998999999998
2013-03-05,27.360001
2013-03-06,27.33
2013-03-07,27.32
2013-03-08,27.379998999999998
2013-03-11,27.530001000000002
2013-03-12,27.48
2013-03-13,27.620001000000002
2013-03-14,27.65
2013-03-15,27.58
2013-03-18,27.27
2013-03-19,27.01
2013-03-20,27.16
2013-03-21,27.290001
2013-03-22,27.290001
2013-03-25,27.209999
2013-03-26,27.4
2013-03-27,27.57
2013-03-28,27.709999
2013-04-01,27.469998999999998
2013-04-02,27.41
2013-04-03,27.26
2013-04-04,27.450001
2013-04-05,27.379998999999998
2013-04-08,27.67
2013-04-09,27.4
2013-04-10,27.389999
2013-04-11,27.49
2013-04-12,27.33
2013-04-15,26.68
2013-04-16,26.790001
2013-04-17,26.639999
2013-04-18,26.74
2013-04-19,27.17
2013-04-22,27.219998999999998
2013-04-23,27.370001000000002
2013-04-24,27.66
2013-04-25,27.84
2013-04-26,27.860001
2013-04-29,28.1
2013-04-30,28.299999
2013-05-01,27.74
2013-05-02,27.85
2013-05-03,28.07
2013-05-06,27.99
2013-05-07,28.1
2013-05-08,27.969998999999998
2013-05-09,27.459999
2013-05-10,27.459999
2013-05-13,27.280001000000002
2013-05-14,27.65
2013-05-15,28.040001
2013-05-16,27.959999
2013-05-17,28.219998999999998
2013-05-20,27.780001000000002
2013-05-21,27.98
2013-05-22,27.200001
2013-05-23,26.98
2013-05-24,26.709999
2013-05-28,26.780001000000002
2013-05-29,26.290001
2013-05-30,26.48
2013-05-31,26.17
2013-06-03,26.110001
2013-06-04,25.299999
2013-06-05,24.860001
2013-06-06,25.02
2013-06-07,25.0
2013-06-10,24.809998999999998
2013-06-11,24.67
2013-06-12,24.35
2013-06-13,24.75
2013-06-14,24.879998999999998
2013-06-17,24.84
2013-06-18,25.01
2013-06-19,24.389999
2013-06-20,23.969998999999998
2013-06-21,24.459999
2013-06-24,24.4
2013-06-25,24.700001
2013-06-26,24.91
2013-06-27,25.040001
2013-06-28,25.309998999999998
2013-07-01,24.99
2013-07-02,25.030001000000002
2013-07-03,25.120001000000002
2013-07-05,25.139999
2013-07-08,25.6
2013-07-09,25.85
2013-07-10,25.85
2013-07-11,26.110001
2013-07-12,26.18
2013-07-15,26.67
2013-07-16,26.559998999999998
2013-07-17,26.629998999999998
2013-07-18,26.82
2013-07-19,26.870001000000002
2013-07-22,26.959999
2013-07-23,27.0
2013-07-24,26.57
2013-07-25,26.809998999999998
2013-07-26,26.77
2013-07-29,26.809998999999998
2013-07-30,26.870001000000002
2013-07-31,26.66
2013-08-01,27.110001
2013-08-02,26.959999
2013-08-05,26.66
2013-08-06,26.48
2013-08-07,26.450001
2013-08-08,26.809998999999998
2013-08-09,26.719998999999998
2013-08-12,26.780001000000002
2013-08-13,26.620001000000002
2013-08-14,26.35
2013-08-15,26.110001
2013-08-16,25.959999
2013-08-19,25.379998999999998
2013-08-20,25.440001000000002
2013-08-21,24.959999
2013-08-22,25.120001000000002
2013-08-23,25.24
2013-08-26,25.01
2013-08-27,24.92
2013-08-28,25.01
2013-08-29,24.889999
2013-08-30,25.01
2013-09-03,24.219998999999998
2013-09-04,24.370001000000002
2013-09-05,24.540001
2013-09-06,24.66
2013-09-09,24.690001000000002
2013-09-10,25.01
2013-09-11,24.73
2013-09-12,24.639999
2013-09-13,24.700001
2013-09-16,24.559998999999998
2013-09-17,24.809998999999998
2013-09-18,25.379998999999998
2013-09-19,25.33
2013-09-20,24.99
2013-09-23,25.440001000000002
2013-09-24,25.379998999999998
2013-09-25,25.120001000000002
2013-09-26,25.360001
2013-09-27,25.09
2013-09-30,25.1
2013-10-01,25.33
2013-10-02,25.17
2013-10-03,24.91
2013-10-04,24.879998999999998
2013-10-07,24.559998999999998
2013-10-08,24.75
2013-10-09,24.83
2013-10-10,25.370001000000002
2013-10-11,25.780001000000002
2013-10-14,25.530001000000002
2013-10-15,24.93
2013-10-16,25.15
2013-10-17,25.77
2013-10-18,25.969998999999998
2013-10-21,25.860001
2013-10-22,26.34
2013-10-23,26.360001
2013-10-24,26.389999
2013-10-25,26.65
2013-10-28,26.709999
2013-10-29,26.76
2013-10-30,26.629998999999998
2013-10-31,26.57
2013-11-01,26.690001000000002
2013-11-04,26.93
2013-11-05,26.82
2013-11-06,26.9
2013-11-07,26.43
2013-11-08,26.67
2013-11-11,26.540001
2013-11-12,26.35
2013-11-13,26.610001
2013-11-14,26.6
2013-11-15,26.629998999999998
2013-11-18,26.26
2013-11-19,26.110001
2013-11-20,25.93
2013-11-21,25.98
2013-11-22,25.92
2013-11-25,25.74
2013-11-26,25.450001
2013-11-27,25.379998999999998
2013-11-29,25.309998999999998
2013-12-02,25.459999
2013-12-03,25.459999
2013-12-04,25.48
2013-12-05,25.549999
2013-12-06,25.879998999999998
2013-12-09,25.809998999999998
2013-12-10,25.440001000000002
2013-12-11,24.969998999999998
2013-12-12,25.15
2013-12-13,25.24
2013-12-16,25.559998999999998
2013-12-17,25.6
2013-12-18,25.809998999999998
2013-12-19,25.43
2013-12-20,25.92
2013-12-23,26.02
2013-12-24,26.08
2013-12-26,25.870001000000002
2013-12-27,25.950001
2013-12-30,26.01
2013-12-31,26.059998999999998
2014-01-02,25.51
2014-01-03,25.6
2014-01-06,25.43
2014-01-07,25.709999
2014-01-08,25.73
2014-01-09,26.01
2014-01-10,26.34
2014-01-13,25.940001000000002
2014-01-14,26.110001
2014-01-15,26.15
2014-01-16,26.309998999999998
2014-01-17,26.379998999999998
2014-01-21,26.639999
2014-01-22,26.65
2014-01-23,26.66
2014-01-24,26.08
2014-01-27,25.940001000000002
2014-01-28,25.93
2014-01-29,25.67
2014-01-30,26.120001000000002
2014-01-31,26.02
2014-02-03,25.200001
2014-02-04,25.110001
2014-02-05,25.190001000000002
2014-02-06,25.469998999999998
2014-02-07,25.700001
2014-02-10,25.74
2014-02-11,25.969998999999998
2014-02-12,26.08
2014-02-13,26.459999
2014-02-14,26.48
2014-02-18,26.459999
2014-02-19,26.01
2014-02-20,25.82
2014-02-21,25.24
2014-02-24,25.17
2014-02-25,25.07
2014-02-26,25.16
2014-02-27,25.42
2014-02-28,25.41
2014-03-03,25.24
2014-03-04,25.459999
2014-03-05,25.26
2014-03-06,24.77
2014-03-07,24.49
2014-03-10,24.469998999999998
2014-03-11,24.59
2014-03-12,25.0
2014-03-13,25.23
2014-03-14,24.98
2014-03-17,25.23
2014-03-18,25.33
2014-03-19,24.85
2014-03-20,24.83
2014-03-21,24.879998999999998
2014-03-24,25.1
2014-03-25,25.129998999999998
2014-03-26,24.75
2014-03-27,24.98
2014-03-28,24.950001
2014-03-31,25.42
2014-04-01,25.24
2014-04-02,24.23
2014-04-03,24.290001
2014-04-04,24.48
2014-04-07,24.049999
2014-04-08,24.43
2014-04-09,24.35
2014-04-10,24.26
2014-04-11,24.370001000000002
2014-04-14,24.5
2014-04-15,24.75
2014-04-16,25.0
2014-04-17,24.610001
2014-04-21,24.67
2014-04-22,24.719998999999998
2014-04-23,24.639999
2014-04-24,24.700001
2014-04-25,24.84
2014-04-28,24.719998999999998
2014-04-29,24.469998999999998
2014-04-30,23.99
2014-05-01,23.59
2014-05-02,23.280001000000002
2014-05-05,23.34
2014-05-06,23.219998999999998
2014-05-07,23.85
2014-05-08,23.74
