Date,BIG
2000-05-01,12.375
2000-05-02,12.25
2000-05-03,11.25
2000-05-04,11.0
2000-05-05,11.0
2000-05-08,11.125
2000-05-09,11.25
2000-05-10,10.9375
2000-05-11,11.1875
2000-05-12,11.3125
2000-05-15,12.0
2000-05-16,12.3125
2000-05-17,11.9375
2000-05-18,12.875
2000-05-19,12.5625
2000-05-22,13.0
2000-05-23,13.0
2000-05-24,13.0
2000-05-25,13.125
2000-05-26,12.875
2000-05-30,12.9375
2000-05-31,14.0
2000-06-01,13.25
2000-06-02,13.5
2000-06-05,13.0
2000-06-06,12.8125
2000-06-07,12.875
2000-06-08,12.625
2000-06-09,12.875
2000-06-12,12.9375
2000-06-13,13.0
2000-06-14,13.5
2000-06-15,13.4375
2000-06-16,13.71875
2000-06-19,13.625
2000-06-20,13.375
2000-06-21,13.6875
2000-06-22,13.625
2000-06-23,13.75
2000-06-26,13.125
2000-06-27,13.9375
2000-06-28,13.328125
2000-06-29,13.125
2000-06-30,12.0
2000-07-03,12.8125
2000-07-05,12.6875
2000-07-06,12.75
2000-07-07,13.1875
2000-07-10,13.3125
2000-07-11,13.4375
2000-07-12,13.3125
2000-07-13,12.875
2000-07-14,13.1875
2000-07-17,12.75
2000-07-18,12.6875
2000-07-19,12.75
2000-07-20,12.875
2000-07-21,12.5
2000-07-24,12.0
2000-07-25,12.0
2000-07-26,12.125
2000-07-27,12.375
2000-07-28,12.1875
2000-07-31,11.9375
2000-08-01,12.0
2000-08-02,12.25
2000-08-03,12.1875
2000-08-04,12.1875
2000-08-07,12.8125
2000-08-08,13.125
2000-08-09,12.75
2000-08-10,12.4375
2000-08-11,13.0625
2000-08-14,13.375
2000-08-15,13.125
2000-08-16,13.25
2000-08-17,13.125
2000-08-18,14.0
2000-08-21,14.125
2000-08-22,14.625
2000-08-23,14.375
2000-08-24,13.9375
2000-08-25,14.4375
2000-08-28,13.75
2000-08-29,13.9375
2000-08-30,14.1875
2000-08-31,13.625
2000-09-01,14.1875
2000-09-05,14.375
2000-09-06,14.4375
2000-09-07,14.9375
2000-09-08,15.25
2000-09-11,15.1875
2000-09-12,15.3125
2000-09-13,15.625
2000-09-14,15.25
2000-09-15,15.125
2000-09-18,14.5
2000-09-19,14.0625
2000-09-20,13.8125
2000-09-21,13.8125
2000-09-22,13.75
2000-09-25,13.1875
2000-09-26,13.125
2000-09-27,13.6875
2000-09-28,13.5625
2000-09-29,13.5
2000-10-02,13.125
2000-10-03,13.0
2000-10-04,13.0
2000-10-05,12.75
2000-10-06,12.75
2000-10-09,12.625
2000-10-10,12.8125
2000-10-11,13.0
2000-10-12,12.6875
2000-10-13,12.5
2000-10-16,12.3125
2000-10-17,11.875
2000-10-18,12.0
2000-10-19,12.0625
2000-10-20,11.875
2000-10-23,11.6875
2000-10-24,11.6875
2000-10-25,11.5625
2000-10-26,11.625
2000-10-27,11.6875
2000-10-30,11.375
2000-10-31,11.875
2000-11-01,11.5
2000-11-02,11.625
2000-11-03,11.625
2000-11-06,11.4375
2000-11-07,11.5625
2000-11-08,11.625
2000-11-09,10.8125
2000-11-10,10.4375
2000-11-13,10.75
2000-11-14,10.625
2000-11-15,9.9375
2000-11-16,9.9375
2000-11-17,9.5
2000-11-20,9.25
2000-11-21,9.25
2000-11-22,8.9375
2000-11-24,8.625
2000-11-27,9.0
2000-11-28,8.8125
2000-11-29,8.9375
2000-11-30,8.5625
2000-12-01,8.9375
2000-12-04,8.875
2000-12-05,9.0
2000-12-06,8.625
2000-12-07,8.8125
2000-12-08,8.25
2000-12-11,8.75
2000-12-12,8.75
2000-12-13,8.875
2000-12-14,8.9375
2000-12-15,8.875
2000-12-18,8.75
2000-12-19,9.0
2000-12-20,8.9375
2000-12-21,9.5
2000-12-22,10.125
2000-12-26,9.6875
2000-12-27,9.8125
2000-12-28,10.6875
2000-12-29,10.625
2001-01-02,10.625
2001-01-03,11.1875
2001-01-04,11.8125
2001-01-05,11.875
2001-01-08,12.0625
2001-01-09,12.0
2001-01-10,11.6875
2001-01-11,11.4375
2001-01-12,11.3125
2001-01-16,11.6875
2001-01-17,11.625
2001-01-18,11.0
2001-01-19,11.1875
2001-01-22,10.9375
2001-01-23,11.0
2001-01-24,11.25
2001-01-25,11.4375
2001-01-26,11.4375
2001-01-29,11.85
2001-01-30,12.21
2001-01-31,13.0
2001-02-01,12.51
2001-02-02,12.15
2001-02-05,12.01
2001-02-06,13.1
2001-02-07,14.01
2001-02-08,13.43
2001-02-09,13.31
2001-02-12,13.15
2001-02-13,14.18
2001-02-14,14.26
2001-02-15,15.0
2001-02-16,14.01
2001-02-20,14.09
2001-02-21,13.47
2001-02-22,13.4
2001-02-23,13.21
2001-02-26,13.45
2001-02-27,14.54
2001-02-28,15.51
2001-03-01,12.0
2001-03-02,11.89
2001-03-05,11.74
2001-03-06,12.2
2001-03-07,12.62
2001-03-08,12.5
2001-03-09,12.5
2001-03-12,12.0
2001-03-13,11.46
2001-03-14,11.12
2001-03-15,11.25
2001-03-16,11.07
2001-03-19,11.18
2001-03-20,11.34
2001-03-21,10.94
2001-03-22,10.73
2001-03-23,10.68
2001-03-26,10.79
2001-03-27,10.72
2001-03-28,10.19
2001-03-29,10.0
2001-03-30,10.05
2001-04-02,10.28
2001-04-03,10.29
2001-04-04,10.42
2001-04-05,10.38
2001-04-06,10.28
2001-04-09,10.49
2001-04-10,10.53
2001-04-11,10.24
2001-04-12,10.35
2001-04-16,10.37
2001-04-17,10.9
2001-04-18,11.62
2001-04-19,11.19
2001-04-20,11.0
2001-04-23,10.89
2001-04-24,10.78
2001-04-25,10.91
2001-04-26,10.97
2001-04-27,11.0
2001-04-30,11.0
2001-05-01,10.98
2001-05-02,11.08
2001-05-03,11.07
2001-05-04,11.31
2001-05-07,11.89
2001-05-08,11.89
2001-05-09,12.06
2001-05-10,11.49
2001-05-11,11.39
2001-05-14,11.81
2001-05-15,11.87
2001-05-16,12.71
2001-05-17,12.91
2001-05-18,13.4
2001-05-21,13.24
2001-05-22,13.3
2001-05-23,12.98
2001-05-24,13.11
2001-05-25,13.25
2001-05-29,13.06
2001-05-30,13.0
2001-05-31,12.98
2001-06-01,12.99
2001-06-04,12.84
2001-06-05,12.91
2001-06-06,13.0
2001-06-07,13.09
2001-06-08,13.11
2001-06-11,13.3
2001-06-12,13.75
2001-06-13,13.77
2001-06-14,13.91
2001-06-15,13.9
2001-06-18,13.46
2001-06-19,13.1
2001-06-20,13.14
2001-06-21,13.65
2001-06-22,13.0
2001-06-25,13.02
2001-06-26,13.01
2001-06-27,12.93
2001-06-28,13.13
2001-06-29,13.68
2001-07-02,13.6
2001-07-03,13.08
2001-07-05,13.0
2001-07-06,12.58
2001-07-09,12.33
2001-07-10,11.99
2001-07-11,12.0
2001-07-12,12.05
2001-07-13,12.6
2001-07-16,12.31
2001-07-17,12.23
2001-07-18,12.41
2001-07-19,12.79
2001-07-20,12.95
2001-07-23,13.23
2001-07-24,12.93
2001-07-25,12.55
2001-07-26,13.1
2001-07-27,13.05
2001-07-30,13.15
2001-07-31,13.13
2001-08-01,12.72
2001-08-02,12.61
2001-08-03,12.81
2001-08-06,12.34
2001-08-07,12.84
2001-08-08,12.25
2001-08-09,12.21
2001-08-10,11.61
2001-08-13,11.83
2001-08-14,11.74
2001-08-15,11.57
2001-08-16,11.55
2001-08-17,11.34
2001-08-20,11.24
2001-08-21,10.66
2001-08-22,10.34
2001-08-23,10.32
2001-08-24,10.79
2001-08-27,10.67
2001-08-28,10.77
2001-08-29,10.5
2001-08-30,10.21
2001-08-31,10.6
2001-09-04,10.63
2001-09-05,10.53
2001-09-06,10.49
2001-09-07,10.0
2001-09-10,10.0
2001-09-17,9.02
2001-09-18,8.57
2001-09-19,8.77
2001-09-20,8.6
2001-09-21,8.3
2001-09-24,8.5
2001-09-25,8.3
2001-09-26,8.2
2001-09-27,8.13
2001-09-28,8.29
2001-10-01,7.92
2001-10-02,7.8
2001-10-03,7.8
2001-10-04,7.75
2001-10-05,7.92
2001-10-08,7.7
2001-10-09,7.67
2001-10-10,7.76
2001-10-11,7.9
2001-10-12,7.79
2001-10-15,7.91
2001-10-16,7.87
2001-10-17,7.51
2001-10-18,7.35
2001-10-19,7.4
2001-10-22,7.4
2001-10-23,7.47
2001-10-24,7.46
2001-10-25,7.75
2001-10-26,7.68
2001-10-29,7.76
2001-10-30,7.69
2001-10-31,7.48
2001-11-01,7.8
2001-11-02,7.78
2001-11-05,7.88
2001-11-06,7.93
2001-11-07,8.2
2001-11-08,8.05
2001-11-09,8.2
2001-11-12,8.36
2001-11-13,9.1
2001-11-14,9.68
2001-11-15,9.61
2001-11-16,9.22
2001-11-19,9.33
2001-11-20,9.06
2001-11-21,8.8
2001-11-23,8.97
2001-11-26,9.5
2001-11-27,9.34
2001-11-28,9.38
2001-11-29,9.45
2001-11-30,9.4
2001-12-03,9.47
2001-12-04,9.65
2001-12-05,9.84
2001-12-06,9.9
2001-12-07,9.84
2001-12-10,9.74
2001-12-11,9.9
2001-12-12,10.1
2001-12-13,9.71
2001-12-14,9.86
2001-12-17,10.1
2001-12-18,10.14
2001-12-19,10.07
2001-12-20,9.95
2001-12-21,9.75
2001-12-24,9.99
2001-12-26,10.13
2001-12-27,10.23
2001-12-28,10.37
2001-12-31,10.4
2002-01-02,10.55
2002-01-03,10.61
2002-01-04,10.78
2002-01-07,10.5
2002-01-08,10.36
2002-01-09,10.12
2002-01-10,10.02
2002-01-11,9.98
2002-01-14,9.92
2002-01-15,9.94
2002-01-16,9.9
2002-01-17,9.98
2002-01-18,10.14
2002-01-22,10.0
2002-01-23,9.9
2002-01-24,10.05
2002-01-25,9.9
2002-01-28,10.5
2002-01-29,10.3
2002-01-30,10.52
2002-01-31,10.72
2002-02-01,10.84
2002-02-04,11.02
2002-02-05,10.84
2002-02-06,10.99
2002-02-07,11.01
2002-02-08,11.02
2002-02-11,11.13
2002-02-12,11.48
2002-02-13,12.05
2002-02-14,11.92
2002-02-15,11.91
2002-02-19,11.91
2002-02-20,12.03
2002-02-21,11.67
2002-02-22,11.83
2002-02-25,11.99
2002-02-26,12.04
2002-02-27,12.74
2002-02-28,12.6
2002-03-01,12.8
2002-03-04,12.38
2002-03-05,12.52
2002-03-06,12.9
2002-03-07,13.16
2002-03-08,13.48
2002-03-11,13.51
2002-03-12,13.72
2002-03-13,13.67
2002-03-14,13.43
2002-03-15,13.99
2002-03-18,14.05
2002-03-19,14.14
2002-03-20,13.96
2002-03-21,13.57
2002-03-22,14.17
2002-03-25,14.25
2002-03-26,14.11
2002-03-27,14.15
2002-03-28,14.05
2002-04-01,13.8
2002-04-02,13.72
2002-04-03,13.72
2002-04-04,13.97
2002-04-05,14.48
2002-04-08,15.09
2002-04-09,15.2
2002-04-10,15.9
2002-04-11,15.61
2002-04-12,15.92
2002-04-15,15.85
2002-04-16,15.96
2002-04-17,15.9
2002-04-18,15.51
2002-04-19,15.62
2002-04-22,15.4
2002-04-23,15.16
2002-04-24,15.05
2002-04-25,14.92
2002-04-26,15.35
2002-04-29,15.21
2002-04-30,15.46
2002-05-01,15.66
2002-05-02,15.59
2002-05-03,15.45
2002-05-06,14.89
2002-05-07,15.39
2002-05-08,15.15
2002-05-09,15.2
2002-05-10,14.89
2002-05-13,14.88
2002-05-14,15.33
2002-05-15,15.82
2002-05-16,16.18
2002-05-17,16.4
2002-05-20,16.9
2002-05-21,17.33
2002-05-22,17.99
2002-05-23,18.0
2002-05-24,17.93
2002-05-28,17.93
2002-05-29,18.0
2002-05-30,18.1
2002-05-31,17.9
2002-06-03,17.77
2002-06-04,17.700001
2002-06-05,17.99
2002-06-06,17.83
2002-06-07,17.9
2002-06-10,17.889999
2002-06-11,17.93
2002-06-12,18.0
2002-06-13,17.469998999999998
2002-06-14,17.41
2002-06-17,17.860001
2002-06-18,18.9
2002-06-19,18.950001
2002-06-20,18.9
2002-06-21,18.92
2002-06-24,18.129998999999998
2002-06-25,18.530001000000002
2002-06-26,18.620001000000002
2002-06-27,19.4
2002-06-28,19.68
2002-07-01,19.02
2002-07-02,18.110001
2002-07-03,17.639999
2002-07-05,18.440001000000002
2002-07-08,18.0
2002-07-09,18.65
2002-07-10,18.1
2002-07-11,18.139999
2002-07-12,18.0
2002-07-15,17.719998999999998
2002-07-16,17.07
2002-07-17,15.85
2002-07-18,15.8
2002-07-19,15.67
2002-07-22,14.46
2002-07-23,14.41
2002-07-24,15.5
2002-07-25,16.059998999999998
2002-07-26,16.43
2002-07-29,17.23
2002-07-30,17.040001
2002-07-31,16.6
2002-08-01,16.299999
2002-08-02,15.42
2002-08-05,15.5
2002-08-06,16.049999
2002-08-07,16.25
2002-08-08,16.09
2002-08-09,16.219998999999998
2002-08-12,16.23
2002-08-13,16.25
2002-08-14,17.17
2002-08-15,17.780001000000002
2002-08-16,17.23
2002-08-19,17.530001000000002
2002-08-20,17.5
2002-08-21,17.25
2002-08-22,17.139999
2002-08-23,17.040001
2002-08-26,17.139999
2002-08-27,16.92
2002-08-28,16.5
2002-08-29,16.549999
2002-08-30,16.85
2002-09-03,16.940001000000002
2002-09-04,16.98
2002-09-05,17.08
2002-09-06,17.32
2002-09-09,17.84
2002-09-10,18.5
2002-09-11,18.85
2002-09-12,18.629998999999998
2002-09-13,18.75
2002-09-16,18.73
2002-09-17,18.52
2002-09-18,18.42
2002-09-19,17.91
2002-09-20,18.059998999999998
2002-09-23,16.9
2002-09-24,16.73
2002-09-25,16.959999
2002-09-26,17.5
2002-09-27,16.98
2002-09-30,15.83
2002-10-01,15.05
2002-10-02,14.61
2002-10-03,13.92
2002-10-04,13.62
2002-10-07,12.45
2002-10-08,13.56
2002-10-09,12.54
2002-10-10,13.54
2002-10-11,14.89
2002-10-14,14.82
2002-10-15,15.92
2002-10-16,15.55
2002-10-17,16.190001000000002
2002-10-18,15.62
2002-10-21,15.7
2002-10-22,15.55
2002-10-23,15.82
2002-10-24,16.42
2002-10-25,17.16
2002-10-28,16.629998999999998
2002-10-29,16.59
2002-10-30,16.58
2002-10-31,16.6
2002-11-01,17.0
2002-11-04,16.09
2002-11-05,15.22
2002-11-06,14.28
2002-11-07,13.91
2002-11-08,13.45
2002-11-11,12.92
2002-11-12,13.55
2002-11-13,13.7
2002-11-14,14.22
2002-11-15,13.8
2002-11-18,13.1
2002-11-19,12.74
2002-11-20,12.3
2002-11-21,12.64
2002-11-22,12.76
2002-11-25,12.9
2002-11-26,12.55
2002-11-27,12.7
2002-11-29,12.7
2002-12-02,12.35
2002-12-03,12.05
2002-12-04,12.23
2002-12-05,12.2
2002-12-06,12.42
2002-12-09,12.1
2002-12-10,12.55
2002-12-11,12.52
2002-12-12,13.05
2002-12-13,13.0
2002-12-16,13.5
2002-12-17,13.15
2002-12-18,12.9
2002-12-19,12.77
2002-12-20,13.01
2002-12-23,12.86
2002-12-24,13.0
2002-12-26,13.2
2002-12-27,13.07
2002-12-30,13.27
2002-12-31,13.23
2003-01-02,13.72
2003-01-03,13.52
2003-01-06,13.36
2003-01-07,13.01
2003-01-08,13.32
2003-01-09,13.9
2003-01-10,13.35
2003-01-13,13.76
2003-01-14,13.88
2003-01-15,13.67
2003-01-16,14.15
2003-01-17,14.26
2003-01-21,13.79
2003-01-22,13.65
2003-01-23,13.85
2003-01-24,13.2
2003-01-27,12.97
2003-01-28,13.0
2003-01-29,13.17
2003-01-30,12.97
2003-01-31,12.5
2003-02-03,11.78
2003-02-04,11.14
2003-02-05,11.41
2003-02-06,11.25
2003-02-07,11.01
2003-02-10,11.1
2003-02-11,11.01
2003-02-12,11.11
2003-02-13,11.03
2003-02-14,11.24
2003-02-18,11.45
2003-02-19,11.07
2003-02-20,11.06
2003-02-21,11.32
2003-02-24,10.52
2003-02-25,10.2
2003-02-26,10.81
2003-02-27,11.03
2003-02-28,11.05
2003-03-03,11.0
2003-03-04,10.95
2003-03-05,11.01
2003-03-06,11.12
2003-03-07,11.3
2003-03-10,11.05
2003-03-11,10.59
2003-03-12,10.3
2003-03-13,10.38
2003-03-14,10.45
2003-03-17,11.12
2003-03-18,11.58
2003-03-19,11.62
2003-03-20,11.54
2003-03-21,12.36
2003-03-24,11.22
2003-03-25,11.59
2003-03-26,11.25
2003-03-27,11.31
2003-03-28,11.22
2003-03-31,11.25
2003-04-01,11.19
2003-04-02,11.87
2003-04-03,11.92
2003-04-04,11.85
2003-04-07,12.2
2003-04-08,12.25
2003-04-09,11.82
2003-04-10,12.43
2003-04-11,12.25
2003-04-14,12.42
2003-04-15,12.5
2003-04-16,12.15
2003-04-17,12.55
2003-04-21,12.72
2003-04-22,12.93
2003-04-23,12.75
2003-04-24,12.97
2003-04-25,12.56
2003-04-28,12.95
2003-04-29,12.83
2003-04-30,12.52
2003-05-01,12.42
2003-05-02,12.71
2003-05-05,12.81
2003-05-06,12.93
2003-05-07,12.85
2003-05-08,12.53
2003-05-09,12.42
2003-05-12,12.56
2003-05-13,12.3
2003-05-14,12.1
2003-05-15,11.99
2003-05-16,12.08
2003-05-19,11.61
2003-05-20,12.42
2003-05-21,12.03
2003-05-22,12.4
2003-05-23,12.48
2003-05-27,12.86
2003-05-28,13.05
2003-05-29,13.15
2003-05-30,13.61
2003-06-02,13.8
2003-06-03,14.05
2003-06-04,14.45
2003-06-05,14.3
2003-06-06,14.2
2003-06-09,13.89
2003-06-10,14.43
2003-06-11,14.87
2003-06-12,14.73
2003-06-13,14.7
2003-06-16,15.0
2003-06-17,14.78
2003-06-18,14.8
2003-06-19,14.55
2003-06-20,15.12
2003-06-23,14.75
2003-06-24,15.03
2003-06-25,14.93
2003-06-26,15.25
2003-06-27,14.9
2003-06-30,15.04
2003-07-01,14.9
2003-07-02,15.1
2003-07-03,14.88
2003-07-07,15.2
2003-07-08,15.4
2003-07-09,15.22
2003-07-10,15.4
2003-07-11,15.7
2003-07-14,15.95
2003-07-15,15.95
2003-07-16,15.93
2003-07-17,16.01
2003-07-18,15.97
2003-07-21,15.55
2003-07-22,15.56
2003-07-23,15.37
2003-07-24,15.39
2003-07-25,15.65
2003-07-28,16.02
2003-07-29,15.5
2003-07-30,15.43
2003-07-31,15.41
2003-08-01,15.28
2003-08-04,15.24
2003-08-05,14.9
2003-08-06,14.99
2003-08-07,15.27
2003-08-08,15.49
2003-08-11,15.51
2003-08-12,15.92
2003-08-13,16.09
2003-08-14,16.690001000000002
2003-08-15,16.9
2003-08-18,16.940001000000002
2003-08-19,17.0
2003-08-20,17.52
2003-08-21,17.799999
2003-08-22,17.6
2003-08-25,17.68
2003-08-26,17.700001
2003-08-27,17.6
2003-08-28,17.940001000000002
2003-08-29,18.299999
2003-09-02,18.389999
2003-09-03,18.24
2003-09-04,18.139999
2003-09-05,18.0
2003-09-08,18.0
2003-09-09,17.469998999999998
2003-09-10,17.16
2003-09-11,17.360001
2003-09-12,17.18
2003-09-15,17.370001000000002
2003-09-16,17.450001
2003-09-17,17.469998999999998
2003-09-18,17.469998999999998
2003-09-19,17.43
2003-09-22,17.08
2003-09-23,17.26
2003-09-24,16.83
2003-09-25,16.379998999999998
2003-09-26,16.209999
2003-09-29,15.94
2003-09-30,15.81
2003-10-01,16.040001
2003-10-02,16.059998999999998
2003-10-03,16.27
2003-10-06,16.280001000000002
2003-10-07,16.389999
2003-10-08,15.24
2003-10-09,15.35
2003-10-10,15.12
2003-10-13,15.15
2003-10-14,15.17
2003-10-15,15.06
2003-10-16,14.98
2003-10-17,14.67
2003-10-20,14.6
2003-10-21,14.78
2003-10-22,14.61
2003-10-23,14.58
2003-10-24,14.65
2003-10-27,14.57
2003-10-28,15.0
2003-10-29,14.72
2003-10-30,14.85
2003-10-31,15.01
2003-11-03,14.87
2003-11-04,14.41
2003-11-05,14.6
2003-11-06,14.85
2003-11-07,14.26
2003-11-10,14.18
2003-11-11,14.42
2003-11-12,14.27
2003-11-13,14.3
2003-11-14,13.92
2003-11-17,13.73
2003-11-18,13.76
2003-11-19,14.45
2003-11-20,14.29
2003-11-21,14.36
2003-11-24,14.7
2003-11-25,14.93
2003-11-26,14.83
2003-11-28,14.66
2003-12-01,14.26
2003-12-02,13.95
2003-12-03,14.0
2003-12-04,13.53
2003-12-05,13.49
2003-12-08,13.44
2003-12-09,13.26
2003-12-10,13.25
2003-12-11,13.56
2003-12-12,13.4
2003-12-15,13.4
2003-12-16,13.39
2003-12-17,13.83
2003-12-18,14.07
2003-12-19,13.91
2003-12-22,13.7
2003-12-23,13.5
2003-12-24,13.45
2003-12-26,13.51
2003-12-29,13.9
2003-12-30,14.25
2003-12-31,14.21
2004-01-02,14.0
2004-01-05,13.66
2004-01-06,13.96
2004-01-07,14.13
2004-01-08,14.5
2004-01-09,14.5
2004-01-12,14.29
2004-01-13,14.31
2004-01-14,14.43
2004-01-15,14.33
2004-01-16,14.33
2004-01-20,14.3
2004-01-21,15.03
2004-01-22,15.01
2004-01-23,15.23
2004-01-26,15.02
2004-01-27,14.83
2004-01-28,14.59
2004-01-29,14.22
2004-01-30,14.13
2004-02-02,14.2
2004-02-03,14.16
2004-02-04,14.23
2004-02-05,14.47
2004-02-06,14.56
2004-02-09,14.53
2004-02-10,14.82
2004-02-11,15.05
2004-02-12,15.04
2004-02-13,14.72
2004-02-17,15.06
2004-02-18,15.0
2004-02-19,15.43
2004-02-20,15.05
2004-02-23,14.98
2004-02-24,14.8
2004-02-25,14.42
2004-02-26,14.39
2004-02-27,14.4
2004-03-01,14.37
2004-03-02,14.2
2004-03-03,14.09
2004-03-04,14.21
2004-03-05,14.29
2004-03-08,14.25
2004-03-09,14.25
2004-03-10,13.89
2004-03-11,13.92
2004-03-12,13.85
2004-03-15,13.54
2004-03-16,13.6
2004-03-17,13.77
2004-03-18,13.92
2004-03-19,13.72
2004-03-22,13.59
2004-03-23,13.76
2004-03-24,13.6
2004-03-25,14.24
2004-03-26,13.93
2004-03-29,14.25
2004-03-30,14.8
2004-03-31,14.5
2004-04-01,14.77
2004-04-02,14.76
2004-04-05,15.13
2004-04-06,15.26
2004-04-07,15.27
2004-04-08,14.78
2004-04-12,14.66
2004-04-13,14.26
2004-04-14,14.21
2004-04-15,14.33
2004-04-16,14.7
2004-04-19,14.64
2004-04-20,14.68
2004-04-21,14.75
2004-04-22,14.77
2004-04-23,14.77
2004-04-26,14.62
2004-04-27,14.78
2004-04-28,14.5
2004-04-29,14.28
2004-04-30,14.16
2004-05-03,14.31
2004-05-04,14.15
2004-05-05,14.08
2004-05-06,13.43
2004-05-07,13.13
2004-05-10,12.96
2004-05-11,12.9
2004-05-12,12.89
2004-05-13,12.77
2004-05-14,12.83
2004-05-17,13.12
2004-05-18,13.24
2004-05-19,13.2
2004-05-20,13.43
2004-05-21,13.6
2004-05-24,13.67
2004-05-25,13.94
2004-05-26,13.97
2004-05-27,14.36
2004-05-28,14.62
2004-06-01,14.64
2004-06-02,14.64
2004-06-03,14.73
2004-06-04,15.0
2004-06-07,15.3
2004-06-08,15.44
2004-06-09,15.5
2004-06-10,15.3
2004-06-14,14.88
2004-06-15,15.16
2004-06-16,15.02
2004-06-17,15.02
2004-06-18,15.0
2004-06-21,14.79
2004-06-22,14.59
2004-06-23,14.72
2004-06-24,14.93
2004-06-25,15.35
2004-06-28,15.08
2004-06-29,14.3
2004-06-30,14.46
2004-07-01,14.13
2004-07-02,14.0
2004-07-06,13.81
2004-07-07,13.94
2004-07-08,12.52
2004-07-09,12.72
2004-07-12,12.72
2004-07-13,12.76
2004-07-14,12.8
2004-07-15,12.92
2004-07-16,12.9
2004-07-19,12.5
2004-07-20,12.69
2004-07-21,12.76
2004-07-22,12.57
2004-07-23,12.7
2004-07-26,12.56
2004-07-27,12.75
2004-07-28,12.53
2004-07-29,12.45
2004-07-30,12.24
2004-08-02,12.19
2004-08-03,11.82
2004-08-04,11.67
2004-08-05,11.41
2004-08-06,11.6
2004-08-09,11.88
2004-08-10,11.94
2004-08-11,11.73
2004-08-12,11.48
2004-08-13,11.58
2004-08-16,11.9
2004-08-17,12.02
2004-08-18,12.27
2004-08-19,12.34
2004-08-20,12.78
2004-08-23,12.51
2004-08-24,12.48
2004-08-25,12.56
2004-08-26,12.42
2004-08-27,12.29
2004-08-30,12.4
2004-08-31,12.19
2004-09-01,12.18
2004-09-02,12.38
2004-09-03,12.37
2004-09-07,12.62
2004-09-08,12.38
2004-09-09,12.17
2004-09-10,12.38
2004-09-13,12.56
2004-09-14,12.71
2004-09-15,12.74
2004-09-16,12.9
2004-09-17,12.98
2004-09-20,13.01
2004-09-21,13.24
2004-09-22,13.12
2004-09-23,12.58
2004-09-24,12.58
2004-09-27,12.42
2004-09-28,12.22
2004-09-29,12.1
2004-09-30,12.23
2004-10-01,11.88
2004-10-04,12.68
2004-10-05,12.74
2004-10-06,12.15
2004-10-07,11.5
2004-10-08,11.49
2004-10-11,11.45
2004-10-12,11.41
2004-10-13,11.43
2004-10-14,11.43
2004-10-15,11.32
2004-10-18,11.62
2004-10-19,11.5
2004-10-20,11.57
2004-10-21,11.71
2004-10-22,11.78
2004-10-25,11.96
2004-10-26,12.15
2004-10-27,12.21
2004-10-28,12.35
2004-10-29,12.39
2004-11-01,11.98
2004-11-02,12.04
2004-11-03,11.9
2004-11-04,12.03
2004-11-05,12.41
2004-11-08,12.35
2004-11-09,12.44
2004-11-10,12.6
2004-11-11,12.68
2004-11-12,12.77
2004-11-15,13.0
2004-11-16,12.74
2004-11-17,13.0
2004-11-18,12.7
2004-11-19,12.37
2004-11-22,12.36
2004-11-23,12.45
2004-11-24,12.58
2004-11-26,12.5
2004-11-29,12.14
2004-11-30,11.6
2004-12-01,11.82
2004-12-02,11.89
2004-12-03,11.79
2004-12-06,11.71
2004-12-07,11.51
2004-12-08,11.77
2004-12-09,11.75
2004-12-10,11.73
2004-12-13,11.82
2004-12-14,12.57
2004-12-15,12.49
2004-12-16,12.02
2004-12-17,11.46
2004-12-20,11.47
2004-12-21,11.6
2004-12-22,11.82
2004-12-23,11.83
2004-12-27,11.8
2004-12-28,11.99
2004-12-29,12.02
2004-12-30,12.07
2004-12-31,12.13
2005-01-03,11.76
2005-01-04,11.33
2005-01-05,11.33
2005-01-06,10.85
2005-01-07,10.89
2005-01-10,11.01
2005-01-11,11.14
2005-01-12,11.32
2005-01-13,11.5
2005-01-14,11.55
2005-01-18,11.51
2005-01-19,11.36
2005-01-20,11.12
2005-01-21,11.1
2005-01-24,11.05
2005-01-25,10.96
2005-01-26,11.2
2005-01-27,11.22
2005-01-28,11.16
2005-01-31,11.26
2005-02-01,11.41
2005-02-02,12.09
2005-02-03,12.59
2005-02-04,12.58
2005-02-07,12.48
2005-02-08,12.28
2005-02-09,11.94
2005-02-10,11.89
2005-02-11,11.93
2005-02-14,12.08
2005-02-15,12.0
2005-02-16,11.9
2005-02-17,11.81
2005-02-18,11.58
2005-02-22,11.3
2005-02-23,11.85
2005-02-24,11.66
2005-02-25,11.72
2005-02-28,11.67
2005-03-01,11.87
2005-03-02,11.75
2005-03-03,12.01
2005-03-04,12.0
2005-03-07,12.13
2005-03-08,11.91
2005-03-09,11.81
2005-03-10,11.88
2005-03-11,11.84
2005-03-14,12.06
2005-03-15,12.18
2005-03-16,11.96
2005-03-17,12.0
2005-03-18,12.0
2005-03-21,11.9
2005-03-22,11.81
2005-03-23,11.81
2005-03-24,11.91
2005-03-28,11.89
2005-03-29,11.6
2005-03-30,11.86
2005-03-31,12.02
2005-04-01,11.85
2005-04-04,11.65
2005-04-05,11.58
2005-04-06,11.6
2005-04-07,11.3
2005-04-08,10.99
2005-04-11,10.84
2005-04-12,10.76
2005-04-13,10.61
2005-04-14,10.64
2005-04-15,10.11
2005-04-18,10.44
2005-04-19,10.32
2005-04-20,10.08
2005-04-21,10.43
2005-04-22,10.17
2005-04-25,10.38
2005-04-26,10.32
