Date,DG
2018-12-14,104.980003
2018-12-17,103.120003
2018-12-18,104.349998
2018-12-19,103.019997
2018-12-20,100.339996
2018-12-21,99.739998
2018-12-24,98.849998
2018-12-26,105.949997
2018-12-27,106.459999
2018-12-28,107.07
2018-12-31,108.08000200000001
2019-01-02,107.709999
2019-01-03,107.839996
2019-01-04,108.769997
2019-01-07,112.940002
2019-01-08,113.480003
2019-01-09,115.5
2019-01-10,116.519997
2019-01-11,116.059998
2019-01-14,113.099998
2019-01-15,112.16999799999999
2019-01-16,112.209999
2019-01-17,112.269997
2019-01-18,113.529999
2019-01-22,112.900002
2019-01-23,113.589996
2019-01-24,113.75
2019-01-25,114.199997
2019-01-28,114.120003
2019-01-29,114.800003
2019-01-30,115.279999
2019-01-31,115.43
2019-02-01,115.040001
2019-02-04,116.639999
2019-02-05,116.040001
2019-02-06,116.349998
2019-02-07,117.370003
2019-02-08,116.32
2019-02-11,117.25
2019-02-12,118.010002
2019-02-13,118.900002
2019-02-14,118.519997
2019-02-15,119.0
2019-02-19,119.150002
2019-02-20,118.989998
2019-02-21,118.459999
2019-02-22,118.379997
2019-02-25,118.760002
2019-02-26,118.379997
2019-02-27,118.16999799999999
2019-02-28,118.459999
2019-03-01,119.5
2019-03-04,118.870003
2019-03-05,119.610001
2019-03-06,119.269997
2019-03-07,118.879997
2019-03-08,118.709999
2019-03-11,119.709999
2019-03-12,119.610001
2019-03-13,120.68
2019-03-14,111.639999
2019-03-15,113.889999
2019-03-18,116.529999
2019-03-19,117.239998
2019-03-20,117.129997
2019-03-21,117.82
2019-03-22,117.470001
2019-03-25,118.75
2019-03-26,118.769997
2019-03-27,118.709999
2019-03-28,119.360001
2019-03-29,119.300003
2019-04-01,118.33000200000001
2019-04-02,117.889999
2019-04-03,118.16999799999999
2019-04-04,120.160004
2019-04-05,122.58000200000001
2019-04-08,122.300003
2019-04-09,121.41999799999999
2019-04-10,121.809998
2019-04-11,122.410004
2019-04-12,122.379997
2019-04-15,123.849998
2019-04-16,123.699997
2019-04-17,124.300003
2019-04-18,123.550003
2019-04-22,123.559998
2019-04-23,124.230003
2019-04-24,126.040001
2019-04-25,126.379997
2019-04-26,125.260002
2019-04-29,125.099998
2019-04-30,126.089996
2019-05-01,123.82
2019-05-02,124.629997
2019-05-03,124.699997
2019-05-06,124.360001
2019-05-07,122.25
2019-05-08,122.279999
2019-05-09,122.959999
2019-05-10,121.839996
2019-05-13,118.260002
2019-05-14,117.279999
2019-05-15,118.040001
2019-05-16,119.720001
2019-05-17,120.190002
2019-05-20,119.82
2019-05-21,121.550003
2019-05-22,122.050003
2019-05-23,120.639999
2019-05-24,121.959999
2019-05-28,119.959999
2019-05-29,118.510002
2019-05-30,127.0
2019-05-31,127.279999
2019-06-03,129.0
2019-06-04,130.0
2019-06-05,130.399994
2019-06-06,131.46000700000002
2019-06-07,133.149994
2019-06-10,134.970001
2019-06-11,135.509995
2019-06-12,136.03999299999998
2019-06-13,135.96000700000002
2019-06-14,135.690002
2019-06-17,135.899994
2019-06-18,137.050003
2019-06-19,138.169998
2019-06-20,138.809998
2019-06-21,138.779999
2019-06-24,137.139999
2019-06-25,136.009995
2019-06-26,136.470001
2019-06-27,136.46000700000002
2019-06-28,135.16000400000001
2019-07-01,135.869995
2019-07-02,137.110001
2019-07-03,139.08999599999999
2019-07-05,139.949997
2019-07-08,138.570007
2019-07-09,139.550003
2019-07-10,140.929993
2019-07-11,140.360001
2019-07-12,141.520004
2019-07-15,142.259995
2019-07-16,144.199997
2019-07-17,144.970001
2019-07-18,142.820007
2019-07-19,141.279999
2019-07-22,138.03999299999998
2019-07-23,137.220001
2019-07-24,139.149994
2019-07-25,137.720001
2019-07-26,137.970001
2019-07-29,135.800003
2019-07-30,134.199997
2019-07-31,134.020004
2019-08-01,132.149994
2019-08-02,133.690002
2019-08-05,132.649994
2019-08-06,134.46000700000002
2019-08-07,134.58999599999999
2019-08-08,137.389999
2019-08-09,135.580002
2019-08-12,134.940002
2019-08-13,135.380005
2019-08-14,133.850006
2019-08-15,133.809998
2019-08-16,135.91000400000001
2019-08-19,138.100006
2019-08-20,137.21000700000002
2019-08-21,138.78999299999998
2019-08-22,139.740005
2019-08-23,136.990005
2019-08-26,139.220001
2019-08-27,138.75
2019-08-28,141.029999
2019-08-29,156.08999599999999
2019-08-30,156.08999599999999
2019-09-03,155.630005
2019-09-04,157.800003
2019-09-05,159.820007
2019-09-06,161.53999299999998
2019-09-09,160.759995
2019-09-10,157.08999599999999
2019-09-11,156.009995
2019-09-12,157.100006
2019-09-13,157.779999
2019-09-16,153.169998
2019-09-17,156.820007
2019-09-18,156.699997
2019-09-19,156.809998
2019-09-20,156.229996
2019-09-23,158.71000700000002
2019-09-24,158.809998
2019-09-25,159.149994
2019-09-26,159.5
2019-09-27,160.020004
2019-09-30,158.940002
2019-10-01,159.03999299999998
2019-10-02,157.619995
2019-10-03,157.41000400000001
2019-10-04,160.970001
2019-10-07,160.009995
2019-10-08,159.83999599999999
2019-10-09,160.850006
2019-10-10,160.520004
2019-10-11,162.25
2019-10-14,161.21000700000002
2019-10-15,162.070007
2019-10-16,162.240005
2019-10-17,162.869995
2019-10-18,164.41000400000001
2019-10-21,164.350006
2019-10-22,165.800003
2019-10-23,162.979996
2019-10-24,162.91000400000001
2019-10-25,162.179993
2019-10-28,162.639999
2019-10-29,160.619995
2019-10-30,161.630005
2019-10-31,160.33999599999999
2019-11-01,159.899994
2019-11-04,158.21000700000002
2019-11-05,159.690002
2019-11-06,159.610001
2019-11-07,159.229996
2019-11-08,157.860001
2019-11-11,157.0
2019-11-12,156.979996
2019-11-13,157.990005
2019-11-14,159.490005
2019-11-15,160.139999
2019-11-18,159.979996
2019-11-19,158.429993
2019-11-20,160.949997
2019-11-21,160.779999
2019-11-22,159.78999299999998
2019-11-25,159.919998
2019-11-26,158.470001
2019-11-27,158.419998
2019-11-29,157.360001
2019-12-02,154.679993
2019-12-03,153.0
2019-12-04,153.550003
2019-12-05,155.100006
2019-12-06,154.720001
2019-12-09,154.820007
2019-12-10,154.369995
2019-12-11,154.509995
2019-12-12,155.580002
2019-12-13,154.630005
2019-12-16,152.770004
2019-12-17,155.179993
2019-12-18,155.300003
2019-12-19,157.0
2019-12-20,156.71000700000002
2019-12-23,155.16000400000001
2019-12-24,156.25
2019-12-26,155.309998
2019-12-27,156.649994
2019-12-30,157.350006
2019-12-31,155.979996
2020-01-02,156.53999299999998
2020-01-03,155.389999
2020-01-06,154.53999299999998
2020-01-07,152.21000700000002
2020-01-08,151.550003
2020-01-09,152.580002
2020-01-10,153.220001
2020-01-13,154.119995
2020-01-14,157.979996
2020-01-15,156.58999599999999
2020-01-16,158.270004
2020-01-17,157.990005
2020-01-21,157.53999299999998
2020-01-22,154.5
2020-01-23,155.139999
2020-01-24,154.33999599999999
2020-01-27,155.860001
2020-01-28,156.66000400000001
2020-01-29,155.75
2020-01-30,156.990005
2020-01-31,153.41000400000001
2020-02-03,154.770004
2020-02-04,155.990005
2020-02-05,157.259995
2020-02-06,155.470001
2020-02-07,154.970001
2020-02-10,155.58999599999999
2020-02-11,155.949997
2020-02-12,158.66000400000001
2020-02-13,159.850006
2020-02-14,158.029999
2020-02-18,161.71000700000002
2020-02-19,163.78999299999998
2020-02-20,165.729996
2020-02-21,166.880005
2020-02-24,164.860001
2020-02-25,161.5
2020-02-26,162.669998
2020-02-27,157.66000400000001
2020-02-28,150.300003
2020-03-02,159.600006
2020-03-03,156.419998
2020-03-04,160.16000400000001
2020-03-05,157.479996
2020-03-06,158.380005
2020-03-09,159.279999
2020-03-10,166.25
2020-03-11,157.630005
2020-03-12,141.970001
2020-03-13,145.809998
2020-03-16,136.100006
2020-03-17,154.529999
2020-03-18,148.740005
2020-03-19,143.0
2020-03-20,140.130005
2020-03-23,139.869995
2020-03-24,141.820007
2020-03-25,137.229996
2020-03-26,140.520004
2020-03-27,146.119995
2020-03-30,146.770004
2020-03-31,151.009995
2020-04-01,153.16000400000001
2020-04-02,159.699997
2020-04-03,162.199997
2020-04-06,169.649994
2020-04-07,169.179993
2020-04-08,169.220001
2020-04-09,169.240005
2020-04-13,171.570007
2020-04-14,178.070007
2020-04-15,176.110001
2020-04-16,180.130005
2020-04-17,182.110001
2020-04-20,179.0
2020-04-21,178.740005
2020-04-22,179.149994
2020-04-23,176.5
2020-04-24,175.979996
2020-04-27,179.490005
2020-04-28,178.429993
2020-04-29,174.800003
2020-04-30,175.300003
2020-05-01,173.0
2020-05-04,175.440002
2020-05-05,174.869995
2020-05-06,173.899994
2020-05-07,173.600006
2020-05-08,176.360001
