Date,PVH
2012-02-15,81.699997
2012-02-16,82.120003
2012-02-17,82.230003
2012-02-21,82.260002
2012-02-22,82.220001
2012-02-23,82.160004
2012-02-24,82.41999799999999
2012-02-27,82.949997
2012-02-28,83.339996
2012-02-29,85.010002
2012-03-01,85.550003
2012-03-02,84.720001
2012-03-05,85.18
2012-03-06,83.010002
2012-03-07,83.5
2012-03-08,84.690002
2012-03-09,86.93
2012-03-12,87.279999
2012-03-13,89.0
2012-03-14,88.940002
2012-03-15,88.730003
2012-03-16,89.269997
2012-03-19,89.0
2012-03-20,89.33000200000001
2012-03-21,89.529999
2012-03-22,89.970001
2012-03-23,89.550003
2012-03-26,90.83000200000001
2012-03-27,89.809998
2012-03-28,88.639999
2012-03-29,89.489998
2012-03-30,89.33000200000001
2012-04-02,91.400002
2012-04-03,91.730003
2012-04-04,91.25
2012-04-05,91.879997
2012-04-09,90.639999
2012-04-10,87.190002
2012-04-11,88.059998
2012-04-12,88.5
2012-04-13,89.010002
2012-04-16,88.599998
2012-04-17,89.870003
2012-04-18,90.019997
2012-04-19,88.68
2012-04-20,88.519997
2012-04-23,87.08000200000001
2012-04-24,86.739998
2012-04-25,88.93
2012-04-26,90.540001
2012-04-27,90.059998
2012-04-30,88.800003
2012-05-01,89.620003
2012-05-02,92.349998
2012-05-03,90.980003
2012-05-04,85.660004
2012-05-07,84.08000200000001
2012-05-08,81.32
2012-05-09,81.389999
2012-05-10,80.209999
2012-05-11,81.230003
2012-05-14,79.510002
2012-05-15,79.410004
2012-05-16,76.339996
2012-05-17,72.699997
2012-05-18,72.709999
2012-05-21,75.980003
2012-05-22,77.550003
2012-05-23,77.370003
2012-05-24,82.379997
2012-05-25,82.459999
2012-05-29,84.639999
2012-05-30,83.040001
2012-05-31,81.0
2012-06-01,76.470001
2012-06-04,77.18
2012-06-05,79.660004
2012-06-06,80.25
2012-06-07,78.790001
2012-06-08,79.959999
2012-06-11,77.459999
2012-06-12,78.089996
2012-06-13,75.949997
2012-06-14,77.309998
2012-06-15,79.389999
2012-06-18,80.18
2012-06-19,80.809998
2012-06-20,79.480003
2012-06-21,79.459999
2012-06-22,79.800003
2012-06-25,77.889999
2012-06-26,78.190002
2012-06-27,77.889999
2012-06-28,75.32
2012-06-29,77.790001
2012-07-02,78.809998
2012-07-03,80.099998
2012-07-05,82.099998
2012-07-06,79.68
2012-07-09,77.589996
2012-07-10,78.620003
2012-07-11,75.519997
2012-07-12,74.470001
2012-07-13,76.389999
2012-07-16,76.440002
2012-07-17,76.190002
2012-07-18,77.400002
2012-07-19,80.360001
2012-07-20,79.129997
2012-07-23,77.809998
2012-07-24,76.18
2012-07-25,75.459999
2012-07-26,78.190002
2012-07-27,80.91999799999999
2012-07-30,81.220001
2012-07-31,79.43
2012-08-01,77.980003
2012-08-02,75.190002
2012-08-03,77.540001
2012-08-06,78.860001
2012-08-07,84.25
2012-08-08,84.540001
2012-08-09,84.08000200000001
2012-08-10,83.839996
2012-08-13,84.900002
2012-08-14,85.269997
2012-08-15,86.779999
2012-08-16,87.559998
2012-08-17,89.010002
2012-08-20,87.190002
2012-08-21,87.75
2012-08-22,87.480003
2012-08-23,87.07
2012-08-24,87.940002
2012-08-27,88.489998
2012-08-28,92.769997
2012-08-29,93.82
2012-08-30,93.489998
2012-08-31,93.900002
2012-09-04,94.370003
2012-09-05,93.0
2012-09-06,94.559998
2012-09-07,94.07
2012-09-10,93.599998
2012-09-11,92.730003
2012-09-12,92.760002
2012-09-13,93.339996
2012-09-14,94.790001
2012-09-17,94.269997
2012-09-18,91.57
2012-09-19,92.309998
2012-09-20,92.510002
2012-09-21,92.629997
2012-09-24,94.269997
2012-09-25,92.75
2012-09-26,92.589996
2012-09-27,93.43
2012-09-28,93.720001
2012-10-01,92.949997
2012-10-02,92.91999799999999
2012-10-03,94.709999
2012-10-04,95.83000200000001
2012-10-05,95.5
2012-10-08,94.459999
2012-10-09,93.25
2012-10-10,93.190002
2012-10-11,94.059998
2012-10-12,92.75
2012-10-15,94.959999
2012-10-16,97.120003
2012-10-17,98.0
2012-10-18,98.300003
2012-10-19,96.730003
2012-10-22,95.410004
2012-10-23,94.489998
2012-10-24,93.870003
2012-10-25,93.010002
2012-10-26,91.5
2012-10-31,109.989998
2012-11-01,114.75
2012-11-02,111.120003
2012-11-05,111.370003
2012-11-06,114.110001
2012-11-07,112.25
2012-11-08,110.209999
2012-11-09,108.879997
2012-11-12,109.989998
2012-11-13,108.599998
2012-11-14,107.059998
2012-11-15,107.309998
2012-11-16,108.290001
2012-11-19,111.239998
2012-11-20,110.449997
2012-11-21,109.599998
2012-11-23,110.970001
2012-11-26,110.739998
2012-11-27,109.290001
2012-11-28,116.459999
2012-11-29,114.839996
2012-11-30,114.589996
2012-12-03,115.089996
2012-12-04,113.730003
2012-12-05,111.139999
2012-12-06,112.18
2012-12-07,112.510002
2012-12-10,110.559998
2012-12-11,110.949997
2012-12-12,109.370003
2012-12-13,108.760002
2012-12-14,108.360001
2012-12-17,110.230003
2012-12-18,111.93
2012-12-19,112.470001
2012-12-20,112.190002
2012-12-21,109.949997
2012-12-24,110.559998
2012-12-26,107.800003
2012-12-27,109.209999
2012-12-28,108.220001
2012-12-31,111.010002
2013-01-02,111.800003
2013-01-03,113.699997
2013-01-04,115.660004
2013-01-07,117.040001
2013-01-08,117.83000200000001
2013-01-09,118.459999
2013-01-10,117.809998
2013-01-11,117.470001
2013-01-14,117.739998
2013-01-15,119.449997
2013-01-16,118.360001
2013-01-17,118.970001
2013-01-18,118.019997
2013-01-22,117.599998
2013-01-23,117.57
2013-01-24,118.690002
2013-01-25,120.860001
2013-01-28,120.099998
2013-01-29,119.849998
2013-01-30,118.279999
2013-01-31,118.870003
2013-02-01,116.260002
2013-02-04,116.129997
2013-02-05,116.410004
2013-02-06,121.379997
2013-02-07,122.82
2013-02-08,122.470001
2013-02-11,119.5
2013-02-12,120.720001
2013-02-13,120.489998
2013-02-14,120.300003
2013-02-15,120.099998
2013-02-19,121.139999
2013-02-20,118.389999
2013-02-21,117.800003
2013-02-22,118.889999
2013-02-25,117.360001
2013-02-26,119.790001
2013-02-27,120.709999
2013-02-28,121.849998
2013-03-01,122.059998
2013-03-04,123.879997
2013-03-05,125.07
2013-03-06,122.720001
2013-03-07,124.08000200000001
2013-03-08,123.279999
2013-03-11,120.91999799999999
2013-03-12,118.010002
2013-03-13,119.5
2013-03-14,118.720001
2013-03-15,117.970001
2013-03-18,116.059998
2013-03-19,114.260002
2013-03-20,112.739998
2013-03-21,111.83000200000001
2013-03-22,111.860001
2013-03-25,113.199997
2013-03-26,113.940002
2013-03-27,112.790001
2013-03-28,106.809998
2013-04-01,106.199997
2013-04-02,105.940002
2013-04-03,105.08000200000001
2013-04-04,104.82
2013-04-05,107.779999
2013-04-08,108.260002
2013-04-09,107.779999
2013-04-10,109.410004
2013-04-11,111.43
2013-04-12,109.730003
2013-04-15,104.910004
2013-04-16,106.550003
2013-04-17,104.75
2013-04-18,103.849998
2013-04-19,106.08000200000001
2013-04-22,106.43
2013-04-23,109.360001
2013-04-24,109.459999
2013-04-25,111.349998
2013-04-26,111.599998
2013-04-29,114.349998
2013-04-30,115.410004
2013-05-01,115.050003
2013-05-02,114.510002
2013-05-03,115.75
2013-05-06,115.389999
2013-05-07,117.93
2013-05-08,119.199997
2013-05-09,118.389999
2013-05-10,119.41999799999999
2013-05-13,118.339996
2013-05-14,119.410004
2013-05-15,118.019997
2013-05-16,118.040001
2013-05-17,120.279999
2013-05-20,119.309998
2013-05-21,119.489998
2013-05-22,116.980003
2013-05-23,116.910004
2013-05-24,115.739998
2013-05-28,116.160004
2013-05-29,115.230003
2013-05-30,115.980003
2013-05-31,115.190002
2013-06-03,114.07
2013-06-04,112.540001
2013-06-05,111.18
2013-06-06,111.93
2013-06-07,113.699997
2013-06-10,113.379997
2013-06-11,111.199997
2013-06-12,111.279999
2013-06-13,122.599998
2013-06-14,123.279999
2013-06-17,125.190002
2013-06-18,126.260002
2013-06-19,125.230003
2013-06-20,120.32
2013-06-21,121.0
2013-06-24,121.129997
2013-06-25,123.41999799999999
2013-06-26,124.150002
2013-06-27,125.010002
2013-06-28,125.050003
2013-07-01,126.910004
2013-07-02,125.58000200000001
2013-07-03,126.040001
2013-07-05,126.860001
2013-07-08,128.279999
2013-07-09,130.860001
2013-07-10,131.940002
2013-07-11,131.479996
2013-07-12,131.179993
2013-07-15,130.610001
2013-07-16,128.03999299999998
2013-07-17,127.32
2013-07-18,129.41000400000001
2013-07-19,129.649994
2013-07-22,130.0
2013-07-23,130.940002
2013-07-24,131.199997
2013-07-25,132.399994
2013-07-26,132.16000400000001
2013-07-29,131.96000700000002
2013-07-30,132.149994
2013-07-31,131.78999299999998
2013-08-01,134.389999
2013-08-02,133.600006
2013-08-05,133.729996
2013-08-06,132.509995
2013-08-07,130.009995
2013-08-08,129.820007
2013-08-09,130.029999
2013-08-12,132.630005
2013-08-13,131.929993
2013-08-14,128.580002
2013-08-15,126.82
2013-08-16,127.050003
2013-08-19,125.82
2013-08-20,129.389999
2013-08-21,130.259995
2013-08-22,130.869995
2013-08-23,130.470001
2013-08-26,129.320007
2013-08-27,128.009995
2013-08-28,127.410004
2013-08-29,128.929993
2013-08-30,128.75
2013-09-03,129.33999599999999
2013-09-04,130.509995
2013-09-05,129.300003
2013-09-06,129.970001
2013-09-09,132.110001
2013-09-10,124.660004
2013-09-11,122.800003
2013-09-12,123.760002
2013-09-13,124.449997
2013-09-16,123.739998
2013-09-17,122.709999
2013-09-18,126.440002
2013-09-19,127.0
2013-09-20,125.089996
2013-09-23,122.57
2013-09-24,123.099998
2013-09-25,119.75
2013-09-26,119.809998
2013-09-27,118.510002
2013-09-30,118.690002
2013-10-01,115.209999
2013-10-02,117.550003
2013-10-03,122.690002
2013-10-04,123.949997
2013-10-07,121.730003
2013-10-08,117.690002
2013-10-09,117.970001
2013-10-10,119.879997
2013-10-11,118.91999799999999
2013-10-14,119.040001
2013-10-15,119.129997
2013-10-16,120.839996
2013-10-17,120.199997
2013-10-18,122.41999799999999
2013-10-21,123.150002
2013-10-22,122.949997
2013-10-23,121.360001
2013-10-24,119.050003
2013-10-25,118.550003
2013-10-28,120.889999
2013-10-29,123.230003
2013-10-30,124.75
2013-10-31,124.57
2013-11-01,124.529999
2013-11-04,125.68
2013-11-05,124.839996
2013-11-06,126.07
2013-11-07,124.639999
2013-11-08,125.57
2013-11-11,126.809998
2013-11-12,127.190002
2013-11-13,132.899994
2013-11-14,133.429993
2013-11-15,133.050003
2013-11-18,132.029999
2013-11-19,131.71000700000002
2013-11-20,130.71000700000002
2013-11-21,131.270004
2013-11-22,132.009995
2013-11-25,132.800003
2013-11-26,134.490005
2013-11-27,134.83999599999999
2013-11-29,133.919998
2013-12-02,132.0
2013-12-03,131.919998
2013-12-04,132.110001
2013-12-05,130.759995
2013-12-06,130.110001
2013-12-09,127.43
2013-12-10,131.869995
2013-12-11,130.690002
2013-12-12,128.0
2013-12-13,129.059998
2013-12-16,130.479996
2013-12-17,131.41000400000001
2013-12-18,132.630005
2013-12-19,130.979996
2013-12-20,130.880005
2013-12-23,134.389999
2013-12-24,134.440002
2013-12-26,134.970001
2013-12-27,134.5
2013-12-30,134.690002
2013-12-31,136.020004
2014-01-02,136.580002
2014-01-03,137.619995
2014-01-06,135.350006
2014-01-07,135.070007
2014-01-08,132.300003
2014-01-09,133.020004
2014-01-10,132.130005
2014-01-13,129.550003
2014-01-14,126.5
2014-01-15,126.879997
2014-01-16,125.139999
2014-01-17,123.800003
2014-01-21,122.199997
2014-01-22,122.910004
2014-01-23,121.389999
2014-01-24,120.809998
2014-01-27,121.160004
2014-01-28,122.230003
2014-01-29,120.5
2014-01-30,121.449997
2014-01-31,120.870003
2014-02-03,116.589996
2014-02-04,116.720001
2014-02-05,117.150002
2014-02-06,120.699997
2014-02-07,121.860001
2014-02-10,120.779999
2014-02-11,120.32
2014-02-12,117.540001
2014-02-13,119.459999
2014-02-14,118.25
2014-02-18,117.58000200000001
2014-02-19,118.199997
2014-02-20,118.089996
2014-02-21,121.239998
2014-02-24,123.18
2014-02-25,125.519997
2014-02-26,125.75
2014-02-27,126.209999
2014-02-28,126.43
2014-03-03,125.0
2014-03-04,126.339996
2014-03-05,125.66999799999999
2014-03-06,125.849998
2014-03-07,126.300003
2014-03-10,124.709999
2014-03-11,122.739998
2014-03-12,122.040001
2014-03-13,115.040001
2014-03-14,115.040001
2014-03-17,116.33000200000001
2014-03-18,119.059998
2014-03-19,118.449997
2014-03-20,119.120003
2014-03-21,119.879997
2014-03-24,119.290001
2014-03-25,117.25
2014-03-26,121.43
2014-03-27,123.08000200000001
2014-03-28,123.809998
2014-03-31,124.769997
2014-04-01,125.91999799999999
2014-04-02,125.730003
2014-04-03,124.529999
2014-04-04,124.970001
2014-04-07,122.57
2014-04-08,123.489998
2014-04-09,125.18
2014-04-10,123.690002
2014-04-11,121.709999
2014-04-14,122.339996
2014-04-15,121.949997
2014-04-16,124.050003
2014-04-17,122.589996
2014-04-21,121.389999
2014-04-22,121.480003
2014-04-23,121.050003
2014-04-24,120.949997
2014-04-25,122.239998
2014-04-28,124.260002
2014-04-29,125.43
2014-04-30,125.57
2014-05-01,126.599998
2014-05-02,128.220001
2014-05-05,128.16000400000001
2014-05-06,126.660004
2014-05-07,127.379997
2014-05-08,129.509995
2014-05-09,130.25
2014-05-12,132.880005
2014-05-13,132.639999
2014-05-14,131.889999
2014-05-15,130.600006
2014-05-16,133.050003
2014-05-19,133.66000400000001
2014-05-20,130.509995
2014-05-21,131.429993
2014-05-22,131.169998
2014-05-23,131.479996
2014-05-27,132.850006
2014-05-28,130.949997
2014-05-29,132.029999
2014-05-30,131.630005
2014-06-02,131.33999599999999
2014-06-03,130.330002
2014-06-04,130.679993
2014-06-05,120.089996
2014-06-06,119.68
2014-06-09,121.57
2014-06-10,120.07
2014-06-11,118.550003
2014-06-12,117.120003
2014-06-13,116.5
2014-06-16,116.599998
2014-06-17,116.639999
2014-06-18,117.029999
2014-06-19,116.16999799999999
2014-06-20,115.190002
2014-06-23,114.699997
2014-06-24,114.040001
2014-06-25,116.220001
2014-06-26,116.550003
2014-06-27,117.5
2014-06-30,116.599998
2014-07-01,117.709999
2014-07-02,117.879997
2014-07-03,119.599998
2014-07-07,117.989998
2014-07-08,116.690002
2014-07-09,117.110001
2014-07-10,114.900002
2014-07-11,112.16999799999999
2014-07-14,112.660004
2014-07-15,111.720001
2014-07-16,110.32
2014-07-17,110.459999
2014-07-18,110.849998
2014-07-21,110.16999799999999
2014-07-22,110.800003
2014-07-23,111.82
2014-07-24,114.07
2014-07-25,113.349998
2014-07-28,113.83000200000001
2014-07-29,112.300003
2014-07-30,113.190002
2014-07-31,110.18
2014-08-01,107.989998
2014-08-04,107.870003
2014-08-05,109.279999
2014-08-06,110.470001
2014-08-07,109.540001
2014-08-08,114.43
2014-08-11,115.150002
2014-08-12,114.269997
2014-08-13,112.190002
2014-08-14,112.660004
2014-08-15,110.5
2014-08-18,112.540001
2014-08-19,113.650002
2014-08-20,115.769997
2014-08-21,114.040001
2014-08-22,117.58000200000001
2014-08-25,118.019997
2014-08-26,118.41999799999999
2014-08-27,118.260002
2014-08-28,117.459999
2014-08-29,116.739998
2014-09-02,116.33000200000001
2014-09-03,117.129997
2014-09-04,128.380005
2014-09-05,128.059998
2014-09-08,127.769997
2014-09-09,126.870003
2014-09-10,126.550003
2014-09-11,125.849998
2014-09-12,126.769997
2014-09-15,125.980003
2014-09-16,126.43
2014-09-17,126.82
2014-09-18,127.160004
2014-09-19,125.980003
2014-09-22,123.91999799999999
2014-09-23,122.809998
2014-09-24,123.699997
2014-09-25,122.349998
2014-09-26,122.980003
2014-09-29,122.279999
2014-09-30,121.150002
2014-10-01,120.239998
2014-10-02,121.93
2014-10-03,121.5
2014-10-06,120.120003
2014-10-07,120.16999799999999
2014-10-08,120.099998
2014-10-09,115.459999
2014-10-10,115.83000200000001
2014-10-13,113.720001
2014-10-14,112.489998
2014-10-15,112.82
2014-10-16,111.989998
2014-10-17,110.75
2014-10-20,111.629997
2014-10-21,115.57
2014-10-22,114.5
2014-10-23,113.989998
2014-10-24,117.0
2014-10-27,116.050003
2014-10-28,115.379997
2014-10-29,114.220001
2014-10-30,114.75
2014-10-31,114.349998
2014-11-03,114.870003
2014-11-04,112.629997
2014-11-05,113.349998
2014-11-06,117.410004
2014-11-07,118.190002
2014-11-10,116.08000200000001
2014-11-11,116.779999
2014-11-12,119.08000200000001
2014-11-13,118.800003
2014-11-14,119.050003
2014-11-17,121.150002
2014-11-18,121.790001
2014-11-19,123.07
2014-11-20,123.0
2014-11-21,122.449997
2014-11-24,123.769997
2014-11-25,125.150002
2014-11-26,124.489998
2014-11-28,127.139999
2014-12-01,122.089996
2014-12-02,121.82
2014-12-03,124.400002
2014-12-04,122.68
2014-12-05,122.769997
2014-12-08,121.489998
2014-12-09,122.400002
2014-12-10,122.68
2014-12-11,125.559998
2014-12-12,127.029999
2014-12-15,126.400002
2014-12-16,121.690002
2014-12-17,123.82
2014-12-18,124.879997
2014-12-19,122.910004
2014-12-22,123.980003
2014-12-23,126.379997
2014-12-24,125.440002
2014-12-26,126.08000200000001
2014-12-29,128.139999
2014-12-30,127.360001
2014-12-31,128.169998
2015-01-02,126.339996
2015-01-05,121.910004
2015-01-06,116.980003
2015-01-07,119.970001
2015-01-08,119.089996
2015-01-09,117.879997
2015-01-12,117.739998
2015-01-13,117.959999
2015-01-14,114.720001
2015-01-15,110.849998
2015-01-16,111.41999799999999
2015-01-20,110.93
2015-01-21,111.690002
2015-01-22,113.66999799999999
2015-01-23,112.010002
2015-01-26,110.93
2015-01-27,112.68
2015-01-28,111.620003
2015-01-29,112.940002
2015-01-30,110.260002
2015-02-02,111.389999
2015-02-03,113.739998
2015-02-04,106.959999
2015-02-05,108.589996
2015-02-06,108.589996
2015-02-09,103.190002
2015-02-10,102.510002
2015-02-11,104.360001
2015-02-12,105.410004
2015-02-13,106.540001
2015-02-17,106.75
2015-02-18,107.269997
2015-02-19,108.519997
2015-02-20,110.0
2015-02-23,110.849998
2015-02-24,111.68
2015-02-25,110.980003
2015-02-26,107.980003
2015-02-27,106.529999
2015-03-02,106.739998
2015-03-03,105.83000200000001
2015-03-04,105.760002
2015-03-05,105.470001
2015-03-06,102.730003
2015-03-09,102.709999
2015-03-10,99.93
2015-03-11,96.980003
2015-03-12,97.860001
2015-03-13,97.300003
2015-03-16,94.349998
2015-03-17,98.290001
2015-03-18,101.160004
2015-03-19,101.629997
2015-03-20,102.440002
2015-03-23,103.769997
2015-03-24,103.58000200000001
2015-03-25,104.029999
2015-03-26,104.559998
2015-03-27,103.910004
2015-03-30,105.360001
2015-03-31,106.559998
2015-04-01,107.400002
2015-04-02,107.470001
2015-04-06,109.349998
2015-04-07,111.050003
2015-04-08,110.75
2015-04-09,111.029999
2015-04-10,110.379997
2015-04-13,108.889999
2015-04-14,109.75
2015-04-15,108.91999799999999
2015-04-16,107.639999
2015-04-17,103.739998
2015-04-20,103.75
2015-04-21,103.720001
2015-04-22,103.33000200000001
2015-04-23,105.290001
2015-04-24,104.43
2015-04-27,104.029999
2015-04-28,103.239998
2015-04-29,102.889999
2015-04-30,103.349998
2015-05-01,103.889999
2015-05-04,105.650002
2015-05-05,105.709999
2015-05-06,105.0
2015-05-07,105.5
2015-05-08,106.059998
2015-05-11,105.690002
2015-05-12,104.440002
2015-05-13,103.019997
2015-05-14,103.019997
2015-05-15,104.910004
2015-05-18,105.550003
2015-05-19,104.550003
2015-05-20,104.91999799999999
2015-05-21,105.82
2015-05-22,106.139999
2015-05-26,104.120003
2015-05-27,103.900002
2015-05-28,104.970001
2015-05-29,104.639999
2015-06-01,104.68
2015-06-02,112.089996
2015-06-03,115.43
2015-06-04,115.58000200000001
2015-06-05,114.43
2015-06-08,115.690002
2015-06-09,115.519997
2015-06-10,113.989998
2015-06-11,112.510002
2015-06-12,112.75
2015-06-15,111.16999799999999
2015-06-16,112.93
2015-06-17,112.91999799999999
2015-06-18,113.190002
2015-06-19,114.599998
2015-06-22,114.639999
2015-06-23,114.860001
2015-06-24,113.690002
2015-06-25,116.25
2015-06-26,115.5
2015-06-29,112.980003
2015-06-30,115.199997
2015-07-01,117.239998
2015-07-02,117.809998
2015-07-06,115.910004
2015-07-07,115.739998
2015-07-08,112.879997
2015-07-09,112.860001
2015-07-10,113.599998
2015-07-13,116.529999
2015-07-14,115.760002
2015-07-15,114.800003
2015-07-16,115.41999799999999
2015-07-17,114.089996
2015-07-20,114.43
2015-07-21,114.279999
2015-07-22,115.099998
2015-07-23,114.650002
2015-07-24,113.050003
2015-07-27,111.5
2015-07-28,113.410004
2015-07-29,115.699997
2015-07-30,116.160004
2015-07-31,116.040001
2015-08-03,114.459999
2015-08-04,114.540001
2015-08-05,116.879997
2015-08-06,115.209999
2015-08-07,113.800003
2015-08-10,115.120003
2015-08-11,113.66999799999999
2015-08-12,112.33000200000001
2015-08-13,111.779999
2015-08-14,114.519997
2015-08-17,115.529999
2015-08-18,116.650002
2015-08-19,117.379997
2015-08-20,114.980003
2015-08-21,112.279999
2015-08-24,107.349998
2015-08-25,109.220001
2015-08-26,111.440002
2015-08-27,118.16999799999999
2015-08-28,116.980003
2015-08-31,118.980003
2015-09-01,116.809998
2015-09-02,118.260002
2015-09-03,117.800003
2015-09-04,116.889999
2015-09-08,118.160004
2015-09-09,114.68
2015-09-10,114.489998
2015-09-11,114.029999
2015-09-14,112.790001
2015-09-15,113.440002
2015-09-16,115.739998
2015-09-17,114.959999
2015-09-18,111.610001
2015-09-21,113.5
2015-09-22,112.290001
2015-09-23,108.809998
2015-09-24,107.099998
2015-09-25,104.849998
2015-09-28,100.050003
2015-09-29,96.760002
2015-09-30,101.940002
2015-10-01,99.940002
2015-10-02,101.43
2015-10-05,103.18
2015-10-06,101.059998
2015-10-07,98.989998
2015-10-08,101.599998
2015-10-09,100.639999
2015-10-12,100.459999
2015-10-13,100.379997
2015-10-14,99.879997
2015-10-15,98.599998
2015-10-16,101.190002
2015-10-19,100.18
2015-10-20,99.510002
2015-10-21,95.730003
2015-10-22,95.93
2015-10-23,88.16999799999999
2015-10-26,89.949997
2015-10-27,89.489998
2015-10-28,90.690002
2015-10-29,91.0
2015-10-30,90.949997
2015-11-02,92.18
2015-11-03,92.91999799999999
2015-11-04,92.08000200000001
2015-11-05,94.910004
2015-11-06,94.239998
2015-11-09,91.239998
2015-11-10,92.93
2015-11-11,88.260002
2015-11-12,89.379997
2015-11-13,85.160004
2015-11-16,86.690002
2015-11-17,85.099998
2015-11-18,89.57
2015-11-19,88.910004
2015-11-20,91.010002
2015-11-23,92.709999
2015-11-24,92.599998
2015-11-25,92.599998
2015-11-27,93.07
2015-11-30,91.290001
2015-12-01,92.220001
2015-12-02,93.379997
2015-12-03,83.019997
2015-12-04,81.82
2015-12-07,80.480003
2015-12-08,79.75
2015-12-09,78.57
2015-12-10,77.209999
2015-12-11,76.16999799999999
2015-12-14,76.209999
2015-12-15,76.349998
2015-12-16,75.839996
2015-12-17,74.089996
2015-12-18,73.290001
2015-12-21,72.889999
2015-12-22,73.120003
2015-12-23,73.870003
2015-12-24,72.790001
2015-12-28,72.91999799999999
2015-12-29,74.300003
2015-12-30,73.150002
2015-12-31,73.650002
2016-01-04,73.489998
2016-01-05,74.5
2016-01-06,72.790001
2016-01-07,71.440002
2016-01-08,70.339996
2016-01-11,69.769997
2016-01-12,70.07
2016-01-13,69.949997
2016-01-14,68.779999
2016-01-15,68.349998
2016-01-19,66.410004
2016-01-20,66.440002
2016-01-21,68.68
2016-01-22,69.83000200000001
2016-01-25,67.58000200000001
2016-01-26,69.57
2016-01-27,69.449997
2016-01-28,69.300003
2016-01-29,73.379997
2016-02-01,73.16999799999999
2016-02-02,75.150002
2016-02-03,79.260002
2016-02-04,77.41999799999999
2016-02-05,74.91999799999999
2016-02-08,71.879997
2016-02-09,71.089996
2016-02-10,71.58000200000001
2016-02-11,70.459999
2016-02-12,73.349998
2016-02-16,73.91999799999999
2016-02-17,75.91999799999999
2016-02-18,76.379997
2016-02-19,74.989998
2016-02-22,76.379997
2016-02-23,77.730003
2016-02-24,76.849998
2016-02-25,80.25
2016-02-26,79.690002
2016-02-29,79.150002
2016-03-01,82.510002
2016-03-02,84.349998
2016-03-03,85.449997
2016-03-04,85.949997
2016-03-07,86.230003
2016-03-08,84.18
2016-03-09,85.010002
2016-03-10,85.599998
2016-03-11,87.459999
2016-03-14,87.879997
2016-03-15,87.980003
2016-03-16,87.779999
2016-03-17,89.209999
2016-03-18,88.279999
2016-03-21,90.57
2016-03-22,88.989998
2016-03-23,87.629997
2016-03-24,94.290001
2016-03-28,96.519997
2016-03-29,97.75
2016-03-30,98.91999799999999
2016-03-31,99.059998
2016-04-01,99.389999
2016-04-04,97.660004
2016-04-05,96.489998
2016-04-06,96.5
2016-04-07,95.220001
2016-04-08,93.050003
2016-04-11,93.209999
2016-04-12,93.620003
2016-04-13,94.93
2016-04-14,94.93
2016-04-15,95.370003
2016-04-18,95.43
2016-04-19,95.25
2016-04-20,95.589996
2016-04-21,96.370003
2016-04-22,96.08000200000001
2016-04-25,95.239998
2016-04-26,97.690002
2016-04-27,97.849998
2016-04-28,95.510002
2016-04-29,95.599998
2016-05-02,96.910004
2016-05-03,95.949997
2016-05-04,95.540001
2016-05-05,91.5
2016-05-06,91.400002
2016-05-09,91.650002
2016-05-10,89.959999
2016-05-11,83.150002
2016-05-12,84.160004
2016-05-13,83.449997
2016-05-16,85.75
2016-05-17,86.650002
2016-05-18,85.959999
2016-05-19,86.41999799999999
2016-05-20,88.959999
2016-05-23,88.110001
2016-05-24,89.019997
2016-05-25,89.83000200000001
2016-05-26,93.730003
2016-05-27,94.540001
2016-05-31,93.800003
2016-06-01,95.449997
2016-06-02,97.33000200000001
2016-06-03,96.849998
2016-06-06,96.790001
2016-06-07,97.199997
2016-06-08,96.800003
2016-06-09,97.209999
2016-06-10,96.650002
2016-06-13,95.220001
2016-06-14,94.379997
2016-06-15,97.379997
2016-06-16,96.720001
2016-06-17,98.629997
2016-06-20,100.440002
2016-06-21,101.480003
2016-06-22,100.769997
2016-06-23,102.739998
2016-06-24,93.550003
2016-06-27,84.910004
2016-06-28,89.58000200000001
2016-06-29,92.82
2016-06-30,94.230003
2016-07-01,95.029999
2016-07-05,92.449997
2016-07-06,94.550003
2016-07-07,94.910004
2016-07-08,97.32
2016-07-11,97.75
2016-07-12,99.400002
2016-07-13,98.58000200000001
2016-07-14,98.769997
2016-07-15,98.510002
2016-07-18,99.07
2016-07-19,98.269997
2016-07-20,100.190002
2016-07-21,99.599998
2016-07-22,99.800003
2016-07-25,100.599998
2016-07-26,101.120003
2016-07-27,100.470001
2016-07-28,99.620003
2016-07-29,101.059998
2016-08-01,99.91999799999999
2016-08-02,96.510002
2016-08-03,95.690002
2016-08-04,96.470001
2016-08-05,98.629997
2016-08-08,98.5
2016-08-09,96.589996
2016-08-10,98.139999
2016-08-11,103.050003
2016-08-12,104.0
2016-08-15,105.050003
2016-08-16,105.18
2016-08-17,105.050003
2016-08-18,106.5
2016-08-19,107.989998
2016-08-22,107.220001
2016-08-23,109.550003
2016-08-24,108.82
2016-08-25,107.370003
2016-08-26,107.58000200000001
2016-08-29,108.730003
2016-08-30,107.91999799999999
2016-08-31,107.760002
2016-09-01,108.18
2016-09-02,108.559998
2016-09-06,108.389999
2016-09-07,110.190002
2016-09-08,108.769997
2016-09-09,107.150002
2016-09-12,108.650002
2016-09-13,106.730003
2016-09-14,106.93
2016-09-15,107.480003
2016-09-16,107.190002
2016-09-19,108.050003
2016-09-20,107.870003
2016-09-21,109.279999
