Date,PDRDF
2018-07-06,161.649994
2018-07-09,162.550003
2018-07-10,162.75
2018-07-11,161.199997
2018-07-12,161.309998
2018-07-13,160.389999
2018-07-16,160.509995
2018-07-17,160.509995
2018-07-18,159.809998
2018-07-19,160.100006
2018-07-20,162.199997
2018-07-23,159.75
2018-07-24,161.179993
2018-07-25,161.850006
2018-07-26,160.990005
2018-07-27,160.990005
2018-07-30,160.199997
2018-07-31,161.479996
2018-08-01,161.479996
2018-08-02,163.110001
2018-08-03,163.649994
2018-08-06,160.75
2018-08-07,162.5
2018-08-08,161.649994
2018-08-09,161.649994
2018-08-10,159.130005
2018-08-13,159.75
2018-08-14,158.300003
2018-08-15,155.479996
2018-08-16,155.479996
2018-08-17,158.940002
2018-08-20,158.940002
2018-08-21,160.199997
2018-08-22,159.699997
2018-08-23,159.399994
2018-08-24,161.699997
2018-08-27,162.279999
2018-08-28,161.949997
2018-08-29,161.5
2018-08-30,158.0
2018-08-31,156.800003
2018-09-04,156.699997
2018-09-05,157.350006
2018-09-06,154.899994
2018-09-07,154.25
2018-09-10,156.649994
2018-09-11,156.399994
2018-09-12,156.320007
2018-09-13,156.850006
2018-09-14,156.850006
2018-09-17,156.550003
2018-09-18,156.449997
2018-09-19,155.600006
2018-09-20,158.949997
2018-09-21,160.630005
2018-09-24,160.899994
2018-09-25,161.949997
2018-09-26,162.5
2018-09-27,163.25
2018-09-28,164.949997
2018-10-01,164.350006
2018-10-02,163.199997
2018-10-03,162.800003
2018-10-04,158.5
2018-10-05,158.5
2018-10-08,156.649994
2018-10-09,156.649994
2018-10-10,153.350006
2018-10-11,149.449997
2018-10-12,152.399994
2018-10-15,150.800003
2018-10-16,152.350006
2018-10-17,150.199997
2018-10-18,148.800003
2018-10-19,152.03999299999998
2018-10-22,153.149994
2018-10-23,148.25
2018-10-24,148.25
2018-10-25,149.949997
2018-10-26,151.58999599999999
2018-10-29,148.830002
2018-10-30,149.850006
2018-10-31,151.399994
2018-11-01,151.399994
2018-11-02,154.800003
2018-11-05,154.800003
2018-11-06,156.949997
2018-11-07,156.949997
2018-11-08,159.699997
2018-11-09,162.190002
2018-11-12,161.600006
2018-11-13,161.83999599999999
2018-11-14,161.83999599999999
2018-11-15,157.71000700000002
2018-11-16,159.350006
2018-11-19,159.149994
2018-11-20,158.820007
2018-11-21,159.5
2018-11-23,160.649994
2018-11-26,158.25
2018-11-27,158.949997
2018-11-28,160.940002
2018-11-29,159.28999299999998
2018-11-30,159.149994
2018-12-03,160.75
2018-12-04,159.21000700000002
2018-12-06,158.929993
2018-12-07,156.699997
2018-12-10,157.149994
2018-12-11,159.800003
2018-12-12,167.649994
2018-12-13,169.449997
2018-12-14,168.350006
2018-12-17,165.509995
2018-12-18,164.399994
2018-12-19,165.5
2018-12-20,163.449997
2018-12-21,162.509995
2018-12-24,162.399994
2018-12-26,162.600006
2018-12-27,160.800003
2018-12-28,160.449997
2018-12-31,162.520004
2019-01-02,159.449997
2019-01-03,159.600006
2019-01-04,159.800003
2019-01-07,159.729996
2019-01-08,159.729996
2019-01-09,159.279999
2019-01-10,158.149994
2019-01-11,159.550003
2019-01-14,157.0
2019-01-15,157.050003
2019-01-16,156.75
2019-01-17,157.96000700000002
2019-01-18,160.199997
2019-01-22,158.33999599999999
2019-01-23,162.449997
2019-01-24,161.949997
2019-01-25,162.399994
2019-01-28,160.690002
2019-01-29,160.690002
2019-01-30,164.08999599999999
2019-01-31,165.649994
2019-02-01,168.949997
2019-02-04,167.0
2019-02-05,169.679993
2019-02-06,168.600006
2019-02-07,170.699997
2019-02-08,170.449997
2019-02-11,168.100006
2019-02-12,166.71000700000002
2019-02-13,166.399994
2019-02-14,167.5
2019-02-15,169.0
2019-02-19,170.020004
2019-02-20,170.5
2019-02-21,173.850006
2019-02-22,173.850006
2019-02-25,170.5
2019-02-26,171.899994
2019-02-27,170.149994
2019-02-28,172.130005
2019-03-01,174.649994
2019-03-04,174.550003
2019-03-05,174.800003
2019-03-06,174.300003
2019-03-07,174.03999299999998
2019-03-08,175.100006
2019-03-11,173.75
2019-03-12,173.75
2019-03-13,175.429993
2019-03-14,177.350006
2019-03-15,177.350006
2019-03-18,177.350006
2019-03-19,178.149994
2019-03-20,178.149994
2019-03-21,182.0
2019-03-22,176.699997
2019-03-25,180.0
2019-03-26,180.600006
2019-03-27,178.5
2019-03-28,178.830002
2019-03-29,178.830002
2019-04-01,177.889999
2019-04-02,180.729996
2019-04-03,178.949997
2019-04-04,178.949997
2019-04-05,179.850006
2019-04-08,180.75
2019-04-09,179.41000400000001
2019-04-10,180.350006
2019-04-11,180.059998
2019-04-12,179.550003
2019-04-15,178.75
2019-04-16,178.75
2019-04-17,176.75
2019-04-18,174.5
2019-04-22,174.440002
2019-04-23,173.809998
2019-04-24,175.0
2019-04-25,174.350006
2019-04-26,174.449997
2019-04-29,173.699997
2019-04-30,173.669998
2019-05-01,176.350006
2019-05-02,172.850006
2019-05-03,173.75
2019-05-06,174.130005
2019-05-07,172.449997
2019-05-08,172.449997
2019-05-09,172.300003
2019-05-10,173.199997
2019-05-13,171.860001
2019-05-14,173.399994
2019-05-15,174.25
2019-05-16,176.899994
2019-05-17,176.899994
2019-05-20,177.449997
2019-05-21,178.490005
2019-05-22,181.71000700000002
2019-05-23,179.649994
2019-05-24,179.649994
2019-05-28,182.809998
2019-05-29,178.169998
2019-05-30,180.550003
2019-05-31,175.800003
2019-06-03,178.149994
2019-06-04,177.0
2019-06-05,179.149994
2019-06-06,177.83999599999999
2019-06-07,180.199997
2019-06-10,179.649994
2019-06-11,180.270004
2019-06-12,179.449997
2019-06-13,178.58999599999999
2019-06-14,176.740005
2019-06-17,179.75
2019-06-18,180.949997
2019-06-19,182.550003
2019-06-20,183.83999599999999
2019-06-21,183.800003
2019-06-24,186.5
2019-06-25,186.050003
2019-06-26,184.389999
2019-06-27,183.199997
2019-06-28,185.5
2019-07-01,184.350006
2019-07-02,183.300003
2019-07-03,185.529999
2019-07-05,181.009995
2019-07-08,181.009995
2019-07-09,181.449997
2019-07-10,179.449997
2019-07-11,176.970001
2019-07-12,176.970001
2019-07-15,176.25
2019-07-16,176.600006
2019-07-17,176.570007
2019-07-18,176.869995
2019-07-19,177.300003
2019-07-22,176.25
2019-07-23,178.71000700000002
2019-07-24,177.800003
2019-07-25,176.309998
2019-07-26,175.350006
2019-07-29,177.100006
2019-07-30,177.100006
2019-07-31,177.300003
2019-08-01,178.350006
2019-08-02,178.350006
2019-08-05,171.199997
2019-08-06,171.850006
2019-08-07,172.100006
2019-08-08,172.100006
2019-08-09,175.0
2019-08-12,174.899994
2019-08-13,175.699997
2019-08-14,171.350006
2019-08-15,172.83999599999999
2019-08-16,172.83999599999999
2019-08-19,174.850006
2019-08-20,175.869995
2019-08-21,183.300003
2019-08-22,183.300003
2019-08-23,180.100006
2019-08-26,181.399994
2019-08-27,183.440002
2019-08-28,185.0
2019-08-29,190.100006
2019-08-30,191.75
2019-09-03,195.100006
2019-09-04,196.100006
2019-09-05,192.050003
2019-09-06,192.050003
2019-09-09,185.889999
2019-09-10,185.740005
2019-09-11,186.850006
2019-09-12,186.0
2019-09-13,182.0
2019-09-16,180.0
2019-09-17,183.139999
2019-09-18,182.41000400000001
2019-09-19,182.41000400000001
2019-09-20,182.41000400000001
2019-09-23,180.889999
2019-09-24,182.220001
2019-09-25,176.850006
2019-09-26,177.850006
2019-09-27,176.979996
2019-09-30,176.979996
2019-10-01,176.979996
2019-10-02,179.259995
2019-10-03,184.21000700000002
2019-10-04,188.490005
2019-10-07,190.649994
2019-10-08,187.350006
2019-10-09,189.619995
2019-10-10,186.58999599999999
2019-10-11,186.58999599999999
2019-10-14,185.350006
2019-10-15,185.350006
2019-10-16,185.28999299999998
2019-10-17,178.5
2019-10-18,179.360001
2019-10-21,178.149994
2019-10-22,178.149994
2019-10-23,174.100006
2019-10-24,177.360001
2019-10-25,176.850006
2019-10-28,177.5
2019-10-29,177.300003
2019-10-30,181.070007
2019-10-31,186.199997
2019-11-01,183.03999299999998
2019-11-04,181.649994
2019-11-05,179.740005
2019-11-06,183.479996
2019-11-07,180.949997
2019-11-08,183.190002
2019-11-11,183.190002
2019-11-12,183.190002
2019-11-13,183.190002
2019-11-14,188.270004
2019-11-15,186.800003
2019-11-18,190.350006
2019-11-19,188.190002
2019-11-20,185.58999599999999
2019-11-21,184.490005
2019-11-22,185.110001
2019-11-25,181.25
2019-11-26,184.050003
2019-11-27,184.75
2019-11-29,183.75
2019-12-02,180.5
2019-12-03,181.800003
2019-12-04,181.800003
2019-12-05,178.5
2019-12-06,179.550003
2019-12-09,179.850006
2019-12-10,179.850006
2019-12-11,179.5
2019-12-12,181.899994
2019-12-13,176.899994
2019-12-16,179.699997
2019-12-17,179.699997
2019-12-18,179.350006
2019-12-19,179.350006
2019-12-20,177.300003
2019-12-23,177.300003
2019-12-24,181.259995
2019-12-26,181.300003
2019-12-27,180.770004
2019-12-30,180.0
2019-12-31,178.360001
2020-01-02,179.0
2020-01-03,179.149994
2020-01-06,180.240005
2020-01-07,178.699997
2020-01-08,176.399994
2020-01-09,178.850006
2020-01-10,175.53999299999998
2020-01-13,179.979996
2020-01-14,183.550003
2020-01-15,185.639999
2020-01-16,185.899994
2020-01-17,188.5
2020-01-21,188.300003
2020-01-22,185.399994
2020-01-23,182.139999
2020-01-24,180.25
2020-01-27,175.75
2020-01-28,174.899994
2020-01-29,175.699997
2020-01-30,171.389999
2020-01-31,172.199997
2020-02-03,173.25
2020-02-04,175.33999599999999
2020-02-05,175.33999599999999
2020-02-06,176.800003
2020-02-07,175.75
2020-02-10,174.350006
2020-02-11,175.850006
2020-02-12,174.699997
2020-02-13,181.350006
2020-02-14,181.0
2020-02-18,181.0
2020-02-19,184.300003
2020-02-20,179.279999
2020-02-21,178.889999
2020-02-24,171.800003
2020-02-25,170.949997
2020-02-26,167.350006
2020-02-27,165.699997
2020-02-28,163.5
2020-03-02,165.199997
2020-03-03,164.0
2020-03-04,165.449997
2020-03-05,171.580002
2020-03-06,168.399994
2020-03-09,167.5
2020-03-10,163.100006
2020-03-11,156.5
2020-03-12,142.929993
2020-03-13,134.860001
2020-03-16,139.75
2020-03-17,126.589996
2020-03-18,127.769997
2020-03-19,126.550003
2020-03-20,143.949997
2020-03-23,126.5
2020-03-24,130.75
2020-03-25,148.78999299999998
2020-03-26,145.75
2020-03-27,140.0
2020-03-30,140.25
2020-03-31,139.0
2020-04-01,137.979996
2020-04-02,137.0
2020-04-03,131.75
2020-04-06,144.03999299999998
2020-04-07,147.929993
2020-04-08,143.78999299999998
2020-04-09,150.75
2020-04-13,146.75
2020-04-14,148.5
2020-04-15,155.149994
2020-04-16,146.0
2020-04-17,157.699997
2020-04-20,152.889999
2020-04-21,148.03999299999998
2020-04-22,145.449997
2020-04-23,147.0
2020-04-24,143.03999299999998
2020-04-27,143.03999299999998
2020-04-28,147.350006
2020-04-29,149.190002
2020-04-30,150.25
2020-05-01,153.050003
2020-05-04,147.440002
2020-05-05,143.21000700000002
2020-05-06,142.699997
2020-05-07,143.949997
2020-05-08,149.449997
