Date,EQNR
2020-02-12,17.540001
2020-02-13,17.48
2020-02-14,17.450001
2020-02-18,17.120001000000002
2020-02-19,17.34
2020-02-20,17.290001
2020-02-21,17.139999
2020-02-24,16.209999
2020-02-25,15.89
2020-02-26,15.82
2020-02-27,15.26
2020-02-28,15.55
2020-03-02,15.94
2020-03-03,15.81
2020-03-04,15.98
2020-03-05,15.53
2020-03-06,14.77
2020-03-09,11.66
2020-03-10,12.05
2020-03-11,11.15
2020-03-12,9.69
2020-03-13,10.61
2020-03-16,9.2
2020-03-17,9.96
2020-03-18,8.84
2020-03-19,9.78
2020-03-20,9.51
2020-03-23,9.17
2020-03-24,10.39
2020-03-25,11.67
2020-03-26,11.83
2020-03-27,10.88
2020-03-30,11.41
2020-03-31,12.18
2020-04-01,12.41
2020-04-02,13.7
2020-04-03,12.87
2020-04-06,13.04
2020-04-07,12.95
2020-04-08,13.39
2020-04-09,13.25
2020-04-13,13.17
2020-04-14,12.81
2020-04-15,12.28
2020-04-16,11.86
2020-04-17,13.04
2020-04-20,12.41
2020-04-21,12.02
2020-04-22,12.58
2020-04-23,12.51
2020-04-24,12.69
2020-04-27,12.9
2020-04-28,13.0
2020-04-29,13.88
2020-04-30,13.58
2020-05-01,12.96
2020-05-04,13.16
2020-05-05,13.4
2020-05-06,12.86
2020-05-07,13.35
2020-05-08,13.77
