Date,TV
2008-02-14,23.16
2008-02-15,22.76
2008-02-19,22.9
2008-02-20,22.9
2008-02-21,22.610001
2008-02-22,22.889999
2008-02-25,23.07
2008-02-26,22.709999
2008-02-27,22.879998999999998
2008-02-28,22.68
2008-02-29,22.0
2008-03-03,22.370001000000002
2008-03-04,22.15
2008-03-05,22.209999
2008-03-06,21.219998999999998
2008-03-07,21.219998999999998
2008-03-10,20.969998999999998
2008-03-11,21.82
2008-03-12,21.65
2008-03-13,22.23
2008-03-14,21.549999
2008-03-17,21.559998999999998
2008-03-18,22.870001000000002
2008-03-19,22.469998999999998
2008-03-20,22.790001
2008-03-24,24.07
2008-03-25,24.25
2008-03-26,24.32
2008-03-27,24.77
2008-03-28,24.27
2008-03-31,24.24
2008-04-01,25.040001
2008-04-02,25.190001000000002
2008-04-03,24.629998999999998
2008-04-04,24.629998999999998
2008-04-07,24.92
2008-04-08,24.51
2008-04-09,24.290001
2008-04-10,24.41
2008-04-11,23.52
2008-04-14,23.32
2008-04-15,23.74
2008-04-16,24.690001000000002
2008-04-17,24.950001
2008-04-18,25.15
2008-04-21,25.4
2008-04-22,25.370001000000002
2008-04-23,25.43
2008-04-24,25.530001000000002
2008-04-25,26.040001
2008-04-28,25.219998999999998
2008-04-29,25.040001
2008-04-30,24.68
2008-05-01,25.23
2008-05-02,25.49
2008-05-05,25.32
2008-05-06,25.59
2008-05-07,25.25
2008-05-08,24.99
2008-05-09,24.91
2008-05-12,25.559998999999998
2008-05-13,26.09
2008-05-14,26.43
2008-05-15,27.32
2008-05-16,27.120001000000002
2008-05-19,27.68
2008-05-20,26.610001
2008-05-21,26.34
2008-05-22,26.76
2008-05-23,26.190001000000002
2008-05-27,26.1
2008-05-28,26.15
2008-05-29,26.129998999999998
2008-05-30,26.200001
2008-06-02,25.969998999999998
2008-06-03,25.440001000000002
2008-06-04,25.780001000000002
2008-06-05,26.299999
2008-06-06,25.83
2008-06-09,25.43
2008-06-10,25.01
2008-06-11,24.32
2008-06-12,24.65
2008-06-13,25.01
2008-06-16,24.65
2008-06-17,23.940001000000002
2008-06-18,23.58
2008-06-19,23.620001000000002
2008-06-20,23.09
2008-06-23,23.440001000000002
2008-06-24,23.860001
2008-06-25,24.33
2008-06-26,23.780001000000002
2008-06-27,23.73
2008-06-30,23.620001000000002
2008-07-01,23.16
2008-07-02,22.299999
2008-07-03,22.360001
2008-07-07,22.93
2008-07-08,23.0
2008-07-09,22.809998999999998
2008-07-10,22.690001000000002
2008-07-11,22.110001
2008-07-14,22.129998999999998
2008-07-15,22.299999
2008-07-16,22.4
2008-07-17,23.91
2008-07-18,23.700001
2008-07-21,23.9
2008-07-22,23.67
2008-07-23,23.879998999999998
2008-07-24,22.51
2008-07-25,22.629998999999998
2008-07-28,22.540001
2008-07-29,23.120001000000002
2008-07-30,23.07
2008-07-31,22.49
2008-08-01,22.629998999999998
2008-08-04,21.92
2008-08-05,22.530001000000002
2008-08-06,24.059998999999998
2008-08-07,24.200001
2008-08-08,24.18
2008-08-11,24.549999
2008-08-12,24.74
2008-08-13,24.879998999999998
2008-08-14,25.33
2008-08-15,25.959999
2008-08-18,25.59
2008-08-19,24.860001
2008-08-20,24.620001000000002
2008-08-21,24.459999
2008-08-22,24.66
2008-08-25,23.91
2008-08-26,23.66
2008-08-27,23.790001
2008-08-28,23.57
2008-08-29,23.18
2008-09-02,23.639999
2008-09-03,23.389999
2008-09-04,23.25
2008-09-05,22.76
2008-09-08,23.889999
2008-09-09,23.4
2008-09-10,23.65
2008-09-11,23.690001000000002
2008-09-12,22.92
2008-09-15,21.450001
2008-09-16,21.620001000000002
2008-09-17,19.92
2008-09-18,21.82
2008-09-19,22.57
2008-09-22,22.309998999999998
2008-09-23,21.66
2008-09-24,21.950001
2008-09-25,22.610001
2008-09-26,22.24
2008-09-29,20.110001
2008-09-30,21.870001000000002
2008-10-01,22.190001000000002
2008-10-02,20.48
2008-10-03,19.360001
2008-10-06,18.299999
2008-10-07,17.299999
2008-10-08,16.93
2008-10-09,16.23
2008-10-10,15.44
2008-10-13,18.65
2008-10-14,17.9
2008-10-15,16.299999
2008-10-16,17.049999
2008-10-17,16.74
2008-10-20,16.35
2008-10-21,15.49
2008-10-22,14.71
2008-10-23,14.19
2008-10-24,13.4
2008-10-27,13.35
2008-10-28,16.450001
2008-10-29,17.5
2008-10-30,17.450001
2008-10-31,17.66
2008-11-03,18.1
2008-11-04,19.1
2008-11-05,17.110001
2008-11-06,15.84
2008-11-07,16.18
2008-11-10,15.93
2008-11-11,15.1
2008-11-12,14.17
2008-11-13,15.47
2008-11-14,15.09
2008-11-17,13.85
2008-11-18,14.22
2008-11-19,13.79
2008-11-20,13.21
2008-11-21,14.15
2008-11-24,14.85
2008-11-25,14.96
2008-11-26,15.0
2008-11-28,14.86
2008-12-01,14.37
2008-12-02,14.67
2008-12-03,15.55
2008-12-04,14.86
2008-12-05,15.24
2008-12-08,15.92
2008-12-09,15.9
2008-12-10,16.389999
2008-12-11,15.92
2008-12-12,15.53
2008-12-15,15.59
2008-12-16,15.91
2008-12-17,15.83
2008-12-18,15.34
2008-12-19,15.06
2008-12-22,14.48
2008-12-23,14.32
2008-12-24,14.64
2008-12-26,14.82
2008-12-29,14.5
2008-12-30,14.65
2008-12-31,14.94
2009-01-02,15.68
2009-01-05,16.190001000000002
2009-01-06,16.66
2009-01-07,15.73
2009-01-08,15.1
2009-01-09,14.94
2009-01-12,14.51
2009-01-13,14.53
2009-01-14,14.35
2009-01-15,14.83
2009-01-16,14.85
2009-01-20,14.21
2009-01-21,14.36
2009-01-22,15.11
2009-01-23,15.06
2009-01-26,15.11
2009-01-27,14.91
2009-01-28,14.98
2009-01-29,14.36
2009-01-30,13.99
2009-02-02,14.18
2009-02-03,14.07
2009-02-04,13.57
2009-02-05,14.06
2009-02-06,14.39
2009-02-09,14.29
2009-02-10,13.28
2009-02-11,13.2
2009-02-12,13.29
2009-02-13,13.09
2009-02-17,12.34
2009-02-18,12.16
2009-02-19,12.1
2009-02-20,12.07
2009-02-23,11.83
2009-02-24,12.14
2009-02-25,11.86
2009-02-26,11.69
2009-02-27,12.17
2009-03-02,11.58
2009-03-03,11.5
2009-03-04,11.95
2009-03-05,11.14
2009-03-06,11.22
2009-03-09,10.92
2009-03-10,11.24
2009-03-11,11.88
2009-03-12,12.86
2009-03-13,12.98
2009-03-16,12.98
2009-03-17,13.35
2009-03-18,13.34
2009-03-19,12.97
2009-03-20,12.75
2009-03-23,13.89
2009-03-24,13.55
2009-03-25,13.66
2009-03-26,14.62
2009-03-27,13.91
2009-03-30,13.44
2009-03-31,13.64
2009-04-01,14.16
2009-04-02,15.52
2009-04-03,15.54
2009-04-06,15.24
2009-04-07,15.01
2009-04-08,15.22
2009-04-09,16.219998999999998
2009-04-13,16.299999
2009-04-14,16.35
2009-04-15,17.129998999999998
2009-04-16,16.76
2009-04-17,16.540001
2009-04-20,15.74
2009-04-21,16.059998999999998
2009-04-22,16.299999
2009-04-23,16.16
2009-04-24,16.26
2009-04-27,15.04
2009-04-28,15.34
2009-04-29,16.049999
2009-04-30,15.48
2009-05-01,15.76
2009-05-04,16.73
2009-05-05,17.09
2009-05-06,17.84
2009-05-07,17.120001000000002
2009-05-08,17.58
2009-05-11,17.209999
2009-05-12,16.809998999999998
2009-05-13,16.639999
2009-05-14,16.99
2009-05-15,16.93
2009-05-18,17.57
2009-05-19,17.77
2009-05-20,17.67
2009-05-21,17.25
2009-05-22,17.49
2009-05-26,17.559998999999998
2009-05-27,17.35
2009-05-28,17.559998999999998
2009-05-29,17.780001000000002
2009-06-01,18.200001
2009-06-02,17.99
2009-06-03,16.959999
2009-06-04,17.0
2009-06-05,17.33
2009-06-08,17.690001000000002
2009-06-09,17.639999
2009-06-10,17.379998999999998
2009-06-11,17.780001000000002
2009-06-12,17.629998999999998
2009-06-15,17.33
2009-06-16,17.059998999999998
2009-06-17,16.950001
2009-06-18,16.85
2009-06-19,16.85
2009-06-22,16.219998999999998
2009-06-23,16.110001
2009-06-24,16.27
2009-06-25,16.799999
2009-06-26,17.129998999999998
2009-06-29,17.25
2009-06-30,17.0
2009-07-01,17.190001000000002
2009-07-02,16.809998999999998
2009-07-06,17.049999
2009-07-07,16.299999
2009-07-08,16.459999
2009-07-09,16.540001
2009-07-10,16.540001
2009-07-13,16.5
2009-07-14,17.23
2009-07-15,18.219998999999998
2009-07-16,17.85
2009-07-17,17.52
2009-07-20,18.190001000000002
2009-07-21,18.01
2009-07-22,17.91
2009-07-23,18.16
2009-07-24,18.030001000000002
2009-07-27,17.530001000000002
2009-07-28,17.709999
2009-07-29,17.440001000000002
2009-07-30,17.549999
2009-07-31,18.09
2009-08-03,18.299999
2009-08-04,18.25
2009-08-05,17.98
2009-08-06,17.98
2009-08-07,18.389999
2009-08-10,18.99
2009-08-11,18.440001000000002
2009-08-12,18.280001000000002
2009-08-13,18.379998999999998
2009-08-14,18.360001
2009-08-17,17.49
2009-08-18,17.42
2009-08-19,17.58
2009-08-20,17.700001
2009-08-21,18.07
2009-08-24,18.049999
2009-08-25,17.67
2009-08-26,17.780001000000002
2009-08-27,17.9
2009-08-28,17.83
2009-08-31,17.48
2009-09-01,16.93
2009-09-02,16.76
2009-09-03,16.790001
2009-09-04,17.030001000000002
2009-09-08,17.6
2009-09-09,17.48
2009-09-10,17.780001000000002
2009-09-11,18.030001000000002
2009-09-14,17.98
2009-09-15,18.32
2009-09-16,18.58
2009-09-17,18.450001
2009-09-18,18.629998999999998
2009-09-21,18.59
2009-09-22,18.690001000000002
2009-09-23,18.27
2009-09-24,17.99
2009-09-25,17.98
2009-09-28,18.42
2009-09-29,18.709999
2009-09-30,18.59
2009-10-01,17.92
2009-10-02,17.74
2009-10-05,18.02
2009-10-06,18.02
2009-10-07,18.110001
2009-10-08,18.5
2009-10-09,18.610001
2009-10-12,18.98
2009-10-13,19.059998999999998
2009-10-14,19.389999
2009-10-15,19.370001000000002
2009-10-16,19.17
2009-10-19,19.700001
2009-10-20,19.959999
2009-10-21,20.42
2009-10-22,20.32
2009-10-23,20.290001
2009-10-26,20.440001000000002
2009-10-27,20.190001000000002
2009-10-28,19.799999
2009-10-29,20.370001000000002
2009-10-30,19.360001
2009-11-02,19.790001
2009-11-03,19.52
2009-11-04,19.870001000000002
2009-11-05,20.6
2009-11-06,20.530001000000002
2009-11-09,21.049999
2009-11-10,21.15
2009-11-11,21.6
2009-11-12,21.24
2009-11-13,21.049999
2009-11-16,22.129998999999998
2009-11-17,21.190001000000002
2009-11-18,21.0
2009-11-19,20.959999
2009-11-20,20.76
2009-11-23,20.82
2009-11-24,20.709999
2009-11-25,20.700001
2009-11-27,20.540001
2009-11-30,20.57
2009-12-01,21.07
2009-12-02,21.0
2009-12-03,20.98
2009-12-04,21.35
2009-12-07,21.389999
2009-12-08,20.959999
2009-12-09,20.92
2009-12-10,20.940001000000002
2009-12-11,20.85
2009-12-14,20.889999
2009-12-15,21.1
2009-12-16,21.379998999999998
2009-12-17,20.530001000000002
2009-12-18,20.549999
2009-12-21,20.66
2009-12-22,20.799999
2009-12-23,20.780001000000002
2009-12-24,20.969998999999998
2009-12-28,20.870001000000002
2009-12-29,20.950001
2009-12-30,20.85
2009-12-31,20.76
2010-01-04,21.15
2010-01-05,20.969998999999998
2010-01-06,20.889999
2010-01-07,21.120001000000002
2010-01-08,20.76
2010-01-11,20.65
2010-01-12,20.219998999999998
2010-01-13,20.65
2010-01-14,20.690001000000002
2010-01-15,20.41
2010-01-19,20.290001
2010-01-20,20.17
2010-01-21,19.84
2010-01-22,19.68
2010-01-25,19.799999
2010-01-26,19.549999
2010-01-27,19.559998999999998
2010-01-28,19.74
2010-01-29,19.540001
2010-02-01,19.629998999999998
2010-02-02,20.24
2010-02-03,19.91
2010-02-04,19.059998999999998
2010-02-05,18.77
2010-02-08,18.299999
2010-02-09,18.809998999999998
2010-02-10,18.639999
2010-02-11,18.780001000000002
2010-02-12,18.639999
2010-02-16,19.1
2010-02-17,19.370001000000002
2010-02-18,19.67
2010-02-19,19.700001
2010-02-22,19.66
2010-02-23,19.35
2010-02-24,19.290001
2010-02-25,18.76
2010-02-26,18.459999
2010-03-01,19.129998999999998
2010-03-02,19.24
2010-03-03,19.379998999999998
2010-03-04,19.299999
2010-03-05,19.299999
2010-03-08,19.370001000000002
2010-03-09,19.530001000000002
2010-03-10,20.02
2010-03-11,20.16
2010-03-12,20.35
2010-03-15,20.370001000000002
2010-03-16,20.530001000000002
2010-03-17,20.83
2010-03-18,20.85
2010-03-19,20.700001
2010-03-22,20.99
2010-03-23,21.040001
2010-03-24,20.620001000000002
2010-03-25,20.629998999999998
2010-03-26,20.58
2010-03-29,20.93
2010-03-30,21.030001000000002
2010-03-31,21.02
2010-04-01,21.120001000000002
2010-04-05,21.66
2010-04-06,21.5
2010-04-07,21.1
2010-04-08,21.1
2010-04-09,21.35
2010-04-12,21.450001
2010-04-13,21.58
2010-04-14,21.549999
2010-04-15,21.49
2010-04-16,20.950001
2010-04-19,21.1
2010-04-20,21.360001
2010-04-21,20.799999
2010-04-22,21.129998999999998
2010-04-23,21.16
2010-04-26,21.15
2010-04-27,19.75
2010-04-28,20.200001
2010-04-29,20.68
2010-04-30,20.780001000000002
2010-05-03,20.75
2010-05-04,19.59
2010-05-05,18.99
2010-05-06,18.32
2010-05-07,18.23
2010-05-10,19.25
2010-05-11,18.98
2010-05-12,19.559998999999998
2010-05-13,19.459999
2010-05-14,19.049999
2010-05-17,18.85
2010-05-18,18.559998999999998
2010-05-19,18.370001000000002
2010-05-20,18.01
2010-05-21,18.299999
2010-05-24,18.09
2010-05-25,17.950001
2010-05-26,18.200001
2010-05-27,19.0
2010-05-28,18.59
2010-06-01,18.559998999999998
2010-06-02,18.809998999999998
2010-06-03,18.719998999999998
2010-06-04,18.040001
2010-06-07,17.52
2010-06-08,17.58
2010-06-09,17.889999
2010-06-10,18.690001000000002
2010-06-11,18.700001
2010-06-14,18.6
2010-06-15,18.940001000000002
2010-06-16,18.799999
2010-06-17,18.799999
2010-06-18,18.950001
2010-06-21,18.969998999999998
2010-06-22,18.5
2010-06-23,18.309998999999998
2010-06-24,17.889999
2010-06-25,18.049999
2010-06-28,18.09
2010-06-29,17.690001000000002
2010-06-30,17.41
2010-07-01,17.58
2010-07-02,17.870001000000002
2010-07-06,18.18
2010-07-07,18.59
2010-07-08,18.690001000000002
2010-07-09,18.879998999999998
2010-07-12,18.83
2010-07-13,18.780001000000002
2010-07-14,18.9
2010-07-15,18.950001
2010-07-16,18.360001
2010-07-19,18.43
2010-07-20,18.469998999999998
2010-07-21,18.15
2010-07-22,18.59
2010-07-23,18.73
2010-07-26,19.030001000000002
2010-07-27,18.82
2010-07-28,18.84
2010-07-29,18.6
2010-07-30,19.0
2010-08-02,19.440001000000002
2010-08-03,19.389999
2010-08-04,19.77
2010-08-05,19.809998999999998
2010-08-06,19.73
2010-08-09,19.75
2010-08-10,19.620001000000002
2010-08-11,19.120001000000002
2010-08-12,19.07
2010-08-13,19.120001000000002
2010-08-16,19.139999
2010-08-17,19.24
2010-08-18,19.27
2010-08-19,18.99
2010-08-20,19.290001
2010-08-23,19.09
2010-08-24,18.57
2010-08-25,18.57
2010-08-26,18.459999
2010-08-27,19.01
2010-08-30,18.610001
2010-08-31,18.49
2010-09-01,19.07
2010-09-02,18.969998999999998
2010-09-03,19.309998999999998
2010-09-07,18.5
2010-09-08,18.4
2010-09-09,18.5
2010-09-10,18.83
2010-09-13,19.059998999999998
2010-09-14,19.309998999999998
2010-09-15,19.32
2010-09-16,19.120001000000002
2010-09-17,19.4
2010-09-20,19.42
2010-09-21,19.040001
2010-09-22,18.9
2010-09-23,18.83
2010-09-24,18.700001
2010-09-27,18.48
2010-09-28,18.82
2010-09-29,18.91
2010-09-30,18.92
2010-10-01,18.959999
2010-10-04,18.91
2010-10-05,21.51
2010-10-06,21.9
2010-10-07,21.74
2010-10-08,22.07
2010-10-11,21.68
2010-10-12,21.76
2010-10-13,22.280001000000002
2010-10-14,22.309998999999998
2010-10-15,21.98
2010-10-18,22.309998999999998
2010-10-19,21.84
2010-10-20,22.120001000000002
2010-10-21,22.290001
2010-10-22,22.26
2010-10-25,22.120001000000002
2010-10-26,22.299999
2010-10-27,22.17
2010-10-28,22.219998999999998
2010-10-29,22.450001
2010-11-01,22.879998999999998
2010-11-02,22.66
2010-11-03,22.9
2010-11-04,23.08
2010-11-05,23.17
2010-11-08,23.4
2010-11-09,23.129998999999998
2010-11-10,23.549999
2010-11-11,23.1
2010-11-12,22.85
2010-11-15,22.870001000000002
2010-11-16,22.219998999999998
2010-11-17,22.360001
2010-11-18,22.85
2010-11-19,23.01
2010-11-22,22.940001000000002
2010-11-23,22.32
2010-11-24,23.48
2010-11-26,23.18
2010-11-29,23.07
2010-11-30,23.299999
2010-12-01,24.049999
2010-12-02,24.379998999999998
2010-12-03,24.389999
2010-12-06,24.780001000000002
2010-12-07,24.91
2010-12-08,24.299999
2010-12-09,24.559998999999998
2010-12-10,24.459999
2010-12-13,24.74
2010-12-14,24.99
2010-12-15,25.0
2010-12-16,25.219998999999998
2010-12-17,25.299999
2010-12-20,25.610001
2010-12-21,26.26
2010-12-22,26.51
2010-12-23,25.98
2010-12-27,25.940001000000002
2010-12-28,25.870001000000002
2010-12-29,25.91
2010-12-30,25.92
2010-12-31,25.93
2011-01-03,26.5
2011-01-04,26.030001000000002
2011-01-05,25.85
2011-01-06,25.6
2011-01-07,25.440001000000002
2011-01-10,25.67
2011-01-11,25.450001
2011-01-12,25.67
2011-01-13,25.9
2011-01-14,26.0
2011-01-18,25.860001
2011-01-19,25.24
2011-01-20,24.74
2011-01-21,24.559998999999998
2011-01-24,24.940001000000002
2011-01-25,24.25
2011-01-26,23.92
2011-01-27,23.85
2011-01-28,23.459999
2011-01-31,24.059998999999998
2011-02-01,24.51
2011-02-02,24.700001
2011-02-03,24.450001
2011-02-04,24.51
2011-02-07,24.68
2011-02-08,24.110001
2011-02-09,23.82
2011-02-10,23.85
2011-02-11,24.34
2011-02-14,24.23
2011-02-15,24.110001
2011-02-16,24.290001
2011-02-17,24.200001
2011-02-18,24.700001
2011-02-22,23.99
2011-02-23,23.559998999999998
2011-02-24,23.49
2011-02-25,23.66
2011-02-28,23.620001000000002
2011-03-01,23.34
2011-03-02,23.360001
2011-03-03,23.76
2011-03-04,23.690001000000002
2011-03-07,23.280001000000002
2011-03-08,23.43
2011-03-09,23.639999
2011-03-10,23.52
2011-03-11,23.68
2011-03-14,23.51
2011-03-15,23.379998999999998
2011-03-16,22.780001000000002
2011-03-17,22.99
2011-03-18,22.870001000000002
2011-03-21,23.299999
2011-03-22,23.290001
2011-03-23,23.66
2011-03-24,23.969998999999998
2011-03-25,23.889999
2011-03-28,23.690001000000002
2011-03-29,24.110001
2011-03-30,24.620001000000002
2011-03-31,24.530001000000002
2011-04-01,25.08
2011-04-04,25.309998999999998
2011-04-05,24.709999
2011-04-06,24.059998999999998
2011-04-07,22.969998999999998
2011-04-08,23.040001
2011-04-11,22.98
2011-04-12,22.860001
2011-04-13,22.83
2011-04-14,22.73
2011-04-15,22.469998999999998
2011-04-18,22.4
2011-04-19,22.91
2011-04-20,23.120001000000002
2011-04-21,23.41
2011-04-25,23.42
2011-04-26,23.549999
2011-04-27,23.76
2011-04-28,23.719998999999998
2011-04-29,23.719998999999998
2011-05-02,23.719998999999998
2011-05-03,23.59
2011-05-04,23.639999
2011-05-05,23.299999
2011-05-06,23.01
2011-05-09,22.950001
2011-05-10,23.620001000000002
2011-05-11,23.389999
2011-05-12,23.09
2011-05-13,22.91
2011-05-16,23.17
2011-05-17,23.18
2011-05-18,23.469998999999998
2011-05-19,23.66
2011-05-20,23.559998999999998
2011-05-23,23.01
2011-05-24,22.92
2011-05-25,22.969998999999998
2011-05-26,23.610001
2011-05-27,23.629998999999998
2011-05-31,23.530001000000002
2011-06-01,23.02
2011-06-02,22.959999
2011-06-03,23.02
2011-06-06,22.540001
2011-06-07,22.52
2011-06-08,22.5
2011-06-09,22.75
2011-06-10,22.25
2011-06-13,22.33
2011-06-14,23.190001000000002
2011-06-15,22.91
2011-06-16,22.700001
2011-06-17,22.879998999999998
2011-06-20,23.15
2011-06-21,23.73
2011-06-22,23.76
2011-06-23,24.17
2011-06-24,23.809998999999998
2011-06-27,23.98
2011-06-28,24.67
2011-06-29,24.77
2011-06-30,24.6
2011-07-01,24.690001000000002
2011-07-05,24.290001
2011-07-06,23.84
2011-07-07,24.01
2011-07-08,23.58
2011-07-11,22.860001
2011-07-12,22.540001
2011-07-13,22.4
2011-07-14,21.690001000000002
2011-07-15,21.67
2011-07-18,21.25
2011-07-19,22.059998999999998
2011-07-20,22.1
2011-07-21,22.370001000000002
2011-07-22,22.58
2011-07-25,22.280001000000002
2011-07-26,22.299999
2011-07-27,22.23
2011-07-28,22.43
2011-07-29,22.190001000000002
2011-08-01,22.200001
2011-08-02,21.5
2011-08-03,21.280001000000002
2011-08-04,20.34
2011-08-05,20.59
2011-08-08,18.959999
2011-08-09,19.91
2011-08-10,19.110001
2011-08-11,20.23
2011-08-12,20.190001000000002
2011-08-15,20.41
2011-08-16,20.209999
2011-08-17,20.1
2011-08-18,19.440001000000002
2011-08-19,19.530001000000002
2011-08-22,19.870001000000002
2011-08-23,20.6
2011-08-24,20.42
2011-08-25,20.190001000000002
2011-08-26,20.299999
2011-08-29,21.25
2011-08-30,21.52
2011-08-31,22.040001
2011-09-01,21.93
2011-09-02,20.780001000000002
2011-09-06,19.74
2011-09-07,20.25
2011-09-08,19.629998999999998
2011-09-09,18.98
2011-09-12,18.879998999999998
2011-09-13,19.08
2011-09-14,19.200001
2011-09-15,19.76
2011-09-16,19.450001
2011-09-19,18.73
2011-09-20,18.629998999999998
2011-09-21,18.110001
2011-09-22,17.700001
2011-09-23,18.59
2011-09-26,18.709999
2011-09-27,19.17
2011-09-28,18.6
2011-09-29,18.790001
2011-09-30,18.389999
2011-10-03,18.280001000000002
2011-10-04,19.450001
2011-10-05,19.66
2011-10-06,20.129998999999998
2011-10-07,19.190001000000002
2011-10-10,19.809998999999998
2011-10-11,20.190001000000002
2011-10-12,20.290001
2011-10-13,19.809998999999998
2011-10-14,20.190001000000002
2011-10-17,19.370001000000002
2011-10-18,20.139999
2011-10-19,19.639999
2011-10-20,20.08
2011-10-21,20.51
2011-10-24,21.26
2011-10-25,20.76
2011-10-26,21.34
2011-10-27,22.02
2011-10-28,22.33
2011-10-31,21.33
2011-11-01,20.85
2011-11-02,21.110001
2011-11-03,21.23
2011-11-04,21.09
2011-11-07,21.559998999999998
2011-11-08,21.52
2011-11-09,20.58
2011-11-10,20.690001000000002
2011-11-11,21.18
2011-11-14,21.049999
2011-11-15,21.110001
2011-11-16,20.540001
2011-11-17,20.17
2011-11-18,20.209999
2011-11-21,19.83
2011-11-22,19.559998999999998
2011-11-23,18.969998999999998
2011-11-25,18.700001
2011-11-28,19.309998999999998
2011-11-29,19.0
2011-11-30,20.76
2011-12-01,20.42
2011-12-02,20.35
2011-12-05,20.700001
2011-12-06,20.75
2011-12-07,20.98
2011-12-08,20.59
2011-12-09,21.059998999999998
2011-12-12,21.129998999999998
2011-12-13,20.719998999999998
2011-12-14,20.299999
2011-12-15,20.42
2011-12-16,20.07
2011-12-19,19.52
2011-12-20,20.139999
2011-12-21,20.450001
2011-12-22,20.620001000000002
2011-12-23,20.58
2011-12-27,20.370001000000002
2011-12-28,20.48
2011-12-29,20.969998999999998
2011-12-30,21.059998999999998
2012-01-03,21.309998999999998
2012-01-04,21.43
2012-01-05,21.35
2012-01-06,21.27
2012-01-09,21.16
2012-01-10,21.52
2012-01-11,21.5
2012-01-12,21.59
2012-01-13,20.700001
2012-01-17,20.780001000000002
2012-01-18,21.5
2012-01-19,21.5
2012-01-20,21.530001000000002
2012-01-23,21.309998999999998
2012-01-24,21.049999
2012-01-25,20.75
2012-01-26,20.08
2012-01-27,19.940001000000002
2012-01-30,19.76
2012-01-31,19.719998999999998
2012-02-01,20.4
2012-02-02,19.809998999999998
2012-02-03,20.01
2012-02-06,19.879998999999998
2012-02-07,19.879998999999998
2012-02-08,20.09
2012-02-09,20.07
2012-02-10,19.790001
2012-02-13,19.91
2012-02-14,20.219998999999998
2012-02-15,20.290001
2012-02-16,20.76
2012-02-17,21.26
2012-02-21,20.82
2012-02-22,20.709999
2012-02-23,20.629998999999998
2012-02-24,20.77
2012-02-27,20.790001
2012-02-28,20.879998999999998
2012-02-29,21.33
2012-03-01,21.27
2012-03-02,21.26
2012-03-05,20.940001000000002
2012-03-06,20.450001
2012-03-07,20.370001000000002
2012-03-08,20.690001000000002
2012-03-09,20.77
2012-03-12,20.629998999999998
2012-03-13,21.129998999999998
2012-03-14,20.9
2012-03-15,21.15
2012-03-16,21.02
2012-03-19,21.17
2012-03-20,20.9
2012-03-21,20.889999
2012-03-22,20.940001000000002
2012-03-23,21.15
2012-03-26,21.58
2012-03-27,21.379998999999998
2012-03-28,21.299999
2012-03-29,20.940001000000002
2012-03-30,21.08
2012-04-02,21.73
2012-04-03,21.34
2012-04-04,21.129998999999998
2012-04-05,21.200001
2012-04-09,20.99
2012-04-10,20.41
2012-04-11,20.379998999999998
2012-04-12,20.67
2012-04-13,20.08
2012-04-16,20.360001
2012-04-17,20.5
2012-04-18,20.360001
2012-04-19,20.190001000000002
2012-04-20,20.299999
2012-04-23,20.26
2012-04-24,20.26
2012-04-25,20.219998999999998
2012-04-26,20.459999
2012-04-27,21.74
2012-04-30,21.969998999999998
2012-05-01,22.280001000000002
2012-05-02,22.15
2012-05-03,21.74
2012-05-04,21.379998999999998
2012-05-07,21.389999
2012-05-08,21.41
2012-05-09,21.32
2012-05-10,21.07
2012-05-11,20.5
2012-05-14,20.34
2012-05-15,19.93
2012-05-16,19.77
2012-05-17,19.559998999999998
2012-05-18,19.65
2012-05-21,20.23
2012-05-22,20.030001000000002
2012-05-23,19.969998999999998
2012-05-24,19.92
2012-05-25,19.58
2012-05-29,19.870001000000002
2012-05-30,19.25
2012-05-31,18.99
2012-06-01,18.75
2012-06-04,18.98
2012-06-05,19.030001000000002
2012-06-06,19.370001000000002
2012-06-07,19.35
2012-06-08,19.5
2012-06-11,18.879998999999998
2012-06-12,19.379998999999998
2012-06-13,19.620001000000002
2012-06-14,20.1
2012-06-15,20.209999
2012-06-18,19.950001
2012-06-19,19.959999
2012-06-20,20.33
2012-06-21,20.049999
2012-06-22,20.52
2012-06-25,20.030001000000002
2012-06-26,20.48
2012-06-27,21.389999
2012-06-28,21.120001000000002
2012-06-29,21.48
2012-07-02,21.530001000000002
2012-07-03,21.790001
2012-07-05,21.58
2012-07-06,21.41
2012-07-09,21.08
2012-07-10,21.290001
2012-07-11,21.629998999999998
2012-07-12,21.59
2012-07-13,21.889999
2012-07-16,22.24
2012-07-17,22.709999
2012-07-18,22.629998999999998
2012-07-19,22.68
2012-07-20,22.43
2012-07-23,22.200001
2012-07-24,21.91
2012-07-25,22.01
2012-07-26,22.799999
2012-07-27,23.24
2012-07-30,22.969998999999998
2012-07-31,22.790001
2012-08-01,22.809998999999998
2012-08-02,22.75
2012-08-03,23.110001
2012-08-06,23.309998999999998
2012-08-07,23.4
2012-08-08,23.620001000000002
2012-08-09,23.549999
2012-08-10,23.780001000000002
2012-08-13,23.639999
2012-08-14,23.41
2012-08-15,23.440001000000002
2012-08-16,23.469998999999998
2012-08-17,23.5
2012-08-20,23.34
2012-08-21,23.209999
2012-08-22,23.309998999999998
2012-08-23,23.120001000000002
2012-08-24,23.18
2012-08-27,23.190001000000002
2012-08-28,23.18
2012-08-29,23.129998999999998
2012-08-30,23.08
2012-08-31,22.98
2012-09-04,23.129998999999998
