Date,BX
2016-12-16,28.969998999999998
2016-12-19,29.08
2016-12-20,28.91
2016-12-21,28.5
2016-12-22,27.99
2016-12-23,28.139999
2016-12-27,27.74
2016-12-28,27.33
2016-12-29,27.15
2016-12-30,27.030001000000002
2017-01-03,28.120001000000002
2017-01-04,29.799999
2017-01-05,30.42
2017-01-06,30.51
2017-01-09,30.469998999999998
2017-01-10,30.07
2017-01-11,30.209999
2017-01-12,30.200001
2017-01-13,30.09
2017-01-17,29.67
2017-01-18,29.58
2017-01-19,29.309998999999998
2017-01-20,29.58
2017-01-23,29.57
2017-01-24,30.309998999999998
2017-01-25,30.620001000000002
2017-01-26,31.209999
2017-01-27,31.299999
2017-01-30,31.02
2017-01-31,30.629998999999998
2017-02-01,31.16
2017-02-02,30.790001
2017-02-03,30.74
2017-02-06,30.620001000000002
2017-02-07,30.549999
2017-02-08,30.530001000000002
2017-02-09,30.17
2017-02-10,30.35
2017-02-13,30.450001
2017-02-14,30.450001
2017-02-15,30.940001000000002
2017-02-16,30.4
2017-02-17,30.219998999999998
2017-02-21,30.549999
2017-02-22,30.32
2017-02-23,29.83
2017-02-24,29.540001
2017-02-27,29.790001
2017-02-28,29.540001
2017-03-01,30.0
2017-03-02,29.68
2017-03-03,29.66
2017-03-06,29.52
2017-03-07,29.389999
2017-03-08,29.1
2017-03-09,28.620001000000002
2017-03-10,28.940001000000002
2017-03-13,30.35
2017-03-14,30.24
2017-03-15,30.51
2017-03-16,30.6
2017-03-17,30.59
2017-03-20,30.530001000000002
2017-03-21,30.01
2017-03-22,29.98
2017-03-23,29.889999
2017-03-24,29.68
2017-03-27,29.59
2017-03-28,29.620001000000002
2017-03-29,29.309998999999998
2017-03-30,29.690001000000002
2017-03-31,29.700001
2017-04-03,29.540001
2017-04-04,29.639999
2017-04-05,29.469998999999998
2017-04-06,29.76
2017-04-07,29.389999
2017-04-10,29.440001000000002
2017-04-11,29.24
2017-04-12,29.26
2017-04-13,28.860001
2017-04-17,29.25
2017-04-18,29.6
2017-04-19,30.059998999999998
2017-04-20,30.219998999999998
2017-04-21,30.280001000000002
2017-04-24,30.43
2017-04-25,30.889999
2017-04-26,31.27
2017-04-27,30.969998999999998
2017-04-28,30.84
2017-05-01,30.84
2017-05-02,30.75
2017-05-03,30.790001
2017-05-04,30.26
2017-05-05,30.280001000000002
2017-05-08,30.120001000000002
2017-05-09,29.99
2017-05-10,30.02
2017-05-11,30.0
2017-05-12,29.91
2017-05-15,30.110001
2017-05-16,30.209999
2017-05-17,29.32
2017-05-18,29.280001000000002
2017-05-19,29.870001000000002
2017-05-22,31.879998999999998
2017-05-23,32.470001
2017-05-24,32.529999
2017-05-25,32.470001
2017-05-26,32.580002
2017-05-30,32.860001000000004
2017-05-31,32.880001
2017-06-01,33.450001
2017-06-02,33.689999
2017-06-05,33.32
2017-06-06,33.110001000000004
2017-06-07,33.290001000000004
2017-06-08,33.290001000000004
2017-06-09,33.369999
2017-06-12,32.630001
2017-06-13,32.93
2017-06-14,32.77
2017-06-15,32.540001000000004
2017-06-16,32.66
2017-06-19,33.07
2017-06-20,32.939999
2017-06-21,32.959998999999996
2017-06-22,33.060001
2017-06-23,33.139998999999996
2017-06-26,33.150002
2017-06-27,32.950001
2017-06-28,33.34
2017-06-29,33.27
2017-06-30,33.349998
2017-07-03,33.119999
2017-07-05,33.029999
2017-07-06,32.880001
2017-07-07,32.990002000000004
2017-07-10,33.299999
2017-07-11,33.529999
2017-07-12,33.669998
2017-07-13,33.869999
2017-07-14,34.439999
2017-07-17,34.549999
2017-07-18,34.509997999999996
2017-07-19,34.779999
2017-07-20,34.279999
2017-07-21,34.419998
2017-07-24,34.349998
2017-07-25,34.549999
2017-07-26,34.490002000000004
2017-07-27,33.77
2017-07-28,33.529999
2017-07-31,33.450001
2017-08-01,33.5
2017-08-02,33.209998999999996
2017-08-03,33.18
2017-08-04,33.779999
2017-08-07,33.849998
2017-08-08,33.790001000000004
2017-08-09,33.400002
2017-08-10,32.299999
2017-08-11,31.950001
2017-08-14,32.43
2017-08-15,32.259997999999996
2017-08-16,32.169998
2017-08-17,31.6
2017-08-18,31.52
2017-08-21,31.360001
2017-08-22,31.76
2017-08-23,31.799999
2017-08-24,31.620001000000002
2017-08-25,31.57
2017-08-28,31.950001
2017-08-29,31.940001000000002
2017-08-30,32.529999
2017-08-31,32.73
2017-09-01,32.709998999999996
2017-09-05,32.040001000000004
2017-09-06,32.009997999999996
2017-09-07,31.620001000000002
2017-09-08,31.610001
2017-09-11,32.150002
2017-09-12,32.200001
2017-09-13,32.029999
2017-09-14,32.09
2017-09-15,32.290001000000004
2017-09-18,32.330002
2017-09-19,32.41
2017-09-20,32.619999
2017-09-21,32.709998999999996
2017-09-22,33.169998
2017-09-25,33.130001
2017-09-26,32.830002
2017-09-27,32.93
2017-09-28,33.330002
2017-09-29,33.369999
2017-10-02,33.0
2017-10-03,33.23
2017-10-04,33.560001
2017-10-05,33.619999
2017-10-06,33.439999
2017-10-09,33.259997999999996
2017-10-10,33.080002
2017-10-11,33.189999
2017-10-12,33.0
2017-10-13,32.93
2017-10-16,33.259997999999996
2017-10-17,33.220001
2017-10-18,33.490002000000004
2017-10-19,34.009997999999996
2017-10-20,34.459998999999996
2017-10-23,34.720001
2017-10-24,34.59
2017-10-25,34.169998
2017-10-26,33.77
2017-10-27,33.5
2017-10-30,33.049999
2017-10-31,33.290001000000004
2017-11-01,32.889998999999996
2017-11-02,32.509997999999996
2017-11-03,32.889998999999996
2017-11-06,33.029999
2017-11-07,33.040001000000004
2017-11-08,32.650002
2017-11-09,32.43
2017-11-10,32.130001
2017-11-13,31.76
2017-11-14,31.200001
2017-11-15,30.92
2017-11-16,31.57
2017-11-17,31.780001000000002
2017-11-20,31.83
2017-11-21,31.879998999999998
2017-11-22,31.85
2017-11-24,31.67
2017-11-27,31.309998999999998
2017-11-28,31.49
2017-11-29,31.530001000000002
2017-11-30,31.719998999999998
2017-12-01,31.58
2017-12-04,32.110001000000004
2017-12-05,32.139998999999996
2017-12-06,31.76
2017-12-07,31.93
2017-12-08,32.189999
2017-12-11,32.169998
2017-12-12,32.049999
2017-12-13,31.99
2017-12-14,31.719998999999998
2017-12-15,31.41
2017-12-18,31.799999
2017-12-19,31.700001
2017-12-20,31.99
2017-12-21,32.900002
2017-12-22,32.759997999999996
2017-12-26,32.330002
2017-12-27,32.509997999999996
2017-12-28,32.27
2017-12-29,32.02
2018-01-02,32.52
2018-01-03,33.0
2018-01-04,33.259997999999996
2018-01-05,33.009997999999996
2018-01-08,33.279999
2018-01-09,33.740002000000004
2018-01-10,34.18
2018-01-11,34.529999
2018-01-12,35.389998999999996
2018-01-16,35.02
2018-01-17,34.959998999999996
2018-01-18,34.91
2018-01-19,34.700001
2018-01-22,35.0
2018-01-23,35.830002
2018-01-24,36.080002
2018-01-25,36.349998
2018-01-26,36.779999
2018-01-29,36.560001
2018-01-30,36.130001
2018-01-31,36.549999
2018-02-01,36.349998
2018-02-02,35.299999
2018-02-05,34.240002000000004
2018-02-06,34.650002
2018-02-07,34.950001
2018-02-08,33.900002
2018-02-09,32.950001
2018-02-12,33.279999
2018-02-13,33.549999
2018-02-14,33.779999
2018-02-15,34.650002
2018-02-16,34.509997999999996
2018-02-20,34.169998
2018-02-21,34.040001000000004
2018-02-22,34.02
2018-02-23,34.259997999999996
2018-02-26,34.450001
2018-02-27,34.200001
2018-02-28,34.0
2018-03-01,33.57
2018-03-02,33.349998
2018-03-05,33.43
2018-03-06,33.610001000000004
2018-03-07,33.209998999999996
2018-03-08,33.41
2018-03-09,34.060001
2018-03-12,34.43
2018-03-13,34.259997999999996
2018-03-14,33.98
2018-03-15,33.68
2018-03-16,33.790001000000004
2018-03-19,33.380001
2018-03-20,33.389998999999996
2018-03-21,33.27
2018-03-22,32.490002000000004
2018-03-23,31.879998999999998
2018-03-26,32.25
2018-03-27,31.77
2018-03-28,31.52
2018-03-29,31.950001
2018-04-02,31.469998999999998
2018-04-03,31.120001000000002
2018-04-04,31.299999
2018-04-05,31.299999
2018-04-06,31.01
2018-04-09,30.709999
2018-04-10,31.059998999999998
2018-04-11,30.98
2018-04-12,31.129998999999998
2018-04-13,30.719998999999998
2018-04-16,31.049999
2018-04-17,31.48
2018-04-18,31.780001000000002
2018-04-19,32.119999
2018-04-20,32.23
2018-04-23,32.349998
2018-04-24,32.18
2018-04-25,31.66
2018-04-26,31.51
2018-04-27,30.83
2018-04-30,30.950001
2018-05-01,31.1
2018-05-02,30.940001000000002
2018-05-03,31.059998999999998
2018-05-04,31.809998999999998
2018-05-07,31.879998999999998
2018-05-08,31.639999
2018-05-09,31.950001
2018-05-10,31.879998999999998
2018-05-11,31.469998999999998
2018-05-14,31.18
2018-05-15,31.1
2018-05-16,31.290001
2018-05-17,31.450001
2018-05-18,31.290001
2018-05-21,31.68
2018-05-22,31.870001000000002
2018-05-23,31.790001
2018-05-24,31.799999
2018-05-25,31.92
2018-05-29,31.42
2018-05-30,31.73
2018-05-31,31.93
2018-06-01,32.34
2018-06-04,32.5
2018-06-05,32.419998
2018-06-06,32.619999
2018-06-07,32.66
2018-06-08,32.75
2018-06-11,32.900002
2018-06-12,32.82
2018-06-13,33.040001000000004
2018-06-14,33.299999
2018-06-15,33.259997999999996
2018-06-18,33.040001000000004
2018-06-19,32.73
2018-06-20,32.740002000000004
2018-06-21,32.439999
2018-06-22,32.540001000000004
2018-06-25,31.99
2018-06-26,31.780001000000002
2018-06-27,31.84
2018-06-28,31.709999
2018-06-29,32.169998
2018-07-02,33.16
2018-07-03,34.25
2018-07-05,35.130001
2018-07-06,35.529999
2018-07-09,35.110001000000004
2018-07-10,34.939999
2018-07-11,34.630001
2018-07-12,35.060001
2018-07-13,35.209998999999996
2018-07-16,35.330002
2018-07-17,35.709998999999996
2018-07-18,36.23
2018-07-19,35.639998999999996
2018-07-20,35.950001
2018-07-23,35.990002000000004
2018-07-24,36.189999
2018-07-25,36.049999
2018-07-26,36.0
2018-07-27,35.290001000000004
2018-07-30,34.959998999999996
2018-07-31,34.919998
2018-08-01,34.779999
2018-08-02,34.720001
2018-08-03,35.009997999999996
2018-08-06,35.279999
2018-08-07,35.560001
2018-08-08,35.970001
2018-08-09,35.77
2018-08-10,35.349998
2018-08-13,34.990002000000004
2018-08-14,35.759997999999996
2018-08-15,35.41
2018-08-16,35.849998
2018-08-17,36.200001
2018-08-20,36.799999
2018-08-21,36.490002000000004
2018-08-22,36.41
2018-08-23,36.299999
2018-08-24,36.700001
2018-08-27,36.880001
2018-08-28,36.720001
2018-08-29,36.919998
2018-08-30,36.889998999999996
2018-08-31,36.91
2018-09-04,36.91
2018-09-05,36.459998999999996
2018-09-06,35.459998999999996
2018-09-07,35.259997999999996
2018-09-10,35.900002
2018-09-11,35.639998999999996
2018-09-12,35.799999
2018-09-13,35.939999
2018-09-14,36.799999
2018-09-17,37.099998
2018-09-18,37.529999
2018-09-19,37.5
2018-09-20,37.779999
2018-09-21,39.490002000000004
2018-09-24,39.689999
2018-09-25,39.040001000000004
2018-09-26,38.57
2018-09-27,38.099998
2018-09-28,38.080002
2018-10-01,38.759997999999996
2018-10-02,38.5
2018-10-03,39.040001000000004
2018-10-04,37.689999
2018-10-05,37.34
2018-10-08,37.25
2018-10-09,37.16
2018-10-10,34.779999
2018-10-11,34.59
2018-10-12,34.849998
2018-10-15,35.150002
2018-10-16,36.0
2018-10-17,36.09
2018-10-18,35.299999
2018-10-19,34.650002
2018-10-22,34.349998
2018-10-23,33.779999
2018-10-24,32.0
2018-10-25,32.740002000000004
2018-10-26,31.73
2018-10-29,30.43
2018-10-30,31.74
2018-10-31,32.360001000000004
2018-11-01,33.610001000000004
2018-11-02,33.200001
2018-11-05,33.830002
2018-11-06,34.279999
2018-11-07,35.169998
2018-11-08,35.349998
2018-11-09,33.990002000000004
2018-11-12,33.189999
2018-11-13,33.360001000000004
2018-11-14,32.919998
2018-11-15,32.5
2018-11-16,32.459998999999996
2018-11-19,31.799999
2018-11-20,30.99
2018-11-21,32.43
2018-11-23,33.18
2018-11-26,34.369999
2018-11-27,33.82
2018-11-28,34.099998
2018-11-29,33.75
2018-11-30,33.73
2018-12-03,34.849998
2018-12-04,32.709998999999996
2018-12-06,32.099998
2018-12-07,31.42
2018-12-10,30.49
2018-12-11,30.52
2018-12-12,30.5
2018-12-13,30.4
2018-12-14,29.76
2018-12-17,28.799999
2018-12-18,28.700001
2018-12-19,27.6
2018-12-20,27.709999
2018-12-21,28.51
2018-12-24,28.98
2018-12-26,30.639999
2018-12-27,30.459999
2018-12-28,30.09
2018-12-31,29.809998999999998
2019-01-02,30.07
2019-01-03,29.23
2019-01-04,30.23
2019-01-07,31.129998999999998
2019-01-08,31.4
2019-01-09,31.74
2019-01-10,31.73
2019-01-11,31.969998999999998
2019-01-14,31.98
2019-01-15,32.23
2019-01-16,32.580002
2019-01-17,32.639998999999996
2019-01-18,32.91
2019-01-22,32.59
2019-01-23,32.360001000000004
2019-01-24,32.509997999999996
2019-01-25,32.990002000000004
2019-01-28,33.189999
2019-01-29,33.16
2019-01-30,33.139998999999996
2019-01-31,33.700001
2019-02-01,34.0
2019-02-04,34.360001000000004
2019-02-05,34.619999
2019-02-06,34.57
2019-02-07,34.509997999999996
2019-02-08,33.759997999999996
2019-02-11,33.299999
2019-02-12,33.599998
2019-02-13,33.77
2019-02-14,33.200001
2019-02-15,33.349998
2019-02-19,33.5
2019-02-20,34.419998
2019-02-21,34.009997999999996
2019-02-22,33.650002
2019-02-25,33.900002
2019-02-26,33.720001
2019-02-27,33.529999
2019-02-28,33.389998999999996
2019-03-01,33.540001000000004
2019-03-04,33.700001
2019-03-05,33.470001
2019-03-06,33.720001
2019-03-07,33.23
2019-03-08,32.939999
2019-03-11,33.490002000000004
2019-03-12,33.630001
2019-03-13,34.220001
2019-03-14,34.43
2019-03-15,34.880001
2019-03-18,35.470001
2019-03-19,35.060001
2019-03-20,34.82
2019-03-21,35.25
2019-03-22,34.32
2019-03-25,34.139998999999996
2019-03-26,34.509997999999996
2019-03-27,34.41
2019-03-28,34.610001000000004
2019-03-29,34.970001
2019-04-01,35.400002
2019-04-02,34.630001
2019-04-03,34.82
2019-04-04,34.720001
2019-04-05,34.810001
2019-04-08,34.830002
2019-04-09,34.450001
2019-04-10,34.759997999999996
2019-04-11,34.869999
2019-04-12,35.529999
2019-04-15,35.540001000000004
2019-04-16,35.790001000000004
2019-04-17,35.93
2019-04-18,38.619999
2019-04-22,39.02
2019-04-23,39.73
2019-04-24,39.93
2019-04-25,40.139998999999996
2019-04-26,40.189999
2019-04-29,40.509997999999996
2019-04-30,39.459998999999996
2019-05-01,39.849998
2019-05-02,39.57
2019-05-03,40.060001
2019-05-06,39.110001000000004
2019-05-07,38.849998
2019-05-08,39.09
2019-05-09,39.490002000000004
2019-05-10,39.810001
2019-05-13,38.799999
2019-05-14,39.389998999999996
2019-05-15,39.580002
2019-05-16,40.400002
2019-05-17,40.650002
2019-05-20,40.610001000000004
2019-05-21,41.799999
2019-05-22,41.700001
2019-05-23,41.150002
2019-05-24,40.650002
2019-05-28,39.880001
2019-05-29,39.470001
2019-05-30,39.25
2019-05-31,37.849998
2019-06-03,38.900002
2019-06-04,39.799999
2019-06-05,40.080002
2019-06-06,40.98
2019-06-07,41.970001
2019-06-10,42.450001
2019-06-11,42.799999
2019-06-12,42.970001
2019-06-13,43.950001
2019-06-14,44.139998999999996
2019-06-17,44.240002000000004
2019-06-18,43.389998999999996
2019-06-19,44.799999
2019-06-20,44.810001
2019-06-21,45.040001000000004
2019-06-24,44.400002
2019-06-25,44.189999
2019-06-26,44.18
2019-06-27,44.310001
2019-06-28,44.419998
2019-07-01,46.580002
2019-07-02,47.34
2019-07-03,47.48
2019-07-05,47.209998999999996
2019-07-08,46.259997999999996
2019-07-09,46.470001
2019-07-10,46.380001
2019-07-11,46.07
2019-07-12,46.02
2019-07-15,45.66
2019-07-16,45.830002
2019-07-17,45.279999
2019-07-18,45.650002
2019-07-19,45.630001
2019-07-22,47.84
2019-07-23,48.599998
2019-07-24,49.240002000000004
2019-07-25,49.720001
2019-07-26,49.259997999999996
2019-07-29,48.650002
2019-07-30,49.07
2019-07-31,47.98
2019-08-01,46.82
2019-08-02,46.619999
2019-08-05,44.529999
2019-08-06,45.810001
2019-08-07,46.5
2019-08-08,48.23
2019-08-09,47.560001
2019-08-12,46.459998999999996
2019-08-13,47.650002
2019-08-14,45.849998
2019-08-15,45.720001
2019-08-16,47.23
2019-08-19,47.84
2019-08-20,48.84
2019-08-21,49.459998999999996
2019-08-22,49.799999
2019-08-23,48.810001
2019-08-26,49.240002000000004
2019-08-27,49.689999
2019-08-28,49.669998
2019-08-29,49.549999
2019-08-30,49.759997999999996
2019-09-03,48.709998999999996
2019-09-04,49.09
2019-09-05,50.080002
2019-09-06,50.369999
2019-09-09,50.98
2019-09-10,49.639998999999996
2019-09-11,50.419998
2019-09-12,52.240002000000004
2019-09-13,53.549999
2019-09-16,53.52
2019-09-17,53.52
2019-09-18,52.849998
2019-09-19,52.900002
2019-09-20,52.889998999999996
2019-09-23,53.299999
2019-09-24,52.799999
2019-09-25,52.84
2019-09-26,52.630001
2019-09-27,50.220001
2019-09-30,48.84
2019-10-01,47.209998999999996
2019-10-02,46.66
2019-10-03,47.619999
2019-10-04,46.93
2019-10-07,45.900002
2019-10-08,45.610001000000004
2019-10-09,46.470001
2019-10-10,46.509997999999996
2019-10-11,47.110001000000004
2019-10-14,46.5
2019-10-15,47.09
2019-10-16,46.810001
2019-10-17,47.799999
2019-10-18,48.389998999999996
2019-10-21,49.09
2019-10-22,49.099998
2019-10-23,51.509997999999996
2019-10-24,52.049999
2019-10-25,52.860001000000004
2019-10-28,52.790001000000004
2019-10-29,52.950001
2019-10-30,52.970001
2019-10-31,53.16
2019-11-01,53.66
2019-11-04,53.16
2019-11-05,52.790001000000004
2019-11-06,52.040001000000004
2019-11-07,51.400002
2019-11-08,51.529999
2019-11-11,51.91
2019-11-12,51.959998999999996
2019-11-13,52.419998
2019-11-14,52.630001
2019-11-15,52.52
2019-11-18,52.360001000000004
2019-11-19,51.970001
2019-11-20,51.619999
2019-11-21,51.66
2019-11-22,51.259997999999996
2019-11-25,52.470001
2019-11-26,53.360001000000004
2019-11-27,54.240002000000004
2019-11-29,54.220001
2019-12-02,52.900002
2019-12-03,53.0
2019-12-04,53.099998
2019-12-05,53.52
2019-12-06,53.919998
2019-12-09,54.139998999999996
2019-12-10,54.41
2019-12-11,54.919998
2019-12-12,54.169998
2019-12-13,53.630001
2019-12-16,54.529999
2019-12-17,54.580002
2019-12-18,54.619999
2019-12-19,55.75
2019-12-20,55.799999
2019-12-23,55.290001000000004
2019-12-24,55.400002
2019-12-26,56.299999
2019-12-27,56.139998999999996
2019-12-30,56.0
2019-12-31,55.939999
2020-01-02,55.799999
2020-01-03,56.0
2020-01-06,55.900002
2020-01-07,55.900002
2020-01-08,56.740002000000004
2020-01-09,57.849998
2020-01-10,57.720001
2020-01-13,58.43
2020-01-14,58.110001000000004
2020-01-15,58.23
2020-01-16,60.150002
2020-01-17,60.759997999999996
2020-01-21,61.169998
2020-01-22,62.869999
2020-01-23,63.73
2020-01-24,62.209998999999996
2020-01-27,61.189999
2020-01-28,61.619999
2020-01-29,62.650002
2020-01-30,61.110001000000004
2020-01-31,61.07
2020-02-03,60.52
2020-02-04,63.27
2020-02-05,63.73
2020-02-06,64.209999
2020-02-07,62.759997999999996
2020-02-10,64.110001
2020-02-11,64.410004
2020-02-12,62.849998
2020-02-13,62.939999
2020-02-14,62.950001
2020-02-18,61.970001
2020-02-19,62.759997999999996
2020-02-20,62.450001
2020-02-21,61.25
2020-02-24,58.560001
2020-02-25,56.470001
2020-02-26,56.0
2020-02-27,53.290001000000004
2020-02-28,53.84
2020-03-02,56.029999
2020-03-03,56.09
2020-03-04,58.099998
2020-03-05,57.790001000000004
2020-03-06,54.060001
2020-03-09,46.98
2020-03-10,50.639998999999996
2020-03-11,47.349998
2020-03-12,40.060001
2020-03-13,46.720001
2020-03-16,40.529999
2020-03-17,41.439999
2020-03-18,40.759997999999996
2020-03-19,41.990002000000004
2020-03-20,37.669998
2020-03-23,36.040001000000004
2020-03-24,39.919998
2020-03-25,42.82
2020-03-26,48.0
2020-03-27,46.09
2020-03-30,47.279999
2020-03-31,45.57
2020-04-01,40.799999
2020-04-02,41.189999
2020-04-03,41.740002000000004
2020-04-06,46.57
2020-04-07,45.630001
2020-04-08,46.970001
2020-04-09,49.169998
2020-04-13,47.580002
2020-04-14,47.959998999999996
2020-04-15,45.5
2020-04-16,47.959998999999996
2020-04-17,50.009997999999996
2020-04-20,48.18
2020-04-21,45.5
2020-04-22,46.330002
2020-04-23,48.43
2020-04-24,48.43
2020-04-27,51.389998999999996
2020-04-28,51.400002
2020-04-29,54.119999
2020-04-30,52.240002000000004
2020-05-01,50.419998
2020-05-04,49.450001
2020-05-05,50.66
2020-05-06,51.189999
2020-05-07,52.790001000000004
2020-05-08,52.869999
