Date,GM
2019-12-13,35.650002
2019-12-16,36.110001000000004
2019-12-17,36.310001
2019-12-18,37.310001
2019-12-19,37.259997999999996
2019-12-20,37.25
2019-12-23,36.77
2019-12-24,36.580002
2019-12-26,36.48
2019-12-27,36.560001
2019-12-30,36.439999
2019-12-31,36.599998
2020-01-02,37.380001
2020-01-03,36.32
2020-01-06,35.84
2020-01-07,35.150002
2020-01-08,34.650002
2020-01-09,35.080002
2020-01-10,34.650002
2020-01-13,34.98
2020-01-14,35.150002
2020-01-15,35.150002
2020-01-16,35.549999
2020-01-17,35.599998
2020-01-21,34.990002000000004
2020-01-22,34.91
2020-01-23,34.880001
2020-01-24,34.310001
2020-01-27,33.41
2020-01-28,33.639998999999996
2020-01-29,33.599998
2020-01-30,33.330002
2020-01-31,33.389998999999996
2020-02-03,33.720001
2020-02-04,34.369999
2020-02-05,35.029999
2020-02-06,34.330002
2020-02-07,33.630001
2020-02-10,34.25
2020-02-11,35.009997999999996
2020-02-12,35.490002000000004
2020-02-13,35.290001000000004
2020-02-14,34.759997999999996
2020-02-18,34.41
2020-02-19,34.919998
2020-02-20,35.290001000000004
2020-02-21,34.650002
2020-02-24,33.09
2020-02-25,31.75
2020-02-26,32.0
2020-02-27,30.709999
2020-02-28,30.5
2020-03-02,31.42
2020-03-03,30.52
2020-03-04,31.530001000000002
2020-03-05,30.1
2020-03-06,28.690001000000002
2020-03-09,24.690001000000002
2020-03-10,27.120001000000002
2020-03-11,26.0
2020-03-12,23.040001
2020-03-13,24.709999
2020-03-16,21.0
2020-03-17,20.32
2020-03-18,16.799999
2020-03-19,17.709999
2020-03-20,18.139999
2020-03-23,17.6
2020-03-24,21.110001
2020-03-25,21.49
2020-03-26,22.559998999999998
2020-03-27,21.379998999999998
2020-03-30,21.32
2020-03-31,20.780001000000002
2020-04-01,19.26
2020-04-02,18.190001000000002
2020-04-03,18.040001
2020-04-06,19.549999
2020-04-07,21.299999
2020-04-08,23.129998999999998
2020-04-09,24.059998999999998
2020-04-13,23.01
2020-04-14,22.98
2020-04-15,21.66
2020-04-16,20.870001000000002
2020-04-17,22.48
2020-04-20,22.379998999999998
2020-04-21,21.24
2020-04-22,21.299999
2020-04-23,21.52
2020-04-24,21.950001
2020-04-27,22.450001
2020-04-28,22.18
2020-04-29,23.780001000000002
2020-04-30,22.290001
2020-05-01,20.9
2020-05-04,20.75
2020-05-05,21.26
2020-05-06,21.889999
2020-05-07,22.440001000000002
2020-05-08,23.93
