Date,DVA
2014-04-15,68.410004
2014-04-16,69.160004
2014-04-17,69.510002
2014-04-21,69.620003
2014-04-22,69.540001
2014-04-23,69.41999799999999
2014-04-24,69.379997
2014-04-25,69.559998
2014-04-28,69.239998
2014-04-29,69.709999
2014-04-30,69.300003
2014-05-01,69.93
2014-05-02,67.389999
2014-05-05,67.120003
2014-05-06,67.190002
2014-05-07,67.779999
2014-05-08,67.33000200000001
2014-05-09,67.75
2014-05-12,68.08000200000001
2014-05-13,67.889999
2014-05-14,67.68
2014-05-15,67.730003
2014-05-16,67.529999
2014-05-19,67.470001
2014-05-20,67.519997
2014-05-21,68.349998
2014-05-22,68.160004
2014-05-23,68.790001
2014-05-27,69.349998
2014-05-28,69.199997
2014-05-29,69.900002
2014-05-30,70.589996
2014-06-02,71.209999
2014-06-03,71.470001
2014-06-04,71.709999
2014-06-05,72.059998
2014-06-06,71.910004
2014-06-09,71.93
2014-06-10,71.690002
2014-06-11,71.08000200000001
2014-06-12,70.940002
2014-06-13,70.790001
2014-06-16,70.769997
2014-06-17,70.18
2014-06-18,70.41999799999999
2014-06-19,71.58000200000001
2014-06-20,71.83000200000001
2014-06-23,71.529999
2014-06-24,71.389999
2014-06-25,71.860001
2014-06-26,71.610001
2014-06-27,72.949997
2014-06-30,72.32
2014-07-01,73.160004
2014-07-02,73.599998
2014-07-03,73.32
2014-07-07,73.279999
2014-07-08,72.809998
2014-07-09,73.220001
2014-07-10,73.040001
2014-07-11,73.08000200000001
2014-07-14,73.57
2014-07-15,73.260002
2014-07-16,73.82
2014-07-17,73.400002
2014-07-18,73.849998
2014-07-21,71.010002
2014-07-22,71.66999799999999
2014-07-23,71.66999799999999
2014-07-24,71.889999
2014-07-25,71.459999
2014-07-28,71.75
2014-07-29,71.33000200000001
2014-07-30,71.32
2014-07-31,70.440002
2014-08-01,71.379997
2014-08-04,72.150002
2014-08-05,71.510002
2014-08-06,71.519997
2014-08-07,71.489998
2014-08-08,71.849998
2014-08-11,71.790001
2014-08-12,72.040001
2014-08-13,72.41999799999999
2014-08-14,73.099998
2014-08-15,72.110001
2014-08-18,73.43
2014-08-19,73.800003
2014-08-20,73.720001
2014-08-21,73.83000200000001
2014-08-22,73.650002
2014-08-25,73.900002
2014-08-26,74.43
2014-08-27,74.57
2014-08-28,74.41999799999999
2014-08-29,74.68
2014-09-02,74.58000200000001
2014-09-03,74.550003
2014-09-04,74.120003
2014-09-05,74.300003
2014-09-08,74.43
2014-09-09,74.290001
2014-09-10,74.209999
2014-09-11,74.309998
2014-09-12,74.07
2014-09-15,73.93
2014-09-16,74.239998
2014-09-17,73.93
2014-09-18,74.709999
2014-09-19,74.879997
2014-09-22,74.760002
2014-09-23,74.010002
2014-09-24,74.940002
2014-09-25,73.769997
2014-09-26,73.400002
2014-09-29,73.480003
2014-09-30,73.139999
2014-10-01,72.779999
2014-10-02,73.739998
2014-10-03,74.449997
2014-10-06,73.809998
2014-10-07,73.129997
2014-10-08,75.010002
2014-10-09,73.989998
2014-10-10,73.41999799999999
2014-10-13,73.559998
2014-10-14,73.589996
2014-10-15,72.739998
2014-10-16,72.029999
2014-10-17,72.75
2014-10-20,73.559998
2014-10-21,75.5
2014-10-22,75.279999
2014-10-23,76.25
2014-10-24,76.730003
2014-10-27,76.699997
2014-10-28,77.58000200000001
2014-10-29,77.370003
2014-10-30,77.620003
2014-10-31,78.07
2014-11-03,78.029999
2014-11-04,77.839996
2014-11-05,77.510002
2014-11-06,78.029999
2014-11-07,74.489998
2014-11-10,74.720001
2014-11-11,76.129997
2014-11-12,76.720001
2014-11-13,77.040001
2014-11-14,75.660004
2014-11-17,75.510002
2014-11-18,75.230003
2014-11-19,75.120003
2014-11-20,75.129997
2014-11-21,74.540001
2014-11-24,74.489998
2014-11-25,75.059998
2014-11-26,76.099998
2014-11-28,76.529999
2014-12-01,76.010002
2014-12-02,75.699997
2014-12-03,75.690002
2014-12-04,75.300003
2014-12-05,75.629997
2014-12-08,75.870003
2014-12-09,75.150002
2014-12-10,74.449997
2014-12-11,74.510002
2014-12-12,73.400002
2014-12-15,72.860001
2014-12-16,72.769997
2014-12-17,74.33000200000001
2014-12-18,75.199997
2014-12-19,75.940002
2014-12-22,76.349998
2014-12-23,75.989998
2014-12-24,76.059998
2014-12-26,76.220001
2014-12-29,76.099998
2014-12-30,76.0
2014-12-31,75.739998
2015-01-02,75.83000200000001
2015-01-05,74.699997
2015-01-06,73.620003
2015-01-07,74.290001
2015-01-08,75.769997
2015-01-09,75.220001
2015-01-12,74.41999799999999
2015-01-13,74.540001
2015-01-14,74.690002
2015-01-15,74.459999
2015-01-16,75.050003
2015-01-20,75.209999
2015-01-21,75.730003
2015-01-22,76.150002
2015-01-23,75.849998
2015-01-26,76.190002
2015-01-27,76.040001
2015-01-28,75.519997
2015-01-29,76.139999
2015-01-30,75.059998
2015-02-02,75.57
2015-02-03,75.599998
2015-02-04,75.959999
2015-02-05,76.769997
2015-02-06,75.57
2015-02-09,74.66999799999999
2015-02-10,75.769997
2015-02-11,75.949997
2015-02-12,76.389999
2015-02-13,73.099998
2015-02-17,72.779999
2015-02-18,73.279999
2015-02-19,73.239998
2015-02-20,73.760002
2015-02-23,73.860001
2015-02-24,72.93
2015-02-25,73.93
2015-02-26,74.300003
2015-02-27,74.599998
2015-03-02,75.559998
2015-03-03,75.889999
2015-03-04,76.75
2015-03-05,76.93
2015-03-06,77.629997
2015-03-09,78.0
2015-03-10,78.099998
2015-03-11,79.410004
2015-03-12,79.699997
2015-03-13,80.809998
2015-03-16,81.410004
2015-03-17,81.110001
2015-03-18,81.639999
2015-03-19,81.440002
2015-03-20,81.860001
2015-03-23,82.839996
2015-03-24,82.190002
2015-03-25,81.050003
2015-03-26,81.07
2015-03-27,81.83000200000001
2015-03-30,82.16999799999999
2015-03-31,81.279999
2015-04-01,80.050003
2015-04-02,80.589996
2015-04-06,81.470001
2015-04-07,81.860001
2015-04-08,81.739998
2015-04-09,81.519997
2015-04-10,81.900002
2015-04-13,81.760002
2015-04-14,82.010002
2015-04-15,81.610001
2015-04-16,82.129997
2015-04-17,81.260002
2015-04-20,81.839996
2015-04-21,83.120003
2015-04-22,83.220001
2015-04-23,83.410004
2015-04-24,83.910004
2015-04-27,83.790001
2015-04-28,83.589996
2015-04-29,82.639999
2015-04-30,81.099998
2015-05-01,82.400002
2015-05-04,82.339996
2015-05-05,81.510002
2015-05-06,81.410004
2015-05-07,81.760002
2015-05-08,82.16999799999999
2015-05-11,81.589996
2015-05-12,80.91999799999999
2015-05-13,80.980003
2015-05-14,81.860001
2015-05-15,81.480003
2015-05-18,82.699997
2015-05-19,83.199997
2015-05-20,83.690002
2015-05-21,83.489998
2015-05-22,84.089996
2015-05-26,83.75
2015-05-27,84.059998
2015-05-28,84.230003
2015-05-29,83.779999
2015-06-01,83.879997
2015-06-02,83.82
2015-06-03,83.959999
2015-06-04,82.599998
2015-06-05,82.540001
2015-06-08,81.870003
2015-06-09,81.489998
2015-06-10,81.68
2015-06-11,82.190002
2015-06-12,81.400002
2015-06-15,81.279999
2015-06-16,81.510002
2015-06-17,81.07
2015-06-18,81.449997
2015-06-19,82.190002
2015-06-22,82.129997
2015-06-23,81.57
2015-06-24,80.190002
2015-06-25,80.910004
2015-06-26,81.08000200000001
2015-06-29,79.610001
2015-06-30,79.470001
2015-07-01,79.32
2015-07-02,78.940002
2015-07-06,79.550003
2015-07-07,79.660004
2015-07-08,78.809998
2015-07-09,78.82
2015-07-10,79.300003
2015-07-13,79.5
2015-07-14,80.07
2015-07-15,79.66999799999999
2015-07-16,79.839996
2015-07-17,79.970001
2015-07-20,79.879997
2015-07-21,79.620003
2015-07-22,80.059998
2015-07-23,80.129997
2015-07-24,79.389999
2015-07-27,78.43
2015-07-28,79.019997
2015-07-29,79.07
2015-07-30,78.629997
2015-07-31,79.029999
2015-08-03,79.709999
2015-08-04,80.199997
2015-08-05,80.489998
2015-08-06,81.139999
2015-08-07,81.019997
2015-08-10,81.050003
2015-08-11,80.769997
2015-08-12,79.949997
2015-08-13,79.650002
2015-08-14,80.279999
2015-08-17,80.279999
2015-08-18,80.0
2015-08-19,80.08000200000001
2015-08-20,78.529999
2015-08-21,75.989998
2015-08-24,74.08000200000001
2015-08-25,74.33000200000001
2015-08-26,76.120003
2015-08-27,76.650002
2015-08-28,76.290001
2015-08-31,75.639999
2015-09-01,74.050003
2015-09-02,75.120003
2015-09-03,75.440002
2015-09-04,74.550003
2015-09-08,75.459999
2015-09-09,74.739998
2015-09-10,74.639999
2015-09-11,75.0
2015-09-14,74.769997
2015-09-15,75.150002
2015-09-16,75.82
2015-09-17,75.769997
2015-09-18,74.989998
2015-09-21,76.019997
2015-09-22,75.360001
2015-09-23,75.519997
2015-09-24,74.349998
2015-09-25,72.260002
2015-09-28,70.93
2015-09-29,71.18
2015-09-30,72.33000200000001
2015-10-01,72.050003
2015-10-02,72.900002
2015-10-05,73.360001
2015-10-06,72.150002
2015-10-07,73.190002
2015-10-08,73.099998
2015-10-09,73.160004
2015-10-12,73.639999
2015-10-13,73.349998
2015-10-14,73.239998
2015-10-15,75.230003
2015-10-16,76.5
2015-10-19,76.33000200000001
2015-10-20,76.190002
2015-10-21,76.459999
2015-10-22,74.980003
2015-10-23,75.940002
2015-10-26,76.400002
2015-10-27,76.949997
2015-10-28,77.440002
2015-10-29,77.75
2015-10-30,77.510002
2015-11-02,78.160004
2015-11-03,77.599998
2015-11-04,77.449997
2015-11-05,77.75
2015-11-06,77.269997
2015-11-09,75.589996
2015-11-10,76.110001
2015-11-11,74.970001
2015-11-12,73.239998
2015-11-13,72.58000200000001
2015-11-16,73.510002
2015-11-17,73.150002
2015-11-18,73.989998
2015-11-19,73.209999
2015-11-20,73.529999
2015-11-23,73.410004
2015-11-24,73.5
2015-11-25,73.75
2015-11-27,74.32
2015-11-30,73.040001
2015-12-01,73.519997
2015-12-02,72.769997
2015-12-03,71.66999799999999
2015-12-04,72.220001
2015-12-07,71.550003
2015-12-08,71.370003
2015-12-09,70.860001
2015-12-10,71.0
2015-12-11,69.709999
2015-12-14,68.07
2015-12-15,68.019997
2015-12-16,68.129997
2015-12-17,68.120003
2015-12-18,67.790001
2015-12-21,69.0
2015-12-22,69.57
2015-12-23,70.300003
2015-12-24,70.139999
2015-12-28,70.220001
2015-12-29,70.610001
2015-12-30,70.019997
2015-12-31,69.709999
2016-01-04,68.66999799999999
2016-01-05,69.120003
2016-01-06,68.160004
2016-01-07,67.620003
2016-01-08,67.66999799999999
2016-01-11,67.230003
2016-01-12,67.449997
2016-01-13,66.129997
2016-01-14,67.449997
2016-01-15,66.470001
2016-01-19,65.709999
2016-01-20,65.410004
2016-01-21,65.199997
2016-01-22,66.889999
2016-01-25,65.949997
2016-01-26,66.519997
2016-01-27,65.720001
2016-01-28,64.449997
2016-01-29,67.120003
2016-02-01,67.410004
2016-02-02,66.260002
2016-02-03,65.440002
2016-02-04,65.449997
2016-02-05,63.900002
2016-02-08,62.240002000000004
2016-02-09,62.25
2016-02-10,63.66
2016-02-11,62.57
2016-02-12,62.560001
2016-02-16,62.639998999999996
2016-02-17,64.089996
2016-02-18,64.5
2016-02-19,63.799999
2016-02-22,64.849998
2016-02-23,64.279999
2016-02-24,64.139999
2016-02-25,65.33000200000001
2016-02-26,66.459999
2016-02-29,65.970001
2016-03-01,68.209999
2016-03-02,68.18
2016-03-03,70.08000200000001
2016-03-04,70.510002
2016-03-07,70.93
2016-03-08,69.75
2016-03-09,70.16999799999999
2016-03-10,69.839996
2016-03-11,71.050003
2016-03-14,70.91999799999999
2016-03-15,69.82
2016-03-16,70.160004
2016-03-17,70.949997
2016-03-18,72.739998
2016-03-21,72.290001
2016-03-22,72.690002
2016-03-23,72.32
2016-03-24,71.550003
2016-03-28,71.5
2016-03-29,72.709999
2016-03-30,73.029999
2016-03-31,73.379997
2016-04-01,73.970001
2016-04-04,73.470001
2016-04-05,73.029999
2016-04-06,74.529999
2016-04-07,73.949997
2016-04-08,74.099998
2016-04-11,73.41999799999999
2016-04-12,73.779999
2016-04-13,74.190002
2016-04-14,74.199997
2016-04-15,74.209999
2016-04-18,74.480003
2016-04-19,74.940002
2016-04-20,74.839996
2016-04-21,74.449997
2016-04-22,74.900002
2016-04-25,74.709999
2016-04-26,74.910004
2016-04-27,75.120003
2016-04-28,74.779999
2016-04-29,73.900002
2016-05-02,73.639999
2016-05-03,73.709999
2016-05-04,73.239998
2016-05-05,75.83000200000001
2016-05-06,75.699997
2016-05-09,76.040001
2016-05-10,76.489998
2016-05-11,76.32
2016-05-12,75.589996
2016-05-13,75.41999799999999
2016-05-16,77.07
2016-05-17,76.760002
2016-05-18,76.849998
2016-05-19,77.339996
2016-05-20,77.370003
2016-05-23,76.779999
2016-05-24,77.349998
2016-05-25,77.150002
2016-05-26,76.949997
2016-05-27,77.050003
2016-05-31,77.32
2016-06-01,77.529999
2016-06-02,77.93
2016-06-03,77.150002
2016-06-06,77.0
2016-06-07,76.940002
2016-06-08,76.900002
2016-06-09,77.209999
2016-06-10,76.08000200000001
2016-06-13,75.559998
2016-06-14,75.629997
2016-06-15,75.449997
2016-06-16,75.68
2016-06-17,75.110001
2016-06-20,75.769997
2016-06-21,75.650002
2016-06-22,76.18
2016-06-23,77.150002
2016-06-24,75.699997
2016-06-27,73.779999
2016-06-28,74.610001
2016-06-29,76.68
2016-06-30,77.32
2016-07-01,77.32
2016-07-05,76.370003
2016-07-06,76.68
2016-07-07,76.91999799999999
2016-07-08,78.07
2016-07-11,78.440002
2016-07-12,77.849998
2016-07-13,77.989998
2016-07-14,77.730003
2016-07-15,77.730003
2016-07-18,77.510002
2016-07-19,77.349998
2016-07-20,77.620003
2016-07-21,77.58000200000001
2016-07-22,77.910004
2016-07-25,77.940002
2016-07-26,78.18
2016-07-27,76.550003
2016-07-28,76.760002
2016-07-29,77.540001
2016-08-01,77.0
2016-08-02,76.0
2016-08-03,76.08000200000001
2016-08-04,75.910004
2016-08-05,76.959999
2016-08-08,75.360001
2016-08-09,72.309998
2016-08-10,70.110001
2016-08-11,70.089996
2016-08-12,69.150002
2016-08-15,68.33000200000001
2016-08-16,68.260002
2016-08-17,67.199997
2016-08-18,67.650002
2016-08-19,64.480003
2016-08-22,65.16999799999999
2016-08-23,65.449997
2016-08-24,64.510002
2016-08-25,64.239998
2016-08-26,63.68
2016-08-29,64.410004
2016-08-30,64.660004
2016-08-31,64.629997
2016-09-01,64.190002
2016-09-02,64.779999
2016-09-06,64.059998
2016-09-07,64.33000200000001
2016-09-08,64.43
2016-09-09,63.650002
2016-09-12,64.709999
2016-09-13,63.950001
2016-09-14,63.34
2016-09-15,64.07
2016-09-16,64.440002
2016-09-19,63.599998
2016-09-20,64.989998
2016-09-21,65.83000200000001
2016-09-22,66.720001
2016-09-23,66.5
2016-09-26,66.150002
2016-09-27,66.33000200000001
2016-09-28,66.209999
2016-09-29,65.459999
2016-09-30,66.07
2016-10-03,64.099998
2016-10-04,64.339996
2016-10-05,64.110001
2016-10-06,64.279999
2016-10-07,63.43
2016-10-10,63.700001
2016-10-11,62.0
2016-10-12,62.66
2016-10-13,62.990002000000004
2016-10-14,62.849998
2016-10-17,62.259997999999996
2016-10-18,62.509997999999996
2016-10-19,62.779999
2016-10-20,61.099998
2016-10-21,60.959998999999996
2016-10-24,58.099998
2016-10-25,58.290001000000004
2016-10-26,56.860001000000004
2016-10-27,55.93
2016-10-28,55.16
2016-10-31,58.619999
2016-11-01,57.82
2016-11-02,57.970001
2016-11-03,58.459998999999996
2016-11-04,58.630001
2016-11-07,57.849998
2016-11-08,58.02
2016-11-09,59.330002
2016-11-10,59.98
2016-11-11,59.529999
2016-11-14,60.59
2016-11-15,60.299999
2016-11-16,60.43
2016-11-17,61.990002000000004
2016-11-18,61.52
2016-11-21,62.849998
2016-11-22,63.029999
2016-11-23,63.360001000000004
2016-11-25,63.330002
2016-11-28,63.200001
2016-11-29,63.66
2016-11-30,63.349998
2016-12-01,64.589996
2016-12-02,64.230003
2016-12-05,64.110001
2016-12-06,64.099998
2016-12-07,64.010002
2016-12-08,66.279999
2016-12-09,66.489998
2016-12-12,66.589996
2016-12-13,65.370003
2016-12-14,63.799999
2016-12-15,64.120003
2016-12-16,64.940002
2016-12-19,65.190002
2016-12-20,64.870003
2016-12-21,64.66999799999999
2016-12-22,64.849998
2016-12-23,65.199997
2016-12-27,65.010002
2016-12-28,64.309998
2016-12-29,64.360001
2016-12-30,64.199997
2017-01-03,65.089996
2017-01-04,66.309998
2017-01-05,65.709999
2017-01-06,65.790001
2017-01-09,63.380001
2017-01-10,63.630001
2017-01-11,63.189999
2017-01-12,63.41
2017-01-13,63.93
2017-01-17,63.849998
2017-01-18,63.889998999999996
2017-01-19,62.900002
2017-01-20,63.02
2017-01-23,63.119999
2017-01-24,63.560001
2017-01-25,64.08000200000001
2017-01-26,65.209999
2017-01-27,64.550003
2017-01-30,63.349998
2017-01-31,63.75
2017-02-01,64.629997
2017-02-02,64.779999
2017-02-03,65.32
2017-02-06,64.620003
2017-02-07,64.269997
2017-02-08,64.690002
2017-02-09,64.660004
2017-02-10,64.75
2017-02-13,64.809998
2017-02-14,64.730003
2017-02-15,64.849998
2017-02-16,64.660004
2017-02-17,66.900002
2017-02-21,68.889999
2017-02-22,69.08000200000001
2017-02-23,68.949997
2017-02-24,69.040001
2017-02-27,69.190002
2017-02-28,69.410004
2017-03-01,69.16999799999999
2017-03-02,69.989998
2017-03-03,70.0
2017-03-06,69.41999799999999
2017-03-07,68.129997
2017-03-08,68.260002
2017-03-09,68.290001
2017-03-10,68.550003
2017-03-13,68.75
2017-03-14,68.699997
2017-03-15,69.029999
2017-03-16,67.739998
2017-03-17,67.800003
2017-03-20,67.410004
2017-03-21,66.010002
2017-03-22,65.559998
2017-03-23,66.120003
2017-03-24,66.769997
2017-03-27,66.93
2017-03-28,67.690002
2017-03-29,68.309998
2017-03-30,68.5
2017-03-31,67.970001
2017-04-03,67.639999
2017-04-04,67.18
2017-04-05,67.349998
2017-04-06,67.760002
2017-04-07,67.040001
2017-04-10,68.269997
2017-04-11,68.309998
2017-04-12,68.099998
2017-04-13,67.779999
2017-04-17,68.339996
2017-04-18,67.720001
2017-04-19,67.769997
2017-04-20,68.43
2017-04-21,67.739998
2017-04-24,68.269997
2017-04-25,68.5
2017-04-26,68.480003
2017-04-27,68.82
2017-04-28,69.010002
2017-05-01,69.08000200000001
2017-05-02,70.089996
2017-05-03,66.449997
2017-05-04,65.239998
2017-05-05,65.449997
2017-05-08,65.389999
2017-05-09,65.870003
2017-05-10,66.540001
2017-05-11,66.879997
2017-05-12,66.639999
2017-05-15,66.029999
2017-05-16,62.09
2017-05-17,63.950001
2017-05-18,64.099998
2017-05-19,64.57
2017-05-22,64.699997
2017-05-23,64.879997
2017-05-24,64.769997
2017-05-25,66.269997
2017-05-26,64.75
2017-05-30,65.199997
2017-05-31,66.260002
2017-06-01,67.41999799999999
2017-06-02,66.43
2017-06-05,65.690002
2017-06-06,65.480003
2017-06-07,64.050003
2017-06-08,63.610001000000004
2017-06-09,64.470001
2017-06-12,65.220001
2017-06-13,65.610001
2017-06-14,65.970001
2017-06-15,65.559998
2017-06-16,66.16999799999999
2017-06-19,66.050003
2017-06-20,65.08000200000001
2017-06-21,64.290001
2017-06-22,65.07
2017-06-23,64.889999
2017-06-26,64.449997
2017-06-27,64.120003
2017-06-28,64.720001
2017-06-29,64.059998
2017-06-30,64.760002
2017-07-03,64.379997
2017-07-05,64.099998
2017-07-06,63.049999
2017-07-07,63.419998
2017-07-10,62.34
2017-07-11,63.360001000000004
2017-07-12,63.880001
2017-07-13,64.239998
2017-07-14,64.699997
2017-07-17,65.269997
2017-07-18,65.209999
2017-07-19,65.410004
2017-07-20,66.41999799999999
2017-07-21,65.760002
2017-07-24,65.480003
2017-07-25,65.370003
2017-07-26,64.889999
2017-07-27,64.879997
2017-07-28,65.470001
2017-07-31,64.779999
2017-08-01,64.129997
2017-08-02,58.459998999999996
2017-08-03,58.5
2017-08-04,57.700001
2017-08-07,56.849998
2017-08-08,57.049999
2017-08-09,56.52
2017-08-10,56.130001
2017-08-11,56.549999
2017-08-14,56.919998
2017-08-15,56.98
2017-08-16,57.34
2017-08-17,56.560001
2017-08-18,56.23
2017-08-21,56.470001
2017-08-22,56.779999
2017-08-23,56.709998999999996
2017-08-24,56.939999
2017-08-25,57.23
2017-08-28,57.32
2017-08-29,57.07
2017-08-30,57.52
2017-08-31,58.560001
2017-09-01,57.880001
2017-09-05,57.23
2017-09-06,57.419998
2017-09-07,57.369999
2017-09-08,58.310001
2017-09-11,59.799999
2017-09-12,60.290001000000004
2017-09-13,59.779999
2017-09-14,59.709998999999996
2017-09-15,59.630001
2017-09-18,60.709998999999996
2017-09-19,59.279999
2017-09-20,60.529999
2017-09-21,61.259997999999996
2017-09-22,57.490002000000004
2017-09-25,57.68
2017-09-26,58.470001
2017-09-27,58.310001
2017-09-28,58.470001
2017-09-29,59.389998999999996
2017-10-02,60.18
2017-10-03,60.91
2017-10-04,59.919998
2017-10-05,60.380001
2017-10-06,59.82
2017-10-09,53.889998999999996
2017-10-10,54.32
2017-10-11,54.560001
2017-10-12,54.400002
2017-10-13,54.73
2017-10-16,56.93
2017-10-17,56.490002000000004
2017-10-18,57.720001
2017-10-19,58.700001
2017-10-20,59.349998
2017-10-23,61.0
2017-10-24,62.5
2017-10-25,62.599998
2017-10-26,61.529999
2017-10-27,61.889998999999996
2017-10-30,61.07
2017-10-31,60.740002000000004
2017-11-01,59.830002
2017-11-02,59.52
2017-11-03,59.91
2017-11-06,59.41
2017-11-07,58.959998999999996
2017-11-08,54.34
2017-11-09,55.110001000000004
2017-11-10,55.0
2017-11-13,54.990002000000004
2017-11-14,54.66
2017-11-15,54.380001
2017-11-16,55.639998999999996
2017-11-17,54.91
2017-11-20,54.759997999999996
2017-11-21,55.169998
2017-11-22,55.389998999999996
2017-11-24,57.150002
2017-11-27,57.990002000000004
2017-11-28,58.48
2017-11-29,60.639998999999996
2017-11-30,61.060001
2017-12-01,61.110001000000004
2017-12-04,61.93
2017-12-05,60.93
2017-12-06,69.199997
2017-12-07,67.139999
2017-12-08,67.709999
2017-12-11,69.510002
2017-12-12,70.400002
2017-12-13,71.300003
2017-12-14,69.029999
2017-12-15,70.519997
2017-12-18,71.07
2017-12-19,71.800003
2017-12-20,71.75
2017-12-21,71.900002
2017-12-22,71.980003
2017-12-26,72.099998
2017-12-27,72.309998
2017-12-28,72.360001
2017-12-29,72.25
2018-01-02,72.540001
2018-01-03,72.910004
2018-01-04,74.849998
2018-01-05,75.529999
2018-01-08,75.660004
2018-01-09,77.470001
2018-01-10,78.07
2018-01-11,80.029999
2018-01-12,79.129997
2018-01-16,79.150002
2018-01-17,79.059998
2018-01-18,78.190002
2018-01-19,78.610001
2018-01-22,78.949997
2018-01-23,79.040001
2018-01-24,78.639999
2018-01-25,78.959999
2018-01-26,79.099998
2018-01-29,79.089996
2018-01-30,78.93
2018-01-31,78.040001
2018-02-01,77.550003
2018-02-02,75.650002
2018-02-05,72.839996
2018-02-06,74.029999
2018-02-07,74.660004
2018-02-08,71.910004
2018-02-09,72.970001
2018-02-12,73.410004
2018-02-13,73.540001
2018-02-14,74.75
2018-02-15,73.839996
2018-02-16,73.650002
2018-02-20,72.769997
2018-02-21,72.550003
2018-02-22,72.07
2018-02-23,73.18
2018-02-26,73.5
2018-02-27,73.66999799999999
2018-02-28,72.019997
2018-03-01,70.449997
2018-03-02,71.910004
2018-03-05,72.190002
2018-03-06,72.059998
2018-03-07,72.190002
2018-03-08,72.599998
2018-03-09,72.459999
2018-03-12,72.260002
2018-03-13,70.190002
2018-03-14,70.029999
2018-03-15,69.449997
2018-03-16,68.529999
2018-03-19,68.410004
2018-03-20,66.370003
2018-03-21,66.839996
2018-03-22,65.790001
2018-03-23,65.0
2018-03-26,65.639999
2018-03-27,65.339996
2018-03-28,66.0
2018-03-29,65.940002
2018-04-02,63.790001000000004
2018-04-03,64.349998
2018-04-04,63.669998
2018-04-05,64.190002
2018-04-06,63.029999
2018-04-09,62.77
2018-04-10,63.18
2018-04-11,62.959998999999996
2018-04-12,62.869999
2018-04-13,62.900002
2018-04-16,63.169998
2018-04-17,63.080002
2018-04-18,64.160004
2018-04-19,64.120003
2018-04-20,63.75
2018-04-23,63.09
2018-04-24,62.849998
2018-04-25,63.299999
2018-04-26,62.939999
2018-04-27,63.220001
2018-04-30,62.790001000000004
2018-05-01,63.119999
2018-05-02,63.380001
2018-05-03,63.299999
2018-05-04,66.379997
2018-05-07,66.019997
2018-05-08,64.160004
2018-05-09,64.800003
2018-05-10,65.769997
2018-05-11,66.010002
2018-05-14,66.599998
2018-05-15,66.290001
2018-05-16,66.83000200000001
2018-05-17,67.58000200000001
2018-05-18,68.120003
2018-05-21,67.91999799999999
2018-05-22,67.91999799999999
2018-05-23,68.529999
2018-05-24,68.089996
2018-05-25,67.889999
2018-05-29,67.050003
2018-05-30,68.360001
2018-05-31,66.839996
2018-06-01,67.089996
2018-06-04,66.910004
2018-06-05,67.389999
2018-06-06,68.699997
2018-06-07,68.940002
2018-06-08,71.050003
2018-06-11,72.110001
2018-06-12,71.760002
2018-06-13,70.970001
2018-06-14,71.040001
2018-06-15,73.470001
2018-06-18,72.910004
2018-06-19,72.970001
2018-06-20,72.440002
2018-06-21,72.08000200000001
2018-06-22,71.949997
2018-06-25,71.309998
2018-06-26,71.510002
2018-06-27,70.800003
2018-06-28,70.150002
2018-06-29,69.440002
2018-07-02,69.480003
2018-07-03,69.16999799999999
2018-07-05,69.269997
2018-07-06,70.220001
2018-07-09,70.620003
2018-07-10,70.599998
2018-07-11,69.639999
2018-07-12,71.5
2018-07-13,71.769997
2018-07-16,71.709999
2018-07-17,71.32
2018-07-18,70.610001
2018-07-19,70.57
2018-07-20,69.980003
2018-07-23,70.879997
2018-07-24,70.07
2018-07-25,69.480003
2018-07-26,70.18
2018-07-27,69.66999799999999
2018-07-30,69.809998
2018-07-31,70.279999
2018-08-01,70.339996
2018-08-02,74.099998
2018-08-03,74.550003
2018-08-06,73.029999
2018-08-07,72.839996
2018-08-08,73.339996
2018-08-09,72.650002
2018-08-10,71.790001
2018-08-13,72.050003
2018-08-14,72.18
2018-08-15,71.889999
2018-08-16,72.870003
2018-08-17,72.489998
2018-08-20,72.459999
2018-08-21,72.300003
2018-08-22,72.050003
2018-08-23,72.019997
2018-08-24,72.83000200000001
2018-08-27,72.160004
2018-08-28,72.220001
2018-08-29,73.050003
2018-08-30,66.510002
2018-08-31,69.290001
2018-09-04,67.68
2018-09-05,67.089996
2018-09-06,67.83000200000001
2018-09-07,67.239998
2018-09-10,67.389999
2018-09-11,66.559998
2018-09-12,67.559998
2018-09-13,71.33000200000001
2018-09-14,70.779999
2018-09-17,70.360001
2018-09-18,70.709999
2018-09-19,70.150002
2018-09-20,70.41999799999999
2018-09-21,69.91999799999999
2018-09-24,70.139999
2018-09-25,69.940002
2018-09-26,70.129997
2018-09-27,71.239998
2018-09-28,71.629997
2018-10-01,74.040001
2018-10-02,72.75
2018-10-03,72.41999799999999
2018-10-04,72.83000200000001
2018-10-05,72.050003
2018-10-08,73.300003
2018-10-09,74.839996
2018-10-10,73.010002
2018-10-11,70.16999799999999
2018-10-12,68.93
2018-10-15,69.959999
2018-10-16,70.43
2018-10-17,68.360001
2018-10-18,68.949997
2018-10-19,67.650002
2018-10-22,66.989998
2018-10-23,67.889999
2018-10-24,65.33000200000001
2018-10-25,65.339996
2018-10-26,65.08000200000001
2018-10-29,66.089996
2018-10-30,66.760002
2018-10-31,67.339996
2018-11-01,68.529999
2018-11-02,67.660004
2018-11-05,68.57
2018-11-06,69.25
