Date,GBLBF
2019-04-30,96.800003
2019-05-01,95.25
2019-05-02,95.25
2019-05-03,96.709999
2019-05-06,96.709999
2019-05-07,96.709999
2019-05-08,96.709999
2019-05-09,92.050003
2019-05-10,93.699997
2019-05-13,90.599998
2019-05-14,90.599998
2019-05-15,92.440002
2019-05-16,92.440002
2019-05-17,92.440002
2019-05-20,92.440002
2019-05-21,92.440002
2019-05-22,92.440002
2019-05-23,92.440002
2019-05-24,92.440002
2019-05-28,92.440002
2019-05-29,92.440002
2019-05-30,92.440002
2019-05-31,92.440002
2019-06-03,92.949997
2019-06-04,92.949997
2019-06-05,92.949997
2019-06-06,92.949997
2019-06-07,92.949997
2019-06-10,92.949997
2019-06-11,92.949997
2019-06-12,92.949997
2019-06-13,92.949997
2019-06-14,92.949997
2019-06-17,95.0
2019-06-18,95.0
2019-06-19,95.0
2019-06-20,95.0
2019-06-21,95.0
2019-06-24,95.0
2019-06-25,97.25
2019-06-26,97.300003
2019-06-27,96.889999
2019-06-28,96.889999
2019-07-01,98.699997
2019-07-02,98.699997
2019-07-03,98.699997
2019-07-05,98.699997
2019-07-08,98.699997
2019-07-09,98.699997
2019-07-10,98.699997
2019-07-11,96.199997
2019-07-12,95.860001
2019-07-15,95.860001
2019-07-16,96.0
2019-07-17,96.0
2019-07-18,96.0
2019-07-19,96.0
2019-07-22,96.0
2019-07-23,96.0
2019-07-24,96.0
2019-07-25,96.0
2019-07-26,96.0
2019-07-29,96.0
2019-07-30,96.0
2019-07-31,94.650002
2019-08-01,95.150002
2019-08-02,95.150002
2019-08-05,95.150002
2019-08-06,95.150002
2019-08-07,95.150002
2019-08-08,95.150002
2019-08-09,95.150002
2019-08-12,95.150002
2019-08-13,95.150002
2019-08-14,95.150002
2019-08-15,95.150002
2019-08-16,95.150002
2019-08-19,95.150002
2019-08-20,95.150002
2019-08-21,95.150002
2019-08-22,95.150002
2019-08-23,95.150002
2019-08-26,95.150002
2019-08-27,95.150002
2019-08-28,95.150002
2019-08-29,95.150002
2019-08-30,95.150002
2019-09-03,95.150002
2019-09-04,95.150002
2019-09-05,95.150002
2019-09-06,95.150002
2019-09-09,95.150002
2019-09-10,95.150002
2019-09-11,95.150002
2019-09-12,95.150002
2019-09-13,95.150002
2019-09-16,95.150002
2019-09-17,95.150002
2019-09-18,95.150002
2019-09-19,95.150002
2019-09-20,95.150002
2019-09-23,95.25
2019-09-24,95.25
2019-09-25,95.25
2019-09-26,95.25
2019-09-27,95.25
2019-09-30,95.25
2019-10-01,95.25
2019-10-02,95.25
2019-10-03,95.25
2019-10-04,95.25
2019-10-07,95.25
2019-10-08,95.25
2019-10-09,95.25
2019-10-10,95.25
2019-10-11,97.699997
2019-10-14,97.699997
2019-10-15,97.699997
2019-10-16,97.699997
2019-10-17,97.699997
2019-10-18,97.699997
2019-10-21,97.699997
2019-10-22,97.949997
2019-10-23,97.949997
2019-10-24,97.949997
2019-10-25,97.949997
2019-10-28,97.949997
2019-10-29,97.949997
2019-10-30,97.949997
2019-10-31,101.5
2019-11-01,101.5
2019-11-04,101.5
2019-11-05,101.5
2019-11-06,101.5
2019-11-07,101.5
2019-11-08,101.5
2019-11-11,101.5
2019-11-12,101.5
2019-11-13,101.5
2019-11-14,101.5
2019-11-15,102.800003
2019-11-18,102.800003
2019-11-19,102.800003
2019-11-20,102.050003
2019-11-21,102.050003
2019-11-22,102.050003
2019-11-25,102.050003
2019-11-26,102.050003
2019-11-27,102.050003
2019-11-29,102.050003
2019-12-02,102.050003
2019-12-03,102.050003
2019-12-04,102.050003
2019-12-05,102.099998
2019-12-06,102.099998
2019-12-09,102.099998
2019-12-10,102.099998
2019-12-11,102.099998
2019-12-12,102.099998
2019-12-13,102.099998
2019-12-16,102.099998
2019-12-17,102.099998
2019-12-18,105.0
2019-12-19,103.400002
2019-12-20,104.5
2019-12-23,104.5
2019-12-24,104.5
2019-12-26,104.5
2019-12-27,105.0
2019-12-30,105.0
2019-12-31,105.0
2020-01-02,105.0
2020-01-03,105.0
2020-01-06,104.199997
2020-01-07,105.0
2020-01-08,104.949997
2020-01-09,106.059998
2020-01-10,106.059998
2020-01-13,105.599998
2020-01-14,105.599998
2020-01-15,106.650002
2020-01-16,106.800003
2020-01-17,106.800003
2020-01-21,106.75
2020-01-22,106.099998
2020-01-23,105.449997
2020-01-24,104.790001
2020-01-27,104.790001
2020-01-28,101.849998
2020-01-29,102.5
2020-01-30,101.300003
2020-01-31,100.900002
2020-02-03,101.599998
2020-02-04,101.599998
2020-02-05,103.68
2020-02-06,103.68
2020-02-07,103.68
2020-02-10,103.68
2020-02-11,102.5
2020-02-12,102.5
2020-02-13,102.5
2020-02-14,102.5
2020-02-18,102.5
2020-02-19,102.25
2020-02-20,102.25
2020-02-21,102.25
2020-02-24,96.0
2020-02-25,93.849998
2020-02-26,95.25
2020-02-27,91.599998
2020-02-28,91.599998
2020-03-02,91.599998
2020-03-03,94.449997
2020-03-04,94.25
2020-03-05,91.300003
2020-03-06,90.75
2020-03-09,84.849998
2020-03-10,87.699997
2020-03-11,83.449997
2020-03-12,68.300003
2020-03-13,68.300003
2020-03-16,68.300003
2020-03-17,67.459999
2020-03-18,67.459999
2020-03-19,69.0
2020-03-20,67.82
2020-03-23,65.0
2020-03-24,65.0
2020-03-25,74.870003
2020-03-26,81.029999
2020-03-27,81.029999
2020-03-30,81.029999
2020-03-31,81.029999
2020-04-01,76.33000200000001
2020-04-02,76.33000200000001
2020-04-03,69.239998
2020-04-06,73.870003
2020-04-07,73.870003
2020-04-08,73.870003
2020-04-09,84.599998
2020-04-13,84.599998
2020-04-14,82.410004
2020-04-15,82.410004
2020-04-16,82.410004
2020-04-17,75.839996
2020-04-20,75.839996
2020-04-21,75.839996
2020-04-22,75.839996
2020-04-23,75.839996
2020-04-24,75.839996
2020-04-27,75.839996
2020-04-28,75.839996
2020-04-29,75.839996
2020-04-30,75.839996
2020-05-01,80.5
2020-05-04,77.0
2020-05-05,77.0
2020-05-06,75.0
2020-05-07,77.449997
2020-05-08,77.699997
