Date,HAE
2000-11-29,12.03125
2000-11-30,12.0625
2000-12-01,12.21875
2000-12-04,11.65625
2000-12-05,12.4375
2000-12-06,11.875
2000-12-07,11.84375
2000-12-08,12.125
2000-12-11,12.34375
2000-12-12,11.96875
2000-12-13,12.59375
2000-12-14,13.625
2000-12-15,13.875
2000-12-18,13.9375
2000-12-19,14.15625
2000-12-20,14.03125
2000-12-21,14.21875
2000-12-22,14.1875
2000-12-26,14.125
2000-12-27,14.9375
2000-12-28,15.4375
2000-12-29,15.4375
2001-01-02,14.84375
2001-01-03,14.875
2001-01-04,14.625
2001-01-05,14.5
2001-01-08,14.59375
2001-01-09,14.90625
2001-01-10,15.0
2001-01-11,14.96875
2001-01-12,14.65625
2001-01-16,14.8125
2001-01-17,14.65625
2001-01-18,15.0
2001-01-19,15.0
2001-01-22,15.15625
2001-01-23,15.15625
2001-01-24,15.03125
2001-01-25,14.53125
2001-01-26,13.8125
2001-01-29,13.875
2001-01-30,13.875
2001-01-31,13.85
2001-02-01,13.86
2001-02-02,13.7
2001-02-05,13.75
2001-02-06,13.745
2001-02-07,13.75
2001-02-08,13.87
2001-02-09,13.855
2001-02-12,14.275
2001-02-13,14.64
2001-02-14,14.995
2001-02-15,14.91
2001-02-16,14.71
2001-02-20,14.49
2001-02-21,14.5
2001-02-22,14.225
2001-02-23,14.55
2001-02-26,14.45
2001-02-27,14.255
2001-02-28,14.49
2001-03-01,14.3
2001-03-02,14.52
2001-03-05,14.255
2001-03-06,14.475
2001-03-07,14.475
2001-03-08,14.45
2001-03-09,14.545
2001-03-12,14.51
2001-03-13,14.5
2001-03-14,14.425
2001-03-15,14.5
2001-03-16,14.4
2001-03-19,14.49
2001-03-20,14.83
2001-03-21,14.4
2001-03-22,14.5
2001-03-23,14.515
2001-03-26,14.99
2001-03-27,15.0
2001-03-28,15.425
2001-03-29,15.8
2001-03-30,16.549999
2001-04-02,16.125
2001-04-03,15.655
2001-04-04,15.655
2001-04-05,15.645
2001-04-06,15.65
2001-04-09,16.030001000000002
2001-04-10,16.049999
2001-04-11,15.995
2001-04-12,16.075001
2001-04-16,16.1
2001-04-17,16.1
2001-04-18,16.094998999999998
2001-04-19,16.049999
2001-04-20,16.004998999999998
2001-04-23,16.004998999999998
2001-04-24,16.139999
2001-04-25,16.655001000000002
2001-04-26,16.75
2001-04-27,16.715
2001-04-30,16.25
2001-05-01,16.190001000000002
2001-05-02,15.985
2001-05-03,15.7
2001-05-04,16.0
2001-05-07,15.835
2001-05-08,15.655
2001-05-09,15.72
2001-05-10,15.45
2001-05-11,15.38
2001-05-14,15.3
2001-05-15,14.95
2001-05-16,15.4
2001-05-17,15.375
2001-05-18,15.375
2001-05-21,15.45
2001-05-22,16.0
2001-05-23,15.86
2001-05-24,15.9
2001-05-25,16.205
2001-05-29,16.16
2001-05-30,16.26
2001-05-31,16.200001
2001-06-01,16.4
2001-06-04,16.26
2001-06-05,16.469998999999998
2001-06-06,16.450001
2001-06-07,16.469998999999998
2001-06-08,16.360001
2001-06-11,15.925
2001-06-12,16.014999
2001-06-13,16.059998999999998
2001-06-14,15.7
2001-06-15,15.55
2001-06-18,15.485
2001-06-19,15.36
2001-06-20,15.22
2001-06-21,14.875
2001-06-22,14.56
2001-06-25,14.35
2001-06-26,14.245
2001-06-27,14.36
2001-06-28,14.49
2001-06-29,15.25
2001-07-02,15.025
2001-07-03,15.05
2001-07-05,15.325
2001-07-06,15.235
2001-07-09,15.1
2001-07-10,15.09
2001-07-11,15.035
2001-07-12,15.05
2001-07-13,14.925
2001-07-16,15.125
2001-07-17,15.125
2001-07-18,14.95
2001-07-19,14.99
2001-07-20,14.95
2001-07-23,14.64
2001-07-24,14.525
2001-07-25,14.87
2001-07-26,15.705
2001-07-27,16.275
2001-07-30,16.83
2001-07-31,16.754998999999998
2001-08-01,16.889999
2001-08-02,16.75
2001-08-03,16.955
2001-08-06,17.1
2001-08-07,17.125
2001-08-08,17.025
2001-08-09,17.125
2001-08-10,17.370001000000002
2001-08-13,17.495001000000002
2001-08-14,17.625
2001-08-15,18.129998999999998
2001-08-16,18.225
2001-08-17,18.43
2001-08-20,18.6
2001-08-21,18.325001
2001-08-22,18.5
2001-08-23,18.275
2001-08-24,18.225
2001-08-27,17.975
2001-08-28,17.795
2001-08-29,17.780001000000002
2001-08-30,17.799999
2001-08-31,17.93
2001-09-04,17.975
2001-09-05,18.125
2001-09-06,18.0
2001-09-07,17.450001
2001-09-10,17.325001
2001-09-17,17.49
2001-09-18,16.895
2001-09-19,15.695
2001-09-20,15.825
2001-09-21,16.025
2001-09-24,16.4
2001-09-25,16.735001
2001-09-26,16.549999
2001-09-27,17.299999
2001-09-28,17.305
2001-10-01,17.325001
2001-10-02,17.549999
2001-10-03,17.475
2001-10-04,17.65
2001-10-05,17.665001
2001-10-08,17.5
2001-10-09,17.504998999999998
2001-10-10,17.9
2001-10-11,17.695
2001-10-12,17.875
2001-10-15,17.775
2001-10-16,17.65
2001-10-17,17.195
2001-10-18,17.299999
2001-10-19,17.5
2001-10-22,18.075001
2001-10-23,17.9
2001-10-24,17.6
2001-10-25,18.040001
2001-10-26,18.235001
2001-10-29,18.125
2001-10-30,17.950001
2001-10-31,19.049999
2001-11-01,19.67
2001-11-02,19.415001
2001-11-05,19.325001
2001-11-06,19.9
2001-11-07,19.6
2001-11-08,19.5
2001-11-09,19.475
2001-11-12,19.700001
2001-11-13,20.004998999999998
2001-11-14,20.5
2001-11-15,20.174999
2001-11-16,20.02
2001-11-19,20.049999
2001-11-20,20.59
2001-11-21,20.6
2001-11-23,20.85
2001-11-26,20.674999
2001-11-27,20.424999
2001-11-28,20.025
2001-11-29,20.639999
2001-11-30,20.25
2001-12-03,20.200001
2001-12-04,19.934998999999998
2001-12-05,19.575001
2001-12-06,19.469998999999998
2001-12-07,18.754998999999998
2001-12-10,16.700001
2001-12-11,17.025
2001-12-12,17.5
2001-12-13,16.15
2001-12-14,16.535
2001-12-17,16.24
2001-12-18,16.5
2001-12-19,16.49
2001-12-20,16.584999
2001-12-21,16.825001
2001-12-24,17.014999
2001-12-26,17.040001
2001-12-27,17.075001
2001-12-28,17.1
2001-12-31,16.959999
2002-01-02,16.84
2002-01-03,16.855
2002-01-04,16.855
2002-01-07,16.525
2002-01-08,16.25
2002-01-09,16.184998999999998
2002-01-10,16.075001
2002-01-11,15.725
2002-01-14,15.655
2002-01-15,15.2
2002-01-16,15.925
2002-01-17,16.0
2002-01-18,14.275
2002-01-22,13.52
2002-01-23,13.945
2002-01-24,13.925
2002-01-25,13.6
2002-01-28,13.835
2002-01-29,13.8
2002-01-30,13.825
2002-01-31,14.355
2002-02-01,14.375
2002-02-04,14.07
2002-02-05,14.05
2002-02-06,14.0
2002-02-07,13.85
2002-02-08,14.305
2002-02-11,14.725
2002-02-12,14.8
2002-02-13,14.685
2002-02-14,14.775
2002-02-15,14.775
2002-02-19,14.68
2002-02-20,15.345
2002-02-21,14.45
2002-02-22,14.75
2002-02-25,14.59
2002-02-26,14.52
2002-02-27,14.7
2002-02-28,15.04
2002-03-01,15.0
2002-03-04,14.815
2002-03-05,15.0
2002-03-06,15.19
2002-03-07,15.74
2002-03-08,15.64
2002-03-11,15.66
2002-03-12,15.7
2002-03-13,16.014999
2002-03-14,16.125
2002-03-15,16.0
2002-03-18,16.309998999999998
2002-03-19,16.1
2002-03-20,16.035
2002-03-21,16.049999
2002-03-22,15.905
2002-03-25,15.35
2002-03-26,15.545
2002-03-27,15.99
2002-03-28,15.87
2002-04-01,16.025
2002-04-02,15.855
2002-04-03,16.254998999999998
2002-04-04,16.174999
2002-04-05,16.48
2002-04-08,16.485001
2002-04-09,16.41
2002-04-10,16.745001000000002
2002-04-11,16.975
2002-04-12,17.035
2002-04-15,16.959999
2002-04-16,16.945
2002-04-17,16.705
2002-04-18,16.625
2002-04-19,16.855
2002-04-22,16.565001000000002
2002-04-23,15.995
2002-04-24,15.875
2002-04-25,15.895
2002-04-26,15.92
2002-04-29,15.825
2002-04-30,16.57
2002-05-01,17.174999
2002-05-02,16.455
2002-05-03,15.41
2002-05-06,14.865
2002-05-07,14.775
2002-05-08,14.855
2002-05-09,14.81
2002-05-10,14.615
2002-05-13,14.695
2002-05-14,15.06
2002-05-15,14.95
2002-05-16,14.54
2002-05-17,14.825
2002-05-20,14.97
2002-05-21,14.95
2002-05-22,15.025
2002-05-23,15.39
2002-05-24,15.34
2002-05-28,15.275
2002-05-29,15.13
2002-05-30,15.01
2002-05-31,14.96
2002-06-03,14.65
2002-06-04,15.075
2002-06-05,15.065
2002-06-06,15.28
2002-06-07,15.435
2002-06-10,15.465
2002-06-11,15.375
2002-06-12,15.0
2002-06-13,15.05
2002-06-14,14.9
2002-06-17,15.4
2002-06-18,15.41
2002-06-19,15.35
2002-06-20,15.39
2002-06-21,14.65
2002-06-24,14.68
2002-06-25,14.25
2002-06-26,14.63
2002-06-27,14.69
2002-06-28,14.6
2002-07-01,14.25
2002-07-02,13.7
2002-07-03,13.89
2002-07-05,13.96
2002-07-08,13.815
2002-07-09,13.755
2002-07-10,13.425
2002-07-11,13.225
2002-07-12,13.07
2002-07-15,12.785
2002-07-16,12.9
2002-07-17,13.385
2002-07-18,12.8
2002-07-19,12.25
2002-07-22,12.29
2002-07-23,12.53
2002-07-24,12.725
2002-07-25,12.525
2002-07-26,12.77
2002-07-29,13.15
2002-07-30,13.53
2002-07-31,13.275
2002-08-01,13.225
2002-08-02,12.82
2002-08-05,12.335
2002-08-06,12.825
2002-08-07,13.475
2002-08-08,13.475
2002-08-09,13.645
2002-08-12,13.585
2002-08-13,13.495
2002-08-14,13.96
2002-08-15,13.75
2002-08-16,13.985
2002-08-19,14.1
2002-08-20,13.985
2002-08-21,13.985
2002-08-22,13.965
2002-08-23,13.805
2002-08-26,13.925
2002-08-27,13.7
2002-08-28,13.7
2002-08-29,13.96
2002-08-30,13.73
2002-09-03,13.73
2002-09-04,13.99
2002-09-05,13.775
2002-09-06,13.92
2002-09-09,13.87
2002-09-10,13.875
2002-09-11,13.605
2002-09-12,12.55
2002-09-13,12.92
2002-09-16,12.355
2002-09-17,12.075
2002-09-18,12.145
2002-09-19,11.855
2002-09-20,12.075
2002-09-23,11.94
2002-09-24,11.665
2002-09-25,11.91
2002-09-26,12.055
2002-09-27,11.77
2002-09-30,11.865
2002-10-01,11.87
2002-10-02,11.02
2002-10-03,11.065
2002-10-04,11.215
2002-10-07,10.14
2002-10-08,9.51
2002-10-09,9.45
2002-10-10,9.35
2002-10-11,9.505
2002-10-14,9.99
2002-10-15,9.895
2002-10-16,9.95
2002-10-17,10.1
2002-10-18,10.255
2002-10-21,10.435
2002-10-22,10.68
2002-10-23,10.725
2002-10-24,10.45
2002-10-25,10.5
2002-10-28,10.485
2002-10-29,10.5
2002-10-30,10.585
2002-10-31,10.605
2002-11-01,10.89
2002-11-04,10.9
2002-11-05,11.0
2002-11-06,10.9
2002-11-07,10.855
2002-11-08,10.97
2002-11-11,11.005
2002-11-12,10.95
2002-11-13,11.065
2002-11-14,11.175
2002-11-15,11.35
2002-11-18,11.695
2002-11-19,11.51
2002-11-20,11.6
2002-11-21,12.075
2002-11-22,12.37
2002-11-25,12.75
2002-11-26,12.5
2002-11-27,12.49
2002-11-29,12.075
2002-12-02,12.3
2002-12-03,11.75
2002-12-04,11.625
2002-12-05,11.725
2002-12-06,11.6
2002-12-09,11.475
2002-12-10,11.57
2002-12-11,11.4
2002-12-12,11.1
2002-12-13,10.74
2002-12-16,10.825
2002-12-17,10.75
2002-12-18,10.69
2002-12-19,10.6
2002-12-20,10.63
2002-12-23,10.9
2002-12-24,11.085
2002-12-26,11.135
2002-12-27,11.0
2002-12-30,10.84
2002-12-31,10.73
2003-01-02,11.0
2003-01-03,10.95
2003-01-06,10.97
2003-01-07,10.9
2003-01-08,10.86
2003-01-09,10.88
2003-01-10,10.96
2003-01-13,10.9
2003-01-14,10.93
2003-01-15,10.83
2003-01-16,10.975
2003-01-17,11.17
2003-01-21,10.875
2003-01-22,10.86
2003-01-23,11.15
2003-01-24,11.085
2003-01-27,11.09
2003-01-28,11.03
2003-01-29,10.71
2003-01-30,10.58
2003-01-31,10.88
2003-02-03,10.425
2003-02-04,10.75
2003-02-05,10.625
2003-02-06,10.59
2003-02-07,10.345
2003-02-10,10.245
2003-02-11,10.425
2003-02-12,10.275
2003-02-13,10.435
2003-02-14,10.5
2003-02-18,10.685
2003-02-19,10.745
2003-02-20,10.715
2003-02-21,10.915
2003-02-24,10.6
2003-02-25,10.74
2003-02-26,10.425
2003-02-27,10.665
2003-02-28,10.495
2003-03-03,10.45
2003-03-04,10.485
2003-03-05,10.45
2003-03-06,10.45
2003-03-07,10.435
2003-03-10,10.235
2003-03-11,10.25
2003-03-12,9.915
2003-03-13,10.09
2003-03-14,10.23
2003-03-17,10.89
2003-03-18,10.75
2003-03-19,10.695
2003-03-20,10.6
2003-03-21,11.05
2003-03-24,11.005
2003-03-25,11.325
2003-03-26,11.065
2003-03-27,11.11
2003-03-28,11.225
2003-03-31,10.925
2003-04-01,11.34
2003-04-02,11.64
2003-04-03,11.71
2003-04-04,11.505
2003-04-07,11.395
2003-04-08,11.5
2003-04-09,11.435
2003-04-10,11.585
2003-04-11,11.29
2003-04-14,11.445
2003-04-15,11.455
2003-04-16,11.195
2003-04-17,11.185
2003-04-21,11.0
2003-04-22,11.295
2003-04-23,11.49
2003-04-24,9.45
2003-04-25,9.48
2003-04-28,9.115
2003-04-29,8.96
2003-04-30,8.865
2003-05-01,8.74
2003-05-02,8.825
2003-05-05,8.815
2003-05-06,8.825
2003-05-07,8.97
2003-05-08,9.15
2003-05-09,9.35
2003-05-12,9.5
2003-05-13,9.38
2003-05-14,9.465
2003-05-15,9.5
2003-05-16,9.475
2003-05-19,9.365
2003-05-20,9.15
2003-05-21,9.1
2003-05-22,9.075
2003-05-23,8.965
2003-05-27,8.97
2003-05-28,8.9
2003-05-29,8.95
2003-05-30,9.025
2003-06-02,9.03
2003-06-03,8.885
2003-06-04,8.9
2003-06-05,8.905
2003-06-06,8.91
2003-06-09,9.0
2003-06-10,9.05
2003-06-11,8.87
2003-06-12,9.0
2003-06-13,8.675
2003-06-16,8.8
2003-06-17,8.93
2003-06-18,8.995
2003-06-19,8.98
2003-06-20,8.98
2003-06-23,8.93
2003-06-24,8.875
2003-06-25,9.09
2003-06-26,9.065
2003-06-27,9.105
2003-06-30,9.35
2003-07-01,9.135
2003-07-02,8.775
2003-07-03,8.5
2003-07-07,8.24
2003-07-08,8.5
2003-07-09,8.495
2003-07-10,8.75
2003-07-11,9.0
2003-07-14,9.05
2003-07-15,9.17
2003-07-16,9.13
2003-07-17,9.03
2003-07-18,9.16
2003-07-21,9.01
2003-07-22,9.045
2003-07-23,9.215
2003-07-24,10.09
2003-07-25,10.75
2003-07-28,10.425
2003-07-29,10.485
2003-07-30,10.485
2003-07-31,10.42
2003-08-01,10.305
2003-08-04,10.25
2003-08-05,10.155
2003-08-06,10.035
2003-08-07,10.01
2003-08-08,10.055
2003-08-11,9.935
2003-08-12,10.285
2003-08-13,10.355
2003-08-14,10.335
2003-08-15,10.51
2003-08-18,10.485
2003-08-19,10.525
2003-08-20,10.485
2003-08-21,10.5
2003-08-22,10.275
2003-08-25,10.29
2003-08-26,10.345
2003-08-27,10.44
2003-08-28,10.635
2003-08-29,10.605
2003-09-02,10.63
2003-09-03,10.85
2003-09-04,11.14
2003-09-05,11.255
2003-09-08,11.2
2003-09-09,11.355
2003-09-10,11.45
2003-09-11,11.335
2003-09-12,11.115
2003-09-15,11.45
2003-09-16,11.405
2003-09-17,11.455
2003-09-18,11.78
2003-09-19,11.86
2003-09-22,11.875
2003-09-23,12.015
2003-09-24,12.005
2003-09-25,11.89
2003-09-26,11.835
2003-09-29,11.9
2003-09-30,11.805
2003-10-01,11.875
2003-10-02,11.89
2003-10-03,11.875
2003-10-06,11.53
2003-10-07,11.66
2003-10-08,11.805
2003-10-09,11.62
2003-10-10,11.495
2003-10-13,11.77
2003-10-14,11.875
2003-10-15,11.895
2003-10-16,11.905
2003-10-17,11.725
2003-10-20,11.305
2003-10-21,11.26
2003-10-22,11.09
2003-10-23,11.005
2003-10-24,11.375
2003-10-27,11.25
2003-10-28,11.65
2003-10-29,11.67
2003-10-30,11.665
2003-10-31,11.53
2003-11-03,11.875
2003-11-04,11.91
2003-11-05,11.825
2003-11-06,11.725
2003-11-07,11.765
2003-11-10,11.44
2003-11-11,11.475
2003-11-12,11.765
2003-11-13,11.75
2003-11-14,11.75
2003-11-17,11.5
2003-11-18,11.29
2003-11-19,11.29
2003-11-20,11.2
2003-11-21,11.12
2003-11-24,11.295
2003-11-25,11.475
2003-11-26,11.35
2003-11-28,11.42
2003-12-01,11.385
2003-12-02,11.31
2003-12-03,11.255
2003-12-04,11.235
2003-12-05,11.245
2003-12-08,11.245
2003-12-09,11.01
2003-12-10,10.95
2003-12-11,11.15
2003-12-12,11.135
2003-12-15,11.715
2003-12-16,11.875
2003-12-17,11.88
2003-12-18,11.87
2003-12-19,11.66
2003-12-22,11.615
2003-12-23,11.89
2003-12-24,11.685
2003-12-26,11.885
2003-12-29,11.995
2003-12-30,12.235
2003-12-31,11.945
2004-01-02,11.97
2004-01-05,12.0
2004-01-06,11.935
2004-01-07,12.055
2004-01-08,12.0
2004-01-09,11.87
2004-01-12,11.995
2004-01-13,11.97
2004-01-14,12.05
2004-01-15,12.075
2004-01-16,12.01
2004-01-20,12.34
2004-01-21,13.095
2004-01-22,13.425
2004-01-23,13.625
2004-01-26,13.77
2004-01-27,14.5
2004-01-28,14.39
2004-01-29,14.205
2004-01-30,14.25
2004-02-02,14.39
2004-02-03,14.275
2004-02-04,14.0
2004-02-05,13.955
2004-02-06,14.2
2004-02-09,14.35
2004-02-10,14.545
2004-02-11,14.475
2004-02-12,14.335
2004-02-13,14.3
2004-02-17,14.25
2004-02-18,14.135
2004-02-19,14.04
2004-02-20,13.965
2004-02-23,13.98
2004-02-24,14.0
2004-02-25,14.045
2004-02-26,13.91
2004-02-27,14.495
2004-03-01,14.525
2004-03-02,14.375
2004-03-03,14.505
2004-03-04,14.635
2004-03-05,14.65
2004-03-08,15.185
2004-03-09,15.425
2004-03-10,15.4
2004-03-11,15.025
2004-03-12,15.33
2004-03-15,15.315
2004-03-16,15.205
2004-03-17,15.65
2004-03-18,15.87
2004-03-19,16.115
2004-03-22,15.56
2004-03-23,15.45
2004-03-24,15.36
2004-03-25,15.3
2004-03-26,15.5
2004-03-29,15.65
2004-03-30,15.595
2004-03-31,15.725
2004-04-01,15.71
2004-04-02,15.685
2004-04-05,15.84
2004-04-06,15.51
2004-04-07,15.46
2004-04-08,15.29
2004-04-12,15.11
2004-04-13,14.685
2004-04-14,14.825
2004-04-15,14.335
2004-04-16,14.815
2004-04-19,14.695
2004-04-20,14.29
2004-04-21,14.74
2004-04-22,14.865
2004-04-23,14.845
2004-04-26,14.57
2004-04-27,14.355
2004-04-28,14.0
2004-04-29,14.165
2004-04-30,14.115
2004-05-03,14.2
2004-05-04,13.245
2004-05-05,13.02
2004-05-06,13.0
2004-05-07,13.06
2004-05-10,12.71
2004-05-11,12.87
2004-05-12,13.18
2004-05-13,13.405
2004-05-14,13.2
2004-05-17,13.05
2004-05-18,13.215
2004-05-19,13.14
2004-05-20,13.2
2004-05-21,13.25
2004-05-24,13.42
2004-05-25,13.615
2004-05-26,13.695
2004-05-27,13.685
2004-05-28,13.6
2004-06-01,13.81
2004-06-02,13.67
2004-06-03,13.395
2004-06-04,13.74
2004-06-07,14.0
2004-06-08,13.8
2004-06-09,13.59
2004-06-10,13.65
2004-06-14,13.465
2004-06-15,13.48
2004-06-16,13.725
2004-06-17,13.555
2004-06-18,13.67
2004-06-21,13.715
2004-06-22,13.91
2004-06-23,14.125
2004-06-24,14.21
2004-06-25,14.4
2004-06-28,14.28
2004-06-29,14.475
2004-06-30,14.825
2004-07-01,14.575
2004-07-02,14.715
2004-07-06,14.49
2004-07-07,14.365
2004-07-08,14.035
2004-07-09,14.02
2004-07-12,14.05
2004-07-13,14.035
2004-07-14,14.4
2004-07-15,14.21
2004-07-16,14.075
2004-07-19,14.05
2004-07-20,14.425
2004-07-21,13.995
2004-07-22,13.705
2004-07-23,13.535
2004-07-26,13.34
2004-07-27,13.445
2004-07-28,13.575
2004-07-29,15.0
2004-07-30,15.0
2004-08-02,15.075
2004-08-03,15.15
2004-08-04,15.0
2004-08-05,14.875
2004-08-06,14.28
2004-08-09,14.505
2004-08-10,15.015
2004-08-11,14.93
2004-08-12,14.8
2004-08-13,14.825
2004-08-16,14.73
2004-08-17,14.8
2004-08-18,15.225
2004-08-19,15.465
2004-08-20,15.4
2004-08-23,15.515
2004-08-24,15.59
2004-08-25,15.75
2004-08-26,15.725
2004-08-27,15.745
2004-08-30,15.36
2004-08-31,15.81
2004-09-01,15.505
2004-09-02,15.935
2004-09-03,15.75
2004-09-07,15.85
2004-09-08,15.905
2004-09-09,15.9
2004-09-10,15.87
2004-09-13,15.9
2004-09-14,15.95
2004-09-15,16.049999
2004-09-16,16.075001
2004-09-17,16.025
2004-09-20,15.89
2004-09-21,15.785
2004-09-22,15.485
2004-09-23,15.535
2004-09-24,15.53
2004-09-27,15.35
2004-09-28,16.09
2004-09-29,16.1
2004-09-30,16.42
2004-10-01,16.549999
2004-10-04,16.395
2004-10-05,16.504998999999998
2004-10-06,16.584999
2004-10-07,16.309998999999998
2004-10-08,15.985
2004-10-11,16.27
2004-10-12,16.035
2004-10-13,15.86
2004-10-14,15.925
2004-10-15,16.120001000000002
2004-10-18,16.055
2004-10-19,15.815
2004-10-20,16.09
2004-10-21,16.5
2004-10-22,16.0
2004-10-25,16.0
2004-10-26,16.530001000000002
2004-10-27,16.5
2004-10-28,16.5
2004-10-29,16.424999
2004-11-01,16.0
2004-11-02,16.030001000000002
2004-11-03,16.855
2004-11-04,16.745001000000002
2004-11-05,16.59
2004-11-08,17.0
2004-11-09,17.129998999999998
2004-11-10,17.545
2004-11-11,17.1
2004-11-12,17.4
2004-11-15,17.525
2004-11-16,17.465
2004-11-17,17.4
2004-11-18,17.424999
2004-11-19,16.99
2004-11-22,17.6
2004-11-23,17.565001000000002
2004-11-24,17.495001000000002
2004-11-26,17.389999
2004-11-29,17.59
2004-11-30,17.450001
2004-12-01,17.775
2004-12-02,18.049999
2004-12-03,18.049999
2004-12-06,18.450001
2004-12-07,18.129998999999998
2004-12-08,18.290001
2004-12-09,18.305
2004-12-10,18.495001000000002
2004-12-13,18.309998999999998
2004-12-14,18.33
2004-12-15,18.445
2004-12-16,18.25
2004-12-17,18.4
2004-12-20,18.395
2004-12-21,18.355
2004-12-22,18.219998999999998
2004-12-23,18.25
2004-12-27,18.0
2004-12-28,18.48
2004-12-29,18.325001
2004-12-30,18.195
2004-12-31,18.105
2005-01-03,18.4
2005-01-04,18.344998999999998
2005-01-05,17.91
2005-01-06,17.450001
2005-01-07,17.08
2005-01-10,17.655001000000002
2005-01-11,17.465
2005-01-12,17.370001000000002
2005-01-13,17.525
2005-01-14,17.504998999999998
2005-01-18,17.735001
2005-01-19,17.639999
2005-01-20,17.5
2005-01-21,17.440001000000002
2005-01-24,17.790001
2005-01-25,17.735001
2005-01-26,18.235001
2005-01-27,18.120001000000002
2005-01-28,18.23
2005-01-31,19.434998999999998
2005-02-01,19.75
2005-02-02,19.924999
2005-02-03,20.004998999999998
2005-02-04,20.375
2005-02-07,20.43
2005-02-08,20.629998999999998
2005-02-09,20.440001000000002
2005-02-10,19.9
2005-02-11,20.01
2005-02-14,20.315001000000002
2005-02-15,20.35
2005-02-16,20.200001
2005-02-17,19.965
2005-02-18,19.495001000000002
2005-02-22,19.709999
2005-02-23,19.76
2005-02-24,20.559998999999998
2005-02-25,20.690001000000002
2005-02-28,20.74
2005-03-01,20.66
2005-03-02,20.59
2005-03-03,20.625
2005-03-04,21.209999
2005-03-07,22.325001
2005-03-08,21.855
2005-03-09,21.315001000000002
2005-03-10,21.184998999999998
2005-03-11,20.950001
2005-03-14,21.200001
2005-03-15,21.030001000000002
2005-03-16,20.655001000000002
2005-03-17,20.879998999999998
2005-03-18,21.059998999999998
2005-03-21,21.34
2005-03-22,21.535
2005-03-23,21.245001000000002
2005-03-24,21.485001
2005-03-28,21.475
2005-03-29,21.055
2005-03-30,21.41
2005-03-31,21.08
2005-04-01,20.709999
2005-04-04,20.775
2005-04-05,21.02
2005-04-06,21.110001
2005-04-07,21.1
2005-04-08,20.905001000000002
2005-04-11,20.91
2005-04-12,21.66
2005-04-13,21.395
2005-04-14,21.299999
2005-04-15,20.93
2005-04-18,21.0
2005-04-19,21.27
2005-04-20,21.055
2005-04-21,21.41
2005-04-22,21.48
2005-04-25,21.465
2005-04-26,21.065001000000002
2005-04-27,21.165001
2005-04-28,21.065001000000002
2005-04-29,21.385
2005-05-02,21.105
2005-05-03,21.469998999999998
2005-05-04,21.389999
2005-05-05,18.280001000000002
2005-05-06,19.889999
2005-05-09,19.545
2005-05-10,19.690001000000002
2005-05-11,19.639999
2005-05-12,19.950001
2005-05-13,19.65
2005-05-16,20.094998999999998
2005-05-17,19.969998999999998
2005-05-18,20.465
2005-05-19,20.844998999999998
2005-05-20,20.525
2005-05-23,20.469998999999998
2005-05-24,20.15
2005-05-25,19.985001
2005-05-26,20.555
2005-05-27,20.450001
2005-05-31,20.35
2005-06-01,20.545
2005-06-02,20.879998999999998
2005-06-03,20.799999
2005-06-06,20.66
2005-06-07,21.014999
2005-06-08,21.025
2005-06-09,21.115
2005-06-10,21.07
2005-06-13,21.045
2005-06-14,21.059998999999998
2005-06-15,20.865
2005-06-16,21.655001000000002
2005-06-17,21.855
2005-06-20,21.424999
2005-06-21,21.225
2005-06-22,21.940001000000002
2005-06-23,21.02
2005-06-24,20.99
2005-06-27,20.615
2005-06-28,20.975
2005-06-29,20.785
2005-06-30,20.32
2005-07-01,20.049999
2005-07-05,20.0
2005-07-06,19.565001000000002
2005-07-07,19.645
2005-07-08,19.895
2005-07-11,20.285
2005-07-12,20.5
2005-07-13,20.125
2005-07-14,19.905001000000002
2005-07-15,19.92
2005-07-18,19.58
2005-07-19,19.735001
2005-07-20,20.205
2005-07-21,20.025
2005-07-22,20.469998999999998
2005-07-25,20.125
2005-07-26,20.525
2005-07-27,20.424999
2005-07-28,21.315001000000002
2005-07-29,21.115
2005-08-01,21.709999
2005-08-02,22.094998999999998
2005-08-03,22.049999
2005-08-04,21.975
2005-08-05,21.65
2005-08-08,21.389999
2005-08-09,21.525
2005-08-10,21.41
2005-08-11,21.68
2005-08-12,21.48
2005-08-15,21.695
2005-08-16,21.25
2005-08-17,21.200001
2005-08-18,21.025
2005-08-19,20.959999
2005-08-22,21.0
2005-08-23,21.049999
2005-08-24,21.115
2005-08-25,20.815001000000002
2005-08-26,20.775
2005-08-29,21.1
2005-08-30,21.375
2005-08-31,22.219998999999998
2005-09-01,22.549999
2005-09-02,22.125
2005-09-06,22.549999
2005-09-07,22.885
2005-09-08,22.41
2005-09-09,22.719998999999998
2005-09-12,22.985001
2005-09-13,22.855
2005-09-14,22.690001000000002
2005-09-15,22.9
2005-09-16,23.184998999999998
2005-09-19,22.83
2005-09-20,22.825001
2005-09-21,22.695
2005-09-22,22.735001
2005-09-23,22.709999
2005-09-26,22.530001000000002
2005-09-27,22.655001000000002
2005-09-28,23.07
2005-09-29,24.1
2005-09-30,23.764999
2005-10-03,23.799999
2005-10-04,24.200001
2005-10-05,23.745001000000002
2005-10-06,23.27
2005-10-07,23.424999
2005-10-10,23.209999
2005-10-11,23.275
2005-10-12,22.915001
2005-10-13,22.799999
2005-10-14,23.365
2005-10-17,23.059998999999998
2005-10-18,22.885
2005-10-19,23.6
