Date,PKX
2013-08-12,74.790001
2013-08-13,74.660004
2013-08-14,76.089996
2013-08-15,74.949997
2013-08-16,74.910004
2013-08-19,73.440002
2013-08-20,73.32
2013-08-21,71.58000200000001
2013-08-22,72.699997
2013-08-23,72.68
2013-08-26,72.519997
2013-08-27,71.589996
2013-08-28,72.269997
2013-08-29,72.510002
2013-08-30,72.019997
2013-09-03,73.43
2013-09-04,74.529999
2013-09-05,74.940002
2013-09-06,75.639999
2013-09-09,77.0
2013-09-10,78.040001
2013-09-11,76.040001
2013-09-12,76.010002
2013-09-13,75.809998
2013-09-16,76.050003
2013-09-17,76.16999799999999
2013-09-18,78.75
2013-09-19,77.620003
2013-09-20,76.25
2013-09-23,76.41999799999999
2013-09-24,75.410004
2013-09-25,74.129997
2013-09-26,74.83000200000001
2013-09-27,74.5
2013-09-30,73.639999
2013-10-01,72.699997
2013-10-02,72.620003
2013-10-03,72.629997
2013-10-04,72.739998
2013-10-07,72.610001
2013-10-08,72.190002
2013-10-09,72.360001
2013-10-10,72.410004
2013-10-11,73.379997
2013-10-14,73.41999799999999
2013-10-15,73.18
2013-10-16,73.410004
2013-10-17,73.720001
2013-10-18,74.029999
2013-10-21,74.459999
2013-10-22,75.66999799999999
2013-10-23,75.08000200000001
2013-10-24,74.970001
2013-10-25,75.290001
2013-10-28,75.260002
2013-10-29,75.25
2013-10-30,75.07
2013-10-31,74.459999
2013-11-01,74.629997
2013-11-04,75.230003
2013-11-05,74.5
2013-11-06,77.150002
2013-11-07,76.190002
2013-11-08,76.75
2013-11-11,75.66999799999999
2013-11-12,76.260002
2013-11-13,75.75
2013-11-14,75.650002
2013-11-15,76.879997
2013-11-18,76.959999
2013-11-19,76.959999
2013-11-20,76.83000200000001
2013-11-21,76.389999
2013-11-22,76.099998
2013-11-25,76.489998
2013-11-26,76.230003
2013-11-27,76.089996
2013-11-29,77.489998
2013-12-02,78.760002
2013-12-03,78.839996
2013-12-04,79.010002
2013-12-05,79.489998
2013-12-06,79.68
2013-12-09,80.400002
2013-12-10,79.949997
2013-12-11,78.190002
2013-12-12,77.599998
2013-12-13,77.41999799999999
2013-12-16,77.849998
2013-12-17,77.16999799999999
2013-12-18,78.0
2013-12-19,77.809998
2013-12-20,77.699997
2013-12-23,78.260002
2013-12-24,78.459999
2013-12-26,78.599998
2013-12-27,78.43
2013-12-30,77.75
2013-12-31,78.0
2014-01-02,75.879997
2014-01-03,75.449997
2014-01-06,73.459999
2014-01-07,73.400002
2014-01-08,73.190002
2014-01-09,72.699997
2014-01-10,73.75
2014-01-13,73.010002
2014-01-14,73.82
2014-01-15,72.440002
2014-01-16,72.660004
2014-01-17,73.0
2014-01-21,72.279999
2014-01-22,72.089996
2014-01-23,70.199997
2014-01-24,68.650002
2014-01-27,68.300003
2014-01-28,69.029999
2014-01-29,68.449997
2014-01-30,67.970001
2014-01-31,67.989998
2014-02-03,66.400002
2014-02-04,66.980003
2014-02-05,66.959999
2014-02-06,68.239998
2014-02-07,67.160004
2014-02-10,67.010002
2014-02-11,68.010002
2014-02-12,68.589996
2014-02-13,68.32
2014-02-14,69.900002
2014-02-18,69.25
2014-02-19,68.58000200000001
2014-02-20,68.849998
2014-02-21,67.589996
2014-02-24,67.610001
2014-02-25,67.279999
2014-02-26,67.360001
2014-02-27,67.199997
2014-02-28,66.559998
2014-03-03,65.33000200000001
2014-03-04,64.510002
2014-03-05,65.150002
2014-03-06,66.239998
2014-03-07,64.940002
2014-03-10,64.029999
2014-03-11,64.489998
2014-03-12,64.93
2014-03-13,64.279999
2014-03-14,64.68
2014-03-17,65.139999
2014-03-18,66.050003
2014-03-19,66.089996
2014-03-20,66.07
2014-03-21,67.720001
2014-03-24,68.400002
2014-03-25,69.339996
2014-03-26,69.339996
2014-03-27,70.050003
2014-03-28,68.370003
2014-03-31,69.410004
2014-04-01,70.75
2014-04-02,69.879997
2014-04-03,69.599998
2014-04-04,70.099998
2014-04-07,70.370003
2014-04-08,72.300003
2014-04-09,74.690002
2014-04-10,73.82
2014-04-11,75.449997
2014-04-14,76.559998
2014-04-15,76.459999
2014-04-16,75.019997
2014-04-17,75.050003
2014-04-21,73.230003
2014-04-22,72.980003
2014-04-23,72.16999799999999
2014-04-24,72.400002
2014-04-25,70.300003
2014-04-28,70.860001
2014-04-29,72.290001
2014-04-30,73.599998
2014-05-01,73.760002
2014-05-02,73.910004
2014-05-05,73.809998
2014-05-06,74.129997
2014-05-07,73.790001
2014-05-08,74.5
2014-05-09,74.5
2014-05-12,75.279999
2014-05-13,75.300003
2014-05-14,75.82
2014-05-15,75.550003
2014-05-16,75.660004
2014-05-19,75.480003
2014-05-20,74.900002
2014-05-21,75.059998
2014-05-22,75.75
2014-05-23,75.089996
2014-05-27,73.190002
2014-05-28,72.91999799999999
2014-05-29,72.269997
2014-05-30,70.790001
2014-06-02,71.33000200000001
2014-06-03,70.610001
2014-06-04,70.470001
2014-06-05,70.360001
2014-06-06,70.949997
2014-06-09,71.800003
2014-06-10,71.870003
2014-06-11,71.709999
2014-06-12,71.41999799999999
2014-06-13,70.860001
2014-06-16,70.489998
2014-06-17,70.050003
2014-06-18,71.0
2014-06-19,71.779999
2014-06-20,70.360001
2014-06-23,71.129997
2014-06-24,71.870003
2014-06-25,72.980003
2014-06-26,74.43
2014-06-27,74.400002
2014-06-30,74.440002
2014-07-01,74.239998
2014-07-02,74.410004
2014-07-03,74.870003
2014-07-07,74.82
2014-07-08,74.510002
2014-07-09,74.230003
2014-07-10,73.199997
2014-07-11,72.510002
2014-07-14,72.199997
2014-07-15,71.970001
2014-07-16,73.900002
2014-07-17,73.779999
2014-07-18,73.33000200000001
2014-07-21,74.029999
2014-07-22,75.309998
2014-07-23,77.129997
2014-07-24,78.129997
2014-07-25,79.800003
2014-07-28,81.379997
2014-07-29,80.730003
2014-07-30,80.809998
2014-07-31,80.83000200000001
2014-08-01,81.5
2014-08-04,80.800003
2014-08-05,78.18
2014-08-06,79.699997
2014-08-07,77.82
2014-08-08,77.809998
2014-08-11,78.709999
2014-08-12,79.160004
2014-08-13,80.010002
2014-08-14,81.839996
2014-08-15,81.699997
2014-08-18,82.349998
2014-08-19,82.730003
2014-08-20,84.129997
2014-08-21,82.83000200000001
2014-08-22,82.959999
2014-08-25,83.900002
2014-08-26,84.360001
2014-08-27,82.93
2014-08-28,82.660004
2014-08-29,82.800003
2014-09-02,81.839996
2014-09-03,82.870003
2014-09-04,83.040001
2014-09-05,84.949997
2014-09-08,83.620003
2014-09-09,83.489998
2014-09-10,83.150002
2014-09-11,85.18
2014-09-12,86.290001
2014-09-15,85.089996
2014-09-16,85.5
2014-09-17,85.339996
2014-09-18,86.370003
2014-09-19,85.010002
2014-09-22,82.949997
2014-09-23,79.260002
2014-09-24,80.550003
2014-09-25,77.980003
2014-09-26,78.300003
2014-09-29,75.019997
2014-09-30,75.900002
2014-10-01,73.370003
2014-10-02,72.75
2014-10-03,72.16999799999999
2014-10-06,71.43
2014-10-07,71.480003
2014-10-08,72.529999
2014-10-09,70.16999799999999
2014-10-10,69.809998
2014-10-13,70.5
2014-10-14,72.25
2014-10-15,71.980003
2014-10-16,73.07
2014-10-17,73.559998
2014-10-20,74.120003
2014-10-21,75.110001
2014-10-22,75.07
2014-10-23,73.33000200000001
2014-10-24,73.769997
2014-10-27,73.510002
2014-10-28,73.910004
2014-10-29,74.239998
2014-10-30,72.279999
2014-10-31,71.559998
2014-11-03,69.510002
2014-11-04,67.33000200000001
2014-11-05,67.68
2014-11-06,68.790001
2014-11-07,68.599998
2014-11-10,69.120003
2014-11-11,67.760002
2014-11-12,67.760002
2014-11-13,67.339996
2014-11-14,67.849998
2014-11-17,69.489998
2014-11-18,68.91999799999999
2014-11-19,66.91999799999999
2014-11-20,67.379997
2014-11-21,69.110001
2014-11-24,70.860001
2014-11-25,70.5
2014-11-26,70.41999799999999
2014-11-28,68.0
2014-12-01,67.599998
2014-12-02,69.07
2014-12-03,68.620003
2014-12-04,68.339996
2014-12-05,68.730003
2014-12-08,66.800003
2014-12-09,66.800003
2014-12-10,65.620003
2014-12-11,65.059998
2014-12-12,63.509997999999996
2014-12-15,63.810001
2014-12-16,63.759997999999996
2014-12-17,65.150002
2014-12-18,65.550003
2014-12-19,65.440002
2014-12-22,64.970001
2014-12-23,64.459999
2014-12-24,64.480003
2014-12-26,64.860001
2014-12-29,64.309998
2014-12-30,63.77
2014-12-31,63.810001
2015-01-02,63.709998999999996
2015-01-05,62.380001
2015-01-06,62.830002
2015-01-07,63.610001000000004
2015-01-08,65.410004
2015-01-09,65.849998
2015-01-12,66.0
2015-01-13,64.760002
2015-01-14,63.650002
2015-01-15,63.259997999999996
2015-01-16,63.419998
2015-01-20,63.209998999999996
2015-01-21,63.950001
2015-01-22,65.040001
2015-01-23,62.900002
2015-01-26,63.0
2015-01-27,61.779999
2015-01-28,62.02
2015-01-29,60.049999
2015-01-30,58.23
2015-02-02,58.360001000000004
2015-02-03,58.720001
2015-02-04,59.110001000000004
2015-02-05,61.299999
2015-02-06,60.34
2015-02-09,60.240002000000004
2015-02-10,60.009997999999996
2015-02-11,59.27
2015-02-12,60.389998999999996
2015-02-13,61.040001000000004
2015-02-17,60.639998999999996
2015-02-18,60.599998
2015-02-19,59.900002
2015-02-20,60.860001000000004
2015-02-23,61.5
2015-02-24,62.150002
2015-02-25,63.41
2015-02-26,63.0
2015-02-27,60.639998999999996
2015-03-02,60.77
2015-03-03,63.43
2015-03-04,63.130001
2015-03-05,62.52
2015-03-06,61.080002
2015-03-09,60.700001
2015-03-10,59.439999
2015-03-11,59.549999
2015-03-12,58.880001
2015-03-13,58.080002
2015-03-16,58.16
2015-03-17,57.459998999999996
2015-03-18,58.740002000000004
2015-03-19,57.23
2015-03-20,57.549999
2015-03-23,58.459998999999996
2015-03-24,58.299999
2015-03-25,57.779999
2015-03-26,56.939999
2015-03-27,56.150002
2015-03-30,55.43
2015-03-31,54.66
2015-04-01,53.650002
2015-04-02,54.200001
2015-04-06,54.450001
2015-04-07,56.18
2015-04-08,57.049999
2015-04-09,56.580002
2015-04-10,57.23
2015-04-13,57.450001
2015-04-14,58.09
2015-04-15,58.669998
2015-04-16,58.139998999999996
2015-04-17,57.700001
2015-04-20,58.450001
2015-04-21,56.630001
2015-04-22,56.66
2015-04-23,59.049999
2015-04-24,59.93
2015-04-27,59.740002000000004
2015-04-28,61.349998
2015-04-29,59.389998999999996
2015-04-30,59.080002
2015-05-01,59.150002
2015-05-04,60.209998999999996
2015-05-05,60.439999
2015-05-06,61.200001
2015-05-07,59.700001
2015-05-08,60.18
2015-05-11,59.049999
2015-05-12,58.880001
2015-05-13,59.119999
2015-05-14,59.119999
2015-05-15,58.240002000000004
2015-05-18,57.650002
2015-05-19,56.84
2015-05-20,57.099998
2015-05-21,56.549999
2015-05-22,56.540001000000004
2015-05-26,55.68
2015-05-27,54.84
2015-05-28,54.66
2015-05-29,54.759997999999996
2015-06-01,53.490002000000004
2015-06-02,55.0
2015-06-03,53.93
2015-06-04,52.610001000000004
2015-06-05,51.389998999999996
2015-06-08,51.150002
2015-06-09,51.549999
2015-06-10,51.75
2015-06-11,51.849998
2015-06-12,50.540001000000004
2015-06-15,50.34
2015-06-16,49.830002
2015-06-17,49.150002
2015-06-18,49.450001
2015-06-19,49.439999
2015-06-22,51.189999
2015-06-23,52.110001000000004
2015-06-24,51.419998
2015-06-25,50.98
2015-06-26,50.299999
2015-06-29,49.59
2015-06-30,49.09
2015-07-01,49.299999
2015-07-02,50.830002
2015-07-06,49.259997999999996
2015-07-07,48.360001000000004
2015-07-08,46.419998
2015-07-09,46.57
2015-07-10,46.419998
2015-07-13,48.0
2015-07-14,48.040001000000004
2015-07-15,45.799999
2015-07-16,44.240002000000004
2015-07-17,42.560001
2015-07-20,42.689999
2015-07-21,43.099998
2015-07-22,42.48
2015-07-23,41.82
2015-07-24,40.509997999999996
2015-07-27,40.57
2015-07-28,41.139998999999996
2015-07-29,41.66
2015-07-30,41.700001
2015-07-31,41.52
2015-08-03,41.220001
2015-08-04,42.529999
2015-08-05,41.380001
2015-08-06,42.049999
2015-08-07,41.73
2015-08-10,42.5
2015-08-11,40.18
2015-08-12,40.529999
2015-08-13,39.259997999999996
2015-08-14,39.369999
2015-08-17,39.07
2015-08-18,39.389998999999996
2015-08-19,38.84
2015-08-20,38.099998
2015-08-21,36.889998999999996
2015-08-24,35.849998
2015-08-25,36.380001
2015-08-26,38.349998
2015-08-27,39.810001
2015-08-28,40.099998
2015-08-31,40.400002
2015-09-01,38.830002
2015-09-02,39.34
2015-09-03,38.91
2015-09-04,37.82
2015-09-08,38.650002
2015-09-09,39.900002
2015-09-10,40.52
2015-09-11,40.389998999999996
2015-09-14,39.68
2015-09-15,39.419998
2015-09-16,41.009997999999996
2015-09-17,40.169998
2015-09-18,39.18
2015-09-21,38.5
2015-09-22,36.490002000000004
2015-09-23,36.0
2015-09-24,36.0
2015-09-25,35.549999
2015-09-28,34.66
2015-09-29,34.639998999999996
2015-09-30,35.02
2015-10-01,35.849998
2015-10-02,35.91
2015-10-05,36.849998
2015-10-06,37.389998999999996
2015-10-07,37.849998
2015-10-08,39.619999
2015-10-09,39.900002
2015-10-12,39.919998
2015-10-13,39.560001
2015-10-14,39.91
2015-10-15,40.700001
2015-10-16,40.540001000000004
2015-10-19,39.48
2015-10-20,38.82
2015-10-21,40.5
2015-10-22,41.400002
2015-10-23,41.900002
2015-10-26,41.52
2015-10-27,40.900002
2015-10-28,41.66
2015-10-29,40.400002
2015-10-30,40.029999
2015-11-02,39.950001
2015-11-03,41.560001
2015-11-04,40.799999
2015-11-05,40.299999
2015-11-06,38.639998999999996
2015-11-09,37.779999
2015-11-10,37.040001000000004
2015-11-11,36.939999
2015-11-12,36.32
2015-11-13,36.32
2015-11-16,36.189999
2015-11-17,35.860001000000004
2015-11-18,35.709998999999996
2015-11-19,36.610001000000004
2015-11-20,36.779999
2015-11-23,36.119999
2015-11-24,36.470001
2015-11-25,36.330002
2015-11-27,36.540001000000004
2015-11-30,36.41
2015-12-01,37.68
2015-12-02,36.959998999999996
2015-12-03,36.610001000000004
2015-12-04,36.779999
2015-12-07,35.299999
2015-12-08,34.759997999999996
2015-12-09,34.880001
2015-12-10,36.240002000000004
2015-12-11,34.450001
2015-12-14,33.93
2015-12-15,34.66
2015-12-16,35.32
2015-12-17,34.02
2015-12-18,34.959998999999996
2015-12-21,35.77
2015-12-22,37.25
2015-12-23,38.810001
2015-12-24,38.369999
2015-12-28,37.549999
2015-12-29,36.5
2015-12-30,35.560001
2015-12-31,35.360001000000004
2016-01-04,34.799999
2016-01-05,35.560001
2016-01-06,34.77
2016-01-07,33.669998
2016-01-08,33.139998999999996
2016-01-11,33.099998
2016-01-12,32.599998
2016-01-13,33.150002
2016-01-14,33.419998
2016-01-15,32.310001
2016-01-19,33.669998
2016-01-20,32.419998
2016-01-21,32.849998
2016-01-22,33.599998
2016-01-25,34.889998999999996
2016-01-26,36.580002
2016-01-27,35.669998
2016-01-28,35.720001
2016-01-29,37.09
2016-02-01,36.919998
2016-02-02,35.759997999999996
2016-02-03,36.599998
2016-02-04,38.169998
2016-02-05,37.470001
2016-02-08,36.869999
2016-02-09,36.0
2016-02-10,36.27
2016-02-11,36.099998
2016-02-12,37.720001
2016-02-16,39.400002
2016-02-17,40.040001000000004
2016-02-18,39.580002
2016-02-19,39.439999
2016-02-22,40.529999
2016-02-23,39.889998999999996
2016-02-24,40.310001
2016-02-25,40.23
2016-02-26,39.580002
2016-02-29,40.369999
2016-03-01,41.09
2016-03-02,44.200001
2016-03-03,44.330002
2016-03-04,45.900002
2016-03-07,46.0
2016-03-08,44.93
2016-03-09,44.82
2016-03-10,45.630001
2016-03-11,46.330002
2016-03-14,44.189999
2016-03-15,43.84
2016-03-16,44.110001000000004
2016-03-17,46.450001
2016-03-18,46.450001
2016-03-21,45.700001
2016-03-22,45.93
2016-03-23,45.119999
2016-03-24,45.150002
2016-03-28,45.349998
2016-03-29,46.779999
2016-03-30,47.610001000000004
2016-03-31,47.330002
2016-04-01,46.990002000000004
2016-04-04,46.709998999999996
2016-04-05,47.639998999999996
2016-04-06,49.830002
2016-04-07,49.259997999999996
2016-04-08,50.41
2016-04-11,51.779999
2016-04-12,52.310001
2016-04-13,52.740002000000004
2016-04-14,53.650002
2016-04-15,52.790001000000004
2016-04-18,53.75
2016-04-19,54.02
2016-04-20,53.619999
2016-04-21,54.849998
2016-04-22,54.169998
2016-04-25,50.209998999999996
2016-04-26,51.75
2016-04-27,51.84
2016-04-28,52.060001
2016-04-29,52.02
2016-05-02,49.759997999999996
2016-05-03,49.009997999999996
2016-05-04,47.41
2016-05-05,47.049999
2016-05-06,47.57
2016-05-09,43.860001000000004
2016-05-10,45.5
2016-05-11,45.349998
2016-05-12,44.32
2016-05-13,43.380001
2016-05-16,44.029999
2016-05-17,43.669998
2016-05-18,42.59
2016-05-19,43.299999
2016-05-20,43.32
2016-05-23,44.209998999999996
2016-05-24,43.200001
2016-05-25,44.470001
2016-05-26,43.810001
2016-05-27,43.709998999999996
2016-05-31,43.639998999999996
2016-06-01,43.91
2016-06-02,43.889998999999996
2016-06-03,44.849998
2016-06-06,45.509997999999996
2016-06-07,47.34
2016-06-08,48.209998999999996
2016-06-09,46.290001000000004
2016-06-10,46.279999
2016-06-13,45.080002
2016-06-14,43.639998999999996
2016-06-15,44.709998999999996
2016-06-16,43.849998
2016-06-17,43.290001000000004
2016-06-20,44.650002
2016-06-21,44.700001
2016-06-22,43.860001000000004
2016-06-23,44.330002
2016-06-24,42.0
2016-06-27,41.060001
2016-06-28,42.869999
2016-06-29,43.990002000000004
2016-06-30,44.5
2016-07-01,44.540001000000004
2016-07-05,43.93
2016-07-06,43.57
2016-07-07,42.98
2016-07-08,43.990002000000004
2016-07-11,45.23
2016-07-12,46.689999
2016-07-13,48.810001
2016-07-14,49.84
2016-07-15,49.290001000000004
2016-07-18,49.869999
2016-07-19,47.790001000000004
2016-07-20,47.27
2016-07-21,47.869999
2016-07-22,47.91
2016-07-25,48.169998
2016-07-26,50.119999
2016-07-27,50.450001
2016-07-28,50.52
2016-07-29,50.68
2016-08-01,50.48
2016-08-02,49.900002
2016-08-03,50.049999
2016-08-04,48.91
2016-08-05,49.32
2016-08-08,48.060001
2016-08-09,49.16
2016-08-10,49.68
2016-08-11,49.049999
2016-08-12,48.849998
2016-08-15,49.919998
2016-08-16,51.110001000000004
2016-08-17,49.639998999999996
2016-08-18,50.049999
2016-08-19,48.560001
2016-08-22,48.619999
2016-08-23,48.529999
2016-08-24,49.220001
2016-08-25,50.110001000000004
2016-08-26,49.099998
2016-08-29,50.68
2016-08-30,50.369999
2016-08-31,50.970001
2016-09-01,51.389998999999996
2016-09-02,51.459998999999996
2016-09-06,53.630001
2016-09-07,53.970001
2016-09-08,51.73
2016-09-09,50.540001000000004
2016-09-12,50.860001000000004
2016-09-13,48.029999
2016-09-14,47.950001
2016-09-15,48.049999
2016-09-16,48.07
2016-09-19,48.849998
2016-09-20,48.98
2016-09-21,50.93
2016-09-22,50.720001
2016-09-23,50.57
2016-09-26,50.27
2016-09-27,51.75
2016-09-28,52.57
2016-09-29,51.389998999999996
2016-09-30,51.080002
2016-10-03,51.060001
2016-10-04,50.759997999999996
2016-10-05,51.599998
2016-10-06,51.630001
2016-10-07,50.93
2016-10-10,52.130001
2016-10-11,51.669998
2016-10-12,52.029999
2016-10-13,49.950001
2016-10-14,51.060001
2016-10-17,51.299999
2016-10-18,52.91
2016-10-19,53.439999
2016-10-20,53.259997999999996
2016-10-21,53.419998
2016-10-24,53.73
2016-10-25,54.700001
2016-10-26,53.669998
2016-10-27,51.84
2016-10-28,51.110001000000004
2016-10-31,51.950001
2016-11-01,51.669998
2016-11-02,51.009997999999996
2016-11-03,51.689999
2016-11-04,51.84
2016-11-07,53.84
2016-11-08,53.939999
2016-11-09,52.41
2016-11-10,52.93
2016-11-11,53.130001
2016-11-14,54.189999
2016-11-15,54.77
2016-11-16,53.52
2016-11-17,53.139998999999996
2016-11-18,53.110001000000004
2016-11-21,53.540001000000004
2016-11-22,56.150002
2016-11-23,55.91
2016-11-25,55.799999
2016-11-28,53.830002
2016-11-29,53.689999
2016-11-30,53.43
2016-12-01,53.68
2016-12-02,54.09
2016-12-05,53.950001
2016-12-06,55.98
2016-12-07,57.25
2016-12-08,59.540001000000004
2016-12-09,59.049999
2016-12-12,59.18
2016-12-13,56.279999
2016-12-14,56.080002
2016-12-15,56.209998999999996
2016-12-16,54.869999
2016-12-19,53.52
2016-12-20,54.759997999999996
2016-12-21,55.959998999999996
2016-12-22,55.700001
2016-12-23,55.130001
2016-12-27,54.34
2016-12-28,53.57
2016-12-29,53.220001
2016-12-30,52.549999
2017-01-03,53.419998
2017-01-04,52.630001
2017-01-05,52.630001
2017-01-06,51.869999
2017-01-09,50.599998
2017-01-10,53.209998999999996
2017-01-11,56.779999
2017-01-12,56.299999
2017-01-13,56.900002
2017-01-17,57.049999
2017-01-18,57.400002
2017-01-19,57.619999
2017-01-20,57.610001000000004
2017-01-23,58.400002
2017-01-24,57.970001
2017-01-25,54.18
2017-01-26,59.869999
2017-01-27,58.299999
2017-01-30,57.470001
2017-01-31,57.880001
2017-02-01,59.669998
2017-02-02,59.560001
2017-02-03,58.189999
2017-02-06,57.82
2017-02-07,58.16
2017-02-08,58.740002000000004
2017-02-09,59.5
2017-02-10,59.709998999999996
2017-02-13,60.75
2017-02-14,61.450001
2017-02-15,61.25
2017-02-16,60.720001
2017-02-17,62.060001
2017-02-21,62.740002000000004
2017-02-22,63.700001
2017-02-23,62.869999
2017-02-24,60.82
2017-02-27,61.650002
2017-02-28,62.029999
2017-03-01,62.91
2017-03-02,61.790001000000004
2017-03-03,62.349998
2017-03-06,61.73
2017-03-07,61.709998999999996
2017-03-08,62.139998999999996
2017-03-09,60.68
2017-03-10,61.150002
2017-03-13,61.75
2017-03-14,60.689999
2017-03-15,62.560001
2017-03-16,64.589996
2017-03-17,64.07
2017-03-20,66.449997
2017-03-21,63.400002
2017-03-22,62.93
2017-03-23,62.700001
2017-03-24,62.040001000000004
2017-03-27,61.27
2017-03-28,62.080002
2017-03-29,63.110001000000004
2017-03-30,64.18
2017-03-31,64.5
2017-04-03,62.25
2017-04-04,61.48
2017-04-05,61.0
2017-04-06,59.880001
2017-04-07,59.43
2017-04-10,59.07
2017-04-11,58.830002
2017-04-12,58.130001
2017-04-13,57.490002000000004
2017-04-17,57.799999
2017-04-18,58.049999
2017-04-19,56.580002
2017-04-20,58.369999
2017-04-21,58.970001
2017-04-24,60.0
2017-04-25,60.209998999999996
2017-04-26,59.880001
2017-04-27,59.07
2017-04-28,59.02
2017-05-01,59.130001
2017-05-02,60.34
2017-05-03,58.669998
2017-05-04,58.119999
2017-05-05,58.880001
2017-05-08,59.0
2017-05-09,58.669998
2017-05-10,58.950001
2017-05-11,59.700001
2017-05-12,59.889998999999996
2017-05-15,60.84
2017-05-16,61.490002000000004
2017-05-17,59.049999
2017-05-18,59.369999
2017-05-19,61.240002000000004
2017-05-22,63.439999
2017-05-23,63.330002
2017-05-24,62.290001000000004
2017-05-25,63.380001
2017-05-26,62.860001000000004
2017-05-30,62.75
2017-05-31,62.880001
2017-06-01,61.689999
2017-06-02,60.700001
2017-06-05,60.939999
2017-06-06,60.990002000000004
2017-06-07,60.09
2017-06-08,60.91
2017-06-09,61.41
2017-06-12,61.419998
2017-06-13,61.790001000000004
2017-06-14,61.619999
2017-06-15,59.639998999999996
2017-06-16,59.950001
2017-06-19,60.040001000000004
2017-06-20,59.0
2017-06-21,58.560001
2017-06-22,59.580002
2017-06-23,59.880001
2017-06-26,60.060001
2017-06-27,60.290001000000004
2017-06-28,62.860001000000004
2017-06-29,61.369999
2017-06-30,62.59
2017-07-03,64.949997
2017-07-05,64.41999799999999
2017-07-06,64.120003
2017-07-07,64.529999
2017-07-10,65.82
2017-07-11,67.0
2017-07-12,67.489998
2017-07-13,68.940002
2017-07-14,69.510002
2017-07-17,70.279999
2017-07-18,70.190002
2017-07-19,71.16999799999999
2017-07-20,72.949997
2017-07-21,72.610001
2017-07-24,72.870003
2017-07-25,73.099998
2017-07-26,74.08000200000001
2017-07-27,74.040001
2017-07-28,73.790001
2017-07-31,75.120003
2017-08-01,74.440002
2017-08-02,73.779999
2017-08-03,73.16999799999999
2017-08-04,74.300003
2017-08-07,75.68
2017-08-08,75.089996
2017-08-09,74.739998
2017-08-10,72.489998
2017-08-11,70.5
2017-08-14,71.779999
2017-08-15,71.900002
2017-08-16,70.760002
2017-08-17,71.849998
2017-08-18,72.540001
2017-08-21,74.209999
2017-08-22,74.699997
2017-08-23,73.550003
2017-08-24,73.599998
2017-08-25,74.480003
2017-08-28,74.269997
2017-08-29,74.75
2017-08-30,74.760002
2017-08-31,75.620003
2017-09-01,77.620003
2017-09-05,74.239998
2017-09-06,74.050003
2017-09-07,74.25
2017-09-08,73.75
2017-09-11,74.989998
2017-09-12,75.349998
2017-09-13,73.720001
2017-09-14,71.43
2017-09-15,69.639999
2017-09-18,70.0
2017-09-19,71.57
2017-09-20,71.389999
2017-09-21,69.790001
2017-09-22,68.239998
2017-09-25,67.58000200000001
2017-09-26,68.440002
2017-09-27,68.760002
2017-09-28,69.339996
2017-09-29,69.400002
2017-10-02,70.300003
2017-10-03,70.739998
2017-10-04,70.339996
2017-10-05,70.41999799999999
2017-10-06,69.900002
2017-10-09,69.800003
2017-10-10,70.720001
2017-10-11,69.470001
2017-10-12,69.739998
2017-10-13,72.849998
2017-10-16,74.610001
2017-10-17,73.190002
2017-10-18,73.839996
2017-10-19,75.029999
2017-10-20,74.400002
2017-10-23,73.650002
2017-10-24,74.139999
2017-10-25,74.0
2017-10-26,72.690002
2017-10-27,75.410004
2017-10-30,73.480003
2017-10-31,72.980003
2017-11-01,73.040001
2017-11-02,73.0
2017-11-03,72.489998
2017-11-06,72.5
2017-11-07,72.099998
2017-11-08,71.839996
2017-11-09,71.43
2017-11-10,72.029999
2017-11-13,71.290001
2017-11-14,70.5
2017-11-15,70.139999
2017-11-16,70.82
2017-11-17,71.18
2017-11-20,71.790001
2017-11-21,71.879997
2017-11-22,72.040001
2017-11-24,73.720001
2017-11-27,72.910004
2017-11-28,74.470001
2017-11-29,75.690002
2017-11-30,76.239998
2017-12-01,75.839996
2017-12-04,78.459999
2017-12-05,78.07
2017-12-06,76.93
2017-12-07,76.309998
2017-12-08,76.339996
2017-12-11,76.809998
2017-12-12,76.110001
2017-12-13,77.18
2017-12-14,75.800003
2017-12-15,76.309998
2017-12-18,75.589996
2017-12-19,75.82
2017-12-20,78.18
2017-12-21,78.41999799999999
2017-12-22,78.57
2017-12-26,79.199997
2017-12-27,78.620003
2017-12-28,78.809998
2017-12-29,78.129997
2018-01-02,82.349998
2018-01-03,85.139999
2018-01-04,86.360001
2018-01-05,86.0
2018-01-08,87.260002
2018-01-09,87.970001
2018-01-10,87.639999
2018-01-11,87.57
2018-01-12,90.339996
2018-01-16,88.970001
2018-01-17,89.660004
2018-01-18,88.889999
2018-01-19,90.589996
2018-01-22,89.309998
2018-01-23,88.16999799999999
2018-01-24,88.25
2018-01-25,90.940002
2018-01-26,92.779999
2018-01-29,91.440002
2018-01-30,89.139999
2018-01-31,89.480003
2018-02-01,90.690002
2018-02-02,87.16999799999999
2018-02-05,84.470001
2018-02-06,87.66999799999999
2018-02-07,84.129997
2018-02-08,79.769997
2018-02-09,81.470001
2018-02-12,83.940002
2018-02-13,83.720001
2018-02-14,85.589996
2018-02-15,86.620003
2018-02-16,86.559998
2018-02-20,83.800003
2018-02-21,83.639999
2018-02-22,82.980003
2018-02-23,83.739998
2018-02-26,85.809998
2018-02-27,85.900002
