Date,PPG
1984-10-18,4.34375
1984-10-19,4.421875
1984-10-22,4.375
1984-10-23,4.34375
1984-10-24,4.390625
1984-10-25,4.34375
1984-10-26,4.28125
1984-10-29,4.25
1984-10-30,4.328125
1984-10-31,4.296875
1984-11-01,4.125
1984-11-02,4.140625
1984-11-05,4.203125
1984-11-06,4.296875
1984-11-07,4.28125
1984-11-08,4.28125
1984-11-09,4.28125
1984-11-12,4.296875
1984-11-13,4.28125
1984-11-14,4.3125
1984-11-15,4.3125
1984-11-16,4.328125
1984-11-19,4.3125
1984-11-20,4.25
1984-11-21,4.25
1984-11-23,4.25
1984-11-26,4.234375
1984-11-27,4.203125
1984-11-28,4.140625
1984-11-29,4.078125
1984-11-30,4.109375
1984-12-03,4.078125
1984-12-04,4.15625
1984-12-05,4.09375
1984-12-06,4.140625
1984-12-07,4.125
1984-12-10,4.140625
1984-12-11,4.140625
1984-12-12,4.140625
1984-12-13,4.109375
1984-12-14,4.09375
1984-12-17,4.0625
1984-12-18,4.171875
1984-12-19,4.15625
1984-12-20,4.125
1984-12-21,4.046875
1984-12-24,4.109375
1984-12-26,4.046875
1984-12-27,4.0625
1984-12-28,4.046875
1984-12-31,4.109375
1985-01-02,4.15625
1985-01-03,4.15625
1985-01-04,4.125
1985-01-07,4.171875
1985-01-08,4.1875
1985-01-09,4.21875
1985-01-10,4.296875
1985-01-11,4.28125
1985-01-14,4.328125
1985-01-15,4.40625
1985-01-16,4.515625
1985-01-17,4.5
1985-01-18,4.546875
1985-01-21,4.71875
1985-01-22,4.734375
1985-01-23,4.765625
1985-01-24,4.734375
1985-01-25,4.921875
1985-01-28,5.0
1985-01-29,4.96875
1985-01-30,4.96875
1985-01-31,4.84375
1985-02-01,4.78125
1985-02-04,4.8125
1985-02-05,4.78125
1985-02-06,4.703125
1985-02-07,4.78125
1985-02-08,4.859375
1985-02-11,4.796875
1985-02-12,4.734375
1985-02-13,4.734375
1985-02-14,4.6875
1985-02-15,4.625
1985-02-19,4.609375
1985-02-20,4.59375
1985-02-21,4.578125
1985-02-22,4.59375
1985-02-25,4.609375
1985-02-26,4.640625
1985-02-27,4.65625
1985-02-28,4.71875
1985-03-01,4.828125
1985-03-04,4.765625
1985-03-05,4.75
1985-03-06,4.8125
1985-03-07,4.828125
1985-03-08,4.90625
1985-03-11,4.875
1985-03-12,4.75
1985-03-13,4.703125
1985-03-14,4.796875
1985-03-15,4.625
1985-03-18,4.671875
1985-03-19,4.75
1985-03-20,4.6875
1985-03-21,4.671875
1985-03-22,4.703125
1985-03-25,4.703125
1985-03-26,4.71875
1985-03-27,4.734375
1985-03-28,4.671875
1985-03-29,4.65625
1985-04-01,4.6875
1985-04-02,4.703125
1985-04-03,4.75
1985-04-04,4.734375
1985-04-08,4.734375
1985-04-09,4.71875
1985-04-10,4.6875
1985-04-11,4.6875
1985-04-12,4.65625
1985-04-15,4.6875
1985-04-16,4.625
1985-04-17,4.484375
1985-04-18,4.421875
1985-04-19,4.4375
1985-04-22,4.40625
1985-04-23,4.453125
1985-04-24,4.390625
1985-04-25,4.4375
1985-04-26,4.421875
1985-04-29,4.390625
1985-04-30,4.359375
1985-05-01,4.34375
1985-05-02,4.359375
1985-05-03,4.390625
1985-05-06,4.3125
1985-05-07,4.375
1985-05-08,4.34375
1985-05-09,4.40625
1985-05-10,4.515625
1985-05-13,4.5
1985-05-14,4.59375
1985-05-15,4.640625
1985-05-16,4.75
1985-05-17,4.84375
1985-05-20,4.9375
1985-05-21,4.953125
1985-05-22,4.9375
1985-05-23,4.953125
1985-05-24,4.921875
1985-05-28,4.859375
1985-05-29,4.875
1985-05-30,4.875
1985-05-31,4.890625
1985-06-03,4.8125
1985-06-04,4.921875
1985-06-05,5.09375
1985-06-06,5.109375
1985-06-07,5.15625
1985-06-10,5.125
1985-06-11,5.109375
1985-06-12,5.09375
1985-06-13,5.09375
1985-06-14,5.21875
1985-06-17,5.25
1985-06-18,5.1875
1985-06-19,5.25
1985-06-20,5.28125
1985-06-21,5.296875
1985-06-24,5.265625
1985-06-25,5.203125
1985-06-26,5.25
1985-06-27,5.21875
1985-06-28,5.234375
1985-07-01,5.28125
1985-07-02,5.3125
1985-07-03,5.40625
1985-07-05,5.421875
1985-07-08,5.421875
1985-07-09,5.390625
1985-07-10,5.375
1985-07-11,5.390625
1985-07-12,5.453125
1985-07-15,5.453125
1985-07-16,5.5
1985-07-17,5.671875
1985-07-18,5.78125
1985-07-19,5.875
1985-07-22,5.765625
1985-07-23,5.625
1985-07-24,5.53125
1985-07-25,5.5625
1985-07-26,5.71875
1985-07-29,5.640625
1985-07-30,5.640625
1985-07-31,5.671875
1985-08-01,5.65625
1985-08-02,5.6875
1985-08-05,5.65625
1985-08-06,5.5
1985-08-07,5.5
1985-08-08,5.6875
1985-08-09,5.640625
1985-08-12,5.625
1985-08-13,5.640625
1985-08-14,5.65625
1985-08-15,5.53125
1985-08-16,5.421875
1985-08-19,5.453125
1985-08-20,5.546875
1985-08-21,5.5625
1985-08-22,5.5
1985-08-23,5.484375
1985-08-26,5.5
1985-08-27,5.5625
1985-08-28,5.5
1985-08-29,5.53125
1985-08-30,5.53125
1985-09-03,5.6875
1985-09-04,5.671875
1985-09-05,5.578125
1985-09-06,5.546875
1985-09-09,5.5
1985-09-10,5.5
1985-09-11,5.390625
1985-09-12,5.375
1985-09-13,5.421875
1985-09-16,5.515625
1985-09-17,5.609375
1985-09-18,5.484375
1985-09-19,5.484375
1985-09-20,5.46875
1985-09-23,5.59375
1985-09-24,5.609375
1985-09-25,5.609375
1985-09-26,5.59375
1985-09-30,5.625
1985-10-01,5.703125
1985-10-02,5.59375
1985-10-03,5.609375
1985-10-04,5.578125
1985-10-07,5.40625
1985-10-08,5.453125
1985-10-09,5.4375
1985-10-10,5.4375
1985-10-11,5.46875
1985-10-14,5.53125
1985-10-15,5.59375
1985-10-16,5.671875
1985-10-17,5.6875
1985-10-18,5.578125
1985-10-21,5.65625
1985-10-22,5.703125
1985-10-23,5.671875
1985-10-24,5.625
1985-10-25,5.609375
1985-10-28,5.609375
1985-10-29,5.65625
1985-10-30,5.671875
1985-10-31,5.6875
1985-11-01,5.890625
1985-11-04,5.90625
1985-11-05,6.015625
1985-11-06,6.046875
1985-11-07,6.15625
1985-11-08,6.09375
1985-11-11,6.15625
1985-11-12,6.234375
1985-11-13,6.140625
1985-11-14,6.171875
1985-11-15,6.203125
1985-11-18,6.296875
1985-11-19,6.421875
1985-11-20,6.375
1985-11-21,6.375
1985-11-22,6.21875
1985-11-25,6.265625
1985-11-26,6.15625
1985-11-27,6.28125
1985-11-29,6.234375
1985-12-02,6.203125
1985-12-03,6.1875
1985-12-04,6.171875
1985-12-05,5.9375
1985-12-06,5.859375
1985-12-09,5.96875
1985-12-10,5.953125
1985-12-11,5.984375
1985-12-12,5.984375
1985-12-13,6.203125
1985-12-16,6.34375
1985-12-17,6.359375
1985-12-18,6.34375
1985-12-19,6.296875
1985-12-20,6.375
1985-12-23,6.359375
1985-12-24,6.140625
1985-12-26,6.109375
1985-12-27,6.1875
1985-12-30,6.265625
1985-12-31,6.375
1986-01-02,6.328125
1986-01-03,6.296875
1986-01-06,6.1875
1986-01-07,6.125
1986-01-08,5.71875
1986-01-09,5.828125
1986-01-10,5.78125
1986-01-13,5.78125
1986-01-14,5.765625
1986-01-15,5.90625
1986-01-16,5.984375
1986-01-17,6.015625
1986-01-20,5.96875
1986-01-21,5.921875
1986-01-22,5.8125
1986-01-23,5.828125
1986-01-24,5.953125
1986-01-27,5.96875
1986-01-28,5.953125
1986-01-29,6.03125
1986-01-30,6.0625
1986-01-31,6.140625
1986-02-03,6.203125
1986-02-04,6.234375
1986-02-05,6.3125
1986-02-06,6.421875
1986-02-07,6.53125
1986-02-10,6.703125
1986-02-11,6.875
1986-02-12,6.75
1986-02-13,6.875
1986-02-14,6.96875
1986-02-18,7.125
1986-02-19,7.171875
1986-02-20,7.15625
1986-02-21,7.265625
1986-02-24,7.296875
1986-02-25,7.21875
1986-02-26,7.28125
1986-02-27,7.328125
1986-02-28,7.6875
1986-03-03,7.453125
1986-03-04,7.53125
1986-03-05,7.5625
1986-03-06,7.984375
1986-03-07,7.90625
1986-03-10,7.71875
1986-03-11,7.890625
1986-03-12,8.03125
1986-03-13,8.09375
1986-03-14,8.0625
1986-03-17,7.984375
1986-03-18,7.953125
1986-03-19,7.90625
1986-03-20,8.0625
1986-03-21,8.15625
1986-03-24,8.203125
1986-03-25,8.109375
1986-03-26,8.046875
1986-03-27,8.015625
1986-03-31,8.078125
1986-04-01,8.015625
1986-04-02,8.046875
1986-04-03,7.96875
1986-04-04,7.59375
1986-04-07,7.65625
1986-04-08,7.75
1986-04-09,7.625
1986-04-10,7.59375
1986-04-11,7.625
1986-04-14,7.625
1986-04-15,7.640625
1986-04-16,8.25
1986-04-17,8.0
1986-04-18,8.03125
1986-04-21,8.078125
1986-04-22,8.25
1986-04-23,8.25
1986-04-24,8.203125
1986-04-25,8.234375
1986-04-28,8.234375
1986-04-29,8.09375
1986-04-30,8.125
1986-05-01,8.234375
1986-05-02,8.203125
1986-05-05,8.21875
1986-05-06,8.09375
1986-05-07,8.234375
1986-05-08,8.046875
1986-05-09,7.921875
1986-05-12,7.796875
1986-05-13,7.703125
1986-05-14,7.625
1986-05-15,7.46875
1986-05-16,7.5
1986-05-19,7.609375
1986-05-20,7.734375
1986-05-21,7.75
1986-05-22,7.90625
1986-05-23,8.015625
1986-05-27,7.984375
1986-05-28,7.953125
1986-05-29,7.9375
1986-05-30,7.890625
1986-06-02,7.953125
1986-06-03,7.953125
1986-06-04,8.09375
1986-06-05,8.109375
1986-06-06,7.921875
1986-06-09,7.625
1986-06-10,7.65625
1986-06-11,7.71875
1986-06-12,7.859375
1986-06-13,8.03125
1986-06-16,8.0625
1986-06-17,7.96875
1986-06-18,7.921875
1986-06-19,7.78125
1986-06-20,7.84375
1986-06-23,7.90625
1986-06-24,8.0625
1986-06-25,8.171875
1986-06-26,8.6875
1986-06-27,8.59375
1986-06-30,8.515625
1986-07-01,8.53125
1986-07-02,8.46875
1986-07-03,8.421875
1986-07-07,8.15625
1986-07-08,7.9375
1986-07-09,7.921875
1986-07-10,7.84375
1986-07-11,7.875
1986-07-14,7.765625
1986-07-15,7.53125
1986-07-16,7.515625
1986-07-17,7.640625
1986-07-18,7.78125
1986-07-21,7.71875
1986-07-22,7.875
1986-07-23,7.96875
1986-07-24,8.0625
1986-07-25,8.09375
1986-07-28,7.8125
1986-07-29,7.78125
1986-07-30,7.703125
1986-07-31,7.703125
1986-08-01,7.59375
1986-08-04,7.859375
1986-08-05,7.71875
1986-08-06,7.5625
1986-08-07,7.5
1986-08-08,7.53125
1986-08-11,7.859375
1986-08-12,7.921875
1986-08-13,8.1875
1986-08-14,8.234375
1986-08-15,8.265625
1986-08-18,8.21875
1986-08-19,8.171875
1986-08-20,8.359375
1986-08-21,8.4375
1986-08-22,8.375
1986-08-25,8.296875
1986-08-26,8.46875
1986-08-27,8.53125
1986-08-28,8.640625
1986-08-29,8.71875
1986-09-02,8.46875
1986-09-03,8.625
1986-09-04,8.890625
1986-09-05,8.671875
1986-09-08,8.75
1986-09-09,8.65625
1986-09-10,8.8125
1986-09-11,8.46875
1986-09-12,8.34375
1986-09-15,8.4375
1986-09-16,8.453125
1986-09-17,8.34375
1986-09-18,8.359375
1986-09-19,8.421875
1986-09-22,8.421875
1986-09-23,8.546875
1986-09-24,8.5625
1986-09-25,8.375
1986-09-26,8.3125
1986-09-29,8.0
1986-09-30,8.015625
1986-10-01,8.125
1986-10-02,8.109375
1986-10-03,8.078125
1986-10-06,8.0625
1986-10-07,8.078125
1986-10-08,8.1875
1986-10-09,8.21875
1986-10-10,8.15625
1986-10-13,8.09375
1986-10-14,8.21875
1986-10-15,8.46875
1986-10-16,8.5625
1986-10-17,8.609375
1986-10-20,8.5
1986-10-21,8.453125
1986-10-22,8.5625
1986-10-23,8.625
1986-10-24,8.578125
1986-10-27,8.5625
1986-10-28,8.609375
1986-10-29,8.734375
1986-10-30,8.703125
1986-10-31,8.640625
1986-11-03,8.75
1986-11-04,8.671875
1986-11-05,8.796875
1986-11-06,8.8125
1986-11-07,8.84375
1986-11-10,8.734375
1986-11-11,8.78125
1986-11-12,8.71875
1986-11-13,8.6875
1986-11-14,8.890625
1986-11-17,8.75
1986-11-18,8.578125
1986-11-19,8.75
1986-11-20,8.734375
1986-11-21,8.78125
1986-11-24,8.859375
1986-11-25,9.0625
1986-11-26,9.203125
1986-11-28,9.28125
1986-12-01,9.234375
1986-12-02,9.40625
1986-12-03,9.5625
1986-12-04,9.46875
1986-12-05,9.359375
1986-12-08,9.359375
1986-12-09,9.21875
1986-12-10,9.34375
1986-12-11,9.25
1986-12-12,9.1875
1986-12-15,9.078125
1986-12-16,9.21875
1986-12-17,9.28125
1986-12-18,9.15625
1986-12-19,9.375
1986-12-22,9.21875
1986-12-23,9.203125
1986-12-24,9.1875
1986-12-26,9.171875
1986-12-29,9.15625
1986-12-30,9.03125
1986-12-31,9.109375
1987-01-02,9.3125
1987-01-05,9.421875
1987-01-06,9.421875
1987-01-07,9.5625
1987-01-08,9.75
1987-01-09,9.8125
1987-01-12,10.15625
1987-01-13,10.03125
1987-01-14,10.078125
1987-01-15,10.125
1987-01-16,10.15625
1987-01-19,10.125
1987-01-20,10.40625
1987-01-21,10.0
1987-01-22,10.3125
1987-01-23,10.40625
1987-01-26,10.25
1987-01-27,10.421875
1987-01-28,10.59375
1987-01-29,10.734375
1987-01-30,10.875
1987-02-02,11.0625
1987-02-03,11.03125
1987-02-04,11.0625
1987-02-05,10.90625
1987-02-06,10.96875
1987-02-09,10.875
1987-02-10,10.5
1987-02-11,10.71875
1987-02-12,10.5625
1987-02-13,10.734375
1987-02-17,10.6875
1987-02-18,10.90625
1987-02-19,10.90625
1987-02-20,10.8125
1987-02-23,10.640625
1987-02-24,10.578125
1987-02-25,10.5
1987-02-26,10.578125
1987-02-27,10.53125
1987-03-02,10.59375
1987-03-03,10.625
1987-03-04,10.59375
1987-03-05,10.5625
1987-03-06,10.640625
1987-03-09,10.875
1987-03-10,10.90625
1987-03-11,10.921875
1987-03-12,10.984375
1987-03-13,10.875
1987-03-16,10.71875
1987-03-17,11.15625
1987-03-18,11.25
1987-03-19,11.46875
1987-03-20,11.875
1987-03-23,12.25
1987-03-24,12.0
1987-03-25,12.0625
1987-03-26,12.09375
1987-03-27,11.53125
1987-03-30,11.09375
1987-03-31,11.03125
1987-04-01,11.3125
1987-04-02,11.5
1987-04-03,11.75
1987-04-06,12.03125
1987-04-07,11.84375
1987-04-08,11.71875
1987-04-09,11.28125
1987-04-10,11.15625
1987-04-13,10.5
1987-04-14,10.21875
1987-04-15,10.375
1987-04-16,10.75
1987-04-20,10.5
1987-04-21,10.6875
1987-04-22,10.25
1987-04-23,10.0625
1987-04-24,9.71875
1987-04-27,9.875
1987-04-28,9.875
1987-04-29,10.09375
1987-04-30,10.40625
1987-05-01,10.59375
1987-05-04,10.40625
1987-05-05,10.46875
1987-05-06,10.6875
1987-05-07,10.625
1987-05-08,10.6875
1987-05-11,10.65625
1987-05-12,10.53125
1987-05-13,10.4375
1987-05-14,10.3125
1987-05-15,10.0
1987-05-18,9.84375
1987-05-19,9.46875
1987-05-20,9.3125
1987-05-21,9.1875
1987-05-22,9.3125
1987-05-26,9.71875
1987-05-27,9.75
1987-05-28,9.65625
1987-05-29,9.71875
1987-06-01,9.8125
1987-06-02,9.96875
1987-06-03,9.90625
1987-06-04,10.1875
1987-06-05,10.125
1987-06-08,10.0625
1987-06-09,10.125
1987-06-10,10.21875
1987-06-11,10.28125
1987-06-12,10.3125
1987-06-15,10.4375
1987-06-16,10.96875
1987-06-17,11.53125
1987-06-18,12.0
1987-06-19,11.875
1987-06-22,12.40625
1987-06-23,12.5
1987-06-24,12.5
1987-06-25,12.0625
1987-06-26,12.125
1987-06-29,12.0625
1987-06-30,11.75
1987-07-01,11.5
1987-07-02,11.40625
1987-07-06,11.5625
1987-07-07,12.0625
1987-07-08,12.34375
1987-07-09,12.34375
1987-07-10,12.34375
1987-07-13,12.28125
1987-07-14,12.125
1987-07-15,12.0625
1987-07-16,12.125
1987-07-17,12.09375
1987-07-20,11.9375
1987-07-21,11.5625
1987-07-22,12.09375
1987-07-23,11.875
1987-07-24,11.78125
1987-07-27,11.8125
1987-07-28,11.78125
1987-07-29,11.84375
1987-07-30,12.09375
1987-07-31,12.40625
1987-08-03,12.28125
1987-08-04,12.03125
1987-08-05,12.0625
1987-08-06,12.21875
1987-08-07,12.15625
1987-08-10,12.28125
1987-08-11,12.15625
1987-08-12,12.25
1987-08-13,12.4375
1987-08-14,12.3125
1987-08-17,12.21875
1987-08-18,11.90625
1987-08-19,11.96875
1987-08-20,11.9375
1987-08-21,12.09375
1987-08-24,11.9375
1987-08-25,11.875
1987-08-26,12.0
1987-08-27,12.125
1987-08-28,11.8125
1987-08-31,12.15625
1987-09-01,12.34375
1987-09-02,12.1875
1987-09-03,11.71875
1987-09-04,11.5
1987-09-08,11.3125
1987-09-09,11.0625
1987-09-10,11.09375
1987-09-11,11.3125
1987-09-14,11.40625
1987-09-15,11.1875
1987-09-16,11.125
1987-09-17,11.46875
1987-09-18,11.53125
1987-09-21,11.28125
1987-09-22,11.40625
1987-09-23,11.40625
1987-09-24,11.375
1987-09-25,11.375
1987-09-28,11.4375
1987-09-29,11.5
1987-09-30,11.3125
1987-10-01,11.65625
1987-10-02,11.625
1987-10-05,11.71875
1987-10-06,11.5625
1987-10-07,11.375
1987-10-08,11.21875
1987-10-09,11.0625
1987-10-12,10.9375
1987-10-13,11.1875
1987-10-14,10.9375
1987-10-15,10.5625
1987-10-16,10.0
1987-10-19,7.9375
1987-10-20,7.75
1987-10-21,8.875
1987-10-22,8.25
1987-10-23,8.0
1987-10-26,7.4375
1987-10-27,7.375
1987-10-28,7.03125
1987-10-29,7.34375
1987-10-30,7.65625
1987-11-02,8.3125
1987-11-03,8.5
1987-11-04,8.25
1987-11-05,8.5
1987-11-06,8.25
1987-11-09,7.65625
1987-11-10,7.25
1987-11-11,7.65625
1987-11-12,8.0625
1987-11-13,7.75
1987-11-16,7.96875
1987-11-17,8.0625
1987-11-18,8.34375
1987-11-19,8.3125
1987-11-20,8.75
1987-11-23,8.78125
1987-11-24,8.875
1987-11-25,8.625
1987-11-27,8.40625
1987-11-30,8.0
1987-12-01,8.1875
1987-12-02,8.21875
1987-12-03,7.78125
1987-12-04,7.71875
1987-12-07,7.90625
1987-12-08,7.9375
1987-12-09,8.34375
1987-12-10,8.03125
1987-12-11,8.3125
1987-12-14,8.5625
1987-12-15,8.8125
1987-12-16,8.8125
1987-12-17,8.6875
1987-12-18,8.90625
1987-12-21,8.75
1987-12-22,8.6875
1987-12-23,8.75
1987-12-24,8.6875
1987-12-28,8.40625
1987-12-29,8.46875
1987-12-30,8.4375
1987-12-31,8.28125
1988-01-04,8.9375
1988-01-05,9.0
1988-01-06,9.09375
1988-01-07,9.0625
1988-01-08,8.1875
1988-01-11,8.375
1988-01-12,8.375
1988-01-13,8.25
1988-01-14,8.25
1988-01-15,8.3125
1988-01-18,8.3125
1988-01-19,8.375
1988-01-20,8.03125
1988-01-21,7.875
1988-01-22,8.09375
1988-01-25,8.53125
1988-01-26,8.40625
1988-01-27,8.1875
1988-01-28,8.5625
1988-01-29,8.5625
1988-02-01,8.6875
1988-02-02,8.6875
1988-02-03,8.5625
1988-02-04,8.4375
1988-02-05,8.3125
1988-02-08,8.40625
1988-02-09,8.5
1988-02-10,8.5625
1988-02-11,8.65625
1988-02-12,8.90625
1988-02-16,9.09375
1988-02-17,9.25
1988-02-18,9.34375
1988-02-19,9.875
1988-02-22,9.96875
1988-02-23,9.84375
1988-02-24,9.96875
1988-02-25,9.75
1988-02-26,9.75
1988-02-29,9.9375
1988-03-01,9.84375
1988-03-02,9.96875
1988-03-03,10.28125
1988-03-04,10.125
1988-03-07,10.0625
1988-03-08,10.21875
1988-03-09,9.96875
1988-03-10,9.875
1988-03-11,9.6875
1988-03-14,9.6875
1988-03-15,9.78125
1988-03-16,9.90625
1988-03-17,9.9375
1988-03-18,10.03125
1988-03-21,9.96875
1988-03-22,10.125
1988-03-23,9.9375
1988-03-24,9.78125
1988-03-25,9.625
1988-03-28,9.4375
1988-03-29,9.59375
1988-03-30,9.65625
1988-03-31,9.75
1988-04-04,9.84375
1988-04-05,9.875
1988-04-06,10.0625
1988-04-07,10.28125
1988-04-08,10.5625
1988-04-11,10.625
1988-04-12,10.59375
1988-04-13,10.5625
1988-04-14,9.875
1988-04-15,10.0625
1988-04-18,10.03125
1988-04-19,9.78125
1988-04-20,9.59375
1988-04-21,9.90625
1988-04-22,10.1875
1988-04-25,10.125
1988-04-26,10.59375
1988-04-27,10.75
1988-04-28,10.78125
1988-04-29,10.71875
1988-05-02,10.53125
1988-05-03,10.5625
1988-05-04,10.40625
1988-05-05,10.25
1988-05-06,10.25
1988-05-09,10.21875
1988-05-10,10.25
1988-05-11,10.21875
1988-05-12,10.3125
1988-05-13,10.6875
1988-05-16,10.65625
1988-05-17,10.625
1988-05-18,10.5
1988-05-19,10.21875
1988-05-20,10.375
1988-05-23,10.09375
1988-05-24,10.125
1988-05-25,10.125
1988-05-26,10.25
1988-05-27,10.125
1988-05-31,10.21875
1988-06-01,10.375
1988-06-02,10.4375
1988-06-03,10.625
1988-06-06,10.625
1988-06-07,10.4375
1988-06-08,10.75
1988-06-09,10.78125
1988-06-10,10.84375
1988-06-13,10.90625
1988-06-14,11.09375
1988-06-15,11.3125
1988-06-16,11.125
1988-06-17,11.0
1988-06-20,11.0625
1988-06-21,11.1875
1988-06-22,11.5625
1988-06-23,11.59375
1988-06-24,11.53125
1988-06-27,11.34375
1988-06-28,11.34375
1988-06-29,11.21875
1988-06-30,11.40625
1988-07-01,11.375
1988-07-05,11.46875
1988-07-06,11.34375
1988-07-07,11.1875
1988-07-08,11.21875
1988-07-11,11.21875
1988-07-12,11.3125
1988-07-13,11.3125
1988-07-14,11.375
1988-07-15,11.34375
1988-07-18,11.21875
1988-07-19,11.0625
1988-07-20,11.09375
1988-07-21,11.03125
1988-07-22,10.875
1988-07-25,10.9375
1988-07-26,10.90625
1988-07-27,10.75
1988-07-28,10.90625
1988-07-29,11.21875
1988-08-01,11.25
1988-08-02,11.125
1988-08-03,11.15625
1988-08-04,11.0
1988-08-05,11.0
1988-08-08,10.90625
1988-08-09,10.8125
1988-08-10,10.375
1988-08-11,10.21875
1988-08-12,10.34375
1988-08-15,10.25
1988-08-16,10.25
1988-08-17,10.3125
1988-08-18,10.4375
1988-08-19,10.40625
1988-08-22,10.1875
1988-08-23,10.1875
1988-08-24,10.375
1988-08-25,10.5
1988-08-26,10.375
1988-08-29,10.5625
1988-08-30,10.65625
1988-08-31,10.4375
1988-09-01,10.46875
1988-09-02,10.6875
1988-09-06,10.75
1988-09-07,10.78125
1988-09-08,10.5
1988-09-09,10.625
1988-09-12,10.5625
1988-09-13,10.625
1988-09-14,10.78125
1988-09-15,10.84375
1988-09-16,10.9375
1988-09-19,10.9375
1988-09-20,10.9375
1988-09-21,10.96875
1988-09-22,10.9375
1988-09-23,10.875
1988-09-26,10.8125
1988-09-27,10.6875
1988-09-28,10.6875
1988-09-29,10.84375
1988-09-30,10.78125
1988-10-03,10.9375
1988-10-04,10.9375
1988-10-05,10.875
1988-10-06,11.0
1988-10-07,11.25
1988-10-10,11.25
1988-10-11,11.25
1988-10-12,11.0
1988-10-13,10.9375
1988-10-14,10.90625
1988-10-17,10.90625
1988-10-18,10.75
1988-10-19,10.5
1988-10-20,10.59375
1988-10-21,10.65625
1988-10-24,10.4375
1988-10-25,10.4375
1988-10-26,10.4375
1988-10-27,10.40625
1988-10-28,10.375
1988-10-31,10.71875
1988-11-01,10.5625
1988-11-02,10.4375
1988-11-03,10.375
1988-11-04,10.0625
1988-11-07,9.8125
1988-11-08,9.6875
1988-11-09,9.59375
1988-11-10,9.5625
1988-11-11,9.375
1988-11-14,9.40625
1988-11-15,9.6875
1988-11-16,9.21875
1988-11-17,9.1875
1988-11-18,9.28125
1988-11-21,9.21875
1988-11-22,9.28125
1988-11-23,9.34375
1988-11-25,9.25
1988-11-28,9.21875
1988-11-29,9.3125
1988-11-30,9.21875
1988-12-01,9.375
1988-12-02,9.40625
1988-12-05,9.625
1988-12-06,9.65625
1988-12-07,9.78125
1988-12-08,9.6875
1988-12-09,9.78125
1988-12-12,9.65625
1988-12-13,9.71875
1988-12-14,9.6875
1988-12-15,9.6875
1988-12-16,9.84375
1988-12-19,10.03125
1988-12-20,9.8125
1988-12-21,9.875
1988-12-22,9.9375
1988-12-23,10.0
1988-12-27,10.03125
1988-12-28,10.03125
1988-12-29,10.09375
1988-12-30,10.09375
1989-01-03,10.03125
1989-01-04,10.34375
1989-01-05,10.3125
1989-01-06,10.53125
1989-01-09,10.625
1989-01-10,10.53125
1989-01-11,10.53125
1989-01-12,10.5
1989-01-13,10.4375
1989-01-16,10.5625
1989-01-17,10.5
1989-01-18,10.53125
1989-01-19,10.375
1989-01-20,10.5
1989-01-23,10.5
1989-01-24,10.625
1989-01-25,10.6875
1989-01-26,10.8125
1989-01-27,11.0
1989-01-30,11.125
1989-01-31,11.25
1989-02-01,11.15625
1989-02-02,11.125
1989-02-03,11.03125
1989-02-06,11.09375
1989-02-07,11.25
1989-02-08,11.28125
1989-02-09,11.0625
1989-02-10,10.875
1989-02-13,10.84375
1989-02-14,10.8125
1989-02-15,10.875
1989-02-16,10.65625
1989-02-17,10.8125
1989-02-21,10.78125
1989-02-22,10.78125
1989-02-23,10.71875
1989-02-24,10.625
1989-02-27,10.625
1989-02-28,10.6875
1989-03-01,10.625
1989-03-02,10.8125
1989-03-03,10.90625
1989-03-06,10.875
1989-03-07,11.03125
1989-03-08,11.0625
1989-03-09,10.9375
1989-03-10,11.0
1989-03-13,10.96875
1989-03-14,10.96875
1989-03-15,10.9375
1989-03-16,11.0625
1989-03-17,10.84375
1989-03-20,10.71875
1989-03-21,10.6875
1989-03-22,10.75
1989-03-23,10.78125
1989-03-27,10.8125
1989-03-28,10.875
1989-03-29,10.90625
1989-03-30,10.9375
1989-03-31,10.90625
1989-04-03,11.03125
1989-04-04,10.96875
1989-04-05,10.875
1989-04-06,10.96875
1989-04-07,10.9375
1989-04-10,10.875
1989-04-11,10.875
1989-04-12,10.84375
1989-04-13,10.84375
1989-04-14,11.03125
1989-04-17,11.03125
1989-04-18,10.96875
1989-04-19,11.0625
1989-04-20,11.125
1989-04-21,11.09375
1989-04-24,11.09375
1989-04-25,11.03125
1989-04-26,10.96875
1989-04-27,11.125
1989-04-28,11.09375
1989-05-01,11.25
1989-05-02,11.125
1989-05-03,11.28125
1989-05-04,11.15625
1989-05-05,11.125
1989-05-08,11.03125
1989-05-09,11.0
1989-05-10,10.96875
1989-05-11,11.0
1989-05-12,11.21875
1989-05-15,11.25
1989-05-16,11.3125
1989-05-17,11.25
1989-05-18,11.3125
1989-05-19,11.375
1989-05-22,11.4375
1989-05-23,11.28125
1989-05-24,11.1875
1989-05-25,11.3125
1989-05-26,11.3125
1989-05-30,11.25
1989-05-31,11.3125
1989-06-01,11.28125
1989-06-02,11.375
1989-06-05,11.15625
1989-06-06,11.40625
1989-06-07,11.34375
1989-06-08,11.3125
1989-06-09,11.3125
1989-06-12,11.34375
1989-06-13,11.25
1989-06-14,11.1875
1989-06-15,11.15625
1989-06-16,11.1875
1989-06-19,11.25
1989-06-20,11.21875
1989-06-21,11.1875
1989-06-22,11.46875
1989-06-23,11.375
1989-06-26,11.28125
1989-06-27,11.28125
