Date,OC
2015-12-17,46.880001
2015-12-18,46.009997999999996
2015-12-21,46.09
2015-12-22,46.52
2015-12-23,46.93
2015-12-24,47.110001000000004
2015-12-28,47.139998999999996
2015-12-29,47.439999
2015-12-30,47.360001000000004
2015-12-31,47.029999
2016-01-04,46.779999
2016-01-05,46.189999
2016-01-06,45.349998
2016-01-07,44.099998
2016-01-08,44.599998
2016-01-11,44.470001
2016-01-12,44.610001000000004
2016-01-13,43.310001
2016-01-14,43.0
2016-01-15,42.560001
2016-01-19,42.549999
2016-01-20,42.77
2016-01-21,43.82
2016-01-22,44.919998
2016-01-25,44.34
2016-01-26,45.52
2016-01-27,44.790001000000004
2016-01-28,44.790001000000004
2016-01-29,46.189999
2016-02-01,44.990002000000004
2016-02-02,45.040001000000004
2016-02-03,45.310001
2016-02-04,45.369999
2016-02-05,43.610001000000004
2016-02-08,41.139998999999996
2016-02-09,41.93
2016-02-10,43.0
2016-02-11,41.23
2016-02-12,40.52
2016-02-16,40.779999
2016-02-17,41.189999
2016-02-18,40.900002
2016-02-19,41.700001
2016-02-22,42.099998
2016-02-23,42.490002000000004
2016-02-24,42.630001
2016-02-25,42.889998999999996
2016-02-26,43.029999
2016-02-29,42.919998
2016-03-01,44.099998
2016-03-02,44.029999
2016-03-03,44.240002000000004
2016-03-04,44.93
2016-03-07,45.23
2016-03-08,45.150002
2016-03-09,45.490002000000004
2016-03-10,45.799999
2016-03-11,45.830002
2016-03-14,45.82
2016-03-15,45.290001000000004
2016-03-16,45.700001
2016-03-17,46.139998999999996
2016-03-18,47.459998999999996
2016-03-21,46.540001000000004
2016-03-22,47.0
2016-03-23,46.700001
2016-03-24,47.0
2016-03-28,47.450001
2016-03-29,47.459998999999996
2016-03-30,47.380001
2016-03-31,47.279999
2016-04-01,47.669998
2016-04-04,48.169998
2016-04-05,48.84
2016-04-06,49.439999
2016-04-07,48.68
2016-04-08,48.810001
2016-04-11,49.299999
2016-04-12,49.400002
2016-04-13,50.060001
2016-04-14,50.02
2016-04-15,50.630001
2016-04-18,51.209998999999996
2016-04-19,51.290001000000004
2016-04-20,51.099998
2016-04-21,51.200001
2016-04-22,51.77
2016-04-25,51.91
2016-04-26,51.709998999999996
2016-04-27,48.540001000000004
2016-04-28,47.040001000000004
2016-04-29,46.07
2016-05-02,46.700001
2016-05-03,46.93
2016-05-04,47.380001
2016-05-05,47.59
2016-05-06,48.07
2016-05-09,48.080002
2016-05-10,48.66
2016-05-11,48.860001000000004
2016-05-12,49.41
2016-05-13,49.169998
2016-05-16,49.330002
2016-05-17,49.529999
2016-05-18,50.049999
2016-05-19,49.970001
2016-05-20,50.990002000000004
2016-05-23,50.93
2016-05-24,51.990002000000004
2016-05-25,52.200001
2016-05-26,51.32
2016-05-27,51.450001
2016-05-31,51.07
2016-06-01,51.810001
2016-06-02,51.189999
2016-06-03,50.77
2016-06-06,50.509997999999996
2016-06-07,50.529999
2016-06-08,50.18
2016-06-09,50.630001
2016-06-10,49.400002
2016-06-13,48.619999
2016-06-14,48.75
2016-06-15,48.470001
2016-06-16,49.689999
2016-06-17,50.0
2016-06-20,51.119999
2016-06-21,51.07
2016-06-22,51.25
2016-06-23,51.310001
2016-06-24,50.259997999999996
2016-06-27,48.619999
2016-06-28,49.200001
2016-06-29,49.970001
2016-06-30,51.52
2016-07-01,52.700001
2016-07-05,52.599998
2016-07-06,53.849998
2016-07-07,53.93
2016-07-08,53.759997999999996
2016-07-11,54.040001000000004
2016-07-12,54.049999
2016-07-13,54.09
2016-07-14,54.150002
2016-07-15,54.880001
2016-07-18,55.009997999999996
2016-07-19,54.400002
2016-07-20,55.09
2016-07-21,54.220001
2016-07-22,54.610001000000004
2016-07-25,54.990002000000004
2016-07-26,55.0
2016-07-27,52.68
2016-07-28,54.110001000000004
2016-07-29,52.91
2016-08-01,53.560001
2016-08-02,53.959998999999996
2016-08-03,53.970001
2016-08-04,53.189999
2016-08-05,53.459998999999996
2016-08-08,54.639998999999996
2016-08-09,54.27
2016-08-10,54.23
2016-08-11,54.040001000000004
2016-08-12,53.790001000000004
2016-08-15,54.09
2016-08-16,53.349998
2016-08-17,53.130001
2016-08-18,53.34
2016-08-19,53.509997999999996
2016-08-22,53.990002000000004
2016-08-23,54.490002000000004
2016-08-24,54.810001
2016-08-25,54.189999
2016-08-26,53.970001
2016-08-29,54.66
2016-08-30,54.709998999999996
2016-08-31,54.919998
2016-09-01,55.189999
2016-09-02,55.52
2016-09-06,55.259997999999996
2016-09-07,54.98
2016-09-08,54.869999
2016-09-09,52.23
2016-09-12,52.57
2016-09-13,51.68
2016-09-14,51.25
2016-09-15,51.439999
2016-09-16,51.029999
2016-09-19,51.889998999999996
2016-09-20,51.66
2016-09-21,51.73
2016-09-22,52.23
2016-09-23,53.330002
2016-09-26,53.48
2016-09-27,53.849998
2016-09-28,54.279999
2016-09-29,52.98
2016-09-30,53.389998999999996
2016-10-03,52.84
2016-10-04,53.110001000000004
2016-10-05,53.5
2016-10-06,54.889998999999996
2016-10-07,53.139998999999996
2016-10-10,53.52
2016-10-11,52.73
2016-10-12,52.84
2016-10-13,51.52
2016-10-14,51.549999
2016-10-17,51.93
2016-10-18,52.119999
2016-10-19,51.779999
2016-10-20,51.119999
2016-10-21,51.5
2016-10-24,52.189999
2016-10-25,49.759997999999996
2016-10-26,50.049999
2016-10-27,48.25
2016-10-28,48.48
2016-10-31,48.779999
2016-11-01,47.240002000000004
2016-11-02,46.939999
2016-11-03,46.580002
2016-11-04,46.84
2016-11-07,47.68
2016-11-08,48.279999
2016-11-09,48.799999
2016-11-10,49.970001
2016-11-11,50.619999
2016-11-14,50.599998
2016-11-15,51.709998999999996
2016-11-16,51.259997999999996
2016-11-17,52.860001000000004
2016-11-18,53.59
2016-11-21,52.869999
2016-11-22,52.560001
2016-11-23,52.93
2016-11-25,53.709998999999996
2016-11-28,53.09
2016-11-29,53.0
2016-11-30,51.380001
2016-12-01,51.900002
2016-12-02,51.91
2016-12-05,52.650002
2016-12-06,53.619999
2016-12-07,54.610001000000004
2016-12-08,55.669998
2016-12-09,56.029999
2016-12-12,55.009997999999996
2016-12-13,55.18
2016-12-14,53.779999
2016-12-15,52.529999
2016-12-16,51.84
2016-12-19,52.259997999999996
2016-12-20,52.369999
2016-12-21,52.860001000000004
2016-12-22,52.09
2016-12-23,52.57
2016-12-27,52.860001000000004
2016-12-28,52.23
2016-12-29,52.09
2016-12-30,51.560001
2017-01-03,51.959998999999996
2017-01-04,51.849998
2017-01-05,52.5
2017-01-06,52.139998999999996
2017-01-09,51.91
2017-01-10,51.66
2017-01-11,51.700001
2017-01-12,52.25
2017-01-13,53.869999
2017-01-17,53.099998
2017-01-18,52.799999
2017-01-19,53.860001000000004
2017-01-20,54.169998
2017-01-23,54.360001000000004
2017-01-24,55.419998
2017-01-25,56.57
2017-01-26,55.950001
2017-01-27,55.529999
2017-01-30,55.330002
2017-01-31,55.25
2017-02-01,55.16
2017-02-02,54.860001000000004
2017-02-03,55.0
2017-02-06,55.369999
2017-02-07,55.259997999999996
2017-02-08,54.52
2017-02-09,56.740002000000004
2017-02-10,57.189999
2017-02-13,57.509997999999996
2017-02-14,57.580002
2017-02-15,57.490002000000004
2017-02-16,57.220001
2017-02-17,57.43
2017-02-21,58.360001000000004
2017-02-22,58.23
2017-02-23,58.009997999999996
2017-02-24,57.75
2017-02-27,58.689999
2017-02-28,58.490002000000004
2017-03-01,60.130001
2017-03-02,59.650002
2017-03-03,60.040001000000004
2017-03-06,59.639998999999996
2017-03-07,59.490002000000004
2017-03-08,59.990002000000004
2017-03-09,60.650002
2017-03-10,61.349998
2017-03-13,61.189999
2017-03-14,61.099998
2017-03-15,62.209998999999996
2017-03-16,62.43
2017-03-17,62.02
2017-03-20,61.689999
2017-03-21,61.139998999999996
2017-03-22,61.25
2017-03-23,61.34
2017-03-24,61.240002000000004
2017-03-27,60.849998
2017-03-28,61.139998999999996
2017-03-29,60.939999
2017-03-30,60.990002000000004
2017-03-31,61.369999
2017-04-03,60.630001
2017-04-04,60.610001000000004
2017-04-05,60.209998999999996
2017-04-06,60.560001
2017-04-07,60.34
2017-04-10,60.549999
2017-04-11,61.029999
2017-04-12,60.669998
2017-04-13,60.380001
2017-04-17,61.639998999999996
2017-04-18,61.650002
2017-04-19,61.599998
2017-04-20,61.869999
2017-04-21,61.57
2017-04-24,62.119999
2017-04-25,62.220001
2017-04-26,60.82
2017-04-27,60.790001000000004
2017-04-28,60.849998
2017-05-01,60.310001
2017-05-02,59.669998
2017-05-03,59.779999
2017-05-04,59.880001
2017-05-05,62.27
2017-05-08,61.650002
2017-05-09,62.360001000000004
2017-05-10,62.330002
2017-05-11,61.91
2017-05-12,60.869999
2017-05-15,63.369999
2017-05-16,61.990002000000004
2017-05-17,60.709998999999996
2017-05-18,61.0
2017-05-19,61.5
2017-05-22,61.630001
2017-05-23,61.73
2017-05-24,62.060001
2017-05-25,61.860001000000004
2017-05-26,61.630001
2017-05-30,60.950001
2017-05-31,62.400002
2017-06-01,62.740002000000004
2017-06-02,64.239998
2017-06-05,63.889998999999996
2017-06-06,63.490002000000004
2017-06-07,64.75
2017-06-08,64.589996
2017-06-09,64.550003
2017-06-12,64.540001
2017-06-13,65.0
2017-06-14,65.389999
2017-06-15,64.730003
2017-06-16,64.16999799999999
2017-06-19,65.839996
2017-06-20,66.199997
2017-06-21,67.269997
2017-06-22,66.41999799999999
2017-06-23,66.699997
2017-06-26,66.699997
2017-06-27,66.050003
2017-06-28,67.379997
2017-06-29,66.410004
2017-06-30,66.91999799999999
2017-07-03,66.82
2017-07-05,66.800003
2017-07-06,65.440002
2017-07-07,65.879997
2017-07-10,65.66999799999999
2017-07-11,65.41999799999999
2017-07-12,65.709999
2017-07-13,66.199997
2017-07-14,66.129997
2017-07-17,65.949997
2017-07-18,65.559998
2017-07-19,65.699997
2017-07-20,64.849998
2017-07-21,64.760002
2017-07-24,64.290001
2017-07-25,64.089996
2017-07-26,68.059998
2017-07-27,67.940002
2017-07-28,67.220001
2017-07-31,67.050003
2017-08-01,67.529999
2017-08-02,67.389999
2017-08-03,66.739998
2017-08-04,68.309998
2017-08-07,68.050003
2017-08-08,68.550003
2017-08-09,68.43
2017-08-10,67.209999
2017-08-11,67.739998
2017-08-14,68.029999
2017-08-15,67.33000200000001
2017-08-16,67.209999
2017-08-17,66.83000200000001
2017-08-18,67.099998
2017-08-21,67.190002
2017-08-22,68.449997
2017-08-23,68.349998
2017-08-24,69.150002
2017-08-25,70.089996
2017-08-28,70.400002
2017-08-29,70.190002
2017-08-30,71.760002
2017-08-31,74.129997
2017-09-01,74.0
2017-09-05,74.470001
2017-09-06,75.199997
2017-09-07,75.199997
2017-09-08,76.800003
2017-09-11,74.480003
2017-09-12,74.940002
2017-09-13,74.690002
2017-09-14,75.220001
2017-09-15,75.5
2017-09-18,75.470001
2017-09-19,74.440002
2017-09-20,75.389999
2017-09-21,76.099998
2017-09-22,75.769997
2017-09-25,75.57
2017-09-26,76.099998
2017-09-27,77.389999
2017-09-28,76.949997
2017-09-29,77.349998
2017-10-02,78.269997
2017-10-03,78.610001
2017-10-04,79.099998
2017-10-05,78.650002
2017-10-06,79.25
2017-10-09,79.599998
2017-10-10,79.480003
2017-10-11,79.849998
2017-10-12,79.510002
2017-10-13,79.25
2017-10-16,79.540001
2017-10-17,79.400002
2017-10-18,78.989998
2017-10-19,79.239998
2017-10-20,80.110001
2017-10-23,80.220001
2017-10-24,80.83000200000001
2017-10-25,76.66999799999999
2017-10-26,79.209999
2017-10-27,79.410004
2017-10-30,81.489998
2017-10-31,82.690002
2017-11-01,82.290001
2017-11-02,81.5
2017-11-03,81.559998
2017-11-06,82.43
2017-11-07,82.220001
2017-11-08,82.449997
2017-11-09,82.459999
2017-11-10,81.889999
2017-11-13,82.199997
2017-11-14,82.639999
2017-11-15,82.190002
2017-11-16,83.790001
2017-11-17,85.629997
2017-11-20,85.25
2017-11-21,86.980003
2017-11-22,87.290001
2017-11-24,87.620003
2017-11-27,87.860001
2017-11-28,89.589996
2017-11-29,88.290001
2017-11-30,88.349998
2017-12-01,87.660004
2017-12-04,90.209999
2017-12-05,88.900002
2017-12-06,86.650002
2017-12-07,87.849998
2017-12-08,88.589996
2017-12-11,87.910004
2017-12-12,86.980003
2017-12-13,86.25
2017-12-14,85.800003
2017-12-15,87.339996
2017-12-18,88.66999799999999
2017-12-19,88.760002
2017-12-20,90.629997
2017-12-21,91.699997
2017-12-22,91.199997
2017-12-26,91.989998
2017-12-27,91.91999799999999
2017-12-28,92.75
2017-12-29,91.940002
2018-01-02,92.220001
2018-01-03,94.059998
2018-01-04,93.650002
2018-01-05,94.41999799999999
2018-01-08,94.410004
2018-01-09,94.150002
2018-01-10,93.5
2018-01-11,95.489998
2018-01-12,95.91999799999999
2018-01-16,93.57
2018-01-17,94.949997
2018-01-18,95.620003
2018-01-19,96.029999
2018-01-22,96.360001
2018-01-23,95.730003
2018-01-24,95.599998
2018-01-25,95.760002
2018-01-26,95.940002
2018-01-29,93.660004
2018-01-30,93.559998
2018-01-31,92.970001
2018-02-01,92.110001
2018-02-02,88.879997
2018-02-05,86.300003
2018-02-06,87.589996
2018-02-07,87.110001
2018-02-08,83.860001
2018-02-09,81.629997
2018-02-12,85.220001
2018-02-13,85.720001
2018-02-14,86.32
2018-02-15,87.510002
2018-02-16,87.440002
2018-02-20,87.230003
2018-02-21,83.029999
2018-02-22,85.029999
2018-02-23,84.900002
2018-02-26,85.540001
2018-02-27,83.370003
2018-02-28,81.300003
2018-03-01,78.849998
2018-03-02,79.629997
2018-03-05,79.739998
2018-03-06,81.459999
2018-03-07,82.300003
2018-03-08,81.410004
2018-03-09,83.33000200000001
2018-03-12,83.379997
2018-03-13,83.389999
2018-03-14,81.940002
2018-03-15,81.260002
2018-03-16,81.010002
2018-03-19,79.629997
2018-03-20,79.790001
2018-03-21,80.699997
2018-03-22,79.08000200000001
2018-03-23,77.610001
2018-03-26,80.959999
2018-03-27,80.470001
2018-03-28,81.599998
2018-03-29,80.400002
2018-04-02,78.699997
2018-04-03,80.66999799999999
2018-04-04,81.120003
2018-04-05,81.540001
2018-04-06,80.889999
2018-04-09,79.66999799999999
2018-04-10,81.199997
2018-04-11,81.209999
2018-04-12,81.370003
2018-04-13,80.599998
2018-04-16,81.150002
2018-04-17,82.099998
2018-04-18,81.790001
2018-04-19,78.209999
2018-04-20,77.209999
2018-04-23,78.08000200000001
2018-04-24,75.739998
2018-04-25,67.459999
2018-04-26,66.790001
2018-04-27,65.839996
2018-04-30,65.489998
2018-05-01,65.83000200000001
2018-05-02,65.370003
2018-05-03,64.66999799999999
2018-05-04,64.959999
2018-05-07,65.389999
2018-05-08,66.209999
2018-05-09,66.370003
2018-05-10,67.209999
2018-05-11,66.91999799999999
2018-05-14,66.150002
2018-05-15,65.610001
2018-05-16,64.790001
2018-05-17,65.57
2018-05-18,66.0
2018-05-21,65.589996
2018-05-22,64.129997
2018-05-23,63.860001000000004
2018-05-24,64.360001
2018-05-25,64.43
2018-05-29,65.16999799999999
2018-05-30,64.800003
2018-05-31,63.220001
2018-06-01,62.209998999999996
2018-06-04,61.759997999999996
2018-06-05,62.0
2018-06-06,62.23
2018-06-07,63.700001
2018-06-08,65.550003
2018-06-11,65.040001
2018-06-12,66.029999
2018-06-13,64.910004
2018-06-14,65.199997
2018-06-15,65.940002
2018-06-18,65.660004
2018-06-19,67.040001
2018-06-20,67.18
2018-06-21,65.18
2018-06-22,65.629997
2018-06-25,65.010002
2018-06-26,65.139999
2018-06-27,64.16999799999999
2018-06-28,62.939999
2018-06-29,63.369999
2018-07-02,63.740002000000004
2018-07-03,63.18
2018-07-05,63.970001
2018-07-06,63.900002
2018-07-09,64.709999
2018-07-10,64.220001
2018-07-11,63.369999
2018-07-12,62.880001
2018-07-13,64.889999
2018-07-16,64.449997
2018-07-17,64.93
2018-07-18,65.18
2018-07-19,66.889999
2018-07-20,66.099998
2018-07-23,66.0
2018-07-24,65.379997
2018-07-25,59.720001
2018-07-26,60.709998999999996
2018-07-27,62.52
2018-07-30,62.869999
2018-07-31,62.220001
2018-08-01,61.25
2018-08-02,60.849998
2018-08-03,61.290001000000004
2018-08-06,61.560001
2018-08-07,61.790001000000004
2018-08-08,60.0
2018-08-09,60.360001000000004
2018-08-10,58.509997999999996
2018-08-13,57.939999
2018-08-14,58.18
2018-08-15,58.009997999999996
2018-08-16,57.889998999999996
2018-08-17,58.279999
2018-08-20,58.130001
2018-08-21,59.689999
2018-08-22,58.810001
2018-08-23,58.049999
2018-08-24,57.459998999999996
2018-08-27,58.189999
2018-08-28,57.209998999999996
2018-08-29,56.990002000000004
2018-08-30,56.630001
2018-08-31,56.619999
2018-09-04,56.560001
2018-09-05,56.970001
2018-09-06,57.139998999999996
2018-09-07,58.43
2018-09-10,60.66
2018-09-11,60.34
2018-09-12,60.549999
2018-09-13,59.25
2018-09-14,59.790001000000004
2018-09-17,58.580002
2018-09-18,58.790001000000004
2018-09-19,58.77
2018-09-20,58.610001000000004
2018-09-21,58.240002000000004
2018-09-24,56.25
2018-09-25,55.990002000000004
2018-09-26,55.119999
2018-09-27,54.939999
2018-09-28,54.27
2018-10-01,53.610001000000004
2018-10-02,53.860001000000004
2018-10-03,54.599998
2018-10-04,54.830002
2018-10-05,53.400002
2018-10-08,54.110001000000004
2018-10-09,52.25
2018-10-10,52.73
2018-10-11,51.459998999999996
2018-10-12,50.189999
2018-10-15,50.23
2018-10-16,51.200001
2018-10-17,50.23
2018-10-18,49.32
2018-10-19,48.540001000000004
2018-10-22,48.720001
2018-10-23,47.529999
2018-10-24,42.950001
2018-10-25,45.369999
2018-10-26,45.220001
2018-10-29,44.599998
2018-10-30,47.450001
2018-10-31,47.27
2018-11-01,50.139998999999996
2018-11-02,49.349998
2018-11-05,49.349998
2018-11-06,48.869999
2018-11-07,49.41
2018-11-08,48.150002
2018-11-09,47.369999
2018-11-12,47.459998999999996
2018-11-13,49.009997999999996
2018-11-14,49.779999
2018-11-15,49.0
2018-11-16,49.099998
2018-11-19,48.950001
2018-11-20,49.43
2018-11-21,50.639998999999996
2018-11-23,51.349998
2018-11-26,50.779999
2018-11-27,50.919998
2018-11-28,52.360001000000004
2018-11-29,51.59
2018-11-30,52.150002
2018-12-03,52.639998999999996
2018-12-04,49.119999
2018-12-06,49.549999
2018-12-07,49.009997999999996
2018-12-10,47.57
2018-12-11,45.990002000000004
2018-12-12,44.990002000000004
2018-12-13,43.669998
2018-12-14,43.220001
2018-12-17,42.939999
2018-12-18,43.84
2018-12-19,44.080002
2018-12-20,43.18
2018-12-21,43.060001
2018-12-24,41.200001
2018-12-26,42.990002000000004
2018-12-27,43.689999
2018-12-28,43.68
2018-12-31,43.98
2019-01-02,43.970001
2019-01-03,43.18
2019-01-04,43.810001
2019-01-07,44.450001
2019-01-08,44.349998
2019-01-09,46.299999
2019-01-10,46.75
2019-01-11,46.419998
2019-01-14,46.77
2019-01-15,47.130001
2019-01-16,46.349998
2019-01-17,48.290001000000004
2019-01-18,48.869999
2019-01-22,47.759997999999996
2019-01-23,46.209998999999996
2019-01-24,47.400002
2019-01-25,48.310001
2019-01-28,50.610001000000004
2019-01-29,51.119999
2019-01-30,51.509997999999996
2019-01-31,52.389998999999996
2019-02-01,51.950001
2019-02-04,52.869999
2019-02-05,53.139998999999996
2019-02-06,52.599998
2019-02-07,51.970001
2019-02-08,52.0
2019-02-11,53.029999
2019-02-12,54.860001000000004
2019-02-13,53.990002000000004
2019-02-14,53.619999
2019-02-15,54.689999
2019-02-19,55.439999
2019-02-20,52.610001000000004
2019-02-21,51.630001
2019-02-22,51.119999
2019-02-25,49.5
2019-02-26,50.240002000000004
2019-02-27,50.150002
2019-02-28,49.93
2019-03-01,50.150002
2019-03-04,50.400002
2019-03-05,48.73
2019-03-06,47.939999
2019-03-07,47.07
2019-03-08,47.029999
2019-03-11,47.700001
2019-03-12,47.669998
2019-03-13,47.290001000000004
2019-03-14,47.0
2019-03-15,47.73
2019-03-18,47.830002
2019-03-19,47.23
2019-03-20,46.32
2019-03-21,47.419998
2019-03-22,46.279999
2019-03-25,46.240002000000004
2019-03-26,45.330002
2019-03-27,46.200001
2019-03-28,46.599998
2019-03-29,47.119999
2019-04-01,48.790001000000004
2019-04-02,49.259997999999996
2019-04-03,50.009997999999996
2019-04-04,50.450001
2019-04-05,50.740002000000004
2019-04-08,50.669998
2019-04-09,49.459998999999996
2019-04-10,50.880001
2019-04-11,51.43
2019-04-12,52.299999
2019-04-15,52.48
2019-04-16,53.34
2019-04-17,54.0
2019-04-18,54.279999
2019-04-22,54.32
2019-04-23,55.59
2019-04-24,52.450001
2019-04-25,50.25
2019-04-26,50.68
2019-04-29,51.849998
2019-04-30,51.27
2019-05-01,51.200001
2019-05-02,51.18
2019-05-03,51.98
2019-05-06,52.360001000000004
2019-05-07,51.68
2019-05-08,50.419998
2019-05-09,50.220001
2019-05-10,50.299999
2019-05-13,48.869999
2019-05-14,49.32
2019-05-15,48.959998999999996
2019-05-16,49.25
2019-05-17,48.48
2019-05-20,48.34
2019-05-21,49.68
2019-05-22,48.990002000000004
2019-05-23,48.990002000000004
2019-05-24,49.919998
2019-05-28,49.77
2019-05-29,49.419998
2019-05-30,48.990002000000004
2019-05-31,48.470001
2019-06-03,48.799999
2019-06-04,51.099998
2019-06-05,51.799999
2019-06-06,53.060001
2019-06-07,52.599998
2019-06-10,53.560001
2019-06-11,52.779999
2019-06-12,50.040001000000004
2019-06-13,51.02
2019-06-14,50.220001
2019-06-17,49.220001
2019-06-18,49.279999
2019-06-19,48.580002
2019-06-20,49.18
2019-06-21,51.389998999999996
2019-06-24,50.970001
2019-06-25,50.880001
2019-06-26,54.599998
2019-06-27,56.959998999999996
2019-06-28,58.200001
2019-07-01,58.560001
2019-07-02,57.599998
2019-07-03,57.869999
2019-07-05,57.580002
2019-07-08,56.900002
2019-07-09,55.709998999999996
2019-07-10,55.77
2019-07-11,55.290001000000004
2019-07-12,56.27
2019-07-15,56.299999
2019-07-16,57.419998
2019-07-17,56.040001000000004
2019-07-18,55.689999
2019-07-19,55.25
2019-07-22,54.68
2019-07-23,55.310001
2019-07-24,58.540001000000004
2019-07-25,59.5
2019-07-26,58.099998
2019-07-29,57.290001000000004
2019-07-30,57.889998999999996
2019-07-31,58.0
2019-08-01,56.389998999999996
2019-08-02,56.110001000000004
2019-08-05,55.0
2019-08-06,55.279999
2019-08-07,54.700001
2019-08-08,55.310001
2019-08-09,54.080002
2019-08-12,53.560001
2019-08-13,54.380001
2019-08-14,53.59
2019-08-15,53.77
2019-08-16,55.380001
2019-08-19,57.209998999999996
2019-08-20,56.23
2019-08-21,57.040001000000004
2019-08-22,56.869999
2019-08-23,54.900002
2019-08-26,55.169998
2019-08-27,54.889998999999996
2019-08-28,56.119999
2019-08-29,57.279999
2019-08-30,57.360001000000004
2019-09-03,55.470001
2019-09-04,55.740002000000004
2019-09-05,56.75
2019-09-06,55.880001
2019-09-09,57.75
2019-09-10,59.400002
2019-09-11,59.540001000000004
2019-09-12,59.779999
2019-09-13,60.169998
2019-09-16,59.18
2019-09-17,59.470001
2019-09-18,60.52
2019-09-19,60.470001
2019-09-20,61.0
2019-09-23,60.560001
2019-09-24,59.77
2019-09-25,61.470001
2019-09-26,62.5
2019-09-27,62.540001000000004
2019-09-30,63.200001
2019-10-01,61.639998999999996
2019-10-02,60.48
2019-10-03,60.610001000000004
2019-10-04,61.009997999999996
2019-10-07,60.700001
2019-10-08,59.349998
2019-10-09,60.700001
2019-10-10,60.849998
2019-10-11,61.450001
2019-10-14,60.970001
2019-10-15,62.939999
2019-10-16,62.580002
2019-10-17,62.759997999999996
2019-10-18,62.950001
2019-10-21,63.43
2019-10-22,63.369999
2019-10-23,61.48
2019-10-24,61.689999
2019-10-25,62.68
2019-10-28,63.009997999999996
2019-10-29,62.07
2019-10-30,61.25
2019-10-31,61.279999
2019-11-01,62.450001
2019-11-04,63.470001
2019-11-05,63.189999
2019-11-06,63.259997999999996
2019-11-07,62.529999
2019-11-08,62.59
2019-11-11,63.299999
2019-11-12,64.519997
2019-11-13,64.980003
2019-11-14,64.91999799999999
2019-11-15,65.160004
2019-11-18,67.190002
2019-11-19,66.470001
2019-11-20,67.199997
2019-11-21,66.870003
2019-11-22,67.260002
2019-11-25,66.629997
2019-11-26,68.5
2019-11-27,67.910004
2019-11-29,67.059998
2019-12-02,66.339996
2019-12-03,65.870003
2019-12-04,65.43
2019-12-05,66.110001
2019-12-06,66.470001
2019-12-09,65.059998
2019-12-10,65.08000200000001
2019-12-11,65.099998
2019-12-12,65.639999
2019-12-13,64.58000200000001
2019-12-16,65.199997
2019-12-17,65.019997
2019-12-18,65.720001
2019-12-19,65.470001
2019-12-20,65.0
2019-12-23,65.0
2019-12-24,65.260002
2019-12-26,65.260002
2019-12-27,65.209999
2019-12-30,64.75
2019-12-31,65.120003
2020-01-02,65.019997
2020-01-03,64.550003
2020-01-06,64.709999
2020-01-07,64.839996
2020-01-08,64.849998
2020-01-09,64.839996
2020-01-10,64.93
2020-01-13,65.07
2020-01-14,64.230003
2020-01-15,65.290001
2020-01-16,64.760002
2020-01-17,65.650002
2020-01-21,66.519997
2020-01-22,67.889999
2020-01-23,67.269997
2020-01-24,65.33000200000001
2020-01-27,63.66
2020-01-28,64.370003
2020-01-29,63.57
2020-01-30,62.900002
2020-01-31,60.490002000000004
2020-02-03,61.290001000000004
2020-02-04,62.220001
2020-02-05,63.650002
2020-02-06,62.700001
2020-02-07,61.549999
2020-02-10,61.669998
2020-02-11,62.98
2020-02-12,63.889998999999996
2020-02-13,64.440002
2020-02-14,63.82
2020-02-18,62.990002000000004
2020-02-19,65.650002
2020-02-20,66.849998
2020-02-21,65.809998
2020-02-24,61.869999
2020-02-25,58.650002
2020-02-26,56.830002
2020-02-27,55.459998999999996
2020-02-28,56.490002000000004
2020-03-02,58.419998
2020-03-03,56.639998999999996
2020-03-04,58.52
2020-03-05,52.959998999999996
2020-03-06,50.860001000000004
2020-03-09,47.200001
2020-03-10,49.119999
2020-03-11,43.869999
2020-03-12,40.16
2020-03-13,41.75
2020-03-16,34.040001000000004
2020-03-17,34.880001
2020-03-18,31.57
2020-03-19,34.799999
2020-03-20,31.17
2020-03-23,31.110001
2020-03-24,35.509997999999996
2020-03-25,38.02
2020-03-26,40.900002
2020-03-27,38.93
2020-03-30,39.880001
2020-03-31,38.810001
2020-04-01,36.810001
2020-04-02,36.73
2020-04-03,34.98
2020-04-06,38.299999
2020-04-07,38.400002
2020-04-08,41.16
2020-04-09,44.099998
2020-04-13,41.5
2020-04-14,41.310001
2020-04-15,39.34
2020-04-16,37.990002000000004
2020-04-17,40.009997999999996
2020-04-20,37.669998
2020-04-21,37.23
2020-04-22,36.400002
2020-04-23,36.869999
2020-04-24,37.099998
2020-04-27,39.169998
2020-04-28,40.099998
2020-04-29,44.82
2020-04-30,43.360001000000004
2020-05-01,41.32
2020-05-04,40.529999
2020-05-05,42.150002
2020-05-06,41.119999
2020-05-07,41.700001
2020-05-08,43.619999
